"","EIX.Open","EIX.High","EIX.Low","EIX.Close","EIX.Volume","EIX.Adjusted"
"440",67.760002,67.910004,67.169998,67.550003,1603400,59.514652
"441",67.519997,68.940002,67.519997,68.720001,1796500,60.545483
"442",68.650002,69.110001,68,68.440002,1651900,60.298786
"443",68.089996,69.010002,67.730003,68.690002,1768900,60.519054
"444",68.809998,69.699997,68.720001,69.300003,1594500,61.056484
"445",69.589996,70.330002,69.110001,69.93,1685700,61.611546
"446",70,71,69.779999,70.449997,2125400,62.069687
"447",70.32,70.809998,69.900002,70.080002,2847600,61.743698
"448",69.510002,69.529999,67.599998,68.410004,4203800,60.272362
"449",68.57,68.660004,67.690002,68.650002,2910300,60.483803
"450",68.779999,69.199997,68.5,68.879997,2357000,60.686436
"451",68.790001,69.809998,68.629997,69.529999,2222100,61.259117
"452",69.25,69.860001,69.080002,69.580002,1364400,61.303165
"453",69.599998,69.970001,69.110001,69.540001,1162600,61.267944
"454",69.559998,70.540001,69.559998,70.309998,1967700,61.946327
"455",70.269997,70.5,69.529999,69.860001,1010900,61.549873
"456",69.940002,70.440002,69.199997,69.550003,1138700,61.276741
"457",69.82,70.959999,69.459999,70.540001,2566900,62.148991
"458",70.129997,70.239998,69.239998,69.459999,1569500,61.197441
"459",69.709999,70.169998,67.540001,68.169998,1871000,60.060898
"460",68.360001,69.739998,68.339996,69.110001,1965300,60.889072
"461",69.550003,69.900002,68.410004,69.529999,1527700,61.259117
"462",68.25,69.919998,66.959999,69.389999,3315600,61.135773
"463",69.349998,69.459999,67.93,68.190002,2598700,60.078533
"464",68.489998,68.589996,67.370003,67.879997,2238200,59.805393
"465",68.220001,69.019997,67.959999,68.760002,1899500,60.580715
"466",68.82,69,68.199997,68.940002,1687500,60.739304
"467",69.260002,69.839996,68.739998,69.699997,1628100,61.408901
"468",69.900002,70.129997,69.099998,69.410004,1499600,61.153393
"469",67.75,67.889999,60.130001,61,8044100,53.743805
"470",54.830002,55.990002,45.5,53.560001,14318800,47.18882
"471",53.02,55.98,53.02,55.540001,5180600,48.933285
"472",52.450001,56.060001,52.450001,53.869999,11277000,47.461941
"473",53.310001,53.310001,46.650002,47.189999,10222800,41.576553
"474",52.860001,55.009998,52.509998,54.450001,8828700,47.972954
"475",53.77,54.779999,52.669998,53.91,7564800,47.497189
"476",54.040001,54.68,52.529999,52.779999,3445900,46.501606
"477",53.099998,54.220001,53.07,53.59,2592800,47.215244
"478",53.389999,53.529999,52.299999,53.25,1209100,46.915695
"479",53.099998,54.110001,52.740002,53.990002,2267300,47.567673
"480",54.049999,55.59,53.630001,55.310001,3242600,48.730652
"481",55.580002,56.040001,54.389999,54.759998,2600400,48.246075
"482",54.68,55.389999,54.43,54.720001,1903200,48.210835
"483",54.639999,55.650002,54.610001,55.32,4336700,48.73946
"484",55.25,57.560001,55,57,3323300,50.219616
"485",57.400002,58.18,57.16,57.73,2855900,50.862782
"486",58.07,58.18,56.119999,57.540001,2848800,50.695381
"487",57.700001,59.130001,57.700001,58.509998,1910100,51.549995
"488",58.150002,59.060001,56.939999,58.84,1769700,51.840744
"489",58.970001,59.439999,58.27,58.889999,1361900,51.884796
"490",59.189999,60.099998,59.049999,59.540001,1813000,52.45747
"491",59.439999,60.150002,59.049999,59.529999,2053100,52.448669
"492",59.490002,60.02,59.099998,59.639999,2377300,52.545578
"493",59.380001,59.459999,58.169998,58.189999,3860200,51.268059
"494",58.360001,59.110001,57.119999,57.490002,2332800,50.651333
"495",57.400002,59.16,57.240002,58.419998,2526900,51.470695
"496",58.330002,59.16,57.5,58.259998,2457200,51.329735
"497",58.259998,59.619999,56.16,56.18,4980100,49.497162
"498",55.990002,56.459999,54.32,54.330002,1140500,47.867226
"499",54.330002,56.259998,53.43,56.200001,2315100,49.514782
"500",55.959999,58.139999,54,57,2803100,50.219616
"501",56.5,57.82,56.290001,57.23,1639100,50.970417
"502",57.189999,57.189999,55.900002,56.77,2085300,50.560734
"503",56.18,57.080002,55.34,56.75,1801800,50.542923
"504",56.580002,57.119999,55.77,56.84,1701400,50.623066
"505",56.799999,58.43,56.799999,58.419998,2466800,52.030254
"506",56.509998,57.900002,55.73,57.34,2794400,51.068386
"507",57.040001,57.720001,56.360001,57.66,2216500,51.353378
"508",57.57,59.150002,57.57,58.400002,1563500,52.012447
"509",58.549999,59.43,58.209999,59.34,1523300,52.849632
"510",59.09,59.400002,58.630001,59.32,1927800,52.831821
"511",57.68,59.009998,57.07,58.150002,3424900,51.789795
"512",56.16,56.580002,54.599998,55.049999,5251300,49.028847
"513",54.759998,55.740002,53.66,54.18,4778300,48.254017
"514",54.34,54.57,53.41,53.509998,3011000,47.657288
"515",53.580002,55.040001,53.400002,54.880001,3069100,48.877449
"516",54.790001,55.419998,53.950001,54.209999,3097900,48.280724
"517",54.450001,55.009998,53.900002,54.93,1492900,48.92197
"518",54.84,56.330002,54.209999,55.139999,4729400,49.109013
"519",54.959999,56.799999,54.52,55.43,2971300,49.367287
"520",55.419998,55.700001,54.25,54.509998,2725400,48.547916
"521",54.790001,55.759998,54.549999,55.18,4393800,49.144638
"522",55.27,56.23,54.970001,55.830002,1849200,49.723541
"523",55.75,57.049999,55.459999,56.970001,3678300,50.738853
"524",56.91,57.27,56.330002,56.59,2537700,50.400414
"525",56.380001,56.400002,54.990002,56.139999,3996400,49.99963
"526",56.09,56.84,55.73,56.139999,2636300,49.99963
"527",56.130001,56.43,55.540001,55.610001,2362000,49.527607
"528",55.630001,57.709999,55.5,57.689999,2849800,51.380104
"529",57.48,58.150002,57.200001,58.080002,1462000,51.72744
"530",57.599998,58.549999,57.529999,58.419998,2876800,52.030254
"531",58.919998,61.189999,58.619999,60.07,2986800,53.499783
"532",59.889999,60.529999,59.709999,60.41,2130000,53.802597
"533",60.549999,60.610001,59.59,60.52,1757800,53.90057
"534",60.869999,60.98,60.240002,60.5,2015100,53.882748
"535",60.669998,61.700001,60.360001,61.650002,2141600,54.906975
"536",61.540001,62.939999,61.419998,62.68,2320300,55.824314
"537",62.279999,62.459999,61.049999,61.259998,5361000,54.559628
"538",61.450001,61.630001,60.73,61.41,3909800,54.69323
"539",61.610001,61.610001,60.639999,60.669998,2669000,54.034157
"540",60.889999,61.759998,60.360001,61.34,3429600,54.630878
"541",61.290001,61.700001,60.52,60.610001,2063600,53.980724
"542",60.880001,60.880001,59.740002,59.889999,4387200,53.339478
"543",60.02,61.34,59.25,61.310001,2907100,54.60416
"544",61.740002,62.09,60.919998,62.09,2517700,55.298843
"545",61.75,62.59,61.689999,62.5,2035100,55.664005
"546",62.5,62.5,61.459999,61.73,2887900,54.978226
"547",61.950001,62.23,61.669998,62.200001,2950600,55.396812
"548",62.18,62.18,61.279999,62.049999,1610600,55.263222
"549",62.23,63.130001,61.91,63.130001,2577800,56.225098
"550",63.41,64.239998,63.200001,64.160004,2714600,57.142433
"551",63.849998,65.07,57.630001,64.099998,3927800,57.088993
"552",64.370003,65.18,63.939999,64.050003,2542900,57.044476
"553",64.110001,64.650002,63.82,63.919998,4798300,56.928688
"554",63.939999,64.129997,62.57,63.52,2249700,56.572445
"555",63.57,63.98,62.470001,63.009998,1978500,56.118217
"556",63.029999,63.84,62.759998,63.290001,1961200,56.367596
"557",63.290001,65.220001,63.279999,64.980003,2039000,57.872757
"558",65.349998,66.300003,64.639999,64.690002,3340000,57.614471
"559",64.709999,64.949997,63.470001,64.290001,1952700,57.258221
"560",64.370003,65.440002,64.370003,65.07,1287700,57.952911
"561",65.029999,65.099998,63.619999,63.810001,2054300,56.830715
"562",63.110001,63.869999,62.080002,62.16,2297500,55.898186
"563",62.200001,62.400002,61.68,61.919998,3439300,55.682362
"564",62.009998,62.880001,61.16,62.700001,1502400,56.383793
"565",62.860001,63.349998,62.470001,62.509998,1545600,56.212929
"566",62.5,63.82,62.5,63.450001,1832500,57.058239
"567",63.669998,64.07,63.43,63.689999,1560800,57.274059
"568",63.900002,64.129997,63.549999,63.830002,2196300,57.39996
"569",63.970001,64.220001,63.549999,63.759998,1706000,57.337002
"570",63.75,63.950001,62.330002,62.470001,2109300,56.17696
"571",62.73,62.939999,62.060001,62.66,1322000,56.347816
"572",62.639999,62.860001,62.310001,62.599998,1779400,56.293865
"573",62.41,67.43,61.860001,67.129997,8964300,60.367527
"574",67.129997,67.129997,64.889999,65.199997,4504000,58.631943
"575",65.050003,65.129997,64.300003,64.440002,1631200,57.948509
"576",64.370003,64.68,63.380001,63.41,1285400,57.022266
"577",63.41,63.759998,63.07,63.09,1287200,56.734505
"578",62.959999,63.16,62.419998,63.02,1519200,56.671551
"579",63.27,63.830002,62.650002,63.619999,1643600,57.211105
"580",64.029999,64.589996,63.599998,64.199997,1417100,57.732685
"581",64.120003,64.260002,63.470001,63.580002,1822700,57.17514
"582",64.120003,64.440002,63.41,63.560001,1262800,57.157154
"583",63.509998,63.740002,63.029999,63.299999,1878500,56.923344
"584",63.330002,64.110001,63.18,63.77,2703800,57.345997
"585",62.049999,62.450001,60.07,60.290001,3976400,54.216568
"586",60,60.93,58.220001,59.700001,2365700,53.685997
"587",60.130001,61.759998,60.080002,60.59,1385800,54.486351
"588",60.669998,62.259998,60.5,61.18,1401500,55.016911
"589",60.900002,61.389999,60.860001,61.220001,1258400,55.052879
"590",61.299999,61.310001,60.099998,60.130001,1132800,54.072681
"591",60.040001,60.080002,59.279999,59.84,1462200,53.811893
"592",59.689999,59.98,58.639999,59.189999,2488000,53.227375
"593",59.009998,60.18,58.970001,60.150002,1924900,54.090672
"594",59.970001,60.700001,59.66,59.849998,1591700,53.820889
"595",60.060001,60.299999,59.419998,60.009998,1155200,53.964764
"596",59.950001,60.490002,59.700001,59.950001,1300600,53.91082
"597",59.619999,60.27,59.369999,59.959999,2101800,53.919807
"598",60.09,60.5,59.900002,60.040001,1691000,53.991753
"599",60.099998,61.389999,59.869999,60.610001,1144800,54.504326
"600",60.650002,61.32,60.400002,61.150002,1219300,54.989929
"601",60.970001,61.75,60.470001,61.700001,1616600,55.484524
"602",61.950001,62.029999,60.799999,60.889999,924700,54.756126
"603",60.900002,60.950001,58.279999,58.279999,3453600,52.409042
"604",58.720001,59.709999,58.490002,58.669998,3144400,52.759762
"605",58.970001,60.759998,58.669998,59.700001,2693200,53.685997
"606",59.759998,59.779999,58.790001,59.369999,1864200,53.38924
"607",59.889999,60.66,59.509998,60.580002,1447700,54.477352
"608",61.380001,62.43,60.91,62.32,2017100,56.042068
"609",62.220001,64.580002,61.740002,64.559998,3102900,58.056412
"610",64.82,64.879997,63,63.48,2294900,57.085209
"611",64.019997,64.360001,62.5,62.639999,1692100,56.329834
"612",62.650002,62.810001,60.720001,60.869999,2190400,54.738136
"613",60.84,61.259998,59.75,60.200001,1668800,54.135628
"614",60.52,60.880001,59.259998,59.52,2318400,53.524128
"615",59.610001,59.98,59.060001,59.880001,1895600,53.84787
"616",59.970001,60.130001,58.619999,59.439999,2019400,53.45219
"617",59.459999,60.669998,59.240002,60.130001,1460500,54.072681
"618",60.709999,61.860001,60.419998,60.68,1905400,54.567276
"619",60.91,63.450001,60.779999,62.360001,3101000,56.078041
"620",62.709999,64,61.200001,63.779999,3905700,57.354992
"621",63.470001,65.839996,63.470001,65.410004,6108900,58.820793
"622",65.300003,65.919998,64.970001,65.550003,2419800,58.946693
"623",65.629997,65.629997,64.57,65.059998,1514400,58.506042
"624",64.900002,65.290001,63.66,63.84,1429200,57.408947
"625",64.040001,65.330002,63.939999,65.120003,1722700,58.560005
"626",65.330002,67.43,65.330002,67.410004,4580000,60.61932
"627",67.559998,67.559998,66.300003,67.059998,2008600,60.304577
"628",67.010002,67.290001,66.489998,67.160004,2351100,60.394505
"629",67.5,67.709999,66.989998,67.690002,1494000,60.871109
"630",66.809998,67.260002,65.580002,67.18,2016800,60.964577
"631",67.010002,69.669998,67.010002,69.290001,2982800,62.879368
"632",69.040001,69.849998,68.709999,69.720001,3384600,63.269588
"633",69.870003,70.260002,69.220001,69.620003,1919800,63.178837
"634",69.599998,71.540001,69.25,69.949997,4499500,63.478306
"635",69.839996,70.790001,69.260002,70.639999,2619200,64.104462
"636",70.510002,71.040001,70.129997,70.559998,2744300,64.031868
"637",70.480003,71.18,69.970001,70.099998,2827100,63.614426
"638",70.349998,70.379997,69.5,69.68,1740700,63.233273
"639",69.300003,70.830002,69.260002,70.779999,1706100,64.231499
"640",70.339996,70.699997,69.919998,70.169998,1844300,63.677952
"641",70.199997,70.339996,69.110001,69.68,1628500,63.233273
"642",69.82,70.620003,69.449997,70.269997,1514300,63.768688
"643",70.339996,71.089996,69.879997,71.019997,1634500,64.44931
"644",70.849998,70.849998,69.699997,70.029999,1862600,63.550903
"645",70.160004,72.589996,69.650002,70.949997,4546100,64.385788
"646",70.839996,71.32,69.699997,70.599998,2485900,64.068153
"647",69.949997,70.480003,68.989998,70.269997,3778600,63.768688
"648",70.550003,75.239998,70.400002,74.540001,26119200,67.643639
"649",74.400002,74.959999,73.669998,73.879997,5443700,67.044701
"650",73.849998,74.900002,72.330002,73.75,5112700,66.926735
"651",73.599998,74.220001,72.25,72.510002,4402500,65.801453
"652",72.360001,73.489998,72.150002,73.370003,2900400,66.581894
"653",73.239998,74.330002,72.449997,74.190002,2637400,67.326027
"654",74.190002,75.290001,73.669998,75.120003,2265100,68.169975
"655",75.160004,75.389999,74.290001,74.379997,1683500,67.498444
"656",74.089996,74.089996,72.620003,73.07,3477500,66.309647
"657",73.18,73.57,72.760002,73.209999,3370300,66.436684
"658",73.349998,73.410004,71.43,71.82,3680100,65.175301
"659",72.18,72.709999,71.620003,72.07,2419000,65.402161
"660",72.110001,72.769997,72.110001,72.5,1576700,65.792381
"661",72.459999,73.010002,71.800003,72.650002,2125600,65.928505
"662",72.629997,72.629997,71.940002,72,2062600,65.338638
"663",72.32,72.989998,72.050003,72.980003,1331300,66.227974
"664",72.830002,73.169998,72.099998,72.830002,1063400,66.09185
"665",72.800003,73.360001,71.709999,72.110001,1905700,65.438454
"666",72.470001,73.400002,72.339996,73.389999,1051600,66.600044
"667",73.75,74,72.68,73.330002,2520000,66.545593
"668",73.190002,73.269997,71.739998,71.779999,2269800,65.138992
"669",72.309998,72.360001,71.860001,72.230003,1637000,65.547371
"670",72.489998,72.599998,71.790001,72.269997,1939300,65.583649
"671",72.269997,73.68,72.110001,73.400002,3008500,66.609116
"672",73.489998,73.580002,72.639999,73.18,1113400,66.40947
"673",72.739998,73,71.150002,71.309998,2948400,64.712471
"674",71.400002,71.699997,70.760002,70.980003,2314600,64.413002
"675",70.690002,71.32,70.300003,71.120003,2115200,64.54007
"676",70.989998,72.790001,70.769997,72.790001,3194000,66.055557
"677",72.519997,73.339996,71.720001,72.800003,2067800,66.064621
"678",73.529999,73.75,72.010002,72.540001,1686400,65.828674
"679",72.290001,72.860001,71.610001,71.93,1158700,65.275101
"680",72.150002,72.25,70.989998,71.480003,975900,64.866737
"681",71.559998,72.440002,70.940002,71.809998,1602600,65.166206
"682",72.169998,72.379997,71.519997,72.07,1569500,65.402161
"683",72.519997,72.970001,72.139999,72.629997,1325700,65.910347
"684",72.550003,72.93,71.68,72.739998,4033200,66.010178
"685",72.889999,74.269997,72.400002,74.160004,1219900,67.298798
"686",74.489998,75.75,74.349998,75.339996,2853700,68.369621
"687",75.32,75.540001,74.730003,75.150002,1252600,68.197197
"688",75.300003,76.449997,75.019997,76.360001,1591700,69.295258
"689",75.790001,76.010002,74.940002,75.879997,2261100,69.416924
"690",75.889999,75.970001,74.889999,75.419998,2812200,68.996117
"691",75.25,75.75,73.839996,73.900002,1440300,67.605583
"692",73.809998,74.540001,72.82,74.480003,2106800,68.136177
"693",74.540001,74.589996,73.480003,73.949997,1719300,67.651321
"694",74.220001,75.720001,73.82,75.589996,1865400,69.151619
"695",75.470001,75.709999,74.510002,74.889999,1397900,68.511261
"696",74.889999,75.309998,74.360001,74.730003,2109000,68.364906
"697",75.080002,75.230003,73.970001,74.400002,1401400,68.062988
"698",74.07,74.440002,73.279999,74.190002,1654500,67.87088
"699",74.089996,74.470001,71.129997,71.330002,3654600,65.254471
"700",71.379997,71.599998,68.790001,70.059998,2929600,64.092651
"701",69.949997,70.650002,69.589996,69.889999,2428400,63.93713
"702",69.900002,69.970001,69.370003,69.839996,1764800,63.89138
"703",69.779999,70.68,69.610001,70.559998,1308500,64.550056
"704",70.470001,70.690002,69.940002,70.519997,1334400,64.513458
"705",70.629997,70.870003,70.300003,70.489998,1270400,64.486023
"706",70.610001,71.639999,70.610001,71.540001,1341500,65.446594
"707",71.610001,72.5,71.410004,72.419998,1956200,66.25164
"708",72.410004,72.410004,71.529999,72.190002,1294800,66.041222
"709",70.940002,71,62.689999,66.050003,12586500,60.424206
"710",63.330002,66.690002,63.09,64.559998,4551900,59.061108
"711",64.550003,65.940002,64.029999,65.400002,3407100,59.829567
"712",63.880001,65.489998,60.310001,62.16,6694900,56.865532
"713",62.48,63.580002,61.98,62.900002,4212100,57.5425
"714",62.740002,65.669998,62.200001,65.580002,3818700,59.994232
"715",65.160004,66.410004,64.269997,66.18,3654300,60.543129
"716",65.949997,67.260002,65.900002,66.139999,3358700,60.506535
"717",66.370003,66.989998,65.660004,65.669998,2797000,60.076569
"718",65.330002,66.07,65.040001,65.690002,3214600,60.094864
"719",65.25,66.389999,64.940002,66.300003,1675700,60.652908
"720",66.400002,66.540001,65.75,66.309998,1625800,60.662048
"721",66.410004,67.160004,66.18,66.839996,2235400,61.146912
"722",67.120003,68.57,66.660004,68.110001,1877400,62.308743
"723",68.709999,70.18,68.709999,69.68,2398900,63.745007
"724",69.660004,70.349998,69.07,70.099998,2123700,64.129242
"725",70.050003,70.410004,69.300003,69.5,2505900,63.580349
"726",69.169998,69.239998,68.410004,68.860001,2260700,62.994858
"727",68.870003,71.07,68.550003,70.919998,2127500,64.879395
"728",70.839996,71.25,70.010002,71.010002,2386000,64.961731
"729",71.269997,71.709999,70.809998,71.25,2051100,65.18129
"730",71.480003,71.690002,70.059998,70.279999,2230200,64.2939
"731",70.019997,70.529999,68.459999,69,4825800,63.122932
"732",69.290001,70.599998,68.889999,69.830002,4465600,63.88224
"733",70.150002,70.410004,68.669998,69.099998,2520100,63.214413
"734",68.910004,71.739998,68.150002,71.559998,4371700,65.464882
"735",71.779999,72.529999,71.389999,71.739998,2778800,65.629547
"736",71.470001,72.089996,70.779999,71,3479400,64.952591
"737",70.989998,71.940002,70.830002,71.339996,2069800,65.263611
"738",71,71.919998,71,71.370003,1811100,65.291084
"739",71.660004,71.660004,70.879997,71.010002,1178800,64.961731
"740",71.040001,71.529999,70.940002,71.279999,1525100,65.208725
"741",71.57,71.93,70.879997,71.529999,2392300,65.437439
"742",71.379997,71.940002,71.139999,71.449997,1535500,65.364258
"743",72,72.970001,71.260002,72.690002,2192400,66.498642
"744",72.769997,74,72.300003,74,1944800,67.69706
"745",73.779999,74.169998,73.169998,73.550003,2018900,67.285385
"746",73.860001,74.480003,72.089996,74.269997,3719000,67.944069
"747",74.519997,74.599998,73.32,73.419998,2120500,67.166458
"748",73.529999,75.459999,73.300003,75.190002,5259300,68.785706
"749",75,75.839996,74.620003,74.809998,1407900,68.43808
"750",74.830002,75.07,74.660004,74.82,572300,68.44722
"751",75.07,75.419998,74.709999,75.349998,1044200,68.932068
"752",75.440002,75.489998,74.709999,75.220001,1406300,68.813141
"753",74.57,74.949997,73.900002,74.709999,2004700,68.931236
"754",74.690002,75.470001,74.610001,75.410004,1556600,69.57711
"755",74.709999,75.580002,74.309998,74.379997,2632200,68.62677
"756",74.32,74.870003,74.129997,74.779999,1459400,68.995834
"757",74.760002,75.190002,74.25,75.129997,1360100,69.318756
"758",75.129997,76.199997,74.839996,75.860001,1610400,69.992302
"759",76.150002,76.830002,75.68,75.739998,1886200,69.881584
"760",75.730003,76.209999,75.410004,76.139999,1414200,70.250641
"761",76.139999,76.5,75.110001,75.5,1676900,69.660149
"762",75.339996,75.889999,75.260002,75.370003,1243700,69.540199
"763",75.290001,75.660004,74.620003,75.029999,2325800,69.226494
"764",75.790001,77.269997,75.790001,76.93,1983200,70.97953
"765",76.889999,77,76.300003,76.559998,1681200,70.638153
"766",76.690002,77.470001,76.629997,76.959999,1626300,71.00721
"767",77.099998,78.260002,77.040001,78.199997,1675000,72.151291
"768",78.349998,78.489998,76.860001,77.07,1503900,71.108711
"769",76.940002,77.839996,76.839996,77.690002,1388000,71.68074
"770",77.480003,77.989998,76.739998,76.919998,1535100,70.970306
"771",76.970001,77.379997,76.019997,76.209999,1475700,70.315216
"772",76.370003,77.25,76.370003,76.800003,1587500,70.859589
"773",76.779999,77.220001,76.540001,76.980003,1239600,71.025673
"774",76.800003,77.010002,76.5,76.669998,1318100,70.739639
"775",76.550003,77.389999,76.309998,76.550003,2950500,70.628922
"776",76.760002,77.849998,76.589996,77.660004,1315400,71.653076
"777",77.940002,77.940002,75.080002,75.470001,2916500,69.632469
"778",75.760002,77.669998,75.580002,77.330002,1695400,71.348595
"779",77.419998,77.610001,76.220001,76.290001,1329500,70.389038
"780",76.370003,77.32,76.209999,77,1195300,71.044121
"781",77.209999,78.309998,76.730003,78.199997,1047600,72.151291
"782",78.489998,78.93,77.940002,78,1630700,71.966759
"783",77.889999,78.089996,77.279999,77.5,1462200,71.505455
"784",77.669998,77.949997,76.599998,77.370003,1534800,71.385506
"785",77.449997,77.519997,76.910004,77.139999,1323600,71.173279
"786",77.379997,77.57,76.900002,77.120003,1707600,71.154823
"787",77.160004,78.07,76.410004,76.639999,1671300,70.711967
"788",76.57,77.419998,76.510002,77.32,1498900,71.339355
"789",77.199997,78.529999,77.040001,77.57,1441500,71.570023
"790",77.75,77.809998,76.309998,76.32,1404000,70.416702
"791",76.410004,76.809998,74.760002,75.080002,1652100,69.272629
"792",75.059998,75.849998,74.260002,74.309998,1679400,68.562187
"793",74.010002,74.209999,69.849998,70.25,2110200,64.816216
"794",68.580002,68.940002,65.260002,67.190002,5410600,61.992912
"795",67.529999,70.470001,67.110001,70.440002,3847800,64.991524
"796",69.809998,71.82,67.910004,68.300003,4350600,63.017052
"797",68.809998,70.169998,68.139999,70.160004,4519500,64.733185
"798",69.529999,71.07,68.510002,69.010002,2115200,63.672146
"799",67.449997,68.209999,66.169998,67.589996,3461300,62.361973
"800",65.239998,66.440002,61.759998,61.759998,3728300,56.982914
"801",62.560001,64.050003,60.200001,63.889999,5080200,58.94817
"802",62.080002,62.080002,58.630001,59.740002,3380100,55.119167
"803",56.040001,56.549999,51.279999,52.43,4432200,48.374588
"804",54.939999,55.349998,49.779999,53.25,4280700,49.131153
"805",48.470001,51.110001,43.630001,46.150002,4654000,42.580334
"806",47.040001,53.959999,45.549999,51.360001,4838500,47.387344
"807",48.41,50.82,45.779999,49.040001,5257200,45.246799
"808",48.509998,49.279999,45,48.759998,3083500,44.988453
"809",48.869999,51.57,46.560001,46.860001,4052700,43.235424
"810",46.459999,48.419998,44.139999,44.470001,3527700,41.030285
"811",46.330002,51.200001,45.970001,50.380001,2995100,46.483158
"812",50.029999,56.790001,50.029999,53.82,3338300,49.657074
"813",54.130001,59.549999,53.849998,57.73,3211100,53.264637
"814",55.099998,57.57,54.18,55.360001,2840100,51.077953
"815",55.709999,57.169998,54.43,56.310001,2756500,52.560204
"816",56.439999,56.439999,54.099998,54.790001,2190900,51.141422
"817",52.27,54.220001,49.799999,51.27,2219800,47.855827
"818",50.009998,53.200001,50.009998,51.529999,2032400,48.098515
"819",50.959999,51.93,48.330002,49.360001,3612700,46.073017
"820",51.599998,55,51.490002,53.169998,4539900,49.629295
"821",55.009998,55.580002,53.299999,54.029999,2094900,50.432034
"822",54.279999,58.32,53.77,57.57,3118700,53.736298
"823",58.32,61.900002,58.16,60.27,3753200,56.2565
"824",59.68,59.990002,58.009998,59.389999,2521700,55.435101
"825",60.639999,60.919998,58.400002,59.860001,2695700,55.873802
"826",58.48,59.490002,57.52,57.880001,2208600,54.02565
"827",58,60.669998,58,59.82,3193900,55.836464
"828",61.009998,62.41,59.830002,62.060001,2434600,57.927299
"829",61.299999,61.75,60,60.009998,2435300,56.013813
"830",59.07,59.950001,57.369999,58.189999,1963500,54.315006
"831",59.349998,59.560001,58.259998,58.990002,2028700,55.061741
"832",58.990002,60.369999,58.060001,58.23,2220300,54.352345
"833",58.650002,59.389999,57.369999,59.25,2117800,55.30442
"834",59.950001,61.099998,59.939999,60.75,1564100,56.70454
"835",61.93,63.130001,61.400002,62.189999,2150000,58.048634
"836",62.990002,63.380001,60.27,60.369999,2683000,56.349838
"837",59.810001,59.82,57.669998,58.709999,2009600,54.800377
"838",57.5,57.880001,54.57,55.689999,2563800,51.981487
"839",56.16,56.419998,55.150002,56.330002,2865000,52.578873
"840",56.639999,58.040001,56.369999,56.389999,1685300,52.634876
"841",56.599998,56.599998,53.790001,54.040001,1564700,50.441368
"842",54.18,55.02,53.439999,54.529999,3175100,50.898735
"843",55.419998,57.310001,55.349998,57.049999,1507300,53.250919
"844",56.610001,57.150002,55.560001,56.82,1710900,53.03624
"845",57.119999,58.139999,56.18,56.41,1949600,52.653545
"846",56.75,58.220001,56.630001,57.41,3159100,53.586956
"847",56.41,57.66,55.349998,57.52,2744200,53.689629
"848",57.169998,57.93,55.630001,55.950001,3172200,52.224178
"849",57.580002,58,57.029999,57.18,3100800,53.372269
"850",56.93,58.040001,56.66,57.419998,1585200,53.596287
"851",57.68,58.049999,55.900002,56.259998,3702300,52.513535
"852",56.139999,56.59,55.419998,56.27,1564100,52.522869
"853",56.27,56.639999,55.830002,56.43,1558300,52.672211
"854",57.490002,57.59,55.720001,56.009998,3070700,52.280186
"855",57.02,57.84,56.330002,57.049999,3067400,53.250919
"856",58.25,58.299999,57.330002,57.990002,3512000,54.128334
"857",57.75,58.540001,57.16,58.110001,3121400,54.240334
"858",58.279999,59.709999,58.279999,59.25,2600700,55.30442
"859",59.59,60.400002,59.27,59.860001,1766400,55.873802
"860",60.380001,61.5,60.290001,60.970001,2583400,56.909885
"861",60.810001,61.07,58.720001,59.060001,2505500,55.127071
"862",59.700001,61.869999,59.259998,60.880001,4574800,56.825878
"863",61.369999,64.919998,61.18,64.760002,4205000,60.447506
"864",64.059998,64.190002,61.259998,61.630001,3871900,57.525936
"865",61.59,61.970001,60.240002,60.34,2376900,56.321842
"866",59.150002,59.439999,56.130001,56.810001,3849900,53.026909
"867",58.029999,58.549999,56.75,57.57,3089600,53.736298
"868",56.369999,59.610001,55.650002,59.450001,3667400,55.491104
"869",61.09,62.099998,59.869999,60.52,3631700,56.489853
"870",60.82,61.23,59.549999,59.889999,4053400,55.901806
"871",59.220001,60.049999,57.77,58.84,4389700,54.921726
"872",59.82,60.049999,55.66,55.66,9421300,51.953487
"873",55.740002,56.759998,55.41,55.790001,4036300,52.074837
"874",56.490002,56.5,55.009998,55.77,4980200,52.056168
"875",55.290001,55.75,54.169998,54.369999,3650600,50.749393
"876",54.189999,54.98,52.91,54.889999,4458300,51.234764
"877",55.200001,56.220001,54.279999,54.82,5428700,51.169426
"878",55.41,55.41,54.259998,55.34,3852600,51.6548
"879",55.43,56.709999,54.07,54.310001,4974200,50.693386
"880",54.299999,55.650002,53.900002,55.330002,2391200,51.645466
"881",55.5,56.290001,55.279999,55.540001,1758100,52.446228
"882",56.369999,56.919998,55.48,56.049999,2647000,52.927818
"883",55.52,55.650002,54.299999,54.48,2975400,51.445271
"884",54.110001,54.650002,53.860001,54.459999,2004300,51.426388
"885",54.130001,54.330002,52.560001,53.93,2405800,50.925911
"886",53.799999,55.490002,53.759998,55.330002,1213400,52.247925
"887",56,56.369999,55.110001,55.98,2366900,52.861717
"888",56.220001,57.32,55.98,56.669998,2884200,53.513283
"889",57.330002,57.59,55.060001,55.279999,2507100,52.20071
