"","WYNN.Open","WYNN.High","WYNN.Low","WYNN.Close","WYNN.Volume","WYNN.Adjusted"
"1",87.199997,87.889999,86.199997,87.459999,2703500,81.032692
"2",87.709999,90.459999,87.709999,90.279999,2598800,83.645447
"3",90.800003,92.330002,90.639999,91.440002,2507500,84.72023
"4",91.080002,92.629997,90.809998,92.43,1858400,85.637466
"5",93.879997,95,92.620003,92.75,2776200,85.933937
"6",93.669998,95.470001,93.360001,94.830002,3055400,87.861092
"7",94.32,94.760002,92.029999,92.93,2207300,86.100731
"8",92.629997,92.800003,90.220001,91.940002,1904000,85.183487
"9",92.5,92.5,90.5,90.529999,1527100,83.87709
"10",90.5,93.199997,89.599998,92.339996,2008600,85.554077
"11",92.879997,92.879997,91.349998,91.980003,1202400,85.220543
"12",91.839996,92.349998,90.510002,90.93,1143500,84.247696
"13",91.309998,92.209999,90.779999,90.82,955200,84.145782
"14",90.889999,93.629997,90.889999,92.639999,2322600,85.832024
"15",92.870003,94.440002,92.510002,94.029999,1775800,87.119873
"16",94.599998,97.239998,94.599998,96.419998,2865800,89.334244
"17",96,99.349998,95.199997,95.5,5216100,88.481842
"18",102,104.050003,101,103.080002,7967400,95.504814
"19",102.720001,104.389999,102.099998,102.550003,2483400,95.013771
"20",102.150002,102.449997,100.889999,101.43,1827500,93.976074
"21",99.559998,100.089996,97.769997,97.860001,3025400,90.668427
"22",97.330002,98.080002,96.559998,97.379997,1698700,90.223686
"23",97.68,98.5,96.699997,96.919998,1888800,89.797516
"24",98.25,99.300003,95.989998,97.019997,2828800,89.890144
"25",96.870003,97.290001,96.529999,97.010002,1903100,89.880898
"26",96.980003,97.230003,96.330002,97.18,1061000,90.038391
"27",97.559998,99.169998,97.300003,98.879997,1764300,91.613472
"28",99.029999,100.199997,98.519997,98.900002,2314900,92.097702
"29",98.879997,99.419998,98.209999,98.970001,1621200,92.162895
"30",100.510002,100.660004,97.599998,97.68,1876200,90.961601
"31",97.440002,100.290001,96.910004,99.790001,1924900,92.926468
"32",99.589996,99.599998,96.57,96.720001,2813000,90.067642
"33",96.209999,96.339996,95.019997,95.910004,1988600,89.313354
"34",96.199997,96.379997,95.050003,95.970001,1551000,89.369225
"35",95.889999,95.970001,94.309998,94.75,1975100,88.233131
"36",95.160004,95.279999,93.599998,93.839996,2079400,87.385719
"37",93.25,94.059998,92.669998,94.010002,1935300,87.544044
"38",94.440002,96.239998,94.279999,95.510002,1694400,88.940834
"39",95.220001,97.75,94.809998,96.150002,2094100,89.536842
"40",99.900002,103.709999,99.620003,102.709999,6088500,95.645653
"41",102.669998,102.669998,99.739998,100.150002,2754100,93.261719
"42",100.019997,101.519997,99.080002,101.040001,1782100,94.090508
"43",100.779999,101.139999,99.519997,100.370003,1206000,93.466599
"44",99.779999,100.169998,98.25,99.459999,2462400,92.619179
"45",99.379997,100.309998,98.760002,99.230003,1204700,92.405006
"46",98.82,99.739998,98.410004,98.989998,1081600,92.181488
"47",99.169998,100.519997,98.82,99.550003,1485800,92.702995
"48",101.949997,104.709999,101.5,104.300003,3453700,97.126297
"49",104.199997,105.830002,103.75,104.699997,2777100,97.498779
"50",104.82,104.980003,103.129997,104.75,2129400,97.545341
"51",105,108.599998,103.779999,106.169998,4710000,98.867661
"52",107.269997,110.309998,106.699997,110.190002,3913500,102.611183
"53",110,113.849998,110,111.639999,5013300,103.961441
"54",112.989998,113.949997,110.550003,111.75,4163700,104.063881
"55",111.860001,113.519997,111.300003,113.349998,2473000,105.553833
"56",113.290001,114.080002,111.779999,112.32,2302600,104.594673
"57",112.75,113.269997,110.889999,111.919998,1666300,104.222191
"58",110.809998,115.769997,110.18,114.650002,3487200,106.76442
"59",114.980003,116.190002,113.889999,115.18,2148000,107.257957
"60",114.870003,115.989998,114.550003,115.489998,1213300,107.546646
"61",115.290001,115.730003,113.800003,114.300003,1685900,106.438492
"62",113.339996,114.93,112.699997,114.610001,1979600,106.72718
"63",117.82,119.800003,115.870003,116.339996,3477200,108.338173
"64",116,116.860001,115.269997,116.739998,1668100,108.71067
"65",118.269997,119.43,116.510002,116.68,3103600,108.6548
"66",116.18,118.57,116.080002,117.849998,1953900,109.744316
"67",117.769997,117.949997,116.300003,116.830002,1582800,108.794479
"68",116.300003,117.559998,115.32,116.18,1293200,108.189194
"69",116.410004,116.75,113.860001,116.230003,1934900,108.235741
"70",116.629997,117.07,114.739998,115.389999,1654600,107.453522
"71",115.050003,115.339996,112.910004,113.470001,2553400,105.665588
"72",113.769997,115.199997,113.690002,114.639999,3059300,106.755096
"73",114,116.059998,113.82,115.889999,1752300,107.919128
"74",115.75,116.599998,114.739998,114.940002,1207600,107.034492
"75",116.18,116.699997,115.400002,116.150002,2107800,108.161263
"76",116.25,116.370003,114.400002,115.900002,4250200,107.928436
"77",116.980003,117,115.220001,115.57,2350200,107.621147
"78",115.730003,118.339996,115.730003,118.220001,4245500,110.088882
"79",123.300003,127.199997,121.57,125.190002,6282700,116.579483
"80",125.220001,125.959999,124,124.5,2448300,115.936943
"81",125.040001,125.040001,122.970001,123.010002,1522800,114.549423
"82",123.989998,126.989998,123.25,125.919998,2138700,117.25927
"83",126.510002,126.57,124.860001,125.300003,1497500,116.681923
"84",125.239998,126.169998,124.540001,125.849998,1322800,117.194084
"85",126.120003,126.449997,123.879997,124.32,1423300,115.76931
"86",123.480003,123.830002,119.839996,122.139999,3086100,113.739265
"87",120.790001,121.620003,119.169998,120.199997,2901900,111.932693
"88",120.440002,123.900002,120.230003,123.459999,2917400,115.4487
"89",122.550003,123.379997,121.68,123.269997,1236300,115.271034
"90",123.360001,123.360001,121.709999,122.230003,1051300,114.298515
"91",124.68,127.139999,124.18,125.290001,2374900,117.159966
"92",124.790001,126.470001,124.260002,125.690002,1396300,117.533997
"93",126.43,129.029999,126.050003,127.910004,2408100,119.60994
"94",126.230003,126.650002,122.389999,122.620003,2716000,114.663216
"95",120.550003,123.75,120.519997,122.419998,1651800,114.476212
"96",123.029999,124.940002,120.470001,121.730003,3182000,113.830978
"97",123.559998,125.82,123,125.160004,1979800,117.038399
"98",125.839996,127.580002,123.889999,124.150002,1907800,116.093933
"99",124.190002,124.68,123.32,124,1100100,115.953659
"100",124.029999,124.839996,123.669998,124.440002,1000300,116.36512
"101",124.449997,127.32,124.449997,125.730003,1354100,117.571396
"102",125.730003,127.589996,125.360001,126.580002,1617300,118.366241
"103",126.860001,128.830002,125.5,128.699997,1697100,120.348679
"104",131.800003,135.259995,130.75,133.589996,4059300,124.921371
"105",134.449997,134.929993,133.190002,134.679993,2293600,125.940628
"106",134.350006,134.800003,132.5,133.279999,1423700,124.6315
"107",133.509995,134.339996,132.289993,132.600006,1892400,123.995636
"108",133.270004,133.270004,131.169998,132.309998,2371500,123.724426
"109",133.440002,134.960007,132.5,134.729996,2609600,125.987411
"110",134.529999,135.089996,127.599998,129.589996,3109700,121.180931
"111",128.669998,132.350006,128.029999,130.25,1921200,121.798103
"112",132.460007,134.600006,132.070007,134.160004,1665400,125.454376
"113",134.410004,135.259995,132.589996,133.490005,1235900,124.827866
"114",131.460007,134.350006,130.850006,134.039993,1257100,125.342148
"115",134.410004,136.979996,133.910004,134.460007,1806200,125.734947
"116",136.600006,138.789993,136.110001,138.419998,1824800,129.437958
"117",138.100006,138.520004,136.320007,137.130005,1359700,128.231674
"118",137.029999,138.440002,136.589996,137.460007,897200,128.540253
"119",137.369995,137.960007,135.979996,137.050003,1126900,128.15686
"120",136.589996,138.399994,136.050003,138.320007,1455900,129.344482
"121",138.5,139.669998,136.75,137.149994,1174500,128.250366
"122",137,138.75,135.330002,135.630005,1729800,126.828987
"123",135.979996,136.690002,134.009995,135.940002,1268400,127.118889
"124",135.800003,135.820007,131.080002,132.759995,1779600,124.145241
"125",133.139999,135.059998,131.699997,134.119995,1455000,125.416985
"126",132.800003,132.899994,128.820007,131.009995,2005600,122.508774
"127",131.600006,132.889999,130.029999,132.419998,1212300,123.827293
"128",132.039993,132.820007,130.830002,130.910004,1276900,122.415276
"129",130.800003,133.440002,129.509995,132.460007,1334800,123.864708
"130",132.699997,135.149994,132.419998,134.949997,1119800,126.193115
"131",134.990005,135.899994,133.020004,134.289993,1391100,125.575935
"132",135.570007,136.529999,135.119995,135.270004,1183400,126.492371
"133",136.199997,136.330002,134.5,134.979996,953800,126.221138
"134",129.529999,131.839996,127.010002,130.419998,4478300,121.957062
"135",130,131.330002,128.899994,129.850006,2156900,121.424065
"136",129.960007,133.710007,129.929993,133.550003,1740700,124.883949
"137",134.289993,135.179993,131.899994,133.169998,1359400,124.528633
"138",133.259995,133.429993,131.699997,132,1008800,123.434547
"139",132.190002,135.600006,132.179993,134.139999,1646700,125.435684
"140",136.229996,139.449997,135.539993,138.529999,2814000,129.540833
"141",139.089996,139.660004,136.669998,138.979996,3743200,129.961578
"142",132,133,128.440002,132,8653800,123.434547
"143",132.330002,133.130005,127.339996,128.020004,4513400,119.712814
"144",127.849998,131.130005,127.650002,128.600006,2730500,120.255173
"145",129.559998,131.330002,128.550003,129.339996,2475300,120.947174
"146",130.130005,130.360001,127.419998,128,2424100,119.694107
"147",127.839996,127.910004,124.160004,125.949997,2906300,117.777138
"148",126.199997,127.190002,125.199997,126.339996,1238600,118.14183
"149",126.57,127.900002,125.870003,127.510002,1034400,119.235909
"150",128.320007,130.449997,128,130.229996,1707400,121.779396
"151",130.649994,131.690002,129.389999,130.070007,1791700,122.098572
"152",129.559998,130.070007,128.440002,129.850006,1789000,121.892052
"153",129,129.520004,125.93,126.019997,2174300,118.296768
"154",125.57,126.370003,124.110001,125.629997,1235200,117.930672
"155",127.309998,128.470001,126.779999,128.179993,1293200,120.324379
"156",131.320007,136.520004,131.25,136.389999,5147800,128.031235
"157",136.649994,136.960007,135.410004,136.449997,2131200,128.087555
"158",136,137.110001,134.139999,134.619995,2190300,126.36969
"159",134.509995,136.979996,133.490005,134.899994,1729600,126.632545
"160",135.990005,136.5,133.229996,135.639999,1671300,127.327225
"161",136.479996,137.949997,135.789993,136.149994,1931800,127.805977
"162",133.899994,135.440002,133.270004,134.75,1720300,126.491737
"163",135.300003,135.300003,132.570007,134.100006,1474400,125.881615
"164",133.850006,135.289993,132.820007,134.649994,1128900,126.397881
"165",134.860001,135.289993,132.259995,133.899994,1976400,125.69381
"166",133.449997,135.490005,132.630005,135.25,1136700,126.961121
"167",135.309998,136.339996,134.520004,136.100006,1012100,127.759041
"168",137.110001,139.940002,136.360001,138.990005,2629700,130.471909
"169",141.399994,144.809998,140.850006,143.419998,3014100,134.630417
"170",142.580002,143.919998,140.839996,142.5,1836000,133.7668
"171",143.809998,143.910004,142.089996,143.380005,1817300,134.59288
"172",144,147.5,143.820007,145.75,1860700,136.817612
"173",145.529999,146.889999,144.160004,144.429993,1081100,135.578506
"174",146.169998,146.210007,144.210007,145.899994,1516700,136.958374
"175",145.5,146.259995,143.910004,145.919998,992300,136.977173
"176",146.399994,146.490005,144.559998,145.470001,933400,136.554794
"177",145,145.130005,143.949997,144.100006,1070400,135.268753
"178",144.110001,145.149994,142.869995,143.220001,1534800,134.442673
"179",143.770004,145.089996,143.419998,143.839996,900700,135.024643
"180",144.179993,147.380005,144,147.009995,1968900,138.000366
"181",147.350006,147.899994,144.089996,145.690002,1223400,136.761276
"182",145.139999,145.800003,142.699997,145.399994,1361100,136.489044
"183",144.910004,146.089996,144.600006,144.910004,1022800,136.029099
"184",143.460007,143.960007,140.199997,141.130005,2193500,132.480774
"185",142.380005,145,141.789993,144.619995,1085700,135.756851
"186",145,147.020004,144.580002,145.279999,1348500,136.376389
"187",145.399994,146.130005,144.169998,144.380005,1132800,135.53157
"188",147.110001,150.149994,146.470001,148.919998,3215000,139.79332
"189",147.110001,148.869995,145.399994,147.070007,3006000,138.056732
"190",147.669998,148.229996,146.360001,147.089996,1709000,138.075485
"191",146.639999,147.580002,145.949997,146.970001,1525000,137.96283
"192",147.539993,150.399994,146.809998,146.960007,1718500,137.953461
"193",144.679993,145.830002,142.320007,143.940002,3339400,135.11853
"194",142.399994,144.210007,139.199997,143.369995,2587500,134.583481
"195",144.279999,145.279999,141.949997,142.539993,1503900,133.804306
"196",142.029999,144.190002,142.009995,143.270004,870200,134.489578
"197",143.559998,145.899994,140.110001,140.759995,2441900,132.133408
"198",141.289993,143.210007,140.229996,142.330002,1450300,133.607224
"199",143.929993,148.139999,143.789993,146.809998,2831200,137.812653
"200",146.559998,147.320007,145.800003,146.399994,1005900,137.427765
"201",146.119995,146.830002,144.509995,145.330002,1173000,136.423355
"202",144,145.630005,143.389999,145.529999,785200,136.611084
"203",146.800003,146.820007,144.220001,144.440002,1063100,135.587906
"204",144.399994,146.729996,144.399994,144.759995,1212700,135.88829
"205",145.009995,145.649994,144.279999,144.910004,735400,136.029099
"206",144.600006,146.550003,143,143.509995,1705400,134.71489
"207",145.529999,146.100006,142.729996,145.339996,2748100,136.432755
"208",142.660004,146,141.050003,143.149994,3037700,134.376953
"209",142.550003,142.759995,140.380005,141.210007,1636000,132.555847
"210",143.880005,149.649994,143.880005,147.490005,3938100,138.450974
"211",152.380005,153.559998,149.869995,151.550003,3463900,142.262161
"212",151.550003,152.130005,149.889999,150.050003,1357300,140.85408
"213",149.5,151.020004,149.100006,150.089996,1213700,140.891647
"214",150.050003,154.279999,149.550003,151.389999,1772800,142.111954
"215",152.850006,153.419998,150.740005,152.190002,1285900,142.862946
"216",152.25,153,151.089996,152.789993,2153400,143.426163
"217",151.949997,154.089996,151.240005,153.589996,1455300,144.177124
"218",153.190002,154.669998,153.009995,154.029999,903900,144.590149
"219",153.75,156.399994,153.520004,155.240005,1282900,145.726013
"220",154.539993,155.270004,152.279999,153.600006,1101200,144.186523
"221",152.5,152.5,150.009995,151.619995,1191100,142.792679
"222",152,154.300003,151.809998,153.199997,1269900,144.280701
"223",152.899994,153.690002,151.979996,152.279999,849600,143.414261
"224",153.75,157.809998,153.589996,156.960007,1771400,147.821762
"225",156.960007,158.729996,156.690002,158.570007,916900,149.338058
"226",158.529999,159.550003,157.720001,158.690002,962300,149.451065
"227",158.580002,159.990005,158.399994,159.419998,436500,150.13855
"228",158.630005,160,158.130005,158.490005,945000,149.262741
"229",158.619995,159.699997,157.029999,157.5,1413400,148.330353
"230",158.020004,158.25,153.669998,156.070007,1630000,146.983597
"231",155.679993,158.820007,153.009995,158.080002,1474500,148.876587
"232",159.350006,160.800003,154.740005,159.009995,1803100,149.752396
"233",159.970001,160.350006,155.440002,158.070007,1427100,148.867157
"234",158.830002,160.970001,157.770004,159.449997,1473900,150.166809
"235",157.600006,160.190002,157,157.850006,1066500,148.659958
"236",158.020004,159.259995,156.149994,158.919998,1155700,149.667648
"237",160,160.429993,158.910004,159.539993,1066900,150.251572
"238",163.289993,165.229996,162.75,164.259995,2596700,154.696777
"239",162.440002,164.460007,162.190002,162.309998,1610900,152.860306
"240",163.800003,166.699997,163.339996,164.850006,1355200,155.252441
"241",165.75,166.789993,164.570007,165,1161200,155.393677
"242",166.389999,166.389999,164.350006,166.029999,1496300,156.363724
"243",166,166.830002,164.100006,165.130005,1450300,155.516144
"244",165.949997,166.639999,165.289993,166.139999,1004900,156.4673
"245",166,169.25,164.690002,168.949997,1480100,159.113708
"246",169.800003,170,168.25,168.509995,1104300,158.699326
"247",167.770004,168.710007,167.020004,167.75,748600,157.983612
"248",167.990005,168.699997,166.740005,168.619995,661100,158.802933
"249",167.779999,170.300003,166.259995,170.210007,951600,160.300385
"250",170.559998,171.059998,168.300003,168.479996,1073000,158.671082
"251",168.460007,168.869995,166.679993,168.589996,1336300,158.774658
"252",165.110001,166.339996,163.720001,164.300003,2581200,154.734436
"253",165.039993,165.389999,160.559998,162.520004,3530900,153.05809
"254",163.190002,163.479996,161.529999,163.399994,2708800,153.886856
"255",164.470001,166.25,163.119995,164.490005,2186600,154.913391
"256",164.119995,164.149994,161.5,162.300003,1803800,152.850876
"257",162.899994,163.770004,162.089996,163.399994,2453600,153.886856
"258",162.160004,162.429993,160.380005,162,2296800,152.568344
"259",162,163.389999,160.970001,162.5,2420700,153.039261
"260",162.830002,165.850006,161.119995,165.539993,2680200,155.902237
"261",170.600006,172.630005,167.440002,168.729996,3264400,158.906555
"262",171.559998,174.809998,170.910004,173.589996,2367100,163.483582
"263",173.360001,176.070007,171.669998,175.479996,1847400,165.263535
"264",176.75,179.860001,176.479996,179.639999,1840800,169.181351
"265",187.589996,195.839996,185.020004,195.229996,6777500,183.863693
"266",196.940002,201.690002,194.589996,194.949997,4261800,183.600006
"267",196.880005,201.970001,194.199997,200.580002,3248400,188.902237
"268",200.75,203.630005,198.160004,200.600006,3490700,188.921066
"269",201.990005,201.990005,178.039993,180.289993,22145600,169.793518
"270",171.029999,171.839996,162.339996,163.479996,25903500,153.962173
"271",160.889999,172.300003,160.720001,171.389999,16494600,161.411682
"272",173.270004,176.979996,162.600006,165.589996,11253100,155.949326
"273",166.009995,171.779999,164.029999,170.490005,6416100,160.564072
"274",167.949997,173,166,166.559998,5398800,156.862854
"275",165.619995,170.779999,165.300003,165.479996,4916800,155.845764
"276",163.5,167.660004,162.240005,163.220001,3672700,153.717346
"277",175.559998,180.100006,172.949997,177.320007,15719900,166.996429
"278",178.199997,179.199997,169.149994,169.279999,5312600,159.424515
"279",168.649994,168.740005,160.889999,166.220001,5511100,156.542679
"280",167.619995,167.759995,162,162.919998,3427500,153.434784
"281",163,165.550003,162.490005,164.660004,2122900,155.073486
"282",163.509995,165.380005,162.550003,164.160004,2116700,155.073486
"283",164.580002,166.289993,161.800003,164.009995,2642400,154.931793
"284",164.110001,167.380005,162.509995,164.279999,3451200,155.186844
"285",163.880005,166.919998,163.279999,164.919998,1915800,155.791428
"286",164.690002,169,164.539993,166.360001,1962900,157.151718
"287",166.389999,167.669998,162.070007,164.190002,2533400,155.101822
"288",165,167.399994,164.110001,167.130005,1904900,157.879089
"289",168.070007,169.720001,167.210007,169,1776300,159.645584
"290",169.419998,169.649994,166.509995,168.75,2023200,159.409424
"291",168.740005,169.949997,166.830002,167.5,2578000,158.228622
"292",168.25,168.460007,163.259995,163.419998,2561500,154.374481
"293",161.779999,163.5,156.539993,163.059998,4147600,154.034378
"294",161.330002,166.720001,158.660004,165.059998,2803600,155.923676
"295",166.630005,167.300003,164.009995,166.779999,1257600,157.548477
"296",165.119995,169.229996,164.619995,168.410004,1551900,159.088242
"297",173.240005,180.520004,171.600006,179.110001,6348200,169.195999
"298",189.220001,192.75,184.410004,188.889999,9408500,178.434647
"299",189.210007,192.320007,188.179993,191.789993,4959100,181.174103
"300",189.210007,192.320007,184.710007,185.410004,3765900,175.147278
"301",185.919998,187.289993,183.669998,185.220001,2012700,174.967789
"302",185,187.639999,184.699997,186.210007,1543000,175.902985
"303",186.779999,187.119995,183.860001,184.759995,2031200,174.533234
"304",183.699997,183.699997,180.309998,181.619995,1467300,171.567062
"305",181.619995,185.800003,181.020004,184.190002,1737000,173.994781
"306",183.039993,183.039993,178.589996,178.919998,5681200,169.016495
"307",176.679993,179.240005,174.059998,175.539993,3736200,165.823593
"308",182.279999,183.910004,174.419998,175.880005,5924200,166.144775
"309",177.889999,179.300003,173.839996,177,2512500,167.202744
"310",179.149994,183.199997,176.600006,177.729996,2953800,167.89238
"311",176.940002,177.429993,173.059998,176.039993,2262600,166.295914
"312",177.570007,182.899994,177.130005,182.360001,3300700,172.266113
"313",184.779999,186.289993,178.949997,181,2561200,170.981384
"314",183.050003,183.5,177.360001,180.300003,2018900,170.320129
"315",177.089996,179.970001,175.759995,179.580002,2022200,169.639969
"316",180.339996,183.169998,178.800003,181.240005,1619600,171.208099
"317",183.050003,184.649994,176.820007,178.490005,2809600,168.610306
"318",179,182.070007,177.029999,180.380005,1896900,170.395676
"319",183,184.139999,181.520004,183.279999,1978600,173.135162
"320",182.169998,183.490005,179.630005,179.830002,1180900,169.876114
"321",180.850006,188,180.210007,186.639999,3135900,176.309204
"322",187.419998,187.839996,182.649994,183.809998,1477500,173.635834
"323",184.490005,188.759995,182.380005,188.699997,1887900,178.255173
"324",190.039993,191.789993,188.699997,190.649994,2068600,180.097244
"325",191.449997,194.300003,190.779999,192.910004,1847200,182.232132
"326",193.630005,194.190002,190.339996,191.649994,1845400,181.04187
"327",191.149994,193.110001,190.179993,192.509995,1902800,181.854263
"328",193.009995,194.059998,189.570007,193.240005,1777300,182.543869
"329",193.740005,194.660004,186.889999,190,3979400,179.483215
"330",185.169998,186.470001,179.220001,182.889999,4413700,172.766754
"331",183.229996,184.699997,180.050003,184.259995,2336800,174.060913
"332",185.309998,187.630005,183.470001,185.110001,2057700,174.863876
"333",185.979996,188.320007,185.160004,186.190002,2299100,175.884109
"334",188.429993,192.449997,188.020004,191.850006,2864400,181.23082
"335",191.229996,193.429993,189.320007,191.029999,1816000,180.456192
"336",190.789993,192.300003,188.229996,191.619995,1781300,181.013519
"337",190.539993,195.320007,190.360001,192.410004,2311900,181.759796
"338",192.839996,193.470001,190.119995,191.910004,1936000,181.287491
"339",191.589996,193.190002,190.949997,191.75,1261600,181.136337
"340",191.479996,199.259995,190.5,199.210007,3152400,188.183426
"341",199.75,202.479996,196.809998,201.509995,2749300,190.356094
"342",201.009995,201.490005,195.259995,195.649994,1899800,184.820435
"343",195.440002,196.470001,190.940002,191.630005,2624900,181.02298
"344",191.610001,192.270004,188.380005,190.919998,1883100,180.352295
"345",190.160004,193.580002,189.449997,192.509995,1672900,182.571472
"346",192.75,194.360001,189.240005,189.979996,1721500,180.172104
"347",189.770004,192.050003,187.970001,189.029999,1319400,179.271133
"348",192.289993,196.389999,191.809998,194.179993,2492900,184.155228
"349",194.240005,195,192.179993,193.880005,1195100,183.870758
"350",192.690002,194.740005,191.949997,194.610001,1247100,184.563065
"351",194.679993,195.139999,193.460007,193.649994,814900,183.652634
"352",193.520004,195.25,192.699997,194.210007,1166500,184.183716
"353",192.289993,194.449997,191.070007,193.389999,1048100,183.406052
"354",194.050003,196.300003,193.520004,195.669998,1301800,185.568344
"355",195.919998,197.679993,193.110001,196.009995,2240500,185.890778
"356",193,194.080002,187.419998,192.5,3732500,182.561996
"357",191.809998,192.479996,181.160004,182.830002,5783500,173.39122
"358",182.490005,184.429993,174.929993,176.880005,7194500,167.748398
"359",178.110001,180.210007,174.610001,179.509995,5006900,170.242615
"360",179.210007,179.75,175.740005,176.25,2686100,167.150925
"361",176.639999,179.889999,176.25,178.119995,2434200,168.924362
"362",179.440002,183.369995,179.059998,180.820007,3906600,171.485016
"363",182.100006,183.149994,179.199997,179.389999,2898300,170.128815
"364",179.679993,179.880005,176.050003,176.419998,3365500,167.312149
"365",176.899994,177.380005,175.009995,176.25,2440700,167.150925
"366",174.199997,174.820007,172.270004,173.309998,3246000,164.362686
"367",172.210007,176.029999,172.139999,175.089996,2412500,166.050797
"368",172.800003,175.369995,171.820007,172.419998,2795600,163.518661
"369",174.210007,176.729996,173.880005,174.440002,2128200,165.434372
"370",173.809998,174.5,171.279999,172,1898800,163.120331
"371",172.559998,172.990005,169.770004,170.139999,3024300,161.356354
"372",168.5,170.720001,165.520004,166.539993,2734100,157.942215
"373",166.630005,168.330002,165.449997,167.199997,1884800,158.56813
"374",166.699997,169.289993,163.809998,163.910004,2067900,155.447968
"375",163.190002,165.009995,162.020004,164.009995,1401200,155.542831
"376",164.679993,168.360001,164.229996,167.339996,3256400,158.700897
"377",159.270004,159.990005,151.839996,154.139999,6755000,146.182358
"378",154.610001,155.449997,152.009995,152.169998,2227700,144.314056
"379",152.289993,154.910004,151.020004,154.839996,2626100,146.846222
"380",155.089996,157.080002,154.190002,156.860001,2048800,148.761963
"381",160.419998,162.220001,159.770004,160.130005,4568900,151.863144
"382",162.199997,166.229996,161.630005,165.380005,4051000,156.842102
"383",162.509995,162.789993,160.960007,161.190002,2950900,152.868393
"384",162.589996,164.789993,161.800003,164.529999,1785200,156.035965
"385",164.160004,165.839996,162.649994,165.240005,1452100,156.70932
"386",165.5,166.770004,164.479996,166.029999,1373900,157.458527
"387",164.649994,165.520004,162.139999,164.960007,1607800,156.443771
"388",165.039993,165.289993,162.880005,164.949997,1704600,156.434311
"389",164,165,163.270004,163.570007,1258000,155.125549
"390",163.559998,164.699997,163.110001,163.919998,1348400,155.457474
"391",163.550003,164.639999,162.070007,163.740005,1657000,155.286758
"392",165,167.210007,163.080002,163.559998,2888200,155.116043
"393",163.770004,165.960007,163.289993,165.800003,1731500,157.240387
"394",164.25,165.559998,161.589996,165.259995,2220400,156.728271
"395",165.039993,167.289993,161.789993,163.389999,1511800,154.954834
"396",163.029999,163.839996,161.529999,161.820007,1834900,153.465897
"397",162.029999,167.589996,162.029999,166.779999,1955700,158.169815
"398",166.520004,166.990005,158.600006,159.990005,4672000,151.730347
"399",153.470001,155,147.179993,149.539993,7324500,141.819855
"400",149,150.380005,146.259995,149.190002,3543800,141.48793
"401",149.179993,153.360001,148.869995,152.949997,2117900,145.053802
"402",152.550003,154.389999,151.509995,153.289993,1587600,145.376236
"403",153.279999,156.75,152.360001,153.889999,2226400,145.945282
"404",154.190002,154.910004,151.960007,152.320007,1917800,144.456329
"405",150.979996,150.979996,147.660004,148.520004,3951400,140.852509
"406",147.990005,149.809998,147.380005,148,2079500,140.359344
"407",146.339996,146.929993,143.429993,143.869995,4039400,136.442566
"408",142.25,142.440002,138.100006,138.169998,3872100,131.723511
"409",139.649994,141.440002,139.070007,139.600006,2550800,133.086792
"410",139.410004,142.960007,139.380005,142.330002,1797200,135.689407
"411",144.979996,146.25,143.479996,145.779999,2467900,138.978455
"412",146.320007,146.850006,144.770004,145.330002,1818100,138.549454
"413",145.25,145.660004,144.169998,145.050003,1142800,138.282516
"414",145,148.470001,144.800003,145.139999,2257500,138.368301
"415",145.369995,146,145,145.899994,1438700,139.09285
"416",147.360001,151.929993,147.360001,148.729996,2752300,141.790833
"417",148.820007,149.600006,147.059998,147.960007,1193800,141.056763
"418",148.089996,149.320007,146.580002,148.759995,1842600,141.819427
"419",148.889999,149.240005,147.529999,148.529999,1722600,141.600159
"420",148.119995,150.580002,146.009995,148.339996,2956500,141.419022
"421",147.720001,148.110001,142.279999,143.029999,2751400,136.35675
"422",142.130005,142.240005,139.880005,140.369995,2164200,133.820862
"423",139.75,139.789993,127.330002,127.849998,6215600,121.885002
"424",127.110001,130.5,126.959999,128.380005,3230900,122.390282
"425",129.669998,134.559998,129.289993,134.199997,4579500,127.938721
"426",131.75,133.990005,129.820007,133.490005,4106800,127.261879
"427",131.539993,135.470001,131.399994,134.940002,3096300,128.644226
"428",136.080002,138.100006,133.199997,135.179993,2047200,128.873016
"429",137.880005,139,134.729996,135.279999,2257400,128.968353
"430",134.990005,135.580002,132.190002,132.449997,1461100,126.270386
"431",133.080002,133.550003,131,132.970001,1417200,126.766144
"432",133.889999,137.449997,133.399994,135.729996,1963700,129.397354
"433",136.619995,138.770004,136.399994,137.309998,2605100,130.903641
"434",138.5,138.949997,136.490005,136.729996,5336900,130.350693
"435",135.039993,136,132.410004,132.979996,2487000,126.77565
"436",133.179993,134.559998,132.339996,133.940002,1650700,127.690865
"437",133,134.080002,131.419998,131.669998,2967700,125.526764
"438",131.059998,131.179993,128.660004,128.940002,2576800,122.924149
"439",128.809998,129.470001,126.779999,127.059998,2657700,121.131859
"440",126.900002,127.389999,123.029999,125.290001,3494500,119.444443
"441",125.480003,126.690002,123.349998,123.809998,2037700,118.033493
"442",125.050003,129.330002,124.720001,127.139999,2406300,121.20813
"443",127.449997,127.809998,122.379997,123.440002,2145100,117.680748
"444",124,125.230003,118.07,120.629997,3370800,115.001869
"445",118.410004,119.300003,114.459999,116.269997,3584500,110.845276
"446",115.879997,119.580002,115.599998,118.959999,2643200,113.409782
"447",119.150002,121.099998,114.949997,115.110001,2442000,109.739403
