"","SJM.Open","SJM.High","SJM.Low","SJM.Close","SJM.Volume","SJM.Adjusted"
"451",103.660004,105.660004,103.339996,105.389999,615300,95.427849
"452",105.190002,105.639999,103.370003,103.800003,709100,93.988152
"453",103.809998,104.150002,102.540001,102.900002,852500,93.173218
"454",103.730003,105.400002,103.709999,104.980003,846000,95.056625
"455",105.230003,105.93,103.949997,104.709999,607200,94.812141
"456",104.059998,106.410004,103.650002,105.860001,1038400,95.853416
"457",105.879997,108.559998,105.519997,107.260002,1130600,97.121094
"458",107.230003,107.559998,105.449997,106.529999,1164500,96.460091
"459",106.309998,107.150002,104.620003,105.360001,1180800,95.400688
"460",106,108.5,106,107.709999,847300,97.528557
"461",108.269997,110.400002,108.050003,109.599998,1963100,99.239899
"462",108.980003,109.660004,105.510002,108.32,2108900,98.080894
"463",108.389999,110.910004,108.379997,109.739998,1098600,99.366653
"464",111,111.589996,104.459999,105.690002,2741500,95.699501
"465",105.75,108.43,105.75,107.980003,1349300,97.773026
"466",107.879997,110.139999,107.489998,109.919998,812800,99.529663
"467",110.349998,110.980003,108.660004,110.790001,1523800,100.317413
"468",110.879997,111.57,110.230003,110.919998,1289500,100.435127
"469",110.919998,113.239998,110.489998,112.879997,1053300,102.209846
"470",112.599998,114.860001,112.589996,114.199997,1526600,103.405075
"471",113.949997,115.449997,112.589996,113.830002,1328300,103.070038
"472",113.919998,114.5,113.260002,113.940002,1884400,103.169662
"473",112.610001,113.879997,111.760002,112.940002,1212100,103.032822
"474",113.07,113.970001,112.269997,113.059998,784100,103.142265
"475",112.970001,113.919998,111.440002,111.849998,840900,102.038422
"476",112.410004,115.089996,111.550003,112.279999,1193200,102.430702
"477",112.339996,112.699997,109.589996,109.989998,918100,100.341599
"478",110.110001,110.989998,109.57,110.709999,302500,100.998428
"479",110.25,111.5,108.330002,109.010002,1628700,99.447556
"480",109.160004,109.529999,107.75,109.18,1745600,99.602631
"481",103.800003,106.669998,100.650002,101.279999,4997300,92.39563
"482",100.989998,104.419998,100.889999,103.440002,2594700,94.366165
"483",103.440002,104.779999,103.07,104.510002,2051800,95.342308
"484",104.440002,104.559998,102.660004,103.260002,1593800,94.201935
"485",103.690002,106.089996,101.860001,102.239998,1827600,93.271408
"486",102.599998,102.910004,99.050003,100.830002,2109300,91.985107
"487",100.879997,101.25,97.419998,98.169998,1417800,89.558441
"488",98.220001,99.68,97.32,99.160004,1459600,90.461617
"489",99.610001,102.199997,99.040001,100.879997,1059700,92.030716
"490",101.550003,102.690002,100.790001,101.68,1195600,92.760544
"491",101.860001,104.660004,101.68,103.769997,1577200,94.667221
"492",103.360001,104.18,101.629997,101.910004,1123000,92.97036
"493",101.599998,102.279999,98.18,99,1226200,90.315628
"494",99.07,99.440002,96.959999,97.339996,1305200,88.801262
"495",99.18,99.900002,96.410004,96.900002,1023900,88.399849
"496",96.650002,97.5,93.980003,95.419998,1459800,87.049675
"497",95.529999,99.050003,94.879997,96.099998,2960800,87.670029
"498",96.360001,96.360001,92.239998,93.160004,971600,84.987923
"499",93.349998,94.790001,92.540001,94.779999,2366200,86.465828
"500",94.370003,94.389999,91.32,94.389999,1275200,86.110039
"501",94.610001,95.779999,92.949997,93.910004,1186900,85.67215
"502",94.050003,94.230003,91.580002,93.489998,1062900,85.288979
"503",93.080002,94.519997,91.949997,93.879997,1031200,85.644768
"504",93.389999,96.209999,93.330002,94.589996,1818100,86.29248
"505",94.769997,96.18,94.089996,95.879997,1381500,87.469322
"506",95.400002,97.660004,94.510002,97.169998,937900,88.646156
"507",97.839996,99.989998,97.559998,99.68,1214400,90.935982
"508",99.620003,99.980003,98.610001,99.68,1097200,90.935982
"509",99.660004,101.610001,99.360001,101.480003,765600,92.578087
"510",101.709999,102.419998,100.959999,102.190002,718900,93.225815
"511",101.940002,102.839996,101.529999,102.629997,973900,93.627213
"512",102.629997,103.410004,102.209999,103.169998,754500,94.119835
"513",103.160004,103.779999,102.589996,103.230003,655200,94.174583
"514",103.32,104.540001,102.769997,104.18,469100,95.041245
"515",104.290001,105.089996,103.800003,104.790001,935900,95.59774
"516",104.860001,105.07,102.970001,104.989998,756100,95.780182
"517",104.970001,105.290001,103.199997,104.190002,900700,95.050377
"518",102.709999,103.290001,100.910004,101.769997,844800,92.842651
"519",102,102.93,101.279999,101.440002,651400,92.541618
"520",101.589996,102.870003,101.010002,102.870003,939900,93.846161
"521",102.769997,103.599998,102.760002,103.25,579500,94.192825
"522",103.400002,104.120003,102.82,103.480003,423500,94.402657
"523",103.25,105.279999,102.849998,104.879997,930400,95.679848
"524",105.110001,105.510002,103.779999,103.830002,737800,94.721947
"525",103.860001,105,103.559998,104.940002,867900,95.734581
"526",104.870003,105.510002,104.489998,105.370003,776900,96.126869
"527",105.129997,105.75,104.559998,105.260002,758800,96.026497
"528",104.129997,105.290001,103.120003,103.830002,1055500,94.721947
"529",103.339996,103.970001,102.43,103.610001,799800,94.52124
"530",103.800003,104.32,102.419998,103.339996,843800,94.274925
"531",103.410004,104.800003,103.290001,104.360001,719600,95.205437
"532",104.360001,104.459999,102.769997,103.730003,940500,94.630722
"533",102.389999,102.400002,101.150002,101.540001,1011600,93.398155
"534",102.379997,104.169998,102.209999,103.379997,1238700,95.090614
"535",103.400002,104.169998,102.660004,104.010002,834700,95.670113
"536",104.019997,107.5,103.519997,106.940002,1952300,98.365166
"537",106.589996,107.080002,105.760002,106.769997,739500,98.208794
"538",102.199997,102.480003,99.540001,101.419998,1732600,93.287788
"539",102.029999,102.169998,100.379997,101.059998,1307700,92.956657
"540",107.209999,109.300003,104.709999,106.089996,2792500,97.583328
"541",107.720001,107.75,105.739998,107.57,2055300,98.944656
"542",107.769997,107.849998,105.629997,105.910004,1573700,97.417763
"543",106.209999,106.910004,105.360001,105.419998,1301300,96.967056
"544",104.360001,105.529999,101.239998,102.540001,2548800,94.317978
"545",102.379997,102.580002,101.540001,102.080002,4625400,93.894867
"546",102.089996,103.489998,101.050003,103.410004,2269200,95.118217
"547",103.400002,103.839996,102.370003,102.629997,1067600,94.400757
"548",102.830002,102.839996,101.900002,102.489998,798500,94.271996
"549",102.279999,103.150002,101.879997,103.129997,903300,94.860672
"550",103.239998,103.5,102.589996,102.800003,708500,94.557144
"551",103.110001,103.470001,102.550003,103.260002,784600,94.980247
"552",103.379997,103.970001,102.669998,103.849998,947000,95.522949
"553",103.699997,105.610001,103.279999,105.580002,2424500,97.114227
"554",105.669998,107.150002,105.620003,107.019997,1482500,98.438766
"555",106.93,107.879997,106.160004,106.910004,918700,98.337585
"556",107.220001,107.970001,106.510002,107.07,933300,98.484749
"557",107.239998,111.669998,107.07,111.589996,1324800,102.642311
"558",111.599998,115.059998,111.599998,114.300003,1983300,105.135017
"559",113.879997,116.389999,113.879997,115.93,1409300,106.634323
"560",116.330002,116.769997,115.519997,115.709999,994800,106.431969
"561",115.82,116.040001,114.860001,114.900002,998700,105.686913
"562",115.040001,116.379997,115.040001,116.050003,861000,106.744705
"563",115.940002,116.760002,115.529999,116.5,1624800,107.158623
"564",116.559998,116.779999,115.209999,115.730003,1047700,106.450356
"565",115.910004,116.639999,115.07,116.050003,1214600,106.744705
"566",115.949997,116.25,114.970001,115.339996,836700,106.091629
"567",115.419998,116.040001,114.970001,115.690002,862500,106.413567
"568",115.68,116.919998,115.389999,116.540001,891000,107.195404
"569",117,118.760002,116.690002,117.980003,1010500,108.519943
"570",118.089996,120.550003,117.800003,119.480003,1167900,109.899673
"571",119.629997,120.400002,118.540001,119.07,930000,109.522537
"572",119.650002,119.93,118.910004,119.459999,626000,109.881264
"573",119.050003,119.25,118.18,118.339996,735200,108.851067
"574",118.5,119.309998,118.110001,119.18,616500,109.623734
"575",119.25,119.870003,118.040001,118.93,498800,109.393784
"576",119.32,119.559998,118.43,119.260002,505100,109.697311
"577",120.5,121.419998,119.360001,120.699997,709000,111.021851
"578",120.82,121.739998,120.730003,121.220001,448000,111.500145
"579",121.150002,121.940002,121.07,121.720001,634200,111.960075
"580",121.830002,122.849998,120.5,122.360001,594000,112.548744
"581",122.360001,122.360001,120.830002,121.220001,636400,111.500145
"582",121.43,122.839996,120.940002,122.790001,639600,112.94426
"583",122.489998,122.870003,121.769997,122.059998,573900,112.272797
"584",122.349998,123.07,121.300003,122.629997,1240600,112.797096
"585",122.610001,122.989998,121.279999,122.519997,705100,112.695908
"586",121.980003,122.940002,121.449997,122.93,478300,113.073044
"587",123,123.580002,122.480003,123.540001,387000,113.634132
"588",123.330002,125.5,123,125.150002,598600,115.115028
"589",125.199997,125.349998,123.959999,125.089996,774400,115.059845
"590",125.129997,125.510002,123.82,124.620003,603100,114.627533
"591",124.459999,126.230003,124.150002,125.959999,705700,115.860085
"592",125.849998,127.040001,125.410004,126.900002,548500,116.724716
"593",126.110001,126.980003,125.529999,126.760002,542800,116.595947
"594",126.459999,127.410004,126,126.779999,516200,116.614334
"595",126.900002,128.089996,126.400002,127.5,595200,117.276604
"596",126.730003,128.380005,125.629997,125.739998,857400,116.433945
"597",125.620003,127.949997,125.620003,126.900002,673500,117.508095
"598",126.830002,128.429993,126.32,127.389999,783400,117.961823
"599",127.449997,127.5,126.400002,126.690002,594800,117.313644
"600",126.730003,127.480003,125.75,127.279999,521200,117.859978
"601",126.75,127.610001,126.040001,127.139999,411500,117.730331
"602",127.449997,127.910004,126.559998,126.690002,420800,117.313644
"603",126.629997,127.150002,123.68,123.68,836500,114.526413
"604",123.220001,123.239998,120.400002,120.949997,1227400,111.998466
"605",121.190002,122.32,120.629997,121.169998,851800,112.202171
"606",120.629997,121.57,119.540001,121.559998,807200,112.563301
"607",121.610001,124.599998,121.330002,124.300003,816500,115.100525
"608",124.709999,125.870003,123.910004,124.599998,1075100,115.378311
"609",125.769997,125.860001,124.339996,125.260002,1084200,115.989471
"610",119.919998,125.589996,117.650002,122.370003,1986800,113.313362
"611",122.330002,124.910004,121.760002,124.529999,1124900,115.313507
"612",124.389999,125.07,122.239998,122.639999,775400,113.563385
"613",122.709999,124.269997,122.360001,123.110001,888000,113.998604
"614",123.540001,124.580002,123.239998,123.860001,754400,114.693085
"615",123.730003,124.690002,122.68,123.510002,604700,114.368988
"616",123.540001,124.360001,123.209999,123.309998,502800,114.1838
"617",123.339996,123.75,122.010002,122.400002,639400,113.341156
"618",122.93,122.93,120.199997,120.599998,1153500,111.674355
"619",120.309998,121.160004,119.190002,120.870003,862600,111.924377
"620",120.82,121.260002,119.5,121.099998,739100,112.137337
"621",121.349998,122.709999,120.720001,121.519997,1807100,112.526268
"622",122.029999,122.339996,121.150002,121.309998,829400,112.331818
"623",121.410004,121.410004,119.900002,120.57,974700,111.646576
"624",119.300003,119.709999,115.760002,116,1595800,107.414803
"625",115.410004,117.18,114.449997,116.889999,1101500,108.238937
"626",117.019997,117.550003,114.760002,115.190002,1340900,106.664757
"627",115.919998,117.660004,115.550003,116.510002,941300,107.88707
"628",116.599998,117.599998,115.449997,117.580002,1111700,108.877861
"629",118.040001,120.379997,117.809998,119.730003,714300,110.868744
"630",119.389999,119.580002,117.599998,119.489998,674100,110.646507
"631",119.800003,120.220001,118.68,119.209999,716300,110.38723
"632",119.089996,119.269997,117.839996,118.769997,1102300,109.979805
"633",118.690002,119.099998,117.5,118.139999,897100,109.396431
"634",117.629997,117.660004,114.089996,114.510002,1313600,106.035072
"635",114.610001,114.860001,113.809998,114.199997,1021200,105.748024
"636",114.269997,115.959999,113.910004,115.089996,580000,106.572151
"637",115.160004,115.970001,114.959999,115.459999,697500,106.914772
"638",115.440002,116.599998,114.970001,116.010002,633100,107.424072
"639",116.330002,116.339996,115.120003,115.889999,554500,107.31295
"640",115.980003,116.860001,114.279999,114.300003,880600,105.840622
"641",114.089996,114.260002,111.760002,112.120003,772000,103.821968
"642",111.980003,112.860001,111.18,112.639999,707100,104.30349
"643",112.879997,113.339996,111.82,112.099998,687600,103.803444
"644",112.190002,113.779999,111.550003,113.050003,552200,104.683128
"645",113.279999,114.550003,113.019997,114.260002,596800,105.803589
"646",114.360001,114.739998,112.809998,114.349998,703100,105.886932
"647",114.599998,115.449997,112.580002,113.129997,659400,104.75721
"648",113.099998,113.709999,110.080002,111.190002,1001100,102.9608
"649",111.709999,114.029999,111.519997,111.730003,893100,103.460846
"650",112.199997,112.830002,111.559998,112.150002,625300,103.849739
"651",112.169998,113.080002,109.410004,110.370003,796300,102.201492
"652",110.349998,111.300003,109.07,110.669998,892200,102.479279
"653",110.540001,111.730003,109.010002,111.419998,779400,103.173782
"654",110.660004,113.620003,110.559998,113.540001,692200,105.136871
"655",113.830002,114.050003,111.279999,111.839996,675500,103.562683
"656",111.800003,113.699997,111.419998,113.519997,637400,105.118347
"657",113.129997,115.190002,113,114,787700,105.562836
"658",114,115.139999,112.93,113.360001,892700,104.970207
"659",112.839996,113.949997,112.419998,113.529999,505700,105.950096
"660",114.129997,114.669998,113.68,114.349998,583800,106.71534
"661",114.620003,116.370003,114.440002,116.260002,787400,108.497833
"662",116.120003,116.199997,114.440002,114.580002,836900,106.93
"663",114.82,115.110001,112.68,113.339996,742200,105.772774
"664",113.389999,114.809998,112.589996,113.900002,625100,106.295395
"665",113.550003,114,110.709999,111.199997,837000,103.775658
"666",111.669998,113.269997,111.669998,112.93,1194900,105.390152
"667",107,107.650002,101.75,103.690002,5696800,96.767082
"668",102.779999,105.860001,102.589996,104.370003,1772500,97.401665
"669",105.230003,105.650002,102.379997,102.830002,1359000,95.964478
"670",103.980003,105.949997,103.779999,105.160004,1209000,98.138931
"671",104.809998,107.040001,103.330002,106.980003,1219200,99.837418
"672",107,107.809998,105.629997,106.279999,918400,99.184143
"673",106.150002,106.389999,104.620003,104.68,1005900,97.690979
"674",105.110001,105.989998,105.099998,105.209999,881500,98.185577
"675",104.879997,105.470001,103.93,105.120003,754000,98.101593
"676",104.82,107.400002,104.489998,106.690002,1142000,99.56678
"677",106.190002,108.32,105.870003,108.199997,913900,100.97596
"678",108.699997,108.839996,105.769997,105.849998,510600,98.78286
"679",105.209999,106.970001,105.209999,106.510002,796900,99.398796
"680",106.690002,108.150002,106.379997,107.18,572100,100.024063
"681",106.900002,108.739998,106.730003,108.720001,689200,101.461235
"682",109.160004,109.809998,108.129997,108.830002,919600,101.563904
"683",108.75,108.849998,107.529999,107.639999,690500,100.453339
"684",108.010002,108.360001,107.059998,107.809998,1000700,100.611992
"685",108,108.660004,106.910004,107.029999,472400,99.884064
"686",107.260002,107.879997,106.809998,107.760002,628100,100.565338
"687",108.029999,108.57,107.379997,107.970001,546900,100.761314
"688",108.599998,109.470001,107.75,109.150002,459900,101.862526
"689",109.290001,109.300003,107.940002,109.040001,443300,101.75988
"690",109.230003,110.489998,109.07,110.019997,576200,102.674446
"691",110.050003,110.419998,107.790001,107.959999,592500,100.751968
"692",107.620003,107.639999,105.690002,106.790001,574000,99.660088
"693",107,107.379997,105.900002,106.330002,671700,99.230797
"694",106.580002,107.720001,105.879997,107.68,491700,100.490669
"695",107.650002,108.75,107.110001,107.360001,547000,100.192039
"696",107.110001,107.110001,105.82,105.949997,412100,98.876167
"697",106.099998,106.510002,105.260002,106.279999,577200,99.184143
"698",105.980003,107.419998,105.790001,107.019997,431000,99.874741
"699",107.459999,107.769997,106.279999,107.019997,660900,99.874741
"700",107.470001,107.470001,106.089996,106.900002,434000,99.762749
"701",106.910004,107.57,106.43,107.330002,481500,100.16404
"702",107.650002,108.449997,107.110001,107.550003,583500,100.36937
"703",107.650002,108.839996,107.07,108.290001,526800,101.059944
"704",108.160004,108.43,107.620003,107.620003,479700,100.434685
"705",107.709999,108.580002,107.550003,108.269997,376200,101.041275
"706",108.279999,108.489998,106.470001,106.760002,624200,99.632103
"707",106.580002,107.970001,106.559998,107.809998,641200,100.611992
"708",107.839996,108.889999,107.470001,108.370003,846400,101.134613
"709",108.610001,108.980003,107.279999,108.279999,700400,101.050613
"710",108.68,109.07,106.949997,106.980003,484700,99.837418
"711",107.360001,108.449997,107.169998,108.089996,651900,100.873291
"712",108.260002,108.260002,105.639999,106.339996,716100,99.240128
"713",106.790001,107.32,105.010002,105.68,1142000,98.624207
"714",105.699997,105.970001,104.730003,105.580002,765500,98.530884
"715",105.529999,106.959999,105.419998,106.919998,654100,99.781418
"716",106.919998,108.029999,106.330002,107.440002,672900,100.266701
"717",107.93,109.739998,107.629997,108.330002,824200,101.097267
"718",108.25,108.480003,106.620003,107.129997,669200,99.977394
"719",107.139999,107.279999,106.110001,106.269997,568400,99.174805
"720",105.949997,106.099998,103.860001,104.43,1163000,97.457664
"721",104.459999,105.18,104.269997,105.129997,704500,98.110916
"722",103.199997,106.099998,102.809998,105.779999,1025500,98.717537
"723",104.699997,105.220001,103.220001,104.489998,955900,98.331696
"724",104.529999,105.480003,104.529999,105,827500,98.81163
"725",104.970001,105.870003,104.059998,105.330002,1057200,99.122192
"726",105.32,105.760002,103.68,104.150002,1471400,98.011734
"727",104.379997,105.769997,103.989998,105.449997,1325500,99.235107
"728",105.449997,105.790001,104.110001,104.150002,1414400,98.011734
"729",105.870003,113,105.5,108.400002,3017000,102.011253
"730",107.57,108.309998,104.650002,105.830002,1829400,99.59272
"731",105.839996,107.199997,105.550003,107.190002,1597800,100.872566
"732",107.550003,107.709999,105.669998,106.080002,885300,99.827972
"733",106.150002,106.400002,104.870003,105.089996,386400,98.896332
"734",104.870003,105.82,103.290001,105.699997,734700,99.470375
"735",105.790001,106.269997,105,106.199997,804200,99.940918
"736",105.540001,107.269997,105.459999,106.269997,812300,100.006775
"737",106.349998,107.019997,105.629997,106.75,1091900,100.458481
"738",107.099998,107.790001,106.879997,107.300003,796000,100.976089
"739",107.480003,107.57,106.360001,106.529999,498600,100.25145
"740",106.050003,106.709999,105.720001,106.059998,588800,99.809158
"741",106.239998,106.239998,103.800003,104.43,1155300,98.275223
"742",103.989998,104.389999,102.269997,102.470001,984600,96.43074
"743",102.639999,102.879997,101.099998,101.510002,1487100,95.527313
"744",101.940002,103.279999,101.599998,102.639999,1975700,96.590714
"745",102.199997,102.879997,101.769997,102.139999,849100,96.120193
"746",102.599998,103.300003,102.269997,103.160004,1482100,97.080078
"747",103.800003,104.940002,103.589996,104.510002,1053800,98.350525
"748",104.639999,104.919998,103.580002,103.709999,1439900,97.597656
"749",104.059998,104.18,102.870003,103.370003,688100,97.277702
"750",103.360001,103.910004,103.029999,103.75,207500,97.6353
"751",103.68,103.790001,102.220001,102.650002,418100,96.600136
"752",102.910004,103.279999,102.699997,103.099998,457300,97.023621
"753",103.199997,103.650002,102.739998,103.150002,466900,97.070663
"754",102.919998,104.139999,102.839996,104.129997,687600,97.992897
"755",104.129997,104.389999,101.769997,102.139999,713100,96.120193
"756",102.440002,102.860001,101.889999,102.290001,666400,96.261345
"757",102.510002,103.779999,102.099998,103.709999,1112300,97.597656
"758",103.050003,103.68,101.43,102.25,791800,96.223709
"759",102.589996,104,102.239998,103.300003,1009900,97.211838
"760",103.190002,104.169998,102.660004,103.610001,902900,97.503555
"761",103.559998,104.720001,103.209999,104.379997,697500,98.228165
"762",104.57,105.279999,104.349998,105.239998,951900,99.037483
"763",105.089996,105.309998,104.010002,104.400002,1110000,98.246986
"764",104.610001,105.489998,104.459999,104.550003,816600,98.388145
"765",104.75,105.660004,104.43,104.989998,1624400,98.802216
"766",105.089996,107.18,104.730003,106.389999,1083200,100.119705
"767",106.370003,107.849998,105.209999,107.800003,959500,101.446617
"768",107.82,108.660004,106.989998,106.989998,664900,100.684349
"769",106.739998,109.07,106.139999,108.379997,1149400,101.992416
"770",108.900002,108.900002,107.110001,107.669998,493500,101.324272
"771",107.370003,108.160004,106.940002,107.190002,667800,100.872566
"772",107.080002,107.949997,106.040001,106.269997,565300,100.006775
"773",106.169998,106.5,105.129997,105.18,478000,98.981018
"774",105.18,106.029999,104.580002,105.82,825600,99.583305
"775",105.720001,105.959999,103.559998,103.610001,2069700,97.503555
"776",103.900002,104.769997,103.690002,104.169998,560600,98.030548
"777",104.739998,105.650002,104.489998,104.589996,657600,98.425789
"778",104.629997,107.540001,104.57,107.400002,900200,101.070183
"779",107.07,108.459999,107.059998,107.769997,483800,101.418381
"780",107.650002,108.559998,107.209999,108.230003,514000,101.851265
"781",108.510002,109.970001,107.970001,109.889999,691400,103.413445
"782",110,110.82,109.370003,110.260002,790000,103.761627
"783",110.440002,111.260002,109.400002,109.470001,598400,103.018188
"784",108.669998,108.669998,107.400002,107.720001,858500,102.192825
"785",107.940002,110.449997,107.610001,110,793600,104.355835
"786",109.639999,110.300003,108.699997,109.339996,747700,103.729698
"787",109.599998,112.18,109.110001,110.660004,1267300,104.981972
"788",110.059998,110.68,109.230003,110.559998,509900,104.887108
"789",110.389999,111.260002,110.120003,110.870003,471400,105.181206
"790",109.919998,110.43,108.599998,109.82,1067100,104.185081
"791",109.769997,109.809998,106.339996,107.75,1292900,102.221291
"792",108,112.860001,106.669998,109.18,1926000,103.577927
"793",109,111.849998,106,106.110001,1216200,100.665436
"794",104.07,104.470001,100.139999,102.989998,1575900,97.705528
"795",103.5,106.769997,103.019997,106.739998,1046400,101.263115
"796",106.620003,109.089996,105.510002,106.25,926100,100.798256
"797",108.019997,111.800003,107.110001,111.699997,1299900,105.968605
"798",109.989998,111.470001,109.68,110.75,961900,105.06736
"799",108.349998,110.489998,106.860001,109.989998,798400,104.346344
"800",104.410004,109.489998,104,108.32,1044100,102.762032
"801",110.129997,111.230003,105.879997,111.089996,996000,105.389908
"802",108.589996,109.379997,104.239998,105.589996,1253100,100.172112
"803",100.339996,104.050003,99.029999,99.269997,1781900,94.176407
"804",102.169998,104.440002,98.269997,103.050003,1955900,97.762459
"805",96.190002,110.449997,91.879997,107.839996,1925300,102.306664
"806",109.739998,121.389999,109.709999,117.110001,2499400,111.101021
"807",114.940002,120.43,113.370003,118.860001,1715800,112.761238
"808",119,119.279999,108.610001,109.019997,1482000,103.426117
"809",107.150002,111.93,101.879997,104.169998,2140100,98.824974
"810",103.660004,103.660004,93.410004,95.790001,2327300,90.874977
"811",96.839996,106.339996,96.839996,105.730003,1921600,100.304947
"812",105.419998,106.589996,100.690002,105.190002,1749600,99.792641
"813",105.029999,106.440002,101.309998,103.470001,1472100,98.160896
"814",101.410004,105.790001,100.160004,103.029999,1073400,97.743477
"815",104.300003,111.080002,104.300003,110.629997,1336500,104.953506
"816",110.580002,112.720001,107.559998,111,1401400,105.304527
"817",108.690002,113.769997,108.050003,109.599998,1592000,103.976364
"818",108.139999,111.389999,107.309998,110.260002,1218000,104.602493
"819",108.620003,114.160004,108.559998,112.330002,1386700,106.566299
"820",114,116.18,111.190002,115.190002,1205900,109.279541
"821",115.209999,116.830002,112.879997,113.879997,1358500,108.036758
"822",113.669998,115.290001,110.199997,114.129997,956400,108.273918
"823",113.330002,115.650002,112.440002,112.75,1184500,106.964737
"824",112.599998,112.739998,109.209999,110.260002,1250500,104.602493
"825",112.510002,114.120003,111.139999,113.040001,1315700,107.239868
"826",112.989998,115.589996,112.019997,115.400002,909900,109.478767
"827",117,122.150002,116.550003,121.129997,1138900,114.914757
"828",122.349998,122.5,120,121.580002,1142100,115.341667
"829",121.410004,123.580002,120.559998,121.620003,808100,115.379616
"830",124.089996,125.620003,116.980003,117.360001,1038500,111.338196
"831",118,119.639999,117.489998,118.559998,652700,112.476616
"832",118.349998,119.099998,116.739998,116.809998,658200,110.816422
"833",117.120003,118.099998,115.230003,117.800003,1114000,111.755623
"834",118.660004,121.279999,117.43,120.849998,683800,114.649117
"835",121.220001,122.239998,118.410004,118.639999,1298000,112.552513
"836",118.25,118.529999,114.099998,114.190002,1138900,108.330849
"837",113.889999,116.339996,112.599998,114.910004,2795900,109.013901
"838",115,117.730003,113.25,115.510002,1058500,109.583115
"839",115.599998,116.440002,114.400002,114.989998,756200,109.089798
"840",114.870003,116.93,114.489998,116.019997,864800,110.066948
"841",116.5,117.269997,114.050003,114.150002,1013000,108.2929
"842",115.300003,115.790001,113.349998,113.529999,1111700,107.704712
"843",115.07,117.07,114.800003,116.080002,867900,110.123871
"844",116.199997,117.690002,115.370003,116.900002,869900,110.901794
"845",117.610001,119.830002,117.400002,117.980003,904600,111.926384
"846",117.690002,120.239998,116.959999,118.190002,765200,112.12561
"847",117.529999,118.269997,113.169998,114.07,1099700,109.028801
"848",113.940002,116.370003,113.940002,114.730003,1922900,109.65963
"849",115.580002,116.150002,111.459999,114,1633100,108.961891
"850",113.889999,113.970001,109.900002,110.540001,1488000,105.654808
"851",110.870003,111.160004,108.690002,110.209999,835500,105.339378
"852",109.790001,110.110001,107.209999,107.900002,1605300,103.131462
"853",107.559998,109,106.650002,108.559998,637500,103.762306
"854",108.839996,109.589996,107.110001,107.379997,1071900,102.634445
"855",107.379997,110.129997,106.660004,110.110001,1194100,105.243805
"856",110.879997,111.5,108.93,111.459999,928700,106.534142
"857",111.309998,114.169998,110.150002,113.93,1457900,108.894981
"858",114.07,116.589996,114.07,115.32,1192900,110.223564
"859",115.470001,115.470001,113.559998,115.160004,1091500,110.070618
"860",115.730003,116.160004,114.290001,114.589996,1475000,109.52581
"861",109.510002,113.669998,108.279999,109.099998,2498400,104.278435
"862",109,110.93,106.879997,107.440002,2016700,102.691803
"863",107,111.160004,106.57,111.160004,1142200,106.247398
"864",111.510002,111.599998,108,108.43,999100,103.638039
"865",109.110001,111.269997,108.209999,108.739998,1064500,103.934341
"866",107.589996,109.410004,105.75,106.290001,1082100,101.592613
"867",107.110001,107.349998,104.150002,104.699997,1335500,100.072891
"868",104.120003,106.510002,103.019997,105.800003,1638600,101.124283
"869",107.010002,108.669998,106,108.07,1354500,103.293961
"870",108.260002,109.699997,108.099998,109.050003,754100,104.230652
"871",108.830002,110.120003,107.709999,108.589996,565400,103.790977
"872",109.68,110.580002,108.599998,108.940002,1387400,104.125511
"873",108.480003,109.769997,108.199997,108.949997,547100,104.135063
"874",109.720001,109.720001,106.309998,106.440002,1025900,101.736
"875",106.260002,106.93,105.639999,106.239998,833600,101.544838
"876",106.379997,106.68,105.309998,105.739998,1027200,101.066933
"877",105.879997,106.529999,101.889999,103.010002,1600200,98.457588
"878",104.160004,107.089996,103.68,105.080002,1273700,100.436104
"879",105.75,106.110001,104.809998,105.809998,947700,101.133835
"880",105.5,106.480003,105.160004,105.220001,732300,100.569908
"881",106.040001,106.040001,104.150002,105.019997,927700,100.378746
"882",105.82,106.690002,105.290001,105.870003,726200,101.191185
"883",105.389999,106.639999,104.559998,106.050003,653000,101.363235
"884",105.93,105.93,104.010002,104.709999,688500,100.082443
"885",104.199997,104.889999,102.870003,103.389999,642500,98.820786
"886",103.790001,105.400002,103.790001,105.18,762800,100.531662
"887",105.209999,105.709999,104.290001,104.68,620100,100.05378
"888",104.699997,107.589996,104.5,107.190002,677000,102.452866
"889",108,108.239998,105.739998,105.879997,596900,101.200737
"890",105.779999,107.040001,105.720001,106.080002,381900,101.391907
"891",106.610001,107.349998,106.339996,106.709999,542900,101.994057
"892",106.089996,106.339996,104.300003,105.309998,857000,100.65593
"893",105.379997,107.620003,105.32,106.559998,616800,101.850693
"894",107.410004,107.739998,105.190002,107.589996,508200,102.835159
"895",107.360001,108.949997,107.360001,108.419998,576000,103.628487
"896",108.830002,110.25,107.449997,108.139999,551300,103.360863
"897",107.989998,108.919998,107.43,108.870003,485200,104.058617
"898",108.580002,109.860001,108.580002,109.269997,491300,104.440926
"899",109.730003,110.629997,109.110001,110.489998,565300,105.60701
"900",110.019997,110.440002,108.519997,109.349998,588600,104.517387
"901",109.209999,109.510002,107.849998,109.349998,1773200,104.517387
"902",109.720001,111.360001,109.110001,110.970001,578100,106.065804
"903",110.669998,114.019997,110.410004,113.260002,888200,108.254593
"904",113.129997,113.129997,110.790001,111.139999,849100,106.228287
