"","FAST.Open","FAST.High","FAST.Low","FAST.Close","FAST.Volume","FAST.Adjusted"
"911",47.759998,48.34,47.650002,47.990002,2044600,46.324852
"912",48.049999,48.48,47.959999,48.240002,2258600,46.566174
"913",48.330002,48.549999,48.049999,48.07,2514200,46.402077
"914",48.23,48.549999,47.889999,48.02,2103600,46.353809
"915",47.799999,48.290001,47.650002,48.200001,1854200,46.527573
"916",48.220001,48.57,47.919998,48.540001,1956300,46.85577
"917",48.720001,48.889999,47.18,47.880001,2801900,46.218674
"918",48.119999,48.209999,47.599998,47.889999,2635300,46.228321
"919",47.869999,48.310001,47.57,48.09,2609600,46.421383
"920",48.360001,48.709999,48.040001,48.349998,2531800,46.672359
"921",48.529999,48.880001,48.330002,48.84,2353300,47.145359
"922",48.68,49.080002,48.610001,48.860001,3111400,47.164669
"923",48.860001,49.529999,48.450001,49.490002,2951300,47.772804
"924",49.57,49.860001,49.27,49.669998,4811100,47.946556
"925",48.939999,49.119999,46.509998,47.02,5376200,45.388512
"926",47.549999,47.549999,45.509998,46.27,5448900,44.664532
"927",44.82,45.25,43.639999,43.709999,7211600,42.193363
"928",44.32,45.650002,44.290001,45.23,4428900,43.660618
"929",45.189999,45.349998,43.709999,43.959999,3629300,42.434689
"930",44.139999,44.459999,43.470001,44.029999,3850900,42.502258
"931",44.439999,44.509998,44.060001,44.330002,2492500,42.791851
"932",44.450001,44.970001,44.419998,44.68,2643100,43.129704
"933",44.970001,45.169998,44.189999,44.259998,3339000,42.72427
"934",43.630001,44.439999,43.259998,44.259998,5557800,42.72427
"935",44.349998,44.919998,43.41,44.040001,5393200,42.511909
"936",43.57,43.740002,43.049999,43.720001,3240800,42.203011
"937",43.830002,44.900002,43.689999,44.790001,3558600,43.235886
"938",44.57,44.950001,44.099998,44.189999,2939800,42.6567
"939",44.25,45.119999,44.029999,44.279999,2639600,42.74358
"940",43.98,45.169998,43.860001,44.880001,2607000,43.322765
"941",45.439999,45.990002,45.240002,45.77,2823400,44.181885
"942",45.720001,46.130001,45.169998,45.330002,2992900,43.757153
"943",45.860001,45.860001,44.84,45.09,3735400,43.525475
"944",45.369999,45.380001,44.650002,44.759998,3170300,43.206924
"945",44.259998,44.830002,44.099998,44.540001,3767200,42.994564
"946",44.689999,45.990002,44.689999,45.830002,3043200,44.239803
"947",45.700001,46.139999,45.029999,45.130001,3647100,43.564087
"948",45.439999,46.34,45.360001,46.209999,2740400,44.606617
"949",46.41,46.59,45.919998,46,2939100,44.4039
"950",46.220001,47.09,46.169998,46.630001,3132100,45.012043
"951",47.110001,48.77,47.02,47.639999,5920600,45.986996
"952",45.23,46.09,44.549999,45.349998,6417900,43.776455
"953",45.669998,45.970001,44.810001,44.950001,3487700,43.390335
"954",44.639999,45.169998,44.299999,44.619999,3295100,43.071785
"955",44.91,45.630001,44.77,45.259998,3384400,43.689575
"956",45.23,45.369999,44.200001,44.43,4116500,42.888378
"957",44.91,45.419998,44.799999,45.040001,2374100,43.477211
"958",45.07,45.369999,43.919998,43.939999,3432900,42.415375
"959",44.049999,44.209999,43.5,44.09,2586900,42.560181
"960",44.34,45.099998,44.040001,45,2533100,43.438599
"961",43.919998,44.34,43.740002,44.299999,3012600,43.001789
"962",44.419998,44.57,43.529999,43.580002,2332800,42.302887
"963",42.790001,43.380001,42.66,42.939999,3218700,41.681641
"964",42.959999,43.650002,42.57,43.119999,2290800,41.856361
"965",42.880001,43.5,42.630001,43.23,3018300,41.963142
"966",43.669998,44.549999,43.669998,44.52,2695300,43.21534
"967",45.060001,46.43,45.060001,46.220001,3124200,44.86552
"968",46.709999,47.75,46.389999,46.599998,4040700,45.234383
"969",47.41,47.650002,46.290001,46.34,3267200,44.981998
"970",46.41,47.130001,46.040001,46.98,2136600,45.603249
"971",48.66,49.360001,45.91,45.990002,3904900,44.642265
"972",45.549999,47.169998,45.470001,46.759998,3750900,45.389698
"973",47.119999,47.360001,46.419998,47.240002,2089500,45.855633
"974",47.02,47.119999,46.009998,46.330002,2588800,44.972301
"975",46.790001,47.669998,46.669998,47.529999,2156000,46.137131
"976",47.75,48.610001,47.360001,48.610001,2254600,47.185482
"977",48.060001,48.290001,47.459999,47.66,2356700,46.263321
"978",47.709999,48.150002,47.43,47.610001,2655700,46.214787
"979",47.5,48.080002,46.93,47.98,1847000,46.573944
"980",47.830002,48.110001,47.200001,47.299999,5156600,45.913876
"981",47.380001,47.970001,47.060001,47.91,4708600,46.505993
"982",48.130001,49.139999,47.630001,48.939999,3758600,47.50581
"983",48.779999,48.950001,47.84,48.189999,2172700,46.77779
"984",48.25,48.799999,48.130001,48.580002,1655300,47.156364
"985",48.529999,49.529999,48.310001,49.450001,6174000,48.000866
"986",49.509998,49.599998,48.419998,48.52,3425700,47.482204
"987",48.310001,48.68,47.41,47.580002,2338700,46.562313
"988",47.470001,48.009998,47.23,47.369999,3001800,46.3568
"989",47.580002,48.459999,47.529999,48.049999,3388600,47.022259
"990",48,49,47.720001,48.68,3332600,47.638783
"991",48.369999,49.349998,48.16,49.099998,2884800,48.049797
"992",49.029999,49.849998,49.02,49.630001,3189000,48.568466
"993",49.27,49.540001,48.330002,48.389999,2538000,47.354984
"994",48.299999,49.580002,47.599998,49.209999,2813500,48.157444
"995",49.349998,49.860001,49.189999,49.220001,2502200,48.167236
"996",49.419998,50.18,49.279999,49.830002,2544800,48.764187
"997",48.91,49.639999,48.73,49.470001,2859700,48.411884
"998",49.650002,49.740002,49.299999,49.57,2752400,48.509743
"999",49.689999,49.82,48.82,49.34,5757000,48.284664
"1000",48.799999,49.709999,48.34,49.610001,3342200,48.548889
"1001",49.700001,49.75,49.18,49.470001,2331500,48.411884
"1002",49.779999,49.790001,48.900002,49.09,1935000,48.040012
"1003",49.369999,49.52,49.150002,49.52,704500,48.460815
"1004",49.880001,50.130001,49.549999,50.049999,4165000,48.979477
"1005",50.150002,50.470001,49.290001,49.720001,2864600,48.656536
"1006",49.990002,49.990002,48.709999,49.07,1460200,48.020439
"1007",48.889999,49.099998,48.330002,48.830002,2379500,47.785576
