"","HD.Open","HD.High","HD.Low","HD.Close","HD.Volume","HD.Adjusted"
"816",194.800003,195.490005,185.449997,186.710007,7335400,180.613159
"817",175.910004,182.759995,175,178.630005,7858200,172.797012
"818",174.949997,182.720001,174,181.309998,6353900,175.389496
"819",179.559998,181.350006,174.940002,178.699997,7299800,172.864716
"820",188,192.410004,185.130005,191.330002,7454000,185.082306
"821",202.919998,204.110001,191.850006,192.289993,6438800,186.010956
"822",194.210007,196.770004,191.539993,194.820007,6094700,188.458344
"823",199.800003,205.990005,196.5,201.529999,7125100,194.949234
"824",200.449997,200.449997,195.369995,198.789993,4415600,192.298691
"825",201.880005,209.729996,200.130005,207.169998,5655400,200.405045
"826",198.669998,202.240005,196.610001,198.479996,5693900,191.998825
"827",199.119995,202.210007,196.820007,199.850006,7262800,193.324097
"828",207.169998,210.25,206.160004,209.419998,6717600,202.581589
"829",206.130005,211.029999,205.360001,206.050003,4753100,199.32164
"830",200.75,204.339996,199.509995,200.610001,4845000,194.059265
"831",201.889999,205.710007,201.139999,204.169998,4067700,197.503036
"832",203.320007,206.970001,202.190002,202.320007,3565500,195.71344
"833",204.729996,212.929993,203.850006,212.179993,5025200,205.25145
"834",215.039993,220.940002,214.009995,217.759995,5472800,210.649261
"835",223.990005,224.220001,216.910004,217.630005,5080700,210.523499
"836",221.339996,224.169998,219.820007,221.809998,4381100,214.567001
"837",216.789993,222.110001,216.520004,219.830002,5152700,212.651657
"838",216.770004,219.699997,215.770004,218.570007,3819300,211.432816
"839",216.679993,222.660004,215.210007,221.839996,4090900,214.596024
"840",224.940002,228.850006,223.610001,225.610001,4655200,218.24292
"841",227.369995,228.440002,223.800003,223.919998,3321100,216.608109
"842",226.509995,231.630005,226.419998,229.449997,4501300,221.957535
"843",232.699997,235.550003,231.149994,234.429993,4365200,226.774918
"844",231.770004,238.770004,231.25,236.559998,4378300,228.835342
"845",238.570007,239.25,232.899994,232.899994,4399600,225.294876
"846",233.039993,236.300003,228.539993,230.100006,6237200,222.586304
"847",226.369995,234.660004,226.199997,234.479996,6434500,226.823273
"848",232.789993,243.229996,232.699997,239.330002,16176300,231.514908
"849",245.839996,248.320007,244.039993,245.350006,8314800,237.338333
"850",240.449997,242.460007,237.800003,238.100006,9387000,230.325073
"851",242,242.270004,234.949997,238.190002,7534200,230.41214
"852",237.619995,241.179993,235.789993,240.880005,4772700,233.014297
"853",240.699997,242.339996,238.660004,241.880005,3041800,233.981628
"854",248.149994,248.220001,242.070007,242.479996,4535200,234.562042
"855",242.690002,247.389999,240.779999,247.360001,4664800,239.2827
"856",249.520004,252.229996,244.429993,245.139999,5259300,237.135193
"857",245.059998,249.710007,244.729996,248.479996,5341600,240.366119
"858",249.410004,249.779999,245.869995,247.289993,3407800,239.214966
"859",248.630005,252.720001,247,252.710007,5301000,244.458008
"860",251.800003,252.830002,250.389999,251,4638100,244.253647
"861",249.770004,252.169998,247.470001,248.949997,4759400,242.258743
"862",252.339996,255.850006,250.380005,254.899994,5054300,248.048828
"863",252.490005,256.809998,252.259995,256.769989,3811900,249.868546
"864",255.330002,258.290009,253.860001,256.76001,3716100,249.858841
"865",257.450012,259.290009,254.220001,254.449997,3589800,247.610916
"866",248.860001,250.619995,238.740005,239.470001,6563700,233.033554
"867",243.070007,246.389999,237.050003,242.449997,5238500,235.933441
"868",237.619995,242.220001,234.309998,241.360001,6250900,234.872757
"869",249.399994,251.649994,242.869995,249.949997,5291600,243.231873
"870",252.770004,254.619995,250.080002,250.850006,4234000,244.107697
"871",249.360001,251.75,247.130005,249.210007,3347800,242.511765
"872",253.100006,254.300003,246.380005,246.649994,11114600,240.020554
"873",245.699997,250.059998,245.509995,249.160004,3815200,242.46312
"874",253,253.440002,250.130005,250.309998,3105300,243.582184
"875",247.809998,250.289993,242.729996,246.130005,3873000,239.514542
"876",244.800003,246.350006,242.199997,245.380005,2938400,238.784714
"877",245.350006,246.100006,240.25,241.009995,5002700,234.53215
"878",242.660004,246.5,240.339996,246.119995,3468300,239.504807
"879",247,251.649994,246.089996,250.509995,4524600,243.77681
"880",249.649994,250.330002,246.929993,248.149994,3677300,241.480255
"881",251.940002,252.300003,247.919998,248.5,3369800,241.820831
"882",250.270004,251.5,247.039993,249.550003,3133800,242.842621
"883",247.369995,250.779999,247.070007,247.350006,2927800,240.701767
"884",247.869995,249.789993,246.220001,249.169998,2294000,242.472824
"885",249.660004,250.509995,246.350006,247.960007,2994700,241.295349
"886",248.289993,250.330002,246.639999,250.110001,2745300,243.387573
"887",251.919998,257.859985,249.089996,249.619995,4437500,242.910721
"888",249,258.179993,248.460007,257.790009,4614200,250.861145
"889",260.140015,261.290009,255.149994,257.799988,4343700,250.870865
"890",256.76001,260.5,256,258.079987,2511200,251.143341
"891",260.029999,260.649994,257.720001,260.380005,3091300,253.381546
"892",259.040009,261.200012,258.019989,260.170013,2451100,253.177216
"893",261.619995,263.869995,260.720001,262.420013,2439900,255.36673
"894",262.589996,265.589996,262,265.170013,2750000,258.042816
"895",267.799988,267.799988,261.799988,263.809998,2680100,256.71933
"896",265.040009,266.890015,262.98999,265.309998,2984500,258.179016
"897",265.089996,268.679993,265.089996,267.420013,2412500,260.2323
"898",268.559998,269.070007,264.670013,265.279999,2227000,258.149811
"899",264.799988,267.109985,264.170013,264.660004,2874100,257.546509
"900",263.339996,267.350006,261.549988,266.309998,2347800,259.15213
"901",265,267.170013,260.609985,265.48999,3640600,258.354187
"902",266.730011,268.579987,265.670013,266.179993,2363500,259.025665
"903",266.630005,267.890015,263.839996,267.869995,2224000,260.670197
"904",268.390015,268.390015,265.890015,267.480011,1959900,260.29068
"905",266.600006,270.440002,266.529999,269.369995,2203400,262.129883
"906",270.609985,274.920013,269.809998,271.640015,2846300,264.338867
"907",272.420013,275,271.799988,274.730011,2393100,267.345825
"908",277.690002,279.369995,274.410004,274.920013,3321300,267.530731
"909",279.75,282.970001,276.959991,281.579987,3867900,274.011688
"910",281.160004,282.649994,279.73999,281.660004,2202400,274.089569
"911",281.140015,282,279.190002,280.549988,2490400,273.009369
"912",284.399994,289.220001,283.570007,288.23999,5584400,280.492737
"913",288.899994,290.579987,283.040009,285,6934300,277.339813
"914",287.459991,287.970001,281.929993,282.859985,4986800,275.257294
"915",280.540009,281.910004,279.440002,280.679993,3530000,273.135895
"916",279.970001,283.549988,278.420013,283.230011,5519100,275.617401
"917",284.98999,286.850006,281.920013,286.75,4430900,279.042755
"918",287.269989,287.480011,283.890015,286.130005,2854500,278.439423
"919",287.730011,292.119995,286.269989,291.929993,4001900,284.083557
"920",292.220001,292.950012,286.559998,288.630005,3430900,280.872253
"921",288.309998,288.829987,284.769989,286.290009,3100100,278.595154
"922",285,286.690002,282.869995,285.040009,4105400,277.378754
"923",284.029999,286.679993,283.5,285.940002,3235100,278.254547
"924",284.850006,288.040009,283.600006,287.200012,3464600,280.954529
"925",287.299988,287.700012,272.170013,274.630005,5380100,268.657837
"926",275.549988,276.769989,264.670013,269.660004,5253500,263.795959
"927",267.109985,271.040009,262.809998,269.26001,5241200,263.404663
"928",272.459991,279.73999,271.75,277.040009,4754700,271.015472
"929",278.01001,280.980011,271.170013,272.700012,3156300,266.769836
"930",273.980011,277.980011,273.459991,276.329987,3729200,270.320862
"931",278.549988,282.459991,278.019989,280.649994,3055800,274.546936
"932",283.040009,286.700012,282.380005,285.579987,4174900,279.36972
"933",285.609985,286.579987,280.679993,281.630005,3379100,275.505646
"934",277.910004,282.720001,276.959991,279.959991,3166600,273.871948
"935",278.410004,279.829987,270.809998,275.190002,6072900,269.205658
"936",271.869995,272.899994,266.529999,272.350006,3548000,266.42746
"937",271.679993,273.519989,270.630005,273.309998,2972000,267.366608
"938",275.420013,276.619995,264.690002,266.549988,4467600,260.75354
"939",265.709991,269.700012,263.880005,265.700012,3095600,259.922089
"940",264.190002,270.149994,263.920013,268.549988,2457700,262.710052
"941",271.929993,274.220001,270.299988,272.329987,3061100,266.407867
"942",273.399994,273.839996,271.109985,272.109985,2048900,266.192657
"943",273.480011,279.920013,272.519989,277.709991,4778800,271.670868
"944",279.440002,280,275.850006,277.619995,2696900,271.582825
"945",274.940002,281.079987,274.100006,279.309998,2943600,273.236084
"946",280.920013,282.420013,279.700012,282.100006,2330700,275.965424
"947",282.5,283,275.769989,276.470001,2992500,270.457886
"948",280.850006,284,280,282.790009,3423700,276.640411
"949",283.839996,284.950012,281.170013,284.519989,2256200,278.332764
"950",285.470001,287.279999,284.089996,285.920013,2240100,279.702362
"951",287.390015,288.329987,286.059998,286.910004,2411900,280.670837
"952",285.700012,290.769989,285.700012,290.359985,2699900,284.045776
"953",289.51001,290.299988,285.149994,287.089996,2221000,280.846924
"954",284.119995,290.25,283.119995,287.540009,2699400,281.287109
"955",288.25,292.649994,287.25,287.660004,3108600,281.404541
"956",289.76001,290.109985,283.380005,283.730011,2428100,277.559967
"957",285.140015,289.790009,284.130005,286.040009,2281500,279.819733
"958",285.390015,288.019989,283.279999,284.51001,2304500,278.322998
"959",283.929993,285.679993,280.649994,281.160004,2787000,275.045868
"960",282.380005,283.190002,279.549988,283,1750600,276.845825
"961",279.640015,281.529999,272,276.040009,2911900,270.037231
"962",276.98999,279.730011,276.119995,276.839996,3014100,270.819794
"963",270.25,273.670013,268.690002,269.720001,3255900,263.854614
"964",269.690002,273.700012,267.309998,269.630005,2872500,263.766602
"965",268.820007,269.619995,262.029999,266.709991,3872800,260.910095
"966",270.149994,274.779999,268.519989,270.73999,2956400,264.852417
"967",274.850006,279.529999,273.720001,277.369995,3037500,271.338257
"968",276.76001,287.040009,276.01001,282.720001,3525300,276.57196
"969",288.350006,289,284.079987,285.850006,2516600,279.633881
"970",286.730011,286.779999,282.850006,284.23999,2839100,278.058868
"971",287.980011,288.420013,269.470001,269.970001,7856400,264.099182
"972",272.790009,275.790009,269.25,275.570007,4828500,269.577454
"973",277.320007,281.690002,276.170013,277.75,2987900,271.710022
"974",283,283.690002,273.839996,276.23999,3818600,270.232849
"975",276.420013,279.730011,275.26001,277.170013,3939200,271.142639
"976",279.179993,281.290009,276.399994,279.570007,5360200,273.490417
"977",272.100006,273.529999,269.399994,272.470001,8532200,266.5448
"978",270.5,275.380005,269,269.829987,5122200,263.96225
"979",270.420013,272.380005,268.700012,270.929993,3929400,265.0383
"980",271.450012,272.369995,268.869995,269.809998,4111000,263.942688
"981",270.01001,273.690002,269.549988,271.399994,3294200,265.498077
"982",274,275.549988,272.570007,273.309998,4773400,267.366608
"983",273.480011,274.73999,271.209991,273.959991,3001700,268.002441
"984",275.23999,276.579987,274.359985,275.98999,1625300,269.988281
"985",275.220001,277.76001,271.920013,277.410004,4624100,271.37738
"986",278.730011,278.950012,275.549988,276.600006,3942400,270.585022
"987",273.970001,274.109985,269.570007,271.100006,4168600,266.650696
"988",270.630005,271.929993,267.140015,268.140015,4168900,263.739288
"989",267.470001,268.730011,262.820007,263.98999,7732800,259.657379
"990",263.5,264.5,261,262.640015,6379000,258.329529
"991",261.720001,262.5,258.730011,261.720001,5338100,257.424622
"992",264.609985,265.769989,262.25,265.579987,4550100,261.221252
"993",264.079987,266.070007,262.109985,264.809998,4234300,260.463898
"994",263.359985,265.359985,262.649994,264.549988,3454500,260.20816
"995",266.140015,268.600006,265.269989,265.579987,4576800,261.221252
"996",267.51001,268.76001,266.200012,267.980011,3754100,263.581879
"997",268.529999,270.75,267.51001,269.589996,4669600,265.165466
"998",272.160004,274.329987,271.299988,273.970001,4247000,269.473572
"999",274.589996,275.73999,270.299988,270.450012,9817000,266.011322
"1000",268.559998,271.950012,265.880005,270.98999,4339000,266.54248
"1001",270.059998,271.359985,268.51001,270.040009,3140100,265.608093
"1002",270.059998,271,268.200012,269.809998,2337100,265.381836
"1003",269.440002,271.359985,269.399994,270.920013,1093900,266.473633
"1004",272.170013,272.25,269.23999,269.25,2633800,264.831024
"1005",269.980011,270.459991,265.070007,266.190002,2572100,261.821259
"1006",266.109985,267.299988,264.920013,265.26001,2511400,260.906525
"1007",265.570007,265.950012,263.579987,265.619995,2607900,261.26062
