"","RCL.Open","RCL.High","RCL.Low","RCL.Close","RCL.Volume","RCL.Adjusted"
"447",122.669998,122.949997,118.669998,118.739998,1694400,113.942764
"448",118.800003,118.959999,115.860001,116.849998,2018500,112.12912
"449",119.129997,119.510002,117,119.050003,1260800,114.240234
"450",118.860001,120.279999,117.75,117.779999,1517500,113.021545
"451",118.860001,121.860001,118.720001,121.610001,1159000,116.696808
"452",121.300003,121.879997,119.919998,120.589996,882600,115.718018
"453",120.559998,120.660004,116.370003,116.629997,1629000,111.918007
"454",116.699997,118.010002,114.629997,115.18,2438700,110.526588
"455",116.089996,116.330002,114.510002,114.610001,2320100,109.979622
"456",112.510002,115.389999,110.559998,114.849998,2646700,110.209915
"457",114.269997,114.800003,106.540001,106.970001,2977700,102.648285
"458",108,109.510002,103.059998,107.940002,5415300,103.579094
"459",106.050003,113.269997,102.379997,103.07,3701500,98.905846
"460",104.260002,105.339996,97.480003,99.519997,3127800,95.499268
"461",99.510002,102.07,98.25,101.809998,2928100,97.696747
"462",103.760002,106.419998,103.760002,104.730003,2585300,100.498787
"463",105.010002,108.790001,104.68,108.449997,2176300,104.068481
"464",108.949997,109.169998,104.760002,105.800003,2129800,101.525551
"465",105.809998,106.489998,104.769997,105.82,1363200,101.544739
"466",105.379997,106.330002,104.669998,106.120003,1433000,101.832626
"467",106.800003,109.290001,105.449997,109.029999,2107700,104.625053
"468",109.099998,110.690002,107.050003,107.690002,1960400,103.339188
"469",107.309998,108.489998,106.57,107.169998,1614300,102.840195
"470",106.68,107.110001,104.449997,104.669998,1212700,100.4412
"471",105.32,108.400002,105,106.239998,1741900,101.947769
"472",107.379997,107.82,105.260002,106.510002,1454800,102.206863
"473",105.82,109.980003,105.5,109.860001,2467800,105.421516
"474",109.279999,110.940002,109.07,109.989998,1500700,105.546272
"475",109.690002,110.190002,106.400002,107.019997,928800,102.696259
"476",105,107.910004,103.690002,107.260002,1920000,102.926567
"477",108.510002,108.860001,107.190002,107.370003,1198000,103.032127
"478",107.099998,111.040001,106.989998,110.279999,746600,105.824547
"479",111.040001,112.199997,110.610001,111.459999,1289400,106.956871
"480",110.529999,111.339996,109.419998,110.739998,959000,106.265968
"481",111.379997,113.650002,110.57,112.540001,1488200,107.993248
"482",113.050003,113.43,111.419998,111.629997,1722300,107.119995
"483",111.199997,113.160004,110.68,113.07,1574800,108.501831
"484",114.239998,116.480003,113.379997,114.25,2069100,109.634163
"485",113.220001,113.760002,108.57,109.129997,1634200,104.721016
"486",107.389999,110.279999,106.209999,110.239998,1597600,105.786163
"487",109.580002,110.480003,104.690002,104.919998,1419200,100.681107
"488",105.019997,107.379997,103.300003,104.860001,1540600,100.623528
"489",106.900002,107.870003,103.849998,104.019997,1364600,99.817467
"490",105.730003,107.279999,104.970001,105.599998,965500,101.333633
"491",106.120003,106.639999,104.150002,105.07,816800,100.825043
"492",104.419998,108,103.809998,107.089996,1503600,102.763428
"493",106.839996,108.75,105.489998,106.349998,2144500,102.053314
"494",107.269997,108.370003,104.940002,105.480003,1828300,101.218483
"495",105.339996,106.93,101.43,101.949997,3020600,98.484665
"496",98.589996,101.209999,95.059998,97.220001,3822200,93.915451
"497",97.279999,98.279999,92.449997,92.519997,3293500,89.375198
"498",91.57,92.089996,89.480003,89.480003,1390100,86.438545
"499",91,94.510002,89.510002,94.470001,1594000,91.258919
"500",92.900002,94.800003,90.900002,94.760002,1278500,91.53907
"501",95.190002,97.209999,94.379997,96.040001,1704400,92.775551
"502",96.589996,97.980003,96,97.790001,1879200,94.466064
"503",96.400002,98.510002,95.949997,97.790001,1352200,94.466064
"504",96.699997,97.309998,91.879997,92.550003,2807800,89.40419
"505",94.800003,99.919998,94.5,98.760002,2261400,95.403107
"506",99.669998,102.709999,98.809998,101.830002,2150300,98.368752
"507",103.739998,104.809998,102.529999,103.93,1882300,100.397369
"508",104.620003,105.080002,103.050003,104.360001,1454000,100.812752
"509",103.400002,105.400002,102.209999,104.900002,1670800,101.334396
"510",104.099998,106.449997,103.949997,106.419998,1305600,102.802727
"511",105.029999,105.970001,104.25,104.970001,1131700,101.402016
"512",105.410004,105.790001,103.489998,105.620003,1452700,102.02993
"513",105.68,106.739998,105.010002,105.660004,1169400,102.068565
"514",104.949997,107.690002,104.82,107.040001,1059200,103.401665
"515",108.07,110.160004,107.610001,109.349998,1877500,105.633133
"516",109.010002,109.779999,107.839996,108.629997,2066400,104.937607
"517",109.010002,110.400002,106.889999,108.309998,1505900,104.628487
"518",108.839996,109.830002,108.279999,109.75,965800,106.019554
"519",111,111.919998,110.360001,111.739998,1214100,107.94191
"520",110.629997,112.669998,110.300003,112.209999,1470700,108.395927
"521",112.040001,112.910004,111.169998,112.050003,2305700,108.241364
"522",116.849998,121.43,116.5,120.980003,4819900,116.867836
"523",120.669998,121.459999,119.199997,120.050003,2551900,115.969444
"524",120.540001,121,117.839996,118.309998,2042400,114.288574
"525",118.309998,119.5,117.879997,119,1402600,114.955132
"526",119.360001,120.260002,117.699997,118.220001,2070000,114.201645
"527",116.949997,118.510002,116.910004,118.150002,2856100,114.134018
"528",117.400002,117.400002,114.400002,115.68,1688800,111.747986
"529",114.330002,115.769997,112.809998,114.839996,2122500,110.936531
"530",116.110001,117.099998,115.639999,116.099998,1569200,112.153702
"531",116.650002,116.82,115.339996,116.290001,1771400,112.337257
"532",117.760002,118.739998,117.419998,117.839996,1296400,113.834557
"533",117,117.589996,115.989998,117.220001,971000,113.235634
"534",117.900002,118.419998,117.239998,117.970001,1325500,113.960144
"535",117.580002,120.730003,117.580002,119.360001,1935300,115.302902
"536",119.459999,121.290001,119.230003,120.830002,1119600,116.722931
"537",123.029999,124.25,120.510002,120.970001,1974000,116.858177
"538",121.029999,121.440002,120.349998,120.93,838200,116.819527
"539",121.790001,121.790001,120.470001,120.559998,872900,116.462112
"540",120.019997,120.790001,119.389999,119.660004,909600,115.592705
"541",119,119.919998,117.209999,118.459999,1267700,114.433487
"542",118.209999,119.43,117.290001,118.480003,1059300,114.452812
"543",119.970001,121.25,118.610001,119.029999,1378900,114.984108
"544",119.190002,119.699997,116.510002,117.68,1278600,113.68
"545",118.150002,119.970001,118.029999,119.410004,1189600,115.351196
"546",118.610001,119.279999,117,117.089996,1050100,113.777031
"547",117.029999,117.099998,115,115.709999,1775200,112.436089
"548",115,116.669998,114.559998,116.540001,1048000,113.242592
"549",116.650002,117.300003,116.220001,116.879997,740900,113.572968
"550",117.339996,117.339996,115.370003,116.290001,902800,112.999672
"551",116.980003,118.849998,116.32,117.120003,995600,113.80619
"552",117.040001,117.279999,115.470001,116.449997,991600,113.155136
"553",116.839996,118.449997,116.769997,117.18,1142000,113.864487
"554",117.629997,118.730003,117.379997,118.300003,1309100,114.952797
"555",118.949997,119.449997,116.970001,117.440002,1084200,114.117134
"556",117.099998,117.099998,115.199997,116,1548000,112.717873
"557",115.57,118.010002,115.279999,117.769997,728200,114.437798
"558",117.279999,117.449997,115.129997,115.580002,1423000,112.309761
"559",115.169998,115.599998,113.860001,114.5,1559000,111.260323
"560",111.800003,115.809998,111.339996,113.110001,2616100,109.909645
"561",113.470001,113.75,110.629997,110.989998,1860000,107.849632
"562",111.290001,112.769997,110.739998,112.449997,1342500,109.268311
"563",112.830002,114.82,112.540001,114.620003,1558500,111.376923
"564",115.790001,117.169998,115.309998,115.610001,1615500,112.338913
"565",115.610001,116.510002,115.169998,116.260002,1090700,112.97052
"566",116.959999,117.059998,115.559998,116.629997,981900,113.330048
"567",117.010002,117.010002,115.629997,115.870003,763400,112.591553
"568",115.839996,117.480003,115.839996,117.269997,911800,113.951935
"569",117.279999,118.949997,116.919998,118.419998,1843100,115.069405
"570",117.540001,118.309998,115.010002,115.32,1229000,112.057121
"571",115.839996,116.760002,115.580002,116.510002,1015600,113.213448
"572",116.870003,119.019997,116.860001,118.940002,1264400,115.574699
"573",119.779999,122.059998,119.57,121.940002,1757200,118.489807
"574",122.379997,122.519997,121.540001,122.459999,1550700,118.995094
"575",123.300003,124.379997,122.860001,124.110001,1654000,120.598412
"576",124.639999,124.809998,123.07,123.239998,1982700,119.753029
"577",123.610001,123.900002,119.510002,120.989998,2415400,117.566681
"578",120.059998,120.779999,119.75,120.410004,1351200,117.003098
"579",120.980003,122.559998,120.5,122.480003,1235900,119.014526
"580",122.739998,122.739998,120.099998,121.5,1235100,118.062263
"581",121.139999,121.879997,120.209999,120.760002,1142300,117.343201
"582",121.360001,121.650002,120.540001,121.160004,1126300,117.73188
"583",121.169998,122.57,120.839996,122.279999,1618300,118.82019
"584",121.879997,121.879997,119.800003,120.940002,2259300,117.518105
"585",127.260002,130.899994,125.449997,129.029999,3795200,125.379204
"586",128.820007,128.979996,125.550003,125.769997,1803600,122.211433
"587",126.790001,131.039993,126.730003,130.889999,2134100,127.186577
"588",127.32,129.630005,127.150002,129.169998,1224300,125.515244
"589",128.039993,128.330002,125.68,127.279999,1309000,123.678719
"590",126.800003,128.520004,126.330002,127.32,1065700,123.717583
"591",126.150002,127.839996,125.010002,127.330002,1057900,123.727303
"592",126.290001,127.5,123.470001,126.07,1508600,122.502945
"593",123.599998,123.599998,119.769997,121.889999,1761100,118.441223
"594",122.199997,125.040001,122.080002,123.580002,1504100,120.083412
"595",122.370003,124.459999,121.550003,123.769997,835200,120.268028
"596",124.5,126.239998,123.720001,125.720001,722600,122.162857
"597",124.339996,126.129997,124.160004,124.879997,752900,121.346619
"598",123.699997,123.980003,122.410004,123.110001,763800,119.626701
"599",124.050003,125.18,124,124.690002,1033500,121.162003
"600",123.910004,125.349998,123.769997,124.959999,929500,121.424362
"601",123.459999,124.440002,122.699997,124.419998,1545700,120.899643
"602",124.839996,125.970001,123.589996,123.68,718000,120.180573
"603",124.110001,124.919998,122.879997,123.089996,1179600,119.607269
"604",122.269997,122.800003,120.970001,121.809998,1015900,118.36348
"605",122.459999,123.099998,121.830002,122.949997,854100,119.47123
"606",121.580002,122.199997,121,121.760002,1041500,118.314903
"607",121.199997,121.949997,120.089996,120.699997,1183800,117.963058
"608",121.889999,121.889999,117.169998,121.510002,2833800,118.754692
"609",122.449997,122.449997,116.389999,118.470001,2251100,115.783623
"610",118.480003,118.849998,116.790001,118.639999,2023900,115.949768
"611",118.860001,123,118.860001,120.970001,1154600,118.226936
"612",122.019997,124.330002,121.790001,123.440002,965200,120.640938
"613",124.480003,125.580002,122.440002,122.860001,981700,120.074081
"614",123.300003,124.68,122.290001,124.269997,1008400,121.452103
"615",124.150002,124.150002,122.129997,122.470001,1010000,119.692924
"616",122.550003,124.25,122.279999,124.129997,801300,121.315277
"617",124.099998,124.379997,122.019997,122.209999,908700,119.43882
"618",123.150002,124.449997,121.940002,122.629997,873100,119.849297
"619",123.25,123.620003,121.720001,122.650002,781400,119.868843
"620",119.209999,121.419998,118.089996,118.739998,3429800,116.047508
"621",118.360001,118.739998,114.760002,114.839996,2822900,112.235939
"622",114.589996,117.519997,114.389999,117.099998,2455100,114.444687
"623",116.650002,117.410004,114.449997,116.040001,1617900,113.40873
"624",116.690002,117.190002,115.529999,116.550003,1179500,113.907173
"625",117.18,119.519997,116.580002,119.199997,1099400,116.49707
"626",119.599998,121.339996,119.32,121.209999,2067000,118.461494
"627",122,122.900002,117.739998,118.07,2199900,115.3927
"628",118.25,119.089996,117.290001,119.040001,1105600,116.340706
"629",118.57,118.690002,115.809998,116.540001,1634600,113.897392
"630",116.550003,116.720001,115.099998,115.400002,2210100,112.783241
"631",115,115.32,111.529999,111.889999,2900300,109.352837
"632",111.129997,112.290001,109.940002,111.220001,3188700,108.698029
"633",111.870003,112.269997,110.129997,110.379997,2098700,107.877075
"634",110.360001,110.769997,109.559998,110.400002,2225900,107.896629
"635",110.220001,110.910004,109.239998,110.139999,3208100,107.642509
"636",110.449997,113.290001,110.449997,112.849998,3594300,110.291061
"637",112.57,115.059998,112.519997,114.550003,2473100,111.952522
"638",114.360001,114.82,111.080002,111.760002,1923400,109.225784
"639",111.360001,111.910004,110.239998,111,1955600,108.483017
"640",111.540001,112.830002,110.089996,110.150002,1931600,107.652283
"641",110.580002,111.910004,110.099998,111.629997,3048800,109.098732
"642",112.459999,114.059998,112.370003,113.730003,2054800,111.151108
"643",113.510002,115.599998,113.190002,115.339996,3141300,112.724594
"644",112.440002,115.949997,111.650002,113.040001,3491500,110.476761
"645",114.529999,115.339996,113.360001,113.959999,2323000,111.375893
"646",113.75,116,113.75,115.589996,1995700,112.968925
"647",114.739998,115.989998,114.699997,115.989998,1581300,113.359863
"648",115.940002,117.019997,114.809998,116.339996,2462300,113.701927
"649",116.019997,117.970001,113.860001,114.050003,2533300,111.463852
"650",113.5,113.5,109.82,110.730003,2006600,108.219139
"651",108.769997,109.5,106.75,107.690002,1894200,105.24807
"652",108.290001,109.120003,106.480003,107.059998,2026600,104.632355
"653",106.68,108.300003,105.760002,107.370003,1355800,104.935333
"654",107.860001,110.459999,107.480003,109.739998,2011800,107.251587
"655",109.75,110.110001,108.339996,109.25,904900,106.772697
"656",108.650002,108.949997,106.690002,107.300003,834300,104.866913
"657",105.260002,109.239998,104.300003,109.029999,2318600,106.557686
"658",106.940002,107.43,102.870003,104.190002,1910800,101.827438
"659",104.790001,105.32,103.550003,103.870003,1217700,101.514694
"660",104.57,105.779999,103.550003,105.18,988300,102.794983
"661",106.540001,108.419998,106.540001,107.760002,1350200,105.316483
"662",107.610001,108.43,107,107.629997,949000,105.18943
"663",108.650002,108.690002,107.120003,107.669998,778500,105.228523
"664",107.839996,108.110001,106.139999,107.029999,944700,104.603035
"665",106.690002,107.040001,102.139999,102.529999,2184100,100.205078
"666",103.269997,103.699997,102.089996,102.489998,1665600,100.165985
"667",103.489998,103.559998,101.629997,101.769997,1174600,99.462311
"668",101.269997,103.370003,100.690002,103.18,1369400,100.84034
"669",103.809998,104.940002,103.18,103.379997,1191100,101.035805
"670",104.220001,105.5,103.949997,104.279999,1209000,101.91539
"671",103,103,100.639999,102.849998,1831300,100.517815
"672",103.779999,105.690002,103.610001,104.739998,1234900,102.364967
"673",105.400002,107.419998,105.379997,106.940002,1304200,104.515076
"674",107.529999,108.879997,106.959999,108.410004,1728600,105.951744
"675",109.07,110.699997,108.489998,110.610001,1404300,108.10186
"676",110.860001,113.919998,110.550003,113.75,1743900,111.170654
"677",113.93,115.150002,112.360001,113.830002,1386500,111.24884
"678",114.089996,114.75,111.849998,113.269997,1012800,110.701538
"679",114,115.629997,113.459999,114.830002,1085100,112.226173
"680",112.089996,114.190002,111.550003,113.93,1206700,111.346573
"681",113.669998,114.790001,113.089996,114.089996,720900,111.502945
"682",113.260002,114.18,110.980003,112.989998,1790700,110.427879
"683",112.779999,114.169998,112.330002,112.459999,1238300,110.67392
"684",112.760002,113.279999,110.860001,111.68,1434700,109.906311
"685",110.959999,110.959999,108.760002,109.550003,1646500,107.810143
"686",110.339996,111.629997,108.019997,108.639999,1439800,106.914589
"687",108.68,109.800003,107.620003,109.660004,1116200,107.918396
"688",106.279999,107.949997,105.150002,106.93,2549600,105.23175
"689",107.309998,108.110001,105.830002,107.029999,1632200,105.330162
"690",108,109.269997,107.620003,108.330002,1301900,106.609512
"691",108.209999,109.339996,104.190002,104.650002,1595200,102.987961
"692",103.699997,104,102.18,103.010002,1635700,101.374008
"693",103.089996,104.480003,101.68,104.18,1260800,102.525429
"694",104.540001,105.290001,102.760002,103.309998,1634300,101.669243
"695",102.809998,103.75,101.690002,102.599998,1758200,100.97052
"696",101.290001,102.800003,100.470001,101.029999,1318400,99.425453
"697",101.809998,102.360001,101.279999,101.879997,944100,100.261955
"698",102.309998,103.800003,101.82,103.610001,1213900,101.964478
"699",105,108.480003,105,107.57,1960800,105.86158
"700",107,108.589996,106.889999,107.959999,1183600,106.245392
"701",108.160004,110.559998,107.919998,109.480003,1439400,107.741257
"702",109.550003,109.860001,107.139999,108.32,1032700,106.59967
"703",109.010002,109.639999,108.239998,109.150002,558400,107.416489
"704",109.489998,111.650002,109.220001,111.18,1737500,109.414253
"705",112,112.949997,100,112.07,2161300,110.290123
"706",111.75,112.029999,108.260002,108.410004,1367500,106.688248
"707",108.269997,109.910004,107.580002,109.68,1056100,107.93808
"708",110.190002,110.620003,108.540001,109.120003,869000,107.386971
"709",108.889999,111.519997,108.889999,111.370003,944200,109.601234
"710",111.510002,112.989998,111.440002,112.199997,961300,110.418045
"711",112.900002,113.900002,112.25,113.269997,1569300,111.471054
"712",115.470001,115.75,108.510002,109.419998,3557300,107.682205
"713",109.07,109.559998,107.160004,108.830002,2222300,107.101578
"714",109.870003,111.699997,109.339996,111.18,1311800,109.414253
"715",112.209999,113.470001,111.080002,113.279999,1508200,111.480896
"716",113.669998,114.529999,112.470001,113.510002,1448300,111.707253
"717",113.629997,113.68,111.360001,112.779999,1336800,110.988838
"718",114.610001,115.82,112.879997,114.989998,2592400,113.163742
"719",114.550003,114.900002,112.919998,114.529999,988000,112.711044
"720",113.470001,114.220001,112.839996,113.940002,908900,112.130417
"721",114.019997,114.93,113.25,113.849998,1168300,112.04184
"722",113.510002,115.059998,112.830002,114.790001,1232000,112.966919
"723",114.610001,115.669998,114.32,115.239998,1565100,113.409767
"724",116,118.220001,116,117.889999,2445500,116.017685
"725",118,118.550003,117.019997,118.400002,1651100,116.519585
"726",119.5,120.099998,118.779999,118.860001,1614000,116.972282
"727",118.129997,119.059998,116.370003,117,2435000,115.141815
"728",116.709999,118.849998,115.519997,118.690002,2252200,116.804977
"729",119.43,120.050003,118.349998,119.129997,1642400,117.237984
"730",119.800003,120.129997,119.209999,119.419998,1375000,117.523384
"731",119.489998,120.410004,118.57,119.739998,2379800,117.838303
"732",120.540001,121.309998,119.580002,121.300003,1218900,119.373535
"733",120.639999,120.860001,119.75,120.019997,751600,118.113853
"734",120.160004,120.419998,118.440002,119.150002,1553000,117.257668
"735",117.849998,118.860001,116.889999,118.849998,1918400,116.96244
"736",118.739998,120.169998,118.739998,120.099998,1957500,118.192581
"737",120.760002,121.220001,120.059998,121,1694200,119.078293
"738",122,122.489998,120.860001,122.07,1740100,120.131302
"739",121.349998,122.120003,120.010002,121.82,1957800,119.885269
"740",121.620003,121.870003,120.300003,121.589996,1748600,119.658913
"741",122.010002,123.559998,121.849998,123.32,1589700,121.361443
"742",123.25,125.419998,122.120003,124.989998,1460500,123.004921
"743",125.620003,126.839996,124.599998,125.639999,2485500,123.6446
"744",126.589996,127.139999,126,126.199997,1553800,124.195702
"745",126,127.309998,125.279999,127.050003,1656200,125.032204
"746",127.309998,127.730003,126.25,127.589996,1479400,125.563629
"747",126.809998,127.410004,126.169998,126.849998,1952300,125.603233
"748",128.929993,132.490005,128.210007,131.080002,4295700,129.791672
"749",130.949997,134,130.809998,133.399994,1743700,132.088852
"750",133.520004,133.649994,132.600006,132.960007,573600,131.653198
"751",133.070007,134.270004,132.259995,134.169998,820300,132.851288
"752",134.300003,134.600006,133.270004,133.330002,624300,132.019547
"753",133.720001,133.720001,132.720001,133.350006,803800,132.039352
"754",133.139999,133.960007,132.839996,133.509995,814800,132.197769
"755",134.550003,134.800003,133.470001,134.649994,1014400,133.326569
"756",132.789993,133.619995,131.809998,133.490005,1229400,132.177979
"757",131.589996,131.869995,130.389999,131.630005,1518000,130.336258
"758",131.080002,132.100006,130.440002,130.440002,1211400,129.157959
"759",130.350006,132.710007,130.020004,132.220001,1429600,130.920456
"760",133.919998,135.059998,132.940002,133.919998,1227300,132.603745
"761",134.169998,134.490005,132.690002,133.190002,835400,131.88092
"762",133.210007,133.690002,132.509995,133.110001,1244700,131.801712
"763",133.389999,133.619995,132.550003,132.949997,1112300,131.64328
"764",132.910004,133.869995,132.020004,132.619995,872900,131.316528
"765",133.139999,134.139999,132.889999,134.050003,800600,132.732483
"766",133.5,135.320007,133.25,135.050003,906000,133.722641
"767",133.199997,133.350006,128.220001,129.679993,3369900,128.405411
"768",130.570007,131.429993,128.789993,129.130005,1836700,127.860832
"769",126.730003,129.770004,123.470001,129.589996,2123100,128.316299
"770",129.039993,129.039993,124,126.510002,2689600,125.266586
"771",118.589996,119.480003,115.82,116.910004,4937300,115.760941
"772",119.230003,121.610001,117.300003,120.43,2576700,119.246338
"773",121.480003,123.82,120.739998,121.639999,2121300,120.444443
"774",115.5,120.110001,115.489998,119.699997,4088500,118.523514
"775",119.709999,120.599998,116.68,117.080002,2020100,115.929268
"776",116.360001,119.370003,114.260002,116.449997,3064500,115.30545
"777",121.970001,122.099998,116.709999,118,3308000,116.840225
"778",119.5,120.82,117.610001,118.260002,2455000,117.097672
"779",118.910004,120.300003,116.599998,116.669998,2518700,115.523293
"780",113.370003,114.309998,110.519997,111.550003,5071200,110.453621
"781",110.779999,111.18,109.519997,109.699997,2737600,108.621796
"782",111.059998,113.980003,110.25,113.059998,3238600,111.948776
"783",114.57,118.029999,114.459999,117.230003,3994700,116.077797
"784",115.5,115.980003,113.43,113.620003,3140500,112.503273
"785",113.349998,113.620003,112.440002,113.160004,2555700,112.047798
"786",112.489998,112.760002,110.709999,111.410004,2977800,110.314995
"787",111.209999,112.269997,110.669998,111.010002,2531900,109.918922
"788",110.870003,110.989998,109.419998,109.800003,2867900,108.720818
"789",108.839996,109.059998,105.150002,106.110001,3352400,105.067085
"790",99.949997,101,96.389999,96.610001,7476900,95.660454
"791",97.779999,98.360001,89.290001,89.550003,5906100,88.669853
"792",90.440002,90.980003,81.82,82.339996,9748000,81.530708
"793",79.510002,80.57,70.5,77,14785900,76.243195
"794",73.919998,81.360001,73.480003,80.410004,9924700,79.619682
"795",81.5,81.510002,76.779999,80.559998,7890200,79.768204
"796",81.760002,81.940002,76.779999,78.190002,7591300,77.421501
"797",79.949997,80.150002,75.32,79.360001,10264600,78.580002
"798",75.029999,75.919998,64.18,65.779999,16079000,65.779999
"799",62.700001,70.330002,60.360001,65.010002,16949000,65.010002
"800",56.23,56.299999,47.360001,48.27,19180300,48.27
"801",51.029999,52.700001,40.200001,51.669998,30322600,51.669998
"802",48.560001,51,41.200001,44.369999,23724700,44.369999
"803",34,39.560001,29.01,30.27,28866300,30.27
"804",37.009998,37.34,28.610001,32.330002,27483000,32.330002
"805",29.9,35.48,29.280001,29.940001,25379100,29.940001
"806",31.219999,31.440001,26.83,27.66,18129200,27.66
"807",26.02,26.299999,19.25,22.33,24554800,22.33
"808",21.76,24.15,20.549999,22.41,17031500,22.41
"809",24.450001,28.1,22,23.809999,22221500,23.809999
"810",24.030001,29.32,22.77,28.190001,20278800,28.190001
"811",34.5,39.59,32.139999,34.470001,28057200,34.470001
"812",40.5,45.450001,34.709999,42.41,32761400,42.41
"813",42.830002,49.869999,37.849998,40.610001,35085100,40.610001
"814",37.509998,37.529999,32.799999,34.5,31129200,34.5
"815",32.310001,32.630001,28.1,29.77,25443700,29.77
"816",28.639999,35.650002,28.299999,32.169998,26187400,32.169998
"817",30.299999,30.860001,25.6,25.77,24415500,25.77
"818",25.5,27.950001,23.950001,24.82,29239400,24.82
"819",25.709999,26.209999,22.25,24.389999,26467300,24.389999
"820",26.799999,30.209999,25.85,29.610001,33519300,29.610001
"821",35.310001,39.75,31.65,33.549999,51068300,33.549999
"822",34.880001,37.799999,33.650002,37.560001,28694300,37.560001
"823",40.82,45.119999,36.759998,40.220001,46241200,40.220001
"824",36.32,36.700001,33.25,33.369999,34049200,33.369999
"825",35.950001,39,35.360001,37.84,32458600,37.84
"826",35.02,37.849998,34.400002,36.98,22565500,36.98
"827",36.5,37.07,33.009998,34.009998,24760200,34.009998
"828",37.110001,37.610001,35,37.389999,24741700,37.389999
"829",35.509998,37.209999,34.91,35.990002,15153000,35.990002
"830",34.5,35.77,33.5,34.43,15515200,34.43
"831",35.34,35.740002,33.619999,34.009998,9840700,34.009998
"832",34.369999,37.200001,34.130001,36.880001,21504000,36.880001
"833",37.099998,37.48,35,35.68,14773900,35.68
"834",36.330002,39.580002,35.860001,39.470001,19029200,39.470001
"835",41.900002,43.009998,39.57,41.59,23428800,41.59
"836",45,48.599998,44.419998,48.060001,28659800,48.060001
"837",47.509998,48.560001,44.380001,46.77,21274400,46.77
"838",43.130001,44.740002,40.599998,40.77,20273800,40.77
"839",37.610001,41.75,37.02,41.369999,22844900,41.369999
"840",41.630001,42.27,37.02,37.200001,25370100,37.200001
"841",38.209999,38.5,36,36.110001,15416900,36.110001
"842",36.48,38.970001,36.450001,38.029999,13834900,38.029999
"843",40.299999,41.389999,38.549999,39.919998,15948800,39.919998
"844",39.110001,39.48,37.779999,38.07,9389600,38.07
"845",38.950001,39.220001,36.32,36.34,10499900,36.34
"846",36.98,37.009998,33.400002,34.529999,22563500,34.529999
"847",33,35.869999,31.41,35.150002,22829500,35.150002
"848",34.400002,38.27,34.369999,37.450001,18249400,37.450001
"849",41.200001,44.98,41.200001,43.700001,29372600,43.700001
"850",43.759998,44.310001,40.919998,42.150002,17966900,42.150002
"851",43.200001,43.619999,39.709999,40.73,22451000,40.73
"852",41.200001,45.07,40.349998,43.349998,28093800,43.349998
"853",44.650002,45.400002,42.02,43.139999,15272600,43.139999
"854",47.110001,50.360001,46.669998,49.560001,27211800,49.560001
"855",54.139999,55.32,49.299999,54.290001,31922200,54.290001
"856",53.439999,54.700001,51.330002,51.700001,21502300,51.700001
"857",50,52.82,49.09,51.869999,19047800,51.869999
"858",52,56.07,51.560001,55.639999,19886400,55.639999
"859",57.259998,58.439999,55.389999,56,18216000,56
"860",54.700001,58.799999,54.599998,58.110001,18385800,58.110001
"861",57.450001,60.32,55.580002,57.689999,33102100,57.689999
"862",64.860001,74.589996,64.599998,69.440002,61286500,69.440002
"863",75.059998,75.550003,70.099998,75.120003,32661300,75.120003
"864",70.830002,71.720001,66.629997,69.910004,22273600,69.910004
"865",67.839996,67.839996,60.799999,63.59,25167000,63.59
"866",56.02,60,54.07,54.509998,29730900,54.509998
"867",60.599998,62.700001,57,61.18,25974100,61.18
"868",55.75,61.779999,55.32,60.830002,20473000,60.830002
"869",66.5,66.889999,60.540001,62.5,21519800,62.5
"870",59.009998,60.240002,56.759998,58.029999,21778900,58.029999
"871",56.549999,61.689999,56.209999,59.349998,21486000,59.349998
"872",60.959999,61.119999,54.720001,55.27,24765400,55.27
"873",53.5,54.139999,50.349998,51.860001,26221000,51.860001
"874",52.619999,54.599998,51.349998,54.360001,18591800,54.360001
"875",51.900002,52.459999,46.52,48.240002,26872900,48.240002
"876",45.349998,49.189999,45.25,48.580002,21698800,48.580002
"877",48.619999,48.91,45.43,46.41,14396000,46.41
"878",46.09,50.490002,45.060001,50.299999,17409100,50.299999
"879",49.599998,50.77,47.779999,50.299999,14819000,50.299999
"880",51.990002,55.619999,50.450001,50.830002,17917100,50.830002
"881",52.970001,53.619999,49.360001,49.509998,13823700,49.509998
"882",50.290001,51.490002,47.889999,50.02,13304500,50.02
"883",48.91,49.75,47.419998,47.560001,9986200,47.560001
"884",46.970001,50.43,46.509998,50.07,12332700,50.07
"885",50.919998,51.099998,46.549999,47.119999,13952500,47.119999
"886",47.029999,51.950001,46.130001,51.77,20560000,51.77
"887",52.09,52.900002,49.360001,49.540001,13636900,49.540001
"888",48.720001,48.720001,47.139999,48.150002,10562700,48.150002
"889",51.490002,58.68,51.349998,58.360001,33940100,58.360001
"890",55.41,56.150002,53.75,53.939999,16256700,53.939999
"891",52.110001,54.369999,51.5,53.139999,10959700,53.139999
"892",53.82,54.779999,51.970001,52.400002,7672500,52.400002
"893",52.900002,53.959999,51.959999,52.799999,8713200,52.799999
"894",52.060001,52.66,51.380001,51.450001,7258700,51.450001
"895",50.5,51.43,49.400002,50.450001,11370100,50.450001
"896",50,52.419998,49.599998,50.830002,7006500,50.830002
"897",50.580002,50.59,48.220001,49.299999,7319600,49.299999
"898",49.349998,51.990002,49.25,50.830002,10081400,50.830002
