"","CHD.Open","CHD.High","CHD.Low","CHD.Close","CHD.Volume","CHD.Adjusted"
"314",49.07,49.889999,48.939999,49.650002,2238400,47.313065
"315",49.540001,50.810001,49.330002,50.470001,2024300,48.094471
"316",50.52,50.799999,49.529999,49.860001,1985800,47.513184
"317",49.610001,50.400002,49.139999,49.5,1243500,47.170132
"318",49.630001,49.849998,49.25,49.470001,1483900,47.141544
"319",49.66,49.939999,49.48,49.68,1413100,47.34166
"320",49.459999,49.66,49.099998,49.380001,1152300,47.055782
"321",49.700001,49.740002,48.650002,48.799999,1216600,46.503071
"322",48.799999,49.099998,48.599998,48.950001,763000,46.646019
"323",49.540001,50.349998,49.150002,50.099998,1028600,47.74189
"324",50.400002,50.450001,49.869999,50.32,1078700,47.951527
"325",50.290001,50.48,50.099998,50.27,1330600,47.903893
"326",49.41,49.43,48.02,48.720001,3181100,46.426842
"327",48.18,48.389999,45.790001,45.84,4577100,43.682396
"328",45.82,46.060001,45.18,45.41,3275900,43.27264
"329",45.450001,45.709999,44.869999,45.459999,2639400,43.320286
"330",45.380001,46.509998,45.369999,45.889999,1688100,43.730049
"331",45.880001,46.27,45.580002,46.139999,1910200,43.968273
"332",46.09,46.849998,46.060001,46.779999,1409500,44.578152
"333",47,47,45.990002,46.200001,1811600,44.025444
"334",46.200001,46.310001,45.5,46.299999,2199500,44.120743
"335",46.220001,46.459999,45.75,45.869999,5796200,43.710983
"336",46.25,47.860001,45.77,47.549999,6721300,45.311909
"337",47.509998,47.509998,46.970001,47.349998,2461000,45.121319
"338",47.52,47.709999,46.959999,47.52,2701800,45.283325
"339",47.669998,47.880001,47.43,47.73,5634900,45.483437
"340",47.68,47.860001,47.349998,47.75,1918800,45.502502
"341",47.990002,48.200001,47.639999,47.77,1713300,45.521564
"342",47.799999,48.02,47.310001,47.459999,2101300,45.226143
"343",47.299999,47.5,46.84,47.040001,1785000,45.032768
"344",46.73,46.779999,46,46.52,4021800,44.534962
"345",46.5,46.720001,46.25,46.610001,2464800,44.62112
"346",46.689999,46.75,46.380001,46.689999,2864600,44.697708
"347",46.540001,46.560001,45.549999,46.119999,5852000,44.152027
"348",46.279999,46.5,45.919998,46.41,1928000,44.429653
"349",46.619999,46.939999,46.419998,46.470001,1913100,44.487083
"350",46.490002,47.130001,46.150002,47.09,2368300,45.080631
"351",47.099998,47.360001,46.630001,46.73,1252000,44.735989
"352",46.75,47.580002,46.75,47.419998,2055000,45.396557
"353",47.290001,48.029999,47.169998,47.610001,2999700,45.578445
"354",47.689999,48.34,47.060001,48.130001,2003000,46.076256
"355",48.009998,48.009998,46.52,46.950001,4138900,44.946609
"356",47.099998,47.490002,46.84,47.32,1942100,45.300816
"357",47.459999,47.599998,46.939999,47.009998,1585600,45.004055
"358",47.139999,47.209999,46.630001,46.759998,2375000,44.764717
"359",46.700001,46.830002,46.32,46.740002,1622500,44.745575
"360",46.700001,47.540001,46.41,47.400002,1827400,45.377411
"361",47.369999,48.34,47.369999,48.189999,1562700,46.133686
"362",48.16,49.299999,48.080002,48.849998,3003700,46.765533
"363",49.27,49.75,48.459999,49.689999,3589000,47.569679
"364",49.599998,49.82,49.330002,49.630001,2806400,47.512257
"365",49.669998,49.889999,49.220001,49.799999,2256500,47.674999
"366",49.73,50.349998,49.630001,50.259998,2944700,48.115364
"367",50.130001,50.349998,49.869999,50.279999,2518600,48.134514
"368",50.240002,51.700001,50.240002,51.439999,3495500,49.245014
"369",51.209999,51.349998,50.459999,50.75,1662900,48.584457
"370",50.75,50.900002,50.43,50.689999,1075100,48.527012
"371",50.669998,51.16,50.610001,50.630001,1845300,48.469589
"372",50.529999,51.740002,50.470001,51.57,2347600,49.369469
"373",51.549999,51.939999,51.09,51.689999,1703800,49.484348
"374",51.790001,52.43,51.470001,52.279999,2383700,50.049171
"375",52.32,53.220001,52.200001,53.169998,3698100,50.901196
"376",53.16,53.619999,52.77,53.16,2256100,50.891617
"377",53,53.209999,52.700001,52.939999,1516300,50.681007
"378",53.310001,53.5,52.799999,53.279999,916100,51.006496
"379",53.43,54.349998,53.380001,54.310001,2722400,51.992554
"380",54.419998,54.75,54.209999,54.66,1943600,52.327614
"381",54.360001,54.580002,53.400002,53.450001,2128400,51.169243
"382",53.450001,54.549999,53.16,54.470001,2115300,52.145725
"383",54.790001,54.919998,54.330002,54.66,2501300,52.327614
"384",54.66,55.049999,54.419998,54.93,2116300,52.586102
"385",55,55.939999,54.91,55.889999,1942300,53.505135
"386",55.919998,55.919998,54.759998,54.869999,2418400,52.528656
"387",54.869999,55.119999,54.669998,54.77,1704600,52.432919
"388",54.540001,54.75,53.52,53.790001,2308200,51.49474
"389",53.790001,54.52,53.150002,54.139999,1614500,51.829807
"390",54.049999,55.029999,54,54.98,2448300,52.633965
"391",55.029999,55.189999,54.470001,54.77,1075400,52.432919
"392",54.470001,54.970001,54.119999,54.669998,1259700,52.337185
"393",54.689999,55.009998,54.09,54.950001,1854800,52.605251
"394",55.080002,55.509998,54.759998,55.310001,1240000,52.949879
"395",55.139999,55.560001,54.93,55.360001,1379200,52.997742
"396",55.139999,55.669998,54.860001,55.290001,1467000,52.930733
"397",55.290001,56.25,54.950001,55.900002,2316600,53.514702
"398",55.82,55.82,54.529999,55.150002,2581800,52.796707
"399",55.630001,57.57,55.259998,56.790001,3159500,54.366734
"400",57.040001,58.029999,57,57.169998,1722200,54.730507
"401",57.09,57.619999,56.959999,57.459999,1316900,55.008129
"402",57.110001,57.16,56.209999,56.470001,2313700,54.060379
"403",56.330002,56.549999,55.900002,55.939999,1677600,53.55299
"404",55.84,56.049999,55.27,55.57,2300200,53.198788
"405",55.599998,56.25,55.529999,55.740002,855300,53.361534
"406",55.93,56.080002,55.5,55.889999,1336600,53.505135
"407",55.77,56.119999,55.41,55.450001,1628200,53.291767
"408",55.529999,56.150002,55.299999,56.060001,1187300,53.878033
"409",56.150002,56.950001,56.07,56.849998,1030500,54.63728
"410",56.849998,57.290001,56.779999,57.150002,1321500,54.925602
"411",57.299999,57.869999,57.290001,57.630001,3026800,55.386921
"412",57.43,57.599998,56.43,56.790001,1541200,54.579624
"413",56.759998,56.779999,56.220001,56.360001,932200,54.166351
"414",56.25,56.66,56.110001,56.52,719800,54.320122
"415",56.509998,56.52,56.209999,56.330002,963500,54.137516
"416",56.540001,56.639999,55.73,56.200001,653200,54.012585
"417",56.5,57.099998,56.290001,56.450001,842100,54.252846
"418",56.599998,56.740002,56.130001,56.5,661700,54.3009
"419",56.5,56.849998,56.27,56.380001,580400,54.185574
"420",56.509998,56.869999,56.330002,56.580002,1116900,54.377792
"421",56.07,57.040001,56.060001,56.48,1155700,54.281689
"422",56.299999,57.810001,56.169998,57.700001,1997700,55.454197
"423",57.5,58.290001,57.23,58.119999,1305300,55.857849
"424",57.830002,58.939999,57.779999,58.689999,1342800,56.405666
"425",59,59.27,58.459999,58.48,934800,56.203842
"426",58.540001,59.060001,58.18,59,1147700,56.703602
"427",58.939999,59.59,58.860001,59.43,1205700,57.116863
"428",59.369999,59.459999,58.75,59.450001,846100,57.136089
"429",59.419998,59.740002,59.060001,59.549999,1035900,57.232189
"430",59.630001,60,59.400002,59.799999,921700,57.472454
"431",59.720001,59.84,59.080002,59.720001,1142800,57.395576
"432",59.580002,59.77,58.799999,58.990002,1013900,56.693985
"433",59.130001,59.77,59.07,59.66,1018400,57.33791
"434",59.950001,60.389999,59.790001,60.040001,1988600,57.703117
"435",60.029999,60.119999,58.889999,59.099998,1374200,56.799702
"436",59.310001,59.650002,58.950001,59.009998,884200,56.713207
"437",59.200001,59.860001,58.970001,59.400002,1211900,57.088028
"438",59.330002,59.509998,58.830002,58.889999,870100,56.597885
"439",58.919998,59.389999,58.849998,59.369999,1039600,57.059196
"440",59.419998,59.759998,59.349998,59.549999,716000,57.232189
"441",59.599998,60.419998,59.599998,60.139999,916200,57.799225
"442",60.34,60.34,59.049999,59.09,2239400,56.7901
"443",58.709999,58.709999,57.66,58.299999,1593900,56.030846
"444",58.23,59.34,58.23,59.189999,928900,56.886204
"445",59.130001,59.91,59.07,59.799999,1316900,57.472454
"446",59.77,60.16,59.290001,59.419998,968700,57.107246
"447",57.139999,58.200001,55.84,55.959999,3130500,53.781921
"448",55.759998,56.169998,54.459999,54.869999,2542600,52.734344
"449",55.5,56.279999,55.040001,56.07,1470000,53.887638
"450",56.060001,57.48,56,57.049999,1552600,54.829494
"451",57.57,58.740002,57.25,58.509998,1568600,56.232666
"452",58.360001,58.790001,57.75,58.509998,1286500,56.232666
"453",58.5,59.66,58.07,59.07,1381300,56.770878
"454",60.41,61.279999,59.709999,60.330002,1721900,57.981834
"455",60.560001,60.560001,59.099998,59.889999,1059400,57.558952
"456",59.669998,59.82,58.599998,59.459999,1208700,57.145687
"457",59.59,60.869999,59.380001,59.919998,1732700,57.587791
"458",60.130001,60.130001,58.779999,59.279999,2084500,56.972702
"459",58.91,58.91,57.360001,58.029999,1637100,55.771351
"460",58.580002,59.400002,58.029999,58.880001,2493700,56.588268
"461",59.18,60.32,59.18,60.23,1872000,57.885723
"462",59.5,59.900002,58.59,59.369999,3903700,57.059196
"463",60.779999,65.239998,60.68,64.870003,5564500,62.345135
"464",65.139999,66.580002,65.089996,66.059998,3833900,63.488792
"465",65.830002,67.290001,65.830002,66.589996,2962900,63.998169
"466",66.540001,67.910004,66.260002,67.879997,2634700,65.237976
"467",67.889999,67.93,65.599998,66.110001,3254400,63.536861
"468",66.239998,66.239998,63.580002,64.43,5571500,61.922245
"469",64.480003,65.800003,64.160004,65.550003,2491800,62.998661
"470",65.370003,66.860001,65.209999,66.010002,1864200,63.440746
"471",65.989998,66.169998,65.059998,65.540001,1595300,62.989048
"472",65.620003,65.940002,65.139999,65.480003,1196900,63.141403
"473",65.559998,65.879997,64.839996,65.809998,1164800,63.459606
"474",65.650002,66.18,65.330002,65.400002,1501800,63.06427
"475",65.160004,65.639999,64.279999,64.82,1619400,62.504982
"476",65.32,65.43,64.300003,64.419998,2192200,62.119259
"477",64.239998,65.919998,64,65.529999,1822000,63.189613
"478",65.400002,66.339996,65.25,65.940002,744900,63.584988
"479",65.889999,66.18,65.199997,65.639999,1771600,63.295692
"480",65.760002,66.300003,65.120003,66.209999,1170100,63.845333
"481",66.129997,67.330002,66.120003,66.349998,1606300,63.980335
"482",66.129997,66.5,65.489998,65.959999,1806000,63.604271
"483",65.889999,66.239998,65.559998,66.190002,4142800,63.826061
"484",66.330002,66.559998,65.25,66.410004,1839800,64.038193
"485",66.760002,67.669998,66.389999,66.599998,1714900,64.22142
"486",66.419998,66.970001,65.620003,66.720001,2026400,64.337128
"487",66.730003,67.059998,66.360001,66.809998,1380900,64.423912
"488",67.07,67.260002,65.610001,66.580002,1566600,64.202118
"489",67,68.709999,66.699997,68.400002,2090400,65.957123
"490",68.760002,69,67.449997,67.839996,1724500,65.417122
"491",67.93,69.360001,67.879997,69.18,1848400,66.709274
"492",68.879997,69.489998,68.529999,68.730003,1733900,66.275322
"493",68.660004,68.959999,65.07,65.470001,2241100,63.131744
"494",65.900002,66.389999,64.870003,65.519997,2607000,63.179966
"495",65.57,66.25,64.32,64.760002,1699000,62.447128
"496",64.519997,65.410004,63.360001,64.660004,1596500,62.3507
"497",64.010002,66.190002,64.010002,64.900002,3856600,62.582123
"498",64.779999,64.879997,62.66,62.66,1092400,60.422127
"499",62.66,64.860001,62.43,64.860001,1510000,62.543564
"500",64.260002,65.709999,63.389999,65.709999,2013600,63.363197
"501",65.860001,66.489998,65.110001,65.75,1239700,63.401764
"502",66.019997,66.32,65.190002,65.760002,1815700,63.411404
"503",65.139999,65.639999,64.07,64.43,1943400,62.128902
"504",64.160004,65.269997,64.160004,64.290001,1518400,61.993912
"505",64.389999,65.410004,64.120003,65.059998,1676900,62.736408
"506",65.059998,66.25,64.940002,65.879997,1896900,63.527122
"507",65.949997,66.559998,64.919998,65.720001,2363700,63.372837
"508",65.889999,67.110001,65.559998,65.82,2770100,63.469257
"509",66.010002,67.099998,65.629997,67.029999,1717100,64.636055
"510",67.32,67.779999,66.82,67.150002,1091800,64.75177
"511",66.919998,67.370003,66.360001,66.690002,1941700,64.308182
"512",66.809998,67.68,66.809998,67.379997,1463500,64.973557
"513",67.470001,67.540001,66.660004,67.370003,1526200,64.963898
"514",67.459999,67.970001,67.160004,67.389999,1717200,64.983185
"515",67.800003,68.75,67.800003,68.360001,1906500,65.918549
"516",68.139999,68.139999,65.730003,66.239998,2001800,63.87426
"517",66.849998,67.089996,65.169998,65.510002,3460900,63.170338
"518",65.360001,65.360001,63.419998,64.300003,5222600,62.003551
"519",64.300003,65.190002,63.34,63.59,2803400,61.318913
"520",63.27,63.790001,62.77,63.619999,1591000,61.347843
"521",63.939999,64.519997,63.59,63.720001,1437900,61.44426
"522",63.73,63.959999,63.040001,63.200001,2352600,60.942833
"523",62.919998,64.68,62.720001,64.610001,3716500,62.302486
"524",64.769997,65.169998,64.449997,64.669998,2005000,62.36034
"525",65.440002,65.879997,65.099998,65.370003,2197400,63.035351
"526",61.029999,62,59.639999,60.459999,7547100,58.300686
"527",61.740002,62.990002,61.57,62.779999,4122200,60.537834
"528",62.310001,62.919998,61.25,62.580002,2073500,60.344982
"529",62.68,63.34,62.380001,63.34,2084800,61.077831
"530",63.040001,64.269997,63.040001,64.18,2013000,61.88784
"531",64.339996,64.459999,63.560001,64.150002,1581100,61.858913
"532",64.110001,64.879997,64.050003,64.82,2083000,62.504982
"533",64.540001,64.839996,64.160004,64.349998,1302900,62.270798
"534",64.529999,64.919998,64.410004,64.690002,1537500,62.599815
"535",64.400002,65.120003,64.190002,64.959999,1608900,62.861092
"536",64.949997,65.230003,64.480003,64.940002,1683300,62.841732
"537",64.900002,66.290001,64.57,66.150002,1739200,64.012627
"538",65.800003,66.459999,65.510002,66.279999,1751500,64.138435
"539",66.309998,66.43,65.059998,65.300003,1443200,63.190113
"540",65.370003,65.699997,65.019997,65.599998,1040000,63.480404
"541",65.129997,65.860001,65.07,65.739998,1449000,63.615894
"542",65.860001,66.529999,65.699997,65.800003,2402300,63.673958
"543",65.849998,65.849998,65.010002,65.580002,1340800,63.461063
"544",65.900002,65.900002,64.959999,65.889999,1247700,63.761044
"545",66,66.239998,65.629997,65.629997,1060300,63.509438
"546",65.529999,65.75,65,65.360001,1497000,63.248169
"547",65.269997,66.230003,65.269997,65.629997,948300,63.509438
"548",65.669998,65.889999,65.239998,65.650002,829300,63.52879
"549",65.739998,66.610001,65.599998,66.449997,829700,64.302933
"550",66.57,66.860001,66.300003,66.400002,1152200,64.254562
"551",66.639999,67.349998,66.639999,66.940002,1175200,64.777122
"552",66.910004,67.209999,66.5,66.93,759300,64.767441
"553",66.900002,67.459999,66.900002,67.400002,1625800,65.22226
"554",67.279999,67.5,66.599998,66.860001,771800,64.699707
"555",66.709999,66.709999,65.910004,66.379997,1126200,64.235214
"556",66.540001,66.550003,65.660004,65.82,1906600,63.693291
"557",65.830002,66.879997,65.779999,66.769997,1204800,64.61261
"558",66.849998,67.43,66.510002,67.099998,1379800,64.931961
"559",67.129997,68.370003,66.870003,68.010002,1310100,65.812546
"560",68.449997,69.540001,68.330002,68.769997,1546400,66.547981
"561",68.57,69.440002,68.209999,69.349998,1811500,67.109238
"562",69.610001,72.089996,69.610001,71.949997,3256400,69.625237
"563",72.190002,72.190002,70.75,71.230003,2659200,68.928505
"564",71.089996,72.029999,70.400002,71.970001,1983500,69.644585
"565",71.889999,72.489998,71.449997,72.010002,1983200,69.683289
"566",71.699997,72.209999,71.220001,72.139999,1400100,69.809097
"567",72.199997,72.849998,71.82,72.650002,1845900,70.302605
"568",72.550003,72.739998,71.760002,72.309998,933700,69.973602
"569",72.330002,72.540001,71.589996,72.360001,1127000,70.021996
"570",72.349998,73.099998,72.199997,73.010002,1168700,70.65097
"571",73.300003,73.629997,72.779999,73.220001,976900,70.854195
"572",73.290001,73.720001,72.82,73.699997,1114100,71.318687
"573",73.510002,74.139999,73.32,73.889999,710500,71.502556
"574",74.110001,74.489998,73.660004,73.769997,1061300,71.386421
"575",73.879997,74.139999,73.150002,73.57,1005800,71.192894
"576",73.879997,73.970001,73.379997,73.650002,1166500,71.270302
"577",73.599998,73.970001,73.389999,73.830002,1356000,71.444489
"578",73.989998,74.339996,73.419998,73.75,878800,71.367088
"579",73.519997,73.940002,73.080002,73.440002,1018800,71.067093
"580",73.120003,73.739998,73.110001,73.279999,1773300,70.91227
"581",73.209999,73.690002,72.760002,73.400002,969500,71.028374
"582",73.860001,74.230003,73.660004,74.120003,912700,71.725113
"583",73.970001,74.269997,73.599998,73.790001,860000,71.405785
"584",73.879997,74.980003,73.650002,74.949997,1366600,72.528297
"585",74.330002,74.989998,73.529999,73.639999,1733900,71.26062
"586",73.400002,74.769997,72.93,74.660004,1597900,72.247665
"587",73.739998,74.480003,73.400002,74.339996,928800,71.938011
"588",74.040001,74.510002,72.580002,73.849998,1792600,71.463844
"589",73.709999,74.089996,72.489998,72.879997,1348500,70.525185
"590",72.800003,73.690002,72.400002,73.18,1045500,70.815498
"591",73.010002,73.010002,72.220001,72.650002,991100,70.302605
"592",72.580002,73.550003,72.339996,73.510002,1153600,71.134834
"593",72.720001,74.059998,72.68,73.910004,1645700,71.521912
"594",73.57,73.730003,72.419998,72.470001,2182700,70.345428
"595",72.589996,73.760002,72.5,73.610001,2496800,71.452019
"596",74.07,74.809998,73.629997,74.099998,1106600,71.92765
"597",73.830002,74.290001,73.75,73.879997,796400,71.714096
"598",73.919998,74.480003,73.660004,73.970001,801900,71.801468
"599",74.050003,74.57,72.709999,74,1192700,71.830589
"600",74,74.32,73.690002,74.139999,830900,71.966484
"601",74.220001,75.220001,73.860001,75.18,1011800,72.975998
"602",75.300003,75.489998,74.690002,74.709999,719100,72.519768
"603",74.870003,75.300003,73.089996,73.089996,2211100,70.947258
"604",73.029999,73.639999,72.529999,73.370003,961500,71.219063
"605",73.589996,74.919998,73.489998,74.870003,949600,72.675087
"606",74.75,74.889999,74.099998,74.410004,1363900,72.228561
"607",74.779999,76.089996,74.599998,75.970001,1117200,73.742821
"608",76.099998,76.400002,74.510002,75.110001,1454900,72.908051
"609",75.580002,77.110001,75.269997,77.019997,1230100,74.762047
"610",77.07,78.059998,76.769997,77.82,1597000,75.538605
"611",78.650002,79.220001,77.459999,77.980003,1687700,75.693916
"612",77.860001,78.150002,76.720001,77.290001,812800,75.024117
"613",77.07,77.419998,76.389999,76.690002,1250600,74.441734
"614",76.699997,77.349998,76.660004,76.790001,915400,74.538788
"615",76.959999,77.230003,76.260002,76.940002,836800,74.684395
"616",77.110001,77.800003,76.720001,77.160004,1081100,74.897949
"617",77.349998,77.470001,76.669998,77.330002,1156600,75.062958
"618",77.709999,77.730003,75.610001,76.330002,1685900,74.09227
"619",75.989998,76.370003,74.949997,76.190002,1389700,73.956383
"620",76.290001,77.010002,75.889999,76.360001,1519400,74.121414
"621",76.470001,76.559998,75.879997,75.940002,1539200,73.713722
"622",76.360001,76.519997,75.870003,76.120003,1349600,73.888435
"623",76.099998,76.309998,75.269997,75.269997,1187700,73.063362
"624",74.849998,75.080002,72.720001,72.720001,2207900,70.588104
"625",72.830002,73.540001,72.470001,73.139999,1572500,70.995789
"626",73.419998,73.919998,72.669998,73.059998,2034300,70.918121
"627",73.239998,73.68,72.5,73.550003,1627400,71.393784
"628",73.75,74.080002,73.440002,73.860001,1270900,71.694687
"629",73.790001,75.129997,73.790001,75.040001,1465300,72.840103
"630",74.739998,74.93,73.760002,74.330002,698500,72.150909
"631",74.489998,74.919998,73.769997,74.07,1008700,71.898529
"632",73.949997,74.080002,71.639999,73.690002,2292000,71.529671
"633",73.919998,74.779999,73.75,74.370003,1687800,72.189751
"634",74.510002,75.349998,74.32,75.099998,1224700,72.898323
"635",75.300003,75.470001,74.720001,75.290001,1096800,73.082756
"636",75.43,75.720001,74.980003,75.279999,822700,73.073067
"637",75.5,75.889999,75.099998,75.349998,1011400,73.141006
"638",75.540001,75.809998,75.309998,75.410004,820500,73.199249
"639",75.339996,76.779999,75,76.629997,1620200,74.383484
"640",76.629997,76.839996,75.5,75.519997,1211700,73.306015
"641",75.550003,75.980003,75.059998,75.360001,744400,73.150726
"642",75.919998,75.989998,74.800003,75,806300,72.801277
"643",74.910004,75.110001,73.690002,74.010002,1053900,71.840294
"644",73.620003,74.790001,73.370003,74.480003,1075800,72.296516
"645",74.849998,75.949997,74.300003,75.839996,755200,73.616638
"646",75.830002,76.480003,75.470001,76.120003,773200,73.888435
"647",76.650002,77.110001,76.059998,76.629997,1540200,74.383484
"648",76.25,77.57,75.029999,75.440002,1728800,73.228371
"649",75.089996,75.480003,73.07,74.330002,1815700,72.150909
"650",74.379997,74.900002,73.940002,74.32,1204300,72.141197
"651",74.190002,75.099998,73.620003,74.139999,2071600,71.966484
"652",74.190002,75.099998,73.650002,74.660004,1564300,72.471222
"653",74.75,76.239998,74.589996,75.879997,1223400,73.655464
"654",75.790001,77.220001,75.120003,77.199997,1074700,74.936768
"655",77.379997,77.839996,76.309998,76.690002,1171200,74.441734
"656",76.809998,77.440002,76.5,77.010002,1257400,74.752342
"657",77.07,78.470001,77,78.43,1620800,76.130722
"658",77.970001,78.989998,77.629997,77.669998,1596900,75.612801
"659",78.029999,79.339996,78.029999,78.989998,1087300,76.897835
"660",79.32,79.800003,79,79.699997,1172600,77.589027
"661",80,80.989998,78.730003,79.690002,1725300,77.5793
"662",79.800003,79.93,78.050003,78.239998,1586700,76.167702
"663",78.449997,79.230003,78.220001,78.889999,864500,76.800491
"664",78.989998,79.519997,78.699997,79.32,568200,77.219101
"665",79.230003,79.959999,78.139999,78.5,990100,76.420822
"666",78.779999,79.32,78.459999,79.150002,872400,77.053612
"667",79.419998,80.010002,79.370003,79.720001,1512500,77.60849
"668",79.949997,80.389999,79.440002,80.279999,1287800,78.153671
"669",80.57,80.699997,78.889999,79.93,1001100,77.812943
"670",80.360001,80.669998,79.650002,79.779999,901500,77.666916
"671",79.559998,80.559998,79.529999,79.870003,1275900,77.754539
"672",79.739998,80.330002,79.739998,80.190002,922900,78.066055
"673",79.800003,79.879997,75.370003,77.5,4867100,75.447289
"674",77.440002,77.730003,75.400002,75.900002,3316300,73.889679
"675",75.540001,75.540001,72.839996,73.639999,3285300,71.689537
"676",72.989998,72.989998,71.07,71.580002,3907000,69.684113
"677",70.599998,72.309998,69.970001,71.870003,3589300,69.966431
"678",73.089996,74.040001,72.480003,72.650002,3175100,70.725761
"679",72.349998,73.190002,71.639999,71.980003,2907200,70.073524
"680",72.050003,72.550003,70.699997,72.379997,2829700,70.462914
"681",72.93,73.610001,72.639999,72.75,2614400,70.823112
"682",73.139999,73.18,72.190002,72.809998,2678900,70.881516
"683",72.809998,73.25,72.690002,72.769997,1685700,70.84259
"684",73.07,73.18,72.650002,72.800003,2318200,70.871796
"685",73.089996,73.82,73.040001,73.349998,1838400,71.407219
"686",73.650002,74.32,72.529999,73.839996,1834300,71.884239
"687",73.839996,74.080002,72.980003,73.419998,1474100,71.475365
"688",73.75,74.889999,73.510002,74.639999,1289100,72.663063
"689",76.220001,76.699997,74.830002,75.660004,1983900,73.656052
"690",75.190002,75.860001,75.139999,75.239998,1552000,73.247154
"691",74.919998,75.559998,74.699997,75.559998,1756500,73.558678
"692",75.589996,76.050003,74.389999,74.849998,2021300,72.867493
"693",74.839996,75.459999,74.599998,75.139999,1454200,73.149811
"694",75.449997,76.099998,75.419998,76.050003,1190000,74.035713
"695",75.940002,76.43,75.580002,76.050003,985200,74.035713
"696",76.330002,76.330002,75.330002,75.669998,1123700,73.665771
"697",75.940002,76.139999,75,75.919998,851500,73.909149
"698",75.230003,75.93,74.449997,75.629997,877500,73.626831
"699",75.239998,75.239998,74.110001,74.120003,1652400,72.15683
"700",74.699997,74.699997,73.470001,73.68,1759800,71.728477
"701",73.629997,74.07,72.400002,72.800003,1341500,70.871796
"702",73.07,73.559998,72.440002,72.989998,1454300,71.056763
"703",73.230003,73.860001,73.050003,73.760002,1044200,71.806358
"704",73.629997,74.089996,73.169998,73.889999,2161500,71.932915
"705",73.889999,74,73.190002,73.699997,1324200,71.747948
"706",74.330002,74.580002,73.699997,74.18,2253800,72.215248
"707",74.010002,75.290001,73.870003,75.279999,1789100,73.286102
"708",75.279999,75.970001,75.230003,75.75,1783700,73.743668
"709",75.760002,75.760002,74.879997,74.889999,1372500,72.906433
"710",74.93,75.690002,74.57,74.599998,1359600,72.624123
"711",74.160004,74.440002,73.540001,73.650002,1268300,71.699287
"712",73.809998,75.559998,73.639999,75.410004,1417500,73.412674
"713",74.57,75.410004,69.699997,69.940002,3468900,68.087547
"714",69.849998,70.75,68.209999,68.779999,2570300,66.958252
"715",68.779999,69.029999,66.900002,67.160004,2112600,65.38118
"716",66.800003,68.029999,66.449997,67.269997,1788600,65.488258
"717",68.07,68.18,67.370003,67.510002,1382200,65.721901
"718",67.5,67.769997,66.699997,67.190002,1487800,65.410378
"719",67.330002,67.970001,67.07,67.580002,1646300,65.790054
"720",67.760002,67.779999,67.150002,67.529999,811800,65.741371
"721",67.599998,67.739998,66.709999,67.050003,1599900,65.274078
"722",67.730003,68.529999,67.010002,68.370003,1355700,66.559128
"723",68.279999,68.75,67.82,68.019997,1003100,66.439949
"724",68.190002,68.269997,67.059998,67.360001,1565900,65.795296
"725",67.300003,68.339996,67.199997,68.019997,1668700,66.439949
"726",67.809998,69.089996,67.75,68.900002,2580800,67.299522
"727",69.199997,69.949997,69.010002,69.68,2115600,68.061409
"728",69.82,70.080002,68.949997,68.959999,2699900,67.358131
"729",69,69.190002,67.910004,68.839996,1959700,67.240913
"730",69.110001,69.459999,68.599998,68.790001,2037700,67.192085
"731",68.839996,70.059998,68.669998,69.5,3317400,67.885574
"732",69.730003,70.550003,69.610001,70.199997,1150600,68.569328
"733",70.300003,70.709999,69.779999,70.239998,611500,68.608383
"734",70.059998,70.309998,69.389999,69.809998,1356900,68.188377
"735",70,70.220001,68.870003,69.120003,1376200,67.514404
"736",68.809998,70.209999,68.809998,70.139999,940000,68.510712
"737",69.57,70.120003,69.190002,69.739998,1673100,68.12001
"738",69.830002,70.599998,69.769997,70.25,1494100,68.618164
"739",70.25,70.639999,70.010002,70.349998,1171400,68.715843
"740",68.82,69.419998,68.349998,69.349998,2123900,67.739067
"741",69.400002,69.919998,69.129997,69.400002,1700300,67.787903
"742",69.43,69.940002,69.160004,69.550003,1667000,67.934418
"743",69.260002,70.260002,69.160004,69.989998,2096900,68.364204
"744",70.010002,70.25,68.889999,68.919998,1686800,67.319046
"745",68.650002,69.220001,68.449997,68.739998,1977000,67.143242
"746",68.739998,68.860001,67.989998,68.610001,1630300,67.016266
"747",68.870003,69.779999,68.489998,69.489998,1204300,67.875809
"748",70.209999,70.830002,69.900002,70.25,3645300,68.618164
"749",70.529999,70.669998,69.989998,70.150002,1048300,68.520493
"750",70.150002,70.459999,69.989998,70.349998,265400,68.715843
"751",70.529999,70.690002,70.199997,70.370003,989000,68.735374
"752",70.5,70.760002,70.260002,70.699997,941000,69.057716
"753",70.550003,70.559998,69.910004,70.349998,1159200,68.715843
"754",70.349998,70.349998,70.349998,70.349998,0,68.715843
"755",70.379997,70.709999,69.660004,70.029999,1424300,68.403275
"756",69.599998,70.419998,69.540001,70.269997,1224200,68.637688
"757",70.43,70.919998,70.169998,70.540001,1541900,68.901421
"758",70.160004,70.370003,69.300003,69.860001,1583800,68.237221
"759",69.879997,69.879997,68.940002,69.230003,1699200,67.621857
"760",69.220001,70.190002,69.129997,69.75,1364000,68.129768
"761",69.730003,70.370003,69.360001,70.099998,1061300,68.471649
"762",70.220001,71.220001,70.139999,70.82,1172700,69.174919
"763",70.809998,71.209999,70.620003,71.169998,1766800,69.516792
