"","PKG.Open","PKG.High","PKG.Low","PKG.Close","PKG.Volume","PKG.Adjusted"
"931",104.760002,106.519997,104.230003,105.93,521100,102.988586
"932",106.790001,107.889999,106.790001,107.529999,735500,104.544159
"933",108.910004,111.610001,107.839996,111.010002,905900,107.927528
"934",109.480003,113.459999,108.110001,112.959999,952100,109.823372
"935",112.959999,114.32,112.610001,113.139999,1177300,109.998375
"936",110.519997,111.459999,106.949997,108.029999,736200,105.030266
"937",107.800003,109.010002,105.699997,107.150002,644800,104.174706
"938",107.269997,107.300003,104.080002,104.150002,636000,101.258003
"939",104.220001,105.93,102.760002,104.269997,382600,101.374664
"940",103.029999,109.93,102.779999,109.440002,1078900,106.401115
"941",110.339996,111.68,108.610001,111.150002,945800,108.063629
"942",111.389999,111.459999,108.349998,108.75,630400,105.730278
"943",109.360001,110.559998,107.959999,109.050003,676800,106.02195
"944",109.760002,110.559998,106.940002,107.650002,547300,104.66082
"945",106.339996,109.650002,106.080002,108.419998,622000,105.409439
"946",110.169998,111.779999,109.610001,110.940002,795000,107.859474
"947",110.550003,111.839996,109.089996,109.410004,474600,106.371956
"948",110.540001,112.889999,110.540001,111.970001,378000,108.860863
"949",112.230003,113.839996,111.940002,113.809998,323300,110.64978
"950",114.559998,115.510002,112.739998,112.900002,493500,109.765045
"951",115.75,118.580002,114.5,116.709999,578200,113.469238
"952",115.830002,117.190002,115.370003,116.400002,350300,113.167862
"953",116.870003,117.830002,116.400002,116.559998,383000,113.32341
"954",115.25,118.830002,115.110001,118.699997,398300,115.403976
"955",119.389999,120.169998,119,119.589996,650500,116.269272
"956",120.120003,120.709999,116.919998,117.260002,476500,114.003975
"957",118.400002,118.720001,116.019997,116.529999,352700,113.294243
"958",116.82,118.760002,116.690002,117.709999,444500,114.441475
"959",117.589996,118.620003,116.529999,118.190002,283100,114.90815
"960",118.510002,119.599998,118.199997,119.199997,419300,115.890099
"961",118.230003,118.309998,115.190002,115.779999,436300,112.565071
"962",115.550003,117.900002,113.910004,113.970001,616000,110.805328
"963",111.940002,112.919998,110.870003,111.93,565600,108.821983
"964",112.029999,115.879997,112.029999,114.779999,456500,111.592834
"965",114.370003,115.25,112.989998,114.489998,361800,111.310883
"966",115.730003,117.980003,115.32,117.870003,540200,114.597038
"967",119.839996,123.989998,119.139999,123.25,646100,119.827644
"968",121.709999,121.709999,118.120003,118.419998,392900,115.13176
"969",119.599998,123.300003,119.080002,122.540001,313400,119.13736
"970",122.650002,124.739998,121.349998,123.209999,704300,119.788757
"971",129.710007,131.75,125.330002,126.790001,827200,123.269348
"972",126.93,129.940002,126.050003,129.940002,478800,126.331886
"973",130.149994,130.649994,127.379997,127.889999,505200,124.338799
"974",126.620003,126.900002,125.120003,126.870003,421500,123.347137
"975",127.199997,130.399994,127.199997,129.949997,534700,126.341606
"976",132.229996,135.009995,130.820007,134.360001,512700,130.62915
"977",133.610001,136.470001,132.289993,135.580002,655800,131.815277
"978",135.570007,135.970001,131.820007,131.889999,655000,128.227737
"979",131.679993,131.679993,128.580002,129.800003,711900,126.195778
"980",129.899994,130.789993,127.639999,129.800003,579300,126.195778
"981",131.229996,132.690002,130.240005,131.470001,277100,127.819397
"982",133.419998,134.929993,131.929993,134.600006,443200,130.862488
"983",133.410004,134.429993,131.509995,131.75,358800,128.091614
"984",131.360001,133.009995,130.860001,132.770004,220500,129.083298
"985",131.949997,132.210007,129.210007,130,696800,126.390221
"986",132.529999,133.75,131.080002,131.940002,607000,128.276337
"987",131.589996,132.860001,130.240005,131.979996,431600,128.315231
"988",132.160004,133.550003,131.169998,131.539993,469000,127.887451
"989",132.300003,134,132.300003,133.169998,512000,129.472198
"990",134.130005,135.020004,132.179993,134.929993,745700,131.183319
"991",133.639999,137.539993,133.639999,137.070007,519800,133.263901
"992",137.009995,138.949997,135.350006,136.320007,646500,132.534729
"993",135.740005,136.970001,134.850006,135.559998,634000,131.795822
"994",135.029999,136.809998,134.229996,135.580002,559100,131.815277
"995",136.660004,137.100006,131.539993,131.679993,597200,128.02356
"996",132.990005,134.580002,132.289993,134.190002,487100,130.463882
"997",134.800003,136.179993,134.509995,135.610001,550800,131.844452
"998",136,136.179993,134.210007,135.649994,500500,131.883331
"999",134.729996,135.110001,132.320007,134.860001,1175200,132.08902
"1000",133.320007,134.580002,130.5,133.770004,454800,131.021408
"1001",133.820007,134.699997,133.339996,133.809998,598700,131.060577
"1002",134.119995,136.809998,133.910004,135.729996,1024200,132.941116
"1003",136.270004,136.389999,134.649994,136.100006,158900,133.303543
"1004",137.449997,138,136.320007,136.779999,300900,133.969559
"1005",137.169998,137.539993,135.479996,135.669998,305500,132.88237
"1006",136.139999,138.100006,136.139999,137.470001,251500,134.645401
"1007",137.559998,138.279999,136.199997,137.910004,397100,135.07634
