"","HON.Open","HON.High","HON.Low","HON.Close","HON.Volume","HON.Adjusted"
"29",117.15126,118.665611,117.026657,118.483505,4616833,107.116531
"30",118.368492,118.80938,118.023445,118.483505,3246181,107.116531
"31",118.234306,119.298187,118.0522,119.116081,3360115,107.688423
"32",119.135246,119.269432,118.176796,119.001068,4495595,107.584442
"33",118.771034,119.384445,118.195969,119.384445,2836144,107.931023
"34",119.614471,119.80616,119.039406,119.528214,2471910,108.06102
"35",118.8573,119.873253,118.387657,119.844498,3339770,108.927795
"36",119.80616,120.20871,118.895638,119.633644,3121918,108.73616
"37",119.077744,119.834915,118.483505,119.834915,2633525,108.919083
"38",119.422783,119.902008,119.077744,119.700737,4263449,108.797119
"39",119.80616,120.496246,119.087326,119.326942,3028747,108.45739
"40",120.151207,122.116028,120.151207,121.962677,4142003,110.853043
"41",121.493034,122.058517,120.592094,121.080902,3145915,110.051582
"42",121.042564,121.368439,120.486664,120.965889,2038084,109.947037
"43",119.911591,121.301346,119.825333,120.841286,3154053,109.833778
"44",120.735863,121.157578,120.362061,121.013809,2141793,109.990601
"45",121.157578,121.924339,120.783783,121.330101,3255050,110.278084
"46",121.282173,121.943504,120.515419,120.946716,2586783,109.929604
"47",121.838074,122.068108,121.234253,121.761398,2802235,110.670074
"48",121.838074,122.058517,121.234253,121.464279,3253276,110.400024
"49",119.844498,121.330101,118.96273,120.486664,2063750,109.511452
"50",121.080902,122.221458,120.76461,121.694305,3757424,110.609108
"51",122.183121,122.183121,120.975471,121.109657,2861602,110.077713
"52",121.579292,122.029762,121.052147,121.876411,4006263,110.774628
"53",121.723061,121.886002,121.061729,121.243835,2118839,110.199661
"54",121.780571,122.010597,120.199127,120.438744,2466693,109.467918
"55",120.640015,120.707108,119.35569,120.285385,2192709,109.328522
"56",120.390816,120.745445,119.930763,120.304558,1847046,109.34594
"57",120.371651,120.793365,119.116081,119.585716,2318641,108.692612
"58",118.627274,119.643227,117.937187,119.326942,3472588,108.45739
"59",119.048988,120.572922,118.40683,120.074532,2059368,109.136879
"60",119.767822,120.26622,119.585716,120.093697,1608118,109.154297
"61",119.930763,120.496246,119.796577,120.199127,1858314,109.250114
"62",119.911591,120.333313,119.518631,119.681564,2783454,108.779709
"63",119.547379,120.026604,118.167213,119.164001,3031251,108.309288
"64",119.298187,119.556969,118.703949,119.020233,1845794,108.178604
"65",119.35569,119.921181,118.368492,118.435577,2697691,107.647217
"66",118.598518,119.164001,118.215134,118.684776,2166729,107.873726
"67",118.818962,119.298187,118.45475,119.106499,1944495,108.257011
"68",119.096909,119.969101,119.068153,119.288605,2366427,108.422531
"69",119.25985,119.604889,118.473923,119.36528,1989881,108.492241
"70",119.480293,119.576134,117.860512,118.033035,2838439,107.281334
"71",117.822174,118.349319,117.400452,117.410042,1750432,106.715096
"72",117.889267,118.301399,117.314194,118.301399,1937713,107.525253
"73",118.080956,118.550598,117.592148,117.965942,1738329,107.220367
"74",118.656021,118.656021,117.54422,117.640068,1919559,106.924164
"75",118.320564,119.422783,117.918015,118.627274,4150350,107.821442
"76",121.799736,122.969048,120.860458,121.799736,6554233,110.704918
"77",123.016968,125.307663,123.016968,124.397133,5885549,113.06572
"78",124.560074,125.882729,123.342842,123.927498,6748192,112.638878
"79",123.975418,125.393921,123.774139,124.694252,4894260,113.335777
"80",124.924286,125.087219,124.052094,124.483398,3584227,113.144127
"81",129.151047,129.390656,125.499352,125.69104,6238723,114.241776
"82",125.585609,126.409882,125.077637,125.461014,3300853,114.032692
"83",125.29808,126.103172,125.278908,125.73896,4119988,114.285316
"84",125.087219,126.064835,124.723007,125.623947,4691850,114.180801
"85",125.834808,125.959412,125.221405,125.74855,2949869,114.294044
"86",125.825226,126.275696,125.317245,125.949821,4625805,114.476974
"87",126.007332,126.007332,125.384338,125.681458,2441652,114.23307
"88",125.758133,126.620735,125.547272,126.429047,3043458,114.912552
"89",126.246941,126.572815,125.758133,126.266113,2531485,114.764465
"90",126.400291,126.99453,125.346001,126.419464,2169337,114.903839
"91",126.237358,126.304451,125.815643,126.026497,2261361,114.546669
"92",126.112762,126.582397,125.901901,126.49614,2410665,114.973541
"93",126.49614,126.754921,125.940239,126.524895,1962962,114.99968
"94",125.892319,125.892319,124.464226,124.540901,3272787,113.769531
"95",124.406723,125.729378,123.639961,125.000961,2522199,114.189774
"96",125.911484,126.524895,125.269325,125.940239,2606606,115.047829
"97",126.802841,126.879517,126.007332,126.361954,2280872,115.433067
"98",126.256531,126.879517,125.892319,126.371544,2390319,115.441833
"99",126.764503,127.157471,126.266113,126.64949,2261048,115.695709
"100",127.368324,128.365112,126.668663,128.192596,2610780,117.105385
"101",128.144669,128.547226,127.320404,127.713371,2809017,116.667603
"102",127.186226,127.684616,127.119133,127.40667,2815590,116.387436
"103",127.924232,127.933815,127.435417,127.464172,2271899,116.439949
"104",128.010483,128.298019,127.301239,127.90506,2396475,116.842712
"105",128.077576,129.007278,127.847549,128.460953,2746624,117.350533
"106",128.365112,128.575974,127.924232,127.943398,2592312,116.877724
"107",127.895477,128.115921,127.176636,127.224564,2065524,116.221062
"108",127.339577,127.799629,127.032867,127.205391,2165477,116.203568
"109",127.205391,128.039246,126.659073,128.0009,2689866,116.930267
"110",128.029663,128.508881,127.425835,128.230927,2422768,117.140388
"111",127.790047,128.662231,127.090378,127.722954,2327510,116.676361
"112",128.202179,128.834763,127.818802,128.806,2811521,117.665726
"113",128.873093,129.246887,128.269272,128.662231,2180084,117.534378
"114",127.809212,129.016861,127.809212,128.882675,2940270,117.735786
"115",129.064789,129.70694,128.662231,129.036026,3630969,117.875847
"116",129.630264,130.253265,129.400238,130.195755,2948095,118.935287
"117",129.620682,129.812378,129.141464,129.304398,2013774,118.121017
"118",129.429001,129.563171,128.345947,128.671814,2642393,117.543152
"119",129.016861,129.016861,128.144669,128.499298,1960876,117.385544
"120",128.470551,128.681396,128.096756,128.422623,6590333,117.315506
"121",128.815582,129.400238,128.489716,128.681396,1309928,117.551895
"122",128.796417,128.911438,127.339577,127.40667,2028589,116.387436
"123",128.633484,128.796417,127.95298,128.403458,2514478,117.297997
"124",128.403458,128.575974,125.959412,126.822014,1913299,115.85334
"125",127.876305,128.307602,127.176636,127.751709,1844646,116.702621
"126",128.365112,128.853928,127.981735,128.154251,943190,117.070343
"127",128.048828,128.441788,127.713371,128.240524,1952320,117.14917
"128",127.780464,128.537643,127.665451,127.828384,1492619,116.772652
"129",128.144669,129.045609,127.96257,128.547226,1805521,117.429337
"130",128.508881,129.898636,128.259689,129.093536,2140332,117.928406
"131",129.294815,129.294815,127.943398,128.643066,2026398,117.516891
"132",129.31398,129.620682,128.911438,129.170212,1765769,117.998444
"133",129.237305,129.908218,129.055206,129.70694,2551517,118.488739
"134",129.879471,130.282013,129.515259,130.186172,1872399,118.926537
"135",130.27243,130.27243,129.390656,129.639847,1490324,118.427452
"136",129.486496,129.716522,129.160629,129.572769,1774533,118.36618
"137",129.869888,130.512039,129.678192,130.492874,2300069,119.206711
"138",130.521622,130.742065,129.25647,129.342728,3071420,118.156036
"139",128.144669,131.710098,128.144669,130.68457,3701917,119.381821
"140",131.11586,132.198914,131.058365,131.988052,4048101,120.572586
"141",132.266006,132.266006,130.847504,131.547165,3207160,120.169807
"142",131.614258,132.927338,131.17337,132.735641,2796392,121.255493
"143",132.601456,132.93692,130.68457,131.288391,3829519,119.933426
"144",131.288391,131.575928,130.531204,131.106277,1926862,119.767052
"145",131.710098,132.361847,130.368271,130.464127,4026191,119.180458
"146",130.68457,131.365067,130.17659,131.317139,2994420,119.959694
"147",131.652603,133.119019,131.17337,132.956085,5036573,121.456879
"148",132.821899,133.761185,132.275589,133.761185,2666077,122.192345
"149",133.761185,134.25,133.339462,134.221237,3646202,122.612595
"150",134.384171,134.384171,132.208496,133.186111,3695657,121.667
"151",133.071106,133.83786,132.745224,132.908173,2157443,121.413116
"152",133.119019,133.521576,132.457687,133.224457,2042466,121.702057
"153",132.582291,132.735641,131.345886,131.537582,3196935,120.161064
"154",131.144623,131.853867,130.895416,130.914597,2448643,119.591949
"155",131.451324,132.917755,131.307556,132.52478,2421724,121.062851
"156",132.668549,132.87941,131.56633,131.710098,1806564,120.318672
"157",131.604675,132.793152,131.480072,132.342682,2088582,121.484421
"158",131.920959,132.150986,130.205338,130.205338,3205595,119.522438
"159",130.090317,130.253265,129.237305,129.342728,3106685,118.730583
"160",129.333145,130.128662,128.911438,129.936966,1578174,119.276062
"161",130.358688,131.460907,130.243683,131.211716,1748554,120.446228
"162",130.780411,131.326721,130.502457,130.742065,1303355,120.015114
"163",130.952927,131.355484,130.531204,130.866669,2003653,120.129501
"164",131.614258,131.949722,131.11586,131.13504,2083052,120.375854
"165",131.441742,131.758026,130.904999,131.182953,1581722,120.41983
"166",130.56955,131.997635,130.368271,131.911377,1773072,121.088486
"167",131.911377,132.39061,131.384232,132.304337,1861444,121.449211
"168",132.658966,132.802734,131.873047,132.52478,3114719,121.651558
"169",132.543961,132.773987,131.911377,131.911377,1835569,121.088486
"170",131.681351,131.892212,130.512039,130.837921,2969067,120.103119
"171",131.528,131.528,130.512039,130.876251,2545466,120.138298
"172",130.751648,131.710098,130.655807,131.384232,2567168,120.604599
"173",131.144623,132.352264,130.991272,131.853867,3056917,121.035683
"174",132.668549,133.981628,132.668549,133.224457,2434453,122.293846
"175",133.166946,133.29155,132.601456,132.917755,1671763,122.012306
"176",132.802734,133.013596,132.03598,132.170166,2132194,121.326042
"177",132.03598,132.03598,131.17337,131.508835,3570872,120.718987
"178",132.141403,133.694092,131.901794,133.176529,4793263,122.24984
"179",133.511993,133.550323,131.58551,131.949722,3004019,121.123695
"180",132.150986,132.342682,131.480072,132.026398,3569829,121.194099
"181",132.323517,133.051926,132.093491,132.927338,3802392,122.021103
"182",133.109436,135.467224,133.042343,135.007172,4084306,123.930321
"183",134.767563,136.157303,134.671707,135.860184,3043666,124.713326
"184",135.860184,136.013535,134.64296,134.959244,3071211,123.886299
"185",135.198853,135.534317,134.326675,134.412933,2464189,123.384811
"186",134.710052,134.7388,133.684509,133.770767,3171999,122.795319
"187",133.722855,134.7388,133.502411,134.7388,2172885,123.683922
"188",133.962463,135.879364,133.416138,135.850601,3832858,124.704506
"189",135.917694,136.741959,135.850601,136.732376,2631438,125.513916
"190",136.770721,137.202011,136.320251,136.741959,2338047,125.522758
"191",136.933655,137.115753,136.186066,136.626953,1864887,125.417175
"192",137.01033,137.777084,136.50235,137.125336,2342847,125.874695
"193",136.876144,137.690826,136.722794,137.652496,2259483,126.358566
"194",139.138092,139.26268,137.412872,137.633316,2528355,126.340942
"195",138.026291,138.208389,134.374588,137.355377,4274404,126.085831
"196",137.163681,137.767502,136.454422,136.789886,3381713,125.566765
"197",136.761124,137.4608,136.761124,137.240356,3134229,125.980247
"198",138.342575,138.543854,137.317032,137.412872,2251136,126.138634
"199",137.412872,137.901688,137.067841,137.777084,2088686,126.472931
"200",137.537476,137.91127,136.588608,137.470383,2541188,126.191406
"201",137.432053,137.738754,137.154099,137.479965,1809277,126.200203
"202",137.451218,137.85376,136.694046,137.652496,2736817,126.358566
"203",139.109329,139.895264,137.422455,139.310608,3515575,127.880646
"204",139.952774,140.403244,139.301025,139.856918,3017583,128.382141
"205",140.499084,140.892044,139.818588,140.048615,3463094,128.558075
"206",140.374481,140.412827,139.310608,139.924011,2900936,128.44371
"207",140.412827,140.412827,139.157257,139.780243,2239764,128.311768
"208",139.799423,140.316971,139.483124,140.12529,1950547,128.628494
"209",139.626892,139.693985,138.524673,138.630112,1883876,127.255966
"210",138.352158,139.042236,138.102966,138.170059,2549118,126.833717
"211",138.582184,139.157257,138.237137,138.908051,2255414,127.511116
"212",138.706787,139.368118,137.882523,139.368118,2028485,127.933418
"213",139.358536,139.425613,138.764297,138.946396,1485420,127.546318
"214",139.444794,139.991104,139.118912,139.550217,2127290,128.100571
"215",139.751495,140.930389,139.655655,140.863297,2727218,129.305923
"216",140.709946,141.380859,140.451157,140.757858,2623717,129.209167
"217",140.192383,140.364899,138.610931,139.396866,2456155,127.959808
"218",138.821793,140.537415,138.400085,139.693985,3034276,128.232559
"219",139.61731,140.882462,139.214767,140.623688,2101415,129.085968
"220",140.029449,141.467117,139.693985,141.198746,2411604,129.613861
"221",140.585342,141.304184,140.134872,140.288223,2630812,128.778061
"222",140.240295,141.074158,139.943176,140.777039,2304660,129.887848
"223",140.297806,140.892044,140.12529,140.403244,1708385,129.542999
"224",140.336151,142.138031,140.336151,141.792984,3708386,130.825211
"225",142.090103,143.460693,142.090103,143.144409,3159479,132.072113
"226",143.27858,143.585297,142.598083,142.799362,1894101,131.753784
"227",143.163574,144.179535,143.086899,143.441528,1248162,132.346268
"228",143.681137,144.821686,143.489441,144.179535,2383642,133.027161
"229",144.792938,146.767349,144.74501,146.41272,3815121,135.087631
"230",146.690659,147.179474,146.05809,146.872772,3491264,135.5121
"231",147.534103,150.189011,147.054871,149.479752,5927387,137.917374
"232",149.23056,149.786453,146.527725,147.984573,3144141,136.537888
"233",149.345566,149.700195,147.380753,147.380753,3391311,135.980774
"234",147.438263,148.387115,146.661911,146.700256,2694457,135.352936
"235",146.9207,147.35199,146.460632,146.642746,3021965,135.299881
"236",146.642746,147.399918,146.479813,146.911118,2133446,135.547485
"237",147.514938,147.706619,146.709839,147.275314,1546665,135.883514
"238",146.623581,147.524521,146.585236,146.844025,3780795,135.485565
"239",147.035706,148.195435,146.642746,147.35199,3087592,135.954239
"240",147.074051,150.026077,146.757751,149.326401,5283743,137.775955
"241",149.422241,149.930222,146.805679,146.86319,3277899,135.503235
"242",147.76413,148.2146,147.198639,147.840805,4480049,136.405258
"243",148.559647,148.856766,147.601196,148.166672,3729775,136.705917
"244",148.703415,148.962189,147.620361,147.706619,4435602,136.281448
"245",148.502136,148.741745,147.697037,148.300858,3738017,136.829727
"246",148.693832,148.81842,147.121964,147.332825,5069021,135.936569
"247",147.80246,147.87915,146.767349,147.112381,2245294,135.733185
"248",147.074051,148.013321,147.074051,147.37117,1468414,135.971924
"249",147.629944,147.697037,146.949448,147.553268,1840577,136.139938
"250",147.610779,147.974991,147.246567,147.725784,1725809,136.299133
"251",147.955826,148.291275,146.987793,146.987793,1741667,135.61821
"252",147.428665,147.601196,146.364792,147.323242,2987743,135.927734
"253",146.546906,147.217819,145.492599,146.106018,6612348,134.804626
"254",146.460632,148.080414,146.364792,148.080414,4691432,136.626312
"255",148.540466,149.757706,148.089996,149.11554,2586470,137.581375
"256",149.518097,149.652267,147.82164,148.31044,2858680,136.838531
"257",148.569229,150.256104,148.377533,149.527679,3538841,137.961655
"258",149.68103,150.591553,148.578812,150.562805,2673172,138.916702
"259",150.591553,151.434998,150.48613,151.358307,2430384,139.650681
"260",151.990891,152.863083,151.243301,152.460526,2445200,140.667633
"261",152.527618,153.208115,150.744904,151.329559,3570768,139.624146
"262",151.137878,152.34552,150.907837,151.827957,3300227,140.083984
"263",152.297592,153.016434,151.214554,151.224136,2770934,139.526886
"264",151.827957,152.105911,151.051605,152.096313,3928742,140.331589
"265",152.105911,152.364685,151.44458,151.95256,3411031,140.198914
"266",152.38385,153.677765,152.163406,152.958923,4071577,141.127457
"267",153.572327,153.946121,152.518036,153.323135,2769891,141.463531
"268",153.926956,155.163361,153.035599,155.115433,4260111,143.117203
"269",155.94928,158.239975,154.310333,158.134552,5237418,145.902771
"270",158.000366,158.268738,154.693726,154.760803,3828893,142.789963
"271",153.687347,154.310333,151.44458,152.364685,4056761,140.579193
"272",153.3423,153.859863,152.680969,153.035599,3432524,141.198227
"273",152.393433,154.128235,151.83754,153.016434,2872870,141.180542
"274",152.096313,152.882248,149.891891,150.141083,4391156,138.527603
"275",148.990952,150.97493,140.882462,143.930328,6022436,132.797241
"276",141.543793,146.106018,141.074158,145.109222,5549798,133.884979
"277",145.09964,148.109177,144.735428,144.907944,3309408,133.69928
"278",145.19548,145.19548,139.665237,139.952774,3508375,129.127396
"279",140.911224,143.106064,137.87294,141.754654,5640257,130.789856
"280",142.84729,144.371216,140.968719,143.259415,3605407,132.178207
"281",142.674759,143.24025,141.946335,142.329727,2937349,131.320465
"282",141.668396,144.505402,140.939972,144.131607,3088635,132.982941
"283",145.281754,147.46701,144.524567,147.045288,3792898,135.67128
"284",146.729004,148.588394,146.441467,147.629944,2922533,136.210678
"285",146.556488,148.866348,146.221024,147.927063,3874801,136.484848
"286",148.540466,150.342361,147.629944,147.649109,4230688,136.228409
"287",147.610779,148.36795,146.441467,146.939865,2320832,136.232803
"288",147.447845,148.81842,147.236984,148.674652,3302731,137.841217
"289",149.11554,150.208176,148.66507,149.997314,3028747,139.06749
"290",150.121918,150.419037,147.447845,147.524521,3232513,136.774857
"291",147.984573,148.540466,144.70668,144.831268,3681989,134.277863
"292",145.04213,145.15715,140.537415,141.093323,4826859,130.812271
"293",140.240295,142.607666,140.058197,141.98468,3551466,131.638733
"294",141.43837,142.78978,140.431992,142.33931,3547397,131.967529
"295",143.153992,143.69072,142.157196,143.125229,2903544,132.696136
"296",141.43837,145.051712,141.12207,144.160355,4157653,133.655853
"297",145.070892,145.598038,143.930328,144.946289,2281080,134.384521
"298",145.693878,148.051666,145.300919,147.80246,3009653,137.032578
"299",148.003738,148.042084,145.617203,145.904739,2519904,135.273132
"300",146.297699,147.236984,144.802521,145.205063,1967658,134.624481
"301",146.259369,146.297699,143.853653,144.169952,2116335,133.66478
"302",144.419144,145.339249,143.882416,144.792938,1927906,134.24234
"303",145.003799,146.106018,145.003799,145.473434,4516879,134.87326
"304",144.792938,145.15715,143.077316,143.959091,2267621,133.469269
"305",144.572495,145.588455,143.920746,144.227448,2839065,133.718033
"306",144.505402,146.422302,143.824905,145.070892,2701969,134.500061
"307",143.384018,144.035767,140.316971,140.777039,2691222,130.519058
"308",140.882462,141.975098,137.154099,137.326614,3771196,127.320053
"309",139.416031,141.198746,138.332993,140.834534,2342847,130.572372
"310",141.447952,141.994263,137.604568,138.342575,3214255,128.262009
"311",137.920853,139.023071,136.569443,137.307449,5239922,127.302284
"312",138.026291,139.799423,137.623734,138.505508,2684753,128.413071
"313",137.863342,138.630112,134.34584,136.511932,4269501,126.564728
"314",137.058258,138.342575,135.745178,138.2659,3344674,128.190918
"315",135.927277,139.042236,135.668503,138.821793,2889042,128.706284
"316",139.761078,140.834534,139.243515,140.316971,2336691,130.092529
"317",139.138092,139.856918,135.60141,136.809052,2992229,126.840225
"318",137.36496,139.272263,136.713211,136.895309,2037040,126.920181
"319",138.994324,140.959137,138.591766,139.578979,3005271,129.408279
"320",138.486343,139.665237,137.968781,138.285065,2037771,128.208679
"321",139.070999,141.045395,139.070999,140.384064,2428506,130.154709
"322",141.08374,141.246674,139.339355,140.048615,1657365,129.843704
"323",141.265839,141.975098,140.355316,140.652435,2677033,130.403564
"324",141.745071,142.84729,141.553375,142.521408,2197612,132.136337
"325",143.153992,143.997421,142.39682,143.163574,2870679,132.731705
"326",142.607666,143.719467,141.390442,141.975098,3320259,131.629807
"327",144.505402,145.272156,141.792984,144.313705,5498674,133.798035
"328",144.447891,145.329666,141.428787,142.444733,4655228,132.065216
"329",142.693939,143.84407,138.831375,141.102905,4373419,130.821152
"330",141.332932,142.042191,139.023071,140.949554,3001828,130.679031
"331",141.198746,141.860077,140.000687,140.700363,2508844,130.447968
"332",140.451157,141.074158,139.809006,140.824951,2224531,130.563492
"333",140.920807,141.57254,138.591766,138.668442,3375870,128.564117
"334",138.371323,138.706787,136.272324,138.505508,2536910,128.413071
"335",138.524673,139.329773,136.770721,137.039078,2448643,127.053459
"336",136.329834,138.083786,133.713257,137.40329,4545050,127.391136
"337",136.166885,138.601349,135.668503,137.91127,2754449,127.862137
"338",138.217972,138.917648,137.700409,138.170059,1905369,128.102066
"339",137.585403,138.342575,136.866562,138.237137,2950704,128.16423
"340",138.687622,139.67482,138.189224,139.636475,2580001,129.461624
"341",139.933594,141.275421,139.646057,141.179581,2059264,130.892258
"342",140.872879,142.118866,140.738693,141.237091,1610309,130.945557
"343",141.706726,142.272217,140.681183,141.179581,1896918,130.892258
"344",140.968719,141.543793,140.767456,141.227509,2793262,130.936691
"345",141.02623,141.754654,140.623688,141.419189,2033180,131.114426
"346",140.920807,141.4767,140.316971,141.007065,2054673,131.395752
"347",141.227509,142.569336,140.662018,142.176376,3074237,132.485352
"348",143.211502,144.850449,142.82811,144.23703,2553500,134.405563
"349",144.840866,146.125183,144.246628,144.601242,3493247,134.744934
"350",143.767395,145.118805,143.585297,145.032547,2952060,135.146881
"351",145.137985,145.990997,143.575699,144.802521,2753615,134.932526
"352",144.543747,145.233826,143.575699,144.399979,2018260,134.557404
"353",143.374435,143.939911,141.352097,142.042191,2450834,132.360336
"354",142.588501,144.505402,142.588501,144.189117,2286819,134.360931
"355",144.505402,144.505402,141.620468,141.764236,5256199,132.101318
"356",142.665176,144.074097,142.598083,143.853653,1808651,134.04834
"357",143.767395,144.25621,143.010223,143.901581,2187283,134.093002
"358",144.217865,144.390381,143.364853,143.642792,1761491,133.851837
"359",143.863235,144.725845,142.540588,144.725845,2716993,134.861053
"360",144.764175,146.077255,144.725845,145.770554,2070010,135.834595
"361",145.473434,146.05809,145.377594,145.55011,2025772,135.62915
"362",145.60762,146.106018,145.214661,145.559692,1799469,135.638046
"363",145.626785,146.153931,145.262573,145.933487,2344829,135.986389
"364",145.626785,146.163513,145.090057,145.521362,2019095,135.602341
"365",146.019745,146.153931,144.054932,144.917542,2641872,135.039688
"366",144.208282,144.208282,142.598083,143.987839,4095365,134.17334
"367",142.84729,143.872818,142.37764,143.719467,1650896,133.923279
"368",142.281799,142.751434,140.815369,141.160416,2703847,131.538666
"369",141.074158,141.649216,140.12529,140.451157,2019095,130.877747
"370",139.904846,140.106125,137.614151,137.987946,3339352,128.582443
"371",139.358536,139.358536,137.901688,138.016693,3013201,128.609222
"372",137.4608,138.553436,136.05188,138.055038,3729879,128.644974
"373",138.495926,139.109329,137.930435,138.026291,3319320,128.618164
"374",139.176422,139.751495,137.173264,137.192429,3246077,127.841141
"375",137.87294,138.064621,136.416092,137.182846,2981691,127.832237
"376",137.384125,139.607727,137.240356,138.064621,2951225,128.653854
"377",137.40329,138.936813,137.067841,138.793045,2351194,129.332626
"378",139.061417,140.527832,138.678024,138.917648,1301164,129.448761
"379",139.847336,140.029449,138.275482,138.898468,2065837,129.430862
"380",138.524673,140.269058,138.41925,139.665237,1972353,130.145401
"381",139.895264,141.869659,139.693985,141.294601,2083574,131.663696
"382",141.639633,142.070938,141.265839,141.88884,1800095,132.217422
"383",140.844131,140.844131,138.400085,138.515091,2428193,129.073639
"384",139.876099,141.869659,139.339355,141.745071,3249728,132.08345
"385",141.697144,142.368057,140.959137,141.371277,2678806,131.735138
"386",141.352097,141.495865,139.952774,140.316971,1855393,130.752701
"387",140.307388,142.483078,139.751495,142.320129,2605041,132.619339
"388",142.473495,143.29776,142.224289,142.952713,3175755,133.208817
"389",141.764236,142.78978,141.179581,141.409607,3156661,131.770859
"390",142.991058,147.591614,142.923965,146.767349,6728786,136.763428
"391",146.757751,147.399918,144.850449,147.31366,4559031,137.272476
"392",147.620361,149.412659,146.824844,148.712997,3982892,138.576447
"393",147.131546,151.645844,147.131546,151.454163,4111120,141.130737
"394",151.645844,153.073944,151.530838,152.508453,4997030,142.113174
"395",152.633057,153.083527,151.780029,152.719315,2961450,142.309677
"396",152.585129,153.064362,150.1315,150.399872,3254737,140.148315
"397",150.99411,153.208115,150.99411,153.016434,2841882,142.586548
"398",153.275208,153.3423,149.958984,150.371109,3521000,140.121536
"399",149.211395,149.748123,148.396713,149.422241,2232773,139.23735
"400",149.26889,149.68103,147.82164,148.597977,3093956,138.469284
"401",148.348785,148.751328,147.4095,148.530884,3205803,138.406723
"402",148.904678,149.978149,148.482971,149.863129,1699516,139.648163
"403",149.824799,149.958984,148.636322,148.751328,1770881,138.612152
"404",148.415878,148.952606,147.198639,147.562851,2612762,137.504715
"405",147.045288,147.246567,146.192276,146.729004,1609266,136.727692
"406",146.844025,147.121964,145.492599,146.019745,2123743,136.066772
"407",146.355209,148.444626,146.086838,147.725784,2697065,137.65654
"408",146.594818,147.121964,144.927124,146.815262,2367887,136.80809
"409",146.844025,148.080414,146.700256,147.697037,2191665,138.302368
"410",147.639526,149.000534,147.121964,148.72258,2120091,139.26268
"411",148.904678,149.345566,148.387115,149.010117,2233504,139.531937
"412",149.479752,150.802414,149.470169,150.457367,2573219,140.887131
"413",150.265686,150.265686,148.463791,149.642685,2126664,140.124283
"414",151.300812,152.240082,150.48613,151.348724,3644533,141.721786
"415",151.233719,151.87587,150.58197,150.965347,2587722,141.362793
"416",151.377487,152.939758,151.377487,152.728897,1936044,143.014191
"417",153.361465,153.649002,152.565964,153.447739,3136212,143.687302
"418",153.505234,154.310333,153.198532,153.63942,2256562,143.866806
"419",153.256042,153.687347,152.40303,152.824738,1587877,143.103912
"420",152.316757,152.89183,151.885468,152.450943,2514270,142.753876
"421",152.460526,153.045181,151.636261,153.006851,2437270,143.274475
"422",153.112274,155.374222,153.064362,155.06752,3343004,145.204056
"423",155.709671,157.875763,155.709671,157.195267,4265119,147.196457
"424",156.581863,157.271942,155.49881,156.045135,2886955,146.119476
"425",156.792725,157.425293,156.342255,156.581863,2426941,146.622055
"426",156.188904,156.792725,155.355042,156.284744,2657105,146.343842
"427",155.901367,157.77034,155.843857,157.080261,2346603,147.08876
"428",157.789505,158.968399,157.789505,158.824631,2183631,148.722198
"429",158.67128,159.112167,157.923691,158.249557,2048309,148.18367
"430",158.144135,159.543472,157.616989,158.862976,2945487,148.758072
"431",159.025909,159.370956,157.77034,159.236771,2717619,149.108078
"432",159.351776,159.763916,158.805466,158.910889,1538631,148.802979
"433",159.677658,159.955612,158.077042,159.620148,2132298,149.467087
"434",159.955612,160.664856,159.390121,160.386902,3276856,150.185043
"435",159.696823,159.98436,158.383743,158.585022,2031511,148.497803
"436",158.930069,159.275101,158.105804,158.680862,2398249,148.58754
"437",159.025909,159.821426,157.86618,158.872559,2898328,148.767059
"438",159.227188,159.380539,158.22081,158.489182,1820858,148.408051
"439",158.508347,159.773499,158.307068,159.485962,2289636,149.341431
"440",161.211243,162.519379,160.377914,161.279068,2261731,151.020477
"441",160.765503,161.47287,160.455429,160.88179,2780724,150.648499
"442",161.521317,161.589142,159.767441,160.251938,2370504,150.058685
"443",159.883728,160.726746,157.800385,159.602707,3074947,149.45079
"444",159.874023,160.552322,158.488373,158.982559,2516222,148.870041
"445",158.934113,159.883728,158.129852,159.748062,1927260,149.586868
"446",159.147293,159.147293,155.81395,155.949615,3787337,146.030045
"447",155.755814,155.755814,151.656982,151.763565,4686725,142.110245
"448",151.705429,153.265503,148.662796,148.856583,5015210,139.388184
"449",150.319763,152.393417,149.496124,151.356583,4585279,141.729156
"450",150.901169,152.858521,150.600769,151.366272,3427891,141.738235
"451",152.189926,154.757751,151.947678,154.612396,2928610,144.777878
"452",154.55426,155.523254,152.257751,153.149231,3578460,143.407761
"453",152.306198,152.5,149.253876,150.377914,3750288,140.812683
"454",151.259689,152.848831,147.674423,148.711243,7008931,139.25206
"455",149.001938,149.447678,146.414734,147.877914,4646786,138.471771
"456",144.748062,147.587204,142.296509,145.930237,5542459,136.647964
"457",145.998062,146.153107,140.513565,140.833328,4772381,131.875244
"458",142.616272,143.905045,141.68605,142.906982,2893109,133.817001
"459",141.220932,143.488373,140.281006,141.511627,3591773,132.510422
"460",145.119995,145.990005,139.300003,141.059998,4741300,132.087509
"461",141.460007,143.089996,140.669998,142.960007,4204600,133.866669
"462",144.899994,146.589996,144.089996,144.820007,4733900,135.608368
"463",145.440002,145.539993,143.5,144.449997,3792000,135.261871
"464",145.610001,146.539993,143.699997,145.479996,4860500,136.226349
