"","GNRC.Open","GNRC.High","GNRC.Low","GNRC.Close","GNRC.Volume","GNRC.Adjusted"
"473",55.130001,56.32,54.349998,56.32,347500,56.32
"474",56.049999,56.970001,55.66,56.799999,330400,56.799999
"475",56.77,56.77,55.549999,56.189999,315000,56.189999
"476",55.52,55.700001,54.240002,55.560001,476000,55.560001
"477",55.93,57.799999,55.799999,56.560001,594900,56.560001
"478",55.950001,56.189999,54.490002,54.540001,377100,54.540001
"479",55.150002,55.48,54.279999,55.23,634700,55.23
"480",55.040001,56.330002,55.040001,56.189999,358400,56.189999
"481",56.439999,57.75,56,57.18,434900,57.18
"482",56.950001,57.330002,56.23,56.77,192100,56.77
"483",56.470001,57.139999,56.16,56.919998,342600,56.919998
"484",57.669998,58,55.779999,56.200001,533600,56.200001
"485",56.330002,56.43,52.060001,52.41,594000,52.41
"486",51.48,52.830002,50.52,52.830002,428700,52.830002
"487",52.900002,53.73,51.599998,52.52,383300,52.52
"488",52.43,52.91,51.419998,52.689999,263300,52.689999
"489",53.630001,54.139999,51.290001,51.540001,433500,51.540001
"490",52.400002,53.91,51.98,53.189999,231700,53.189999
"491",53.290001,53.790001,53.130001,53.52,311700,53.52
"492",52.860001,53.720001,51.860001,52.119999,298200,52.119999
"493",51.98,52.669998,51.049999,51.5,355500,51.5
"494",51.939999,52.610001,51.150002,51.43,359000,51.43
"495",51.470001,52.389999,49.880001,50.200001,239800,50.200001
"496",49.990002,50.380001,48.220001,48.799999,382200,48.799999
"497",48.779999,49.02,47.130001,47.200001,585200,47.200001
"498",46.75,46.939999,45.5,45.529999,329000,45.529999
"499",45.77,48.48,45.43,48.400002,302400,48.400002
"500",47.470001,49.18,47.27,49.16,228300,49.16
"501",49.43,50.439999,48.66,49.110001,306100,49.110001
"502",49.299999,49.889999,48.900002,49.700001,322300,49.700001
"503",48.740002,51.200001,48.419998,50.990002,434600,50.990002
"504",50.810001,50.950001,49.099998,49.150002,282300,49.150002
"505",50.119999,51.439999,49.400002,51.139999,291900,51.139999
"506",51.419998,51.970001,50.759998,51.07,358700,51.07
"507",51.720001,52,50.790001,51.970001,360800,51.970001
"508",52.650002,53.060001,52.009998,52.77,258900,52.77
"509",52.48,53.389999,52.380001,53.259998,176300,53.259998
"510",52.77,53.689999,52.720001,53.540001,140400,53.540001
"511",53.200001,53.700001,52.610001,52.889999,253600,52.889999
"512",52.950001,53.619999,52.860001,53.439999,249600,53.439999
"513",53.419998,54.360001,53.200001,53.57,384100,53.57
"514",53.290001,54.66,53.150002,54.130001,378300,54.130001
"515",54.619999,54.98,54.080002,54.740002,513800,54.740002
"516",54.27,54.619999,53.52,54.080002,433800,54.080002
"517",54.25,54.59,52.290001,52.849998,330600,52.849998
"518",52.790001,53.759998,52.150002,53.459999,209000,53.459999
"519",53.959999,54.220001,53.5,53.619999,293200,53.619999
"520",53.049999,53.880001,52.889999,53.07,426000,53.07
"521",53.16,53.619999,52.709999,52.75,347400,52.75
"522",53.099998,53.099998,51.959999,52.939999,378700,52.939999
"523",52.93,53.23,52.77,52.93,322300,52.93
"524",52.93,53.849998,52.529999,52.98,344700,52.98
"525",52.939999,53.209999,51.959999,52.790001,354800,52.790001
"526",53.279999,53.560001,52.790001,52.830002,273900,52.830002
"527",52.150002,52.380001,50.23,50.779999,600800,50.779999
"528",50.25,51.049999,49.360001,49.810001,535000,49.810001
"529",49.450001,50,49.150002,49.990002,401500,49.990002
"530",50.040001,50.939999,49.959999,50.209999,399300,50.209999
"531",50.549999,51.560001,50.549999,51.419998,454800,51.419998
"532",51.57,51.93,51.139999,51.16,350100,51.16
"533",53.689999,54.889999,52,52.18,1578700,52.18
"534",52.740002,53.150002,51.84,52.630001,630200,52.630001
"535",52.540001,52.939999,51.509998,52.740002,569500,52.740002
"536",52.689999,54.259998,52.689999,53.849998,680500,53.849998
"537",53.619999,53.939999,52.790001,53.119999,302200,53.119999
"538",53.259998,53.830002,52.900002,52.939999,370500,52.939999
"539",53.5,53.799999,52.790001,52.799999,281700,52.799999
"540",52.77,52.810001,51.93,51.970001,304700,51.970001
"541",51.869999,52.220001,51,51.889999,331400,51.889999
"542",51.68,51.98,51.150002,51.560001,297900,51.560001
"543",51.759998,52.59,51.540001,52.5,605400,52.5
"544",52.59,53.02,52.299999,52.66,574800,52.66
"545",52.650002,52.849998,52.139999,52.139999,277000,52.139999
"546",52.139999,52.299999,51.049999,51.07,235000,51.07
"547",51.16,51.369999,50.279999,51.27,284000,51.27
"548",50.860001,51.630001,50.860001,51.52,295400,51.52
"549",51.459999,52.810001,51.259998,52.790001,298500,52.790001
"550",52.869999,53.029999,52.52,52.669998,264200,52.669998
"551",53,53.419998,52.799999,52.900002,363800,52.900002
"552",52.540001,53.080002,52.209999,52.830002,316900,52.830002
"553",53.009998,53.09,52.400002,52.889999,590500,52.889999
"554",53.02,53.330002,52.630001,53.049999,181700,53.049999
"555",53.23,53.459999,52.439999,52.560001,170600,52.560001
"556",52.369999,52.369999,51.310001,51.549999,243000,51.549999
"557",51.16,52.310001,51.16,51.900002,213300,51.900002
"558",51.529999,51.650002,49.5,49.73,332400,49.73
"559",49.68,50.630001,49.41,49.580002,353700,49.580002
"560",50.060001,50.709999,50.029999,50.439999,166300,50.439999
"561",50.369999,50.790001,49.84,50.48,164700,50.48
"562",50.48,51.18,50.009998,50.759998,157800,50.759998
"563",51.25,51.580002,50.700001,51.23,273700,51.23
"564",51.619999,52.779999,51.330002,52.66,357100,52.66
"565",52.720001,52.720001,51.669998,52.150002,194100,52.150002
"566",52.509998,53.110001,52.240002,52.389999,238400,52.389999
"567",52.360001,53.040001,51.950001,53,245400,53
"568",52.990002,53.900002,52.700001,53.830002,355300,53.830002
"569",53.470001,54.610001,53.400002,54.5,290100,54.5
"570",54.119999,54.32,53.189999,53.419998,261500,53.419998
"571",53.470001,54.139999,53.299999,54.060001,264000,54.060001
"572",53.98,54.669998,53.849998,54.610001,295200,54.610001
"573",55.02,55.419998,54.529999,54.93,168000,54.93
"574",54.860001,54.98,54.209999,54.360001,205000,54.360001
"575",54.560001,54.560001,53.400002,53.98,369600,53.98
"576",54.369999,54.73,53.84,54.48,292800,54.48
"577",54.459999,55.400002,54.27,55.02,195200,55.02
"578",54.549999,55.080002,54.169998,54.330002,162000,54.330002
"579",54.400002,55.740002,54.09,55.509998,244900,55.509998
"580",55.470001,56.419998,55.470001,56.27,281700,56.27
"581",55.799999,55.799999,54.68,54.779999,365400,54.779999
"582",54.900002,55.810001,54.560001,55.34,266500,55.34
"583",55.689999,56.119999,54.970001,54.990002,267500,54.990002
"584",54.939999,55.32,54.509998,54.990002,350500,54.990002
"585",55.32,55.450001,54.119999,54.82,375800,54.82
"586",56.43,58.310001,55.84,57.5,748100,57.5
"587",58.450001,60.689999,58.450001,59.990002,584500,59.990002
"588",58.990002,59.77,58.400002,59.389999,559400,59.389999
"589",58.509998,59.299999,58.279999,58.75,353400,58.75
"590",58.68,59.029999,57.990002,58.040001,272000,58.040001
"591",57.459999,58.360001,57.07,58.080002,272700,58.080002
"592",57.619999,58.290001,57.27,58.080002,346800,58.080002
"593",57.02,57.34,56.560001,57.080002,410300,57.080002
"594",57.32,57.810001,56.889999,56.919998,319800,56.919998
"595",56.419998,57.080002,56.240002,56.639999,301500,56.639999
"596",56.880001,58.360001,56.75,57.18,345300,57.18
"597",56.57,57.150002,56.18,56.549999,256600,56.549999
"598",55.84,56.970001,55.84,56.459999,325300,56.459999
"599",56.919998,57.619999,56.439999,57.029999,288800,57.029999
"600",56.799999,57.16,56.549999,57.099998,181400,57.099998
"601",56.459999,56.610001,55.709999,56.240002,311800,56.240002
"602",56.799999,56.98,56.299999,56.5,177500,56.5
"603",56.689999,56.950001,56.310001,56.450001,325400,56.450001
"604",56.25,56.59,55.400002,55.689999,204400,55.689999
"605",55.959999,56.490002,55.450001,55.849998,219100,55.849998
"606",55.009998,55.43,54.189999,55.150002,278600,55.150002
"607",55.349998,56.5,55.279999,55.82,295000,55.82
"608",56.560001,57.93,56.450001,57.869999,238500,57.869999
"609",58.240002,58.580002,57.130001,58.110001,259900,58.110001
"610",58.330002,58.849998,57.73,58.830002,193000,58.830002
"611",59.18,60.400002,59.029999,60.220001,528300,60.220001
"612",60.41,62.919998,60.41,62.75,1096000,62.75
"613",64,65.730003,62.32,62.57,745600,62.57
"614",62.459999,63.330002,61.950001,63.099998,346800,63.099998
"615",63.560001,65.730003,63.34,65.440002,1247500,65.440002
"616",65.300003,65.300003,64.580002,64.75,529300,64.75
"617",64.68,64.959999,63.610001,64.260002,465700,64.260002
"618",64.82,65.989998,64.82,65.400002,302900,65.400002
"619",65.800003,66.330002,64.82,65.830002,348900,65.830002
"620",67,67.989998,66.269997,67.790001,487800,67.790001
"621",67.309998,68.839996,67.169998,68.610001,7e+05,68.610001
"622",68.5,69.459999,68.279999,68.919998,1010300,68.919998
"623",69.209999,69.480003,68.410004,68.870003,501700,68.870003
"624",68.940002,69.580002,68.470001,68.489998,387900,68.489998
"625",69.620003,69.889999,68.650002,69.769997,488100,69.769997
"626",69.75,70.290001,69.139999,69.410004,1036500,69.410004
"627",71.269997,71.309998,69.5,70.5,738400,70.5
"628",70.440002,71.339996,70.050003,70.82,582400,70.82
"629",70.82,71.629997,70.440002,71.080002,298600,71.080002
"630",70.470001,71.129997,70.160004,71.110001,235700,71.110001
"631",70.989998,71.18,70.580002,70.739998,398600,70.739998
"632",70.660004,70.690002,69.650002,70.410004,257600,70.410004
"633",70.690002,71.269997,69.559998,69.790001,318700,69.790001
"634",69.959999,69.959999,68.639999,69.080002,553600,69.080002
"635",69.57,70.919998,69.220001,70.519997,446600,70.519997
"636",70.730003,71.589996,70.339996,71.510002,363800,71.510002
"637",71.349998,72.019997,71.07,71.559998,236300,71.559998
"638",71.419998,71.419998,68.519997,68.690002,846600,68.690002
"639",68.75,71.379997,68.230003,70.879997,560700,70.879997
"640",70.889999,72.129997,70.889999,71.110001,555400,71.110001
"641",70.980003,72.080002,70.93,71.489998,379000,71.489998
"642",71.980003,73.279999,71.660004,73,653400,73
"643",72.610001,73.080002,72.389999,72.660004,525800,72.660004
"644",72.699997,73.129997,72.120003,72.800003,233400,72.800003
"645",72.809998,73.699997,72.510002,73.5,270200,73.5
"646",73.25,73.529999,72.25,72.489998,521100,72.489998
"647",72.099998,73.290001,71.839996,73.25,515900,73.25
"648",73.279999,73.860001,71.93,72.300003,417000,72.300003
"649",69.699997,71.980003,69,70.919998,848100,70.919998
"650",70.510002,71.540001,69.75,71,547200,71
"651",69.559998,70.239998,69.019997,70,642200,70
"652",70.489998,72.599998,70.43,72.080002,579000,72.080002
"653",71.18,72.830002,70.739998,72.470001,600400,72.470001
"654",73.059998,73.860001,72.959999,73.349998,757400,73.349998
"655",72.839996,73.489998,72.510002,73,351000,73
"656",72.620003,72.669998,72.010002,72.400002,236300,72.400002
"657",72.160004,73.879997,72.019997,73.260002,475800,73.260002
"658",72.489998,72.599998,71.82,71.970001,496200,71.970001
"659",72.139999,72.339996,71.43,71.919998,353400,71.919998
"660",72.379997,74.190002,72.379997,73.769997,584300,73.769997
"661",74.68,75.160004,71.43,74.339996,517100,74.339996
"662",74.529999,74.68,73.730003,74.129997,318300,74.129997
"663",74.849998,75.050003,74.470001,74.650002,500200,74.650002
"664",75.129997,76.410004,74.730003,76.279999,943400,76.279999
"665",75.839996,76.739998,74.470001,74.769997,956800,74.769997
"666",75.489998,75.830002,74.559998,74.970001,428400,74.970001
"667",75.75,75.75,74.339996,75.050003,487300,75.050003
"668",74.879997,76.720001,74.5,76.709999,1142200,76.709999
"669",77.68,78.389999,76.209999,77.190002,712400,77.190002
"670",78.010002,78.360001,77.199997,77.989998,861100,77.989998
"671",77.629997,77.690002,72.989998,73.790001,1314500,73.790001
"672",74.5,76.269997,74.5,75.790001,902200,75.790001
"673",77,80.669998,76.760002,80.309998,1082100,80.309998
"674",80.540001,80.830002,79.379997,79.839996,467100,79.839996
"675",79.970001,81.019997,79.610001,80.870003,511100,80.870003
"676",81.110001,81.129997,79.949997,80.720001,533600,80.720001
"677",81.150002,84.860001,80.919998,83.019997,1437800,83.019997
"678",82.910004,84.099998,80.830002,82.889999,1047300,82.889999
"679",83.099998,84.260002,82.040001,83.230003,390800,83.230003
"680",83.040001,83.800003,82.07,82.260002,409500,82.260002
"681",81.800003,82.779999,81.559998,82.260002,391900,82.260002
"682",81.769997,82.209999,80.470001,81.330002,580800,81.330002
"683",81.480003,82.400002,79.849998,79.980003,583400,79.980003
"684",80.120003,81.139999,79.489998,79.989998,829300,79.989998
"685",79.419998,80.099998,78.43,79.699997,638500,79.699997
"686",80.059998,80.559998,78.349998,78.690002,453800,78.690002
"687",79.019997,81.050003,78.809998,80.839996,527200,80.839996
"688",80.5,82.199997,80.389999,80.940002,691300,80.940002
"689",81.239998,81.5,78.519997,78.860001,444300,78.860001
"690",78.82,80.190002,78.339996,78.339996,515600,78.339996
"691",78.959999,79.620003,76.480003,76.730003,449300,76.730003
"692",75.690002,76.739998,75.199997,76.360001,499700,76.360001
"693",76.110001,77.330002,75.099998,77.25,352000,77.25
"694",77.419998,78.150002,77.040001,78,249100,78
"695",77.690002,78.290001,77.18,77.980003,346900,77.980003
"696",77.050003,77.370003,76.129997,76.830002,373100,76.830002
"697",79,84.650002,79,83.839996,1822900,83.839996
"698",84.269997,87.410004,83.550003,86.150002,2116400,86.150002
"699",87.290001,88.220001,82.419998,82.489998,1512200,82.489998
"700",82.169998,83.760002,81.900002,83.339996,517900,83.339996
"701",83.449997,85.360001,83.239998,84.669998,703600,84.669998
"702",84.559998,86.029999,84.309998,86.010002,664600,86.010002
"703",86.540001,88.449997,85.660004,85.739998,822000,85.739998
"704",85.800003,87.779999,85.800003,87.330002,674100,87.330002
"705",88.050003,88.330002,85.940002,86.550003,697000,86.550003
"706",86.370003,87.650002,86.139999,87.07,707900,87.07
"707",87.489998,90.260002,87.18,89.709999,1180600,89.709999
"708",91.839996,91.839996,88.730003,90.32,654800,90.32
"709",92.099998,93.019997,89.870003,90.709999,1102100,90.709999
"710",92.5,94.779999,92.25,93.25,1712200,93.25
"711",92.75,93.129997,90.769997,91.449997,940100,91.449997
"712",91.110001,93.050003,90.139999,92.669998,826100,92.669998
"713",89.790001,98.370003,89.370003,96.580002,2334500,96.580002
"714",95.330002,97.389999,91.059998,91.800003,2225400,91.800003
"715",91.739998,94.190002,91.739998,93.129997,944400,93.129997
"716",93.129997,94.129997,93.129997,93.599998,550700,93.599998
"717",93.779999,94.029999,92.220001,92.900002,777300,92.900002
"718",93.620003,93.779999,92.300003,92.690002,617200,92.690002
"719",92.75,93.440002,92.370003,93.400002,501200,93.400002
"720",93.360001,96.559998,93.080002,96.139999,842400,96.139999
"721",96.580002,96.620003,92.949997,93.139999,642800,93.139999
"722",92.68,93.510002,91.400002,92.470001,491700,92.470001
"723",92.349998,94.5,91.900002,93.529999,325700,93.529999
"724",93.989998,94.449997,92.809998,93.260002,330500,93.260002
"725",92.940002,94.839996,92.599998,94.279999,462400,94.279999
"726",94.709999,94.989998,94.190002,94.769997,354200,94.769997
"727",94.400002,95.980003,94.139999,94.839996,549400,94.839996
"728",94.809998,94.93,93.519997,93.849998,314100,93.849998
"729",94.139999,94.379997,92.599998,93.690002,408100,93.690002
"730",94.309998,97.5,93.970001,97.309998,651700,97.309998
"731",97.599998,100.349998,97.160004,98.5,1757900,98.5
"732",98.330002,99.220001,98,99.040001,650100,99.040001
"733",98.660004,99.050003,97.720001,98.5,274400,98.5
"734",98.290001,98.300003,96.050003,97.5,564900,97.5
"735",96.699997,97.879997,95.639999,97.559998,397900,97.559998
"736",98.160004,99.419998,97.720001,98.32,343600,98.32
"737",98.559998,100.040001,98.510002,98.760002,536100,98.760002
"738",100.040001,102.129997,99.919998,101.739998,774400,101.739998
"739",101.059998,101.839996,98.93,99.059998,549900,99.059998
"740",98.870003,100.709999,98.489998,100.510002,616900,100.510002
"741",100.239998,100.760002,98.629997,99.540001,571700,99.540001
"742",99.760002,100.449997,99.190002,99.580002,577400,99.580002
"743",99.550003,101.309998,98.699997,99.050003,551500,99.050003
"744",99.290001,101.589996,98.949997,101.190002,595100,101.190002
"745",101.32,101.709999,100.279999,100.809998,513200,100.809998
"746",101.190002,101.620003,100.059998,101.239998,433600,101.239998
"747",100.910004,102.18,100.889999,101.400002,296700,101.400002
"748",102.010002,102.470001,101.190002,101.800003,698100,101.800003
"749",101.870003,101.940002,100.870003,101.019997,321800,101.019997
"750",100.980003,102.010002,100.529999,101.68,198900,101.68
"751",101.830002,102.099998,101.230003,101.970001,184100,101.970001
"752",102.279999,102.82,101.599998,101.709999,222000,101.709999
"753",101.910004,101.959999,100.43,101.120003,400100,101.120003
"754",101.139999,102.239998,100.519997,100.589996,314900,100.589996
"755",101.379997,102.019997,100.07,102.010002,392400,102.010002
"756",100.639999,102.220001,99.169998,101.669998,485400,101.669998
"757",100.830002,101.959999,100.349998,101.25,395400,101.25
"758",101.360001,102.93,100.699997,102.900002,442400,102.900002
"759",102.68,102.889999,99.970001,100.029999,718500,100.029999
"760",100.629997,100.760002,99.25,99.400002,750800,99.400002
"761",99.440002,99.879997,98.290001,98.730003,516200,98.730003
"762",98.769997,101.029999,98.370003,100.910004,405900,100.910004
"763",100.650002,102.489998,100.279999,102.139999,385900,102.139999
"764",101.82,103.900002,101.82,102.290001,458400,102.290001
"765",102.980003,104.040001,102.559998,103.919998,484300,103.919998
"766",104.410004,105.410004,103.269997,103.519997,504800,103.519997
"767",103.32,104.019997,101.779999,102.410004,315400,102.410004
"768",103.269997,103.910004,102,102.57,399900,102.57
"769",102.32,103.360001,100.690002,102.989998,368600,102.989998
"770",106.080002,107.629997,105.690002,106.669998,858700,106.669998
"771",104.760002,106.139999,103.650002,104.980003,680100,104.980003
"772",105.599998,107.309998,105.160004,107.089996,500100,107.089996
"773",107.32,109.949997,107.230003,109.68,506600,109.68
"774",108.699997,110,106.800003,107.5,585500,107.5
"775",106.940002,107.5,103.260002,103.589996,591400,103.589996
"776",104.25,105.019997,103.540001,103.739998,460600,103.739998
"777",104.790001,105.839996,102.709999,104.279999,530900,104.279999
"778",105.699997,105.699997,102.800003,104.07,469000,104.07
"779",103.790001,104.639999,102.080002,102.919998,687700,102.919998
"780",102.730003,102.739998,100.610001,101.349998,630100,101.349998
"781",106.269997,112.25,106,109.300003,3175700,109.300003
"782",110.300003,111.870003,109.910004,110.230003,2807700,110.230003
"783",110.309998,114.470001,110.199997,113.720001,13312000,113.720001
"784",112.580002,117.440002,112.290001,115.75,2358400,115.75
"785",116.379997,117.830002,111.879997,113.260002,1531800,113.260002
"786",112.449997,112.449997,110.120003,111.099998,878600,111.099998
"787",111.900002,116.379997,111.330002,116.260002,1097000,116.260002
"788",115.739998,117.919998,115.129997,116.970001,579700,116.970001
"789",115.980003,116.68,114.43,116.190002,565100,116.190002
"790",111.419998,113.589996,110.440002,112.779999,674900,112.779999
"791",113.559998,113.989998,107.050003,107.309998,1077400,107.309998
"792",107.989998,111.790001,107.660004,110.870003,913000,110.870003
"793",108.120003,110.18,105.080002,105.620003,916900,105.620003
"794",101.480003,104.800003,100.029999,102.989998,1289500,102.989998
"795",103.970001,109,103.360001,108.910004,875900,108.910004
"796",109.199997,112.980003,108.419998,111.239998,1152400,111.239998
"797",112.629997,118.860001,112.629997,118.080002,1125400,118.080002
"798",114.989998,118.519997,114.779999,116.510002,966200,116.510002
"799",112.800003,113.459999,108.970001,112,1011400,112
"800",103.480003,104.779999,100.43,101.07,1169800,101.07
"801",104.099998,108.120003,98.410004,108.059998,1020300,108.059998
"802",104.309998,107,99.650002,102.080002,779200,102.080002
"803",94.360001,94.440002,87.550003,94.400002,1542100,94.400002
"804",98.849998,99.900002,94.169998,99.510002,1023700,99.510002
"805",87.75,91.419998,85.050003,87.370003,1085400,87.370003
"806",88.580002,95.739998,84.029999,94.800003,1342500,94.800003
"807",88.25,91.519997,84.910004,88.529999,1406700,88.529999
"808",86.940002,88.989998,80.080002,88.599998,1006700,88.599998
"809",89.650002,94.57,82.93,84.779999,1456200,84.779999
"810",83.629997,85.650002,75.5,79.010002,982300,79.010002
"811",84.489998,86.010002,80.050003,85.709999,841700,85.709999
"812",85.220001,90.669998,83.160004,87.769997,768600,87.769997
"813",89.260002,96.760002,87.690002,96.370003,738500,96.370003
"814",94.510002,94.849998,88.120003,88.959999,874900,88.959999
"815",89.309998,93.650002,88.449997,93.529999,715300,93.529999
"816",92.489998,93.82,90.419998,93.169998,626500,93.169998
"817",88.040001,90.279999,82.160004,83.029999,813500,83.029999
"818",82.309998,88.43,81.220001,86.480003,931200,86.480003
"819",85.730003,88.629997,83.300003,84.660004,477400,84.660004
"820",89.379997,94.779999,88.849998,92,945900,92
"821",95.370003,96.459999,89.230003,89.639999,561800,89.639999
"822",90.900002,96.82,89.739998,96.349998,636100,96.349998
"823",98.120003,102.029999,96.599998,101.339996,781500,101.339996
"824",100.440002,101.610001,98.089996,99.040001,620800,99.040001
"825",102.43,103.169998,99.480003,102.080002,632500,102.080002
"826",99,99.989998,96.220001,96.809998,675900,96.809998
"827",96.769997,98.309998,94.720001,96.489998,723800,96.489998
"828",99.720001,100.5,98.360001,99.309998,454600,99.309998
"829",97.57,100.32,97.019997,99.370003,422300,99.370003
"830",96.470001,98.290001,93.75,94.150002,456300,94.150002
"831",96.779999,97.510002,95.510002,96.68,335200,96.68
"832",96.309998,99.809998,95.650002,96.970001,446700,96.970001
"833",98,99.669998,97.120003,97.550003,627000,97.550003
"834",98.5,101.57,97.82,98.849998,1032000,98.849998
"835",101.580002,102.300003,98.360001,99.160004,826200,99.160004
"836",101.5,105.360001,100.050003,103.68,694500,103.68
"837",96.510002,102.360001,96.5,97.440002,1081900,97.440002
"838",95.290001,96.57,92.220001,93.290001,824900,93.290001
"839",92.32,94.550003,90.300003,94.410004,628100,94.410004
"840",96.360001,100.580002,95.349998,99.419998,722900,99.419998
"841",99.75,100.82,98.43,99.5,628800,99.5
"842",101.57,102.239998,98.919998,99.199997,401900,99.199997
"843",101.370003,103.919998,100.870003,103.860001,411200,103.860001
"844",102.099998,104.839996,101.650002,103.849998,680400,103.849998
"845",103.910004,104.639999,99.650002,99.730003,498000,99.730003
"846",99.550003,101.699997,97.019997,97.900002,543800,97.900002
"847",96.18,100.68,95.269997,100.669998,500500,100.669998
"848",100,104.900002,99.480003,104.699997,676800,104.699997
"849",108.650002,112.190002,107.43,111.410004,898900,111.410004
"850",110.110001,112.910004,110.010002,110.120003,661300,110.120003
"851",112.779999,114.830002,111.739998,113.010002,610000,113.010002
"852",112.489998,115.290001,112.18,114.440002,717500,114.440002
"853",114.419998,114.739998,113.379997,114.400002,348800,114.400002
"854",118.93,119.849998,116.639999,118,679300,118
"855",119.769997,122.18,118.610001,122.050003,1083500,122.050003
"856",122.949997,123.190002,117.879997,117.989998,803500,117.989998
"857",115.900002,116.879997,110.639999,111.269997,1139400,111.269997
"858",111.809998,112.760002,109.889999,110.57,702200,110.57
"859",111.599998,111.599998,109.5,110.489998,690600,110.489998
"860",112.160004,113.540001,111.519997,112.220001,791200,112.220001
"861",112.260002,113.190002,109.860001,110.529999,675900,110.529999
"862",113.870003,116.150002,111,114.830002,698200,114.830002
"863",114.720001,116.139999,113.230003,113.870003,878500,113.870003
"864",111.860001,114.260002,110.529999,112.970001,584900,112.970001
"865",113.190002,114.889999,112.019997,113.230003,646800,113.230003
"866",109.480003,110.160004,106.57,106.629997,745400,106.629997
"867",109.989998,109.989998,102.379997,105.440002,1024300,105.440002
"868",102.519997,110.949997,101.720001,110.5,885300,110.5
"869",114.209999,114.870003,111.120003,114.760002,853800,114.760002
"870",114.980003,115,111.959999,112.489998,550000,112.489998
"871",111.050003,114.43,110.339996,110.720001,647400,110.720001
"872",112.830002,113.849998,110.5,113.529999,915600,113.529999
"873",112.589996,117.07,111.029999,117.019997,1064700,117.019997
"874",118.18,120.160004,116.25,116.690002,1228800,116.690002
"875",115.480003,116.769997,112.57,113.269997,978400,113.269997
"876",113.739998,114.980003,111.629997,114.82,987100,114.82
"877",115.330002,120.129997,113.230003,117.75,8019400,117.75
"878",118.370003,120.57,116.769997,118.879997,876700,118.879997
"879",120,122.360001,118.639999,121.93,928200,121.93
"880",132.089996,132.089996,120.75,121.089996,968500,121.089996
"881",121.940002,122.959999,121.589996,122.730003,577900,122.730003
"882",125.32,126.419998,124.050003,124.889999,733100,124.889999
"883",124.089996,126.900002,123.449997,124.529999,673900,124.529999
"884",124.779999,127,124.779999,126.580002,892100,126.580002
"885",127.309998,127.910004,125.18,126.610001,391400,126.610001
"886",126.279999,127.709999,125.739998,127.370003,393500,127.370003
"887",128.910004,130.509995,126.269997,126.639999,688300,126.639999
"888",126.440002,131.199997,126.019997,131.130005,727400,131.130005
"889",133.660004,134.910004,132.600006,133.949997,811400,133.949997
"890",133.550003,135.539993,132.229996,132.539993,490100,132.539993
"891",133.210007,135.610001,132.710007,134.809998,491300,134.809998
"892",134.759995,137.380005,134.759995,136.639999,495700,136.639999
"893",137.880005,139.910004,135.830002,136.100006,566200,136.100006
"894",136.039993,137.009995,134.369995,135.539993,528900,135.539993
"895",136,139.490005,135,136.820007,843100,136.820007
"896",136.229996,136.809998,134.149994,135.25,388500,135.25
"897",135.990005,138.509995,134.720001,138.350006,419400,138.350006
"898",137.460007,139.289993,135.220001,135.309998,390000,135.309998
"899",135.880005,140.729996,135.880005,139.729996,700400,139.729996
"900",150.309998,156.529999,147.360001,147.839996,1767400,147.839996
"901",151.5,157.649994,151.5,157.580002,1066400,157.580002
"902",159.100006,162.720001,155.050003,162.669998,818500,162.669998
"903",161.679993,164.919998,161.100006,164.570007,1003200,164.570007
"904",166.080002,170.460007,166.080002,170.419998,658400,170.419998
"905",175.970001,175.970001,170.300003,172.979996,836500,172.979996
"906",173.350006,179.350006,172.720001,178.600006,820100,178.600006
"907",178.089996,178.710007,165.320007,166.320007,1684700,166.320007
"908",168.5,169.660004,164.240005,164.860001,1011700,164.860001
"909",166.5,172.360001,166,171.300003,701500,171.300003
"910",171.300003,176.759995,170.699997,174.880005,641700,174.880005
"911",174.110001,176.119995,172.889999,175.350006,662200,175.350006
"912",179.75,182.570007,177.800003,182.199997,817600,182.199997
"913",181.630005,185.550003,180.5,181.679993,771000,181.679993
"914",180.149994,183.369995,180.059998,181.199997,565100,181.199997
"915",180,184.229996,179.490005,182.449997,583100,182.449997
"916",183.270004,188.550003,182.470001,186.710007,720200,186.710007
"917",189.229996,192.529999,185.550003,188.130005,922900,188.130005
"918",188.440002,188.5,184.529999,186.369995,462500,186.369995
"919",188,192.279999,187.199997,190.820007,783600,190.820007
"920",190.470001,191.289993,184.470001,186.649994,810000,186.649994
"921",188.960007,192.380005,187.289993,189.020004,556400,189.020004
"922",190.25,191.419998,188.529999,189.979996,630200,189.979996
"923",189.710007,194.350006,188.179993,193.25,507000,193.25
"924",193.300003,194,187.910004,191.479996,674300,191.479996
"925",189,189.360001,175.820007,178.070007,1005300,178.070007
"926",178.779999,179.830002,169.339996,178.509995,985600,178.509995
"927",176.399994,181.389999,173.440002,174.800003,752300,174.800003
"928",178.070007,185.289993,178.039993,183.949997,587800,183.949997
"929",184.449997,185.5,179.460007,180.029999,446400,180.029999
"930",182.699997,184.410004,176.279999,178.410004,507700,178.410004
"931",181.820007,184.229996,181.160004,184.100006,449900,184.100006
"932",187.289993,187.699997,184.75,187.110001,393500,187.110001
"933",187.169998,188.789993,185.550003,186.520004,518300,186.520004
"934",183.130005,186.429993,181.470001,184.089996,641300,184.089996
"935",185.559998,186.610001,181.119995,182.679993,987300,182.679993
"936",180,182.369995,177.559998,181.229996,559900,181.229996
"937",182.550003,183.419998,179.509995,182.899994,526800,182.899994
