"","STT.Open","STT.High","STT.Low","STT.Close","STT.Volume","STT.Adjusted"
"445",86.220001,87.449997,86.099998,87.139999,2061100,79.496933
"446",86.940002,87.099998,85.910004,86.360001,2949700,78.785347
"447",86.449997,86.790001,82.779999,82.870003,3502400,75.601463
"448",82.760002,84,81.43,81.730003,4643100,74.56144
"449",83.330002,83.330002,79.989998,81.459999,3084600,74.315117
"450",81.25,82.029999,80.889999,81.199997,1428200,74.077934
"451",81.779999,82.410004,80.849998,82.269997,1866400,75.054092
"452",81.440002,83.220001,80.25,82.150002,2318700,74.944618
"453",81.940002,81.940002,79.459999,79.699997,2905300,72.709511
"454",73.050003,75.769997,71.790001,72.900002,11313900,66.505936
"455",73.389999,73.529999,70.43,70.809998,5037200,64.599243
"456",69.330002,70.040001,67.739998,69.720001,4794600,63.604847
"457",69.550003,69.889999,67.160004,67.290001,3106000,61.387989
"458",67.639999,68.940002,67.379997,68.050003,4590800,62.081326
"459",67.260002,67.769997,66.230003,66.389999,5182200,60.566929
"460",67.639999,68.400002,65.809998,66.410004,4033400,60.585178
"461",66.5,67.879997,66.449997,67.739998,4097000,61.798512
"462",68.699997,69.739998,68.029999,68.75,6235600,62.719921
"463",69.230003,70.349998,68.730003,69.959999,4232000,63.823795
"464",70.980003,71.730003,69.900002,69.980003,4359600,63.842045
"465",70.169998,72.029999,70.129997,71.910004,2668500,65.60276
"466",72.110001,72.440002,71.559998,72.019997,2151800,65.70311
"467",72.730003,74.120003,72.260002,73.980003,3289700,67.491211
"468",73.599998,74.610001,72.82,73.339996,2280800,66.907341
"469",72.970001,73.129997,71.809998,72.25,1928600,65.912949
"470",72.029999,72.230003,70.690002,70.860001,1611800,64.644867
"471",71.160004,72.260002,70.699997,71.019997,1371300,64.790825
"472",71.870003,72.389999,69.330002,70.339996,1630100,64.170471
"473",69.480003,71.879997,69.050003,71.860001,1657200,65.557152
"474",71.25,71.879997,70.610001,71.650002,1983200,65.36557
"475",71.510002,72.129997,70.849998,71.769997,1885000,65.475037
"476",70.959999,71.419998,69.360001,71.190002,3287500,64.94593
"477",71.629997,73.110001,71.260002,72.089996,2561100,65.766983
"478",71.300003,72.730003,71.089996,71.889999,1072000,65.584503
"479",72.919998,74.480003,72.519997,73.919998,1940300,67.436462
"480",73.300003,73.559998,72.370003,72.699997,2424000,66.323463
"481",72.940002,74.379997,71.589996,74.379997,1897800,67.856117
"482",73.75,74.190002,72.080002,72.370003,2950000,66.022415
"483",72.269997,73.290001,72.190002,73.019997,3238100,66.615395
"484",74.309998,75.300003,72.809998,73.150002,2312300,66.733994
"485",72.610001,72.849998,67.550003,67.809998,3982000,61.862373
"486",65.959999,66.139999,63.400002,65.900002,5425100,60.119907
"487",65.589996,67.239998,65.040001,65.040001,4190100,59.335331
"488",64.650002,65.040001,62.459999,64.029999,2277300,58.413914
"489",64.989998,65.519997,62.720001,63.09,2791200,57.556358
"490",64.239998,64.57,63.389999,63.43,3816000,57.866543
"491",63.610001,64.029999,62.880001,63.189999,3359800,57.647598
"492",62.43,63.700001,62.16,63.529999,3964300,57.957771
"493",63.32,65.339996,63.040001,63.889999,3375900,58.286198
"494",64.25,64.800003,61.66,61.689999,5225100,56.279163
"495",61.630001,62.43,59.09,59.880001,6816900,54.627914
"496",59.400002,61.630001,59.310001,60.400002,4067700,55.102306
"497",60.259998,61.330002,59.630001,60.169998,5719500,54.892479
"498",59.939999,60.810001,58.799999,59.779999,1832200,54.53669
"499",59.860001,62.869999,57.869999,62.849998,3318800,57.33741
"500",61.549999,63.220001,60.849998,63.220001,2470100,57.674965
"501",63.59,64.199997,62.490002,63.48,2635600,57.912155
"502",63.419998,64.110001,62.290001,63.07,2534300,57.967308
"503",61.990002,64.110001,61.860001,63.93,2420500,58.757729
"504",63.369999,63.369999,61.68,61.849998,3935400,56.846008
"505",63.099998,64.239998,62.529999,64.190002,4080600,58.996693
"506",63.82,65.589996,63.150002,64.989998,4119900,59.731964
"507",66,66.349998,64.230003,65.269997,2784000,59.989311
"508",65.580002,67.239998,65.360001,66.779999,2882800,61.377144
"509",66.309998,67.089996,66.050003,66.510002,2699900,61.12899
"510",66.25,67.470001,65.68,67.010002,1840600,61.588539
"511",66.949997,68.989998,66.540001,68.459999,3020200,62.921223
"512",68.459999,68.889999,67.910004,68.660004,2201900,63.105049
"513",69.269997,70.949997,69.019997,70.470001,2990100,64.768616
"514",69.690002,71.449997,69.389999,71.050003,4718300,65.301682
"515",75.5,77,69.879997,71.300003,10251700,65.531471
"516",69.300003,70.599998,68.75,70.589996,4663200,64.878899
"517",70.769997,71.18,69.809998,70.82,2470200,65.090286
"518",70.720001,72.080002,70.610001,71.32,2977300,65.549843
"519",72.129997,73.089996,72.099998,72.639999,2003100,66.763039
"520",71.870003,72.330002,71.419998,71.529999,3198200,65.742859
"521",71.379997,71.970001,70.589996,70.629997,2931800,64.915665
"522",70.720001,71.550003,69.779999,71.019997,3053000,65.274109
"523",70.589996,71.269997,70.389999,70.900002,3851300,65.163818
"524",71.18,71.739998,70.82,71.169998,2856700,65.411972
"525",71.410004,71.690002,70.800003,71.099998,3758400,65.347626
"526",71.220001,71.410004,70.489998,70.910004,1874100,65.173012
"527",70.639999,71.169998,69.989998,70.239998,3692100,64.557213
"528",70.080002,70.449997,69.160004,69.760002,4183200,64.116058
"529",69.389999,69.629997,67.900002,68.959999,2686200,63.380764
"530",69.25,69.419998,68.610001,68.790001,3035200,63.224533
"531",69.370003,70.209999,69.32,69.510002,4201800,63.886272
"532",69.93,70.059998,69.459999,69.489998,3827300,63.867901
"533",68.779999,69.099998,67.279999,68.660004,2352800,63.105049
"534",69.260002,71.230003,69.160004,70.660004,3620600,64.943245
"535",69.639999,71.620003,69.449997,71.370003,2308600,65.595795
"536",71.32,72.400002,71.199997,72.239998,2366300,66.395416
"537",72.120003,72.379997,71.639999,72.18,2256200,66.340263
"538",72.449997,72.690002,71.919998,72.400002,2482500,66.542458
"539",72.129997,73.07,72.129997,72.470001,3278800,66.606796
"540",72.43,73.330002,72.239998,72.650002,2633100,66.772232
"541",72.730003,72.860001,72.209999,72.440002,1700700,66.579224
"542",72.550003,72.57,71.599998,71.870003,1806200,66.055336
"543",72.449997,73.360001,72.209999,72.800003,2362700,66.910095
"544",73,73.650002,71.239998,71.489998,1840100,65.706085
"545",71.43,71.779999,70.25,71.529999,1583700,65.742859
"546",71.610001,71.910004,70.370003,70.5,1166900,64.796173
"547",70.160004,70.239998,68.059998,68.379997,3059700,62.847687
"548",67.830002,68.239998,67.059998,68.099998,2059500,62.590351
"549",68.449997,68.82,68.029999,68.690002,1853100,63.132618
"550",68.989998,69.349998,68.830002,69,1926200,63.417538
"551",69.480003,70.110001,68.790001,69.849998,1620700,64.198769
"552",69.879997,70.720001,69.769997,70.290001,1918200,64.603165
"553",69.239998,70.419998,68.709999,70.099998,4438300,64.428543
"554",70.470001,71.089996,70.25,70.82,1946400,65.090286
"555",71.379997,71.639999,69.93,70.160004,1484600,64.483688
"556",69.910004,69.919998,68.239998,68.260002,2863400,62.737411
"557",67.75,68.529999,66.82,68.080002,1936900,62.57198
"558",67.25,67.43,64.629997,65,3144900,59.741161
"559",65.080002,65.769997,64.459999,64.879997,1855200,59.630867
"560",65.529999,66.220001,65.279999,66.18,1397800,60.825687
"561",66.25,66.400002,65.150002,65.519997,1782200,60.219093
"562",65.639999,66.309998,65.389999,66.269997,1549000,60.908405
"563",66.43,66.720001,65.699997,65.809998,2106200,60.917664
"564",66.459999,67.970001,66.360001,67.589996,2491600,62.565342
"565",67.480003,68.269997,67.089996,67.209999,1322900,62.213596
"566",67.910004,68.5,67.660004,68.029999,1179300,62.972626
"567",68.230003,69.230003,67.980003,68.639999,1000300,63.537273
"568",68.900002,69.139999,68.220001,68.57,1125700,63.472481
"569",68.599998,69.18,68.309998,69.150002,970600,64.009369
"570",68.709999,68.75,67.690002,68.43,1358800,63.342896
"571",68,69.059998,67.730003,69,1477300,63.87051
"572",69.400002,70.360001,69.110001,69.519997,1285000,64.351852
"573",70.860001,72,70.440002,71.029999,1626800,65.749603
"574",70.900002,71.480003,69.949997,70.120003,1163500,64.907265
"575",70.470001,71.790001,70.400002,71.709999,1103100,66.379044
"576",70.309998,70.360001,68.849998,69.629997,2361400,64.453682
"577",69.510002,70.360001,69.169998,69.959999,1799100,64.759148
"578",69.900002,70.330002,69.269997,69.900002,2216800,64.703606
"579",68,68.300003,64.660004,66.860001,6216900,61.889606
"580",66.480003,66.940002,65.540001,66.129997,2561100,61.213879
"581",65.860001,67.709999,65.489998,67.089996,2477300,62.102509
"582",67,67.209999,65.959999,67.139999,1512300,62.148788
"583",67.269997,68.870003,67.139999,68.400002,2136400,63.315125
"584",68.459999,68.690002,66.839996,67.660004,1961000,62.630127
"585",67.720001,68.199997,65.839996,66.330002,3507200,61.399014
"586",66.440002,67.169998,65.800003,66.510002,2152700,61.565624
"587",66.75,67.459999,66.690002,67.209999,1699100,62.213596
"588",65.800003,66.849998,64.459999,66.580002,1973100,61.630428
"589",65.510002,65.709999,64.360001,64.989998,2757300,60.158627
"590",64.730003,65.629997,64.470001,64.489998,1569100,59.695797
"591",63.82,64.709999,62.939999,64.540001,2518600,59.742077
"592",64.489998,65.089996,63.43,64.809998,1770600,59.992008
"593",63.34,63.98,62.830002,63.18,3635500,58.483177
"594",63.32,63.650002,62.740002,62.779999,2741200,58.112915
"595",62.029999,62.639999,61.34,61.810001,2184400,57.215027
"596",61.990002,62.57,61.419998,61.619999,2497500,57.039146
"597",60.91,61.790001,60.360001,60.389999,1803200,55.900581
"598",60.130001,60.689999,59.07,59.849998,2831500,55.40073
"599",60.209999,60.59,59.540001,59.759998,2639200,55.317421
"600",59.389999,59.689999,59.16,59.5,1779800,55.076748
"601",58.950001,59.040001,58.240002,58.639999,2635900,54.280685
"602",58.860001,59.259998,58.73,58.970001,1662500,54.586151
"603",58.799999,58.91,58.119999,58.189999,2609200,53.86414
"604",57.82,57.849998,56.77,57.709999,1800300,53.419823
"605",57.740002,58,55.919998,56.279999,2588400,52.09613
"606",55.43,56.130001,55.220001,55.25,2064600,51.142696
"607",55.18,56.080002,55.119999,56,3200600,51.836941
"608",56.880001,57.68,56.709999,57.630001,2213400,53.345772
"609",57.580002,57.68,55.5,55.68,3574600,51.54073
"610",55.57,56.330002,55.150002,56.220001,2497600,52.040588
"611",56.150002,57.23,55.82,56.619999,3671700,52.410854
"612",57.25,57.82,56.389999,57.220001,3535500,52.966244
"613",57.48,57.82,53.529999,55.110001,7511100,51.013107
"614",54.98,55.66,54.369999,54.889999,3819600,50.80946
"615",54.98,55.75,54.779999,55.029999,2480600,50.939053
"616",55.040001,55.509998,54.720001,55.360001,2531700,51.244522
"617",55.5,55.52,54.439999,54.529999,1984900,50.476227
"618",54.400002,55.630001,54.029999,55.259998,2738400,51.151955
"619",55.41,55.970001,54.43,54.759998,5482100,50.689117
"620",55.310001,55.669998,55.029999,55.41,3946000,51.290802
"621",55.43,55.919998,55.169998,55.52,6126400,51.392624
"622",55.84,57.169998,55.610001,55.73,3418200,51.587013
"623",55.610001,56.27,54.619999,56,3545000,51.836941
"624",55.490002,55.900002,54.860001,55.240002,3465900,51.133438
"625",55.360001,56.09,55.259998,55.650002,3086600,51.512962
"626",56.189999,56.68,55.540001,56.060001,9041900,52.334473
"627",56.82,57.349998,56.220001,56.689999,3310100,52.922611
"628",56.689999,56.709999,55.540001,55.82,5238100,52.110424
"629",55.959999,56.529999,55.720001,56.470001,3115900,52.717236
"630",56.810001,57.299999,56.509998,56.799999,2195200,53.025299
"631",55.209999,55.689999,54.639999,55.060001,3869000,51.400936
"632",54.459999,55.25,54.290001,55.07,4649200,51.410271
"633",55.07,55.380001,54.310001,54.419998,3311300,50.803471
"634",54.419998,55.16,54.389999,55.040001,3941400,51.382263
"635",55.419998,55.630001,55.080002,55.189999,5110400,51.522293
"636",55.240002,55.459999,54.459999,55.450001,4918400,51.765018
"637",55.450001,55.48,54.669998,54.82,2571600,51.176884
"638",54.639999,55.029999,54.25,54.59,6176300,50.96217
"639",54.75,56.540001,54.73,56.290001,4840100,52.549194
"640",57.439999,60.5,57.25,60.080002,6409600,56.087326
"641",59.889999,60.040001,58.740002,59.23,3350800,55.293812
"642",59.439999,60.060001,59.040001,59.900002,3321500,55.919281
"643",59.639999,60.41,59.59,59.599998,2750000,55.639221
"644",59.919998,59.919998,58.91,59.48,3228500,55.527206
"645",59.509998,60.380001,59.220001,60.369999,2357800,56.358047
"646",60.169998,60.369999,59.130001,59.130001,3807900,55.200459
"647",59,59.310001,58.470001,58.880001,3053800,54.967079
"648",59.110001,59.27,57.939999,58.09,3040200,54.229572
"649",57.919998,57.970001,55.369999,55.59,3983000,51.89571
"650",55.599998,56.150002,54.810001,55.66,2670300,51.96106
"651",54.549999,55.060001,53.18,53.799999,4399000,50.224667
"652",54.279999,54.630001,52.900002,53.5,2845700,49.944603
"653",52.32,52.830002,51.34,52.5,3283800,49.011066
"654",52.84,53.709999,52.84,53.41,2027500,49.860584
"655",52.939999,53.400002,52.290001,52.959999,3479400,49.440491
"656",52.150002,52.290001,51.34,51.57,5311400,48.142868
"657",51.18,52.75,51.049999,51.470001,2353600,48.049515
"658",50.110001,50.439999,49.560001,49.630001,3106300,46.331795
"659",49.779999,50.02,48.619999,48.810001,2996000,45.566284
"660",49.02,50.240002,49.009998,50.200001,2323900,46.863907
"661",51.16,51.599998,50.790001,50.889999,3245900,47.508057
"662",50.52,51.200001,50.34,50.509998,2383500,47.153309
"663",50.889999,50.93,50.25,50.540001,2516300,47.181313
"664",50.950001,51.509998,50.82,51.139999,2212400,47.741444
"665",50.799999,51.490002,49.68,49.959999,3522500,46.639854
"666",50.369999,50.459999,49.57,49.82,2335500,46.509167
"667",50.07,50.470001,49.259998,49.400002,2355400,46.117077
"668",49.099998,50.189999,48.970001,49.810001,3137500,46.499828
"669",50.43,51.450001,50.330002,51.279999,2637900,47.872135
"670",51.57,51.880001,51.080002,51.310001,2669300,47.900146
"671",50.82,50.919998,49.490002,49.639999,2245900,46.341125
"672",50.259998,50.939999,50.110001,50.880001,3122600,47.498718
"673",51.700001,53.380001,51.630001,52.470001,3784100,48.983059
"674",52.27,52.48,51.599998,51.84,3137500,48.39492
"675",52.360001,54.240002,52.310001,54,3529500,50.411381
"676",54.349998,58.860001,53.869999,58.84,8119300,54.929729
"677",58.959999,60.009998,57.110001,60,3938300,56.012642
"678",59.610001,60.610001,58.73,60.27,3578600,56.264698
"679",60.950001,61.73,60.23,61.150002,2413900,57.08622
"680",60.450001,61.41,60.240002,60.509998,2278000,56.488747
"681",60.290001,60.290001,58.790001,60.220001,2112000,56.218025
"682",59.720001,60.869999,59.27,60.48,1764200,56.460739
"683",60.459999,61.330002,60.189999,61.099998,1836600,57.039539
"684",61.34,61.630001,59.84,60.110001,3318900,56.11533
"685",59.490002,60.380001,59.07,60.189999,1819700,56.19001
"686",60.130001,60.34,58.639999,59.040001,1858600,55.11644
"687",59.34,59.970001,58.900002,59.799999,1736700,55.825935
"688",59.619999,59.799999,58.540001,59.049999,1911300,55.125774
"689",59.439999,60,59.130001,59.799999,1590300,55.825935
"690",59.509998,59.630001,58.82,59.189999,1952500,55.741184
"691",59.330002,59.779999,56.740002,56.869999,2076200,53.556358
"692",56.189999,56.450001,55.369999,55.59,1273000,52.350937
"693",55.57,55.779999,54.310001,55.779999,1817400,52.529865
"694",55.779999,56.970001,55.07,56.869999,2592700,53.556358
"695",56.77,57.189999,56.040001,56.279999,1705200,53.00074
"696",55.5,55.630001,54.549999,55.150002,2168200,51.936577
"697",55.73,55.900002,55.200001,55.66,1415800,52.416859
"698",56.099998,57.209999,55.84,56.830002,1909200,53.518692
"699",58.25,59.490002,58.060001,58.700001,2184700,55.279736
"700",58.27,58.889999,57.77,58.490002,1187300,55.081963
"701",59.18,60.27,58.150002,59.380001,2150600,55.920116
"702",59.57,60.669998,59.060001,59.110001,1800400,55.665848
"703",59.560001,60.18,59.299999,59.700001,2098000,56.221462
"704",61.099998,63.77,60.52,63.34,5023500,59.649372
"705",64.540001,65.669998,64.099998,65.400002,3045100,61.589348
"706",65.389999,66.699997,63.759998,66.050003,2295100,62.201473
"707",65.75,66.730003,65.519997,65.919998,2409300,62.079041
"708",66.029999,66.150002,64.519997,65.209999,1472400,61.410412
"709",65.059998,66.230003,64.919998,65.75,1610800,61.918953
"710",66.160004,67.5,66.110001,67.120003,2098100,63.209126
"711",66.779999,67.93,66.5,67.209999,1872700,63.293888
"712",67.209999,67.209999,66.019997,66.720001,1524100,62.832432
"713",66.110001,66.720001,65.349998,66.07,1994000,62.220299
"714",66.75,67.970001,66.75,67.760002,1858100,63.811821
"715",68.839996,70.910004,68.790001,70.860001,2711000,66.731209
"716",70.959999,72,70.230003,70.260002,2973300,66.166161
"717",71.089996,71.120003,69.790001,70.989998,2139300,66.85363
"718",71.699997,73.080002,71.389999,72.660004,4382800,68.426331
"719",72.540001,73.449997,72.080002,73.099998,2413100,68.840675
"720",72.260002,73.389999,72.260002,72.989998,2177400,68.737099
"721",72.989998,74.059998,72.709999,73.410004,4944800,69.132629
"722",72.620003,72.82,71.75,72.699997,2915700,68.463982
"723",72.559998,72.720001,71.959999,72.25,1495500,68.040215
"724",72.629997,72.75,72.059998,72.540001,1888100,68.313316
"725",72.599998,73.410004,72.190002,73.400002,2485500,69.123215
"726",73.400002,73.959999,73.050003,73.389999,2902300,69.113777
"727",72.559998,73.25,72.32,73.010002,2159500,68.75592
"728",73.370003,73.589996,72.290001,73.010002,2804300,68.75592
"729",73.110001,74.470001,73,73.919998,2430900,69.612907
"730",73.760002,75.43,73.760002,75.300003,2367500,70.912491
"731",75.5,75.5,73.93,74.290001,2819400,69.961357
"732",74.629997,75.349998,74.419998,75.330002,1668300,70.940742
"733",75.239998,75.410004,74.709999,75.099998,1077200,70.724144
"734",75.580002,76.43,75.260002,75.379997,3241800,70.987839
"735",74.239998,74.510002,73.349998,73.610001,2945000,69.320976
"736",73.82,74.93,73.739998,74.57,2204200,70.225037
"737",75.059998,75.360001,74.760002,75.360001,2784900,70.969009
"738",76.360001,77.260002,76.089996,77.019997,2448200,72.53228
"739",76.900002,78.080002,76.510002,77.669998,4061900,73.144402
"740",78.370003,78.720001,77.279999,77.830002,3590400,73.295082
"741",77.849998,79.709999,77.800003,78.190002,4340100,73.634109
"742",78.410004,80.989998,78.239998,80.419998,4712600,75.734169
"743",80.300003,81.230003,79.080002,79.129997,3025600,74.519333
"744",80.050003,80.650002,79.589996,79.620003,3782200,74.980797
"745",79.949997,80.93,79.790001,80.330002,2547300,75.649414
"746",80.559998,80.860001,79.300003,79.989998,3376800,75.329224
"747",80.129997,80.209999,79.349998,79.639999,2588500,74.999626
"748",80.019997,80.199997,79.150002,79.230003,5851200,74.613518
"749",79.220001,79.690002,78.900002,79.449997,1669600,74.820686
"750",79.540001,79.790001,79.169998,79.639999,567000,74.999626
"751",79.760002,80.239998,79.480003,79.849998,1081100,75.19738
"752",80,80.449997,79.900002,80.120003,1252900,75.451645
"753",80.480003,80.730003,79.720001,79.879997,1434900,75.225624
"754",79.410004,79.5,78.760002,79.099998,1368600,74.979179
"755",79.360001,80.769997,79.199997,80.760002,1942000,76.552696
"756",79.800003,79.940002,79.040001,79.57,1511000,75.424698
"757",79.949997,80.870003,79.25,80.790001,2214800,76.581139
"758",81.379997,82,81.010002,81.910004,3139200,77.642792
"759",81.919998,82.309998,81.059998,81.489998,1941200,77.244675
"760",82.160004,82.940002,81.5,82.919998,1959500,78.600174
"761",82.68,82.870003,81.599998,81.690002,3093200,77.43425
"762",81.879997,82.209999,81.279999,82.080002,2212400,77.80394
"763",81.959999,82.559998,81.510002,81.529999,1825300,77.282585
"764",81.010002,81.639999,80.410004,81.209999,2645900,76.979256
"765",80.07,81.660004,79.230003,81.139999,5115800,76.912903
"766",84.129997,85.889999,81.709999,82.559998,7394000,78.258926
"767",81.75,82.690002,81.07,81.309998,3117700,77.074051
"768",81.410004,81.639999,80.089996,80.540001,2744000,76.344162
"769",80.059998,80.5,78.809998,80.459999,3242900,76.268333
"770",80.510002,80.650002,77.889999,78.339996,2782600,74.258766
"771",76.150002,76.860001,75.400002,75.449997,3330700,71.519341
"772",76.18,76.959999,75.580002,76.5,2449100,72.514633
"773",76.980003,77.43,76.050003,76.230003,1879900,72.258698
"774",75.510002,77.860001,75.269997,77.610001,3378800,73.566803
"775",76.889999,76.93,75.18,75.629997,2389300,71.689957
"776",76.010002,77.580002,75.980003,76.089996,1966700,72.125977
"777",77.389999,78.68,77.389999,77.739998,2222200,73.690025
"778",79.059998,80.07,78.790001,80.040001,2530700,75.870209
"779",80.660004,81,78.989998,80.269997,2476100,76.088219
"780",79.349998,79.919998,78.559998,79.139999,1599500,75.017097
"781",78.93,79.589996,78.75,79.129997,1725500,75.007622
"782",79.400002,80.629997,79.389999,79.779999,1845200,75.623764
"783",80.529999,81.82,80.300003,80.43,1381600,76.239891
"784",79.790001,80.309998,78.470001,78.849998,1908700,74.742218
"785",78.879997,79.300003,77.720001,77.849998,1855600,73.794289
"786",77.400002,78.440002,76.699997,76.879997,1809800,72.87484
"787",77.279999,78.910004,76.900002,78.760002,1948200,74.656898
"788",78.120003,79.419998,77.849998,77.889999,1586500,73.832222
"789",77.440002,77.849998,76.5,77.129997,3684500,73.111816
"790",74.010002,74.470001,73.019997,74.010002,4078500,70.15435
"791",74.019997,74.050003,70.099998,70.849998,4729100,67.158974
"792",71.07,71.68,69.550003,70.139999,5197200,66.485962
"793",68.260002,72.470001,67.5,69.379997,5523000,65.765549
"794",67.010002,68.330002,65.419998,68.110001,5657300,64.561722
"795",67.959999,68.839996,65.599998,68.690002,4156900,65.111504
"796",68.139999,69.330002,65.059998,65.849998,5678800,62.41946
"797",66.900002,67.010002,64.349998,67,3730800,63.509544
"798",64.019997,64.019997,61.580002,62.400002,4049800,59.149193
"799",59.650002,61.619999,59.130001,60.130001,3975200,56.997448
"800",54.02,55.889999,52.5,52.66,4425400,49.916607
"801",55.619999,56.73,53.009998,56.73,4454300,53.774578
"802",54.919998,55.889999,52.98,54.189999,6053200,51.366898
"803",50.150002,52.310001,47.48,48.119999,5615200,45.613125
"804",52.02,59.02,50.509998,58.860001,5751700,55.793613
"805",48.599998,56,47.720001,47.720001,5668000,45.233963
"806",49.16,50.580002,45.68,49.93,4963300,47.328835
"807",46.419998,50.169998,42.099998,45.220001,5538700,42.864208
"808",44.380001,47.639999,42.529999,46.630001,3758800,44.200748
"809",47.84,50,45.82,46.669998,4495300,44.238663
"810",46.150002,46.98,42.900002,43.209999,3925200,40.958916
"811",46.41,49.299999,45.220001,48.57,3145800,46.03968
"812",50,51.709999,45.189999,49.380001,4284800,46.807484
"813",49.93,49.950001,47.799999,49.419998,5341900,46.845402
"814",47.209999,50.169998,46.16,48.66,3734800,46.124992
"815",48.049999,52.18,47.68,51.77,2922300,49.072975
"816",51.25,54.09,50.919998,53.27,6702200,51.007172
"817",50.049999,50.849998,49.16,50.400002,6002000,48.259083
"818",50.150002,52.880001,50.080002,52.419998,2856000,50.193275
"819",52.099998,53.360001,50.860001,52.16,2013800,49.944321
"820",54.860001,56.02,53.580002,55.549999,2900500,53.190319
"821",58.639999,59.119999,55.959999,56.130001,2551400,53.745678
"822",56.669998,59,56.09,58.560001,2520000,56.07246
"823",59.91,62.509998,59.630001,60.950001,2773400,58.360935
"824",61,61.209999,58.34,59.439999,2259400,56.915077
"825",61.049999,61.889999,59.139999,60.610001,1893500,58.035378
"826",57.700001,58.740002,56.900002,57.07,2355400,54.645752
"827",56.93,59.07,56.900002,58.5,2459700,56.015003
"828",61.959999,61.990002,56.689999,58.490002,4420900,56.005432
"829",57.540001,59.610001,56.650002,58.18,2314200,55.708595
"830",56.439999,57.509998,54.599998,55.990002,3103000,53.611626
"831",57.43,58.110001,56.73,57.470001,2000800,55.028759
"832",57.599998,58.66,56.830002,57.049999,1795300,54.626606
"833",57.84,58.060001,56.639999,57.41,1612100,54.971306
"834",58.02,61.529999,57.580002,61.290001,2243600,58.686493
"835",63.200001,64,61.810001,62.75,3103000,60.084473
"836",65.010002,66.089996,63.93,64.459999,2346500,61.721828
"837",63.049999,63.310001,62.099998,63.040001,3657700,60.362152
"838",61.459999,61.459999,58.779999,59.080002,1773300,56.57037
"839",58,58.599998,57.34,58.400002,2613300,55.919254
"840",59.380001,60.040001,58.049999,58.080002,1954300,55.612846
"841",58.610001,59.009998,56.16,56.330002,2337900,53.937187
"842",57.400002,59.490002,57.099998,58.240002,1573300,55.766052
"843",59.73,60.32,58.779999,60.220001,1521300,57.661942
"844",59.240002,59.77,58.66,58.759998,2030900,56.263958
"845",58.91,59.25,56.290001,56.330002,2417200,53.937187
"846",56,56.18,53.040001,53.27,2362200,51.007172
"847",52.32,54.990002,51.209999,54.700001,2484500,52.376427
"848",53.84,55.09,53.389999,54.41,1836400,52.098743
"849",56.310001,58.84,55.970001,58.459999,2540800,55.976707
"850",57.990002,58.419998,56.689999,56.740002,1801600,54.329769
"851",57.59,58.860001,57.59,58.380001,1909500,55.900105
"852",58.040001,58.869999,57.84,58.09,1667100,55.622425
"853",55.919998,56.630001,54.259998,55.32,3883200,52.970093
"854",57.669998,61.32,57.450001,60.52,3969000,57.9492
"855",63.68,64.400002,62.560001,64.339996,2998000,61.60693
"856",65,65,61.880001,62.459999,3164100,59.806789
"857",61.580002,62.68,60.57,60.959999,2993900,58.370506
"858",61.43,62.889999,61.16,62.349998,1702900,59.701462
"859",63.110001,63.869999,62.27,62.810001,1822400,60.141922
"860",64.639999,66.099998,63.830002,65.900002,1793200,63.100662
"861",65.25,69.040001,65.25,69.029999,2798000,66.09771
"862",72.860001,74.25,70.019997,70.699997,3560700,67.696762
"863",71.440002,71.739998,69.349998,71.029999,2724600,68.012749
"864",68.900002,71.57,68.25,70.480003,2412300,67.486115
"865",70.330002,70.379997,66.129997,66.139999,3186600,63.330475
"866",62.950001,64.720001,61.060001,61.130001,3502600,58.533287
"867",64.050003,64.050003,60.91,63.119999,2754400,60.438755
"868",60.529999,63.220001,60.09,62.650002,2747700,59.98872
"869",65.540001,65.959999,63.200001,64.269997,2472400,61.539902
"870",64.339996,64.389999,62.5,63.209999,1757200,60.524933
"871",62.669998,63.93,62.310001,63.400002,1608100,60.706863
"872",64.580002,65.400002,62.459999,65.400002,5467200,62.621902
"873",64.480003,64.879997,63.509998,63.75,2203700,61.042
"874",65.139999,65.959999,64.449997,64.690002,1486300,61.94207
"875",63.720001,64.279999,61.580002,61.630001,2810900,59.012051
"876",61.349998,64.550003,61.139999,64.160004,2585400,61.434574
"877",63.040001,63.369999,59.529999,60.529999,4653000,57.958771
"878",61.450001,62.880001,61.009998,61.560001,2374600,58.945023
"879",60.73,64.07,60.73,63.549999,1983100,61.368874
"880",63.650002,64.040001,61.360001,62.130001,1870500,59.997612
"881",63.84,65.18,62.759998,63.130001,2147500,60.963291
"882",64.32,65.5,64.279999,64.480003,1521100,62.266953
"883",63.669998,63.900002,62.939999,63.169998,2246800,61.001915
"884",63.400002,65.230003,63.189999,64.949997,2207500,62.720821
"885",64.18,64.410004,61.02,61.66,1980300,59.543747
"886",61.68,64.239998,61.650002,64.120003,1435800,61.919312
"887",65.059998,65.739998,63.310001,64.589996,1860300,62.373177
"888",64.620003,65.169998,63.34,64.989998,1834200,62.759449
"889",64.300003,64.980003,62.939999,64.639999,2841800,62.421459
"890",64.019997,65.540001,63.630001,64.519997,1985900,62.305584
"891",63.880001,64.43,61.139999,61.709999,3480900,59.592026
"892",61.330002,61.689999,60.02,60.360001,3074300,58.288364
"893",60.75,62.099998,60.75,61.799999,2025500,59.678936
"894",61.279999,61.759998,60.209999,61.400002,1919700,59.292667
