"","DFS.Open","DFS.High","DFS.Low","DFS.Close","DFS.Volume","DFS.Adjusted"
"473",68.690002,70.760002,68.360001,70.720001,2631500,65.882072
"474",70.379997,70.949997,69.980003,70.720001,2370200,65.882072
"475",70.769997,71.07,69.550003,69.980003,1737700,65.192703
"476",69.040001,69.269997,67.760002,68.239998,2712700,63.937187
"477",68.32,69.639999,68.110001,68.809998,1289900,64.471245
"478",68.540001,69.139999,68.160004,68.510002,582600,64.190155
"479",69.5,70.75,69.150002,70.650002,1943400,66.195229
"480",70.410004,71.360001,70.330002,70.889999,1650200,66.42009
"481",71.019997,72.050003,70.419998,72.050003,1959600,67.50695
"482",71.5,71.900002,70.720001,71.220001,1282400,66.729286
"483",71.129997,71.519997,70.419998,71.300003,2086900,66.804222
"484",71.980003,72.529999,70.900002,71.690002,2210800,67.169655
"485",71.440002,71.440002,66.32,66.379997,3513300,62.194462
"486",65.269997,66.529999,64.110001,66.489998,4251900,62.297523
"487",66.330002,67.559998,64.389999,64.839996,2926300,60.75156
"488",64.610001,65.160004,63.220001,64.739998,2506400,60.657871
"489",65.419998,66.010002,63.279999,63.669998,2071400,59.655338
"490",64.709999,65.349998,64.029999,64.150002,1786800,60.105068
"491",64.110001,64.540001,62.939999,63.259998,2063600,59.271194
"492",62.490002,63.709999,61.720001,61.82,2978300,57.921986
"493",61.52,61.630001,59.560001,59.900002,4140900,56.123051
"494",60.529999,61.419998,59.110001,59.52,3369800,55.767017
"495",59.380001,60.810001,58.189999,58.400002,3238100,54.717636
"496",57.900002,58.880001,57.43,57.990002,3982900,54.333485
"497",58.009998,59.18,56.209999,56.400002,4540200,52.843746
"498",55.689999,56.450001,55.060001,55.09,1187700,51.616344
"499",55.200001,58.150002,54.360001,58.130001,3499000,54.464657
"500",57.25,58.869999,56.380001,58.869999,3220200,55.158001
"501",59.259998,59.720001,58.139999,58.310001,2348800,54.633316
"502",58.709999,59.169998,58.080002,58.98,2202100,55.261063
"503",57.919998,59.889999,57.790001,59.41,2096700,55.663948
"504",59.040001,59.41,58.16,58.41,2363400,54.727001
"505",59.630001,61.48,59.439999,61.290001,2093000,57.425404
"506",61.080002,62.110001,60.810001,61.389999,2460900,57.5191
"507",62.139999,62.669998,61.27,61.5,2688900,57.622166
"508",61.799999,62.439999,61.25,62.130001,1863400,58.212444
"509",61.869999,62.709999,61.650002,62.490002,1935700,58.549744
"510",62.099998,62.75,61.689999,62.540001,1721200,58.596596
"511",62.150002,63.279999,62.02,63.189999,2531100,59.205597
"512",62.919998,63.080002,62.110001,62.939999,1913100,58.971371
"513",63.09,64.650002,63.07,64.360001,2757100,60.301834
"514",64,65.18,63.68,64.540001,1925800,60.470482
"515",64.610001,66.599998,64.209999,66.370003,2852200,62.185097
"516",66.010002,66.459999,65.550003,66.120003,3956000,61.950863
"517",66.43,66.589996,65.050003,66.160004,2221700,61.988346
"518",66.169998,67.260002,66.010002,66.18,4666700,62.007076
"519",65.139999,67.410004,64.860001,66.730003,6524000,62.522404
"520",66.239998,67.360001,65.809998,67.360001,2209200,63.112667
"521",67.25,67.389999,66.57,66.779999,2166500,62.569241
"522",67.629997,68,66.540001,67.720001,2678300,63.449978
"523",67.190002,67.699997,66.949997,67.489998,2680700,63.23447
"524",67.589996,68.459999,67.419998,68.400002,1957800,64.087097
"525",68.599998,69.129997,68.220001,69.120003,2136100,64.761696
"526",69.18,69.25,68.610001,69.18,2330800,64.817902
"527",69.169998,69.589996,68.559998,69.019997,2372800,64.667999
"528",68.870003,68.93,68.040001,68.919998,2760500,64.574287
"529",68.349998,68.540001,67.440002,68.010002,2204100,63.72168
"530",68.18,68.589996,67.650002,67.879997,1813500,63.59988
"531",68.529999,70,68.489998,69.720001,2903400,65.323868
"532",70,70.68,69.919998,70.18,1661400,65.754845
"533",69.639999,70.220001,68.730003,69.690002,2156300,65.295753
"534",70.25,71.43,70.080002,71.290001,2387100,66.794868
"535",71,71.82,70.660004,71.589996,1948900,67.075943
"536",71.269997,71.690002,70.910004,71.620003,1984400,67.48111
"537",71.629997,71.68,70.919998,71.209999,1882900,67.094788
"538",71.43,71.690002,71.059998,71.459999,1351600,67.330353
"539",71.900002,72.279999,70.970001,71.029999,2339200,66.925201
"540",70.720001,71.300003,70.5,70.769997,2113000,66.680229
"541",70.620003,71.360001,70.269997,71.25,2073300,67.132477
"542",71.139999,71.919998,71,71.610001,2246100,67.471687
"543",72.019997,72.93,71.589996,71.839996,1621100,67.688393
"544",72.010002,72.599998,70.599998,71.440002,1557600,67.311508
"545",71.339996,71.410004,70.230003,71.029999,1900400,66.925201
"546",71.169998,72.169998,71,71.300003,2596200,67.179581
"547",71.190002,71.239998,69.559998,69.910004,2569100,65.869919
"548",69.309998,69.93,69.110001,69.879997,1842700,65.841652
"549",70.339996,71.059998,70.160004,70.870003,1581000,66.774445
"550",71.089996,71.68,70.980003,71.349998,1618300,67.2267
"551",71.760002,72.480003,71.470001,72.120003,1575800,67.952217
"552",72.269997,72.650002,72.089996,72.339996,1551900,68.159485
"553",72.089996,73.370003,72.040001,73.160004,3055400,68.932106
"554",73.379997,73.919998,73.239998,73.660004,1489000,69.403198
"555",74.099998,74.410004,73.510002,73.629997,2360700,69.374947
"556",73.489998,73.529999,71.400002,71.5,2150500,67.368042
"557",71.129997,72.849998,70.849998,72.419998,2088000,68.234871
"558",71.699997,71.830002,69.970001,70.349998,1956900,66.2845
"559",70.199997,70.709999,69.260002,69.760002,1880200,65.728592
"560",70.330002,70.739998,69.769997,70.580002,2016600,66.501205
"561",70.580002,71.080002,70.230003,70.480003,2035700,66.406998
"562",70.709999,71.330002,70.290001,70.720001,2058900,66.63311
"563",71.459999,71.830002,70.970001,71.160004,1933100,67.047691
"564",71.730003,73.669998,71.730003,73.5,1749000,69.252449
"565",73.540001,74.129997,73.150002,73.779999,1432200,69.516273
"566",74.190002,74.730003,73.690002,73.980003,1169700,69.704735
"567",73.980003,74.879997,73.870003,74.230003,1768400,69.940269
"568",74.43,75,74.199997,74.949997,1546700,70.61866
"569",74.620003,74.870003,74.230003,74.809998,1126400,70.486755
"570",74.379997,74.599998,73.870003,74.169998,1079600,69.883728
"571",74.32,74.629997,74.040001,74.529999,1119400,70.222931
"572",74.760002,75.160004,74.199997,74.870003,1131500,70.543282
"573",75.550003,76.519997,75.550003,76.209999,1309400,71.805847
"574",75.980003,76.279999,75.489998,75.809998,926000,71.428963
"575",76.169998,77.07,75.949997,76.949997,1924100,72.503082
"576",77.260002,77.269997,76.610001,76.860001,842800,72.418282
"577",76.760002,77.860001,76.589996,77.150002,1565100,72.691521
"578",76.849998,77.279999,76.620003,76.889999,981200,72.446556
"579",76.760002,77.330002,76.339996,77.199997,1722200,72.73864
"580",76.980003,77.43,76.690002,77.019997,1288500,72.569023
"581",76.800003,77.849998,76.489998,77.529999,1700700,73.049561
"582",79.089996,81.540001,78.360001,81.190002,3190400,76.498047
"583",81.260002,81.989998,81.07,81.440002,2017300,76.733612
"584",81.639999,81.93,80.849998,81.489998,3889500,76.780716
"585",81.480003,82.029999,81.040001,81.099998,3341900,76.413261
"586",81.18,81.849998,80.620003,81.139999,1666300,76.450935
"587",81.529999,82.449997,81.480003,82.269997,1569500,77.515633
"588",80.739998,82.510002,80.419998,82.029999,1355100,77.289505
"589",80.779999,81.379997,79.970001,80.470001,2346900,75.819664
"590",79.5,80.110001,78.279999,79.059998,2347200,74.49115
"591",78.220001,79.169998,77.510002,79,1850100,74.434608
"592",78.489998,79.690002,77.800003,79.459999,1857400,74.868042
"593",77.989998,78.029999,76.489998,76.620003,1956200,72.192154
"594",76.769997,78.290001,76.699997,77.639999,2130400,73.153206
"595",77.639999,78.099998,76.57,77.230003,2180600,72.766907
"596",77.620003,78.690002,77.389999,78.120003,1483700,73.605469
"597",77.220001,78.089996,77,77.290001,1356600,72.823433
"598",77.050003,78.160004,76.839996,77.82,1260300,73.3228
"599",78.389999,78.709999,78.129997,78.660004,1227500,74.114265
"600",78.379997,78.82,78.25,78.449997,1528500,73.916389
"601",77.43,77.550003,76.220001,76.550003,2501400,72.495834
"602",77.07,77.279999,76.43,76.900002,1783800,72.827301
"603",76.730003,77.18,76.150002,76.199997,2399800,72.164375
"604",75.910004,76.650002,75.25,76.519997,2100800,72.467422
"605",76.889999,77.120003,75.629997,75.93,754700,71.908669
"606",75.099998,75.349998,74.360001,74.550003,1432400,70.601761
"607",74.550003,75.389999,74.379997,74.709999,1925400,70.753288
"608",75.699997,77.269997,75.339996,77.230003,1853700,73.139832
"609",77.790001,77.809998,76.730003,77.720001,1432800,73.603874
"610",77.790001,78.339996,77.279999,78.099998,1514900,73.963737
"611",78.470001,78.919998,77.970001,78.139999,1101500,74.001625
"612",78.769997,79.279999,78.190002,78.190002,1176300,74.048988
"613",78.82,79.550003,78.410004,78.760002,1040300,74.588783
"614",78.629997,78.809998,76.790001,77.440002,1962200,73.338699
"615",77.440002,78.139999,77.279999,77.449997,2387600,73.348167
"616",77.610001,77.629997,76.339996,77.449997,1937800,73.348167
"617",77.540001,77.629997,76.760002,76.879997,1995700,72.80835
"618",77.129997,78.760002,76.769997,77.82,1477600,73.698578
"619",77.889999,78.220001,76.760002,77.010002,1508900,72.93148
"620",77.879997,78.559998,77.349998,78.389999,1395700,74.238396
"621",78.57,78.650002,78.080002,78.379997,2569500,74.22892
"622",78.239998,78.870003,77.5,77.589996,2245700,73.480751
"623",77.5,77.730003,76.709999,77.419998,1204600,73.319756
"624",77.699997,78.260002,77.269997,77.589996,1304200,73.480751
"625",77.650002,77.970001,77.349998,77.589996,1717700,73.480751
"626",77.589996,78.110001,77,77.589996,3766600,73.480751
"627",78.730003,79.660004,78.129997,78.580002,1994000,74.418327
"628",78.639999,79.32,78.510002,78.870003,1463100,74.692978
"629",79.25,80.440002,79.25,80.379997,824000,76.123001
"630",80.5,80.709999,79.879997,80.199997,1038800,75.952522
"631",79.839996,80.559998,79.769997,80.279999,1281400,76.028282
"632",79.660004,80.629997,79.599998,80.519997,1796100,76.255585
"633",80.730003,81.769997,79.93,80.099998,1303900,75.857826
"634",80.379997,81.160004,80.160004,80.589996,1491400,76.321877
"635",80.68,81.470001,80.519997,81.290001,1110100,76.984802
"636",81.459999,81.459999,80.360001,81.029999,1110600,76.738571
"637",81.290001,81.980003,80.879997,80.940002,1845300,76.653343
"638",80.760002,81.129997,79.980003,80.019997,1283800,75.782059
"639",79.730003,81.660004,79.709999,81.629997,1854800,77.306793
"640",81.860001,82.220001,81.25,81.739998,2404100,77.410973
"641",81.660004,82.57,81.589996,82.330002,3052900,77.969727
"642",82.879997,84.790001,82.68,84.480003,3563100,80.005859
"643",87.660004,92.370003,87.269997,92,7057400,87.127579
"644",92.910004,92.910004,91.300003,91.760002,3344200,86.900291
"645",91.82,92.980003,91,92.910004,2698000,87.989403
"646",92.75,92.75,91.489998,91.769997,2271800,86.90976
"647",90.879997,91.959999,90.519997,91.050003,2326900,86.227905
"648",90.489998,90.730003,89.209999,89.739998,2604600,84.987282
"649",89.75,90.050003,87.019997,87.620003,3264700,82.979561
"650",87.260002,87.57,85.330002,86.68,2574200,82.08934
"651",84.830002,84.959999,82.550003,83.199997,3157400,78.793648
"652",84.139999,84.389999,83.019997,84.309998,2440200,79.844856
"653",82.68,83.940002,81.860001,83.769997,2625000,79.333458
"654",84.25,85.32,83.830002,84.629997,2146600,80.147903
"655",84.230003,84.68,83.510002,83.989998,1263600,79.541794
"656",83.209999,83.410004,81.489998,81.559998,1212000,77.240501
"657",81.239998,83.550003,81,82.949997,1984900,78.556877
"658",80.980003,81.43,79.360001,79.419998,1879400,75.213844
"659",79.839996,80.5,78.540001,79.029999,1913600,74.844498
"660",79.559998,80.900002,79.440002,80.349998,1853600,76.094582
"661",81.650002,81.809998,80.699997,80.879997,1650600,76.596504
"662",80.480003,80.839996,79.690002,79.75,1445900,75.52636
"663",80.059998,80.239998,79.580002,79.769997,1135200,75.964409
"664",80.220001,80.720001,79.370003,79.68,976700,75.878708
"665",79.199997,79.769997,76.260002,76.760002,1670300,73.098015
"666",77.5,78.089996,76.629997,78.059998,1410800,74.335999
"667",78.57,78.68,77.029999,77.489998,2018900,73.793182
"668",77.169998,79.360001,77.160004,78.959999,1563100,75.193062
"669",79.900002,80.470001,79.540001,80,960400,76.183449
"670",80.730003,80.730003,79.32,79.970001,1498400,76.154877
"671",79.110001,79.339996,77.559998,78.459999,1734300,74.716911
"672",79.269997,79.660004,78.709999,79.330002,1968200,75.545418
"673",80.550003,82.139999,80.379997,81.82,1943400,77.916618
"674",81.989998,82.629997,81.5,82.25,1792600,78.326103
"675",83.080002,85.690002,83.080002,84.470001,2212300,80.440201
"676",84.209999,85.080002,83.400002,84.32,1939800,80.297356
"677",84.339996,84.400002,83.010002,84.389999,1868700,80.364006
"678",84.519997,84.959999,83.589996,84.5,1954000,80.468765
"679",85.209999,85.629997,84.440002,84.779999,1651000,80.735405
"680",83.919998,83.919998,82.349998,83.589996,1808900,79.602173
"681",83.379997,84.120003,82.800003,83.900002,1855200,79.897392
"682",83.739998,84.459999,82.940002,84.309998,1226300,80.287827
"683",84.089996,84.949997,83.660004,83.739998,1108100,79.745018
"684",84.050003,84.57,82.940002,82.940002,2911000,78.983185
"685",82.080002,83.589996,82.010002,83.309998,1529200,79.335526
"686",83.730003,84.25,81.599998,82,2365800,78.088036
"687",81.980003,82.300003,80.949997,81.75,2133600,77.849953
"688",81.93,82.169998,81.150002,81.349998,1387800,77.46904
"689",81.989998,82.669998,81.059998,81.510002,1102700,77.621414
"690",81.870003,81.949997,80.889999,81.089996,1829700,77.221443
"691",81.709999,81.849998,78.779999,78.940002,1979900,75.174019
"692",78.150002,78.360001,76.199997,76.809998,1930600,73.14563
"693",76.43,77.019997,74.849998,76.510002,1807100,72.85994
"694",76.519997,77.949997,76.519997,77.889999,1298700,74.17411
"695",77.550003,78.650002,77.489998,77.699997,1600800,73.993164
"696",76.779999,76.779999,75.160004,75.169998,1469100,71.58387
"697",75.959999,76.860001,75.75,76.139999,1712400,72.507591
"698",76.290001,77.480003,76.209999,76.5,1477000,72.850426
"699",77.730003,78.639999,77.279999,77.360001,2011200,73.669395
"700",76.800003,78,76.559998,77.75,1613600,74.040779
"701",78.300003,79.68,77.830002,78.949997,1470800,75.18354
"702",78.769997,79.440002,78.470001,78.559998,1681500,74.812126
"703",78.889999,79.620003,78.459999,79.230003,1848500,75.45018
"704",79.220001,79.629997,78.730003,78.940002,1662000,75.174019
"705",79.68,80.650002,79.610001,80.440002,1748600,76.602448
"706",79.959999,82.089996,79.959999,81.150002,3516400,77.278595
"707",82.339996,83.330002,80.040001,80.519997,2692200,76.678642
"708",80.410004,80.949997,78.669998,79.739998,1486600,75.935852
"709",79.589996,80.529999,79.010002,80.139999,1420300,76.316772
"710",80.620003,81.540001,80.5,81.43,2203500,77.545212
"711",81.129997,82.160004,81.080002,81.220001,1360200,77.345245
"712",81.25,81.260002,80.139999,81.150002,1197500,77.278595
"713",80.699997,81.150002,79.519997,80.260002,1331600,76.431046
"714",81.059998,81.940002,80.830002,81.720001,1075600,77.821396
"715",82.419998,82.739998,82.010002,82.660004,1336700,78.716545
"716",82.839996,83.730003,82.690002,83.099998,1752400,79.135567
"717",83.239998,83.760002,82.690002,83.18,1732100,79.211731
"718",83.779999,85.269997,83.779999,84.349998,1500300,80.325928
"719",84.25,84.709999,83.449997,84.709999,1201600,80.668747
"720",83.919998,84.800003,83.919998,84.120003,669000,80.106895
"721",84.139999,84.629997,83.709999,84.449997,1402300,80.42115
"722",84,84.519997,83.370003,84.309998,1513600,80.287827
"723",84.040001,85.050003,84.040001,84.809998,1331400,80.763977
"724",85.199997,85.199997,84.040001,84.519997,1631700,80.487808
"725",84.230003,84.730003,83.550003,84.150002,1721600,80.135468
"726",84.459999,84.879997,83.830002,83.910004,1421500,79.906914
"727",83.239998,83.550003,82.309998,82.860001,1173500,79.322952
"728",82.970001,83.110001,82.290001,82.919998,987100,79.380379
"729",83.199997,84.040001,82.93,83.870003,955000,80.289848
"730",83.980003,85.269997,83.970001,85.18,1093000,81.543922
"731",84.809998,85.160004,84.239998,84.730003,1054300,81.113129
"732",85,85.330002,84.589996,85.120003,990400,81.486473
"733",84.900002,85.220001,84.660004,84.870003,606300,81.247154
"734",85.260002,85.540001,83.959999,84.059998,1295000,80.471718
"735",82.989998,83.18,81.589996,82.959999,1785400,79.418678
"736",82.959999,83.989998,82.959999,83.629997,1603300,80.060081
"737",82.800003,83.32,82.150002,83.129997,2368000,79.581429
"738",84.190002,84.93,84.050003,84.309998,1644700,80.711052
"739",83.980003,84.889999,83.800003,84.209999,1425300,80.615318
"740",84,84.919998,83.779999,84.860001,1104900,81.237579
"741",84.919998,85.25,84.040001,84.230003,1215300,80.634476
"742",84.389999,86.559998,84.139999,86.379997,1536800,82.692688
"743",86.480003,87.389999,85.879997,86.68,1331600,82.979881
"744",87.139999,87.370003,86.029999,86.129997,1787600,82.453362
"745",86.389999,86.970001,85.82,86.510002,1710100,82.817146
"746",86.470001,86.940002,86.220001,86.510002,2004900,82.817146
"747",86.440002,86.68,86.059998,86.32,1872600,82.635254
"748",86.839996,87.43,86.5,86.699997,2909000,82.999023
"749",86.790001,86.790001,85.220001,85.339996,1035500,81.697083
"750",85.379997,85.650002,84.970001,85.279999,450400,81.639648
"751",85.419998,85.650002,85.080002,85.489998,787700,81.840683
"752",85.650002,85.650002,84.849998,84.949997,556100,81.323723
"753",85.290001,85.389999,84.349998,84.529999,775500,80.921661
"754",84.290001,84.989998,84.290001,84.82,894100,81.199287
"755",85.110001,85.309998,84.470001,85.300003,1559200,81.658798
"756",84.010002,84.43,83.349998,83.879997,1068300,80.299416
"757",83.010002,83.379997,81.669998,82.400002,2278300,78.882591
"758",81.959999,82.389999,81.389999,81.489998,1926300,78.011436
"759",81.669998,83.059998,81.349998,82.370003,2092300,78.853874
"760",82.940002,83.489998,82.919998,83.43,1580100,79.868614
"761",83.440002,83.589996,82.540001,82.68,909100,79.150635
"762",82.760002,83.110001,82.190002,82.879997,996900,79.342102
"763",82.910004,83.480003,82.580002,83.040001,1343300,79.495262
"764",82.629997,83.699997,82.400002,83.32,1430800,79.763313
"765",83.830002,84.349998,83.459999,83.639999,1702900,80.069656
"766",84.029999,84.970001,83.709999,84.440002,2736800,80.835503
"767",84,84.599998,83.519997,83.68,2002200,80.107948
"768",84.43,85.629997,84.059998,85.339996,2804200,81.697083
"769",84.949997,85.860001,84.269997,85.849998,2734400,82.185318
"770",78.120003,79.190002,76,76.290001,12378800,73.033401
"771",74.300003,75.18,73.43,73.910004,4547200,70.754997
"772",76,76,74.120003,75.230003,4336800,72.018661
"773",75.410004,76.300003,75.239998,75.800003,2515800,72.564323
"774",74.970001,76.559998,74.82,76.370003,3404700,73.109985
"775",75.849998,76,74.639999,75.129997,2695200,71.92292
"776",75.769997,76.68,74.970001,75.089996,2842600,71.884628
"777",76.199997,76.839996,75.790001,75.800003,2228600,72.564323
"778",76.980003,77.889999,76.639999,77.379997,2099500,74.076874
"779",77.830002,78.139999,76.349998,76.349998,2083300,73.090836
"780",75.839996,75.839996,74.730003,75.290001,2295300,72.076096
"781",75.07,75.970001,75.019997,75.830002,1400000,72.593033
"782",76.099998,76.629997,75.709999,75.75,1617400,72.516464
"783",76.169998,76.389999,75.440002,76.040001,1608800,72.794083
"784",75.910004,76.589996,75.449997,76.199997,2038600,72.947243
"785",76.279999,76.790001,76,76.419998,1426400,73.157852
"786",76.089996,76.360001,75.059998,75.349998,1686700,72.13353
"787",75.160004,75.769997,74.709999,75.559998,1627600,72.75943
"788",75.400002,76.360001,75.230003,75.790001,1178800,72.980919
"789",75.290001,75.440002,74.43,75.32,1722800,72.528328
"790",72.860001,73.959999,72.690002,73.150002,2020100,70.438766
"791",73.160004,73.18,69.089996,69.489998,3074000,66.914413
"792",70.150002,70.779999,68.970001,69,2130100,66.442574
"793",67.360001,68.949997,65.260002,66.18,3473600,63.727112
"794",63.970001,65.620003,63.240002,65.580002,5033200,63.149338
"795",66.110001,67.93,65.019997,67.879997,4289900,65.364082
"796",67.639999,68.730003,63.900002,64.309998,3601100,61.926407
"797",65.309998,66.839996,64.32,66.690002,2878200,64.218201
"798",64.419998,65.879997,63.919998,64.57,3488400,62.176769
"799",62,64.25,61.330002,62.580002,3861400,60.260529
"800",58.09,58.5,54.130001,54.759998,3598100,52.73037
"801",57.209999,58.689999,53.57,57.689999,4406400,55.551769
"802",56,56.450001,52.389999,53.200001,3094000,51.228191
"803",48.5,50.18,44.790001,44.880001,4487200,43.216564
"804",48.93,51.889999,46.240002,51.759998,4450200,49.84156
"805",44.25,44.75,37.560001,37.869999,4819400,36.466385
"806",38.779999,39.16,32.82,36.869999,9789100,35.503441
"807",33.990002,34.41,26.6,27,7428600,25.999271
"808",26.42,28.790001,23.25,28.33,8318800,27.279974
"809",29.700001,29.969999,25.23,25.25,9368300,24.314129
"810",25.75,27.07,24.139999,26.65,8226000,25.662243
"811",29.1,34.07,29,33.779999,7215800,32.527973
"812",38.200001,39.540001,35.419998,37.450001,10275700,36.061954
"813",39.66,43.82,39.060001,41.709999,8278500,40.164055
"814",39.27,39.740002,37.540001,38.41,5011600,36.986366
"815",38,38.299999,36.029999,37.59,4527400,36.196762
"816",37.34,37.919998,35.299999,35.669998,3243600,34.347919
"817",32.869999,33.299999,30.73,31.530001,5421700,30.36137
"818",30.9,32.34,30.27,30.99,5503700,29.841383
"819",30.59,30.690001,27.51,28.530001,6207900,27.472563
"820",31.379999,33.82,31.32,33.459999,6364400,32.219833
"821",36.810001,39.740002,34.91,35,6247000,33.702759
"822",36.200001,37.610001,35.32,37.220001,5470900,35.840477
"823",38.5,42,38.5,39.209999,5687900,37.756718
"824",39.5,39.900002,35.66,36.18,6688700,34.83902
"825",37.02,37.799999,34.93,35.529999,6233100,34.213112
"826",33.299999,33.540001,32.349998,32.98,5490700,31.757624
"827",32.77,32.98,31.09,31.690001,5762300,30.515442
"828",33.889999,35.189999,33.799999,35.040001,6258900,33.741276
"829",33.669998,35.57,33.049999,35.220001,6279600,33.914604
"830",33.25,34.869999,33.169998,34.299999,5676700,33.028702
"831",35.25,35.5,34.41,35.150002,6716100,33.847198
"832",32.689999,35.84,32.5,34.82,7849600,33.52943
"833",35.509998,36.779999,35.169998,36.23,6886300,34.887165
"834",37,37.990002,36.41,37.439999,5166800,36.052319
"835",39.740002,40.889999,39.240002,40.060001,6163900,38.575218
"836",43,46.200001,42.990002,45.91,6794900,44.208385
"837",44,45.189999,42.68,42.970001,5309700,41.377357
"838",40.790001,41.790001,39.91,41.369999,6677600,39.836658
"839",39.709999,41.689999,38.779999,41.369999,6068200,39.836658
"840",42.509998,43.43,40.91,41.099998,7138100,39.576668
"841",41.43,42.060001,38.849998,39.139999,4075000,37.689312
"842",40.009998,41.549999,40.009998,40.48,3993400,38.979645
"843",42.209999,42.849998,41.48,42.720001,3635400,41.136623
"844",41.48,41.689999,40.279999,40.459999,4197400,38.960384
"845",40.470001,41.599998,39.169998,39.200001,3845000,37.747089
"846",39.029999,39.099998,35.73,36.389999,5654500,35.041241
"847",35.860001,39.540001,35.049999,39.23,6623200,37.775974
"848",38.5,39.080002,37.77,38,3217500,36.591568
"849",40.389999,41.380001,40.18,41.060001,5297400,39.538151
"850",40.73,41.419998,39.349998,39.75,4664500,38.276703
"851",40.369999,41.389999,40.209999,41.009998,4392400,39.932014
"852",40.900002,41.560001,40.23,40.75,3222600,39.678852
"853",40.810001,41.150002,39.759998,40.470001,2434000,39.406212
"854",42.919998,45.009998,42.470001,44.080002,7294700,42.921322
"855",47.27,49.619999,46.950001,49.599998,8441000,48.296219
"856",50.32,52.189999,48.849998,49.470001,10462500,48.16964
"857",48.139999,49.950001,47.349998,47.509998,8223400,46.261158
"858",47.790001,49.860001,47.459999,49.84,5263500,48.529911
"859",51,52.560001,50.790001,52.389999,5863100,51.012882
"860",55.060001,57.259998,54.950001,57.139999,7986000,55.638027
"861",55.77,58.66,54.93,58.259998,6713600,56.728584
"862",64.089996,66.769997,60.25,60.619999,9503200,59.02655
"863",64.410004,64.410004,60.860001,61.290001,6063000,59.678936
"864",58.509998,60.02,57.549999,58.849998,5379000,57.303078
"865",58.200001,58.799999,54.959999,54.959999,6288800,53.515331
"866",52,52.98,48.91,49.41,6802100,48.111214
"867",53,53.369999,49.970001,52.990002,4580100,51.597111
"868",49.93,55.700001,49.610001,54.549999,5912200,53.116104
"869",57.669998,57.959999,54.330002,55.919998,4838100,54.450092
"870",56.02,57.049999,54.93,55.080002,5078000,53.632175
"871",53.91,55.700001,53.360001,53.830002,4467600,52.415031
"872",55.400002,55.400002,52.57,53.73,9597200,52.317661
"873",54.209999,55.029999,53.029999,54.02,4466600,52.600037
"874",55,55.630001,54.18,54.860001,3842700,53.417957
"875",53.549999,53.73,50.209999,50.810001,4531900,49.474415
"876",50.389999,52.119999,49.630001,52.060001,4048500,50.691555
"877",50.75,51,47.349998,48.669998,7919200,47.390667
"878",49.360001,50.16,48.299999,49.32,8268800,48.023579
"879",49.220001,50.470001,48.709999,50.09,7392400,48.773342
"880",50.290001,51.5,48.119999,48.220001,3064900,46.952496
"881",49.799999,51.07,48.68,48.849998,3037400,47.565933
"882",50.650002,51.400002,49.84,50.610001,2768900,49.279678
"883",49.990002,50.200001,47.860001,48.150002,4029500,46.884338
"884",48.400002,49.040001,47.400002,48.68,3476400,47.400402
"885",48.349998,48.419998,45.400002,46.450001,3955300,45.229023
"886",46.509998,48.450001,46.029999,48.380001,3620200,47.108292
"887",48.990002,49.799999,47.259998,48.18,3420500,46.913548
"888",47.75,48.220001,46.82,47.52,2835600,46.270897
"889",48.619999,50.689999,48.619999,50.349998,3759100,49.026505
"890",49.790001,51.360001,49.389999,50.290001,2218800,48.968086
"891",50.400002,50.740002,48.75,48.990002,2520300,47.702259
"892",48.5,48.849998,47.419998,47.490002,2861300,46.241684
"893",48.169998,49.419998,47.860001,49.009998,4531700,47.721733
"894",48.18,51.099998,48.18,50.700001,4272700,49.36731
"895",50.310001,52.98,49.810001,51.630001,6655300,50.272861
"896",51.73,52.099998,50.669998,50.82,3763800,49.48415
"897",50.34,52.240002,49.459999,51.759998,3654400,50.399445
"898",51.16,51.889999,50.049999,50.110001,2728900,48.79282
"899",50.16,51.860001,49.720001,51.830002,2583100,50.467606
"900",50.369999,50.48,49.290001,50.41,2372800,49.084927
"901",50.310001,50.529999,48.360001,49.43,2568400,48.130684
"902",49.700001,50.34,48.990002,49.5,3619800,48.198856
"903",49.439999,49.720001,48.610001,48.720001,3489300,47.439354
"904",49.349998,50.540001,49.23,50.450001,3870100,49.123875
"905",50.099998,50.799999,49.43,50.110001,2010200,48.79282
"906",49.610001,51.43,48.98,51.389999,2912500,50.039169
"907",51.610001,54.369999,51.52,53.77,3748800,52.356609
"908",55.68,57.669998,55.099998,55.759998,3754300,54.294296
"909",56.939999,56.950001,53.580002,54.490002,3228900,53.057686
"910",53.580002,54.759998,53.200001,53.43,1839100,52.025551
"911",52.950001,54.869999,52.619999,54.299999,1521200,52.872677
"912",54.150002,54.32,52.580002,52.59,2820800,51.207623
"913",52.619999,52.990002,50.799999,50.939999,3254200,49.600994
"914",50.509998,51.439999,49.860001,50.810001,1891100,49.905479
"915",50.040001,50.57,49.75,49.939999,1923100,49.050964
"916",49.939999,50.259998,48.919998,49.57,2215300,48.687557
"917",49.919998,52.470001,49.830002,52.389999,2580600,51.457352
"918",53,53.419998,51.48,52.220001,2119400,51.290382
"919",52.110001,52.630001,51.259998,51.529999,2946300,50.612656
"920",51.700001,54.25,51.360001,53.709999,3843300,52.753853
"921",54.07,54.389999,53.240002,54.25,2253800,53.284241
"922",54.259998,54.259998,53.060001,53.080002,3310300,52.135071
