"","PNW.Open","PNW.High","PNW.Low","PNW.Close","PNW.Volume","PNW.Adjusted"
"945",74.370003,78.099998,74.18,77.860001,1039500,73.797119
"946",77.919998,80.339996,77.529999,79.639999,1166300,75.484245
"947",80.010002,82.540001,79.389999,81.120003,1251300,76.887009
"948",81.669998,83.400002,81.18,82.949997,1056500,78.621513
"949",82.879997,84.110001,82.849998,83.540001,762000,79.180725
"950",84.07,84.239998,82.120003,82.559998,670800,78.251862
"951",81.650002,82.129997,81.07,81.559998,732000,77.304039
"952",81.32,81.32,79.440002,80.730003,1060800,76.517365
"953",80.959999,81.32,80.120003,80.260002,783200,76.071884
"954",79.550003,81.480003,79.440002,80.879997,686000,76.659531
"955",80.93,81.870003,80.400002,81.07,600600,76.839615
"956",81.410004,82.260002,81.379997,81.809998,762600,77.541008
"957",82.269997,82.650002,81.580002,82.330002,445000,78.033867
"958",82.290001,84.199997,81.940002,83.690002,1025500,79.322899
"959",83.660004,85.910004,82.779999,85.730003,1137500,81.256454
"960",86.669998,87.050003,85.730003,86.730003,1161100,82.204269
"961",86.260002,86.870003,85.290001,86.510002,963900,81.99575
"962",86.32,87.129997,85.839996,85.860001,921000,81.379662
"963",84.809998,85.739998,82.440002,82.769997,1441100,78.450905
"964",82.209999,83.989998,80.970001,83.260002,1147300,78.915344
"965",82.349998,83.330002,80,81.57,1420700,78.09201
"966",82.080002,82.860001,80.190002,81.07,982200,77.613327
"967",82.120003,82.82,80.949997,81.760002,867400,78.273903
"968",81.18,85.019997,81.18,82.199997,1135900,78.695145
"969",82.949997,85.760002,82.669998,84.480003,985000,80.877937
"970",84.25,85.599998,83.589996,83.790001,926100,80.217354
"971",86.669998,89.849998,86.669998,87.940002,1408600,84.190399
"972",88.260002,91.059998,88.050003,90.900002,1191600,87.024193
"973",90.75,91.879997,89.5,89.589996,818000,85.770042
"974",89.379997,89.699997,86.720001,87.839996,889600,84.094673
"975",88.330002,89.980003,88.260002,89.459999,682200,85.645599
"976",91.010002,91.400002,89.720001,90.440002,704400,86.583817
"977",89.599998,90.139999,86.720001,86.779999,1154000,83.079857
"978",87.43,88.139999,84.519997,84.720001,1033600,81.107697
"979",84.949997,85.010002,83.25,83.550003,773600,79.987587
"980",83.339996,84.540001,83.150002,83.25,744700,79.700378
"981",83.389999,84.730003,83.330002,84.480003,661600,80.877937
"982",85.010002,86.209999,84.760002,85.779999,779600,82.122498
"983",85.550003,86.709999,84.879997,86.519997,986600,82.83094
"984",86.339996,86.339996,83.610001,83.940002,289200,80.360954
"985",84,84.260002,81.360001,81.849998,1460400,78.360069
"986",82.699997,83.169998,82.209999,82.349998,610300,78.838745
"987",81.949997,83.120003,81.080002,82.889999,657900,79.355721
"988",82.889999,82.949997,81.25,81.400002,818300,77.92926
"989",81.5,82.709999,81.300003,82.410004,1231300,78.896194
"990",81.790001,83.379997,81.599998,82.580002,576900,79.058945
"991",82.029999,82.82,81.580002,81.82,690300,78.331345
"992",81.830002,82.32,80.57,81.330002,1133700,77.862236
"993",81.489998,81.830002,80.550003,80.739998,895800,77.297394
"994",80.580002,81.129997,79.690002,79.720001,879800,76.320892
"995",80.620003,81.18,78.900002,79.139999,1505800,75.765617
"996",79.449997,80.480003,78.75,80.029999,1215500,76.617661
"997",80.379997,80.800003,78.610001,78.650002,766000,75.296516
"998",78.800003,80.209999,78.720001,79.32,870800,75.937943
"999",79.239998,79.75,78.209999,78.650002,1319300,75.296516
"1000",78,78.459999,76.400002,77.290001,823300,73.994499
"1001",77.139999,78.169998,76.150002,77.779999,894000,74.4636
"1002",78.389999,79.370003,77.349998,77.400002,635300,74.0998
"1003",77.419998,78.059998,76.720001,77.870003,239300,74.549767
"1004",78.18,79.209999,77.839996,78.43,386700,75.085892
"1005",78.43,79.349998,78.43,79.07,641300,75.698608
"1006",78.849998,79.610001,78.510002,79.110001,561900,75.736893
"1007",79.050003,80.029999,78.839996,79.949997,539300,76.541077
