"","AEE.Open","AEE.High","AEE.Low","AEE.Close","AEE.Volume","AEE.Adjusted"
"454",64.940002,66.339996,64.940002,66.050003,1230100,61.089706
"455",65.860001,66.099998,65.309998,65.650002,1561600,60.719749
"456",66.029999,66.410004,65.379997,65.489998,1910400,60.571766
"457",65.75,67.230003,65.400002,66.790001,1532100,61.774136
"458",66.449997,66.449997,65.290001,65.690002,1874400,60.756748
"459",65.970001,66.25,63.84,64.400002,2467100,59.563622
"460",64.480003,65.419998,64.480003,65.199997,1052700,60.303539
"461",65.540001,65.809998,64.559998,65,1481200,60.118561
"462",64.349998,65.629997,63.529999,64.580002,2464200,59.73011
"463",64.940002,64.940002,63.68,64.349998,1701900,59.517376
"464",64.629997,64.800003,63.32,63.610001,1429900,58.832951
"465",63.970001,64.889999,63.830002,64.650002,1169800,59.794853
"466",64.650002,65.120003,64.519997,65.07,1130700,60.1833
"467",65.389999,66.099998,64.870003,66.040001,1453400,61.080463
"468",65.980003,66.330002,65.309998,66.300003,1463600,61.320934
"469",66.330002,67.5,66.220001,67.32,1380400,62.264328
"470",67.260002,68.949997,67.160004,68.389999,1889300,63.253983
"471",68.449997,69.010002,67.949997,68.830002,1186200,63.660946
"472",68.489998,69.199997,68.220001,68.739998,1426800,63.57769
"473",68.339996,69.470001,67.470001,69.389999,1853000,64.178879
"474",70,70.360001,69.169998,69.300003,1651900,64.095634
"475",69.349998,69.779999,69.220001,69.739998,2242700,64.502586
"476",69.989998,70.68,68.879997,69,1576100,63.818184
"477",68.82,68.949997,67.339996,67.519997,1420400,62.44931
"478",67.639999,67.940002,67.199997,67.75,586800,62.662041
"479",67.870003,68.099998,67.059998,67.82,1085300,62.726788
"480",67.779999,68.720001,67.260002,68.68,1386500,63.522198
"481",68.720001,68.989998,68.040001,68.110001,911800,62.995014
"482",67.580002,67.93,67.309998,67.82,1278800,62.726788
"483",68.019997,68.690002,67.599998,68.620003,2389800,63.466709
"484",68.32,69.800003,67.910004,69.800003,1561600,64.55809
"485",70,70.949997,69.779999,70.040001,1292000,64.780075
"486",70.339996,70.43,68.68,70.160004,1923800,64.891052
"487",70.139999,70.669998,69.5,70.419998,1106900,65.131538
"488",70.550003,70.940002,69.300003,70.709999,909300,65.399742
"489",70.410004,70.559998,69.889999,70.290001,1042300,65.450958
"490",70.370003,70.639999,69.599998,69.839996,1024900,65.031937
"491",69.860001,70.720001,69.860001,70.440002,1089900,65.590645
"492",70.620003,70.860001,69.519997,69.809998,1432800,65.003998
"493",70.050003,70.089996,67.089996,67.309998,2086800,62.676113
"494",67.529999,68.25,67.080002,67.379997,1873300,62.741295
"495",67.68,68.239998,66.93,67.209999,1267200,62.582996
"496",67.260002,68.290001,66.110001,67.029999,2116800,62.415386
"497",66.580002,68.550003,66.580002,66.940002,3520500,62.331589
"498",67.07,67.440002,63.029999,63.240002,664300,58.886318
"499",63.369999,64.400002,62.509998,64.349998,1004800,59.919891
"500",64.410004,65.309998,63.330002,65.300003,1396000,60.804497
"501",65.43,65.959999,64.68,64.940002,847600,60.469276
"502",65.059998,65.279999,64.309998,65.230003,935100,60.739319
"503",65.07,65.120003,63.130001,63.529999,1325200,59.156345
"504",63.490002,64.209999,63.330002,63.689999,1362900,59.305332
"505",63.450001,64.790001,63.279999,64.589996,1691100,60.143364
"506",64.230003,64.699997,63.68,63.849998,2235500,59.454315
"507",64.019997,64.940002,63.689999,64.860001,1268800,60.394783
"508",64.639999,65.029999,64.099998,64.379997,1501000,59.94783
"509",64.529999,65.860001,64.269997,65.809998,1080100,61.279377
"510",65.709999,65.889999,65.080002,65.550003,873700,61.037285
"511",64.870003,65.150002,64.169998,64.959999,1499500,60.487892
"512",64.769997,66.660004,64.669998,66.040001,1794900,61.493549
"513",65.720001,66.720001,65.470001,66.669998,1405800,62.08017
"514",66.730003,67.139999,66.540001,67.059998,1255100,62.443314
"515",67.029999,67.379997,66.830002,67.239998,1138900,62.610931
"516",67.349998,67.900002,66.739998,67.580002,1495800,62.927532
"517",67.650002,68.120003,67.480003,68.099998,1205200,63.411736
"518",68.230003,68.82,67.489998,68.75,1101900,64.016983
"519",68.43,69.029999,67.790001,67.940002,1220500,63.262745
"520",68.019997,68.300003,67.279999,67.660004,943700,63.002029
"521",67.879997,68.25,67.279999,67.470001,1544100,62.825096
"522",67.190002,68.300003,66.970001,67.940002,1117500,63.262745
"523",67.790001,69.620003,67.510002,69.339996,2230300,64.566345
"524",69.339996,69.339996,68.209999,68.849998,1157300,64.110085
"525",68.510002,69,67.900002,68.989998,1645600,64.240463
"526",68.790001,68.980003,68.370003,68.839996,1277600,64.100777
"527",68.779999,69.059998,68.480003,68.889999,861400,64.147346
"528",68.860001,69.730003,68.720001,69.720001,1280700,64.920212
"529",69.599998,70.480003,69.480003,70.470001,921600,65.618561
"530",70.489998,70.959999,70.339996,70.760002,1455300,65.888603
"531",70.660004,71.080002,70.029999,70.190002,2108200,65.357849
"532",69.800003,70.139999,69.800003,70.059998,1663900,65.236801
"533",68.699997,69.900002,68.260002,69.029999,2081000,64.277695
"534",69.540001,69.970001,69.290001,69.68,1979100,64.882957
"535",69.720001,70.389999,69.599998,70.089996,1241400,65.264725
"536",70,70.489998,69.529999,70.400002,1286600,65.553383
"537",70.099998,71.309998,69.809998,71.199997,1395000,66.298309
"538",71.379997,72.18,71.160004,72.18,1941400,67.210838
"539",72.360001,72.360001,70.580002,70.879997,1845600,66.000336
"540",71.010002,71.010002,70.010002,70.220001,1629400,65.385796
"541",70,70.75,69.800003,70.419998,1177900,65.572021
"542",70.449997,71.379997,70.230003,71.239998,1530500,66.335548
"543",71.580002,71.610001,70.410004,70.93,1058600,66.046913
"544",71.330002,71.360001,70.419998,71.300003,1370100,66.391434
"545",71.279999,71.550003,70.82,71.07,1271600,66.177261
"546",71.230003,71.43,70.800003,71.07,1290900,66.177261
"547",71.290001,71.900002,71,71.220001,1493600,66.316917
"548",71.220001,71.769997,71.029999,71.699997,1028200,66.763885
"549",71.839996,72.610001,71.809998,72.57,1254000,67.573997
"550",72.290001,72.550003,71.889999,72.370003,1837600,67.831749
"551",72.419998,73,72.260002,72.940002,1452500,68.366013
"552",72.889999,73.25,72.480003,72.610001,1509700,68.056694
"553",72.459999,73.32,72.339996,73.040001,2026200,68.45974
"554",73.07,73.110001,72.239998,72.510002,1611400,67.962982
"555",72.440002,72.5,71.57,72,1791100,67.484955
"556",72.230003,72.959999,71.959999,72.230003,1294900,67.700531
"557",72.150002,73.43,72.019997,73.260002,980700,68.665939
"558",73.480003,74.449997,73.410004,73.75,1346900,69.125206
"559",73.93,74.459999,73.57,74.300003,1385400,69.640732
"560",74.349998,74.910004,74.089996,74.75,1034900,70.0625
"561",74.68,74.889999,73.970001,74.389999,1425000,69.725075
"562",74.559998,74.709999,73.18,73.459999,992400,68.853401
"563",73.330002,73.620003,73.010002,73.550003,1425300,68.937759
"564",73.580002,73.769997,72.120003,72.790001,1321000,68.22541
"565",72.790001,72.849998,72.199997,72.559998,1328300,68.009842
"566",72.519997,72.790001,71.849998,72.239998,1362400,67.709908
"567",72.620003,72.620003,71.389999,71.559998,1955000,67.072556
"568",71.739998,72.419998,71.209999,72.389999,2557800,67.850494
"569",72.360001,72.379997,71.540001,71.669998,1029400,67.175659
"570",71.760002,72.040001,71.519997,72.019997,828200,67.5037
"571",72.059998,72.57,71.400002,71.5,1402000,67.016319
"572",71.5,71.870003,71.220001,71.839996,856400,67.334969
"573",71.690002,72.019997,71.059998,71.980003,1466600,67.466217
"574",72.190002,72.389999,71.779999,72.029999,756500,67.513084
"575",71.949997,72.239998,70.730003,70.849998,969200,66.407059
"576",70.769997,71.080002,70.510002,70.610001,1103800,66.182129
"577",70.68,73.089996,70.43,70.480003,1264200,66.06028
"578",70.360001,70.830002,70.269997,70.519997,1252400,66.097763
"579",71.010002,71.230003,70.5,71.150002,1650100,66.688248
"580",71.150002,72.25,71.050003,71.989998,1934100,67.475578
"581",71.699997,72.610001,71.599998,72.260002,1226200,67.728645
"582",72.610001,73.239998,72.160004,72.18,1211200,67.653664
"583",71.970001,72.110001,71.230003,71.360001,897500,66.885086
"584",71.370003,72.839996,71.290001,72.769997,1688000,68.206673
"585",72.550003,72.779999,71.959999,72.239998,1004100,67.709908
"586",72.389999,72.839996,71.82,72.339996,1217700,67.803642
"587",72.459999,73.080002,72.459999,72.949997,687800,68.375389
"588",72.910004,73.239998,72.599998,72.75,895700,68.187927
"589",72.800003,73.139999,72.410004,72.699997,1029300,68.141052
"590",72.639999,72.690002,71.239998,71.360001,1399200,66.885086
"591",71.389999,72.290001,71.25,71.900002,1602500,67.39122
"592",71.629997,73.290001,71.540001,73.290001,1132400,68.694069
"593",73.300003,74.720001,73.239998,74.599998,1557600,69.921913
"594",74.519997,74.599998,73.720001,73.849998,1242800,69.218948
"595",74.059998,74.169998,73.550003,73.720001,1075700,69.097099
"596",73.629997,74.540001,73.5,74.239998,874800,69.58448
"597",74.010002,75,74.010002,74.709999,1048500,70.025017
"598",75.019997,75.25,74.389999,74.690002,1069600,70.006271
"599",74.690002,74.959999,74.129997,74.290001,1546500,69.631355
"600",74.410004,74.910004,74.110001,74.870003,881000,70.174988
"601",75.050003,75.720001,74.910004,75.709999,1159400,70.962303
"602",75.870003,76.139999,75.330002,75.379997,789800,70.652992
"603",75.580002,75.580002,74.300003,74.32,1604500,69.65947
"604",74.580002,74.720001,72.980003,73.190002,1001200,68.600342
"605",73.160004,73.650002,72.720001,72.919998,1070400,68.347275
"606",73.43,73.730003,72.790001,73.339996,2114800,68.740929
"607",73.260002,74.629997,73.25,74.480003,1672700,69.809448
"608",74.480003,74.519997,72.949997,74.449997,1366800,69.781319
"609",74.660004,76.300003,74.480003,76.139999,1401000,71.365341
"610",76.389999,76.660004,76,76.529999,1166500,71.730881
"611",77.099998,77.550003,75.879997,75.879997,1350200,71.121643
"612",75.629997,76.120003,75.220001,75.919998,1081100,71.159134
"613",75.410004,75.580002,74.410004,74.93,1084600,70.673401
"614",75.220001,76.260002,75.220001,76.239998,987600,71.908974
"615",76.279999,76.639999,75.739998,76.209999,971900,71.880676
"616",76.449997,77.029999,76.290001,76.709999,1142200,72.35228
"617",76.730003,77.190002,75.809998,76.199997,908700,71.871239
"618",76.739998,76.800003,75.480003,76.43,1426000,72.088188
"619",76.220001,77.230003,76.029999,76.900002,1482000,72.531479
"620",76.93,77.720001,76.57,77.360001,884000,72.965355
"621",77.419998,77.580002,76.459999,77.449997,1597200,73.050232
"622",77.550003,77.769997,76.82,76.900002,1414000,72.531479
"623",77.050003,77.050003,76.449997,76.580002,996700,72.22966
"624",76.400002,76.639999,74.660004,74.730003,1160100,70.484749
"625",74.830002,75.269997,74.360001,74.650002,926400,70.409302
"626",74.559998,75.620003,74.449997,75.110001,2160000,70.84317
"627",75.120003,75.330002,74.230003,75.209999,1140800,70.937485
"628",75.550003,76.010002,75.279999,75.900002,1147300,71.588287
"629",76.129997,77.089996,76.050003,76.519997,512700,72.173058
"630",75.93,76.599998,75.040001,76.449997,760900,72.10704
"631",76.559998,76.790001,75.940002,76.470001,795700,72.125916
"632",76.349998,76.690002,75.970001,76.610001,884400,72.257957
"633",76.699997,77.120003,76.309998,76.650002,794000,72.295685
"634",76.57,77.089996,76,76.68,831100,72.323982
"635",76.580002,76.720001,75.769997,76.160004,709100,71.833519
"636",76.099998,76.540001,75.790001,76.290001,657700,71.956139
"637",76.07,76.43,75.57,76.230003,1355100,71.899551
"638",76.559998,77.279999,76.5,76.739998,917900,72.380569
"639",76.800003,77.199997,76.129997,77.160004,867600,72.776711
"640",77.019997,77.209999,75.949997,75.980003,854700,71.663742
"641",76.129997,76.739998,75.419998,76.279999,1193300,71.946709
"642",76.300003,76.669998,75.709999,76.230003,988100,71.899551
"643",76.610001,76.610001,75.709999,76.43,847700,72.088188
"644",76.900002,77.07,75.940002,76.25,1219900,71.918411
"645",76.349998,76.82,75.910004,76.589996,1120500,72.23909
"646",76.800003,77.18,76.139999,76.849998,1078800,72.484329
"647",76.760002,77.260002,75.82,76.209999,918100,71.880676
"648",76.18,76.690002,75.440002,75.690002,1041300,71.390213
"649",75.599998,77.110001,75.370003,76.639999,2349600,72.286263
"650",76.68,77.410004,75.419998,75.739998,2160300,71.437386
"651",76.080002,76.699997,74.629997,75.050003,2157700,70.786583
"652",75.059998,75.349998,73.669998,75,5268700,70.739418
"653",75.110001,75.639999,74.019997,75.220001,2969400,70.946915
"654",75.089996,76.5,74.410004,76.32,2579300,71.984428
"655",76.419998,76.900002,75.589996,76.690002,2787400,72.333412
"656",76.970001,77.010002,76.279999,76.639999,2022600,72.286263
"657",76.580002,76.989998,76.160004,76.510002,2817400,72.163651
"658",76.739998,76.769997,75.129997,75.25,1528400,70.975227
"659",75.040001,76.129997,74.919998,75.809998,3140600,71.503387
"660",75.870003,76.849998,75.769997,76.639999,2310400,72.286263
"661",76.650002,77.309998,76.07,76.970001,1842900,72.597519
"662",77.199997,77.199997,76.43,76.660004,1719000,72.305115
"663",76.620003,76.959999,76.400002,76.919998,1215000,72.550339
"664",76.860001,77.07,76.32,76.82,1160400,72.456024
"665",77.050003,77.300003,75.059998,75.330002,1698900,71.050674
"666",75.339996,75.879997,75.230003,75.849998,1428300,71.54113
"667",76.010002,76.459999,75.720001,75.75,1559900,71.446815
"668",75.769997,76.120003,75.309998,75.75,2168900,71.446815
"669",76.209999,77.239998,75.870003,77.150002,2129300,72.767273
"670",77.5,77.519997,76.879997,77.150002,1811300,72.767273
"671",77.220001,78.510002,76.959999,78.489998,2371500,74.031158
"672",78.639999,78.879997,77.970001,78.489998,1105100,74.031158
"673",78.169998,78.410004,77.019997,77.139999,1372100,72.757851
"674",77.279999,77.449997,75.68,76.190002,1964000,71.861816
"675",75.959999,76,74.900002,75.18,2134500,70.909187
"676",74.769997,74.769997,73.309998,74.209999,2045800,70.439346
"677",74.040001,74.879997,73.32,74.769997,2501300,70.970879
"678",75.379997,76.970001,75.339996,76.5,2929200,72.612976
"679",76.300003,77.5,75.889999,76.599998,2388000,72.707901
"680",76.599998,77.349998,76.32,77.169998,1518400,73.24894
"681",78.099998,78.540001,77.230003,77.540001,1879300,73.600136
"682",77.809998,78.510002,77.529999,78.480003,2134100,74.492378
"683",78.599998,78.760002,78.260002,78.660004,1552200,74.663231
"684",78.970001,79.309998,78.459999,79.040001,2436700,75.023933
"685",78.949997,79.389999,78.849998,78.970001,1432800,74.957474
"686",79.339996,79.790001,78.830002,79.559998,1949700,75.517502
"687",79.449997,80.339996,78.910004,80.260002,1844400,76.181946
"688",80.489998,80.849998,80.169998,80.379997,1657200,76.295837
"689",80.550003,80.550003,79.419998,80,1023800,75.935143
"690",80.07,80.620003,79.849998,80.050003,1606000,75.982605
"691",79.709999,80.050003,79.169998,79.660004,1787300,75.612419
"692",79.57,79.699997,78.57,78.75,1393700,74.74865
"693",78.860001,79.040001,78.150002,78.5,1255100,74.511375
"694",78.57,79.57,78.290001,79.529999,1150100,75.489037
"695",79.459999,79.459999,78.68,78.940002,1308900,74.929024
"696",78.75,78.779999,77.419998,77.419998,1476300,73.486244
"697",77.650002,77.779999,76.900002,77.339996,1733900,73.410309
"698",76.970001,77.260002,76.389999,76.849998,1184600,72.945206
"699",76.709999,77.550003,76.330002,77.050003,1259100,73.13504
"700",77.190002,77.199997,76.019997,76.290001,1037500,72.413651
"701",76.360001,76.699997,75.389999,75.800003,1270700,71.948555
"702",75.760002,75.970001,75.260002,75.720001,1762800,71.87262
"703",75.760002,76.110001,75.279999,75.800003,1439000,71.948555
"704",75.669998,76.760002,75.5,76.620003,2104800,72.726898
"705",76.410004,76.889999,76.279999,76.660004,1032800,72.764862
"706",76.589996,77.260002,76.550003,77.050003,1568000,73.13504
"707",77.019997,77.290001,76.599998,77.059998,1305200,73.144531
"708",77.150002,77.900002,77.080002,77.489998,896700,73.552681
"709",77.580002,77.68,76.589996,76.589996,1417200,72.698402
"710",76.309998,76.830002,75.650002,75.839996,1670400,71.986504
"711",76.150002,76.989998,75.870003,76.480003,1519400,72.593994
"712",76.730003,77.720001,76.559998,77.580002,1104400,73.638107
"713",77.589996,77.870003,76.970001,77.699997,1670700,73.752007
"714",77.739998,77.919998,77.089996,77.360001,1146700,73.429291
"715",77.230003,77.230003,75.720001,76.089996,1546200,72.223801
"716",75.82,75.949997,74.610001,74.959999,2098100,71.15123
"717",75.160004,76.010002,75,75.559998,1630600,71.720741
"718",75.169998,75.169998,73.739998,74.629997,1473700,70.837997
"719",74.110001,74.919998,73.339996,73.809998,2452300,70.059662
"720",73.800003,74.25,73.599998,74.089996,1437800,70.325432
"721",74.25,74.690002,74.129997,74.199997,1877500,70.42984
"722",74.510002,75.93,74.410004,75.580002,1615500,71.739731
"723",75.57,76.57,75.459999,76.529999,2614100,72.641449
"724",76.489998,76.830002,76.260002,76.620003,1683600,72.726898
"725",76.690002,77.019997,75.650002,75.730003,1571500,71.882111
"726",75.5,76.129997,75.029999,75.449997,1534800,71.616318
"727",75.410004,75.849998,74.730003,75.470001,1718700,71.635323
"728",75.440002,75.510002,74.760002,75.190002,1533600,71.369553
"729",75,75.290001,74.269997,74.949997,1614200,71.141747
"730",74.940002,74.989998,73.989998,74.169998,1431200,70.401367
"731",73.879997,74.440002,73.559998,74.129997,1775300,70.363396
"732",74.139999,74.32,73.699997,74.18,1382700,70.410858
"733",74.440002,74.690002,74.25,74.330002,703300,70.553246
"734",74.059998,74.419998,73.669998,73.68,1369500,69.936272
"735",73.940002,74.18,73.650002,73.809998,851000,70.059662
"736",73.540001,74.5,73.510002,74.360001,962200,70.581726
"737",74.199997,75.089996,74.139999,75.089996,1635800,71.27462
"738",74.910004,75.550003,74.720001,75.190002,1314900,71.369553
"739",75.279999,75.290001,74.739998,74.949997,1551700,71.141747
"740",74.459999,75.029999,74.290001,74.589996,1685700,71.270737
"741",75,75.18,74.370003,74.949997,1485600,71.614716
"742",74.779999,75.190002,74.400002,74.709999,1173800,71.385391
"743",74.470001,75.18,73.959999,75.019997,972200,71.681602
"744",75.050003,75.800003,74.910004,75.760002,1505900,72.388672
"745",75.75,76.370003,75.540001,75.610001,1494000,72.245346
"746",75.57,76.139999,75.029999,76.029999,2484500,72.646652
"747",76.07,76.480003,75.43,75.449997,6537400,72.092453
"748",75.720001,77.010002,75.510002,76.57,4155900,73.162628
"749",76.559998,76.559998,75.470001,75.639999,961500,72.274017
"750",75.660004,75.879997,75.330002,75.75,476200,72.379097
"751",75.839996,75.910004,75.309998,75.639999,639900,72.274017
"752",75.940002,76.330002,75.589996,76.300003,1659800,72.90464
"753",76.050003,76.589996,76.050003,76.559998,1106200,73.153069
"754",76.540001,77.040001,76.489998,76.800003,1388900,73.382393
"755",76.940002,77.099998,75.760002,76.050003,1460900,72.665771
"756",75.839996,76.550003,75.839996,76.080002,1239900,72.694435
"757",76.080002,76.389999,75.910004,76.150002,1381600,72.761322
"758",75.879997,76.440002,75.540001,76.43,1227200,73.028847
"759",76.809998,76.809998,76.190002,76.300003,1034700,72.90464
"760",76.239998,76.68,76.07,76.589996,1460700,73.181725
"761",76.800003,77.300003,76.699997,77.010002,1073900,73.583046
"762",77.019997,77.760002,77.019997,77.629997,1280800,74.175453
"763",77.589996,77.870003,77.110001,77.610001,1439700,74.156342
"764",77.800003,78.330002,77.580002,78.199997,1732400,74.720093
"765",78.699997,79.300003,78.699997,79.209999,2065900,75.68515
"766",79.239998,79.900002,79.160004,79.75,1552800,76.201118
"767",79.75,80.059998,79.360001,80.029999,1732700,76.468658
"768",80.139999,80.440002,79.879997,79.910004,2366300,76.353996
"769",79.940002,80.360001,79.690002,80.300003,1269800,76.726639
"770",80.25,80.830002,80.029999,80.389999,1185800,76.812637
"771",80.330002,80.839996,79.75,80.110001,1774800,76.545105
"772",80.199997,80.669998,79.970001,80.32,1350700,76.745758
"773",80.730003,81.07,80.440002,81.019997,1493400,77.414604
"774",80.970001,81.940002,80.769997,81.900002,1086100,78.25544
"775",81.809998,82.410004,81.610001,82.050003,2038400,78.398773
"776",82.230003,82.709999,82.080002,82.629997,1105700,78.952957
"777",82.650002,83.019997,82.110001,82.269997,1595500,78.608978
"778",82.110001,82.739998,81.940002,82.68,1071200,79.000732
"779",82.720001,83.349998,82.57,83.169998,1388300,79.468918
"780",83.449997,83.760002,83.269997,83.599998,1597900,79.879791
"781",83.75,84.029999,83.25,83.980003,1220500,80.242882
"782",84.160004,84.480003,83.870003,84.269997,1498100,80.519966
"783",83.959999,84.739998,83.800003,84.57,1155400,80.80661
"784",84.57,85.849998,84.370003,85.75,1069600,81.93412
"785",86,86.870003,85.800003,86.790001,1754300,82.927841
"786",87.160004,87.330002,86.5,86.75,2305800,82.889618
"787",86.639999,86.709999,85.769997,85.879997,1598600,82.058327
"788",85.550003,85.919998,85.099998,85.660004,1999000,81.848122
"789",85.660004,86.419998,85.230003,85.339996,2212900,81.542351
"790",85,85.620003,84.540001,84.82,1700500,81.045494
"791",84.900002,85.32,83.32,83.559998,2612800,79.84156
"792",84.730003,86.470001,84.040001,85.209999,2840800,81.418137
"793",85.150002,85.809998,81.57,81.57,2564000,77.940117
"794",80.080002,80.279999,77.190002,79,4615000,75.484497
"795",79.290001,84.459999,79.150002,84.419998,2835700,80.6633
"796",84.169998,86,82.959999,83.160004,2231900,79.459366
"797",83.739998,87.660004,83.739998,87.07,1952700,83.195381
"798",85.599998,87.120003,85.110001,86.050003,2061800,82.220772
"799",83.809998,85.690002,81.300003,85.349998,3040900,81.551918
"800",82,83.370003,80.019997,81.599998,4268200,77.968788
"801",81.989998,83.589996,79.160004,82.589996,2920800,79.396362
"802",80.959999,81.860001,79.589996,80.870003,2733800,77.742882
"803",75.5,76.82,71.040001,72.400002,2952100,69.600403
"804",75.660004,76.510002,71.199997,76.150002,2490900,73.205391
"805",70.019997,72.330002,64.93,65.949997,3280500,63.399815
"806",67.709999,79.18,66.860001,77.690002,3871900,74.685844
"807",71.940002,77.379997,70.18,76.150002,2533300,73.205391
"808",76.75,78.160004,70.949997,71.879997,3094900,69.100502
"809",71.5,71.639999,62.009998,62.93,3145800,60.49659
"810",63.080002,64.940002,58.740002,61.369999,3118300,58.99691
"811",63.400002,65.489998,60.299999,65.290001,2620500,62.765335
"812",64.129997,69.120003,61.59,67.540001,2397400,64.928329
"813",67.139999,73.690002,66.639999,72.790001,2056100,69.975311
"814",70.870003,77.019997,70.440002,74.239998,1829800,71.36924
"815",76.019997,78.769997,74.660004,78.169998,2469800,75.147285
"816",76.75,76.75,72.480003,72.830002,2555900,70.013779
"817",69.910004,70.589996,65.900002,67.730003,1976800,65.110985
"818",66.849998,72.309998,66.760002,71.669998,2065000,68.898636
"819",70.209999,71.650002,68.370003,68.75,2175500,66.091537
"820",71.209999,75.040001,70.760002,74.290001,1320800,71.41732
"821",75.639999,75.639999,71.209999,71.529999,2606500,68.764046
"822",72.120003,76.910004,71.599998,76.010002,1365600,73.070816
"823",76.529999,81.25,76.529999,79,1660000,75.945198
"824",77.940002,78.889999,74.589996,75.82,992700,72.888161
"825",76.029999,77.730003,75.860001,77.169998,1153600,74.185944
"826",76.019997,76.25,74.169998,75.5,1436300,72.580536
"827",76.120003,77.730003,74.900002,77.260002,1601400,74.272476
"828",78.75,78.839996,76.089996,77.830002,1577800,74.820435
"829",78.489998,78.629997,73.120003,73.239998,1851000,70.407921
"830",71.790001,74.349998,71.57,74.019997,2648600,71.157761
"831",75.300003,77.25,74.089996,76.779999,1507900,73.811035
"832",76.43,77.050003,73.730003,74.190002,1531200,71.321198
"833",73.93,74.25,72.68,73.639999,1460300,70.79245
"834",74.129997,74.43,73.330002,73.419998,1112400,70.580963
"835",74.07,75.099998,73.239998,74.25,1410800,71.378868
"836",75.739998,75.739998,72.809998,74.620003,1747800,71.734558
"837",74.120003,74.199997,72.089996,72.75,1742600,69.936874
"838",71.709999,71.970001,70.400002,71.449997,1520200,68.687126
"839",71.18,71.669998,70.07,71.440002,1130100,68.677536
"840",71.089996,72.610001,71.089996,72.150002,1375300,69.360062
"841",72.459999,72.459999,69.809998,69.839996,1985300,67.139389
"842",70.779999,71.260002,69.419998,69.650002,2300300,66.956741
"843",70.410004,71.010002,69.910004,70.860001,1219500,68.119949
"844",70.540001,71.480003,69.190002,70.830002,2311800,68.091118
"845",70.209999,70.830002,68.400002,68.970001,3072700,66.30304
"846",68.489998,68.650002,67,68.349998,2586200,65.707008
"847",67.720001,68.870003,66.330002,68.720001,1999000,66.062706
"848",68.389999,69.709999,66.550003,68.760002,6531000,66.101166
"849",70.489998,72.699997,69.949997,72.230003,2530200,69.436981
"850",71.830002,71.879997,70.639999,70.650002,1272500,67.918076
"851",71.199997,71.290001,70.07,70.330002,1531700,67.610451
"852",70.120003,70.809998,69.059998,69.300003,1510900,66.620277
"853",69.309998,69.900002,69.059998,69.82,1340000,67.120171
"854",71.019997,72.110001,70.449997,70.760002,1784200,68.023819
"855",71.93,71.93,69.300003,70.510002,2586500,67.783485
"856",72.290001,74.389999,71.779999,73.940002,2379700,71.080849
"857",73.610001,75.269997,73.360001,74.730003,1877000,71.840302
"858",74.599998,75.32,73.75,74.370003,1037900,71.494217
"859",74.82,74.980003,73.739998,74.910004,1363700,72.013344
"860",75.029999,76.260002,75,76.080002,1344400,73.138107
"861",75.589996,75.839996,73.019997,73.989998,1267100,71.128914
"862",74.629997,76.940002,74.199997,75.580002,1723500,72.657433
"863",75.160004,77.419998,74.510002,77.220001,1245700,74.234016
"864",76.089996,76.089996,74.050003,75.269997,1436500,72.826263
"865",75.139999,76.349998,74.709999,74.860001,1109400,72.429565
"866",73.489998,73.82,71.07,71.839996,1727900,69.507607
"867",73.339996,73.529999,70.839996,71.75,1523000,69.42054
"868",70.410004,72.830002,69.720001,72.339996,1668100,69.991379
"869",74.059998,74.75,72.150002,72.550003,2314600,70.194572
"870",72.720001,73.029999,71.400002,72.459999,2199900,70.107491
"871",71.910004,72.550003,70.610001,72.459999,2041400,70.107491
"872",73.07,73.300003,69.739998,69.800003,3761600,67.533844
"873",69.529999,71.339996,68.279999,70.620003,2053500,68.327225
"874",71.330002,71.330002,69.190002,70,1783700,67.727356
"875",69.339996,69.870003,68.260002,69.459999,1674500,67.204887
"876",69.440002,69.440002,67.139999,68.809998,1388500,66.575989
"877",68.519997,69.580002,67.650002,68.900002,3616500,66.663071
"878",69.440002,69.800003,68.529999,69.730003,1248600,67.466125
"879",69.699997,70.699997,69.599998,70.360001,1351000,68.075668
"880",70.339996,72.75,70.260002,72.489998,1782100,70.136513
"881",72.830002,73.830002,72.769997,73.230003,1774400,70.852493
"882",73.620003,74.480003,72.459999,73.339996,1682900,70.958916
"883",72.599998,73.470001,72.040001,73.339996,1163800,70.958916
"884",73.269997,74.300003,72.809998,73.940002,1245800,71.539436
"885",73.550003,73.93,71.660004,73.650002,1363300,71.258858
"886",73.599998,75.059998,73.599998,74.540001,1188100,72.119957
"887",74.690002,76.040001,74.489998,75.559998,1783500,73.106834
"888",75.68,76.919998,75.339996,76.57,2206200,74.084045
"889",77.309998,77.580002,75.800003,75.93,1713900,73.464828
"890",75.93,77.339996,75.790001,76.790001,1605300,74.296913
"891",77.209999,78.910004,76.809998,78.739998,1372400,76.183594
"892",78.440002,79.18,77.739998,77.790001,1022900,75.26445
"893",77.830002,78.68,77.529999,78,1360200,75.467628
"894",77.629997,80.300003,77.309998,80.209999,1153400,77.605873
"895",80.230003,80.82,79.889999,80.519997,1482200,77.9058
"896",80.610001,81.309998,79.120003,79.519997,780100,76.938271
"897",79.550003,79.550003,78.480003,79.010002,1103800,76.444839
"898",78.75,80.489998,78.589996,79.669998,1061900,77.083405
"899",79.800003,80.400002,79.68,80.150002,655400,77.547829
"900",79.660004,79.919998,79.029999,79.550003,1009300,76.967308
