"","BR.Open","BR.High","BR.Low","BR.Close","BR.Volume","BR.Adjusted"
"458",114.099998,117.470001,113.419998,116.620003,949100,110.755165
"459",114.300003,116.349998,113.459999,114.190002,936600,108.447365
"460",115.620003,116.720001,111.360001,113.300003,1472000,107.602142
"461",113.699997,115.269997,112.839996,114.25,701300,108.504364
"462",116.029999,118.5,115.540001,116.940002,759700,111.059082
"463",117.209999,117.400002,115.110001,116.709999,665600,110.840652
"464",117.07,119.360001,115.580002,116.309998,756900,110.460762
"465",116.709999,117.440002,115.050003,116.580002,875100,110.717178
"466",118.220001,119.889999,102.510002,105.269997,3074600,99.97596
"467",106.330002,109.419998,106.290001,108.68,2026500,103.214478
"468",108.459999,108.940002,106.410004,107.519997,1186000,102.112793
"469",106.400002,107.730003,105.589996,107.209999,1252000,101.818398
"470",107.160004,108.75,106.019997,106.239998,1271600,100.897179
"471",106.470001,107.599998,104.93,105.419998,1130000,100.118423
"472",106.230003,107.290001,104.82,105.5,1226000,100.194389
"473",104.959999,106.629997,103.940002,105.889999,1092300,100.564789
"474",105.339996,106.43,104.720001,104.720001,1923600,99.453613
"475",104.830002,105.279999,100.75,101.160004,1174500,96.072662
"476",98.110001,100.82,96.339996,98.410004,1377300,93.46096
"477",99.150002,100.839996,98.550003,100.199997,1255100,95.160927
"478",99.150002,100.389999,98.550003,98.949997,545000,93.973785
"479",99.029999,99.940002,98.169998,98.910004,1705300,93.935799
"480",98.849998,99.139999,97.779999,98.690002,1567500,93.726875
"481",99.199997,102.480003,98.900002,102.440002,2400000,97.288292
"482",101.989998,102.849998,100.779999,101.769997,1132500,96.651985
"483",101.559998,105.870003,101.43,105.870003,3781100,100.545799
"484",107.169998,107.279999,102.669998,104.650002,1918800,99.387154
"485",104.410004,105.209999,102.300003,103.089996,1900900,97.905586
"486",100.959999,101.849998,98.769997,100.720001,1557600,95.654785
"487",100.470001,101.550003,97.849998,98.639999,914100,93.679398
"488",98.660004,99.940002,97.459999,99.379997,721100,94.382164
"489",100.809998,101.349998,97.760002,98.790001,740300,93.821846
"490",100.07,101.919998,99.889999,99.989998,993600,94.961487
"491",99.910004,100.220001,97.669998,97.910004,722300,93.439323
"492",96.900002,98.099998,96.339996,96.629997,1082300,92.217773
"493",96.400002,96.910004,94.07,94.790001,1833100,90.461792
"494",95.650002,96.389999,94.75,96.010002,1168200,91.626076
"495",96.040001,99.309998,95.510002,96.199997,1627100,91.807404
"496",95.410004,96.550003,93.75,95.660004,1452600,91.292076
"497",95.690002,97.43,93.650002,93.93,1873100,89.64106
"498",93.330002,93.540001,91.610001,91.790001,640400,87.59877
"499",92.260002,95.699997,91.339996,95.510002,965600,91.148911
"500",94.620003,96.029999,92.75,95.860001,763200,91.482933
"501",96.260002,96.550003,94.040001,95.129997,671800,90.78627
"502",95.629997,96.730003,95.150002,96.25,586000,91.855125
"503",94.760002,96,94.400002,95.080002,574500,90.738564
"504",93.839996,95.029999,92.440002,93.650002,1204700,89.373848
"505",94.540001,97.410004,94.540001,96.879997,727800,92.45636
"506",96.720001,97.550003,96.120003,97.150002,1300600,92.71402
"507",98.43,98.82,97.400002,98.360001,704300,93.868774
"508",98.400002,99.040001,97.889999,98.519997,541900,94.021461
"509",98.290001,99.279999,97.629997,99.120003,591000,94.59407
"510",98.330002,98.800003,97.709999,98.779999,384400,94.2696
"511",97.739998,99.43,97.639999,98.900002,896600,94.384117
"512",99.150002,100.379997,98.93,100.040001,499100,95.472076
"513",100.120003,100.25,98.690002,99.370003,619100,94.832657
"514",99.269997,100.650002,99.160004,100.110001,438300,95.538864
"515",101.010002,101.779999,100.389999,101.309998,662500,96.684067
"516",100.949997,101.089996,99,99.639999,853300,95.09034
"517",100.080002,100.449997,99.059998,99.809998,719200,95.252579
"518",100.190002,100.879997,99.800003,100.800003,401800,96.197365
"519",101.599998,102.160004,101.110001,101.839996,423900,97.189873
"520",100.809998,101.330002,100.059998,100.550003,320900,95.958771
"521",100.400002,100.43,98.790001,99.900002,460300,95.338455
"522",100.419998,100.809998,99.120003,100.800003,501600,96.197365
"523",100.519997,100.879997,99.349998,100.830002,1382600,96.225998
"524",100.870003,103.739998,100.709999,102.980003,1038100,98.277832
"525",103.150002,103.489998,102.220001,103.419998,778300,98.697739
"526",103.489998,104.349998,103.050003,104.349998,968000,99.585274
"527",104.010002,104.349998,103.110001,103.540001,907600,98.812256
"528",99.849998,101,93.769997,96.889999,2857500,92.465912
"529",97.68,98.989998,97.110001,97.529999,1396500,93.076683
"530",97.779999,100.599998,97.75,98.309998,1504900,93.82106
"531",98.769997,99.480003,97.599998,99.379997,1087800,94.842216
"532",99.980003,100.230003,99.019997,99.739998,1300100,95.185753
"533",99.339996,99.849998,98.639999,99.459999,645400,94.918549
"534",100.209999,101.050003,99.660004,100.349998,1051000,95.767906
"535",100.019997,100.300003,99.059998,99.830002,1130900,95.271652
"536",99.959999,100.889999,99.620003,100.160004,1266500,95.586586
"537",100.32,100.599998,99.459999,99.599998,1103100,95.052155
"538",100,101.050003,99.300003,100.839996,615200,96.235535
"539",101.419998,101.419998,99.43,99.559998,643700,95.013977
"540",99.440002,101.07,99.07,100.860001,798800,96.254623
"541",100.440002,102.110001,99.790001,102.059998,1262400,97.399834
"542",101.940002,102.449997,101.129997,101.25,886600,96.626816
"543",101.989998,101.989998,100.730003,101.489998,739200,96.855858
"544",101.800003,102.43,99.269997,99.650002,1082400,95.099869
"545",99.739998,100.199997,99.220001,99.5,652000,94.956718
"546",99.550003,100.150002,98.779999,98.849998,860300,94.336403
"547",98.599998,98.860001,97.370003,98.620003,1036000,94.116905
"548",97.809998,99.080002,97.459999,98.940002,1004600,94.422295
"549",99.150002,99.660004,97.989998,99.489998,1038000,94.947182
"550",99.849998,100.760002,99.709999,100.440002,729600,95.853806
"551",101.989998,104.400002,101.230003,103.480003,1697900,98.755005
"552",103.489998,103.760002,102.480003,103.610001,1116000,99.344666
"553",103.660004,104.489998,103.239998,103.550003,1503800,99.287148
"554",103.919998,104.769997,102.690002,103.330002,976300,99.07621
"555",103.309998,104.089996,102.809998,102.970001,787700,98.731018
"556",102.660004,102.910004,101.260002,101.760002,1017600,97.570839
"557",101.360001,103.309998,100.379997,102.779999,825000,98.548843
"558",102.480003,102.720001,100.160004,100.370003,865300,96.23806
"559",100,100.669998,99.309998,100.349998,872200,96.21888
"560",100.849998,101.75,100.019997,100.760002,655100,96.612007
"561",100.980003,101.269997,100.059998,101.07,629400,96.909248
"562",101.5,102.760002,101.230003,102.699997,751800,98.47213
"563",103.339996,103.849998,102.110001,103.690002,711700,99.421394
"564",104.510002,105.150002,104.080002,104.989998,539200,100.66787
"565",105.230003,105.510002,104.470001,105.18,548800,100.850037
"566",105.769997,107.760002,105.269997,107.599998,1229400,103.170433
"567",107.440002,108.230003,106.559998,107.339996,898200,102.921112
"568",107.529999,109.290001,107.040001,109.169998,1594800,104.675789
"569",109.050003,109.440002,108.260002,109.220001,1081100,104.723724
"570",108.480003,109.389999,108.440002,109.230003,1063500,104.733322
"571",109.160004,109.870003,108.959999,109.5,559500,104.992195
"572",109.760002,110.339996,109.18,110.300003,957700,105.759277
"573",110.879997,111.529999,110.209999,111.489998,652800,106.900269
"574",111.449997,112.480003,111.18,112.449997,982500,107.820755
"575",112.559998,113.279999,112.400002,113.25,1770400,108.587814
"576",113.660004,115.07,112.949997,114,2429300,109.306953
"577",113.68,113.839996,112.129997,112.790001,836400,108.146767
"578",112.419998,113.449997,112.110001,113.389999,498500,108.722054
"579",113.830002,115.239998,113.800003,115.07,1096900,110.332909
"580",115.629997,117.580002,114.900002,116.949997,1265500,112.135506
"581",116.68,117.209999,115.57,117.059998,767900,112.240974
"582",117.239998,117.980003,116.699997,117.93,438800,113.075165
"583",118,118.089996,117.5,117.769997,648100,112.921745
"584",118.080002,118.650002,116.82,118.129997,815600,113.266914
"585",118.339996,118.459999,117.029999,117.059998,489200,112.240974
"586",116.760002,118.279999,116.32,117,690700,112.183449
"587",117.760002,117.93,117.080002,117.769997,685200,112.921745
"588",115.839996,118.230003,115.269997,118.029999,954400,113.171043
"589",117.769997,117.769997,114.529999,115.230003,1197800,110.486313
"590",115.07,117.010002,114.709999,115.779999,735600,111.013664
"591",114.720001,117.440002,114.660004,117.07,1158100,112.250565
"592",116.559998,119.769997,115.980003,119.199997,1100100,114.292877
"593",117.230003,118.32,116.839996,117.300003,1389900,112.471092
"594",117.940002,119.639999,117.470001,118.709999,1076300,113.823044
"595",118.089996,121.010002,117.93,120.650002,946700,115.683189
"596",121.089996,123.459999,121.089996,122.43,908100,117.389908
"597",121.230003,122.849998,121.230003,121.639999,640900,116.632431
"598",120.830002,122.260002,120.57,122.160004,654400,117.131027
"599",123.080002,124.330002,122.870003,123.889999,782900,118.789795
"600",123.610001,124.720001,123.050003,123.169998,778000,118.099449
"601",122.269997,123.07,121.720001,122.940002,693400,117.878906
"602",123.709999,124.419998,122.790001,123.900002,916100,118.799393
"603",124.279999,125.769997,123.730003,123.82,1410100,118.722694
"604",123.080002,124.589996,122.540001,123.790001,1301700,118.693916
"605",123.849998,124.82,123.730003,124.620003,710800,119.489769
"606",123.519997,125.559998,123.519997,124.870003,995100,119.729477
"607",124.940002,125.599998,122.449997,123.120003,1852400,118.051514
"608",124.279999,126.300003,123.580002,126.300003,748300,121.100594
"609",126.760002,128.199997,125.839996,127.809998,685800,122.548431
"610",127.75,128.880005,127.18,128.320007,674400,123.03743
"611",129.339996,131.410004,129.270004,131.020004,823600,125.626259
"612",131.899994,133.449997,131.570007,132.139999,535900,126.700165
"613",133.119995,133.270004,130.5,131.050003,636500,125.655075
"614",131.179993,132.309998,131.039993,131.460007,507800,126.048187
"615",131.460007,131.800003,129.990005,131.149994,574900,126.216583
"616",131.220001,131.570007,130.130005,130.149994,478000,125.254204
"617",130.649994,131.149994,129.440002,129.699997,601000,124.821121
"618",130.190002,130.910004,129.580002,130.039993,697400,125.148331
"619",130.059998,130.75,129.039993,130.559998,510900,125.648788
"620",131.820007,132.309998,129.990005,130.550003,547100,125.639175
"621",130.550003,130.550003,128.589996,128.720001,1509000,123.878014
"622",129.360001,129.660004,127.949997,128.440002,576600,123.608528
"623",128.850006,129.300003,127.75,128.059998,606000,123.242821
"624",128.399994,129.570007,127.269997,127.330002,537300,122.540291
"625",127.779999,129.550003,126.900002,128.699997,1325700,123.858757
"626",128.970001,129.289993,127.120003,127.68,1255500,122.877121
"627",129.320007,129.5,128.070007,129.369995,693700,124.503548
"628",129.660004,131.139999,129.449997,131.089996,692400,126.158844
"629",130.869995,132.050003,130.679993,131.850006,375000,126.890259
"630",131.669998,132.520004,130.860001,132.449997,560200,127.467659
"631",132.050003,132.440002,131.190002,131.220001,483900,126.283966
"632",130.619995,131.25,130.229996,131.059998,614800,126.129967
"633",131.470001,132.690002,130.880005,131.160004,435100,126.226219
"634",131.679993,132.210007,130.929993,132.190002,469600,127.217461
"635",132.830002,133.169998,131.919998,132.369995,510200,127.390694
"636",132.539993,133.220001,131.690002,132.589996,346300,127.602425
"637",132.830002,133.110001,131.979996,132.25,327900,127.275185
"638",132.570007,133.600006,131.979996,133.199997,402100,128.189484
"639",133.119995,134.919998,133.119995,134.869995,329700,129.796661
"640",135.429993,136.990005,133.050003,133.119995,546100,128.112457
"641",133.869995,134.119995,132.440002,132.639999,577700,127.650536
"642",132.729996,134.779999,132.449997,134.169998,438100,129.122971
"643",133.929993,134.619995,132.729996,134.160004,338500,129.113373
"644",134.899994,136.369995,134.050003,134.619995,642800,129.556061
"645",134.899994,135.220001,133.889999,134.399994,742200,129.344345
"646",134.669998,134.839996,133.070007,133.729996,576200,128.699524
"647",132.740005,133.149994,130.949997,131.240005,749000,126.303215
"648",128.820007,129.559998,126.449997,127.120003,1161100,122.338181
"649",126.360001,131.350006,125.099998,128.470001,1109600,123.637405
"650",128.440002,129.100006,127.300003,127.730003,752900,122.92524
"651",124.120003,125.199997,120.279999,121.080002,982700,116.525391
"652",122.339996,123.550003,120.93,123.029999,824400,118.402031
"653",122.050003,124.169998,120.730003,123.599998,585900,118.950592
"654",124.519997,126.510002,124.279999,126.230003,597200,121.481667
"655",125.720001,126.860001,124.5,125.75,429500,121.019714
"656",125.410004,125.720001,124.019997,124.480003,334700,119.797501
"657",124.699997,126.790001,123.760002,126.75,1086700,121.982109
"658",125.230003,126.290001,124.349998,125.580002,1209700,120.856117
"659",126.290001,126.989998,125.480003,126.669998,1045800,121.905113
"660",127.199997,128.460007,126.370003,128.220001,564800,123.396812
"661",129,129.600006,128.179993,128.25,1051400,123.425682
"662",128.369995,129.479996,127.489998,128.179993,482400,123.358307
"663",129.110001,131.419998,129.009995,131.270004,637800,126.332092
"664",130.839996,131.660004,129.339996,130.190002,580400,125.292694
"665",129.770004,130.940002,126.970001,127.459999,1743600,122.665405
"666",128.139999,128.770004,126.75,128.330002,606600,123.502663
"667",129.5,130.860001,128.699997,129.449997,650300,124.580544
"668",128.75,129.130005,126.959999,128.580002,561200,123.743279
"669",130.059998,131.039993,129.460007,130.330002,428800,125.427429
"670",131.270004,131.429993,129.080002,129.440002,465200,124.570915
"671",128.550003,129.550003,127.849998,128.350006,426700,123.521935
"672",129.899994,129.970001,128.559998,129.779999,398400,124.898125
"673",130,131.960007,129.690002,131.509995,326000,126.563065
"674",132.110001,132.110001,130.160004,130.289993,414800,125.388924
"675",131.050003,131.050003,128.470001,129.169998,381800,124.311066
"676",128.380005,128.380005,123.919998,125,582600,120.297928
"677",124.980003,125.349998,123.860001,124.650002,518400,119.961098
"678",125.099998,126.230003,124.150002,124.300003,372300,120.144737
"679",124.720001,124.800003,123.449997,124.019997,358700,119.874092
"680",123.400002,125.419998,123.169998,124.860001,309100,120.686012
"681",125.160004,127.300003,125.160004,127.18,454900,122.928467
"682",127.519997,128.270004,124.440002,126.339996,489000,122.116539
"683",128.339996,128.339996,126.199997,126.870003,375100,122.628838
"684",127.040001,128.330002,126.199997,126.709999,1037600,122.474174
"685",126.190002,126.540001,124.290001,125.43,476500,121.236969
"686",126.519997,128.279999,124.970001,125.459999,644200,121.265968
"687",125.129997,126.889999,124.269997,126.620003,258500,122.387184
"688",126.82,127.580002,125.580002,126.650002,364800,122.416183
"689",127.279999,127.279999,122.75,123.879997,434800,119.738785
"690",123.940002,125.349998,123.940002,124.43,556300,120.270401
"691",125.050003,126.709999,124.5,124.900002,446200,120.724693
"692",123.900002,124.059998,121.489998,121.629997,741600,117.564003
"693",121.330002,122.300003,119.260002,121.669998,809300,117.602669
"694",122.510002,123.459999,121.919998,123,735500,118.888199
"695",122.480003,122.660004,121.269997,121.790001,976700,117.718658
"696",120.970001,121.43,118.989998,119.57,1481700,115.572876
"697",120.610001,121.300003,119.849998,120.839996,1438700,116.800407
"698",120.540001,122.849998,119.610001,122.540001,452700,118.443581
"699",123.830002,125.57,123.830002,124.339996,409400,120.183411
"700",124.410004,124.849998,123.449997,123.599998,229200,119.468132
"701",124.010002,125.559998,123.760002,125.239998,330000,121.053314
"702",124.889999,125.260002,123.599998,125.230003,545600,121.043671
"703",125.480003,126.489998,125.040001,125.379997,327500,121.188629
"704",125.080002,125.139999,122.129997,122.980003,456700,118.868881
"705",123.379997,123.809998,121.989998,123.650002,379800,119.516472
"706",124.389999,124.660004,121.559998,121.669998,435800,117.602669
"707",121.650002,123.43,121.510002,123.099998,491200,118.984856
"708",123.599998,125.489998,122.57,124.779999,635800,120.608711
"709",124.550003,125.18,123.379997,123.550003,455900,119.41983
"710",124.260002,125.230003,124.089996,124.75,316400,120.579704
"711",124.629997,126.089996,124.059998,124.599998,432800,120.434715
"712",124.610001,124.970001,123.849998,124.860001,461700,120.686012
"713",124.879997,125.919998,122.5,125.220001,344500,121.033989
"714",125.629997,126.769997,125.360001,125.809998,364900,121.604263
"715",126.209999,126.260002,123.339996,123.470001,423200,119.342506
"716",123.760002,124.260002,122.370003,123.400002,705400,119.274834
"717",118.470001,119.660004,115.150002,116.839996,1537300,112.93412
"718",117.209999,120.970001,116.830002,120.480003,832200,116.452454
"719",119.989998,120.5,117.639999,119.580002,475300,115.582535
"720",119.059998,119.809998,118.010002,118.620003,398300,114.654625
"721",118.400002,119.120003,117.809998,118.230003,472100,114.277672
"722",118.029999,119.330002,117.949997,118.870003,355900,114.896263
"723",119.040001,119.410004,118.360001,119.370003,549900,115.379547
"724",119.839996,119.839996,118.720001,119.800003,570800,115.795181
"725",120.199997,121.410004,119.800003,120.589996,570900,116.558754
"726",120.379997,122.419998,119.800003,122.050003,731500,117.969971
"727",121.809998,123.480003,121.349998,122.440002,496500,118.346924
"728",122.389999,122.629997,120.559998,121.349998,662900,117.293365
"729",121.589996,121.790001,119.75,121.199997,415500,117.148376
"730",121.470001,122.089996,121.220001,121.470001,388800,117.409348
"731",121.32,123.589996,121.300003,123.389999,805400,119.265175
"732",123.809998,123.809998,122.449997,123.099998,406400,118.984856
"733",122.889999,124.279999,122.389999,123.709999,284800,119.574471
"734",123.650002,123.650002,121.110001,122.209999,408800,118.124626
"735",121.07,121.75,120.82,121.459999,430700,117.399673
"736",121.269997,122.5,121.239998,121.760002,469900,117.689651
"737",121.790001,122.410004,121.379997,121.860001,652500,117.786308
"738",122.739998,124.949997,122.43,123.010002,439100,118.897873
"739",123.059998,123.139999,121.010002,121.190002,544700,117.138702
"740",120.870003,121.93,120.769997,121.400002,432300,117.341698
"741",120.980003,121.07,118.860001,119.419998,848800,115.427872
"742",118.690002,120.470001,118.620003,119.550003,609700,116.078423
"743",119.099998,119.970001,119.07,119.720001,609600,116.243484
"744",120.57,121.730003,120.400002,120.879997,1336400,117.369797
"745",121.019997,122.830002,120.860001,122.470001,854700,118.913635
"746",122.730003,124.690002,122.639999,123.709999,655100,120.117622
"747",123.290001,123.889999,122.290001,122.540001,640900,118.981598
"748",123.260002,123.870003,122.730003,123.610001,1307900,120.020523
"749",123.809998,124.290001,122.779999,122.860001,345700,119.292305
"750",123.029999,123.220001,122.660004,123.059998,110000,119.486496
"751",122.940002,123.589996,122.059998,122.620003,261900,119.05928
"752",122.860001,123.529999,122.120003,123.209999,286700,119.632141
"753",123.099998,123.220001,122.029999,122.790001,273800,119.224335
"754",122.510002,123.620003,122.199997,123.540001,375400,119.952568
"755",124.690002,124.889999,122.970001,123.779999,391200,120.185608
"756",122.010002,123.989998,121.900002,123.879997,359200,120.282684
"757",123.150002,125.010002,122.790001,125,401500,121.370163
"758",125,125.470001,124.209999,124.559998,585300,120.942932
"759",124.860001,126.220001,124.029999,125.360001,486200,121.719704
"760",125.980003,128.5,125.809998,128.100006,752300,124.38015
"761",128.070007,128.119995,126.779999,127.589996,644000,123.884956
"762",127.860001,128.839996,127.470001,128.490005,430400,124.75882
"763",128.229996,128.830002,127.360001,128.100006,470000,124.38015
"764",128.490005,129.289993,127.910004,128.279999,398800,124.554916
"765",129.089996,129.960007,129.070007,129.350006,374300,125.593857
"766",129.820007,131.149994,129.139999,131,523800,127.195915
"767",130.270004,132.830002,130.270004,132.570007,683200,128.720367
"768",133.289993,134.300003,132.5,132.529999,729400,128.681488
"769",132.600006,132.830002,130.639999,131.259995,447800,127.448357
"770",131.970001,132.389999,130.229996,131.029999,369900,127.22506
"771",128.729996,130.389999,128.119995,129.410004,399500,125.6521
"772",129.740005,130.649994,129.25,129.770004,424100,126.001663
"773",130.570007,130.759995,129.520004,129.539993,415100,125.778328
"774",128.690002,129.809998,127.839996,129.460007,946400,125.700653
"775",120.489998,121.43,115.389999,119.150002,2180900,115.690041
"776",120.669998,121.010002,116.199997,116.43,1291600,113.049034
"777",117.980003,118.410004,115.800003,117.339996,1030900,113.932594
"778",117.910004,121.57,117.910004,120.699997,1475100,117.195038
"779",121.139999,121.629997,119.589996,119.730003,859100,116.253197
"780",119.110001,120.199997,117.529999,117.849998,677200,114.427788
"781",117.93,118.879997,117.529999,118.239998,949300,114.806458
"782",119.25,119.879997,118.629997,119.809998,575000,116.330872
"783",120.370003,123.720001,119.900002,123.43,1140100,119.845741
"784",122.730003,123.809998,122.190002,122.370003,701400,118.816536
"785",122.800003,123.790001,121.610001,122.279999,633700,118.729141
"786",122.089996,122.669998,121.690002,122.510002,637700,118.952469
"787",123.32,123.610001,122.059998,122.879997,554900,119.311722
"788",122.769997,122.769997,118.059998,121.379997,1505500,117.855278
"789",121.120003,121.120003,119.110001,119.610001,577600,116.136673
"790",116.360001,117.870003,115.550003,116.440002,565300,113.058723
"791",116.769997,117.639999,112.32,112.449997,826100,109.184601
"792",113.93,115.370003,112.510002,112.540001,1675800,109.271996
"793",110.290001,111.760002,107.690002,107.690002,1324400,104.562828
"794",106.059998,108.089996,102.910004,104.360001,3048500,101.329521
"795",105.510002,107.220001,103.589996,106.25,2429100,103.164642
"796",106.510002,106.720001,102.139999,102.519997,2486900,99.542953
"797",104.510002,106.209999,103.050003,106.150002,1175700,103.067543
"798",103.559998,104.279999,99.690002,101.389999,1098500,98.445763
"799",98.080002,100.989998,95.550003,100.360001,1281900,97.445679
"800",93.709999,95.730003,91.239998,91.519997,1241700,88.862381
"801",94.610001,100.239998,93.800003,99.489998,1905000,96.600937
"802",96.900002,98.809998,95.339996,97.669998,1616400,94.833786
"803",90.989998,99.099998,90.459999,95.709999,2707100,93.44735
"804",99.610001,103.739998,95.120003,103.68,1887900,101.228935
"805",92.339996,103.43,91.400002,99.629997,1554600,97.274689
"806",101.610001,107.139999,97.629997,104.82,2142600,102.341988
"807",99.519997,104.769997,95.790001,100.900002,1522600,98.514664
"808",100.080002,100.279999,92.540001,93.440002,1332800,91.231026
"809",93.839996,97.68,89.809998,90.769997,1151600,88.624146
"810",89.860001,89.860001,81.900002,84.260002,1246800,82.268051
"811",87.839996,94.879997,87,94.830002,871000,92.588165
"812",94.169998,96.349998,88.889999,93.940002,1898900,91.7192
"813",94.919998,97.800003,93.470001,96.93,1308600,94.638512
"814",94.900002,95,91.309998,91.57,947400,89.40522
"815",92.309998,97.379997,90.580002,96.940002,1036000,94.648285
"816",95.550003,97.260002,93.629997,94.830002,1001300,92.588165
"817",91.769997,93,90.080002,91.32,1123000,89.161148
"818",90.400002,93.940002,90.379997,92.099998,784000,89.922699
"819",91.360001,94.459999,91.120003,92.389999,561700,90.205849
"820",96.629997,99.309998,95.550003,98.610001,1126200,96.278801
"821",101.059998,103.510002,99.43,100.760002,941800,98.377975
"822",101.410004,103.339996,99.580002,102.099998,956900,99.686295
"823",102.529999,106.370003,101.400002,105.910004,1271400,103.406219
"824",105.269997,105.900002,101.32,102.589996,502300,100.164719
"825",105,107.190002,102.980003,106.949997,952800,104.421631
"826",105.550003,107.690002,104.949997,106.57,1016900,104.050613
"827",107.239998,108.739998,105.25,107.050003,953300,104.519287
"828",109.010002,110.139999,108.510002,109.940002,707400,107.340958
"829",108.699997,110.620003,107.970001,109.790001,619000,107.194504
"830",108.43,108.690002,105.389999,107.360001,740500,104.821945
"831",109.099998,110.519997,108.029999,109.410004,566700,106.823479
"832",110,111.190002,108.910004,110.25,814200,107.643639
"833",110.779999,111.599998,109.489998,111.440002,698200,108.805496
"834",112.309998,114.620003,112.300003,114.339996,535500,111.636925
"835",115.610001,116.589996,112.279999,112.470001,863600,109.811142
"836",113.910004,116.989998,113.75,115.519997,614800,112.78904
"837",114.800003,116.57,114.339996,116,481100,113.25769
"838",114.199997,114.720001,111.870003,113.059998,503500,110.387192
"839",112.349998,114.059998,111.75,113.849998,544900,111.158524
"840",115.07,116.099998,114.660004,115.349998,598400,112.623062
"841",115.419998,116.849998,114.599998,116,573500,113.25769
"842",117.510002,118.5,116.150002,116.690002,797300,113.931381
"843",119,119.190002,115.620003,116.809998,888200,114.048538
"844",116.160004,119.739998,115.589996,119.260002,710200,116.44062
"845",119.230003,120.440002,117.849998,117.849998,885400,115.063957
"846",117.940002,118.559998,112.620003,114.110001,886000,111.412369
"847",113.32,114.93,110.739998,114.870003,801400,112.154404
"848",112.980003,116.290001,112.980003,115.550003,1776600,112.818336
"849",118.580002,120.389999,118.089996,119.440002,602800,116.616371
"850",119.010002,121.370003,119.010002,119.57,571400,116.743294
"851",120.730003,122.739998,120.5,120.959999,452300,118.100441
"852",120.610001,120.610001,117.68,117.790001,514600,115.005371
"853",117.809998,117.980003,116.220001,116.809998,553900,114.048538
"854",119.400002,119.870003,116.760002,117.120003,680100,114.351219
"855",118.07,118.849998,116.019997,116.699997,1119400,113.941139
"856",117.190002,120.529999,117.129997,119.260002,546200,116.44062
"857",119.440002,121.529999,118.080002,121.099998,773800,118.237129
"858",121.120003,122.809998,120.110001,122.230003,428300,119.340416
"859",123.279999,123.309998,121.779999,123.279999,594500,120.365593
"860",123.620003,124.709999,123.43,124.300003,361800,121.361473
"861",123.599998,124.440002,122.949997,124,515800,121.068573
"862",125.139999,127.860001,124.849998,126.669998,596000,123.675438
"863",125.769997,127.529999,125.099998,127.489998,514000,124.476059
"864",127.120003,127.449997,123.279999,123.510002,647900,120.590149
"865",124.010002,124.059998,121.010002,121.779999,830600,118.901054
"866",119.139999,119.550003,117.199997,118.93,1574100,116.63562
"867",120.830002,122.379997,118.360001,121.629997,1488600,119.283524
"868",119.57,122.5,119.400002,122.400002,1163700,120.038666
"869",125,126.5,124.25,125.110001,939000,122.696388
"870",125.089996,126.610001,125.050003,126.110001,651500,123.677094
"871",125.43,126.57,125.040001,125.940002,463200,123.510384
"872",127.839996,128.029999,123.269997,123.330002,970200,120.950729
"873",123.279999,126.080002,123.18,124.709999,500900,122.3041
"874",125.760002,126.940002,124.449997,124.650002,455400,122.24527
"875",123.959999,124.260002,122.440002,122.699997,528200,120.332878
"876",122.489998,125.019997,121.050003,124.790001,635900,122.382568
"877",124.650002,126.949997,124.360001,124.639999,1542000,122.235458
"878",125.050003,125.809998,122.769997,125.769997,608600,123.343651
"879",125.519997,126.650002,124.699997,126.190002,769200,123.755562
"880",126.389999,128.619995,125.480003,127.269997,539600,124.814713
"881",127.82,129.850006,127.629997,128.220001,573800,125.746391
"882",130,130.320007,128.009995,128.690002,462800,126.207321
"883",128.199997,129.649994,126.980003,127.110001,377400,124.657806
"884",127.940002,129.009995,127.459999,128.589996,393200,126.109245
"885",127.470001,129.050003,126.169998,127.57,694600,125.108932
"886",127.720001,127.940002,124.830002,126.059998,655600,123.628059
"887",126.93,127.470001,124.639999,125.120003,480400,122.7062
"888",124.809998,126.809998,123.870003,126.779999,366900,124.334175
"889",127.589996,129.470001,127.309998,128.75,504300,126.266167
"890",128.259995,128.389999,127.120003,127.459999,438000,125.001053
"891",128.279999,129.429993,128,129.100006,434500,126.609421
"892",128.720001,129.839996,128.330002,129.320007,443700,126.825172
"893",129.970001,131.389999,129.139999,129.949997,484300,127.443008
"894",129.720001,131.699997,129.550003,131.289993,446200,128.757172
"895",131.929993,133.339996,129.300003,129.710007,382500,127.207642
"896",130.589996,131.320007,128.619995,131.279999,449100,128.747345
"897",131.589996,134.039993,130.639999,133.809998,429600,131.228546
"898",133.410004,134.070007,131.850006,132.550003,409300,129.992844
"899",132.949997,134.279999,132.160004,134.009995,387300,131.424683
"900",132.550003,134.179993,132.309998,133.889999,419900,131.306992
"901",133.809998,134.410004,132.710007,134.339996,640800,131.748322
"902",135.279999,137.419998,135.009995,137.039993,481900,134.396225
"903",136.580002,137.339996,135.759995,137.279999,518100,134.631622
"904",137.220001,137.839996,134.539993,135.009995,507000,132.405396
"905",134.949997,136.059998,134.179993,135.360001,484000,132.748642
"906",134.839996,136.160004,134.300003,135.25,768200,132.640778
"907",135.740005,137.050003,135.300003,136.600006,721200,133.964722
"908",138.830002,144.5,138.740005,142.110001,1131400,139.368408
"909",141.699997,142.369995,138.889999,139.119995,837400,136.436081
"910",138.360001,140.25,138.130005,138.839996,655400,136.161514
"911",138.979996,140.029999,138.470001,138.880005,280500,136.200745
