"","BIO.Open","BIO.High","BIO.Low","BIO.Close","BIO.Volume","BIO.Adjusted"
"459",266.559998,272.190002,263.420013,268.790009,104800,268.790009
"460",272.779999,273.899994,262.570007,265.920013,252200,265.920013
"461",264.440002,271.149994,263.220001,269.5,110300,269.5
"462",272.359985,278.350006,270.170013,272.850006,119000,272.850006
"463",273.459991,277.700012,262.459991,275.339996,392800,275.339996
"464",262,270.98999,260,269.769989,686000,269.769989
"465",269.799988,279.390015,269.799988,276.23999,288600,276.23999
"466",275.100006,282.730011,275.100006,278.880005,198400,278.880005
"467",279.630005,283.799988,278.01001,283.170013,197900,283.170013
"468",282.160004,285.459991,281.950012,283.200012,138000,283.200012
"469",281.290009,281.290009,276.01001,276.420013,333600,276.420013
"470",275.820007,278.450012,269.01001,269.880005,208000,269.880005
"471",272.320007,276.140015,267.660004,268.829987,174900,268.829987
"472",271.01001,271.529999,267.709991,268.279999,291900,268.279999
"473",267.26001,274.070007,264.470001,273.220001,153100,273.220001
"474",271.309998,279.059998,270.579987,276.170013,130300,276.170013
"475",274.920013,274.920013,268.01001,268.390015,274500,268.390015
"476",265.440002,270.049988,261.98999,264.779999,253200,264.779999
"477",265.950012,270.309998,265.950012,269.160004,165900,269.160004
"478",267.720001,275.25,267.720001,273.040009,74900,273.040009
"479",274.850006,275.170013,269.320007,272.589996,272800,272.589996
"480",270.540009,273.100006,269.040009,269.980011,189500,269.980011
"481",270.660004,276.25,268.290009,274.75,265600,274.75
"482",273.540009,278.420013,273.540009,275.320007,276900,275.320007
"483",274.119995,275.910004,272.670013,274.459991,157000,274.459991
"484",277.339996,278.850006,273.269989,277.450012,148000,277.450012
"485",277.850006,277.850006,265.720001,266.399994,213900,266.399994
"486",262.519989,264.049988,259.450012,262.980011,237500,262.980011
"487",262.959991,264.130005,255.660004,256.230011,263100,256.230011
"488",255.979996,255.979996,250.190002,251.699997,243400,251.699997
"489",254.809998,256.440002,250.550003,252.059998,243800,252.059998
"490",256.109985,259.619995,253.759995,254.25,194200,254.25
"491",255.300003,255.520004,246.820007,250.279999,201100,250.279999
"492",248.039993,249.940002,246.759995,247.820007,192000,247.820007
"493",247.580002,249.369995,241.559998,243.020004,179600,243.020004
"494",244.399994,247.190002,237.039993,239.949997,153000,239.949997
"495",240.429993,243.360001,232.080002,234.929993,264300,234.929993
"496",233.919998,236.940002,228.649994,231.039993,154600,231.039993
"497",231.619995,232,224.820007,225.449997,222700,225.449997
"498",224.539993,224.539993,220.100006,220.100006,45200,220.100006
"499",221,227.75,220.050003,227.429993,202700,227.429993
"500",224.940002,229.880005,222.669998,229.880005,160600,229.880005
"501",231.339996,234.470001,228.199997,229.660004,107700,229.660004
"502",231.320007,233.699997,227.5,232.220001,165100,232.220001
"503",229.729996,231.229996,226.729996,228.080002,165800,228.080002
"504",228.179993,231.259995,223.889999,224.300003,180200,224.300003
"505",224.5,228.339996,224.110001,226.279999,446800,226.279999
"506",227.520004,234.820007,227.259995,233.669998,354300,233.669998
"507",235,236.910004,232.479996,235.529999,235800,235.529999
"508",236.610001,241.399994,236.610001,237.369995,266100,237.369995
"509",235.880005,242.149994,235.679993,240.869995,227000,240.869995
"510",240.300003,242,238.199997,241.419998,127800,241.419998
"511",238.5,239.449997,236.369995,236.369995,261200,236.369995
"512",236.679993,239.279999,236.679993,237.899994,282200,237.899994
"513",238.75,240.529999,236.320007,236.559998,216100,236.559998
"514",236.229996,239.649994,235.440002,237.839996,248200,237.839996
"515",239.809998,242.550003,237.889999,239.649994,321100,239.649994
"516",238.869995,240.899994,234.289993,235.520004,167200,235.520004
"517",236.309998,237.710007,233.179993,237.089996,162800,237.089996
"518",237,239.029999,236.289993,237.070007,146700,237.070007
"519",238.550003,240.679993,236.529999,240.309998,205000,240.309998
"520",237.860001,238.210007,235.520004,238.070007,124500,238.070007
"521",238.039993,241.899994,238.009995,239.300003,190400,239.300003
"522",240,245.100006,238.479996,244.979996,198200,244.979996
"523",244.559998,250.110001,243.740005,249.869995,222400,249.869995
"524",249.75,252.630005,248.080002,251.119995,264400,251.119995
"525",251.380005,251.380005,247.899994,250.699997,186900,250.699997
"526",250.850006,253.199997,249.729996,250.149994,174500,250.149994
"527",250.139999,253.360001,248.429993,252.699997,206800,252.699997
"528",251.509995,252.639999,246.699997,248.029999,227500,248.029999
"529",246.440002,249.020004,245.589996,248.850006,278100,248.850006
"530",250.300003,254.860001,250.050003,252.929993,468500,252.929993
"531",254.410004,259.350006,253.110001,258.100006,368900,258.100006
"532",258.600006,262.380005,256.25,261.790009,277400,261.790009
"533",261.480011,265.73999,260.369995,261.420013,226300,261.420013
"534",262.98999,270.48999,262.380005,270.339996,268900,270.339996
"535",269.329987,270.339996,266.950012,270.059998,274900,270.059998
"536",270.230011,273.049988,269.230011,272.73999,202900,272.73999
"537",273.279999,275.799988,271.25,274.339996,233300,274.339996
"538",275.350006,275.709991,271.700012,274.26001,247500,274.26001
"539",276.019989,277.359985,274,275.220001,261500,275.220001
"540",273.480011,275.709991,271.829987,272.869995,202300,272.869995
"541",272.309998,275.5,271.130005,273.98999,225600,273.98999
"542",273.709991,275.579987,268.959991,270.899994,409500,270.899994
"543",302,323.950012,302,317.410004,952400,317.410004
"544",315.5,316.350006,309.329987,312.790009,479600,312.790009
"545",313.720001,316.519989,311.01001,312.320007,300400,312.320007
"546",311.579987,312.76001,307.26001,308.730011,274500,308.730011
"547",306.809998,306.809998,301.869995,302.600006,338000,302.600006
"548",300.410004,305.209991,299.549988,303.859985,430500,303.859985
"549",305.179993,309.359985,304.579987,308.269989,381100,308.269989
"550",308.950012,310.910004,306.329987,308.869995,205200,308.869995
"551",310.549988,313.070007,308.470001,309.420013,240000,309.420013
"552",309.519989,312.980011,307.790009,311.869995,237300,311.869995
"553",312.23999,313.109985,309.070007,310.329987,297200,310.329987
"554",310.170013,313.799988,308.440002,313.670013,384700,313.670013
"555",315,317.519989,312.619995,314.119995,228600,314.119995
"556",313.820007,314.73999,310.720001,310.720001,222000,310.720001
"557",308.700012,315.73999,308.440002,315.570007,120000,315.570007
"558",314.070007,314.950012,305.399994,305.589996,188300,305.589996
"559",305.029999,308.950012,302.329987,307.190002,196800,307.190002
"560",309.440002,310.869995,306.799988,307.690002,211900,307.690002
"561",307.119995,308.019989,299.540009,302.420013,179900,302.420013
"562",302.73999,304.320007,297.089996,303.75,109100,303.75
"563",306.01001,307.399994,304.649994,305.679993,280700,305.679993
"564",308.440002,310.51001,305.119995,307.399994,199300,307.399994
"565",307.700012,311.540009,305.279999,309.140015,193500,309.140015
"566",311.619995,311.730011,304.850006,305.880005,227600,305.880005
"567",306.48999,307.089996,302.309998,305.799988,123400,305.799988
"568",305.98999,310.51001,305.98999,308.609985,156100,308.609985
"569",307.339996,310.149994,305.019989,309.839996,95000,309.839996
"570",307.869995,308.440002,304.950012,305.920013,201100,305.920013
"571",306.839996,308.059998,305.029999,307.600006,318100,307.600006
"572",307.869995,308.440002,305.429993,305.980011,157000,305.980011
"573",308.059998,310.670013,305.420013,308.529999,329700,308.529999
"574",308.579987,309.950012,306.390015,306.73999,264400,306.73999
"575",308.160004,309.829987,300.649994,301.440002,226300,301.440002
"576",301.959991,301.959991,287.890015,291.829987,364400,291.829987
"577",293.369995,295.600006,288.390015,294.130005,262700,294.130005
"578",293.48999,297.429993,292.470001,293.48999,156000,293.48999
"579",293,295.980011,289.029999,295.140015,275500,295.140015
"580",294.850006,295.75,291.399994,293.779999,194800,293.779999
"581",293.359985,299.320007,291.730011,298.899994,183600,298.899994
"582",298.75,301.899994,296.859985,301.799988,227400,301.799988
"583",301.649994,302.440002,298.970001,299.23999,81200,299.23999
"584",298.670013,301.630005,295.940002,300.929993,118200,300.929993
"585",301.350006,301.350006,296.579987,297.079987,114100,297.079987
"586",296.869995,302.950012,293.980011,302.200012,154100,302.200012
"587",303.929993,309.339996,302.269989,308.359985,161700,308.359985
"588",303.640015,308.170013,301.450012,306.299988,228000,306.299988
"589",303.779999,304.720001,296.329987,297.690002,133100,297.690002
"590",297.929993,299.450012,295,296.51001,343500,296.51001
"591",306,319.98999,306,309.279999,411100,309.279999
"592",307,312.859985,301.089996,311.100006,395400,311.100006
"593",304.190002,304.190002,295.230011,296.279999,281100,296.279999
"594",297.320007,298.059998,291.019989,291.970001,274600,291.970001
"595",289.880005,294.660004,287.309998,294.350006,182100,294.350006
"596",296.220001,300.940002,289.709991,299.26001,169100,299.26001
"597",296.209991,304,295.290009,296.720001,197400,296.720001
"598",294.450012,295.290009,290.690002,292.839996,152500,292.839996
"599",294.600006,298.769989,291.609985,294.350006,182600,294.350006
"600",293.869995,296.779999,292.23999,295.350006,148700,295.350006
"601",292.859985,295.100006,291.640015,293.959991,113400,293.959991
"602",295.48999,298.51001,293.209991,293.369995,89400,293.369995
"603",294.329987,296.540009,288.910004,289.119995,112000,289.119995
"604",287.48999,290.140015,286.230011,288.079987,86600,288.079987
"605",288.690002,288.690002,284.399994,287.25,72400,287.25
"606",283.950012,287.820007,281.660004,286.929993,129200,286.929993
"607",287.25,290.230011,286,288.23999,144700,288.23999
"608",290.51001,294.579987,290.359985,291.799988,196900,291.799988
"609",293.029999,293.459991,286.019989,287.700012,362200,287.700012
"610",288.410004,291.649994,286.480011,287.869995,177600,287.869995
"611",289.209991,291.359985,287.359985,289.950012,194900,289.950012
"612",291.290009,293.529999,290.399994,291.619995,399100,291.619995
"613",293.299988,296.809998,291.369995,296.140015,161400,296.140015
"614",295.589996,298.339996,293.589996,297.309998,156500,297.309998
"615",298.910004,298.910004,296.26001,298.73999,232800,298.73999
"616",298.429993,301.269989,296.920013,298.429993,112300,298.429993
"617",298.720001,303.25,298.059998,302.209991,141100,302.209991
"618",304.299988,308.959991,303,307.209991,208700,307.209991
"619",306.950012,308.809998,305.26001,307.929993,185200,307.929993
"620",310,310,306.630005,309.070007,95900,309.070007
"621",307.890015,309,302.350006,304.570007,165700,304.570007
"622",305.429993,305.519989,300.529999,301,104600,301
"623",300.910004,303.790009,300.51001,301.470001,94400,301.470001
"624",302.820007,306.049988,300.5,303.019989,92700,303.019989
"625",304.290009,307.089996,302.380005,306.799988,116500,306.799988
"626",307,313.329987,304.540009,312.589996,161100,312.589996
"627",313.98999,317,313.049988,315.299988,221000,315.299988
"628",314.950012,318.869995,312.709991,314.660004,143500,314.660004
"629",315.339996,319.98999,314.01001,319.170013,72400,319.170013
"630",317.070007,317.070007,311.48999,313.329987,66000,313.329987
"631",311.809998,311.940002,307.820007,309.309998,77200,309.309998
"632",308.450012,308.480011,303.820007,305.049988,102400,305.049988
"633",305.839996,308.950012,304.179993,304.549988,122900,304.549988
"634",305.859985,310.790009,305.859985,310.410004,168000,310.410004
"635",309.529999,310.519989,307.329987,309.230011,117100,309.230011
"636",309.48999,313.369995,307.470001,312.350006,179700,312.350006
"637",312.089996,313.149994,307.26001,309.390015,107000,309.390015
"638",309.820007,311.470001,308.029999,308.529999,130000,308.529999
"639",309.649994,311.850006,309.600006,310.059998,178300,310.059998
"640",311.609985,316.209991,310.01001,315.179993,143000,315.179993
"641",316.160004,316.160004,310.820007,311.619995,121100,311.619995
"642",312.640015,316.670013,310.820007,316.119995,82700,316.119995
"643",315.519989,324.48999,313.720001,323.480011,165900,323.480011
"644",323.339996,324,319.380005,319.670013,146000,319.670013
"645",320.459991,324.440002,320.380005,324.380005,141700,324.380005
"646",324.549988,324.549988,319.940002,320.940002,109700,320.940002
"647",317.75,320.910004,316.380005,320.890015,105200,320.890015
"648",321.649994,321.649994,312.179993,314.899994,209700,314.899994
"649",315.929993,318.140015,307.399994,310.369995,328000,310.369995
"650",338.670013,338.670013,322.089996,336,546500,336
"651",321.470001,329.059998,317.570007,318.799988,385000,318.799988
"652",321.179993,325.420013,317.619995,320.809998,172000,320.809998
"653",317.579987,322.51001,312.640015,320.350006,347900,320.350006
"654",323,332.040009,322.410004,331.660004,189100,331.660004
"655",329.209991,329.929993,324.609985,325.459991,257100,325.459991
"656",322.899994,324.369995,317.26001,319.369995,123900,319.369995
"657",319.230011,327.709991,319.230011,326.25,308200,326.25
"658",320.890015,325.929993,315.579987,315.829987,332500,315.829987
"659",319.480011,322.079987,316.619995,319.130005,347100,319.130005
"660",322.299988,329.450012,316.619995,327.5,164300,327.5
"661",331.649994,333.470001,330.130005,330.950012,312800,330.950012
"662",336.899994,344.769989,332.5,340.480011,218200,340.480011
"663",341.420013,345.5,340.75,344.200012,346900,344.200012
"664",342.98999,344.140015,338.5,341.950012,93900,341.950012
"665",341.049988,341.700012,331.179993,332.670013,165700,332.670013
"666",333.679993,336.190002,331,335.25,172000,335.25
"667",336.480011,338.179993,332.01001,334.700012,155600,334.700012
"668",333.309998,337.929993,332.700012,335.109985,167700,335.109985
"669",338.309998,339.359985,334.950012,337.309998,220600,337.309998
"670",339.600006,340.809998,336.140015,337.709991,100100,337.709991
"671",335.720001,337.299988,330.209991,333.339996,122100,333.339996
"672",336.649994,338.320007,332.459991,335.200012,161200,335.200012
"673",336.350006,342.190002,334.880005,339.480011,161400,339.480011
"674",337.459991,340.48999,334.049988,335.589996,250700,335.589996
"675",334.790009,340.279999,333.230011,335.470001,187200,335.470001
"676",333.970001,334.299988,321.839996,322.929993,241500,322.929993
"677",323.209991,327.970001,323.209991,326.420013,238100,326.420013
"678",321.76001,339.709991,321.76001,335.890015,197400,335.890015
"679",336.01001,338.980011,333.880005,334.48999,314600,334.48999
"680",333,336.290009,331.660004,334.149994,108500,334.149994
"681",335.019989,338.570007,329.459991,337.450012,371500,337.450012
"682",337.130005,339.600006,335,338.339996,191100,338.339996
"683",338.980011,343.980011,337.679993,339.730011,133300,339.730011
"684",342.160004,347.269989,342.160004,345.23999,415000,345.23999
"685",345.730011,348.390015,341.959991,342.019989,211800,342.019989
"686",344.890015,347.5,339.559998,341.619995,209200,341.619995
"687",340.679993,344.01001,336.589996,342.98999,245000,342.98999
"688",343.26001,344.600006,336.890015,340.209991,114700,340.209991
"689",341.579987,342.230011,333.049988,333.98999,312400,333.98999
"690",333.820007,337.01001,332.220001,332.73999,127700,332.73999
"691",333.549988,336.399994,325.589996,327.279999,153200,327.279999
"692",326.019989,328.5,323.799988,327.160004,310400,327.160004
"693",327.619995,335.040009,322.109985,333.559998,157600,333.559998
"694",334.109985,339.570007,334.109985,339.369995,173900,339.369995
"695",337.440002,341.399994,335.76001,338.519989,171700,338.519989
"696",333.029999,335.570007,319.26001,319.730011,307600,319.730011
"697",323,327.130005,322.839996,323.329987,144800,323.329987
"698",322.809998,326.290009,322.440002,324.290009,315100,324.290009
"699",328.109985,335.529999,327.540009,331.23999,261200,331.23999
"700",332.339996,334.529999,330,331.549988,320800,331.549988
"701",332.820007,336.01001,332.820007,334.51001,135600,334.51001
"702",334.079987,338.660004,333.209991,337.600006,298200,337.600006
"703",339.899994,344.450012,339.119995,343.450012,241400,343.450012
"704",343.070007,345.149994,341.75,343.269989,149700,343.269989
"705",344.440002,346.859985,342,345.559998,173400,345.559998
"706",345.869995,348.109985,342.130005,343.540009,136600,343.540009
"707",344.26001,349.98999,343.570007,348.480011,381000,348.480011
"708",349,349,339.329987,340.630005,218500,340.630005
"709",339.429993,348.670013,337.269989,345.670013,188400,345.670013
"710",345.820007,347.75,341.029999,341.5,135600,341.5
"711",340.730011,341.880005,336.649994,337.920013,163600,337.920013
"712",338.959991,344.779999,337.290009,344.5,248300,344.5
"713",344.140015,345.769989,331.089996,331.619995,308900,331.619995
"714",329,358.890015,327.970001,352.329987,488300,352.329987
"715",353.100006,354.730011,347.029999,349.440002,204300,349.440002
"716",348.179993,351.089996,346.179993,348.410004,266500,348.410004
"717",348.51001,351.089996,346.640015,347.329987,163200,347.329987
"718",349.130005,350.940002,344.160004,345.480011,121300,345.480011
"719",344.380005,352.910004,342.829987,352.450012,188900,352.450012
"720",351.149994,354.089996,349.26001,349.929993,143400,349.929993
"721",350.209991,357.609985,349.619995,352.720001,175900,352.720001
"722",351.640015,355.790009,350.429993,351.920013,176400,351.920013
"723",352.529999,355.200012,350.149994,354.130005,183600,354.130005
"724",355.579987,357.600006,354.679993,355.890015,136900,355.890015
"725",355.059998,363,354.230011,358.279999,208600,358.279999
"726",359.589996,365.790009,358.640015,364.119995,122300,364.119995
"727",361.820007,366.029999,359.529999,362.839996,172200,362.839996
"728",364.230011,364.970001,357.459991,360.209991,226400,360.209991
"729",361.029999,364.940002,359.290009,362.179993,296600,362.179993
"730",363.600006,370.730011,363.519989,368.829987,221600,368.829987
"731",368.230011,373.559998,368.230011,371.480011,999400,371.480011
"732",372.730011,374.609985,371.089996,373.040009,118200,373.040009
"733",370.920013,374.350006,369.26001,369.380005,98700,369.380005
"734",369.410004,372.630005,368.200012,371.679993,143200,371.679993
"735",368.570007,372.589996,367.809998,371.579987,162800,371.579987
"736",371.640015,374.929993,369.410004,371.359985,192500,371.359985
"737",371.209991,372.220001,368.329987,369.019989,432300,369.019989
"738",373.420013,376.429993,371,374.200012,195000,374.200012
"739",373.649994,373.649994,357.399994,357.609985,330500,357.609985
"740",357.200012,357.98999,339,353.940002,528300,353.940002
"741",352.980011,354.070007,348.529999,351.880005,243300,351.880005
"742",355.399994,364.049988,353.040009,362.690002,265300,362.690002
"743",361.899994,364.730011,353.890015,354.619995,121300,354.619995
"744",355,368.200012,354.630005,366.890015,407700,366.890015
"745",368.23999,368.23999,363.459991,365.089996,480500,365.089996
"746",365.940002,367.359985,358.209991,359.660004,237700,359.660004
"747",360.299988,361.410004,356.079987,360.019989,252700,360.019989
"748",362.5,373.230011,361.5,372.769989,385300,372.769989
"749",371.359985,372.290009,368.549988,370.910004,227600,370.910004
"750",372,372.820007,367.940002,368.76001,122200,368.76001
"751",369.420013,370,366.059998,367.549988,90800,367.549988
"752",368.5,368.820007,364.429993,368.350006,91300,368.350006
"753",367.859985,370.450012,366.5,369.640015,147900,369.640015
"754",368.049988,372.440002,368.049988,370.029999,102200,370.029999
"755",372.079987,373.700012,367.160004,372.160004,150800,372.160004
"756",366.899994,370.790009,364.190002,366.779999,138100,366.779999
"757",363.450012,372.230011,363.190002,372.029999,140300,372.029999
"758",374.940002,384.220001,372.980011,380.540009,253700,380.540009
"759",384.25,386.920013,380.720001,381.790009,269100,381.790009
"760",384.600006,390.600006,384.600006,388.730011,244900,388.730011
"761",391.220001,391.220001,382.309998,383.519989,149300,383.519989
"762",385.149994,388.429993,383.160004,384.140015,180200,384.140015
"763",381.850006,387.23999,380.26001,384.160004,205800,384.160004
"764",383.279999,387.089996,375.320007,376.429993,145400,376.429993
"765",379.690002,380.609985,377.51001,379.700012,134200,379.700012
"766",380.130005,381.190002,375.519989,376.890015,262100,376.890015
"767",375.940002,380.790009,375.519989,378.880005,204500,378.880005
"768",379.769989,383.029999,377.589996,378.519989,101000,378.519989
"769",377.109985,379.339996,375.279999,375.339996,166600,375.339996
"770",376.130005,376.130005,368.269989,369.970001,86600,369.970001
"771",363.390015,369.299988,362.940002,365.339996,168700,365.339996
"772",368.089996,370.190002,366.040009,366.98999,100200,366.98999
"773",369.170013,375.220001,367.959991,368.640015,95700,368.640015
"774",366.450012,367.980011,362.170013,367.119995,104000,367.119995
"775",366.369995,366.369995,358.679993,360.920013,245900,360.920013
"776",363.220001,370.700012,362.839996,364.01001,110600,364.01001
"777",368.690002,371.040009,362.179993,363.720001,183800,363.720001
"778",367.299988,372.790009,366.970001,371.190002,100100,371.190002
"779",373.899994,375.420013,369.959991,374.23999,104000,374.23999
"780",373.559998,375.309998,369.730011,370.299988,91800,370.299988
"781",368.019989,370.279999,366.410004,369.670013,136900,369.670013
"782",371.029999,375.130005,368.339996,371.480011,97500,371.480011
"783",373.859985,377.570007,372.470001,375.579987,205900,375.579987
"784",373.100006,381.369995,373.100006,379.339996,137300,379.339996
"785",380.700012,404.829987,380.700012,403.630005,506300,403.630005
"786",401.390015,409,393.850006,407.450012,265900,407.450012
"787",407.470001,410.630005,406.5,409.01001,182900,409.01001
"788",406.679993,413.019989,401.779999,409.070007,125000,409.070007
"789",406.690002,406.690002,397.040009,400.5,154600,400.5
"790",386.149994,390.910004,378.850006,385.329987,137100,385.329987
"791",385.820007,385.820007,366.559998,368.380005,309300,368.380005
"792",372.399994,378.399994,365.690002,369,155200,369
"793",361.829987,376.329987,352.089996,360.799988,227400,360.799988
"794",349.359985,355.899994,343.339996,352.019989,290800,352.019989
"795",353.829987,369.440002,344.019989,368.950012,264100,368.950012
"796",370.320007,390.190002,364.410004,370,257000,370
"797",377.269989,385.279999,371.5,384.929993,149700,384.929993
"798",375.600006,389.450012,373.679993,386.679993,261000,386.679993
"799",377.029999,377.029999,363.75,374.559998,296000,374.559998
"800",355.450012,358.309998,345.769989,351.339996,184400,351.339996
"801",360.779999,368.529999,351.019989,367.589996,358600,367.589996
"802",359.170013,365.140015,341.559998,345.790009,258400,345.790009
"803",324.01001,335.649994,319.51001,320.01001,357400,320.01001
"804",337.059998,348.809998,321.630005,347.790009,271300,347.790009
"805",315,349.440002,315,335.709991,306100,335.709991
"806",342.790009,364.359985,338.809998,358.779999,437700,358.779999
"807",341.049988,362.570007,340.619995,359,391400,359
"808",357.709991,358.859985,340,346.799988,410800,346.799988
"809",347.350006,360,321.429993,329.01001,386500,329.01001
"810",329.600006,337.170013,309.380005,326.339996,258800,326.339996
"811",337.339996,344.970001,330.019989,343.149994,260600,343.149994
"812",345.709991,349.5,330.309998,333,193100,333
"813",337.369995,343.730011,330.01001,341.26001,256500,341.26001
"814",332.839996,337.230011,320.299988,322.410004,252600,322.410004
"815",326.179993,351.450012,322.140015,349.109985,193700,349.109985
"816",349.26001,357.920013,341.059998,350.559998,179200,350.559998
"817",340.100006,347.119995,331.820007,334.869995,148600,334.869995
"818",330,360.73999,330,360.73999,221200,360.73999
"819",356.880005,369.579987,354.440002,365.779999,501400,365.779999
"820",374.950012,384.420013,370.380005,381.290009,230700,381.290009
"821",386.209991,386.309998,364.320007,370.369995,226400,370.369995
"822",374.850006,404.950012,373.390015,403.059998,366200,403.059998
"823",405.369995,408.700012,392.589996,393.140015,284300,393.140015
"824",391.140015,405.380005,390.929993,405.380005,144500,405.380005
"825",410,411.640015,400.140015,405.579987,182500,405.579987
"826",401.600006,409.049988,396.160004,403.820007,181600,403.820007
"827",408.119995,419.480011,403.01001,414.540009,245300,414.540009
"828",421.649994,439.959991,416,427.209991,541500,427.209991
"829",426.119995,434.670013,422.350006,424.950012,244900,424.950012
"830",420.559998,429.380005,414.910004,417.709991,230000,417.709991
"831",419.839996,425.269989,407.140015,421.470001,201300,421.470001
"832",422.290009,429.579987,419.839996,423.350006,137700,423.350006
"833",426.429993,435,414.26001,433.01001,3e+05,433.01001
"834",440,450.890015,434.529999,443.570007,226400,443.570007
"835",449,450,429.5,430.679993,175500,430.679993
"836",437.339996,440.309998,428.839996,436.269989,233600,436.269989
"837",433.859985,443.670013,430.23999,440.100006,338600,440.100006
"838",433.399994,447.549988,427.269989,431.790009,205800,431.790009
"839",431.790009,437.390015,425,434.040009,373200,434.040009
"840",436.600006,455,433.359985,443,253300,443
"841",445.529999,450.820007,439.040009,449.98999,535500,449.98999
"842",464.459991,470,449.98999,460.420013,347400,460.420013
"843",465.679993,466.5,455.440002,456.350006,134100,456.350006
"844",453.209991,471.269989,453.209991,470.350006,227700,470.350006
"845",472,474.450012,460.279999,461.519989,117100,461.519989
"846",460.880005,467.410004,447.700012,455,234300,455
"847",449.399994,460,446,457.76001,206200,457.76001
"848",456.5,469.290009,451.700012,466.720001,234500,466.720001
"849",470.73999,479.519989,464.679993,471.420013,308300,471.420013
"850",473.899994,478.410004,462.820007,463.75,202700,463.75
"851",471.23999,473.019989,465.600006,472.940002,124300,472.940002
"852",474.899994,474.899994,460.51001,466.790009,170400,466.790009
"853",468.149994,479.940002,466.709991,472.450012,235200,472.450012
"854",480.790009,484.709991,475.640015,481.149994,206000,481.149994
"855",480.890015,480.890015,465.369995,470.720001,316800,470.720001
"856",472.320007,483.880005,472.320007,477.130005,290600,477.130005
"857",479.660004,492,474.649994,491.320007,271400,491.320007
"858",490.529999,497.420013,484.950012,492.420013,152300,492.420013
"859",496.369995,496.880005,489.399994,493.059998,158300,493.059998
"860",493.230011,493.230011,469.380005,470.73999,244300,470.73999
"861",469.23999,475.029999,463.040009,463.850006,156100,463.850006
"862",464.850006,466.529999,445.600006,452.519989,308300,452.519989
"863",444.5,456.709991,438.049988,456.540009,262000,456.540009
"864",458.600006,464.869995,453.160004,459.940002,167200,459.940002
"865",462.970001,474.869995,456.589996,468.839996,265600,468.839996
"866",461.179993,461.179993,438.640015,438.640015,155400,438.640015
"867",444.540009,450.899994,437.570007,448.850006,285100,448.850006
"868",433.98999,453.880005,433.390015,453.880005,283600,453.880005
"869",462.299988,463.970001,448.549988,455.01001,222200,455.01001
"870",456.269989,459.429993,450.600006,455.48999,196000,455.48999
"871",451.01001,456.429993,445.98999,454.179993,258100,454.179993
"872",456.5,459.040009,448.660004,451.959991,3960900,451.959991
"873",451.26001,457.559998,444.339996,456.48999,238500,456.48999
"874",458.209991,461.410004,451.390015,451.779999,253800,451.779999
"875",452,452,425.519989,432.420013,562900,432.420013
"876",432.410004,437.910004,425.429993,437.23999,208000,437.23999
"877",436.730011,437.910004,429.480011,432.549988,361100,432.549988
"878",436.920013,436.920013,429.630005,432.339996,171600,432.339996
"879",433.179993,453.839996,433.160004,451.48999,228700,451.48999
"880",446.130005,455.230011,443.799988,454.429993,209700,454.429993
"881",456.179993,463.559998,455.529999,458.359985,167100,458.359985
"882",460.600006,470.290009,460.600006,465.459991,206200,465.459991
"883",457.950012,474.48999,457.029999,468.339996,177500,468.339996
"884",469.880005,473.25,464.01001,467.48999,170300,467.48999
"885",470.220001,478.339996,467.049988,478.040009,245000,478.040009
"886",479.970001,479.970001,473,477.660004,230000,477.660004
"887",481.25,484.730011,465.160004,467.910004,196100,467.910004
"888",466.230011,489.309998,466.230011,488.959991,189200,488.959991
"889",492.470001,500.51001,489.709991,498.350006,238900,498.350006
"890",500.459991,505.399994,498.059998,501.98999,209100,501.98999
"891",505.730011,518.969971,505.730011,516.700012,202100,516.700012
"892",520,524.47998,517.659973,520.369995,217600,520.369995
"893",521.599976,525.919983,514.409973,519.039978,151400,519.039978
"894",520.619995,526.700012,517.380005,520.27002,144300,520.27002
"895",522.710022,536.23999,517.289978,520.320007,190100,520.320007
"896",520.599976,520.599976,508.480011,515.75,284700,515.75
"897",520.530029,532,517.559998,530.469971,117100,530.469971
"898",529.080017,529.080017,520.440002,521.75,86600,521.75
"899",521.299988,531.950012,521.299988,530.77002,113800,530.77002
"900",526.280029,540.059998,523.27002,535.599976,160200,535.599976
"901",524.929993,528.900024,496.140015,524.890015,299900,524.890015
"902",531.190002,536.440002,528.599976,531.039978,159500,531.039978
"903",525.98999,531.830017,520.900024,526.859985,159100,526.859985
"904",524.099976,530.25,521.73999,527.299988,145300,527.299988
"905",528.929993,529.190002,520.52002,525.219971,132200,525.219971
"906",524.640015,527.409973,518.619995,524.130005,181400,524.130005
"907",524.359985,528.51001,506.390015,506.950012,167100,506.950012
"908",507.369995,509.519989,492.880005,496.339996,169600,496.339996
"909",497.339996,506.519989,494.869995,501.850006,109500,501.850006
"910",503.149994,510.660004,499.130005,509.779999,170500,509.779999
"911",510.559998,510.559998,503,506.369995,91100,506.369995
"912",508.309998,514.47998,507.950012,511.910004,113800,511.910004
"913",512.409973,521.150024,510.890015,520.820007,158400,520.820007
"914",521,523.419983,517.340027,520.890015,161400,520.890015
"915",518.799988,522,514.869995,515.580017,166600,515.580017
"916",515.210022,519.030029,512.369995,517.950012,376200,517.950012
"917",518.440002,523.080017,507.149994,511.170013,367100,511.170013
"918",512.679993,516.359985,508.170013,511.980011,120100,511.980011
