"","ED.Open","ED.High","ED.Low","ED.Close","ED.Volume","ED.Adjusted"
"445",77.760002,78.620003,77.339996,78.019997,2168400,68.979836
"446",78.220001,78.830002,77.75,78.230003,1897900,69.165535
"447",78.080002,79.18,77.730003,77.769997,1774700,68.758812
"448",77.949997,78.300003,75.769997,76.050003,2508800,67.238113
"449",75.970001,76,74.790001,75.230003,2351800,66.513138
"450",75.32,75.900002,74.93,75.279999,1855500,66.557335
"451",75.25,76.580002,74.639999,76.099998,1963100,67.28231
"452",76.080002,76.449997,75.540001,76.110001,1654800,67.291168
"453",76.190002,76.779999,75.75,76.360001,1725200,67.512184
"454",76.290001,77.919998,76.239998,77.379997,2101800,68.414009
"455",77.309998,77.639999,76.699997,76.82,1949100,67.918892
"456",77,77.599998,75.919998,76.290001,2152100,67.45031
"457",76.690002,78.620003,76.339996,78.220001,1966300,69.156677
"458",77.779999,77.779999,76.470001,76.809998,1728500,67.910049
"459",77.260002,77.75,75.620003,76.330002,2550200,67.48568
"460",76.330002,77.550003,76.330002,77.339996,1791700,68.378632
"461",77.620003,78.139999,76.5,77.230003,2067900,68.28138
"462",76.639999,76.699997,75.360001,76,2861400,67.193901
"463",76.07,76.220001,75.290001,75.629997,2496000,66.866791
"464",76.099998,76.099998,73.93,74.540001,3468000,65.903084
"465",74.809998,76.099998,74.809998,76.040001,2103100,67.229271
"466",76.790001,77.32,76.309998,77.230003,1580900,68.28138
"467",77.5,78.339996,76.849998,78.260002,1500400,69.192039
"468",78.230003,78.559998,77.43,78.169998,1398500,69.112473
"469",78.199997,79.260002,78.059998,79,1361800,69.846283
"470",78.93,80.139999,78.650002,79.370003,1520600,70.173424
"471",78.75,79.339996,78.089996,79.110001,1560200,70.579353
"472",78.190002,80.169998,77.989998,79.419998,2987600,70.855934
"473",77.449997,77.580002,76.349998,76.540001,9613500,68.286484
"474",77.339996,77.540001,76.300003,77,4087300,68.696884
"475",76.970001,77.68,76.849998,77.5,3635700,69.142982
"476",78,78.610001,77.040001,78.110001,3540900,69.687187
"477",77.839996,77.949997,76.989998,77.110001,1959000,68.795021
"478",77.209999,77.449997,76.690002,77.339996,813400,69.000221
"479",77.230003,78.260002,77.129997,78.160004,2148700,69.731812
"480",78.110001,79.150002,77.529999,79.050003,1513400,70.525841
"481",78.889999,79.43,78.419998,78.839996,2285600,70.33847
"482",78.82,79.339996,78.239998,79.239998,2286900,70.695343
"483",79.370003,80.389999,79.050003,80.349998,2937200,71.685661
"484",79.860001,81.239998,79.57,81.230003,2359200,72.470757
"485",81.220001,83,81.139999,81.989998,3962500,73.148796
"486",82.300003,82.489998,80.099998,81.629997,2443000,72.827614
"487",81.75,82.830002,80.860001,82.459999,2069500,73.568115
"488",82.669998,83.080002,81.300003,82.910004,2570700,73.969589
"489",82.940002,83.690002,82.529999,83.25,1796600,74.272934
"490",83.25,83.620003,82.260002,82.470001,2938300,73.577057
"491",82.589996,84.32,82.540001,83.93,2562800,74.879608
"492",84.099998,84.150002,83.059998,83.830002,3049000,74.79039
"493",83.940002,84.209999,80.309998,80.629997,3769500,71.93544
"494",80.93,81.82,79.940002,80.209999,3047100,71.560745
"495",80.440002,80.940002,79.559998,80.099998,2197600,71.462608
"496",80.129997,81.599998,79.150002,80.730003,2858200,72.024666
"497",80.739998,82.480003,79.779999,79.959999,3542600,71.337692
"498",79.940002,80.519997,75.040001,75.32,1279400,67.198044
"499",75.510002,76.139999,73.849998,76.089996,2457300,67.885017
"500",76.029999,76.830002,74.839996,76.830002,2211500,68.545235
"501",77.169998,77.489998,76.169998,76.480003,1829800,68.232964
"502",76.480003,76.870003,75.68,76.459999,1670200,68.215118
"503",76.32,76.370003,74.790001,75.139999,1764100,67.037476
"504",75.139999,75.919998,74.839996,75.330002,1857000,67.20697
"505",75.019997,76.57,74.879997,76.550003,2185100,68.295418
"506",76.099998,76.43,75.339996,75.440002,2380900,67.305107
"507",75.480003,76.029999,74.849998,75.900002,2979000,67.715492
"508",75.709999,76.099998,75.029999,75.300003,1662900,67.180214
"509",75.370003,76.68,75.25,76.550003,1857800,68.295418
"510",76.43,76.510002,75.559998,75.93,1378400,67.742264
"511",75.550003,75.550003,73.300003,74.449997,3737600,66.421867
"512",74.150002,75.849998,74.150002,75.790001,2157200,67.617363
"513",75.660004,76.440002,75.25,76.379997,2226800,68.143753
"514",76.349998,77.099998,76.18,77.029999,2250400,68.723663
"515",76.669998,77.059998,76.220001,76.510002,3019400,68.25972
"516",76.639999,77.360001,76.050003,76.739998,2766800,68.46492
"517",76.720001,77.360001,76.510002,76.980003,2417900,68.679047
"518",77.080002,77.699997,76.349998,77.660004,2522600,69.285721
"519",77.440002,77.989998,75.849998,75.949997,2803600,67.760117
"520",76.110001,76.580002,75.25,75.589996,2168500,67.438927
"521",75.75,76.279999,75.589996,75.889999,1566200,67.706604
"522",75.610001,76.389999,75.480003,76.190002,1716300,67.974236
"523",76.029999,77.879997,75.620003,77.650002,3342300,69.276802
"524",77.470001,77.580002,75.900002,76.68,2006600,68.411392
"525",76.349998,77.580002,76.029999,77.57,2393100,69.205429
"526",77.5,78,77.010002,77.589996,1976600,69.223251
"527",77.449997,77.830002,77.080002,77.260002,1490700,68.928856
"528",77.540001,78.129997,76.800003,78.110001,1860700,69.687187
"529",78.050003,78.949997,77.830002,78.93,1755200,70.418777
"530",78.870003,79.370003,78.599998,78.970001,1647400,70.45446
"531",78.419998,78.870003,77.739998,78.57,1834100,70.760658
"532",77.830002,78.099998,77.209999,77.830002,2668500,70.094223
"533",77.989998,78.410004,77.57,78.040001,2062400,70.28334
"534",78.389999,78.760002,78.25,78.510002,1693600,70.706619
"535",78.410004,79.110001,78.32,78.870003,2258900,71.030846
"536",78.809998,79.239998,78.18,79.010002,1852600,71.156944
"537",78.660004,80.089996,78.589996,80,1552800,72.048523
"538",80.690002,82.190002,80.419998,82.099998,3514700,73.939812
"539",82,82.220001,81.139999,81.620003,2269500,73.507515
"540",81.849998,81.879997,81.07,81.360001,1398700,73.273354
"541",81.260002,81.910004,80.980003,81.660004,1337600,73.543541
"542",81.699997,82.730003,81.550003,82.449997,2315600,74.255013
"543",82.449997,82.839996,81.849998,82.660004,1629000,74.444145
"544",83.099998,83.239998,82.440002,83.199997,1661700,74.930473
"545",83.169998,83.330002,82.800003,82.93,1428300,74.687309
"546",83.120003,83.730003,82.739998,83.330002,2346600,75.047562
"547",83.559998,84.349998,83.239998,83.339996,1908200,75.056549
"548",83.57,83.849998,83.010002,83.82,1773900,75.488838
"549",83.760002,84.389999,83.660004,84.269997,1838100,75.894119
"550",84.449997,85.269997,84.160004,84.93,2578900,76.488533
"551",85.029999,85.470001,84.709999,85.18,1549600,76.713684
"552",85.190002,85.57,84.779999,84.980003,1903500,76.533562
"553",85.209999,85.43,84.68,84.839996,4209000,76.407471
"554",84.940002,85.169998,84.25,84.699997,2556100,76.28138
"555",84.699997,84.699997,83.440002,83.809998,2030400,75.479843
"556",83.949997,84.610001,83.339996,83.839996,1788400,75.506859
"557",83.910004,84.510002,83.639999,84.389999,1349100,76.002205
"558",84.690002,85.589996,84.419998,84.910004,1858400,76.47052
"559",85.120003,85.419998,84.610001,85.099998,1335800,76.641624
"560",85.099998,85.779999,84.910004,85.68,1081400,77.163963
"561",85.809998,85.870003,84.830002,85.160004,1519100,76.695663
"562",85.260002,85.459999,83.800003,84.269997,1935100,75.894119
"563",84.269997,84.879997,83.910004,84.809998,1623600,76.380447
"564",84.669998,84.669998,83.550003,84.32,1771300,75.939148
"565",84.300003,84.790001,83.790001,84.760002,1272100,76.335419
"566",84.510002,84.75,83.660004,84.440002,1217700,76.047226
"567",84.57,84.760002,83.550003,83.989998,1281300,75.64196
"568",84,84.839996,83.620003,84.809998,921100,76.380447
"569",84.449997,84.660004,83.660004,83.790001,1792500,75.46183
"570",83.769997,84.220001,83.699997,84.160004,951100,75.795067
"571",84.269997,84.980003,83.779999,83.870003,1006300,75.533882
"572",84,84.580002,83.769997,84.470001,1086400,76.074249
"573",84.239998,84.660004,83.610001,84.550003,1640800,76.146294
"574",84.660004,85.029999,84.260002,84.610001,1017400,76.200325
"575",84.650002,84.889999,83.32,83.620003,1850900,75.308731
"576",83.760002,84.169998,83.400002,83.900002,1494500,75.560905
"577",83.919998,84.230003,83.529999,83.610001,1417100,75.299736
"578",83.610001,83.989998,83.580002,83.860001,1298000,75.524872
"579",83.940002,84.330002,83.480003,84.190002,1407300,75.822083
"580",84.449997,84.75,83.970001,84.32,1764500,75.939148
"581",84.18,84.970001,83.970001,84.519997,1522600,76.11927
"582",85.370003,85.900002,84.870003,84.970001,3038700,76.524551
"583",84.730003,84.900002,84.110001,84.480003,1334200,76.083252
"584",84.580002,86.230003,84.43,86.160004,2361400,77.596283
"585",85.779999,86.150002,85.160004,85.230003,1266000,76.758705
"586",85.339996,85.650002,84.650002,85.160004,1486900,76.695663
"587",85.589996,86.5,85.589996,86.029999,1721000,77.479187
"588",86.349998,86.349998,85.160004,85.419998,1364400,76.929817
"589",85.470001,85.739998,84.949997,85.209999,1295900,76.740692
"590",84.540001,84.75,83.660004,83.93,8777700,75.587914
"591",84,84.5,83.610001,84,7437200,75.650963
"592",84,85.300003,83.879997,85.300003,2658000,76.821754
"593",85.040001,86.190002,85,86.040001,2726800,77.488197
"594",85.550003,85.589996,84.730003,84.900002,2130400,77.124825
"595",85.099998,85.849998,84.830002,85.510002,1727100,77.678963
"596",85.300003,86.489998,85,86.370003,1491300,78.460213
"597",86.029999,87.330002,86.029999,86.940002,1804300,78.977997
"598",87.169998,87.650002,86.809998,87.010002,1316600,79.041603
"599",87.25,87.690002,86.620003,86.690002,3080800,78.750893
"600",86.900002,87.699997,86.5,87.519997,1113500,79.504868
"601",87.660004,88.410004,87.349998,88.379997,1376900,80.286118
"602",88.400002,88.919998,88.080002,88.139999,1099400,80.068108
"603",88.480003,88.480003,86.75,86.75,3027900,78.805397
"604",86.949997,87.139999,85.349998,85.610001,1987400,77.769814
"605",85.599998,86.029999,85.040001,85.25,1469300,77.442772
"606",85.360001,86.379997,85.239998,86.300003,1795700,78.396622
"607",86.309998,87.510002,86.040001,87.370003,1503800,79.368622
"608",87.360001,87.639999,85.550003,87.529999,1719500,79.513969
"609",88.050003,89.550003,87.610001,89.32,1632500,81.140038
"610",89.639999,89.779999,89.059998,89.5,1445100,81.303566
"611",89.849998,90.510002,88.059998,88.309998,2132700,80.222534
"612",87.959999,88.089996,86.730003,87.230003,1584700,79.241432
"613",87.139999,87.650002,86.120003,86.720001,1710400,78.778145
"614",87.080002,87.830002,87.080002,87.720001,1063400,79.686569
"615",87.879997,88.279999,87.050003,87.779999,2697100,79.741074
"616",87.959999,88.949997,87.93,88.540001,1560500,80.431473
"617",88.440002,88.75,87.629997,88.129997,1797600,80.059029
"618",88.959999,88.959999,87.120003,88.07,1868400,80.004517
"619",88,89.300003,87.699997,88.879997,1508800,80.740334
"620",88.949997,89.379997,88.199997,88.879997,2382900,80.740334
"621",88.940002,89.419998,88.169998,89.209999,3588900,81.040123
"622",89.260002,90.449997,89.050003,89.650002,1409100,81.439819
"623",89.75,89.889999,88.769997,88.940002,1091200,80.794846
"624",88.68,88.769997,87.230003,87.309998,1525200,79.31411
"625",87.480003,87.900002,86.879997,87.260002,1787800,79.2687
"626",87.160004,88.129997,87,87.68,2607900,79.65023
"627",87.580002,87.650002,86.529999,87.360001,1327800,79.359535
"628",87.669998,88.849998,87.559998,88.419998,1286800,80.322472
"629",88.720001,89.769997,88.720001,89.230003,698400,81.058273
"630",88.400002,88.860001,87.349998,88.809998,1227300,80.676758
"631",89.129997,89.360001,88.269997,88.860001,1267300,80.722168
"632",88.82,89.019997,88.089996,88.720001,1336900,80.594994
"633",89.040001,89.419998,88.620003,89.110001,1046400,80.949265
"634",89.110001,89.599998,88.279999,89.239998,1006600,81.067375
"635",89.269997,89.269997,88.239998,88.959999,1272700,80.813004
"636",88.349998,88.940002,88.029999,88.550003,1401900,80.440552
"637",88.379997,88.629997,87.25,87.82,1335100,79.777412
"638",88.120003,88.400002,87.550003,87.589996,1375200,79.568474
"639",87.559998,88.519997,87.050003,88.349998,1331000,80.258865
"640",88.269997,88.529999,87.099998,87.239998,1427800,79.250526
"641",87.480003,87.580002,86.239998,86.82,1484000,78.868996
"642",86.580002,86.82,86.040001,86.510002,1444800,78.587379
"643",86.82,87.099998,86.010002,86.529999,1828500,78.605545
"644",86.589996,87.050003,85.739998,86.089996,1113000,78.205833
"645",86.019997,86.639999,85.690002,86.339996,1098900,78.432945
"646",86.529999,86.839996,85.980003,86.660004,1147400,78.723663
"647",86.379997,86.82,84.959999,85.400002,1846100,77.579033
"648",85.360001,85.889999,84.419998,84.959999,2917200,77.179329
"649",84.779999,86.5,84.589996,85.93,1362500,78.060501
"650",87.07,87.389999,85.959999,86.129997,2339400,78.242188
"651",86.279999,86.620003,84.790001,85.480003,2530600,77.651711
"652",85.43,86.910004,84.449997,86.629997,1709800,78.696396
"653",86.57,87.559998,85.330002,87.059998,1405500,79.087013
"654",86.860001,87.709999,86.440002,87.529999,1508500,79.513969
"655",87.529999,87.879997,86.949997,87.260002,984500,79.2687
"656",87.309998,87.68,86.82,87.459999,1695700,79.450378
"657",86.739998,87.010002,85.989998,86.75,1318300,79.477859
"658",86.800003,87.440002,85.720001,85.970001,1598000,78.763252
"659",85.769997,87.290001,85.68,86.970001,1194600,79.679413
"660",86.949997,87.459999,86.75,87.199997,1213100,79.890137
"661",87.209999,88.489998,86.93,88.139999,1085900,80.751335
"662",88.43,88.480003,87.529999,87.760002,1013000,80.403206
"663",87.699997,88.339996,87.620003,88.279999,1547000,80.879608
"664",88.18,88.68,87.760002,88.239998,1476600,80.842964
"665",88.480003,88.790001,86.510002,86.910004,1755700,79.624458
"666",87.269997,87.82,86.82,87.769997,959700,80.412354
"667",88.239998,88.800003,87.980003,88.040001,1445300,80.659721
"668",88.129997,88.529999,87.349998,87.769997,1666800,80.412354
"669",88.18,88.230003,87.519997,88.150002,2714100,80.760506
"670",88.540001,89.110001,87.910004,88.900002,1719200,81.447639
"671",88.900002,90.690002,88.669998,90.639999,2005300,83.041779
"672",90.800003,91.120003,90.190002,90.849998,1273400,83.234161
"673",90.260002,91.010002,89.730003,90.879997,2572400,83.26165
"674",91.110001,91.580002,90.739998,91.139999,2236000,83.499855
"675",90.690002,90.779999,90.019997,90.389999,2276600,82.812729
"676",90.349998,90.389999,88.580002,89.330002,2188800,81.841599
"677",89,90.080002,88.639999,89.93,1481400,82.391281
"678",90.470001,90.870003,89.610001,90.190002,1695700,82.629494
"679",89.360001,90.220001,89.150002,89.809998,1801400,82.281342
"680",89.889999,90.209999,89.480003,89.93,1248800,82.391281
"681",90.040001,91.449997,90.040001,90.93,1241100,83.307472
"682",91.269997,91.639999,90.690002,91.480003,1133000,83.811363
"683",91.769997,91.980003,91.410004,91.879997,1004500,84.177826
"684",92.18,92.529999,91.400002,92.400002,3570900,84.654236
"685",93.269997,93.32,92.489998,92.75,1336400,84.974892
"686",92.940002,94.139999,92.709999,93.959999,2008100,86.08345
"687",93.650002,94.089996,93.349998,93.989998,1220900,86.110939
"688",94.360001,94.959999,93.989998,94.650002,1254200,86.71563
"689",94.650002,94.830002,93.919998,94.620003,1160800,86.688141
"690",94.709999,94.970001,94.010002,94.470001,1396000,86.550705
"691",94.169998,94.480003,93.620003,94.099998,1223900,86.211723
"692",93.870003,94.25,92.580002,92.669998,1688400,84.901588
"693",92.790001,93.099998,92.410004,93.019997,1439800,85.22226
"694",93.309998,94.230003,92.830002,94.139999,1151900,86.248375
"695",93.849998,94.110001,93.510002,93.860001,851400,85.991844
"696",93.839996,93.910004,92.860001,93,1445700,85.203926
"697",93.139999,93.739998,92.970001,93.360001,847500,85.53376
"698",93.290001,93.489998,92.540001,93.050003,1179200,85.249756
"699",92.849998,92.980003,91.93,92.220001,1311700,84.489326
"700",92.339996,92.339996,91.220001,91.25,1017500,83.600639
"701",91.190002,91.57,90.629997,90.739998,1521400,83.133377
"702",90.589996,90.93,90.260002,90.839996,1295000,83.225006
"703",90.849998,91.519997,90.809998,91.300003,1096100,83.646454
"704",91.169998,91.629997,90.730003,91.489998,1135200,83.820518
"705",91.650002,92.739998,91.5,92.68,2118000,84.910751
"706",92.68,93.339996,92.400002,93.279999,1183200,85.460457
"707",93.360001,94.07,93.050003,93.699997,1465000,85.845253
"708",93.889999,94.419998,93.510002,94.290001,1028900,86.385796
"709",94.860001,94.93,92.900002,93.32,1299500,85.497108
"710",92.919998,93.220001,91.080002,91.089996,1778700,83.454041
"711",90.93,91.529999,90.660004,91.419998,1307400,83.756401
"712",91.480003,92.040001,90.959999,91.660004,1207800,83.97628
"713",91.730003,92.290001,91.370003,92.220001,2296800,84.489326
"714",92.239998,92.410004,90.949997,91.120003,1607000,83.481537
"715",90.82,91.059998,89.57,89.919998,2359800,82.382118
"716",89.099998,89.290001,87.519997,88.32,2829800,80.91626
"717",88.639999,89.18,88.080002,88.620003,1824100,81.191101
"718",87.919998,88.150002,86.589996,87.220001,2322500,79.908463
"719",87.199997,87.919998,86.93,87.919998,1400200,80.549782
"720",87.910004,88,87.339996,87.5,1211400,80.164986
"721",86.93,87.120003,86.099998,86.419998,1425300,79.850838
"722",86.940002,87.790001,86.760002,87.5,1990600,80.848732
"723",86.5,87.449997,86.449997,87.239998,1698000,80.608498
"724",87.300003,87.739998,87.160004,87.730003,1127100,81.061272
"725",87.989998,88.660004,87.290001,87.470001,1137100,80.82103
"726",87.199997,87.25,86.300003,86.879997,1860700,80.275879
"727",87.190002,87.5,86.550003,87.309998,1377800,80.67318
"728",86.5,87.029999,86.32,86.82,1441600,80.220428
"729",86.669998,86.949997,85.690002,86.190002,1874700,79.638321
"730",86.099998,86.400002,85.669998,86.040001,1110700,79.499718
"731",86.089996,86.5,85.860001,86.440002,2063300,79.869308
"732",86.459999,86.879997,86.300003,86.730003,1007700,80.137283
"733",87.089996,87.779999,86.629997,86.889999,747300,80.285118
"734",86.5,86.639999,85.470001,85.550003,1329300,79.046967
"735",85.900002,86.489998,85.599998,86.290001,1535600,79.730721
"736",85.940002,86.919998,85.940002,86.779999,1356800,80.183464
"737",86.599998,86.760002,86.25,86.690002,1072900,80.100311
"738",86.540001,87.190002,86.470001,86.790001,1007800,80.192711
"739",86.800003,86.82,86.32,86.559998,1458600,79.980186
"740",86.650002,87.190002,86.43,86.800003,1517500,80.201958
"741",87,87.650002,86.82,87.589996,1817600,80.931892
"742",87.419998,87.860001,87.019997,87.519997,1838100,80.86721
"743",87.209999,88.099998,86.919998,87.830002,2174800,81.153656
"744",88.050003,88.360001,87.489998,88.230003,2829900,81.523262
"745",88.32,89.410004,88.190002,88.529999,1681000,81.800446
"746",88.940002,89.230003,88.459999,89,1810200,82.234718
"747",89.07,89.75,88.940002,89.699997,2234300,82.8815
"748",90.139999,91.139999,89.779999,90.629997,3551200,83.740814
"749",90.839996,91.099998,89.419998,89.779999,1345700,82.955421
"750",89.75,89.82,89.239998,89.669998,350700,82.853798
"751",89.739998,89.82,89.160004,89.650002,717500,82.835312
"752",89.660004,89.989998,89.510002,89.940002,836600,83.103271
"753",89.699997,90.190002,89.550003,90.190002,1264100,83.334274
"754",90.190002,90.489998,89.82,90.470001,1153600,83.592987
"755",90.550003,90.650002,88.470001,88.860001,1335100,82.105362
"756",88.559998,89.230003,88.459999,88.629997,1379600,81.892838
"757",88.669998,89.059998,88.099998,88.339996,1395300,81.624886
"758",88,88.580002,87.18,87.669998,1897700,81.005814
"759",87.080002,87.379997,86.690002,86.970001,2255000,80.359032
"760",86.82,87.25,86.709999,86.879997,1523200,80.275879
"761",87.099998,87.75,87.07,87.489998,1453400,80.8395
"762",87.470001,88.190002,87.290001,87.790001,1351800,81.116699
"763",87.830002,88.059998,87.129997,87.779999,2134500,81.107452
"764",88.059998,89.199997,87.949997,88.959999,1944200,82.197777
"765",89.080002,89.32,88.959999,89.169998,1707100,82.391808
"766",89.169998,90.419998,88.93,90.239998,2538400,83.380463
"767",90.370003,90.870003,89.879997,90.830002,2140900,83.925621
"768",91.199997,91.599998,91.010002,91.160004,1581700,84.23053
"769",91.199997,92.790001,91.199997,92.769997,1741900,85.71814
"770",92.559998,93.720001,92.519997,93.610001,1455900,86.494293
"771",93.709999,94.160004,93.129997,93.410004,1999400,86.309509
"772",93.470001,94.68,93.470001,94.18,1496500,87.020973
"773",94.07,94.620003,93.550003,94.440002,1640800,87.261208
"774",94.5,94.93,93.910004,94.739998,1429700,87.538399
"775",94.639999,95.099998,93.550003,94,3781500,86.854645
"776",94.160004,94.32,93.339996,93.849998,1434400,86.716049
"777",93.730003,94.059998,92.5,92.540001,1631900,85.50563
"778",92.400002,93.489998,92.18,93.400002,1270800,86.30027
"779",93.57,93.959999,93.230003,93.470001,1212700,86.364944
"780",93.779999,93.959999,92.779999,92.779999,1098300,85.727379
"781",92.809998,93.089996,92.290001,93.080002,1029900,86.004585
"782",93.290001,93.620003,93.010002,93.18,1141700,86.096977
"783",92.790001,93.150002,92.449997,92.870003,1552200,85.810547
"784",92.800003,93.739998,92.230003,93.639999,1244300,86.522018
"785",93.919998,94.480003,93.75,94.300003,1249200,87.131844
"786",93.720001,94.580002,93.629997,94.349998,2172700,87.891045
"787",94.269997,94.580002,93.739998,93.879997,1029900,87.453217
"788",93.870003,94.650002,93.629997,94.580002,1319000,88.105309
"789",91.209999,91.68,89.269997,90.18,3976900,84.006531
"790",89.459999,90.129997,88.599998,88.889999,2393400,82.80484
"791",89.199997,89.400002,88.019997,88.25,2328700,82.208633
"792",88.43,89.150002,87.669998,87.690002,2455200,81.686981
"793",87.349998,87.889999,83.169998,83.190002,2752600,77.495049
"794",81.260002,81.279999,77.800003,78.82,5357400,73.424194
"795",79.589996,84.82,79.279999,84.529999,3615400,78.743309
"796",84.389999,86.43,83.57,83.839996,3129700,78.10054
"797",84.809998,88.339996,84.809998,88.010002,2415100,81.985069
"798",86.650002,88.080002,86.07,87.580002,2282900,81.584511
"799",85.290001,88.5,85.160004,87.900002,4705400,81.882607
"800",85.550003,89.93,83.519997,88.660004,5398100,82.590584
"801",89.410004,91.529999,87.400002,89.400002,4040400,83.279922
"802",87.57,88,84.690002,86.5,4162800,80.578453
"803",80.629997,86.010002,78.43,83.790001,6073000,78.053955
"804",86.339996,89.160004,84.019997,88.07,5699300,82.04097
"805",82.650002,86.639999,78.82,79.550003,5037300,74.104225
"806",81.419998,94.629997,81.419998,93.879997,5432000,87.453217
"807",88.910004,93.879997,86.43,92.199997,4117600,85.888237
"808",92.559998,92.559998,79.559998,80.089996,5082100,74.607254
"809",81.239998,81.5,71.07,72.589996,4902400,67.620682
"810",72.5,72.690002,62.029999,65.349998,5017900,60.876316
"811",67.5,71.209999,64.580002,70.510002,3372200,65.683083
"812",69.349998,74.459999,67.800003,70.93,3122100,66.074333
"813",70.620003,76.730003,70.199997,75.919998,2771000,70.722717
"814",74.260002,79.720001,74.010002,77.900002,2291500,72.567169
"815",79.720001,81.089996,78.040001,80.730003,2557200,75.203445
"816",79.75,80,77.339996,78,3389300,72.660339
"817",75.709999,78.440002,75.25,77.610001,6352500,72.297028
"818",76,79.629997,76,78.93,3021800,73.526665
"819",78.220001,78.93,76.989998,77.900002,3904500,72.567169
"820",80.709999,83,79.57,81.050003,2608100,75.501549
"821",82.940002,83.220001,79.650002,79.919998,2173300,74.448891
"822",80.559998,84.739998,79.519997,83.830002,1974700,78.091209
"823",83.889999,89.370003,83.860001,87.940002,2111900,81.919868
"824",86.18,87.150002,84.07,84.839996,1095900,79.032082
"825",87.010002,89.489998,86.080002,89.300003,1814000,83.18676
"826",87.989998,88.080002,86.099998,86.970001,1425700,81.016266
"827",87.68,89.309998,87.360001,88.410004,1594500,82.357697
"828",89.529999,90,87.650002,89.559998,1211900,83.428963
"829",88.959999,89.43,85.330002,85.470001,1551000,79.61895
"830",84.470001,85,82.709999,83.489998,2118100,77.77449
"831",84.730003,85.050003,83.540001,84.120003,1497200,78.361382
"832",84.120003,84.790001,81.559998,81.779999,1868100,76.181564
"833",82.190002,82.849998,80.910004,82.639999,1748600,76.982681
"834",82.860001,83.449997,82.519997,82.669998,1518300,77.010628
"835",83.879997,85.029999,82.709999,83.099998,1687100,77.411201
"836",85.949997,85.949997,81.099998,81.279999,2020400,75.715797
"837",80.690002,80.82,78.220001,78.800003,3129500,73.405563
"838",78.349998,78.440002,76.639999,77.25,1786000,71.961678
"839",76.82,77.370003,75.769997,77.059998,1756000,71.784676
"840",77.169998,78.57,76.709999,77.540001,1627100,72.231827
"841",77.540001,78,74.199997,74.379997,2274400,69.288139
"842",75.040001,75.660004,73.910004,74.07,2339800,68.999367
"843",74.900002,74.940002,72.879997,74.18,2324500,69.101845
"844",73.779999,74.139999,72.209999,72.639999,2294500,67.667259
"845",71.879997,72.150002,70.760002,71.589996,2524800,67.398949
"846",71.239998,71.550003,69.849998,71.459999,2130200,67.27655
"847",70.870003,72.18,69.25,71.639999,2131700,67.446022
"848",71.169998,71.239998,69.160004,70.360001,3950400,66.240952
"849",72.010002,73.779999,71.419998,73.110001,2247900,68.829964
"850",72.620003,73.089996,70.860001,70.879997,1809100,66.730507
"851",71.330002,72.370003,70.389999,70.739998,1714200,66.598717
"852",70.440002,71.160004,69.68,69.919998,1317900,65.826714
"853",69.860001,70.309998,69.449997,70.18,1397000,66.071487
"854",71.010002,72.339996,70.82,71.190002,2232100,67.022362
"855",72.080002,72.550003,70.559998,71.25,1615800,67.078857
"856",72.269997,73.279999,72.07,73.150002,1567400,68.86763
"857",72.860001,75.209999,72.449997,75.059998,3220700,70.665802
"858",74.970001,75.709999,73.93,75.07,1612100,70.675224
"859",75.43,75.519997,73.989998,74.82,1418100,70.439857
"860",75.199997,76.290001,75,75.669998,1512400,71.240089
"861",75.230003,75.610001,73.849998,74.830002,1676100,70.449272
"862",75.300003,76.209999,74.959999,75.330002,1916800,70.919991
"863",75.400002,77.769997,75.099998,77.709999,1914900,73.160667
"864",77.25,77.339996,75.870003,76.699997,1867900,72.209785
"865",76.5,77.669998,76.5,76.949997,1784200,72.445152
"866",75.769997,75.989998,73.809998,74.669998,2175700,70.298637
"867",76.07,76.400002,74.269997,75.379997,2456700,70.967064
"868",74.370003,76.800003,73.849998,75.599998,2742500,71.174194
"869",77.019997,78.169998,75.940002,76.370003,1880300,71.899109
"870",76.620003,76.68,74.809998,75.290001,1933900,70.882324
"871",74.980003,75.970001,74.510002,74.870003,1406600,70.486923
"872",75.919998,75.919998,71.440002,71.440002,4629900,67.257729
"873",71.440002,72.68,70.860001,71.419998,2184300,67.238899
"874",72.120003,72.32,70.699997,70.940002,1395200,66.786995
"875",70.32,72.010002,69.910004,71.529999,2436900,67.342453
"876",71.260002,71.379997,69.809998,70.620003,2435600,66.485725
"877",70.639999,71.980003,70.459999,71.279999,3422600,67.107086
"878",71.760002,72.699997,70.690002,72.699997,1594000,68.443954
"879",72.610001,72.980003,71.010002,71.93,2206200,67.71904
"880",71.93,73.419998,71.82,73.099998,1692100,68.820534
"881",73.099998,74.360001,73.010002,73.809998,1430400,69.488976
"882",74.470001,75.120003,72.5,73.099998,1520800,68.820534
"883",72.209999,72.760002,72.120003,72.5,1775800,68.255669
"884",72.669998,72.879997,71.839996,72.43,1455100,68.189774
"885",71.989998,72.099998,70.010002,71.709999,1698600,67.511917
"886",71.709999,72.699997,71.459999,72.480003,1746100,68.236855
"887",72.489998,72.779999,71.690002,72.160004,1868300,67.935577
"888",72.190002,73.260002,71.610001,72.169998,2122900,67.944992
"889",72.309998,72.900002,71.379997,71.510002,2357500,67.323639
"890",71.68,72.290001,71.459999,71.839996,1158000,67.634308
"891",72.029999,74.120003,72.029999,74.07,1742300,69.733757
