"","DG.Open","DG.High","DG.Low","DG.Close","DG.Volume","DG.Adjusted"
"154",75.389999,76.139999,75,75.489998,1747900,72.538651
"155",76.230003,76.989998,75.860001,76.57,3117500,73.576431
"156",76.57,76.57,73.540001,73.639999,4004600,70.760986
"157",74.209999,74.830002,73.75,74.5,2799500,71.587364
"158",74.230003,74.720001,73.370003,74.269997,3931100,71.366356
"159",73.919998,74.440002,73.470001,73.82,2282800,70.933952
"160",74.150002,75.190002,73.830002,74.709999,1898300,71.789139
"161",75.150002,76.480003,75.129997,76.459999,2729800,73.470734
"162",76,76.410004,75.440002,76.330002,2031700,73.345825
"163",79.260002,79.699997,75.120003,75.690002,4917500,72.73082
"164",76.389999,77.839996,75.360001,77.669998,2479000,74.633423
"165",77.739998,78.620003,77.32,77.370003,2803700,74.345184
"166",76.68,77.25,76.279999,76.889999,2378500,73.883911
"167",76.709999,76.980003,75.910004,76.730003,4236900,73.730186
"168",72.5,73.690002,70.300003,72.559998,12436500,69.723183
"169",72.779999,73.449997,71.800003,72.540001,3696500,69.703979
"170",72.239998,74.650002,72.239998,74.360001,3461200,71.452843
"171",74.699997,75.589996,74.449997,75.290001,2536900,72.346466
"172",75.519997,76.410004,75.129997,76.389999,3447800,73.403458
"173",76.290001,76.849998,74.32,75.559998,5110300,72.605911
"174",75.790001,76.360001,75.5,75.970001,4155700,72.999893
"175",76.089996,77.860001,75.849998,76.959999,2840900,73.951172
"176",76.970001,78.660004,76.82,77.839996,3632300,74.796783
"177",77.440002,77.660004,76.82,77.230003,2359000,74.210625
"178",76.910004,77.800003,76.580002,77.599998,4146400,74.56617
"179",77.709999,78.830002,77.25,77.279999,3515600,74.258667
"180",77.349998,77.349998,76.290001,76.989998,2099500,73.980011
"181",77.160004,77.699997,76.129997,77.550003,1766500,74.518112
"182",77.589996,77.669998,76.610001,76.769997,1710100,73.768616
"183",76.769997,77.769997,76.57,77.660004,3513400,74.623817
"184",77.18,79.370003,77.129997,79.339996,2967300,76.238129
"185",79.080002,79.690002,78.800003,79.330002,2511600,76.228523
"186",79.269997,80.059998,78.860001,79.93,2539500,76.805061
"187",79.779999,80.160004,79.050003,80.019997,2307000,76.891548
"188",80.169998,81.300003,80.029999,81.050003,2485500,77.881271
"189",80.989998,81.919998,80.68,81.900002,1920400,78.698059
"190",81.900002,82.099998,81.019997,81.400002,2056400,78.217598
"191",81.540001,82.379997,81.139999,81.290001,1563600,78.111893
"192",81.290001,81.989998,81.290001,81.480003,1478700,78.294479
"193",80.889999,81.160004,80.07,80.330002,1968300,77.436539
"194",80.550003,80.660004,78.830002,79.18,2392000,76.32795
"195",80.050003,81.220001,79.800003,80.940002,1907000,78.024551
"196",80.940002,82.769997,80.910004,82.540001,2988800,79.566925
"197",82.209999,82.650002,81.629997,82.18,1888400,79.219887
"198",82.330002,83.18,81.910004,82.57,2016100,79.595833
"199",82.360001,82.5,81.809998,82.120003,1489600,79.162048
"200",82.150002,82.5,81.739998,82.099998,1367100,79.142784
"201",82.169998,83.220001,82.129997,82.800003,3512800,79.817566
"202",82.769997,83.279999,82.690002,82.910004,1656200,79.923607
"203",83.290001,83.790001,83.089996,83.610001,2171200,80.598373
"204",83.919998,84.860001,83.769997,83.919998,2231900,80.897232
"205",84.010002,84.260002,83.059998,84.099998,1656500,81.07074
"206",84.010002,84.199997,83.389999,83.970001,1331000,80.945427
"207",84.139999,85.07,83.879997,84.370003,1719300,81.331009
"208",84,84,82.510002,83.260002,1825900,80.260994
"209",82.93,83,81.099998,81.230003,2352100,78.304123
"210",81.220001,82.110001,80.489998,80.839996,2260600,77.928154
"211",81.209999,81.650002,80.459999,81.230003,1487400,78.304123
"212",81.419998,83.580002,80.300003,82.510002,1863100,79.53801
"213",81.900002,82.839996,81.440002,81.870003,2006700,78.921082
"214",81.620003,81.629997,80.5,80.68,1496400,77.773911
"215",80.650002,81.050003,79.790001,80.660004,1859900,77.754654
"216",80.709999,81.050003,80.160004,80.699997,1150900,77.793182
"217",80.18,82.150002,80.010002,81.910004,2275500,78.959641
"218",82.010002,84.169998,81.730003,84.150002,3666200,81.118935
"219",83.639999,85.089996,82.790001,83.550003,2794400,80.540543
"220",83.010002,83.830002,82.629997,83.25,2757800,80.251358
"221",82.07,82.800003,81.099998,82.300003,2244700,79.335571
"222",83.970001,85.110001,83.639999,84.910004,3513300,81.851555
"223",84.940002,85.519997,84.470001,85.5,2492000,82.420311
"224",85.769997,87.480003,85.769997,86.940002,3270800,83.808441
"225",87.57,88.129997,85.629997,86.650002,2909800,83.528885
"226",86.690002,87.339996,86.269997,87.230003,1511700,84.08799
"227",87.629997,87.699997,86.279999,86.279999,1177800,83.172203
"228",86.519997,87.290001,85.57,86.349998,2932100,83.239685
"229",86.57,88.040001,86.099998,87.730003,2473700,84.569992
"230",88.68,89.150002,87.830002,88.68,4224800,85.485771
"231",88.809998,89.800003,87.93,88.080002,3588100,84.907387
"232",88.339996,88.75,86.800003,87.980003,3151800,84.810966
"233",89.040001,92.110001,88.779999,90.769997,3608200,87.500473
"234",91.309998,91.760002,90.279999,90.370003,2650300,87.114883
"235",90.510002,91.339996,90.269997,90.849998,3743000,87.577599
"236",92.25,96.599998,92.080002,93.370003,6483000,90.006828
"237",92.980003,93.720001,92.209999,93.379997,2529200,90.016479
"238",93.5,93.5,91.25,93.349998,2845800,89.987549
"239",93.07,93.519997,91.139999,91.230003,3693700,87.943916
"240",91.230003,92.260002,91,91.639999,2373900,88.339134
"241",91.970001,92.050003,90.419998,90.790001,2493700,87.51976
"242",91.360001,92.239998,90.879997,90.93,4253300,87.654732
"243",91.5,93.110001,91.470001,92.550003,1910900,89.216377
"244",92.870003,93,91.529999,92.099998,1794600,88.78257
"245",92.910004,94.129997,91.440002,91.730003,4053000,88.425903
"246",92.150002,92.480003,91.559998,91.639999,2356100,88.339134
"247",92.349998,92.989998,91.790001,92.910004,2673000,89.563408
"248",92.5,93.510002,92.260002,92.480003,1258100,89.148895
"249",92.839996,92.860001,92.139999,92.620003,1921900,89.283836
"250",92.669998,92.739998,92.209999,92.580002,1016000,89.2453
"251",92.919998,93.849998,92.870003,93.010002,2320600,89.659798
"252",93.559998,94.519997,93.32,94.059998,1988500,90.671974
"253",94.269997,94.449997,93.620003,93.989998,1822800,90.604515
"254",94.199997,95.779999,93.849998,95.089996,2907100,91.664864
"255",95.629997,95.889999,95.029999,95.720001,2464700,92.272179
"256",95.610001,96.050003,94.129997,94.150002,2088800,91.005928
"257",94.790001,94.790001,93.860001,94.25,2630200,91.102592
"258",94.230003,95.220001,93.919998,94.779999,1469100,91.614906
"259",94.660004,98.330002,94.599998,98.190002,3279200,94.911018
"260",98.389999,99.690002,98.199997,99.099998,2332200,95.790627
"261",99.699997,99.699997,97.919998,98.440002,2421500,95.152664
"262",99.169998,101.07,98.889999,100.5,2553600,97.143875
"263",100.900002,101.260002,100.120003,101.029999,1498200,97.656166
"264",101.529999,102.089996,100.910004,101.980003,1866500,98.574455
"265",101.940002,102.300003,101.089996,102.269997,1255000,98.854759
"266",103.470001,103.989998,102.660004,103.169998,1590200,99.724709
"267",103.209999,103.629997,101.309998,102.690002,1550300,99.260735
"268",105.07,105.400002,102.559998,103.75,1720500,100.285347
"269",104.209999,105.330002,103.419998,105.300003,2129100,101.783577
"270",105.209999,105.82,104.709999,105.339996,1981000,101.82225
"271",104.919998,105.57,103.739998,104.230003,2726000,100.749329
"272",104.440002,104.949997,102.349998,103.120003,2407100,99.676376
"273",102.18,103.010002,101.739998,102.279999,2393700,98.864433
"274",101.699997,101.699997,99.349998,99.440002,4381200,96.119286
"275",98.68,100.449997,95.790001,95.800003,2891300,92.600838
"276",94.190002,98,92.739998,97.599998,4252700,94.340714
"277",97.510002,99.529999,97.449997,97.879997,2236400,94.611366
"278",98.18,98.360001,95.07,95.099998,2916600,91.924202
"279",96.089996,99.5,93.830002,98.260002,3326300,94.978691
"280",98.769997,99.080002,93.32,95.089996,4597600,91.914528
"281",94.940002,97.93,94.82,96.860001,2573800,93.625412
"282",96.309998,97.330002,96.050003,96.669998,2684400,93.441765
"283",97.510002,98.449997,96.309998,98.449997,1901600,95.162338
"284",98.309998,98.900002,97.019997,97.730003,1793500,94.46637
"285",95.050003,96.309998,93.669998,94.559998,3110100,91.402237
"286",94.879997,96.879997,94.879997,95.269997,2205600,92.088516
"287",95.860001,97,95.459999,96.099998,1331700,92.8908
"288",96.769997,97.32,95.720001,97.199997,1667900,93.954071
"289",97.730003,98.230003,96.620003,97.550003,1414000,94.292381
"290",97.959999,98.449997,94.889999,95.519997,2131900,92.33017
"291",96.110001,96.32,94.589996,94.589996,1833100,91.431244
"292",94.57,95.889999,93.779999,95.309998,1861800,92.127182
"293",94.739998,95.099998,92.800003,94.279999,2879700,91.131569
"294",93.639999,94.010002,93.059998,93.43,2424800,90.309975
"295",93.510002,94.199997,91.849998,93.440002,4046100,90.319641
"296",89.580002,90.639999,87.540001,89.389999,5306200,86.404884
"297",89.620003,89.879997,86.040001,86.050003,4081400,83.17643
"298",86.709999,87.18,85.540001,86.940002,3527000,84.036713
"299",87.239998,88.860001,87.050003,88.610001,3741200,85.65094
"300",88.849998,91,88.629997,89.529999,3989200,86.540199
"301",89.550003,89.75,88.559998,89.199997,3900300,86.22123
"302",96.220001,96.5,92.290001,93.440002,10226700,90.319641
"303",93.589996,95.800003,93.389999,95.43,5127800,92.243195
"304",95.5,96.050003,93.370003,94.040001,2425000,90.899612
"305",94.129997,94.230003,92.879997,93.410004,2651900,90.290634
"306",93.57,94.650002,92.949997,92.980003,3830300,89.875
"307",92.309998,93.360001,91.690002,91.75,2285000,88.686073
"308",91.839996,91.980003,89.889999,90.059998,2581600,87.052513
"309",91.389999,93.160004,91.059998,92.650002,2055300,89.556015
"310",93,93.449997,91.93,92.43,2068200,89.343369
"311",92.669998,94.839996,92.660004,92.940002,2257500,89.836342
"312",93.449997,94.150002,93.129997,93.550003,2363800,90.425972
"313",93.230003,93.860001,91.970001,93.43,2709600,90.309975
"314",93.529999,94.379997,93.099998,93.309998,1877000,90.193977
"315",92.540001,95.220001,92.540001,95,2729400,91.827553
"316",95.220001,96.589996,94.540001,96.400002,2394600,93.180794
"317",95.800003,96.980003,94.519997,94.970001,2760400,91.798553
"318",94.949997,96.769997,94.870003,95.699997,3315900,92.787498
"319",96.849998,96.989998,95.459999,96.440002,2622200,93.504982
"320",95.720001,96.830002,95.650002,96.269997,1823200,93.340141
"321",96.75,97.660004,96.410004,96.889999,2300200,93.941284
"322",97.419998,97.900002,96.050003,96.279999,2400500,93.349854
"323",95.889999,97.199997,95.059998,97.07,2205600,94.115807
"324",100.68,101.199997,99.260002,99.870003,2900700,96.830597
"325",100.32,101.160004,99.860001,100.18,2161100,97.131165
"326",99.779999,100.059998,98.18,99,1625300,95.987076
"327",98.739998,99.160004,96.220001,96.339996,3675700,93.408028
"328",96.709999,97.190002,95.830002,97.010002,2114600,94.05764
"329",97.540001,98.059998,96.379997,96.82,1599900,93.873413
"330",96.370003,97.470001,95.709999,97.25,1495500,94.290321
"331",97.360001,99.489998,96.57,99.029999,2194800,96.016151
"332",99.040001,100.129997,98.269997,98.360001,2136200,95.366562
"333",98.690002,98.870003,96.260002,96.529999,2513800,93.592239
"334",96.260002,96.830002,95.510002,96.540001,1225800,93.601936
"335",96.190002,97.230003,95.32,96.400002,1103400,93.466209
"336",96.5,96.900002,95.440002,96.300003,1423900,93.369255
"337",95.849998,95.93,94.669998,95.550003,1676000,92.642075
"338",95.57,95.589996,93.419998,94,1727200,91.139236
"339",94.120003,94.699997,93.459999,93.879997,2531100,91.022903
"340",93.620003,93.919998,92.43,93.519997,3195900,90.673843
"341",93.809998,94.459999,92.82,92.940002,2290000,90.111511
"342",92.5,93.669998,91.459999,93.620003,2491400,90.770805
"343",93.620003,94.389999,93.279999,93.720001,1818600,90.86776
"344",93.68,94.32,93.410004,94,5093600,91.139236
"345",94.199997,97.43,94,96.199997,4881700,93.27227
"346",96.220001,97.389999,96.220001,96.669998,2567700,93.727974
"347",97.010002,97.470001,96.669998,96.730003,2317300,93.786171
"348",97.129997,97.650002,96.550003,97.209999,1466000,94.251534
"349",97.5,97.879997,96.290001,96.410004,1903200,93.475906
"350",96,97.120003,95.900002,96.279999,1602900,93.349854
"351",96.339996,96.93,95.440002,96.910004,2591100,93.960686
"352",97.110001,98.610001,96.57,96.620003,2029400,93.679497
"353",96.400002,96.959999,95.300003,96.239998,2861500,93.311066
"354",96.699997,97.080002,95.279999,96.519997,4174400,93.582542
"355",90.779999,92.709999,86.870003,87.480003,14320400,84.81768
"356",87.5,89.260002,87.260002,89.260002,7293700,86.543495
"357",90.449997,91.260002,89.82,91,4503700,88.230545
"358",91.209999,94.330002,91.059998,94.18,3737500,91.313751
"359",94.290001,95.160004,92.449997,94.629997,3702200,91.750076
"360",94.82,96.099998,93.080002,93.82,2829800,90.964706
"361",93.93,95.099998,93.779999,94.900002,1689600,92.011856
"362",94.720001,96.150002,94.349998,95.919998,2980100,93.000816
"363",95.949997,97.139999,95.080002,96.68,2356400,93.737694
"364",96.790001,97.349998,96.260002,96.730003,2211900,93.786171
"365",97.019997,97.169998,95.610001,96.330002,2018600,93.398323
"366",95.919998,97.400002,95.919998,97.330002,3329000,94.367905
"367",96.870003,98.900002,96.760002,97.940002,1897800,94.959351
"368",96.940002,97.669998,96.110001,97.43,2172900,94.464851
"369",97.82,98.410004,97.110001,98.010002,1673200,95.027214
"370",97.68,99.300003,97.339996,98.68,2218900,95.676811
"371",100.809998,101.18,99.599998,100.150002,4340200,97.102066
"372",100.300003,100.779999,99.620003,100.449997,2244200,97.392952
"373",100.32,100.519997,99,99.730003,1993900,96.694855
"374",99.769997,100.25,98.510002,98.669998,1594500,95.667107
"375",98.919998,99.75,98.160004,99.129997,1301600,96.113113
"376",99.300003,100.07,98.529999,98.599998,1642600,95.599236
"377",98.610001,98.830002,97.529999,98.059998,1654200,95.075691
"378",98.18,98.93,97.769997,98.099998,769400,95.114471
"379",98.510002,98.550003,97.769997,98.120003,1572900,95.13385
"380",98.25,98.860001,97.720001,98.629997,1418100,95.628334
"381",98.529999,99.220001,97.980003,98.389999,1488900,95.676971
"382",98.550003,100.209999,98.459999,100.010002,1590800,97.252281
"383",99.949997,100.650002,98.489998,99.019997,1485900,96.289581
"384",99.760002,99.839996,97.959999,98.550003,1462600,95.832558
"385",98.660004,100.389999,98.620003,99.5,2267300,96.756348
"386",99.730003,100.400002,98.599998,99.129997,1546100,96.396545
"387",98.669998,100.040001,98.589996,99.400002,1843100,96.659103
"388",99.510002,100.050003,98.269997,99.089996,2203300,96.357643
"389",99.099998,99.93,98.760002,99.199997,3781700,96.464622
"390",98.75,98.809998,97.110001,98.169998,2596000,95.46302
"391",98.379997,98.870003,98.059998,98.730003,1769000,96.007591
"392",98.459999,98.949997,98.110001,98.589996,1844200,95.871437
"393",98.580002,98.860001,97.949997,98.75,1794200,96.027031
"394",98.919998,100.260002,98.919998,99.160004,1639300,96.425728
"395",99.290001,99.440002,97.120003,97.43,1211100,94.743423
"396",97.400002,98.279999,97.32,98.139999,1287300,95.433853
"397",98.559998,98.559998,97.790001,98.150002,1133500,95.443573
"398",98.150002,98.290001,96.370003,96.650002,1401300,93.984947
"399",96.75,98.419998,96.730003,98.279999,1238100,95.569984
"400",98.419998,99.150002,97.730003,98.230003,1221700,95.52137
"401",98.18,99,97.879997,98.669998,919200,95.949234
"402",99.410004,101.209999,98.949997,100.919998,1583100,98.137184
"403",100.779999,101.959999,100.629997,101.779999,1486900,98.973473
"404",101.989998,103.18,101.190002,102.980003,1546900,100.140381
"405",102.279999,103.300003,101.910004,102.330002,968400,99.508331
"406",102.830002,103.889999,102.309998,102.470001,1176800,99.644455
"407",102.889999,105.279999,102.660004,105.099998,1737300,102.201935
"408",104.290001,104.449997,103.269997,104.129997,1568400,101.258682
"409",105.989998,106,104.330002,104.879997,2513100,101.987984
"410",105.290001,106.610001,104.889999,106.379997,1566300,103.446617
"411",106.75,108.160004,106.699997,107.529999,1777000,104.564919
"412",107.589996,108.169998,107.029999,107.599998,1714000,104.632988
"413",108.589996,109.050003,106.93,107.269997,2579900,104.312088
"414",107.190002,108.190002,107.190002,108.080002,1751100,105.09977
"415",107.629997,108.230003,107.019997,108.010002,1526200,105.0317
"416",108.980003,109.050003,107.040001,107.190002,1997900,104.234306
"417",107.25,107.389999,105.540001,106.839996,3047500,103.893959
"418",106.730003,107.5,105.019997,106.699997,3266500,103.757813
"419",104.330002,108,103.949997,105.660004,5703900,102.74649
"420",105.849998,107.970001,105.550003,107.730003,3292200,104.759415
"421",107.989998,110.150002,107.870003,109.82,2676200,106.791786
"422",109.980003,111.360001,109.400002,111.059998,2697900,107.997589
"423",111.330002,111.870003,110.599998,111.120003,1875600,108.055939
"424",111.269997,112.309998,110.580002,110.82,2346000,107.764214
"425",111.389999,112.059998,110.790001,111.449997,2242700,108.376831
"426",111.519997,112.589996,110.910004,111.150002,2634300,108.085114
"427",111.169998,111.699997,110.510002,110.699997,2474200,107.647507
"428",110.760002,111.059998,109.300003,109.529999,1876000,106.509766
"429",109.519997,109.82,108.360001,108.910004,2041500,105.906883
"430",108.699997,108.989998,107.239998,107.25,2589200,104.292641
"431",107.5,109.779999,107.260002,109.150002,1864500,106.140259
"432",109.099998,110.330002,108.779999,109.330002,2796800,106.3153
"433",109.489998,109.849998,108.849998,109.559998,1878400,106.538956
"434",110.190002,110.870003,108.050003,108.260002,5293800,105.274796
"435",107.980003,109.160004,106.949997,107.290001,2271500,104.331551
"436",108.510002,108.580002,107.07,108.32,1743500,105.333145
"437",108.760002,109.970001,108.389999,109.519997,1697900,106.500053
"438",109.550003,110.300003,108.910004,109.169998,1678100,106.159706
"439",109.139999,109.639999,108.809998,109.300003,2341800,106.286133
"440",109.559998,109.989998,108.839996,109.519997,1761800,106.500053
"441",109.120003,109.449997,107.459999,107.470001,2320500,104.506584
"442",106.290001,106.57,103.190002,104.919998,4090900,102.026894
"443",105.209999,105.43,104,104.459999,2925500,101.579567
"444",104.290001,105.480003,103.620003,103.760002,1900300,101.179787
"445",103.370003,105.660004,103.370003,105.349998,1262400,102.730255
"446",105.660004,107.139999,104.940002,105.099998,2584100,102.486458
"447",105.610001,106.919998,105.099998,105.580002,2581600,102.954529
"448",105.910004,107.07,101.889999,101.959999,2611400,99.42453
"449",103.269997,105.150002,102.970001,104.760002,2228800,102.154907
"450",105.25,107.459999,104.870003,106.389999,2324700,103.744385
"451",106.839996,111.07,105.849998,110.949997,3853100,108.190987
"452",110.690002,110.900002,109,109.769997,4281100,107.040314
"453",109.830002,110.879997,108.470001,108.919998,2124000,106.211472
"454",109.389999,110.339996,108.940002,109.550003,2667700,106.825806
"455",109.940002,110.760002,109.599998,110.019997,2053300,107.284096
"456",108.68,110.790001,108.290001,110.389999,1815900,107.644928
"457",110.129997,113.480003,109.849998,110.980003,3742800,108.22023
"458",111.870003,112.32,110.970001,111.040001,2644000,108.278732
"459",110.150002,110.459999,106.809998,107.830002,2750700,105.148582
"460",108.800003,112.550003,108.720001,109.919998,2135500,107.186592
"461",110.279999,112.5,110,112.449997,2419000,109.653664
"462",113.059998,113.480003,110.769997,111.379997,2483500,108.610291
"463",111.660004,114.129997,110.970001,113.18,1611300,110.365524
"464",113.790001,114.660004,110.5,112.120003,1855400,109.331894
"465",112.099998,114.459999,112,114.089996,1637600,111.252884
"466",113.760002,115.290001,113.540001,114.389999,1351600,111.545418
"467",115.360001,116.309998,114.559998,115.940002,1838800,113.056892
"468",116.160004,118.449997,115.910004,117.529999,2238000,114.607361
"469",117,117.459999,115.849998,116.099998,1696600,113.212914
"470",116.160004,117.470001,115.629997,115.760002,2023400,112.881371
"471",116.18,116.330002,114.599998,115.339996,1830400,112.471817
"472",115.589996,117.089996,114.040001,114.300003,2258500,111.45768
"473",113.800003,113.980003,110.910004,111.779999,3347500,109.000336
"474",110.970001,111.589996,108.550003,111.419998,2710900,108.649284
"475",111.610001,112.779999,109.690002,110.510002,1903200,107.761917
"476",107.919998,107.970001,103.610001,105.290001,3908700,102.67173
"477",105.5,106.57,104.769997,105.199997,2732800,102.583969
"478",105.199997,106.599998,104.860001,105.860001,1039400,103.227562
"479",106.690002,108.129997,106.410004,107.690002,2468100,105.012047
"480",107.099998,107.860001,106.449997,107.620003,1909300,104.943787
"481",107.639999,110.849998,107.620003,110.360001,2925600,107.615654
"482",110.099998,112.260002,109.57,110.889999,3208500,108.132477
"483",110.620003,111.639999,110.089996,110.989998,4153000,108.22998
"484",113.010002,113.150002,110.290001,111.699997,3730000,108.922333
"485",105.550003,108.129997,102.050003,104.099998,8786600,101.511322
"486",103.080002,106.830002,102.309998,106.68,4419800,104.027168
"487",106.25,106.660004,102.099998,102.699997,3789900,100.146126
"488",103.220001,105.800003,102.370003,105.639999,2620600,103.013016
"489",106.400002,107.589996,105.029999,106.559998,3091200,103.910133
"490",107.550003,108,104.93,105.889999,2699100,103.256821
"491",106.139999,107.129997,105.370003,106.160004,2497600,103.520111
"492",105.68,106.949997,104.059998,104.980003,2254800,102.369431
"493",104,106.089996,102.629997,103.120003,2768200,100.55571
"494",103.580002,104.830002,103.019997,104.349998,2358100,101.755112
"495",104,105.910004,102.519997,103.019997,2966200,100.458183
"496",102.510002,102.839996,98.650002,100.339996,3398900,97.844818
"497",100.629997,103.519997,99.620003,99.739998,4237300,97.259743
"498",99.510002,100.889999,98.080002,98.849998,1269600,96.391869
"499",100.129997,105.980003,99.949997,105.949997,2597600,103.315315
"500",104.110001,106.93,102.870003,106.459999,2709300,103.812622
"501",106.889999,108.589996,106.18,107.07,2341900,104.407463
"502",107.589996,108.239998,106.970001,108.080002,1767600,105.392349
"503",106.489998,107.949997,106.029999,107.709999,2505900,105.031563
"504",107,109.010002,106.800003,107.839996,2459400,105.15831
"505",109.309998,111.010002,108.150002,108.769997,2868800,106.065186
"506",110.839996,113.889999,110.5,112.940002,2795800,110.425911
"507",114,114.470001,111.110001,113.480003,3094400,110.95388
"508",114.169998,116.160004,113.019997,115.5,3050700,112.928932
"509",113.489998,116.610001,112.900002,116.519997,2181500,113.926224
"510",116.5,117.239998,115.639999,116.059998,2060800,113.476456
"511",115.82,115.980003,113.040001,113.099998,3304100,110.582344
"512",112.949997,114.25,111.900002,112.169998,2799000,109.67305
"513",111.550003,112.650002,111.300003,112.209999,3296400,109.712143
"514",111.470001,112.769997,111.349998,112.269997,1699900,109.770813
"515",113.089996,113.790001,112.400002,113.529999,2910000,111.002777
"516",113,114.360001,112.349998,112.900002,2235500,110.386795
"517",113.389999,115.089996,112.589996,113.589996,2233300,111.061447
"518",113.980003,115.209999,113.290001,113.75,2309700,111.21788
"519",114.760002,114.760002,113.739998,114.199997,1423800,111.657867
"520",113.099998,114.150002,113.050003,114.120003,1268600,111.579659
"521",114.650002,114.870003,113.309998,114.800003,1466300,112.244499
"522",115.57,115.910004,114.529999,115.279999,1948000,112.713814
"523",115.07,116.309998,114.730003,115.43,1691600,112.860481
"524",115.43,115.529999,113.459999,115.040001,1743200,112.479172
"525",115.190002,116.639999,114.730003,116.639999,1028700,114.043526
"526",116.980003,117.18,115.610001,116.040001,1554500,113.456909
"527",115.93,116.82,115.07,116.349998,1297500,113.76001
"528",115.949997,117.389999,115.610001,117.370003,1396200,114.757301
"529",116.720001,117.150002,115.720001,116.32,1416600,113.730667
"530",116.449997,117.550003,116.099998,117.25,1175800,114.639977
"531",117.949997,118.480003,117.510002,118.010002,1381800,115.383057
"532",118.25,119.349998,117.190002,118.900002,2088700,116.253242
"533",118.290001,119.440002,117.610001,118.519997,1695500,115.881699
"534",119.470001,120.330002,118.769997,119,2372600,116.351013
"535",119.730003,119.900002,118.43,119.150002,3067500,116.497673
"536",119.43,119.860001,118.449997,118.989998,2014400,116.341248
"537",118.889999,119.099998,117.900002,118.459999,1371700,115.823036
"538",118.389999,118.970001,118.18,118.379997,1311800,115.74482
"539",119.410004,119.93,118.339996,118.760002,1621200,116.116356
"540",118.989998,119.279999,117.309998,118.379997,1598400,115.74482
"541",118.07,119.099998,117.110001,118.169998,1298200,115.539482
"542",116.75,119.019997,116.360001,118.459999,2259800,115.823036
"543",119.57,120.199997,118.57,119.5,1648200,116.839882
"544",120.309998,120.339996,118.449997,118.870003,1684000,116.223915
"545",119.849998,120,118.93,119.610001,1926000,116.947426
"546",119.989998,120.209999,118.099998,119.269997,2106300,116.615005
"547",118.739998,119.660004,118.099998,118.879997,2678900,116.233681
"548",118.690002,119.790001,117.860001,118.709999,2560500,116.067474
"549",118.889999,119.949997,118.57,119.709999,2139400,117.045204
"550",120,120.150002,118.68,119.610001,2039700,116.947426
"551",120,121.269997,119.699997,120.68,3155800,117.993622
"552",111.639999,112.459999,108.739998,111.639999,11270900,109.154854
"553",111.809998,114.57,111.040001,113.889999,6255900,111.354767
"554",115.620003,116.610001,114.18,116.529999,4232900,113.936012
"555",117.360001,117.660004,116.07,117.239998,2203100,114.630196
"556",116.93,118.110001,116.150002,117.129997,2230000,114.522636
"557",117.120003,118.339996,116.980003,117.82,2087600,115.197289
"558",117.339996,118.5,117.290001,117.470001,1766700,114.855072
"559",117.419998,119.660004,117.220001,118.75,1403900,116.106575
"560",119.360001,120.150002,118.419998,118.769997,1491300,116.126144
"561",118.760002,120.730003,118.5,118.709999,2230200,116.067474
"562",119.449997,119.699997,118.540001,119.360001,1514900,116.702995
"563",119.480003,119.900002,118.5,119.300003,1962100,116.644341
"564",119.489998,119.739998,118.089996,118.330002,2244900,115.695923
"565",118.230003,118.330002,116.760002,117.889999,1733500,115.265717
"566",118.5,119.059998,117.809998,118.169998,1136900,115.539482
"567",118,120.379997,117.580002,120.160004,1667400,117.485207
"568",120.349998,123.5,120.309998,122.580002,3098900,119.851318
"569",122.239998,122.709999,121.25,122.300003,2003700,119.890533
"570",121.760002,122.260002,121,121.419998,1204000,119.02787
"571",121.760002,122.650002,121.379997,121.809998,2453300,119.410194
"572",122.32,122.75,121.879997,122.410004,1379300,119.998383
"573",122.650002,123.150002,122.160004,122.379997,931700,119.968956
"574",122.400002,124.150002,122.400002,123.849998,1814400,121.410004
"575",124.459999,124.660004,123.419998,123.699997,1743400,121.262947
"576",124.150002,124.830002,123.949997,124.300003,1344200,121.851135
"577",124.300003,124.769997,123.480003,123.550003,1837000,121.115906
"578",123.199997,124.029999,122.989998,123.559998,1156600,121.125702
"579",123.660004,124.580002,122.629997,124.230003,1587800,121.782524
"580",124.620003,126.480003,124.220001,126.040001,1382800,123.556862
"581",125.959999,126.839996,125.550003,126.379997,1293300,123.890152
"582",124.830002,125.970001,123.790001,125.260002,1432600,122.792221
"583",125.059998,125.57,124.480003,125.099998,958300,122.635368
"584",126.32,126.75,125.150002,126.089996,1812900,123.605865
"585",125.970001,126.400002,123.730003,123.82,1726600,121.380585
"586",124.18,125.059998,123.690002,124.629997,1039400,122.174637
"587",125.080002,125.589996,124.550003,124.699997,938700,122.243256
"588",123.160004,124.669998,122.82,124.360001,1191900,121.909958
"589",123.419998,123.589996,121.300003,122.25,1152800,119.84153
"590",121.919998,122.970001,120.860001,122.279999,1277900,119.870926
"591",121.699997,123.349998,121.580002,122.959999,1019300,120.537521
"592",122.25,122.540001,120.199997,121.839996,1374500,119.43959
"593",120.07,120.349998,117.290001,118.260002,2308100,115.930122
"594",118.279999,118.790001,116.980003,117.279999,3275800,114.969437
"595",117.360001,118.370003,116.150002,118.040001,2064900,115.714462
"596",118.75,120.540001,118.059998,119.720001,2006700,117.361359
"597",118.870003,121.040001,118.870003,120.190002,1970200,117.822113
"598",119.830002,120.080002,119.050003,119.82,1431800,117.459389
"599",120.410004,122.339996,119.519997,121.550003,2280000,119.155327
