"","HSIC.Open","HSIC.High","HSIC.Low","HSIC.Close","HSIC.Volume","HSIC.Adjusted"
"438",66.666664,67.505882,66.666664,66.831375,1204365,66.831375
"439",66.729408,66.988235,65.796082,66.690193,1445085,66.690193
"440",67.043137,68.815689,66.619606,68.15686,2482425,68.15686
"441",68.054901,68.305885,67.47451,67.6549,1552823,67.6549
"442",67.678429,68.470589,67.231377,68.023529,1197735,68.023529
"443",67.803925,68.52549,67.443138,68.431374,1449293,68.431374
"444",68.650978,70.996078,68.650978,69.364708,3695205,69.364708
"445",69.443138,69.55294,67.662743,68.211761,3925087,68.211761
"446",68.400002,69.294121,67.937256,68.862747,1357238,68.862747
"447",68.933334,69.035294,67.686272,67.73333,2289008,67.73333
"448",67.952942,67.952942,65.278435,65.521568,2244128,65.521568
"449",66.047058,66.462746,64.925491,65.84314,2035155,65.84314
"450",65.952942,67.176468,65.599998,66.470589,1767915,66.470589
"451",66.572548,67.294121,66.368629,66.721565,3028125,66.721565
"452",66.627449,68.392159,66.352943,67.819611,1734765,67.819611
"453",67.6549,67.882355,64.784317,65.325493,3112658,65.325493
"454",65.341179,65.952942,64.596077,64.713722,1704930,64.713722
"455",64.705879,65.20784,64.047058,64.3451,1259318,64.3451
"456",64.054901,64.439217,62.94902,64.101959,1638375,64.101959
"457",64.250977,64.768623,62.682354,62.768627,1400205,62.768627
"458",62.298038,64.321571,62.219608,63.803921,2028270,63.803921
"459",62.925491,63.639217,62.031372,62.690197,2273198,62.690197
"460",63.403923,66.415688,62.77647,63.694118,1617465,63.694118
"461",63.898041,65.47451,63.576469,65.364708,2259173,65.364708
"462",65.529411,65.607841,64.415688,65.098038,2123513,65.098038
"463",65.12941,66.454903,64.588234,66.400002,1367565,66.400002
"464",66.588234,67.427452,65.066666,65.498039,2204093,65.498039
"465",65.584312,66.698036,65.427452,66.454903,1961842,66.454903
"466",63.529411,67.325493,62.509804,65.498039,3683985,65.498039
"467",66.07843,68.533333,66.07843,68.494118,2252288,68.494118
"468",68.494118,69.898041,66.79216,68.211761,1703910,68.211761
"469",67.850983,68.172546,66.007843,67.003922,1698300,67.003922
"470",66.831375,67.458824,66.44706,66.549019,791520,66.549019
"471",66.619606,67.372551,66.415688,66.60392,1159358,66.60392
"472",67.466667,68.180389,66.211761,67.011765,1404285,67.011765
"473",66.721565,67.529411,65.419609,67.482353,1197225,67.482353
"474",67.090195,68.039215,66.988235,67.505882,1580108,67.505882
"475",67.756866,68.227448,66.800003,67.647057,1473135,67.647057
"476",67.435295,67.945099,66.094116,66.376472,1426343,66.376472
"477",66.494118,67.137253,66.172546,66.321571,971805,66.321571
"478",65.756866,66.596077,65.529411,65.835297,570308,65.835297
"479",66.619606,67.090195,65.788239,66.243134,1882920,66.243134
"480",66.070587,68.549019,65.866669,68.44706,2442518,68.44706
"481",68.368629,69.176468,67.137253,69.176468,1427745,69.176468
"482",69.058823,70.580391,68.964706,69.913727,1561875,69.913727
"483",70.054901,70.964706,69.388237,69.960785,2654678,69.960785
"484",70.745094,71.137253,69.137253,70.901962,1652145,70.901962
"485",70.611763,71.647057,70.290199,70.52549,2432190,70.52549
"486",69.882355,70.274513,66.462746,68.627449,3457417,68.627449
"487",68.15686,68.698036,66.392159,66.79216,1783470,66.79216
"488",66.886276,67.419609,65.827454,67.098038,1576028,67.098038
"489",67.717644,68.07843,65.764709,66.400002,2028525,66.400002
"490",67.199997,68.062744,66.674507,66.76078,2351355,66.76078
"491",67.011765,67.498039,65.341179,65.717644,1893375,65.717644
"492",65.372551,65.592155,63.121571,63.152943,2078760,63.152943
"493",62.760784,63.631374,62.211765,62.541176,2276640,62.541176
"494",63.129414,63.286274,61.858826,62.062744,2546558,62.062744
"495",62.258823,63.419609,61.215687,61.505882,2020747,61.505882
"496",61.403923,61.945099,60.109802,60.517647,1988235,60.517647
"497",60.454903,61.270588,59.160786,59.576469,3767497,59.576469
"498",59.419609,59.694118,57.74902,58.321568,951277,58.321568
"499",58.52549,60.768627,58.164707,60.737255,1444958,60.737255
"500",60.031372,61.043137,58.972549,61.027451,1753380,61.027451
"501",61.176472,62.007843,60.603924,61.113724,1576028,61.113724
"502",61.38039,62.125488,60.894119,61.584312,1688737,61.584312
"503",60.517647,60.549019,58.509804,59.913727,2574608,59.913727
"504",58.431374,59.192158,57.686275,57.858826,1912245,57.858826
"505",58.588234,59.592155,58.062744,58.431374,2518380,58.431374
"506",58.164707,59.066666,57.819607,58.156864,1649978,58.156864
"507",58.384315,59.247059,58.219608,59.113724,1875525,59.113724
"508",58.878429,60.470589,58.635296,59.913727,2820938,59.913727
"509",60.156864,62.337254,59.882355,62.337254,4417365,62.337254
"510",61.960785,62.752941,61.905884,62.556862,1938382,62.556862
"511",62.384315,63.254902,61.976471,62.69804,1855507,62.69804
"512",62.737255,63.945099,62.541176,63.639217,2436398,63.639217
"513",63.55294,64.062744,62.556862,62.729412,2064225,62.729412
"514",62.031372,62.541176,60.862743,61.396076,2645753,61.396076
"515",61.858826,62.282352,61.192158,62.196079,1725967,62.196079
"516",61.717648,61.882355,60.227451,60.768627,2331083,60.768627
"517",60.549019,61.176472,59.662746,60.313725,1840080,60.313725
"518",60.478432,60.917648,59.686275,60.07843,1494938,60.07843
"519",60.572548,61.137257,60.368626,60.588234,1241340,60.588234
"520",60.243137,60.580391,59.623528,60.094116,1259190,60.094116
"521",60.298038,61.270588,59.709805,60.203922,1749682,60.203922
"522",60.674511,61.294117,60.203922,61.027451,1277168,61.027451
"523",60.870586,61.866669,60.862743,60.941177,2708100,60.941177
"524",61.043137,61.333332,60.164707,60.580391,1638630,60.580391
"525",60.266666,61.866669,60.266666,61.521568,2246040,61.521568
"526",61.678432,62.713726,61.599998,62.486275,2777588,62.486275
"527",62.266666,63.82745,62.117645,63.341175,2035282,63.341175
"528",63.05098,63.450981,62.109802,62.501961,2482425,62.501961
"529",61.82,62.450001,57.779999,59.150002,5749600,59.150002
"530",60.049999,60.790001,59.419998,60.389999,3426500,60.389999
"531",60.75,61.610001,60.389999,61.009998,3339200,61.009998
"532",61,62.450001,60.48,62.09,3184900,62.09
"533",61.959999,62.529999,61.139999,62.369999,1671300,62.369999
"534",63.189999,63.189999,62.119999,62.389999,2440000,62.389999
"535",62.459999,63.77,61.959999,63.110001,2288300,63.110001
"536",59.009998,60.220001,57.759998,60.169998,4887800,60.169998
"537",60.029999,61.860001,59.509998,59.98,3789200,59.98
"538",60.110001,61.369999,59.869999,59.939999,2341900,59.939999
"539",60.369999,60.700001,59.810001,59.830002,1443000,59.830002
"540",59.82,59.950001,58.459999,58.490002,1995200,58.490002
"541",58.439999,58.59,57.900002,58.400002,2632100,58.400002
"542",58.450001,59.400002,58.139999,59.299999,3103100,59.299999
"543",59.73,61.09,59.549999,60.07,1692700,60.07
"544",60.099998,60.130001,58.98,59.759998,1606400,59.759998
"545",59.869999,60.009998,58.830002,58.869999,1747100,58.869999
"546",58.75,58.880001,57.52,57.700001,1037800,57.700001
"547",57.650002,57.990002,56.580002,57.400002,3897200,57.400002
"548",57.16,58.650002,56.900002,58.57,2496600,58.57
"549",58.790001,60.009998,58.790001,59.93,1963400,59.93
"550",60.119999,60.490002,59.599998,59.709999,983900,59.709999
"551",59.939999,60.59,59.779999,60.150002,1118600,60.150002
"552",60.119999,60.150002,59.009998,59.099998,1710500,59.099998
"553",59.099998,59.740002,58.869999,59.290001,2136400,59.290001
"554",59.549999,60,59.509998,59.779999,1379200,59.779999
"555",60,60.869999,59.959999,60.5,1051200,60.5
"556",60.380001,60.68,59.669998,60.119999,768200,60.119999
"557",59.849998,61.43,59.66,61.220001,916000,61.220001
"558",61,61.049999,59.75,59.799999,1159200,59.799999
"559",59.860001,60,58.639999,58.869999,986700,58.869999
"560",59.099998,59.619999,58.310001,59.34,1191900,59.34
"561",59.200001,59.759998,58.599998,58.790001,1114700,58.790001
"562",58.810001,59.540001,58.689999,58.889999,922300,58.889999
"563",59.299999,60.119999,59.209999,60.110001,1939900,60.110001
"564",60.619999,61.02,59.939999,60.990002,1295900,60.990002
"565",60.959999,61.209999,60.509998,60.669998,1151300,60.669998
"566",60.950001,61.07,60.080002,60.560001,2687400,60.560001
"567",60.610001,61.560001,60.310001,61.360001,1764000,61.360001
"568",61.610001,63.02,61.389999,62.73,1882200,62.73
"569",62.650002,63,60.869999,61.630001,1550000,61.630001
"570",61.540001,62.02,61.419998,61.990002,962000,61.990002
"571",62.009998,62.16,61.509998,61.84,1014100,61.84
"572",61.93,62.009998,60.560001,60.93,1565000,60.93
"573",61.369999,62.110001,60.509998,61.779999,1237000,61.779999
"574",61.970001,62.34,61.369999,61.889999,874700,61.889999
"575",62.139999,62.279999,61.200001,61.330002,1429500,61.330002
"576",61.439999,61.439999,59.790001,60.73,1921100,60.73
"577",61.029999,62.099998,60.110001,61.5,1792600,61.5
"578",61.330002,62.689999,61.25,61.400002,1114700,61.400002
"579",61.32,63.450001,61.049999,63.259998,1415300,63.259998
"580",63.200001,64.559998,63.029999,64.18,1018600,64.18
"581",63.779999,64.120003,62.939999,63.82,1149500,63.82
"582",64.07,64.75,64.059998,64.470001,801300,64.470001
"583",64.339996,64.760002,63.290001,63.490002,1417700,63.490002
"584",63.689999,64.110001,63,64.059998,1227700,64.059998
"585",64.059998,64.199997,62.18,62.439999,1696000,62.439999
"586",62.509998,62.880001,61.450001,62.77,2295900,62.77
"587",63,63.650002,62.59,63.23,1916500,63.23
"588",62.599998,63.549999,61.110001,63.279999,2361300,63.279999
"589",65.809998,69.900002,64.980003,66.709999,4688300,66.709999
"590",67.040001,68.870003,65.550003,68.709999,3071700,68.709999
"591",67.93,69.669998,67.349998,69.260002,2626000,69.260002
"592",68.919998,69.269997,68.040001,68.900002,2229300,68.900002
"593",67.809998,68,66.610001,66.970001,1567200,66.970001
"594",67.349998,67.839996,66.949997,67.309998,886600,67.309998
"595",65.75,66.769997,65.730003,66.580002,1473100,66.580002
"596",66.75,67.779999,66.470001,67.089996,972300,67.089996
"597",66.75,68.110001,66.660004,67.919998,1972700,67.919998
"598",67.440002,68.610001,67.010002,68.489998,1727200,68.489998
"599",68.82,69.360001,68.75,68.889999,1543000,68.889999
"600",68.860001,69.269997,68.529999,68.660004,1291300,68.660004
"601",68.349998,68.720001,67.410004,67.669998,1492700,67.669998
"602",67.589996,67.809998,66.989998,67.019997,1262400,67.019997
"603",67.239998,67.43,66.089996,66.150002,2207600,66.150002
"604",66.339996,66.339996,65.120003,65.370003,1542700,65.370003
"605",65.690002,65.720001,64.790001,65.129997,987700,65.129997
"606",64.809998,64.949997,64.279999,64.459999,1329500,64.459999
"607",64.230003,65.449997,64.230003,65.160004,1169800,65.160004
"608",65.809998,66.660004,65.580002,66.410004,1181000,66.410004
"609",66.57,67.690002,66.309998,67.589996,1115200,67.589996
"610",67.349998,69.129997,67.279999,68.720001,1493600,68.720001
"611",68.989998,70.57,68.989998,69.760002,1698000,69.760002
"612",69.730003,71.199997,69.400002,70.739998,991300,70.739998
"613",71.25,71.559998,69.989998,71.120003,1376000,71.120003
"614",71.050003,71.959999,70.540001,71.629997,1342500,71.629997
"615",71.68,71.790001,71.080002,71.389999,669800,71.389999
"616",71.360001,71.75,70.75,71.279999,654500,71.279999
"617",71.290001,71.510002,70.75,71.419998,642900,71.419998
"618",72.07,72.809998,71.449997,72.040001,1057700,72.040001
"619",72.169998,72.559998,71.690002,72.059998,1231800,72.059998
"620",72.43,72.519997,70.599998,70.940002,1446700,70.940002
"621",71.099998,71.099998,68.870003,69.879997,2531600,69.879997
"622",70.040001,70.330002,69.389999,69.919998,1143100,69.919998
"623",69.919998,70.32,69.239998,69.32,1481000,69.32
"624",69.330002,69.620003,68.480003,68.889999,1282200,68.889999
"625",68.889999,69.480003,68.739998,69.150002,1311000,69.150002
"626",69.550003,70.019997,68.949997,69.900002,1774700,69.900002
"627",70.279999,71.5,69.279999,69.5,1591300,69.5
"628",69.709999,69.709999,68.629997,68.870003,1e+06,68.870003
"629",68.900002,69.849998,68.900002,69.230003,832000,69.230003
"630",68.82,69.279999,68.07,69.160004,971700,69.160004
"631",69.110001,69.110001,68.400002,68.940002,826900,68.940002
"632",68.970001,69.18,68.610001,68.900002,1081800,68.900002
"633",69,69.550003,68.800003,69.230003,925100,69.230003
"634",69.559998,70.790001,68.93,69.449997,1560700,69.449997
"635",69.660004,71.32,69.050003,70.580002,2144100,70.580002
"636",70.589996,71.629997,70.290001,71.349998,1526900,71.349998
"637",71.5,71.529999,69.699997,69.93,2760300,69.93
"638",70.029999,70.459999,69.309998,69.330002,1137500,69.330002
"639",69.330002,69.330002,68.370003,68.879997,1109800,68.879997
"640",69,69.760002,67.459999,67.5,1353700,67.5
"641",67.730003,67.730003,66.529999,66.779999,1119000,66.779999
"642",67.120003,67.690002,66.690002,67.5,938700,67.5
"643",67.309998,67.800003,67.029999,67.629997,819100,67.629997
"644",67.489998,67.599998,66.970001,67.389999,798500,67.389999
"645",67.760002,67.870003,67.120003,67.800003,867500,67.800003
"646",67.660004,68.269997,67.629997,68.18,879200,68.18
"647",67.660004,68.910004,67.489998,68.879997,806000,68.879997
"648",69.050003,69.480003,66.040001,66.540001,1669700,66.540001
"649",65.989998,67.139999,65.010002,66.620003,1303000,66.620003
"650",66.580002,66.879997,65.459999,65.900002,1262800,65.900002
"651",65.18,65.919998,64.330002,64.540001,2026800,64.540001
"652",60,63,59.720001,61.759998,3141900,61.759998
"653",60.169998,62.830002,60.009998,62.459999,3178800,62.459999
"654",62.82,62.889999,61.950001,62.580002,1262500,62.580002
"655",62.57,63.490002,62.32,63.029999,1419000,63.029999
"656",62.959999,63.389999,62.389999,62.619999,1168400,62.619999
"657",62.09,63.330002,61.990002,62.279999,1736900,62.279999
"658",61.73,61.990002,60.849998,61.060001,2071200,61.060001
"659",61.41,63.189999,61.009998,61.540001,1794700,61.540001
"660",61.919998,62.52,61.419998,61.75,1030100,61.75
"661",62.23,62.5,62.049999,62.119999,855900,62.119999
"662",62.110001,62.16,61.049999,61.259998,1264800,61.259998
"663",61.459999,61.599998,61.150002,61.32,960100,61.32
"664",61.419998,61.740002,60.360001,60.709999,902800,60.709999
"665",60.59,61.299999,59.25,59.459999,1095000,59.459999
"666",59.75,60.720001,59.720001,60.709999,849500,60.709999
"667",60.799999,61.259998,60.060001,60.459999,1277100,60.459999
"668",60.400002,60.880001,60.150002,60.5,1209900,60.5
"669",61.02,61.5,60.66,61.349998,1003300,61.349998
"670",61.509998,61.93,61.200001,61.619999,1104700,61.619999
"671",61.32,62,60.98,61.560001,1139700,61.560001
"672",62,62.549999,61,61.060001,713100,61.060001
"673",61.450001,62.040001,61.25,61.830002,928200,61.830002
"674",62,62,60.509998,61.560001,1463500,61.560001
"675",61.790001,62.75,61.689999,62.610001,909600,62.610001
"676",62.419998,64.239998,62.369999,63.900002,1523200,63.900002
"677",63.900002,65.849998,63.509998,65.839996,1479300,65.839996
"678",66.019997,66.57,65,65.029999,1473400,65.029999
"679",65.209999,65.610001,64.089996,64.32,1323400,64.32
"680",63.810001,65.239998,63.689999,65.120003,1006200,65.120003
"681",65.239998,65.75,62.720001,62.759998,1363200,62.759998
"682",62.77,63.25,62.509998,62.869999,938600,62.869999
"683",63.02,63.779999,63.02,63.150002,651800,63.150002
"684",62.75,63.41,62.400002,62.849998,1671300,62.849998
"685",62.650002,62.970001,61.860001,62.330002,669900,62.330002
"686",62.48,62.720001,60.84,61.060001,951600,61.060001
"687",60.93,62.290001,60.860001,62.23,659100,62.23
"688",62.59,62.59,61.040001,61.619999,752900,61.619999
"689",61.970001,62.810001,61.610001,62.580002,810000,62.580002
"690",62.919998,63.77,62.540001,63.5,964300,63.5
"691",63.32,63.959999,62.73,63.049999,871000,63.049999
"692",62.93,63.029999,61.009998,61.779999,945500,61.779999
"693",61.779999,62.330002,60.939999,61.849998,790800,61.849998
"694",62.27,62.950001,61.950001,62.93,869300,62.93
"695",62.720001,63.16,62.450001,62.880001,584700,62.880001
"696",62.509998,62.689999,61.889999,62.130001,953800,62.130001
"697",62.52,62.529999,61.43,62.110001,778700,62.110001
"698",62.259998,62.91,61.91,62.380001,765300,62.380001
"699",63.169998,63.73,62.84,62.939999,926300,62.939999
"700",63,63,61.330002,61.360001,919800,61.360001
"701",61.57,62.07,61.119999,61.84,905500,61.84
"702",61.82,63.459999,61.639999,62.450001,1627500,62.450001
"703",62.900002,63.830002,62.66,63.549999,1177600,63.549999
"704",63.630001,64.260002,62.77,62.810001,1255700,62.810001
"705",62.970001,63.48,62.630001,62.900002,980200,62.900002
"706",63.200001,63.200001,62.259998,62.490002,956100,62.490002
"707",62.490002,63.630001,62.439999,63.25,1064700,63.25
"708",62.970001,63.18,61.75,61.939999,900100,61.939999
"709",61.790001,62.68,61.73,62.25,754900,62.25
"710",62.27,62.860001,62.110001,62.119999,691000,62.119999
"711",62.080002,63.209999,62.02,63.119999,847200,63.119999
"712",62.98,63.07,62.470001,62.799999,655700,62.799999
"713",62.860001,63.23,62.07,62.59,864400,62.59
"714",62.91,63.93,62.889999,63.299999,917000,63.299999
"715",63.43,66.019997,63.43,65.730003,2221600,65.730003
"716",64.980003,68.43,64.160004,67.730003,3110200,67.730003
"717",66.959999,68.75,66.699997,68.599998,1589900,68.599998
"718",69,70.339996,68.489998,68.739998,1148900,68.739998
"719",68.790001,68.910004,68.089996,68.910004,905200,68.910004
"720",68.699997,68.739998,66.959999,67.400002,823100,67.400002
"721",67.370003,68.32,67.220001,67.879997,801900,67.879997
"722",67.650002,68.360001,67.089996,68.279999,580500,68.279999
"723",68.339996,68.459999,67.669998,68.18,552900,68.18
"724",68.309998,68.709999,67.860001,68.459999,1031800,68.459999
"725",68.589996,68.790001,67.269997,68.690002,800100,68.690002
"726",68.889999,69.760002,68.75,69.5,849500,69.5
"727",67.389999,69.75,67.389999,68.349998,1665500,68.349998
"728",68.209999,68.860001,68.059998,68.440002,1297000,68.440002
"729",68.529999,69.639999,68.480003,69.300003,614300,69.300003
"730",69.519997,70.470001,69.019997,70.360001,625700,70.360001
"731",70.419998,70.68,69.800003,69.980003,1085200,69.980003
"732",70.589996,70.839996,69.620003,69.959999,1015300,69.959999
"733",69.57,70.059998,68.610001,68.900002,653600,68.900002
"734",69.089996,69.809998,68.709999,69.080002,1189300,69.080002
"735",68.790001,68.989998,67.93,68.839996,1060400,68.839996
"736",68.760002,69.739998,68.160004,69.150002,1166500,69.150002
"737",69.150002,69.949997,68.849998,69.169998,917800,69.169998
"738",69.699997,70.260002,69.370003,69.419998,903700,69.419998
"739",69.540001,69.650002,68.669998,68.68,853400,68.68
"740",68.599998,68.860001,68.169998,68.330002,1075900,68.330002
"741",68.269997,69.220001,68.260002,69.099998,691400,69.099998
"742",69.25,69.669998,68.620003,68.82,714700,68.82
"743",68.629997,69.32,68.260002,68.489998,874900,68.489998
"744",68.690002,69.07,67.949997,68.690002,1244100,68.690002
"745",68.57,68.879997,68.089996,68.150002,902500,68.150002
"746",68.099998,68.610001,67.580002,68.360001,1195400,68.360001
"747",68.260002,69.709999,67.669998,69.059998,1816900,69.059998
"748",69.389999,69.389999,66.629997,66.660004,6929200,66.660004
"749",66.75,67.57,66.279999,66.379997,1167200,66.379997
"750",66.470001,66.730003,66.260002,66.529999,290700,66.529999
"751",66.830002,66.830002,65.830002,66.269997,564900,66.269997
"752",66.220001,66.650002,66.110001,66.580002,571300,66.580002
"753",66.699997,67.010002,66.010002,66.440002,764400,66.440002
"754",66.290001,66.879997,66.290001,66.720001,758300,66.720001
"755",67.190002,67.940002,66.75,67.120003,987600,67.120003
"756",66.43,66.720001,66.059998,66.559998,663400,66.559998
"757",66.190002,67.360001,65.959999,67.290001,696300,67.290001
"758",67.300003,67.82,66.900002,67.739998,790700,67.739998
"759",67.830002,68.25,67.470001,67.93,730300,67.93
"760",67.559998,68.290001,66.040001,66.199997,1551400,66.199997
"761",66.470001,66.699997,66.010002,66.620003,749000,66.620003
"762",66.480003,66.919998,65.629997,66.220001,672800,66.220001
"763",66.349998,67.510002,66.080002,67.470001,1114900,67.470001
"764",67.5,69.410004,67.260002,68.5,893500,68.5
"765",68.830002,69.43,68.559998,69.379997,786800,69.379997
"766",69.559998,69.660004,68.970001,69.290001,783600,69.290001
"767",69.360001,70.629997,69.059998,69.610001,1255100,69.610001
"768",69.599998,70.809998,69.449997,70.739998,692900,70.739998
"769",70.860001,71.019997,70.300003,71,664600,71
"770",71.120003,71.5,70.279999,71.199997,1310600,71.199997
"771",68.239998,71.059998,67.169998,70.790001,1553900,70.790001
"772",70.93,71.080002,70.239998,70.410004,916100,70.410004
"773",70.650002,71.089996,70.139999,70.449997,743300,70.449997
"774",70.019997,71.580002,68.550003,71.470001,1321200,71.470001
"775",71.440002,71.440002,68.610001,68.940002,1103900,68.940002
"776",69.440002,70.699997,69.029999,69.620003,696700,69.620003
"777",70.379997,70.660004,69.739998,69.75,796300,69.75
"778",70.550003,71.75,70.339996,71.110001,1029600,71.110001
"779",71.610001,71.889999,70.779999,70.970001,726700,70.970001
"780",70.5,70.75,69.660004,69.970001,739900,69.970001
"781",69.699997,70.199997,69.519997,70.18,604600,70.18
"782",70.260002,71.18,70.25,70.889999,497600,70.889999
"783",70.980003,72.07,70.809998,71.860001,830400,71.860001
"784",71.620003,71.959999,70.870003,71.510002,870700,71.510002
"785",71.580002,72.139999,70.68,72.129997,645900,72.129997
"786",72.18,73.25,71.830002,72.989998,1893300,72.989998
"787",72.870003,73.989998,72.870003,73.709999,1646500,73.709999
"788",73,73.5,66.709999,68.919998,3952500,68.919998
"789",68.650002,69.550003,67.459999,67.540001,1781200,67.540001
"790",66.230003,67.879997,64.849998,64.93,1427800,64.93
"791",65.550003,66.120003,62.720001,63.130001,1939200,63.130001
"792",63.700001,65.010002,63.150002,63.18,1622100,63.18
"793",62.389999,64.099998,61.099998,62.52,2300700,62.52
"794",61.259998,62.23,59.889999,60.939999,2319800,60.939999
"795",60.990002,62.919998,60.310001,62.919998,2426100,62.919998
"796",62.759998,63.5,59.889999,60.560001,1493200,60.560001
"797",61.32,62.349998,60.400002,61.630001,1698100,61.630001
"798",60.07,60.5,58.040001,59.25,2054300,59.25
"799",57.560001,58.720001,56.700001,57.689999,1916200,57.689999
"800",55.060001,56.009998,53.689999,54.509998,2464900,54.509998
"801",56.209999,57.970001,55.23,57.869999,3372400,57.869999
"802",56.240002,58.23,56.049999,57.68,2510300,57.68
"803",54.470001,56.939999,53.759998,55.060001,3919500,55.060001
"804",57.02,59.310001,51.990002,56.709999,2644900,56.709999
"805",57.279999,57.650002,51.259998,51.650002,2452100,51.650002
"806",52.75,55.27,50.369999,54.610001,3543300,54.610001
"807",52.139999,52.82,42.27,50.740002,2988800,50.740002
"808",50.130001,53.52,48.099998,49.810001,2977300,49.810001
"809",49.700001,50.740002,44.790001,45.009998,2275000,45.009998
"810",44.939999,45.540001,41.849998,43.18,2324600,43.18
"811",45.380001,49.029999,44.84,46.98,2217700,46.98
"812",46.900002,52.82,46.529999,50.029999,3307400,50.029999
"813",51.810001,60.82,49.650002,53.560001,10254100,53.560001
"814",52.439999,52.98,49.860001,50,2755300,50
"815",52.59,52.77,50.299999,52.09,3126600,52.09
"816",52.419998,52.599998,50.380001,50.52,2653800,50.52
"817",50.669998,51.459999,48.029999,48.57,1919700,48.57
"818",48.900002,50.200001,47.25,48.439999,2429700,48.439999
"819",48.119999,48.779999,45.950001,46.349998,1984700,46.349998
"820",47.630001,47.880001,46.220001,47.139999,2613600,47.139999
"821",48.720001,50.66,46.98,49.299999,3316600,49.299999
"822",49.299999,52.57,49.299999,52.369999,2516600,52.369999
"823",52.860001,54.509998,51.439999,52.25,1665900,52.25
"824",51.990002,52.439999,50.630001,51.700001,1245000,51.700001
"825",52.470001,53.740002,52.110001,53.549999,1259900,53.549999
"826",52.470001,52.810001,50.950001,52.16,1212400,52.16
"827",52.439999,52.919998,51.619999,52.580002,1354000,52.580002
"828",53.970001,54.25,53,53.639999,1310800,53.639999
"829",52.330002,54.240002,52.150002,53.150002,1061600,53.150002
"830",52.110001,53.029999,51.439999,52.029999,935700,52.029999
"831",52.439999,52.939999,51.060001,51.709999,1149900,51.709999
"832",52.27,52.880001,51.419998,51.630001,1321900,51.630001
"833",51.91,52.57,50.549999,52.389999,1313000,52.389999
"834",52.529999,54.93,52.48,54.860001,1307500,54.860001
"835",55.77,56.450001,54.389999,55.27,1303800,55.27
"836",56.049999,57.380001,55.439999,56.950001,2179600,56.950001
"837",56.220001,56.220001,54.43,54.560001,1291000,54.560001
"838",53.599998,53.98,51.279999,52.150002,1322100,52.150002
"839",52,52.810001,51.34,52.490002,2026400,52.490002
"840",55.34,56.950001,51.75,53.700001,3783100,53.700001
"841",53.25,54.150002,51.990002,52.689999,2436700,52.689999
"842",53.169998,54.279999,53.169998,53.889999,1792100,53.889999
"843",54.23,55,53.740002,54.029999,1113800,54.029999
"844",54,55.650002,53.509998,55.470001,1752100,55.470001
"845",55.27,55.509998,53.049999,53.060001,1512400,53.060001
"846",52.75,52.919998,50.099998,51.130001,1776700,51.130001
"847",50.099998,52.189999,49.830002,52,1821200,52
"848",52.029999,52.720001,51.470001,51.759998,3926500,51.759998
"849",53.049999,56.830002,52.959999,56.41,1926400,56.41
"850",56.369999,58.18,56.009998,57.049999,1856500,57.049999
"851",57.119999,58.77,56.860001,57.779999,1136800,57.779999
"852",57.27,58.119999,56.73,57.18,1060100,57.18
"853",57.450001,57.509998,56.189999,56.709999,1258800,56.709999
"854",58.68,60.200001,58.279999,59.57,1562500,59.57
"855",60.720001,62.360001,60.23,62.240002,2051500,62.240002
"856",62.689999,63.049999,61.080002,61.450001,1110200,61.450001
"857",61.380001,61.59,59.93,60.720001,2645600,60.720001
"858",60.709999,61.5,60,61.130001,770700,61.130001
"859",61.470001,63.619999,61.189999,63.220001,2499800,63.220001
"860",63.540001,64.199997,62.869999,63.240002,1098000,63.240002
"861",62.810001,63.66,62.049999,63.279999,1314000,63.279999
"862",64.480003,66.150002,64.459999,65.830002,1819200,65.830002
"863",65.68,67.879997,65.169998,66.959999,1756400,66.959999
"864",65.690002,65.690002,61.080002,61.16,2431800,61.16
"865",61.220001,61.720001,58.669998,58.82,1759500,58.82
"866",57.529999,57.529999,55.400002,55.82,2525500,55.82
"867",57.310001,57.560001,55.790001,56.630001,1839900,56.630001
"868",55.139999,58.77,54.880001,58.18,1342800,58.18
"869",60.439999,60.98,59.080002,59.790001,1477400,59.790001
"870",59.939999,60.540001,59.52,59.77,1108700,59.77
"871",59.16,59.970001,58.709999,59.369999,1403800,59.369999
"872",60.240002,61.330002,59.34,60.419998,2763200,60.419998
"873",60.029999,60.669998,59,59.5,1297600,59.5
"874",60.400002,60.439999,59.029999,59.349998,1549500,59.349998
"875",58.91,59.07,56.029999,56.18,2143400,56.18
"876",56.029999,56.57,54.889999,56.400002,1320300,56.400002
"877",56.290001,57.009998,55.66,56.669998,1786000,56.669998
"878",57.41,58.080002,56.349998,58.060001,970200,58.060001
"879",57.700001,58.860001,57.349998,58.389999,1499200,58.389999
"880",58.610001,59.66,58.310001,58.860001,1296300,58.860001
"881",59.830002,60.43,58.970001,59.07,1144400,59.07
"882",59.830002,60.209999,58.610001,59.52,1226900,59.52
"883",58.900002,59.169998,58,58.509998,882200,58.509998
"884",58.380001,58.52,55.880001,57.189999,1639500,57.189999
"885",56.889999,57.209999,54.25,56.080002,1021800,56.080002
"886",56.139999,57.279999,55.509998,57.16,1052200,57.16
"887",57.599998,58.740002,57.169998,57.849998,987100,57.849998
"888",57.990002,59.77,57.220001,59.689999,1169600,59.689999
"889",60.580002,63.860001,60.43,63.68,1503100,63.68
"890",63.700001,65.120003,62.91,64.760002,1538200,64.760002
