"","CAT.Open","CAT.High","CAT.Low","CAT.Close","CAT.Volume","CAT.Adjusted"
"546",137.539993,137.660004,134.729996,134.830002,3886000,125.476967
"547",134.380005,134.809998,131.619995,132.800003,4290800,123.587753
"548",130.5,132.130005,130.229996,131.350006,4238000,122.238358
"549",131.910004,133.399994,131.600006,133.110001,3914800,123.876251
"550",133.240005,133.380005,131.919998,132.479996,4208800,123.289963
"551",133.979996,134.309998,132.690002,133.5,4285200,124.23922
"552",132.839996,134.070007,132.020004,133.690002,3742200,124.416061
"553",133.869995,134.529999,131.979996,132.669998,7049900,123.466797
"554",132.699997,134.199997,132.529999,134.100006,4095400,124.797615
"555",135.350006,135.710007,133.509995,134.149994,3315900,124.844116
"556",133.830002,134.149994,132.059998,133.009995,3522100,123.783218
"557",132.160004,134.600006,132.009995,134.059998,2635700,124.760361
"558",132.990005,133.300003,129.490005,129.770004,5745800,120.767967
"559",129.589996,132,129.229996,131.380005,3199800,122.266304
"560",132.690002,133.559998,131.130005,131.839996,2638200,122.694374
"561",132.270004,132.470001,130.25,131.199997,2378300,122.09877
"562",131.899994,132.800003,131.160004,132.369995,2487200,123.187607
"563",134,136.279999,133.619995,135.490005,4681600,126.091179
"564",137.690002,140.369995,136.320007,140.25,5081500,130.520981
"565",140.149994,140.690002,139.229996,140.190002,2529000,130.465149
"566",139.850006,140.550003,138.410004,139.259995,4821800,129.59964
"567",139.139999,140.869995,139,140.130005,2988900,130.409317
"568",141.100006,141.149994,139.919998,140.360001,2812300,130.623337
"569",140,140.119995,138.610001,139.820007,2497300,130.120804
"570",138.649994,138.910004,136.070007,136.350006,3316500,126.89151
"571",137.160004,138.210007,136.279999,137.529999,3310600,127.98967
"572",137.589996,139.589996,136.979996,138.869995,2762900,129.236694
"573",141,141.919998,139.809998,141.199997,4383000,131.405075
"574",141.669998,142.429993,139.669998,140.25,3030200,130.520981
"575",140.559998,142.210007,139.589996,142.029999,2672800,132.177505
"576",143,144.5,142.460007,142.740005,3469400,132.838287
"577",142.800003,144.770004,142.419998,143.360001,4504500,134.223938
"578",142.949997,143.179993,141.429993,142.380005,3637500,133.306381
"579",142,143.130005,141.440002,142.029999,5930500,132.978699
"580",139.75,140.300003,136.559998,137.729996,8694400,128.952713
"581",137.050003,137.460007,134.089996,136.130005,5094700,127.454689
"582",136.559998,139.029999,135.889999,139.029999,5119200,130.169861
"583",139.5,140.449997,138.820007,139.020004,3374300,130.160522
"584",139.990005,140,137.580002,139.419998,3862000,130.535019
"585",139.580002,139.929993,137.639999,138.149994,3652000,129.345947
"586",138.520004,138.539993,134.380005,135.169998,5405700,126.555885
"587",136.119995,139.199997,135.800003,139.059998,4154800,130.197952
"588",134.779999,137.490005,134.309998,136.759995,4866500,128.044556
"589",135.199997,136,132.059998,133.669998,5622900,125.151466
"590",133.020004,134.419998,131.789993,131.949997,4140500,123.541046
"591",130.220001,131.679993,128.179993,131.199997,5906200,122.838875
"592",130.529999,131.729996,127.919998,131.339996,5240600,122.969948
"593",127.510002,127.519997,124.080002,125.300003,8580700,117.314873
"594",126.5,128.559998,125.699997,127.470001,4019100,119.346573
"595",125.910004,127.959999,124.980003,127.300003,2875900,119.187408
"596",128.429993,128.529999,126.419998,126.610001,4316600,118.541367
"597",124.379997,125.529999,122.32,122.760002,6122600,114.936737
"598",121.559998,123.029999,121.309998,122.43,6312500,114.627762
"599",123.330002,125.07,122.720001,124.949997,5492900,116.987167
"600",124.25,125.440002,123.519997,123.559998,4620400,115.685753
"601",122.099998,123.760002,121.410004,122.260002,4964900,114.46859
"602",123.519997,124.080002,122.209999,122.900002,3802500,115.06781
"603",122.900002,123.459999,121.510002,121.589996,4889400,113.841293
"604",120.5,122.830002,120.260002,121.480003,5330000,113.738312
"605",121.610001,122.68,121.279999,121.839996,2878300,114.075356
"606",119.790001,120.75,118.739998,119.809998,4711500,112.174713
"607",119.910004,121.690002,119.760002,120.650002,4161800,112.961197
"608",121.809998,122.769997,120.75,122.080002,4060400,114.300064
"609",123.400002,123.639999,121.959999,123.120003,3598400,115.273796
"610",123.099998,123.949997,122.230003,123.389999,3295700,115.526588
"611",124.379997,125.629997,124.080002,124.459999,2547500,116.528381
"612",125.470001,127.279999,125.239998,125.739998,3705000,117.726822
"613",129,129.600006,126.959999,127.279999,4516200,119.168678
"614",126.75,127.519997,126.080002,127.099998,3034600,119.000153
"615",127.349998,128.399994,126.760002,127.169998,3495200,119.065689
"616",126.610001,127.650002,125.5,127.230003,2530100,119.121864
"617",127.209999,128.229996,126.68,127.32,2607900,119.206139
"618",128.399994,131.350006,128.210007,130.330002,4756100,122.0243
"619",130.320007,131.539993,129.869995,130.610001,3847200,122.286469
"620",132.899994,133.800003,131.509995,133.630005,3803600,125.114029
"621",133.350006,135.25,132.550003,133.889999,5742500,125.357422
"622",133.639999,134.949997,133.550003,134.369995,3197700,125.806831
"623",134.580002,134.910004,132.630005,133.710007,3751800,125.188919
"624",134.259995,135.649994,134.179993,135.149994,3343700,126.537148
"625",135.699997,136.009995,133.970001,135.5,3594400,126.864815
"626",136,137.270004,136,136.289993,10469400,127.604507
"627",139.300003,140.169998,134.970001,136.600006,4834800,127.89473
"628",136.600006,136.990005,135.070007,135.850006,3204900,127.192528
"629",136.440002,136.479996,134.330002,135.589996,2538600,126.949089
"630",134.429993,135.589996,133.220001,135.490005,3071800,126.855469
"631",135.149994,136.130005,134.429993,134.839996,2742100,126.246887
"632",134.110001,134.440002,133.350006,134.289993,2618700,125.731941
"633",134.729996,135.490005,132.550003,132.639999,3933300,124.18708
"634",133.199997,134.009995,132.589996,133.960007,3164200,125.422997
"635",134.710007,138.380005,134.600006,138.360001,4149800,129.542557
"636",138.380005,139.990005,138.259995,139.639999,4498700,130.740982
"637",139.410004,140.619995,138.160004,139.089996,4051600,130.226044
"638",138.199997,138.509995,135.729996,135.729996,3750200,127.08017
"639",134.869995,135.929993,134.039993,134.889999,3548200,126.293701
"640",134.220001,137.050003,134.220001,136.229996,4837100,128.529739
"641",136.369995,136.660004,134.600006,135.240005,3267800,127.595695
"642",135.929993,138.229996,135.529999,138.100006,4122200,130.294037
"643",130.979996,134.309998,128.449997,131.910004,12664900,124.453934
"644",131.080002,134.899994,131.009995,134.710007,4823200,127.095688
"645",134.449997,134.729996,132.630005,132.919998,4238000,125.406822
"646",133.490005,134.649994,132.850006,134.460007,2715600,126.859802
"647",133.320007,133.570007,131.490005,132.949997,3257200,125.435127
"648",132.899994,134.369995,131.009995,131.669998,4322000,124.227486
"649",131.639999,133.190002,126.419998,126.790001,5530100,119.623329
"650",126.550003,126.800003,123.5,124.540001,5968600,117.500511
"651",122.110001,122.809998,120.330002,121.650002,5482500,114.773857
"652",122.779999,123.650002,120.639999,122.080002,3713900,115.179558
"653",120,121.199997,118.650002,120.779999,5048700,113.953026
"654",121,122.099998,120.370003,122.019997,3734800,115.12294
"655",121.510002,121.699997,118.809998,119.379997,3805600,112.632164
"656",118.949997,119.029999,116.07,116.720001,4321500,110.122536
"657",116.940002,122,116.790001,119.010002,4331900,112.283089
"658",116.580002,116.900002,115.040001,115.209999,5543100,108.697876
"659",115.080002,115.599998,113.970001,115.25,4171900,108.735611
"660",116.25,117.870003,115.919998,116.43,3551900,109.848915
"661",118.220001,118.489998,116.709999,117.360001,2630900,110.726349
"662",117.589996,117.790001,116.470001,116.669998,2402000,110.075356
"663",118,119.32,117.540001,117.68,2783000,111.028252
"664",118.330002,118.940002,117.220001,117.889999,2118200,111.226395
"665",116.25,116.900002,113.32,114.059998,6102000,107.612869
"666",115.059998,115.669998,113.839996,114.419998,5200400,107.952538
"667",115.160004,115.459999,113.150002,113.379997,3160700,106.971321
"668",112.860001,114.949997,111.75,114.860001,3187900,108.367668
"669",116.620003,118.129997,116.489998,117.769997,3442900,111.113167
"670",119.019997,119.589996,118.449997,119,2912000,112.273643
"671",117.900002,117.900002,115.400002,117.029999,3780600,110.415001
"672",118.419998,119.239998,118.260002,119.099998,3688400,112.367996
"673",120.5,124.239998,120.5,122.989998,5355100,116.038109
"674",123.709999,124.339996,122.459999,122.699997,3315700,115.764511
"675",123.389999,127.389999,123.199997,127.25,4433300,120.057343
"676",127.260002,130.289993,127.220001,130.289993,8479700,122.925484
"677",130.850006,133.190002,129.470001,133.089996,7592600,125.567223
"678",132,132.690002,130.070007,131.75,5594600,124.302963
"679",132.800003,133.990005,131.130005,133.779999,3704900,126.218224
"680",132.990005,133.800003,131.990005,133.149994,2876500,125.623863
"681",132.589996,132.759995,131.190002,132.169998,2888900,124.699211
"682",131.630005,132.220001,129.720001,131.070007,3005700,123.661423
"683",131.470001,132.029999,129.869995,130.119995,2725700,122.765106
"684",130.009995,130.990005,127.870003,128.160004,6412300,120.915894
"685",127.339996,128.880005,126.339996,128.419998,2723500,121.161209
"686",128.740005,129,125.57,125.989998,3370700,118.868553
"687",125.849998,126.82,125.019997,126.610001,2354100,119.453491
"688",126.790001,126.919998,125.650002,126.389999,2227400,119.245934
"689",127,127.379997,125.660004,126.589996,2214300,119.434624
"690",126.339996,127.099998,125.879997,126.309998,2795300,119.170464
"691",127.400002,128.5,122.300003,122.370003,3718200,115.453171
"692",121.150002,121.849998,119.339996,119.959999,4255800,113.179382
"693",119.339996,120.059998,117.25,120.040001,3110200,113.25486
"694",119.720001,121.150002,119.349998,121.040001,2442300,114.198326
"695",120.849998,121.699997,119.75,120.25,2334500,113.453003
"696",118.790001,119.199997,117.690002,117.970001,3530000,111.30188
"697",119.489998,120.059998,118,119.440002,2557300,112.688782
"698",120.040001,123.029999,119.760002,122.690002,3242900,115.755074
"699",125.610001,130.380005,125.400002,128.399994,6747800,121.142326
"700",126.809998,128.559998,126.010002,128.380005,2851500,121.123466
"701",127.989998,131.679993,127.650002,131.029999,3289000,123.623665
"702",131,132.809998,130.110001,130.190002,3038300,122.831154
"703",130.970001,132.860001,130.179993,132.070007,3418300,124.604889
"704",130.149994,132.029999,129.990005,130.710007,4329200,124.291092
"705",131.949997,133.449997,131.5,132.229996,4225200,125.73645
"706",132.589996,134.259995,130.940002,133.690002,4681600,127.124756
"707",134.229996,135.990005,130.699997,135.339996,11295900,128.693726
"708",135.089996,135.289993,132.380005,133.850006,3916200,127.276909
"709",135,139.979996,134.850006,139.729996,8319500,132.868134
"710",139.970001,141.630005,138.869995,140.059998,6174000,133.1819
"711",139.380005,141.449997,138.770004,141.330002,4427900,134.389557
"712",141,141,139.610001,140.339996,3948100,133.448181
"713",139.369995,140.339996,136.389999,137.800003,4037600,131.032898
"714",139.369995,144.610001,139.229996,144.490005,6220200,137.394379
"715",145.350006,147,145.020004,146.919998,5437800,139.705048
"716",146.860001,148,145.669998,146.369995,4516700,139.182037
"717",146.470001,146.470001,144.660004,145.490005,3736600,138.345276
"718",147.389999,148.410004,146.75,147.009995,3816700,139.790604
"719",146.660004,148.179993,145.800003,148.160004,2776600,140.884155
"720",146.740005,148.149994,146.610001,148,2205100,140.731995
"721",148.110001,148.470001,146.020004,146.339996,2843100,139.153534
"722",144.360001,145.860001,143.690002,144.490005,3194400,137.394379
"723",144.210007,145.339996,143.210007,143.440002,2581700,136.395966
"724",144.559998,145.880005,144.509995,145.309998,2827400,138.174133
"725",144.240005,144.779999,143.020004,143.589996,2638600,136.538574
"726",144.350006,144.759995,142.759995,143.179993,2085100,136.148697
"727",142.449997,142.699997,140.100006,141.520004,3484700,134.570236
"728",141.550003,143.940002,140.949997,143.360001,3297700,136.31987
"729",143.919998,144.460007,143.029999,143.880005,2258300,136.814346
"730",144.75,146.570007,143.800003,146.419998,3085200,139.229614
"731",146.399994,146.649994,145.490005,146.089996,2468100,138.915802
"732",145.020004,145.720001,143.699997,145.690002,2660200,138.535446
"733",144.190002,145.460007,143.789993,144.729996,1652500,137.622589
"734",145.199997,146.039993,142.839996,142.960007,2896200,135.939514
"735",140.050003,140.429993,138.559998,140.059998,3839600,133.1819
"736",140.979996,142.279999,140,140.119995,2484600,133.238968
"737",140.580002,141.119995,139.529999,141.050003,2277700,134.123306
"738",142.910004,143.419998,142.169998,142.720001,2271400,135.711288
"739",142.970001,143.279999,142.369995,142.830002,1585100,135.815887
"740",142.690002,143.589996,141.75,142.869995,1888900,135.853912
"741",143.770004,144.619995,143.289993,144,2265700,136.928467
"742",143.539993,147.399994,143,146.779999,3714100,139.57193
"743",146.800003,148.399994,145.149994,145.529999,3311700,138.383316
"744",147.710007,148.300003,145.229996,145.360001,2414800,138.221664
"745",145.5,146.990005,145.460007,146.369995,2850800,139.182037
"746",146.5,147.300003,145.600006,147.119995,2629500,139.895233
"747",146.979996,146.979996,144.300003,145.020004,3576800,137.898376
"748",147.380005,147.770004,145.240005,147.570007,6805400,140.323151
"749",147.679993,148.529999,146.779999,148.5,2346500,141.207458
"750",148.699997,148.800003,147.289993,147.479996,966200,140.237534
"751",147.899994,148.229996,146.990005,148.220001,1576900,140.941223
"752",148.639999,148.929993,147.990005,148.279999,1544500,140.99826
"753",148.419998,148.470001,147.009995,147.520004,1789200,140.275589
"754",147.429993,148.229996,146.789993,147.679993,1952500,140.427719
"755",149,150.550003,147.979996,150.529999,3311900,143.137756
"756",148.770004,149.960007,147.449997,148.440002,3100600,141.150421
"757",147.270004,148.559998,146.539993,148.339996,2549600,141.055328
"758",147.350006,147.570007,145.509995,146.380005,2841900,139.191559
"759",146.830002,148.570007,146.460007,147.679993,2153200,140.427719
"760",147.809998,147.970001,146.509995,147.309998,2272500,140.075867
"761",147.449997,147.720001,145.830002,146.130005,2393700,138.953857
"762",146.529999,146.830002,145.550003,146.820007,3355200,139.609955
"763",147.449997,147.979996,146.309998,146.679993,2742200,139.476837
"764",146.220001,146.740005,145.199997,145.570007,2640500,138.421356
"765",146.429993,147.929993,146.240005,147.869995,3070900,140.608383
"766",147.210007,148.270004,146.600006,147.779999,3331500,141.508514
"767",147.199997,147.869995,145.690002,145.850006,2476700,139.660431
"768",146.25,146.559998,142.520004,142.630005,3602400,136.577057
"769",141.809998,143.210007,139.800003,142.75,3182700,136.691986
"770",142.550003,142.699997,139.259995,140.380005,2526200,134.422546
"771",136.899994,137.809998,135.570007,135.729996,2920500,129.969894
"772",137.020004,137.600006,135.619995,136.740005,2763800,130.937027
"773",137.589996,137.759995,135.669998,135.779999,2620000,130.017746
"774",134.759995,135.970001,132.910004,135.369995,3862600,129.625137
"775",133.820007,134.990005,130.539993,131.350006,6785700,125.77578
"776",131.440002,133.160004,129.300003,129.770004,4385300,124.26281
"777",133,134.779999,132.679993,133.509995,3501600,127.844086
"778",135.550003,137.470001,135.440002,137.440002,4448100,131.607315
"779",138.199997,138.330002,136.130005,137.25,2283800,131.425369
"780",136.039993,136.490005,133,133.369995,3812300,127.710022
"781",133.039993,134.330002,132.779999,134.320007,2331600,128.619736
"782",135.490005,137.229996,135.059998,136.190002,2381900,130.410355
"783",138.399994,139.940002,138.089996,139.589996,3222000,133.666077
"784",140,140.5,138.429993,139.720001,3318800,133.790543
"785",139.490005,139.619995,136.889999,137.990005,2813400,132.133987
"786",137.460007,138.570007,135.080002,136.580002,3869700,130.783829
"787",136.789993,137.210007,136.059998,136.860001,2134900,131.051926
"788",136.259995,138.889999,136.199997,136.929993,2678200,131.118942
"789",136.5,137.440002,135.110001,137.210007,2855600,131.387085
"790",132.529999,133.860001,132.050003,132.169998,4964800,126.560959
"791",132.970001,133.139999,128.25,129,4840200,123.525482
"792",129.649994,130.990005,127.550003,128.25,3902500,122.807312
"793",125.599998,128.529999,123.220001,123.269997,7369000,118.038666
"794",119.57,124.239998,119.029999,124.239998,8300700,118.967499
"795",125.050003,127.879997,123.010002,127.599998,6100200,122.184906
"796",127,129.559998,123.779999,124.379997,6358100,119.101563
"797",126.07,127.440002,124.309998,127.400002,5074700,121.993393
"798",123.150002,124.849998,121.239998,121.970001,6015300,116.793823
"799",119,121.849998,118.830002,121.410004,5767900,116.257599
"800",112.989998,112.989998,104.029999,104.07,8636200,99.653481
"801",108.639999,109.059998,99.110001,106.489998,8293200,101.970764
"802",103.800003,104.75,100.07,100.690002,6543600,96.416916
"803",93.5,94.279999,87.5,92.260002,10285900,88.344666
"804",98.389999,99.910004,90.139999,99.639999,8718600,95.411461
"805",89,105.849998,88.5,93.410004,9899000,89.445862
"806",96.010002,100.440002,92.970001,100.199997,7206100,95.947708
"807",93.989998,102.949997,93.110001,100.120003,6995100,95.871109
"808",99.230003,104.400002,97.25,103.010002,6870800,98.638466
"809",103.120003,103.989998,94.160004,95.5,7650300,91.447166
"810",93.900002,96.239998,90.639999,91.849998,6737500,87.952065
"811",96.059998,102.029999,95.169998,101.339996,7417100,97.03933
"812",101.169998,108.5,98.5,104.669998,6578100,100.227997
"813",104.849998,110.970001,102.889999,110.5,6059600,105.8106
"814",104.43,109.639999,103.400002,105.440002,5746500,100.965332
"815",106.330002,112.839996,104.93,111.709999,5725600,106.969238
"816",110.730003,116.910004,110.260002,116.040001,8970800,111.115486
"817",112.089996,116.75,109.5,111.349998,6847000,106.624519
"818",111.230003,118.519997,111.129997,116.739998,8106500,111.785782
"819",115.5,116.839996,112.120003,114.669998,5036400,109.803635
"820",120.040001,121.730003,118.129997,120.43,5785600,115.319199
"821",122.889999,128.800003,120.510002,121.919998,8489900,116.745949
"822",122.989998,128.179993,121.040001,127.400002,4686100,121.993393
"823",128.649994,129.600006,123.150002,125.029999,4752100,119.723969
"824",119.949997,120.050003,113.580002,114.139999,10519600,109.296127
"825",116.5,117.839996,114.510002,116.480003,7166300,111.536819
"826",112.959999,113.099998,109.800003,111.529999,5652800,106.796883
"827",111.849998,113.470001,108.860001,113.220001,5926400,108.415161
"828",114.449997,116.540001,113.849998,116.300003,4132300,112.386879
"829",114.440002,117.07,112.120003,114.599998,4083800,110.744072
"830",111.040001,111.040001,108.599998,109.849998,5743300,106.153893
"831",112.029999,112.099998,109.209999,110.639999,3794000,106.917313
"832",111.330002,115.230003,110.949997,112.910004,3545400,109.110947
"833",113.989998,114.379997,111.209999,114.040001,3045300,110.202919
"834",110.849998,116.129997,109.730003,115.199997,5344800,111.323883
"835",117.860001,118,113.370003,115.459999,5604600,111.575134
"836",116.959999,120.82,116.529999,120.059998,4261100,116.020363
"837",118,118.25,115.330002,116.379997,4040500,112.464172
"838",114,114.589996,110.57,110.879997,3960400,107.149254
"839",110.019997,110.279999,106.580002,107.720001,4500700,104.095573
"840",109.239998,111.089996,108.739998,108.910004,3477400,105.245529
"841",110.029999,110.239998,106.699997,107.669998,4465300,104.047249
"842",109.019997,110.050003,106.779999,107.290001,4377900,103.680038
"843",108.970001,112.199997,108.300003,112.110001,3911300,108.337852
"844",110.160004,110.769997,108.18,108.610001,4207300,104.95562
"845",109.110001,109.330002,105,105,3874100,101.467087
"846",105.139999,105.290001,102.550003,104.480003,5376100,100.964584
"847",102.5,106.279999,100.220001,106.190002,5542400,102.617043
"848",105.18,107.989998,104.279999,107.919998,6583100,104.288834
"849",112.220001,115.660004,112.010002,115.019997,5603500,111.149948
"850",114.949997,115.440002,112.010002,112.080002,3404900,108.308861
"851",113.309998,117.480003,113.050003,115.690002,3735700,111.797401
"852",114.949997,115.68,113.82,114.059998,2342300,110.222244
"853",114.129997,114.160004,111.470001,112.470001,2735100,108.685738
"854",115.980003,118.559998,115.980003,117.410004,4185100,113.459534
"855",119.720001,122.489998,119.529999,122.419998,4462700,118.300949
"856",124.75,124.830002,120.279999,120.739998,3743700,116.677483
"857",119.629997,120.709999,117.57,120.129997,4219000,116.088005
"858",119.860001,121.199997,117.610001,120.5,2131300,116.445564
"859",121.839996,123.82,121.279999,123.32,2977500,119.17067
"860",125.449997,127.349998,125.010002,127.089996,3712600,122.813828
"861",125.410004,129.029999,124.739998,128.960007,3076700,124.620918
"862",137.850006,139.369995,133.389999,135.119995,5591900,130.573639
"863",135.320007,139.940002,135.320007,137.720001,4139200,133.086151
"864",135.020004,135.410004,133.210007,134.190002,3819600,129.674957
"865",133.720001,135.380005,130.559998,132.440002,4018700,127.983803
"866",126.410004,126.839996,121.519997,121.550003,5969300,117.460228
"867",124.400002,125.169998,119.349998,123.150002,4492700,119.006401
"868",118.510002,124.379997,118.010002,123.610001,4093100,119.45092
"869",131.369995,132.440002,126.389999,130.110001,6892400,125.732216
"870",130.160004,130.470001,127.760002,128.229996,3228100,123.915466
"871",127.139999,128.979996,126.699997,127.589996,2467700,123.296997
"872",130,130,125.730003,127.459999,6488000,123.171387
"873",126.360001,126.480003,124.599998,125.790001,2806300,121.557564
"874",127.389999,127.57,125.830002,126.25,2357100,122.00209
"875",124.790001,124.839996,121.830002,122.059998,3766500,117.953064
"876",121.610001,124.830002,120.800003,124.709999,2903400,120.513901
"877",124.330002,124.440002,121.449997,122.389999,3645800,118.271965
"878",123.720001,126.040001,123.279999,125.25,2798700,121.035728
"879",124.010002,127.059998,124.010002,126.5,2778800,122.243683
"880",129.380005,129.399994,125.879997,126.059998,2807800,121.818474
"881",128.25,130.339996,127.190002,127.720001,2527500,123.422638
"882",130.130005,130.5,128.169998,129.429993,2491900,125.075089
"883",127.739998,128.75,126.800003,127.199997,2018100,122.920113
"884",129.330002,129.330002,126.470001,128.130005,2279500,123.818832
"885",127.540001,128.350006,125.120003,125.730003,2663500,121.499588
"886",125.970001,128.229996,125.82,128.009995,2691400,123.702866
"887",129.419998,132.089996,128.850006,130.570007,3708400,126.176727
"888",130.320007,137.309998,129.229996,136.880005,6540800,132.274429
"889",140.169998,140.169998,137.110001,138.360001,4915200,133.70462
"890",138.300003,140.990005,137.600006,138.559998,3621500,133.897888
"891",137.869995,138.429993,136.529999,136.899994,2458200,133.284546
"892",135.759995,136.949997,134.259995,134.630005,2478000,131.074493
"893",134.770004,137.179993,134.429993,135.869995,3221100,132.281723
"894",135.25,137.869995,135.190002,136.979996,2156800,133.362411
"895",136.899994,137.520004,135.710007,136.600006,1613700,132.992462
"896",137.199997,138.690002,136.850006,137.580002,2036300,133.946594
"897",137.149994,140.339996,137.059998,139.889999,2506900,136.195572
"898",138.940002,139.990005,137.919998,138.029999,2029900,134.384689
"899",138.580002,141.080002,137.800003,140.529999,2338300,136.818665
"900",139.080002,139.100006,135.970001,136.729996,3063500,133.119019
"901",132.429993,135.149994,130.210007,132.880005,6780900,129.370712
"902",132.300003,133,131.100006,131.779999,2851100,128.299759
"903",131.369995,132.440002,130.669998,131.520004,2301800,128.046631
"904",132.779999,135.940002,132.610001,134.970001,2767800,131.405518
"905",134.520004,135.210007,133.699997,134.389999,2446400,130.840836
"906",134,135.110001,132.520004,134.919998,2223700,131.356812
"907",135.729996,142.160004,135.679993,142.020004,5181600,138.269348
"908",144.020004,146.199997,142.289993,142.529999,4206000,138.765869
"909",143.949997,144.169998,141.330002,142.570007,2541200,138.804794
"910",141.600006,142.740005,139.770004,140.669998,2939900,136.954971
"911",139.449997,140.889999,138.770004,139.960007,2038500,136.263733
"912",140.149994,140.600006,138.300003,138.720001,2284000,135.056458
"913",138.949997,140.110001,138.080002,138.369995,1563200,134.715698
"914",138.5,139.919998,137.460007,138.020004,1849500,134.374954
"915",136.020004,137.979996,135.649994,137.479996,2279700,133.849213
"916",136.800003,139,136.800003,138.429993,2524600,134.774109
"917",139.759995,142.25,139.080002,141.679993,2921700,137.938293
"918",142.669998,144.929993,140.539993,141.149994,2467500,137.422302
"919",140.479996,142.440002,139.809998,141.830002,2379900,138.084335
"920",142.130005,144.339996,141.279999,143.369995,3010300,139.583649
"921",144.279999,145.850006,142.690002,143.630005,3698700,139.836792
"922",143.5,143.600006,142.270004,142.309998,2886500,138.551666
"923",141.669998,146.119995,140.910004,146.050003,2673900,142.192886
"924",146.869995,149.550003,146.399994,149.270004,4515500,145.32785
"925",148.589996,151.199997,145.300003,146.759995,4479100,142.88414
"926",148.699997,150.779999,146.039993,148.179993,5129400,144.266632
"927",147,150.759995,145.720001,148.520004,4775200,144.597656
"928",149.800003,155.479996,149.210007,152.690002,5345100,148.657532
"929",152.009995,153.25,148.75,149.860001,4387000,145.902267
"930",150.479996,154.399994,150.240005,153.830002,3237100,149.76741
"931",154,154.800003,152.210007,153.509995,2569300,149.455856
"932",154.199997,154.470001,148.360001,148.600006,4092400,144.675568
"933",150,151.979996,148.369995,151.110001,3302000,147.119263
"934",149.850006,156.25,149.149994,153.869995,4487000,149.806366
"935",153.679993,156.210007,152.059998,152.389999,5113500,148.365463
"936",148.559998,149.5,143.869995,145.330002,4278200,141.491913
"937",145.009995,147.5,144.5,147.149994,2579500,143.263824
"938",147.479996,148.910004,143.600006,144.380005,2420100,140.567001
"939",144.020004,147.440002,142.729996,145.139999,2138800,141.306931
"940",143.889999,146.699997,143.009995,145.910004,1848900,142.056595
"941",148,150.309998,147.410004,147.679993,2212700,143.779831
"942",148.369995,148.970001,146.210007,147.410004,1605600,143.516968
"943",148,150.949997,147.740005,149.149994,3642800,145.210999
"944",149.919998,150.309998,145.649994,146.710007,2157400,142.835449
"945",144.270004,151.25,143.75,149.940002,3220500,145.980148
"946",152.169998,154.449997,151.619995,153.490005,2597700,149.436386
"947",154,155.449997,151.279999,151.529999,2559800,147.528183
"948",153.279999,156.059998,153.199997,154.770004,2334200,150.682602
"949",155.75,156.729996,154.240005,156.660004,1842900,152.522675
"950",157.869995,159.389999,157.399994,158.940002,4084200,154.742493
"951",159.970001,163.199997,159.520004,162.610001,4279800,158.315536
"952",161.720001,163.179993,161.119995,162.119995,3319000,157.83847
"953",162.660004,164.820007,162.5,163.610001,4087100,159.289139
"954",160.270004,165.779999,160.149994,165.039993,2958500,160.681381
"955",167.25,170.509995,166.619995,168.75,5569000,164.293381
"956",168.740005,170.020004,166.800003,167.529999,2757700,163.105606
"957",168.199997,171.259995,167.910004,168.990005,3007100,164.527069
"958",169.809998,170.520004,166.740005,167.399994,2502000,162.97905
"959",167.979996,169.850006,166.889999,169.660004,2356800,165.179352
"960",169.369995,170.649994,167.559998,168.589996,2857300,165.140182
"961",166.639999,166.639999,160.830002,163.199997,4506600,159.860458
"962",160.960007,161.850006,157.009995,157.910004,4857900,154.678711
"963",153.800003,155.429993,150.520004,151.160004,5645100,148.066849
"964",150.600006,155.509995,149.630005,154.669998,3867200,151.50502
"965",153.960007,157.289993,153.039993,157.050003,4373500,153.836319
"966",159.199997,163.850006,157.649994,163.270004,4072400,159.929047
"967",165,169,163.070007,167.690002,4843600,164.258606
"968",159.179993,162.380005,155.229996,155.229996,9081700,152.053558
"969",157.669998,164.960007,157.600006,163.089996,4821600,159.752716
"970",163.940002,165.539993,160.759995,161.289993,2983000,157.989548
"971",174.029999,176.369995,170.119995,170.820007,5969600,167.324554
"972",171.899994,174.990005,170.770004,172.300003,3499100,168.774277
"973",172.380005,172.740005,167.470001,169.460007,2345500,165.992371
"974",168.830002,171.100006,167.649994,169.130005,2185500,165.669144
"975",170.300003,172.220001,169.190002,171.710007,2120200,168.196335
"976",175,175,171.830002,173.190002,3902400,169.646057
"977",172.169998,172.479996,170.190002,171.910004,2110800,168.392242
"978",172.039993,175.380005,172.039993,172.740005,3165100,169.205261
"979",172.5,173.25,170.710007,172.899994,2012100,169.361984
"980",172.449997,173.119995,171.309998,172.229996,2449800,168.705688
"981",173.759995,175.5,173.240005,174.779999,2403500,171.203506
"982",176.25,178.320007,175.270004,176.899994,3447000,173.280136
"983",176.460007,176.479996,172.779999,174.630005,2506400,171.05658
"984",174.410004,175.919998,173.880005,175.080002,976900,171.49736
"985",173.610001,174.880005,172.429993,173.589996,2382600,170.037857
"986",175.389999,176.570007,172.940002,173.259995,2710200,169.714615
"987",173.259995,174.419998,172.279999,173.869995,1971000,170.312134
"988",173.869995,175.080002,173.279999,174.630005,2903900,171.05658
"989",175.919998,183.809998,175.619995,182.210007,6086200,178.481476
"990",180.389999,180.389999,176.559998,178.710007,4587400,175.053116
