"","APTV.Open","APTV.High","APTV.Low","APTV.Close","APTV.Volume","APTV.Adjusted"
"523",76,79.720001,75.949997,79.129997,4072400,78.097725
"524",78.209999,78.720001,77.089996,78.019997,4403900,77.002205
"525",78.080002,78.760002,76.440002,78.589996,2991200,77.564774
"526",78.230003,78.989998,78.110001,78.660004,1816300,77.851799
"527",78.470001,79.040001,78.129997,78.279999,1568800,77.4757
"528",77.25,77.57,75.660004,76.220001,2301000,75.436867
"529",75.739998,75.809998,73.629997,75.690002,2072200,74.912315
"530",75.699997,76.68,75.459999,76.059998,1421200,75.278511
"531",76.540001,77.650002,76.389999,77.160004,2213000,76.36721
"532",79.239998,79.959999,78.699997,79.519997,2427200,78.70295
"533",78.720001,80.010002,77.900002,79.650002,1787300,78.831619
"534",80.349998,81.18,79.790001,80.949997,1588600,80.118263
"535",80.739998,81.620003,80.699997,81.300003,1203700,80.464668
"536",81.639999,82.410004,81.5,81.709999,1066700,80.870461
"537",81.360001,82.029999,80.900002,81.120003,1073700,80.286522
"538",81.43,82.410004,81.150002,82.360001,926100,81.513779
"539",83.029999,83.940002,82.760002,83.050003,1361700,82.196693
"540",82.580002,83.309998,82.389999,82.769997,883300,81.919563
"541",82.550003,83.589996,82.010002,83.309998,1060400,82.454018
"542",82.949997,83.309998,82.279999,83.110001,1942200,82.256081
"543",83.989998,84.82,83.43,84.269997,1683700,83.404152
"544",84.459999,84.959999,82.870003,83.949997,3009700,83.08744
"545",83.900002,84.360001,83.43,83.989998,1361100,83.127029
"546",83.639999,84.239998,82.309998,82.459999,1433700,81.612755
"547",81.860001,82.529999,80.839996,82.139999,1415100,81.296043
"548",81.239998,82.110001,81.010002,81.790001,1733500,80.949638
"549",81.989998,83.080002,81.879997,82.580002,1307400,81.731522
"550",82.889999,83.43,82.43,82.470001,1193200,81.62265
"551",82.690002,83.43,82.330002,82.349998,1480200,81.503876
"552",82,82,80.669998,81.099998,1249500,80.266724
"553",81.639999,82.540001,81.309998,81.959999,2187100,81.117889
"554",81.75,81.970001,80.519997,81,1856300,80.167747
"555",81.669998,83.599998,81.57,82.809998,1951000,81.959152
"556",82.589996,82.730003,80.169998,80.43,2090300,79.603615
"557",80.400002,81.370003,80,80.900002,1267600,80.068779
"558",80.190002,80.599998,77.580002,77.610001,1723200,76.812584
"559",77.599998,78.589996,77.110001,78.019997,1178000,77.218369
"560",78.610001,79.290001,78.339996,78.980003,809000,78.16851
"561",79.18,79.480003,77.349998,77.709999,1715200,76.911552
"562",78.129997,79.599998,78.07,78.809998,1076700,78.000252
"563",79.349998,79.959999,79.089996,79.489998,1547400,78.673264
"564",80.68,82.669998,80.389999,82.580002,1298100,81.731522
"565",82.599998,83.080002,82.040001,82.93,1158900,82.077919
"566",84.160004,85.800003,84.139999,84.980003,1466300,84.106865
"567",85.120003,86.75,84.970001,86.440002,1006400,85.551857
"568",86.550003,87.25,86.379997,86.940002,901400,86.046722
"569",87,88.620003,86.900002,88.489998,1373300,87.580795
"570",87.360001,87.720001,86.730003,87.510002,1503300,86.61087
"571",87.309998,88.629997,87.050003,88.559998,778500,87.65007
"572",88.550003,89.150002,87.940002,89.080002,861800,88.164734
"573",89.989998,91.220001,89.809998,90.790001,1377700,89.857162
"574",90.68,90.879997,89.360001,89.720001,954500,88.798157
"575",89.699997,90.25,89.360001,90.120003,1170900,89.194054
"576",90.779999,91.32,90.400002,90.720001,1174500,89.78788
"577",90.169998,90.669998,89.360001,90.339996,1288800,89.411781
"578",89.75,90.529999,89.449997,89.739998,888200,88.817947
"579",89.559998,89.790001,88.839996,89.489998,1080500,88.570518
"580",89.489998,89.550003,88.889999,88.949997,1177400,88.036064
"581",88.129997,88.260002,85.169998,85.449997,1700600,84.572029
"582",86.309998,87.029999,85.360001,86.510002,1388400,85.62114
"583",86.150002,86.639999,85.709999,85.839996,973100,84.958015
"584",85.489998,86.139999,84.540001,85.699997,1365900,84.819458
"585",85.980003,86.150002,83.559998,83.639999,1530800,82.780624
"586",75.010002,80.410004,74.019997,79.779999,2929500,78.960281
"587",79.589996,80.660004,78.82,80.18,1471400,79.356178
"588",77.900002,79.940002,77.32,79.699997,1776800,78.881111
"589",78.309998,79.580002,78.059998,79.43,2438000,78.831482
"590",79.419998,80.839996,79.220001,79.720001,1831300,79.119308
"591",77.949997,78.519997,76.139999,77.910004,1868500,77.322945
"592",77.300003,78,75.75,77.230003,1218900,76.648071
"593",75.339996,75.410004,72.610001,73.309998,2186600,72.757599
"594",73.830002,75.230003,73.449997,74.730003,1241100,74.166908
"595",73.75,75.620003,72.690002,75.040001,1646000,74.474571
"596",75.309998,75.32,73.5,73.709999,1998400,73.154587
"597",73.290001,74.610001,73.160004,73.650002,1616400,73.095039
"598",72.779999,73.489998,72.330002,72.730003,1322300,72.181969
"599",73.25,73.660004,72.309998,72.379997,1158400,71.83461
"600",71.839996,71.919998,69.010002,69.349998,2612000,68.827438
"601",68.639999,68.669998,66.919998,67.720001,2801200,67.209724
"602",68.400002,68.610001,67.169998,67.809998,2089800,67.299042
"603",68.449997,69.489998,68.199997,69.120003,2121600,68.599174
"604",68.32,69.099998,67.82,68.610001,1469900,68.093018
"605",68.730003,69.660004,68.239998,68.669998,1326500,68.152565
"606",65.839996,65.919998,63.360001,64.040001,3821800,63.557453
"607",64.199997,67.139999,64.099998,66.839996,2091000,66.336349
"608",68.440002,70.699997,68.309998,70.510002,3175400,69.978699
"609",70.730003,72.660004,70.139999,72.510002,2802100,71.963631
"610",72.349998,73.309998,71.889999,72.919998,2331900,72.370537
"611",73.449997,74.300003,72.620003,73.400002,1176500,72.846924
"612",74.75,76.769997,74.5,75.709999,1397700,75.139519
"613",77.169998,77.550003,75.980003,76.139999,1062700,75.566277
"614",76.129997,76.209999,74.779999,74.889999,1015200,74.325699
"615",74.639999,76.129997,74.269997,76.089996,1270100,75.516655
"616",75.93,75.93,74.239998,75.330002,1109000,74.762383
"617",75.139999,76.150002,74.550003,75.839996,1077400,75.268532
"618",76.480003,78.410004,76.43,76.800003,1013700,76.221306
"619",77.32,77.709999,76.519997,76.849998,1181400,76.270927
"620",78.269997,78.699997,77.290001,78.470001,1286500,77.878723
"621",78.480003,78.75,77.949997,78.419998,1442400,77.829094
"622",78.169998,79.07,77.110001,78.309998,963600,77.719925
"623",78.110001,78.470001,77.610001,78.110001,1137700,77.521431
"624",78.239998,79.75,77.269997,78.919998,1276000,78.325325
"625",80.050003,81.059998,79.849998,81.059998,1748300,80.449203
"626",81.010002,82.510002,80.830002,80.830002,5891400,80.22094
"627",82.5,82.989998,79.910004,80.709999,1350600,80.101845
"628",80.800003,81.089996,78.830002,79.580002,1027100,78.980354
"629",80.010002,80.169998,79.239998,79.32,437500,78.722313
"630",78.669998,79.720001,78.559998,79.190002,930900,78.593292
"631",78.720001,79.160004,76.510002,76.769997,1185200,76.191528
"632",76.230003,76.449997,74.910004,76.07,1731900,75.496811
"633",76.360001,77.68,75.910004,77.519997,1350300,76.935875
"634",77.360001,77.809998,76.870003,77.720001,657600,77.134369
"635",78.139999,80.5,78.040001,80.199997,908100,79.59568
"636",80.230003,80.900002,78.720001,80.779999,1295000,80.17131
"637",79.529999,80.910004,78.190002,79.989998,1392500,79.387268
"638",79.800003,80,78.230003,78.360001,1172900,77.769554
"639",77.970001,78.669998,77.709999,78.650002,886900,78.057373
"640",79.019997,81.989998,78.690002,80.089996,1191000,79.486519
"641",80.389999,81.440002,79.919998,80.089996,1281200,79.486519
"642",81.709999,82.919998,80.150002,82.199997,1639300,81.580612
"643",81.93,83.68,81.93,83.68,1090000,83.049469
"644",83.220001,83.410004,81.269997,81.910004,1690400,81.292809
"645",82.059998,82.540001,81.07,82.400002,1491800,81.779114
"646",82.32,82.75,81.610001,82.18,766700,81.560768
"647",80.93,81.720001,79.989998,81.57,1416000,80.95536
"648",85.739998,88.980003,84.949997,87.650002,3559400,86.989548
"649",88.550003,88.830002,82.339996,83.629997,2272900,82.99984
"650",83.089996,83.57,80.540001,83.25,1307200,82.622704
"651",81.139999,81.989998,80.769997,80.989998,1691800,80.379738
"652",81.75,83.489998,81.720001,83.199997,1486000,82.797989
"653",81.800003,83.690002,80.93,83.519997,1753800,83.11644
"654",83.889999,85.720001,83.75,85.459999,1324600,85.047066
"655",84.730003,85.300003,83.07,83.540001,868300,83.136353
"656",82.830002,83.660004,82.139999,82.559998,1049000,82.161087
"657",82.18,84.830002,81.470001,83.559998,1079400,83.15625
"658",81.5,81.519997,79.360001,79.519997,1267700,79.135765
"659",79.93,80.519997,78.559998,79.190002,1232800,78.807365
"660",80.089996,82.120003,79.870003,81.849998,802400,81.454514
"661",83.470001,83.970001,78.559998,83.559998,931700,83.15625
"662",82.870003,83.220001,81.019997,82.190002,908500,81.792877
"663",83.709999,83.889999,83.059998,83.43,805400,83.026878
"664",84.080002,84.550003,83.059998,83.519997,530200,83.11644
"665",82.510002,83.010002,79.449997,79.879997,1238300,79.494034
"666",80.790001,81.360001,79.989998,80.860001,645000,80.469299
"667",81.760002,82.370003,80.970001,81.019997,773100,80.628525
"668",80.720001,82.839996,80.129997,82.68,744700,82.280502
"669",83.510002,84.309998,82.669998,83.300003,816400,82.897507
"670",84.139999,84.82,82.830002,83.169998,1115100,82.768135
"671",82.900002,82.900002,80.879997,81.559998,1194900,81.165909
"672",82.910004,84.230003,82.75,84.190002,934500,83.783211
"673",85.82,88.279999,85.470001,88.169998,1089200,87.743973
"674",88.260002,89.080002,87.029999,88.75,719800,88.321175
"675",89.550003,90.779999,89.010002,90.309998,1056400,89.873634
"676",89.440002,90.760002,88.470001,90.760002,1103800,90.321465
"677",90.489998,91.139999,88.830002,91.099998,806500,90.659821
"678",90.800003,91.449997,88.959999,91.150002,1237000,90.709579
"679",90.019997,91.57,89.559998,90.18,1411000,89.744263
"680",89.559998,90.919998,88.709999,89.589996,1288300,89.157112
"681",89.080002,89.900002,87.93,89.639999,1008100,89.206871
"682",89.519997,90.139999,88.75,89.510002,794500,89.077507
"683",89.599998,90.239998,89.050003,89.470001,778200,89.037697
"684",89.870003,90.050003,86.949997,87.07,1676500,86.649292
"685",88.059998,89.300003,87.769997,87.989998,1124500,87.564842
"686",88.5,89.120003,86.32,86.690002,1219300,86.271126
"687",86.660004,88.309998,85.879997,88.07,764700,87.644455
"688",88.260002,88.339996,86.790001,87.709999,511200,87.286194
"689",87.959999,88.589996,86.449997,86.879997,815900,86.460205
"690",87.269997,87.959999,86.919998,87.419998,904700,86.997597
"691",87.589996,88.349998,85.010002,85.110001,1142000,84.698761
"692",83.75,84.690002,80.57,82.220001,1840900,81.822731
"693",81.779999,83.510002,81.459999,82.599998,1150000,82.200882
"694",82.980003,84.150002,82.959999,83.43,1423000,83.026878
"695",83.160004,84.82,82.599998,84,950300,83.594124
"696",82.330002,82.910004,80.529999,80.559998,956100,80.170746
"697",81.839996,82.300003,81.050003,81.849998,779200,81.454514
"698",82.169998,83.980003,82.169998,83.169998,788100,82.768135
"699",84.849998,87.220001,84.849998,86.260002,1055300,85.843208
"700",85.910004,86.82,85.849998,86.589996,492900,86.1716
"701",86.800003,88.860001,86.779999,88.050003,846000,87.624557
"702",88.589996,89.75,88.260002,89.110001,1182100,88.679436
"703",89.57,89.580002,88.57,89.040001,810400,88.609772
"704",88.68,89.720001,88.639999,88.959999,946200,88.530151
"705",89.830002,89.830002,88.75,89.360001,785000,88.928223
"706",88.860001,91.019997,88.190002,90.389999,651200,89.953247
"707",90.099998,90.269997,88.730003,89.370003,975900,88.938179
"708",89.720001,90.190002,88.849998,89.019997,527800,88.589859
"709",88.849998,89.949997,88.400002,89.580002,997600,89.147163
"710",90.480003,90.699997,89.949997,90.110001,713600,89.674599
"711",89.620003,90.43,89.139999,90.379997,1422200,89.943291
"712",89.010002,92.760002,85.889999,92.419998,2832300,91.973442
"713",92.199997,92.419998,89.080002,89.550003,1668000,89.11731
"714",90.720001,92.489998,90.269997,92.349998,1468400,91.903778
"715",93.489998,95.629997,93.139999,95.620003,1877500,95.157982
"716",95.589996,96.349998,94.919998,95.230003,2507000,94.988419
"717",95.339996,95.82,94.510002,95.580002,1073900,95.337524
"718",96.43,97.639999,96.290001,96.489998,1985500,96.245216
"719",96.209999,96.919998,95.120003,96.879997,862400,96.634224
"720",95.989998,97.120003,95.720001,96.050003,649000,95.806335
"721",96.610001,96.879997,94.900002,95.18,1325800,94.938538
"722",94.209999,94.230003,91.269997,91.690002,1268100,91.457397
"723",91.480003,92.839996,91.160004,92.25,1278900,92.015968
"724",93.160004,93.160004,91.93,92.309998,1288800,92.075813
"725",91.970001,92.629997,91.510002,92.32,1217600,92.085793
"726",92.57,92.690002,90.760002,91.139999,1825000,90.908791
"727",90.690002,90.959999,89.300003,89.5,1484300,89.272949
"728",89.970001,90.870003,88.82,88.989998,1109400,88.764236
"729",90.089996,91.620003,89.82,91.470001,3127100,91.237953
"730",92.5,94.019997,91.970001,94.019997,2376500,93.781479
"731",93.400002,94.980003,93.18,94.870003,1565300,94.629326
"732",94.870003,95.269997,94.080002,94.68,743000,94.439804
"733",94.559998,94.660004,93.769997,93.879997,664400,93.64183
"734",94.720001,95.57,93.68,94.5,1749300,94.260262
"735",93.800003,95,91.720001,91.830002,1322500,91.597038
"736",92.07,93.050003,92.07,92.370003,1231100,92.135674
"737",92.580002,93.669998,91.93,93.379997,794600,93.143105
"738",94.550003,94.830002,93.300003,93.769997,833900,93.532112
"739",93.339996,93.529999,92.900002,92.959999,826800,92.724167
"740",92.870003,93.239998,92.220001,92.769997,770300,92.534653
"741",93.360001,93.760002,92.480003,92.989998,821800,92.754089
"742",93.68,96.139999,93.279999,95.809998,951400,95.56694
"743",95.620003,96.360001,93.309998,93.550003,1227900,93.312675
"744",94.839996,95.870003,94.379997,94.959999,1398100,94.719093
"745",95.230003,95.879997,94.559998,95.839996,1320700,95.596863
"746",96.300003,98.18,95.940002,97.860001,1285500,97.61174
"747",97.739998,98.300003,97.099998,97.849998,1053500,97.601761
"748",98.93,99.040001,96.25,96.349998,2021300,96.105568
"749",96.720001,96.910004,95.269997,95.529999,1051000,95.287651
"750",95.800003,96.040001,94.889999,94.889999,320300,94.649277
"751",95.360001,95.760002,94.860001,95.720001,519700,95.477173
"752",96.169998,96.580002,95.760002,96.309998,757600,96.065666
"753",96.279999,96.279999,95.099998,95.25,613600,95.008362
"754",95.269997,95.879997,94.699997,94.970001,673300,94.729073
"755",95.940002,96.339996,95.010002,96.309998,1655300,96.065666
"756",94.25,94.830002,93.599998,94.099998,960600,93.861275
"757",93.18,93.18,91.739998,92.349998,1574900,92.115715
"758",92.330002,92.5,90.849998,91.190002,2100900,90.958664
"759",91.43,93.470001,90.959999,93.089996,2295700,92.853836
"760",94.110001,94.349998,91.690002,91.730003,1087900,91.497292
"761",91.730003,91.730003,89.389999,89.510002,1323600,89.282928
"762",89.419998,89.419998,88.629997,88.870003,2065500,88.644547
"763",88.839996,89.730003,88.510002,89.010002,2264900,88.784195
"764",88.730003,89.330002,87.589996,87.889999,1531100,87.66703
"765",88.389999,91.419998,88.389999,91.199997,1916400,90.968636
"766",90.900002,92.190002,90.480003,91.529999,1766700,91.297798
"767",91.040001,91.910004,90.470001,91,1467500,90.769142
"768",91.839996,92.410004,90.889999,91.150002,942900,90.918762
"769",90.540001,92.400002,89.25,92.330002,1424100,92.095772
"770",92.809998,92.839996,90.75,91.540001,1546200,91.307777
"771",89.160004,89.599998,88.190002,88.599998,1677200,88.375229
"772",89.57,90.300003,88.699997,89.639999,1453900,89.41259
"773",90.330002,91.050003,89.5,89.879997,1563600,89.651978
"774",85,88.139999,84.510002,87.68,2534200,87.457565
"775",86.739998,87.07,84.589996,84.790001,1617800,84.574898
"776",85.57,87.559998,85.25,86.720001,1647800,86.5
"777",88.309998,91.019997,88.230003,90.510002,1525200,90.510002
"778",91.82,92.5,90.279999,90.519997,1108100,90.519997
"779",90.970001,90.989998,87.68,88.239998,1131400,88.239998
"780",87.470001,87.489998,86.629997,87.129997,1250700,87.129997
"781",86.949997,87.349998,86.029999,87.300003,933500,87.300003
"782",87.650002,91.099998,87.110001,90.779999,1397400,90.779999
"783",91.690002,92.300003,90.879997,91.510002,878800,91.510002
"784",90.400002,91.099998,89.739998,90.519997,724300,90.519997
"785",90.410004,90.519997,88.089996,88.32,1010100,88.32
"786",88.059998,89.480003,87.57,88.019997,979400,88.019997
"787",88.32,90.870003,87.779999,90.709999,1403600,90.709999
"788",89.970001,92.040001,89.970001,91.089996,1395300,91.089996
"789",90.150002,90.459999,88.910004,90.07,1203900,90.07
"790",86.730003,87.18,83.720001,83.980003,2084100,83.980003
"791",84.769997,84.839996,79.910004,81.110001,2525200,81.110001
"792",82.110001,83.440002,80.800003,81.099998,1691700,81.099998
"793",80.519997,81.709999,77.349998,77.980003,3477200,77.980003
"794",75.32,79.389999,73.800003,78.110001,3533900,78.110001
"795",78.709999,82.18,77.629997,82.169998,2572200,82.169998
"796",82.410004,84.870003,79.830002,80.57,2685700,80.57
"797",82.150002,83.150002,80.269997,83.099998,1901000,83.099998
"798",80.349998,81.669998,77.93,78.5,1699200,78.5
"799",75.360001,77.959999,74.300003,76.290001,2398700,76.290001
"800",70.599998,71.57,68.120003,68.910004,2767600,68.910004
"801",72.290001,73.349998,69.620003,72.839996,2677300,72.839996
"802",70.589996,71.629997,66.970001,67.230003,2660700,67.230003
"803",62.869999,64.790001,58.970001,59.400002,3380300,59.400002
"804",62.799999,66.5,60.16,66.470001,2733900,66.470001
"805",59.009998,59.009998,51.080002,51.119999,3218300,51.119999
"806",52.389999,52.860001,45.650002,48.310001,4193500,48.310001
"807",44.380001,45.700001,29.219999,33.549999,5891300,33.549999
"808",33.23,45.360001,29.33,40.580002,7382000,40.580002
"809",42.049999,49.610001,41.73,45.169998,5598800,45.169998
"810",44.360001,48.639999,42.110001,46.5,4476600,46.5
"811",50.18,52.119999,47.549999,49.52,2802800,49.52
"812",51.169998,53.43,47.560001,50.73,2224900,50.73
"813",51.799999,55.889999,50.02,55.279999,2293400,55.279999
"814",51.950001,52.810001,49.41,51.279999,2569400,51.279999
"815",50.27,51.82,48.02,49.919998,2676200,49.919998
"816",50.240002,52.209999,48.43,49.240002,2607300,49.240002
"817",44.619999,47.470001,44.119999,45.919998,2548400,45.919998
"818",44.720001,48.790001,44.25,45.59,2460800,45.59
"819",45.919998,46.459999,43.040001,43.290001,2168300,43.290001
"820",47.009998,50.709999,45.700001,49.93,3110400,49.93
"821",54.09,56.23,52.439999,53.5,3549300,53.5
"822",54.73,60.389999,54.290001,60.200001,3670400,60.200001
"823",63.139999,66.650002,62.009998,62.23,3607000,62.23
"824",61.560001,61.849998,58.189999,60.740002,1275300,60.740002
"825",62.049999,64.639999,61.389999,62.82,1829800,62.82
"826",58.639999,61.23,58.509998,60.869999,1730900,60.869999
"827",60.380001,61.290001,57.799999,59.360001,1426800,59.360001
"828",62.860001,64.760002,62.389999,63.919998,2965500,63.919998
"829",61.439999,62.419998,58.720001,59.529999,2225900,59.529999
"830",56.290001,59.720001,56.040001,58.349998,1741200,58.349998
"831",60.029999,61.23,59.029999,60.5,1425300,60.5
"832",61.43,62.650002,60.66,60.73,1096000,60.73
"833",62.389999,63.740002,61.32,62.740002,1167700,62.740002
"834",62.689999,65.910004,62.5,65.510002,1514900,65.510002
"835",68.040001,69.769997,66.480003,66.68,1770800,66.68
"836",68.860001,72.410004,68.339996,71.660004,1807300,71.660004
"837",68.5,71.029999,68.199997,69.550003,2128700,69.550003
"838",67.400002,67.400002,64.089996,65.75,1743200,65.75
"839",64.099998,65.43,63.259998,64.269997,2212900,64.269997
"840",65.25,67.050003,64.669998,65.639999,2323200,65.639999
"841",68.330002,68.389999,64.839996,65.18,1158000,65.18
"842",66.480003,68.199997,65.089996,65.230003,1283000,65.230003
"843",67.129997,68.68,66.440002,68.150002,1114200,68.150002
"844",66.730003,68.139999,65.029999,66.709999,1548500,66.709999
"845",67.459999,67.75,64.440002,64.5,1139900,64.5
"846",64.5,64.5,60.130001,60.790001,1775900,60.790001
"847",58.849998,63.189999,57.259998,63.150002,1676100,63.150002
"848",62.279999,64.400002,61.5,64.07,1225400,64.07
"849",67.410004,70.800003,67.410004,70.18,1642700,70.18
"850",71,74.220001,69.940002,70,2335600,70
"851",71.790001,73.330002,71.260002,71.709999,2137500,71.709999
"852",72.470001,74.400002,71.349998,71.529999,2130600,71.529999
"853",71.339996,72.129997,70.110001,71.889999,1481600,71.889999
"854",75.620003,76.370003,74.449997,75.68,2014600,75.68
"855",78.900002,81.959999,75.57,77.629997,2683000,77.629997
"856",77.709999,78.199997,73.550003,73.629997,2682400,73.629997
"857",74.190002,75.620003,73.209999,75.349998,2572800,75.349998
"858",75.93,77.050003,74.519997,76.639999,1431300,76.639999
"859",77.839996,79.660004,77.050003,79.660004,1857600,79.660004
"860",81.150002,84.550003,81.150002,83.330002,4762600,83.330002
"861",81.540001,84.220001,81.209999,83.690002,2349400,83.690002
"862",88.440002,89,85.050003,85.849998,2504400,85.849998
"863",87.629997,89.739998,87.019997,87.5,3612900,87.5
"864",81.449997,82.040001,75.470001,75.910004,7436400,75.910004
"865",78.919998,82.610001,77.5,82.43,19582100,82.43
"866",76.459999,79.290001,72.919998,72.949997,7243700,72.949997
"867",76.93,77.779999,73.610001,75.660004,4409100,75.660004
"868",72.360001,76.239998,71.800003,75.550003,3507400,75.550003
"869",78.5,79.410004,74.959999,76.150002,2074800,76.150002
"870",76.050003,76.559998,74.25,76.050003,3091800,76.050003
"871",75.360001,77.279999,74.32,76.610001,1917100,76.610001
"872",78.389999,80.790001,77.32,77.730003,3714000,77.730003
"873",78.279999,79.300003,76.599998,78.519997,2591800,78.519997
"874",80.010002,80.879997,77.709999,78.760002,2245200,78.760002
"875",78.18,78.199997,74.360001,74.620003,2825900,74.620003
"876",73.889999,76.860001,73.360001,76.629997,1868600,76.629997
"877",76.300003,77.029999,73.940002,74.129997,4262800,74.129997
"878",74.43,75.93,74.110001,75.669998,2245400,75.669998
"879",75.360001,78.440002,74.760002,77.919998,2748300,77.919998
"880",77.910004,77.989998,74.400002,75.419998,1678400,75.419998
"881",76.629997,79.18,76.629997,76.809998,1839000,76.809998
"882",79.739998,80.230003,77.139999,78.43,1412500,78.43
"883",77.290001,78.059998,76.839996,77.110001,1399000,77.110001
"884",77.25,77.709999,75.669998,76.760002,1305200,76.760002
"885",76.889999,77.010002,74,75.389999,1318300,75.389999
"886",75.589996,76.889999,75.209999,76.279999,1397500,76.279999
"887",76.980003,79.18,76.360001,76.68,2091800,76.68
"888",76.910004,78.410004,75.349998,78.190002,1366400,78.190002
"889",80.279999,82.220001,79.25,81.779999,1586400,81.779999
"890",80.720001,82.410004,79.809998,82.269997,1489100,82.269997
"891",82.730003,82.790001,81.18,81.779999,1385300,81.779999
"892",81.459999,82.230003,80.169998,81.940002,1271200,81.940002
"893",83.379997,83.800003,81.529999,81.870003,1274800,81.870003
"894",81.68,82.800003,81.190002,82.720001,1531400,82.720001
"895",83.040001,83.529999,81.32,82.330002,1497100,82.330002
"896",80.800003,83.160004,80.769997,82.25,1243200,82.25
"897",82.25,84.349998,81.75,83.550003,1249200,83.550003
"898",83.669998,84.269997,82.080002,82.169998,889000,82.169998
"899",82.209999,83.720001,82.209999,83.669998,1719400,83.669998
"900",82.5,82.839996,79.910004,80.459999,1974500,80.459999
"901",80.269997,80.400002,76.18,77.75,2360300,77.75
"902",78.25,80.440002,78.25,79.720001,1503500,79.720001
"903",81.809998,81.809998,80.260002,81.019997,1288900,81.019997
"904",81.279999,83.940002,81.080002,83.839996,2082100,83.839996
"905",83.160004,85.18,83.160004,84.529999,1644500,84.529999
"906",83.550003,84.809998,82.919998,83.860001,1249200,83.860001
"907",84.639999,86.809998,84.230003,86.440002,1256800,86.440002
"908",88,90.82,87.989998,88.839996,2479000,88.839996
"909",90.809998,91.510002,88.220001,89.5,1914400,89.5
"910",88.620003,89.330002,88.349998,88.629997,893300,88.629997
"911",88.519997,88.93,87.629997,88.339996,744100,88.339996
"912",88.919998,89.309998,87.730003,88.160004,1421700,88.160004
"913",88.190002,89.110001,87.190002,87.239998,795100,87.239998
"914",86.879997,87.050003,84.769997,85.419998,1524400,85.419998
"915",84.209999,84.870003,83.739998,84.489998,1085200,84.489998
"916",84.760002,84.809998,83.68,83.879997,668400,83.879997
"917",84.550003,85.870003,84.389999,85.5,1508900,85.5
"918",86.029999,86.309998,84.550003,85.360001,979700,85.360001
"919",85.309998,85.910004,84.690002,85.440002,1121200,85.440002
"920",85.849998,85.849998,84.639999,85.339996,869100,85.339996
"921",85.379997,87.32,85.150002,87.25,1327900,87.25
"922",87.739998,87.889999,85.769997,86.120003,1535300,86.120003
"923",85.32,87.120003,84.209999,87.050003,1075400,87.050003
"924",88.68,90.699997,87.529999,90,2272700,90
"925",89.879997,90.059998,86.139999,86.760002,1847300,86.760002
"926",87.860001,88.209999,84.720001,86.209999,1336500,86.209999
"927",86.209999,86.480003,84.160004,84.660004,3181600,84.660004
"928",86.059998,86.629997,85.389999,85.650002,1422600,85.650002
"929",87,87.690002,83.709999,84.089996,1034800,84.089996
"930",84.449997,85.260002,83.449997,84.550003,1731300,84.550003
"931",85.519997,86.449997,84.919998,85.889999,1213700,85.889999
"932",86.419998,87.620003,85.739998,86.010002,1567900,86.010002
"933",86.690002,86.699997,84.360001,84.970001,2151800,84.970001
"934",84.220001,84.370003,82.629997,83.290001,1685300,83.290001
"935",87.040001,89.419998,86,88.949997,4538300,88.949997
"936",86.75,87.550003,83.400002,84.559998,2455800,84.559998
"937",84.349998,85.110001,83.050003,84.510002,1054300,84.510002
"938",84.529999,85.730003,83.919998,83.949997,1641200,83.949997
"939",82.849998,85.629997,82.120003,84.330002,1195500,84.330002
"940",84.059998,87.040001,83.540001,86.400002,1479600,86.400002
"941",88.410004,90.879997,88.349998,90.029999,1295600,90.029999
"942",89.610001,92.290001,89.519997,91.919998,1896900,91.919998
"943",92.18,93.279999,90.900002,91.68,2278500,91.68
"944",92.75,94.970001,91.68,93.959999,2137400,93.959999
"945",91.459999,94.5,91.239998,93.559998,1105500,93.559998
"946",95,97.629997,94.830002,97.199997,1149100,97.199997
"947",99.489998,99.540001,94.059998,94.480003,2542200,94.480003
"948",96.139999,99.480003,95.93,99.190002,1646600,99.190002
"949",100,100.82,97.540001,97.970001,1705000,97.970001
"950",99.290001,99.290001,97.209999,98.059998,1423900,98.059998
"951",98.709999,99.5,98.040001,98.260002,1348000,98.260002
"952",97.32,97.870003,95.589996,96.07,1484200,96.07
"953",97.010002,97.5,95.629997,95.739998,1203700,95.739998
"954",94.980003,98.25,94.550003,97.68,1628100,97.68
"955",98.540001,99.5,96.739998,98.199997,1459600,98.199997
"956",98.730003,100.190002,97.690002,99.400002,1968900,99.400002
"957",100.120003,102.18,99.470001,100.190002,1634700,100.190002
"958",100.910004,101.589996,99.349998,99.410004,1858600,99.410004
"959",100.190002,101.129997,98.599998,100.150002,2352700,100.150002
"960",101.080002,101.779999,99.629997,100.290001,1891200,100.290001
"961",98.599998,99.110001,96.760002,98.190002,1066100,98.190002
"962",97.940002,98.779999,96.050003,96.290001,992200,96.290001
"963",93.309998,95.370003,92.559998,93.57,1655800,93.57
"964",95.519997,100.339996,95.400002,98.32,2040200,98.32
"965",97.970001,99.410004,95.720001,96.489998,2019800,96.489998
"966",97.010002,98.839996,95.650002,97.879997,2237000,97.879997
"967",100.040001,103.150002,99.489998,101.790001,2236100,101.790001
"968",101.150002,101.989998,99.050003,99.25,2189700,99.25
"969",101.470001,105.790001,101.139999,104.779999,1423200,104.779999
"970",105.050003,105.870003,103.57,104.480003,992000,104.480003
"971",111.269997,114.550003,106.209999,106.690002,2033100,106.690002
