"","UNH.Open","UNH.High","UNH.Low","UNH.Close","UNH.Volume","UNH.Adjusted"
"58",163.990005,165.110001,163.309998,164.600006,4383000,153.706329
"59",164.580002,166.070007,163.839996,165.350006,7327100,154.406677
"60",164.660004,164.970001,162.740005,163.440002,5900400,152.623108
"61",163.649994,165.929993,163.460007,164.990005,2993800,154.070511
"62",164.639999,165.100006,163.75,164.009995,3496100,153.155365
"63",164.619995,166.139999,164.25,165.589996,3473700,154.630783
"64",165.869995,166.449997,164.789993,164.970001,2886000,154.051865
"65",165.759995,167.259995,165.220001,165.369995,3541600,154.425369
"66",165.449997,166.020004,164.839996,165.339996,2923600,154.397369
"67",164.960007,166.5,164.619995,166.020004,2927800,155.032318
"68",166.190002,167,165.279999,165.479996,3234900,154.528061
"69",164.889999,165.839996,164.600006,165.830002,3172900,154.854965
"70",166.320007,166.419998,164.600006,165.559998,2978700,154.602768
"71",164.949997,165.649994,164.669998,164.960007,1979800,154.042496
"72",164.990005,167.419998,164.960007,167.179993,4396700,156.115555
"73",170.059998,170.229996,167.699997,168.589996,5526200,157.432266
"74",169.589996,171.190002,168.690002,169.25,4703400,158.048584
"75",169.520004,172.190002,168.369995,171.539993,3652100,160.186996
"76",172.130005,172.619995,170.470001,171.160004,2982300,159.832169
"77",172.660004,173.160004,171.699997,172.330002,2830300,160.924713
"78",173.5,174.740005,173.190002,174.039993,3394700,162.521561
"79",174.089996,175.649994,173.979996,174.380005,2817500,162.839035
"80",174.070007,176.070007,174.020004,174.630005,2438600,163.072495
"81",174.610001,175,173.910004,174.880005,2010800,163.305969
"82",175,176.139999,174.089996,174.589996,2709700,163.035141
"83",174.910004,175.369995,170.270004,174.139999,4951000,162.614914
"84",173.75,174.300003,171.860001,172.539993,3622200,161.120804
"85",173.050003,174.210007,172.380005,174.020004,2585200,162.502884
"86",174.539993,174.880005,173.309998,174.119995,2189000,162.596222
"87",173.929993,174.559998,173.570007,174.440002,2505900,162.895081
"88",174.100006,174.770004,172.729996,173.240005,1653700,161.77449
"89",173.039993,173.639999,172.460007,173.389999,1568700,161.914581
"90",172.759995,173.860001,171.669998,173.320007,1901300,161.849213
"91",172.639999,173.389999,171.520004,171.809998,2335400,160.439117
"92",171.789993,172,170.229996,171.529999,2831400,160.177628
"93",170.669998,171,167.25,168.119995,4343700,156.993362
"94",168.119995,170.389999,166.649994,168.860001,4442300,157.684357
"95",168.25,173.979996,167.869995,171.449997,3908000,160.102936
"96",172.300003,172.949997,170.25,172.589996,3877300,161.167496
"97",172.729996,174.899994,172.600006,174.699997,3480300,163.137863
"98",174.440002,175.520004,173.710007,175.220001,2471500,163.623459
"99",175.449997,176.100006,174.520004,175.589996,1612300,163.968964
"100",176.320007,178.729996,175.940002,178.050003,3212200,166.266159
"101",177.679993,178.889999,177,177.5,1583600,165.752548
"102",177.539993,178.080002,176.240005,176.589996,2285700,164.902786
"103",176.889999,176.899994,174.919998,175.179993,3320400,163.586105
"104",175.779999,179.580002,175.190002,179.580002,2890600,167.694916
"105",179.919998,179.919998,178.339996,179.389999,2610100,167.517487
"106",179.529999,180.320007,179.160004,179.369995,2640600,167.498795
"107",179.190002,181.059998,178.479996,180.820007,3443900,168.852844
"108",182,183.470001,179.649994,183.210007,3783600,171.084671
"109",183.210007,183.759995,180.979996,181.690002,3079900,169.665253
"110",181.839996,182.399994,180.860001,181.460007,2392200,169.450531
"111",181.460007,181.820007,176.419998,179.25,3705600,167.386734
"112",179.210007,181.389999,179.149994,181.050003,2458500,169.067612
"113",180.940002,182.839996,180.940002,182.360001,2039300,170.290909
"114",181.75,183.5,180.089996,180.380005,3078700,169.137543
"115",180.830002,182.460007,180.380005,181.630005,4473300,170.309662
"116",182.300003,183.020004,180.759995,183.020004,3887100,171.613007
"117",182.75,183.419998,182.220001,183.270004,2742600,171.847427
"118",183.490005,185.110001,182.710007,184.919998,2866300,173.394592
"119",184.899994,188.660004,184.779999,186.5,3841300,174.876083
"120",186.270004,186.270004,184.139999,185.25,3438500,173.704041
"121",185.130005,185.889999,183.389999,185.119995,2327400,173.582138
"122",185.720001,186.800003,184.220001,184.600006,2682800,173.094543
"123",185.679993,186.309998,185.089996,185.699997,2451200,174.126007
"124",185.820007,186.089996,184.330002,185.270004,2193600,173.722794
"125",185.149994,186.190002,184.929993,185.419998,2392000,173.863449
"126",186.289993,187.529999,185.740005,186.649994,2087000,175.016785
"127",186.139999,188.360001,185.720001,188.25,2587400,176.517044
"128",188.119995,188.190002,186.149994,186.940002,1844700,175.288727
"129",187.350006,188.429993,187.009995,187.960007,2252500,176.245148
"130",187.330002,188,186.149994,186.949997,2612000,175.29808
"131",187,187.660004,185.089996,185.949997,2664500,174.360443
"132",186.789993,187.300003,186.410004,186.690002,3342800,175.054291
"133",187,187.279999,185.320007,185.479996,2379300,173.919708
"134",185.809998,187.130005,184.770004,186.899994,2716700,175.25119
"135",187.070007,187.25,185.759995,186.350006,2444600,174.735474
"136",186.949997,187.199997,183.860001,186.850006,4235800,175.20433
"137",187.509995,189.410004,187.509995,189.190002,3401600,177.398468
"138",189.410004,191.919998,188.919998,191.5,3099600,179.564499
"139",191.380005,193,190.600006,191.779999,4911500,179.827072
"140",191.789993,192.169998,190.639999,190.889999,2356500,178.992569
"141",192.130005,192.479996,190.300003,190.399994,1960100,178.533051
"142",190.020004,191.529999,189.380005,190.75,2683500,178.861221
"143",190.240005,190.490005,188.460007,188.929993,2631400,177.154709
"144",189.110001,191.240005,187.600006,191.149994,1925000,179.236298
"145",191.589996,192.610001,191.139999,191.809998,3767100,179.855179
"146",193.399994,193.399994,191.619995,192.229996,3336800,180.248993
"147",192.139999,193.449997,192.139999,193,2463800,180.970978
"148",193.259995,194.960007,193.009995,194.770004,2886100,182.630707
"149",194.949997,196.039993,194.600006,194.880005,2892300,182.733841
"150",194.809998,195.410004,193.899994,194.779999,2074800,182.64006
"151",194.679993,194.990005,194.080002,194.899994,1741000,182.752579
"152",194.899994,195.360001,194.169998,194.830002,2125900,182.686966
"153",194.259995,194.389999,192.399994,192.570007,2698600,180.56781
"154",193.910004,194.539993,192.660004,193.020004,2210700,180.989807
"155",194.600006,194.75,192.899994,193.710007,2322000,181.636734
"156",194.470001,195.009995,193.809998,194.5,1595200,182.377533
"157",194.809998,195.270004,192.830002,193.770004,1881600,181.693024
"158",193.75,194.240005,192.660004,192.699997,2440900,180.689713
"159",192.839996,193.199997,190.630005,190.820007,2858500,178.92688
"160",190.880005,192.309998,190.880005,192.029999,1930500,180.061493
"161",192.149994,194.960007,191.559998,194.789993,2021900,182.649475
"162",194.5,194.589996,193.720001,194.240005,1547000,182.133743
"163",194.550003,195.070007,194.210007,194.75,1923700,182.611938
"164",195.330002,195.539993,194.139999,194.360001,1375000,182.246262
"165",194.589996,195.809998,194.360001,195.089996,2009900,182.930756
"166",194.830002,197.039993,194.330002,196.729996,2072200,184.468536
"167",196.380005,196.880005,195.199997,195.880005,1506700,183.671555
"168",196.929993,199.490005,196.389999,198.899994,2990200,186.503265
"169",199.789993,199.990005,198.360001,199.75,2241800,187.300308
"170",199.199997,200.440002,198.710007,199.309998,2700800,186.887695
"171",199.539993,199.990005,197.630005,198.380005,3040200,186.015701
"172",197.770004,199.479996,197.070007,198.169998,2684600,186.523956
"173",198.429993,198.860001,197,197.75,2206000,186.128601
"174",199.25,200.419998,198.779999,199.580002,3307900,187.851105
"175",199.440002,199.470001,196.910004,197.470001,2554700,185.865112
"176",197.800003,200.759995,197.779999,198.330002,2394400,186.674576
"177",197.949997,198.380005,197.089996,197.729996,2378600,186.109802
"178",198.520004,199.710007,197.199997,198.179993,4198700,186.53334
"179",198.169998,198.820007,197.509995,198.190002,1915200,186.54277
"180",198.440002,198.600006,192.389999,194.649994,3819000,183.210785
"181",195.020004,195.839996,194.059998,195.75,2788500,184.246155
"182",195.630005,196.130005,194.899994,195.210007,1895000,183.73793
"183",195.110001,195.869995,188.25,193.029999,5660200,181.68602
"184",193.270004,196.309998,190.919998,191.75,3105900,180.481232
"185",192.309998,194.360001,192.039993,192.699997,2775400,181.375427
"186",193.199997,195.619995,191.740005,194.490005,3267200,183.060242
"187",194.25,196.550003,193.509995,196.100006,2088400,184.575607
"188",195.820007,196.089996,194.479996,195.850006,2646300,184.340302
"189",196.589996,197.910004,196.330002,197.440002,2893600,185.836853
"190",197.5,199.440002,197.259995,198.630005,2533800,186.956924
"191",199.029999,200.729996,198.429993,200.479996,2286400,188.698212
"192",199.929993,199.929993,196.559998,197.899994,4069000,186.269821
"193",197.899994,199.990005,197.509995,198.059998,3361900,186.420395
"194",198.009995,198.320007,195.779999,196.300003,3365400,184.76384
"195",196.259995,196.429993,193.669998,194.679993,2499100,183.239044
"196",194.630005,196.070007,193.589996,195.259995,2935600,183.784927
"197",195.009995,195.360001,192.729996,192.919998,2954700,181.582458
"198",189.589996,192.710007,186,192.520004,5435000,181.205978
"199",192.479996,193.320007,191.360001,193.199997,2927400,181.846039
"200",196.800003,206.619995,196.369995,203.889999,8949700,191.907791
"201",203.800003,207.800003,203.679993,205.229996,4796300,193.169022
"202",205.470001,205.75,202.699997,203.25,3471800,191.30542
"203",204.259995,208.210007,203.690002,207.490005,5138800,195.296234
"204",207.580002,208.449997,205.800003,207.009995,2261400,194.844437
"205",206.380005,208.229996,205.880005,208.149994,3459900,195.917435
"206",208.320007,209.139999,207.070007,207.559998,2908300,195.362106
"207",207.919998,211.699997,207.580002,209.149994,4346000,196.858688
"208",209.149994,212.770004,208.550003,212.600006,4385300,200.105911
"209",212.210007,212.770004,209.380005,209.389999,2477400,197.084595
"210",209.389999,210.520004,207.800003,210.220001,3749600,197.865799
"211",211.619995,212.630005,208.919998,209.529999,1902900,197.216354
"212",210.110001,211.490005,209.009995,211.100006,2825900,198.694077
"213",210.720001,213.830002,210.100006,212.869995,2196900,200.360046
"214",211.910004,213.929993,211.800003,212.119995,2293700,199.65416
"215",212.740005,213.539993,210.889999,212.699997,1845800,200.200058
"216",212.080002,212.929993,210.699997,210.770004,2261100,198.383484
"217",210.589996,211.759995,209.130005,211.559998,1839700,199.12706
"218",211.460007,211.809998,210.199997,211.070007,1384700,198.665863
"219",210.309998,213.539993,209.940002,212.660004,2662200,200.162384
"220",212.210007,212.699997,210.919998,211.710007,1993900,199.268265
"221",210.880005,211.979996,209.619995,209.860001,1816300,197.526932
"222",210.380005,212.009995,209.899994,211.130005,1919600,198.722321
"223",210.460007,211.460007,209.149994,209.899994,1887500,197.56459
"224",210,210.679993,209.580002,210.25,2040400,197.894058
"225",211.130005,212.850006,210.75,212.600006,2327200,200.105911
"226",212.259995,212.809998,210.759995,211.220001,2257800,198.807053
"227",212,212.929993,211,212.509995,744000,200.02121
"228",212.25,214.25,211.809998,212.399994,2856300,199.917664
"229",213.880005,216.309998,212.509995,216.139999,2905700,203.437897
"230",217.699997,224.270004,217.360001,222.880005,4247200,209.781799
"231",223.830002,228.75,222.289993,228.169998,6846400,215.486053
"232",228.889999,229.220001,221.080002,226.779999,3325800,214.173294
"233",229.259995,231.770004,221.399994,221.419998,5591500,209.111252
"234",221,223.720001,219.160004,220.089996,3246300,207.855225
"235",221.020004,221.960007,219.029999,219.940002,2397500,207.713531
"236",220.589996,220.610001,218.190002,220.149994,2661600,207.911896
"237",220.550003,224.330002,220.220001,223.910004,2233300,211.462845
"238",222.509995,224.820007,222.039993,222.770004,1599500,210.386246
"239",221.399994,223.419998,221.259995,222.490005,2294100,210.12178
"240",221.740005,224.949997,221.229996,224.350006,3059400,211.878418
"241",225,226.970001,221.009995,221.25,2811700,208.950745
"242",223.75,223.75,220.630005,221.820007,6293400,209.489029
"243",222.600006,224.809998,222.190002,222.669998,3194100,210.291763
"244",222.990005,223.789993,220.850006,222.039993,2340200,209.696823
"245",223.110001,224.889999,221.729996,222.380005,2633200,210.017914
"246",223.119995,223.940002,221.369995,221.690002,2955300,209.366272
"247",222,222.350006,218.449997,220,1959700,207.770218
"248",219.089996,220.419998,219.089996,219.600006,1482400,207.392456
"249",219.979996,221.440002,219.25,220.419998,1861900,208.166885
"250",221.460007,222.789993,220.149994,222.770004,1452600,210.386246
"251",223.949997,223.949997,220.460007,220.460007,2350200,208.204651
"252",221.020004,222.449997,220,221.160004,3485000,208.865723
"253",221.619995,223.809998,220.520004,223.479996,2417600,211.056732
"254",224.339996,226.100006,224.169998,224.449997,2749100,211.972809
"255",225.190002,229.050003,224.720001,228.729996,2432800,216.014893
"256",228.130005,228.710007,224.610001,224.759995,2850800,212.26561
"257",224.759995,226.630005,223.300003,225.880005,2672200,213.323318
"258",224.830002,225.009995,223.029999,224.199997,2311600,211.736725
"259",224.179993,225.919998,223.699997,225.389999,2543600,212.860565
"260",227.449997,229.899994,226.520004,228.639999,3943800,215.929932
"261",233.369995,235,231.25,232.899994,6852600,219.953064
"262",234.669998,238.960007,233.850006,238.429993,5124800,225.17569
"263",239.259995,243.899994,238.550003,243.160004,6234200,229.642776
"264",244.179993,244.350006,241.070007,243.350006,4293600,229.82222
"265",243.589996,243.800003,241.360001,243.559998,4012200,230.020477
"266",242.990005,246.979996,242.410004,245.210007,3300000,231.578781
"267",246.009995,247.309998,243.710007,244.850006,2733300,231.238815
"268",244.75,246.190002,243.899994,245.179993,2420500,231.550446
"269",245,248.740005,244.460007,248.470001,2615300,234.657578
"270",249.279999,250.789993,247.399994,247.410004,2564700,233.656509
"271",232.880005,242.740005,232.100006,236.649994,11565500,223.494614
"272",242.839996,247,235.759995,236.779999,5187400,223.617401
"273",235.259995,237.820007,233.830002,235.220001,4268300,222.144104
"274",233,236.300003,231.190002,231.880005,3959900,218.989807
"275",230.789993,233.110001,208.479996,220.020004,6290000,207.789093
"276",212.199997,226.509995,210.210007,225.179993,7064800,212.662247
"277",222.330002,229.289993,221.509995,225.820007,5589200,213.266663
"278",225.330002,226.630005,216.259995,216.460007,4902400,204.427017
"279",218,223.279999,212.009995,220.960007,6225300,208.676819
"280",222.440002,228,222.149994,225.690002,4912000,213.14389
"281",223.149994,227.119995,222.389999,226.639999,3536800,214.041092
"282",224.949997,229.339996,223.919998,228.779999,2878400,216.062134
"283",229.270004,230,221.740005,226.020004,4662700,213.455612
"284",225.990005,230.550003,225.699997,229.369995,3621700,216.619308
"285",227.910004,228.75,225.610001,226.660004,3172300,214.059967
"286",226.149994,229.350006,225.110001,225.130005,3371900,212.615036
"287",226.300003,229.839996,225.080002,227.089996,2767900,214.466049
"288",227.899994,230.320007,225.910004,230.160004,2393900,217.365402
"289",231.639999,234.509995,229.699997,234.059998,3307000,221.048615
"290",234.399994,235.889999,232.440002,232.520004,2899500,219.594223
"291",234.419998,234.75,226.089996,226.160004,4368600,213.587769
"292",225.699997,229.289993,222.740005,224.449997,3514600,211.972809
"293",223.210007,225.820007,222.589996,225.190002,2613600,212.671707
"294",223.369995,229.429993,222.789993,228.380005,2627300,215.684341
"295",228.919998,229.149994,223.889999,226.179993,2652800,213.606644
"296",224.350006,227.820007,223.75,227.270004,3242200,214.636093
"297",227.929993,227.990005,223.919998,224.729996,3500900,212.939972
"298",226.110001,226.520004,222.5,225.429993,4834600,213.60321
"299",226.210007,227,222.770004,222.770004,3117300,211.082809
"300",223.529999,228.059998,223.160004,226.940002,3343800,215.034027
"301",227.130005,229.389999,225.020004,225.380005,3048200,213.555878
"302",225.830002,230.759995,225.660004,229.479996,3330200,217.440765
"303",229.660004,231.270004,227.75,227.860001,5690300,215.905777
"304",227.309998,227.970001,223.679993,225.050003,3407300,213.243195
"305",225.160004,227.600006,223.880005,226.779999,3429100,214.882431
"306",226.449997,227.440002,222.820007,222.820007,3419800,211.130173
"307",221.649994,221.660004,215.100006,215.210007,5894800,203.919449
"308",215.75,217.729996,212.5,212.550003,5741200,201.398926
"309",215.190002,219.410004,214.699997,219.070007,3561300,207.576889
"310",220.320007,221.949997,216.410004,217.960007,3722100,206.525131
"311",218.889999,219.910004,217.039993,218.5,3179500,207.036835
"312",219.380005,223.350006,214,214,5529400,202.772903
"313",218.460007,222.990005,214.630005,217.199997,6220700,205.805023
"314",220.339996,225.100006,219.690002,224.580002,4652000,212.797836
"315",220.690002,229.479996,220.419998,228.789993,4674000,216.786957
"316",229.460007,231.580002,226.800003,229.070007,3348100,217.052292
"317",226.649994,228.190002,221.820007,223.960007,3231700,212.210358
"318",225.580002,226.130005,222.360001,222.729996,3031500,211.044861
"319",225.399994,228.160004,223.490005,226.789993,2737500,214.891922
"320",224.270004,225.389999,221.690002,221.899994,3482100,210.258438
"321",224.039993,225.75,223.410004,224.240005,2664500,212.475693
"322",225.100006,226.130005,223.080002,224.279999,2496600,212.513596
"323",227.110001,231.850006,226.350006,230.320007,4510600,218.236694
"324",239.309998,241.669998,236.080002,238.550003,6180300,226.034912
"325",239,239.740005,236.300003,236.399994,2940100,223.997711
"326",236.199997,238.270004,234.800003,235.759995,2734900,223.391312
"327",236.050003,237.100006,233.5,235.059998,2842000,222.728012
"328",235.289993,236.210007,233.080002,234.339996,3051700,222.045776
"329",235.949997,237.320007,232.559998,234.220001,2771200,221.932083
"330",233.449997,235.100006,230.440002,234.899994,3118800,222.576416
"331",235.729996,237.839996,234.330002,237.029999,2252800,224.594666
"332",237.630005,240.539993,237.149994,240.179993,2301800,227.579407
"333",241,241,236.399994,236.399994,3446900,223.997711
"334",237,237.490005,234.360001,236.850006,2633500,224.424133
"335",235.380005,236.210007,232.860001,233.460007,3542700,221.21199
"336",231.970001,234.800003,229.309998,234.149994,2731600,221.865738
"337",233.100006,236.649994,232.160004,235.899994,1999900,223.523941
"338",235.880005,236.990005,232.630005,233.779999,3237800,221.515152
"339",233.720001,233.720001,230.649994,232.029999,2698300,219.856995
"340",233.050003,233.419998,228.229996,229.210007,3504200,217.184937
"341",230.149994,234.289993,229.360001,233.710007,2169000,221.448868
"342",233.580002,238.800003,232.949997,238.279999,3044900,225.779114
"343",238.899994,243.669998,238.820007,242.899994,3893600,230.156723
"344",241.860001,242.220001,238.669998,239.5,2396600,226.935104
"345",239.649994,241.809998,238.570007,241.720001,1906100,229.038635
"346",241.490005,243.559998,240.539993,242.960007,2418700,230.213577
"347",243.369995,244.759995,242.389999,244.639999,2283600,231.80542
"348",245,249.169998,244.839996,247.899994,3040700,234.894394
"349",248,248.050003,243.839996,245.179993,2644100,232.317093
"350",244.029999,245.5,241.639999,244.259995,3047800,231.445358
"351",244.570007,245.440002,242.199997,242.729996,2610400,229.995636
"352",242.949997,245.580002,242.440002,244.949997,1554900,232.099197
"353",243.860001,243.860001,240.240005,242.169998,2837800,229.465012
"354",243.740005,245.75,242.630005,244.940002,2071900,232.089722
"355",244.210007,244.75,240.679993,241.509995,2966100,228.839645
"356",243.740005,243.740005,241.289993,243.350006,2371400,230.583115
"357",244,245.240005,242.740005,244.630005,2188900,231.795959
"358",245.089996,245.110001,241.910004,244.429993,1531900,231.606445
"359",246.320007,248.720001,245.130005,248.649994,2650300,235.605042
"360",249.759995,250,248.25,248.979996,2117200,235.917725
"361",249.460007,251.5,248.070007,250.679993,3034600,237.528534
"362",250.839996,254.990005,250.399994,253.779999,2775200,240.465942
"363",253.199997,253.940002,250.169998,253.580002,2567200,240.276413
"364",254.139999,256.730011,252.479996,252.869995,3138300,239.603653
"365",254.470001,255.990005,253.660004,255.330002,2456600,241.934601
"366",254.270004,255.979996,252.559998,255.979996,4772200,243.408478
"367",254,255.009995,252.139999,254.869995,1961900,242.352982
"368",252.970001,253.300003,251.160004,253.020004,2370200,240.593857
"369",253.320007,253.729996,251.880005,252.809998,2580400,240.39415
"370",252.949997,253.649994,250.919998,251.889999,2150300,239.519333
"371",252.240005,255.110001,251.190002,254.369995,2604000,241.877533
"372",254.360001,255.130005,248.610001,250.710007,3060800,238.397293
"373",250.559998,252.470001,249.539993,249.770004,2158000,237.503464
"374",250.289993,251.759995,248.130005,248.169998,2481000,235.982025
"375",247.130005,248,242.229996,244.899994,3556900,232.872635
"376",244.899994,247.5,244.600006,245.339996,2772600,233.291016
"377",245,247.729996,244.119995,247.479996,1793300,235.325943
"378",248.300003,248.75,246.740005,246.979996,1248000,234.850464
"379",249.110001,250.929993,247.580002,250.5,2182900,238.197601
"380",251.009995,251.729996,249.419998,250.759995,1572300,238.444839
"381",252.130005,254.009995,251.050003,253.669998,2039600,241.211929
"382",254.179993,256.899994,253.75,255.539993,2012200,242.990067
"383",255.139999,256,253.740005,254.589996,1486000,242.086731
"384",256.179993,256.820007,254.919998,256.049988,1592700,243.475006
"385",256.390015,259.01001,256.019989,258.700012,2356200,245.994904
"386",258.290009,258.450012,256.440002,256.980011,3625400,244.359375
"387",251.550003,252.520004,246.270004,250.289993,6932300,237.99791
"388",251.110001,256.609985,250.440002,255.419998,3359800,242.876007
"389",255.320007,256.5,251.850006,252.929993,2307600,240.50824
"390",251.169998,253.550003,251.169998,252.699997,1959600,240.289551
"391",252.910004,255.229996,252.429993,252.740005,1479600,240.327591
"392",254.860001,254.960007,252.009995,253.759995,2476500,241.297455
"393",254.809998,255.270004,252.770004,254.860001,3016900,242.343475
"394",256.25,257.869995,255.800003,257,2021300,244.378387
"395",257.790009,257.790009,255.389999,255.949997,1656800,243.379929
"396",255.910004,256.890015,253.110001,253.839996,1681500,241.37355
"397",254.139999,255.199997,252.850006,253.220001,2355900,240.784042
"398",256.100006,256.100006,252.809998,253.369995,3006700,240.926682
"399",253.5,256.299988,252.229996,256.079987,1854400,243.503555
"400",256.450012,257.559998,254.300003,257.220001,1422300,244.587555
"401",256.5,257.540009,255.470001,256.76001,1398100,244.150177
"402",257.640015,258.839996,257.130005,257.649994,1462800,244.99646
"403",258.109985,259.5,257.920013,258.809998,1494300,246.099472
"404",259.910004,263.019989,259.309998,261.589996,2315000,248.74295
"405",260.48999,261.5,259.109985,260.359985,1625000,247.573364
"406",261,262.549988,260.299988,260.910004,1635100,248.09639
"407",260.890015,264.299988,260.850006,263.480011,1941600,250.540131
"408",261.980011,262.690002,259.190002,260.609985,2017700,247.81105
"409",261.570007,263.75,261.450012,263.100006,2115900,250.178787
"410",263.549988,264.130005,261.720001,262.329987,1969700,249.44664
"411",263,263.48999,261.570007,262.399994,1786200,249.513214
"412",261.850006,262.519989,260.730011,261.690002,1559300,248.838043
"413",261.950012,261.950012,260.25,260.73999,2148500,247.934708
"414",261.019989,262.559998,259.559998,261.420013,1603500,248.581314
"415",261.75,264.779999,261.75,264.279999,2238600,251.300842
"416",265,267.450012,264.420013,267.079987,2614000,253.963303
"417",268.540009,269.140015,267.329987,268.51001,2603900,255.323135
"418",268.390015,269.320007,267.25,269,2880600,255.789047
"419",269.459991,270.170013,268.109985,268.390015,2976300,255.20903
"420",268.279999,269.209991,267.200012,268.459991,2961500,255.275558
"421",268,269.410004,266.570007,268.51001,2097300,255.323135
"422",268.559998,268.799988,266.929993,267.640015,2230600,254.495819
"423",267.600006,270.019989,266.940002,269.649994,2556100,257.272278
"424",269.640015,271.160004,267.51001,268.279999,2958000,255.965195
"425",266.779999,266.799988,258.75,259.730011,4146200,247.807602
"426",257.920013,261.420013,257.480011,261.040009,2283300,249.057495
"427",261.119995,264.48999,260.850006,262.670013,2236300,250.612656
"428",264.160004,265.690002,263.420013,265.48999,2734500,253.303207
"429",265.399994,266.649994,263.279999,265.309998,2084600,253.131516
"430",266.5,266.660004,263.410004,263.869995,1940400,251.757568
"431",262.929993,264.089996,262,263.290009,3557000,251.204224
"432",264.470001,265.609985,263.160004,265.329987,2274300,253.150558
"433",266.079987,267.940002,266.059998,266.390015,2095000,254.161942
"434",266.100006,267.839996,265.850006,266.670013,5671600,254.429062
"435",267.01001,269.529999,266.670013,267.359985,2699800,255.087326
"436",267.299988,267.329987,263.029999,263.51001,3789700,251.414124
"437",264.5,265.48999,262.450012,262.910004,2238000,250.841629
"438",263,265.410004,262.929993,264.649994,2761400,252.50177
"439",264.380005,266.190002,263.850006,266.040009,2875100,253.827957
"440",267.25,270.019989,267.019989,269.100006,3314500,256.747498
"441",269,271.440002,267.5,270.630005,2777300,258.207245
"442",272,272.070007,269.769989,270.899994,3002200,258.464874
"443",271,271.619995,267.309998,268.320007,2186600,256.003296
"444",268.649994,271,267.950012,269.200012,2045700,256.842926
"445",268.839996,269.649994,265.649994,269.01001,1865000,256.661652
"446",269.190002,271.959991,268.470001,270.109985,2510100,257.71106
"447",270.600006,271.420013,262.519989,263.079987,4267300,251.003815
"448",262,264.399994,255.779999,257.119995,4558500,245.317429
"449",259.700012,261.390015,256.859985,259.609985,4006300,247.693085
"450",260.130005,262.440002,259.309998,260.25,3583400,248.303726
"451",269.690002,272.809998,265,272.570007,6453600,260.058258
"452",270.190002,271,265.630005,267.299988,3985100,255.030121
"453",267.350006,267.880005,263.709991,266.809998,3132100,254.562607
"454",266.619995,267.980011,263.890015,265.299988,3336600,253.121933
"455",266.75,266.829987,260.059998,262.190002,2618100,250.154678
"456",259.720001,265.519989,259.200012,264.859985,4081800,252.702164
"457",264.01001,265.329987,255.929993,256.320007,5265600,244.554138
"458",258.160004,265.179993,253.369995,264.23999,4675600,252.110611
"459",261.5,262.399994,257.019989,258.179993,4830600,246.328766
"460",259.720001,262.040009,253.320007,256.519989,3697700,244.744934
"461",256.690002,259.690002,253.979996,258.279999,4169200,246.424164
"462",260.869995,264.070007,260.220001,261.350006,4230200,249.353271
"463",262.920013,264.679993,259.76001,260.929993,2771300,248.952454
"464",264.609985,266.380005,259.559998,261.01001,2593600,249.0289
"465",262.149994,263,260.070007,261.01001,3287000,249.0289
"466",260.700012,264.01001,260.700012,263.540009,2582400,251.442734
"467",266.899994,276.75,266.899994,274.630005,5796800,262.023682
"468",276,278,274.700012,276.649994,3809100,263.950928
"469",276.859985,278,274.190002,276.549988,2904300,263.855499
"470",276,277.790009,272,272.380005,3140600,259.876953
"471",272.579987,273.600006,268.140015,269.220001,2516900,256.86203
"472",269.290009,270.519989,263.350006,264.959991,3511900,252.797516
"473",264,265.920013,260.850006,264.940002,3657600,252.778488
"474",264.98999,271.799988,264.920013,271.109985,3857800,258.665283
"475",271.480011,272.269989,264.179993,266.049988,3670800,253.837509
"476",265.619995,266.779999,260.399994,261.5,3617700,249.496353
"477",262.589996,264.630005,260.450012,260.549988,3234300,248.589981
"478",260,262.940002,258.279999,261.619995,1159300,249.610855
"479",264.619995,268.299988,263.5,266.160004,3879800,253.942459
"480",265.570007,271.299988,265.029999,271.149994,3497300,258.70343
"481",272.820007,282.399994,272.820007,280.950012,5044300,268.053619
"482",280.429993,285.450012,280.309998,282.549988,4177800,269.580109
"483",282.98999,283.640015,279.070007,281.359985,6143200,269.30249
"484",283,286.529999,282.709991,286.329987,4178800,274.059509
"485",286.149994,287.940002,276.910004,278.549988,4635500,266.612946
"486",273.019989,276.940002,265.25,276.850006,6694600,264.985779
"487",273.76001,276.420013,267.279999,269.179993,3506900,257.64444
"488",268.589996,269,260.230011,266.529999,4061300,255.108109
"489",269.579987,271.529999,265.670013,267.220001,3102800,255.768448
"490",271.950012,274.559998,270.48999,270.640015,3167900,259.041931
"491",270.859985,273.320007,269.619995,272.149994,2350400,260.487244
"492",270.359985,270.570007,263.709991,265.019989,3360500,253.662735
"493",261.040009,262.75,256.730011,258.070007,5806800,247.01062
"494",259.700012,259.98999,248.199997,252.970001,5065500,242.129166
"495",252.369995,256.559998,247.589996,250.309998,5468500,239.58316
"496",248.5,249.009995,240.050003,242.440002,7311700,232.050415
"497",240.729996,247.5,237.449997,238.339996,12209700,228.126114
"498",236.240005,237.899994,232.559998,232.940002,3091000,222.957535
"499",232.699997,243.369995,231.809998,243.350006,4159300,232.921432
"500",239.100006,245.970001,235.240005,245.970001,4295800,235.429138
"501",246.710007,249.789993,244.809998,246.240005,3312700,235.687561
"502",248.059998,250.279999,246.940002,249.119995,3123200,238.444153
