"","HII.Open","HII.High","HII.Low","HII.Close","HII.Volume","HII.Adjusted"
"545",206.949997,208.110001,205.880005,206.449997,490100,195.873962
"546",206.839996,208.669998,204.029999,204.570007,291500,194.090286
"547",203.539993,203.539993,199.460007,201.460007,512600,191.139618
"548",199.660004,200.380005,198.660004,200.119995,304400,189.86824
"549",197.279999,200.850006,196.259995,200.520004,567100,190.247772
"550",200.940002,203.830002,199.630005,203.690002,652100,193.255371
"551",204.539993,209.539993,204.539993,207.830002,451300,197.183273
"552",207.970001,208.240005,205.270004,207.300003,514900,196.680389
"553",207.270004,208.270004,202.529999,204.410004,1144000,193.938492
"554",204.75,208.270004,203.690002,207.410004,392100,196.784775
"555",208.190002,209.5,204.089996,205,327900,194.498245
"556",205.169998,206.779999,203.869995,204.75,301300,194.261047
"557",204,208.570007,204,207.809998,172700,197.164261
"558",206.479996,207.050003,201.610001,203.130005,479900,192.724045
"559",203.410004,204.75,201.820007,203.369995,258100,192.951752
"560",204.699997,205.820007,201.080002,203.25,321100,192.837891
"561",198.199997,205.550003,197,202.970001,354700,192.572235
"562",203.300003,205.350006,202.679993,205.110001,199400,194.602615
"563",206.690002,207.630005,206.410004,207.199997,271900,196.585556
"564",208.740005,212.729996,208.699997,212.440002,362200,201.557114
"565",212.779999,213.009995,210.550003,210.820007,267500,200.020111
"566",211.899994,212.119995,207.110001,208.619995,274600,197.932831
"567",208.940002,212.289993,208.940002,209.490005,240200,198.75824
"568",209.740005,212.860001,209.740005,212.800003,254600,201.898666
"569",211.210007,214.490005,210.190002,214.229996,208000,203.255417
"570",212.949997,214.479996,211.199997,212.880005,469500,201.974548
"571",212.639999,212.830002,210.800003,212.229996,204500,201.357849
"572",212.289993,218.580002,211.520004,217.529999,364400,206.386383
"573",219.070007,220.009995,218.300003,219.279999,329400,208.046722
"574",219.089996,219.279999,217.139999,219.169998,435900,207.942352
"575",220.179993,221.729996,219.399994,221.050003,249400,209.726044
"576",221.5,222.990005,219,219.949997,276300,208.682388
"577",221.039993,222.610001,220.320007,220.899994,173600,209.583725
"578",220.350006,220.350006,218.039993,219.089996,173800,207.86644
"579",220.550003,227.089996,220.550003,225.669998,354100,214.10936
"580",226,226.770004,224.410004,225.339996,275200,213.796265
"581",225.690002,226.539993,220.740005,223.320007,266200,211.87973
"582",223.270004,223.75,220.630005,221.539993,255700,210.190903
"583",221.830002,223.529999,220.429993,220.940002,241900,209.621674
"584",221.220001,222.910004,220.009995,222.580002,329300,211.177673
"585",223.600006,225.979996,222.979996,223.139999,223100,211.708984
"586",215.589996,216.5,200.580002,207.630005,881200,196.993515
"587",207.630005,213.080002,207.070007,212.029999,421600,201.168106
"588",210.229996,211.100006,207.710007,210.639999,337000,199.849304
"589",208.740005,210.070007,206.820007,208.550003,360600,197.866394
"590",207.919998,209.309998,204.929993,206.919998,407800,196.319885
"591",205.720001,208.339996,204.220001,207.380005,305200,196.756332
"592",207.020004,208.899994,204.380005,208.539993,316700,197.856903
"593",205.149994,206.100006,202.619995,205.279999,418000,194.763901
"594",205.639999,207.919998,204.479996,205.740005,209600,195.200348
"595",203.940002,206.160004,202.009995,205.009995,167100,194.507736
"596",206.399994,210.529999,205.880005,208.729996,281400,198.037155
"597",207.130005,209.139999,206.419998,207,218700,196.395782
"598",206.479996,210.789993,206.479996,209.949997,243800,199.194656
"599",211.309998,212.380005,210,211.979996,184100,201.120682
"600",211.429993,211.429993,209.360001,210.020004,203900,199.261108
"601",207.490005,208.399994,202.139999,204.320007,329000,194.650162
"602",205.339996,206.630005,203.990005,205.539993,187500,195.812378
"603",205.5,206.539993,204.520004,204.589996,357500,194.907364
"604",204.509995,206.080002,203.380005,204.389999,257900,194.716843
"605",204.860001,207,204.25,204.860001,217800,195.164581
"606",204.339996,205.279999,202.75,205.119995,245200,195.412277
"607",205.119995,209.830002,205.100006,207.830002,291800,197.994034
"608",209.050003,212.490005,207.990005,211.100006,357200,201.109283
"609",212.380005,215.990005,211.490005,215.809998,259300,205.596375
"610",216.550003,216.759995,212.789993,214.669998,198400,204.5103
"611",215.850006,218.740005,213.029999,218.199997,232200,207.87326
"612",219.740005,220.089996,214.070007,214.729996,275100,204.567459
"613",215.149994,215.800003,207.690002,209.270004,355100,199.365891
"614",209,210.970001,208.119995,210.940002,208400,200.956848
"615",212,215.210007,210.419998,214.919998,184400,204.748474
"616",215.139999,215.660004,211.940002,214.789993,238800,204.624619
"617",215.190002,217.949997,214.580002,216,178400,205.777374
"618",216.970001,220.160004,216.119995,219.160004,209800,208.787811
"619",219.160004,222.699997,219.160004,221.779999,244500,211.283798
"620",223.410004,225.619995,222.419998,224.759995,327300,214.122772
"621",224.729996,224.949997,221.419998,222.899994,609400,212.3508
"622",222.830002,225.240005,222.550003,222.649994,219500,212.11264
"623",222.649994,226.009995,221.220001,223.479996,331600,212.903351
"624",223.559998,224.259995,221.559998,223.300003,376100,212.731888
"625",223.869995,225.490005,222.720001,223.940002,240300,213.341599
"626",224.389999,226.429993,223.5,224.740005,795800,214.103714
"627",226.410004,227.830002,223.75,224.440002,238700,213.817917
"628",225.130005,232.039993,224.720001,229.289993,507500,218.438385
"629",229.529999,233.059998,229.25,232.729996,179100,221.715576
"630",231.889999,232.270004,227.710007,230.529999,167800,219.61969
"631",228.679993,230.130005,227.770004,228.830002,194800,218.000183
"632",227.690002,231.449997,226.539993,231.240005,224700,220.296097
"633",232,232.979996,229.869995,230.389999,219400,219.486328
"634",230.279999,232.960007,229.240005,232.710007,260600,221.696548
"635",233.380005,235.429993,232.399994,234.669998,183200,223.563751
"636",234.729996,234.899994,232.029999,234.850006,178600,223.73526
"637",235.289993,237.839996,234.919998,236.149994,222500,224.973724
"638",235.149994,235.149994,230.419998,231.350006,248000,220.400894
"639",230.210007,230.979996,226.690002,229.869995,239400,218.990936
"640",231.220001,232.869995,229.619995,230.020004,155600,219.13385
"641",229.660004,229.720001,226.509995,228.839996,276500,218.009674
"642",231.279999,231.279999,226.850006,230.300003,181100,219.400589
"643",229.440002,234.619995,229.440002,233.669998,175200,222.611099
"644",233.669998,235.880005,232.559998,233.369995,309400,222.325287
"645",233.479996,234.490005,232.279999,233.970001,191200,222.896896
"646",234.100006,234.580002,232.149994,233.850006,150800,222.782608
"647",231.889999,233.169998,230.229996,233.139999,189000,222.106186
"648",233.130005,235.179993,228.300003,228.300003,379800,217.495255
"649",210.009995,216.410004,205.339996,215.009995,1137700,204.834213
"650",214.809998,214.940002,203.710007,206.190002,852100,196.431656
"651",203.529999,205.820007,197.429993,201.759995,512800,192.211258
"652",203.009995,206.729996,201.289993,206.100006,441800,196.345901
"653",203.289993,208.029999,202.529999,207.369995,546100,197.555786
"654",208.300003,213.210007,208.300003,212.119995,351800,202.080994
"655",211.839996,211.839996,208.399994,209.360001,214900,199.45163
"656",208,208,202.75,203.910004,228900,194.259537
"657",204.490005,207.160004,203.25,203.740005,179600,194.097595
"658",201.300003,202.320007,199.289993,200.809998,330700,191.306244
"659",201.300003,204.179993,200,203.949997,305500,194.297653
"660",205.300003,208.240005,203.960007,206.820007,290700,197.03183
"661",209.369995,209.970001,200,208.240005,183400,198.384644
"662",207.679993,208.279999,206.289993,207.509995,161800,197.689178
"663",209.570007,210.820007,208.470001,209.429993,182600,199.518295
"664",210.029999,210.539993,207.179993,208.539993,157100,198.670425
"665",207.910004,209.550003,203.380005,204.270004,337400,194.602524
"666",206.229996,206.649994,202.520004,204.619995,285100,194.935913
"667",205.410004,205.75,201.529999,202.610001,150400,193.021088
"668",201.589996,204.789993,200.449997,203.809998,222800,194.164276
"669",205.369995,207.880005,204.539993,207.270004,181700,198.297272
"670",208.940002,210.220001,208.330002,209,159300,199.952362
"671",206.679993,208.479996,205.240005,208.039993,197400,199.033936
"672",209.720001,210.339996,207.699997,208.559998,226900,199.531433
"673",210.039993,214.710007,209.929993,214.240005,382600,204.96553
"674",215.330002,217.199997,214.190002,215,231500,205.692627
"675",215.520004,216.75,212.559998,215.449997,367100,206.123138
"676",215.610001,217.929993,213.039993,217.880005,226000,208.447952
"677",218.240005,220.880005,217.460007,220.380005,201300,210.839722
"678",220.440002,220.880005,215.880005,216.789993,336200,207.405151
"679",217.639999,219.869995,217.639999,218.309998,247200,208.859329
"680",220,223.440002,219.839996,222.660004,277100,213.021011
"681",221.75,222.910004,219.350006,221.080002,255900,211.50943
"682",220.990005,221.119995,217.539993,219.699997,281400,210.189148
"683",220.350006,220.779999,218.289993,218.460007,179300,209.002853
"684",218.979996,219.220001,214.25,214.820007,445900,205.520432
"685",213.399994,214.399994,212.179993,212.339996,183700,203.147766
"686",213.910004,215.380005,212.309998,212.639999,235100,203.434784
"687",213.5,214.429993,212.369995,213.75,182600,204.496735
"688",214.300003,215.449997,212.910004,214.259995,226500,204.98468
"689",215.330002,216.100006,211.800003,213.389999,229400,204.152344
"690",214.059998,215.25,211.559998,211.789993,170900,202.621582
"691",212.639999,213.850006,205.460007,206.470001,321500,197.531891
"692",205.190002,205.190002,199.600006,200.160004,265900,191.495071
"693",200.860001,203.110001,198.490005,202.929993,206900,194.145157
"694",203.449997,205.330002,201.25,204.979996,237600,196.1064
"695",204.539993,207.509995,203.600006,205.550003,214200,196.651718
"696",204.25,205.869995,202.100006,203.259995,251000,194.460861
"697",205.770004,207.300003,204.610001,205.630005,147800,196.728271
"698",205.169998,210.630005,205.169998,208.589996,230700,199.560135
"699",210.580002,213.710007,210.580002,211.740005,196800,202.573776
"700",211.119995,213.509995,210.470001,212.470001,179700,203.272171
"701",213.169998,215.029999,212.220001,213.190002,256700,203.960999
"702",213.360001,215.5,212.089996,215.009995,185600,205.702194
"703",214.600006,215.300003,211.610001,211.75,234800,202.583344
"704",212.020004,212.029999,208.550003,210.100006,205900,201.004761
"705",211.229996,212.550003,210.449997,211.009995,180700,201.875336
"706",211.580002,215.720001,210.059998,215.160004,314800,205.845703
"707",214.649994,217.320007,212.270004,217.160004,272700,207.75914
"708",217.899994,221.330002,215.699997,220.720001,244100,211.165024
"709",220.860001,223.559998,220.539993,221.190002,171000,211.614655
"710",222,224.350006,222,222.690002,179600,213.049728
"711",222.009995,223.729996,221.619995,222.570007,290300,212.934921
"712",222.009995,225.220001,220.600006,225.089996,162400,215.345825
"713",224.119995,225.660004,222.119995,225.660004,178800,215.89119
"714",227.229996,232.160004,227.190002,230.229996,350000,220.263321
"715",231.919998,231.919998,227.669998,228.759995,238900,218.856949
"716",229.039993,230.410004,226.940002,230.139999,282000,220.177216
"717",230.020004,233.990005,229.990005,233.990005,289300,223.860565
"718",240,254.139999,235,250.449997,642400,239.607986
"719",251.080002,252.919998,248.740005,251.210007,453700,240.335114
"720",250,253.990005,248.169998,251.899994,297900,240.995209
"721",251.169998,256.23999,250.539993,253.960007,306400,242.966064
"722",252.089996,255.539993,250.270004,254.5,304200,243.482666
"723",253.539993,256.649994,253.539993,255.399994,352900,244.343689
"724",256.089996,259.170013,256.089996,256.859985,280300,245.740494
"725",256.029999,258.149994,255.600006,258.059998,357100,246.888565
"726",258.809998,260.809998,257.23999,257.309998,255100,246.171036
"727",256.399994,257.48999,252.639999,254.259995,324200,243.253052
"728",253.479996,253.570007,249.869995,250.729996,339200,239.875885
"729",252.110001,252.740005,248.179993,249.809998,327200,238.995697
"730",250.649994,251.199997,248.419998,249.160004,282100,238.373856
"731",250.649994,251.470001,249,249.399994,355900,238.603439
"732",249.190002,252.630005,248.029999,252.550003,235400,242.619095
"733",251.929993,253.869995,250.100006,251.669998,143000,241.773682
"734",250.669998,251.869995,248.449997,250.039993,404200,240.207779
"735",248.100006,250.929993,247.610001,249.220001,376000,239.420029
"736",250.300003,255.559998,250.300003,254.5,445800,244.492386
"737",255.190002,255.570007,251.240005,252.029999,390800,242.119522
"738",254.820007,255.199997,253.050003,253.410004,247700,243.445282
"739",252.690002,254.179993,250.789993,253.229996,243700,243.272308
"740",253.509995,254.190002,251.309998,251.779999,209200,241.879349
"741",252.070007,253.789993,250.580002,253.740005,244500,243.762299
"742",253.690002,256.279999,253.619995,254.550003,225900,244.540451
"743",253.160004,255.789993,250.679993,251.240005,176800,241.360596
"744",252.639999,253.75,251.279999,252.309998,216700,242.388519
"745",252.5,252.679993,250.570007,252.399994,231900,242.474976
"746",252.550003,252.610001,250.25,251.710007,290800,241.812103
"747",251.649994,254.320007,250.779999,254.240005,335000,244.242615
"748",260.019989,260.019989,252.279999,254.110001,576700,244.117737
"749",254.669998,257.429993,253.089996,255.490005,202800,245.443497
"750",256.149994,256.640015,253.440002,253.990005,92500,244.002472
"751",254.149994,254.789993,251.279999,252.600006,144900,242.667114
"752",253.399994,253.850006,250.869995,251.070007,149100,241.197296
"753",251.479996,253.220001,250.570007,251.809998,123000,241.908157
"754",251.899994,253.529999,250.389999,250.880005,143200,241.014755
"755",252,255.850006,251.009995,255.850006,204800,245.789337
"756",253.199997,263.809998,251.910004,263.5,408100,253.138504
"757",265.970001,267.269989,262.859985,265,454500,254.579498
"758",265,268.329987,263.049988,267.459991,431200,256.94278
"759",268.690002,272.779999,266.309998,268.959991,1055000,258.38382
"760",269.920013,277.019989,269.040009,276.01001,962000,265.156555
"761",276.25,279.709991,270.559998,270.940002,384300,260.28595
"762",271.299988,275.369995,270.190002,274.820007,185300,264.013367
"763",273.470001,273.470001,270.429993,271.390015,308400,260.718262
"764",271.690002,276.01001,271.690002,274.100006,237000,263.321655
"765",275.369995,277.059998,274.779999,276.570007,344200,265.69458
"766",278.279999,278.390015,276.779999,277.809998,201500,266.885803
"767",277,279.600006,275.970001,278.570007,298800,267.615906
"768",276.160004,277.079987,273.709991,275.73999,244300,264.897186
"769",275.329987,278.209991,274.380005,277.100006,167400,266.203735
"770",277.76001,277.799988,274.429993,276.470001,227100,265.59848
"771",272.070007,275.480011,271.220001,274.109985,231300,263.331238
"772",274.859985,276.950012,271.350006,274.299988,319500,263.513794
"773",275.089996,275.320007,262.079987,264.339996,607200,253.945465
"774",261.589996,265.970001,261.589996,265.809998,270400,255.357651
"775",265.029999,265.649994,258.859985,261,383900,250.736786
"776",262.630005,266.51001,260.73999,261.350006,272600,251.073059
"777",264.119995,267.079987,264,265.059998,249700,254.637161
"778",267,270.450012,265.440002,269.559998,224400,258.960205
"779",271.01001,271.01001,267.98999,268.179993,201100,257.63443
"780",267.630005,269.609985,267.369995,269.140015,187400,258.556702
"781",268.720001,271.140015,266.660004,268.920013,241700,258.345367
"782",270.160004,270.600006,266.140015,268.070007,270100,257.528809
"783",269.23999,270.079987,266,270.079987,363400,259.459778
"784",260.070007,264.649994,249.080002,250.360001,635600,240.515182
"785",251.740005,252.350006,245.350006,246.210007,523200,236.528381
"786",245,245.110001,237.25,237.5,668200,228.160873
"787",239.279999,240.320007,235.070007,235.699997,538300,226.431671
"788",235.020004,239.520004,234.929993,237.419998,362200,228.084015
"789",236.309998,237.479996,234.139999,236.020004,246300,226.739075
"790",231.539993,236.369995,229.460007,234.839996,365300,225.605469
"791",235.309998,235.860001,221.639999,222.830002,380200,214.067749
"792",224.410004,227.289993,218.970001,219.759995,424600,211.118469
"793",212.979996,219.320007,211.279999,215.25,669000,207.759552
"794",208.479996,212.380005,200.910004,205.529999,1072400,198.377808
"795",207.580002,210.710007,203.029999,209.639999,924100,202.344803
"796",210.490005,216.690002,206.369995,207.600006,879200,200.375778
"797",212.550003,220.669998,209.550003,219.539993,415000,211.900253
"798",214.009995,216.630005,208.320007,209.690002,378800,202.393051
"799",204.149994,208.690002,199.720001,204.289993,552300,197.180954
"800",196.169998,202.570007,191.059998,194.850006,653600,188.069443
"801",201.309998,209.460007,196.270004,209.399994,504000,202.113129
"802",203.710007,205.190002,193.360001,197.919998,562800,191.032623
"803",182.449997,192.850006,176.539993,176.660004,622800,170.512482
"804",185.690002,185.690002,171.199997,178.619995,435300,172.404236
"805",163.860001,170.770004,156.470001,156.669998,458700,151.218079
"806",159.169998,162.649994,149.020004,161.100006,764000,155.493927
"807",150.190002,173.350006,148.479996,172.360001,577500,166.362091
"808",170.630005,195.199997,166.710007,169.470001,583800,163.572647
"809",169.679993,172.279999,157.050003,159.320007,413900,153.775864
"810",158.009995,158.539993,147.139999,153.970001,462600,148.612045
"811",162.910004,168.949997,159.309998,165.380005,407700,159.625
"812",167.690002,183.330002,164.210007,177.440002,512300,171.26532
"813",178.169998,196.699997,177.179993,195.289993,429800,188.494141
"814",188.460007,192.770004,184.610001,185.589996,473900,179.131699
"815",186.5,192.25,184.729996,189.539993,385200,182.944244
"816",187.600006,190.220001,179.220001,182.210007,519800,175.869324
"817",174.600006,177.830002,170.029999,173.139999,402100,167.114929
"818",171.949997,184.029999,171.419998,180.639999,361800,174.353943
"819",178.100006,184.490005,177.110001,181.039993,345900,174.740036
"820",187.279999,195.889999,187.279999,193.710007,336300,186.969147
"821",200.080002,202.259995,191.559998,191.740005,246400,185.067673
"822",195.039993,198.100006,192.830002,195.440002,272400,188.638947
"823",198,198.889999,190.869995,192.389999,436900,185.695084
"824",192.770004,196.050003,190.880005,194.589996,217100,187.818481
"825",198.410004,200.479996,194.910004,197.020004,233200,190.16394
"826",194.279999,195.039993,187.770004,190.979996,267600,184.334122
"827",190.949997,194.139999,189.479996,192.479996,265900,185.781921
"828",197.009995,198.830002,193.009995,195.960007,533600,189.140823
"829",195.520004,196.160004,192.020004,192.259995,324100,185.569595
"830",188.910004,190.759995,181.929993,184.449997,333500,178.031357
"831",188.660004,189.919998,185.210007,186.229996,311500,179.749435
"832",187.179993,189.970001,185.479996,186.770004,269500,180.270645
"833",188.119995,188.179993,183.350006,184.5,248900,178.079636
"834",185.660004,189.639999,184.050003,188.259995,434100,181.708771
"835",187.559998,193.199997,187.300003,191.270004,352700,184.614044
"836",194.990005,197.789993,190.660004,195.550003,307900,188.745102
"837",192.970001,192.970001,188.25,191.410004,342800,184.749161
"838",188.580002,189.330002,182.110001,185.669998,432000,179.208893
"839",183.839996,183.839996,176.240005,179.979996,424400,173.716919
"840",181.960007,185.610001,181.770004,182.669998,319900,176.313309
"841",184.089996,184.639999,177.889999,178.649994,339000,172.433197
"842",181.25,188.270004,171.699997,173.309998,768700,167.279007
"843",175,184.419998,175,180.580002,544200,174.296036
"844",179.110001,182.320007,176.770004,178.110001,343200,171.911972
"845",178.839996,180.860001,173.509995,173.520004,359300,167.481705
"846",172.020004,172.770004,168.589996,170.259995,280500,164.335175
"847",167.839996,172.300003,165.460007,172.220001,319000,166.226944
"848",166.649994,173.279999,166.649994,170.539993,295300,164.605408
"849",176.679993,181.649994,175.880005,180.410004,458300,174.131958
"850",180.910004,180.910004,173.460007,173.5,358500,167.462402
"851",175.889999,178.660004,174.5,175.110001,340300,169.016357
"852",177.440002,182.610001,177.429993,181.5,302200,175.184006
"853",183.869995,184.610001,178.229996,182.770004,430800,176.409836
"854",188.5,195.25,188.5,193.419998,421400,186.689224
"855",196.919998,206.039993,196.919998,205.919998,432300,198.754242
"856",208.699997,209.960007,200.029999,200.679993,345200,194.670303
"857",198.110001,201.649994,196.330002,199.889999,354100,193.903976
"858",199.720001,203.75,194.550003,195.529999,353400,189.674545
"859",197.669998,197.770004,193.589996,194.25,382700,188.432861
"860",196.440002,201.649994,194.979996,199.669998,365400,193.690567
"861",199.369995,201.630005,197.149994,198.520004,404400,192.575012
"862",205.779999,206.899994,201.539993,202.570007,339900,196.503723
"863",204.630005,207.089996,204.009995,206.020004,326000,199.850403
"864",203,204.880005,196.910004,197.759995,304800,191.837753
"865",196.789993,200.559998,192.860001,197.009995,477400,191.110214
"866",190.529999,194,180.289993,180.800003,368600,175.385651
"867",186.539993,187.009995,179.110001,182.289993,326300,176.831039
"868",177.289993,183.309998,177.289993,182.080002,404800,176.627319
"869",189.460007,190.630005,183.330002,185.580002,298000,180.022522
"870",185.869995,187.740005,183.770004,183.949997,287700,178.441315
"871",181.360001,186.139999,181.160004,181.490005,304300,176.055008
"872",185.110001,185.110001,176.869995,178.660004,654900,173.309738
"873",177.160004,178.199997,174.830002,177.919998,382300,172.591888
"874",179.399994,179.850006,175.490005,177.169998,329100,171.864349
"875",174.850006,175.25,167.080002,167.220001,390200,162.212326
"876",165.619995,172.210007,165.429993,172.110001,396100,166.955887
"877",171.990005,172.809998,168.490005,170.960007,914900,165.840347
"878",173.619995,177.899994,173.460007,177.410004,337500,172.097183
"879",176.160004,178.089996,173.229996,174.490005,272100,169.264633
"880",176.160004,177.720001,173.149994,173.729996,278200,168.52739
"881",175.919998,176.940002,172.619995,173.110001,233200,167.925949
"882",176.179993,176.580002,172.949997,173.279999,176000,168.090866
"883",171.630005,175.259995,168.179993,168.320007,207600,163.279388
"884",168.309998,170.350006,166.619995,167.490005,333600,162.474258
"885",166.479996,166.910004,161.350006,161.770004,319800,156.925568
"886",161.919998,167.350006,161.919998,167.039993,269700,162.03772
"887",169.199997,172.589996,167.660004,169.619995,337500,164.540436
"888",170,172.850006,168.25,171.820007,305000,166.674591
"889",176.190002,178.360001,174.789993,176.970001,239100,171.670349
"890",176.800003,182.240005,175.710007,179.369995,270400,173.998459
"891",180.020004,181.369995,178.210007,180.949997,236700,175.531158
"892",179.570007,179.990005,175.509995,176.229996,273000,170.952499
"893",177,180.270004,177,178.009995,196500,172.679199
"894",177.910004,180.5,177.309998,179.610001,244000,174.231293
"895",179.5,183.679993,178.850006,180.910004,239800,175.492386
"896",180.910004,182.259995,176.699997,177.059998,192900,171.75766
"897",176.410004,176.410004,172.660004,173.199997,201600,168.013229
"898",173.059998,177.5,173.059998,174.990005,190900,169.749649
"899",175.339996,176.720001,172.589996,175.880005,129300,170.613007
"900",173.669998,176.979996,172.970001,174.789993,177200,169.555618
"901",174.399994,175.619995,171.240005,173.710007,313400,168.508011
"902",174.029999,176.970001,173.449997,175.339996,224300,170.089142
"903",175.410004,176.789993,172.850006,173.539993,278100,168.343063
"904",175.440002,178.669998,174.050003,178.669998,443000,173.319443
"905",171.009995,174.419998,160,162.800003,1171000,157.924713
"906",161.460007,169.770004,161.440002,167.899994,550400,162.871964
"907",167.889999,170.990005,165.869995,169.130005,512300,164.06514
"908",172.229996,174.5,168.389999,168.539993,231500,163.492798
"909",170.020004,170.020004,163,164.169998,416600,159.253677
"910",163.110001,165.809998,161.850006,164.130005,381300,159.21489
"911",163.619995,169,163.5,166.889999,217000,161.892212
"912",166.740005,166.889999,162.649994,163.089996,352500,158.206009
"913",162.660004,163.410004,161.440002,162.289993,333900,157.429962
"914",161.979996,164.490005,161.979996,162.770004,227900,157.895599
"915",161.509995,161.979996,159.410004,159.539993,259900,154.762329
"916",159.100006,161.479996,158.070007,158.630005,331800,153.879562
"917",159.149994,162.300003,157.610001,162.179993,309100,157.323257
"918",162.809998,163.169998,158.130005,158.940002,261300,154.180313
"919",158.089996,158.520004,153.509995,153.889999,459800,149.281509
"920",153.25,156.300003,152.5,153.440002,470100,149.847946
"921",153.740005,154.089996,151.449997,152.460007,413600,148.8909
"922",151.759995,152.740005,149.690002,151.520004,636600,147.972885
"923",150.089996,150.770004,147.630005,150.330002,740400,146.81073
"924",150.289993,152.889999,148.800003,151.350006,739000,147.806885
"925",153.080002,154.429993,147.839996,150.119995,618600,146.605652
"926",151.529999,153.479996,146.820007,147.509995,598700,144.056763
"927",147.089996,147.949997,141.350006,141.759995,899400,138.44136
"928",142.419998,143.809998,138.610001,141.350006,575700,138.04097
"929",142.880005,144.259995,137.639999,137.830002,794100,134.603394
"930",138.100006,148.240005,138.100006,147.399994,837500,143.949341
"931",148,148.110001,144.059998,146.850006,602800,143.412231
"932",146.770004,147.139999,144,145.270004,448000,141.869217
"933",145.169998,150.100006,143.970001,147.940002,360500,144.4767
"934",146.009995,151.190002,145.470001,150.589996,383200,147.064651
"935",150,151.520004,148.779999,149.179993,670800,145.687668
"936",146.699997,147.440002,142.690002,143.899994,477300,140.531281
"937",143.899994,145.919998,142.300003,143.610001,365100,140.248062
"938",144.199997,145.539993,138.220001,139.429993,431500,136.165894
"939",139.289993,141.029999,136.440002,139.490005,410500,136.224503
"940",138.639999,142.100006,138.639999,141.220001,275500,137.914017
"941",143.220001,145.240005,141.699997,143.130005,340600,139.779297
"942",142.619995,143.520004,140.869995,141.210007,233100,137.904251
"943",142.089996,142.929993,140.039993,140.75,368200,137.455017
"944",140.759995,142.860001,139.300003,139.979996,364200,136.703033
"945",137.210007,144.320007,137.210007,144.130005,392800,140.75589
"946",146.110001,147.070007,144.580002,146.320007,337500,142.894638
"947",147.910004,151.279999,146.580002,147.130005,412900,143.685669
"948",148.419998,150.639999,147.369995,147.940002,317200,144.4767
"949",148.779999,149.699997,146.149994,149.639999,279100,146.136902
"950",150.919998,151.389999,149.009995,149.979996,406400,146.468933
"951",149.979996,152.270004,148.110001,149.449997,243300,145.95134
"952",148,150.080002,147.570007,148.460007,262000,144.984543
"953",147.369995,152.880005,147.369995,151.529999,237700,147.982635
"954",150.479996,150.479996,146.850006,147.550003,379800,144.09581
"955",147.789993,150.429993,146.25,148,376600,144.535278
"956",148.429993,149.979996,146.5,146.960007,215300,143.519638
"957",147.679993,149.479996,146.149994,147.699997,227400,144.242294
"958",147.699997,150.149994,146.649994,149.520004,295100,146.019714
"959",149.940002,152.529999,149.199997,152.229996,231700,148.66626
"960",153.25,153.850006,152.110001,152.820007,258900,149.242462
"961",151.449997,151.770004,148.860001,149.710007,341600,146.205261
"962",148.809998,149.229996,146.179993,146.509995,284100,143.080154
"963",144.050003,146.380005,140.929993,141.460007,352300,138.148392
"964",140.559998,143.470001,138.800003,142.970001,324100,139.623047
"965",142.639999,147.660004,142.639999,147.479996,301300,144.027451
"966",149.429993,152.119995,147.320007,149.5,397300,146.000168
"967",152.279999,158,151.600006,156.899994,392600,153.226929
"968",157.889999,158.740005,150.660004,150.720001,566900,147.19162
"969",151.990005,159.449997,148.850006,151.809998,794500,148.256088
"970",151.5,154.820007,151.5,152.720001,323600,149.144806
"971",160,164.690002,155.240005,155.970001,632100,152.31871
"972",157.199997,164.399994,157.139999,161.539993,488700,157.758301
"973",161.529999,162.100006,157.919998,158.039993,449000,154.34024
"974",157.160004,159.479996,156.059998,158.529999,314400,154.818787
"975",160.139999,165.190002,159.580002,164.009995,378600,160.170471
"976",165.270004,166.729996,162.669998,163.259995,488400,159.438034
"977",162.009995,165.270004,161.559998,162.820007,311900,159.008362
"978",164.740005,165.080002,163,163.020004,258200,159.203659
"979",162.259995,163.399994,160.690002,162.210007,275300,158.412628
"980",162.199997,162.919998,157.710007,158.740005,530000,155.023849
"981",160.100006,165.259995,160,165.110001,423800,161.244736
"982",166.820007,172.539993,166.820007,170.869995,391500,166.869904
"983",169.130005,169.5,165.130005,165.529999,284600,162.740677
"984",165.630005,165.630005,163.399994,164.529999,139500,161.757523
"985",163.199997,164.380005,159,160.190002,613000,157.490662
"986",162.949997,166.550003,162.339996,164.419998,373600,161.649368
"987",162.690002,164.910004,160.300003,163.169998,359300,160.420425
"988",164.039993,166.089996,163.139999,163.729996,314500,160.970993
"989",164.119995,169.619995,163.559998,167.690002,284600,164.864273
"990",167.399994,170.380005,165.110001,170.039993,461100,167.174667
"991",169.240005,172.740005,169.240005,171.589996,420000,168.698563
"992",172.839996,174.929993,172.399994,173.440002,458000,170.51738
"993",171.539993,176.270004,171.539993,174.460007,479700,171.520203
"994",173.970001,179.279999,173.970001,177.699997,446800,174.705597
"995",179,179.899994,174.059998,174.979996,412400,172.031418
"996",175.399994,177.270004,173.779999,176.070007,311600,173.103058
"997",176.449997,177.139999,173.119995,174.619995,310400,171.67749
"998",174.630005,174.910004,170.399994,170.470001,414700,167.597427
"999",170.559998,172.509995,168.5,169.619995,977100,166.761734
"1000",166.869995,168.089996,163.440002,165.270004,420700,162.485062
"1001",164.990005,165.869995,163.029999,163.630005,298700,160.872696
