"","EFX.Open","EFX.High","EFX.Low","EFX.Close","EFX.Volume","EFX.Adjusted"
"454",123.550003,125.18,123.199997,123.559998,658300,119.752281
"455",123.980003,124.110001,122.209999,122.949997,1757300,119.161072
"456",120.449997,120.470001,116.699997,119.040001,1294800,115.371567
"457",118.919998,120.199997,115.099998,115.360001,1380500,111.804977
"458",107.739998,107.739998,90.540001,98.309998,9651100,95.280388
"459",96.900002,98.349998,95.720001,97.190002,4949300,94.194923
"460",98.220001,99.32,95.480003,96.620003,2222900,93.642487
"461",97.089996,99.269997,96.949997,99.029999,1416800,95.978203
"462",99.790001,102.120003,99.559998,101.440002,1984500,98.31395
"463",102.349998,105.139999,102.349998,104.739998,2075600,101.512253
"464",105.040001,105.699997,101.860001,103.860001,1684500,100.659363
"465",104.010002,105.980003,103.110001,103.919998,1008000,100.717522
"466",103.269997,104.309998,103.18,103.559998,815500,100.368607
"467",104.389999,104.410004,102.730003,103.870003,1277900,100.669052
"468",103.790001,103.959999,101.379997,101.989998,1448500,98.846992
"469",101.949997,102.82,101.089996,102.120003,1031600,98.972984
"470",101.639999,102,100.239998,100.379997,1659300,97.286613
"471",100.410004,102.010002,99.339996,100.379997,1571300,97.286613
"472",100.720001,100.720001,97.379997,97.730003,1986900,94.718277
"473",97.330002,100.089996,97.129997,99.629997,1595700,96.559715
"474",99.5,101.529999,99.5,100.919998,1618400,97.809967
"475",100.959999,102.980003,100.529999,101.519997,3659200,98.391472
"476",100.110001,101.199997,99.589996,100.889999,3333900,97.780899
"477",101.32,101.330002,100.5,101,1688100,98.267365
"478",100.470001,101.809998,100.010002,101.059998,438600,98.325752
"479",101.870003,102.370003,101.290001,102.260002,1299600,99.493263
"480",101.720001,103.010002,100.449997,103,1085500,100.213249
"481",103.5,105.830002,102.290001,105.760002,1011100,102.89859
"482",105.889999,106.739998,102.540001,102.800003,3025400,100.018661
"483",102.779999,103.099998,101.760002,102.669998,739700,99.892189
"484",104.510002,104.970001,102.690002,102.980003,944200,100.193794
"485",102.720001,103.720001,99.059998,99.279999,1205500,96.593895
"486",97.82,100.32,96.900002,100.32,993800,97.605751
"487",100.440002,101.550003,98.849998,99.360001,1451900,96.67173
"488",99.300003,99.410004,96.050003,98.440002,1511000,95.776634
"489",98.879997,99.230003,96.779999,97.040001,671500,94.414513
"490",98.25,99.639999,97.660004,98.050003,1004000,95.397186
"491",98.440002,98.440002,96.25,97.120003,844900,94.49234
"492",96.230003,97.25,96,97.18,936700,94.550713
"493",96.949997,98.230003,96.160004,97.239998,1747400,94.609093
"494",97.879997,98.650002,94.559998,95.120003,1533800,92.546448
"495",94.949997,97.190002,93.349998,94.230003,1354400,91.680527
"496",93.830002,94.379997,90.330002,91.279999,1527100,88.810349
"497",91.5,92.860001,89.870003,91,2504900,88.537918
"498",90.260002,91.139999,89.75,90,1135900,87.56498
"499",90.230003,92.82,88.68,92.699997,969000,90.191933
"500",91.32,94.129997,90.18,94.129997,1069900,91.583237
"501",94.68,94.68,92.419998,92.860001,1070900,90.347603
"502",93.330002,93.989998,92.080002,93.129997,769400,90.610291
"503",91.339996,93.410004,91.290001,93.040001,895300,90.522728
"504",93.110001,93.709999,90.690002,91.339996,720100,88.868729
"505",92.290001,94.540001,91.970001,94.25,776400,91.699989
"506",94.160004,95.089996,93.519997,93.68,929400,91.145401
"507",94.07,94.82,93.32,94.389999,1263200,91.836197
"508",94.279999,96.07,94.199997,96,794200,93.402641
"509",95.709999,96.900002,95.169998,96.660004,1184300,94.044792
"510",95.919998,96.660004,95.910004,96.650002,632300,94.035049
"511",95.800003,96.779999,95.099998,96.169998,699200,93.568039
"512",96.25,98.400002,96.18,97.410004,1891900,94.774498
"513",97.379997,98.760002,97.32,98.410004,758100,95.747437
"514",98.199997,101.099998,97.82,101.050003,1665600,98.31601
"515",101.5,104.279999,101.489998,104.239998,1704100,101.419701
"516",103.870003,104.059998,102.599998,103.620003,1662600,100.816483
"517",103.519997,104.300003,102.959999,104.019997,987000,101.205658
"518",104,104.419998,103.279999,103.82,899100,101.011063
"519",104.849998,105.639999,104.589996,105.629997,672700,102.772095
"520",104.769997,105.900002,104.209999,105.209999,1407700,102.363457
"521",105.32,105.82,104.349998,104.910004,536600,102.071579
"522",105.330002,106.599998,104.470001,105.900002,951700,103.034782
"523",105.93,107.360001,105.209999,107.019997,768700,104.124489
"524",107.089996,108.519997,106.599998,107.940002,1348300,105.0196
"525",107.860001,108.150002,106.75,107.769997,1231400,104.854195
"526",106.699997,107.82,106.019997,107.779999,706000,104.863922
"527",107.290001,107.620003,106.43,107.07,1051000,104.173126
"528",106.269997,107.089996,105.690002,106.599998,690200,103.715851
"529",105.989998,106.940002,105.709999,106.879997,1184900,103.988281
"530",107,107.730003,106.650002,107.25,1371700,104.348259
"531",107.57,108.5,106.910004,108.419998,1290400,105.48661
"532",108.690002,108.800003,107.809998,108.5,1121000,105.564453
"533",107.5,109.669998,107.410004,108.93,4365600,105.982811
"534",109.660004,110.519997,109.150002,109.309998,988300,106.352531
"535",108.879997,109.699997,108.550003,109.32,1932000,106.362259
"536",109.559998,110.360001,107.849998,108.129997,3131100,105.20446
"537",107.050003,113.110001,105.580002,110.489998,2669700,107.500618
"538",110.410004,110.980003,108.519997,110.760002,1468600,107.763298
"539",111.330002,111.949997,110.339996,110.389999,976400,107.403305
"540",110.360001,111,109.410004,110.949997,1115100,107.948143
"541",110.779999,111.279999,108.699997,108.739998,1039900,105.797958
"542",108.839996,109.849998,108.260002,109.510002,740900,106.547104
"543",109.989998,110.610001,109,110.459999,901900,107.47142
"544",110.900002,111.25,109.300003,110.220001,644400,107.237907
"545",110.330002,110.330002,109.510002,109.910004,478600,106.936302
"546",109.93,110.050003,109.290001,109.379997,630200,106.420624
"547",109.269997,109.519997,107.82,108.709999,678300,105.768753
"548",108.059998,108.669998,107.580002,108.529999,604200,105.593628
"549",108.300003,110.400002,108.300003,110.040001,640500,107.448898
"550",110.5,111.489998,110.339996,111.089996,694400,108.474167
"551",111.25,112.449997,111.150002,111.57,596300,108.942863
"552",111.470001,111.650002,110.010002,110.32,668200,107.722305
"553",110.150002,111.050003,109.760002,111.019997,884800,108.405815
"554",111.260002,112.870003,111.199997,112.709999,982200,110.056023
"555",112.82,113.760002,112.790001,113.43,848200,110.759071
"556",113.160004,113.480003,111.419998,112.449997,475200,109.802162
"557",112.040001,115.110001,112.040001,115,896200,112.292107
"558",114.739998,114.779999,112.800003,112.879997,599400,110.222023
"559",113.010002,113.010002,111.510002,112.370003,506300,109.724037
"560",113.040001,113.580002,112.480003,113.360001,561200,110.69072
"561",113.330002,115.209999,113.129997,114.919998,813500,112.213997
"562",114.529999,117.050003,114.440002,116.779999,1066300,114.030182
"563",117.550003,118.949997,117.389999,118.5,1657700,115.709686
"564",119.099998,119.830002,118.860001,119.519997,652700,116.705681
"565",119.690002,120.32,118.449997,120.230003,486200,117.398956
"566",120.709999,122.400002,120.360001,122.339996,776400,119.459259
"567",122.650002,123.120003,121.849998,123.110001,1216800,120.211143
"568",123.389999,124.830002,123.339996,123.779999,1588200,120.865364
"569",123.449997,124.019997,122.599998,123.269997,734600,120.367378
"570",122.779999,123.150002,122.32,122.519997,478500,119.635033
"571",122.879997,123.129997,121.919998,123.120003,602100,120.220917
"572",123.419998,124.57,122.870003,124.480003,562200,121.548897
"573",125,126.150002,124.540001,125.059998,540500,122.115227
"574",125.389999,126.209999,125.059998,126.169998,508700,123.199089
"575",126.639999,126.660004,125.720001,126.269997,437100,123.296738
"576",126.889999,126.889999,125.349998,125.459999,604500,122.505806
"577",125.389999,126.059998,124.790001,125.699997,562000,122.740158
"578",125.349998,125.349998,124.32,124.82,809400,121.880875
"579",124.82,125.809998,123.730003,125.139999,914900,122.193336
"580",125.660004,126.730003,124.889999,125.419998,458500,122.466743
"581",124.830002,124.940002,123.769997,124.519997,356700,121.587921
"582",124.989998,125.360001,123.980003,125.260002,330100,122.310509
"583",125.349998,126.43,125.349998,126.160004,504400,123.189308
"584",125.879997,126.849998,125.57,125.949997,712900,122.984268
"585",126.410004,126.459999,124.440002,124.470001,652400,121.539116
"586",124.660004,124.660004,123.190002,123.300003,916400,120.396667
"587",123.809998,124.93,123.730003,124.169998,714100,121.24617
"588",122.07,124.339996,120.830002,123.889999,960700,120.972771
"589",122.93,123.669998,120.349998,121.230003,833600,118.375412
"590",121.029999,121.610001,119.93,120,1279100,117.17437
"591",119.089996,119.900002,117.839996,119.040001,2803800,116.236977
"592",117.459999,119.559998,115.379997,119.400002,2541800,116.588493
"593",116.5,116.940002,115.440002,116.43,1895400,113.688431
"594",116.739998,119.410004,116.690002,118.690002,756500,115.89521
"595",118.019997,119.330002,117.879997,118.720001,993100,115.924515
"596",119.389999,122.220001,118.040001,121.550003,723900,118.687874
"597",120.650002,122.25,120.639999,121.120003,616900,118.267998
"598",120.599998,122.129997,120,121.279999,409400,118.42424
"599",121.690002,123.93,121.690002,122.779999,614800,119.888916
"600",122.779999,123.949997,122.480003,123.839996,519600,120.92395
"601",122.190002,122.620003,120.5,121.059998,677000,118.582855
"602",121.470001,122.339996,120.769997,121.720001,551800,119.229347
"603",122.190002,124,121.769997,123.400002,1153200,120.874969
"604",123.010002,123.010002,121.580002,122.339996,1e+06,119.836655
"605",123.169998,124.900002,122.199997,123.150002,612300,120.630096
"606",121.980003,121.980003,119.980003,120.900002,1102400,118.426125
"607",120.900002,122.339996,119.910004,120.529999,1172400,118.063698
"608",121.07,124.300003,121.050003,124.190002,704700,121.648804
"609",125,128.190002,124.940002,128,1002800,125.380852
"610",128.139999,129.259995,127.190002,129.100006,729600,126.458336
"611",129.839996,131,129.449997,130.169998,618400,127.506454
"612",131.050003,131.130005,130.009995,130.210007,480000,127.545624
"613",131,131.059998,128.100006,128.649994,697300,126.01754
"614",128.649994,131.279999,128.619995,130.990005,811500,128.309677
"615",131.240005,133.039993,130.240005,132.630005,773500,129.916107
"616",132.789993,133.289993,131.630005,132.039993,472900,129.338181
"617",132.389999,133.149994,131.649994,132.600006,558600,129.886719
"618",133.5,134.270004,132.550003,132.759995,396900,130.043457
"619",132.990005,134.199997,132.289993,133.869995,633700,131.130722
"620",134.600006,136.210007,134.289993,134.979996,854500,132.218018
"621",134.5,135.070007,134.059998,134.070007,1601500,131.32666
"622",134.389999,134.389999,133.029999,133.160004,554400,130.435272
"623",132.990005,132.990005,130.860001,130.979996,605100,128.299866
"624",131.110001,131.429993,130.410004,131.100006,709700,128.417419
"625",131.610001,132.710007,130.809998,132.429993,716500,129.7202
"626",132.639999,135.639999,132.639999,135.240005,1839700,132.472702
"627",136.839996,136.990005,135.149994,135.830002,813100,133.050613
"628",135.800003,136.679993,135.020004,136.110001,884100,133.32489
"629",136.910004,138.850006,136.669998,138.610001,459400,135.773743
"630",138.070007,138.419998,136.350006,138.059998,419400,135.235001
"631",137.690002,137.690002,135.779999,136.199997,863800,133.413055
"632",135.970001,137.240005,135.339996,137.190002,612200,134.382782
"633",137.720001,137.949997,135.050003,135.25,674100,132.482513
"634",135.479996,136.869995,135.050003,136.669998,403400,133.873444
"635",136.889999,137.770004,135.960007,137.660004,499200,134.843185
"636",137.889999,137.889999,136.479996,137.210007,623200,134.402405
"637",137.210007,137.529999,136.809998,137.419998,388400,134.608078
"638",137.089996,138.850006,137.089996,137.990005,462900,135.166443
"639",137.789993,139.259995,136.929993,139.240005,599300,136.390854
"640",140.520004,140.520004,137.259995,137.300003,531700,134.490555
"641",139.089996,140.279999,137.660004,137.839996,586900,135.019485
"642",138.009995,140.800003,138.009995,140.490005,730300,137.61528
"643",140.149994,142.899994,139.539993,142.25,1540000,139.339279
"644",142.419998,144.029999,136.910004,137.589996,1846400,134.774597
"645",138.330002,143.050003,137.990005,142.339996,887900,139.427429
"646",142.339996,143.029999,141.649994,142.720001,666000,139.799667
"647",142.119995,142.179993,140.25,141.399994,1034200,138.506653
"648",141.559998,141.800003,138.139999,139.089996,976000,136.243912
"649",139.210007,140.320007,137.339996,138.199997,1290200,135.372131
"650",137.860001,138.800003,136.990005,138.070007,723600,135.244797
"651",135.630005,136.75,133.529999,134.679993,1361400,131.924164
"652",135.300003,137.570007,134.259995,137.410004,882200,134.598297
"653",135.929993,140.399994,135.25,140.25,972600,137.380173
"654",140.600006,144.460007,140.259995,144.009995,1107700,141.063248
"655",143.880005,143.960007,141.289993,141.699997,1222400,138.800522
"656",141.100006,141.470001,139.350006,139.860001,898000,136.998184
"657",139.529999,143.600006,139.529999,142.759995,702300,139.838806
"658",140.580002,141.669998,139.089996,139.940002,970300,137.076538
"659",140.339996,141.589996,139.25,141.289993,899200,138.398895
"660",142,143.990005,141.759995,143.740005,440000,140.798767
"661",145,145.559998,143.889999,144,861600,141.053452
"662",143.820007,143.899994,142.410004,142.75,1129800,139.829041
"663",143.570007,144.889999,142.809998,144.220001,876400,141.268951
"664",144.470001,144.839996,142.619995,143.910004,347800,141.347519
"665",143.410004,143.850006,141.25,141.75,949900,139.225998
"666",142.679993,143.429993,141.389999,143.419998,483200,140.866241
"667",144.369995,145.190002,143.699997,144.710007,506900,142.133301
"668",144.039993,145.300003,143.190002,144.889999,420100,142.310043
"669",146.279999,146.690002,145.460007,146.059998,523500,143.459259
"670",147,147.470001,145.940002,146.380005,573600,143.773529
"671",145.509995,147.320007,145.380005,145.619995,854800,143.027069
"672",146.639999,146.639999,145.759995,146.419998,508000,143.812851
"673",147.850006,148.589996,146.529999,146.779999,445400,144.166397
"674",146.360001,147.910004,146.360001,146.759995,630700,144.146759
"675",147.639999,147.639999,144.179993,144.5,615500,141.927032
"676",143.699997,143.830002,137.539993,140,1345100,137.507141
"677",140.179993,142.850006,139.669998,141.139999,705500,138.626862
"678",142.130005,144.169998,141.800003,141.940002,453000,139.412598
"679",142.789993,143.289993,140.919998,141.300003,763500,138.783997
"680",140.639999,141.789993,139.960007,139.979996,506900,137.487503
"681",140.559998,142.119995,139.960007,141.589996,728100,139.068832
"682",141.679993,142.059998,139.210007,141.619995,566800,139.098312
"683",141.860001,142.830002,141.179993,141.339996,616900,138.823288
"684",141.520004,141.779999,139.630005,141.050003,793200,138.538452
"685",140.669998,141.529999,139.929993,140.949997,717700,138.440231
"686",141.380005,142.979996,140.190002,140.850006,809000,138.342041
"687",141.309998,142.990005,140.449997,142.839996,819900,140.296585
"688",143.160004,143.809998,142.580002,143.210007,528200,140.660004
"689",143.910004,143.910004,140.169998,141.309998,1182600,138.793823
"690",140.880005,141.880005,140.399994,140.669998,723200,138.165222
"691",140.660004,141.800003,137.949997,138.270004,756000,135.807968
"692",136.949997,137.149994,134.179993,134.419998,676300,132.026489
"693",134.460007,136.729996,132.949997,136.5,1102100,134.069473
"694",137.240005,139.169998,136.979996,138.039993,713300,135.582016
"695",137.800003,138.589996,137.149994,137.759995,1036700,135.307037
"696",136.649994,137.119995,134.240005,136.070007,1016200,133.647125
"697",137.399994,139.649994,136.710007,139.520004,971600,137.035706
"698",139.460007,141.669998,139.020004,141.509995,634600,138.99025
"699",142.970001,144.949997,142.710007,143.929993,697600,141.367172
"700",143.710007,145.649994,142.690002,143.330002,382900,140.777847
"701",143.850006,145.440002,143.559998,144.960007,422200,142.37886
"702",145.110001,145.229996,142.960007,145.179993,376700,142.59491
"703",145.809998,146.800003,144.949997,146.699997,480100,144.08786
"704",145.699997,146.449997,144.5,144.679993,1069900,142.103836
"705",145.350006,146.130005,144.050003,145.509995,952200,142.919037
"706",145.660004,145.660004,139.210007,139.330002,1087800,136.849106
"707",139,139.949997,137.919998,139.369995,1845700,136.888367
"708",140,141.350006,131.899994,137.690002,3019700,135.238297
"709",136.919998,138.75,135.919998,137.899994,881000,135.444519
"710",138.160004,138.580002,135.940002,136.690002,1136200,134.256088
"711",136.490005,137.580002,135.5,135.839996,1298700,133.421219
"712",136.070007,136.070007,133.490005,135.009995,1198400,132.606003
"713",135.490005,137.350006,135.259995,136.710007,824600,134.275726
"714",137.509995,138.759995,136.399994,138.699997,770600,136.230286
"715",139.029999,139.350006,134.550003,134.800003,914700,132.399734
"716",134.960007,134.960007,131.570007,133.25,1431500,130.877335
"717",133.479996,135.720001,132.990005,135.179993,730600,132.772964
"718",135.740005,136.199997,132.759995,133.889999,626600,131.505966
"719",133.570007,134.570007,132.979996,133.960007,491600,131.574692
"720",133.210007,135.380005,132.089996,134.940002,666800,132.537247
"721",135.160004,135.850006,134.660004,135.110001,675500,132.704239
"722",134.589996,136.220001,134.100006,135.960007,880000,133.539093
"723",135.630005,137.860001,135.289993,137.660004,959300,135.208832
"724",137.710007,139.020004,136.550003,138.399994,865000,135.935638
"725",138.279999,140.050003,137.529999,139.490005,998800,137.006226
"726",139.889999,142.690002,139.630005,141.339996,738500,138.823288
"727",141.009995,142.009995,138.729996,139.899994,467100,137.40892
"728",139.279999,139.479996,137.490005,137.990005,527200,135.911819
"729",138.869995,139.389999,137.720001,138.119995,390500,136.039871
"730",138.5,139.639999,138.309998,138.839996,560100,136.749039
"731",139.029999,141.330002,138.880005,141.300003,1161800,139.171982
"732",141.699997,141.919998,139.740005,141.330002,488600,139.201538
"733",141.309998,141.470001,139.229996,139.639999,282600,137.536972
"734",139.570007,140.089996,138.199997,138.229996,477700,136.148209
"735",136.850006,137.479996,135.559998,136.160004,458100,134.109375
"736",136.070007,138.020004,136.070007,136.419998,512800,134.365463
"737",136.740005,137.970001,135.789993,137.940002,540300,135.862564
"738",139.089996,139.479996,137.940002,138.5,312900,136.414154
"739",137.830002,138.419998,137.380005,137.660004,345800,135.586807
"740",137.25,137.75,136.410004,136.520004,524600,134.463959
"741",136.949997,137.179993,135.229996,135.949997,504100,133.902512
"742",135.699997,138.929993,135.410004,138.529999,789600,136.443695
"743",138.220001,139.039993,135.880005,138.699997,815600,136.61113
"744",138.889999,140.190002,138.050003,138.25,735400,136.167892
"745",138.380005,138.529999,135.369995,136.160004,758300,134.109375
"746",136.339996,138.029999,135.619995,137.649994,1042100,135.576935
"747",137.139999,138.75,136.729996,137.779999,551100,135.704987
"748",138.820007,139.25,137.580002,138.610001,911300,136.522491
"749",138.690002,140,138.110001,139.440002,617300,137.339981
"750",139.440002,139.839996,138.820007,139.5,236900,137.399094
"751",140.029999,140.509995,139.380005,140.210007,373400,138.098404
"752",140.660004,140.889999,139.809998,140.210007,378300,138.098404
"753",140.220001,140.509995,138.470001,138.919998,389200,136.827805
"754",138.589996,140.179993,138.399994,140.119995,613500,138.00975
"755",140.669998,142.580002,139.490005,142.389999,832900,140.245544
"756",140.190002,143.050003,140.190002,142.869995,710600,140.718307
"757",142.110001,143.529999,141.710007,143.479996,729200,141.319138
"758",143.580002,143.809998,142.360001,143.210007,578100,141.053223
"759",143.559998,147.240005,143.509995,146.279999,1165600,144.076965
"760",147.080002,148.259995,146.550003,147.979996,703100,145.751373
"761",148.309998,148.309998,146.479996,146.720001,591200,144.510345
"762",146.809998,148.850006,146.809998,148.589996,571300,146.352173
"763",148.25,148.710007,147.110001,147.179993,662900,144.963425
"764",147.240005,150.169998,146.729996,149.770004,681100,147.514404
"765",150.809998,151.179993,149.399994,151.020004,560900,148.74559
"766",151.419998,153.619995,150.460007,153.029999,836700,150.725311
"767",152.529999,154.479996,151.759995,154.339996,910000,152.015594
"768",154.679993,155.429993,153.720001,154.75,678100,152.419403
"769",154.089996,155.039993,152.630005,154.949997,474000,152.616394
"770",155.320007,155.399994,153.199997,154.009995,589000,151.690536
"771",151.619995,153.509995,150.399994,153.029999,476900,150.725311
"772",153.559998,155.25,153.029999,154.649994,1033400,152.320923
"773",155.25,155.699997,154.039993,154.419998,487800,152.094391
"774",153.309998,154.190002,151.009995,152.729996,760000,150.429825
"775",151.619995,152.440002,148.979996,149.899994,751400,147.642456
"776",150.699997,152.509995,150.539993,152.270004,527400,149.976776
"777",154.190002,155.820007,153.740005,155.339996,579600,153.000504
"778",156.419998,157.089996,155.100006,155.889999,493000,153.542236
"779",156.889999,156.949997,155.75,155.970001,472800,153.621048
"780",155.529999,156.210007,155.199997,155.610001,479900,153.266449
"781",155.080002,155.690002,153.679993,154.720001,606900,152.389847
"782",155.990005,155.990005,153.210007,153.309998,571000,151.001114
"783",153.220001,154.960007,151.619995,154.520004,1285600,152.192886
"784",155.860001,164.770004,153.520004,162.259995,1751900,159.816315
"785",163,164.389999,162.050003,162.960007,900200,160.505768
"786",162.600006,162.600006,159.289993,159.630005,923100,157.225937
"787",160.119995,162.289993,159.770004,161.880005,789800,159.442017
"788",161.559998,162.089996,159.199997,161.429993,565600,158.99881
"789",160.479996,161.320007,158.779999,159.529999,786600,157.127441
"790",154.949997,157.929993,154.410004,155.699997,988500,153.355103
"791",156.740005,157,150.759995,152.190002,951300,149.897964
"792",153.350006,155.559998,151.600006,153.389999,873200,151.079895
"793",150.559998,152.089996,145.009995,145.089996,1003000,142.904892
"794",139.940002,143.529999,138.5,142.039993,1611500,139.900833
"795",143.970001,151.029999,143.050003,150.869995,1220000,148.597824
"796",150.330002,154.369995,148.899994,151.270004,1529100,149.377945
"797",153.970001,163.039993,152.600006,162.869995,1500700,160.83287
"798",158.929993,161.029999,155.679993,158.25,1703300,156.27066
"799",153.419998,155.970001,149.360001,154.179993,1496700,152.251572
"800",144.270004,148.320007,141.240005,141.690002,1331800,139.917801
"801",145.770004,152.869995,143.059998,152.860001,1249700,150.948044
"802",148.440002,152.029999,140.990005,145.479996,1627200,143.660355
"803",134.600006,139.759995,129.440002,135.470001,2160400,133.775604
"804",140.419998,142.419998,130.710007,140.710007,1713400,138.950058
"805",128.679993,131.740005,120.68,128.929993,1559300,127.317368
"806",131.809998,136.339996,128.970001,134,1669000,132.323975
"807",123.849998,127.169998,107.809998,124.110001,1862200,122.557671
"808",122.699997,122.699997,107.220001,115.410004,1724700,113.966492
"809",117,118,105.349998,105.650002,1240400,104.32856
"810",104.599998,110.980003,103.010002,104.620003,1525600,103.31144
"811",108.379997,114.93,107.150002,113.660004,1390900,112.238373
"812",113.339996,119.470001,108.309998,115.720001,1392300,114.272606
"813",117.419998,122.209999,117.029999,121.650002,902600,120.128441
"814",118.190002,123.220001,117.07,119.550003,749900,118.05471
"815",120.709999,124.610001,119.620003,122.099998,940900,120.572807
"816",121.239998,122.910004,119.040001,119.449997,1161800,117.955963
"817",115.440002,117.209999,112.550003,113.470001,1087600,112.050751
"818",112.040001,114.239998,107.040001,109.309998,1164800,107.94278
"819",108.25,112.089996,105.660004,106.620003,792400,105.28643
"820",111.290001,114.959999,110.260002,113.849998,1030300,112.426003
"821",120.629997,123.339996,116.019997,116.239998,1279400,114.78611
"822",117.410004,124.169998,115.68,122.68,747900,121.145561
"823",123.389999,128,123.199997,124.220001,873400,122.66629
"824",123.230003,124.07,118.580002,121.419998,1160100,119.901314
"825",123.309998,130.509995,121.129997,129.789993,1210300,128.166626
"826",126.690002,127.739998,124.029999,124.260002,849600,122.705803
"827",124.940002,125.610001,120.550003,122,950300,120.474075
"828",124.190002,128.119995,124.190002,127.970001,1046100,126.3694
"829",126.440002,130.669998,123.410004,125.809998,1469300,124.236404
"830",126,133.559998,122.190002,130.039993,2590700,128.413498
"831",130.889999,132.910004,128.229996,132.490005,1136200,130.832855
"832",132.419998,133.789993,131.080002,131.320007,785500,129.67749
"833",131.360001,131.710007,129.389999,131.419998,615100,129.776245
"834",132.850006,138.529999,132.399994,138.089996,884400,136.362808
"835",140.600006,143.210007,138.699997,140.679993,795000,138.92041
"836",142.919998,144.589996,140.639999,143.5,783700,141.705154
"837",141.729996,142.139999,138.619995,138.899994,1043200,137.162674
"838",137.160004,138.630005,135.850006,137.889999,702500,136.165314
"839",136.759995,141.910004,135.639999,141.710007,874200,139.937546
"840",142.410004,147.839996,142.410004,146.619995,980200,144.786102
"841",147.020004,148.100006,145.690002,146.259995,703200,144.430618
"842",148.320007,149.880005,147.440002,148.309998,661200,146.455002
"843",148.820007,150.710007,148.520004,149.380005,506200,147.511612
"844",148.649994,149.720001,147.330002,147.539993,1118800,145.694611
"845",147.25,148.369995,145.289993,145.470001,996300,143.650513
"846",145,145.289993,141.149994,142.899994,921700,141.11264
"847",141.479996,145.169998,140.789993,145.039993,879500,143.225861
"848",143.490005,145.460007,142.320007,144.419998,1478600,142.613647
"849",148.240005,149.119995,145.130005,146.100006,1085600,144.272629
"850",146.039993,147.919998,145.720001,146.210007,729400,144.381241
"851",148,150.979996,148,149.509995,871900,147.639969
"852",148.25,149.199997,146.080002,146.699997,608400,145.244003
"853",146.080002,147.880005,146.080002,147.029999,734600,145.570694
"854",149.720001,153.759995,149.039993,151.25,1125300,149.748825
"855",152.960007,154.229996,149.619995,150.899994,1808800,149.402313
"856",152.660004,155.970001,151.360001,154,1749800,152.471527
"857",154.830002,155.199997,151.270004,153.559998,1431800,152.035919
"858",153.830002,156.649994,153.259995,155.050003,949800,153.511139
"859",155.820007,167.389999,154.080002,167.119995,1638000,165.461349
"860",168.720001,174.080002,166.710007,174.009995,1415900,172.282928
"861",172.820007,177.190002,172.820007,176.570007,1224900,174.817535
"862",178.759995,179.740005,174.520004,177.009995,1095500,175.253159
"863",175.860001,180.070007,174.779999,179.449997,1074100,177.66893
"864",177.910004,177.929993,172.630005,175.029999,1078000,173.292816
"865",175.880005,176.779999,174.389999,175.039993,833400,173.302719
"866",172.440002,174.059998,166.580002,168.649994,1002900,166.976151
"867",172.309998,173.389999,164.389999,167.979996,793200,166.31279
"868",164.440002,169.089996,163.809998,168.960007,841600,167.283081
"869",173.160004,173.740005,167.630005,169.740005,758200,168.055328
"870",170.419998,172.820007,168.850006,170.470001,626700,168.778091
"871",169.419998,172.289993,168.710007,170.839996,895700,169.144409
"872",172.839996,173.279999,167.320007,167.899994,934600,166.233566
"873",168.110001,172.110001,167.289993,171.369995,520100,169.669144
"874",172.070007,172.789993,170.759995,171.630005,513200,169.926559
"875",170.399994,171.389999,166.020004,166.169998,665400,164.520752
"876",165.639999,168.119995,163.389999,167.940002,465000,166.273193
"877",167.410004,168.520004,165.869995,167.529999,1111600,165.867264
"878",167.830002,168.860001,165.699997,167.720001,443100,166.055374
"879",167.009995,172.639999,166.720001,171.880005,823900,170.174072
"880",172.399994,175.059998,172.270004,173.570007,682700,171.847321
"881",174.919998,175.940002,171.830002,171.899994,689600,170.193878
"882",173.729996,174.589996,171.25,171.550003,884400,169.847351
"883",171.089996,172.619995,168.039993,168.699997,1332900,167.02565
"884",168.470001,170.110001,168.470001,169.100006,750400,167.421677
"885",168.669998,169.350006,160.339996,161.789993,1839500,160.184219
"886",161.130005,163.479996,160.559998,163.110001,679600,161.491135
"887",165.089996,166.669998,163.020004,163.639999,708800,162.015869
"888",162.869995,164.039993,161.449997,163.440002,845200,161.817856
"889",165.169998,165.800003,163.380005,164.940002,715600,163.302963
"890",164.820007,165.669998,162.779999,165.210007,628300,163.570282
"891",166.139999,167.520004,165.179993,166.800003,785900,165.144501
"892",166.460007,168.869995,166.089996,167.800003,864200,166.134583
"893",168.380005,169.080002,165.800003,166.330002,771100,164.679153
"894",166.589996,169.210007,166.470001,168.009995,1231100,166.342499
"895",175,181.759995,174.369995,176.639999,2603400,174.886826
"896",176.960007,176.960007,165.610001,167.160004,1315500,165.500931
"897",167.869995,168.160004,163.75,165.360001,978200,163.718811
"898",165.429993,166.199997,162.240005,162.380005,916100,160.768372
"899",162.039993,166.059998,162.039993,165.630005,572500,163.98613
"900",163.699997,164.630005,162.119995,163.429993,487100,161.807938
"901",163.869995,164.429993,160.460007,162.559998,525300,160.946579
"902",163.259995,163.740005,161.649994,162.860001,411700,161.243622
"903",162.460007,163.479996,160.220001,160.75,524000,159.154556
"904",161.839996,163.179993,161.770004,162.619995,458400,161.005981
"905",162.100006,163.139999,162.100006,162.779999,387500,161.164413
"906",163.100006,166.720001,162.610001,166.639999,594900,164.986099
