"","HUM.Open","HUM.High","HUM.Low","HUM.Close","HUM.Volume","HUM.Adjusted"
"454",332.730011,334.799988,327.23999,328.380005,646600,321.429443
"455",329.350006,331.959991,324.029999,326.649994,653500,319.736023
"456",323.049988,326.799988,320.01001,325.829987,440400,318.93335
"457",325.179993,326.950012,317.23999,317.73999,438000,311.014618
"458",318.459991,324.25,316.579987,321.579987,452300,314.773346
"459",320.380005,322,315.640015,318.25,462600,311.513824
"460",320.100006,323.040009,313.890015,317.609985,671500,310.88739
"461",318.589996,323.970001,314.709991,323.5,448800,316.652771
"462",325.429993,330.290009,319.859985,320.410004,972700,313.628082
"463",321.720001,325.049988,319.410004,320.869995,968300,314.07843
"464",322.700012,331.149994,320.959991,323.049988,684600,316.21225
"465",323.880005,329.380005,323.149994,326.609985,514800,319.696869
"466",326.540009,332.070007,325.950012,331.809998,772400,324.786835
"467",335.450012,355.880005,334.670013,353.980011,1599600,346.487579
"468",353,353.049988,337.269989,339.589996,1068400,332.402191
"469",338.559998,342.029999,336,338.950012,783400,331.775696
"470",338.48999,339.429993,335.730011,337.649994,772200,330.503174
"471",337.890015,338.720001,333.170013,334.070007,985600,326.999054
"472",333.720001,335.380005,319.589996,320.410004,1534900,313.628082
"473",319.709991,320.029999,312.269989,318.01001,1122800,311.278931
"474",317,319.970001,314.570007,319.730011,1268300,312.962494
"475",319.76001,320.690002,309.540009,310.399994,1050400,303.830048
"476",308.549988,308.869995,299.630005,307.220001,1705300,300.717346
"477",307.549988,308.899994,302,305.100006,1414300,298.642212
"478",303.570007,306.920013,302.910004,305.920013,309400,299.444916
"479",307.23999,314.920013,306.059998,313.549988,1073200,306.91333
"480",312.079987,313.869995,306.790009,309.630005,996800,303.076263
"481",311.23999,329.040009,311.23999,328.899994,1373300,321.938416
"482",327.470001,332.690002,326.059998,330.290009,912400,323.299042
"483",331.320007,332.959991,328.420013,329.470001,1138000,322.496338
"484",330.26001,333.690002,322.980011,333.480011,1795000,326.421448
"485",333.200012,336.130005,323.579987,324.470001,1951900,317.602203
"486",322.640015,322.640015,306.670013,316.269989,1913700,309.575745
"487",314.829987,318.140015,304.76001,306,1321000,299.523102
"488",306.98999,308.540009,297,307.320007,1268700,300.815216
"489",310.959991,313.019989,303.600006,306.070007,869700,299.591675
"490",307.109985,315.049988,307.109985,310.519989,866000,303.947449
"491",312.600006,318.76001,311.339996,312.5,948800,305.885559
"492",309.809998,309.809998,298.279999,299.929993,1121500,293.581604
"493",294.609985,305.209991,294.079987,303.220001,1897300,296.802002
"494",305.070007,306.709991,289.179993,292.019989,1497200,285.83902
"495",291.920013,292.230011,281.059998,283.290009,1655500,277.293854
"496",284.25,284.420013,275.579987,278.089996,1470700,272.203888
"497",275.019989,284.910004,274.640015,274.640015,2110000,268.826904
"498",273.609985,276.820007,271.01001,273.359985,514900,267.573944
"499",273.850006,282.920013,272.109985,282.609985,836800,276.628235
"500",280.209991,284.630005,273.929993,284.429993,887800,278.409637
"501",286.23999,287.480011,280.649994,282.279999,849700,276.791718
"502",282.940002,287.160004,281.970001,286.480011,860500,280.910095
"503",283.309998,283.859985,277.230011,281.589996,1168800,276.115173
"504",281.399994,283.019989,269.179993,269.700012,1330600,264.45636
"505",272.309998,279.720001,271.070007,276.619995,1698900,271.241821
"506",277,279.880005,274.529999,276.579987,1298700,271.202606
"507",278.709991,280.299988,271.209991,274.929993,1313100,269.584656
"508",276.019989,281.290009,275.440002,276.25,775500,270.879059
"509",275.109985,276.179993,271.910004,275.019989,855900,269.672913
"510",275.899994,284.769989,275.200012,283.470001,1081400,277.958649
"511",280.700012,284.079987,280.429993,282.079987,842800,276.595612
"512",284,289.630005,284,288.609985,893000,282.998657
"513",289.890015,293.5,287.859985,293.299988,1037300,287.597504
"514",291.76001,293.890015,290.570007,291.019989,1195700,285.361816
"515",293,296.890015,292.790009,295.559998,766300,289.813629
"516",294.309998,298.920013,293.839996,298.779999,1614900,292.970917
"517",299.429993,299.980011,292.609985,299.279999,1432300,293.461243
"518",299.049988,302.899994,296.730011,300.529999,806000,294.686981
"519",302.98999,303.98999,298.950012,300.679993,660900,294.834015
"520",299.730011,302.190002,295.75,301.630005,921100,295.765564
"521",302.359985,302.359985,297.709991,300.820007,614600,294.971313
"522",304.5,308.160004,303.220001,306.390015,802900,300.433014
"523",306.380005,309.410004,304.480011,308.98999,918600,302.982452
"524",306.200012,309.649994,299.809998,306.299988,1127700,300.344757
"525",306.279999,308.980011,301.890015,305.959991,758700,300.011353
"526",306.540009,308.459991,303.119995,303.410004,964400,297.510986
"527",298.290009,304,291.609985,301.769989,1224400,295.902832
"528",300.570007,305.429993,299.980011,303.970001,1018700,298.060059
"529",303.649994,303.839996,297.660004,298.890015,697100,293.078857
"530",299.670013,301,293.579987,293.76001,1423500,288.048645
"531",295.76001,297.369995,290.709991,296.329987,1370800,290.568634
"532",296.98999,300.709991,295.51001,299.350006,1167200,293.529846
"533",298.350006,302.809998,295.690002,301.559998,1020200,295.69693
"534",304.730011,311.209991,303.220001,310.299988,1278400,304.266937
"535",310.48999,312,305.149994,305.399994,1013500,299.462311
"536",304.440002,310.029999,304.440002,308.880005,846500,302.874603
"537",309.149994,311.309998,305.730011,307.559998,867000,301.580261
"538",307.73999,311.299988,306.279999,309.679993,584200,303.659088
"539",310.880005,311.369995,304.559998,304.869995,1349100,298.942535
"540",303.890015,304.76001,302.130005,302.350006,1144200,296.471527
"541",300.730011,302.269989,286.660004,287.970001,1996700,282.371185
"542",288,292.209991,281.779999,285.040009,1770300,279.498169
"543",286.769989,291.140015,285.26001,291.019989,1426900,285.361816
"544",291.179993,292.170013,275.76001,277.660004,1166700,272.261536
"545",277.660004,279.880005,273.100006,277.230011,1691000,271.839966
"546",277.049988,277.049988,269.820007,272.100006,1068800,266.809692
"547",273.559998,275.350006,266.019989,268.440002,1358600,263.220886
"548",267.320007,271.450012,265.48999,268.269989,768700,263.054169
"549",268.600006,273.559998,266.320007,273.100006,1236600,267.790283
"550",273.769989,275.290009,269.640015,274.450012,1062400,269.114014
"551",275.839996,284.549988,275.790009,283.029999,1729300,277.527252
"552",282.859985,284.320007,279.179993,279.820007,806500,274.379608
"553",280.209991,283.540009,279,280.140015,1851100,274.69342
"554",280.769989,282.600006,278.950012,282.170013,1048900,276.68396
"555",283.589996,290.01001,279.809998,286.660004,895400,281.086609
"556",285.619995,285.619995,274.75,275.309998,1537600,269.957306
"557",273.920013,277.600006,273.619995,276.76001,525600,271.379089
"558",276.720001,276.720001,271.519989,272.600006,678100,267.299957
"559",272.5,272.5,265.019989,270.160004,975500,264.90741
"560",271.179993,272.859985,260.220001,262.910004,1532100,257.79837
"561",263.230011,267.970001,259.130005,262.890015,1257600,257.778809
"562",263.170013,263.769989,259.850006,262.609985,879600,258.044098
"563",264.75,266.51001,261.420013,266,1215800,261.375183
"564",268.290009,268.880005,264.079987,268.329987,899100,263.664581
"565",270.01001,270.910004,261.73999,262.320007,1084200,257.759125
"566",263.970001,264.980011,258.040009,263.76001,1779300,259.174133
"567",264.720001,271.899994,263.410004,271.369995,1174500,266.651764
"568",270.390015,276.73999,268.799988,276.480011,1122100,271.672943
"569",276.059998,278.649994,271.980011,273.559998,1084500,268.803711
"570",272.470001,275.179993,269.089996,274.630005,1003000,269.855042
"571",274.940002,275.279999,266.220001,266.5,1209300,261.866455
"572",267.549988,268.579987,255.380005,260.73999,2114400,256.206604
"573",261.529999,262.230011,251.690002,253.309998,1840700,248.905807
"574",254.630005,254.839996,251.059998,254,2509800,249.583771
"575",256.420013,257.529999,233,235.100006,4794300,231.01239
"576",236.509995,237.179993,225.649994,232.889999,3951900,228.84079
"577",233.779999,242.619995,233.740005,240.690002,2018700,236.505173
"578",241.449997,247.75,241.320007,242.600006,1578300,238.381989
"579",243.059998,248.669998,239.589996,248.449997,2078900,244.130264
"580",248.809998,251.110001,246.850006,249.889999,1883200,245.545227
"581",249.270004,253.160004,247.610001,251.860001,1487200,247.480988
"582",251.960007,259.25,251.899994,258,1684700,253.514236
"583",258.01001,259.179993,255.380005,256.839996,994700,252.374405
"584",256.890015,258,249,255.410004,1383200,250.969254
"585",250.089996,254,242.009995,246.160004,2707200,241.880096
"586",247.130005,248.75,240.339996,247.380005,1758300,243.078918
"587",247.800003,250.949997,246.050003,249.5,1361400,245.162018
"588",245.979996,253.759995,245.050003,249.649994,2213400,245.309402
"589",248.380005,249.360001,242.729996,245.279999,1388000,241.015366
"590",244.050003,249.660004,241.800003,247.779999,1130900,243.471924
"591",245.300003,246.130005,242.190002,243.889999,1388600,239.649551
"592",244.210007,245.580002,238.740005,244.059998,1115700,239.816589
"593",239.740005,242.169998,235.619995,235.679993,1369700,231.582291
"594",236.070007,237.809998,233.75,235.110001,1974400,231.022202
"595",234.789993,244.639999,233,243.679993,1509100,239.443207
"596",244.330002,245.619995,241.309998,242.220001,1436800,238.008575
"597",241.770004,249.5,240.509995,247.820007,1389100,243.511246
"598",247.119995,251.139999,246.220001,250.029999,1633200,245.682785
"599",250.830002,257.51001,250.619995,256.76001,1470900,252.295792
"600",255.600006,261.309998,255.5,260.730011,2141600,256.196686
"601",259,260.100006,255.600006,259.5,1888200,254.988113
"602",259.769989,264.929993,259.769989,263.329987,2333300,258.751526
"603",262.799988,264.320007,252.009995,252.050003,1660800,247.667694
"604",250.559998,251.770004,248,251.039993,1082200,246.675217
"605",251.259995,251.850006,245.350006,247.860001,835500,243.550537
"606",245.699997,247.729996,241.190002,244.860001,1709100,240.602692
"607",254.899994,259.309998,247.210007,250.320007,2589800,245.967758
"608",250.919998,254.039993,247.020004,252.830002,1903100,248.434113
"609",253.619995,255.169998,250.539993,251.929993,1665900,247.549759
"610",252.449997,252.589996,246.449997,246.850006,1134200,242.55809
"611",248.089996,250.190002,246.270004,248.869995,899600,244.542969
"612",249.320007,251.669998,247.410004,249.669998,673200,245.329071
"613",249.470001,256.529999,242.759995,243.210007,1232200,238.981339
"614",243.389999,246.169998,242.889999,246.080002,1639100,241.801483
"615",245.729996,255.050003,245.279999,254.729996,1297900,250.301071
"616",255.149994,255.660004,250.25,251.830002,966500,247.451508
"617",251.559998,255.539993,250.809998,254.770004,636300,250.340363
"618",256.100006,259.320007,254.550003,257.959991,1010100,253.474915
"619",257.700012,259.230011,255.869995,256.790009,1209500,252.325241
"620",258.410004,260.100006,254.490005,258.829987,1137500,254.329803
"621",259.950012,271.880005,258.899994,270.209991,2522500,265.511963
"622",271.01001,271.01001,265.029999,267.279999,1197000,262.632843
"623",268.209991,268.880005,260.779999,261.839996,1171700,257.287476
"624",261.619995,263.700012,258.019989,261.950012,1132500,257.395538
"625",261.980011,268.809998,261.450012,264.600006,1003300,260.546509
"626",265.440002,266.420013,260,265.299988,2360800,261.235779
"627",266.820007,266.820007,260.48999,261.140015,1017200,257.139526
"628",260.899994,260.899994,254.539993,259.429993,1171200,255.455719
"629",259.950012,264.480011,259.890015,262.51001,481100,258.488617
"630",261.98999,267.440002,261.380005,264.649994,645900,260.595734
"631",263.869995,264.670013,259.690002,264.149994,733500,260.103363
"632",262.51001,265.579987,259.179993,260.140015,957600,256.154877
"633",260.679993,268.339996,260.519989,267.910004,1058000,263.805786
"634",280.73999,284.220001,276.399994,280.190002,2364700,275.897675
"635",281.149994,291.390015,280.799988,291.25,2058800,286.788269
"636",290.910004,290.910004,284.01001,285.320007,1317100,280.949097
"637",286.089996,287.649994,282.649994,284.299988,797000,279.944763
"638",283.089996,285.410004,281.779999,281.980011,706200,277.660278
"639",279.279999,286.649994,276.700012,283.329987,831600,278.989532
"640",283.679993,284.01001,278.279999,281.670013,733400,277.355042
"641",282.709991,283.649994,278.829987,282.190002,771100,277.867065
"642",281.630005,283.320007,277.98999,281.670013,772000,277.355042
"643",281.48999,281.48999,271.570007,276.089996,1490700,271.860474
"644",276.079987,278.089996,273.160004,274.440002,798400,270.235748
"645",275.690002,278.399994,273.309998,276.869995,886400,272.62854
"646",277,283.380005,276.940002,281.019989,704800,276.714966
"647",279.059998,284.519989,274.440002,284.519989,935600,280.161377
"648",301.290009,302.440002,290.820007,296.75,2666800,292.20401
"649",298.5,301.820007,295.600006,298.190002,1637300,293.621948
"650",297.01001,300.440002,293.100006,293.929993,1693200,289.427246
"651",291.329987,291.329987,282.519989,286.679993,1528500,282.288269
"652",288.149994,292.730011,286.079987,292.25,1051800,287.772888
"653",288.140015,294.790009,284.570007,293.890015,935500,289.387817
"654",294.579987,296.609985,291.040009,295.25,578900,290.726959
"655",295.899994,299.769989,294.190002,297.779999,750700,293.218231
"656",300,300,294.200012,295.5,1165000,290.973175
"657",294.230011,305.470001,294.230011,304.869995,1100600,300.199585
"658",301.190002,302.26001,295.350006,296.299988,2099700,291.760895
"659",297.640015,298.040009,290.660004,291.059998,1080200,286.601166
"660",295.320007,297.730011,294.26001,297,609400,292.450134
"661",299.76001,301.209991,297.73999,298.570007,791100,293.996124
"662",297.690002,297.690002,293.119995,294.420013,743700,289.909729
"663",295.480011,298.679993,295.160004,298,382500,293.434845
"664",298.170013,299.269989,288.600006,288.820007,1107600,284.395508
"665",288.48999,293.459991,285.440002,286.959991,847500,282.563995
"666",289,290.600006,287.450012,288.790009,539100,284.365936
"667",289.119995,290.51001,271.940002,272.059998,1665200,267.892242
"668",272.059998,279.980011,270.720001,276.079987,859400,271.850677
"669",278.880005,280.959991,276.619995,279.48999,1093800,275.208405
"670",281,284.709991,279.859985,283.209991,633000,278.87146
"671",282.480011,282.839996,277.649994,280.359985,716100,276.065125
"672",282.73999,283.98999,272.720001,274.179993,1008200,269.979767
"673",277.850006,278.75,271.390015,274.709991,859400,270.501648
"674",274.440002,277.679993,273.040009,273.51001,598600,269.320007
"675",273.429993,278.149994,272.269989,275.690002,816400,271.466644
"676",276.470001,280.839996,275.709991,276.850006,1089100,272.608887
"677",276.200012,278.320007,272.119995,276.809998,1066200,272.569489
"678",277.450012,278.920013,267.779999,268.380005,1423500,264.268585
"679",270.399994,279.73999,270.399994,274.690002,943000,270.481934
"680",271.950012,280.390015,271.950012,278.279999,726000,274.016968
"681",278.279999,278.790009,272.350006,273.779999,861300,269.585907
"682",273.170013,276.01001,271.660004,273.130005,629800,268.945862
"683",273.799988,279.73999,273.23999,278.410004,871500,274.144989
"684",279.600006,282.390015,276.76001,277.279999,994100,273.032288
"685",275.670013,279.01001,274.079987,277.299988,744700,273.051971
"686",277.869995,279.25,273.559998,274.970001,700900,270.75769
"687",274.589996,277.420013,265.179993,267.690002,1660600,263.589203
"688",268.100006,268.649994,258.420013,263.920013,2324100,259.876984
"689",264.529999,266.970001,256.619995,257.589996,1092100,254.173584
"690",253.009995,258,252.089996,255.669998,1390300,252.279083
"691",255.949997,256.709991,248.639999,254.380005,1319200,251.006149
"692",253.610001,259.089996,252.75,255.490005,1014700,252.101471
"693",255.240005,256.480011,251.479996,253.559998,936400,250.197037
"694",253.940002,256.649994,253.009995,256.059998,744300,252.663895
"695",255.990005,257.089996,254.449997,255.240005,865200,251.854782
"696",252.949997,253.919998,250.520004,253.169998,962300,249.812225
"697",255.130005,257.059998,253.440002,253.800003,738700,250.433853
"698",257.410004,262.190002,254.720001,261.149994,1201000,257.68634
"699",263.769989,269.519989,263.109985,266.26001,1258300,262.728638
"700",265.529999,266.089996,263.369995,264,840000,260.498566
"701",269.440002,277.420013,269.290009,276.640015,1338000,272.970947
"702",275.51001,277.109985,274.079987,275.369995,955700,271.717743
"703",276.200012,285.709991,275.940002,285.5,1519300,281.71344
"704",288.149994,290,282.820007,289.26001,1884800,285.423615
"705",289.26001,290.019989,286.690002,287.149994,850500,283.341492
"706",286.380005,293.410004,285.880005,290.109985,785300,286.262299
"707",288.369995,293.170013,287.269989,290.209991,642800,286.360962
"708",290.670013,291.5,285.470001,286.609985,648500,282.808655
"709",287.570007,289.220001,285.519989,288.089996,517700,284.269073
"710",288.25,292.230011,288.25,289.369995,453900,285.532104
"711",289.119995,296.440002,287.309998,295.839996,820100,291.91629
"712",296.690002,296.959991,292.579987,294.190002,568700,290.288177
"713",293.540009,295.920013,289.5,294.200012,638500,290.298065
"714",295.519989,298.929993,292.940002,296.200012,770900,292.271545
"715",296.700012,298.619995,293.049988,296.98999,596900,293.051086
"716",299,300.380005,293.119995,294.75,863500,290.840729
"717",302.019989,306.769989,296.769989,304.940002,1648700,300.895599
"718",306.809998,316.25,303.559998,315.140015,1710400,310.960327
"719",315.720001,320.01001,314.149994,317.579987,1429600,313.36795
"720",316.920013,320.119995,315.850006,317.559998,1479900,313.348236
"721",316.369995,320.829987,315.320007,320.290009,1096100,316.041992
"722",318.089996,321.480011,318.089996,318.899994,611100,314.670441
"723",318.679993,320.51001,316.929993,318,966300,313.782379
"724",318.019989,340.480011,317.01001,335.549988,2212900,331.099579
"725",334.859985,341.98999,331.910004,334.540009,1607500,330.103058
"726",336,337.790009,331.829987,336.130005,736100,331.671936
"727",336.299988,338.369995,332.690002,337.769989,878900,333.290131
"728",336.399994,338.75,335.480011,338.470001,1235700,333.980865
"729",337.309998,338.899994,336.01001,338.23999,775000,333.753906
"730",339.700012,345.190002,336.670013,344.820007,1062400,340.246643
"731",344.820007,345.709991,341.359985,342.089996,1291400,337.552917
"732",342.109985,344.859985,341.410004,341.940002,473700,337.404816
"733",341.559998,343.420013,339.640015,341.230011,306300,336.704315
"734",342.390015,343.290009,336.859985,338.25,816600,333.763824
"735",335.029999,343.929993,333.279999,341.839996,884800,337.306183
"736",342.01001,346.799988,342.01001,344.119995,714700,339.556
"737",344.119995,346.679993,341.23999,345.209991,725600,340.631439
"738",345.299988,350.459991,345.299988,348.140015,902200,343.522614
"739",347.429993,347.579987,342.170013,342.279999,642800,337.740356
"740",342.519989,345.540009,340.570007,344.559998,687100,339.990112
"741",344.799988,348.179993,341.279999,344.779999,688100,340.207214
"742",345.190002,348.690002,343.640015,347.029999,829900,342.427338
"743",347.399994,353.820007,347,353.130005,862500,348.446472
"744",356.519989,370.589996,352.630005,365.880005,2135100,361.027344
"745",365.359985,367.399994,359.73999,363.920013,1275100,359.093384
"746",363.920013,372.309998,362.700012,367.549988,982800,362.675171
"747",367.459991,369.970001,363.940002,365.600006,1048500,360.751068
"748",367.769989,369.480011,364.570007,368.790009,1868200,363.898773
"749",369.160004,370.850006,367.470001,367.76001,533000,362.882446
"750",368.230011,369.579987,366.529999,368.339996,172500,363.454681
"751",368.51001,370.209991,364.809998,369.609985,366400,364.707825
"752",371.799988,372.920013,369.880005,371,363500,366.079437
"753",370.380005,371.049988,366.880005,367.769989,414800,363.431061
"754",367.799988,369.149994,363.019989,366.519989,557300,362.195801
"755",367.160004,367.899994,360.529999,363.23999,678000,358.954529
"756",366.799988,372,364.380005,364.859985,891400,360.555389
"757",364.25,370.640015,363.5,370.549988,956800,366.178253
"758",369,369,363.089996,366.869995,669200,362.541687
"759",368.179993,376.399994,367.390015,375,1201700,370.575806
"760",373,373.76001,363.200012,364.51001,1760800,360.209564
"761",366.079987,369.079987,362.630005,364.119995,1035700,359.824158
"762",363.209991,364.75,354.769989,356.880005,1732000,352.669556
"763",356.26001,361.429993,355.200012,357.25,1377100,353.035187
"764",358.140015,369.23999,355.890015,364.070007,1126800,359.774689
"765",366.109985,367.829987,363.76001,367.130005,529700,362.798645
"766",364.5,368.070007,362,366.549988,882800,362.225433
"767",363.26001,369.929993,361.940002,364.869995,849400,360.565247
"768",367.100006,368.100006,360.929993,365.720001,561000,361.405212
"769",365.640015,367.679993,361.820007,363.579987,709000,359.290497
"770",364.450012,364.450012,354.190002,356.899994,973900,352.689301
"771",352.420013,352.859985,344.130005,346.910004,1295000,342.817169
"772",348.100006,357.200012,346.01001,352.850006,999600,348.687103
"773",352.079987,355.109985,348.309998,351.570007,1581300,347.42218
"774",348.350006,350.51001,340.019989,343.23999,1225100,339.19046
"775",340.450012,341.529999,332.910004,336.23999,1519600,332.273071
"776",339.149994,341.279999,332.26001,333.089996,1354700,329.160248
"777",337.119995,346.179993,335.730011,342.75,1410100,338.706238
"778",349.429993,367.929993,349.429993,364.799988,1572900,360.496124
"779",366.75,366.75,347.309998,359.149994,1193700,354.91275
"780",359.149994,361.179993,352.600006,353.26001,938600,349.092255
"781",351.660004,356.190002,351.089996,353,748300,348.835297
"782",353.880005,357.51001,351.799988,357.170013,648400,352.956177
"783",361.48999,375.190002,361.48999,373.859985,1581100,369.449188
"784",370.089996,381.040009,370.089996,380.200012,1344300,375.714447
"785",379.679993,380,370.799988,375.850006,837700,371.415741
"786",376.959991,385,370,372.119995,1029800,367.729767
"787",372.5,379.220001,371.01001,378.519989,539300,374.05426
"788",373.980011,375.019989,366.320007,370.98999,822200,366.613068
"789",368.440002,371.459991,363.320007,369.670013,526300,365.308655
"790",353,355.940002,345.640015,346.160004,1213000,342.07605
"791",349.640015,349.640015,329.690002,332.019989,1253600,328.102814
"792",333.089996,336.190002,323.619995,328.670013,1250500,324.792389
"793",322.26001,325.980011,312.450012,314.329987,1484800,310.62149
"794",306.850006,319.779999,304.140015,319.679993,2130100,315.908417
"795",321.5,346.970001,313.660004,345.359985,1856200,341.2854
"796",344.809998,353.649994,322.609985,325.369995,1914900,321.531281
"797",358.609985,374.690002,357.51001,372.339996,3319300,367.947174
"798",364.5,379.369995,361.850006,370.600006,2270000,366.227661
"799",358.5,368.279999,351.420013,367.01001,2131900,362.680054
"800",336.690002,348.809998,323.299988,337.200012,2165800,333.221802
"801",346.329987,357.309998,342.130005,349.299988,1816900,345.178955
"802",342.040009,350.559998,325.720001,328.220001,2243700,324.347717
"803",305.529999,317.079987,291.230011,293.049988,1726100,289.59259
"804",307,314.589996,280.059998,313.910004,2184500,310.206512
"805",261.049988,292.299988,251.130005,270.209991,2795300,267.022064
"806",276.01001,277.850006,262.040009,272.579987,2568200,269.364075
"807",257.809998,259.309998,230,246.580002,3177900,243.670853
"808",246.580002,261.329987,235.020004,256.190002,1912300,253.16748
"809",261.01001,273.809998,230.279999,230.610001,3308800,227.889267
"810",230.850006,239.779999,208.25,214.429993,3564600,211.900177
"811",227.550003,243.929993,218.100006,234.059998,3403200,231.298569
"812",229.179993,281.279999,225.630005,269.01001,3035200,265.836273
"813",272.339996,306.959991,270.040009,304.480011,2204100,300.887787
"814",290.140015,304,289,297.070007,1918700,293.565186
"815",299.320007,318.970001,298.070007,311.230011,1635900,308.206512
"816",312.059998,317.850006,298.579987,314.019989,2504200,310.969452
"817",300,302.470001,288.01001,298.75,1607700,295.847778
"818",293,306.940002,287.899994,300.109985,1068700,297.19458
"819",293.679993,299,285.48999,291.630005,1198700,288.796967
"820",305.220001,330.839996,301.290009,327.470001,1559200,324.288818
"821",340.089996,345,318.059998,320.049988,1747300,316.940857
"822",324.820007,346,319.329987,337.26001,1619600,333.983704
"823",336.76001,345.23999,332.480011,341.899994,2190100,338.578583
"824",343.690002,349.029999,337.540009,348.26001,1380300,344.876831
"825",356.269989,364.040009,351.290009,352.209991,1497300,348.788422
"826",349,359.329987,344.950012,353.540009,1431300,350.10553
"827",356,380.350006,353.279999,377.309998,1451100,373.644623
"828",381.619995,383.670013,365.670013,373.589996,1441300,369.960724
"829",367.109985,377.579987,366,367.329987,1172400,363.761566
"830",360.5,363.230011,356.01001,358.859985,980300,355.373871
"831",365.179993,376.220001,364.290009,367.170013,1072200,363.603119
"832",370.730011,375.809998,363.149994,366.070007,1233400,362.513824
"833",369.820007,369.820007,363.329987,369.089996,941200,365.504486
"834",372.399994,374.880005,366.779999,373.519989,704700,369.891418
"835",378.829987,379.130005,359.459991,362.869995,1302400,359.344879
"836",380,386.76001,365,377.380005,1760600,373.713898
"837",374.309998,392.579987,372.880005,381.820007,1693800,378.11084
"838",373.549988,381.170013,365.23999,372.23999,1089500,368.62384
"839",372.339996,378.179993,364.769989,377.839996,778300,374.169464
"840",378.649994,388.730011,375.529999,384.059998,876100,380.329041
"841",386.690002,388.609985,373.690002,374.98999,735300,371.347198
"842",380,382.980011,370.220001,371.420013,645700,367.811859
"843",377.089996,379.869995,374.25,377.5,926600,373.832794
"844",376.26001,382.670013,375.570007,380.040009,736100,376.348114
"845",383,392.130005,383,383.709991,1148500,379.982483
"846",386.540009,393.649994,372.209991,377.420013,982800,373.75354
"847",373.070007,387.869995,373.01001,385.809998,754100,382.062042
"848",385.220001,398.820007,385.220001,398.220001,963700,394.351501
"849",407.98999,412.700012,391,392.369995,1063800,388.558319
"850",391.049988,402.440002,387.98999,394.470001,759300,390.637878
"851",397.829987,400.869995,389.51001,391.190002,686400,387.38974
"852",391.019989,398.329987,387.410004,395.269989,691900,391.430145
"853",396.230011,397.730011,389.600006,394.429993,415900,390.598267
"854",404.070007,404.73999,396.339996,397.089996,731300,393.232422
"855",398,400.029999,383.660004,399.339996,835300,395.460632
"856",404.73999,411.519989,402.029999,403.809998,839500,399.887177
"857",406.290009,411.880005,397.480011,410.649994,1810200,406.660736
"858",407.920013,409.410004,399.209991,401.5,733900,397.59964
"859",400.720001,410.369995,395.220001,404.899994,769500,400.966614
"860",405,407.350006,392.410004,393.730011,801100,389.905121
"861",390.190002,399.799988,386.51001,392.269989,872500,388.459259
"862",396.26001,403.059998,388.480011,389.859985,1528900,386.072662
"863",390,402.470001,383.540009,398.100006,1262900,394.232635
"864",395,399.559998,390,390.179993,1050700,386.389618
"865",393.859985,394.600006,385.549988,392.51001,1050300,388.69693
"866",387.899994,387.899994,367.769989,373.540009,1206900,369.911224
"867",383.339996,385.440002,370.619995,378.720001,1076000,375.040924
"868",369,379.299988,366.059998,378.850006,1012000,375.169678
"869",388.070007,388.070007,375,378,935700,374.327942
"870",379.869995,383.230011,377.100006,380,949000,376.308472
"871",377.799988,379.459991,373,379.070007,793700,375.387543
"872",385.049988,389.730011,379.720001,380.76001,959200,377.061127
"873",378.600006,381.429993,371.299988,379.809998,659500,376.120331
"874",381.950012,385.890015,375.51001,381.779999,740500,378.071198
"875",378.48999,382.390015,365.910004,371.799988,711900,368.188141
"876",370.929993,376.910004,365.059998,376.130005,585700,372.476074
"877",376.839996,380.309998,373.25,374.640015,1159300,371.00058
"878",374.940002,379.899994,373.670013,379.359985,732500,376.302399
"879",381.029999,389.299988,379,387.75,909100,384.624878
"880",388.48999,395,385.769989,391.549988,870100,388.394226
"881",393,397.709991,389.809998,391.890015,669000,388.731506
"882",395.540009,396.76001,389.619995,396.459991,733100,393.264679
"883",393.339996,397.559998,390.73999,391.700012,888900,388.54303
"884",393,396.029999,384.019989,386,544400,382.888977
"885",385.119995,387.589996,378.619995,382.920013,942200,379.833771
"886",385.019989,385.019989,377.200012,381.579987,464900,378.504578
"887",382.76001,390.390015,381.170013,381.869995,595400,378.792267
"888",380.25,396.820007,379.730011,396.540009,1093200,393.344055
"889",392.690002,395.850006,385.579987,395.369995,813300,392.183441
"890",394.950012,401.829987,392.769989,395.890015,894600,392.69928
"891",399.160004,405.190002,397.690002,404.48999,672300,401.229919
"892",404,404.839996,394.670013,396.76001,506500,393.562256
"893",399.98999,401.519989,396.279999,397.589996,519300,394.385529
"894",398.23999,402.73999,395,402.369995,415000,399.127014
"895",403.100006,407.100006,396.630005,397.75,297100,394.54425
"896",398.940002,399,390.890015,392.140015,458900,388.979492
"897",390.98999,394.279999,387.130005,391.019989,831400,387.868439
"898",390.040009,390.920013,384.51001,386.649994,402600,383.533691
"899",388.459991,401,387,396.399994,804400,393.205139
"900",391.040009,401.690002,387.799988,398.540009,491800,395.327881
"901",396.559998,398.109985,387.350006,392.450012,722600,389.287018
"902",395.230011,395.559998,387.899994,394.549988,446400,391.370026
"903",391.950012,396.369995,388.890015,391.179993,748500,388.027191
"904",394.519989,404.75,394.51001,403.910004,905200,400.654602
"905",403.720001,410.75,403.040009,407.630005,9e+05,404.344604
"906",407.76001,418.839996,407.76001,417.940002,915700,414.571503
