"","PSA.Open","PSA.High","PSA.Low","PSA.Close","PSA.Volume","PSA.Adjusted"
"453",198.100006,199.679993,196.830002,198.139999,807300,178.535828
"454",198.449997,200.649994,196.949997,199.960007,1182600,180.175766
"455",200.490005,202.169998,196.429993,196.570007,819100,177.12117
"456",196.350006,199.139999,194.089996,197.619995,1376000,178.067245
"457",198.139999,203.389999,197.110001,200.710007,1066500,180.851578
"458",199.860001,203.300003,198.979996,201.729996,776100,181.770599
"459",201.979996,202.770004,198.520004,200.820007,1003300,180.950684
"460",202.169998,206.710007,201.789993,206.039993,1333400,185.65419
"461",206,210.199997,205.080002,207.710007,1984500,187.158966
"462",208.199997,211.5,204.729996,205.470001,1885900,185.140579
"463",205.830002,208.990005,204.830002,206.110001,883800,185.717285
"464",206,206,197.710007,199.229996,1797700,179.517944
"465",199.369995,202.990005,199.369995,201.600006,1212200,181.653534
"466",201.919998,203.440002,201.779999,202.800003,1051700,182.734772
"467",203.5,204.169998,201.369995,203.460007,1120800,183.329483
"468",202.880005,205.089996,202.380005,205.039993,845700,184.753128
"469",205.229996,207.910004,205.100006,206.350006,839700,185.933548
"470",206.880005,210.139999,206.880005,207.820007,775100,187.258072
"471",207.759995,208.899994,206.210007,208.380005,664200,187.76265
"472",208.949997,211.039993,208.429993,209.119995,808000,188.429443
"473",208.429993,209.259995,206.960007,207.350006,901900,186.834595
"474",207.149994,211.419998,206.619995,211.369995,828100,190.456833
"475",211.699997,213.100006,209.970001,212.059998,731200,191.078583
"476",212.850006,214.990005,210.389999,211.229996,892900,190.330688
"477",210.339996,211.660004,208.679993,208.699997,677700,188.050995
"478",208.899994,208.899994,207,207.660004,336600,187.113922
"479",208.169998,208.399994,206.279999,206.660004,802500,186.21286
"480",207.059998,208.850006,205.509995,208.610001,671000,187.96991
"481",208.330002,211.100006,207.960007,210.369995,657600,189.555786
"482",210.360001,213.130005,208.720001,211.860001,865100,190.898376
"483",212.809998,213.289993,210.630005,213.259995,1703900,192.159836
"484",213.25,214.389999,210.919998,212.419998,1355900,191.402954
"485",212.550003,216.100006,211.050003,211.809998,1086200,190.853302
"486",211.050003,216.699997,209.990005,216.229996,2026100,194.835983
"487",215.679993,215.690002,212.539993,214.139999,1486700,192.952774
"488",214.259995,214.710007,211.320007,213.940002,774500,192.772583
"489",213.029999,214.470001,210.710007,210.740005,1623000,191.681091
"490",211.070007,212.289993,204.220001,204.289993,1619400,185.814407
"491",202.25,205.199997,198.529999,199.050003,2154500,181.048325
"492",199.119995,204.070007,198.860001,203.470001,1598700,185.068558
"493",203.509995,204.300003,199.160004,199.570007,1642900,181.521301
"494",200.649994,205.160004,200.649994,204.139999,1515600,185.677963
"495",203.860001,205.610001,202.25,203.25,1186900,184.868469
"496",202.649994,205.160004,201.059998,202.929993,1364100,184.577408
"497",203.889999,209.330002,202.270004,203.300003,2540500,184.91394
"498",203.050003,204.009995,196.630005,196.669998,829300,178.88353
"499",196.75,200.669998,195.729996,200.399994,1014400,182.276215
"500",200.399994,201.869995,195.699997,201.710007,1036100,183.467743
"501",202.860001,205.089996,201.070007,201.899994,1208400,183.640549
"502",202.190002,202.800003,200.110001,202.410004,1215100,184.104416
"503",200.899994,201.199997,193.889999,195.059998,1222700,177.419128
"504",195.119995,200.660004,195.070007,198.800003,1217000,180.820923
"505",198.429993,200.350006,196.130005,196.600006,978500,178.819901
"506",196.399994,198.429993,195.130005,196.050003,732700,178.319626
"507",195.570007,199.589996,195.570007,199.570007,1135600,181.521301
"508",200.600006,200.649994,196.360001,198.179993,713100,180.256989
"509",198.630005,202.320007,198.300003,200.919998,964500,182.749207
"510",200.990005,201.990005,200.100006,200.699997,829100,182.549103
"511",200.830002,203.110001,199.759995,200.949997,741300,182.776474
"512",201.300003,204.199997,201.110001,204.009995,484500,185.559723
"513",203.389999,204.830002,201.619995,204.309998,556900,185.832596
"514",203.970001,205.320007,202.850006,204.940002,483100,186.405624
"515",205,205,202.419998,203.130005,669700,184.759323
"516",203.369995,203.5,199.910004,201.509995,919400,183.285828
"517",201.139999,201.979996,198.419998,201.830002,918200,183.576889
"518",202.229996,204.619995,201.259995,202.630005,630800,184.304535
"519",202.839996,205.679993,202.839996,205.639999,884500,187.042313
"520",205.949997,208.490005,204.669998,208.199997,919200,189.370789
"521",208.539993,210.509995,207.529999,210.399994,845200,191.371841
"522",209.639999,211.970001,209.350006,210.25,753800,191.235413
"523",210.070007,212.830002,209.160004,212.520004,848300,193.30011
"524",212.529999,213.139999,207.520004,209.5,652900,190.553192
"525",208.979996,209.809998,207.929993,209.179993,854700,190.262161
"526",209.179993,209.479996,207.429993,208.979996,1139300,190.080261
"527",209.509995,209.509995,207.75,208.539993,868700,189.680023
"528",208.539993,209.979996,207.520004,209.839996,1286300,190.862473
"529",209.729996,212.5,209.25,210.570007,1148300,191.526459
"530",210.039993,211.139999,209.490005,210.509995,748400,191.471893
"531",210.229996,210.320007,207.389999,207.740005,1013900,188.952393
"532",207.300003,208.600006,206.199997,207.960007,608600,189.152481
"533",208.309998,208.919998,206.699997,208.149994,454900,189.325317
"534",208.979996,209.039993,207.179993,207.740005,641800,188.952393
"535",208,208.220001,206.970001,207.910004,774600,189.10701
"536",207.809998,207.809998,204.309998,205.619995,898000,187.024124
"537",203.100006,203.520004,199.529999,200.479996,1306300,182.348984
"538",200.830002,202.529999,199.809998,201.139999,780200,182.94931
"539",201.360001,202.009995,199.589996,201.410004,945500,183.19487
"540",201.929993,203.210007,200.770004,202.699997,818700,184.36821
"541",203.199997,210.449997,202.679993,209.610001,1908600,190.653275
"542",209.509995,213.050003,208.649994,211.490005,1813900,192.363251
"543",211.039993,212.75,209.25,212,1001500,192.827148
"544",212.529999,212.899994,209.470001,212.350006,1048100,193.145493
"545",211.580002,213.929993,211.580002,213.149994,595000,193.873108
"546",213.449997,214.449997,212.300003,213.210007,838400,193.927719
"547",213.839996,215.070007,213.419998,214.169998,1025500,194.800919
"548",214.529999,215.990005,212.970001,214.320007,1057700,194.937317
"549",214.729996,218.869995,214.729996,218.839996,956700,199.048538
"550",217.520004,218.779999,216.630005,218.270004,1415900,200.361221
"551",218.740005,220.259995,217.929993,219.139999,836100,201.159836
"552",219.75,220.139999,218.289993,218.570007,1518100,200.636612
"553",218.610001,218.710007,215.990005,217.619995,1677900,199.764542
"554",217.320007,218.320007,216.550003,217.759995,833200,199.893051
"555",215.539993,217.610001,215.289993,217.479996,970900,199.636017
"556",217.830002,220.300003,216.570007,218.850006,1213900,200.893616
"557",218.779999,222.119995,218.059998,222.020004,783000,203.803543
"558",222.440002,226.059998,222.020004,222.119995,1197600,203.89534
"559",222.630005,224.949997,222.139999,224.240005,739800,205.8414
"560",221.009995,222.380005,219.669998,220.220001,1109300,202.151199
"561",220.119995,220.770004,217.770004,219.199997,1262100,201.214905
"562",219.660004,220.350006,218.649994,219,959500,201.031311
"563",219.020004,219.429993,217.529999,217.779999,1043700,199.911423
"564",217.350006,218.539993,216.100006,218.309998,777900,200.397903
"565",218.550003,219.630005,216.490005,219.429993,695900,201.426025
"566",219.270004,220.139999,216.990005,218.910004,577200,200.9487
"567",219.490005,219.490005,216.949997,217.720001,734300,199.856323
"568",217.570007,218.729996,217.199997,218.570007,679100,200.636612
"569",218.419998,218.449997,216.660004,218,604900,200.113373
"570",220.089996,220.809998,219.009995,219.399994,791200,201.398483
"571",220.380005,220.380005,218.470001,219.5,563000,201.490311
"572",219.559998,221.059998,218.600006,219.639999,450700,201.618805
"573",219.110001,221.789993,217.869995,221.759995,553400,203.56485
"574",222.009995,222.479996,219.339996,220.550003,513600,202.454132
"575",220.639999,221.229996,216.190002,217.440002,685600,199.599304
"576",217.910004,218.080002,215.75,216.690002,673100,198.910843
"577",217.020004,218.440002,216,217.449997,866300,199.60849
"578",216.899994,217.089996,212.649994,214.350006,920200,196.762848
"579",215,216.309998,213.970001,216,1026700,198.277466
"580",216.759995,218.619995,215.679993,218.220001,640200,200.315308
"581",217.330002,217.610001,215.850006,216.789993,821100,199.00264
"582",217.570007,219.570007,216.149994,218.949997,699500,200.985397
"583",218.679993,219.929993,216.740005,217.190002,677800,199.369827
"584",217.410004,221.830002,215.279999,221.179993,1018300,203.032455
"585",220.949997,224.639999,220.419998,222.009995,859400,203.794357
"586",222.570007,228.690002,222.229996,226.860001,1122700,208.246414
"587",227.5,228.410004,225.509995,226.75,462100,208.145447
"588",225,228.119995,223.889999,226.820007,712200,208.209686
"589",226.889999,227.080002,221.190002,222.630005,691400,204.36348
"590",225.830002,226.729996,221.960007,222.309998,972700,204.069733
"591",222.800003,224.050003,221.550003,222.889999,978600,204.602127
"592",223.479996,225.949997,223.330002,225.509995,731700,207.007156
"593",224.869995,229.039993,224.759995,228.699997,763500,209.93544
"594",228.119995,229.520004,226.779999,227.699997,622500,209.017487
"595",227.570007,229.710007,226.990005,228.449997,595200,209.705933
"596",228.320007,229.270004,227.589996,229.119995,640600,210.320984
"597",228.570007,230.380005,227.720001,230.119995,671700,211.238922
"598",230.5,231.910004,229.800003,230.539993,738100,211.624481
"599",229.919998,231.880005,229.779999,230.929993,466900,211.982468
"600",231.380005,232.779999,230.419998,231.759995,431600,212.74437
"601",231.779999,235.539993,231.610001,234.429993,724200,215.195297
"602",235.289993,236.970001,235.289993,236.229996,535700,216.847595
"603",237.5,237.960007,233.270004,233.270004,781500,214.130478
"604",233.839996,234.389999,230.410004,231.509995,634200,212.514893
"605",231.669998,233.830002,231.669998,233.259995,526400,214.121277
"606",233.309998,238.539993,233.309998,237.880005,1026900,218.362244
"607",238.169998,240.5,237.5,239.940002,1073400,220.253204
"608",239.050003,239.820007,235.830002,237.699997,1184700,218.196976
"609",238.820007,244.929993,237.720001,244.889999,1297000,224.797073
"610",244.539993,245.429993,242.669998,244.720001,759800,224.641037
"611",245.869995,247.630005,244.940002,245.210007,641200,225.090836
"612",245.399994,245.399994,242.059998,243.720001,736500,223.723068
"613",242.619995,242.919998,238.910004,240.850006,699100,222.917862
"614",242.009995,244.270004,241.199997,241.929993,487800,223.917435
"615",241.720001,242.460007,240.479996,242.259995,427700,224.22287
"616",242.149994,243.869995,241.100006,243.309998,549900,225.194656
"617",243.910004,245.369995,242.830002,244.199997,654000,226.018387
"618",244.929993,246.089996,240.020004,241.490005,735200,223.510193
"619",241.25,243.330002,237.970001,242.320007,680600,224.278427
"620",243.350006,244.820007,242.210007,242.479996,631400,224.426498
"621",241.789993,241.789993,238.860001,240.5,1237200,222.593903
"622",241,241.800003,239.270004,239.860001,666400,222.001541
"623",240.839996,241.419998,238.110001,238.419998,630000,220.668747
"624",238.050003,238.240005,232.380005,234.119995,772900,216.688904
"625",234.960007,237.089996,234.960007,237.039993,555100,219.39151
"626",236.869995,239.520004,236.869995,238.169998,1327300,220.437363
"627",239.369995,239.369995,233.770004,236.449997,686300,218.845444
"628",238.5,244.149994,238.5,242.509995,1525900,224.454254
"629",243.610001,247.919998,243.039993,247.589996,941400,229.156006
"630",245,247.169998,242.350006,245.220001,833800,226.962479
"631",245.570007,248.089996,244.850006,246.639999,919800,228.276764
"632",247.160004,248.369995,246.339996,247.509995,646900,229.08197
"633",248.240005,249.889999,246.660004,249.570007,706800,230.988617
"634",248.960007,250.389999,246.929993,248.630005,944100,230.118607
"635",249.220001,249.380005,247.389999,248.679993,421800,230.164871
"636",249.679993,251.279999,248.259995,249.630005,568800,231.044128
"637",249.699997,250.669998,248.380005,248.979996,603400,230.442535
"638",250.240005,250.240005,247,248.720001,516200,230.201889
"639",247.910004,249.050003,246.279999,247.550003,767900,229.119019
"640",249,249.410004,243.990005,244.080002,922800,225.907364
"641",244.800003,244.800003,242.360001,242.610001,701100,224.546783
"642",242.940002,244.740005,241.990005,244.279999,759800,226.092468
"643",244.789993,244.789993,241.630005,242.210007,695900,224.17662
"644",241,242.570007,239.169998,242.100006,722400,224.074783
"645",242.449997,242.990005,238.289993,239.429993,952000,221.603561
"646",240.429993,243.550003,239.979996,242.75,1138000,224.676376
"647",242.740005,244.990005,240.830002,243.100006,952600,225.000351
"648",243.990005,247.300003,242.089996,242.759995,1166600,224.685638
"649",242.690002,247.820007,242,246.369995,886300,228.026855
"650",247.380005,251.369995,246.389999,249.539993,736200,230.960831
"651",249.570007,250.759995,242.839996,245.75,740600,227.453033
"652",245.020004,251.979996,243.779999,250.080002,805800,231.460648
"653",250.130005,256.040009,248.839996,254.220001,1256400,235.292389
"654",253.330002,256.399994,252.009995,256,714400,236.939865
"655",256.700012,258.709991,254.949997,257.049988,890400,237.911682
"656",256.589996,259.290009,255.990005,258.690002,637500,239.429581
"657",257.890015,259.160004,255.220001,258.279999,838800,239.050125
"658",258.959991,260.170013,255.229996,255.639999,997400,236.606659
"659",255.880005,260.299988,255.210007,259.950012,695200,240.595795
"660",260,261.059998,258.649994,258.779999,699500,239.512909
"661",259.25,261.720001,257.589996,261.059998,810200,241.623138
"662",262.410004,262.970001,260.209991,260.540009,611100,241.141861
"663",261.269989,262.839996,259.179993,261.059998,461100,241.623138
"664",261.230011,262.5,260.549988,261.890015,522400,242.391342
"665",262.149994,264.559998,258.320007,259.5,768600,240.179276
"666",259.130005,261.559998,259.029999,261.290009,375300,241.836029
"667",261.980011,264.630005,261.5,262.230011,727800,242.706009
"668",262.290009,264.160004,261.149994,261.940002,615400,242.437607
"669",262.019989,263.059998,260.730011,262.23999,604400,242.715256
"670",262.779999,265.299988,262.369995,264.73999,781300,245.029144
"671",264.119995,266.76001,261.920013,262.149994,1221900,242.631989
"672",262.140015,264.190002,260.700012,264.070007,1153600,244.409027
"673",263.290009,263.290009,257.829987,258.26001,990200,239.031601
"674",258.519989,259.350006,256.329987,257.5,831500,238.328186
"675",257.640015,257.940002,254.220001,254.809998,1579200,235.838455
"676",254.5,254.740005,248.100006,250,1613700,231.386612
"677",248.220001,249.720001,245.75,249.690002,972800,232.963394
"678",251.789993,253.889999,248.690002,249.580002,952300,232.860764
"679",248.419998,248.929993,243.410004,243.449997,1225700,227.141403
"680",245.449997,247.5,243.800003,247.350006,972600,230.780151
"681",248,251.029999,246.800003,250.830002,1091800,234.026978
"682",251.550003,251.889999,247.860001,250.470001,1059500,233.691132
"683",251.429993,252.779999,249.75,250.389999,707100,233.616501
"684",250.479996,251.929993,247.729996,247.800003,1251300,231.199997
"685",247.970001,248.449997,245.229996,245.449997,922500,229.007401
"686",246.009995,248.369995,245.339996,247.789993,1364600,231.190659
"687",248.199997,248.619995,245.889999,246,619800,229.520569
"688",246.779999,247.580002,244.820007,246.470001,974300,229.959076
"689",246.690002,247.259995,244.440002,245.009995,847600,228.596893
"690",245.259995,247.279999,244.899994,245.270004,893100,228.839478
"691",242.990005,243.729996,237.210007,240.220001,1208200,224.127777
"692",241.259995,243.339996,240.809998,242.279999,1350500,226.049774
"693",242.279999,246.470001,242.279999,245.860001,840100,229.389969
"694",246.110001,248.479996,244.800003,246.820007,783900,230.285645
"695",245.830002,247.669998,244.979996,246.619995,707000,230.09903
"696",246.970001,248.289993,244.889999,246.820007,1065400,230.285645
"697",246.820007,249.029999,246.649994,247.330002,505400,230.761475
"698",247.050003,248.229996,245.619995,246.699997,555400,230.173676
"699",246.990005,247.919998,245.729996,245.960007,481100,229.483261
"700",246.479996,246.479996,245.080002,245.330002,523000,228.895447
"701",245.770004,246.729996,242,242.889999,1161200,226.618927
"702",242.990005,243.029999,240.630005,242.050003,1417700,225.83519
"703",242.520004,243.690002,240.630005,240.690002,659800,224.566269
"704",240.520004,242.139999,238.660004,241.550003,1609300,225.368668
"705",241.979996,243.860001,241,243.789993,931700,227.458618
"706",244.139999,245.589996,240.440002,240.539993,774100,224.426331
"707",241.009995,241.949997,238.240005,240.419998,822500,224.314392
"708",240.600006,241.979996,239.580002,241.369995,523800,225.200745
"709",240.059998,240.289993,233.919998,234,1246100,218.324448
"710",234.660004,234.660004,232.600006,232.600006,837000,217.01825
"711",232.669998,235.360001,232.669998,234.699997,886200,218.977539
"712",226.570007,226.570007,218.240005,223.259995,2101700,208.303925
"713",223.929993,226.660004,222.5,222.860001,1204500,207.930695
"714",223.770004,224.479996,218.639999,219.259995,1399500,204.571869
"715",219.080002,219.080002,215.389999,216.119995,1194400,201.642212
"716",215.660004,215.729996,213.610001,215.270004,1607200,200.849167
"717",216.110001,216.710007,213.259995,214.490005,919500,200.121429
"718",213.910004,215.970001,212.070007,214.470001,1166900,200.102737
"719",213.5,214.139999,210.860001,211.350006,999200,197.191757
"720",211.75,213.309998,211.389999,211.470001,822400,197.303711
"721",212,213.330002,208.669998,209.169998,1347300,195.157806
"722",210.949997,213.169998,209.940002,211.679993,961700,197.499649
"723",212.259995,213.580002,211.660004,212.949997,636900,198.684555
"724",212.960007,213.649994,211.669998,213.210007,1159500,198.92717
"725",213.75,215.520004,212.649994,213.539993,758500,199.235046
"726",211.179993,214.669998,210.919998,213.740005,763300,199.421677
"727",214.089996,214.649994,211.429993,213.490005,885600,199.188416
"728",213.160004,213.160004,210.259995,210.839996,943800,196.715927
"729",210.850006,210.850006,207.820007,209.020004,746800,195.017822
"730",210.169998,210.570007,208.259995,208.410004,826900,194.4487
"731",208.050003,212.149994,208.050003,212.110001,1681000,197.900848
"732",211.039993,212.279999,210.259995,212.119995,638100,197.910172
"733",212.169998,212.729996,210.529999,210.679993,420000,196.56665
"734",210.399994,211.289993,208.860001,209.029999,725000,195.027191
"735",209.919998,212.479996,208.169998,211.940002,992000,197.742249
"736",210.330002,213.070007,210.330002,212.949997,830200,198.684555
"737",212.429993,213.669998,212.139999,213.460007,1165600,199.160416
"738",213.660004,214.770004,212.509995,213.850006,1068700,199.524307
"739",213.820007,213.960007,211.220001,213.360001,1121000,199.067123
"740",211.259995,213.669998,210.029999,211.350006,829600,197.191757
"741",211.850006,211.979996,209.089996,209.919998,1001400,195.857559
"742",208.240005,209.059998,203.860001,204.25,1602200,192.400467
"743",204.25,205.710007,203.020004,205.429993,1394000,193.512024
"744",205.830002,206.809998,202.839996,206.179993,1447500,194.218506
"745",206.309998,206.619995,204.479996,205.240005,964800,193.333054
"746",205.289993,208.899994,204.929993,208.210007,1078000,196.130753
"747",208,210.270004,207.130005,210.119995,693100,197.929932
"748",211.970001,212.149994,210.350006,211.5,1658700,199.229874
"749",212.139999,213,209.309998,210.229996,1095000,198.033539
"750",210.970001,210.970001,209.149994,209.860001,401200,197.685013
"751",210.029999,211.369995,208.550003,211.360001,916700,199.097992
"752",211.919998,212.279999,210.789993,211.639999,542700,199.36174
"753",211.190002,212.089996,209.839996,211.210007,621800,198.956696
"754",211.259995,212.970001,210.309998,212.960007,764900,200.605179
"755",213.820007,214.160004,210.600006,211.419998,862200,199.15451
"756",211.139999,213.880005,210.759995,213.699997,773400,201.302231
"757",212.759995,214.929993,212.529999,214.460007,1134300,202.018127
"758",213.220001,214.649994,211.770004,213.610001,1164300,201.217453
"759",213.009995,214.179993,212.119995,214,1262100,201.584824
"760",213.740005,214.759995,213.119995,214.089996,1063500,201.669601
"761",214.539993,216.380005,213.949997,215.820007,1013200,203.29924
"762",216.070007,217.919998,215.740005,216.779999,812500,204.203552
"763",216.360001,216.729996,214.429993,216.309998,1134900,203.760818
"764",216.949997,218.699997,216.820007,218.25,827700,205.588272
"765",218.470001,220.110001,218.369995,220.020004,691700,207.255569
"766",220,221.050003,219,220.75,996100,207.943237
"767",221.289993,223.240005,220.369995,222.649994,834600,209.733002
"768",223.490005,223.509995,220,220.990005,1199400,208.169327
"769",221.300003,223.410004,220.75,223.199997,895000,210.251068
"770",223.440002,224.800003,222.929993,224.470001,644600,211.447403
"771",223.949997,225.820007,223.770004,224.259995,636800,211.249603
"772",223.979996,225.029999,222.690002,223.779999,774000,210.79744
"773",224,224,220.25,222.080002,785600,209.19606
"774",221.639999,224.229996,220.690002,224.100006,609500,211.098877
"775",224.449997,224.710007,222.539993,223.759995,1301500,210.77858
"776",224.470001,225.399994,223.710007,224.179993,838900,211.17424
"777",224.470001,225.25,221.960007,223.149994,1268400,210.203979
"778",222.970001,223.149994,220.160004,222.139999,960700,209.252594
"779",222.210007,224.850006,222.149994,224.029999,482900,211.032959
"780",225.179993,225.949997,223.850006,225.229996,426100,212.163315
"781",225.800003,226.490005,225.080002,226.419998,478300,213.284271
"782",226.399994,228.240005,225.580002,226.360001,744800,213.227753
"783",226.240005,229.289993,225.220001,227.25,883700,214.066147
"784",226.940002,229.559998,226.940002,228.559998,521500,215.300125
"785",228.990005,233,228.649994,232.820007,607600,219.312988
"786",233.089996,233.369995,230.649994,231.759995,643100,218.314468
"787",231.350006,231.350006,218.440002,218.800003,2025300,206.106354
"788",218.779999,222.600006,218.309998,222.380005,1110500,209.478668
"789",221.839996,227.380005,221.779999,225.770004,1379200,212.671997
"790",225.229996,227.699997,224.070007,226.470001,1636000,213.33139
"791",226.259995,227.169998,219.339996,220.880005,1644600,208.065689
"792",219.880005,229.960007,219,228.229996,1829700,214.989273
"793",227.460007,229.029999,211.190002,211.309998,1764900,199.050888
"794",208.75,212.699997,204.399994,209.119995,2460300,196.98793
"795",210.339996,219.800003,209.940002,219.25,1548300,206.530258
"796",218.169998,221.130005,213.949997,217.720001,1764300,205.088989
"797",220,226.320007,219.169998,226.080002,968000,212.96402
"798",224.089996,229.580002,221.639999,229.059998,964300,215.771118
"799",224.990005,230.039993,222.429993,228.940002,1084000,215.658096
"800",220.699997,227.789993,220,223.559998,1697100,210.590195
"801",226.839996,229.960007,218.539993,229.889999,1511500,216.552963
"802",226.050003,228,220.059998,220.440002,1575500,207.651184
"803",211.009995,218.589996,201.190002,201.509995,2334400,189.819412
"804",206.220001,213.449997,202.770004,211.339996,2419500,201.074799
"805",199.690002,206,186.800003,186.970001,2003900,177.888535
"806",191.360001,205.789993,190.490005,198.360001,1744200,188.725311
"807",190.690002,203.399994,187.059998,189.960007,2085800,180.733292
"808",189.979996,193.580002,184.059998,187.600006,1939000,178.487915
"809",186.259995,190,169.149994,171.220001,2396600,162.903534
"810",170.320007,173.179993,155.369995,160.610001,2143000,152.808868
"811",163,170.440002,159.080002,168.649994,1876900,160.458344
"812",167.220001,187.080002,165.009995,176.539993,1549800,167.965118
"813",176.539993,189.339996,174,187.770004,1575500,178.649673
"814",184.800003,197.949997,183.539993,191.520004,1750000,182.217529
"815",195.860001,202.990005,190.320007,201.630005,1238600,191.836472
"816",199.440002,201.669998,192.100006,198.610001,1619000,188.96315
"817",192.259995,197.110001,190.139999,196.619995,1563900,187.069794
"818",194.139999,196.169998,184.729996,192.869995,2148500,183.501953
"819",191.130005,197,190.960007,194.080002,991400,184.653198
"820",199.789993,204.880005,197,203.729996,1296300,193.834442
"821",202.410004,212.300003,196.960007,197.259995,1234500,187.678741
"822",198.309998,201.649994,193.300003,199.070007,1363300,189.400803
"823",200.559998,209.520004,200.289993,208.589996,1613200,198.458374
"824",206.889999,207.869995,200.220001,201.429993,771500,191.646149
"825",205.979996,210.270004,201.729996,204.869995,988700,194.919083
"826",202.820007,204.470001,192.270004,195.300003,1214200,185.813919
"827",198.210007,200,193.770004,193.960007,1097200,184.539017
"828",197.199997,198.139999,194.059998,196.479996,859600,186.936584
"829",194.75,196.710007,192.410004,193.320007,813500,183.930115
"830",190.850006,192.669998,187.729996,190.899994,891500,181.627625
"831",193.070007,195.100006,191.979996,193.009995,766700,183.635117
"832",192.190002,193.559998,187.169998,187.5,1055700,178.392792
"833",188.039993,189.789993,186.860001,187.229996,603000,178.13588
"834",188.889999,193.550003,187.580002,192.960007,1131600,183.58757
"835",194.600006,197.929993,190.660004,191.009995,1051100,181.732285
"836",193.470001,193.679993,186.679993,186.720001,1002900,177.650681
"837",185.330002,186.190002,180.470001,185.449997,1572900,176.442337
"838",180.309998,186.710007,176,184.360001,1570100,175.405289
"839",184.259995,184.259995,178.649994,181.089996,979800,172.294113
"840",181.929993,183.449997,178.940002,179.440002,1227200,170.724258
"841",179.809998,181.020004,175.800003,176.089996,720600,167.536972
"842",178,184.220001,177.199997,183.509995,1256500,174.596588
"843",185.759995,191.649994,184.940002,190.339996,1126700,181.094818
"844",188.820007,190.289993,186.309998,186.929993,700500,177.850479
"845",186.940002,187.839996,174.820007,178.470001,1333900,169.801407
"846",177.880005,179.979996,176.139999,176.600006,1081500,168.022232
"847",175,179,172.110001,179,1023400,170.305618
"848",176.740005,176.869995,173.160004,175.970001,1404400,167.422821
"849",179.990005,185.449997,179.679993,183.360001,1083400,174.453873
"850",182.179993,184.460007,181.520004,183.580002,725100,174.663193
"851",184.770004,185.410004,181.330002,183.919998,949500,174.986664
"852",183.130005,184.320007,181.759995,182.770004,561000,173.892532
"853",184.020004,186.559998,183,186.470001,622000,177.412827
"854",190.330002,193.210007,188.850006,192.479996,1100600,183.13089
"855",193.25,197.729996,193.25,196.970001,885600,187.402817
"856",198.539993,201.309998,197,201.190002,756900,191.417816
"857",200.070007,204.130005,198.149994,202.740005,1202900,192.892563
"858",202.25,206.240005,200.679993,204.770004,1236800,194.823959
"859",207.309998,209.070007,203.600006,207.740005,1193400,197.649689
"860",208.660004,213.610001,207.5,207.960007,1189600,197.859009
"861",206.880005,207.490005,198.929993,200.639999,901200,190.894547
"862",205.990005,207.660004,203.429993,206.369995,1135400,196.346237
"863",206.580002,210.940002,205.100006,206.679993,1161500,196.641174
"864",204.669998,211.679993,202.119995,211.369995,901700,201.103363
"865",210.350006,211.740005,205.389999,205.470001,879000,195.48996
"866",201.050003,202.589996,194.589996,195.929993,1306500,186.413315
"867",198.320007,199.009995,191.589996,196.470001,916900,188.854874
"868",192.580002,200.429993,191.589996,199.190002,1108300,191.469437
"869",204.509995,205.25,197.389999,198.860001,875600,191.152252
"870",199.309998,200.270004,196.929993,197.759995,698600,190.094864
"871",196.399994,197.080002,192.75,196.270004,766900,188.662628
"872",198.809998,198.809998,190.460007,190.589996,3654200,183.202774
"873",191,192.119995,187.100006,190.270004,976700,182.895187
"874",191.770004,192.479996,188.059998,188.240005,630900,180.943863
"875",187,190.919998,186.360001,189.449997,1174000,182.106964
"876",189.220001,191.139999,186.929993,191.029999,827700,183.625717
"877",190.649994,193.289993,188.630005,189.279999,1370100,181.943542
"878",190.759995,191.729996,189.130005,191.100006,772300,183.693008
"879",191.289993,193.600006,189.089996,191.889999,1064900,184.452377
"880",191.669998,200.119995,191.220001,199.160004,678500,191.440598
"881",201.009995,202.029999,197.529999,199.360001,895900,191.632858
"882",202.240005,203.589996,195.690002,196.529999,871800,188.912567
"883",194.669998,196.130005,194.080002,194.460007,635000,186.922806
"884",194.210007,195.070007,193.029999,193.360001,869400,185.865433
"885",192.75,196.309998,192.050003,195.369995,555800,187.797516
"886",195.399994,196.880005,193.970001,194.429993,630400,186.893921
"887",194.679993,195.339996,192.600006,192.889999,525800,185.413635
"888",193.059998,196.919998,192.949997,193.839996,588700,186.326813
"889",195.630005,195.630005,191.149994,192.800003,982400,185.327103
"890",192.389999,194.740005,188.279999,188.380005,621300,181.078445
"891",188.699997,192.979996,187.350006,192.300003,837900,184.846497
"892",192.300003,192.520004,187.759995,187.789993,479500,180.511292
"893",189.179993,189.479996,186.710007,186.839996,581400,179.598114
"894",185.449997,189.199997,184.199997,188.309998,698900,181.011154
"895",188.899994,190,185.419998,187.020004,534200,179.771149
"896",187.699997,188.240005,185.059998,185.360001,518700,178.175491
"897",185.259995,186.699997,183.220001,185.570007,472500,178.377365
"898",185.960007,193.910004,185.960007,193.869995,800500,186.355637
"899",194.169998,197.880005,192.669998,196.839996,806500,189.21051
"900",194.720001,198.320007,193.75,197.710007,1001800,190.046829
"901",197.029999,200,193.559998,199.880005,1761600,192.132706
"902",198.839996,199,195.490005,195.839996,658400,188.249298
"903",196.559998,202,196.050003,201.380005,1018900,193.57457
"904",201.779999,201.979996,195.889999,196.970001,905500,189.33551
