"","AMT.Open","AMT.High","AMT.Low","AMT.Close","AMT.Volume","AMT.Adjusted"
"293",134.630005,134.75,132.020004,134,3224600,124.589569
"294",133.270004,137.240005,133.270004,136.809998,2486100,127.202225
"295",136.729996,140.429993,136.210007,138.880005,3144500,129.126846
"296",137.990005,140.839996,137.630005,140,2750000,130.168213
"297",140.509995,142.869995,140.110001,142.740005,3025500,132.715759
"298",142.669998,144.320007,142.529999,143.580002,2172300,133.496765
"299",143.309998,145.699997,143.309998,145.080002,2443000,134.891449
"300",145.320007,150.119995,145.320007,146.25,2159100,135.979279
"301",146.5,147.320007,145.589996,146.460007,2467400,136.17453
"302",146.979996,147.429993,145.910004,146.649994,2142800,136.351166
"303",146.369995,147.199997,145.369995,146.550003,4063100,136.258209
"304",146.259995,146.619995,144.020004,145.119995,2581700,134.928619
"305",145.380005,147.679993,145.380005,146.309998,2491100,136.035065
"306",146.809998,146.809998,142.179993,142.330002,2422300,132.334549
"307",141.869995,145.190002,141.279999,143.009995,2454100,132.966797
"308",142.979996,144.839996,141.910004,142.270004,2228600,132.278778
"309",144.229996,145.509995,142.610001,145.210007,2172600,135.012299
"310",145.139999,147.149994,142.970001,144.460007,3043200,134.314987
"311",144.309998,146.210007,144.059998,144.300003,2423100,134.166214
"312",144.800003,145.820007,143.610001,145.339996,2978300,135.133133
"313",145.729996,146.990005,142.789993,143.830002,2705400,133.729248
"314",144.089996,144.869995,140.389999,141.419998,3442400,131.488464
"315",140.979996,143.550003,140.240005,143.050003,1956500,133.003998
"316",143,145.610001,142.850006,144.080002,2013400,133.961685
"317",143.509995,144.399994,141.470001,142.160004,1527400,132.176498
"318",142.360001,145.009995,142.360001,143.190002,1829700,133.134171
"319",143.5,144.179993,135.139999,137.399994,6140200,128.423431
"320",136.360001,141.699997,136.339996,139.919998,2807600,130.778809
"321",140.800003,140.800003,137.600006,138.380005,2805000,129.339432
"322",138.899994,140.419998,138.119995,138.899994,1460400,129.825439
"323",139.789993,140.039993,137.949997,138.520004,2073200,129.470306
"324",139.270004,142.070007,138.320007,141.020004,2734500,131.806946
"325",140.809998,141.149994,139.669998,139.809998,1773400,130.675995
"326",139.169998,139.610001,136.679993,137.419998,2553000,128.442123
"327",136.970001,138.899994,136.240005,136.619995,2659300,127.694412
"328",137.300003,138.399994,136.779999,138.199997,1911300,129.171173
"329",138.720001,139.160004,136.160004,136.960007,2430000,128.012192
"330",136.149994,136.949997,135.360001,135.729996,1511900,126.862572
"331",136.320007,137.710007,135.910004,136.839996,1794500,127.900017
"332",134.75,135.809998,133.529999,135.240005,2311000,126.404549
"333",134.949997,137.740005,134.509995,136.360001,2548600,127.451393
"334",137.070007,138.660004,133.850006,135.100006,3249700,126.273705
"335",134.389999,137.729996,134.389999,136.470001,2362800,127.554192
"336",135.779999,137.960007,135.039993,137.580002,1858600,128.591644
"337",137.190002,139.699997,137.190002,138.850006,1729800,129.778717
"338",138.75,139.789993,137.320007,138.139999,1532400,129.115097
"339",137.770004,138.029999,135.850006,137.009995,3069700,128.058899
"340",137.160004,138.220001,136.199997,137.949997,1661400,128.9375
"341",138.889999,141.009995,138.380005,139.889999,1801900,130.750793
"342",140,140.429993,138.399994,138.860001,1197800,129.78804
"343",138.800003,139.429993,137.479996,138.289993,1142800,129.255295
"344",137.320007,137.880005,135.270004,136.699997,2607800,127.76918
"345",136.850006,137.339996,135.889999,136.470001,1839900,127.554192
"346",137,137.429993,136.029999,136.850006,1820400,127.909386
"347",136.720001,138.660004,135.990005,137.050003,3562500,128.096313
"348",137.639999,137.720001,136.240005,137.380005,1266900,128.404755
"349",137.600006,137.600006,135.869995,137.149994,2169100,128.189789
"350",137.169998,137.529999,136.199997,136.830002,1772500,127.890686
"351",136.940002,137.539993,135.059998,135.5,1729800,126.647575
"352",135.720001,137.690002,135.639999,136.330002,1484600,127.423332
"353",135.699997,136.75,134.869995,135.970001,2295400,127.086861
"354",135.940002,138.289993,135.619995,137.830002,1848100,128.825348
"355",137.25,138.570007,135.979996,138.369995,4514500,129.330032
"356",138.199997,138.809998,136.850006,138.520004,1623700,129.470306
"357",139.490005,140.25,138.789993,140.059998,1246400,130.909668
"358",140.059998,140.419998,137.75,138.910004,2565200,129.834778
"359",139.369995,139.520004,137.580002,139.039993,1347000,129.956268
"360",139.070007,139.350006,137.589996,138.179993,1493000,129.152496
"361",138.580002,139.25,137.820007,138.580002,3537400,129.526367
"362",138.5,140.639999,138.080002,139.639999,1475100,130.517105
"363",138.580002,141.25,138,141.139999,2940900,131.919113
"364",140.660004,140.660004,136.029999,136.460007,2270400,127.544853
"365",136.789993,138.929993,136.5,138.350006,2103500,129.311386
"366",138.699997,140.199997,138.25,138.559998,3087800,129.507645
"367",137.330002,138.339996,136.740005,138.229996,1497800,129.921204
"368",137.610001,140.300003,137.479996,139.080002,2741700,130.720123
"369",138.970001,141,138.449997,140.539993,2178400,132.092377
"370",140.649994,141.820007,140.339996,141.679993,1940800,133.163834
"371",142.380005,143.339996,140.889999,142.820007,2543700,134.235306
"372",142.559998,143.059998,141.330002,142.149994,2174200,133.605591
"373",142.479996,143.440002,141.960007,143.169998,3052500,134.564285
"374",143.320007,144.190002,142.919998,143.350006,2147700,134.733475
"375",143.350006,144.410004,142.580002,144.259995,2110300,135.588776
"376",143.429993,145,142.649994,144.169998,1995800,135.50415
"377",144.330002,144.729996,142.710007,144.669998,1559500,135.974121
"378",144.690002,145.039993,142.759995,143.029999,1669600,134.432678
"379",143.770004,145.710007,143.389999,145.669998,1512400,136.914001
"380",145.539993,146.330002,144.910004,145.809998,1376600,137.045578
"381",144.830002,145.020004,141.720001,142.179993,2334400,133.633759
"382",141.5,144.039993,139.169998,143.539993,3775300,134.912018
"383",142.979996,144.389999,142.699997,143.410004,1250400,134.789856
"384",143.570007,144.75,143.070007,143.759995,1504600,135.11882
"385",143.770004,144.619995,142.929993,143.229996,953700,134.620636
"386",142.300003,142.949997,141.210007,141.759995,1644500,133.239029
"387",141.800003,142.259995,140.910004,142.169998,2995100,133.624405
"388",142.169998,142.470001,140.649994,141.380005,2046400,132.881866
"389",140.979996,142.550003,140.759995,141.669998,1505900,133.154449
"390",141.320007,142.020004,140.119995,140.380005,1786500,131.941986
"391",140.779999,140.970001,139.419998,140.839996,1457900,132.374329
"392",140.440002,141.679993,138.509995,141.570007,3230400,133.06044
"393",141.240005,143.350006,141.119995,142.940002,1572200,134.348099
"394",143.169998,144.839996,142.830002,144.509995,1619000,135.82373
"395",145.039993,145.139999,143.979996,144.380005,1424800,135.701553
"396",144.029999,144.550003,141.940002,142.720001,1963200,134.141342
"397",146.860001,150.820007,145.600006,148.240005,3924400,139.329529
"398",147.669998,150.490005,147.25,150.169998,2766300,141.143524
"399",149.789993,150.360001,148.139999,148.210007,1877100,139.301346
"400",148.580002,151.190002,148,150.990005,1673000,141.91423
"401",151.300003,151.630005,149.729996,150.910004,1272700,141.83902
"402",150.869995,150.869995,148.690002,150.029999,1418100,141.011932
"403",150.270004,150.270004,148.679993,149.320007,1060300,140.344635
"404",149.529999,150.699997,149.119995,150.570007,1231700,141.51947
"405",150.160004,151.389999,149.080002,149.179993,1260000,140.212997
"406",149,149.830002,148.589996,149.009995,957900,140.053223
"407",149.160004,149.869995,148.580002,149.110001,1433500,140.147232
"408",149.089996,149.860001,148.410004,149.539993,1413900,140.551392
"409",149.970001,150.559998,149.520004,149.720001,1154200,140.720566
"410",149.889999,151.210007,149.710007,151.169998,1542000,142.08342
"411",151.619995,151.919998,150.520004,150.789993,1496300,141.726257
"412",150.610001,150.820007,148.940002,149.279999,1520000,140.307007
"413",149.270004,149.690002,147.5,148.110001,1134400,139.207352
"414",148.429993,148.720001,147.190002,147.380005,1206600,138.52124
"415",147.380005,148.529999,147.380005,148.059998,1339900,139.160339
"416",148.559998,149.050003,147.75,148.369995,1072800,139.451721
"417",148.050003,150.110001,147.889999,150.100006,1192400,141.077728
"418",150.289993,151.259995,150.169998,150.449997,1309000,141.406708
"419",150.630005,150.880005,148.600006,148.940002,1034100,139.987488
"420",149.130005,150.169998,148.740005,149.119995,965400,140.156616
"421",148.729996,149.059998,147.559998,148.149994,1171000,139.244919
"422",148.029999,148.110001,146.539993,147.600006,1667200,138.728012
"423",147.800003,148.410004,147.300003,148.089996,1304000,139.188538
"424",147.570007,148.199997,146.360001,146.550003,1510900,137.741119
"425",147.25,148.360001,147.070007,147.330002,1312300,138.474228
"426",147.190002,147.529999,146.529999,147,1194900,138.164063
"427",147.270004,147.449997,146.440002,147.309998,1359900,138.455429
"428",148,149.410004,147.75,148.720001,1676600,139.780685
"429",148.529999,148.639999,146.710007,147.190002,1182700,138.342651
"430",147.080002,148.399994,146.380005,147.75,1507800,138.868973
"431",147.119995,148.490005,146.929993,147.410004,1108300,138.549423
"432",147.589996,148.25,147.330002,147.580002,1247500,138.709198
"433",147.610001,148.860001,146.860001,148.729996,1021400,139.790054
"434",148.509995,149.600006,148.320007,148.490005,2793300,139.564514
"435",148,148.080002,145.910004,146.380005,1258000,137.581345
"436",146.289993,146.639999,145.479996,145.699997,1127500,136.9422
"437",145.509995,145.929993,143.690002,143.949997,1378400,135.297409
"438",143.710007,144.610001,143.300003,143.389999,1530500,135.514755
"439",143.350006,145.429993,143.350006,145.300003,1523400,137.31987
"440",146.089996,146.089996,143.960007,144.029999,971200,136.119598
"441",144.039993,144.600006,143.110001,144.130005,1043400,136.214111
"442",144.149994,145.75,142.75,143.910004,1910000,136.00621
"443",143.729996,144.809998,142.360001,144.440002,1507900,136.507095
"444",144.809998,146.300003,144.320007,144.75,1625900,136.800064
"445",145.050003,146.919998,145,145.789993,1760800,137.782959
"446",146.039993,147.889999,145.369995,147.649994,1782200,139.540787
"447",146.580002,147.75,145.5,145.5,3517100,137.508896
"448",145.850006,146.25,140.399994,140.679993,2484300,132.953583
"449",142.089996,143.779999,140.820007,142.050003,2219700,134.248337
"450",141.779999,144.25,141.509995,142.729996,1289600,134.891006
"451",143.149994,146.360001,142.690002,145.690002,1303100,137.688446
"452",145.229996,147.130005,144.429993,146.679993,1737000,138.624084
"453",146.490005,148.149994,145.770004,146.789993,1515800,138.728027
"454",147.139999,150.949997,146.899994,150.149994,2450700,141.903503
"455",150.100006,150.679993,148.960007,149.25,1996800,141.052917
"456",149.100006,151.279999,148.429993,150.850006,2179100,142.565018
"457",150.619995,152.869995,149.75,151.970001,3056300,143.62352
"458",151.899994,153.940002,150.419998,153.509995,2628100,145.078949
"459",152.460007,152.770004,148.740005,149.610001,3639000,141.393158
"460",150.690002,153.669998,150.320007,152.820007,3072700,144.426849
"461",154,161.710007,150.139999,160.949997,5553600,152.110352
"462",160,160.860001,155.25,155.809998,3841200,147.25264
"463",156.539993,157.5,152.850006,153.020004,3963600,144.615875
"464",152.820007,153,149.240005,152.059998,3978700,143.708572
"465",152.899994,155.850006,152.470001,155.699997,2301400,147.148712
"466",155.800003,156.5,154.779999,156.160004,1285000,147.583405
"467",157.529999,157.779999,156.050003,156.949997,1803400,148.330017
"468",156.960007,159.399994,156.679993,159.360001,1707900,150.607666
"469",159.289993,160.300003,159.190002,160.139999,2279800,151.344818
"470",160.100006,161.960007,160.100006,161.029999,2059600,152.185959
"471",161.350006,161.759995,159.759995,161.309998,1496800,152.450577
"472",161.919998,163.580002,160.679993,163.410004,1940900,154.435242
"473",162.75,162.850006,160.649994,162.130005,1987800,153.22554
"474",161.889999,164.240005,161.630005,163.979996,1987400,154.973953
"475",164.5,166.360001,163.880005,166.229996,2171500,157.100342
"476",165.160004,167.089996,160.550003,160.639999,3449900,151.817368
"477",160.580002,161.419998,159.029999,160.309998,2009700,151.505478
"478",159.759995,161.179993,158.869995,160.389999,746900,151.581085
"479",160.990005,161.770004,159.25,161.589996,1447200,152.715195
"480",161.410004,162.160004,159.979996,162.080002,1390200,153.178284
"481",161.229996,162.889999,160.990005,162,2332200,153.102646
"482",162,163.979996,161.119995,162.720001,2063300,153.783112
"483",163.220001,164.660004,161.880005,164.490005,2741400,155.455917
"484",165.020004,165.149994,161.509995,163.080002,2651600,154.123367
"485",163.270004,165.449997,163.039993,163.479996,2468800,154.501358
"486",162.809998,167.850006,161.130005,167.630005,2809300,158.423447
"487",167.369995,168.580002,165.839996,166.429993,3357400,157.289337
"488",165.960007,166.899994,162.75,166.190002,1908700,157.062546
"489",166.729996,167.320007,165.5,166.639999,2033000,157.487839
"490",167.490005,167.550003,164.139999,164.649994,2675000,155.607132
"491",165.139999,167.639999,164.429993,166.800003,2153800,157.639053
"492",166.520004,167,165.020004,166.600006,2193400,157.450027
"493",166.949997,167.160004,160.369995,160.940002,2743400,152.100891
"494",161.850006,163.460007,161.179993,162.309998,2475300,153.39563
"495",162.479996,164.690002,161.779999,162.539993,1912300,153.612991
"496",162.350006,163.970001,160.5,161.539993,2570400,152.667908
"497",161.539993,164.600006,157.619995,158,4385700,149.322357
"498",157.309998,157.520004,152.630005,153.580002,1968500,145.145096
"499",153.399994,157.529999,150.669998,157.529999,1981500,149.696915
"500",156.729996,158.75,153.300003,158.600006,1641700,150.713715
"501",159.729996,161.610001,157.75,158.830002,1740000,150.932297
"502",159.669998,159.759995,156.139999,158.190002,2044600,150.324112
"503",157.110001,157.110001,153.929993,156.740005,2030600,148.946213
"504",156.610001,160.039993,156.429993,157.679993,2467400,149.839447
"505",158.110001,160.070007,157.690002,158.309998,2530000,150.438156
"506",158.479996,160.619995,158.020004,159.289993,1708000,151.369431
"507",159.779999,161.130005,158.580002,161.089996,2502700,153.07988
"508",161.880005,161.910004,158.350006,159.679993,1797300,151.740021
"509",159.470001,161.990005,158.619995,161.860001,1986600,153.811615
"510",161.050003,162.259995,159.899994,161.399994,1878800,153.374481
"511",161.039993,162.559998,160.850006,161.399994,1435400,153.374481
"512",161.229996,163.320007,160.630005,163.050003,1597100,154.942459
"513",163.449997,164.309998,162.830002,163.779999,1495200,155.636154
"514",163.779999,164.929993,163.059998,164.380005,1322800,156.206314
"515",165.25,165.25,163.380005,164.669998,1763000,156.481857
"516",164.520004,165.410004,163.169998,164.679993,1503900,156.491379
"517",164.509995,165.800003,164.339996,165.789993,1700200,157.546204
"518",164.809998,165.839996,164.110001,165.649994,1275900,157.413177
"519",166.5,168.130005,165.789993,167.410004,1482100,159.085648
"520",166.940002,168.050003,165.669998,168.050003,1180500,159.693848
"521",167.679993,169.520004,167.550003,169.440002,1849700,161.014725
"522",169.130005,171.5,169.009995,170.470001,2159500,161.993484
"523",169.789993,173.949997,169.25,172.839996,4046100,164.245667
"524",173.149994,173.149994,169.539993,170.429993,3446200,161.95546
"525",170.199997,170.949997,168.880005,170.940002,2846800,162.44014
"526",170.830002,172.539993,169.570007,172.429993,1671100,163.856018
"527",171.320007,172.360001,170.100006,170.270004,1422900,161.803436
"528",170.330002,172.399994,169.830002,172.009995,1113600,163.456909
"529",171.910004,172.990005,171.050003,172.429993,1294600,163.856018
"530",172.860001,173.660004,172.149994,172.990005,1211000,164.388199
"531",173.080002,173.75,172.070007,172.589996,1471600,164.008087
"532",172.429993,173.839996,172.089996,173.699997,1195900,165.062851
"533",173.610001,176.070007,173.070007,175.789993,1832500,167.048981
"534",177.279999,178.149994,175.979996,177.820007,2744400,168.978012
"535",177.970001,178.320007,176.720001,177.600006,1961700,168.768967
"536",177.330002,177.330002,175.529999,176.690002,1612000,167.904205
"537",176.320007,176.75,174.580002,176.509995,1407600,167.733154
"538",177.149994,177.449997,175.190002,176.630005,1312600,167.847183
"539",177.240005,177.529999,174.070007,174.229996,1946500,165.566498
"540",174.839996,175.320007,173.419998,174.020004,1853700,165.366974
"541",174.300003,176.770004,171.710007,173.199997,1632200,164.587738
"542",172.520004,178.690002,172.389999,176.149994,2888500,167.391068
"543",176.199997,178.190002,174.270004,177.919998,2048000,169.073059
"544",179,179.759995,176.839996,179.690002,1678000,170.755035
"545",179.429993,181.910004,179.429993,181.059998,1991500,172.056915
"546",181.070007,182.289993,180.880005,181.649994,1226000,172.617569
"547",182.009995,182.970001,180.809998,181.75,1375900,172.712601
"548",181,182.729996,180.440002,181.610001,1276000,172.579575
"549",182.309998,185.300003,182.050003,185.160004,1586700,175.953033
"550",185.529999,186.779999,185.089996,185.75,1618300,176.513702
"551",185.699997,187.550003,185.699997,187.229996,1512600,177.920105
"552",186.679993,188.039993,185.770004,187.970001,1183800,178.623322
"553",188,189,187.619995,188.970001,2541700,179.573608
"554",189.110001,189.479996,187.5,188.889999,1556200,179.497559
"555",189.419998,190.220001,188.509995,189.910004,1848200,180.466843
"556",190.279999,192.160004,188.919998,191.539993,1537900,182.015808
"557",191.160004,194.75,190.800003,194.710007,1761300,185.028183
"558",194.240005,196.789993,193.210007,193.649994,2050300,184.020905
"559",194.100006,196.309998,193.529999,195.690002,2157600,185.959442
"560",196.649994,196.669998,193.960007,195.050003,1948100,185.351273
"561",195.050003,196.039993,192.619995,194.089996,2250600,184.439011
"562",194,194.990005,193.199997,194.929993,2455300,185.237213
"563",195.460007,197.330002,194.660004,197.059998,3017700,187.261307
"564",197.539993,198.190002,192.160004,192.509995,4105700,182.937546
"565",193,195.800003,192.110001,195.119995,2762400,185.417786
"566",195.059998,195.919998,192.490005,194.289993,2230300,184.629059
"567",194.940002,195.059998,192.649994,193.050003,1684000,183.450729
"568",193.259995,195.979996,192.309998,195.759995,1656500,186.025986
"569",195.070007,196.470001,194.190002,196.220001,2166500,186.463089
"570",196.139999,197.130005,195.949997,196.720001,1708200,186.938217
"571",196.460007,197.270004,196,196.619995,1304500,187.701935
"572",197.119995,197.190002,195.440002,196.649994,1027100,187.730576
"573",196.639999,198.059998,194.800003,197.960007,1412300,188.981155
"574",196.699997,197.830002,194.520004,196.089996,1765500,187.195953
"575",196.169998,196.169998,191.050003,192.199997,2108300,183.482422
"576",194.089996,194.089996,189.419998,191.169998,2105100,182.499146
"577",190.929993,193.600006,190.050003,192.910004,1325400,184.160233
"578",192.559998,192.899994,190.940002,192.320007,942500,183.596954
"579",193.589996,194.389999,192.509995,193.399994,1457700,184.627975
"580",193.990005,194.5,192.479996,193.229996,1324500,184.465683
"581",192.429993,193.309998,190.809998,192.289993,993100,183.568329
"582",192.460007,193.350006,191.639999,193.210007,870000,184.446609
"583",192.899994,193.919998,191.960007,192.440002,901400,183.711563
"584",192.809998,195.509995,191.119995,195.300003,1476200,186.441849
"585",194.949997,195.050003,192.139999,192.910004,1384700,184.160233
"586",193.279999,193.729996,192.139999,192.800003,1412700,184.055222
"587",193.339996,194.529999,192.270004,192.949997,1059100,184.19841
"588",192.429993,193.539993,190.470001,192.179993,1548700,183.463333
"589",191.970001,192.309998,188.529999,189.850006,1510000,181.239029
"590",190.169998,193.509995,190.169998,191.639999,1339000,182.94783
"591",191.710007,192.919998,190.089996,192.520004,1240400,183.787872
"592",192.509995,196.229996,192.330002,195.660004,1283100,186.785492
"593",194.520004,197.399994,194.080002,196.880005,1790600,187.95015
"594",197.199997,200.380005,196.699997,198.070007,1788000,189.086166
"595",198.199997,201.199997,197.020004,200.470001,1285400,191.377304
"596",201.809998,203.380005,200.199997,202.020004,1507400,192.85701
"597",200.889999,202.740005,200.529999,202.429993,1421400,193.248428
"598",199.789993,200.960007,197.389999,198.25,2764800,189.258011
"599",199.479996,200.020004,197.990005,198.169998,1338100,189.181656
"600",198.559998,201.240005,198.220001,200.669998,998000,191.568253
"601",200.169998,203.850006,200.169998,202.919998,1436800,193.716202
"602",204.139999,205.309998,202.929993,203,1412600,193.792542
"603",204.149994,204.75,202.479996,202.550003,1936300,193.362976
"604",202.639999,203.429993,200.229996,201.130005,1448500,192.007385
"605",201.339996,205.020004,200.529999,204.690002,1568600,195.405899
"606",204.690002,210.25,204.220001,208.770004,2706200,199.300873
"607",208.860001,209.789993,206.5,209.289993,1730800,199.797256
"608",209.240005,209.539993,206.410004,208.009995,2351500,198.575317
"609",209.610001,212.960007,208.710007,212.770004,2193300,203.119415
"610",212.860001,213.710007,211.5,212.699997,1237800,203.052597
"611",213.550003,214.520004,212.029999,212.460007,1132200,202.823502
"612",213,213.539993,209.029999,209.850006,1976600,200.331879
"613",209.839996,210.470001,207.470001,208.970001,1715600,199.491791
"614",209.529999,212.360001,209.520004,211.5,2974400,201.907028
"615",212.100006,212.649994,208.529999,209.009995,2586500,199.529953
"616",209,211.949997,208.179993,211.229996,1568100,201.649277
"617",211.720001,214.690002,211.300003,214.089996,1780900,204.379517
"618",214.300003,215.960007,213.330002,214.389999,1696600,205.549255
"619",213.509995,217.039993,213.190002,216.169998,1421300,207.255844
"620",216.160004,218.789993,215.899994,217.520004,1839900,208.550201
"621",217.460007,217.929993,214.240005,215.179993,2420400,206.306656
"622",215.809998,216,213.970001,214.550003,1064000,205.702637
"623",215.039993,215.410004,210.690002,210.809998,1542400,202.116867
"624",210.860001,210.860001,205.229996,205.800003,2434100,197.313461
"625",206.929993,208.199997,205.550003,205.850006,2044600,197.36142
"626",206.059998,206.880005,203.619995,204.449997,2965500,196.019135
"627",205,205.5,199.479996,202.300003,3039800,193.957794
"628",202.919998,206.229996,202.679993,205.630005,3224300,197.150497
"629",206.410004,211.889999,206.399994,210.169998,1408700,201.50325
"630",209,210.270004,206.210007,209.039993,1735500,200.419846
"631",208.889999,210.399994,208.309998,208.949997,1227600,200.333588
"632",209.470001,211.639999,208.809998,211.309998,1483200,202.596252
"633",211.880005,212.429993,210.039993,211.529999,1858600,202.807205
"634",211.639999,211.639999,208.089996,209.259995,1398200,200.630783
"635",209.520004,209.520004,207.419998,208.979996,1263300,200.362335
"636",210.330002,211.350006,208.979996,210.699997,1640300,202.011414
"637",211.179993,211.589996,209.020004,209.309998,1430600,200.678741
"638",210.070007,211.539993,207.820007,208.740005,1395000,200.132233
"639",208.649994,209.410004,205.009995,208.660004,1279400,200.055557
"640",209.149994,209.429993,205.289993,205.559998,1847200,197.083359
"641",205.949997,207.160004,204.679993,206.699997,1259200,198.176346
"642",206.520004,207.740005,205.479996,206.800003,1165300,198.272247
"643",206.820007,207.289993,204.580002,204.789993,1932400,196.345108
"644",207.029999,207.029999,203.830002,205.419998,1058800,196.949112
"645",205.5,206.080002,203.649994,204.589996,1336800,196.153381
"646",204.669998,207,204.149994,205.570007,1875400,197.092957
"647",206.539993,209,205.589996,208.649994,2080100,200.045944
"648",209.619995,213.679993,209.350006,211.619995,2845100,202.893463
"649",210.110001,213.860001,208.5,211.410004,1691400,202.692139
"650",211.740005,216.699997,210.919998,215.470001,1802200,206.584732
"651",214.630005,216.199997,211.320007,213.899994,2268700,205.079437
"652",214.039993,217.029999,213.139999,216.949997,1988200,208.003677
"653",216.029999,219.009995,211.539993,217.429993,1827800,208.463867
"654",217.539993,221.369995,216,221.020004,1389700,211.905853
"655",221.619995,224.710007,219.479996,222.229996,1251300,213.065948
"656",222.009995,222.970001,220.429993,222.220001,883800,213.056351
"657",222.679993,223.589996,219.369995,221.100006,2468800,211.982559
"658",221.070007,221.619995,218.460007,218.880005,2092700,209.854095
"659",219.25,224.570007,218.850006,224.199997,1773200,214.954727
"660",225.100006,225.429993,221.929993,222.929993,1681900,213.737091
"661",224.039993,225.690002,222.830002,225.190002,1415900,215.9039
"662",225.509995,227.389999,223.529999,225.559998,1620700,216.258621
"663",225.550003,227.479996,224.789993,227.380005,1279500,218.003601
"664",227.779999,228.779999,224.990005,228.509995,1073000,219.087006
"665",228.940002,231.639999,225.570007,226.570007,1497100,217.22699
"666",227.570007,230.149994,226.110001,230.070007,968500,220.582687
"667",230.779999,231.770004,229.029999,229.789993,1584000,220.314178
"668",229.550003,231.529999,228.580002,230.139999,1143700,220.649765
"669",231,231.5,229.130005,230.410004,986200,220.908661
"670",231.490005,231.669998,229.070007,230.190002,1426200,220.697723
"671",230.600006,237.899994,230.190002,237.839996,1843100,228.032227
"672",238.229996,242,237.970001,241.070007,1796100,231.129059
"673",242,242,234.589996,235.75,2059100,226.028427
"674",235.949997,236.559998,231.660004,232.589996,2307600,222.998749
"675",232.779999,233.179993,223.740005,224,2994000,214.762985
"676",222.830002,222.990005,213.5,216.210007,4266100,207.29422
"677",215.949997,217.869995,212.5,212.699997,3019700,203.928925
"678",216.020004,219.350006,214.669998,218.850006,2334500,209.825333
"679",218.289993,219.25,213.919998,215.369995,1908800,206.488815
"680",215.520004,217.5,215.029999,216.770004,1422100,207.8311
"681",218.399994,221.399994,217.520004,221.300003,1853300,212.174316
"682",221.949997,222.600006,218.470001,221.610001,1318300,212.471527
"683",220.539993,229.360001,220,227.070007,2281100,217.70639
"684",228.25,228.479996,224.729996,225.559998,2787400,216.258621
"685",225.839996,226.509995,224.949997,225.380005,1267000,216.086044
"686",226.100006,227.270004,223.100006,225.160004,1728600,215.875122
"687",225.460007,225.619995,220.860001,222.039993,1709400,212.883759
"688",221.639999,224.070007,221.550003,223,1350400,214.7229
"689",223.089996,223.089996,216.860001,218.979996,1832400,210.852112
"690",219.320007,221.779999,218.869995,221.130005,1703000,212.922287
"691",220.699997,222.869995,218.220001,220.889999,1545400,212.691208
"692",220.75,222,218.5,219.990005,1270100,211.824615
"693",220.419998,225.520004,220.270004,223.899994,1604700,215.589478
"694",223.970001,227.399994,223.660004,225.929993,1621900,217.544128
"695",225.190002,226.610001,222.970001,225.279999,1005800,216.918259
"696",225.220001,228.119995,223.639999,226.100006,1962200,217.707809
"697",226.570007,227.350006,225.330002,226.570007,1038800,218.160385
"698",226.149994,227.679993,224.110001,226.279999,1888900,217.881119
"699",226.169998,227.059998,224.350006,224.449997,1352200,216.119049
"700",224.990005,226.600006,224.509995,225.639999,766100,217.264908
"701",225.740005,226.460007,221.839996,224.210007,993200,215.887985
"702",223.550003,223.550003,220.550003,221.970001,1508400,213.73114
"703",224.100006,227.149994,223.460007,225.910004,1197100,217.524872
"704",225.949997,229.600006,225.850006,229.089996,1544400,220.586838
"705",229.240005,229.589996,226.699997,229.399994,1272400,220.885315
"706",229.160004,231.210007,226.429993,226.740005,1341000,218.324081
"707",226.25,227.360001,223.869995,226.020004,1151500,217.630798
"708",226,226.729996,223.350006,223.470001,1097900,215.175461
"709",223.190002,223.199997,215.199997,216.669998,2409800,208.627838
"710",218.779999,219,210.029999,210.75,3431400,202.927567
"711",211.009995,216.820007,210.550003,216.160004,2044000,208.13678
"712",216.179993,217.410004,214.600006,217.240005,1520700,209.176697
"713",218.5,219.5,214.050003,218.080002,2021200,209.985489
"714",219.149994,219.759995,212.350006,215.520004,2112200,207.520523
"715",214.759995,215.479996,211,211.070007,1640000,203.235703
"716",210.649994,210.729996,202.910004,206.009995,3449700,198.363495
"717",206.309998,208.880005,205.869995,207.979996,2206100,200.260376
"718",206.710007,207.199997,203.529999,205.690002,2117400,198.055389
"719",204.889999,208.559998,204.259995,205.869995,1819400,198.228683
"720",205.699997,208.589996,205.580002,207.350006,1347200,199.653778
"721",207.440002,208.770004,206.350006,206.75,1475400,199.076019
"722",207.779999,211.089996,207.559998,210.320007,1664900,202.513535
"723",210.399994,211.910004,210,211.800003,1362800,203.938614
"724",212.210007,213.429993,210.199997,213.369995,1546600,205.450302
"725",212.979996,215.669998,212.979996,214.330002,1353700,206.37471
"726",214.669998,216.600006,213.860001,215.570007,1526400,207.56868
"727",215.720001,219.330002,215.639999,217.899994,1297800,209.812149
"728",217.520004,218.899994,213.309998,213.539993,1361400,205.613998
"729",213.490005,214.089996,209.789993,210.110001,1779800,202.31134
"730",210.490005,211.690002,208.820007,209.710007,1441100,201.926178
"731",209.589996,215.020004,209.589996,214.789993,1877600,206.817612
"732",214.800003,215.509995,212.740005,214.910004,1117000,206.933197
"733",214.910004,215.800003,213.679993,214.029999,654300,206.085831
"734",214.149994,214.639999,209.460007,209.570007,1189400,201.791382
"735",209.259995,212.5,209.25,211.210007,1520000,203.370514
