"","ACN.Open","ACN.High","ACN.Low","ACN.Close","ACN.Volume","ACN.Adjusted"
"980",243.949997,246,242.259995,243.440002,1771900,240.467697
"981",244.710007,246.669998,242.570007,246.199997,1288600,243.193985
"982",247.410004,250.089996,245.899994,250,1899300,246.947601
"983",250,250.410004,248.320007,249.330002,1434000,246.285782
"984",250.080002,250.910004,248.509995,250.119995,888100,247.066132
"985",249.059998,250.440002,246.289993,249.089996,2441400,246.048706
"986",251.509995,253.929993,250.220001,252.270004,2078600,249.189896
"987",250.710007,251.820007,248.130005,249.660004,1671100,246.611755
"988",250,251.710007,248.860001,249.929993,1552300,246.878448
"989",250.220001,253.460007,250.050003,253.440002,1852700,250.345596
"990",249.850006,251,248.360001,249.300003,1973400,246.256134
"991",249,250.559998,247.199997,249.860001,1825600,246.809311
"992",250.119995,250.520004,245.559998,246.770004,2201500,243.75705
"993",245.869995,247.820007,244.619995,246.160004,1874000,243.15448
"994",245.889999,246.919998,244.550003,245.830002,1838900,242.828522
"995",247.100006,249.389999,243.550003,243.75,2412500,240.773911
"996",248.910004,248.910004,245.059998,247.050003,2415800,244.03363
"997",247.020004,248.289993,246.220001,247.449997,2248000,244.428726
"998",263.779999,271.179993,263.299988,264.470001,4855600,261.240906
"999",263.890015,266.959991,258.619995,266.25,5948000,262.999176
"1000",261.119995,263.329987,257.73999,261.420013,2680500,258.22821
"1001",260.859985,261.119995,258.350006,259.470001,1602900,256.302002
"1002",260.829987,261.920013,257.329987,257.440002,1455900,254.296753
"1003",258,259.779999,256.279999,257.299988,528100,254.158463
"1004",259.730011,260.369995,258.390015,259.679993,1057100,256.509399
"1005",260.890015,261.029999,257.230011,257.76001,1065200,254.612854
"1006",258.670013,259.25,257.190002,257.540009,992800,254.395554
"1007",257.600006,261.320007,257.480011,261.209991,1325300,258.020752
