"","ADBE.Open","ADBE.High","ADBE.Low","ADBE.Close","ADBE.Volume","ADBE.Adjusted"
"511",235.330002,236.259995,231.960007,234.559998,2606800,234.559998
"512",237.899994,243.929993,237.259995,242.360001,3656500,242.360001
"513",243.600006,244,239.679993,241.949997,2885200,241.949997
"514",240.130005,245.039993,238.779999,244.399994,2836200,244.399994
"515",247.449997,250.679993,244.449997,247.509995,3711300,247.509995
"516",245.130005,245.610001,241.190002,243.850006,4155500,243.850006
"517",244.910004,248.160004,240.600006,245.139999,2031400,245.139999
"518",245.619995,245.979996,241.179993,242.559998,3643000,242.559998
"519",244.990005,247.100006,243.429993,244.949997,3822300,244.949997
"520",241,243.220001,239.350006,241.850006,2110400,241.850006
"521",241.809998,242.869995,237.270004,238.270004,1937100,238.270004
"522",240.160004,243,238.869995,242.669998,2482900,242.669998
"523",243,249,243,247.820007,5007200,247.820007
"524",247.820007,251.039993,246.100006,247.380005,3033300,247.380005
"525",248.559998,256.98999,248.059998,254.740005,3705100,254.740005
"526",256.73999,258.559998,254.009995,254.820007,3042000,254.820007
"527",255.059998,255.929993,250.710007,254.350006,2539100,254.350006
"528",251.330002,254.309998,250.279999,253.740005,2099300,253.740005
"529",251.389999,257.049988,250.639999,257,2756800,257
"530",258.890015,259.899994,256.190002,258.390015,3538100,258.390015
"531",260.149994,262.25,258.670013,261.369995,2518400,261.369995
"532",263.130005,263.359985,259.369995,260.230011,1899700,260.230011
"533",259.399994,261.709991,258.01001,260.140015,1885000,260.140015
"534",260.339996,260.970001,258.070007,259.450012,2999200,259.450012
"535",258.980011,260.059998,256.450012,257.809998,3475600,257.809998
"536",258.130005,260.98999,255.919998,258.100006,2484800,258.100006
"537",257.299988,259.350006,255.119995,257.76001,2607400,257.76001
"538",257.609985,260.23999,257.609985,258.899994,2006000,258.899994
"539",261.5,262.980011,258.179993,258.619995,1815800,258.619995
"540",258,262.579987,256.369995,261.220001,2538900,261.220001
"541",259.769989,263.079987,256.519989,262.899994,2266800,262.899994
"542",262.399994,266.23999,261.76001,262.5,3810300,262.5
"543",265.75,266.23999,261.5,264.01001,2594000,264.01001
"544",266.700012,267,254.080002,258.160004,2994900,258.160004
"545",259,259.869995,256.369995,257.380005,2101800,257.380005
"546",257.399994,259.48999,253.839996,256.399994,1950500,256.399994
"547",255.770004,257.48999,253.289993,255.460007,3185200,255.460007
"548",251.490005,255.020004,249.100006,254.740005,2195400,254.740005
"549",255.979996,261.459991,255.770004,260.959991,2711700,260.959991
"550",261.859985,264.75,259.01001,263.51001,2583500,263.51001
"551",265.5,269.799988,264.130005,264.380005,3992500,264.380005
"552",265.26001,268,263.519989,267.690002,5113400,267.690002
"553",258.029999,260,252.029999,257.089996,12110500,257.089996
"554",257.109985,259.959991,253.889999,257.76001,4013400,257.76001
"555",259.429993,260.640015,256.339996,260.420013,4257300,260.420013
"556",260.540009,262.299988,256.170013,259.73999,3732600,259.73999
"557",259,264.339996,258.399994,264.179993,2359900,264.179993
"558",263.470001,264.640015,259.519989,259.690002,3454000,259.690002
"559",259.209991,263.119995,257.100006,262.269989,2639300,262.269989
"560",265.049988,267.73999,263.839996,265.589996,3150100,265.589996
"561",265.529999,265.970001,259.040009,262.339996,2521900,262.339996
"562",263.5,265.170013,260.880005,263.529999,2018000,263.529999
"563",265.470001,266.75,264.200012,266.48999,2097400,266.48999
"564",269.850006,272.390015,268.190002,272.170013,2970100,272.170013
"565",272.890015,273,267.630005,271.350006,1877800,271.350006
"566",273.709991,274.179993,270.980011,271.5,2432800,271.5
"567",270.980011,271.470001,263.720001,267.890015,2947400,267.890015
"568",269.440002,269.940002,266.589996,267.450012,1970500,267.450012
"569",266.959991,269.089996,264.700012,268.809998,1796800,268.809998
"570",267.119995,269.98999,266.799988,268.98999,1605900,268.98999
"571",269.470001,272.160004,269.01001,271.579987,1469700,271.579987
"572",271.950012,272.920013,270.769989,271.899994,2085600,271.899994
"573",273.01001,273.51001,270.820007,271.859985,1681100,271.859985
"574",271.859985,273.709991,270.619995,272.220001,1462300,272.220001
"575",273.070007,273.390015,269.640015,271.429993,1638400,271.429993
"576",272.170013,272.670013,268.440002,269.450012,2391500,269.450012
"577",270.089996,270.820007,266.640015,270.570007,2028900,270.570007
"578",269.820007,272.320007,269.200012,272.209991,1364700,272.209991
"579",272.540009,278.890015,271.589996,278.48999,2693600,278.48999
"580",279.220001,280.170013,275.25,275.450012,1867600,275.450012
"581",278.399994,279.519989,274.380005,277.660004,1747200,277.660004
"582",278.179993,282,275.790009,281.959991,2114000,281.959991
"583",286.459991,291.709991,285.380005,286.140015,5592400,286.140015
"584",286.100006,289.769989,285.25,289.25,3068000,289.25
"585",291,291,283.190002,283.350006,2056200,283.350006
"586",283.140015,284.589996,278.149994,279.640015,2482300,279.640015
"587",282.559998,286.350006,282.390015,285.579987,1979500,285.579987
"588",277.600006,284.220001,275.809998,283.660004,1994500,283.660004
"589",278.820007,280.649994,273.670013,277.070007,2568000,277.070007
"590",275.829987,278.369995,274.160004,276.769989,2610800,276.769989
"591",274.160004,277.119995,270.799988,275.790009,1866800,275.790009
"592",273.579987,279.5,270.320007,278.480011,2097500,278.480011
"593",270.570007,274.190002,267.220001,267.700012,2698300,267.700012
"594",269.429993,274.230011,269.290009,271.859985,2046600,271.859985
"595",269.820007,276.950012,269.5,276.820007,2708600,276.820007
"596",278.630005,285.869995,278.399994,283.549988,3413100,283.549988
"597",281.679993,284.410004,279.070007,279.850006,2223500,279.850006
"598",276.100006,277.890015,273.399994,275.450012,2392000,275.450012
"599",278.209991,280,277.049988,278.070007,1793500,278.070007
"600",277.420013,282.73999,277.26001,281.820007,1570500,281.820007
"601",278.290009,278.429993,271.690002,274.25,2706400,274.25
"602",273.540009,277.480011,273.540009,274.769989,1878300,274.769989
"603",276.48999,281.450012,275.369995,278.25,2475800,278.25
"604",275.290009,276.799988,272.279999,273.380005,1806000,273.380005
"605",274.429993,275.089996,272.429993,274.51001,1601100,274.51001
"606",271.279999,272.910004,268.75,270.899994,2526600,270.899994
"607",270.51001,272.809998,257.529999,259.029999,3903400,259.029999
"608",263.269989,268.929993,257.459991,268.709991,3750800,268.709991
"609",272.779999,273.209991,268.390015,272.859985,2650400,272.859985
"610",273.720001,275.76001,271.049988,274.799988,2211800,274.799988
"611",275.869995,282.369995,275.51001,278.160004,2758900,278.160004
"612",280.980011,284.980011,280.200012,280.339996,2487700,280.339996
"613",283.910004,284.890015,272.029999,275.98999,2969300,275.98999
"614",276.130005,277.559998,274.579987,276.839996,1313700,276.839996
"615",278.589996,278.959991,275.920013,276.299988,1696400,276.299988
"616",275.910004,277.100006,274,274.279999,2262800,274.279999
"617",274.630005,277.470001,274.630005,275.600006,2254200,275.600006
"618",280.369995,280.48999,276.619995,276.779999,4529300,276.779999
"619",287,292,284.339996,291.209991,9738600,291.209991
"620",293.25,302.660004,293.25,302.109985,5632500,302.109985
"621",301.459991,304,299.089996,299.329987,4015500,299.329987
"622",300,302.579987,298.690002,299.869995,2868900,299.869995
"623",299.209991,300.649994,287,287.970001,4638500,287.970001
"624",291.26001,292.76001,288.700012,288.720001,2896800,288.720001
"625",290.040009,294.670013,290.040009,293.230011,2596800,293.230011
"626",294.5,295.100006,291.950012,294.649994,2648300,294.649994
"627",299.549988,301.899994,297.660004,300.970001,2619500,300.970001
"628",301.190002,301.579987,299.359985,301.390015,1816600,301.390015
"629",302,305.859985,301.290009,305.700012,1585300,305.700012
"630",304.01001,305.23999,298.929993,303.980011,2872700,303.980011
"631",302.76001,303.109985,300.130005,302.920013,1909200,302.920013
"632",300.559998,305.130005,300.220001,304.200012,1644300,304.200012
"633",305.100006,309.320007,305.100006,306.980011,1954100,306.980011
"634",307.390015,310.170013,305.899994,307.600006,1951500,307.600006
"635",308.01001,309.700012,304.959991,309.420013,1624800,309.420013
"636",310,310.459991,307.720001,308.76001,1161600,308.76001
"637",308,308.459991,305.070007,305.700012,1838700,305.700012
"638",307.130005,310.959991,306.75,309.390015,2298100,309.390015
"639",307.209991,310.920013,306.850006,310.079987,1597200,310.079987
"640",311.559998,313.109985,305.269989,306.869995,2100200,306.869995
"641",308.390015,309.920013,307.140015,308.549988,1336400,308.549988
"642",309.910004,309.980011,305.220001,307.880005,1826800,307.880005
"643",305.809998,310.730011,305.809998,310.269989,1458800,310.269989
"644",308.660004,309.660004,306.100006,308.730011,1378500,308.730011
"645",309.970001,312.5,309.26001,311.269989,1507800,311.269989
"646",311.940002,311.940002,301.480011,307.220001,2778400,307.220001
"647",305.070007,307.089996,302.549988,303.640015,2158000,303.640015
"648",303.609985,304.950012,295.109985,298.859985,3066900,298.859985
"649",299.149994,304.98999,296.769989,298.440002,3210200,298.440002
"650",295.570007,297.350006,289.420013,293.709991,3400900,293.709991
"651",285.040009,286.869995,276.779999,280.359985,4292600,280.359985
"652",283.630005,286.98999,282.5,286.209991,2552100,286.209991
"653",282.23999,290.26001,282,289.019989,2196700,289.019989
"654",292.75,297.869995,290.200012,297.779999,2506000,297.779999
"655",296.140015,298.269989,292.149994,294.829987,1451100,294.829987
"656",293.140015,294.420013,287.410004,288.649994,1580500,288.649994
"657",288.230011,295.5,286.390015,293.170013,2326400,293.170013
"658",287.600006,289.649994,281.429993,283.660004,2586000,283.660004
"659",285.640015,286.48999,280.859985,282.709991,2336800,282.709991
"660",285.579987,290.149994,283.320007,287.450012,1954500,287.450012
"661",291.320007,291.769989,287.170013,287.970001,1955200,287.970001
"662",287.970001,288.660004,285.399994,285.709991,1491000,285.709991
"663",288.540009,292.920013,286.51001,291.529999,1520200,291.529999
"664",292.570007,292.899994,285.119995,287.690002,1743200,287.690002
"665",289.230011,293.570007,280.970001,282.440002,2851900,282.440002
"666",284.859985,288.890015,283.51001,288.73999,1792800,288.73999
"667",290.660004,291.850006,286.529999,289.450012,1792300,289.450012
"668",286.549988,287.98999,280.420013,282.130005,2776300,282.130005
"669",285.709991,287.700012,283.619995,286.630005,2171900,286.630005
"670",287.410004,288.5,280.119995,284.51001,2373300,284.51001
"671",284.25,287.459991,281.399994,282.450012,1837000,282.450012
"672",286.040009,286.25,282.459991,284.600006,1516000,284.600006
"673",287.829987,288.01001,281.519989,287.75,2835900,287.75
"674",288.200012,289.589996,283.959991,284.940002,2273100,284.940002
"675",286.519989,286.929993,276.600006,279.299988,3134500,279.299988
"676",277.579987,277.579987,272.339996,276.140015,4097800,276.140015
"677",277.660004,280.309998,274,277.779999,2594000,277.779999
"678",281,282.279999,277.940002,278.019989,2955000,278.019989
"679",278.220001,280.279999,276.320007,278.350006,2948600,278.350006
"680",276.619995,283.049988,275.299988,282.929993,2774700,282.929993
"681",284.040009,285.299988,280.359985,284.690002,4069200,284.690002
"682",275.350006,280.290009,270.019989,279.720001,7449700,279.720001
"683",280.170013,284.369995,279.829987,281.26001,3163500,281.26001
"684",281.600006,283.200012,274.950012,277.910004,4046500,277.910004
"685",275.929993,279.579987,275.410004,277.440002,1966300,277.440002
"686",279.579987,280.700012,271.079987,272.470001,3288100,272.470001
"687",271.899994,277.709991,267.730011,277.429993,3307300,277.429993
"688",278.459991,285.899994,277.01001,283.809998,4270800,283.809998
"689",284.630005,284.980011,274.119995,277.540009,3167600,277.540009
"690",277.540009,279,275.140015,276.25,3992300,276.25
"691",278.98999,279.649994,271.869995,272.709991,3245800,272.709991
"692",271.179993,271.179993,265.190002,266.660004,3370100,266.660004
"693",266.920013,272.799988,263.850006,272.399994,3545100,272.399994
"694",273.109985,278.079987,273.109985,276.959991,2566300,276.959991
"695",276.320007,278.48999,275.589996,276.899994,1823500,276.899994
"696",274.459991,275.410004,270.799988,270.829987,2135900,270.829987
"697",273.519989,275.549988,272.859985,274.269989,1359400,274.269989
"698",274.059998,276.709991,272.790009,274.980011,1562300,274.980011
"699",278.369995,281.269989,277.630005,278.290009,2087600,278.290009
"700",278.109985,279.420013,277.149994,277.779999,1372600,277.779999
"701",278.170013,281.51001,278.019989,279.390015,1964000,279.390015
"702",270.230011,272.809998,267.51001,272.700012,4315200,272.700012
"703",272.609985,274.119995,267.149994,269.23999,3319100,269.23999
"704",269.359985,269.679993,262.100006,265.519989,4391000,265.519989
"705",265.630005,267.429993,262.570007,266.839996,2868800,266.839996
"706",268.48999,269.279999,260.640015,261.089996,3349100,261.089996
"707",261,265.519989,259.570007,261.320007,3020400,261.320007
"708",264.040009,271.459991,263.25,269.700012,3511000,269.700012
"709",267.799988,271.609985,267.019989,270.980011,1822300,270.980011
"710",271.579987,272.290009,268.380005,271.350006,2281900,271.350006
"711",271.679993,273.720001,271.059998,271.450012,1723500,271.450012
"712",273.25,278.649994,272.609985,278.410004,2320800,278.410004
"713",278.269989,279.320007,275.309998,277.929993,2845400,277.929993
"714",279.140015,281.829987,277.269989,277.820007,2827200,277.820007
"715",280.559998,281.209991,276.049988,277.5,2790200,277.5
"716",292.109985,292.880005,283.600006,289.290009,6170600,289.290009
"717",289.109985,289.26001,285.609985,287.399994,2762400,287.399994
"718",288.299988,293.480011,287,290.769989,3201600,290.769989
"719",290.019989,292.459991,288.480011,292.459991,1628500,292.459991
"720",291.950012,292.339996,289.700012,290.269989,1777400,290.269989
"721",290.790009,294.160004,290.269989,291.720001,2084900,291.720001
"722",291.859985,293.700012,290.26001,293.540009,1739900,293.540009
"723",293.540009,295.079987,292.149994,294.529999,1459700,294.529999
"724",296.540009,297.5,293.559998,297.5,2011300,297.5
"725",297.549988,298.559998,296,297.160004,1632700,297.160004
"726",298.75,300.73999,296.390015,300.600006,2142700,300.600006
"727",299.390015,302.049988,297.049988,300.100006,1841300,300.100006
"728",298.98999,300.350006,296.619995,298.799988,1609800,298.799988
"729",299.589996,299.920013,295.799988,299.299988,1508900,299.299988
"730",300.480011,305.450012,300.480011,305.279999,2205400,305.279999
"731",305,309.059998,304.890015,307.899994,2619000,307.899994
"732",308.5,309.170013,305.73999,309.059998,1469700,309.059998
"733",308.519989,310,308,309.529999,1175100,309.529999
"734",309.220001,309.899994,299.51001,302.75,2891400,302.75
"735",298.23999,304.459991,297.320007,303.910004,1608500,303.910004
"736",305,305.329987,301.279999,302.51001,1522800,302.51001
"737",303.130005,304.23999,301,303.029999,1698100,303.029999
"738",306.200012,306.75,303.160004,306.230011,1733000,306.230011
"739",308.910004,310.910004,306.700012,307.049988,2892500,307.049988
"740",306.619995,309.029999,304.100006,304.170013,2155300,304.170013
"741",305.149994,305.380005,301.480011,303.73999,2928600,303.73999
"742",303,306.579987,300.720001,305.959991,3104600,305.959991
"743",314.109985,321.730011,313.73999,317.940002,6606700,317.940002
"744",319.269989,325.25,319.269989,323.799988,3436700,323.799988
"745",325.040009,325.079987,321.75,322.850006,2331900,322.850006
"746",322.100006,326.820007,322.01001,324.380005,2332600,324.380005
"747",324.380005,327.959991,324.26001,327.630005,2561400,327.630005
"748",328.369995,330,325.619995,327.609985,4233000,327.609985
"749",328.829987,329.880005,327.26001,328.950012,2210600,328.950012
"750",329,331.540009,328.679993,329.640015,1066400,329.640015
"751",329.630005,331.279999,329.630005,331.200012,1055100,331.200012
"752",332.880005,332.880005,329.769989,330.790009,1229800,330.790009
"753",330.350006,330.470001,325.170013,328.339996,1896700,328.339996
"754",326.25,329.940002,326.25,329.809998,1592300,329.809998
"755",330,334.480011,329.170013,334.429993,1990100,334.429993
"756",329.170013,332.980011,328.690002,331.809998,1577600,331.809998
"757",328.290009,333.910004,328.190002,333.709991,1874700,333.709991
"758",334.149994,334.790009,332.309998,333.390015,2500800,333.390015
"759",333.809998,339.230011,333.399994,337.869995,2248500,337.869995
"760",340.140015,341.809998,338.190002,340.450012,1626300,340.450012
"761",342.049988,343.359985,339.619995,339.809998,1480400,339.809998
"762",341.540009,345.730011,341.220001,345.630005,2069200,345.630005
"763",347.01001,347.269989,343.149994,344.630005,2274400,344.630005
"764",346.420013,347.5,342.459991,342.940002,2213300,342.940002
"765",345.980011,345.98999,342.76001,345.380005,2439600,345.380005
"766",349,349.950012,346.380005,349.73999,2536100,349.73999
"767",346.369995,352.369995,345.619995,350,2121200,350
"768",352.600006,354.279999,349.959991,350.059998,1600300,350.059998
"769",351.019989,352.160004,347.850006,351.76001,2084400,351.76001
"770",354.100006,355.690002,349.200012,351.369995,1640200,351.369995
"771",341.040009,349.899994,340.399994,346.899994,2652000,346.899994
"772",349,355.660004,347.119995,354.630005,2270800,354.630005
"773",356.700012,356.700012,351.359985,351.660004,1521300,351.660004
"774",349.690002,356.820007,349.690002,356.73999,1834900,356.73999
"775",355.839996,355.839996,348.299988,351.140015,3692900,351.140015
"776",353.410004,358.670013,352.290009,358,2693800,358
"777",363.429993,367.440002,360.450012,366.73999,3053000,366.73999
"778",373.98999,374.480011,362.309998,365.549988,2463400,365.549988
"779",366.160004,368.25,363.01001,367.459991,2224500,367.459991
"780",366,369.339996,364.380005,366.089996,2092700,366.089996
"781",365.440002,370.809998,365.220001,370,2426800,370
"782",373.029999,373.700012,367.25,369.279999,2004700,369.279999
"783",370.640015,374.429993,367.149994,374.290009,2355600,374.290009
"784",372.559998,377.709991,372.390015,374.839996,1917100,374.839996
"785",376.279999,379.829987,375.850006,379.670013,1690300,379.670013
"786",380.200012,382.589996,378.589996,378.850006,2074400,378.850006
"787",383.829987,385,381.480011,383.279999,2580400,383.279999
"788",384,386.75,373.480011,378.959991,3789300,378.959991
"789",378.019989,378.339996,368.75,372.950012,2742800,372.950012
"790",355.390015,363.459991,349,357.410004,3924000,357.410004
"791",361,363.970001,346.279999,347.799988,4188100,347.799988
"792",349.399994,360.070007,348.600006,351.339996,3489700,351.339996
"793",340,352.23999,337.269989,337.519989,4737700,337.519989
"794",324.420013,345.459991,324,345.119995,6463400,345.119995
"795",349.809998,360.75,342.609985,360.279999,5398100,360.279999
"796",361.76001,364.950012,344.040009,348.339996,4204500,348.339996
"797",354.380005,364.269989,350.079987,363.850006,4146300,363.850006
"798",355.059998,360.450012,347.190002,351.029999,3199000,351.029999
"799",340.450012,344.160004,326.600006,336.769989,5622900,336.769989
"800",311.679993,322.440002,305.329987,305.790009,5291900,305.790009
"801",318.980011,332.940002,309.309998,332.380005,5973700,332.380005
"802",324.320007,326.359985,309,315.230011,4869200,315.230011
"803",290.410004,310.130005,283,285,7230200,285
"804",312.880005,336,298,335.5,8935200,335.5
"805",288.359985,307.109985,283.25,286.029999,7140100,286.029999
"806",291.200012,312.950012,278.350006,311.809998,6189100,311.809998
"807",290,296.869995,255.130005,294.609985,7293300,294.609985
"808",291.769989,318.709991,281.100006,307.51001,6023800,307.51001
"809",312.920013,324.799988,293.769989,295.339996,7461800,295.339996
"810",296.670013,312.48999,287.779999,307.269989,6016800,307.269989
"811",322.959991,326.98999,301.589996,310,6592200,310
"812",308,317.649994,298.130005,305.910004,4830400,305.910004
"813",305.98999,324.429993,305.690002,322.670013,4531000,322.670013
"814",311.700012,314.290009,300.630005,305.829987,4862100,305.829987
"815",308.890015,322.970001,308.01001,318.390015,4340200,318.390015
"816",316.410004,326.329987,312.679993,318.23999,6413700,318.23999
"817",307,309.609985,298.320007,301.209991,3903000,301.209991
"818",297.76001,306.5,293.179993,303.959991,3589700,303.959991
"819",302.059998,303.470001,289.709991,293.609985,3934700,293.609985
"820",306.559998,320.51001,299.959991,319.130005,5145100,319.130005
"821",327.410004,328.320007,306.299988,308.929993,5422300,308.929993
"822",313.880005,317.720001,308.200012,317.179993,4002500,317.179993
"823",318.649994,320.779999,310.790009,318.700012,3290200,318.700012
"824",315.940002,320.899994,313.75,320.649994,1839000,320.649994
"825",328.769989,342.100006,328.470001,340.769989,3858900,340.769989
"826",335.339996,339.220001,329.649994,332.549988,2818600,332.549988
"827",339.709991,345.519989,336.040009,342.700012,3918600,342.700012
"828",350.089996,350.380005,340.5,344.109985,3342400,344.109985
"829",340.790009,348.5,338.75,344.880005,2772000,344.880005
"830",340.899994,342.76001,325.209991,328.98999,3548200,328.98999
"831",337.410004,339.380005,332.799988,336.769989,2231500,336.769989
"832",338.899994,341.75,334.799988,335.369995,2120300,335.369995
"833",338,344.700012,333.5,344.100006,2143900,344.100006
"834",348.799988,349.959991,345.119995,348.5,2375200,348.5
"835",353.089996,353.450012,332.570007,333.450012,3895600,333.450012
"836",339.529999,351.25,335.440002,349.170013,5006400,349.170013
"837",348.01001,356.230011,346.549988,353.640015,3902200,353.640015
"838",347.23999,350.309998,340.26001,343.839996,2578600,343.839996
"839",340.73999,350.600006,340,349.109985,2372000,349.109985
"840",353.380005,359.700012,352.390015,356.130005,2377400,356.130005
"841",357.920013,366.790009,357.130005,362.519989,2319700,362.519989
"842",368.820007,369.5,365.5,366.779999,2465200,366.779999
"843",370,371.100006,365.410004,367.51001,2547200,367.51001
"844",365.839996,373.630005,364.5,371.420013,2266200,371.420013
"845",371.459991,372.720001,364.549988,365.100006,2071800,365.100006
"846",366.450012,367.429993,352.709991,358.559998,3365500,358.559998
"847",354,357,348.01001,355.390015,2752000,355.390015
"848",351.570007,365.480011,351.529999,365.299988,2626600,365.299988
"849",371.589996,375.48999,367.209991,367.970001,2351900,367.970001
"850",369.880005,376,368.890015,372.200012,2753700,372.200012
"851",377.209991,384.399994,377.059998,383.630005,2824700,383.630005
"852",382,385.119995,380.600006,382.170013,2261100,382.170013
"853",381.390015,386.519989,380.950012,385.26001,1688200,385.26001
"854",391,391.269989,374.809998,376.630005,3526000,376.630005
"855",373.23999,375.700012,361.440002,375.170013,3553300,375.170013
"856",372.5,386.899994,372.5,379.829987,2903600,379.829987
"857",382.619995,389.049988,377.079987,386.600006,5892000,386.600006
"858",387.079987,389.98999,382.899994,389.679993,2034100,389.679993
"859",389.920013,390.910004,382.029999,390.440002,2509600,390.440002
"860",390.820007,391.140015,387.459991,389.920013,2537100,389.920013
"861",389.5,395.720001,382.279999,385.799988,2422600,385.799988
"862",384.640015,396.170013,382,392.899994,2793700,392.899994
"863",391,398.100006,385.839996,397.779999,2593000,397.779999
"864",397.029999,402.309998,394.149994,397.160004,2279300,397.160004
"865",399.589996,409.980011,399.48999,406.820007,3611600,406.820007
"866",400,404.200012,387.369995,387.670013,4123700,387.670013
"867",409.299988,411.720001,395.410004,406.540009,8332600,406.540009
"868",398.799988,406.109985,397,401.339996,3781500,401.339996
"869",407.829987,414.679993,405.480011,411.670013,3764400,411.670013
"870",414,417.459991,411.359985,413.48999,2112300,413.48999
"871",413.5,420.839996,413,420.459991,2578400,420.459991
"872",423.76001,429.269989,419.649994,428.01001,3931600,428.01001
"873",428.959991,438.950012,428.540009,438.640015,3156300,438.640015
"874",440.070007,446.149994,436.01001,440.549988,3065900,440.549988
"875",440,442.670013,427.470001,431.679993,3329400,431.679993
"876",430.01001,437.98999,427.579987,436.950012,2275200,436.950012
"877",436,438.179993,424.709991,426.920013,3829700,426.920013
"878",427.109985,428.480011,416.029999,424.200012,2623900,424.200012
"879",426.679993,436.910004,423.859985,435.309998,2944700,435.309998
"880",434.799988,442.049988,433.619995,439.809998,2581700,439.809998
"881",445,448.160004,441.359985,442.950012,2503000,442.950012
"882",448,455.529999,444.690002,452.589996,2761200,452.589996
"883",452.589996,459.440002,448.720001,449.359985,2684600,449.359985
"884",453.76001,458.23999,452,457.679993,1999200,457.679993
"885",460.440002,463.799988,451.880005,460.839996,2269800,460.839996
"886",460.829987,467.209991,455.480011,466.200012,3676200,466.200012
"887",469.769989,470.609985,440.640015,442.470001,3480700,442.470001
"888",435.73999,437.209991,416.290009,433.779999,5666700,433.779999
"889",434.910004,439.630005,428.730011,433.01001,2566200,433.01001
"890",428.429993,430.589996,418.51001,426.290009,2677700,426.290009
"891",428.119995,433.5,423.700012,432.420013,2568200,432.420013
"892",434.059998,456.890015,433,455.269989,3512500,455.269989
"893",456.070007,456.98999,441.75,444.279999,2027600,444.279999
"894",447.549988,449.369995,441.76001,445.049988,1400300,445.049988
"895",445.040009,448.809998,430.299988,431.73999,2313900,431.73999
"896",425,435,423.440002,430.309998,1900800,430.309998
"897",431.769989,438.359985,431.01001,437.100006,1622000,437.100006
"898",436.829987,438.26001,431.329987,432.26001,1463400,432.26001
"899",435.160004,440.480011,435.040009,436.299988,1489300,436.299988
"900",429.980011,440.5,426.809998,438.880005,1449000,438.880005
"901",441.980011,444.440002,434.799988,444.320007,2034000,444.320007
"902",449.839996,450.73999,442.279999,447.970001,2075200,447.970001
"903",448.26001,449.079987,440.700012,446.920013,2622600,446.920013
"904",449.089996,454.040009,446.350006,449.51001,2353100,449.51001
"905",451.350006,464.369995,449.130005,464.109985,2362000,464.109985
"906",460.869995,461.790009,445.089996,449.570007,3289700,449.570007
"907",450.369995,451.130005,436.5,443.290009,1836800,443.290009
"908",440.26001,444.480011,431.589996,435.230011,1900200,435.230011
"909",437.369995,447.929993,437.369995,445.359985,2223700,445.359985
"910",446.070007,455.899994,446.070007,450.019989,2028000,450.019989
"911",451.390015,452.809998,444.429993,447.600006,1111000,447.600006
"912",450,456.100006,449.200012,451.579987,1555700,451.579987
"913",454.790009,464.5,452.839996,463.51001,2097700,463.51001
"914",464.290009,468.109985,457.589996,462.01001,2439200,462.01001
"915",460.98999,479.799988,458.890015,478.480011,2485000,478.480011
"916",477.089996,477.279999,470.339996,473.220001,2645600,473.220001
"917",478.140015,480.019989,469.519989,476.299988,1840500,476.299988
"918",476.670013,484.649994,474.429993,484.429993,3967400,484.429993
"919",496.950012,533.700012,492.230011,528.48999,7780300,528.48999
"920",519.01001,523.320007,504.459991,510.320007,3631800,510.320007
"921",512.330017,518.799988,510.940002,516.440002,1926300,516.440002
"922",513.859985,516.72998,507.769989,513.390015,2346700,513.390015
"923",515,528.539978,514.47998,527.950012,2404000,527.950012
"924",536.25,536.880005,521.409973,533.799988,2783400,533.799988
"925",526.039978,527.630005,493.420013,507.799988,5837600,507.799988
"926",504.649994,511.350006,471.709991,491.940002,3900300,491.940002
"927",471.890015,481.480011,461.179993,462.130005,4533100,462.130005
"928",473.910004,483.48999,462.480011,479.459991,3312100,479.459991
"929",491.149994,501.850006,473.5,476.26001,4248100,476.26001
"930",487.079987,489.410004,464.480011,471.350006,4414200,471.350006
"931",484.98999,490.440002,476.869995,485.910004,4463800,485.910004
"932",493.73999,499.690002,491.48999,497.670013,5682400,497.670013
"933",505.5,505.5,475.5,476,8462600,476
"934",464.440002,475.170013,460.5,474.299988,4560800,474.299988
"935",477.399994,478.339996,452.519989,467.549988,7182300,467.549988
"936",460.309998,475.859985,456.730011,475.640015,3913700,475.640015
"937",479.309998,487.200012,469.559998,486.779999,2629100,486.779999
"938",486.880005,488,468.230011,470.390015,2671300,470.390015
"939",466.929993,471.429993,460.269989,467.670013,2838800,467.670013
"940",469.230011,481.579987,466.01001,479.779999,2541100,479.779999
"941",487.970001,489.390015,481.179993,488.51001,2844800,488.51001
"942",489.940002,493.450012,484.170013,489.329987,2030400,489.329987
"943",488.130005,497.23999,486.220001,490.429993,3508200,490.429993
"944",497.429993,501.5,495.76001,499.51001,2264600,499.51001
"945",487.98999,496.779999,478.640015,478.98999,2780900,478.98999
"946",483.25,486.690002,478.98999,486.470001,1984100,486.470001
"947",485,491.51001,477.5,478.980011,2041500,478.980011
"948",484.350006,493.980011,481.429993,493.149994,2025800,493.149994
"949",499.049988,499.48999,487.559998,490.839996,1590700,490.839996
"950",491.769989,502.170013,491.179993,502.160004,1853800,502.160004
"951",508.26001,516,499.540009,510.890015,3149700,510.890015
"952",512.190002,519.599976,511.899994,514.309998,2438100,514.309998
"953",514.340027,516.950012,501.600006,506.309998,2032900,506.309998
"954",499.26001,502.5,491.850006,501.149994,2042800,501.149994
"955",504,510.339996,500.700012,502.820007,2441200,502.820007
"956",507.75,507.75,493.200012,495.200012,1931400,495.200012
"957",495.25,500.170013,491.910004,494.579987,1453900,494.579987
"958",492.049988,499.809998,490.570007,495.959991,1369700,495.959991
