"","MSCI.Open","MSCI.High","MSCI.Low","MSCI.Close","MSCI.Volume","MSCI.Adjusted"
"456",153.119995,155.589996,152.270004,155,1110100,150.317963
"457",155,155.839996,148.369995,148.690002,1416800,144.198532
"458",149.490005,151.509995,146.5,149.339996,1492500,144.828934
"459",146.679993,147.139999,142.089996,142.759995,1478200,138.447662
"460",144.720001,146.080002,141.059998,143,1143100,138.68045
"461",142.830002,145.229996,140.460007,144.509995,1584400,140.144791
"462",146.830002,152.779999,146.649994,150.380005,1167200,145.837524
"463",146.619995,150.470001,144.330002,147.289993,1233900,142.840851
"464",147.470001,148.649994,143.529999,144.110001,1177000,139.756897
"465",144.570007,145.320007,142.669998,145.080002,711800,140.697617
"466",144.960007,147.880005,144.960007,147.770004,1026600,143.306351
"467",148.949997,152.110001,148.529999,151.850006,976900,147.263123
"468",151.720001,152.710007,150.740005,152.009995,7e+05,147.418243
"469",151.039993,151.710007,148.059998,149.789993,892800,145.265305
"470",149.460007,150.320007,147.039993,148.050003,874200,143.577911
"471",148.070007,150.050003,146.789993,147.710007,842700,143.248123
"472",148.869995,149.889999,146.509995,148.169998,1143900,143.694244
"473",146.75,152.119995,146.119995,151.660004,847800,147.656845
"474",150.720001,153.880005,149.789993,153.289993,968200,149.243774
"475",152.850006,153.289993,145.039993,145.529999,808400,141.688644
"476",142.779999,145.039993,141.380005,144.350006,896300,140.539795
"477",145.830002,149.539993,144.839996,146.339996,723100,142.477234
"478",145.270004,150.399994,145.179993,149.830002,611600,145.875137
"479",151.699997,152.960007,149.300003,152.399994,911500,148.377304
"480",151.740005,152.929993,151.059998,152.199997,548200,148.182571
"481",153.330002,158.619995,152.839996,158.610001,692700,154.42337
"482",158.449997,159.960007,156.770004,157.039993,733600,152.894821
"483",156.539993,158.75,155.389999,157.089996,998400,152.943497
"484",159.869995,161.970001,158.029999,161.600006,861700,157.334488
"485",161.320007,161.649994,153.880005,154.320007,756600,150.246613
"486",150.800003,152.740005,148.399994,152.320007,780000,148.299423
"487",153,154.619995,148.130005,149.75,831900,145.797256
"488",149.199997,151.320007,147.309998,150.160004,530200,146.196411
"489",152.529999,154.25,151.169998,152,699300,147.987823
"490",153.899994,156.5,153.220001,153.889999,525000,149.827972
"491",154.149994,155.600006,152.229996,152.820007,808800,148.78624
"492",151.399994,151.490005,149.690002,150.449997,679900,146.478775
"493",149.729996,149.729996,143.449997,144.210007,862400,140.403473
"494",145.139999,147.320007,143.529999,144.25,809900,140.442429
"495",144.539993,147.080002,141.490005,143.130005,1044000,139.351974
"496",141.740005,142.970001,138.839996,140.949997,999900,137.229523
"497",141.320007,143.149994,136.740005,137.289993,2022500,133.666138
"498",136.270004,137.570007,134.279999,135.089996,580400,131.524185
"499",135.639999,141.610001,134.570007,141.529999,930900,137.794205
"500",139.839996,145.270004,138.880005,145.270004,863500,141.435516
"501",146.350006,147.339996,144.610001,145.399994,597800,141.562073
"502",146.5,147.830002,145.970001,147.429993,447900,143.538452
"503",144.690002,148.529999,144.690002,146.940002,637500,143.061462
"504",145.949997,146.570007,141.059998,141.339996,852100,137.609207
"505",143.5,147.179993,142.490005,146.600006,599900,142.730377
"506",146.130005,148.5,146.059998,147.279999,795300,143.392456
"507",148.320007,150.380005,146.869995,150.339996,535900,146.371689
"508",150.949997,153.259995,150.899994,151.809998,661200,147.802856
"509",151.369995,154.199997,150.360001,153.940002,584400,149.876648
"510",153.029999,155.339996,152.369995,154.830002,480400,150.743179
"511",153.539993,155.339996,152.970001,153.710007,629100,149.65271
"512",153.470001,157.160004,153.020004,157.059998,501600,152.914291
"513",158.100006,160.720001,158.100006,160.25,825400,156.020111
"514",159.039993,161.660004,158.509995,160.729996,436300,156.487411
"515",161.729996,166.149994,161.630005,165.970001,949400,161.589096
"516",164.679993,165.710007,161.100006,162.259995,741600,157.97702
"517",163.509995,163.639999,160.919998,162.779999,484600,158.483337
"518",162.619995,163.470001,161.619995,161.740005,568300,157.470779
"519",163.389999,164.350006,162.5,163.830002,482400,159.505585
"520",162.669998,163.479996,161,162.440002,571400,158.152283
"521",161.770004,162.850006,160.029999,160.850006,432600,156.604248
"522",161.669998,163.529999,160.970001,162.770004,670100,158.473602
"523",161.429993,170.529999,161.429993,170.270004,1193800,165.775604
"524",170.979996,174.509995,170.449997,172.850006,765400,168.287506
"525",172.850006,173.449997,170.550003,172.559998,523300,168.005157
"526",173.869995,175.179993,172.949997,174.490005,742000,169.884232
"527",174.089996,174.449997,170.940002,171.949997,436900,167.41124
"528",170.690002,172.800003,170.550003,172.449997,786600,167.898041
"529",171.410004,172.300003,169.399994,172.289993,549100,167.742264
"530",172.529999,173.529999,171.479996,171.75,390900,167.216553
"531",172.490005,174.860001,169.210007,174.619995,437100,170.010773
"532",175.570007,175.800003,174.199997,174.869995,276000,170.254181
"533",174,174.979996,172.979996,174.130005,344900,169.533722
"534",175.529999,175.610001,174.539993,175.169998,500900,170.54628
"535",174.289993,175.699997,174,174.800003,502000,170.186035
"536",174.779999,176.160004,173.190002,176.110001,572000,171.461441
"537",175.369995,175.369995,173,174.220001,497800,170.181824
"538",174.850006,177.300003,174.229996,177.160004,377200,173.05368
"539",178.149994,180.179993,177.509995,178.160004,758500,174.030502
"540",178.119995,179.580002,177.190002,178.330002,555800,174.196564
"541",178.100006,180.979996,178.100006,180.740005,487700,176.550705
"542",181.009995,185.399994,181.009995,184.720001,826800,180.438461
"543",187.210007,191.339996,186.940002,190.210007,1095200,185.801208
"544",191.690002,193.940002,185.869995,187.160004,956100,182.821884
"545",187.619995,189.199997,186.75,187.669998,705500,183.320068
"546",187.440002,188.059998,185.779999,186.460007,511200,182.138107
"547",185.419998,185.960007,181.619995,182.059998,747100,177.840073
"548",180.470001,182.539993,179.449997,182.440002,338400,178.211288
"549",182.639999,185.300003,182.639999,183.660004,517200,179.403015
"550",183.660004,185.470001,182.820007,185.020004,572400,180.731522
"551",186.009995,187.320007,184.690002,185.589996,649800,181.288269
"552",185.449997,187.229996,184.610001,186.809998,656900,182.480026
"553",186.509995,189.850006,185.449997,189.580002,1508500,185.18576
"554",189.820007,191.809998,189.679993,190.970001,794000,186.543594
"555",191.119995,192.600006,190.740005,191.770004,603500,187.325027
"556",191.389999,193.539993,190.940002,191.970001,593400,187.520386
"557",191.100006,195.990005,191.100006,195.669998,694300,191.134628
"558",194.080002,195.279999,191.169998,191.860001,806400,187.412949
"559",191.229996,192.240005,189.929993,191.580002,591700,187.139435
"560",192.729996,194.529999,191.149994,194.440002,494600,189.933151
"561",194.139999,194.809998,191.720001,193.360001,439600,188.878204
"562",194.149994,196.809998,193.339996,196.639999,471400,192.082153
"563",198.169998,199.389999,196.809998,198.839996,525600,194.231171
"564",200.979996,202.320007,200.449997,201.880005,617300,197.200699
"565",202.240005,205.210007,201.710007,204.889999,859800,200.140945
"566",206.179993,206.520004,204.729996,206.339996,513600,201.557343
"567",207.229996,207.270004,204.639999,206.279999,463100,201.498734
"568",206.309998,207.330002,205.059998,206.990005,530700,202.192261
"569",207.039993,211.110001,206.960007,211,607800,206.109329
"570",210.289993,211.949997,209.800003,211.889999,520100,206.978668
"571",213.300003,215.550003,212.160004,214.610001,623100,209.63562
"572",214.779999,217.029999,214.75,216.300003,687700,211.286469
"573",218.460007,218.509995,216.75,217.990005,650900,212.937302
"574",218.110001,219.470001,217.630005,218.990005,477000,213.914124
"575",219.539993,220.289993,217.830002,219.339996,698500,214.256012
"576",220.630005,220.630005,218.300003,219,714600,213.923859
"577",218.589996,221.449997,217.509995,221.350006,523200,216.219421
"578",220.520004,223.229996,219.990005,222.529999,215400,217.37204
"579",222.949997,226.139999,222.160004,226.029999,553700,220.790939
"580",225.330002,226.869995,224.619995,224.770004,511000,219.56015
"581",224.580002,225.020004,221.110001,223.279999,908600,218.104675
"582",223.960007,226.080002,222.240005,226.020004,389400,220.781158
"583",225.559998,226.649994,223.449997,223.779999,499400,218.593094
"584",223.039993,225.710007,222.630005,225.380005,804100,220.155975
"585",225.580002,226.360001,222.720001,222.720001,689600,217.557648
"586",225.089996,225.089996,217.119995,221.289993,925000,216.160782
"587",221.389999,227.410004,220.589996,226.929993,520500,221.670059
"588",223.559998,230.440002,222.289993,229.630005,605800,224.30748
"589",227.520004,228.169998,220.050003,221.929993,737800,216.785965
"590",222.220001,225.869995,221.380005,223.830002,589000,218.641953
"591",221.119995,223.559998,219.139999,221.880005,576600,216.737122
"592",221.440002,225.059998,218.429993,224.279999,388800,219.081497
"593",220.839996,221.190002,209.869995,215.350006,1587100,210.358475
"594",215.490005,222.070007,215.490005,220.440002,503400,215.330521
"595",218.279999,222.889999,218.279999,220.899994,432800,215.779861
"596",221.410004,227.960007,221.139999,226.070007,562900,221.411377
"597",223.75,226.570007,223.029999,224.809998,466200,220.177307
"598",223.979996,224.789993,221.740005,222.669998,348600,218.081421
"599",225.960007,226.820007,223.979996,224.910004,692500,220.275253
"600",224,226.580002,223.850006,225.119995,340100,220.480927
"601",222.860001,223.110001,216.679993,217.669998,552800,213.184464
"602",219.320007,220.160004,216.220001,218.860001,620800,214.349945
"603",219.800003,224.389999,218.889999,221.360001,985900,216.798386
"604",219.809998,223.270004,218.639999,220.539993,549800,215.9953
"605",222.440002,225.710007,221.229996,222.779999,502000,218.189133
"606",219.970001,222,218.710007,220.009995,392600,215.476242
"607",220.009995,221.899994,215.130005,216.259995,596200,211.803513
"608",218.610001,225,216.419998,224.830002,472800,220.196915
"609",226.770004,234.570007,225.949997,234.5,959200,229.667618
"610",234.899994,239.690002,234.259995,237.580002,635800,232.684158
"611",239.139999,242.509995,238.830002,240.300003,448000,235.348114
"612",241.699997,245.339996,240.970001,243.990005,419200,238.962082
"613",246.070007,246.070007,233.190002,236.350006,783200,231.479523
"614",235.679993,237.320007,233.690002,234.850006,523600,230.010437
"615",236.470001,236.470001,231.119995,234.820007,443500,229.981049
"616",234.830002,236.509995,232.610001,235.779999,328000,230.921265
"617",235.679993,238.009995,231.910004,232.589996,385900,227.796997
"618",233.130005,235.649994,233.130005,233.589996,439700,228.776382
"619",233.220001,237.160004,231.410004,236.649994,519500,231.7733
"620",239.460007,243.240005,236.070007,237.440002,563100,232.547058
"621",237.169998,237.539993,232.240005,232.399994,747100,227.610931
"622",233.690002,236.110001,232.630005,235.009995,416900,230.167114
"623",234.779999,234.919998,230.509995,230.75,365800,225.994904
"624",231.710007,233.020004,228.850006,231.520004,490400,226.749069
"625",232.229996,234.220001,231.119995,234.100006,547000,229.275864
"626",235.300003,238.949997,234.960007,238.789993,652700,233.869247
"627",242.160004,242.220001,239.320007,240.509995,436500,235.553802
"628",241.220001,245.789993,240.800003,244.580002,401900,239.539917
"629",244.679993,245.820007,243.119995,245.570007,170200,240.509521
"630",244.559998,245.360001,239.660004,242.289993,376900,237.297104
"631",236.770004,238.139999,233.130005,234.699997,440000,229.86351
"632",233.020004,238.160004,232.580002,238,448900,233.09549
"633",238.850006,240.410004,237.610001,238,511000,233.09549
"634",239.300003,241.410004,237.850006,240.279999,290200,235.328522
"635",240.759995,245.259995,239.330002,245.119995,294000,240.068787
"636",246,246,243.899994,245.199997,197800,240.147156
"637",245.210007,246.360001,240.919998,241.570007,334200,236.591965
"638",241.550003,243.490005,241.190002,241.580002,290100,236.601746
"639",241.529999,245.850006,241.169998,245.729996,288500,240.666229
"640",246.490005,247.570007,240.619995,240.979996,411600,236.014084
"641",240.919998,242.460007,238.720001,240.589996,400700,235.632126
"642",241.75,242.539993,234.710007,235.610001,844600,230.754761
"643",234.5,234.759995,229.809998,232.25,1406800,227.463989
"644",233,234.369995,230.729996,231.889999,515900,227.111404
"645",233.850006,237.619995,232.940002,237.270004,592100,232.380585
"646",236.619995,237.509995,232.289993,232.369995,376100,227.581528
"647",231.110001,231.279999,226.669998,227.880005,544500,223.184067
"648",227.949997,231.550003,224.179993,227.240005,527700,222.557251
"649",228.110001,234.789993,224.089996,225.330002,720900,220.686584
"650",224.570007,224.570007,218.300003,220.179993,660000,215.642715
"651",211.75,213.970001,206.820007,209.240005,827800,204.928162
"652",210.910004,214.619995,210.600006,214.339996,704300,209.923065
"653",212.190002,218.160004,209.119995,217.179993,690100,212.704544
"654",221.100006,226.399994,220.610001,225.470001,648500,220.823746
"655",223.729996,225.839996,220.320007,224.050003,357300,219.432968
"656",221.800003,224.229996,218.889999,219.960007,470700,215.427261
"657",218.899994,227.130005,218.679993,226.309998,509800,221.646423
"658",222.970001,224.850006,217.770004,218.899994,706200,214.389099
"659",218.330002,223.110001,218.330002,222.160004,468400,218.259933
"660",224.220001,226.990005,222.630005,226.229996,543400,222.258484
"661",230.229996,231.679993,229.350006,230.309998,474400,226.266876
"662",229.080002,232.970001,227.520004,231.5,511000,227.435974
"663",232.710007,236.220001,231.910004,235.029999,410500,230.903992
"664",235.639999,237.360001,233.839996,236,582900,231.856979
"665",235.220001,237.699997,231.949997,233,910700,228.909653
"666",235.089996,236.389999,229.179993,231.639999,432300,227.573502
"667",232.149994,232.809998,228.850006,231.229996,494200,227.170685
"668",230.5,232.199997,228.080002,231.729996,285900,227.661957
"669",234.639999,236.229996,232.330002,235.610001,347100,231.473816
"670",237.320007,237.770004,232.240005,234.630005,331800,230.511017
"671",233,235.050003,230.880005,233.490005,408600,229.391022
"672",233.360001,235.520004,227.360001,230.199997,608700,226.158783
"673",232.759995,236.080002,230.690002,235.429993,385100,231.296967
"674",236.330002,242.139999,236.330002,241.270004,561500,237.034454
"675",243.399994,244.710007,235.100006,237.509995,764300,233.340439
"676",236.309998,236.309998,225.839996,228.429993,983900,224.419846
"677",226.820007,227.880005,221.729996,226.710007,909200,222.730057
"678",229.309998,235.449997,229.309998,232.389999,848400,228.310333
"679",232.990005,233.440002,225.720001,229.639999,550800,225.608627
"680",227.470001,230.270004,227.229996,230,574400,225.962311
"681",230.460007,240.669998,230.339996,240.149994,824700,235.934113
"682",240,240,230.729996,233.75,603200,229.646454
"683",233.770004,236.970001,232.369995,235.389999,390600,231.257675
"684",236.070007,237.080002,225.660004,225.729996,882000,221.767258
"685",225.669998,226.929993,224.059998,225.960007,437600,221.99324
"686",227.770004,230.220001,224.600006,225.610001,479100,221.649368
"687",225.669998,227.830002,222.570007,227.059998,341900,223.073914
"688",226.119995,226.990005,222.809998,223.550003,383200,219.625534
"689",226.720001,228.119995,213.070007,215.889999,783000,212.100006
"690",215.899994,219.979996,214.220001,217.75,617200,213.927368
"691",217.820007,220.630005,216.149994,216.229996,473500,212.434036
"692",214.330002,214.809998,211.25,212.699997,608100,208.966003
"693",212.559998,218.679993,210.339996,217.839996,684200,214.015762
"694",218.949997,221.5,217.539993,221.009995,353900,217.130127
"695",219.679993,222.460007,219.529999,220.789993,305900,216.913971
"696",218.539993,219.050003,213.009995,214.509995,388600,210.744217
"697",217.970001,221.229996,217.279999,219.470001,269200,215.617157
"698",218.740005,223.949997,217.580002,222.649994,404100,218.741348
"699",228.660004,228.660004,225,225.330002,366700,221.374268
"700",225.289993,227.710007,224.570007,225.110001,259300,221.158112
"701",226.5,229.160004,225.720001,227.080002,285700,223.093536
"702",226.940002,227.690002,221.389999,225.979996,334500,222.012863
"703",226.690002,229.289993,226.070007,229.029999,240400,225.009338
"704",228.070007,228.110001,222.770004,224.399994,279600,220.460602
"705",225.800003,226.380005,222.5,226.149994,295000,222.179886
"706",226.149994,226.889999,215.490005,216.380005,499000,212.581436
"707",216.160004,218.729996,214.119995,218.330002,894900,214.497147
"708",219.179993,224.110001,218.860001,222.580002,325800,218.672562
"709",221.860001,224.25,221.279999,222.199997,232300,218.29924
"710",224.399994,226.460007,222.720001,225.029999,346800,221.079559
"711",224.470001,230.559998,224.470001,228.070007,481500,224.066208
"712",227,229.139999,223.820007,229.139999,492300,225.117371
"713",233.919998,237.350006,231.330002,234.559998,764500,230.44223
"714",236.830002,246,236.830002,245.910004,533300,241.592987
"715",247.880005,249.25,243.580002,245.789993,447000,241.475113
"716",245.800003,246.729996,236.389999,238.470001,588400,234.283615
"717",239.309998,241.369995,238.520004,241.279999,356500,237.044281
"718",242.580002,247.690002,242.119995,246.679993,505300,242.349472
"719",246.529999,247.149994,243.850006,245,369900,240.698944
"720",242.679993,246.929993,240.059998,245,212500,240.698944
"721",245,247.850006,244.289993,246.179993,429800,241.858231
"722",245.309998,250.449997,245.130005,249.210007,276000,244.835068
"723",247.470001,250.070007,244.839996,250,527700,246.283218
"724",250.009995,251.009995,247.350006,250,562200,246.283218
"725",249.399994,253,248.979996,252.589996,482700,248.834702
"726",254.070007,258.369995,253.960007,257.5,615600,253.671753
"727",257.070007,261.359985,253.789993,256.369995,1003500,252.558487
"728",257.660004,259.320007,253.800003,255.619995,398000,251.819656
"729",256.470001,258.709991,255.289993,257.970001,389200,254.13472
"730",258.690002,264.570007,258.690002,264.01001,659300,260.084961
"731",264.209991,265.609985,259.040009,259.769989,879100,255.907928
"732",261.040009,261.049988,252.270004,258.179993,645600,254.341599
"733",257.76001,260.75,256.799988,259.190002,285800,255.336594
"734",260.339996,262.76001,255.509995,256.570007,710800,252.755539
"735",252.449997,255.529999,251.539993,254.350006,455000,250.568558
"736",255.529999,259.809998,254.919998,259.029999,396200,255.178986
"737",259.529999,261.089996,258.01001,260.420013,259900,256.548309
"738",263.029999,267.51001,261.899994,266.320007,503100,262.360565
"739",266.230011,267.01001,263.359985,263.529999,386300,259.61203
"740",264.140015,264.140015,260.51001,261.5,388500,257.612244
"741",262.540009,262.540009,260.140015,260.790009,266600,256.912811
"742",260.920013,262.01001,258.070007,259.859985,327300,255.996582
"743",258.950012,261.029999,256.570007,260.089996,358700,256.223236
"744",262.410004,264.410004,260.880005,261.190002,388700,257.306854
"745",262.929993,262.929993,258.450012,258.48999,729100,254.646988
"746",259.839996,260.970001,257.049988,257.5,518300,253.671753
"747",256.980011,260.290009,256.980011,259.779999,687100,255.917877
"748",261,261.98999,257.220001,259.25,952000,255.395691
"749",261.720001,266.279999,258.209991,258.720001,339800,254.873581
"750",258.540009,261.190002,257.540009,260.359985,86000,256.489166
"751",260.5,262.850006,259.649994,260.480011,189300,256.607422
"752",260.899994,261.269989,258.829987,259.98999,186800,256.124695
"753",260.079987,261.079987,255.929993,256.920013,197800,253.100357
"754",256.640015,258.630005,255.559998,258.179993,225900,254.341599
"755",260.089996,266.059998,259.73999,266.049988,543300,262.094574
"756",262.200012,263.579987,259.269989,260.75,459700,256.873383
"757",258.579987,262.149994,256.799988,262.049988,450900,258.154053
"758",260.859985,265.359985,260.73999,262.410004,460700,258.508698
"759",263.040009,269.230011,263.040009,266.559998,528700,262.596985
"760",269.140015,271.630005,266.269989,267.829987,470000,263.848114
"761",267.970001,268.359985,264.079987,265.720001,339100,261.769501
"762",266.109985,273.339996,265.970001,271.98999,415300,267.946259
"763",271.269989,273,266.320007,266.670013,395600,262.705383
"764",266.540009,271.160004,266.540009,269.73999,340100,265.729736
"765",272.440002,277.320007,270.690002,277.290009,366400,273.167542
"766",279.26001,279.929993,276.369995,279.070007,452900,274.921051
"767",277.609985,281.679993,276.380005,278.029999,477000,273.896484
"768",279.529999,283.420013,278.290009,279.230011,388300,275.078674
"769",277.950012,280.109985,276.209991,279.149994,284200,274.999817
"770",280.579987,281,274.230011,276.109985,221800,272.005035
"771",270,275.5,269.299988,273.940002,460200,269.867279
"772",275.149994,279.089996,273.959991,278.170013,310800,274.034454
"773",279.839996,284.73999,278.5,282.279999,489600,278.083313
"774",282.109985,293.079987,279,292.769989,616100,288.417358
"775",292.049988,295.070007,285.119995,285.799988,784300,281.550964
"776",287.220001,294.540009,287.200012,292.649994,509100,288.299103
"777",297.390015,303.119995,296.399994,301.149994,479400,296.67276
"778",304.450012,304.450012,292.040009,295.179993,393500,290.791534
"779",296.049988,298.269989,293.709991,296.899994,489900,292.485962
"780",296,299.579987,293.859985,297.829987,335100,293.4021
"781",296.799988,302.380005,296.799988,301.470001,348900,296.987976
"782",303.220001,304.570007,301.049988,303.570007,331100,299.056824
"783",307.880005,311.029999,304.200012,308.179993,384200,303.598236
"784",307.170013,314.209991,306.890015,313.399994,377600,308.740662
"785",313.589996,322.869995,313.589996,322.559998,568900,317.764435
"786",321.209991,327.899994,320.790009,327.089996,539100,322.227142
"787",328.559998,335.429993,328,332.109985,514700,327.172485
"788",330.320007,332.670013,319.399994,321.709991,850300,317.577332
"789",317.380005,317.559998,303.519989,309.079987,1101800,305.109589
"790",293.98999,305.839996,292.579987,303.529999,1127300,299.63092
"791",305.929993,308.850006,297.070007,300.309998,851000,296.45224
"792",295.51001,310.5,295.51001,305.609985,789700,301.684174
"793",297.359985,307.429993,295.609985,297.359985,968400,293.540131
"794",286.299988,300.709991,283,295.440002,1394200,291.644806
"795",299.440002,316.049988,297.26001,315.529999,1152400,311.476715
"796",316.269989,321.559998,304.01001,308.649994,855100,304.68512
"797",315.109985,320.529999,312,318.470001,836500,314.378998
"798",314.190002,315.079987,297.670013,300.890015,772900,297.024841
"799",291.040009,291.130005,276.75,285.839996,1049700,282.168091
"800",267.179993,274.290009,257.660004,257.850006,1232600,254.537659
"801",266.519989,274.529999,258.570007,274.51001,1593500,270.983643
"802",265.899994,271.410004,257.149994,262.579987,1233500,259.20694
"803",244.169998,261.269989,232.009995,256.690002,1793400,253.392578
"804",266.579987,285.790009,260.600006,283.399994,1536000,279.75946
"805",251,266.850006,245.289993,246.399994,1661700,243.234772
"806",252.399994,272.76001,249.699997,257.600006,1291000,254.290863
"807",241.389999,248.610001,218.649994,224.649994,1384800,221.76416
"808",225.529999,248.600006,220.050003,237.350006,1195800,234.301041
"809",240.309998,253.029999,239,243.070007,1663900,239.94754
"810",235.779999,243.380005,221.820007,231.550003,1412100,228.575531
"811",240.179993,277.730011,240.179993,273.309998,991800,269.799103
"812",271.079987,276.529999,257.070007,263.769989,1139000,260.381561
"813",266.75,295.839996,266.109985,291.859985,1049400,288.110779
"814",284.109985,288.420013,274.079987,275.73999,978000,272.197876
"815",278.029999,294.709991,275.359985,293.720001,580600,289.946869
"816",295.970001,301.899994,287.429993,288.959991,956400,285.248016
"817",275.589996,279.609985,265.899994,271.279999,997100,267.795105
"818",268.779999,287.130005,265.290009,286.98999,717900,283.303345
"819",283.049988,286.600006,270.019989,270.609985,841400,267.133728
"820",285.540009,303.75,280.070007,302.48999,617800,298.604248
"821",312.119995,314.5,286.079987,286.079987,752400,282.404999
"822",289.980011,298.829987,286.049988,297.179993,624200,293.362427
"823",298.929993,313.26001,298.799988,310.690002,941600,306.698883
"824",308.769989,311,304.019989,309.519989,575300,305.543945
"825",317.720001,323.440002,312.670013,313.410004,701000,309.383972
"826",307.420013,312.640015,300.320007,309.619995,743700,305.642639
"827",311.570007,315.410004,306.190002,309.399994,660700,305.425446
"828",317,322.670013,314.01001,317.179993,768900,313.10553
"829",315.570007,325.790009,310.019989,321.950012,621300,317.81427
"830",315.649994,318.859985,308.470001,311.320007,467900,307.320801
"831",316.709991,323.839996,314.540009,320.619995,640100,316.501343
"832",320.070007,324.329987,315.660004,317.440002,354200,313.362183
"833",318.730011,326.059998,312.480011,324.890015,535900,320.716522
"834",329.790009,334.410004,327.359985,331.609985,500800,327.350159
"835",339,344,311.140015,319.160004,916900,315.06012
"836",326.799988,337.179993,321.970001,334.700012,575700,330.400482
"837",330.529999,333.049988,323.149994,327,771600,322.799408
"838",320.980011,324.940002,316.299988,319.940002,337400,315.830078
"839",317.649994,322.630005,314.26001,321.459991,335100,317.330536
"840",326.01001,340.220001,324.079987,337.339996,563100,333.006531
"841",338,341.480011,328.290009,330.25,338900,326.007629
"842",336.339996,342.579987,334.100006,334.100006,545400,329.808167
"843",338.369995,340.519989,332,333.579987,414200,329.29483
"844",330.399994,349.040009,329.459991,347.25,590000,342.789246
"845",350.269989,356.660004,345.26001,347.119995,579900,342.660919
"846",345.209991,347.100006,331.190002,335.619995,585500,331.308685
"847",331.98999,342.359985,331.679993,342.049988,379700,338.341522
"848",340.350006,350.029999,339.079987,341.220001,467100,337.520538
"849",348.589996,353.200012,346.709991,346.75,444100,342.990601
"850",345.98999,351.799988,337.470001,337.529999,518300,333.870544
"851",341.779999,346.549988,340.049988,341.51001,469400,337.807434
"852",341.75,344.369995,331.820007,333.350006,426200,329.735901
"853",334.23999,339.089996,331.019989,337.970001,356500,334.305786
"854",345,346.179993,325.049988,326.170013,626200,322.633759
"855",328.529999,330.01001,311.079987,315.170013,937500,311.752991
"856",317.109985,328.5,313.619995,322.679993,928900,319.18158
"857",324.970001,331.51001,322.839996,328.850006,800500,325.284698
"858",330.320007,337.850006,326.450012,335.369995,468600,331.734009
"859",336.23999,336.279999,323.480011,324.920013,693300,321.397278
"860",323.920013,326.459991,313.880005,318.579987,853500,315.125977
"861",314.809998,321.309998,307.399994,311.579987,726800,308.201904
"862",311.890015,333.109985,301.01001,330.880005,1190000,327.292694
"863",325.700012,331.700012,320.76001,331.089996,741900,327.500397
"864",329.359985,334.899994,326.890015,327.160004,464800,323.613007
"865",327.950012,335.399994,326.380005,331.269989,438500,327.678436
"866",326.369995,326.369995,299.089996,299.940002,723600,296.68811
"867",310.100006,322.220001,310.100006,320.950012,868000,317.470337
"868",315.140015,323.359985,312.23999,322.119995,434500,318.627625
"869",330.5,331,315.380005,322.899994,422500,319.3992
"870",325.019989,327.540009,322.570007,325.899994,385500,322.366699
"871",324.980011,330.480011,324.070007,330.070007,430800,326.491425
"872",335.98999,336.769989,329.589996,333.459991,906000,329.844635
"873",332.51001,339.170013,330.329987,337.549988,404000,333.89035
"874",341.799988,341.799988,334.309998,334.820007,367900,331.189941
"875",332.779999,337.970001,324.75,328.359985,503000,324.799988
"876",328.950012,343.049988,326.869995,342.170013,501400,338.460327
"877",340.220001,341.279999,330.109985,332.200012,865400,328.598358
"878",334.100006,334.100006,323.5,325.75,360100,322.218292
"879",327.019989,334.98999,326.190002,333.820007,638900,330.200806
"880",335.170013,343.799988,329.829987,340.929993,408200,337.233704
"881",344.609985,345.730011,340.829987,342.130005,360400,338.420746
"882",347,352.859985,345.170013,351.209991,502200,347.402222
"883",349.119995,359.700012,347,352.609985,592700,348.787079
"884",357.829987,370.869995,357.829987,370.709991,787200,366.690857
"885",372.589996,379.970001,369.390015,375.140015,793400,371.072845
"886",375.429993,377.519989,367.070007,370.950012,343900,366.928253
"887",374.630005,380.619995,362.459991,363.869995,441300,359.925018
"888",362.029999,369.690002,357.140015,369.079987,356300,365.078522
"889",373.079987,377.839996,369.359985,376.25,357600,372.170807
"890",372.950012,373.929993,364.980011,370.160004,320400,366.14679
"891",371.73999,383.220001,370.75,379.619995,448700,375.504242
"892",380.339996,389.75,380.339996,389.019989,449100,384.802307
"893",391.040009,391.690002,383.769989,389.049988,376200,384.832031
"894",386.970001,394.100006,386.829987,390.119995,291000,385.890411
"895",394.140015,398.48999,382.48999,384.980011,370900,380.806152
"896",384,387.079987,378.600006,385.649994,273400,381.468872
"897",385.579987,396.309998,385.519989,394,305000,389.728363
"898",394.76001,397.51001,372.540009,376.25,651200,372.170807
"899",375.75,387.579987,375.75,383.019989,526300,378.86734
"900",376.450012,381.720001,371.269989,374.540009,760100,370.479309
"901",377.609985,379.950012,368.850006,375.980011,764000,371.903748
"902",380.470001,382.820007,371.630005,371.910004,398800,367.877838
"903",371.959991,372.700012,358.869995,364.350006,655200,360.39978
"904",364.25,365.600006,360.279999,364.579987,447600,360.627319
"905",365.149994,374.480011,363.769989,372.720001,652500,368.679047
"906",371.170013,375.01001,357.890015,362.369995,503700,358.441284
"907",361.23999,361.809998,353.01001,354.309998,361400,350.468658
"908",352.130005,357.899994,345.600006,350.529999,689000,346.729614
"909",355.220001,362.359985,353.01001,354.769989,486400,350.923615
"910",355,363.470001,355,359.869995,359700,356.752716
"911",360.630005,361.850006,354.720001,356.410004,319300,353.322693
