"","ABC.Open","ABC.High","ABC.Low","ABC.Close","ABC.Volume","ABC.Adjusted"
"934",95.669998,96.919998,94.669998,96.809998,722300,94.956314
"935",96.620003,97.379997,95.970001,96.830002,1585100,94.975929
"936",95.730003,96.129997,94.019997,95.82,696000,93.98526
"937",95.690002,96.129997,94.809998,95.260002,651300,93.435997
"938",95.620003,96,94.050003,94.139999,601100,92.337425
"939",94.190002,95.940002,92,94.660004,1070300,92.847473
"940",94.199997,97.07,94.199997,96.800003,822100,94.946503
"941",97.75,98.760002,96.790001,97.580002,680800,95.711563
"942",97.470001,97.580002,95.919998,96.160004,691200,94.318764
"943",96.18,97.849998,95.690002,96.919998,1042700,95.064201
"944",97.32,97.629997,94.730003,95.360001,730600,93.534073
"945",94.050003,96.550003,93.959999,95.379997,644500,93.553688
"946",95.769997,97.010002,94.800003,96.389999,711300,94.54435
"947",97.150002,97.720001,95.459999,95.629997,859500,93.798897
"948",96.019997,96.449997,95.559998,95.589996,727900,93.759674
"949",96.099998,98.980003,95.82,98.489998,1009400,96.604141
"950",98.900002,98.989998,96.57,96.860001,759900,95.005356
"951",97.379997,97.599998,96.449997,96.860001,816400,95.005356
"952",96.18,97.550003,95.589996,97.269997,703300,95.407501
"953",97.040001,99.309998,97.040001,98.440002,737300,96.555107
"954",97.889999,100.610001,97.25,99.349998,1270600,97.447662
"955",99.599998,100.610001,98.900002,99.519997,1200600,97.614418
"956",99.529999,100.720001,97.18,97.800003,527400,95.927361
"957",98.169998,99,97.400002,97.989998,726100,96.113708
"958",97.75,100.220001,97.730003,97.730003,829500,95.858704
"959",97.900002,98.919998,97.220001,98.720001,619400,96.829742
"960",99.300003,99.699997,98.540001,99.379997,537900,97.477097
"961",98.57,98.75,97.07,98.370003,846300,96.486443
"962",98.550003,99.769997,97.580002,97.650002,745900,95.780228
"963",96.220001,97.449997,95.629997,95.699997,1842600,93.867569
"964",95.010002,95.400002,92.239998,94.589996,1297300,92.778816
"965",94.080002,96.480003,94.029999,96.07,1218700,94.230484
"966",97.360001,99.620003,95.709999,98.940002,1519300,97.045532
"967",100.139999,102.989998,100.139999,102.150002,1215700,100.194061
"968",103,107.370003,102.779999,104.989998,1722500,102.979683
"969",106.099998,109.620003,104.010002,105.419998,1360900,103.401451
"970",105.260002,106.440002,103.769997,103.949997,909600,101.959602
"971",108.419998,109.650002,104.099998,106.260002,1079800,104.225357
"972",106.949997,111.010002,106.5,110.080002,1121800,107.972229
"973",110.410004,111.25,107.040001,107.330002,879400,105.274872
"974",106.709999,107.510002,105.150002,106.099998,775000,104.06842
"975",106.279999,109.029999,106.279999,108.120003,705800,106.491379
"976",109.080002,110.559998,107.769997,109.010002,997200,107.367981
"977",106,108.080002,104.309998,104.889999,2333100,103.310036
"978",105.629997,107.75,103.389999,103.440002,898400,101.881874
"979",102.650002,102.910004,100.400002,101.900002,1481100,100.365067
"980",101.440002,101.779999,99.739998,100.459999,949200,98.946754
"981",101.279999,101.839996,100.080002,100.480003,1474200,98.966469
"982",101,103.800003,100.309998,103.099998,1212300,101.546989
"983",103.389999,103.940002,101.489998,103.110001,760300,101.556847
"984",103.290001,103.809998,102.540001,103.199997,309800,101.645477
"985",103.720001,104.519997,102.470001,103.110001,1223200,101.556847
"986",103.849998,104.43,101.889999,102.190002,999100,100.650703
"987",102.550003,103.690002,102.129997,103.120003,700300,101.566696
"988",102.739998,103.110001,100.889999,101.5,772700,99.971092
"989",101.709999,102.989998,100.410004,102.980003,873100,101.428802
"990",103,103.300003,99.139999,99.489998,1197400,97.991364
"991",99.019997,100.989998,98.370003,100.43,979500,98.917221
"992",100.480003,101.470001,100.010002,101.110001,967900,99.586967
"993",100.489998,101.57,99.290001,99.370003,886200,97.873184
"994",98.849998,99.379997,97.580002,98.059998,782500,96.582901
"995",99.07,99.07,97.089996,97.120003,1025200,95.657074
"996",97.559998,99.339996,97.559998,99.029999,919900,97.538292
"997",99.110001,99.110001,98.010002,98.370003,757200,96.888237
"998",98.910004,99.089996,97.459999,98.739998,1064100,97.25267
"999",98.760002,99.849998,97.510002,98.610001,1682200,97.124626
"1000",97.32,97.839996,95.769997,97.669998,1074200,96.198784
"1001",97.620003,98.379997,96.459999,96.720001,915700,95.263092
"1002",97.040001,98.080002,96.669998,97.239998,752300,95.775253
"1003",97.330002,97.580002,96.080002,96.970001,295800,95.509331
"1004",97.709999,98.199997,96.370003,96.800003,521900,95.341896
"1005",97.639999,98.260002,96.32,97.120003,1061500,95.657074
"1006",97.209999,97.559998,96.400002,96.959999,648900,95.499481
"1007",96.75,97.970001,96.080002,97.760002,523600,96.28743
