"","AXP.Open","AXP.High","AXP.Low","AXP.Close","AXP.Volume","AXP.Adjusted"
"444",108.059998,108.470001,106.720001,107.230003,2399800,102.630325
"445",106.629997,107.230003,105.57,106.989998,2723400,102.400589
"446",106.300003,106.93,105.940002,106.660004,2604400,102.084755
"447",106.959999,107.010002,103.519997,103.57,4555600,99.127304
"448",103.220001,104.339996,101.550003,101.580002,6069300,97.222672
"449",104.309998,104.919998,101.709999,103,4855900,98.581757
"450",102.849998,103.559998,102.209999,102.620003,2780900,98.218048
"451",103.07,104.470001,102.690002,104.269997,3121000,99.797272
"452",104.330002,105.290001,103.919998,104.339996,3792400,99.864281
"453",104.529999,104.760002,102.290001,102.839996,4538200,98.428612
"454",104.059998,107.550003,104.059998,106.730003,5726300,102.151764
"455",106.610001,106.959999,104.449997,104.510002,5003100,100.026985
"456",102.410004,104.519997,101.839996,104.379997,4223800,99.902565
"457",104.43,104.949997,101.510002,101.839996,4056700,97.471512
"458",102.480003,104.169998,101.800003,103.599998,3378900,99.156029
"459",102.540001,102.660004,100.139999,101.25,5395700,96.90683
"460",102.470001,103.25,100.040001,101.190002,4238700,96.849396
"461",101.599998,102.389999,100.410004,102.080002,3778200,97.701225
"462",103.059998,103.709999,102.550003,102.730003,4511300,98.323357
"463",103.260002,104.269997,103.019997,104.040001,2786800,99.577148
"464",104.93,105.050003,102.889999,103.709999,4322200,99.261307
"465",104.040001,105.400002,103.800003,105.209999,2697700,100.69696
"466",104.980003,105.660004,104.370003,104.980003,2856000,100.476814
"467",105.730003,107.480003,104.900002,107.309998,3606900,102.706886
"468",107.029999,108.629997,107.029999,108.5,2896700,103.845833
"469",108.379997,109.330002,107.349998,108.279999,4444000,103.635262
"470",108.160004,108.440002,106.300003,106.489998,3154600,101.922043
"471",106.650002,108.199997,106.470001,107.860001,3021800,103.233299
"472",108.610001,109.330002,106.889999,107.769997,4978100,103.147133
"473",106.68,109.699997,106.339996,109.599998,3742600,104.898651
"474",108.580002,110.379997,108.580002,109.459999,3486200,104.764664
"475",109.900002,110.019997,107.419998,108.25,3161200,103.606567
"476",107.550003,107.900002,105.459999,106.089996,3779000,101.539207
"477",106.370003,107.669998,106.129997,106.5,2791000,101.931641
"478",105.879997,106.449997,105.309998,105.739998,938800,101.204231
"479",107.150002,109.730003,106.830002,109.68,4488500,104.975227
"480",109.5,110.360001,108.730003,110.110001,2837900,105.38678
"481",110.330002,113.18,110.330002,112.889999,3995900,108.047523
"482",112,112.260002,110.480003,111.309998,4249500,106.535286
"483",110.370003,112.449997,110.370003,112.269997,3949500,107.454117
"484",113.989998,114.550003,112,112.360001,3399400,107.54026
"485",111.860001,112.160004,107.540001,107.639999,5238400,103.022728
"486",105.639999,108.389999,104.779999,108.25,7455200,103.606567
"487",108.199997,109.620003,105.760002,106.68,4419400,102.103897
"488",105.940002,106.720001,103.5,105.790001,4110000,101.252075
"489",107.389999,108.010002,104.510002,105.400002,3132200,100.878822
"490",107.269997,108.730003,106.5,107.480003,4183800,102.869583
"491",107.769997,108.360001,106.330002,106.699997,3542600,102.123039
"492",105.769997,106.449997,104.93,105.699997,5245400,101.165947
"493",105.459999,105.459999,100.779999,101.18,7345500,96.839828
"494",101.980003,102.57,100.470001,101.019997,5220800,96.686691
"495",99.760002,102,98.199997,98.769997,6195600,94.533203
"496",97.910004,98.870003,95.260002,95.769997,7110500,91.661896
"497",95.199997,96.629997,91.150002,91.330002,11005300,87.412361
"498",90.739998,91.550003,89.5,89.5,3190900,85.660843
"499",89.849998,93.889999,89.050003,93.839996,5383700,89.814674
"500",92.360001,94.68,91.260002,94.68,4226600,90.61866
"501",95.400002,95.650002,93.949997,94.419998,3225100,90.369797
"502",95.129997,95.610001,94.300003,95.32,2821100,91.231194
"503",93.910004,96.269997,93.769997,95.68,4175400,91.57576
"504",94.790001,95.18,93.230003,93.43,4776600,89.788246
"505",95.370003,98.349998,94.900002,97.639999,4637200,93.834152
"506",97.769997,98.919998,97.019997,98.169998,3289000,94.343498
"507",98.690002,99.519997,97.519997,98.650002,3227200,94.804787
"508",98.739998,99.589996,98.150002,98.830002,2954500,94.977768
"509",98.449997,98.669998,97.82,98.260002,3523800,94.429977
"510",97.879997,98.68,97.360001,98.550003,2770600,94.708687
"511",97.760002,99.029999,97.620003,98.440002,4120500,94.602974
"512",98.610001,98.870003,97.739998,97.989998,5795100,94.170509
"513",98.940002,99.959999,98.510002,99.410004,4701900,95.535164
"514",99.410004,100.239998,98.57,99.489998,5693300,95.612038
"515",98.190002,100.809998,96.370003,100.480003,9872500,96.563454
"516",99.849998,100.68,98.959999,99.830002,4699800,95.938789
"517",99.93,100.190002,98.459999,99.709999,3585100,95.823471
"518",99.690002,100.540001,99.379997,99.720001,3415900,95.833084
"519",100.43,101.589996,100.089996,100.769997,3488300,96.842148
"520",100.050003,100.410004,99.480003,100.379997,3185400,96.467361
"521",100.940002,101.419998,100.540001,100.959999,2827400,97.02475
"522",101.089996,102.849998,100.540001,102.669998,3501500,98.668106
"523",102,102.900002,101.699997,102.699997,4302100,98.696915
"524",102.410004,103.529999,102.410004,103.059998,4727800,99.042885
"525",103.040001,103.459999,102.519997,103.419998,2578300,99.388855
"526",103.629997,104.18,103.410004,103.900002,2231200,99.850151
"527",103.849998,105.080002,103.43,104.959999,3595700,100.868828
"528",104.059998,104.779999,103.610001,104.389999,3857300,100.321045
"529",103.730003,104.519997,103.43,104.519997,2581900,100.445961
"530",104.949997,105.559998,104.809998,105.410004,2653800,101.301285
"531",106.269997,107.43,106.260002,107,3238600,102.829308
"532",107.550003,108.470001,107.099998,107.559998,3182100,103.367485
"533",107,107.360001,106.239998,106.620003,2385900,102.464119
"534",107.330002,108.089996,107.120003,107.379997,3882300,103.194489
"535",107.050003,107.230003,106.459999,106.5,3692800,102.348808
"536",106.57,107.18,106.5,106.779999,3840800,102.617889
"537",106.739998,106.949997,106.32,106.610001,2566500,102.454521
"538",106.980003,107.550003,106.860001,107.440002,2256400,103.252167
"539",108.199997,108.849998,106.760002,106.93,3333500,102.762047
"540",106.669998,107.620003,106.419998,106.940002,2548100,102.77166
"541",106.860001,107.629997,106.599998,107.419998,2393500,103.232948
"542",107.220001,108.449997,107.080002,107.739998,3295800,103.540451
"543",108.400002,109.650002,108.199997,108.900002,2682000,104.655251
"544",109.559998,110.089996,107.760002,109,4053200,104.75135
"545",109.029999,109.32,108.32,108.849998,2685700,104.607208
"546",108.93,109.449997,108.849998,108.980003,2616000,104.732147
"547",108.559998,108.629997,107.400002,107.860001,3048200,103.655807
"548",106.790001,108.07,106.68,107.980003,2077100,103.771126
"549",109.010002,109.790001,108.709999,109.559998,3289200,105.289536
"550",109.739998,111.279999,109.739998,110.43,3917500,106.125626
"551",110.18,112.260002,110.089996,112.139999,4234100,107.768959
"552",112.389999,112.779999,111.879997,112.349998,3538200,107.970779
"553",112.709999,113.769997,112.529999,113.519997,4780400,109.095177
"554",113.75,114.25,113.160004,113.550003,2918000,109.124001
"555",114.220001,114.220001,112.360001,112.669998,3331300,108.278313
"556",112.260002,112.459999,110.599998,110.769997,3309300,106.45237
"557",109.959999,112.18,109.809998,111.82,3111000,107.461433
"558",111.290001,111.32,108.989998,109.459999,3737400,105.193428
"559",109.279999,110.07,108.190002,109.040001,3596200,104.789803
"560",109.989998,110.400002,109.050003,109.5,2844500,105.231873
"561",109.68,110,108.330002,108.980003,3346600,104.732147
"562",109.419998,109.879997,108.489998,109.160004,2693300,104.905128
"563",110.199997,110.389999,109.139999,109.300003,4891000,105.03968
"564",110.290001,112.040001,110.080002,111.699997,5125100,107.346123
"565",111.209999,111.459999,110.370003,111,3568900,106.673393
"566",111.82,112,110.349998,110.559998,3719700,106.250557
"567",110.330002,110.489998,109.5,110.120003,3619600,106.202339
"568",110.480003,111.209999,110.440002,110.959999,4553700,107.012451
"569",110.620003,110.849998,109.919998,110.699997,4776600,106.761688
"570",110.010002,110.309998,109.489998,109.849998,2869300,105.941933
"571",110.480003,110.480003,109.519997,110.160004,2650100,106.240921
"572",110.510002,110.830002,109.419998,109.849998,2320600,105.941933
"573",110.82,111.550003,110.449997,110.910004,2316900,106.964233
"574",110.919998,110.970001,110.25,110.529999,2285000,106.597748
"575",111.089996,112.029999,110.940002,111.879997,2523400,107.899719
"576",112.309998,112.5,111.25,111.760002,3799900,107.783989
"577",112.25,114.139999,111.32,113.669998,6186800,109.626053
"578",112.599998,113.400002,112.230003,112.330002,3174400,108.33371
"579",112.190002,114.040001,111.900002,113.970001,3342800,109.915382
"580",113.760002,114.360001,113.419998,114.019997,2318400,109.963585
"581",115.230003,116.5,114.75,115.879997,4595200,111.757408
"582",116.589996,117.730003,116.099998,117.599998,2990600,113.416214
"583",117.239998,117.699997,116.550003,116.760002,3096200,112.606117
"584",117.050003,117.349998,116.099998,117.230003,2387900,113.059387
"585",117.470001,117.989998,116.93,117.019997,2450500,112.856857
"586",117,117.650002,116.68,117.25,2538700,113.078667
"587",117.910004,119.660004,117.629997,119.349998,2856200,115.103966
"588",117.260002,119.610001,117.050003,119.339996,2924500,115.094322
"589",118.370003,119.410004,117.650002,118.220001,6282300,114.014168
"590",117.830002,118.110001,116.82,117.489998,4037500,113.310127
"591",116.150002,117.290001,115.379997,117.260002,3219600,113.088318
"592",116.860001,118.93,116.209999,118.459999,2435100,114.245628
"593",116.419998,116.889999,115.620003,115.900002,3710600,111.776695
"594",115.980003,117.730003,115.769997,117.010002,2460700,112.847221
"595",116.18,118.230003,115.900002,117.660004,2711400,113.474098
"596",117.769997,120.349998,117.769997,119.839996,4143500,115.576523
"597",118.599998,119.589996,118.510002,119.07,5273600,114.833931
"598",118.830002,120.32,118.620003,119.839996,2765600,115.576523
"599",120.470001,120.68,119.339996,120.550003,3369100,116.261276
"600",120.360001,120.879997,119.440002,120.010002,2941100,115.740486
"601",119.269997,119.400002,117.849998,118.43,3290200,114.21669
"602",119.209999,119.629997,118.330002,119.510002,2240100,115.25827
"603",119.360001,120.120003,118.169998,118.169998,2550300,113.965935
"604",117.709999,117.809998,116.040001,117.010002,2553900,112.847221
"605",117.209999,117.309998,116.110001,116.739998,1882400,112.586815
"606",115.769997,115.980003,114.559998,114.709999,2969100,110.629028
"607",114.559998,115.93,113.889999,114.620003,2968500,110.542252
"608",115.709999,117,115.230003,116.849998,3043200,112.692909
"609",117.18,118.239998,117.010002,118.120003,2568100,113.917725
"610",118.419998,119.639999,118.150002,119.43,2209300,115.181122
"611",119.870003,121.360001,119.559998,121.110001,2481800,116.801346
"612",121.599998,123.449997,121.410004,122.660004,3453700,118.296219
"613",123.550003,124.739998,123.080002,123.230003,3303800,118.84594
"614",122.919998,123.190002,121.589996,122.029999,2685700,117.688614
"615",122.089996,122.699997,121.419998,121.860001,2343900,117.524673
"616",122.010002,122.610001,120.940002,122,2483800,117.659676
"617",122.239998,122.239998,121.300003,121.449997,2094200,117.12925
"618",122.809998,125.050003,122.209999,123.43,2729200,119.038811
"619",124.239998,124.919998,123.68,124.68,2951700,120.244339
"620",125.690002,126.400002,124.470001,124.919998,3303200,120.475792
"621",125.199997,126.309998,124.559998,124.730003,5703800,120.292557
"622",124.980003,125.419998,124.010002,124.139999,2680900,119.723557
"623",124.269997,124.57,123.040001,123.160004,2387800,118.778427
"624",123.18,124,123.029999,123.589996,1902500,119.193123
"625",123.690002,124.410004,123.559998,123.940002,1504300,119.53067
"626",124.290001,124.550003,123.199997,123.440002,4338900,119.048454
"627",125.300003,126.400002,124.550003,124.919998,4008800,120.475792
"628",124.779999,125.330002,124.599998,125.099998,4076100,120.649399
"629",125.209999,126.050003,124.940002,125.860001,3714300,121.761948
"630",126.129997,126.190002,124.309998,125.400002,3731500,121.316933
"631",124.989998,125.230003,124.639999,124.849998,3332000,120.784836
"632",124.269997,126.040001,124.18,125.900002,2237100,121.800636
"633",126.699997,128.419998,126.699997,126.889999,2733800,122.758423
"634",126.980003,127.690002,126.440002,127.279999,2928100,123.135719
"635",127.550003,128,126.870003,127.959999,1639400,123.793579
"636",128.25,128.679993,127.760002,128.570007,2355700,124.383728
"637",129.220001,129.339996,127.800003,128.059998,2734000,123.890327
"638",128.020004,128.639999,127.010002,127.080002,2248900,122.94223
"639",126.690002,129.089996,126.660004,128.399994,3524500,124.219246
"640",126.800003,128,123.800003,124.82,7819000,120.755829
"641",124.75,126.010002,124.699997,126,4839700,121.897385
"642",126.379997,128.979996,126.360001,128.199997,4055100,124.025764
"643",127.709999,128.220001,126.790001,127.949997,3628300,123.783905
"644",127.809998,128.190002,126.5,127.150002,2663500,123.009956
"645",127.089996,127.559998,126.300003,126.779999,4236200,122.651993
"646",126.910004,127.459999,126.540001,127.190002,1829500,123.04866
"647",126.57,126.910004,126.300003,126.470001,1575400,122.352104
"648",126.529999,126.589996,123.620003,124.370003,3221000,120.320465
"649",123.769997,126.129997,123.519997,124.089996,4489800,120.049583
"650",123.919998,124.910004,123.080002,124.309998,3268800,120.262421
"651",122.459999,123.080002,120.160004,120.720001,5876200,116.789322
"652",121.059998,122.849998,120.870003,122.550003,3497000,118.559738
"653",120.919998,123.849998,120.220001,123.540001,3170800,119.517502
"654",123.849998,125.699997,123.699997,125.290001,2976100,121.210518
"655",125.580002,126.739998,124.720001,126.169998,2138300,122.061874
"656",124.989998,125.709999,123.800003,123.949997,2918000,119.914146
"657",123.860001,126.5,122.510002,126.32,3175700,122.206985
"658",124.349998,125.330002,122.129997,122.650002,5626300,118.656479
"659",122.650002,123,121.139999,122.379997,3031700,118.395256
"660",123.5,124.75,122.690002,124.629997,2343400,120.571999
"661",126.099998,126.150002,124.339996,124.400002,3286700,120.349487
"662",123.629997,123.779999,121.339996,121.419998,3641600,117.46653
"663",122.5,123.059998,121.989998,122.5,2948300,118.51136
"664",123.309998,123.709999,121.769997,122.269997,2322100,118.288841
"665",122,122.050003,117.059998,117.760002,4800400,113.925713
"666",118.330002,118.940002,117.379997,118.529999,3170600,114.670609
"667",119.089996,119.339996,116.849998,117.75,3145800,113.916031
"668",117.029999,119.309998,116.970001,119.089996,2327400,115.212387
"669",120.459999,121.199997,119.959999,120.739998,1901300,116.808662
"670",121.470001,121.660004,119.82,120.370003,2366200,116.450722
"671",119.860001,120.279999,117.519997,117.599998,3198700,113.770897
"672",118.419998,118.730003,117.800003,118.400002,3746900,114.544853
"673",119.5,121.629997,119.5,120.669998,5261100,116.740952
"674",121.139999,121.190002,120,120.190002,4552400,116.276581
"675",121.209999,121.410004,119.519997,119.919998,5336000,116.01535
"676",119.599998,119.610001,116.300003,117.309998,6196100,113.490349
"677",117.120003,118.099998,116.75,118,3674400,114.157883
"678",119,120.43,118.779999,119.019997,3733500,115.144676
"679",119.239998,119.970001,118.290001,119.199997,3941100,115.318802
"680",118.139999,118.440002,116.68,117.639999,4280600,113.809601
"681",117.900002,119.129997,117.5,119.050003,3054700,115.173691
"682",118.589996,118.800003,117.470001,118.739998,2844500,114.873779
"683",118.610001,119.519997,117.599998,117.790001,1975800,113.954712
"684",117.830002,118.239998,116.370003,116.800003,5301500,112.996971
"685",116.360001,118.419998,116.099998,118.239998,5089400,114.390076
"686",118.889999,120.199997,117.519997,118.169998,5128400,114.322327
"687",117.860001,119.440002,117.059998,119.120003,2742900,115.241409
"688",119.309998,120.029999,118.839996,118.910004,3411200,115.038254
"689",119.129997,119.620003,117.980003,118.589996,2909200,114.728653
"690",119.050003,119.239998,118.139999,118.279999,2345800,114.42878
"691",118.699997,119.5,116.610001,116.699997,2841300,112.900208
"692",115.760002,115.809998,112.75,112.860001,4908800,109.185242
"693",112.199997,112.959999,111.059998,112.550003,3529300,109.301781
"694",112.660004,114.529999,112.599998,114.410004,2728200,111.108093
"695",113.910004,114.650002,113.599998,113.650002,2556000,110.370049
"696",112.830002,113.650002,112.050003,112.540001,3757300,109.292061
"697",113.25,114.769997,113.230003,113.919998,2365600,110.632248
"698",114.809998,115.790001,113.93,115.019997,2384300,111.700485
"699",116.739998,117.57,116.190002,116.400002,2860400,113.040665
"700",116.139999,117,115.940002,116.389999,1864400,113.030952
"701",117.029999,118.190002,116.730003,117.589996,2379700,114.196327
"702",117.629997,117.989998,117.07,117.410004,2136700,114.021507
"703",118.010002,119.330002,117.959999,119.099998,3005500,115.662743
"704",119.730003,119.980003,116.669998,116.760002,6188500,113.390282
"705",117.550003,119.379997,117.489998,119.050003,4259500,115.614189
"706",118.669998,119.349998,118.290001,118.610001,3912100,115.18689
"707",118.419998,119.230003,115.510002,116.489998,3921100,113.128059
"708",116.440002,116.900002,116.139999,116.410004,2551300,113.050377
"709",116.360001,118.510002,116.269997,118.260002,2325000,114.846992
"710",118.639999,119.300003,118.07,118.580002,2552700,115.157761
"711",118.089996,118.830002,117.080002,117.419998,2756300,114.031227
"712",117.440002,118.169998,116.860001,118.07,2264400,114.662468
"713",117.790001,118.209999,116.889999,117.279999,2507400,113.895271
"714",118.410004,119.449997,118.169998,119.139999,2036600,115.701584
"715",119.620003,120.5,119.010002,119.620003,1956400,116.16774
"716",119.839996,119.959999,117.760002,118.769997,2630000,115.34227
"717",118.889999,119.720001,118.889999,119.690002,2420700,116.235725
"718",120.269997,122.43,120.099998,121.279999,2845000,117.779823
"719",121.010002,121.809998,120.889999,121.470001,1984600,117.964348
"720",120.760002,121.809998,120.510002,120.900002,1704100,117.410797
"721",120.870003,121.230003,120.410004,120.889999,2012400,117.401085
"722",120.269997,120.970001,120.129997,120.260002,1807900,116.789276
"723",120,120.980003,119.800003,120.93,1990600,117.439934
"724",120.980003,121.330002,120.389999,120.760002,2341500,117.274841
"725",120.559998,120.849998,119.400002,119.660004,2617900,116.206581
"726",120.010002,120.449997,119.860001,120,1891000,116.536774
"727",119.830002,120.230003,118.93,119.300003,2544100,115.856979
"728",119.290001,119.470001,118.489998,118.800003,2783800,115.371399
"729",119.209999,119.290001,118.410004,119.059998,1629700,115.623901
"730",119.139999,120.599998,119.139999,120.599998,2285400,117.119453
"731",120.910004,121.040001,119.599998,119.790001,4596200,116.332825
"732",120,120.360001,119.349998,120.330002,2629700,116.857239
"733",120.07,120.889999,119.779999,120.120003,1961500,116.653313
"734",120.309998,120.360001,117.07,117.260002,5538200,113.875847
"735",116.040001,116.75,114.650002,116.57,3792300,113.20575
"736",117.309998,118.540001,117,117.940002,2444100,114.536217
"737",117.910004,118.43,117.589996,118.279999,3128300,114.866409
"738",120.209999,121.440002,119.910004,120.610001,3287600,117.129173
"739",120.440002,121.529999,120.110001,120.459999,2885200,116.983505
"740",120.449997,121.470001,120.029999,120.900002,2518200,117.410797
"741",120.879997,121.379997,120.099998,120.639999,2015300,117.158295
"742",120.599998,123.07,120.050003,122.639999,2933800,119.100586
"743",122.470001,124.989998,122.080002,124.720001,3919000,121.120552
"744",125.650002,126.330002,123.339996,123.68,3416100,120.110565
"745",123.989998,125.400002,123.25,124.949997,4325200,121.343903
"746",125.029999,125.07,124.080002,124.260002,3154200,120.67382
"747",124.18,124.900002,123.879997,124.830002,2543600,121.227371
"748",125.860001,126.279999,124.830002,125.769997,5828700,122.140236
"749",125.739998,125.739998,123.699997,124.489998,3031400,120.897186
"750",124.949997,125.330002,124.379997,124.739998,953500,121.139977
"751",124.980003,125.440002,124.529999,125.410004,1486600,121.790642
"752",125.839996,125.970001,125.110001,125.190002,1788600,121.576988
"753",125.199997,125.459999,124.18,124.300003,2306500,120.712669
"754",124.290001,124.57,123.779999,124.489998,2340400,120.897186
"755",124.660004,126.269997,124.230003,125.849998,2708000,122.641556
"756",124.32,125.099998,123.940002,124.599998,2090600,121.423416
"757",123.370003,124.160004,123.120003,124.059998,2855200,120.897186
"758",123.470001,124.400002,123.360001,123.410004,2042300,120.263763
"759",124.050003,126.360001,123.800003,125.540001,3458200,122.339455
"760",126.489998,127.879997,126.389999,127.809998,2787100,124.551582
"761",127.580002,128.169998,126.919998,127.279999,2789200,124.035088
"762",127.839996,128.949997,127.629997,128.539993,3285700,125.26297
"763",128.619995,130.089996,128.339996,128.800003,3836000,125.516342
"764",128.690002,129.839996,128.449997,129.820007,3187200,126.510345
"765",130.5,130.929993,129.710007,130.550003,2424500,127.221733
"766",131.449997,131.860001,130.789993,131.520004,3659400,128.167007
"767",131.110001,131.820007,130.389999,130.529999,3102700,127.202225
"768",130.929993,132.270004,130.929993,131.490005,2483800,128.137772
"769",131.259995,131.570007,130.139999,131.369995,3841000,128.020828
"770",136.360001,138.130005,133.850006,135.110001,8612500,131.665466
"771",131.149994,131.979996,128.869995,130.639999,6432400,127.309441
"772",132,133.869995,131.139999,132.449997,3712700,129.073303
"773",132.479996,133.130005,131.440002,131.679993,2518400,128.322906
"774",130.75,133.330002,130.440002,133.220001,2428500,129.823669
"775",132.169998,132.25,129.380005,129.869995,3522600,126.559052
"776",130.550003,132.220001,130.449997,131,2721900,127.660278
"777",132.880005,133.339996,131.720001,131.850006,2547500,128.488602
"778",133.429993,133.800003,131.289993,133.600006,4084500,130.193985
"779",134.160004,134.350006,133.110001,133.25,1708600,129.85289
"780",132.570007,132.75,131.339996,131.820007,2885600,128.459351
"781",131.610001,132.5,131.350006,132.240005,1816500,128.868652
"782",133.029999,133.649994,132.320007,132.630005,1733300,129.248688
"783",133.389999,133.720001,132.529999,133.240005,1715400,129.84314
"784",133.149994,134.669998,133.059998,134.460007,3178300,131.032043
"785",134.710007,136.369995,134.529999,135.869995,2360300,132.406097
"786",135.869995,136.75,134.940002,135.600006,2428200,132.143005
"787",136.300003,137.419998,136.119995,136.929993,1785000,133.439087
"788",136.410004,138.039993,134.899994,136.580002,2541700,133.098007
"789",136.199997,136.270004,133.889999,134.899994,3106100,131.460831
"790",129.429993,130.960007,127.230003,128.190002,6329300,124.921913
"791",127.709999,127.989998,119.910004,120.900002,7628100,117.817741
"792",121.269997,122.43,118.470001,118.5,5268000,115.478951
"793",115.900002,117.480003,112.779999,112.809998,8279800,109.93399
"794",109.050003,111.029999,107,109.93,11362100,107.127411
"795",111.110001,113.989998,108.589996,113.870003,9851600,110.966965
"796",115.019997,116.400002,107,108.010002,9285000,105.256371
"797",110.25,115.790001,109.25,115.699997,7470900,112.750313
"798",111.620003,112.589996,109.699997,110.940002,12060600,108.111671
"799",105.730003,108.769997,103.790001,108.239998,9897700,105.480499
"800",100.870003,101.440002,96.940002,98.290001,12266300,95.784164
"801",101.93,103.370003,97.449997,103.300003,9793200,100.666451
"802",100.300003,100.959999,93.870003,95.379997,8822900,92.948364
"803",87.660004,89.610001,81.809998,83.529999,12206600,81.400459
"804",90.379997,100.080002,84.300003,99.599998,12680400,97.060768
"805",82.440002,93.18,80.370003,85.870003,15072400,83.680817
"806",87.610001,88.940002,83.220001,86.580002,10512200,84.372719
"807",80.019997,81.519997,67,73.75,14359300,71.869789
"808",72.540001,77.889999,69.790001,77.07,12330400,75.105171
"809",78.980003,82.440002,72.559998,74.120003,12208600,72.230362
"810",72.82,75.419998,68.120003,68.959999,8907600,67.201912
"811",73.510002,84.769997,71.699997,84.050003,10593900,81.907211
"812",87.610001,96.459999,85.32,90.169998,11046500,87.871178
"813",92.239998,99.690002,90.839996,93.290001,9459400,90.911652
"814",87.940002,91.970001,85.82,88.730003,6999800,86.467903
"815",88.510002,91.389999,85.269997,90.269997,5565000,87.968628
"816",89.940002,90.900002,85.07,85.610001,6075900,83.427444
"817",80.650002,81.309998,77,77.839996,8313400,75.855522
"818",77.059998,79.120003,75.830002,76.660004,8338100,75.12059
"819",76,76.660004,72.610001,73.599998,10023100,72.12204
"820",80.220001,84.25,78.739998,83.870003,11253000,82.185806
"821",91.43,93.300003,87.419998,87.580002,8693200,85.821304
"822",89.209999,93,88.120003,92.080002,6122800,90.230934
"823",94.589996,97.849998,93.459999,94.82,6902500,92.915924
"824",93.290001,93.419998,87.940002,90.330002,5037700,88.51609
"825",91.459999,92.5,85.910004,88.389999,8703200,86.615036
"826",83.43,85.400002,80.68,83.790001,10415600,82.107414
"827",83.790001,83.940002,80.330002,81.349998,7526600,79.716408
"828",85.32,87.389999,84.279999,87.389999,8269000,85.635124
"829",84.589996,85.269997,82.690002,84.010002,6140400,82.322998
"830",80.730003,82.459999,79.470001,81.519997,7360300,79.882996
"831",83.599998,83.660004,81.970001,82.540001,5130300,80.882515
"832",83.239998,84.779999,81.709999,82.459999,5807200,80.804131
"833",84.129997,84.779999,81.309998,83.169998,9125400,81.499855
"834",83.470001,85.150002,82.339996,85.059998,7785000,83.351906
"835",87.559998,88.959999,86.209999,88.190002,7165900,86.419067
"836",91.75,96.389999,90.889999,96.120003,9396500,94.189819
"837",93.75,94.309998,91.169998,91.25,6553700,89.417603
"838",88.099998,89.07,87.160004,88.32,4620200,86.546448
"839",86.089996,87.370003,85.019997,86.379997,4875400,84.645401
"840",88,88.730003,86.360001,86.739998,4410300,84.998177
"841",87.489998,87.760002,83.860001,84,4723400,82.313194
"842",85.300003,87.370003,84.93,86.730003,4627600,84.988373
"843",88.5,89.660004,87.550003,89.5,3913100,87.702751
"844",87.5,87.650002,85.300003,85.330002,5917600,83.616493
"845",86.099998,87.260002,83.099998,83.139999,5504900,81.470467
"846",82,82.129997,77.400002,78.029999,10681600,76.463074
"847",76.919998,83.900002,76,83.809998,10625100,82.127007
"848",82.470001,83.389999,81.220001,82.220001,6618600,80.568939
"849",86.720001,89,85.919998,88.410004,7781700,86.634644
"850",88.419998,89.839996,86.610001,87.260002,4920600,85.507744
"851",89.18,91.339996,88.769997,90.730003,5218500,88.908051
"852",90.110001,91.43,89.120003,89.830002,6241900,88.026123
"853",89.709999,89.949997,88.209999,89.330002,3734500,87.536171
"854",93.940002,95.57,92.889999,94.32,6559400,92.425964
"855",100,101.690002,96.800003,101.230003,11007700,99.197205
"856",101.540001,102.459999,98.010002,98.059998,9268200,96.090843
"857",95.5,97.110001,94.660004,95.07,7710900,93.160896
"858",95.559998,98.07,94.559998,96.75,4269500,94.807167
"859",98.599998,100.489998,98.169998,99.07,5433800,97.080574
"860",102.779999,105.870003,101.629997,105.400002,7301000,103.283455
"861",103.470001,107.43,103.230003,106.540001,5841600,104.400566
"862",114.110001,115.93,108.07,109.730003,10097600,107.526512
"863",111.910004,113.709999,110.639999,113.669998,6795200,111.387398
"864",110.080002,111.800003,108.669998,110.459999,5517400,108.241852
"865",110,110.330002,105.959999,106.160004,5747400,104.028214
"866",100.870003,102.989998,98.129997,98.599998,8601200,96.620018
"867",103.209999,103.5,98.080002,101.68,7251100,99.638168
"868",100,104.739998,97.620003,103.949997,6472400,101.862572
"869",109.019997,109.059998,102.860001,105.620003,6706000,103.499046
"870",105.669998,106.120003,103.830002,103.959999,4408200,101.872375
"871",102.139999,103.489998,101.269997,102.160004,3645700,100.108528
"872",104.230003,104.230003,99.32,100.940002,7589500,98.913025
"873",98,100.5,97.949997,99.440002,4799900,97.443146
"874",100.940002,101.650002,99.25,99.419998,4364800,97.423546
"875",97.650002,98.269997,95,95.480003,5958300,93.562668
"876",94.610001,98.120003,93.760002,97.849998,5195400,95.885078
"877",95.93,96.300003,92.449997,93.419998,10489400,91.544029
"878",94.440002,95.410004,93.339996,94.519997,4962400,92.621948
"879",94.160004,95.599998,93.57,95.199997,4367100,93.288284
"880",95.25,96.959999,93.639999,94.050003,3301000,92.579544
"881",96.769997,97.290001,93.849998,94.330002,4239700,92.855171
"882",96.510002,97.900002,95.839996,96.580002,4059600,95.069984
"883",95.440002,95.519997,92.629997,93.010002,5564200,91.555809
"884",91.970001,93.099998,90.709999,92.900002,6382100,91.447533
"885",92.510002,93.209999,89.580002,90.57,4484500,89.153954
"886",90.32,93.309998,89.82,93.230003,4400900,91.772362
"887",94.239998,95.760002,92.779999,93.559998,4819700,92.097198
"888",93.190002,95.220001,92.290001,94.839996,4044400,93.357185
"889",96.660004,97.779999,96.389999,97.360001,5405600,95.837799
