"","ETR.Open","ETR.High","ETR.Low","ETR.Close","ETR.Volume","ETR.Adjusted"
"148",76.790001,77.209999,76.489998,76.860001,1120500,64.546204
"149",76.550003,76.900002,75.970001,76.879997,1068100,64.562996
"150",76.82,76.959999,76.480003,76.589996,1300600,64.319458
"151",75.769997,77.5,75.730003,77.5,1747400,65.831436
"152",77.639999,77.669998,76.790001,76.809998,1072400,65.245346
"153",76.730003,77.010002,76.300003,76.839996,1241100,65.270821
"154",76.989998,76.989998,75.970001,76.199997,807400,64.727196
"155",76.419998,77.269997,76.07,77.050003,670900,65.449211
"156",76.529999,77.599998,76.379997,77.57,1016200,65.890915
"157",77.540001,78.230003,77.349998,78.120003,984100,66.358101
"158",78.160004,78.339996,77.489998,77.550003,612300,65.873924
"159",77.489998,78.059998,77.300003,77.839996,875700,66.120262
"160",77.860001,78.410004,77.660004,78.25,1480400,66.468529
"161",78.230003,78.690002,78.019997,78.599998,1182500,66.765823
"162",78.489998,79.209999,78.379997,79.169998,930900,67.25
"163",79.050003,79.339996,78.739998,78.989998,890000,67.097099
"164",79.360001,80.169998,79.110001,79.849998,932200,67.827621
"165",80,80.019997,79.459999,79.839996,786700,67.81913
"166",80.110001,80.220001,79.589996,79.849998,995800,67.827621
"167",79.730003,79.879997,79.32,79.379997,636400,67.428398
"168",79.470001,79.699997,79.120003,79.169998,1125600,67.25
"169",79.370003,79.559998,78.93,79.260002,954700,67.326477
"170",79.400002,79.82,79.040001,79.790001,882600,67.776672
"171",79.919998,79.93,78.650002,78.730003,1737700,66.876266
"172",78.860001,79.459999,78.790001,79.220001,745500,67.29248
"173",79.300003,79.959999,78.989998,79.809998,744500,67.793655
"174",79.769997,80.489998,79.510002,80.339996,970600,68.243858
"175",80.330002,80.470001,78.779999,79.040001,843000,67.139587
"176",78.989998,78.989998,78.169998,78.230003,1230000,66.451553
"177",78.099998,79.290001,77.93,79.139999,853900,67.224533
"178",79.019997,79.400002,78.550003,78.870003,1513200,66.995193
"179",78.989998,79.089996,77.82,78.370003,851300,66.570457
"180",78.449997,78.629997,77.720001,78.050003,772400,66.298653
"181",78.300003,78.410004,77.349998,77.800003,1661800,66.086273
"182",78.559998,79.360001,77.879997,77.959999,1087600,66.222191
"183",78.199997,78.480003,76.559998,76.75,880100,65.194382
"184",76.860001,77.790001,76.75,77.760002,923400,66.052315
"185",77.75,77.940002,77.389999,77.449997,756900,65.788986
"186",76.949997,77.099998,76.040001,76.459999,1076300,64.948029
"187",76.339996,76.779999,75.980003,76.339996,843200,64.846107
"188",76.279999,76.610001,76,76.360001,1149600,64.863098
"189",76.639999,76.900002,76.239998,76.419998,961200,64.914063
"190",76.480003,76.480003,75.010002,75.68,997200,64.285484
"191",75.459999,78.440002,75.25,78.410004,2598600,66.604446
"192",78.400002,79.330002,77.809998,79.089996,1676900,67.182053
"193",78.489998,79.239998,77.629997,78.650002,1925400,66.808311
"194",78.82,79.209999,78.709999,78.860001,1122900,66.986694
"195",79.050003,79.809998,78.610001,79.639999,1015400,67.649246
"196",79.529999,80.730003,79.510002,80.349998,1642200,68.25235
"197",80.32,81.82,80,81.800003,1392200,69.484062
"198",82,82.830002,81.870003,82.290001,1523100,69.900261
"199",82.540001,83.949997,82.269997,83.410004,2092900,70.851639
"200",83.449997,84.599998,83.389999,84.599998,1559900,71.86245
"201",83.949997,84.779999,83.949997,84.660004,1421200,71.913437
"202",85,85.43,84.540001,85.360001,1515700,72.508049
"203",85.25,85.720001,84.959999,85.660004,1617000,72.762878
"204",85.940002,85.989998,85.220001,85.230003,1725300,72.397591
"205",85.650002,86.400002,84.68,85.980003,1796700,73.034691
"206",86.120003,86.489998,84.370003,86.339996,1586600,73.340469
"207",86.769997,87,86.110001,86.18,1012800,73.20459
"208",86.139999,86.839996,85.870003,86.769997,1142400,73.705734
"209",86.699997,86.699997,86.019997,86.389999,1146700,73.382965
"210",86.190002,86.639999,86.040001,86.260002,979200,73.272522
"211",86.32,86.360001,85.239998,85.669998,1368500,72.771355
"212",85.900002,86.75,85.279999,86.639999,2217100,73.595306
"213",86.480003,87.849998,86.300003,87,1062300,73.901115
"214",86.93,87.279999,86.239998,86.360001,956000,73.357475
"215",86.349998,87.07,86.029999,86.849998,911700,73.773705
"216",85.82,86.489998,85.599998,86.239998,1937900,74.014008
"217",85.959999,86.599998,85.620003,86.419998,1346500,74.168472
"218",85.949997,86.290001,85.099998,85.129997,1196600,73.061356
"219",85.230003,86.690002,85.230003,86.639999,1476100,74.357277
"220",86.419998,87.5,86.190002,87.419998,1219700,75.026718
"221",87.5,87.949997,86.279999,86.43,1580700,74.177071
"222",86.260002,86.489998,85.800003,85.900002,875300,73.722206
"223",85.660004,87.220001,85.660004,86.510002,1215800,74.245735
"224",86.510002,86.510002,85.230003,85.650002,1007500,73.507652
"225",85.720001,86.110001,85.489998,85.610001,788500,73.47332
"226",85.519997,85.720001,84.849998,85.510002,572500,73.387497
"227",85.550003,85.919998,85.269997,85.370003,235100,73.267349
"228",85.599998,86.379997,85.25,86.080002,1463600,73.876678
"229",86.459999,86.800003,86.120003,86.339996,1218200,74.099823
"230",86.010002,86.360001,85.459999,86.150002,831600,73.936768
"231",86.230003,86.760002,85.75,86.480003,1405100,74.219971
"232",86.82,87.089996,85.110001,85.519997,1319700,73.39608
"233",85.690002,85.739998,84.059998,84.370003,2665400,72.409103
"234",84.550003,84.589996,82.769997,83.129997,1701800,71.344887
"235",83.379997,83.82,83,83.589996,1148500,71.739693
"236",83.529999,83.720001,83,83.699997,800500,71.834091
"237",83.540001,84.279999,83.279999,84.040001,945000,72.125893
"238",83.839996,84.629997,83.650002,84.580002,2303600,72.58934
"239",84.75,85.230003,83.129997,83.260002,1541000,71.456474
"240",83.360001,83.800003,82.970001,83.32,1228500,71.50795
"241",83.059998,83.25,81.849998,82.660004,1288600,70.941536
"242",83.019997,84.089996,82.940002,83.800003,4644400,71.91993
"243",83.68,84.089996,82.32,82.690002,1789000,70.96727
"244",82.779999,82.870003,80.970001,81.029999,1702600,69.54261
"245",80.849998,81.279999,80.18,80.199997,978300,68.830284
"246",79.889999,80.800003,79.660004,80.120003,978700,68.761612
"247",80.290001,80.839996,80.169998,80.309998,1164100,68.924683
"248",80.529999,80.849998,79.82,79.900002,634800,68.572807
"249",79.970001,80.620003,79.800003,80.5,1021700,69.087746
"250",80.75,81.169998,80.470001,81.160004,790600,69.654198
"251",81.449997,81.599998,81.099998,81.389999,777100,69.85157
"252",81.709999,82.629997,80.900002,82.599998,1813200,70.890038
"253",82.32,82.959999,81.519997,81.690002,1474900,70.109055
"254",81.529999,81.760002,80.43,80.540001,1095300,69.122093
"255",80.68,80.910004,79.68,79.919998,1328500,68.589966
"256",80.089996,80.879997,79.970001,80.839996,1111000,69.379524
"257",80.739998,81.019997,79.82,80.120003,938200,68.761612
"258",79.75,79.910004,79,79.480003,980800,68.212341
"259",79.279999,79.900002,78.959999,79.169998,1483600,67.946281
"260",78.739998,79.199997,78.190002,78.220001,998700,67.130989
"261",78.389999,78.589996,76.860001,77.669998,1352400,66.658951
"262",78,78.720001,77.779999,78.510002,1347600,67.37986
"263",78.540001,78.610001,77.360001,77.790001,1069100,66.761932
"264",77.949997,78.32,76.760002,76.989998,1382700,66.075348
"265",77.5,77.849998,76.650002,76.830002,1348100,65.938034
"266",76.970001,78.400002,76.870003,77.660004,1321200,66.650352
"267",77.620003,77.669998,76.610001,76.699997,1945700,65.826454
"268",76.699997,78.099998,76.550003,78.080002,1061700,67.010834
"269",78.290001,78.529999,77.449997,78.290001,1370100,67.191055
"270",78,78.150002,76.720001,76.830002,1055200,65.938034
"271",76.809998,78.379997,76.809998,77.900002,1786200,66.856323
"272",77.870003,78.809998,76.910004,78.690002,1632300,67.53434
"273",78.470001,78.980003,76.779999,77.120003,1843400,66.18692
"274",76.739998,77.459999,75.900002,75.980003,1209800,65.208542
"275",75.870003,76.639999,74.389999,74.410004,1697200,63.861111
"276",73.639999,74.349998,71.949997,73.760002,2439300,63.303268
"277",72.790001,74.459999,72.610001,72.769997,1759900,63.216373
"278",72.57,73.699997,71.989998,72.019997,1572700,62.564857
"279",72.330002,74.860001,72.139999,74.129997,1617000,64.397842
"280",74.25,75,73.419998,74.629997,1249800,64.832184
"281",74.559998,75.279999,73.650002,75.050003,757500,65.197067
"282",74.529999,74.919998,73.730003,73.980003,821000,64.26754
"283",74.290001,76.400002,73.849998,76.309998,1626900,66.291641
"284",76.239998,77,76.239998,76.720001,1349100,66.64782
"285",76.25,76.709999,74.839996,75.43,905000,65.527168
"286",75.419998,76.050003,74.43,74.440002,1198000,64.667145
"287",74.699997,75.830002,74.300003,75.029999,1797500,65.179672
"288",74.809998,77.860001,73.550003,77.739998,2000500,67.533897
"289",77.959999,78,76.550003,76.949997,1118800,66.84761
"290",77,78.360001,76.019997,76.040001,1873700,66.057091
"291",76.400002,76.709999,75.800003,75.82,1782300,65.865967
"292",75.870003,77.230003,75.57,75.879997,1797900,65.918083
"293",75.809998,76.809998,75.660004,76.540001,1660400,66.491455
"294",76.459999,78.849998,76.050003,78.57,1493600,68.254921
"295",78.379997,78.379997,77.199997,77.720001,1452100,67.516525
"296",77.410004,77.720001,76.230003,76.760002,1456600,66.682564
"297",77.040001,77.040001,76.230003,76.660004,1437300,66.595695
"298",76.82,76.949997,76.190002,76.779999,1600000,66.699944
"299",76.919998,77.300003,76.589996,77.230003,1054000,67.090858
"300",77.389999,78.190002,76.849998,77.089996,826600,66.969231
"301",77.339996,77.910004,77.07,77.5,998500,67.325401
"302",77.529999,78.419998,77.190002,77.529999,1087100,67.351486
"303",77.790001,79.010002,77.650002,78.879997,3495500,68.524223
"304",78.879997,79.239998,78.160004,78.540001,1325400,68.228882
"305",78.360001,79.010002,78.209999,78.760002,1520100,68.419991
"306",78.75,79,77.449997,78.25,1172100,67.976944
"307",78.349998,80.150002,77.93,78.349998,1175000,68.063812
"308",78.620003,79.150002,77.190002,77.349998,831700,67.195099
"309",77.480003,78.269997,77.300003,78.139999,748500,67.881386
"310",78.220001,80.110001,77.919998,79.290001,1038500,68.880409
"311",79.57,80.050003,78.650002,79,1299900,68.628487
"312",79.209999,79.699997,78.760002,78.779999,1301700,68.43737
"313",78.959999,79.889999,78.279999,78.889999,1222500,68.532913
"314",78.730003,79.739998,78.43,79.190002,1175200,68.793533
"315",79.199997,80.040001,78.639999,79.239998,1156100,68.83696
"316",79.260002,79.959999,77.889999,79.760002,1311900,69.288704
"317",80.019997,80.019997,78.760002,78.980003,1041100,68.611107
"318",79,79.620003,78.739998,78.959999,928200,68.593735
"319",79.169998,79.699997,78.32,78.510002,1492700,68.202812
"320",78.459999,78.879997,78.160004,78.449997,753400,68.150681
"321",78.580002,78.82,77.150002,77.349998,709900,67.195099
"322",77.5,78.769997,77.5,78.650002,1360700,68.32444
"323",78.940002,79.830002,78.82,79.629997,1255800,69.175781
"324",79.599998,80.400002,79.169998,80.150002,1247800,69.627518
"325",80.309998,80.589996,79.489998,79.559998,1457900,69.114952
"326",79.5,80.360001,79.010002,80.019997,1896900,69.514565
"327",80.010002,80.129997,78.620003,78.980003,1416400,68.611107
"328",79.330002,79.739998,78.860001,79.25,879400,68.845657
"329",79.5,80.889999,79.379997,80.099998,1386600,69.584076
"330",79.379997,80.150002,78.209999,79.419998,1221600,68.99334
"331",79.639999,81.330002,79.260002,81.290001,1715500,70.617851
"332",81.080002,82.419998,80.940002,82.110001,1949900,71.3302
"333",82.160004,82.440002,81.57,81.589996,1061400,70.878441
"334",81.620003,81.830002,80.989998,81.230003,935900,70.565704
"335",81.050003,81.720001,80.82,81.610001,1927000,70.895828
"336",81.5,82.629997,80.82,82.349998,1596700,71.538673
"337",82.32,82.620003,82.029999,82.199997,972900,71.408356
"338",82.18,82.419998,81.389999,81.550003,917700,70.843719
"339",80.93,80.959999,78.940002,79.400002,1538900,68.975967
"340",78.639999,78.889999,77.57,78.019997,1025300,68.545464
"341",78.620003,79.059998,78.029999,78.959999,727200,69.371338
"342",79.150002,79.220001,78.669998,78.849998,493200,69.274666
"343",79.059998,79.129997,78.110001,78.550003,1228100,69.011116
"344",78.160004,78.379997,77.089996,77.550003,1015700,68.132538
"345",77.669998,77.769997,76.580002,76.970001,894800,67.622978
"346",76.989998,77.150002,76.019997,76.260002,1292500,66.999214
"347",76.300003,76.510002,75.449997,76.139999,1012900,66.893776
"348",76.43,76.480003,75.779999,76.25,877700,66.99041
"349",76.559998,77.089996,76.089996,76.68,989200,67.36821
"350",76.919998,78.790001,76.790001,78.739998,1958800,69.178024
"351",78.519997,79.550003,78.190002,79.480003,1252800,69.828178
"352",79.480003,80.160004,79.480003,79.730003,1128200,70.047821
"353",79.57,80.459999,79.239998,79.620003,1607500,69.95118
"354",79.510002,80.410004,79.190002,80.32,1982000,70.566162
"355",80.410004,81.129997,79.889999,80.910004,1740700,71.084526
"356",80.68,80.779999,79.599998,80.110001,1599100,70.381668
"357",80.370003,80.529999,78.25,78.300003,1651600,68.791466
"358",78.290001,78.620003,77.580002,77.709999,1226600,68.273109
"359",77.709999,77.839996,76.230003,76.400002,877300,67.1222
"360",75.889999,77.209999,75.830002,76.629997,5445600,67.324257
"361",76.830002,77.040001,76.029999,76.889999,2166500,67.552704
"362",76.870003,77.059998,75.910004,76.050003,3538500,66.814697
"363",76.099998,77.169998,76.050003,76.980003,4268300,67.631752
"364",76.980003,77.519997,76.230003,76.309998,1998600,67.043137
"365",76.480003,77,76.199997,76.709999,1966000,67.394554
"366",76.730003,78.260002,76.169998,78.209999,2890300,68.712395
"367",78,79.040001,77.800003,78.400002,3414800,68.879326
"368",78.639999,80,78.639999,79.980003,2606900,70.267456
"369",80,80.400002,79.480003,80.25,3330900,70.504677
"370",80.190002,80.82,79.580002,79.839996,1844400,70.144455
"371",80.230003,80.720001,79.699997,80.209999,2255300,70.469521
"372",80.400002,81.199997,80.190002,81.019997,2770300,71.18116
"373",80.809998,81.739998,80.68,80.900002,1613100,71.075737
"374",80.900002,81.910004,80.790001,81.739998,1641000,71.813728
"375",81.709999,82.139999,81.07,81.260002,3017600,71.392021
"376",80.949997,81.190002,80.209999,80.790001,1988700,70.979088
"377",81.089996,81.459999,80.489998,81.43,1652100,71.541374
"378",81.300003,81.940002,81.059998,81.379997,574700,71.497444
"379",81.540001,82,81.059998,81.959999,1982000,72.006989
"380",81.940002,82.779999,81.760002,82.559998,1224100,72.534134
"381",82.660004,82.660004,79.860001,80.150002,1994100,70.416809
"382",80.150002,81.32,79.550003,80.93,1222100,71.102104
"383",81.059998,82.410004,80.949997,82.209999,1809600,72.226646
"384",81.910004,82.459999,81.730003,82.18,2107500,72.200302
"385",81.970001,82.370003,81.550003,81.889999,1253900,71.945511
"386",81.790001,82,81.160004,81.809998,1224000,71.875221
"387",81.959999,82.139999,81.669998,81.699997,920900,71.778564
"388",81.75,81.830002,80.290001,80.540001,2432200,70.759453
"389",80.709999,81.510002,80.650002,81,1293200,71.163582
"390",81.019997,81.169998,80.010002,80.510002,2501100,70.733101
"391",80.610001,80.860001,79.160004,79.410004,1183000,69.76667
"392",79.120003,79.120003,77.589996,78.980003,2224500,69.388901
"393",78.900002,79.559998,78.709999,79.25,1146600,69.626106
"394",79.589996,81.099998,79.589996,80.43,1903900,70.662796
"395",80.540001,81.190002,80.239998,80.550003,809800,70.768242
"396",80.449997,80.669998,79.839996,80.269997,2778800,70.522232
"397",80.620003,81.379997,80.089996,81.279999,2256000,71.409584
"398",81.029999,82.989998,80.699997,81.82,2615500,71.884018
"399",82.050003,83.379997,81.339996,82.760002,1764500,72.709869
"400",83.190002,84.290001,82.470001,83.769997,1809300,73.597198
"401",83.620003,84.129997,83.32,83.449997,1429600,73.316071
"402",83.760002,83.839996,82.25,83.260002,1815600,73.149132
"403",82.169998,82.82,82.029999,82.620003,1122200,73.371162
"404",82.599998,83.43,82.419998,83.330002,1464800,74.001663
"405",83.559998,84.169998,83.360001,83.389999,1170200,74.054955
"406",83.400002,83.730003,83.019997,83.650002,2265400,74.285843
"407",83.699997,84.230003,83.269997,83.980003,2907900,74.578903
"408",84.239998,85.110001,83.82,84.139999,2339600,74.720993
"409",84.120003,85.169998,83.709999,85.139999,1939100,75.609055
"410",84.970001,85.620003,84.809998,85.32,1276700,75.768898
"411",85.32,85.459999,84.779999,85.230003,962900,75.688972
"412",85.160004,85.160004,84.370003,84.889999,1418100,75.387047
"413",85,85.309998,84.010002,84.290001,867500,74.854202
"414",84.300003,84.870003,84.139999,84.629997,914000,75.156136
"415",84.550003,85.129997,84.120003,85.089996,601900,75.564644
"416",85.199997,85.199997,83.75,83.900002,1216400,74.507851
"417",83.870003,83.980003,83.300003,83.620003,1368500,74.259201
"418",83.529999,83.82,82.860001,83.440002,1566500,74.099358
"419",83.779999,84.519997,83.599998,84.330002,1428900,74.889725
"420",84.209999,84.660004,83.269997,83.589996,1340700,74.232559
"421",83.550003,84.300003,83.540001,84.300003,1254500,74.863091
"422",84.43,85.029999,84.120003,84.959999,907600,75.449203
"423",85.099998,85.809998,84.730003,85.529999,905500,75.955391
"424",84.879997,85.389999,84.57,84.709999,904000,75.22718
"425",84.980003,85.620003,84.669998,85.190002,852100,75.653465
"426",85.330002,85.559998,84.400002,84.489998,1631600,75.031815
"427",84.540001,84.919998,83.959999,84.040001,1290700,74.632187
"428",84.059998,84.419998,83.480003,84.220001,1583800,74.792053
"429",84.099998,84.139999,82.970001,83.760002,1428900,74.383553
"430",83.900002,84.580002,83.580002,84.419998,1001800,74.969643
"431",84.32,84.519997,83.68,83.93,994900,74.534508
"432",84.099998,84.099998,81.629997,81.900002,1006200,72.731773
"433",81.690002,82.620003,81.169998,82.489998,1031700,73.255699
"434",82.260002,82.919998,81.739998,82.57,2132700,73.326759
"435",82.419998,82.610001,81.599998,81.639999,1066000,72.500862
"436",81.629997,81.629997,80.029999,80.18,1257100,71.204308
"437",80.470001,80.480003,78.989998,79.089996,1857000,70.236298
"438",79.279999,80.199997,79,79.93,1476200,70.982285
"439",80.169998,81.279999,80.169998,81.129997,1121000,72.047951
"440",80.949997,81.139999,80.360001,80.650002,665700,71.621696
"441",80.93,82.139999,80.93,81.830002,1001200,72.669579
"442",81.669998,82.010002,79.660004,80.330002,786500,71.337494
"443",80.239998,81.25,79.57,81.199997,1048600,72.1101
"444",81.290001,82.879997,81.260002,82.760002,1224300,73.495499
"445",82.800003,84.330002,82.730003,83.639999,1094600,74.27697
"446",83.769997,84.400002,82.839996,83.43,1177700,74.090477
"447",83.419998,84.57,82.889999,82.949997,1710300,73.664215
"448",83.330002,83.480003,80.980003,81.199997,1598400,72.1101
"449",81.120003,81.650002,80.040001,81.349998,1637000,72.243324
"450",81.400002,82.760002,81.220001,81.849998,2786300,72.687347
"451",81.730003,83.330002,81.559998,82.720001,2357500,73.459953
"452",82.5,83.029999,81.879997,82.629997,949100,73.380035
"453",82.699997,83.209999,82.230003,82.610001,1114900,73.362274
"454",82.730003,84.660004,82.730003,84.120003,874800,74.703255
"455",84.120003,84.410004,83.290001,83.370003,1869700,74.037193
"456",83.68,84.339996,82.559998,83.150002,1862300,73.84182
"457",83.629997,86,83.199997,85.410004,2243900,75.848839
"458",84.709999,84.709999,82.849998,83.5,1418800,74.152641
"459",84,84.339996,82.07,82.43,1800000,73.202415
"460",82.459999,84.809998,82.459999,84.010002,2051200,74.605553
"461",84.300003,84.5,82.440002,82.940002,1843200,73.655327
"462",82.110001,84.93,81.019997,83.949997,2676900,74.552269
"463",84.309998,84.309998,82.709999,83.010002,1775900,73.717491
"464",83.230003,83.650002,82.080002,83.260002,1279400,73.939507
"465",83.580002,84.720001,83.370003,84.370003,1448700,74.925247
"466",84.610001,85.510002,84.339996,85.419998,1297800,75.857712
"467",84.699997,85.57,84.169998,85.300003,1403500,76.566833
"468",85.379997,85.559998,84.32,85.129997,1125800,76.414223
"469",85.089996,85.779999,84.629997,85.559998,2409100,76.800217
"470",85.160004,87.309998,84.900002,85.910004,1637300,77.11438
"471",86,86.150002,85.209999,85.900002,1134000,77.1054
"472",85.519997,86.190002,85.129997,85.489998,1292800,76.737358
"473",85.150002,86.699997,84.419998,85.970001,1462400,77.168221
"474",86.980003,87,85.389999,86.32,1361000,77.482407
"475",86.169998,87.230003,85.760002,86.760002,1157600,77.87735
"476",87.199997,87.849998,86,86.330002,1709000,77.491379
"477",86,86.300003,85.059998,85.349998,982900,76.611725
"478",85.519997,85.639999,85.029999,85.370003,421300,76.629669
"479",85.370003,86.029999,85.010002,85.860001,843500,77.069504
"480",85.910004,86.449997,85.25,86.290001,1337500,77.455467
"481",86.599998,86.610001,85.440002,86.080002,1164600,77.266975
"482",85.949997,86.169998,85.150002,85.870003,1416000,77.078476
"483",86.160004,87.279999,85.870003,87.059998,1686500,78.146622
"484",86.769997,87.82,86.110001,87.809998,1512500,78.819847
"485",88,89.389999,87.849998,88.980003,2547800,79.870056
"486",89.370003,89.43,86.599998,88.25,2367800,79.214798
"487",88.190002,89.169998,87.309998,88.459999,1790300,79.403297
"488",88.57,89.480003,87.550003,89.150002,1458700,80.022659
"489",89.150002,90,88.900002,89.589996,1044300,80.41761
"490",89.599998,90.260002,88.690002,88.910004,1213900,79.807228
"491",88.959999,90.760002,88.93,90.459999,1660500,81.198532
"492",90.400002,90.790001,89.099998,89.779999,1351600,80.588158
"493",90.080002,90.400002,86.739998,86.779999,1677800,77.895302
"494",87.360001,88.309998,86.910004,87.089996,2411500,78.173561
"495",87.230003,87.68,86.269997,86.839996,2329800,77.949158
"496",86.720001,88.129997,85.809998,87.339996,2392200,78.397964
"497",86.739998,88.739998,86.610001,86.760002,3749800,77.87735
"498",86.870003,87.57,83.089996,83.239998,630700,74.717735
"499",83.199997,84.489998,82.059998,84.440002,1011600,75.794876
"500",84.550003,85.370003,82.919998,85.339996,1378700,76.60273
"501",85.410004,86.169998,85.160004,85.489998,1487300,76.737358
"502",85.620003,86.099998,84.809998,86.07,1079700,77.257988
"503",85.650002,85.839996,83.519997,84,1322400,75.399918
"504",83.839996,84.82,83.400002,84.169998,1143700,75.552521
"505",83.610001,84.93,83.610001,84.800003,1056300,76.118027
"506",84.480003,84.779999,83.800003,84.400002,2049300,75.758972
"507",84.230003,85.949997,83.980003,85.900002,1637700,77.1054
"508",85.379997,85.940002,84.709999,85.449997,1293300,76.701462
"509",85.68,86.940002,85.169998,86.629997,1488400,77.760674
"510",86.650002,86.940002,85.389999,85.82,1921500,77.033592
"511",85.25,85.25,83.239998,84.709999,2353000,76.037231
"512",84.639999,87.309998,84.470001,86.639999,1847500,77.769623
"513",86.07,86.559998,85.300003,86.400002,1762500,77.554199
"514",86.410004,86.540001,85.540001,86.029999,1688700,77.222084
"515",85.949997,86.339996,85.410004,86.290001,1336700,77.455467
"516",86.510002,87.089996,85.690002,86.660004,776600,77.78759
"517",86.580002,87.879997,86.580002,87.870003,1008700,78.873711
"518",87.989998,88.760002,87.209999,88.629997,1030800,79.555893
"519",88.300003,88.830002,86.989998,87.099998,1032100,78.182549
"520",87.050003,87.440002,85.970001,86.510002,912100,77.652954
"521",86.849998,87.300003,86.199997,86.599998,911500,77.733727
"522",86.209999,87.559998,86.209999,87.110001,929900,78.191513
"523",87.309998,89.489998,86.779999,89.190002,2000900,80.058563
"524",89.029999,89.269997,87.970001,88.830002,903300,79.73542
"525",88.279999,89.209999,87.589996,89.190002,1123100,80.058563
"526",89.07,89.440002,88.43,89.190002,1258100,80.058563
"527",88.949997,89.639999,88.650002,89.550003,1021900,80.381706
"528",89.43,90.379997,88.970001,90.269997,962500,81.027985
"529",89.970001,90.82,89.779999,90.82,1089400,81.521667
"530",90.620003,91.010002,90.239998,90.599998,748900,81.324219
"531",90.769997,91.169998,89.959999,90.860001,1542600,81.557594
"532",89.699997,90.07,88.949997,89.360001,889100,81.022644
"533",89.639999,90.029999,88.989998,89.690002,1711400,81.321861
"534",90.150002,90.300003,89.290001,89.860001,1391400,81.47599
"535",89.980003,90.129997,89.309998,90.050003,1184800,81.648262
"536",89.099998,92.150002,88.839996,91.239998,2511800,82.727234
"537",90.459999,91.489998,89.980003,91.190002,3077000,82.681892
"538",91.260002,92.82,91.059998,92.769997,1862400,84.114479
"539",92.669998,92.690002,91.82,92.449997,1647200,83.824333
"540",92.839996,93.150002,92.139999,92.699997,1720500,84.05101
"541",92.379997,93.099998,92.209999,92.459999,1569100,83.833397
"542",92.540001,93.610001,91.949997,93.330002,1690900,84.622238
"543",93.330002,93.510002,92.739998,93.25,1522100,84.549683
"544",93.57,93.849998,92,92.639999,1318600,83.996605
"545",92.529999,92.639999,91.889999,92.169998,1558200,83.570465
"546",92.43,92.629997,91.900002,92.089996,1054500,83.497917
"547",92.400002,93.040001,92.019997,92.129997,2142600,83.534187
"548",92.379997,92.540001,91.599998,92.489998,1600000,83.860603
"549",93.010002,93.959999,92.449997,93.959999,2516400,85.193436
"550",94.199997,94.980003,93.959999,94.889999,1986400,86.036674
"551",94.989998,95.57,94.650002,95.010002,1749200,86.145485
"552",95,95.629997,94.57,94.940002,2462800,86.082024
"553",94.610001,95.290001,94.25,94.660004,4557400,85.828148
"554",94.650002,94.989998,94.139999,94.489998,1236100,85.673988
"555",94.279999,94.400002,92.82,93.18,1228300,84.486229
"556",93.459999,94.339996,93.139999,93.57,1400600,84.839836
"557",93.57,95.059998,93.410004,94.949997,1464600,86.091072
"558",95,96.769997,94.879997,96.120003,1778700,87.151924
"559",96.230003,96.349998,95.620003,95.82,1219900,86.879913
"560",96.010002,96.870003,95.970001,96.510002,1132300,87.505524
"561",96.699997,96.699997,95.599998,95.959999,1246800,87.006851
"562",96.139999,96.5,94.730003,95.059998,1663500,86.190811
"563",95.089996,95.720001,94.690002,95.629997,1091300,86.707634
"564",95.589996,95.589996,94.059998,94.360001,1474400,85.556137
"565",94.709999,94.709999,93.620003,94.129997,1434700,85.347588
"566",94.089996,94.519997,93.5,94.050003,1283400,85.275055
"567",94.239998,94.400002,93.199997,93.610001,980600,84.876099
"568",93.650002,94.639999,93.199997,94.470001,1571500,85.655861
"569",94.660004,94.830002,94.019997,94.339996,1171700,85.537987
"570",94.489998,94.739998,94.269997,94.709999,1026300,85.873482
"571",94.970001,95.849998,94.279999,94.589996,1107100,85.764664
"572",94.75,95.239998,94.379997,95.019997,1402100,86.154549
"573",94.610001,95.519997,94.050003,95.239998,1304700,86.354012
"574",95.230003,95.57,94.730003,95.050003,1291600,86.181747
"575",94.830002,95.510002,93.199997,93.389999,1764900,84.676628
"576",93.370003,93.550003,92.730003,92.900002,1336300,84.232361
"577",93.57,94.410004,93.32,93.459999,1493300,84.740105
"578",93.459999,93.879997,93.239998,93.639999,1218500,84.903313
"579",93.540001,94.489998,93.309998,94.300003,1426200,85.501732
"580",94.400002,95.050003,94.120003,94.639999,1301700,85.810013
"581",94.279999,95.57,94.18,95.209999,1042800,86.326813
"582",95.610001,96.160004,95.059998,95.129997,1652000,86.254295
"583",94.889999,95.5,94.610001,95,981900,86.136421
"584",94.959999,96.940002,94.779999,96.900002,1486400,87.859138
"585",96.449997,97.410004,95.690002,95.889999,1493200,86.943375
"586",96.07,96.959999,95.260002,96.220001,1370300,87.242599
"587",96.260002,97.080002,96.220001,96.629997,1056500,87.614342
"588",96.709999,96.940002,95.900002,96.209999,856600,87.233528
"589",96.110001,96.610001,95.720001,96.510002,1338900,87.505524
"590",95.290001,95.620003,93.980003,94.230003,2220400,86.251534
"591",94.43,94.75,93.910004,94.309998,1575300,86.324753
"592",94.209999,96.339996,94.209999,96.330002,1329900,88.173729
"593",96.330002,97.620003,95.949997,97.470001,1203600,89.217194
"594",97.300003,97.5,96.489998,96.489998,1638300,88.320175
"595",96.489998,97.059998,96.290001,96.290001,923200,88.137108
