"","IPGP.Open","IPGP.High","IPGP.Low","IPGP.Close","IPGP.Volume","IPGP.Adjusted"
"783",142.429993,148.320007,142.389999,147.070007,720300,147.070007
"784",144,150,132.330002,149.970001,1301100,149.970001
"785",150,150,139,139.490005,868300,139.490005
"786",138.630005,140.350006,135.509995,135.809998,577500,135.809998
"787",137.25,144.199997,137.070007,143.940002,483900,143.940002
"788",142.630005,144.229996,140.589996,140.869995,478800,140.869995
"789",139.470001,139.470001,134.619995,135.009995,522000,135.009995
"790",129.059998,133.729996,122.699997,132.169998,633600,132.169998
"791",134.669998,135.389999,124.760002,127.050003,629500,127.050003
"792",128.130005,131.169998,126.650002,126.730003,561700,126.730003
"793",122.419998,128.929993,120.080002,122.809998,600900,122.809998
"794",118.5,130.039993,118,127.639999,732600,127.639999
"795",129.210007,130.839996,123.849998,130.350006,628900,130.350006
"796",130,133.960007,126.059998,127.75,507500,127.75
"797",127.809998,131.740005,126.360001,131.589996,358900,131.589996
"798",125.660004,132.309998,124.550003,127.610001,358200,127.610001
"799",123.300003,126.519997,119.440002,121.470001,627000,121.470001
"800",112.519997,120.32,110,116.93,654600,116.93
"801",121.190002,123.809998,115.919998,123.349998,587600,123.349998
"802",118.959999,119.589996,109.739998,110.849998,464100,110.849998
"803",103.07,113.989998,98.470001,105.879997,854300,105.879997
"804",110.25,112.75,104.050003,112.150002,675800,112.150002
"805",101.099998,108.07,98.040001,105.360001,720000,105.360001
"806",107.849998,127.209999,105.360001,124.25,993700,124.25
"807",114.459999,122.849998,110.190002,118.660004,933900,118.660004
"808",116.830002,120.589996,107.269997,109.940002,773000,109.940002
"809",111.779999,114.970001,105,109.080002,875600,109.080002
"810",109.559998,115.720001,107.059998,110.019997,650000,110.019997
"811",115.260002,123.379997,113.93,121.199997,616300,121.199997
"812",115.699997,123.370003,111.75,116.75,642500,116.75
"813",117.760002,118.980003,113.75,116.980003,472400,116.980003
"814",113.389999,114.370003,106.449997,109.029999,467000,109.029999
"815",109.25,111.809998,104.650002,109.199997,435500,109.199997
"816",108.709999,114.519997,108.709999,110.279999,344300,110.279999
"817",106.269997,109.889999,103.650002,105.800003,546000,105.800003
"818",104.279999,108.459999,100.919998,102.919998,458000,102.919998
"819",102.089996,105.57,101.849998,102.739998,516200,102.739998
"820",106.489998,114.620003,106.449997,113.949997,354400,113.949997
"821",117.43,119.589996,113.599998,114.349998,384600,114.349998
"822",116.360001,117.349998,112.379997,117.309998,368800,117.309998
"823",117.25,121.120003,115.510002,119.050003,479900,119.050003
"824",118.290001,119.160004,115.010002,116.989998,252200,116.989998
"825",119.919998,122.150002,117.790001,120.75,304700,120.75
"826",117.900002,118.580002,113.010002,114.440002,295400,114.440002
"827",116.279999,117.360001,112.510002,115.480003,489100,115.480003
"828",117.739998,121.129997,117.010002,119.050003,281400,119.050003
"829",118.389999,120.440002,116.050003,117.940002,305600,117.940002
"830",113.989998,115.290001,111.410004,111.650002,348400,111.650002
"831",114.440002,117.120003,113.699997,116.510002,223300,116.510002
"832",114.980003,119.199997,114.980003,116.339996,366200,116.339996
"833",115.879997,121.510002,115.879997,120.900002,315300,120.900002
"834",122.440002,127.620003,122.309998,126.080002,233700,126.080002
"835",128.330002,132.770004,127.839996,131.089996,384100,131.089996
"836",131.419998,134.369995,129.529999,133,368600,133
"837",131.339996,132.270004,129.139999,129.330002,416600,129.330002
"838",127.410004,127.410004,118.550003,119.370003,531000,119.370003
"839",117.75,120.860001,116.459999,119.07,518100,119.07
"840",140,146.509995,136.199997,144.100006,1219700,144.100006
"841",145.850006,146.960007,140.740005,144.199997,700900,144.199997
"842",144.119995,149.830002,143.130005,147.389999,726100,147.389999
"843",149.850006,153.220001,149.559998,152.059998,613600,152.059998
"844",147.860001,155.059998,146.470001,153.770004,571500,153.770004
"845",154.990005,156,151.330002,151.520004,419300,151.520004
"846",150.539993,152.009995,143.289993,145.210007,590400,145.210007
"847",143.210007,146.190002,139.699997,146.020004,438400,146.020004
"848",142.509995,146.630005,141.020004,146.179993,356100,146.179993
"849",150,153.119995,149.809998,150.220001,292800,150.220001
"850",149.080002,156.75,149.080002,154.160004,365000,154.160004
"851",156.710007,161.179993,156.369995,158.279999,398200,158.279999
"852",160,160.479996,154.910004,155.860001,328800,155.860001
"853",154.119995,157.460007,153.869995,157.389999,244900,157.389999
"854",156.029999,157.990005,152.649994,152.990005,587300,152.990005
"855",155.25,155.25,149.350006,154.410004,399000,154.410004
"856",152.520004,155.580002,151.690002,152.169998,234600,152.169998
"857",153.039993,155.830002,150.449997,155.399994,510900,155.399994
"858",155.220001,160.039993,154,159.809998,468200,159.809998
"859",159.740005,163.169998,157.229996,159.889999,417300,159.889999
"860",161.529999,163.529999,161.139999,162.940002,229800,162.940002
"861",160.690002,162.570007,160.009995,161.289993,343700,161.289993
"862",165,170.029999,164.270004,169.470001,619900,169.470001
"863",168.419998,169.460007,165.020004,167.029999,563200,167.029999
"864",162.389999,168.699997,160.5,165.589996,528600,165.589996
"865",168.300003,168.460007,165.070007,165.389999,197300,165.389999
"866",164,164,155.490005,155.729996,303100,155.729996
"867",158.960007,160.639999,153.449997,156.139999,272200,156.139999
"868",153.020004,160.449997,151.429993,160.429993,270900,160.429993
"869",162.5,166.75,160.610001,161.970001,399600,161.970001
"870",164.339996,165.179993,160.699997,163.639999,250200,163.639999
"871",162.119995,164.729996,161.169998,162.520004,263200,162.520004
"872",166.690002,168.410004,161.990005,162.240005,553900,162.240005
"873",161.389999,164.240005,157.850006,163.300003,220300,163.300003
"874",165.190002,165.190002,160.880005,161.110001,263100,161.110001
"875",158.229996,160.289993,156.889999,157.210007,238900,157.210007
"876",156,157.990005,153.419998,157.580002,185900,157.580002
"877",157.490005,159.910004,154.690002,155.220001,313900,155.220001
"878",156.789993,158.289993,154.259995,157.160004,135100,157.160004
"879",157.529999,162.550003,157.529999,160.389999,272700,160.389999
"880",161.75,161.75,155.419998,155.779999,200500,155.779999
"881",156.539993,162.399994,156.539993,159.080002,291200,159.080002
"882",162.710007,165.820007,161.389999,164.839996,325700,164.839996
"883",163.929993,165.639999,161.710007,162.009995,169500,162.009995
"884",163.419998,163.949997,160.050003,161.699997,125200,161.699997
"885",162.059998,165.639999,160.740005,164.080002,238700,164.080002
"886",165.210007,165.279999,160.990005,161.619995,183600,161.619995
"887",162.850006,166.479996,159.070007,159.240005,294600,159.240005
"888",159.149994,164.919998,156.539993,164.740005,309500,164.740005
"889",166.940002,171.330002,165.460007,171.100006,496600,171.100006
"890",168.699997,171.309998,167.490005,171,417800,171
"891",171,176.729996,170.979996,175.919998,394300,175.919998
"892",175.289993,180.050003,175.050003,179.889999,366400,179.889999
"893",183.330002,184.020004,179.639999,179.990005,336600,179.990005
"894",179.029999,181.669998,176.320007,177.940002,254400,177.940002
"895",177.690002,182.350006,177.410004,178.740005,245600,178.740005
"896",174.839996,179.199997,173.059998,175.289993,383700,175.289993
"897",176.929993,183.740005,175.009995,183.070007,280700,183.070007
"898",181.720001,183.350006,180.119995,180.529999,279800,180.529999
"899",181.869995,183.830002,180.690002,181.5,411000,181.5
"900",178.25,182.479996,176.860001,180.970001,385000,180.970001
"901",181.779999,182.050003,177.059998,179.009995,529800,179.009995
"902",180.610001,183.440002,178.960007,180.009995,497900,180.009995
"903",177.880005,177.880005,161.050003,167.660004,879200,167.660004
"904",171.100006,173.25,165.119995,166.669998,366400,166.669998
"905",166.919998,166.940002,163.570007,165.020004,474900,165.020004
"906",164.539993,164.539993,161.220001,163.259995,392900,163.259995
"907",162.630005,164.529999,157.389999,158.199997,474700,158.199997
"908",157.539993,162.279999,156.470001,158.940002,558700,158.940002
"909",160.380005,162.050003,159.020004,160.75,364600,160.75
"910",160.449997,162.059998,158.600006,160.009995,263300,160.009995
"911",159.899994,161.119995,157.5,158.25,214300,158.25
"912",159.289993,162.770004,159.289993,161.699997,178000,161.699997
"913",160.279999,160.279999,154.449997,154.889999,362100,154.889999
"914",155.940002,156.990005,153.449997,154.240005,245900,154.240005
"915",153.690002,153.979996,149.809998,150.440002,377400,150.440002
"916",150.649994,152.289993,149.509995,150.580002,209700,150.580002
"917",150.929993,154.289993,150.559998,151.740005,232500,151.740005
"918",151.529999,153.490005,151.070007,152.580002,237500,152.580002
"919",153.259995,157.139999,152.110001,156.660004,271200,156.660004
"920",156.070007,157.070007,154.080002,155.309998,312500,155.309998
"921",156.149994,160.460007,154.190002,159.649994,247100,159.649994
"922",160.690002,162.240005,159.690002,161.729996,304200,161.729996
"923",161.369995,162.440002,158.580002,160.820007,245000,160.820007
"924",161.839996,168.669998,160.800003,168.449997,331600,168.449997
"925",166.320007,166.470001,160.460007,163.199997,497300,163.199997
"926",162.360001,164.820007,159,162.649994,309000,162.649994
"927",159.210007,163.279999,156.490005,161,324000,161
"928",163.75,166.429993,161,164.889999,334900,164.889999
"929",166.850006,168.080002,158.929993,159.300003,241600,159.300003
"930",159.110001,162.580002,157.490005,158.529999,234800,158.529999
"931",161.289993,163.619995,160.289993,162.880005,205000,162.880005
"932",165.100006,166.990005,164.710007,166.210007,166800,166.210007
"933",167.440002,170.429993,167.440002,168.369995,270800,168.369995
"934",164.860001,169.009995,164.860001,168.800003,162000,168.800003
"935",168.449997,170.199997,166.169998,167.220001,356300,167.220001
"936",163.460007,164,156.630005,157.789993,294400,157.789993
"937",158.970001,162.470001,157.949997,162.279999,146400,162.279999
"938",161.289993,165.720001,158.979996,160.100006,220900,160.100006
"939",159.639999,164.610001,159.220001,163.460007,203500,163.460007
"940",163.240005,165.199997,160.880005,164.979996,169100,164.979996
"941",167.929993,167.929993,165.559998,167.220001,123900,167.220001
"942",167.809998,169.339996,166.350006,168.259995,103800,168.259995
"943",168.610001,171.850006,166.589996,169.970001,166600,169.970001
"944",171.639999,176.970001,171.389999,173,204700,173
"945",168.830002,170.729996,167.880005,168.830002,147300,168.830002
"946",170.770004,174.520004,170.770004,173.880005,145400,173.880005
"947",173.220001,177.410004,172.009995,173.970001,122900,173.970001
"948",176.229996,177.820007,175.270004,176.449997,175200,176.449997
"949",176.820007,179.919998,175.880005,179.830002,116000,179.830002
"950",180.880005,182.669998,180.059998,181.029999,130700,181.029999
"951",183.009995,184.559998,181.330002,181.910004,225400,181.910004
"952",182.300003,185.809998,181.449997,183.850006,221000,183.850006
"953",183.850006,185.779999,180.25,181.899994,132200,181.899994
"954",180.580002,187.600006,178.990005,185.970001,312600,185.970001
"955",186.309998,187,181.009995,183.309998,173500,183.309998
"956",184,187.440002,182.039993,186.5,416400,186.5
"957",188.589996,193.5,186,192.520004,415000,192.520004
"958",192.389999,195.399994,190.520004,191.699997,272300,191.699997
"959",192.190002,200.429993,192.190002,198.080002,298000,198.080002
"960",197.539993,202.300003,195.690002,200.179993,335400,200.179993
"961",197.570007,198.070007,192.800003,195.330002,191600,195.330002
"962",196.039993,202.580002,196.039993,201.789993,222700,201.789993
"963",197.419998,199.729996,185.089996,185.389999,384000,185.389999
"964",186.539993,188.410004,183.440002,187.050003,479600,187.050003
"965",180,188.759995,173.470001,185.960007,472400,185.960007
"966",189.440002,191.820007,187.070007,190.649994,231100,190.649994
"967",193.5,200.949997,193.490005,194.970001,302900,194.970001
"968",198.330002,198.429993,192.380005,193.869995,307800,193.869995
"969",197.389999,200.929993,195.360001,197.550003,469500,197.550003
"970",198,200.199997,196.369995,198.889999,379400,198.889999
"971",203.539993,213.350006,202.660004,204.339996,393800,204.339996
"972",203.710007,209.779999,203.5,206.520004,306000,206.520004
"973",208.199997,214.610001,207.899994,209.740005,446200,209.740005
"974",210.220001,212.75,202.210007,203.520004,263100,203.520004
"975",205.050003,206.770004,199.539993,201,391200,201
"976",204.029999,204.289993,199.490005,201,350000,201
"977",200.25,202.080002,198.520004,199.320007,315200,199.320007
"978",200.419998,201.240005,197.449997,198.270004,219700,198.270004
"979",198.449997,201.110001,197.779999,201,158400,201
"980",200.539993,204.369995,198.979996,200.729996,148700,200.729996
"981",201.889999,204.100006,200.100006,203,150300,203
"982",203.550003,208.080002,201.279999,204.800003,166400,204.800003
"983",204.690002,205.339996,201.270004,202.25,156400,202.25
"984",203,204.960007,201.350006,203.520004,88100,203.520004
"985",202.669998,207.020004,200.529999,207.009995,571900,207.009995
"986",208.520004,209.820007,205.729996,207.880005,278700,207.880005
"987",205.929993,207.869995,204.449997,207.690002,168900,207.690002
"988",206.979996,210,206.779999,206.970001,108900,206.970001
"989",207.100006,212.429993,207.100006,212.070007,136500,212.070007
"990",210.630005,213.990005,210.080002,213.990005,174800,213.990005
"991",213.960007,217,213.429993,215.660004,161600,215.660004
"992",216.240005,217.649994,205.940002,207.869995,315800,207.869995
"993",206.809998,209.419998,206.039993,206.919998,193400,206.919998
"994",205.210007,209.100006,204.720001,209.029999,158400,209.029999
"995",210.399994,212.429993,208.490005,209.110001,163400,209.110001
"996",210.259995,214.610001,208.320007,213.910004,246300,213.910004
"997",214.360001,214.460007,211.350006,213.779999,282800,213.779999
"998",214,217.449997,211.699997,217.020004,299000,217.020004
"999",217.020004,219.369995,214.830002,216.820007,457100,216.820007
"1000",214.460007,218.169998,212.800003,216.330002,175000,216.330002
"1001",217.029999,220.220001,212.380005,218.759995,332400,218.759995
"1002",217.399994,222.229996,217.339996,220.160004,182900,220.160004
"1003",221.419998,222.440002,219.190002,220.970001,40100,220.970001
"1004",220.970001,225.940002,220,225.050003,163500,225.050003
"1005",227,227,220.520004,221.539993,142100,221.539993
"1006",223.419998,227.089996,222.960007,224.289993,120200,224.289993
"1007",223.199997,223.929993,220.550003,223.789993,197500,223.789993
