"","BDX.Open","BDX.High","BDX.Low","BDX.Close","BDX.Volume","BDX.Adjusted"
"322",224.539993,226.449997,223.639999,225.369995,962200,215.41153
"323",226.860001,231.300003,226.229996,229.570007,1176800,219.425934
"324",230.929993,234,229.389999,233.429993,1109900,223.115387
"325",233.919998,235,232.649994,234.389999,754200,224.032944
"326",234.399994,236.130005,233.809998,235.240005,1043600,224.845413
"327",235.820007,235.869995,232.050003,232.880005,1002400,222.589676
"328",233.860001,234,231.820007,233.020004,748400,222.72348
"329",233.759995,234.869995,228.720001,230.880005,1044100,220.678055
"330",230.009995,230.889999,227.720001,229.490005,1122400,219.349472
"331",230.210007,233.190002,229.339996,232.889999,888100,222.599228
"332",232.850006,234.589996,231.610001,234.259995,937600,223.908722
"333",235.25,235.949997,231.820007,231.869995,1354500,221.624283
"334",230.770004,233.800003,230.679993,233.710007,1010000,223.383011
"335",232.820007,234.100006,230.190002,230.190002,1408200,220.018539
"336",230.389999,230.389999,222.360001,227.130005,1685900,217.093735
"337",226.039993,226.889999,222.869995,224.660004,1442600,214.732895
"338",225.070007,226.800003,224.589996,225.179993,998900,215.229904
"339",224.449997,225,219.800003,221.350006,1467000,211.569153
"340",222.460007,224.440002,218.729996,223.389999,1039200,213.519012
"341",224.009995,226.25,223.089996,225.490005,962100,215.526215
"342",225.860001,226.690002,223.570007,225.240005,931200,215.287262
"343",225.509995,227.820007,225.350006,227.179993,1082000,217.141556
"344",225.979996,227.389999,223.570007,224.75,1289700,214.818909
"345",224.460007,225.970001,223.669998,224.869995,1200800,214.933624
"346",225.050003,225.559998,223.330002,224.220001,1221500,214.312363
"347",223.899994,225.369995,223.179993,225.009995,1011000,215.067429
"348",225.820007,229.160004,225.320007,228.759995,1308600,218.651718
"349",230.5,230.5,224.830002,225.539993,1179100,215.574005
"350",224.240005,227.080002,224.240005,226.25,1415100,216.252655
"351",226.529999,227.360001,225.100006,225.600006,1014000,215.631363
"352",225.110001,225.800003,223.139999,223.729996,1027700,213.843994
"353",221.970001,221.970001,218.600006,219.910004,1380700,210.19281
"354",221.449997,223.839996,220.160004,223.520004,1205500,213.643265
"355",223.460007,224.809998,221.080002,221.589996,3019200,211.798523
"356",223.320007,225.25,223.039993,224.940002,966700,215.000504
"357",226.020004,228.830002,225.039993,228.330002,896900,218.240738
"358",228.529999,228.899994,227.029999,227.720001,1000300,217.657669
"359",228.029999,232.149994,227.229996,231.610001,1030800,221.375793
"360",231.559998,231.75,227.809998,229.789993,908200,220.349762
"361",230.100006,231.929993,228.850006,231.839996,713800,222.315552
"362",231.809998,234.210007,230.470001,232.570007,1204200,223.015549
"363",232.729996,234.470001,232.5,233.639999,1006800,224.04155
"364",234,235.190002,231.990005,232.259995,694700,222.718277
"365",233.330002,233.649994,231.460007,232.820007,785100,223.25528
"366",232.410004,232.970001,231.369995,232.160004,1543200,222.622391
"367",230.259995,231.630005,227.059998,231.089996,1039800,221.596344
"368",229.639999,230.240005,228.600006,230.020004,1151700,220.570297
"369",229.770004,231.490005,229.679993,230.119995,737000,220.666199
"370",232.990005,235.559998,230.910004,233.240005,1188900,223.658035
"371",234.119995,239.160004,233.649994,237.600006,2798700,227.838898
"372",237.710007,237.710007,232.949997,234.75,1028800,225.105988
"373",234.75,241.199997,234.75,239.5,1930300,229.660843
"374",239.789993,242.339996,236.699997,236.699997,1644900,226.975861
"375",236.360001,240.240005,235.020004,239.699997,1242400,229.852615
"376",239.419998,242.639999,239.320007,239.559998,1255300,229.718369
"377",237.449997,239.229996,235.330002,238.899994,807700,229.08548
"378",239.610001,241.240005,238.330002,240.479996,679800,230.600601
"379",241.130005,242.600006,240.309998,242.179993,955000,232.230743
"380",242.679993,244.940002,241.869995,242.860001,817300,232.882828
"381",244.149994,245.539993,243.720001,244.660004,924800,234.608841
"382",245,245.740005,243.660004,244.550003,1020400,234.503372
"383",243.279999,245.539993,242.270004,244.630005,971700,234.580093
"384",245.479996,247.139999,244.75,246.740005,636200,236.603409
"385",247.710007,247.869995,246.460007,247.100006,517300,236.948624
"386",246.559998,246.990005,244.669998,245.130005,601500,235.05957
"387",245.350006,248.389999,244.699997,247.75,726200,237.571899
"388",247.75,248.570007,245.630005,246.149994,602500,236.037643
"389",246.050003,248.550003,244.759995,246.979996,1009000,236.833542
"390",246.009995,248.350006,246.009995,247.029999,714500,236.88147
"391",246.460007,248.630005,246.100006,248.210007,465000,238.013046
"392",248.559998,249.929993,247.210007,248.479996,830400,238.271927
"393",246.660004,251.539993,246,251.160004,729800,240.841827
"394",251.600006,252.740005,249.039993,251.369995,961900,241.043198
"395",251.080002,252.100006,248.809998,250.199997,1108300,239.92128
"396",249.830002,250.630005,246.139999,247.259995,1100400,237.102036
"397",248.229996,250.970001,247.169998,250.369995,1215200,240.084259
"398",250.050003,252.490005,249.229996,250,1309500,239.729492
"399",245.919998,247.059998,239.800003,245.100006,1962200,235.030792
"400",246.630005,248.460007,244.740005,247.119995,1055300,236.967773
"401",247.220001,248.910004,246.559998,248.320007,947400,238.118515
"402",248.229996,248.779999,247.169998,247.979996,757800,237.79248
"403",248.979996,252.169998,248.360001,251.399994,1192900,241.07196
"404",252.660004,253.770004,251.179993,251.5,720300,241.167862
"405",250.529999,251.779999,248.669998,249.330002,1345500,239.087006
"406",249.520004,251.050003,247.600006,248.229996,739400,238.032181
"407",248.289993,251.330002,247.729996,250.399994,624300,240.113052
"408",249.820007,251.729996,248.419998,251.029999,832600,240.717194
"409",251.880005,253.419998,250.770004,252.630005,466600,242.25145
"410",253.259995,253.899994,251.460007,253.119995,528100,242.721313
"411",254,254.350006,252.440002,252.809998,531100,242.424042
"412",253.990005,254.990005,251.320007,251.350006,845100,241.024017
"413",250.610001,253.399994,249.039993,252.860001,491600,242.471985
"414",253.669998,254.660004,252.740005,253.839996,482200,243.411728
"415",254,255.800003,253.850006,255.399994,447700,244.907639
"416",256.410004,256.920013,254.660004,256.299988,474100,245.770645
"417",256.869995,257.98999,256.369995,257.649994,648500,247.065186
"418",257.5,259.98999,257.5,259.350006,905400,248.695374
"419",258.899994,261.119995,258.899994,260.320007,780600,249.625504
"420",259.76001,262.670013,259.76001,261.869995,887600,251.111847
"421",262.140015,263.369995,261.429993,261.929993,1139600,251.169357
"422",260.970001,261.529999,256.640015,257.579987,935800,246.998077
"423",257.890015,258.040009,254.649994,255.660004,1375400,245.87291
"424",254.5,255.990005,253.770004,254.369995,1063000,244.632263
"425",255.720001,256.609985,254.520004,254.570007,805500,244.824615
"426",253.759995,256.059998,253.210007,255.179993,1079900,245.411255
"427",255.679993,258.970001,255.25,258.350006,1302600,248.459915
"428",259.570007,261.700012,259.25,261,893300,251.008438
"429",260.980011,261.700012,259.959991,260.630005,601200,250.652664
"430",260,260.420013,256.420013,257.230011,918100,247.382782
"431",256.790009,260.5,256.609985,259.75,926300,249.806305
"432",260.309998,261.01001,259.160004,260.040009,858800,250.08519
"433",261.170013,262.350006,260.410004,261.890015,903400,251.86441
"434",261.279999,262.700012,260.549988,261.519989,1720500,251.508545
"435",260.730011,262.76001,260.570007,262.399994,867900,252.354874
"436",263.320007,263.799988,261.790009,262.170013,533500,252.133713
"437",262.170013,264.470001,260.799988,261.660004,824500,251.643204
"438",262.160004,262.160004,259.850006,259.98999,503800,250.037109
"439",259.660004,261.929993,258.76001,261,955500,251.008438
"440",262,265.869995,262,264.380005,1016900,254.259094
"441",264.149994,264.679993,261.790009,263.899994,711200,253.79744
"442",263.049988,263.440002,258.309998,258.700012,1061300,248.796509
"443",258.440002,258.769989,252.240005,253.380005,1069700,243.680161
"444",253.419998,254.889999,251.410004,253.770004,1045200,244.055206
"445",253.770004,254.080002,248.160004,250.369995,885100,240.78537
"446",249.710007,252.259995,248.589996,250.5,601800,240.910431
"447",249.419998,249.990005,242.190002,242.770004,1010700,233.476349
"448",242.229996,244.699997,237.089996,238.490005,1665500,229.360168
"449",242.660004,245.410004,239.929993,242.619995,1211100,233.332062
"450",242.449997,242.850006,238.309998,238.309998,1125000,229.187073
"451",239.899994,244.580002,238.720001,244.300003,1684300,234.947739
"452",243.929993,245.600006,242.649994,244.979996,809300,235.6017
"453",245.149994,245.149994,238.160004,239.800003,827000,230.620041
"454",239.160004,240.919998,237.279999,238.089996,1246000,228.97551
"455",238.869995,239.479996,235.119995,235.339996,951700,226.330734
"456",232.179993,232.839996,227.119995,231.369995,1809200,222.512726
"457",231.619995,233.960007,226.690002,227.360001,1364900,218.656265
"458",228.880005,233.100006,226.669998,231.449997,1236700,222.589676
"459",228.800003,232.009995,226.25,229,1289200,220.233475
"460",231.889999,232.940002,225.339996,228.5,795600,219.752609
"461",229.220001,231.380005,226.960007,230.600006,1203700,221.772217
"462",232.910004,234.089996,230.210007,230.5,1571700,221.676041
"463",230.080002,234.309998,229.759995,234.160004,1083100,225.195938
"464",235.589996,237.839996,232.029999,235.580002,1211900,226.5616
"465",235.720001,238.360001,234.610001,237.320007,1836900,228.234985
"466",226.059998,241.050003,225,240.690002,2683900,231.475952
"467",242.820007,243.050003,236,236.860001,2827500,227.792572
"468",236.800003,244.539993,236.289993,244.479996,1543400,235.120865
"469",242.229996,244.119995,240,243.259995,1005800,233.947571
"470",243.100006,243.100006,236.110001,236.220001,1009300,227.177078
"471",236.479996,239.160004,233.300003,234.5,934300,225.522949
"472",236,237.240005,233.559998,235.240005,891800,226.234589
"473",233.910004,240.199997,232.419998,240.039993,1033500,230.850861
"474",238.759995,248.130005,238.289993,246.070007,1244800,236.649994
"475",245.919998,247.660004,242.190002,243.399994,927900,234.082214
"476",241.899994,242.850006,238.039993,239.360001,1752400,230.196884
"477",241.130005,244.399994,240.539993,242.039993,998300,232.774246
"478",240.800003,243.630005,240.190002,242.020004,357400,232.755035
"479",243.309998,244.330002,241.990005,242.100006,1128200,232.832016
"480",241.330002,243.839996,239.440002,243.509995,903100,234.188004
"481",243.800003,249.660004,243.75,249.639999,1066000,240.083328
"482",248.669998,251.410004,248.139999,250.100006,962600,240.525742
"483",250.380005,253.320007,249.320007,252.75,1345600,243.074295
"484",253.940002,256.040009,251.470001,252.559998,1398000,242.891571
"485",252.759995,253.289993,244.550003,244.919998,1452700,235.544037
"486",242.539993,243.289993,234.820007,241.229996,1931700,231.995285
"487",240.970001,241.929993,233.589996,234.440002,1180100,226.18721
"488",234.110001,237.300003,230,236.429993,881500,228.107132
"489",238.869995,241.580002,235,236.660004,1067300,228.329041
"490",239.550003,241.75,235.389999,235.559998,1009700,227.267761
"491",236.649994,238.389999,234.720001,236.889999,1120000,228.550949
"492",234.320007,234.619995,230.520004,231.449997,1128300,223.30246
"493",230,230.289993,224.410004,225.850006,1174300,217.899582
"494",227.850006,228,221.119995,223.160004,1283600,215.304276
"495",224.279999,228.679993,220.639999,222.240005,1657300,214.416656
"496",220.929993,223.110001,215.75,217.479996,1943600,209.824219
"497",216.740005,220.050003,213.929993,214.259995,2818300,206.71756
"498",213.460007,213.770004,209.800003,209.850006,907800,202.462814
"499",210.419998,217.889999,208.619995,217.860001,980200,210.190842
"500",215.429993,222.25,214.039993,222.220001,1189200,214.397415
"501",223.880005,224.369995,221.020004,221.990005,815500,214.175461
"502",223.729996,225.910004,222.820007,225.320007,665500,217.388245
"503",221.970001,223.009995,218.220001,220.080002,1176800,212.332718
"504",218.089996,218.75,210.720001,211.199997,1890000,203.76532
"505",213.300003,218.589996,213.300003,216.990005,1974800,209.351471
"506",216.820007,222.740005,216.339996,218.639999,1660500,210.94339
"507",220.220001,223.009995,219.850006,222.699997,1132000,214.860474
"508",224.259995,229.009995,223.820007,227.449997,1185900,219.443237
"509",226.330002,229.690002,225.339996,229.449997,841100,221.372849
"510",228.380005,229.529999,226.580002,228.869995,937400,220.813278
"511",227.399994,229.179993,226.350006,226.380005,946600,218.410934
"512",227.009995,231.139999,227.009995,230.779999,845700,222.656036
"513",231.600006,232.970001,230.149994,231.270004,776000,223.128784
"514",235.089996,237.110001,232,236.110001,1651400,227.798401
"515",237.309998,242.25,236.300003,242.080002,1351400,233.558243
"516",240.720001,241.710007,237.550003,239.190002,1060600,230.770004
"517",239.050003,240.919998,236.029999,239.139999,723400,230.721741
"518",238.639999,241.020004,237.589996,240.720001,818800,232.246124
"519",242,244.779999,240.919998,243.059998,1232700,234.503723
"520",241.119995,242.199997,239.699997,241.839996,740700,233.32666
"521",241.880005,244.779999,241.729996,242.449997,994100,233.915253
"522",242.949997,246.399994,241.820007,245.479996,858700,236.838547
"523",244.759995,249.869995,243.380005,249.460007,1555100,240.678467
"524",249.270004,250.110001,245.5,247.419998,1002200,238.710281
"525",246.990005,248,244.169998,247.160004,982000,238.459412
"526",248,254,241.389999,242.410004,2125000,233.876617
"527",242.240005,245.440002,241.880005,243.070007,1250900,234.513397
"528",241.25,243.220001,239.949997,241.559998,960900,233.056519
"529",240.669998,242.259995,237.75,242.210007,981900,233.68367
"530",242.970001,244.809998,241.75,242.779999,766400,234.233627
"531",243.710007,246.520004,242.369995,246.259995,1095500,237.591095
"532",247.25,247.729996,244.729996,245.050003,874600,236.423691
"533",244.300003,245.949997,243,244.509995,867100,235.90271
"534",246.910004,248.389999,245,248.339996,1477600,239.597885
"535",247.649994,248.600006,246.990005,248.039993,730300,239.308441
"536",247.679993,249.190002,246.919998,249.059998,861300,240.292542
"537",249.050003,249.050003,246.389999,247.690002,697000,238.970764
"538",248.179993,249.850006,247.869995,249.660004,671600,240.871414
"539",250.580002,252,249.990005,250.279999,1043700,241.469604
"540",250.220001,250.589996,248.070007,249.110001,786800,240.34079
"541",247.949997,250.320007,247.789993,250.289993,704600,241.479233
"542",250.210007,251.830002,248.619995,248.789993,1214900,240.032028
"543",250.529999,254.470001,249.899994,254.369995,978600,245.415604
"544",255.440002,255.619995,249.860001,252.860001,822400,243.958771
"545",252.850006,252.869995,250.130005,252.229996,574100,243.350937
"546",252.509995,252.690002,247.429993,248.580002,845300,239.829437
"547",247.940002,248.279999,245.470001,246.669998,719200,238.726151
"548",245.619995,247.009995,243.580002,246.720001,804900,238.774521
"549",247.899994,249.970001,247.729996,249.940002,639500,241.890839
"550",250.800003,252.350006,250.059998,250.580002,825300,242.510223
"551",251.789993,254.940002,251.289993,253.630005,801500,245.462021
"552",253.740005,253.740005,251.320007,252.259995,875200,244.136124
"553",252.809998,257.160004,252.559998,253.919998,2015200,245.742661
"554",249.25,249.25,242.039993,244.669998,1953400,236.790543
"555",244.690002,247.649994,242.619995,247.570007,1360400,239.597168
"556",247.630005,247.630005,242.190002,243.149994,1346400,235.319489
"557",242.949997,245.679993,242.600006,245.419998,1112400,237.516403
"558",244.429993,244.740005,240.039993,240.119995,1094200,232.38707
"559",240.729996,241.520004,238.210007,241.25,1143900,233.480713
"560",243.339996,248.029999,243.339996,247,1380900,239.045517
"561",247.220001,247.899994,244.160004,245.600006,1075900,237.690598
"562",246.119995,247.389999,244.669998,247,990000,239.045517
"563",248.259995,249.990005,247.190002,249.729996,1483600,241.687592
"564",250.880005,252.75,250.190002,251.389999,1122000,243.294159
"565",251.410004,252.020004,250.410004,250.740005,981900,242.6651
"566",251.529999,251.550003,248.360001,249.389999,1374100,241.358566
"567",249.880005,251.880005,248.419998,251.589996,1155700,243.487686
"568",252.520004,253.649994,250.940002,251.279999,1475000,243.187653
"569",251.570007,251.830002,249.110001,250.990005,1245100,242.907028
"570",249.330002,250.470001,247.649994,249.770004,1341100,241.726318
"571",249.940002,253.830002,249.389999,252.229996,835100,244.107086
"572",253.210007,253.339996,251.240005,251.729996,959400,243.623184
"573",252.610001,253.600006,246.369995,246.710007,1338400,238.764877
"574",246.789993,247.690002,245.190002,246.199997,1102300,238.271301
"575",247.5,249.070007,239.639999,240.020004,1559300,232.290314
"576",240.710007,240.710007,221.509995,225.869995,4695200,218.595993
"577",226,230.880005,223.630005,227.889999,2542700,220.550919
"578",227.119995,229.529999,224.610001,225.039993,1489600,217.792725
"579",225.059998,231.240005,224.279999,228.039993,2557300,220.696091
"580",227.869995,233.279999,226.089996,232.5,1768800,225.012497
"581",231.770004,238.360001,230.699997,237.429993,1816900,229.783722
"582",238.509995,239,236.059998,238.119995,806900,230.451508
"583",237.309998,238.940002,235.699997,236.710007,1103200,229.086914
"584",237.429993,240.949997,233.910004,240.740005,1807900,232.987106
"585",240.289993,240.729996,235.100006,235.649994,937500,228.06102
"586",235.630005,237.690002,234.309998,236.669998,954600,229.048187
"587",237.899994,238.100006,235.910004,237.889999,925400,230.228912
"588",234.119995,238.899994,232.639999,238.520004,1403700,230.838608
"589",236.800003,237.520004,231,232.550003,1487900,225.060898
"590",233.050003,234.009995,230.690002,232.330002,1560200,224.847961
"591",224.960007,231.509995,222.5,229.800003,2916900,222.399429
"592",228.270004,229.789993,223.570007,225.399994,2487200,218.141113
"593",223,228.350006,222.5,223.690002,1609300,216.486221
"594",223.820007,227.089996,222.779999,222.839996,1409200,215.663559
"595",222.070007,227.190002,221.470001,225.410004,1439100,218.150818
"596",225.5,228.029999,224.520004,225.929993,1531800,218.654053
"597",223.929993,229.789993,223.899994,228.360001,2490100,221.005798
"598",227.630005,230.75,227.240005,229.360001,1568000,221.973618
"599",230.539993,235.240005,230.539993,233.970001,1724300,226.43515
"600",233.289993,236.419998,232.429993,235.679993,1278200,228.090057
"601",235.039993,235.039993,231.919998,234,1131300,226.464172
"602",234.889999,238.330002,234.119995,235.190002,1300100,227.61586
"603",236.5,239.460007,234.149994,234.160004,2259800,226.619034
"604",233.559998,236.889999,232.490005,234,1135000,226.464172
"605",234.160004,237.610001,233.880005,237.199997,721700,229.561111
"606",235.589996,235.740005,233.220001,233.440002,1039000,225.922226
"607",233.970001,236.050003,231.25,232.660004,1127500,225.167343
"608",234.729996,236.490005,233.059998,235.220001,1005100,227.644882
"609",237.339996,241.160004,235.339996,239.360001,1470900,231.651566
"610",237.710007,238.020004,233.089996,236.630005,1673100,229.748596
"611",238.179993,239.539993,237.149994,238.380005,1270000,231.447678
"612",239.330002,241.460007,238.350006,240.210007,1280700,233.224442
"613",241.330002,241.839996,236.179993,237.020004,954200,230.127228
"614",236.270004,239.240005,236.029999,236.970001,1006100,230.078674
"615",237.820007,237.820007,234.649994,237.039993,1232500,230.146622
"616",237.419998,237.419998,234.029999,234.160004,984200,227.350403
"617",234.419998,235.600006,233.110001,234.190002,948400,227.379517
"618",235.220001,237.529999,235.220001,236.559998,875200,229.680588
"619",236.360001,239.089996,236.059998,238.240005,1529100,231.311752
"620",240,245.339996,239.360001,245.119995,1565900,237.991653
"621",245.449997,248.399994,244.25,247.300003,2411600,240.108276
"622",247.410004,250.080002,246.600006,249.979996,1106500,242.710342
"623",250,252.410004,247.960007,248.220001,1358500,241.001511
"624",248.289993,248.809998,244.119995,248.110001,1217000,240.894714
"625",249.259995,251.330002,248.360001,249.149994,897300,241.904434
"626",250.380005,252.110001,249.449997,252.009995,1552200,244.68129
"627",253.160004,254.949997,251.300003,254.550003,1036500,247.147446
"628",254.800003,255,251.5,253.860001,836700,246.477478
"629",254.169998,255.240005,252.639999,255.240005,607900,247.817368
"630",253.389999,255.020004,251.309998,254.199997,575000,246.807632
"631",253.179993,254,250.729996,250.970001,1065900,243.671524
"632",249.970001,252.130005,249.589996,251.720001,922500,244.399719
"633",252.300003,254.729996,252.300003,253.470001,711700,246.098831
"634",254.589996,256.269989,252.929993,256.170013,1026000,248.720337
"635",256.049988,256.279999,251.25,252.880005,645200,245.525986
"636",253.369995,254.300003,251.789993,253.240005,674300,245.875519
"637",254,254.070007,250.740005,251.380005,593100,244.069626
"638",252.589996,252.660004,250.320007,251.850006,705700,244.525925
"639",250.990005,254.039993,250.899994,253.830002,540500,246.448395
"640",254.119995,254.160004,250.710007,250.839996,759000,243.545303
"641",251.479996,252.809998,251.139999,252.509995,1034800,245.166748
"642",253.029999,255.850006,252.279999,255.789993,751200,248.351349
"643",255.619995,256.619995,252.850006,256.25,741800,248.797989
"644",255.080002,257.339996,253.839996,254.149994,871300,246.759064
"645",255.360001,256.459991,253.509995,254.389999,662900,246.992111
"646",254.880005,255.690002,252.880005,254.789993,759000,247.380447
"647",253.490005,258.059998,253.380005,258.029999,600900,250.52623
"648",257.420013,258.049988,251.699997,252.800003,1682100,245.448303
"649",252.899994,257.730011,251.639999,252.350006,1000200,245.011414
"650",252.380005,252.669998,247.050003,248.690002,1167000,241.457855
"651",245,245.449997,236,236.339996,2174800,229.466995
"652",239.630005,245,229,242.139999,2625400,235.098343
"653",240.440002,245.440002,237.199997,244.690002,1523100,237.574173
"654",246.529999,252.039993,245.509995,251.570007,1306300,244.25412
"655",252.570007,255.130005,251.899994,254.350006,1153200,246.953262
"656",252.779999,254.759995,248.470001,249.160004,542300,241.914154
"657",249.270004,254.559998,248.720001,253.339996,928100,245.972626
"658",250.449997,251.610001,244.529999,244.710007,1029000,237.593597
"659",244.649994,247.740005,244.470001,246.350006,975000,239.185898
"660",248.130005,248.940002,247.070007,248.330002,784500,241.108307
"661",251.050003,252.690002,249.429993,251.479996,672900,244.166702
"662",251.740005,254.369995,249.149994,249.279999,902100,242.03067
"663",250.770004,253.5,250.710007,253.369995,1008000,246.00174
"664",254,257.089996,253.970001,255.179993,1154200,247.759109
"665",254.649994,255.809998,247.240005,248.309998,1106000,241.088913
"666",250.339996,251.199997,247.550003,248.809998,721600,241.574341
"667",251.009995,253.360001,248.190002,250.320007,905600,243.040436
"668",249.020004,253.940002,248.910004,253.009995,569600,245.652222
"669",255.199997,255.559998,253.720001,255.039993,521700,247.623169
"670",256.720001,256.720001,252.820007,253.919998,799900,246.535751
"671",251.160004,252.710007,245.910004,248.029999,861200,240.817032
"672",250.080002,255.089996,249.270004,254.710007,1026200,247.302795
"673",257.600006,258.950012,256.220001,258.480011,1027200,250.96315
"674",258.920013,264.73999,257.420013,262.480011,1351300,255.608261
"675",263.420013,263.51001,256.950012,257.799988,867600,251.050797
"676",257.079987,260.51001,253.220001,260.51001,1713300,253.689896
"677",260.049988,261.470001,255.289993,261,1183300,254.167007
"678",263.609985,263.839996,258.98999,262.149994,1097100,255.286896
"679",262.820007,262.869995,259.829987,260.700012,674700,253.874893
"680",259.279999,259.859985,257.950012,258.730011,853000,251.956497
"681",259.809998,259.929993,257.570007,258.149994,835800,251.391632
"682",258,259.309998,255.190002,257.519989,735800,250.778122
"683",257.540009,259.070007,256.059998,256.380005,844200,249.667999
"684",255.600006,256.630005,253.279999,253.550003,1912500,246.912079
"685",253.389999,255.539993,253.080002,253.429993,917900,246.795212
"686",254.639999,256.109985,249.5,251.020004,1247500,244.448318
"687",250.899994,254.660004,250.5,253.949997,864100,247.301575
"688",254.830002,254.830002,248.210007,250.539993,1061300,243.980865
"689",252.289993,252.309998,247.479996,248.029999,907200,241.536575
"690",249.050003,254.410004,248.759995,252.960007,1665500,246.337479
"691",254.220001,256.339996,250.100006,250.639999,871000,244.078232
"692",249.25,250.210007,245.080002,247.869995,1060900,241.380768
"693",247.570007,251.25,245.080002,250.910004,814800,244.341171
"694",251.880005,253.300003,250.360001,253.110001,611200,246.483582
"695",251.800003,253,249.479996,249.580002,888500,243.04599
"696",247.800003,248.229996,244.089996,244.479996,892700,238.079483
"697",246.369995,248.630005,245.350006,247.809998,591800,241.322342
"698",246.580002,249.610001,245.710007,248.539993,581000,242.033249
"699",252.059998,254.979996,251.380005,252.860001,848700,246.240143
"700",252.860001,252.860001,250.460007,250.720001,614400,244.156158
"701",252.410004,254.539993,251.020004,253.279999,902300,246.649124
"702",252.440002,254.020004,250.919998,252.940002,1013800,246.318069
"703",254,258.070007,253.679993,256.799988,964000,250.07695
"704",256.660004,259.119995,255.740005,258.589996,842900,251.820099
"705",257.109985,259.149994,253.979996,254.100006,949200,247.447647
"706",254.389999,256.51001,249.880005,250.279999,699900,243.727676
"707",252.279999,253.020004,250.550003,251.600006,961600,245.013107
"708",252.889999,252.889999,244.759995,245.899994,1381300,239.462341
"709",245.899994,248.070007,244.220001,244.300003,1715900,237.904221
"710",245.75,249.149994,244.589996,246.080002,1907300,239.637619
"711",246.919998,257.269989,246.050003,254.279999,1623700,247.622925
"712",254.089996,256.170013,253.949997,255.949997,721500,249.249207
"713",255.580002,257.029999,254.009995,256,1629600,249.297913
"714",257.700012,260.100006,256.920013,258.149994,1385000,251.391632
"715",260.660004,261.690002,257.600006,260.700012,1272500,253.874893
"716",254.960007,258.769989,246.300003,246.679993,2887800,240.221924
"717",246.679993,250.809998,246.479996,250.789993,1785700,244.224304
"718",251.190002,252.070007,243.940002,244.570007,1459000,238.16716
"719",244,247.080002,244,244.789993,1495800,238.381393
"720",243.389999,244.440002,241.75,242.440002,1085000,236.092926
"721",241.759995,245,241.279999,242.360001,1035700,236.01503
"722",242.059998,247.029999,240.610001,247.009995,1318300,240.543274
"723",247.220001,250.210007,247.220001,248.800003,1004000,242.286423
"724",250.110001,250.460007,247.339996,248.300003,1157100,241.799515
"725",248.690002,249.520004,242.789993,243.509995,1793400,237.134903
"726",244.619995,247.190002,243.660004,245.779999,1079400,239.345459
"727",246.699997,247.740005,245.380005,246.779999,1277300,240.31929
"728",247.110001,249.940002,246.470001,248.960007,1009300,242.442215
"729",249.119995,250.259995,247.089996,249.889999,974800,243.34787
"730",250.309998,254.220001,248.869995,253.860001,1236400,247.213928
"731",254.070007,256.149994,253.899994,255.220001,1487900,248.538345
"732",255.220001,261.640015,255,260.399994,1446400,253.582718
"733",258.959991,260.329987,257.420013,258.5,583200,251.732498
"734",258.089996,259.589996,255.699997,259.029999,1419800,252.248611
"735",256.160004,258.019989,253.580002,255.729996,1659500,249.034973
"736",256.380005,258,254.770004,257.230011,1096600,250.495728
"737",257.950012,260.190002,256.100006,258.910004,834600,252.131744
"738",260,261.920013,259.410004,260.690002,1046000,253.865128
"739",259.140015,259.76001,257.320007,257.899994,910400,251.911575
"740",258.369995,258.589996,255.679993,257.23999,974500,251.266891
"741",257.940002,261.309998,256.470001,261.059998,1076600,254.99823
"742",260.910004,266.570007,260.809998,265.440002,1400900,259.276489
"743",265.130005,269.410004,264.170013,268.720001,1688800,262.480347
"744",269.790009,270.079987,268.279999,269.880005,1441500,263.613434
"745",270.839996,272.940002,268.200012,269.029999,1402100,262.783112
"746",268.76001,269.299988,266.059998,267.179993,1170700,260.976074
"747",266.970001,269.089996,266.220001,267.869995,1152500,261.650055
"748",270.76001,275.480011,269.950012,271.660004,2398300,265.352112
"749",272.290009,274.170013,271.100006,273.48999,831900,267.139587
"750",273.559998,273.859985,271.299988,273.01001,210500,266.670715
"751",273.029999,273.779999,270.390015,271.059998,502200,264.766022
"752",271.579987,272.920013,270.959991,272.850006,546600,266.514435
"753",272.679993,273.709991,270,270.519989,443900,264.238525
"754",270.059998,272.01001,268.73999,271.970001,829000,265.654846
"755",272.089996,273.450012,269.869995,272.540009,1683800,266.21167
"756",268.459991,271.029999,268.410004,269.589996,1562900,263.33017
"757",268.959991,273.700012,266.649994,273.380005,1564300,267.032135
"758",271.579987,273.519989,270.130005,272.730011,1332900,266.397217
"759",272.910004,275.540009,271.559998,273.399994,1408500,267.051666
"760",274.790009,275.209991,272.940002,273.540009,936600,267.188416
"761",275.130005,276.290009,273.589996,274.459991,972900,268.087006
"762",274.459991,276.480011,273.399994,276.200012,1276600,269.786682
"763",275.119995,277.450012,273.269989,275.959991,1441500,269.552216
"764",275.920013,279.619995,275.790009,277.299988,1128700,270.861145
"765",278.679993,278.98999,274.380005,276.869995,904400,270.441101
"766",277.720001,278.429993,275.299988,277.079987,1170900,270.64624
"767",276.839996,278.059998,275.309998,277.529999,1290700,271.085754
"768",278.220001,279.5,277.660004,278.829987,1049700,272.35556
"769",278.709991,280.290009,276.679993,278.730011,1134500,272.257904
"770",279.579987,280.559998,277.570007,278.25,1237100,271.789063
"771",274.399994,280.470001,273.100006,279.75,1588800,273.254181
