"","GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted"
"416",1244.140015,1257.869995,1240.680054,1256.27002,1429000,1256.27002
"417",1255.900024,1256.560059,1242.969971,1245.859985,1366500,1245.859985
"418",1255,1267.170044,1252.800049,1264.650024,1846300,1264.650024
"419",1263.400024,1269.48999,1247.209961,1254.439941,1505200,1254.439941
"420",1252.209961,1252.550049,1225.75,1231.800049,2115400,1231.800049
"421",1222.52002,1227.869995,1206.560059,1211.310059,2072900,1211.310059
"422",1209.219971,1214.869995,1175.339966,1199.099976,2699400,1199.099976
"423",1198.569946,1198.98999,1163.609985,1183.98999,2342700,1183.98999
"424",1172,1188.550049,1169.27002,1177.589966,1632900,1177.589966
"425",1184.199951,1186.660034,1170.609985,1175.060059,1383500,1175.060059
"426",1171.099976,1190.939941,1165.949951,1189.98999,1462700,1189.98999
"427",1182,1190.689941,1166.160034,1171.599976,1785800,1171.599976
"428",1179.699951,1187.859985,1169.219971,1182.140015,2003400,1182.140015
"429",1188,1188,1173.52002,1177.97998,1208800,1177.97998
"430",1177.77002,1181.819946,1158.459961,1159.829956,1704800,1159.829956
"431",1162.660034,1181.329956,1161.430054,1167.109985,1615700,1167.109985
"432",1168.959961,1176.27002,1158.619995,1174.27002,1298100,1174.27002
"433",1180.670044,1194,1176.25,1191.569946,1462200,1191.569946
"434",1194.920044,1196.579956,1172.060059,1172.119995,4561100,1172.119995
"435",1159.410034,1185.189941,1151.5,1179.560059,1557500,1179.560059
"436",1184.25,1196.859985,1174.089966,1193.890015,1657600,1193.890015
"437",1193.689941,1207.23999,1185.400024,1194.060059,1882500,1194.060059
"438",1200,1216.859985,1198.050049,1207.359985,1813700,1207.359985
"439",1204.089966,1208.449951,1197.829956,1207.079956,1780600,1207.079956
"440",1213,1224.199951,1203.189941,1208.530029,1658200,1208.530029
"441",1206.670044,1224.52002,1199.660034,1207.640015,2009000,1207.640015
"442",1212,1214.180054,1202.150024,1211.530029,1312300,1211.530029
"443",1205.030029,1205.900024,1163.849976,1177.069946,2328800,1177.069946
"444",1176,1182,1154.319946,1167.829956,1592600,1167.829956
"445",1160,1175.859985,1135.400024,1155.920044,2309500,1155.920044
"446",1151.310059,1161.550049,1144.170044,1145.170044,1684500,1145.170044
"447",1136.400024,1137.02002,1091.51001,1092.160034,2949000,1092.160034
"448",1079.040039,1116.060059,1075.890015,1090.73999,3384800,1090.73999
"449",1119.640015,1125.829956,1095.030029,1120.540039,2468500,1120.540039
"450",1118,1121.800049,1098.219971,1102.439941,1503700,1102.439941
"451",1113.47998,1136.369995,1111.75,1133.079956,1918900,1133.079956
"452",1140,1147,1114,1127.589966,1782600,1127.589966
"453",1130,1132.349976,1086.339966,1097.910034,2307600,1097.910034
"454",1103.709961,1120.949951,1097.030029,1105.180054,2064300,1105.180054
"455",1112.51001,1121.689941,1100,1111.369995,1355800,1111.369995
"456",1091.290039,1118,1079.01001,1114.910034,1884300,1114.910034
"457",1115,1116.619995,1055.060059,1057.119995,2464300,1057.119995
"458",1080.300049,1117.819946,1075.550049,1103.589966,3647800,1103.589966
"459",1048.329956,1117,1042.22998,1083.75,5321900,1083.75
"460",1096.540039,1108.829956,1007.200012,1034.72998,4064500,1034.72998
"461",1020.01001,1050.900024,1013.969971,1049.51001,2988400,1049.51001
"462",1068.199951,1108,1068.199951,1090.579956,3545800,1090.579956
"463",1091.400024,1099.900024,1077.819946,1085.97998,2006600,1085.97998
"464",1089,1098,1067.660034,1071.48999,2171900,1071.48999
"465",1072.530029,1073.349976,1034,1055.72998,2267900,1055.72998
"466",1055.02002,1079.819946,1053.609985,1069.569946,1433000,1069.569946
"467",1083.48999,1109.930054,1080.589966,1108.23999,2169400,1108.23999
"468",1107.300049,1108.219971,1084.359985,1094.630005,1684700,1094.630005
"469",1084.02002,1088.349976,1064.26001,1077.02002,1743000,1077.02002
"470",1073.130005,1074.099976,1040.349976,1049.359985,1700100,1049.359985
"471",1054.810059,1066.670044,1040.400024,1047.969971,1287500,1047.969971
"472",1060,1065.790039,1041.109985,1054.579956,1733300,1054.579956
"473",1051.459961,1078.869995,1041.290039,1071.050049,2079200,1071.050049
"474",1065.22998,1072.439941,1054.900024,1068.27002,1768300,1068.27002
"475",1063.390015,1068,1022.869995,1027.420044,2284200,1027.420044
"476",1007.289978,1037.349976,1002.210022,1030.449951,2722900,1030.449951
"477",1045.310059,1054.709961,1039.459961,1043.430054,1484900,1043.430054
"478",1033.5,1043,1028.52002,1030.099976,708900,1030.099976
"479",1044,1057,1039.77002,1055.939941,1577900,1055.939941
"480",1051.339966,1066.76001,1045.5,1052.280029,1652400,1052.280029
"481",1057.459961,1092.859985,1042.949951,1091.790039,2302100,1091.790039
"482",1083.530029,1100.150024,1082,1094.579956,1550200,1094.579956
"483",1095.630005,1109.650024,1083.180054,1109.650024,2983400,1109.650024
"484",1132.160034,1135,1111.72998,1116.359985,2876600,1116.359985
"485",1112.98999,1114.23999,1060.780029,1062.469971,2281500,1062.469971
"486",1045,1079.420044,1042.47998,1078.079956,2371800,1078.079956
"487",1072.22998,1085.030029,1039.369995,1046.579956,2134100,1046.579956
"488",1042.939941,1059.599976,1033,1053.180054,1682600,1053.180054
"489",1066.939941,1070.400024,1050.099976,1061.650024,1692600,1061.650024
"490",1077.079956,1091.72998,1071.969971,1073.72998,1448000,1073.72998
"491",1075.670044,1088.420044,1064.98999,1073.540039,1249300,1073.540039
"492",1060.02002,1071.719971,1049.369995,1051.709961,1817900,1051.709961
"493",1047.01001,1062.380005,1016.630005,1025.650024,2496600,1025.650024
"494",1034,1059.689941,1030.47998,1043.410034,2182000,1043.410034
"495",1047.290039,1075.709961,1019.429993,1035.459961,2913200,1035.459961
"496",1026,1047.439941,1007.859985,1023.580017,2683700,1023.580017
"497",1032.040039,1037.670044,981.190002,991.25,5232800,991.25
"498",984.320007,1012.119995,977.659973,984.669983,1818000,984.669983
"499",997.98999,1048.449951,992.650024,1047.849976,2315900,1047.849976
"500",1026.199951,1053.339966,1007,1052.900024,2299800,1052.900024
"501",1059.5,1064.22998,1042,1046.680054,1719900,1046.680054
"502",1057.829956,1062.98999,1033.040039,1044.959961,1655500,1044.959961
"503",1027.199951,1060.790039,1025.280029,1054.680054,1593400,1054.680054
"504",1050.670044,1066.26001,1022.369995,1025.469971,2098000,1025.469971
"505",1042.560059,1080,1036.859985,1078.069946,2301100,1078.069946
"506",1080.969971,1082.699951,1062.640015,1075.920044,2372300,1075.920044
"507",1086,1093.349976,1068.349976,1085.369995,1770700,1085.369995
"508",1087.98999,1091.640015,1074.369995,1081.650024,1349900,1081.650024
"509",1074.939941,1079.810059,1064.680054,1078.829956,1329900,1078.829956
"510",1069.900024,1073.369995,1056.430054,1064.469971,1543200,1064.469971
"511",1053.339966,1058.449951,1048.550049,1051.51001,1424500,1051.51001
"512",1058.01001,1088.27002,1054.439941,1086.51001,1875900,1086.51001
"513",1090,1102.359985,1088.01001,1089.51001,1914000,1089.51001
"514",1087.98999,1100.699951,1083.26001,1099.119995,1244800,1099.119995
"515",1108.589966,1118,1099.280029,1107.300049,2244600,1107.300049
"516",1096,1098.969971,1070.890015,1078.630005,1981600,1078.630005
"517",1086.859985,1092.949951,1067.569946,1084.410034,1259700,1084.410034
"518",1082.51001,1088,1070.02002,1084,1455700,1084
"519",1094.22998,1103.359985,1091.800049,1101.51001,1163000,1101.51001
"520",1090.069946,1093.369995,1074.609985,1079.859985,1466700,1079.859985
"521",1081.040039,1084.72998,1066.02002,1070.060059,985200,1070.060059
"522",1077.359985,1099.52002,1076.640015,1097.98999,1472600,1097.98999
"523",1112.23999,1127.670044,1105.25,1125.890015,2011600,1125.890015
"524",1122.290039,1134.400024,1114.25,1118.619995,1655800,1118.619995
"525",1119.01001,1142.339966,1117.51001,1141.420044,3920400,1141.420044
"526",1129.630005,1152.77002,1123.599976,1151.869995,4114800,1151.869995
"527",1149.27002,1154,1118.359985,1122.890015,2412800,1122.890015
"528",1111.819946,1111.98999,1093.589966,1105.910034,1914900,1105.910034
"529",1094.880005,1105.099976,1094.23999,1102.380005,1088300,1102.380005
"530",1103.75,1113.430054,1100,1102.119995,924900,1102.119995
"531",1111.01001,1132.859985,1111.01001,1127.579956,1751800,1127.579956
"532",1133.040039,1142.849976,1126,1128.630005,1402100,1128.630005
"533",1125,1136.130005,1117.089966,1129.199951,1055300,1129.199951
"534",1139.300049,1139.300049,1116.719971,1119.630005,1391300,1119.630005
"535",1116.640015,1129.640015,1116.640015,1126.51001,1099000,1126.51001
"536",1128.880005,1130.930054,1111.75,1120.589966,1204500,1120.589966
"537",1118.780029,1119.150024,1097.97998,1104.209961,1663600,1104.209961
"538",1109.699951,1117.25,1100.5,1116.560059,1471800,1116.560059
"539",1121.930054,1125.400024,1114.109985,1117.329956,1310400,1117.329956
"540",1114.369995,1126.439941,1106.699951,1122.01001,1751300,1122.01001
"541",1114.01001,1125.72998,1108.560059,1122.890015,1104600,1122.890015
"542",1119,1133.98999,1118.410034,1126.550049,1371100,1126.550049
"543",1131,1150,1131,1148.52002,1704300,1148.52002
"544",1154.560059,1165.52002,1138.25,1153.420044,1774500,1153.420044
"545",1156,1176.48999,1153.02002,1169.189941,2004700,1169.189941
"546",1171.76001,1174.73999,1163.050049,1164.939941,1180100,1164.939941
"547",1160.5,1163.579956,1141.709961,1150.849976,1504300,1150.849976
"548",1133.900024,1153.449951,1130.199951,1149.969971,1184700,1149.969971
"549",1152,1179.910034,1151.569946,1179.26001,1501600,1179.26001
"550",1182.300049,1205.709961,1182.300049,1197.25,2111000,1197.25
"551",1205.930054,1207.119995,1197.910034,1199.060059,1294400,1199.060059
"552",1199.02002,1204.699951,1191.22998,1192.530029,1365100,1192.530029
"553",1198,1201.719971,1187.01001,1190.300049,2594300,1190.300049
"554",1189.689941,1194.949951,1181.47998,1188.550049,1222100,1188.550049
"555",1191.719971,1203.410034,1189.459961,1202.459961,1489400,1202.459961
"556",1201.400024,1229.98999,1199.589966,1226.430054,2075400,1226.430054
"557",1220,1236.439941,1216.579956,1236.130005,1407500,1236.130005
"558",1228.849976,1233.630005,1206,1207.650024,1721100,1207.650024
"559",1199.560059,1209.439941,1190,1197.380005,1378800,1197.380005
"560",1205.189941,1207.650024,1181.76001,1189.839966,1537600,1189.839966
"561",1191.920044,1191.920044,1164.22998,1178.01001,1471400,1178.01001
"562",1175.5,1177.25,1163.430054,1172.27002,1120100,1172.27002
"563",1180.180054,1183.969971,1166.380005,1176.890015,1544500,1176.890015
"564",1187.540039,1200.199951,1186.359985,1198.97998,1385300,1198.97998
"565",1200.050049,1205.810059,1191.23999,1205.540039,914400,1205.540039
"566",1212.699951,1220.599976,1205.079956,1210.810059,1109000,1210.810059
"567",1211.290039,1220.550049,1209.040039,1219.449951,1051100,1219.449951
"568",1219.300049,1220.390015,1210.030029,1211.449951,1000600,1211.449951
"569",1211.109985,1213.949951,1204.699951,1208.280029,1087500,1208.280029
"570",1201.890015,1207.150024,1198.380005,1202.689941,983400,1202.689941
"571",1205.089966,1208.939941,1200.660034,1206.449951,775500,1206.449951
"572",1208.900024,1212.73999,1204.540039,1209.589966,849900,1209.589966
"573",1215.619995,1223.050049,1213.290039,1222.72998,1215600,1222.72998
"574",1224.089966,1229.300049,1214.560059,1226.530029,1189800,1226.530029
"575",1230,1235.97998,1225.040039,1231.910034,1131100,1231.910034
"576",1237,1245.099976,1232.900024,1240.140015,1518300,1240.140015
"577",1245,1245.939941,1239.410034,1241.469971,1237500,1241.469971
"578",1236.670044,1254.339966,1233.369995,1253.76001,954200,1253.76001
"579",1256.640015,1274.430054,1251.969971,1270.589966,1593400,1270.589966
"580",1270.589966,1274,1259.810059,1260.050049,1169800,1260.050049
"581",1270.300049,1272.800049,1258,1267.339966,1567200,1267.339966
"582",1273.380005,1278.910034,1265,1277.420044,1361400,1277.420044
"583",1280.51001,1296.969971,1271.709961,1296.199951,3618400,1296.199951
"584",1190.630005,1200.97998,1183,1198.959961,6658900,1198.959961
"585",1197.5,1199.25,1171.680054,1173.319946,3717000,1173.319946
"586",1172.599976,1179.380005,1158.329956,1166.51001,2254900,1166.51001
"587",1177.410034,1191.400024,1173.550049,1189.550049,2079400,1189.550049
"588",1172,1195.430054,1171.160034,1193.459961,1588700,1193.459961
"589",1185.810059,1194.77002,1165,1178.859985,1830200,1178.859985
"590",1177.290039,1184.27002,1167.630005,1170.780029,1276000,1170.780029
"591",1162.599976,1174.069946,1154.640015,1167.969971,1477800,1167.969971
"592",1168.839966,1176.280029,1146.369995,1167.640015,1582500,1167.640015
"593",1145.23999,1151.969971,1125.5,1136.589966,2281300,1136.589966
"594",1142.319946,1144.869995,1123.530029,1124.859985,2019600,1124.859985
"595",1122.550049,1178.300049,1121.400024,1170.800049,2965100,1170.800049
"596",1171.839966,1194.160034,1168.449951,1184.5,1765400,1184.5
"597",1175.829956,1186.290039,1166.420044,1168.780029,1268100,1168.780029
"598",1153,1153,1138.140015,1144.660034,1530100,1144.660034
"599",1154.47998,1158,1143.310059,1154.439941,1028100,1154.439941
"600",1151.25,1163.780029,1151,1155.849976,941300,1155.849976
"601",1146.069946,1150.050049,1133.160034,1145.339966,1260700,1145.339966
"602",1152,1154.359985,1136.709961,1138.609985,927700,1138.609985
"603",1141.47998,1156.48999,1138.670044,1139.560059,1047400,1139.560059
"604",1132.699951,1135,1111.949951,1119.939941,1811500,1119.939941
"605",1120.150024,1126.800049,1115.900024,1121.410034,904400,1121.410034
"606",1105.640015,1113.400024,1103.349976,1106.5,1579100,1106.5
"607",1066.930054,1067,1027.030029,1038.73999,4844500,1038.73999
"608",1044.48999,1058.439941,1036.030029,1054.48999,3025600,1054.48999
"609",1055,1056.810059,1033,1044.640015,2349400,1044.640015
"610",1046.209961,1050,1035.51001,1047.76001,1451000,1047.76001
"611",1054.280029,1073.430054,1051.150024,1068.369995,2191400,1068.369995
"612",1077,1094.839966,1075.280029,1082.76001,1425500,1082.76001
"613",1096.98999,1104.01001,1079.569946,1081.040039,1675400,1081.040039
"614",1079.949951,1082.52002,1069.599976,1079.099976,1183500,1079.099976
"615",1084.709961,1096.589966,1082.569946,1091.01001,1040700,1091.01001
"616",1089.73999,1094.76001,1081.47998,1086.300049,1229100,1086.300049
"617",1089.099976,1101.280029,1088,1093.890015,988500,1093.890015
"618",1111.5,1118.780029,1100.790039,1105.23999,1726300,1105.23999
"619",1107.23999,1109.430054,1096.030029,1104.51001,1335700,1104.51001
"620",1121.699951,1122.719971,1107,1113.199951,1200900,1113.199951
"621",1109.859985,1126.569946,1109.719971,1125.369995,2538700,1125.369995
"622",1120,1123.569946,1113.310059,1116.699951,1211800,1116.699951
"623",1115.079956,1115.699951,1084.599976,1087.579956,1582200,1087.579956
"624",1091,1095.119995,1073.689941,1080.319946,1734900,1080.319946
"625",1086.75,1088.459961,1075.849976,1076.630005,1203900,1076.630005
"626",1077.22998,1082.800049,1073.800049,1082.800049,1683600,1082.800049
"627",1101.040039,1108.589966,1095.329956,1100,1459800,1100
"628",1104.829956,1112.890015,1099.670044,1112.599976,1031500,1112.599976
"629",1118.5,1127.98999,1114.849976,1122.98999,1007700,1122.98999
"630",1119.369995,1134.650024,1117.5,1132.670044,1489700,1132.670044
"631",1125.869995,1127.209961,1111.76001,1116.790039,1494400,1116.790039
"632",1110.319946,1127.859985,1107.150024,1124.290039,1473600,1124.290039
"633",1132.319946,1142.339966,1130.660034,1140.910034,1535500,1140.910034
"634",1146.160034,1153.23999,1139.530029,1144.079956,1300200,1144.079956
"635",1142.930054,1147.5,1138.560059,1145.339966,1093900,1145.339966
"636",1145.339966,1150.680054,1140,1150.51001,1058200,1150.51001
"637",1146.72998,1158.579956,1146.72998,1153.459961,1267600,1153.459961
"638",1150.920044,1158.439941,1146.619995,1146.73999,976900,1146.73999
"639",1142,1148.170044,1132.859985,1147.23999,1272500,1147.23999
"640",1149.319946,1151.579956,1131.25,1131.550049,1159200,1131.550049
"641",1135.469971,1140.02002,1125.209961,1139.209961,1445700,1139.209961
"642",1143.449951,1148.859985,1132.849976,1148.050049,1032400,1148.050049
"643",1132.619995,1145.459961,1128.51001,1139.72998,1359600,1139.72998
"644",1138.949951,1143.589966,1123.709961,1135.939941,2738100,1135.939941
"645",1228,1268.390015,1228,1245.219971,6060800,1245.219971
"646",1242.5,1248.98999,1230.199951,1241.839966,2069100,1241.839966
"647",1227,1236.910034,1225.319946,1228,1430800,1228
"648",1224.869995,1234.910034,1208.180054,1218.199951,1998000,1218.199951
"649",1217.630005,1236.300049,1207,1211.780029,1771300,1211.780029
"650",1203,1209.5,1190,1196.319946,1745500,1196.319946
"651",1172.969971,1176.880005,1142.75,1154.75,2392000,1154.75
"652",1165.52002,1181.400024,1161.530029,1171.079956,1800700,1171.079956
"653",1157.800049,1179.869995,1150.839966,1175.910034,1534300,1175.910034
"654",1186.430054,1206.280029,1174,1206.189941,1505800,1206.189941
"655",1199.98999,1204.459961,1184.890015,1188.900024,1020900,1188.900024
"656",1180,1185.609985,1168.719971,1174.5,1103200,1174.5
"657",1174.349976,1205.430054,1172.98999,1196.72998,1421700,1196.72998
"658",1176.069946,1182.790039,1161.069946,1164.25,1771500,1164.25
"659",1168.430054,1176.420044,1163,1169.319946,1425300,1169.319946
"660",1180.790039,1183.839966,1173,1179.209961,1245800,1179.209961
"661",1191.829956,1209.390015,1190.400024,1200.439941,1222500,1200.439941
"662",1195.349976,1198,1183.050049,1183.530029,1010300,1183.530029
"663",1195.819946,1200.560059,1187.920044,1191.579956,707600,1191.579956
"664",1193.800049,1198.780029,1178.910034,1191.52002,867600,1191.52002
"665",1185.170044,1195.670044,1150,1153.579956,1812700,1153.579956
"666",1159.449951,1171.859985,1154.849976,1171.180054,1058300,1171.180054
"667",1183,1185,1164.560059,1170.819946,1173000,1170.819946
"668",1164.869995,1178.5,1160.25,1173.75,840500,1173.75
"669",1186.420044,1199.189941,1185.280029,1194.23999,981800,1194.23999
"670",1200.349976,1200.349976,1185.719971,1190.530029,903200,1190.530029
"671",1181.849976,1189.079956,1163.709961,1169.550049,1295400,1169.550049
"672",1179.449951,1184.880005,1171.530029,1182.27002,1065600,1182.27002
"673",1193.660034,1214,1192.689941,1212.189941,1319700,1212.189941
"674",1209.140015,1212.949951,1203.26001,1206.319946,948600,1206.319946
"675",1207.079956,1220.550049,1193.170044,1205.27002,1592700,1205.27002
"676",1196.089966,1210,1196.01001,1205.699951,1396100,1205.699951
"677",1203.890015,1222.469971,1202.280029,1220,1176100,1220
"678",1223.469971,1242.420044,1222.560059,1234.969971,1582200,1234.969971
"679",1232.109985,1241.050049,1227.079956,1240.030029,1183800,1240.030029
"680",1230.439941,1239.02002,1225.189941,1231.630005,1410900,1231.630005
"681",1231.630005,1235,1223.349976,1229.880005,1040300,1229.880005
"682",1230.23999,1236.23999,1216.469971,1232.650024,872000,1232.650024
"683",1232.319946,1244.339966,1232.310059,1238.75,827700,1238.75
"684",1233.640015,1242.800049,1223.579956,1229.839966,1884600,1229.839966
"685",1226.569946,1239.680054,1223.780029,1234.689941,1039900,1234.689941
"686",1240,1247.109985,1210.640015,1218.329956,1790200,1218.329956
"687",1216.01001,1248.02002,1209.199951,1245.939941,1339900,1245.939941
"688",1242.140015,1244.670044,1231.819946,1242.290039,1158300,1242.290039
"689",1242.829956,1244.98999,1215.199951,1225.949951,1706100,1225.949951
"690",1220.599976,1227.410034,1213.420044,1221.140015,1223500,1221.140015
"691",1222.48999,1232.859985,1205.550049,1206,1225200,1206
"692",1196.5,1198.76001,1172.630005,1177.920044,1651500,1177.920044
"693",1183.339966,1191,1163.140015,1189.430054,1418400,1189.430054
"694",1194.290039,1212.459961,1190.969971,1210.959961,1214100,1210.959961
"695",1207,1218.910034,1204.359985,1208.25,852000,1208.25
"696",1198.77002,1206.869995,1189.47998,1190.130005,1004300,1190.130005
"697",1201.329956,1208.459961,1198.119995,1202.400024,797400,1202.400024
"698",1198.599976,1215.619995,1197.859985,1209.469971,642100,1209.469971
"699",1224.030029,1228.75,1213.640015,1215.709961,1116500,1215.709961
"700",1213.890015,1225.880005,1211.880005,1217.77002,664800,1217.77002
"701",1221.5,1247.130005,1220.920044,1242.23999,1379200,1242.23999
"702",1241.810059,1254.189941,1238.530029,1243,1149300,1243
"703",1251.400024,1263.75,1249.869995,1252.800049,1047900,1252.800049
"704",1254.689941,1258.109985,1240.140015,1244.410034,1581200,1244.410034
"705",1248.699951,1253.51001,1239.98999,1244.280029,904700,1244.280029
"706",1244.47998,1248.72998,1239.849976,1241.199951,1143100,1241.199951
"707",1240.209961,1258.040039,1240.209961,1257.630005,1064100,1257.630005
"708",1259.109985,1262.900024,1252.349976,1259.109985,1011200,1259.109985
"709",1252,1268,1249.150024,1264.300049,1355200,1264.300049
"710",1275,1299.23999,1272.310059,1288.97998,3271400,1288.97998
"711",1276,1280.800049,1255.609985,1260.660034,2632700,1260.660034
"712",1255.150024,1268.02002,1250.650024,1260.699951,1460200,1260.699951
"713",1260,1266.52002,1249.47998,1258.800049,1595200,1258.800049
"714",1265.800049,1273,1259.709961,1272.25,1440600,1272.25
"715",1276.109985,1292.5,1276.109985,1289.609985,1531600,1289.609985
"716",1291.199951,1297.23999,1289.380005,1291.439941,1257400,1291.439941
"717",1290.089966,1292.98999,1282.27002,1291.01001,1231300,1291.01001
"718",1294.280029,1322.650024,1293.75,1306.939941,2257000,1306.939941
"719",1301.52002,1317.109985,1301.52002,1309,1519600,1309
"720",1304,1304.900024,1295.869995,1298.280029,861700,1298.280029
"721",1298.569946,1309.349976,1294.23999,1297.209961,1442600,1297.209961
"722",1293.180054,1302.52002,1292.150024,1296.180054,1026900,1296.180054
"723",1295,1315.719971,1293.939941,1309.150024,1447400,1309.150024
"724",1315.050049,1333.540039,1311.890015,1333.540039,1964300,1333.540039
"725",1332.339966,1333.920044,1316.160034,1319.839966,1399200,1319.839966
"726",1326.630005,1326.630005,1311.77002,1312.589966,1093200,1312.589966
"727",1311.359985,1313.209961,1289.209961,1301.859985,1444600,1301.859985
"728",1299.25,1311.119995,1290.75,1300.140015,1277300,1300.140015
"729",1303,1306.900024,1289.359985,1293.670044,1388800,1293.670044
"730",1296.26001,1310.410034,1295.609985,1305.640015,1179500,1305.640015
"731",1309.910034,1314.01001,1304.040039,1313,1095500,1313
"732",1315.420044,1317.640015,1309.469971,1312.130005,940400,1312.130005
"733",1306.599976,1309.949951,1303.22998,1304.089966,640100,1304.089966
"734",1302.560059,1305.439941,1280.380005,1288.859985,1326900,1288.859985
"735",1278.660034,1297.22998,1277.050049,1294.73999,1263500,1294.73999
"736",1306.099976,1324.27002,1303.050049,1318.939941,1775300,1318.939941
"737",1327,1327.97998,1314.319946,1326.959961,1220400,1326.959961
"738",1332.75,1342.469971,1331.22998,1339.390015,1648400,1339.390015
"739",1338.859985,1357.550049,1336.069946,1342.98999,1542100,1342.98999
"740",1339.939941,1348,1334,1342.890015,880300,1342.890015
"741",1348.300049,1349.890015,1341.099976,1344.25,1024000,1344.25
"742",1343.209961,1354.579956,1338.199951,1348.48999,1455700,1348.48999
"743",1347.900024,1351.349976,1341.660034,1346.869995,1658500,1346.869995
"744",1355,1363.530029,1350.609985,1360.699951,1406400,1360.699951
"745",1362.410034,1364.329956,1350.77002,1354.890015,1647400,1354.890015
"746",1357,1359.430054,1350.459961,1351.910034,1166500,1351.910034
"747",1351.910034,1357.530029,1348.75,1356.439941,1446100,1356.439941
"748",1363.099976,1364,1350.72998,1351.219971,2504500,1351.219971
"749",1358.72998,1361.849976,1348,1350.630005,996800,1350.630005
"750",1350.209961,1352.01001,1344.170044,1344.430054,673400,1344.430054
"751",1346.550049,1363.199951,1345.51001,1362.469971,1183100,1362.469971
"752",1364,1367.050049,1353,1354.640015,1160600,1354.640015
"753",1356.810059,1357,1337.839966,1339.709961,999700,1339.709961
"754",1335.790039,1340.660034,1332.130005,1339.390015,975700,1339.390015
"755",1348.410034,1368.680054,1346.48999,1368.680054,1363900,1368.680054
"756",1348,1373.75,1347.319946,1361.52002,1170400,1361.52002
"757",1351.630005,1398.319946,1351,1397.810059,2338400,1397.810059
"758",1400.459961,1403.5,1391.560059,1395.109985,1716500,1395.109985
"759",1394.819946,1411.849976,1392.630005,1405.040039,1765700,1405.040039
"760",1421.930054,1428.680054,1410.209961,1419.790039,1660000,1419.790039
"761",1429.469971,1434.939941,1419.599976,1428.959961,1312900,1428.959961
"762",1435.25,1441.47998,1425.369995,1440.030029,1536500,1440.030029
"763",1440,1442.630005,1427.77002,1430.589966,1303800,1430.589966
"764",1433.02002,1440.780029,1431.660034,1439.199951,1077500,1439.199951
"765",1445.449951,1450.699951,1440,1450.160034,1304000,1450.160034
"766",1462.540039,1480.550049,1456.550049,1479.52002,2621200,1479.52002
"767",1479,1489.880005,1470.209961,1482.25,2446500,1482.25
"768",1489.72998,1500.579956,1482.660034,1483.869995,1422900,1483.869995
"769",1487.550049,1493.5,1480.319946,1484.689941,1332500,1484.689941
"770",1492.819946,1494.199951,1463.180054,1466.170044,1489300,1466.170044
"771",1431.540039,1436.579956,1419.5,1431.72998,1706600,1431.72998
"772",1441.73999,1454.800049,1430.359985,1450.5,1486200,1450.5
"773",1458.459961,1464.140015,1445.390015,1456.699951,1078300,1456.699951
"774",1438.099976,1455.25,1435,1454.25,1355500,1454.25
"775",1467.859985,1469.670044,1427.060059,1432.780029,2191100,1432.780029
"776",1461.650024,1486.300049,1456.609985,1482.599976,3581800,1482.599976
"777",1454.48999,1467.339966,1422.030029,1445.410034,4794000,1445.410034
"778",1463.609985,1464.579956,1429.680054,1446.050049,1818800,1446.050049
"779",1451.97998,1481.560059,1450.47998,1475.969971,1891100,1475.969971
"780",1467.390015,1485.25,1465.410034,1479.109985,1418000,1479.109985
"781",1477.22998,1508.880005,1475.199951,1508.660034,1915100,1508.660034
"782",1513.27002,1529.880005,1505.449951,1510.060059,1742600,1510.060059
"783",1515.859985,1520.300049,1508.670044,1518.630005,1552100,1518.630005
"784",1510,1525.949951,1504,1513.390015,1145700,1513.390015
"785",1514.530029,1520.050049,1505.550049,1518.72998,1159900,1518.72998
"786",1514.339966,1530.560059,1511.01001,1519.439941,1282100,1519.439941
"787",1527.199951,1530.73999,1520.97998,1524.869995,1137300,1524.869995
"788",1519.01001,1527.069946,1504.26001,1516.98999,1298100,1516.98999
"789",1504.579956,1510.949951,1478.48999,1483.459961,2126000,1483.459961
"790",1423.050049,1436.380005,1406.790039,1419.859985,2478000,1419.859985
"791",1431,1436.849976,1380.420044,1386.319946,2579000,1386.319946
"792",1394.97998,1413.670044,1376.550049,1390.469971,2488800,1390.469971
"793",1359.140015,1369.400024,1314.23999,1314.949951,3114500,1314.949951
"794",1274.310059,1342.449951,1268.209961,1339.25,4009900,1339.25
"795",1351.390015,1387.469971,1325.199951,1386.319946,2771500,1386.319946
"796",1397.680054,1408.189941,1329.23999,1337.719971,2830100,1337.719971
"797",1358.959961,1382.780029,1337,1381.599976,2379900,1381.599976
"798",1345.550049,1353.630005,1301.640015,1314.76001,2719000,1314.76001
"799",1269.949951,1302.75,1257.209961,1295.73999,3232000,1295.73999
"800",1204.959961,1252.72998,1198.040039,1215.790039,3462600,1215.790039
"801",1254.390015,1275.849976,1214.51001,1275.170044,2743600,1275.170044
"802",1248.27002,1256.930054,1191.140015,1210.900024,2736600,1210.900024
"803",1122.619995,1188.75,1108.469971,1111.550049,4716300,1111.550049
"804",1174.98999,1214.400024,1112.290039,1214.27002,3970000,1214.27002
"805",1089.609985,1145.469971,1067.079956,1073,4826000,1073
"806",1090.640015,1126,1049.099976,1118.060059,4159700,1118.060059
"807",1059.939941,1104.98999,1037,1091.189941,4652200,1091.189941
