"","GPN.Open","GPN.High","GPN.Low","GPN.Close","GPN.Volume","GPN.Adjusted"
"452",120.080002,120.239998,118.339996,119.889999,728700,118.7957
"453",119.82,120.199997,117.089996,117.940002,990600,116.86351
"454",118.470001,119.540001,115.919998,116.5,962700,115.436653
"455",116.709999,117.739998,115.57,116.830002,1140200,115.763611
"456",114.739998,115.459999,112.300003,114.940002,1154300,113.890877
"457",115.199997,116.839996,110.279999,110.389999,1103600,109.382408
"458",111.550003,114.690002,110.620003,114.139999,1919100,113.098198
"459",113.5,114.5,111.050003,112.040001,1238200,111.017365
"460",113,114.25,106.860001,108.839996,2580700,107.846558
"461",109.5,113.230003,107.559998,110.660004,2416000,109.64994
"462",111.900002,117.699997,111.900002,114.230003,1811000,113.187363
"463",114.540001,115.010002,112.5,114.769997,1160200,113.722427
"464",115.300003,116.489998,112.440002,114.57,999600,113.524277
"465",112.669998,113.949997,110.779999,111.589996,1250000,110.571472
"466",111.599998,113.230003,111.089996,112.129997,954900,111.106522
"467",113.18,115.669998,113.18,115.040001,968700,113.989975
"468",114.239998,114.989998,113.199997,113.709999,662000,112.672119
"469",113,113.559998,110.790001,112.169998,1064000,111.146172
"470",111.75,111.839996,109.099998,109.260002,1091700,108.262726
"471",109.669998,110.57,108.330002,108.559998,1278100,107.569122
"472",109.660004,110.410004,106.980003,107.300003,1112300,106.320618
"473",107.260002,110.269997,106.019997,109.419998,1319600,108.421272
"474",108.540001,111.029999,108.540001,109.690002,1080200,108.688805
"475",109.379997,109.550003,104.169998,104.379997,2276700,103.427277
"476",101.089996,104.410004,100.010002,103.139999,2052200,102.198578
"477",104.360001,105.529999,103.220001,103.870003,1030800,102.921928
"478",103.150002,105,103.07,103.129997,387300,102.188675
"479",104.779999,106.550003,104.330002,106.43,1096000,105.458549
"480",105.889999,106.720001,104.830002,106.050003,850800,105.082039
"481",106.720001,111.07,106.720001,111.059998,1355300,110.046303
"482",110.440002,111.580002,109.129997,110.75,1218300,109.739113
"483",110.660004,112.129997,110.360001,111.809998,1391500,110.789444
"484",114.269997,114.779999,112.07,112.82,1560600,111.790237
"485",112.279999,112.510002,106.720001,106.989998,1382800,106.013443
"486",104.940002,106.339996,103.489998,106.32,2119700,105.349571
"487",105.800003,107.199997,102.940002,103.839996,1143800,102.892181
"488",103.269997,104.669998,102.150002,103.790001,1085100,102.842659
"489",105.370003,105.489998,102.489998,103,712400,102.059868
"490",104.599998,106.540001,104.290001,104.360001,995300,103.407463
"491",104.660004,105.760002,103.43,103.769997,887400,102.832695
"492",102.529999,103.300003,101.120003,101.599998,828200,100.682297
"493",101.150002,102.889999,98.919998,99.629997,1638000,98.73008
"494",100.25,101.639999,99.68,101.139999,1589000,100.226448
"495",101.160004,104.339996,100.25,101.339996,2519400,100.424637
"496",100.370003,101.589996,97.269997,98.860001,1781300,97.967041
"497",99.010002,99.269997,95.82,96.269997,2318200,95.400436
"498",95.480003,97.470001,94.809998,95.370003,619800,94.508583
"499",95.769997,101.480003,95.769997,101.440002,1419500,100.523743
"500",99.629997,102.739998,98.370003,102.730003,1192600,101.802094
"501",103.400002,103.93,101.489998,102.540001,1476400,101.6138
"502",103.099998,103.760002,101.760002,103.129997,870300,102.198471
"503",101.550003,103.470001,101.389999,102.029999,1569900,101.108406
"504",100.730003,101.339996,98.559998,98.720001,1086200,97.828316
"505",100.43,103.269997,99.919998,102.75,1629900,101.821922
"506",102.989998,105.290001,102.970001,104.900002,1728300,103.952499
"507",108.620003,108.620003,105.400002,107.669998,1670200,106.697464
"508",107.970001,109.68,107.300003,109.25,1010600,108.263199
"509",108.139999,110.290001,107.989998,110.25,1291200,109.254166
"510",109.459999,110.910004,108.800003,110.790001,1334500,109.789284
"511",109.800003,111.57,109.790001,110.040001,1678000,109.046074
"512",110.43,112.199997,109.519997,112.010002,1424000,110.99826
"513",113.110001,114.150002,112.040001,112.910004,1623100,111.890144
"514",112.5,114.059998,112.360001,113.43,864700,112.405441
"515",113.849998,114.669998,112.82,114.589996,1521200,113.554955
"516",114.190002,114.239998,112.07,112.690002,1663000,111.672127
"517",110.400002,111.809998,109.949997,111.279999,2972800,110.274864
"518",111.529999,112.639999,111.260002,112.230003,1305800,111.216286
"519",112.949997,113.790001,112.370003,113.230003,1837500,112.20726
"520",111.919998,111.940002,110.800003,111.650002,1101700,110.641518
"521",111.650002,112.220001,110.690002,110.699997,923100,109.700096
"522",111.599998,114.120003,111.309998,113.68,1358400,112.653175
"523",113.239998,114,111.650002,112.279999,1719600,111.265831
"524",112.089996,114,112.089996,113.760002,1623700,112.73246
"525",113.860001,115.5,113.849998,115.120003,1079100,114.080177
"526",115.300003,115.730003,114.849998,115.300003,1565500,114.25856
"527",115.050003,115.419998,114.279999,114.32,1541300,113.287399
"528",113.330002,114.419998,112.809998,113,1925900,111.979324
"529",112.139999,114.919998,112.139999,114.900002,1181100,113.862175
"530",115.599998,116.93,115.309998,116.019997,1631700,114.972046
"531",116.730003,117.870003,115.940002,117.419998,1685700,116.359406
"532",121.050003,123.199997,120.110001,122.75,2699400,121.641266
"533",122.910004,123.230003,120.199997,121.550003,1507100,120.452095
"534",122.379997,123.580002,121.980003,123.300003,1509900,122.186295
"535",122.410004,124.650002,122.410004,124.370003,1102300,123.246628
"536",124.940002,125.940002,124.599998,125.940002,1741500,124.802437
"537",125.940002,126.769997,125.419998,126.620003,1403100,125.476318
"538",127.349998,127.910004,126.470001,127.730003,710100,126.576286
"539",128.850006,129.089996,128.050003,128.220001,1056600,127.061852
"540",128.149994,128.929993,127.480003,128.399994,1054800,127.240204
"541",127.889999,129.470001,127.629997,129.279999,855600,128.112289
"542",129.600006,130.970001,128.850006,130.380005,1352600,129.202332
"543",131.5,132.160004,130.539993,131.490005,782300,130.302338
"544",131.830002,132.160004,129.380005,130.539993,1264900,129.360901
"545",130.690002,130.820007,129.649994,129.940002,1043600,128.766327
"546",130.070007,130.929993,129.360001,129.550003,959200,128.379868
"547",129.509995,130.110001,128.639999,129.869995,1732200,128.696899
"548",128.320007,130.389999,128.119995,130.320007,1078500,129.142899
"549",130.5,131.990005,130.479996,131.889999,843400,130.6987
"550",132.289993,132.5,131.130005,131.889999,973900,130.6987
"551",132.429993,134.490005,132.009995,133,1198700,131.79866
"552",132.779999,133.570007,131.970001,132.350006,1005200,131.164398
"553",132.169998,134.509995,132.169998,134.119995,1232100,132.918549
"554",135,137.130005,133.309998,134.039993,1134400,132.839264
"555",134.320007,135.660004,134.050003,134.350006,1025900,133.14653
"556",134.369995,134.809998,132.440002,133.360001,1224300,132.165359
"557",132.350006,136.669998,132.350006,136.149994,665600,134.930344
"558",135.580002,136.369995,133.929993,134,699500,132.799637
"559",133.630005,133.789993,132.229996,132.899994,795500,131.709457
"560",133.949997,134.800003,133.380005,134.690002,791500,133.483444
"561",134.880005,136.039993,132.839996,133.990005,685800,132.789703
"562",134.539993,135.350006,133.949997,135.149994,1141900,133.939316
"563",135.949997,136.779999,135.350006,136.520004,862800,135.297073
"564",137.880005,138.889999,137.610001,138.660004,872100,137.417877
"565",138.729996,139.149994,138.259995,138.800003,788900,137.55661
"566",139.050003,139.399994,137.570007,137.800003,1066900,136.565598
"567",137.830002,138.5,135.100006,135.690002,1684300,134.474472
"568",135.940002,136.929993,135.699997,136.899994,802100,135.673615
"569",136.710007,136.710007,134.979996,136.630005,875600,135.406067
"570",135.940002,137.059998,135.919998,136.679993,520800,135.455582
"571",136.600006,137.429993,136.550003,137.050003,857700,135.822296
"572",137.460007,137.589996,136.350006,137.070007,707600,135.842148
"573",137.869995,139.179993,137.699997,139.139999,746300,137.89357
"574",138.960007,139.309998,138.080002,138.309998,781800,137.071014
"575",139.190002,139.820007,138.320007,138.820007,724100,137.576447
"576",139.399994,139.470001,138.339996,138.639999,735300,137.398041
"577",138.529999,139.820007,138.240005,139.669998,796500,138.418823
"578",139.360001,140.710007,138.979996,140.580002,663900,139.320679
"579",140.979996,144.130005,140.699997,143.710007,973100,142.422653
"580",142.800003,143.440002,142.369995,142.889999,807200,141.610001
"581",142.660004,143.839996,142.419998,143.429993,780100,142.145157
"582",144,144.899994,143.039993,144.889999,569900,143.592087
"583",145.320007,145.899994,144.289993,145.380005,875000,144.077698
"584",146.050003,147.5,144.669998,146.070007,1147500,144.761505
"585",146.910004,147.419998,144.059998,144.080002,1739600,142.789322
"586",144.039993,146.350006,142.059998,144.330002,1814700,143.037094
"587",145.320007,146.479996,144.380005,145.899994,807700,144.593002
"588",143,147.770004,143,147.320007,952300,146.00029
"589",146.619995,147.729996,143.009995,144.199997,774700,142.908234
"590",143.889999,145.690002,143.869995,145.089996,598000,143.790253
"591",143.320007,146.130005,142.649994,146.070007,581500,144.761505
"592",145.039993,147.029999,143.570007,146.889999,881900,145.574173
"593",143.740005,144.509995,143.029999,143.600006,919400,142.313614
"594",144.210007,147.860001,144.210007,146.789993,1067500,145.475021
"595",145.779999,149.059998,145.779999,148.220001,872800,146.892242
"596",149.039993,152.240005,148.860001,151.399994,835100,150.043762
"597",150.279999,151.369995,149.770004,149.809998,844700,148.467987
"598",148.169998,149.729996,147.460007,148.539993,692800,147.209335
"599",149.919998,150.929993,149.639999,150.490005,566800,149.141907
"600",150.259995,151.660004,149.839996,150.619995,567300,149.270737
"601",149.669998,149.669998,147.460007,147.960007,661700,146.634598
"602",151.800003,158.729996,151.5,153.440002,5332600,152.065475
"603",147.830002,155.240005,147.830002,148.869995,7709400,147.536407
"604",148,148.589996,145.210007,147.669998,3366200,146.347168
"605",148.699997,153.789993,148.100006,152.929993,2985600,151.560043
"606",151.429993,154.490005,150.809998,154.039993,2894000,152.66011
"607",153.910004,154.320007,147.460007,148.869995,2418000,147.536407
"608",150.380005,153.429993,149.240005,153.179993,2274400,151.8078
"609",154.479996,157.110001,153.190002,157.080002,2237600,155.672882
"610",156.779999,158.119995,155,157.800003,1709900,156.386414
"611",158.919998,161.059998,157.990005,160.910004,1469700,159.468567
"612",162.350006,162.809998,160.339996,160.449997,1483700,159.012665
"613",161.389999,161.710007,157.419998,158.940002,1129600,157.516174
"614",158.860001,159.779999,158.350006,158.699997,1187800,157.278336
"615",160,160,157.539993,158.169998,1364100,156.762955
"616",157.949997,159.380005,157.669998,158.809998,963400,157.397278
"617",159.460007,160.559998,158.910004,159.820007,1060400,158.398331
"618",161.050003,161.539993,158.300003,158.789993,1165800,157.377457
"619",158.600006,161.149994,157.740005,160.899994,1034800,159.468704
"620",162.960007,163.460007,160.039993,161.759995,1174600,160.32103
"621",161.360001,161.660004,160.520004,161.039993,1028400,159.607452
"622",161.639999,161.639999,159.940002,160.179993,838600,158.755081
"623",160.470001,160.649994,157.600006,157.820007,1488200,156.416092
"624",158.699997,159.429993,157.789993,158.639999,1053500,157.228806
"625",158.880005,160.509995,158.880005,159.729996,1032000,158.309128
"626",160.330002,160.539993,158.789993,160.130005,1514600,158.705551
"627",162.550003,162.779999,160.639999,162.649994,1060000,161.20314
"628",162.830002,163.830002,161.389999,162.029999,1308500,160.588638
"629",162.539993,163.940002,162.320007,162.990005,606300,161.5401
"630",161.910004,162.5,160.179993,162.490005,955600,161.044571
"631",161.979996,163.5,161.479996,163,1019400,161.550018
"632",162.490005,164.910004,162.210007,164.779999,1646000,163.314178
"633",165.669998,166.130005,162.889999,163.880005,1047300,162.42218
"634",164.399994,165.410004,163.149994,164.130005,897500,162.669968
"635",164.610001,164.940002,162.070007,164.220001,1265700,162.759171
"636",165.050003,166.139999,164.110001,165.940002,1113000,164.463867
"637",165.75,166,164.039993,164.729996,850900,163.264618
"638",164.770004,165.600006,164.020004,165.100006,836700,163.631332
"639",165.419998,167.369995,165.050003,167.320007,1132000,165.831589
"640",168.229996,168.830002,164.639999,164.729996,1190000,163.264618
"641",165.300003,166.630005,163.169998,163.210007,1385700,161.758163
"642",163.960007,164.770004,162.779999,164.690002,1501200,163.224991
"643",164.449997,164.610001,160.809998,161.889999,1859100,160.44989
"644",161.429993,166.110001,159.509995,165.330002,1919300,163.859283
"645",167.240005,170.899994,166.740005,169.639999,2323600,168.130966
"646",169.389999,172.199997,168.839996,171.449997,2510300,169.92485
"647",169.080002,171.210007,166.220001,167.360001,2236600,165.871216
"648",167.279999,170.279999,165.080002,167.919998,1498500,166.42627
"649",164.309998,166.570007,163.220001,164.899994,2382100,163.433121
"650",164.220001,164.300003,159.229996,161.479996,1421700,160.043549
"651",158.779999,158.779999,150.940002,153.580002,2430300,152.213837
"652",155.339996,155.770004,152.259995,154.410004,2378900,153.036423
"653",152.809998,158.759995,151.149994,157.869995,1989900,156.465668
"654",158.460007,161.070007,157.020004,160.380005,1743000,158.953308
"655",160.050003,161.410004,158.589996,160.070007,1374000,158.646072
"656",158.550003,158.910004,155.800003,156.139999,1201100,154.751053
"657",155.149994,159.410004,154.830002,158.789993,938200,157.377457
"658",156.179993,156.559998,153.690002,153.949997,1322900,152.580505
"659",155.190002,156.970001,154,156.330002,1426900,154.939362
"660",158.169998,159.059998,157.080002,157.75,1547900,156.346741
"661",160,161.199997,154,159.479996,1242000,158.06134
"662",159.139999,161.929993,158.039993,161.160004,1459600,159.726395
"663",162,162.929993,160.440002,162.589996,999200,161.143661
"664",163.210007,163.429993,160.210007,162.270004,922500,160.826492
"665",162.020004,163.169998,157.240005,158.009995,1117900,156.604385
"666",159.529999,160.080002,158.350006,160.020004,722300,158.596542
"667",160.389999,162.520004,159.860001,162.220001,1793400,160.776962
"668",161.639999,163.699997,159.949997,163.429993,1650800,161.976196
"669",165.139999,166.75,164.800003,165.600006,1919300,164.126877
"670",166.610001,167.190002,165.009995,165.979996,1583000,164.50351
"671",165.059998,168.699997,164.789993,167.25,3426100,165.762207
"672",168.460007,169.889999,167.710007,169.850006,1452000,168.339096
"673",172.190002,175.479996,171.649994,174.839996,2711400,173.284698
"674",174.630005,175.949997,173.149994,174.369995,1847800,172.818863
"675",175.270004,175.910004,169.460007,170.800003,2686100,169.280655
"676",169.690002,169.690002,163.820007,165.259995,2614800,163.789917
"677",164.610001,167.169998,163.039993,165.649994,2075800,164.176437
"678",167.279999,169.649994,166.919998,168.029999,2428000,166.545319
"679",167.800003,168.589996,165.899994,167.520004,2341600,166.039825
"680",166.270004,167.899994,164.919998,166.080002,1312300,164.612549
"681",167.050003,171.559998,162.190002,163.740005,10914000,162.293243
"682",164.25,165.690002,161.539993,164.350006,3500300,162.897842
"683",164.080002,166.350006,162.509995,162.679993,3066200,161.242599
"684",163.029999,163.949997,159.759995,161.619995,5203900,160.191956
"685",160.429993,161.490005,158.919998,159.660004,3030600,158.249283
"686",161.220001,163.240005,158.970001,160.580002,3529700,159.161133
"687",159.880005,160.729996,157.759995,160.589996,2426700,159.171066
"688",160.759995,160.929993,159.210007,160.020004,2308800,158.60611
"689",160.679993,160.679993,155.440002,156.839996,2436200,155.454193
"690",157.550003,159.389999,156.240005,159,2183300,157.595108
"691",159.309998,160.429993,157.970001,158.119995,2573200,156.72287
"692",157.020004,157.470001,154.550003,156.770004,2817500,155.384827
"693",156.380005,158.779999,153.779999,158.559998,1904100,157.158997
"694",159.360001,160.979996,158.229996,160.839996,1281100,159.418839
"695",159.679993,160.660004,158.330002,160.199997,1737500,158.784515
"696",158.740005,159.509995,156.669998,157.520004,1609200,156.128204
"697",158.639999,161.690002,158.050003,161.089996,1343400,159.666641
"698",160.610001,161.839996,160.009995,161.139999,1619800,159.716217
"699",163.100006,165.679993,162.729996,162.919998,1261300,161.480484
"700",163.220001,164.440002,162.600006,164.139999,1659200,162.689667
"701",164.979996,165.179993,162.699997,164.860001,2026300,163.403351
"702",164.360001,165.039993,162.320007,164.770004,1756800,163.314133
"703",165.389999,166.830002,162.839996,163.240005,1881400,161.797653
"704",163.070007,163.070007,159.029999,160.130005,1879100,158.715134
"705",161.130005,161.699997,159.369995,161.350006,1076100,159.924347
"706",161.350006,162.339996,154.949997,155.130005,2455700,153.759323
"707",155.169998,156.850006,154.529999,156.270004,2430900,154.889236
"708",157.300003,161.559998,157.300003,161.240005,1255900,159.815323
"709",160.75,161.899994,159.630005,161.339996,1048500,159.914413
"710",162.160004,162.720001,160.029999,162.199997,1481700,160.766846
"711",162.029999,163.389999,161.440002,163.199997,1580600,161.758011
"712",163.669998,165.949997,162.910004,165.539993,1999500,164.077301
"713",169.350006,174.110001,168.529999,169.179993,4211900,167.68515
"714",170.610001,172.779999,167.529999,172.350006,2101800,170.827179
"715",172.929993,172.990005,169.039993,169.270004,1631500,167.774368
"716",169.350006,169.779999,164.729996,166.529999,1592800,165.058609
"717",165.509995,167.169998,164.570007,167.059998,1183500,165.583862
"718",167.449997,170.279999,166.550003,168.990005,1264300,167.496857
"719",169.020004,170.330002,168.050003,170.259995,912900,168.75563
"720",169.059998,172.149994,168.740005,171.990005,976500,170.470337
"721",172.300003,173.600006,170.850006,171.860001,1397100,170.341476
"722",171.360001,173.679993,171.070007,173.580002,1668800,172.04628
"723",173.369995,177.570007,173.270004,177.5,2454400,175.931656
"724",178.669998,179.539993,177.360001,179.229996,2452100,177.646362
"725",179.679993,180.380005,178.869995,179.630005,1701100,178.042816
"726",180.509995,181.860001,179.740005,181.720001,1782300,180.114349
"727",181.449997,181.929993,178.809998,180.509995,1279800,178.915039
"728",180.039993,181.360001,178.020004,178.389999,1168400,176.813782
"729",179.139999,179.75,176.940002,178.649994,1149700,177.071472
"730",180.770004,181.529999,179.080002,179.649994,1262200,178.062668
"731",179.720001,181.320007,179.440002,180.520004,2291200,178.924988
"732",180.899994,182.130005,179.779999,181.059998,1044000,179.460205
"733",180.460007,182.059998,180,181.100006,707400,179.499863
"734",180.660004,181.050003,177.149994,178.070007,1022500,176.496643
"735",174.259995,177.669998,172.380005,177.419998,1392000,175.852341
"736",177.460007,178.449997,175.850006,175.970001,1141900,174.415176
"737",176.75,177.830002,175.869995,176.919998,1068800,175.356766
"738",177.539993,178.75,176.360001,176.660004,977800,175.099091
"739",176.220001,178.270004,174.880005,175.179993,1827000,173.632156
"740",174.289993,175.860001,173.529999,173.979996,2535700,172.442749
"741",173.910004,175.119995,172.199997,174.990005,1380800,173.443832
"742",174.759995,175.630005,172.990005,175.070007,1718700,173.716736
"743",175.369995,179.119995,174.990005,178.929993,1721000,177.54686
"744",179.699997,180.630005,178.949997,179.300003,2193400,177.914017
"745",179.649994,180.979996,178,180.470001,2656000,179.074951
"746",180.300003,182.830002,180.300003,181.270004,2917900,179.868805
"747",180.960007,183.729996,180.830002,183.389999,2789600,181.972382
"748",184.860001,185.419998,181.789993,183.449997,3715400,182.031921
"749",184,184,182.100006,182.259995,1190100,180.851105
"750",182.160004,183.199997,181.270004,182.839996,434000,181.426636
"751",183.130005,183.809998,182.020004,183.490005,528500,182.07164
"752",183.949997,184.139999,182.509995,182.889999,922500,181.476257
"753",182.779999,183.059998,180.380005,181.350006,787100,179.948166
"754",180.820007,182.770004,180.610001,182.559998,1235500,181.148819
"755",183.949997,186.669998,183.610001,185.669998,1816400,184.234772
"756",183.149994,185.809998,182.270004,184.399994,1310900,182.974548
"757",184.130005,188,183.559998,187.970001,1533000,186.516998
"758",188.240005,189.600006,187.169998,187.369995,1520500,185.921631
"759",187.419998,191.020004,187.419998,188.860001,1325800,187.400116
"760",190.449997,191.979996,190.320007,191.369995,1045200,189.890701
"761",192.089996,192.979996,190.009995,190.440002,1336300,188.967896
"762",191.580002,193.520004,191.089996,193.300003,1207400,191.805801
"763",193.699997,194.270004,191.199997,191.309998,1418000,189.831161
"764",192.179993,195.139999,191.899994,194.380005,1754400,192.877426
"765",195.850006,196.320007,193.259995,195.949997,1490200,194.435318
"766",196.490005,199.339996,195.990005,198.619995,1854600,197.084671
"767",197.160004,200.350006,197.160004,198.789993,1631200,197.253342
"768",200.020004,201.539993,199.25,200.059998,1443300,198.513535
"769",200.289993,200.350006,198.460007,199.779999,1269700,198.235687
"770",200.740005,202.580002,198.410004,198.770004,1206000,197.233505
"771",194.910004,197.130005,193.809998,195.5,1299400,193.988785
"772",196.009995,198.919998,195.619995,198.029999,1237300,196.499222
"773",199.070007,201.110001,198.220001,199.270004,1081900,197.72963
"774",197.910004,200.279999,197.139999,200.039993,1013400,198.493683
"775",198.850006,200.009995,194.770004,195.449997,2439400,193.939163
"776",196.789993,199.929993,196.279999,198.059998,1427400,196.528976
"777",201,203.820007,200.740005,202.940002,1718400,201.371262
"778",205.080002,205.369995,198.199997,200.649994,1833100,199.098984
"779",201.020004,202.649994,200.789993,201.669998,1370000,200.111099
"780",200.639999,201.929993,198.350006,200.789993,1161300,199.237885
"781",200.25,204.660004,200.25,204.639999,1505100,203.058136
"782",205.160004,206.179993,202.380005,203.179993,2100500,201.609406
"783",199.610001,203.679993,198.229996,201.649994,2535600,200.091232
"784",200.789993,204.419998,199.25,202.729996,1884200,201.162872
"785",203.509995,206.369995,203.270004,206.369995,1801300,204.77475
"786",206,208.320007,205.449997,207.070007,2363000,205.46933
"787",208.389999,209.619995,206.869995,206.979996,1270200,205.380035
"788",206.529999,209.619995,203.619995,208.470001,1979400,206.858521
"789",207.559998,207.919998,203.039993,204.389999,1442800,202.810074
"790",197.610001,201.550003,195.529999,200.419998,2083700,198.870758
"791",201.130005,202.240005,190.820007,191.199997,2814100,189.722031
"792",190.910004,196.429993,188.770004,189.649994,2089600,188.183975
"793",185.380005,189.240005,182.360001,183.75,3416400,182.32959
"794",176.75,184.039993,175,183.970001,4061400,182.547897
"795",185.050003,192.419998,183.149994,192.389999,3027200,190.902832
"796",192.399994,195.309998,184.820007,187.580002,2378800,186.13002
"797",190.190002,194.220001,188.050003,193.919998,1490100,192.420975
"798",189.339996,190.509995,182.850006,185.729996,2415700,184.294281
"799",179.429993,181.059998,173.839996,179.559998,2589100,178.171997
"800",166.75,170.690002,161.350006,164.75,3144700,163.476486
"801",170.309998,183.649994,165.5,181.770004,4335500,180.364929
"802",176.529999,179,168.770004,172.149994,3240100,170.819275
"803",160,170,151.729996,157.110001,3537500,156.072342
"804",165.559998,173.529999,156.009995,172.990005,2972000,171.847443
"805",150.009995,155.070007,136.729996,139.830002,5461600,138.906448
"806",141.970001,148.350006,134.270004,147.809998,5254800,146.833755
"807",135.960007,139.550003,116.239998,134.559998,4864700,133.67128
"808",132.970001,137.089996,122.669998,130.520004,5356300,129.657944
"809",132.869995,135.309998,117.379997,119,5212000,118.214035
"810",116.68,118.690002,105.540001,116.07,5084600,115.303383
"811",121.910004,142.800003,121.480003,141.229996,4652600,140.297211
"812",141.899994,154.169998,139.559998,146.699997,3411000,145.731079
"813",149.509995,155.850006,145.070007,152.869995,3185200,151.860306
"814",145.020004,150.479996,143.149994,144.960007,2576800,144.002579
"815",144.690002,152.419998,142.289993,151.229996,2651700,150.23114
"816",148.660004,150.029999,142.720001,144.229996,3551000,143.27739
"817",135.979996,138,130,133.110001,2490700,132.230835
"818",131.940002,135.559998,127.300003,130.690002,2833500,129.826813
"819",129,131.199997,124.550003,126.300003,2220800,125.465813
"820",135.360001,144.419998,131.440002,143.740005,2961400,142.790649
"821",151.220001,152.619995,139.729996,141.070007,4128300,140.13829
"822",142.919998,150.449997,140.429993,149.289993,2120800,148.30397
"823",151.940002,155.300003,148.610001,151.029999,1606700,150.032486
"824",148.800003,149.130005,139.009995,143.660004,2514400,142.711151
"825",147.820007,148.800003,145.089996,146.289993,2266400,145.323807
"826",141.779999,142.339996,138.520004,140.779999,1926300,139.850189
"827",141.899994,141.899994,137.990005,141,1898100,140.06871
"828",147.059998,155.369995,146.75,154.880005,3208200,153.857056
"829",152,152.570007,147.009995,148.210007,2213700,147.231125
"830",144.979996,145.339996,139.949997,141.289993,1939300,140.356812
"831",145.199997,148.789993,144.009995,147.619995,1790000,146.644989
"832",148.419998,149.949997,146.929993,147.259995,1139300,146.287369
"833",148.830002,153.669998,147.279999,153.009995,1336900,151.999405
"834",154.490005,159.360001,154.490005,158.830002,1545500,157.780991
"835",163.25,165.839996,159.679993,162.869995,2153300,161.794281
"836",168.710007,173.490005,168.5,169.820007,2357600,168.698395
"837",167.910004,168.080002,164.279999,166.020004,1938700,164.923477
"838",161.410004,163.440002,159.300003,161.639999,1115600,160.572403
"839",159.630005,162.990005,157.630005,162.410004,1110000,161.337341
"840",165.529999,168.75,165.369995,166.949997,1577200,165.847336
"841",179.850006,182.699997,169.869995,170.100006,3156600,168.976547
"842",174.25,178.979996,174.25,174.759995,1876200,173.605759
"843",176.050003,177.410004,172.679993,175.039993,1586000,173.883881
"844",173.399994,174.679993,172,172.690002,1193900,171.549423
"845",172.910004,173.419998,167.210007,167.320007,1100700,166.214905
"846",166.639999,168.720001,161.139999,162.960007,1817800,161.883698
"847",160.800003,164.309998,158.080002,164.309998,1574800,163.224762
"848",163.820007,170.089996,162.529999,169.869995,1494400,168.748047
"849",176.970001,181.880005,176.169998,180.100006,2694700,178.910477
"850",179.229996,185.479996,178.300003,179.910004,2130600,178.721725
"851",181.720001,184.490005,180,180.470001,1799000,179.278061
"852",180.289993,180.580002,175.850006,176.410004,1091100,175.244873
"853",176.380005,178.020004,175.009995,176.75,893100,175.582611
"854",182.309998,182.789993,176.570007,177.429993,1556700,176.258118
"855",178.339996,179.580002,173,177.75,1749800,176.576004
"856",178.660004,181.550003,176.949997,177.940002,1288600,176.76474
"857",177.740005,179.830002,176.789993,179.490005,1846200,178.304504
"858",179.690002,182.830002,179.179993,181.679993,1401500,180.480026
"859",183.5,183.880005,180.600006,181.380005,1549100,180.182037
"860",182.470001,189.350006,181.149994,189.110001,2169700,187.860977
"861",187.419998,188.25,181.190002,183.509995,1780500,182.297958
"862",187.75,190.699997,185.279999,189.399994,2073800,188.149063
"863",188.009995,190.779999,187.710007,189.779999,1230600,188.52655
"864",188.190002,188.690002,185.139999,185.449997,1621800,184.225143
"865",186.050003,191.320007,184.259995,189.020004,1769900,187.771576
"866",183,183.550003,173.880005,175.419998,2470300,174.441345
"867",181.639999,182.139999,173.800003,178.580002,1467100,177.583725
"868",174.210007,180.75,172.699997,180.020004,1869600,179.015701
"869",185.889999,187.580002,181.389999,185.929993,1989100,184.892715
"870",187.100006,187.100006,180.509995,180.970001,2016700,179.960419
"871",179.929993,181.460007,178.559998,180.440002,1433100,179.433365
"872",183.720001,184.25,176,176.080002,2189100,175.097672
"873",176.199997,177.830002,175.080002,177.279999,1785500,176.290985
"874",179.169998,179.460007,176.240005,177.210007,1498300,176.221375
"875",175.720001,176.039993,166.800003,166.910004,2338900,165.978821
"876",166.580002,167.809998,164.429993,167.559998,2039700,166.625198
"877",166.990005,168.080002,162.649994,162.919998,13427100,162.011078
"878",163.860001,166.830002,161.910004,166.570007,2259500,165.640732
"879",165.869995,170.679993,165.309998,169.619995,2159300,168.673721
"880",170,173.679993,169.720001,171.490005,2005500,170.533279
"881",173.580002,175.360001,171.220001,171.460007,1516700,170.503448
"882",174.270004,174.960007,169.850006,171.070007,1748100,170.115631
"883",170.300003,174.410004,167.220001,167.559998,1726200,166.625198
"884",168.199997,170.080002,166.509995,168.419998,1425000,167.480392
"885",168.330002,169.369995,161.210007,164.160004,1985400,163.244186
"886",162.880005,164.949997,162.089996,164.539993,1657900,163.62204
"887",165.960007,166.389999,160.419998,160.770004,2152300,159.873093
"888",160.619995,163.160004,158.330002,163.050003,1935800,162.14035
"889",166.25,171.839996,165.679993,169.220001,2643000,168.27594
"890",167.699997,168.389999,165.410004,166.550003,1246300,165.62085
"891",167.919998,172.330002,166.880005,171.880005,1931700,170.921112
"892",171.119995,175,169.820007,174.100006,1657500,173.128738
"893",174.860001,176.070007,173.179993,174.050003,1190700,173.07901
"894",173.869995,178.039993,173.309998,177.800003,1508200,176.808075
"895",176.929993,179.470001,174.190002,174.990005,966200,174.013748
"896",173.800003,174.059998,171.130005,172.630005,999600,171.666916
