"","LIN.Open","LIN.High","LIN.Low","LIN.Close","LIN.Volume","LIN.Adjusted"
"608",187.809998,191.350006,185.679993,191.350006,3115200,184.400467
"609",191.350006,192.800003,190.490005,192.75,3708800,185.749619
"610",194.309998,198.059998,193.690002,197.350006,3468200,190.182541
"611",200.149994,201.110001,197.630005,200.050003,3613300,192.7845
"612",200.119995,202,198.229996,200.419998,1197400,193.141068
"613",201.199997,201.820007,199.720001,200.789993,1720000,193.497604
"614",201.580002,202.279999,200.970001,201.690002,1956300,194.364914
"615",203.479996,203.889999,201.639999,202.740005,2855100,195.376801
"616",202.660004,203.229996,201.429993,202.710007,1524000,195.34787
"617",202.929993,203.610001,201.039993,201.259995,1757200,193.950531
"618",204.179993,204.759995,202.710007,204.020004,2006900,196.610321
"619",202.240005,202.470001,199.139999,200.589996,1944700,193.304855
"620",203.649994,203.710007,201.5,202.339996,1703300,194.991318
"621",202.639999,202.990005,202.029999,202.130005,3770300,194.788956
"622",202.490005,203.869995,202.029999,203.380005,1092500,195.993561
"623",204.320007,204.320007,202.710007,202.800003,1118800,195.434616
"624",202.050003,202.309998,200.559998,200.600006,1369900,193.314514
"625",198.699997,199.949997,198.460007,199.529999,1532100,192.283356
"626",199.600006,201.720001,199.119995,200.800003,6440600,193.507233
"627",203.020004,203.190002,201.509995,203,1113300,195.627335
"628",202.009995,203.970001,201.529999,203.539993,1722400,196.14772
"629",202,203.610001,201.710007,203.610001,939500,196.215195
"630",201.100006,203.169998,200.100006,202.429993,1741300,195.078049
"631",201.050003,203.639999,200.880005,201.669998,1277100,194.345627
"632",202.419998,202.610001,200.710007,200.970001,1160700,193.671066
"633",202.080002,202.649994,201.460007,201.770004,1062000,194.442017
"634",201.440002,203.059998,201.029999,202.809998,1225200,195.444244
"635",203.759995,204.720001,202.979996,203.979996,1027600,196.571747
"636",204.190002,205.100006,203.710007,204.070007,869000,196.658478
"637",204.130005,205.550003,202.449997,202.589996,1073700,195.232224
"638",203.539993,203.850006,201.759995,201.820007,986700,194.490219
"639",202.800003,203.679993,201.820007,203.639999,1013800,196.24411
"640",202.990005,204.610001,202.630005,203.380005,1228300,195.993561
"641",204.589996,204.990005,203.169998,203.580002,653400,196.186279
"642",204.830002,206.820007,204.190002,206.820007,1064800,199.308624
"643",204.059998,204.190002,202.199997,202.75,1102800,195.386429
"644",200.389999,200.679993,196.529999,199.889999,2084900,192.630295
"645",199.429993,201.149994,199.320007,200.960007,1191200,193.661438
"646",199.770004,200.210007,199.25,199.770004,1468200,192.514633
"647",195.809998,197.789993,195.75,196.5,2466300,189.363434
"648",195.910004,196.190002,188.990005,191.279999,4160900,184.333008
"649",189.610001,193.5,189.160004,190.419998,3762800,183.504211
"650",188.779999,189.050003,185.830002,187.710007,2556900,180.892685
"651",190,193.089996,189.220001,190.630005,3074800,183.706604
"652",190.300003,190.330002,185.899994,188.759995,2352000,181.904526
"653",187.050003,191.410004,186.619995,190.779999,2078900,183.851166
"654",190.479996,193.429993,190,192.610001,1927100,185.6147
"655",189.929993,192.800003,189.720001,191.970001,1600200,184.997925
"656",193.020004,194.639999,192.009995,192.199997,1891100,185.219589
"657",192.130005,195.610001,191.5,192.899994,1678700,185.894165
"658",188.800003,190.320007,185.490005,185.639999,2441100,178.897827
"659",185.710007,187.490005,185.070007,186.639999,1508300,179.861511
"660",186.679993,189.130005,186.559998,188.789993,1198900,181.933426
"661",189.240005,190.330002,188.309998,189.110001,1232100,182.241806
"662",188.229996,189,186.300003,187.690002,1364200,180.873383
"663",189.309998,189.949997,188.610001,188.740005,1074700,181.885254
"664",188.550003,189,186.610001,187.130005,1446700,180.333725
"665",185.639999,187.360001,181.600006,184.259995,2119700,177.567947
"666",185.25,185.440002,183.830002,184.919998,1226800,178.203964
"667",186.100006,186.399994,184.369995,184.740005,1477100,178.030518
"668",184.690002,185.929993,183.860001,184.970001,1122700,178.252182
"669",188.139999,188.440002,187.070007,187.660004,1458900,180.844498
"670",188.5,189.240005,187.410004,188.910004,1686800,182.901901
"671",187.270004,188.139999,186.199997,187.229996,1370200,181.275314
"672",188.039993,188.899994,186.509995,187.559998,1210400,181.594833
"673",188.699997,189.5,187.100006,187.100006,1911200,181.149475
"674",188.520004,190.300003,187.970001,189.520004,1066700,183.492508
"675",188.100006,188.440002,185.029999,185.210007,2862300,179.319595
"676",184.110001,185.720001,183.259995,185.720001,1788900,179.813354
"677",185.669998,187.729996,185.110001,187.610001,1292100,181.643219
"678",190.649994,192.619995,189.320007,191.570007,1640200,185.477295
"679",192.490005,193.710007,191.979996,192.160004,1717100,186.048523
"680",191.600006,191.800003,187.75,188.520004,1263900,182.524292
"681",190.339996,193.199997,189.75,192.240005,1186700,186.125977
"682",193.449997,193.669998,191,192.660004,1694800,186.532623
"683",195.690002,196.119995,193.919998,194.240005,1601500,188.062393
"684",195.490005,196.25,193.100006,194.110001,2475500,187.936508
"685",192.649994,194,192.550003,193.520004,859600,187.36528
"686",193.169998,193.839996,190.850006,191.520004,1539800,185.428879
"687",190.639999,192.869995,190.330002,192.25,852100,186.135696
"688",193.039993,193.210007,191.479996,192.300003,1345600,186.184082
"689",192.160004,192.75,190.580002,191.550003,873900,185.457932
"690",192.520004,194.240005,192.179993,193.720001,1027200,187.558899
"691",193.929993,194.020004,188.449997,188.550003,1127500,182.553345
"692",185.929993,186,182.059998,184.110001,1996200,178.254547
"693",183.860001,184.979996,182.279999,184.639999,955600,178.7677
"694",185.660004,187.380005,184.220001,186.179993,1498100,180.258713
"695",186,190.339996,185.830002,188.580002,2744100,182.582397
"696",187.440002,187.449997,183.699997,184.110001,1526600,178.254547
"697",186.110001,188.039993,185.679993,187.389999,1266600,181.430206
"698",190.229996,192.059998,188.600006,191.229996,1486200,185.148117
"699",192.679993,196.539993,192.350006,194.25,1609600,188.072052
"700",194.300003,195.309998,192.460007,192.529999,1213700,186.406754
"701",195.789993,198.029999,194.889999,195.179993,1519300,188.972473
"702",197.800003,198.179993,196.139999,196.850006,1570400,190.589371
"703",197.759995,198.979996,196.550003,196.639999,958900,190.386032
"704",196.880005,197.240005,194.940002,195.789993,1022800,189.563095
"705",195.940002,196.050003,194.330002,194.970001,927900,188.769135
"706",193.080002,193.679993,191.399994,191.470001,1429700,185.380478
"707",193.759995,194.869995,193.169998,193.699997,1227900,187.539536
"708",194.309998,194.639999,192.690002,192.990005,996600,186.852127
"709",194.389999,195.449997,194.039993,195,1025000,188.798203
"710",196.309998,196.889999,195.679993,196.770004,1216700,190.511917
"711",197.770004,201.309998,197.110001,199.110001,1080100,192.777481
"712",197.869995,199.559998,196.300003,199.190002,1110400,192.85495
"713",199.179993,199.25,196.949997,198.350006,1303500,192.041656
"714",198.880005,200.050003,198.380005,198.800003,812200,192.477341
"715",201.25,201.490005,200.119995,200.759995,1086100,194.375
"716",200.940002,201.479996,198.949997,200.309998,1132900,193.939316
"717",201.110001,201.600006,200.110001,201.119995,1084500,194.723557
"718",201.639999,202.720001,201.039993,202.600006,1098200,196.156479
"719",203.600006,204.449997,202.309998,203,966000,196.543762
"720",202.770004,203.320007,201.580002,202.289993,881600,195.856354
"721",205.229996,207.710007,204.179993,205.759995,1681200,199.216003
"722",207.199997,208.690002,206.75,207.820007,1388200,201.21048
"723",207.089996,208.970001,206.740005,208.639999,1003000,202.004379
"724",210,210.330002,208.330002,209.710007,1772000,203.040375
"725",208.389999,209.960007,207.479996,209.110001,1115900,202.459442
"726",210.199997,210.5,207.429993,207.429993,1463700,200.83287
"727",207.020004,207.699997,205.559998,206.179993,1234900,199.62265
"728",207.229996,207.809998,206.029999,206.259995,1369500,199.700073
"729",205.410004,206.089996,204.660004,204.910004,936700,198.393021
"730",204.740005,205.960007,204.240005,205.940002,1418800,199.390259
"731",205.110001,205.979996,204.639999,205.139999,1547400,198.615692
"732",203.960007,206.110001,203.809998,206,1074000,199.448364
"733",205.389999,206.820007,205.160004,206.210007,847600,199.651703
"734",202.850006,203.580002,199.830002,200.630005,1718600,195.076904
"735",200.610001,202.559998,199.610001,202.039993,1230600,196.447876
"736",204.300003,205.020004,202.669998,202.75,1384500,197.138245
"737",203.169998,204.059998,202.25,203.75,868700,198.11055
"738",205.600006,205.990005,204.600006,205.529999,912300,199.841293
"739",206.860001,207,204.779999,205.330002,1038300,199.646805
"740",204.699997,205.740005,203.830002,203.949997,1135900,198.305023
"741",205.449997,206.360001,204.889999,205.639999,1159200,199.948227
"742",207.089996,210.25,206.869995,209.919998,1333000,204.109756
"743",211.110001,211.639999,208.380005,209.050003,1527900,203.26387
"744",211.100006,211.169998,209.820007,210.020004,1797200,204.207016
"745",210.380005,210.520004,208.710007,209.660004,1433000,203.856995
"746",209.320007,209.330002,206.940002,208.330002,1427300,202.563797
"747",207.940002,209.449997,207.660004,209.399994,1205200,203.604156
"748",213.130005,213.940002,211.020004,212.110001,3034100,206.239136
"749",212.080002,212.309998,211.100006,211.770004,967400,205.908569
"750",211.570007,212.410004,210.669998,211.619995,399900,205.762726
"751",211.699997,212.75,211.100006,212.75,481000,206.86145
"752",214.149994,214.259995,212.089996,212.259995,825500,206.38501
"753",212.809998,212.899994,211.270004,211.490005,807500,205.636337
"754",211.740005,212.919998,211.259995,212.899994,1040000,207.007278
"755",213.580002,214.449997,210.460007,210.740005,2604100,204.907074
"756",207.399994,209.050003,205.169998,205.259995,2899300,199.578751
"757",204.600006,206.350006,204.190002,204.389999,2395300,198.732834
"758",204.809998,206.75,204.25,204.830002,2589200,199.16066
"759",205.270004,208.190002,205.100006,207.389999,1327300,201.649796
"760",208.080002,209.740005,207.809998,208.850006,1086100,203.069397
"761",210.740005,211.830002,208.929993,209.080002,1217600,203.293015
"762",209.789993,211.929993,209.330002,211.800003,1225700,205.937744
"763",211.270004,212.119995,209.139999,209.960007,2107300,204.148682
"764",210.990005,212.080002,210.350006,211.440002,1078200,205.587708
"765",212.880005,213.070007,211.779999,213.059998,1302600,207.162857
"766",213.190002,214.419998,212.839996,214.100006,1903700,208.174072
"767",211.699997,212.740005,211.179993,211.729996,1384500,205.86969
"768",211.199997,211.949997,210.449997,211.080002,966900,205.237671
"769",208.419998,209.649994,207.520004,209.619995,1400700,203.8181
"770",210,212.300003,208.820007,209.990005,1541600,204.177841
"771",205.220001,206.300003,204.089996,204.880005,1947800,199.209259
"772",205.429993,208.929993,205.179993,207.880005,1229400,202.126236
"773",208.130005,209.440002,207.660004,208.229996,982700,202.466553
"774",206.470001,208.570007,205.460007,208.229996,1381300,202.466553
"775",205.630005,206.339996,202.970001,203.130005,1909700,197.507706
"776",203.770004,210.050003,203.580002,209.440002,2911500,203.643051
"777",210.809998,214.850006,210.619995,213.5,2369400,207.590683
"778",217.119995,217.119995,213.259995,216.740005,2970400,210.740997
"779",216.789993,217.419998,215.070007,216.75,2234200,210.750717
"780",214.779999,215.690002,212.729996,214.160004,995300,208.232437
"781",214.889999,215.729996,214.119995,215.440002,1435600,209.47699
"782",217.580002,218.839996,215.979996,216.220001,1385500,210.235413
"783",217.119995,217.419998,215.509995,217.199997,1238000,211.188263
"784",222.300003,227.850006,221.139999,221.259995,2231800,215.135895
"785",221.639999,223.100006,221.220001,222.639999,1280300,216.477707
"786",224.039993,224.589996,222.869995,223.550003,1524700,217.362549
"787",223.020004,223.550003,221.869995,222.479996,1590100,216.322113
"788",220.449997,222.360001,218.029999,221.199997,1534700,215.07756
"789",219.990005,220.300003,218.240005,218.339996,1660100,212.296707
"790",211.149994,212.320007,209.600006,210.550003,2020400,204.722351
"791",209.179993,209.699997,200.850006,201.649994,2743100,196.06868
"792",203.300003,206.919998,202.580002,203.410004,2711200,197.779953
"793",199.869995,203.369995,194.899994,194.949997,3685500,189.554108
"794",190.809998,192.830002,185.949997,191.009995,5555300,185.723175
"795",191.300003,198.300003,189.410004,198.149994,3489600,192.665527
"796",198.020004,201.839996,192.339996,195.389999,4063300,189.981934
"797",198.399994,205.75,197.369995,205.529999,2755600,199.841293
"798",197.740005,199.479996,195.070007,196.509995,3204300,191.970413
"799",192.130005,192.660004,185.759995,189.199997,4466800,184.829269
"800",175.059998,180.380005,172.320007,173.130005,4822700,169.130539
"801",176.479996,177.419998,167.520004,176.210007,5604100,172.139374
"802",173.460007,176.660004,172.539993,173.919998,4315300,169.902267
"803",163.399994,169.949997,157,158.020004,6340400,154.369583
"804",173.380005,177.149994,161.350006,176.5,6386900,172.422638
"805",148.720001,163.639999,146.710007,158.350006,7079300,154.691956
"806",156.759995,165.639999,155.660004,163.880005,4956600,160.094223
"807",153.389999,160.160004,149.639999,157.509995,4723900,153.871338
"808",151.470001,158.809998,148.809998,154.009995,4296100,150.452209
"809",154.100006,157.940002,148.050003,151.300003,4699900,147.80481
"810",149.779999,155.360001,146.800003,150,4434000,146.534821
"811",159.289993,166.839996,157,164.809998,3423100,161.002716
"812",163.070007,175.460007,161.339996,165.300003,3258400,161.481384
"813",169.270004,175,168.690002,174.190002,2726000,170.166046
"814",167.330002,171.059998,166.210007,167.339996,2301600,163.474274
"815",172.259995,177.289993,170.839996,176.800003,2480500,172.715729
"816",172.699997,177.25,170.610001,173,3142300,169.00351
"817",165.619995,168.509995,160.220001,160.869995,3822000,157.153717
"818",160.149994,166.740005,159.410004,164.089996,3369800,160.299332
"819",163.25,165.75,161.259995,162.130005,2665700,158.384628
"820",169.610001,177.050003,169.520004,175.919998,3604000,171.856064
"821",181.539993,185.449997,178.639999,179.940002,3097600,175.783188
"822",180.589996,187.429993,178.75,186.940002,2495400,182.62149
"823",183.309998,190.050003,183.25,189.479996,3206800,185.102798
"824",186.449997,188.529999,183.759995,186.110001,2087700,181.810654
"825",188.75,190.910004,187.729996,189.839996,2372800,185.454498
"826",182.149994,183.449997,179.320007,181.149994,2025500,176.965256
"827",181.789993,183.699997,178.880005,183.130005,1806700,178.899521
"828",187.820007,188.899994,185.970001,188.550003,2634400,184.19429
"829",184.869995,189.600006,184.410004,185,1598100,180.726303
"830",181.669998,182.669998,176.600006,178.880005,2010000,174.747681
"831",180.880005,182.889999,180.020004,181.600006,1376400,177.404846
"832",180.729996,185.220001,180.350006,181.300003,1249900,177.111786
"833",182.039993,182.759995,178.850006,181.470001,1187700,177.277832
"834",182.639999,185.619995,181.940002,184.580002,1542000,180.316025
"835",187.960007,188.110001,185.479996,186.880005,1896700,182.562881
"836",188.009995,190.199997,187.669998,188.690002,1282300,184.33107
"837",185.380005,186.190002,183.139999,183.990005,2104400,179.739624
"838",184.25,185.100006,179.779999,180.330002,1169200,176.164169
"839",179.479996,183.220001,178.610001,182.660004,1828000,178.440353
"840",183,185.050003,181.860001,182.009995,1171900,177.805359
"841",182.410004,182.979996,178.800003,178.949997,1336100,174.816055
"842",178.029999,185.899994,177.449997,184.789993,2295100,180.521149
"843",184.910004,188.410004,184.75,188.410004,1841400,184.057541
"844",184.570007,187.380005,184.449997,186.860001,1894700,182.543335
"845",185.039993,186.490005,182.990005,183.089996,1741100,178.860428
"846",182.630005,182.699997,177.710007,178.779999,1857300,174.649994
"847",173.800003,179.360001,172.759995,179.25,2442300,175.109146
"848",178.009995,182.699997,177.919998,182.589996,2829400,178.371979
"849",187.910004,193.679993,187.679993,192.25,2105200,187.808853
"850",191.449997,192.25,189.860001,190.25,1774400,185.855011
"851",192.800003,197.339996,192.660004,195.990005,2300400,191.462433
"852",195.380005,195.820007,192.509995,193.669998,1891600,189.196014
"853",192.419998,192.710007,190.350006,190.869995,1676000,186.460709
"854",194,195,192.309998,193,2214300,188.541489
"855",194.699997,194.75,191.509995,193.130005,1603400,188.668488
"856",197.889999,201.929993,196.729996,200.039993,1740200,195.418854
"857",201.539993,203.119995,198.979996,202.339996,2354700,197.665726
"858",202.490005,205.919998,202.25,205.220001,1658300,200.479202
"859",205.029999,207.059998,204.440002,206.259995,1675100,202.44516
"860",211,213.649994,208.919998,212.889999,2155300,208.95253
"861",213.309998,214.25,210.660004,212.559998,1951500,208.628632
"862",220.029999,224.320007,219.470001,221.279999,3525600,217.187378
"863",220.539993,221.990005,214.809998,216.429993,2970400,212.427048
"864",215.330002,217.649994,213.710007,214.229996,2499400,210.267746
"865",216.529999,216.580002,211.979996,213.360001,1750200,209.413849
"866",209.369995,209.899994,198.690002,199.110001,2925000,195.427414
"867",204.589996,204.880005,198.309998,201.940002,1711900,198.205048
"868",198.330002,204.509995,197.259995,203.240005,2142100,199.481018
"869",208.119995,209.679993,204.630005,208.279999,1878100,204.42778
"870",210.080002,210.279999,206.839996,207.479996,1577400,203.642609
"871",208.970001,210.199997,207,208.160004,1563800,204.310028
"872",211.720001,211.75,205.270004,208.050003,4635000,204.202072
"873",208.809998,210.699997,207.729996,209.970001,1510800,206.086548
"874",214.839996,215.199997,212.240005,212.369995,2044300,208.442139
"875",208.990005,210.160004,204.800003,206.070007,2068500,202.258682
"876",205.699997,209.389999,204.020004,209.139999,1163300,205.271896
"877",208.860001,209.110001,204.589996,206.820007,2794600,202.994812
"878",209.919998,212.229996,208.210007,211.279999,1406100,207.372314
"879",209.639999,213.570007,209.449997,212.110001,1697400,208.186966
"880",211.550003,215.649994,210.729996,214.770004,2126100,210.797775
"881",218.520004,222.029999,218.520004,221.259995,2837900,217.167709
"882",225,225.589996,221.619995,224.649994,2860700,220.495026
"883",222.740005,225.880005,222.380005,224.529999,2171600,220.377243
"884",226.309998,227.490005,218.639999,221.520004,3063600,217.422928
"885",225.660004,226.330002,220.270004,221.949997,2312400,217.844971
"886",224.210007,226.589996,223.110001,225.949997,1448300,221.770981
"887",227.919998,230.889999,225.779999,225.820007,1498000,221.643402
"888",225.729996,233.889999,225.490005,233.130005,2554800,228.818192
"889",240.729996,241.179993,235.600006,237.630005,2616100,233.23497
"890",245.169998,245.520004,237.470001,238.889999,3216400,234.471649
"891",241.320007,243.669998,240.979996,242.600006,1900900,238.113052
"892",242.559998,243.880005,239.839996,240.320007,1966500,235.875214
"893",243.699997,245.990005,243.009995,244,1686900,239.487137
"894",244.550003,246.350006,242.360001,245.339996,1390500,240.802368
"895",245.539993,248.25,244.600006,245.979996,1068900,241.430527
"896",242.990005,244.860001,242.529999,244.070007,1304400,239.555862
"897",246.050003,248.880005,245.25,246.860001,1469200,242.29425
"898",247.110001,247.589996,243.580002,243.699997,1677400,239.192673
"899",244.710007,245.619995,243.639999,244.710007,1967900,240.184036
"900",240.75,242.979996,237.050003,242.020004,1855500,237.543777
"901",246.839996,247.100006,241.449997,245.110001,3184700,240.576614
"902",247.600006,248.110001,244.089996,244.309998,2577700,239.791412
"903",242.449997,245.5,242.029999,243.850006,2435500,239.339905
"904",247.5,251.360001,246.759995,248.270004,2166600,243.678192
"905",247.470001,248,244.669998,246.660004,1938800,242.097961
"906",244.779999,245.669998,243.690002,245.309998,1750100,240.772919
"907",242.889999,243.990005,241.699997,243.339996,1159100,238.839355
"908",247.580002,248.240005,244.490005,244.850006,1506500,240.321442
"909",247.910004,251,247.360001,248.630005,1323300,244.031494
"910",247.210007,249.919998,247.210007,249.240005,1147700,244.630234
"911",247.889999,249.550003,247.389999,248.5,979300,243.903931
"912",249.639999,250.580002,247.490005,248.429993,973500,243.83519
"913",249.740005,250.25,246.009995,246.880005,1013400,242.313889
"914",248.270004,249.320007,246.600006,247.240005,1626100,242.667236
"915",244.330002,245.699997,243.789993,245.309998,1905400,240.772919
"916",240.440002,244.929993,240.240005,244.300003,1781100,239.781601
"917",250.779999,250.880005,248.630005,248.910004,1363000,244.306335
"918",250.440002,251.380005,249.259995,250.080002,1064400,245.454697
"919",249.710007,254.25,249.039993,252.880005,844900,248.202911
"920",253.759995,254.009995,250.139999,250.929993,1084000,246.288971
"921",251.509995,254.080002,250.75,253.570007,959900,248.880157
"922",251.660004,253.259995,249.169998,249.740005,2297600,245.121002
"923",249.970001,257.049988,248.550003,256.940002,2285800,252.18782
"924",257.440002,260.48999,255.660004,260.230011,2912700,256.377869
"925",259.119995,259.140015,247.360001,250.449997,3305100,246.74263
"926",251.100006,251.960007,243.490005,247.699997,2924700,244.03334
"927",243.639999,245.949997,241.889999,243.050003,1849300,239.452164
"928",245.850006,253.580002,245.850006,251.149994,1854800,247.432251
"929",253.320007,254.610001,247,247.289993,1095400,243.62941
"930",249.899994,251.429993,248.710007,250.169998,1382400,246.466766
"931",251.759995,253.639999,250.580002,251.25,1524900,247.530777
"932",252.100006,254.270004,250.710007,250.729996,1401100,247.018478
"933",250.300003,251.889999,248.440002,248.839996,1635000,245.156464
"934",246.949997,250.529999,245.899994,250.389999,1506400,246.683533
"935",249.320007,250.610001,245.25,246.100006,2460200,242.457031
"936",239.289993,240.610001,234.869995,238.440002,2180300,234.910416
"937",237.839996,238.679993,236.169998,238.229996,2209100,234.703522
"938",238.130005,238.369995,232.869995,233.149994,1753500,229.6987
"939",233.410004,235.479996,231.699997,234.5,1391200,231.028732
"940",229.130005,233.669998,228.470001,232.75,2227300,229.304642
"941",237.910004,238.899994,236.399994,237.050003,1182300,233.540985
"942",237.759995,239.289993,236.270004,236.429993,1178100,232.930161
"943",236.039993,240.020004,235.919998,238.130005,2121000,234.604996
"944",236.690002,238.369995,232.089996,232.699997,2480100,229.255386
"945",229.270004,234.979996,229.139999,232.149994,2458600,228.713501
"946",234.429993,236.649994,234.240005,235.089996,2728300,231.610016
"947",236.130005,237.809998,231.779999,232.080002,1988400,228.644547
"948",234.639999,240.009995,234.360001,238.949997,1791300,235.412857
"949",238.869995,240.380005,237.089996,237.75,1537800,234.230621
"950",239.160004,241.330002,238.820007,239.940002,1849800,236.388214
"951",241.740005,242.830002,239.940002,240.259995,1453300,236.703476
"952",238.850006,239.089996,234.869995,235.979996,1668300,232.486832
"953",236.490005,236.610001,234.100006,234.860001,1077000,231.383408
"954",229.080002,230.710007,228,229.600006,2389200,226.201279
"955",231.100006,234.429993,230.559998,233.080002,1836100,229.629761
"956",233.910004,234.419998,229.429993,229.869995,1130000,226.467255
"957",231.5,234.139999,230.979996,233.240005,1415100,229.787399
"958",232.479996,235.610001,230.720001,230.910004,1360300,227.491882
"959",229.669998,234.080002,228.460007,233.199997,1466600,229.747971
"960",236.399994,236.929993,233.759995,234.270004,1323700,230.802139
"961",231.139999,231.490005,226.279999,227.990005,1252300,224.615097
"962",226.429993,228.550003,225.179993,225.470001,1566400,222.132416
"963",217.860001,220.5,216.139999,216.910004,2297200,213.699112
"964",215.690002,221.589996,214.139999,219.839996,2239900,216.585754
"965",219.130005,220.899994,217.279999,220.339996,2480600,217.078339
"966",225.119995,230.210007,224.050003,228.580002,2182600,225.196365
"967",232.639999,235.369995,231.850006,234.089996,1595900,230.624802
"968",233.610001,238.5,232.089996,235.289993,2347200,231.807037
"969",249.800003,253.360001,248.360001,249.759995,2917800,246.062836
"970",253.529999,253.660004,249.529999,250.320007,1725000,246.614548
"971",268.649994,269.779999,257.190002,257.649994,3184300,253.836014
"972",262.51001,264.48999,259.709991,262.040009,1935000,258.161072
"973",262.600006,262.850006,256.890015,259.619995,1841200,255.776886
"974",257.059998,259.730011,254.160004,255.070007,1669700,251.29425
"975",257.589996,258.619995,255.809998,257.059998,1196700,253.254791
"976",258.380005,259.079987,252.809998,255.460007,1720900,251.678482
"977",253.789993,254.679993,251.009995,252.139999,1947400,248.407608
"978",253.089996,254.389999,250.199997,250.300003,1180100,246.594864
"979",250,253.289993,248.809998,253.070007,1205300,249.323853
"980",253.399994,254.529999,251.399994,252.070007,1345600,248.338669
"981",253.949997,255.210007,251.100006,252.139999,1231300,248.407608
"982",253.460007,257.769989,252.679993,256.160004,1982100,252.368118
"983",255.899994,256.019989,253.039993,253.339996,1172000,249.589844
"984",258.230011,259.130005,257.200012,257.429993,1082000,253.619324
"985",261.329987,261.519989,255.300003,256.420013,3384300,252.624268
"986",260.790009,261.25,257.450012,258.899994,1802900,255.06752
"987",256.529999,257.01001,250.75,251,2060200,248.207718
"988",252.610001,252.729996,245.759995,246.199997,2463800,243.461105
"989",244.809998,250.619995,244.770004,250.619995,3030900,247.83194
"990",253.429993,254.660004,249.220001,249.779999,1771300,247.001282
"991",248,250.059998,246.580002,249.240005,1397500,246.4673
"992",250.979996,251.830002,248.460007,251.139999,1450300,248.346161
"993",250.860001,252.410004,249.399994,250.949997,1245900,248.158279
"994",248.330002,249.960007,247.429993,249.399994,1328900,246.625504
"995",250.940002,251.509995,247.570007,247.600006,1814300,244.845551
"996",249.559998,252.990005,249.300003,251.660004,1365800,248.860382
"997",251.800003,252.100006,249.490005,250.130005,1355000,247.347397
"998",255.869995,257.209991,255.100006,256.630005,1538600,253.775085
"999",257.130005,258.730011,253.509995,257.670013,3525700,254.803528
"1000",250,255.029999,247.5,254.169998,1716200,251.342438
"1001",253,254.690002,251.699997,253.460007,1162300,250.64035
"1002",256.179993,257.779999,254.899994,255.100006,1036700,252.2621
"1003",254.800003,256.980011,254.770004,256.619995,276400,253.765182
"1004",262.029999,263.429993,259.679993,260.019989,1257000,257.12735
"1005",263.130005,263.279999,258.630005,259.420013,881100,256.534088
"1006",261,262.429993,260.459991,261.769989,924900,258.85788
"1007",262.459991,263.829987,260.609985,263.51001,909300,260.578552
