"","XYL.Open","XYL.High","XYL.Low","XYL.Close","XYL.Volume","XYL.Adjusted"
"760",80.019997,80.580002,79.660004,80.129997,797500,78.506706
"761",80.25,80.93,79.639999,79.940002,1361200,78.320572
"762",80.230003,81.309998,80.089996,81.279999,1264800,79.633415
"763",81.209999,82.010002,81.010002,81.370003,1372400,79.721603
"764",81.209999,82.580002,81.07,82.449997,1109300,80.779716
"765",83.010002,83.349998,82.5,83.160004,1117900,81.475334
"766",83.470001,83.959999,83.040001,83.459999,1203300,81.769257
"767",83,83.169998,82.199997,82.400002,1156500,80.730736
"768",82.879997,83.07,82.089996,82.209999,844700,80.544579
"769",81.769997,82.410004,81.330002,82.360001,1422000,80.691551
"770",82.470001,82.970001,81.25,81.480003,1086300,79.829361
"771",80,80.889999,79.68,80.220001,879800,78.594894
"772",80.580002,81.68,80.050003,81.269997,767400,79.623619
"773",81.910004,83.720001,81.470001,83.169998,1310400,81.48513
"774",82.160004,83.75,82.089996,83.660004,908800,81.96521
"775",83.230003,83.360001,81.57,81.660004,1553200,80.00573
"776",82.489998,84.459999,82.290001,83.339996,1259300,81.651695
"777",85,86.540001,84.599998,86.510002,1380900,84.757477
"778",87.400002,87.699997,86.25,87.610001,1803700,85.835182
"779",81,83.309998,80.800003,83.120003,5052400,81.436157
"780",83.360001,84.910004,83.129997,84.199997,2496800,82.494263
"781",84,86.169998,83.839996,85.720001,1249300,83.983475
"782",86.379997,87.449997,85.860001,87.239998,1508400,85.472679
"783",87.849998,89.339996,86.739998,89.129997,1462800,87.324394
"784",88.480003,88.849998,86.870003,87.050003,2098600,85.286522
"785",87.25,88.519997,86.989998,88.139999,1605600,86.354454
"786",88,88.379997,87.389999,88.050003,1310300,86.266281
"787",88.349998,88.690002,87.620003,87.959999,1068700,86.178093
"788",87.639999,89.150002,87.260002,88.660004,1298400,86.863922
"789",88.07,88.650002,87.379997,88.519997,1010600,86.726746
"790",85.75,87.089996,85.589996,86.43,1249400,84.679092
"791",87,87.260002,83.860001,84.330002,1421900,82.62162
"792",84.959999,85.809998,83.790001,83.93,1344600,82.484039
"793",82.470001,84,80.660004,80.660004,1711600,79.270386
"794",77.790001,78.900002,75.540001,77.339996,2786700,76.007576
"795",77.949997,82.419998,77.5,82.290001,2012100,80.872307
"796",82.059998,84.279999,79.739998,79.879997,1490400,78.503815
"797",81.629997,85.690002,80.910004,85.32,1921100,83.850098
"798",82.300003,84.07,81.800003,82.459999,1495700,81.03936
"799",80.459999,81.440002,78.849998,81.220001,1610100,79.82074
"800",75.68,78.169998,73.57,75.940002,1944900,74.631699
"801",73.339996,76.800003,71.870003,76.790001,2743100,75.467056
"802",74.5,75.940002,72.129997,73.239998,1742200,71.978218
"803",68.489998,68.989998,61,64.82,1955000,63.703278
"804",68.019997,72.209999,64,72.120003,1517600,70.877518
"805",62.790001,66.959999,62.790001,65.050003,1706400,63.92931
"806",66.709999,71.849998,64.470001,71.82,1879800,70.582672
"807",66.480003,69.190002,60.869999,65.489998,2197100,64.36174
"808",64.779999,65.339996,61.41,64.459999,1524500,63.349472
"809",64.599998,65.040001,59.259998,59.889999,1884200,58.858212
"810",59.189999,60.27,54.619999,56.639999,1578400,55.664196
"811",58.650002,62.240002,58.259998,62,1954900,60.931858
"812",61.43,66.160004,60.040001,63.860001,1722300,62.759811
"813",64.620003,68.57,63.630001,68.010002,1412500,66.838318
"814",63.099998,67.459999,62.119999,65.5,1059500,64.371559
"815",66.980003,68.239998,65.449997,66.239998,1323400,65.098816
"816",65.25,66.360001,63.009998,65.129997,1841100,64.007935
"817",61.970001,64.860001,57.75,59.77,1881700,58.74028
"818",59.18,64.099998,59.18,63.400002,2030600,62.307739
"819",63.119999,65.410004,59.669998,60.5,1842700,59.457699
"820",63.389999,65.669998,62.630001,65.190002,1802800,64.066902
"821",67.309998,67.870003,65.239998,66.190002,1361600,65.049675
"822",65.400002,69.760002,65,69.089996,1295600,67.899696
"823",69.68,70.489998,68.739998,69.339996,1350000,68.145393
"824",68.870003,69.330002,66.900002,68.190002,779000,67.015221
"825",69.830002,71.07,69.300003,70.400002,1140200,69.187149
"826",68.529999,69.050003,66.220001,67.120003,1175400,65.963646
"827",66.760002,67.279999,65.260002,66.580002,1442500,65.432945
"828",68.730003,70.089996,68.349998,69.589996,1856900,68.391106
"829",68.339996,70.290001,67.870003,69.260002,1122900,68.066788
"830",67.540001,68.910004,67.099998,68.080002,939800,66.907112
"831",69.720001,70.25,68.279999,69.18,1067100,67.988167
"832",69.580002,70.580002,67.889999,68,1288900,66.828499
"833",68.419998,68.809998,67.139999,68.519997,1346400,67.339523
"834",69.080002,71.5,68.75,70.769997,1143200,69.550758
"835",72.010002,73.860001,71.5,73.459999,1102800,72.19442
"836",74.910004,75.43,73.279999,73.790001,1613800,72.518738
"837",72.790001,73.059998,71.389999,71.900002,1213500,70.661301
"838",70.879997,71.190002,68.669998,69.290001,926200,68.09626
"839",68.709999,69.059998,67.830002,68.550003,1106700,67.369026
"840",64.360001,65.760002,63,65.050003,2797600,63.92931
"841",65.139999,65.889999,63.049999,63.060001,1760200,61.973598
"842",64.07,65.18,63.419998,63.549999,1570500,62.455151
"843",64.779999,65.43,62.779999,63,1320000,61.914631
"844",62.279999,63.029999,60.470001,62.529999,1357300,61.452721
"845",62.82,63.23,59.07,59.07,1199700,58.052338
"846",58.919998,59.150002,57.16,58.209999,1387400,57.207153
"847",57.380001,59.040001,56.630001,58.950001,1627700,57.934399
"848",58.599998,59.720001,57.810001,58.189999,985200,57.187492
"849",60.110001,62.450001,59.849998,62.02,1052500,60.951519
"850",61.630001,62.290001,60.509998,60.57,1113400,59.526493
"851",61.459999,62.869999,61.330002,62.080002,806400,61.010483
"852",61.720001,62.950001,61.720001,61.970001,870300,60.902378
"853",61.91,62.25,61.5,62.220001,735600,61.148067
"854",64.120003,65.870003,63.669998,65.25,1510400,64.125854
"855",66.669998,69.339996,66.199997,68.860001,2397400,67.944427
"856",69.260002,69.440002,67.5,68.160004,1306200,67.253723
"857",67.43,67.82,65.349998,66.339996,1624600,65.457924
"858",66.339996,66.93,65.989998,66,824200,65.122437
"859",66.699997,68.339996,66.25,67.900002,1187700,66.997185
"860",68.900002,70.580002,68.400002,70.080002,989400,69.148193
"861",69.389999,70.379997,68.610001,70.379997,1051000,69.444199
"862",73.050003,73.93,71.809998,72.75,1188600,71.782692
"863",72.370003,73.510002,71.82,72.300003,874400,71.338676
"864",70.82,70.980003,69.599998,70.269997,1174600,69.335655
"865",70.010002,70.190002,67.860001,68.510002,1184200,67.599068
"866",66.199997,66.199997,63.669998,63.799999,2020800,62.951694
"867",65.589996,66.089996,62.369999,64.160004,1607500,63.306908
"868",62.209999,65.059998,61.880001,64.519997,1443300,63.662113
"869",67.510002,68.32,66.110001,66.900002,1422300,66.010468
"870",67.190002,67.870003,66.690002,67.07,952300,66.178215
"871",66.330002,66.860001,65.650002,66.410004,970300,65.527
"872",67.720001,67.959999,65.25,65.290001,2111300,64.421875
"873",64.959999,65.720001,63.669998,65.330002,1214000,64.461357
"874",66.07,66.199997,64.209999,64.25,1318200,63.395706
"875",63.619999,63.779999,61.98,62.450001,1979600,61.61964
"876",62,62.220001,60.919998,62.16,1797700,61.3335
"877",62.09,63.18,61.700001,63.16,4669600,62.320202
"878",63.68,64.419998,63.07,64.260002,1007200,63.405571
"879",63.950001,65.339996,63.919998,64.959999,1183900,64.096268
"880",65.029999,65.260002,63.630001,63.650002,873600,62.803684
"881",64.629997,66.190002,64.449997,65.419998,1294500,64.550148
"882",66.830002,67.529999,66.489998,67.150002,1171300,66.257141
"883",66.419998,67.610001,65.889999,66.089996,1056200,65.211235
"884",65.980003,66.580002,65.110001,65.739998,1003200,64.865891
"885",65.480003,66.919998,64.839996,66.519997,1336300,65.635529
"886",66.650002,67.129997,65.889999,66.510002,1301500,65.625656
"887",67.089996,68.519997,66.639999,67.339996,1019900,66.444618
"888",70.730003,73.400002,69.279999,73.330002,2442100,72.354988
"889",74.32,75.389999,73.68,74.980003,1843800,73.98304
"890",74.839996,77.300003,74.440002,74.75,1704100,73.756096
"891",75.099998,75.099998,74.019997,74.25,1042700,73.262733
"892",74.239998,74.629997,73.720001,74.169998,748400,73.183807
"893",74.239998,75.470001,74.150002,74.43,960000,73.440346
"894",74.650002,75.459999,74.309998,74.419998,780100,73.430481
"895",74.529999,75.760002,74.110001,74.610001,872600,73.617958
"896",73.870003,75.010002,73.870003,74.25,998600,73.262733
"897",74.239998,75.360001,73.870003,75.260002,935800,74.259315
"898",75.110001,75.510002,74.120003,74.339996,774700,73.351547
"899",74.919998,77.360001,74.860001,77.169998,1196500,76.143913
"900",76.290001,77.010002,73.199997,74.669998,1304800,73.677155
"901",74.099998,74.720001,71.870003,72.980003,1392000,72.009636
"902",73.349998,74.089996,72.669998,73.620003,858900,72.641121
"903",73.639999,73.900002,72.57,73.790001,696400,72.808861
"904",74.010002,76.169998,74.010002,76.029999,953800,75.019073
"905",75.769997,76.360001,75.080002,75.790001,731000,74.782265
"906",75.720001,77.150002,75.5,77.150002,864800,76.124184
"907",77.540001,79.239998,77.300003,79,959200,77.949577
"908",80.18,81.43,79.739998,80.300003,942400,79.232307
"909",80.949997,81.470001,79.879997,80.099998,887100,79.034958
"910",79.529999,80.010002,79.209999,79.480003,510800,78.423203
"911",78.769997,80.050003,78.769997,79.620003,406100,78.561348
"912",79.589996,79.900002,78.860001,79.220001,459000,78.166656
"913",79.199997,79.910004,78.860001,79.330002,464600,78.2752
"914",79.349998,80.309998,79.040001,79.379997,555600,78.324524
"915",78.639999,79.540001,78.410004,79.379997,590400,78.324524
"916",79.5,79.889999,78.839996,79.400002,536800,78.344269
"917",79.580002,81.419998,79.470001,81.400002,635300,80.317673
"918",81.650002,81.940002,80.25,80.940002,680000,79.8638
"919",80.440002,81.230003,80.309998,80.699997,531000,79.883583
"920",80.970001,81.730003,80.43,81.209999,578700,80.388428
"921",81.360001,82.059998,80.559998,81.980003,484900,81.150642
"922",81.980003,81.989998,80.099998,80.18,890800,79.368851
"923",80.379997,81.790001,79.720001,81.730003,633500,80.903175
"924",81.940002,83.589996,81.510002,83.18,912900,82.338501
"925",83.580002,83.919998,80.879997,81.660004,954000,80.833878
"926",82.739998,83.080002,81.269997,81.870003,891700,81.041756
"927",81.519997,82.5,80.050003,81.349998,827200,80.527016
"928",82.010002,84.470001,81.730003,83.410004,800900,82.566177
"929",83.5,83.860001,81.75,82.019997,854300,81.190231
"930",82.580002,84.870003,82.07,84.550003,781600,83.694641
"931",85.07,85.349998,83.489998,84.209999,1155100,83.358078
"932",84.5,85.599998,84.07,84.410004,792200,83.556061
"933",84.599998,87.639999,83.879997,85.209999,1228000,84.347969
"934",84.290001,86.269997,83.32,85.849998,1071700,84.981491
"935",85.839996,87.260002,85.419998,85.589996,1915200,84.724113
"936",83.720001,84,82.309998,83.459999,1420700,82.615662
"937",83.209999,84.089996,82.720001,83.93,1069400,83.08091
"938",83.949997,84.550003,82.339996,82.43,915900,81.596092
"939",82.260002,83.220001,81.43,82.199997,1038800,81.368416
"940",81.690002,83.279999,81.150002,83.059998,850700,82.219719
"941",84.209999,84.970001,83.660004,83.860001,806800,83.01162
"942",84.389999,84.389999,83.300003,83.769997,885600,82.922523
"943",83.879997,85.160004,83.419998,84.120003,879900,83.26899
"944",84.5,84.980003,81.910004,82.559998,699000,81.72477
"945",80.949997,85.019997,80.949997,84.43,611400,83.575859
"946",85.129997,86.519997,85,86.32,424700,85.446739
"947",87.239998,88.599998,85.919998,86.510002,598900,85.634804
"948",87.25,88.82,87.129997,88.199997,600500,87.307709
"949",89.07,89.870003,88.059998,89.830002,560700,88.921227
"950",90.550003,91.269997,89.809998,90.589996,722100,89.673531
"951",90.989998,93.150002,90.82,91.870003,775300,90.94059
"952",91.510002,92.309998,89.669998,89.889999,768700,88.980621
"953",90.339996,91.519997,89.959999,90.82,776900,89.901215
"954",89.93,91.470001,89.440002,90.970001,532100,90.049683
"955",91.120003,92.660004,90.699997,91.519997,1506300,90.594131
"956",91.050003,91.589996,89.900002,90.419998,779700,89.505249
"957",91.199997,92.379997,90.589996,91.480003,778800,90.554535
"958",91.480003,92.300003,90.489998,90.769997,883700,89.851715
"959",91.129997,91.650002,90.410004,90.860001,1261300,89.940804
"960",91.589996,91.790001,90.489998,91.589996,731800,90.663422
"961",90.279999,90.830002,89.010002,90.07,486400,89.158791
"962",89.760002,90.300003,88.629997,89.059998,736400,88.159012
"963",87.440002,88.489998,86.860001,87.349998,950600,86.466316
"964",87.099998,88.5,84.139999,86.860001,1265800,85.98127
"965",87.040001,88.010002,85.639999,87.139999,851700,86.258438
"966",88.839996,90.239998,87.669998,88.589996,1017800,87.693764
"967",89.449997,92.019997,89.449997,91.610001,973100,90.683212
"968",90.419998,90.980003,85.580002,86.779999,1044000,86.146576
"969",88.989998,91.580002,87.910004,90.82,1063100,90.157089
"970",90.68,91.849998,90.550003,91.080002,518800,90.415192
"971",98.040001,99.059998,93.43,93.529999,1053000,92.847305
"972",94.139999,96.480003,94.029999,95.110001,1016800,94.415779
"973",95.889999,96.339996,93.110001,93.800003,936000,93.115341
"974",93.290001,93.629997,91.370003,92.360001,546300,91.685852
"975",92.510002,95.230003,92.510002,94.989998,640700,94.296646
"976",96.589996,97.839996,95.43,97.389999,1000900,96.679131
"977",96.830002,97.07,95.010002,95.949997,730900,95.249641
"978",96.029999,96.489998,94.669998,94.980003,636100,94.286728
"979",94.809998,95.199997,93.599998,94.370003,774600,93.681175
"980",94.559998,95.419998,93.660004,94.379997,637900,93.691109
"981",95.349998,95.889999,94,94.699997,540700,94.008759
"982",96.139999,98.589996,95.800003,97.519997,1151100,96.808182
"983",97.43,97.699997,96.169998,96.690002,900800,95.984245
"984",97.360001,98.160004,96.529999,97.139999,453300,96.430954
"985",96.82,97.120003,95.059998,95.970001,1498800,95.269493
"986",97.519997,98.25,96.970001,97.07,1026100,96.361465
"987",96.230003,96.800003,95.139999,96.139999,737100,95.438255
"988",96.489998,97.970001,96.290001,96.75,1314300,96.043808
"989",97.580002,99.389999,97.480003,98.410004,886200,97.691689
"990",98.650002,98.989998,97.410004,98.199997,868700,97.483215
"991",97.730003,99.330002,97.57,98.629997,813800,97.91008
"992",98.980003,99.419998,97.730003,98.529999,1111000,97.810814
"993",97.830002,98.599998,96.980003,98.209999,706900,97.493149
"994",97.400002,98.779999,97.32,98.480003,730800,97.761177
"995",99.260002,99.540001,97.059998,97.139999,682400,96.430954
"996",97.470001,99.989998,97.190002,99.769997,881900,99.041763
"997",100,100.370003,98.459999,99.019997,891800,98.297226
"998",99.559998,100.290001,98.709999,99.75,964800,99.021904
"999",99.839996,100.639999,98.790001,100.050003,1774600,99.319717
"1000",98.300003,101.269997,97.629997,100.720001,1023700,99.984825
"1001",100.550003,100.550003,98.349998,99.400002,1060300,98.674461
"1002",100.529999,100.75,99.379997,99.730003,593300,99.002052
"1003",100.309998,100.480003,99.309998,100.25,249700,99.518257
"1004",101.440002,101.610001,100.019997,100.370003,408600,99.637383
"1005",101.18,101.629997,99.059998,99.510002,501900,98.783653
"1006",99.949997,101.150002,99.650002,100.779999,418200,100.04438
"1007",100.779999,101.870003,100.510002,101.790001,504200,101.04702
