"","NUE.Open","NUE.High","NUE.Low","NUE.Close","NUE.Volume","NUE.Adjusted"
"123",57.150002,58.509998,57.150002,58.169998,2050400,51.592869
"124",58.470001,58.799999,57.779999,58.169998,1793300,51.592869
"125",58.549999,59.119999,57.849998,57.869999,2605000,51.326782
"126",58.150002,59.119999,58.110001,58.869999,1794300,52.213718
"127",58.93,59.43,58.049999,59.16,2776800,52.470928
"128",58.900002,59.900002,58.639999,59.189999,2290400,52.497543
"129",59.330002,59.400002,57.43,58.200001,2530700,51.619473
"130",57.93,59.48,57.560001,58.709999,1958800,52.071812
"131",58.869999,59.259998,58.209999,58.599998,2219400,51.974247
"132",58.84,59.139999,58.41,58.939999,1751400,52.275803
"133",59.209999,60.869999,58.720001,60.5,3822100,53.659428
"134",60.52,60.540001,59.639999,59.720001,2001800,52.967613
"135",59.860001,60.27,59.529999,60.119999,1691500,53.322388
"136",59.889999,60,58.66,59.349998,3079600,52.639439
"137",59.560001,60.790001,59.360001,60.66,4081900,53.801323
"138",59.619999,60.939999,58.75,59.919998,4061600,53.144993
"139",59.759998,60.560001,59.68,60.23,3382800,53.419945
"140",60.209999,60.630001,59.759998,60.509998,2596800,53.668293
"141",61.279999,62.259998,60.830002,60.919998,3223600,54.031925
"142",61.049999,61.279999,58.009998,58.119999,4601300,51.548515
"143",58.240002,59.07,57.759998,58.669998,2939800,52.036327
"144",58.279999,58.290001,57.049999,57.459999,2966100,50.963146
"145",57.959999,58.07,57.209999,57.669998,2392700,51.149403
"146",57.869999,57.950001,56.759998,57.150002,1862800,50.688198
"147",56.709999,57.009998,56,56.880001,2400800,50.448727
"148",56.77,57.419998,56.650002,57.110001,1333500,50.652718
"149",57.459999,57.540001,56.900002,57.48,1259300,50.980888
"150",57.959999,58.130001,57.369999,57.860001,1907200,51.317921
"151",57.720001,58.07,56.860001,57.549999,1763900,51.042973
"152",57.41,57.48,56.740002,57.139999,1807900,50.679321
"153",56.509998,57.290001,56.299999,56.540001,2246100,50.147171
"154",56.220001,56.639999,55.299999,55.369999,2179900,49.109455
"155",55.630001,56,55.290001,55.720001,2381300,49.41988
"156",55.810001,56.23,55.380001,55.57,1359600,49.286842
"157",55.91,56.860001,55.830002,56.73,2521100,50.315681
"158",56,56.060001,54.34,54.349998,2840500,48.204788
"159",54.330002,54.630001,54.02,54.110001,2279500,47.991913
"160",54.290001,54.470001,53.599998,53.73,1487300,47.654884
"161",54.09,54.669998,53.700001,54.650002,1724200,48.470863
"162",54.27,55.200001,54.119999,54.91,1350900,48.701473
"163",54.970001,55.189999,54.299999,54.59,1423600,48.417652
"164",54.939999,55,54.080002,54.709999,1671800,48.524082
"165",54.91,54.939999,54.029999,54.580002,1675500,48.408779
"166",54.27,55.470001,53.849998,54.93,1884000,48.719212
"167",54.93,55.959999,54.630001,55.68,1504100,49.384411
"168",56.099998,56.25,55.049999,55.110001,1714400,48.878857
"169",55.610001,55.830002,55.169998,55.5,1935000,49.224754
"170",55.650002,56.189999,54.290001,54.790001,2489600,48.595036
"171",54.93,55.549999,54.830002,55.310001,1615600,49.056244
"172",55.25,55.380001,53.950001,54.259998,1944100,48.124954
"173",53.950001,54.959999,53.549999,54.549999,2552700,48.382172
"174",55,55.060001,53.759998,53.970001,2706900,47.867748
"175",53.419998,53.529999,51.669998,53.48,4157100,47.433151
"176",53.220001,53.73,53.16,53.599998,2267400,47.539581
"177",54.16,54.23,53.330002,53.959999,2520300,47.858879
"178",53.450001,54.259998,53.18,53.5,3595300,47.450886
"179",53.580002,54.560001,53.34,54.27,2479300,48.133827
"180",54.27,55.330002,53.799999,55.110001,2685900,48.878857
"181",55.290001,56.310001,55.259998,55.98,2800600,49.650482
"182",55.639999,56.040001,54.32,54.509998,2340000,48.346695
"183",53.82,54.799999,53.790001,54.529999,2397800,48.364429
"184",54.43,54.73,53.419998,54.299999,2156300,48.160439
"185",54.349998,54.860001,54.07,54.09,1506200,47.974186
"186",54.419998,55.650002,54.189999,55.610001,2124100,49.322319
"187",54.799999,55.580002,54.369999,55.490002,3139900,49.552711
"188",55.360001,56.099998,55.150002,56.040001,1906200,50.043865
"189",55.48,56.330002,55.43,56.049999,2796200,50.052788
"190",56.200001,56.27,55.27,55.959999,3030500,49.97242
"191",56,56.509998,55.73,56.110001,2131500,50.10638
"192",56.549999,56.900002,56.25,56.669998,2700700,50.606449
"193",56.41,56.470001,55.740002,56.150002,1433500,50.142094
"194",56.060001,56.139999,54.93,55.400002,2116200,49.472343
"195",55.560001,55.91,55.169998,55.369999,1270900,49.445553
"196",55.580002,57.34,55.470001,57.34,3523900,51.204765
"197",56.990002,57.669998,56.610001,57.419998,2213100,51.276207
"198",58.200001,58.66,57.880001,58.310001,2268300,52.070976
"199",58.73,58.759998,57,57.209999,1759000,51.08868
"200",57.150002,57.639999,56.91,57.110001,2107700,50.999378
"201",57.310001,57.639999,57.130001,57.279999,2048000,51.15118
"202",56.700001,58.650002,56.009998,58.619999,3268000,52.347809
"203",59.049999,60.27,59.02,60,3982200,53.580158
"204",60,60.540001,59.439999,59.450001,2968900,53.089005
"205",59.639999,59.959999,59.360001,59.779999,3123000,53.383694
"206",59.630001,59.720001,58.889999,58.990002,2926000,52.67823
"207",59.310001,59.810001,58.84,59.73,2461500,53.33905
"208",59.130001,59.869999,58.830002,59.490002,2455700,53.124729
"209",59.040001,59.169998,58.41,58.470001,2581800,52.21386
"210",58.040001,58.490002,57.720001,57.830002,3763700,51.642338
"211",58.68,59.959999,58.459999,58.799999,2238100,52.508553
"212",58.860001,59.110001,58.209999,58.450001,1471200,52.195999
"213",58.52,58.52,57.669998,58,1955700,51.794151
"214",58.299999,58.77,57.869999,57.98,1486000,51.776291
"215",57.849998,57.959999,57.400002,57.689999,1163000,51.517311
"216",57.509998,57.849998,57.080002,57.700001,1284800,51.526249
"217",57.09,57.169998,56.349998,56.52,1954400,50.472504
"218",56.73,56.860001,55.380001,55.830002,2551600,49.856327
"219",55.369999,56.029999,55.099998,55.700001,1836600,49.740242
"220",55.380001,55.490002,54.400002,54.860001,1815300,48.990116
"221",54.279999,55.169998,53.709999,54.939999,2428700,49.061565
"222",55.299999,55.349998,54.400002,54.790001,1650500,48.927608
"223",54.5,55.09,54.32,54.799999,1405800,48.936531
"224",54.740002,55.630001,54.599998,55.560001,1517800,49.615227
"225",55.73,56.23,55.68,55.98,1434800,49.990284
"226",56.189999,56.610001,56,56.150002,995200,50.142094
"227",56.439999,56.599998,55.84,55.93,421200,49.945629
"228",55.939999,56,55.169998,55.849998,1763000,49.874195
"229",55.889999,56.43,55.509998,56.279999,1830900,50.25819
"230",56.290001,57.709999,56.27,57.360001,2208600,51.222626
"231",57.360001,58.43,57.200001,57.5,6640900,51.347645
"232",57.75,58.27,56.470001,57.299999,3614900,51.169052
"233",57.959999,59.66,57.939999,58.82,3643700,52.526413
"234",58.48,58.48,57.380001,57.639999,2425200,51.472672
"235",58.189999,59.099998,57.919998,57.939999,2899100,51.740574
"236",58.110001,58.669998,57.98,58.59,2227300,52.321022
"237",59.900002,60.950001,59.049999,60.169998,5874700,53.73196
"238",60.509998,61.57,60.099998,61.27,5465400,54.714264
"239",61.82,62.119999,60.900002,61.950001,4733000,55.321507
"240",61.700001,62,61.040001,61.849998,2951100,55.232208
"241",61.490002,62.18,59.5,59.540001,3914300,53.169376
"242",60.27,60.389999,59.23,60.110001,6442200,53.678379
"243",60.119999,62.07,60.119999,62.009998,3147400,55.375095
"244",61.93,62.779999,61.709999,62.43,2900800,55.750149
"245",64.150002,64.43,63.27,63.849998,3960400,57.018215
"246",64.370003,64.730003,63.900002,64.529999,2827400,57.625454
"247",64.519997,64.599998,63.580002,64.559998,2247600,57.652241
"248",64.599998,64.860001,64.339996,64.730003,2502700,57.804062
"249",64.739998,64.739998,64.139999,64.610001,2065500,57.696907
"250",64.239998,64.470001,63.93,64.339996,1138200,57.7957
"251",64.75,64.75,63.57,63.580002,1519400,57.113007
"252",64.209999,66.550003,64.099998,66.519997,3755900,59.753952
"253",66.790001,67.730003,66.440002,67.389999,3772500,60.535469
"254",67.529999,67.650002,66.599998,67.220001,2529300,60.382782
"255",67.370003,67.910004,66.690002,67.860001,2660800,60.957664
"256",67.800003,68.330002,67.519997,68.239998,3118200,61.299015
"257",68.230003,68.230003,67.699997,67.779999,3289300,60.885811
"258",67.769997,69.059998,67.309998,68.940002,2539300,61.927826
"259",69.349998,70.18,68.900002,70.18,2027400,63.041687
"260",70.150002,70.480003,68.800003,69.019997,2637300,61.999691
"261",69.07,70.199997,68.269997,68.949997,4299700,61.93681
"262",69.389999,69.550003,68.589996,69.260002,1952200,62.215279
"263",69.040001,69.43,68.5,68.82,2798200,61.820026
"264",69.190002,69.230003,68.209999,68.720001,3272800,61.730206
"265",68.870003,69.099998,68.18,68.989998,2432300,61.972717
"266",68.690002,69.68,67.699997,68.980003,2786800,61.96376
"267",69.470001,69.910004,68.860001,69.010002,1872900,61.990688
"268",69.709999,69.760002,67.989998,68.239998,3857400,61.299015
"269",68.400002,69.550003,68.089996,69.540001,2778200,62.466778
"270",69.459999,69.980003,68.970001,69.040001,2448400,62.017643
"271",69.610001,70.029999,66,66.82,4430800,60.023464
"272",67.93,67.989998,66.339996,66.959999,4875700,60.149208
"273",66.650002,67.099998,65.900002,66.379997,3209400,59.628208
"274",65.800003,65.879997,64.080002,64.239998,3814100,57.705872
"275",63.599998,64.809998,61.849998,62.540001,4241500,56.178795
"276",61.040001,63.830002,60.310001,63.599998,5682400,57.130974
"277",63.41,64.190002,62.919998,62.919998,3153200,56.520134
"278",63.040001,63.080002,60.380001,60.380001,3362300,54.238499
"279",61.68,62.27,59.5,61.77,3291700,55.487114
"280",62.25,64.029999,61.939999,63.439999,2800300,56.987251
"281",63.209999,64.529999,62.720001,64.080002,3192100,57.56216
"282",63.330002,65.379997,63.330002,65.190002,3077100,58.559246
"283",65.860001,66,64.589996,65.580002,2524100,58.909588
"284",65.379997,69.5,64.900002,68.540001,5312800,61.568508
"285",68.029999,69.120003,67.089996,67.559998,3453400,60.688187
"286",67.559998,68.209999,66.849998,66.849998,1633300,60.050396
"287",67.379997,67.919998,66.800003,66.949997,2606500,60.140228
"288",67.230003,67.43,66.139999,66.940002,1313100,60.131248
"289",68.040001,68.440002,66.949997,67.879997,1703900,60.975636
"290",67.620003,68.449997,67.269997,67.290001,1717200,60.44566
"291",67.629997,67.769997,65.389999,65.400002,2602600,58.74789
"292",66.489998,68.269997,66,67.529999,5096300,60.661232
"293",67.18,68.150002,65.959999,67.879997,3877000,60.975636
"294",67.309998,69.120003,67.25,67.860001,3345100,60.957664
"295",68.099998,68.389999,66.699997,67.779999,3095100,60.885811
"296",67.709999,69.790001,67.709999,69.480003,3745100,62.412903
"297",69.43,69.43,67,67.629997,3220000,60.751072
"298",68.269997,68.730003,66.620003,67.160004,3154400,60.328876
"299",66.980003,67.93,66.980003,67.690002,1625900,60.804955
"300",67.790001,68.970001,67.279999,67.529999,2146200,60.661232
"301",67.989998,68.120003,65.860001,66,2287200,59.286869
"302",66.129997,66.970001,66,66.18,1627500,59.448547
"303",66.190002,67.360001,65.690002,66.589996,3052300,59.816849
"304",66.470001,66.559998,64.699997,65.330002,2141500,58.685009
"305",65.529999,66.080002,64.169998,64.199997,2923700,57.669945
"306",64.5,65.739998,64.389999,65.349998,2549000,58.70298
"307",64.610001,64.610001,61.040001,61.09,3619400,54.876274
"308",61.360001,61.540001,59.299999,59.439999,3206600,53.394104
"309",60.450001,60.939999,59.290001,60.599998,2106400,54.436119
"310",61.259998,61.810001,59.779999,60.23,2684100,54.103752
"311",59.889999,60.23,58.740002,59.32,2174300,53.624634
"312",60.25,61.389999,60.060001,61.09,2692200,55.224693
"313",60.799999,61.32,59.279999,59.849998,1887300,54.103756
"314",60.389999,61.060001,60.119999,60.790001,1569700,54.95351
"315",59.099998,61.240002,58.950001,61.130001,2346300,55.260853
"316",61.689999,63.310001,61.66,63.099998,3859000,57.041718
"317",62.459999,62.490002,60.09,60.689999,1899100,54.863098
"318",61.139999,61.509998,60.459999,60.540001,1401600,54.727509
"319",61.709999,62.630001,61.360001,62.16,2734800,56.191967
"320",61.77,62.009998,60.630001,60.98,1658800,55.125263
"321",61.279999,62.369999,61.220001,61.919998,1421500,55.975002
"322",62.330002,62.68,61.049999,61.630001,1490100,55.71286
"323",62.150002,62.639999,61.619999,62.459999,1777500,56.463165
"324",63.169998,64.349998,63.02,64.129997,2575100,57.972824
"325",65.209999,66.160004,64.889999,65.419998,3854900,59.138969
"326",64.309998,66.099998,63.259998,65.129997,4019200,58.876808
"327",65.199997,65.220001,63,63.549999,2854900,57.448517
"328",63.200001,63.639999,62.529999,62.880001,2339000,56.842838
"329",63.5,64.169998,60.849998,62.259998,4538300,56.282368
"330",61.990002,63.490002,61.73,63.18,1995600,57.114037
"331",63.720001,63.77,61.970001,63.139999,1962500,57.077873
"332",62.799999,63.099998,61.130001,62.029999,2363400,56.074451
"333",62.220001,62.5,61.040001,61.619999,2289700,55.703808
"334",61.369999,61.75,59.810001,60.360001,3294100,54.564781
"335",60.68,61.630001,60.669998,60.990002,2184700,55.1343
"336",60.849998,61.700001,60.48,61.220001,2277900,55.342213
"337",60.799999,63.220001,60.66,62.939999,2398600,56.897079
"338",63.09,63.310001,62.540001,62.84,1588200,56.806675
"339",62.639999,63.150002,62.07,62.619999,1847800,56.6078
"340",63.02,63.150002,62.450001,62.709999,1372500,56.689167
"341",63,64.410004,62.830002,63.849998,2077700,57.719704
"342",63.889999,64.300003,62.950001,63.119999,3020600,57.059792
"343",63.380001,63.400002,62.470001,62.759998,2836500,56.734364
"344",62.259998,63.040001,62.02,63,2478800,56.951317
"345",63,65.059998,62.959999,64.980003,3516800,58.741222
"346",65.199997,66.25,65.010002,65.760002,2824300,59.446327
"347",65.629997,66.099998,64.940002,65.540001,1783400,59.247456
"348",65.599998,65.639999,64.330002,65.18,1472800,58.922016
"349",65.5,66.139999,65,65.050003,1548100,58.804508
"350",64.470001,64.5,63.57,64.220001,1257800,58.05418
"351",64.330002,64.730003,63.66,64.610001,3727500,58.406746
"352",64.239998,64.470001,63.66,63.970001,1269300,57.828186
"353",63.330002,63.84,62.5,62.720001,1777200,56.6982
"354",63.369999,64.589996,63.310001,64.099998,1942300,57.945705
"355",65.099998,66.230003,64.150002,64.190002,2994000,58.027065
"356",66.029999,66.230003,65.519997,65.800003,2666200,59.482491
"357",66.099998,66.769997,65.239998,65.629997,1982600,59.328808
"358",65.690002,66.699997,65.660004,66.279999,2667800,59.916401
"359",66.779999,67.32,66.190002,67.269997,2898200,60.811348
"360",66.989998,67.309998,65.949997,66.410004,2415500,60.03392
"361",66.419998,66.919998,66.25,66.849998,1814000,60.431686
"362",66.910004,67.690002,66.580002,67.080002,2150000,60.63961
"363",67.519997,67.940002,66.690002,67.07,1499800,60.630543
"364",67.099998,67.269997,66.540001,66.769997,1200600,60.359356
"365",68.050003,68.730003,66.870003,68.529999,3845900,61.950378
"366",68.760002,68.839996,66.389999,66.849998,3888900,60.431686
"367",66.209999,67.120003,66.050003,66.75,2435400,60.341282
"368",65.300003,65.769997,64.059998,65.470001,3107300,59.184177
"369",66.07,66.07,64.800003,65.879997,2227400,59.55481
"370",65.57,65.650002,64.660004,64.870003,2318600,58.641777
"371",65.620003,66.349998,65.169998,66.199997,2483400,59.844074
"372",65.449997,65.599998,62.540001,63.459999,3126900,57.367153
"373",63.709999,64.400002,63.389999,64.120003,1845000,57.963783
"374",64.330002,64.660004,62.970001,62.990002,1748500,56.942287
"375",62.549999,62.919998,61.689999,62.700001,1894200,57.024136
"376",62.900002,63.25,62.48,62.5,1763800,56.842236
"377",62.029999,63.029999,62,62.849998,1505300,57.160549
"378",63.330002,63.439999,61.490002,61.68,1100200,56.096462
"379",62.34,63.290001,62.099998,63,1876900,57.296978
"380",62.700001,63.59,62.240002,63.34,1031800,57.606197
"381",63.73,64.199997,63.27,64.169998,1257300,58.361065
"382",64.379997,65.209999,64.269997,64.730003,1449700,58.870377
"383",63.84,64.639999,63.689999,63.919998,2719100,58.133694
"384",64.5,64.870003,63.830002,63.869999,1854200,58.088219
"385",63.869999,64.349998,63.779999,64.120003,1272200,58.315594
"386",64.269997,64.639999,63.779999,64.010002,1359400,58.215546
"387",63.959999,64.769997,63.810001,64.620003,1861500,58.770329
"388",64.870003,65.900002,64.75,65.610001,2634400,59.670712
"389",65,65.389999,63.34,64.669998,3770700,58.815796
"390",65.089996,66.470001,64.910004,66.25,3219800,60.252766
"391",66.489998,67.389999,65.870003,66.720001,3013900,60.680233
"392",68.379997,68.839996,67.43,67.82,4795600,61.680649
"393",67.959999,68.099998,67.260002,67.980003,3102600,61.826172
"394",67.5,67.699997,66.370003,67.559998,2866500,61.44418
"395",67.809998,68.050003,67.339996,67.610001,1672600,61.489658
"396",67.889999,68.059998,67.080002,67.209999,2654900,61.125866
"397",67.209999,67.760002,66.300003,66.93,3188500,60.87122
"398",66.860001,67.389999,65.449997,65.690002,3227900,59.743462
"399",64.849998,65.32,64.209999,64.540001,3081900,58.697571
"400",64.849998,65.080002,64.150002,64.470001,1589600,58.633904
"401",64.260002,64.540001,63.77,64.010002,2436800,58.215546
"402",64.82,65.349998,64.459999,64.540001,1502500,58.697571
"403",64.68,64.959999,64.120003,64.440002,1196600,58.606628
"404",64.419998,64.610001,63.360001,63.41,2159000,57.669857
"405",62.889999,63.93,62.560001,63.450001,2980300,57.706238
"406",63.720001,64.18,63.09,63.16,2836300,57.442493
"407",63.330002,63.709999,63.240002,63.560001,1345700,57.806282
"408",62.529999,62.689999,60.959999,61.110001,3765600,55.57806
"409",61.48,62.299999,61.259998,61.759998,3865100,56.169224
"410",61.68,62.599998,60.93,62.380001,2155200,56.733097
"411",62.650002,63.060001,62.389999,62.549999,2766100,56.887711
"412",62.689999,64.260002,62.689999,63.799999,2835300,58.024551
"413",63.950001,64.230003,63.59,63.790001,1454400,58.015461
"414",63.490002,63.490002,61.889999,62.02,2074700,56.405693
"415",62.77,63.130001,62.119999,62.52,3158000,56.860424
"416",62.959999,63.919998,62.82,63.709999,1587300,57.942699
"417",64.150002,64.489998,63.369999,63.830002,1225900,58.051834
"418",63.830002,64.5,63.09,64.089996,1571100,58.2883
"419",63.66,63.759998,62.549999,62.790001,2276200,57.105988
"420",62.450001,63.009998,62.25,62.5,2203100,56.842236
"421",61.759998,62.509998,61.259998,62.209999,2841400,56.578487
"422",62.040001,63.799999,61.84,63.630001,3208100,57.869946
"423",62.970001,64.139999,62.869999,63.310001,1750200,57.578907
"424",63.700001,63.700001,62.540001,63.240002,2100500,57.515247
"425",63.41,63.610001,62.389999,62.439999,1300100,56.78767
"426",61.740002,62.849998,61.299999,62.700001,2107200,57.024136
"427",63.009998,63.799999,62.650002,63.560001,1536600,57.806282
"428",64.169998,64.379997,63.299999,63.5,1430800,57.751709
"429",63.400002,63.450001,61.860001,62.580002,2479300,56.914993
"430",62.720001,63.790001,62.700001,63.049999,1310100,57.342442
"431",63.5,64.800003,63.389999,64.269997,1997000,58.452
"432",64.75,65.370003,64.559998,64.839996,1666400,58.970402
"433",65.809998,65.900002,64.269997,64.410004,1730000,58.579338
"434",64.540001,64.870003,63.619999,64.379997,3230200,58.552048
"435",64.400002,65.07,63.619999,63.689999,1368700,57.924515
"436",64.019997,64.830002,64,64.660004,1817300,58.806705
"437",64.449997,64.57,63.209999,63.290001,1934800,57.560726
"438",63.119999,63.459999,62.700001,63.07,1522200,57.707119
"439",62.970001,63.650002,62.900002,63.450001,1825200,58.05481
"440",63.779999,64.830002,63.419998,64.300003,3059200,58.832531
"441",64.209999,65.419998,64.080002,65.300003,2318200,59.747505
"442",65.580002,65.629997,65.040001,65.389999,2066900,59.829849
"443",65.559998,66.029999,64.559998,65,1632000,59.473007
"444",64.690002,65.050003,63.540001,64.290001,1790100,58.823376
"445",64.230003,64.800003,63.77,64.720001,1567200,59.216812
"446",64.580002,64.699997,63.619999,63.700001,1747500,58.283546
"447",63.599998,63.880001,61.009998,61.040001,3776900,55.849731
"448",61,61.799999,60.200001,60.459999,2474700,55.319046
"449",61.790001,61.790001,60.16,60.810001,3151900,55.63929
"450",60.060001,60.68,58.75,58.77,3280000,53.772743
"451",59,59.669998,58.59,58.950001,3462700,53.937435
"452",59.040001,59.130001,58.009998,59.09,2446200,54.065544
"453",58.790001,59.09,56.91,58.299999,3846100,53.342716
"454",58.41,58.900002,58,58.389999,3484000,53.42506
"455",58.529999,59.52,58.200001,59.18,2767900,54.147888
"456",57.639999,58.98,57.139999,58.619999,3619000,53.635498
"457",58.200001,59.009998,55.59,55.66,4707600,50.9272
"458",56.200001,58.189999,56.07,57.720001,3944300,52.812023
"459",56.259998,57.349998,55.549999,56.130001,4610100,51.357235
"460",57.040001,57.779999,56.18,56.849998,3574600,52.015999
"461",56.919998,58.150002,56.799999,57.91,3865200,52.985874
"462",58.700001,59.720001,58.560001,59.119999,3923000,54.092995
"463",59.68,60.150002,58.779999,60.009998,3035600,54.907314
"464",60.580002,60.869999,59.470001,60.52,2868200,55.373943
"465",60.790001,62.200001,60.75,61.360001,3617300,56.142517
"466",61.290001,62.490002,61.290001,62.43,2166800,57.121536
"467",63.150002,64.25,62.509998,64.209999,4019600,58.750183
"468",63.919998,64.480003,63.610001,64.120003,2922300,58.667835
"469",63.299999,63.509998,61.669998,62.779999,3217000,57.441772
"470",62.509998,63.299999,61.970001,62.16,2603600,56.874489
"471",62.27,64.110001,62.27,63.080002,1990400,57.716267
"472",63.349998,63.93,61.57,62.099998,1903900,56.819592
"473",61.84,63.07,61.630001,62.849998,2041700,57.505821
"474",62.599998,63.810001,62.599998,63.23,2989500,57.853512
"475",63.18,63.18,61.669998,62.139999,1785800,56.856194
"476",61.23,61.419998,59.610001,60.18,2426800,55.062855
"477",60.720001,61.43,59.650002,60.66,1981200,55.502045
"478",59.48,59.84,58.23,59.419998,1019100,54.367477
"479",59.709999,60.73,59.310001,59.400002,1936800,54.349174
"480",58.700001,59.009998,57.130001,58.279999,3437700,53.324413
"481",58.25,59.66,57.049999,59.650002,2360600,54.577923
"482",59.689999,60.490002,59,59.98,1658700,54.87986
"483",59.57,60.490002,59.57,60.41,2403200,55.273304
"484",62.080002,62.779999,60.509998,61.189999,2519600,55.986977
"485",61.189999,61.779999,59.59,59.66,3068300,54.587074
"486",58.279999,59.189999,57.349998,59.18,2284600,54.147888
"487",59.619999,60.599998,57.290001,57.509998,2205700,52.619884
"488",57.400002,57.700001,56.07,56.98,1887000,52.134956
"489",58.119999,58.27,56.220001,56.459999,1578100,51.659172
"490",57.360001,57.720001,56.200001,56.299999,3010800,51.512772
"491",56.77,56.990002,55.52,55.700001,3120500,50.963795
"492",55.299999,57.439999,55.299999,56.389999,3614800,51.595123
"493",56.48,57.200001,54.130001,54.82,3694700,50.158615
"494",55.189999,55.790001,54.48,54.970001,2841700,50.295864
"495",55,56.259998,53.27,53.619999,2614100,49.06065
"496",53.700001,54.02,51.610001,52.259998,3036300,47.816299
"497",52.259998,53.27,51.59,51.93,5453100,47.514359
"498",51.439999,51.720001,50.02,50.029999,994100,45.775913
"499",50.529999,52.330002,49.790001,52.310001,1776600,47.862049
"500",51.59,52.470001,50.52,52.459999,2062600,47.99929
"501",52.240002,52.810001,51.560001,51.900002,1860400,47.851765
"502",51.950001,52.23,51.02,51.810001,1681700,47.768791
"503",50.869999,52.450001,50.630001,52.209999,2707300,48.137592
"504",51.759998,52.380001,50.91,51.299999,3321900,47.298573
"505",52.66,54.139999,52.049999,53.830002,2662400,49.631233
"506",54.27,54.599998,53.299999,53.419998,3021800,49.253208
"507",54.18,55.400002,54.18,55.259998,2835600,50.949692
"508",55.990002,56.380001,54.849998,55.919998,2145100,51.558212
"509",55.779999,56.509998,55.419998,56.490002,2042400,52.083752
"510",56.189999,56.650002,55.75,56.59,1619900,52.175949
"511",56.209999,56.630001,55.759998,56.259998,1696100,51.871689
"512",56.389999,56.630001,55.52,55.880001,1689300,51.521324
"513",56,57.09,55.84,56.869999,2633200,52.434113
"514",56.619999,58.169998,56.34,57.740002,1926400,53.236248
"515",58.18,58.889999,57.5,58.73,3000500,54.149029
"516",58.119999,58.200001,57.16,57.700001,3052100,53.199375
"517",57.860001,58,56.48,57.279999,2165100,52.81213
"518",57.009998,57.130001,56.490002,56.869999,1884000,52.434113
"519",57.849998,58.580002,57.450001,58.099998,3417000,53.568169
"520",57.66,58.509998,56.900002,58.5,2963200,53.936966
"521",60.209999,61.279999,59.389999,60.130001,3435000,55.439827
"522",60.27,60.849998,59.509998,60.34,3529200,55.633446
"523",59.740002,61.560001,58.900002,61.240002,4474900,56.463245
"524",61.259998,61.98,61.18,61.48,2904000,56.684528
"525",61.470001,62.310001,61.130001,62.099998,2545400,57.256168
"526",61.93,61.93,61.150002,61.380001,2355100,56.592327
"527",61.119999,61.349998,60.279999,60.439999,3132500,55.725647
"528",59.98,60.380001,58.849998,59.34,2769300,54.711449
"529",59.32,59.869999,58.849998,59.82,2795600,55.154003
"530",59.650002,60.040001,59.029999,59.900002,2602200,55.227772
"531",60.41,61.73,60.200001,61.580002,2430900,56.776733
"532",62.009998,62.119999,60.82,61.25,2166400,56.472469
"533",60.700001,60.75,59.130001,59.73,4712200,55.071022
"534",60.619999,60.880001,59.040001,59.5,3952500,54.858967
"535",59.25,60.07,59.169998,59.889999,2712800,55.218544
"536",60.169998,61.73,59.990002,61.48,2469900,56.684528
"537",61.439999,61.700001,60.740002,61.060001,2252100,56.297295
"538",61.560001,62.040001,60.970001,61.189999,1852500,56.417149
"539",61.360001,61.59,60.98,61.459999,1766200,56.666084
"540",61.16,61.709999,60.93,61.060001,1278000,56.297295
"541",60.900002,61.43,60.470001,60.900002,2706700,56.149773
"542",60.98,60.98,60.290001,60.57,2428000,55.845505
"543",60.779999,61.110001,59.880001,60.369999,2004800,55.661106
"544",60.5,61.259998,60.009998,60.849998,2076500,56.103668
"545",60.779999,60.91,60.25,60.369999,1821100,55.661106
"546",60.48,60.549999,59.619999,59.650002,1807300,54.997269
"547",59.5,59.599998,58.900002,59.009998,2631200,54.407188
"548",58.470001,58.470001,57.599998,57.790001,2013800,53.282349
"549",57.580002,58.990002,57.34,58.970001,2691100,54.370308
"550",59.189999,59.610001,58.959999,59.060001,1753400,54.453285
"551",59.529999,59.849998,59.240002,59.5,2048200,54.858967
"552",59.189999,59.209999,58.68,58.82,2536300,54.232006
"553",58.790001,59.310001,58.169998,58.529999,4344000,53.964626
"554",58.869999,59.490002,58.549999,58.91,2606400,54.314987
"555",59.279999,59.700001,58.630001,58.970001,2448800,54.370308
"556",59.009998,59.009998,57.32,58.150002,1622300,53.614269
"557",57.759998,59.02,57.630001,58.82,1612400,54.232006
"558",58.23,58.349998,56.68,57,2190600,52.553974
"559",56.950001,57.490002,56.459999,56.880001,1504000,52.443329
"560",57.439999,57.540001,56.549999,56.939999,1926900,52.49865
"561",57,57.66,56.82,57.580002,2306100,53.08873
"562",57.619999,57.799999,56.950001,57.619999,1587800,53.497238
"563",58.110001,58.799999,58.040001,58.349998,2882400,54.175014
"564",59.209999,59.75,58.75,59.709999,2350100,55.437698
"565",59.919998,59.919998,59.02,59.490002,1675300,55.233448
"566",60.09,60.860001,60.029999,60.580002,2380000,56.245461
"567",60.720001,60.919998,60.380001,60.700001,1773900,56.356873
"568",60.889999,61.169998,60.41,60.689999,1843600,56.347588
"569",60.700001,60.700001,60.09,60.48,1728900,56.152615
"570",60.080002,60.080002,58.759998,58.84,1930500,54.629955
"571",58.950001,59.07,57.860001,58.23,2069400,54.063606
"572",58.240002,58.41,57.310001,57.669998,2387200,53.543663
"573",58.400002,58.869999,57.990002,58.540001,2208300,54.351425
