"","IT.Open","IT.High","IT.Low","IT.Close","IT.Volume","IT.Adjusted"
"459",141.940002,144.880005,140.470001,142.639999,504700,142.639999
"460",144.399994,147.339996,139.080002,140.860001,952500,140.860001
"461",141.190002,143.759995,140.429993,142.229996,1830600,142.229996
"462",144.279999,149.880005,144.279999,147.520004,1608700,147.520004
"463",144.580002,149.440002,139.979996,141.880005,2187700,141.880005
"464",140.559998,144.160004,140.410004,142.029999,1281500,142.029999
"465",142.309998,143.429993,139.089996,140.850006,477900,140.850006
"466",140.869995,142.259995,140.440002,142.210007,480400,142.210007
"467",143.080002,146.5,143.080002,145.570007,443200,145.570007
"468",144.789993,146.910004,144.289993,146.779999,408600,146.779999
"469",146.449997,148.050003,145.929993,147.639999,596000,147.639999
"470",147.089996,148.429993,145.350006,145.520004,536500,145.520004
"471",145.899994,147.029999,144.139999,145.460007,594400,145.460007
"472",146.75,147.380005,141.410004,142.850006,409100,142.850006
"473",142.520004,145.710007,141.270004,145.610001,420500,145.610001
"474",144.570007,147.889999,143.990005,147.149994,656700,147.149994
"475",147.199997,147.539993,144.210007,145.339996,489300,145.339996
"476",143.339996,146.050003,142.399994,144.009995,575000,144.009995
"477",145.220001,148.020004,144.839996,146.009995,463600,146.009995
"478",144.889999,147.509995,144.309998,146.130005,218800,146.130005
"479",147.559998,148.360001,146.210007,147.080002,478400,147.080002
"480",146.720001,148.080002,146.029999,147.899994,371400,147.899994
"481",149.029999,153.720001,148.720001,153.720001,814200,153.720001
"482",153.410004,155.949997,151.929993,153.149994,721200,153.149994
"483",153.149994,155.070007,152.630005,153.190002,773400,153.190002
"484",155.369995,155.449997,150.720001,153.770004,752400,153.770004
"485",152.710007,154.270004,149.720001,149.929993,671800,149.929993
"486",147.179993,149.369995,145.880005,147.899994,707500,147.899994
"487",147.899994,149.070007,143.020004,143.899994,680700,143.899994
"488",143.789993,144.779999,141.570007,143.25,788000,143.25
"489",145,145.419998,142.509995,143.779999,402800,143.779999
"490",144.929993,146.369995,144.399994,144.779999,312700,144.779999
"491",145.639999,145.639999,142.990005,144.289993,378000,144.289993
"492",143,143.339996,138.440002,139.130005,687500,139.130005
"493",138.399994,138.860001,132.710007,133.339996,838600,133.339996
"494",134.559998,134.919998,132.210007,132.600006,617000,132.600006
"495",133.240005,136.029999,129.470001,130.710007,1764800,130.710007
"496",130.199997,130.889999,126.75,129.110001,1332100,129.110001
"497",128.190002,129.960007,126.220001,126.459999,1245500,126.459999
"498",125.639999,126.779999,123,123.059998,342700,123.059998
"499",123.620003,128.399994,122.379997,128.399994,612900,128.399994
"500",126.260002,127.209999,120.889999,125.550003,1199600,125.550003
"501",125.779999,127.150002,124.5,125.709999,810400,125.709999
"502",126.489998,128.119995,125.540001,127.839996,654900,127.839996
"503",125.900002,126.940002,124.870003,125.849998,561000,125.849998
"504",124.400002,125.040001,122.5,123.190002,776500,123.190002
"505",125.040001,128.080002,124.370003,126.360001,665000,126.360001
"506",125.989998,127.709999,125.040001,126.339996,991900,126.339996
"507",127.059998,128.899994,127.050003,128.460007,558500,128.460007
"508",128.429993,128.789993,125.830002,126.949997,788800,126.949997
"509",126.260002,128.380005,126.209999,128.240005,487000,128.240005
"510",127.889999,129.320007,126.879997,129.110001,462500,129.110001
"511",127.860001,129.309998,127.209999,127.300003,358100,127.300003
"512",127.290001,129.809998,126.870003,129,375300,129
"513",129.059998,129.729996,128.399994,129.100006,558600,129.100006
"514",128.729996,130.119995,128.369995,129.110001,342700,129.110001
"515",129.979996,130.300003,128.289993,129.740005,751500,129.740005
"516",129.25,130.429993,128.199997,129.880005,563900,129.880005
"517",131.009995,131.910004,129.220001,130.009995,430100,130.009995
"518",129.889999,131.070007,129.660004,130.369995,319100,130.369995
"519",131.410004,132.350006,131.059998,131.869995,367500,131.869995
"520",131.199997,132.389999,130.509995,132.179993,584000,132.179993
"521",132.139999,132.360001,130.179993,131.970001,392700,131.970001
"522",132.460007,134.190002,131.710007,133.910004,438800,133.910004
"523",133.860001,135.970001,133.389999,135.889999,833500,135.889999
"524",136.050003,139.009995,136.050003,138.339996,727700,138.339996
"525",138.699997,143.25,137.990005,143.25,1640100,143.25
"526",129.119995,141.490005,127.07,141,3795700,141
"527",139,143.440002,137,143.009995,2048200,143.009995
"528",141.320007,141.470001,137.860001,139.149994,967600,139.149994
"529",138.080002,139.220001,137.520004,138.740005,634500,138.740005
"530",138.860001,141.460007,138.729996,140.630005,720800,140.630005
"531",141.270004,141.779999,139.779999,141.389999,508400,141.389999
"532",142,142.720001,141.110001,141.490005,483200,141.490005
"533",141.149994,142.919998,140.699997,142.559998,350200,142.559998
"534",143.460007,144.020004,141.910004,143.350006,391400,143.350006
"535",142.649994,142.649994,141.100006,141.630005,471300,141.630005
"536",142.210007,142.229996,140.559998,141.100006,382100,141.100006
"537",141.289993,142.729996,140.179993,141.800003,512400,141.800003
"538",142.039993,142.869995,141.699997,142.300003,366100,142.300003
"539",142.919998,143.75,142,142.330002,371200,142.330002
"540",141.990005,143.350006,141.759995,143.119995,338700,143.119995
"541",142.399994,144,142.279999,143.860001,378500,143.860001
"542",143.570007,143.619995,142.210007,142.300003,430100,142.300003
"543",143.229996,145.080002,142.460007,144.940002,450300,144.940002
"544",145.399994,145.839996,142.070007,143.880005,378400,143.880005
"545",144.089996,144.710007,142.970001,143.5,293400,143.5
"546",143.380005,143.690002,142.25,142.720001,273100,142.720001
"547",142.039993,142.809998,140.589996,141.690002,500400,141.690002
"548",140.649994,141.320007,139.5,141.25,361800,141.25
"549",142.070007,144.25,141.720001,144.160004,632700,144.160004
"550",144.669998,145.479996,144.009995,144.25,346600,144.25
"551",144.699997,145.690002,143.330002,144.929993,407300,144.929993
"552",145.050003,145.179993,143.440002,144.130005,429300,144.130005
"553",144,145.759995,143.729996,145.039993,636700,145.039993
"554",145.639999,147.570007,145,147.210007,523900,147.210007
"555",147.490005,148.5,146.289993,147.110001,298000,147.110001
"556",147.029999,147.570007,144.910004,146.449997,287100,146.449997
"557",146.059998,149.009995,145.75,148.389999,294300,148.389999
"558",147.940002,148.779999,145.529999,145.910004,332600,145.910004
"559",145.740005,147.050003,144.289993,146.100006,402200,146.100006
"560",146.789993,148.160004,144.699997,148.039993,348300,148.039993
"561",147.910004,148.710007,146.059998,148.490005,314400,148.490005
"562",149.229996,150.130005,148.130005,150.039993,516500,150.039993
"563",150.529999,151.830002,150.270004,151.679993,566800,151.679993
"564",153.089996,155.020004,152.429993,154.979996,401800,154.979996
"565",154.5,154.919998,152.770004,153.100006,397700,153.100006
"566",153.970001,154.300003,152.740005,153.240005,562200,153.240005
"567",153.240005,154.729996,152.300003,153.559998,286800,153.559998
"568",153.809998,155.899994,153.460007,155.089996,242000,155.089996
"569",155.009995,156.580002,154.220001,156.559998,360100,156.559998
"570",155.899994,157.339996,155.899994,156.600006,247600,156.600006
"571",156.630005,158.330002,156.630005,157.279999,335000,157.279999
"572",157.520004,158.520004,156.320007,158.440002,268900,158.440002
"573",158.539993,159.630005,157.75,159.380005,247800,159.380005
"574",159.410004,160.449997,158.949997,159.929993,286100,159.929993
"575",160.110001,161.240005,158.460007,158.759995,288900,158.759995
"576",159.589996,159.889999,156.360001,156.570007,339500,156.570007
"577",156.570007,157.289993,153.809998,157.199997,359600,157.199997
"578",156.610001,158.330002,155.970001,158.100006,218500,158.100006
"579",158.279999,160.339996,157.539993,159.479996,329700,159.479996
"580",160.020004,161,159.429993,159.490005,288800,159.490005
"581",159.320007,159.729996,157.179993,158.039993,301900,158.039993
"582",158.479996,158.880005,157.479996,158.880005,335600,158.880005
"583",158.660004,158.850006,157,157.759995,414500,157.759995
"584",157.979996,159.110001,157.210007,158.970001,375200,158.970001
"585",159.479996,159.869995,156.470001,156.479996,325900,156.479996
"586",156.229996,158.820007,156.210007,157.960007,322300,157.960007
"587",159.139999,160.809998,158.509995,159.979996,273500,159.979996
"588",158.119995,161.850006,157.910004,161.490005,854800,161.490005
"589",158.570007,158.570007,153.009995,155.190002,1192700,155.190002
"590",154.429993,155.199997,152.470001,153.699997,671200,153.699997
"591",151.779999,153.970001,151.720001,152.970001,502000,152.970001
"592",152.399994,153.880005,150.649994,153.860001,695200,153.860001
"593",150.5,150.800003,148.169998,150,564700,150
"594",150.75,152.910004,150.25,151.440002,408800,151.440002
"595",150.630005,153.860001,150.589996,152.570007,546400,152.570007
"596",153.089996,156.589996,152.899994,154.970001,315200,154.970001
"597",153.320007,155.100006,153.289993,153.520004,264500,153.520004
"598",152.5,154.550003,152.100006,152.449997,410400,152.449997
"599",153.779999,154.5,153.029999,154.059998,202300,154.059998
"600",153.779999,155.479996,153.139999,155.009995,196700,155.009995
"601",154.179993,154.399994,151.580002,152.720001,276400,152.720001
"602",153.830002,154.889999,153.429993,154.020004,176600,154.020004
"603",154.589996,155.410004,152.429993,152.440002,447700,152.440002
"604",151.589996,151.990005,150.110001,151.559998,265700,151.559998
"605",152.070007,152.910004,151.779999,152.619995,249500,152.619995
"606",151.160004,152.880005,150.610001,151.300003,306800,151.300003
"607",151.149994,151.559998,148.720001,149.850006,412300,149.850006
"608",150.779999,151.539993,149.220001,151.339996,427000,151.339996
"609",152.110001,154.539993,151.75,154.470001,234600,154.470001
"610",154.699997,154.839996,153.429993,154.210007,331100,154.210007
"611",155.479996,158.119995,155.389999,157.479996,308100,157.479996
"612",158.270004,159.679993,156.860001,159.020004,412000,159.020004
"613",159.470001,159.490005,155.899994,157.110001,319000,157.110001
"614",157.639999,158.160004,156.970001,157.279999,185000,157.279999
"615",158,158.919998,157.229996,158.600006,169600,158.600006
"616",158.720001,159.289993,157.419998,158.580002,240900,158.580002
"617",159.050003,160.050003,158.639999,159.029999,170800,159.029999
"618",160.009995,161,159.190002,159.429993,349500,159.429993
"619",159.350006,160.770004,158.369995,160.389999,221700,160.389999
"620",161.419998,162.399994,160.220001,160.419998,288400,160.419998
"621",160.190002,161.580002,158.630005,161.470001,791600,161.470001
"622",161.630005,162.660004,160.869995,161.839996,251200,161.839996
"623",161.940002,162.789993,160.369995,160.990005,338600,160.990005
"624",161.380005,161.720001,158.110001,158.139999,394800,158.139999
"625",158.929993,159.779999,157.240005,158.970001,377600,158.970001
"626",159.440002,161.169998,159.100006,160.940002,727500,160.940002
"627",162.789993,163.660004,161.539993,163.649994,269400,163.649994
"628",163.220001,165.139999,163.009995,165.070007,291000,165.070007
"629",165.75,168.029999,164.660004,167.839996,281800,167.839996
"630",167.089996,168.970001,165.869995,168.970001,227100,168.970001
"631",168.600006,168.600006,166.860001,167.139999,349900,167.139999
"632",166.279999,168.029999,165.960007,167.580002,321400,167.580002
"633",168.309998,169.059998,168.100006,168.360001,214100,168.360001
"634",168.880005,169.910004,168.179993,169.5,223900,169.5
"635",170.139999,170.5,168.850006,170.240005,167100,170.240005
"636",170.470001,171.360001,169.460007,170.869995,242200,170.869995
"637",171.039993,171.119995,168.869995,169.020004,274200,169.020004
"638",169.479996,170.649994,168.25,168.419998,229200,168.419998
"639",167.990005,169.020004,167.389999,168.550003,351300,168.550003
"640",169.880005,169.919998,165.710007,165.789993,301300,165.789993
"641",166.199997,168.5,166.199997,167.720001,349300,167.720001
"642",169,169.440002,167.509995,169.350006,288900,169.350006
"643",169.149994,169.660004,167.529999,168.979996,218600,168.979996
"644",168.539993,168.880005,167.539993,168.139999,284800,168.139999
"645",168.970001,171.440002,168.449997,171.039993,332300,171.039993
"646",171.25,171.779999,169.619995,170.729996,432500,170.729996
"647",148.369995,149.190002,136.160004,138.259995,2994200,138.259995
"648",138.5,144.190002,138.479996,139.330002,1282000,139.330002
"649",140,140.339996,135.649994,137.410004,790800,137.410004
"650",136.910004,136.979996,134.5,135.110001,570300,135.110001
"651",133,133.300003,127.580002,128.020004,903000,128.020004
"652",128.880005,129.630005,125.849998,128.440002,1038100,128.440002
"653",127.559998,130.380005,125.860001,129.339996,606100,129.339996
"654",130.559998,133.490005,130.289993,132.470001,542800,132.470001
"655",131.889999,133.110001,129.919998,130.580002,328800,130.580002
"656",129.699997,129.800003,127.599998,128.509995,327300,128.509995
"657",127.800003,131.350006,127.690002,128.559998,809200,128.559998
"658",127.349998,129.520004,126.839996,127,514300,127
"659",127.489998,128.059998,124.769997,126.489998,410300,126.489998
"660",127.739998,129.690002,124.769997,129.289993,426300,129.289993
"661",131.009995,131.699997,129.919998,131.210007,454500,131.210007
"662",131.369995,132.630005,130.529999,132.070007,583300,132.070007
"663",132.960007,133.960007,132.199997,132.660004,298800,132.660004
"664",133.419998,133.419998,130.830002,132.580002,374700,132.580002
"665",132.089996,132.889999,129.009995,129.429993,479100,129.429993
"666",130.440002,130.740005,128.360001,129.229996,374600,129.229996
"667",130.419998,131.369995,129.5,130.529999,379300,130.529999
"668",129.559998,131.169998,128.880005,130.720001,247200,130.720001
"669",132.089996,132.949997,131.550003,131.979996,396300,131.979996
"670",133.080002,134.179993,132.649994,133.669998,426500,133.669998
"671",132.729996,133.729996,131.580002,132.460007,320800,132.460007
"672",133.929993,135.020004,133.190002,134.979996,254800,134.979996
"673",136.479996,137.710007,135.960007,136.800003,291200,136.800003
"674",137.149994,138.070007,136.589996,137.190002,241600,137.190002
"675",138.220001,138.229996,136.220001,136.919998,601600,136.919998
"676",136.130005,136.570007,133.789993,134.639999,493700,134.639999
"677",134.059998,136.809998,132.910004,136.770004,299300,136.770004
"678",137.970001,139.240005,137.320007,137.330002,438600,137.330002
"679",137.490005,138.440002,136.690002,137.100006,404300,137.100006
"680",136.410004,139.389999,136.039993,138.669998,649000,138.669998
"681",138.929993,139.419998,137.350006,139.330002,412600,139.330002
"682",139.960007,139.960007,137.960007,139.169998,521700,139.169998
"683",139.070007,140.229996,138.669998,140.130005,386200,140.130005
"684",141.009995,143.759995,140.410004,143.639999,1419100,143.639999
"685",142.830002,143.460007,142.070007,142.639999,1110400,142.639999
"686",143.429993,143.490005,141.880005,143.279999,854000,143.279999
"687",143,143.880005,141.419998,143.490005,734800,143.490005
"688",143.929993,144.5,141.800003,143.889999,578900,143.889999
"689",144.460007,144.460007,140.570007,142.100006,819300,142.100006
"690",142.720001,143.300003,141.630005,142.990005,800800,142.990005
"691",143.220001,144.440002,140.710007,140.860001,6e+05,140.860001
"692",139.75,139.970001,137.970001,138.770004,610900,138.770004
"693",138.839996,140.740005,136.699997,140.630005,471700,140.630005
"694",141.160004,143.529999,141.160004,143.25,253600,143.25
"695",142.330002,143.740005,141.800003,142.570007,378800,142.570007
"696",141.539993,142.570007,140.350006,140.589996,408700,140.589996
"697",141.679993,142.389999,141.190002,141.830002,215600,141.830002
"698",141.970001,143.580002,141.970001,143.110001,248600,143.110001
"699",144.990005,146.320007,144.460007,145.149994,272800,145.149994
"700",144.710007,145.009995,143.479996,143.970001,454000,143.970001
"701",143.970001,145.889999,143.820007,145.75,317800,145.75
"702",145.889999,146.119995,144.589996,145.679993,456300,145.679993
"703",146,146,143.779999,144.770004,383100,144.770004
"704",144.699997,145.050003,143.130005,144.509995,394300,144.509995
"705",145.429993,145.679993,144.539993,145.070007,805600,145.070007
"706",145.149994,146.710007,142.949997,142.979996,496500,142.979996
"707",142.800003,143.720001,141.979996,142.839996,524600,142.839996
"708",143.470001,144.679993,143,144.429993,1302600,144.429993
"709",144.210007,146.75,144.080002,146.039993,744600,146.039993
"710",146.949997,148,145.380005,146.100006,260000,146.100006
"711",145.850006,146.770004,144.660004,145.110001,465900,145.110001
"712",145.860001,146.770004,145.009995,146.669998,470600,146.669998
"713",149.080002,154.520004,146.669998,154.080002,632800,154.080002
"714",153.75,156.330002,153.520004,156.089996,609300,156.089996
"715",156.929993,158.300003,156.240005,157.919998,581100,157.919998
"716",157.679993,158.270004,156.690002,157.729996,470600,157.729996
"717",157.330002,159.369995,156.070007,158.419998,534200,158.419998
"718",158.820007,160.460007,158.820007,160,392700,160
"719",159.690002,160.789993,159.550003,160.360001,340100,160.360001
"720",159.089996,160.600006,158.929993,160.529999,682400,160.529999
"721",160.559998,161.619995,160.130005,160.619995,555500,160.619995
"722",160.050003,161.020004,159.729996,160.520004,318400,160.520004
"723",160.059998,160.059998,156.470001,158.559998,495900,158.559998
"724",159.309998,160.199997,158,159.940002,250800,159.940002
"725",159.600006,160.720001,159.270004,159.949997,314500,159.949997
"726",160.679993,161.440002,159.699997,160.25,395300,160.25
"727",159.169998,160.300003,157.360001,157.949997,786400,157.949997
"728",157.729996,158.380005,155.809998,158.059998,578600,158.059998
"729",158.320007,158.570007,156.850006,157,435400,157
"730",157.800003,160.179993,157.100006,160.139999,662900,160.139999
"731",161,162.729996,159.729996,162.199997,447100,162.199997
"732",162.119995,162.610001,160.100006,160.690002,274500,160.690002
"733",160.649994,161.210007,159.679993,160.460007,153300,160.460007
"734",160.139999,160.600006,157.509995,157.619995,436100,157.619995
"735",155.479996,157.800003,155.429993,157.649994,445500,157.649994
"736",157.660004,159.949997,157.649994,157.729996,325000,157.729996
"737",158.089996,159,157.789993,158.470001,355900,158.470001
"738",159.5,160.070007,159.119995,159.679993,283000,159.679993
"739",159.729996,160.100006,157.490005,157.559998,312800,157.559998
"740",157.759995,158.429993,156.570007,156.690002,263400,156.690002
"741",157.149994,157.149994,155.220001,156.979996,461800,156.979996
"742",156.929993,159.509995,156.550003,157.410004,456300,157.410004
"743",156.919998,158.779999,156.440002,157.669998,344900,157.669998
"744",158.350006,159.139999,157.529999,157.940002,345700,157.940002
"745",156.009995,156.699997,153.240005,153.490005,805200,153.490005
"746",154.110001,154.199997,151.699997,152,1355500,152
"747",152.149994,154.460007,151.880005,154.229996,571600,154.229996
"748",155.020004,155.990005,152.850006,153.050003,1335500,153.050003
"749",154.080002,154.309998,152.899994,153.470001,822700,153.470001
"750",154.080002,154.199997,152.839996,153.600006,205600,153.600006
"751",153.669998,154.580002,153.210007,154.029999,216400,154.029999
"752",154.5,154.610001,153.389999,153.820007,369700,153.820007
"753",153.809998,153.990005,152.009995,152.770004,337300,152.770004
"754",152.5,154.690002,152.5,154.100006,563900,154.100006
"755",154.479996,156.039993,154.479996,156.039993,769100,156.039993
"756",153.699997,156.5,153.240005,155.979996,447900,155.979996
"757",155.330002,158.889999,155.240005,158.860001,473000,158.860001
"758",158.279999,158.910004,156.460007,156.580002,477200,156.580002
"759",156.610001,159.130005,156.300003,158.649994,556100,158.649994
"760",159.559998,161.240005,158.800003,161.160004,382000,161.160004
"761",161.149994,161.759995,158.899994,159.389999,335700,159.389999
"762",159.479996,161.270004,157.600006,160.929993,330500,160.929993
"763",160.809998,162.080002,158.729996,158.869995,257700,158.869995
"764",159.880005,161.139999,158.710007,158.850006,438200,158.850006
"765",159.710007,160.919998,159.220001,160.919998,631800,160.919998
"766",161.210007,162.539993,160.690002,161.169998,369200,161.169998
"767",160.25,162.759995,160.25,161.229996,413200,161.229996
"768",162.100006,162.990005,160.770004,160.929993,474700,160.929993
"769",161.020004,161.580002,159.740005,161.270004,186000,161.270004
"770",162.229996,162.720001,160.210007,160.570007,217400,160.570007
"771",157.850006,160.529999,156.009995,159.630005,310500,159.630005
"772",161.039993,162.240005,160.289993,161.550003,404900,161.550003
"773",162.220001,163.610001,161.559998,162.139999,240500,162.139999
"774",161.289993,163.539993,160.470001,163.25,250500,163.25
"775",162.860001,162.860001,159.720001,160.779999,386400,160.779999
"776",162.059998,165.270004,162.059998,163.850006,623300,163.850006
"777",155.520004,159.639999,153.550003,154,2092700,154
"778",154,155.679993,153.800003,154.309998,1664700,154.309998
"779",155.059998,156.270004,153.710007,154.289993,794700,154.289993
"780",154.190002,154.660004,151.649994,152.580002,565100,152.580002
"781",152.309998,152.710007,148.25,149.169998,1715300,149.169998
"782",149.610001,152.669998,149.399994,152.080002,1023500,152.080002
"783",153.330002,154.070007,151.5,151.550003,1430400,151.550003
"784",150.970001,152.669998,150.690002,150.880005,699800,150.880005
"785",151.410004,152.550003,151.279999,152.410004,475700,152.410004
"786",152.529999,153.350006,151.720001,152.660004,594500,152.660004
"787",153.199997,154.889999,152.960007,153.699997,411600,153.699997
"788",153.889999,155.889999,153.279999,154.949997,500200,154.949997
"789",154.199997,155.570007,153.259995,155.460007,466600,155.460007
"790",150.020004,153.449997,149.149994,149.179993,629900,149.179993
"791",149.5,150.490005,140.619995,141.100006,731200,141.100006
"792",141.619995,143.080002,138.089996,138.639999,732300,138.639999
"793",136.080002,138.169998,131.110001,131.289993,979400,131.289993
"794",128.380005,131.529999,126.900002,129.389999,1424200,129.389999
"795",130.229996,131.630005,126.120003,129.800003,2231200,129.800003
"796",130.410004,132.910004,125.489998,125.839996,1429800,125.839996
"797",127.279999,127.610001,124.059998,126.019997,2047800,126.019997
"798",123.389999,126.489998,123.010002,125.580002,1887100,125.580002
"799",122.089996,123.269997,117.300003,120.160004,1125900,120.160004
"800",113.5,114.379997,109.989998,110.120003,1932400,110.120003
"801",110.400002,114.190002,107.410004,114.110001,1808300,114.110001
"802",111.18,112.279999,106,107.18,1752000,107.18
"803",99.059998,103.5,96.269997,102.339996,2323700,102.339996
"804",106.559998,108.18,98.709999,106.309998,1578100,106.309998
"805",91.230003,103.550003,90.949997,92.75,1447300,92.75
"806",94.860001,97.300003,82.860001,90.010002,1277100,90.010002
"807",84.120003,90.239998,76.910004,83.379997,1332800,83.379997
"808",83,94,82.629997,92.949997,1011000,92.949997
"809",94.379997,94.379997,82.379997,83.239998,1417100,83.239998
"810",83.110001,85.989998,77.279999,85.019997,1139800,85.019997
"811",88.879997,93.029999,87.629997,91.660004,821500,91.660004
"812",90.790001,94.970001,84.82,90.309998,1763000,90.309998
"813",90.68,105.599998,88.82,105.120003,2848100,105.120003
"814",101.459999,108.25,100.839996,104.790001,1725600,104.790001
"815",104.790001,109.349998,102.139999,107.809998,1255900,107.809998
"816",107,109.160004,99.040001,99.57,1763600,99.57
"817",95.519997,96.209999,92.489998,93.290001,781100,93.290001
"818",91.879997,94.919998,90.18,94.099998,1204500,94.099998
"819",93.790001,94.290001,88.809998,91.82,806300,91.82
"820",95.779999,100.940002,95.239998,99.860001,1222300,99.860001
"821",104,105.43,100.769997,101.160004,958300,101.160004
"822",102.440002,106.830002,102.199997,104.970001,566000,104.970001
"823",105.870003,108.400002,104.800003,106.889999,643400,106.889999
"824",106.150002,106.720001,102.870003,105.779999,339800,105.779999
"825",108.029999,108.699997,105.68,105.970001,595800,105.970001
"826",103.620003,104.510002,100.849998,102.599998,408100,102.599998
"827",103.139999,103.169998,97.559998,99.110001,451700,99.110001
"828",101.809998,106.809998,101.010002,105.959999,534300,105.959999
"829",104.769997,106.239998,103.25,104.169998,404800,104.169998
"830",101.629997,103.349998,101.080002,101.580002,1142600,101.580002
"831",104.050003,105.769997,102.190002,105.260002,355600,105.260002
"832",106.129997,109.120003,105.040001,107.580002,392600,107.580002
"833",108.139999,110.879997,107.290001,109.760002,827900,109.760002
"834",110.989998,114.459999,110.349998,113.949997,449300,113.949997
"835",116.07,117.970001,112.989998,114.75,623100,114.75
"836",117.620003,121.699997,116.910004,121.260002,603300,121.260002
"837",119.209999,120.129997,117.900002,118.809998,663900,118.809998
"838",117.099998,117.519997,114.010002,114.919998,656600,114.919998
"839",113.910004,116.419998,112.110001,116.300003,442600,116.300003
"840",117.989998,119.32,115.709999,115.989998,464100,115.989998
"841",116.540001,117.019997,113.57,115.019997,656100,115.019997
"842",120.849998,129.720001,120.559998,123.809998,1004300,123.809998
"843",125.809998,126.480003,120.230003,122.580002,795800,122.580002
"844",122.099998,122.099998,117.940002,118.980003,653900,118.980003
"845",119.129997,119.309998,116.099998,116.110001,651400,116.110001
"846",115.110001,115.110001,106.57,109.919998,864900,109.919998
"847",108.309998,111.260002,106.599998,110.639999,5e+05,110.639999
"848",109.290001,111.889999,108.5,111.529999,359800,111.529999
"849",114.550003,119.57,114.550003,118.800003,490200,118.800003
"850",118.239998,119.440002,115.269997,115.400002,587500,115.400002
"851",117.269997,119.269997,116.790001,118.209999,403800,118.209999
"852",118.209999,120.669998,116.080002,116.269997,349400,116.269997
"853",116.980003,118.360001,114.43,117.610001,440800,117.610001
"854",119.870003,124.790001,119.870003,121.099998,437200,121.099998
"855",122.769997,123.720001,120.339996,122.879997,357400,122.879997
"856",123.879997,124.209999,121.589996,121.75,344600,121.75
"857",121.089996,123.019997,119.449997,121.699997,506300,121.699997
"858",120.57,123.099998,120.389999,122.239998,545500,122.239998
"859",123.629997,126.769997,122.300003,126.75,469000,126.75
"860",128.179993,132.919998,127.730003,132.089996,578400,132.089996
"861",131.389999,132.600006,129.279999,130.580002,442000,130.580002
"862",134.210007,137.009995,132.960007,135,459800,135
"863",136.509995,138.720001,135.410004,137.690002,628700,137.690002
"864",136.360001,136.360001,130.820007,131.240005,439800,131.240005
"865",130.639999,130.789993,126.580002,127.029999,724800,127.029999
"866",123.400002,123.419998,116.5,116.800003,686300,116.800003
"867",120.550003,121.279999,116.410004,118.730003,800200,118.730003
"868",115.660004,120.93,114.360001,120.68,801000,120.68
"869",124.739998,125.790001,121.610001,122.080002,582400,122.080002
"870",123.5,123.5,120.529999,121.160004,533500,121.160004
"871",119.900002,122.510002,119.080002,121.870003,460400,121.870003
"872",125.269997,125.269997,119.129997,120.029999,751800,120.029999
"873",119.779999,122.209999,118.150002,122.089996,505400,122.089996
"874",123.940002,123.940002,121.470001,122.139999,434000,122.139999
"875",120.220001,121.199997,114.830002,115.660004,532900,115.660004
"876",115.589996,119.43,115.470001,119.190002,668100,119.190002
"877",118.349998,118.839996,115.839996,117.849998,1404500,117.849998
"878",118.449997,120.580002,117.190002,119.260002,403600,119.260002
"879",118.639999,122.019997,118.080002,121.330002,474500,121.330002
"880",121.120003,122.5,119.57,120.029999,362500,120.029999
"881",121.690002,122.82,119.739998,120.330002,328000,120.330002
"882",122.389999,123.43,121.709999,122.529999,565400,122.529999
"883",121.589996,122.970001,120.919998,121.010002,816000,121.010002
"884",121.349998,122.93,120.510002,121.839996,438800,121.839996
"885",120.769997,121.550003,116.510002,118.160004,369200,118.160004
"886",117.730003,119.099998,117.089996,118.940002,315400,118.940002
"887",120.18,122.010002,119.160004,119.510002,477000,119.510002
"888",119.120003,120.059998,117.379997,119.889999,601300,119.889999
"889",122.160004,126.860001,122.139999,126.739998,498700,126.739998
"890",126.129997,126.68,123.940002,124.510002,345400,124.510002
"891",125.019997,125.019997,122.550003,123.089996,472200,123.089996
"892",122.639999,123.68,121.790001,123.370003,386600,123.370003
"893",124.629997,125.699997,122.989998,123.379997,245200,123.379997
"894",123,124.769997,123,124.669998,194200,124.669998
"895",124.199997,127.360001,124.199997,125.870003,578700,125.870003
"896",125.769997,126.059998,123.790001,124.690002,378700,124.690002
"897",124.599998,125.989998,123.449997,125.370003,317800,125.370003
"898",124.75,125.739998,123.650002,123.849998,294600,123.849998
"899",124.239998,127.019997,124.230003,126.739998,236900,126.739998
"900",125.110001,125.779999,123.230003,125.599998,258400,125.599998
"901",125.510002,126.190002,123.790001,124.639999,578200,124.639999
"902",125.769997,126.739998,123.870003,125.660004,897900,125.660004
"903",130.880005,132.479996,125.209999,126.300003,1155500,126.300003
"904",127.790001,131.240005,127.589996,129.389999,492000,129.389999
"905",129.399994,131.660004,128.820007,130.660004,374200,130.660004
"906",129.5,131.600006,128.740005,131.539993,455000,131.539993
"907",131.449997,132.720001,131.039993,132.630005,331700,132.630005
"908",133.100006,134.399994,131.240005,131.580002,398900,131.580002
"909",132.190002,132.630005,130.460007,130.789993,462500,130.789993
"910",130.300003,132.660004,130.300003,131.130005,203000,131.130005
"911",130.210007,131.009995,128.940002,129.490005,157500,129.490005
"912",129.729996,129.949997,127.809998,128.020004,352100,128.020004
"913",128.089996,128.410004,127.18,127.639999,251200,127.639999
"914",128.080002,128.220001,126.620003,127.620003,310900,127.620003
"915",127.510002,128.940002,127.07,127.760002,298900,127.760002
