"","ES.Open","ES.High","ES.Low","ES.Close","ES.Volume","ES.Adjusted"
"454",62.349998,63.720001,62.240002,63.330002,1300100,58.257469
"455",63.32,63.709999,62.950001,63.200001,1147100,58.137886
"456",63.349998,63.810001,62.849998,63.299999,1542000,58.229874
"457",63.580002,65.290001,63.240002,64.870003,1483300,59.674122
"458",64.339996,64.43,63.330002,63.669998,1691200,58.570232
"459",63.900002,64.480003,62.220001,62.77,1627600,57.742325
"460",63.040001,64.019997,62.869999,63.93,1045800,58.80941
"461",64.279999,64.400002,63.150002,64.029999,1459000,58.901398
"462",63.700001,63.900002,62.77,63.259998,1839100,58.193077
"463",63.09,63.34,62.52,62.689999,1583800,57.668732
"464",63.57,64.029999,61.57,62.189999,2104500,57.208778
"465",62.43,63.240002,62.220001,62.919998,1459300,57.880318
"466",62.970001,63.52,62.860001,63.470001,733600,58.386253
"467",63.759998,64.459999,63.5,64.379997,1150000,59.22337
"468",64.489998,64.660004,64.040001,64.540001,1317100,59.37056
"469",64.400002,65.5,64.379997,65.139999,1222300,59.922493
"470",64.739998,66.260002,64.57,65.480003,1042200,60.235268
"471",65.620003,65.959999,65.029999,65.769997,1376800,60.502033
"472",64.669998,65.82,64.669998,65.43,1609100,60.189266
"473",65.260002,66.209999,64.480003,66.199997,2197100,60.897594
"474",66.970001,67.050003,66.150002,67.040001,2033200,61.670307
"475",66.980003,67.459999,66.690002,67.379997,2452500,61.983086
"476",67.769997,68.309998,66.980003,67.639999,2193300,62.222256
"477",67.330002,67.440002,66.239998,66.419998,1605200,61.099964
"478",66.57,66.940002,66.099998,66.82,1142800,61.467934
"479",66.910004,67.160004,66.309998,66.800003,1934800,61.449543
"480",66.910004,67.470001,66.699997,67.449997,2282200,62.047478
"481",67.550003,67.730003,67.019997,67.43,1859400,62.029076
"482",67.43,67.470001,66.459999,67.07,2004700,61.697903
"483",67.290001,68.389999,67.040001,68.339996,3012100,62.866188
"484",68.25,68.739998,67.519997,68.739998,1955500,63.234142
"485",68.970001,69.830002,68.82,68.949997,2665400,63.427326
"486",69.239998,69.419998,67.720001,69.139999,2344700,63.602108
"487",69.18,69.720001,68.629997,69.459999,1287600,63.896481
"488",69.419998,69.82,68.18,69.639999,1809500,64.062065
"489",69.839996,70.339996,69.220001,70.169998,1460900,64.549606
"490",70,70.5,69.419998,69.449997,2220600,63.887276
"491",69.519997,70.470001,69.519997,70.230003,1826100,64.604813
"492",70.269997,70.529999,69.480003,69.769997,1784300,64.181633
"493",69.5,69.629997,66.959999,67.25,2151400,62.314518
"494",67.510002,68.25,66.830002,67.059998,1838500,62.138466
"495",67.360001,68.18,66.690002,67.290001,1776900,62.351582
"496",67.330002,68.139999,66.25,67.169998,2050400,62.240395
"497",66.870003,68.790001,66.470001,66.470001,3747000,61.591774
"498",66.639999,66.949997,63.360001,63.380001,871300,58.72855
"499",63.540001,64.360001,62.610001,64.239998,1157000,59.525425
"500",64.260002,64.779999,63.310001,64.779999,2316600,60.025799
"501",64.830002,65.480003,64.470001,64.669998,1095900,59.92387
"502",64.650002,65.050003,63.990002,65.040001,1492100,60.266716
"503",64.93,64.949997,63.139999,63.490002,1493400,58.830479
"504",63.549999,64.199997,63.200001,63.450001,1272100,58.793415
"505",63.139999,64.269997,63.099998,64.089996,1365900,59.386436
"506",63.77,64.470001,63.540001,63.93,1211200,59.238182
"507",63.84,65.309998,63.639999,65.099998,1479300,60.322319
"508",64.82,65.43,64.57,64.75,1483900,59.998001
"509",64.889999,66.150002,64.639999,66.050003,1660300,61.202602
"510",65.970001,66.25,65.43,65.989998,1301400,61.146996
"511",65.330002,65.760002,64.730003,65.580002,2219400,60.76709
"512",65.300003,66.910004,65.300003,66.410004,1484400,61.536179
"513",66.220001,66.769997,66.129997,66.660004,2177100,61.767838
"514",66.720001,67.440002,66.519997,67.279999,1595500,62.342323
"515",67.360001,67.82,67.209999,67.669998,1556900,62.703709
"516",67.800003,68.300003,66.82,67.489998,1780900,62.536907
"517",67.419998,68.330002,67.419998,68.300003,1284300,63.287472
"518",68.519997,68.57,67.760002,68.459999,1582100,63.435711
"519",68.239998,68.580002,67.209999,67.279999,1236300,62.342323
"520",67.419998,67.660004,66.68,67.110001,1549000,62.184803
"521",67.330002,67.769997,67.110001,67.349998,1490100,62.407192
"522",66.940002,67.760002,66.870003,67.580002,1515900,62.620331
"523",68.139999,69.82,67.480003,69.410004,3903600,64.316017
"524",69.410004,69.540001,68.379997,69.139999,1840400,64.065819
"525",68.639999,69.019997,68.040001,69.019997,1790300,63.954624
"526",69.050003,69.459999,68.639999,69.309998,1305900,64.223343
"527",69.199997,69.559998,68.830002,69.019997,1109600,63.954624
"528",69.080002,70.019997,68.75,70.019997,1597200,64.881241
"529",69.800003,70.080002,69.400002,70.050003,2071600,64.909035
"530",69.709999,70.489998,69.690002,70.150002,1509100,65.001709
"531",70.389999,70.620003,69.709999,70.279999,1252300,65.122154
"532",70.059998,70.260002,69.650002,70.059998,1412400,64.918297
"533",70.190002,70.480003,69.730003,70.099998,1735000,64.955368
"534",70.339996,70.610001,69.879997,70.199997,1582000,65.048027
"535",70.169998,70.510002,69.809998,70.400002,1472500,65.233376
"536",70.290001,70.510002,70.019997,70.269997,2142500,65.112877
"537",70,70.57,69.480003,70.529999,3050100,65.353813
"538",70,70.550003,69.779999,70.300003,2452900,65.140701
"539",69.480003,69.839996,69.059998,69.370003,2706300,64.278954
"540",69.5,69.760002,68.919998,69.660004,2623000,64.547668
"541",69.419998,69.709999,69.169998,69.660004,1333500,64.547668
"542",69.660004,70.110001,69.230003,69.809998,2261400,64.686646
"543",69.900002,69.919998,68.949997,69.739998,2684400,64.621788
"544",69.889999,69.889999,68.550003,68.970001,2297300,64.402351
"545",68.860001,68.959999,68.379997,68.589996,2024700,64.047516
"546",68.769997,69.220001,68.400002,69.07,1921100,64.495735
"547",69.370003,69.809998,69.089996,69.389999,2173700,64.79454
"548",69.610001,69.879997,69.099998,69.68,1800600,65.065323
"549",69.760002,70.290001,69.540001,70.279999,1904600,65.625595
"550",70.540001,70.75,70.139999,70.510002,1976600,65.840363
"551",70.370003,70.830002,70.279999,70.599998,1385500,65.924393
"552",70.75,71.269997,70.379997,70.919998,1977800,66.223221
"553",70.559998,71.959999,70.559998,71.730003,6916700,66.979568
"554",71.599998,71.760002,70.940002,71.260002,2108000,66.540695
"555",71.07,71.120003,70,70.199997,1690500,65.550896
"556",70.660004,70.889999,70,70.220001,2145900,65.569572
"557",70.269997,71,69.900002,70.860001,1386500,66.167183
"558",71.190002,72.150002,71.019997,71.690002,1482700,66.942207
"559",71.720001,71.989998,71.400002,71.769997,1579600,67.01693
"560",71.970001,72.260002,71.540001,71.949997,1103800,67.18499
"561",72.040001,72.089996,71.07,71.230003,1511700,66.512688
"562",71.370003,71.529999,70.040001,70.339996,1642600,65.681625
"563",70.220001,70.989998,69.940002,70.949997,2487800,66.251221
"564",70.940002,70.970001,70,70.68,2113300,65.9991
"565",70.959999,70.959999,70.290001,70.730003,1440100,66.045815
"566",70.059998,70.790001,69.989998,70.510002,1577500,65.840363
"567",70.959999,70.959999,70.019997,70.360001,1576900,65.700294
"568",69.830002,71.120003,69.089996,71.080002,1147300,66.372612
"569",71.139999,71.139999,70.480003,70.620003,1506200,65.943077
"570",70.650002,70.839996,70.419998,70.779999,1377200,66.092491
"571",71.080002,71.400002,70.239998,70.309998,1438800,65.65361
"572",69.870003,70.779999,69.870003,70.599998,1294600,65.924393
"573",70.300003,70.75,69.879997,70.68,1181800,65.9991
"574",70.669998,71.099998,70.580002,70.779999,1468000,66.092491
"575",70.68,71.089996,69.980003,70.150002,1429800,65.504204
"576",70.129997,70.5,69.889999,70.209999,1350200,65.560234
"577",70.540001,70.709999,69.940002,69.959999,1518900,65.326782
"578",69.879997,70.269997,69.779999,69.989998,1880600,65.35479
"579",70.199997,70.519997,69.849998,70.400002,1983900,65.737671
"580",70.400002,71.080002,70.400002,70.860001,1431700,66.167183
"581",70.529999,71.239998,70.379997,70.839996,1663600,66.148506
"582",71.489998,71.779999,70.949997,71.019997,1098100,66.316582
"583",70.860001,71.139999,70.370003,70.580002,1076700,65.905731
"584",70.690002,71.68,70.5,71.660004,1584900,66.9142
"585",71.379997,71.849998,71.019997,71.129997,1644500,66.419289
"586",72.160004,72.5,71.389999,71.519997,2231900,66.78347
"587",71.620003,72.110001,71.360001,72.080002,896500,67.306389
"588",72.099998,72.370003,71.639999,71.870003,1008900,67.110298
"589",73.18,73.269997,71.230003,71.510002,1175000,66.774139
"590",71.400002,71.470001,70.349998,70.400002,1284900,65.737671
"591",70.5,70.879997,70.059998,70.449997,984500,65.784325
"592",70.459999,71.769997,70.32,71.760002,874600,67.007591
"593",71.629997,73.07,71.279999,72.989998,1218600,68.15612
"594",72.849998,73.230003,72.32,72.589996,1377600,67.782616
"595",72.669998,73.040001,72.410004,72.599998,1067100,67.791962
"596",72.400002,73.32,72.279999,73.129997,1098100,68.28685
"597",72.599998,73.800003,72.529999,73.529999,1139900,68.660355
"598",73.690002,74.080002,73.470001,73.629997,1074500,68.753746
"599",73.620003,74.160004,73.379997,73.739998,1003500,68.856453
"600",73.389999,73.769997,73.099998,73.739998,852600,69.359673
"601",73.900002,74.870003,73.510002,74.839996,1855500,70.394325
"602",74.919998,75.43,74.739998,74.879997,889800,70.431946
"603",75.07,75.239998,74,74.129997,1915500,69.726509
"604",74.290001,74.290001,72.57,72.889999,1387500,68.560165
"605",72.940002,73.470001,72.779999,73.169998,860900,68.823532
"606",72.589996,74,72.5,73.839996,5976900,69.453728
"607",74.150002,74.870003,73.860001,74.830002,2791700,70.384918
"608",74.839996,74.839996,72.860001,74.389999,3404000,69.971062
"609",74.879997,76.419998,74.650002,76.32,2306800,71.786407
"610",76.400002,77.339996,76.269997,76.849998,1586900,72.284927
"611",77.529999,77.730003,76.300003,76.300003,1328000,71.767609
"612",76.120003,76.300003,75.360001,76.019997,1095900,71.504234
"613",75.839996,76.220001,75.089996,75.480003,1292100,70.9963
"614",75.839996,76.599998,75.839996,76.510002,849900,71.965126
"615",76.660004,76.800003,76.089996,76.669998,1760200,72.115623
"616",76.82,77.519997,76.589996,77.410004,1409600,72.811676
"617",77.440002,77.57,76.279999,76.5,1605700,71.955727
"618",77.220001,77.220001,75.879997,76.290001,1494500,71.758194
"619",75.989998,77.43,75.849998,77.169998,1280900,72.585915
"620",77.459999,77.870003,76.650002,77.529999,1764500,72.92453
"621",77.290001,77.629997,76.82,77.400002,3823500,72.802254
"622",77.830002,77.870003,77.150002,77.389999,1353500,72.792847
"623",77.480003,77.709999,76.720001,76.980003,1640700,72.407196
"624",76.910004,76.919998,75.279999,75.370003,1942400,70.892845
"625",76.010002,76.010002,75.190002,75.410004,1627300,70.930458
"626",75.360001,76.07,75.269997,75.760002,2590700,71.259682
"627",75.760002,75.769997,74.769997,75.660004,1683700,71.165627
"628",75.959999,76.940002,75.82,76.660004,1546600,72.106216
"629",76.900002,77.639999,76.900002,77.120003,703700,72.538902
"630",76.43,77.150002,75.690002,76.989998,1487700,72.416626
"631",77.080002,77.440002,76.639999,77.040001,1876400,72.463646
"632",76.900002,77.080002,76.419998,76.959999,1496700,72.38839
"633",77.220001,77.919998,76.900002,77.669998,1334600,73.056229
"634",77.720001,78.089996,77.279999,78.059998,1912300,73.423058
"635",77.959999,78.059998,77.269997,77.540001,1868300,72.933937
"636",77.400002,77.93,77.099998,77.75,1258000,73.131462
"637",77.089996,77.730003,76.599998,77.089996,1811800,72.510674
"638",77.639999,77.900002,77.279999,77.360001,2110500,72.764641
"639",77.400002,78.419998,76.940002,78.400002,1428500,73.742851
"640",78.120003,78.529999,76.739998,76.769997,1904000,72.209671
"641",76.949997,77.169998,75.93,76.910004,1117300,72.34137
"642",76.970001,76.970001,76.25,76.75,1560800,72.190857
"643",76.889999,76.980003,75.900002,76.419998,1797900,71.880463
"644",76.419998,76.690002,75.629997,76.199997,1644000,71.673531
"645",76.190002,76.559998,75.870003,76.239998,1571900,71.711159
"646",76.540001,76.959999,76.18,76.809998,1039000,72.247307
"647",76.449997,77.260002,76.169998,76.529999,1540100,71.983948
"648",76.360001,76.830002,75.43,75.860001,1988100,71.353737
"649",75.739998,77.059998,75.610001,76.540001,2484000,71.99334
"650",76.730003,77.75,76.290001,76.699997,1866500,72.143829
"651",76.940002,77.650002,76.139999,76.550003,2481300,72.002754
"652",76.440002,77.669998,75.480003,77.440002,1639000,72.839882
"653",77.449997,78.360001,76.629997,77.889999,1672100,73.263153
"654",77.879997,78.690002,77.199997,78.410004,1313900,73.752258
"655",78.639999,78.879997,78.150002,78.43,1155000,73.771065
"656",78.629997,78.669998,77.540001,77.75,1181900,73.131462
"657",77.57,78.18,77.209999,77.910004,1393300,73.281975
"658",78.190002,78.349998,76.910004,77.160004,1885000,72.5765
"659",77.089996,79.110001,76.970001,78.809998,1595000,74.12851
"660",78.860001,79.080002,78.349998,78.639999,1421800,73.96859
"661",78.68,79.349998,78.339996,78.970001,1338400,74.278999
"662",79.239998,79.32,78.669998,79.099998,1235100,74.401276
"663",78.82,79.589996,78.68,79.559998,930000,74.833946
"664",79.480003,79.910004,79.050003,79.769997,1408200,75.031479
"665",80.029999,80.169998,78.849998,79.169998,1708600,74.46711
"666",79.269997,79.970001,79.120003,79.940002,796400,75.191376
"667",80.290001,81.150002,80.169998,80.559998,1339400,75.774544
"668",80.849998,81.129997,79.709999,80.290001,1300700,75.520584
"669",80.510002,80.82,79.540001,80.410004,1243200,75.633461
"670",80.550003,80.730003,80.010002,80.129997,1332900,75.370071
"671",80.029999,81.480003,79.870003,81.470001,2007700,76.630501
"672",83.099998,83.099998,81.82,82.489998,1914400,77.589897
"673",82,82.230003,80.970001,82.029999,2208400,77.157227
"674",82.110001,82.459999,81.940002,82.349998,1704800,77.458214
"675",81.82,82.440002,81.580002,81.800003,2888700,76.94088
"676",81.620003,81.889999,80.949997,81.870003,2448500,77.006737
"677",81.43,82.440002,81.120003,82.169998,1692300,77.288918
"678",82.650002,83.220001,82.410004,82.860001,1621600,77.937927
"679",82.5,83.080002,82.269997,82.379997,1717600,77.486427
"680",82.599998,82.599998,82.18,82.440002,1083000,77.542885
"681",82.379997,83.43,82.379997,83.150002,1654000,78.210701
"682",83.410004,83.610001,82.779999,83.370003,1557900,78.417618
"683",83.309998,83.400002,82.989998,83.230003,1918400,78.791557
"684",83.300003,83.620003,82.910004,83.260002,3282200,78.819962
"685",83.349998,83.830002,83.040001,83.489998,1273000,79.037689
"686",83.82,84.830002,83.589996,84.660004,1934000,80.145302
"687",84.610001,84.809998,84.209999,84.639999,1255800,80.126358
"688",84.870003,85.510002,84.660004,85.260002,1344800,80.713303
"689",85.440002,85.620003,84.669998,85.339996,1420000,80.78904
"690",85.5,85.93,85.18,85.470001,2284600,80.912102
"691",85.059998,85.449997,84.529999,85.360001,1257400,80.807968
"692",85.379997,85.489998,84.169998,84.419998,2092800,79.918114
"693",84.519997,84.709999,84,84.660004,1829600,80.145302
"694",84.790001,85.709999,84.580002,85.610001,1480000,81.04464
"695",85.309998,85.690002,85.080002,85.370003,1430900,80.817451
"696",85.410004,85.580002,84.839996,84.849998,1308700,80.325165
"697",84.93,86.260002,84.93,86.089996,1818800,81.499039
"698",85.639999,85.959999,84.82,85.540001,1497000,80.978378
"699",85.199997,86,84.900002,85.57,1148100,81.006767
"700",85.790001,85.879997,84.720001,84.760002,847400,80.239967
"701",84.889999,85.139999,83.790001,84.089996,1678700,79.605682
"702",83.970001,84.699997,83.57,84.580002,1474300,80.069565
"703",84.540001,85.330002,84.470001,85.120003,1065700,80.580757
"704",84.919998,85.760002,84.550003,85.599998,1250300,81.035172
"705",85.650002,86.190002,85.32,86.139999,1569700,81.546379
"706",86.360001,86.540001,85.669998,85.860001,946500,81.281311
"707",86.050003,86.239998,85.510002,86.059998,1245400,81.470642
"708",86.019997,86.529999,85.870003,86.199997,804000,81.603165
"709",86.330002,86.550003,85.199997,85.309998,1417000,80.760635
"710",84.82,85.150002,83.580002,83.849998,1370000,79.378502
"711",82.720001,83.120003,82.209999,82.900002,2104300,78.479164
"712",83.080002,83.779999,82.68,83.239998,2185000,78.801025
"713",83.389999,84.050003,82.959999,83.739998,1556800,79.274368
"714",83.839996,83.980003,82.690002,82.790001,1556100,78.375023
"715",82.610001,82.730003,81,81.419998,1574200,77.078079
"716",81.050003,81.68,80.529999,81.080002,2167600,76.75621
"717",81.089996,81.620003,80.68,81.389999,1906100,77.049683
"718",80.68,81.110001,78.720001,79.389999,2050800,75.156326
"719",79.120003,79.599998,78.580002,79.410004,1324600,75.17527
"720",79.379997,79.550003,78.919998,79.290001,1442800,75.061661
"721",79.269997,79.529999,78.900002,79.190002,1413700,74.96701
"722",79.529999,80.93,79.290001,80.910004,1809800,76.595291
"723",81.160004,81.18,80.629997,80.800003,2512000,76.491158
"724",80.980003,81.43,80.57,81.269997,2237800,76.936073
"725",81.669998,82.889999,81.589996,82.150002,2413700,77.76915
"726",81.879997,82.639999,81.529999,82.199997,1794200,77.816483
"727",82.360001,83.120003,82.029999,82.5,2149500,78.100487
"728",82.489998,82.839996,81.239998,82.220001,2851000,77.835403
"729",82.290001,82.629997,81.559998,82.230003,2143500,77.844887
"730",82.25,82.57,81.830002,82.150002,1767500,77.76915
"731",82.050003,82.93,81.989998,82.720001,3303400,78.308762
"732",82.940002,83.040001,82.550003,82.900002,2256300,78.479164
"733",83.120003,83.489998,82.540001,82.639999,863400,78.233017
"734",82.32,82.57,81.760002,82.019997,2328600,77.646088
"735",82.339996,82.550003,81.639999,82.029999,1652300,77.655556
"736",81.940002,83.080002,81.760002,83.019997,2277300,78.592758
"737",82.779999,82.900002,81.970001,82.160004,2420300,77.778625
"738",81.900002,82.309998,81.099998,81.199997,2100700,76.869812
"739",81.260002,81.269997,80.25,80.720001,2030600,76.415413
"740",80.760002,81.160004,80.629997,80.980003,1127800,76.661552
"741",80.919998,81.5,80.480003,81.349998,1561900,77.011803
"742",81.309998,81.519997,80.739998,80.849998,1066300,76.538483
"743",80.849998,81.480003,80.25,81.339996,1001300,77.00235
"744",81.480003,82.050003,81.190002,82.050003,1439100,77.6745
"745",82.209999,82.970001,82.059998,82.800003,1037400,78.384483
"746",83.220001,83.709999,82.730003,83.589996,3030900,79.132355
"747",83.080002,83.910004,82.959999,83.779999,2311600,79.82312
"748",83.980003,85.330002,83.830002,84.589996,4670700,80.594872
"749",84.699997,84.82,83.300003,83.730003,1920800,79.775482
"750",83.690002,84.080002,83.260002,83.959999,494500,79.994629
"751",84.040001,84.339996,83.580002,84.300003,838800,80.318558
"752",84.300003,84.540001,84.080002,84.32,1474300,80.337608
"753",84.110001,84.419998,83.779999,84.410004,1352500,80.42337
"754",84.449997,85.089996,84.389999,85.07,1625900,81.052185
"755",85.029999,85.029999,83.080002,83.230003,3278200,79.299088
"756",83.129997,83.510002,82.699997,82.860001,2199100,78.946571
"757",83.050003,83.75,83,83.309998,2717500,79.37532
"758",83.300003,83.300003,82.089996,82.68,2432800,78.77507
"759",82.610001,83.169998,82.339996,82.75,1548900,78.841774
"760",82.550003,83.519997,82.540001,83.400002,1372100,79.461067
"761",83.639999,84.559998,83.639999,84.410004,2028500,80.42337
"762",84.489998,85.330002,84.410004,85.150002,1691100,81.12841
"763",85.260002,85.910004,85.150002,85.849998,2317900,81.795357
"764",86.199997,87.730003,86.150002,87.32,2196900,83.19593
"765",87.190002,87.809998,87.190002,87.760002,1908700,83.615158
"766",87.900002,88.82,87.400002,88.730003,2209600,84.539337
"767",88.93,89.849998,88.599998,89.800003,2227700,85.558807
"768",89.370003,90.260002,88.650002,89.949997,1521400,85.701714
"769",90.019997,91.269997,89.919998,91.239998,1809800,86.930786
"770",91.010002,92.129997,90.949997,91.809998,2008400,87.473862
"771",91.68,92.139999,91.139999,91.370003,1727100,87.054642
"772",91.519997,92.080002,91.080002,91.790001,1743600,87.454819
"773",91.870003,92.519997,91.410004,92.389999,1376200,88.026474
"774",92.25,93.290001,92.099998,93.209999,1508300,88.807739
"775",93.220001,93.559998,92.010002,92.440002,4749800,88.074112
"776",92.639999,92.769997,91.849998,92.410004,1399200,88.045525
"777",92.019997,92.279999,90.440002,90.599998,2599000,86.321007
"778",90.370003,90.589996,89.779999,90.489998,2132000,86.216202
"779",90.82,91.330002,90.599998,90.870003,1286200,86.57827
"780",91.110001,91.230003,90.419998,90.580002,1243900,86.301956
"781",90.699997,91.370003,90.599998,91.370003,1246200,87.054642
"782",91.43,91.75,91.089996,91.18,940800,86.873627
"783",90.779999,91.68,90.620003,91.260002,1267100,86.949852
"784",91.360001,92.550003,91,92.480003,1426400,88.112221
"785",92.790001,93.809998,92.790001,93.660004,1160300,89.236488
"786",94.129997,94.900002,93.75,94.809998,1628400,90.332176
"787",94.839996,94.93,94.300003,94.300003,1695000,89.846268
"788",97.07,99.419998,94.769997,95.650002,2063200,91.132507
"789",95.720001,97.239998,95.459999,95.959999,2462300,91.427864
"790",95.870003,96.440002,95.110001,95.209999,2160400,90.71328
"791",95.309998,96.169998,93.089996,93.379997,2102400,88.969711
"792",93.440002,94.720001,93.040001,93.459999,2277500,89.045944
"793",93.410004,93.93,89.459999,89.519997,2295200,85.292023
"794",88,88,84.480003,86.459999,3405900,82.376541
"795",86.610001,93.709999,86.610001,93.620003,3191500,89.198387
"796",93.029999,95.089996,91.599998,92.400002,2409300,88.57338
"797",93.190002,98.639999,93.18,98.540001,1989600,94.459106
"798",97.25,98.919998,96.440002,97.440002,1990400,93.404663
"799",95.190002,96.809998,93.300003,96.360001,2262700,92.369392
"800",91.400002,94.589996,90,92.559998,3900000,88.726761
"801",93.339996,94.339996,87.449997,91.139999,3524400,87.365562
"802",89.230003,89.589996,86.260002,87.790001,2653800,84.154305
"803",83.720001,84.449997,73.900002,82.620003,3492200,79.19841
"804",85.889999,88.690002,81.43,88.529999,4368900,84.863647
"805",81.339996,84.099998,76.470001,77.18,4690200,73.983704
"806",78.629997,90.160004,78.629997,87.209999,5763000,83.598328
"807",83.199997,88.739998,78.440002,86.25,4556400,82.678078
"808",86.720001,86.720001,75.459999,77.050003,3691500,73.859093
"809",77.510002,77.75,67.419998,68.339996,4340500,65.509796
"810",67.690002,67.889999,60.689999,62.23,3432000,59.652832
"811",64.699997,72.459999,61.959999,71.440002,2697800,68.481422
"812",70.239998,74.550003,68.010002,71.900002,2181000,68.922363
"813",71.989998,79.480003,71.5,78.739998,2771100,75.479095
"814",76.43,83.629997,75.419998,80.959999,1749800,77.607162
"815",82.639999,84,79.660004,83.650002,2672600,80.18576
"816",82.550003,82.739998,78.040001,78.209999,2981600,74.971039
"817",75.5,77.18,75,75.989998,2425700,72.842979
"818",74.529999,79.889999,74.529999,79.290001,3084200,76.006325
"819",78.199997,79.089996,74.400002,75.059998,2394000,71.951485
"820",78.010002,82.879997,77.129997,82.089996,1736800,78.690353
"821",83.25,83.989998,79.449997,79.779999,2830600,76.476021
"822",80.239998,84.029999,78.889999,83.349998,2055600,79.898186
"823",84.449997,91,84.139999,90.099998,2348700,86.368629
"824",88.730003,89.800003,85.480003,86.720001,2258500,83.128609
"825",88.900002,91.730003,88.559998,91.400002,2359700,87.614799
"826",89.809998,90.839996,87.419998,88.919998,1767100,85.237503
"827",89.440002,90.309998,88.800003,89.790001,1771400,86.07148
"828",91.489998,92.139999,89.160004,91.559998,1586600,87.768173
"829",92.019997,93.5,87.529999,87.769997,1996300,84.135124
"830",86.519997,88.43,86.169998,87.199997,1764000,83.58873
"831",88.5,89.080002,87.470001,88.010002,1434300,84.365196
"832",87.830002,88.480003,85.139999,86.559998,1434300,82.975235
"833",86.720001,87.18,84.769997,86.57,1571700,82.984818
"834",87.010002,87.379997,85.339996,85.57,1770500,82.026237
"835",86.309998,87.669998,85.720001,86.220001,1427600,82.649323
"836",87.150002,87.150002,82.970001,83.370003,2346700,79.917343
"837",82.830002,83.089996,80.220001,80.699997,3111700,77.357925
"838",80.220001,80.839996,79.330002,79.870003,1543000,76.562302
"839",80.309998,81.279999,79.379997,80.800003,1255900,77.453789
"840",80.769997,82.550003,80.760002,80.989998,1849700,77.635902
"841",80.93,81.389999,76.169998,76.260002,1907700,73.101814
"842",78.919998,81.330002,77.120003,77.639999,1849600,74.424644
"843",77.639999,79,77.120003,77.790001,1430000,74.568436
"844",77.559998,77.82,76.059998,77.019997,1416500,73.83033
"845",78.470001,78.980003,75.300003,75.669998,2278900,72.536224
"846",75.07,76.959999,74.879997,76.639999,1711400,73.466057
"847",76.07,77.449997,73.610001,77.269997,1788700,74.069969
"848",76,76.779999,74.360001,76.389999,4749300,73.226425
"849",78.800003,80.330002,77.93,79.800003,1579600,76.495193
"850",78.82,79.330002,77.980003,78.230003,1466700,75.527809
"851",78.910004,80.169998,78.309998,79.400002,1360700,76.657402
"852",79.110001,79.43,78.300003,78.82,1655200,76.097427
"853",78.800003,79.75,77.949997,78.459999,1053500,75.749855
"854",79.790001,79.830002,77.760002,78.010002,1393000,75.315422
"855",79.059998,79.059998,75.910004,77.470001,1889400,74.79406
"856",78.690002,81.139999,78.139999,80.889999,1882800,78.095917
"857",80.57,84.190002,80.57,83.699997,3700600,80.808868
"858",83.769997,86.18,83.199997,85.580002,1931900,82.623932
"859",86.139999,86.459999,84.610001,85.769997,1813900,82.807365
"860",86.360001,88.269997,86.010002,86.919998,1571600,83.917641
"861",86.269997,86.739998,84.32,85.529999,1203800,82.575661
"862",86.129997,87.730003,85.339996,86.519997,1669500,83.531448
"863",86.410004,87.980003,85.529999,87.760002,1456200,84.728638
"864",87.18,87.18,84.57,85.269997,1407300,82.324638
"865",85.459999,86.919998,85.400002,86.260002,1428600,83.280441
"866",86,86.18,83.150002,84.349998,2812000,81.436409
"867",85.550003,86.169998,83.190002,84.309998,2108300,81.397797
"868",83,85.540001,82.290001,84.260002,1895400,81.349525
"869",86.010002,86.730003,83.959999,84.18,1771400,81.272285
"870",84.660004,85.599998,83.529999,85.029999,1279700,82.092926
"871",84.550003,85.25,83.660004,84.720001,1240200,81.793633
"872",85.849998,85.849998,82.699997,82.889999,5681600,80.026848
"873",82.879997,84.970001,82.370003,84.18,1554800,81.272285
"874",84.879997,85.379997,83.150002,83.389999,2293400,80.509583
"875",82.730003,82.879997,81.660004,82.419998,1664500,79.573082
"876",82.559998,82.790001,81.160004,82.360001,1420500,79.51516
"877",82.040001,83.5,81.209999,81.849998,2895300,79.022758
"878",82.620003,83.120003,81.669998,83.089996,1135600,80.21994
"879",82.879997,83.75,82.110001,83.269997,1902300,80.393715
"880",83.220001,85.470001,83.160004,85.110001,1528000,82.170158
"881",85.610001,85.93,84.419998,84.669998,1192400,81.745361
"882",85.709999,86.269997,83.269997,83.860001,1534700,80.963333
"883",83.169998,84.629997,82.419998,84.330002,1351300,81.417099
"884",84.089996,85.449997,83.599998,85.139999,1270900,82.199112
"885",84.410004,84.949997,83.050003,84.57,1174300,81.648819
"886",84.57,85.709999,84.059998,85.440002,724700,82.488762
"887",85.089996,87.080002,85.089996,85.940002,1721100,82.971497
"888",86.029999,86.889999,85.410004,86.419998,1566600,83.434906
"889",87.089996,87.410004,84.889999,85,1696000,82.063965
"890",85.209999,86.080002,84.860001,85.809998,1391200,82.84597
"891",86.470001,88.139999,86.220001,87.839996,1617200,84.805862
"892",87.400002,87.730003,86.199997,86.610001,1471500,83.618355
"893",85.75,88.580002,85.25,87.169998,1673700,84.158997
"894",86.82,89.989998,86.309998,89.629997,1343600,86.534027
"895",89.349998,90.699997,89.279999,90.029999,1045800,86.920219
"896",90.010002,91.089996,88.769997,89.480003,910300,86.389221
"897",89.480003,89.650002,87.800003,88.699997,1014500,85.636147
"898",88.559998,91.129997,88.559998,90.139999,1297400,87.026421
