"","ORLY.Open","ORLY.High","ORLY.Low","ORLY.Close","ORLY.Volume","ORLY.Adjusted"
"452",346.769989,347.589996,326.450012,334.779999,966000,334.779999
"453",335,341.730011,333.950012,338.450012,697000,338.450012
"454",344.5,346,339.570007,339.869995,629100,339.869995
"455",341.149994,347.640015,341.049988,344.820007,560800,344.820007
"456",341.679993,343.640015,337.549988,340.329987,901800,340.329987
"457",340.799988,344.5,320.649994,322.829987,1158000,322.829987
"458",318,334,314.140015,324.549988,1955800,324.549988
"459",319.399994,331.76001,315,326.079987,1009400,326.079987
"460",330.149994,333.23999,324.769989,329.179993,584600,329.179993
"461",330.690002,335.279999,327.320007,330.470001,645700,330.470001
"462",332.040009,333,319.690002,320.75,1056400,320.75
"463",319.109985,324.540009,318.329987,320.609985,954400,320.609985
"464",321.339996,326.679993,319.130005,325.230011,944600,325.230011
"465",325.450012,329.01001,324.809998,327.269989,699100,327.269989
"466",328.589996,335,328.589996,333.540009,566500,333.540009
"467",335.950012,342.929993,333.540009,342.130005,806800,342.130005
"468",341.76001,354.480011,340.829987,353.440002,1017300,353.440002
"469",354.450012,356.26001,349.859985,354.73999,773000,354.73999
"470",353.600006,355.269989,346.920013,349.410004,989200,349.410004
"471",355.320007,359.059998,353.339996,357.519989,759500,357.519989
"472",359.940002,363.200012,354.149994,354.779999,668800,354.779999
"473",352.790009,352.829987,343.73999,346,818100,346
"474",343.299988,353.089996,342.220001,352.600006,625400,352.600006
"475",352.619995,358.420013,349.829987,354.23999,583400,354.23999
"476",350.359985,350.959991,335.829987,336.070007,789900,336.070007
"477",337.640015,346.290009,337.640015,345.579987,545900,345.579987
"478",343.220001,353.380005,343,350.630005,261000,350.630005
"479",354.519989,358.5,350.26001,350.98999,468800,350.98999
"480",350.079987,356,350.079987,353.079987,672000,353.079987
"481",352.769989,359.089996,352.149994,358.869995,647600,358.869995
"482",357.309998,361.570007,354.420013,354.850006,543800,354.850006
"483",355.269989,356.730011,344.290009,346.779999,814600,346.779999
"484",350.369995,351.429993,343.23999,346.339996,1126600,346.339996
"485",346.529999,355.970001,343,346.429993,1144300,346.429993
"486",342.380005,342.399994,330.100006,340.410004,990700,340.410004
"487",336.619995,343.959991,330.359985,331.450012,551200,331.450012
"488",332.859985,340.119995,328.410004,338.059998,563900,338.059998
"489",340.579987,346.670013,339.519989,342.570007,596100,342.570007
"490",346.609985,355.440002,346.48999,353.630005,718400,353.630005
"491",352.649994,355.5,350.429993,354.559998,613600,354.559998
"492",352.980011,356.399994,347.809998,348.170013,662800,348.170013
"493",346.940002,347.51001,338.809998,340.940002,680600,340.940002
"494",342,347.339996,341.200012,344.100006,550700,344.100006
"495",343.160004,348.920013,338.01001,340.390015,674500,340.390015
"496",340.049988,340.869995,327.329987,332.690002,769800,332.690002
"497",330.769989,339.970001,329.369995,330.570007,1291500,330.570007
"498",330.230011,333,326.709991,327.410004,367400,327.410004
"499",329.26001,344.540009,329.26001,344.450012,515100,344.450012
"500",340.570007,343.149994,331.029999,343.119995,583300,343.119995
"501",345.309998,346.480011,338.579987,342.100006,521200,342.100006
"502",345,346.100006,340.059998,344.329987,588000,344.329987
"503",335.820007,346.709991,335.01001,341.149994,937400,341.149994
"504",338.950012,348.959991,335.380005,346.130005,1027500,346.130005
"505",348.459991,351.880005,338.829987,341.820007,807600,341.820007
"506",341.570007,344.720001,336.029999,339.690002,1096700,339.690002
"507",342.079987,342.410004,329.859985,336.070007,1340800,336.070007
"508",336.869995,346.5,336.869995,343.540009,727900,343.540009
"509",340.160004,343.720001,337.350006,343.440002,517900,343.440002
"510",341.679993,343.950012,337.070007,338.730011,544000,338.730011
"511",336.619995,343.450012,335.309998,341.149994,539400,341.149994
"512",341.25,346.910004,340,344.149994,559900,344.149994
"513",344.730011,344.730011,340,344,461900,344
"514",344.309998,350.279999,341.640015,348.220001,503100,348.220001
"515",350.730011,353.73999,345.890015,351.5,576100,351.5
"516",349.160004,352.630005,343.26001,345.450012,586200,345.450012
"517",345,349.179993,342.51001,347.899994,406000,347.899994
"518",348.809998,348.839996,339.48999,339.940002,625100,339.940002
"519",341.670013,342.809998,331.339996,337.440002,751600,337.440002
"520",336.160004,340.339996,333.109985,335.670013,624500,335.670013
"521",334.730011,339.890015,333.440002,339.23999,515800,339.23999
"522",339.420013,346.160004,337.26001,345.679993,637200,345.679993
"523",346.910004,347.720001,340,344.660004,804800,344.660004
"524",346.079987,348.690002,342.769989,346.75,899300,346.75
"525",348.220001,356.480011,345.5,356.170013,738600,356.170013
"526",356.190002,359.769989,354.350006,358.209991,814500,358.209991
"527",356.579987,359,352.309998,353.619995,893800,353.619995
"528",361.600006,366.179993,353.700012,365.459991,1760100,365.459991
"529",362.529999,365.390015,357.76001,360.230011,1407700,360.230011
"530",359.98999,368.730011,358.890015,366.679993,896600,366.679993
"531",369.269989,378.640015,369.059998,378.48999,1032800,378.48999
"532",379.390015,379.910004,375.130005,377.420013,725500,377.420013
"533",376.309998,383.679993,372.869995,383.049988,622400,383.049988
"534",386.109985,388.51001,382.070007,388,675100,388
"535",388.269989,394.420013,382.079987,384.540009,632000,384.540009
"536",383.579987,386.130005,379,383.579987,521600,383.579987
"537",382.390015,383.149994,378.570007,380.5,455500,380.5
"538",382.410004,385.899994,380.859985,383.98999,480000,383.98999
"539",384.380005,385,372.910004,375.160004,756200,375.160004
"540",381,383.799988,376.119995,378.040009,863900,378.040009
"541",378.279999,379.25,366.950012,367.959991,666200,367.959991
"542",364.279999,372.700012,363.600006,371.959991,799100,371.959991
"543",373.100006,374.809998,366.959991,371.089996,575800,371.089996
"544",371.459991,376,366.790009,370.480011,701100,370.480011
"545",371.980011,377.690002,369.649994,374.799988,557100,374.799988
"546",376.019989,376.730011,371.220001,372.359985,500300,372.359985
"547",371.589996,372.630005,368.179993,369.410004,423000,369.410004
"548",368,368.029999,362.209991,364.100006,489000,364.100006
"549",365,367.709991,362.559998,366.339996,501500,366.339996
"550",367.350006,368.359985,361.540009,365.51001,514300,365.51001
"551",366.950012,369.600006,365.01001,367.329987,573200,367.329987
"552",366.029999,368.480011,362.790009,368.160004,687900,368.160004
"553",368.859985,371.059998,363.269989,370.019989,1155100,370.019989
"554",369.26001,378.329987,368.959991,375.799988,711300,375.799988
"555",375.820007,379.390015,373.019989,374.209991,431900,374.209991
"556",372.970001,378.019989,371.26001,375.480011,457100,375.480011
"557",375.190002,385,373.25,384.609985,514500,384.609985
"558",383.440002,385.809998,375.980011,376.299988,457900,376.299988
"559",381.5,387.109985,377.359985,385.890015,487200,385.890015
"560",387.109985,387.799988,382.640015,384.679993,435500,384.679993
"561",385.380005,388.230011,381.980011,386.890015,424000,386.890015
"562",388.769989,390.359985,384.079987,388.470001,436500,388.470001
"563",389.640015,391.779999,387.630005,388.299988,797200,388.299988
"564",391.399994,394.420013,388.850006,391.540009,737700,391.540009
"565",393,395.049988,390.540009,394.329987,535100,394.329987
"566",396.369995,398.070007,394.160004,396.399994,579000,396.399994
"567",397,398.410004,394,398.079987,341800,398.079987
"568",399.630005,403.790009,398.170013,401.130005,486600,401.130005
"569",400.76001,404.160004,397.450012,401.98999,496500,401.98999
"570",400.670013,401.459991,397.549988,399.910004,378700,399.910004
"571",401.459991,405.140015,398.880005,405.01001,471700,405.01001
"572",406.26001,409.329987,403.190002,407.850006,554300,407.850006
"573",407.850006,408.839996,404.109985,406.320007,490800,406.320007
"574",405.339996,409.709991,404.200012,408.670013,457000,408.670013
"575",410.079987,414.630005,406.290009,408.48999,572500,408.48999
"576",407.420013,408.200012,403.119995,404.269989,502900,404.269989
"577",401,402.609985,397.230011,399.459991,774600,399.459991
"578",397.429993,398.600006,392.059998,393.309998,704300,393.309998
"579",393.119995,398.920013,392.470001,395.660004,906100,395.660004
"580",396.75,400.929993,394.459991,396.709991,802500,396.709991
"581",380.429993,382.200012,367.119995,380,2223100,380
"582",380.630005,381.01001,374.029999,379.959991,1097600,379.959991
"583",380.950012,383.769989,373.350006,375,771800,375
"584",373.720001,378.880005,370.5,378.570007,803300,378.570007
"585",377.690002,381.799988,373.279999,373.549988,650900,373.549988
"586",373,381.609985,372.200012,381.029999,722800,381.029999
"587",382.369995,383.109985,375.480011,375.790009,672100,375.790009
"588",372.48999,377.059998,370.5,375.76001,599100,375.76001
"589",373.119995,375.709991,366.609985,368.869995,590800,368.869995
"590",368.279999,370.350006,364.649994,367.769989,676900,367.769989
"591",364.380005,367.829987,361.660004,367.390015,716000,367.390015
"592",365.549988,368.619995,358.540009,364.790009,747600,364.790009
"593",360.660004,361.459991,353.910004,354.850006,749500,354.850006
"594",355.029999,355.420013,349.709991,353.809998,819700,353.809998
"595",352.779999,356.100006,351.970001,353.399994,814400,353.399994
"596",353.799988,356.660004,351.170013,352.570007,647000,352.570007
"597",351.440002,357.899994,350.359985,353.019989,606300,353.019989
"598",350.579987,355.76001,349.839996,353.98999,562500,353.98999
"599",356.309998,363.799988,356.309998,362.640015,869900,362.640015
"600",360.970001,369.820007,360.100006,368.619995,929800,368.619995
"601",365.179993,367.899994,362.119995,366.140015,705700,366.140015
"602",368.48999,372.329987,362.23999,366.850006,671800,366.850006
"603",368.670013,376.279999,368.579987,369.299988,774100,369.299988
"604",368.200012,370.48999,363.440002,367.130005,611500,367.130005
"605",368.570007,373.140015,366.440002,372.309998,441800,372.309998
"606",368.850006,372.160004,366.290009,371.369995,549200,371.369995
"607",371.48999,378.579987,367.640015,374.220001,801600,374.220001
"608",377.970001,380.589996,372.950012,374.899994,687900,374.899994
"609",375.339996,381.51001,374.170013,379.890015,504900,379.890015
"610",379.459991,383.570007,378.820007,381.049988,456500,381.049988
"611",383.170013,385.179993,381.390015,382.26001,462900,382.26001
"612",382.869995,387.640015,382.869995,385.029999,361800,385.029999
"613",387.549988,387.589996,380.109985,381,455700,381
"614",381.25,385.429993,380.170013,384.709991,292100,384.709991
"615",386.549988,389.809998,385.130005,387.570007,282300,387.570007
"616",389.600006,390.100006,386.170013,387.959991,448400,387.959991
"617",389.179993,391.149994,383.279999,383.850006,641200,383.850006
"618",384.769989,387.679993,382.540009,385.329987,620400,385.329987
"619",384.649994,385.25,369.23999,378.98999,695300,378.98999
"620",382.019989,383.769989,373.019989,375.869995,640200,375.869995
"621",375.579987,378.519989,373.209991,376.269989,863400,376.269989
"622",376.160004,377.929993,373.600006,375.48999,387000,375.48999
"623",375.48999,375.730011,371.630005,374.459991,473100,374.459991
"624",369.100006,373.149994,367.850006,368.190002,531800,368.190002
"625",365.529999,370.850006,364.079987,367.570007,533000,367.570007
"626",367.570007,371.209991,367.029999,369.320007,615700,369.320007
"627",373,376.799988,371.100006,374.339996,522200,374.339996
"628",374.390015,386.220001,374.390015,383.089996,635900,383.089996
"629",383,387.670013,382.089996,386.220001,436700,386.220001
"630",385.790009,387.48999,383.350006,386.040009,325600,386.040009
"631",385.51001,390.450012,385.149994,386.269989,433500,386.269989
"632",386.130005,388.970001,384.109985,385.209991,466000,385.209991
"633",388,389.929993,384.329987,389.200012,558900,389.200012
"634",390.809998,395.850006,386.549988,393.470001,515500,393.470001
"635",395.459991,403.630005,394.549988,401.829987,514900,401.829987
"636",403.459991,403.890015,399.130005,403.230011,339500,403.230011
"637",403.220001,407.029999,402.570007,405.549988,512300,405.549988
"638",405.579987,407.200012,398.809998,399.640015,504500,399.640015
"639",392.470001,403.670013,385.519989,403.190002,902900,403.190002
"640",403.609985,404.920013,396.450012,396.820007,586600,396.820007
"641",398.119995,400.059998,393.640015,394.779999,676000,394.779999
"642",396.76001,398,388.809998,392.390015,630300,392.390015
"643",390.709991,397.769989,390.269989,396.5,575600,396.5
"644",385.51001,400.98999,375.220001,376,1568700,376
"645",375.700012,385.390015,374.700012,383.790009,554000,383.790009
"646",383.549988,390.540009,383.410004,389.820007,666300,389.820007
"647",388.619995,389.109985,382.890015,383.350006,431900,383.350006
"648",382.109985,385.529999,375.549988,380.76001,646700,380.76001
"649",380.859985,381.709991,372.279999,374.799988,823700,374.799988
"650",375.040009,375.600006,368,369.929993,678800,369.929993
"651",366.410004,366.98999,359.859985,363.619995,792800,363.619995
"652",366.670013,375.179993,362.5,373.559998,728000,373.559998
"653",369.369995,376.570007,368,375.839996,695600,375.839996
"654",377.040009,382.299988,375.549988,381.589996,538700,381.589996
"655",382.100006,384.73999,375.429993,378.309998,542900,378.309998
"656",376.75,377.98999,368.779999,370.839996,863900,370.839996
"657",367.809998,381.269989,364.579987,373.540009,840100,373.540009
"658",368.5,374.369995,366.640015,369.429993,782500,369.429993
"659",371.769989,379,369.23999,375.429993,479700,375.429993
"660",378.929993,382.660004,378.380005,381.640015,490000,381.640015
"661",384.630005,387.570007,380.869995,385.769989,556900,385.769989
"662",386.660004,389.850006,382.779999,383.23999,505700,383.23999
"663",388.019989,388.73999,382.390015,384,385200,384
"664",385.359985,386.5,380.059998,382.179993,434200,382.179993
"665",379.359985,383.209991,375.950012,377.339996,483900,377.339996
"666",378.429993,380.869995,375.019989,378.649994,445400,378.649994
"667",380.980011,382.290009,376.720001,376.920013,613900,376.920013
"668",375.660004,385.399994,375,383.720001,411200,383.720001
"669",388,390.01001,384.869995,385.440002,451300,385.440002
"670",387.700012,388.040009,382.98999,383.76001,420700,383.76001
"671",380,385.630005,380,383.859985,353600,383.859985
"672",387.359985,389.130005,381.970001,388.609985,419900,388.609985
"673",391.959991,399.450012,391.5,396.579987,500200,396.579987
"674",398.470001,403.75,398.119995,399.730011,417700,399.730011
"675",401.23999,403,398.679993,402.619995,548500,402.619995
"676",402.049988,409.170013,398.029999,407.679993,698800,407.679993
"677",407.720001,408.850006,402.269989,404.769989,440700,404.769989
"678",406,407.48999,393.730011,393.899994,599700,393.899994
"679",391,394.660004,389.559998,390.850006,636500,390.850006
"680",389.859985,391.529999,379.869995,380.440002,626200,380.440002
"681",379.48999,391.769989,378.23999,391.570007,604000,391.570007
"682",392.230011,395.589996,385.799988,390.48999,429700,390.48999
"683",390.48999,396.829987,389.170013,389.929993,467400,389.929993
"684",392.799988,403.5,391.570007,398.859985,1243300,398.859985
"685",397.140015,403.649994,397.140015,397.880005,573200,397.880005
"686",399.790009,404.170013,391.980011,394.670013,561700,394.670013
"687",395.179993,396.059998,391.570007,394.779999,410900,394.779999
"688",394.269989,397.98999,391.950012,396.160004,276200,396.160004
"689",397.690002,399.5,392.140015,394.480011,266200,394.480011
"690",394.769989,400.23999,394.769989,398.51001,359700,398.51001
"691",400.040009,402.570007,398.720001,400.670013,399600,400.670013
"692",398.660004,399.420013,387.019989,390.440002,553500,390.440002
"693",391,391.799988,385.01001,387.350006,318500,387.350006
"694",387.410004,390.880005,385.51001,390.619995,325000,390.619995
"695",390.040009,392.380005,387.859985,388.950012,273100,388.950012
"696",385.399994,390.429993,383.769989,387.630005,403300,387.630005
"697",391.350006,396.839996,389.850006,395.329987,341700,395.329987
"698",393.730011,399.48999,390.980011,398.799988,256300,398.799988
"699",401.649994,405.75,400.190002,401.350006,291500,401.350006
"700",401.209991,402.779999,399.730011,401.390015,266500,401.390015
"701",401.660004,405.320007,400,403.75,450700,403.75
"702",402.48999,410.100006,401.410004,407.75,461600,407.75
"703",407.320007,409.670013,403.130005,407.170013,432000,407.170013
"704",404.970001,404.970001,401.359985,403.200012,457900,403.200012
"705",406.350006,407.399994,400.230011,402.470001,464200,402.470001
"706",402.899994,405.059998,400.149994,400.399994,417500,400.399994
"707",400,402.049988,397.140015,400.529999,638100,400.529999
"708",420,442.149994,420,437.299988,1610000,437.299988
"709",436.820007,446.779999,436.019989,438.540009,900700,438.540009
"710",438.529999,445.140015,438.350006,442.190002,594300,442.190002
"711",438.359985,440.880005,434.269989,434.350006,456800,434.350006
"712",434.75,438.619995,433.459991,436.690002,457200,436.690002
"713",437.25,437.660004,431.190002,435.51001,381400,435.51001
"714",437.929993,440.070007,435.980011,437.01001,439300,437.01001
"715",438.910004,439.709991,433.579987,436.48999,435800,436.48999
"716",435.859985,439.859985,433,433.720001,445200,433.720001
"717",435.019989,441.980011,432.190002,440.829987,520800,440.829987
"718",443.100006,444.399994,438.359985,440.26001,375100,440.26001
"719",439.23999,441.570007,436.799988,439.230011,254800,439.230011
"720",437.01001,440.850006,436.799988,439.950012,269900,439.950012
"721",438.149994,442.320007,436.200012,439.910004,416600,439.910004
"722",439.890015,443.309998,436.730011,441.640015,256400,441.640015
"723",442.359985,443.829987,439.359985,443.190002,241900,443.190002
"724",445.369995,445.369995,440.589996,445.230011,410100,445.230011
"725",446.029999,454.309998,445.869995,449.890015,487200,449.890015
"726",451.369995,453.98999,444.220001,444.570007,404500,444.570007
"727",444.470001,447.670013,436.700012,438.700012,620900,438.700012
"728",436.910004,441.350006,433.369995,434.940002,418600,434.940002
"729",437.579987,438.459991,434.269989,438.26001,529200,438.26001
"730",439.190002,441.119995,437.23999,438,310100,438
"731",439.269989,443.440002,439.119995,442.279999,513800,442.279999
"732",442.570007,446.73999,441.570007,445.660004,263300,445.660004
"733",438,447.700012,438,442.279999,241400,442.279999
"734",443.380005,447.450012,441.01001,446.359985,314500,446.359985
"735",444.200012,444.880005,434.5,438.640015,551600,438.640015
"736",438.079987,443.649994,435.51001,442.089996,393300,442.089996
"737",442.25,443.149994,439.320007,441.040009,351200,441.040009
"738",444.130005,447.209991,442.029999,445.570007,335900,445.570007
"739",441.299988,444.309998,437.609985,439.730011,381500,439.730011
"740",448.100006,448.100006,441.26001,441.899994,518900,441.899994
"741",439.470001,444.799988,439.25,444.649994,422500,444.649994
"742",444.459991,448.529999,440.980011,441.200012,380500,441.200012
"743",438.559998,442.559998,436.709991,441.350006,474500,441.350006
"744",443.649994,445.820007,440.420013,440.519989,563700,440.519989
"745",441.209991,446.380005,441.209991,443.700012,458900,443.700012
"746",443.690002,444.299988,439.709991,440.540009,491500,440.540009
"747",435.470001,444.160004,433.630005,442.649994,479900,442.649994
"748",445.660004,446.399994,439.26001,441.160004,890900,441.160004
"749",441.859985,442.5,435.5,437.410004,362200,437.410004
"750",435.899994,439.839996,435.899994,439.829987,127900,439.829987
"751",440.720001,442.040009,436.529999,439.089996,242200,439.089996
"752",439.649994,441,436.049988,437.209991,256700,437.209991
"753",437.359985,439.26001,435.429993,437.51001,297800,437.51001
"754",437.76001,440.170013,435.970001,438.26001,390500,438.26001
"755",438.5,439.059998,434.440002,437.519989,796100,437.519989
"756",435.809998,439.220001,433.040009,438.75,482900,438.75
"757",437.029999,437.029999,429.220001,434.660004,837100,434.660004
"758",433.940002,434.51001,425.279999,428.769989,661500,428.769989
"759",428.869995,437.570007,428.869995,431.899994,479500,431.899994
"760",434.98999,439.540009,433.450012,437.369995,561200,437.369995
"761",437.880005,438.390015,434.899994,436.850006,569400,436.850006
"762",436.630005,437.839996,433.070007,435.5,574500,435.5
"763",434.160004,438.790009,432.5,438.51001,432800,438.51001
"764",436.869995,440.339996,436.779999,438.149994,349100,438.149994
"765",439.899994,443.98999,438.450012,441.070007,875600,441.070007
"766",442.679993,442.799988,436.160004,440.679993,606900,440.679993
"767",439.920013,446.829987,439.809998,440.600006,622300,440.600006
"768",441.179993,443.859985,433.519989,435.709991,754200,435.709991
"769",432.73999,436.910004,430.890015,436.049988,685400,436.049988
"770",437.459991,439.119995,429.709991,430.769989,374900,430.769989
"771",425.880005,428.850006,425.880005,426.809998,448300,426.809998
"772",427.350006,429.839996,425.589996,428.059998,457000,428.059998
"773",427.700012,429.529999,423.899994,424.130005,368300,424.130005
"774",420.700012,420.790009,417,419.880005,623700,419.880005
"775",415.279999,417.950012,405,406.100006,1274900,406.100006
"776",407.839996,412.070007,405.869995,406.230011,771600,406.230011
"777",409.779999,415.959991,407.470001,407.589996,666500,407.589996
"778",410.529999,421.709991,410.269989,419.209991,938000,419.209991
"779",404.279999,412.48999,388.429993,398.130005,2185100,398.130005
"780",396.279999,397.48999,386.179993,387.690002,1187900,387.690002
"781",385.329987,392,385.329987,391.309998,845700,391.309998
"782",388.130005,394.329987,387.769989,389.76001,1255400,389.76001
"783",391.190002,393.26001,389.329987,392.470001,840800,392.470001
"784",391.839996,396.230011,391.839996,392.600006,723700,392.600006
"785",393.589996,396.01001,389.769989,390.890015,898900,390.890015
"786",393.230011,399.359985,391.309998,395.98999,1095300,395.98999
"787",394.959991,398.109985,390.5,392.149994,781900,392.149994
"788",391.149994,395.720001,388.690002,395.179993,1096000,395.179993
"789",393.299988,394.209991,389.369995,391.5,642000,391.5
"790",386.149994,391.290009,385.480011,387.769989,758200,387.769989
"791",389.709991,390.899994,376.75,377.350006,1005800,377.350006
"792",379.5,384.209991,376.720001,377.690002,809600,377.690002
"793",371.23999,380.929993,370.059998,370.470001,1110200,370.470001
"794",360.910004,372.5,358.869995,368.720001,1689400,368.720001
"795",367.01001,378.390015,364.450012,378.390015,1222300,378.390015
"796",368.429993,380.480011,362.25,364.170013,1406900,364.170013
"797",368.019989,377.5,363.619995,377.200012,734300,377.200012
"798",368.869995,371.940002,358.450012,361.329987,810200,361.329987
"799",354.029999,369.570007,352.23999,368.079987,1175800,368.079987
"800",358.559998,380,355,373.630005,1476900,373.630005
"801",381.679993,394.549988,381.130005,393.519989,1284100,393.519989
"802",385.51001,387.470001,370.98999,374.350006,1231700,374.350006
"803",359.890015,361.660004,330.23999,330.290009,1616600,330.290009
"804",344,354.920013,328.709991,354.299988,952400,354.299988
"805",325.720001,336,298.529999,299.649994,1148800,299.649994
"806",307.179993,331.290009,301.890015,327.540009,1111300,327.540009
"807",291.209991,312.480011,274.940002,293.720001,1187500,293.720001
"808",291.269989,306.320007,277.359985,290.529999,936800,290.529999
"809",290.730011,291.529999,261,263.769989,1104200,263.769989
"810",255.850006,270.839996,251.520004,260.920013,1900500,260.920013
"811",272.269989,294.98999,271,277.130005,2921500,277.130005
"812",279.51001,314.73999,274.929993,298.920013,2171600,298.920013
"813",300,329,300,326.73999,1602200,326.73999
"814",315.100006,325.519989,307.220001,313.429993,902900,313.429993
"815",315.25,320.850006,306.559998,318.190002,760100,318.190002
"816",309.809998,313.609985,299.369995,301.049988,1101200,301.049988
"817",288.420013,300.970001,283.589996,287.25,1184700,287.25
"818",288.940002,303.940002,288.940002,303.48999,1139400,303.48999
"819",300.970001,302.970001,289.309998,295.380005,1019700,295.380005
"820",311.369995,337.799988,311.369995,333.429993,1115300,333.429993
"821",345,348.970001,329.190002,336.269989,940700,336.269989
"822",338.549988,353.859985,336.299988,340.029999,1002000,340.029999
"823",342.950012,351.959991,338.25,342.440002,867100,342.440002
"824",341.279999,348.940002,332.160004,347.920013,485000,347.920013
"825",352.980011,362.940002,352.980011,356.350006,643800,356.350006
"826",347,356,344.5,353.890015,467700,353.890015
"827",361.769989,374.940002,357,367.679993,976600,367.679993
"828",377.730011,385.549988,365.589996,373.51001,669300,373.51001
"829",368.390015,376.549988,365.040009,373.660004,737700,373.660004
"830",368.369995,373.549988,357.619995,358.299988,1031800,358.299988
"831",362.51001,371,361.01001,368.26001,996200,368.26001
"832",386.450012,389.589996,366.179993,374.529999,1589800,374.529999
"833",381.980011,390.040009,375.869995,384.820007,699700,384.820007
"834",385.920013,394.649994,384.839996,389.5,589500,389.5
"835",398.589996,399.98999,383.640015,384.5,919900,384.5
"836",390.899994,394.5,387.190002,391.019989,556200,391.019989
"837",387.190002,389.519989,382.850006,386.339996,568000,386.339996
"838",379.390015,382.329987,373.570007,376.369995,559200,376.369995
"839",374.73999,388.790009,373.140015,388.209991,577700,388.209991
"840",390,395.410004,388.519989,390.380005,540900,390.380005
"841",394.029999,402.950012,388.5,397.76001,885500,397.76001
"842",401,407,384.76001,386.450012,810200,386.450012
"843",394.130005,405.350006,393.51001,402.51001,641400,402.51001
"844",396.529999,402.209991,394.359985,398.899994,515300,398.899994
"845",397.75,400.940002,393.76001,394.309998,498800,394.309998
"846",392.429993,398.970001,385.130005,389.890015,741400,389.890015
"847",386.660004,398.929993,377.269989,398.600006,587900,398.600006
"848",394.75,408.170013,392.070007,407.119995,969300,407.119995
"849",416.299988,423.309998,408.839996,409.890015,953200,409.890015
"850",410,417,405.950012,409.779999,671200,409.779999
"851",410,413.920013,403.25,407.109985,592300,407.109985
"852",407.880005,411.369995,400.019989,404.279999,458400,404.279999
"853",403.329987,405.399994,398.5,404.98999,449600,404.98999
"854",413.079987,416.190002,397.690002,399.119995,851000,399.119995
"855",402.959991,416.290009,401.950012,415.279999,699700,415.279999
"856",415,417.790009,411.290009,413.130005,452800,413.130005
"857",414.820007,418.899994,411.950012,417.23999,562700,417.23999
"858",418.950012,422.76001,415.809998,417.600006,505800,417.600006
"859",420.390015,422.5,417.26001,419.73999,524200,419.73999
"860",419.929993,425.820007,417.690002,420.950012,478100,420.950012
"861",420.070007,421.720001,410.799988,413.850006,369500,413.850006
"862",417.899994,423.649994,414.380005,422.700012,554200,422.700012
"863",419.709991,425.459991,417.630005,419.730011,500800,419.730011
"864",417.329987,424,416.209991,423.23999,741700,423.23999
"865",422.709991,423.809998,415.720001,416.480011,498900,416.480011
"866",410.980011,418.170013,408.799988,408.920013,579900,408.920013
"867",415,415.609985,401.649994,410.350006,617300,410.350006
"868",403.350006,418.380005,403,415.709991,445400,415.709991
"869",426.98999,428.899994,415.649994,426.25,676100,426.25
"870",427.470001,432,423.700012,426.329987,774800,426.329987
"871",425.109985,427.329987,421.51001,425.940002,387700,425.940002
"872",430.630005,430.730011,418.959991,422.179993,860500,422.179993
"873",421.779999,432.299988,419.440002,430.910004,560000,430.910004
"874",432.970001,434.369995,426.420013,427.480011,629100,427.480011
"875",425,428.859985,412.549988,413.920013,572500,413.920013
"876",413.220001,417.970001,409.170013,417.600006,503500,417.600006
"877",420.730011,424.429993,411.779999,415.470001,1299200,415.470001
"878",419.890015,422.75,414.309998,422.390015,398100,422.390015
"879",419.76001,424.549988,415.279999,421.670013,605200,421.670013
"880",419.940002,427.660004,416.130005,426.079987,532500,426.079987
"881",430.640015,432.190002,424.829987,427.850006,456800,427.850006
"882",432.799988,433.73999,423.519989,425.839996,503700,425.839996
"883",424.899994,428.5,422.089996,422.170013,597500,422.170013
"884",421.369995,424.089996,414.679993,420.48999,640500,420.48999
"885",420.579987,422,414.5,419.410004,385500,419.410004
"886",418.380005,421.019989,413,420.76001,475900,420.76001
"887",423.359985,429.25,418.23999,419.790009,561200,419.790009
"888",417.410004,429.440002,417.26001,427.899994,360200,427.899994
"889",430.480011,435.200012,427.299988,432.929993,370400,432.929993
"890",431.48999,435,429.109985,431.670013,400800,431.670013
"891",435.049988,435.049988,429,431.73999,377700,431.73999
"892",437.929993,442.630005,430.700012,438.170013,634900,438.170013
"893",439.890015,448.559998,439.890015,446.470001,559100,446.470001
"894",447.820007,454.470001,447.820007,450.769989,428600,450.769989
"895",451.049988,463.019989,444.109985,447.850006,660900,447.850006
"896",446.040009,451.230011,442.149994,442.339996,812900,442.339996
"897",443.709991,451.859985,443.619995,450.450012,897800,450.450012
"898",456.390015,458.679993,449.660004,450.049988,607800,450.049988
"899",450.769989,458.910004,448.359985,455.769989,820800,455.769989
"900",480,487.950012,470.299988,480.519989,1524500,480.519989
"901",479.309998,481.119995,471.25,477.380005,656000,477.380005
"902",479.609985,480.700012,471.01001,473.790009,560600,473.790009
"903",470.01001,476.529999,467.040009,472.880005,558000,472.880005
"904",474.720001,475.670013,466.589996,468.529999,412200,468.529999
"905",466.850006,470.619995,463.320007,466.070007,526400,466.070007
"906",463.209991,469.730011,462.690002,465.179993,454200,465.179993
"907",465,468.880005,459.700012,461.149994,424700,461.149994
"908",463.309998,463.309998,452.529999,454.019989,708400,454.019989
"909",456.269989,466.399994,456.269989,463.51001,454000,463.51001
"910",461,466.730011,459.079987,461.339996,358400,461.339996
"911",461.100006,466.649994,461,463.549988,338000,463.549988
"912",464,471,463.980011,469.459991,374300,469.459991
