"","MMC.Open","MMC.High","MMC.Low","MMC.Close","MMC.Volume","MMC.Adjusted"
"445",82.980003,83.620003,82.629997,83.529999,1366200,78.967613
"446",83.610001,83.699997,83.199997,83.279999,1263400,78.731262
"447",82.75,82.860001,81.050003,81.059998,2559700,77.016289
"448",81.139999,81.440002,79.5,79.639999,2938200,75.66713
"449",80.300003,81.099998,78.720001,79.580002,2212200,75.610138
"450",79.599998,79.809998,78.970001,79,1691700,75.059059
"451",79.279999,80.370003,78.949997,80.330002,1335900,76.322701
"452",80.110001,81.129997,79.970001,80.910004,1354800,76.873772
"453",80.830002,81.099998,79.68,80.050003,1053600,76.056702
"454",79.910004,80.949997,79.660004,80.459999,1697000,76.446236
"455",80.720001,80.839996,80.050003,80.339996,2328000,76.332214
"456",79.510002,80.190002,79.169998,80.089996,1842700,76.094681
"457",79.800003,80.139999,77.110001,77.18,3565600,73.329849
"458",78.730003,82.989998,78.209999,81.720001,3567800,77.643379
"459",80.900002,82.400002,80.010002,81.949997,3852400,77.861893
"460",82.620003,83.290001,81.650002,82.360001,2556700,78.25145
"461",82.800003,84.290001,82.18,84.190002,2058600,79.990158
"462",84.699997,85.610001,84.199997,84.75,2477600,80.522224
"463",84.879997,85.050003,84.370003,84.580002,1413600,80.36071
"464",85.139999,85.889999,83.519997,84.5,1578700,80.284698
"465",84.580002,85.919998,84.559998,85.720001,793400,81.443825
"466",85.580002,86.400002,85.489998,86.370003,892500,82.061424
"467",86.75,87.379997,86.160004,87.230003,1921900,82.87851
"468",87,87.830002,87,87.830002,1069600,83.448578
"469",87.919998,88.220001,87.199997,87.760002,987800,83.382065
"470",87.699997,87.809998,86.769997,87.169998,1679400,82.821503
"471",87.099998,87.949997,86.300003,86.5,1521000,82.184937
"472",87.279999,87.68,85.980003,86.830002,2976700,82.498466
"473",86.07,87.589996,85.739998,87.32,1708900,82.96402
"474",87.040001,88.559998,86.970001,88,1473300,83.610107
"475",88,89.300003,87.639999,88.839996,2027700,84.408188
"476",88.110001,88.410004,86.18,86.300003,2211300,81.994904
"477",86.290001,86.489998,85.220001,85.239998,2231600,80.987785
"478",84.730003,85.599998,84.440002,84.860001,685300,80.62674
"479",85.639999,86.07,85.339996,85.900002,1363600,81.614861
"480",85.800003,86.110001,85.029999,85.860001,1542400,81.576851
"481",86.410004,87.43,85.68,87.330002,2590100,82.973518
"482",86.889999,87.629997,86.790001,87.169998,1049200,82.821503
"483",87.18,88.760002,87.010002,88.699997,3603100,84.275177
"484",89.169998,89.279999,87.93,89.099998,2091200,84.655235
"485",88.919998,89.589996,86.68,86.779999,2556000,82.450951
"486",85.839996,85.879997,83.32,85.230003,2971700,80.978279
"487",85.239998,85.739998,84.269997,84.769997,1690100,80.541229
"488",84.940002,84.949997,83.330002,84.57,2137300,80.351204
"489",85.459999,85.489998,83.139999,83.480003,1597100,79.315575
"490",84.449997,84.940002,83.720001,83.949997,2074400,79.762131
"491",84.110001,84.559998,83.199997,84.029999,1902200,79.838135
"492",83.599998,83.739998,82.410004,83,1532300,78.85952
"493",82.860001,83.07,81.150002,81.459999,1937300,77.396332
"494",81.889999,82.660004,80.68,80.980003,1902800,76.940308
"495",81.120003,82.169998,79.790001,80.190002,1678000,76.189697
"496",79.93,80.239998,78.410004,79.300003,2515400,75.344093
"497",79.300003,80.309998,77.480003,77.489998,4716700,73.624397
"498",77.099998,77.290001,75.440002,75.519997,1874200,71.752655
"499",75.82,77.459999,74.300003,77.449997,1983800,73.586395
"500",76.699997,78.910004,76.169998,78.900002,1920400,74.964066
"501",79.400002,79.68,78.440002,78.870003,1351400,74.935539
"502",79.139999,79.75,78.910004,79.75,1334400,75.77166
"503",78.739998,79.110001,77.989998,79.040001,1597300,75.097069
"504",78.800003,79.040001,77.849998,78.010002,2304400,74.118469
"505",78.540001,79.980003,78.169998,79.919998,1850800,75.933174
"506",79.699997,81.099998,79.419998,80.269997,1265300,76.265709
"507",80.660004,80.980003,79.589996,80.82,1591100,76.788277
"508",81.010002,81.510002,80.239998,80.889999,1451300,76.85479
"509",80.769997,81.5,80.309998,81.459999,1333600,77.396332
"510",81,81.160004,80.379997,81.150002,1316300,77.101807
"511",80.510002,81.57,80.510002,81.489998,1391300,77.424843
"512",81.25,82.139999,81.25,81.68,1456900,77.60537
"513",81.779999,82.139999,80.879997,82,1516800,77.909409
"514",81.589996,82.540001,81.580002,82.379997,1325300,78.270454
"515",83.279999,84.18,82.43,84.059998,2247900,79.866646
"516",83.75,84.290001,82.760002,83.169998,1548300,79.021034
"517",83.160004,83.559998,82.32,83.309998,1765300,79.154076
"518",83.050003,83.290001,82.43,83,1351700,78.85952
"519",83.559998,83.959999,83.169998,83.519997,1240000,79.353584
"520",83.059998,83.32,82.400002,83.059998,1438800,78.916527
"521",82.660004,82.889999,82.099998,82.620003,1663200,78.892654
"522",82.669998,84,82.449997,83.760002,2010600,79.981232
"523",86.540001,88.290001,82.68,88.190002,3754400,84.211372
"524",88.610001,90.330002,87.949997,90.25,2834900,86.178436
"525",90.339996,91.93,89.720001,91.870003,2618800,87.725357
"526",91.849998,92.150002,91.18,92.089996,1561300,87.935432
"527",91.809998,91.809998,90.389999,90.449997,2999300,86.369415
"528",89.980003,90.050003,88.660004,89.510002,2348200,85.471832
"529",89.190002,89.949997,88.870003,89.919998,1632900,85.863319
"530",90.199997,90.660004,89.559998,90.57,1311300,86.483986
"531",90.919998,91.209999,90.589996,90.910004,1539800,86.808662
"532",91.199997,91.580002,90.889999,91.239998,1516900,87.123779
"533",90.739998,90.870003,89.830002,90.150002,1140400,86.082939
"534",90.849998,91.18,90.389999,91.160004,1502200,87.047379
"535",90.82,91.760002,90.57,91.529999,1183300,87.400696
"536",91.660004,92.059998,91.370003,91.949997,931400,87.801743
"537",91.989998,92.349998,91.639999,92.089996,1319500,87.935432
"538",92.370003,92.760002,91.699997,92.550003,1493000,88.374672
"539",92.769997,93.389999,92.489998,92.580002,1269800,88.40332
"540",92.339996,93.029999,92.220001,92.57,983900,88.393776
"541",92.279999,92.839996,92.139999,92.800003,922500,88.613396
"542",92.68,93.709999,92.639999,93.019997,2220200,88.823471
"543",93.360001,93.739998,92.720001,92.889999,2090400,88.699333
"544",93.309998,94.959999,91.989998,92.629997,1426000,88.451057
"545",93,93.199997,91.349998,91.370003,2327200,87.247902
"546",91.580002,92.07,91.169998,91.190002,1557200,87.076027
"547",91.089996,91.400002,89.709999,89.839996,2133300,85.786934
"548",88.970001,89.629997,88.860001,89.580002,1297100,85.538673
"549",89.879997,90.809998,89.019997,90.779999,2254800,86.684517
"550",90.830002,91.849998,90.589996,91.389999,1655600,87.266998
"551",91.550003,92.25,91.550003,91.730003,1346900,87.591675
"552",91.800003,92.599998,91.709999,92.489998,1377900,88.317375
"553",92.730003,93.339996,92.099998,93.290001,4314900,89.081291
"554",93.309998,93.669998,92.669998,92.980003,1846300,88.785263
"555",93.290001,93.519997,92.349998,92.690002,1587100,88.508369
"556",92.639999,93.059998,91.980003,92.18,1512400,88.02137
"557",91.839996,93.379997,91.839996,93.080002,1660000,88.880768
"558",92.540001,93.110001,92.029999,92.07,2344200,87.916336
"559",92.150002,92.459999,91.349998,92.25,1217000,88.088219
"560",92.809998,93.029999,91.980003,92.699997,1502500,88.517906
"561",92.720001,93.040001,91.730003,92.010002,1858400,87.859039
"562",92.32,92.989998,92.120003,92.93,1067800,88.737526
"563",93.620003,93.949997,93.120003,93.900002,1516700,89.663773
"564",94.099998,94.919998,93.949997,94.809998,1124500,90.532722
"565",94.790001,95.43,94.239998,94.459999,1003700,90.198494
"566",95,95,93.779999,94.639999,1373000,90.370384
"567",94.760002,94.879997,94.150002,94.550003,698100,90.284447
"568",93.879997,94.470001,93.57,94.010002,1539200,89.768822
"569",94.07,94.07,93.279999,93.589996,1115900,89.367744
"570",92.779999,92.779999,92.220001,92.690002,1710500,88.90258
"571",92.760002,93.139999,92.300003,93.120003,1406200,89.314995
"572",93.330002,93.730003,92.870003,93.629997,896100,89.804169
"573",94.5,94.720001,93.900002,94.669998,1000700,90.801674
"574",94.760002,94.980003,94.480003,94.879997,1066600,91.003082
"575",95,95.550003,94.5,95.529999,1768000,91.626534
"576",95.550003,95.82,93.82,94.410004,1833000,90.552292
"577",94.050003,94.440002,93.150002,93.720001,2286700,89.890472
"578",93.459999,93.540001,93.089996,93.349998,893900,89.535614
"579",93.5,94.839996,93.339996,94.790001,1507900,90.916763
"580",94.739998,95.360001,94.419998,94.629997,2048900,90.763306
"581",93.629997,94.889999,92.290001,93.910004,2725400,90.072708
"582",92.389999,93.660004,91.669998,93.639999,2421500,89.813744
"583",93.860001,94.410004,93.18,93.300003,1472600,89.487656
"584",93.290001,94.400002,92.870003,94.290001,1719300,90.437195
"585",94.239998,94.239998,92.480003,92.5,1620200,88.720322
"586",92.629997,93.419998,92.120003,93.139999,1405600,89.334175
"587",93.519997,93.889999,93.080002,93.879997,1513800,90.04393
"588",92.889999,94.190002,92.889999,94,946600,90.159035
"589",93.470001,93.470001,92.690002,93.269997,1967800,89.458878
"590",93.010002,94.18,92.889999,93.650002,1213300,89.823349
"591",92.769997,94.18,92.720001,93.940002,1961700,90.101494
"592",93.400002,96.150002,93.339996,96.120003,2415200,92.192421
"593",94.959999,95.370003,94.290001,94.699997,4260700,90.830429
"594",94.769997,96.339996,94.769997,94.900002,2209800,91.022263
"595",94.43,95.239998,94.080002,94.730003,1321300,90.859207
"596",95.059998,96.18,94.879997,95.709999,1485000,91.799156
"597",94.690002,96.169998,94.660004,95.790001,2124400,91.875893
"598",95.290001,96.080002,95.290001,95.900002,1675300,91.9814
"599",96.349998,97.279999,96.330002,97.150002,1804800,93.180328
"600",97,97.68,96.620003,97.290001,1957600,93.314606
"601",96.839996,96.839996,95.449997,96.190002,1714600,92.259552
"602",96.550003,96.550003,94.910004,95.379997,2417700,91.482651
"603",95.440002,95.900002,94.489998,94.860001,2595300,90.983887
"604",94.629997,95.699997,94.419998,95.510002,2709200,91.607353
"605",95.879997,96.209999,95.449997,95.830002,1704000,91.914253
"606",95.120003,96.080002,94.730003,95.599998,1951600,91.693672
"607",95.75,96.610001,95.129997,96.449997,1904900,92.508934
"608",97.25,97.419998,95.989998,96.959999,1557900,92.998093
"609",97.019997,98.540001,96.860001,98.269997,2002400,94.254562
"610",98.650002,99.080002,98.360001,98.989998,1370900,94.945152
"611",99.25,100.199997,99.150002,99.18,1615400,95.12738
"612",99.980003,99.980003,99.050003,99.199997,2167000,95.146561
"613",99.449997,99.809998,98.339996,98.480003,1383300,94.455986
"614",98.599998,99,97.93,98.169998,1673300,94.158638
"615",98.470001,98.470001,97.739998,98.010002,1490000,94.005188
"616",98.040001,98.459999,97.82,98.18,2189100,94.168243
"617",98.540001,98.57,97,97.059998,1407500,93.094002
"618",97.129997,97.660004,96.540001,97.190002,2192600,93.218689
"619",97.18,98.230003,97.029999,97.900002,2151500,93.899689
"620",98.43,98.599998,96.889999,97.470001,2916600,93.487244
"621",97.199997,97.839996,97.019997,97.019997,4305100,93.055641
"622",97.150002,98.470001,97.129997,98.080002,1715500,94.072334
"623",98.209999,99.370003,98.07,98.610001,2098500,94.580688
"624",98.690002,99.010002,97.57,97.57,2185800,93.58316
"625",98.050003,99.459999,97.68,99.330002,1366500,95.271255
"626",99.629997,99.989998,98.739998,99.75,4391100,95.674088
"627",100.370003,100.900002,99.959999,100.830002,1475700,96.709961
"628",100.900002,102.07,100.709999,102.07,1365500,97.899292
"629",102.230003,102.949997,102.07,102.919998,1046900,98.714561
"630",102.779999,102.879997,101.449997,102.75,1583900,98.551514
"631",102.260002,102.739998,101.779999,102,1372500,97.832153
"632",101.540001,102.029999,101.110001,102.029999,1551700,97.860924
"633",101.639999,102.18,101.019997,101.690002,1073600,97.971725
"634",101.610001,101.989998,101.18,101.910004,967300,98.183678
"635",102.300003,102.82,101.959999,102.809998,1024300,99.050766
"636",103,103.160004,102.610001,103.019997,986200,99.25309
"637",103.220001,103.360001,102.459999,102.589996,1139500,98.838814
"638",102.199997,103.080002,101.129997,101.160004,1290700,97.461098
"639",101.220001,101.739998,100.870003,101.559998,1243000,97.846474
"640",101.919998,101.919998,100.540001,100.599998,1647100,96.921577
"641",100.650002,101.360001,100.599998,100.980003,954200,97.287682
"642",101.07,101.559998,100.800003,101.470001,1036600,97.759766
"643",101.410004,102.169998,100.980003,102.080002,1650100,98.347466
"644",102.209999,102.57,101.559998,101.739998,1230500,98.01989
"645",101.529999,102.510002,100.970001,102.449997,1368600,98.703926
"646",102.510002,103.370003,102.510002,103.129997,1578700,99.359055
"647",101.699997,102.599998,100.370003,100.449997,2360500,96.777061
"648",100.32,100.489998,97.720001,98.800003,2920100,95.187393
"649",98.879997,100.010002,98.290001,98.610001,1938100,95.004356
"650",98.599998,99.410004,97.910004,98.93,2494600,95.312645
"651",97.849998,98.279999,94.809998,95.730003,2363500,92.229652
"652",95.839996,97.730003,95.809998,97.660004,1550200,94.089081
"653",96.510002,97.300003,95.309998,97.050003,1579900,93.501389
"654",97.75,99.730003,97.610001,99.660004,1277100,96.015945
"655",99.629997,100.059998,98.389999,99.279999,888900,95.649841
"656",98.82,99.07,97.440002,97.660004,940500,94.089081
"657",97.660004,99.529999,97.129997,99.220001,1322700,95.592033
"658",97.989998,98.720001,96.059998,96.129997,1869500,92.615021
"659",96.160004,97.080002,95.620003,96.660004,1246800,93.125656
"660",97.379997,98.010002,96.760002,97.779999,1474900,94.204689
"661",98.559998,98.900002,98.230003,98.610001,1363500,95.004356
"662",98.300003,98.519997,97.120003,97.209999,1100000,93.65554
"663",97.860001,98.019997,97.449997,97.800003,786300,94.223976
"664",98.209999,98.639999,97.25,98.169998,845100,94.580421
"665",98.120003,98.57,95.089996,95.660004,1478000,92.162224
"666",96.5,97.010002,95.660004,96.980003,1101900,93.433952
"667",97.419998,97.720001,96.660004,97.559998,1606500,93.992744
"668",97.550003,97.779999,97.099998,97.739998,962200,94.166153
"669",98.599998,99.75,98.089996,99.199997,1466000,95.572769
"670",99.93,100.18,99.419998,99.889999,1992000,96.237534
"671",99.18,99.599998,98.360001,98.800003,1723500,95.187393
"672",99.260002,100.059998,99.099998,99.970001,1541700,96.314613
"673",101.220001,101.839996,100.720001,101.050003,1167000,97.355133
"674",100.75,101.730003,100.75,100.910004,1441800,97.220253
"675",101.639999,101.639999,99.449997,99.870003,1301800,96.218285
"676",99.68,99.68,96.970001,98.080002,1721900,94.493721
"677",98.269997,98.730003,97.660004,98.730003,2009700,95.119957
"678",98.93,100,98.720001,99.68,1287800,96.035217
"679",99.919998,99.949997,99.019997,99.839996,1202400,96.189354
"680",99.220001,100.089996,98.940002,100.029999,934000,96.372421
"681",100.290001,101.5,100.099998,101.459999,1330200,97.75013
"682",101.290001,101.760002,100.660004,101.620003,932300,97.904282
"683",101.720001,102.669998,101.57,102.239998,1143000,98.501617
"684",102.559998,102.800003,100.730003,100.900002,4627400,97.210609
"685",100.370003,101.440002,100.370003,101.120003,917400,97.422569
"686",101.330002,102.230003,99.989998,100.529999,1363700,96.854134
"687",100.760002,101.870003,100.25,100.389999,1234100,96.719261
"688",100.660004,100.980003,99.489998,100.269997,1128300,96.603645
"689",100.949997,100.949997,99.190002,99.760002,887200,96.112297
"690",99.959999,100.269997,99.660004,100.050003,1048400,96.391693
"691",100.529999,100.989998,98.290001,98.300003,1201900,94.705673
"692",97.620003,97.940002,95.730003,96.080002,1548200,92.566856
"693",96.110001,96.639999,95.160004,96.540001,1361800,93.010025
"694",96.940002,98.629997,96.699997,98.360001,1727800,94.763481
"695",98,98.559998,97.620003,97.629997,1640900,94.060173
"696",97.010002,97.07,95.239998,95.25,2403500,91.767204
"697",96.269997,96.300003,95.360001,95.620003,2176300,92.123665
"698",95.279999,96.599998,95,96.230003,1344600,93.15464
"699",97.410004,98.32,97.010002,97.089996,1427500,93.987144
"700",96.879997,97.510002,96.620003,97.120003,808900,94.016182
"701",97.459999,98.260002,97.32,97.68,1146100,94.558296
"702",97.379997,98.199997,96.830002,98.199997,1416100,95.061676
"703",98.580002,98.769997,98.099998,98.449997,1949800,95.303688
"704",98.089996,99.309998,97.589996,99.050003,2367700,95.884521
"705",99.489998,99.75,98.980003,99.739998,1518000,96.55246
"706",99.529999,100.07,98.900002,99.050003,2565800,95.884521
"707",98.879997,99.480003,98.260002,98.989998,2233400,95.826439
"708",99.07,99.129997,98.110001,98.699997,1775200,95.545692
"709",98.989998,99.059998,97.470001,97.57,1513900,94.451797
"710",97.75,98.269997,97.440002,97.870003,2283700,94.742218
"711",98.360001,102.959999,98.360001,102.089996,2827500,98.827362
"712",102.080002,103.660004,101.080002,103.529999,1644300,100.221344
"713",103.080002,104.269997,102.529999,103.620003,2149200,100.308472
"714",104.300003,104.489998,103.57,104.269997,1961100,100.937691
"715",104.75,104.860001,102.150002,102.690002,1846400,99.408188
"716",102.860001,103.199997,101.410004,101.699997,2207500,98.449821
"717",101.669998,103.5,101.669998,103.449997,1247300,100.143898
"718",103.940002,104.169998,103.059998,103.190002,1339800,99.892204
"719",102.970001,103.370003,102.43,103.309998,1446700,100.008369
"720",102.5,103.760002,102.379997,103.410004,1226800,100.105179
"721",103.730003,104.349998,103.519997,104.150002,1035500,100.821526
"722",103.900002,105.32,103.379997,104.989998,1749800,101.634674
"723",104.940002,105.370003,104.540001,105.339996,1498000,101.973495
"724",105.349998,105.860001,105,105.5,1706900,102.128372
"725",106,106.449997,105.510002,106.239998,1517600,102.844742
"726",106.489998,107.559998,106.32,107.18,1678900,103.7547
"727",106.879997,107.480003,106.489998,107.160004,1759600,103.735321
"728",106.989998,107.339996,106.230003,107.120003,2059700,103.696602
"729",107.260002,108.010002,107.089996,107.93,1601500,104.480721
"730",108.269997,108.730003,107.610001,108,2028600,104.548485
"731",108.129997,108.5,107.669998,108.18,2501600,104.722733
"732",108.129997,108.709999,107.550003,108.349998,1107700,104.887299
"733",108.190002,108.68,107.910004,108.07,632300,104.616249
"734",107.459999,108.120003,106.860001,106.93,1215200,103.512688
"735",106.110001,106.599998,105.75,106.029999,1644200,102.641457
"736",106.099998,107.300003,105.980003,107.120003,1591700,103.696602
"737",107.459999,107.610001,106.870003,107.370003,1176600,103.938629
"738",108.099998,108.510002,107.5,108.25,1243900,104.790497
"739",108.290001,108.660004,107.860001,108.339996,1109300,104.877617
"740",108.470001,108.800003,108.209999,108.699997,1380800,105.226112
"741",108.699997,109.269997,108.620003,108.970001,1649100,105.48748
"742",109,110.470001,108.970001,110.279999,1300200,106.755623
"743",109.32,110.699997,109.050003,110.540001,1433400,107.007309
"744",111.349998,111.830002,110.209999,111.650002,1439300,108.081825
"745",111.760002,112.190002,111.349998,112.050003,1950000,108.469063
"746",112.349998,112.57,111.330002,111.529999,2133700,107.965668
"747",111.300003,112.669998,111.139999,112.209999,1430400,108.623932
"748",113.470001,113.940002,112.160004,112.32,2372000,108.730415
"749",112.120003,112.580002,111.190002,111.279999,1282800,107.723663
"750",111.459999,111.809998,111.209999,111.57,391700,108.004395
"751",112.029999,112.199997,111.459999,111.839996,617000,108.265762
"752",111.940002,112.279999,111.720001,112.029999,1043700,108.449692
"753",112.269997,112.370003,111.43,111.830002,1282100,108.256081
"754",111.720001,111.980003,111.029999,111.410004,1843400,107.849503
"755",111.589996,112.050003,111.120003,112.050003,2014000,108.469063
"756",110.970001,112.089996,110.830002,111.879997,1486500,108.304489
"757",111.330002,111.949997,111.059998,111.910004,1344400,108.333527
"758",111.739998,112.260002,111.209999,111.57,1014000,108.004395
"759",111.639999,112.349998,111.209999,111.239998,1327300,107.684944
"760",111.760002,112.389999,111.669998,112.029999,1276400,108.449692
"761",112.25,112.43,111.470001,111.699997,1394100,108.130234
"762",111.769997,112.379997,111.709999,112,1529800,108.420647
"763",111.779999,112.169998,111.160004,111.510002,1510000,107.946312
"764",111.480003,112.559998,111.360001,112.209999,1392100,108.623932
"765",112.720001,112.93,112.169998,112.82,1328000,109.214447
"766",113.080002,114.150002,113.07,114.150002,2238900,110.501945
"767",113.779999,114.559998,113.589996,113.959999,1335100,110.318001
"768",114.18,114.470001,113.57,113.610001,1193000,109.979202
"769",113.059998,114.290001,112.57,114.230003,1364900,110.579384
"770",114.480003,114.739998,113.150002,113.870003,915000,110.230896
"771",112.580002,113.82,112.269997,113,1047000,109.388695
"772",113.169998,115.669998,113.169998,115.139999,1937200,111.910912
"773",115.410004,116.839996,115.099998,115.940002,2176100,112.688477
"774",113.660004,115.480003,111.519997,114.599998,2240500,111.386055
"775",114.230003,114.989998,111.160004,111.860001,2621500,108.7229
"776",112.519997,113.879997,112.300003,113.449997,1627900,110.268318
"777",114.580002,115.889999,114.379997,114.730003,1462600,111.512421
"778",115.699997,116.699997,114.510002,116.690002,2033800,113.41745
"779",116.93,116.989998,115.690002,116.449997,2415000,113.184181
"780",116.360001,117.260002,115.839996,116.68,1307300,113.407722
"781",116,117.57,115.970001,117.57,1131400,114.272766
"782",117.949997,118.449997,117.580002,118.150002,1198800,114.83651
"783",118.080002,118.889999,117.769997,118.75,1247300,115.41967
"784",118.690002,119.879997,118.660004,119.370003,1207300,116.022285
"785",119.360001,119.639999,118.239998,118.779999,1214200,115.44883
"786",118.629997,119.510002,118.220001,119.449997,1352700,116.100029
"787",119.5,119.559998,118.449997,118.480003,1143800,115.157242
"788",118.330002,118.629997,116.699997,117.080002,1322600,113.796509
"789",116.580002,116.940002,115.540001,116.349998,1947800,113.086975
"790",113.889999,115.349998,112.730003,113.330002,2349600,110.151688
"791",113.75,114.120003,110.660004,111.110001,1721800,107.993935
"792",111.800003,113.419998,111.639999,112.589996,1964700,109.432419
"793",111.269997,112.290001,106.849998,106.879997,2325200,103.882553
"794",104.440002,105.620003,101.559998,104.559998,4077700,101.627625
"795",104.18,108.080002,104.099998,108.010002,4028800,104.980873
"796",108.209999,110.339996,105.040001,106.519997,3264800,103.532654
"797",108.050003,110.669998,107.239998,110.599998,4734200,107.49823
"798",108.43,108.489998,105.330002,106.559998,3075900,103.571533
"799",103.019997,106.230003,101.760002,105.669998,3651100,102.706505
"800",98.330002,102.169998,97.620003,99.879997,4864400,97.078873
"801",102.720001,103.919998,98.949997,103.089996,4267200,100.198853
"802",100.43,100.959999,97.919998,98.949997,2827800,96.174957
"803",93.57,100.360001,92.480003,93,5559800,90.39183
"804",95.980003,99.190002,91.400002,98.639999,5974000,95.87365
"805",88.559998,93.470001,86.260002,87.860001,4249600,85.395981
"806",90.459999,93.889999,89.18,91.900002,4341500,89.322678
"807",87.25,87.790001,75.790001,80.809998,4721500,78.543701
"808",80.379997,82.029999,75.879997,79.029999,4356900,76.813622
"809",79.809998,84.010002,77.440002,79.870003,3788700,77.630058
"810",78.400002,79.400002,74.330002,76.690002,4772700,74.539253
"811",80.25,87.889999,79.540001,86.93,4379200,84.492065
"812",85.690002,90.870003,84.330002,86.860001,3e+06,84.424019
"813",88.040001,89.709999,84.529999,85.860001,3560500,83.452072
"814",82.739998,88.239998,82.620003,85.449997,3159200,83.053566
"815",85.699997,89.900002,84.989998,89.550003,2785600,87.038589
"816",88.559998,89.580002,85.269997,86.459999,3670600,84.035248
"817",83.690002,85.080002,81.43,82.019997,3228600,79.719765
"818",81.25,84.220001,81.099998,82.75,2451100,80.429283
"819",81.889999,82.980003,78.949997,79.900002,2720200,77.659218
"820",83.629997,88.059998,82.629997,87.330002,2911100,84.880836
"821",90.959999,91.080002,87.300003,87.400002,2399900,85.393791
"822",88.610001,94.07,87.360001,93.610001,2707200,91.46125
"823",94.510002,97,94.199997,96.610001,3061900,94.392372
"824",96.110001,96.110001,93.970001,95.019997,2293800,92.838882
"825",97,100,96.75,99.440002,2438500,97.157417
"826",97,98,95.629997,96.300003,2264900,94.089493
"827",96.410004,97.379997,95.489998,97.220001,1736300,94.98838
"828",99.480003,100.279999,96.800003,98.540001,1892700,96.278084
"829",97.559998,97.559998,95.010002,95.760002,1594700,93.561897
"830",93.260002,94.540001,92.459999,92.699997,2259000,90.572121
"831",94.099998,94.870003,92.349998,94.080002,2153400,91.920464
"832",93.989998,95.589996,92.339996,92.589996,2010500,90.464653
"833",93.230003,93.959999,91.800003,93.290001,1460900,91.148582
"834",93.830002,95.209999,92.669998,94.699997,1859900,92.526222
"835",96.300003,96.68,93.129997,93.260002,1557200,91.119278
"836",95.010002,96.120003,94.290001,94.620003,1831200,92.448059
"837",93.709999,98.510002,93.400002,97.330002,3734500,95.095848
"838",95.900002,97.389999,94.510002,97.099998,2637900,94.871132
"839",98.050003,100.510002,96.769997,98.739998,3989600,96.47348
"840",99.190002,101.790001,98.879997,100.260002,2596600,97.958595
"841",101.160004,101.389999,98.639999,98.879997,1932100,96.610275
"842",99.870003,102.07,99.870003,101.650002,1776900,99.316689
"843",102.620003,104.010002,101.5,103.980003,1559700,101.593208
"844",103.150002,104.949997,102.870003,104.089996,2242500,101.700668
"845",104.610001,105.150002,103.779999,104.300003,3331400,101.905853
"846",103.75,105.849998,103.309998,105.099998,5368100,102.6875
"847",103.75,106.379997,103.5,106.099998,8540600,103.664543
"848",105.589996,107.870003,104.470001,104.470001,11085700,102.07196
"849",107.209999,108.379997,106.419998,107,2885700,104.543877
"850",106.669998,107.339996,105.480003,105.529999,2227300,103.107635
"851",105.919998,106.370003,103.510002,103.980003,2640600,101.593208
"852",103.43,105.330002,103.18,104.540001,2410900,102.14035
"853",104.510002,104.839996,103.5,104.5,1926700,102.101273
"854",106.639999,107.120003,105.57,105.75,3342500,103.322586
"855",106.150002,107.459999,104.699997,105.959999,2401600,103.527763
"856",106.919998,107.379997,106.07,106.589996,2200100,104.143303
"857",106.07,106.330002,104.860001,105.919998,7207200,103.488678
"858",105.970001,107.019997,105.440002,106.699997,1481800,104.250771
"859",106.860001,108.050003,106.519997,108.019997,2102200,105.540459
"860",108.82,110,108.32,109.230003,2751600,106.722694
"861",108.690002,109.150002,107.949997,108.720001,2102100,106.224388
"862",110.099998,111.730003,108.760002,111.489998,3699500,108.930817
"863",111.019997,111.989998,110.449997,111.410004,2450800,108.852661
"864",110.75,110.919998,109.690002,110.440002,1662800,107.904922
"865",110.139999,110.830002,109.18,110.120003,2228000,107.59227
"866",108.43,108.43,104.059998,104.230003,3343700,101.837463
"867",106.230003,106.809998,102.260002,104.339996,2764900,101.944931
"868",102,106.050003,101.510002,106,2307100,103.566841
"869",108.230003,108.720001,106.019997,107.370003,2077600,104.905396
"870",107.480003,109.75,107.410004,108.540001,1700400,106.048538
"871",108.110001,109.120003,107.559998,108.419998,1340800,105.93129
"872",109.900002,109.900002,103.550003,103.580002,5040800,101.2024
"873",103.870003,106.199997,103.75,105.559998,1915700,103.136925
"874",106.879997,107.089996,105.720001,105.760002,1394800,103.332352
"875",105,105.690002,103.540001,103.93,2004000,101.544365
"876",103.970001,107.150002,103.169998,106.980003,1743900,104.524345
"877",106.449997,107.489998,104.559998,104.75,2585600,102.345528
"878",105.75,105.75,104,105.279999,1788400,102.863358
"879",105.339996,107.839996,104.730003,107.370003,1986700,104.905396
"880",107.489998,108.220001,106.900002,107.529999,1594600,105.061729
"881",108.879997,109.089996,107.389999,107.889999,1378700,105.413445
"882",109.389999,109.720001,107.510002,107.919998,1461900,105.442764
"883",107.599998,108.300003,106.959999,107.349998,1697900,104.885849
"884",107.519997,109.120003,107.099998,109.080002,1850400,106.576149
"885",109.169998,109.260002,106.830002,108.230003,940200,105.745659
"886",108.580002,109.650002,107.889999,109.459999,979500,106.947411
"887",109.779999,110.589996,108.25,108.760002,1453700,106.263474
"888",108.779999,110.349998,108.519997,110.239998,1026600,107.709511
"889",111.669998,112.019997,110.449997,111.580002,1134200,109.018753
"890",111.470001,112.220001,111.139999,111.830002,927400,109.263016
"891",112.510002,113.849998,111.830002,113.690002,1658100,111.080322
