"","MSI.Open","MSI.High","MSI.Low","MSI.Close","MSI.Volume","MSI.Adjusted"
"454",124.129997,124.93,123.199997,123.360001,942100,117.72506
"455",123.669998,123.839996,121.830002,123.019997,599600,117.400574
"456",121.629997,123.25,120.230003,122.290001,646400,116.703918
"457",122.040001,124.620003,119.459999,119.580002,946100,114.117714
"458",120.110001,122.589996,119.970001,121.620003,804700,116.064529
"459",120.25,121.32,118.43,119.68,799300,114.213142
"460",120.949997,121.980003,115.620003,117.059998,1092400,111.712814
"461",117.25,119.480003,115.919998,119.239998,1093100,113.793243
"462",120.709999,123.830002,120.150002,122.559998,1092200,116.961578
"463",122.800003,124.089996,121.370003,123.779999,955700,118.125854
"464",124.93,129.520004,123.93,128.839996,2171300,122.954735
"465",128.289993,128.669998,121.169998,124.029999,1720900,118.364441
"466",123.650002,125.989998,123.190002,125.889999,934100,120.139473
"467",126.529999,128.929993,125.949997,128.669998,892000,122.79248
"468",128.089996,129.75,127.379997,129.589996,818500,123.670456
"469",129.419998,129.990005,127.989998,129.649994,942600,123.727699
"470",129.449997,129.449997,126.510002,126.989998,574600,121.189232
"471",127.540001,129.350006,126.739998,126.900002,853000,121.103348
"472",127.330002,130.240005,125.230003,128.729996,1054000,122.849731
"473",128.639999,130.100006,127.349998,129.389999,948700,123.479591
"474",128.809998,130.490005,128.300003,130.020004,815600,124.080833
"475",129.559998,129.949997,126.059998,126.290001,723900,120.521217
"476",123.800003,126.220001,123.25,123.57,1092300,117.925453
"477",124.57,125.199997,123.169998,124.110001,766900,118.440773
"478",122.970001,124.760002,122.970001,124.349998,247600,118.669823
"479",125.300003,127.370003,125.059998,127.370003,862900,121.551872
"480",126.690002,130.240005,126.690002,129.300003,1267600,123.393723
"481",129.690002,132.100006,129.009995,132.070007,986900,126.037178
"482",131.75,133.089996,131.279999,132.580002,770800,126.523872
"483",132.179993,132.949997,130.440002,131.25,1367100,125.254631
"484",133.179993,133.830002,131.960007,133.789993,1082000,127.678612
"485",133.550003,133.970001,129.850006,130.080002,1601900,124.138069
"486",128.690002,129.919998,125.440002,129.759995,1258900,123.832695
"487",129.440002,129.699997,126.349998,127.529999,1279800,121.704567
"488",127.07,130.199997,125.660004,129.600006,975100,123.680008
"489",131.050003,131.330002,129.270004,129.460007,955100,123.546394
"490",130.419998,132.320007,130.199997,130.25,959500,124.300308
"491",130,131.210007,127.650002,129.050003,822000,123.696442
"492",127.849998,128.5,125.389999,126.650002,655200,121.396019
"493",126.599998,127.139999,122.730003,123.239998,1040800,118.127464
"494",123.610001,124.330002,120.410004,121.889999,1234300,116.833466
"495",121.790001,122.919998,118.599998,119.050003,1022200,114.111282
"496",118.730003,119.620003,113.769997,115.5,1198200,110.708565
"497",115.5,118.519997,111.720001,111.730003,2606400,107.094971
"498",110.93,112.339996,108.970001,108.970001,788500,104.449448
"499",109.510002,112.309998,108.25,112.169998,1229900,107.516701
"500",110.669998,112.43,108.43,112.410004,815900,107.74675
"501",112.510002,113.669998,111.18,112.25,654100,107.593376
"502",113.029999,115.040001,112.629997,115.040001,1051600,110.267647
"503",113.900002,115.879997,113.629997,114.779999,1078600,110.018425
"504",113.629997,114.400002,110.610001,110.760002,935400,106.165199
"505",112.459999,116.769997,112.059998,115.559998,920500,110.76609
"506",115.5,116.809998,114.660004,116.099998,1220600,111.283661
"507",116.900002,119.510002,116.269997,119.510002,1430000,114.552231
"508",119.349998,120.07,116.120003,116.160004,1473100,111.341187
"509",115.300003,117.660004,114.959999,117.559998,1041900,112.683098
"510",116.900002,117.760002,115.919998,116,1122100,111.18782
"511",115.529999,116.370003,114.919998,115.120003,1187500,110.344337
"512",115.059998,116.150002,114.440002,115.769997,1189700,110.967346
"513",115.730003,116.900002,114.5,114.550003,1250600,109.797974
"514",114.629997,115.809998,113.25,113.75,1137100,109.031151
"515",114.239998,116.18,114.099998,115.599998,1239800,110.804413
"516",115.230003,115.860001,113.919998,114.470001,1167600,109.721298
"517",115.220001,115.599998,113.910004,114.459999,742800,109.711708
"518",114.769997,115.169998,113.730003,114.790001,711800,110.028008
"519",115.839996,116.809998,115.5,116.18,744200,111.360344
"520",114.849998,115.269997,113.699997,115.230003,595500,110.449745
"521",115.169998,116.120003,114.540001,115.720001,855700,110.919434
"522",115.57,117.18,115.540001,116.809998,930400,111.964203
"523",116.639999,117.669998,116.449997,116.910004,981000,112.060059
"524",117.410004,119.190002,116.860001,118.370003,1184000,113.459503
"525",118.25,120.25,117.870003,120.050003,1599800,115.069809
"526",120.080002,120.339996,118.860001,119.379997,942900,114.427589
"527",119.370003,120.669998,119.260002,120.43,907500,115.434044
"528",119.790001,119.809998,117.790001,118.620003,1031400,113.69912
"529",129.940002,136.779999,128.800003,135.369995,4429300,129.754257
"530",135.380005,136.539993,134.039993,134.179993,1903100,128.613617
"531",134.289993,138.320007,134.289993,137.220001,1823400,131.527512
"532",137.449997,137.919998,136.369995,137.639999,1178000,131.930099
"533",137.639999,137.979996,136.490005,137.190002,956300,131.498749
"534",138.339996,138.919998,137.539993,138.630005,1077200,132.879028
"535",137.960007,139.490005,137.940002,138.910004,773900,133.14743
"536",139.169998,139.910004,138.529999,139.210007,1067800,133.434967
"537",139.380005,139.649994,138.110001,138.389999,981300,132.648987
"538",138.889999,140.059998,138.589996,139.979996,942700,134.172989
"539",140.550003,141.470001,140.050003,141.210007,742400,135.35199
"540",141.169998,142.179993,141.169998,141.639999,1130100,135.764145
"541",141.380005,143.020004,141.380005,142.990005,757100,137.058151
"542",143.190002,144.309998,142.720001,143.119995,1444100,137.18277
"543",143.740005,144.570007,143.029999,143.610001,678400,137.65242
"544",144.839996,144.940002,141.039993,142,1087700,136.109238
"545",141.979996,142.429993,141.050003,141.600006,808900,135.725845
"546",141.619995,141.779999,139.839996,140.279999,690700,134.460571
"547",140.520004,140.639999,138.690002,139.490005,886800,133.703354
"548",137.910004,138.940002,135.970001,138.850006,708000,133.08989
"549",138.240005,141.979996,138.240005,141.449997,1013700,135.582031
"550",141.770004,142.259995,140.039993,140.199997,919800,134.383896
"551",140.860001,141.850006,139.929993,141.009995,809500,135.160309
"552",141,141,139.570007,140.089996,1305800,134.823441
"553",139.990005,141.619995,139.839996,140.639999,1092700,135.352768
"554",140.559998,141.149994,139.320007,140.5,721400,135.218048
"555",141.220001,141.220001,139.970001,140.460007,662500,135.179535
"556",140.350006,140.800003,138.509995,138.699997,811600,133.485703
"557",138.960007,141.25,138.820007,140.639999,708200,135.352768
"558",140.009995,140.779999,138.190002,138.639999,722800,133.427994
"559",138.639999,138.970001,137.210007,138.639999,732800,133.427994
"560",139.869995,140.490005,139,140.399994,1088600,135.121796
"561",140.399994,141.449997,138.710007,139.369995,922200,134.130493
"562",139.470001,140.5,138.669998,139.190002,858600,133.957275
"563",139.850006,140.610001,139.350006,140.419998,897600,135.141006
"564",141.509995,142.460007,140.190002,141.320007,701100,136.007233
"565",141.899994,142.350006,140.759995,141.669998,662700,136.34404
"566",142.429993,143.610001,141.639999,142.289993,957400,136.94075
"567",142.690002,142.75,139.740005,140.679993,442600,135.391266
"568",141.330002,141.449997,140.289993,140.660004,1030700,135.372025
"569",140.649994,140.910004,139.490005,140.630005,578600,135.343155
"570",140.529999,141.5,139.710007,140.779999,756800,135.487488
"571",141,142.75,140.899994,142.699997,646100,137.335342
"572",143.220001,143.520004,142.139999,143.050003,905000,137.672165
"573",143.470001,143.669998,142.179993,143.229996,732400,137.845413
"574",143.029999,143.699997,142.440002,143.570007,461900,138.172607
"575",143.830002,144.910004,143.419998,144.809998,714300,139.365982
"576",145,145.759995,143.449997,143.619995,539700,138.220779
"577",144.139999,144.789993,143.229996,143.360001,601300,137.970505
"578",143.110001,144.619995,142.509995,144.119995,663200,138.70195
"579",144.240005,146.410004,143.899994,146.070007,897600,140.578629
"580",145.710007,147.589996,145.710007,146.990005,1106600,141.46405
"581",146.309998,146.309998,143.720001,145.539993,890300,140.068558
"582",145.690002,146.729996,144.740005,146.259995,756300,140.761475
"583",145.899994,146.070007,144.720001,145.259995,712600,139.799072
"584",145.479996,145.479996,143.479996,144.910004,666100,139.462219
"585",144.960007,145.210007,142.710007,142.729996,1056400,137.364182
"586",142.539993,143.279999,141.169998,142.350006,1018000,136.998505
"587",143.210007,148.429993,140.649994,143.619995,1564000,138.220779
"588",141.369995,142.660004,139.210007,142.279999,1011700,136.931122
"589",140.839996,141.990005,140.539993,141.75,1026100,136.421051
"590",141.729996,143.979996,141.199997,143.050003,809600,137.672165
"591",141.940002,145.360001,141.210007,145.229996,1375600,139.770218
"592",144.520004,148.5,144.440002,148.429993,1468500,142.849915
"593",145.229996,145.690002,142.570007,143.229996,1199500,137.845413
"594",143.75,145.199997,143.470001,144.630005,1045300,139.19278
"595",143.830002,145.289993,143.080002,145.179993,795800,139.722076
"596",145.869995,148.979996,145.600006,148.389999,847900,142.811432
"597",146.970001,148.410004,146.639999,146.949997,1623200,141.425552
"598",146.440002,147.110001,145.190002,146.899994,1098200,141.377426
"599",147.610001,149.649994,147.610001,148.729996,989600,143.138641
"600",148.029999,152.990005,148.029999,152.630005,1310800,146.892044
"601",151.380005,153.589996,150.059998,150.479996,1807900,144.822845
"602",151.320007,151.660004,149.270004,150.630005,736300,144.967209
"603",150.860001,152.229996,149.190002,150.410004,1271600,144.755478
"604",149.779999,150.800003,148.570007,149.270004,659800,143.658371
"605",149.410004,151.970001,149.410004,151.289993,867300,145.602371
"606",149.789993,150.699997,148.550003,149.949997,808500,144.312775
"607",150.029999,152.169998,149.910004,152.089996,1351400,146.372299
"608",152.850006,157.059998,152.75,156.940002,1536600,151.039978
"609",157.919998,161.309998,157.710007,160.630005,1447800,154.591278
"610",160.649994,161.350006,158.919998,160.979996,863900,154.928116
"611",161.600006,163.779999,160.979996,163.580002,637200,157.430374
"612",163.589996,164.270004,161.179993,161.509995,1019500,155.438171
"613",162.220001,162.839996,160.050003,160.559998,830900,154.523895
"614",160.919998,161.529999,160,161.309998,911900,155.245697
"615",161.979996,162.460007,159.199997,159.949997,764000,154.482712
"616",160,161.050003,158.770004,160.350006,900900,154.869034
"617",161.070007,163.990005,160.539993,163.839996,1164000,158.239731
"618",164.160004,166.039993,163.559998,165.089996,1186600,159.446991
"619",165.25,166.850006,164.029999,166.539993,1052300,160.847427
"620",168.270004,169.300003,165.630005,166.860001,1332700,161.156509
"621",167.160004,167.479996,165,165.089996,1615400,159.446991
"622",165.389999,167.369995,164.330002,165.610001,765100,159.949249
"623",165.889999,166.809998,164.070007,164.190002,958000,158.577789
"624",165.25,166.970001,164.740005,164.880005,1071800,159.244202
"625",165.389999,165.990005,163.589996,164.600006,706800,158.97377
"626",164.990005,166.949997,163.429993,166.729996,2931200,161.03096
"627",168.009995,168.800003,164.460007,166.889999,959300,161.185471
"628",166.889999,168.960007,166.139999,168.309998,1227100,162.556946
"629",168.169998,170.630005,168.169998,170.369995,425800,164.546539
"630",170.179993,170.679993,168.25,170.649994,599700,164.816971
"631",169.600006,169.800003,168.309998,169.059998,580500,163.281311
"632",168.929993,170.509995,167.679993,170.350006,926200,164.527222
"633",171,172.320007,170.270004,170.729996,885700,164.894211
"634",170.990005,171.080002,168.75,171.070007,765600,165.222595
"635",171.360001,172.350006,170.800003,172.279999,510000,166.391235
"636",172.279999,173.190002,171.539993,172.800003,655100,166.893463
"637",173.130005,173.440002,171.020004,171.529999,624900,165.666885
"638",170,171.089996,169.149994,170.160004,519400,164.343719
"639",170.389999,171.580002,169.5,171.520004,541900,165.657211
"640",172.649994,172.649994,168.809998,168.910004,733700,163.136429
"641",169.520004,171.070007,169.110001,169.979996,452900,164.169861
"642",170.699997,170.839996,168.5,170.800003,485100,164.961823
"643",170.570007,170.570007,167.429993,167.589996,1000300,161.861557
"644",167.649994,169.330002,166.850006,168.929993,642000,163.155762
"645",169.600006,170.339996,168.789993,170.100006,542700,164.285767
"646",170.800003,170.800003,168.279999,168.770004,790900,163.001221
"647",168.169998,169.360001,165.970001,166,1011600,160.325882
"648",166.300003,167.800003,165.080002,165.960007,1036200,160.287262
"649",165.990005,167.919998,164.380005,164.759995,1506600,159.128311
"650",163.470001,172.289993,160.809998,170.080002,1732400,164.266449
"651",167.509995,169.050003,166.119995,168.729996,1459100,162.962585
"652",169.270004,172.179993,169.270004,171.580002,900100,165.715164
"653",170.789993,174.369995,169.470001,174,1186300,168.052429
"654",175.289993,179.139999,175,179.059998,950900,172.939514
"655",178.669998,178.729996,175.779999,176.300003,703500,170.273849
"656",175.470001,176.809998,174.149994,175.539993,975500,169.53981
"657",175.300003,177.270004,175.210007,176.050003,818700,170.032364
"658",173.770004,174.910004,170.940002,171.029999,1140800,165.18396
"659",171.259995,173.229996,170.169998,172.059998,672800,166.178787
"660",173,174.740005,172.330002,173.320007,937300,167.395691
"661",175.309998,177.5,174.190002,176.869995,640600,170.824371
"662",176.529999,177.210007,175.020004,175.389999,440300,169.394958
"663",177.25,179.240005,176.600006,179.199997,769300,173.074738
"664",179.199997,179.539993,177.929993,178.729996,856300,172.620743
"665",178,178.970001,174.759995,175.270004,875500,169.279037
"666",176.380005,178.399994,176.380005,178.350006,723500,172.253769
"667",178.589996,179.699997,177.199997,178.509995,1096100,172.40831
"668",177.75,178.309998,176.279999,178.240005,554300,172.147522
"669",179.789993,181.830002,179.520004,181.160004,560200,174.967728
"670",182.229996,182.279999,180.029999,180.910004,690300,174.726257
"671",180.009995,180.660004,178.149994,178.600006,841200,172.495224
"672",179.729996,180.059998,178.089996,178.919998,721900,172.804306
"673",176.490005,176.729996,172.149994,173.570007,3141500,167.637161
"674",174.279999,175.729996,173.479996,174.800003,2589900,168.825119
"675",175.149994,175.309998,171.320007,171.669998,1080100,165.802094
"676",170.619995,170.619995,163.100006,164.429993,2085700,158.80957
"677",164.419998,166.320007,164.259995,165.309998,1486400,159.65947
"678",165.960007,167.289993,164.470001,166.139999,1950200,161.016312
"679",165.940002,168.350006,165.550003,167.039993,1092900,161.888535
"680",166.220001,167.089996,165.649994,166.029999,1167700,160.909698
"681",166.559998,169.190002,166.470001,168.839996,1296500,163.633041
"682",168.949997,169.419998,166.699997,168.470001,960200,163.274475
"683",168.619995,169.559998,167.050003,167.419998,760900,162.256836
"684",167.839996,169.179993,166.199997,166.210007,1397700,161.084167
"685",166.259995,169.429993,166.259995,168.470001,1190000,163.274475
"686",169.860001,172.669998,168.850006,169.229996,1223200,164.011002
"687",169.029999,172.020004,168.009995,171.619995,730000,166.327332
"688",171.5,172.75,170.960007,172.369995,766900,167.054184
"689",172.720001,172.720001,169.529999,170.190002,618600,164.941422
"690",170.139999,171.289993,169.720001,170.410004,937000,165.154663
"691",170.429993,170.830002,165.229996,165.440002,1349000,160.337921
"692",164.75,164.75,162.440002,164.429993,1665100,159.359055
"693",163.759995,165.020004,162.270004,164.679993,1100400,159.601334
"694",165.369995,168.279999,164.470001,168.210007,950000,163.022476
"695",168,168.429993,166.720001,167.789993,803500,162.615417
"696",168.839996,173.240005,167.520004,170.75,1877600,165.484146
"697",171.479996,172.449997,170.210007,171.100006,963200,165.823364
"698",170.389999,170.75,168.729996,170.009995,709400,164.766968
"699",172.050003,172.389999,167.529999,167.529999,1291900,162.363434
"700",167.520004,169.119995,167.330002,167.339996,1064200,162.179306
"701",167.639999,170.610001,167.539993,169.710007,674600,164.476227
"702",170.490005,172.800003,169.050003,172.759995,1158800,167.432159
"703",173.550003,176.949997,172.600006,175.720001,1150300,170.300873
"704",176.369995,176.529999,173.389999,175.050003,786800,169.651566
"705",175.639999,176.270004,174.240005,176.009995,810000,170.581924
"706",176.009995,176.429993,168.940002,169.080002,897500,163.865646
"707",169.240005,169.529999,168.020004,169.089996,1091200,163.87532
"708",166.210007,167.199997,157.720001,163.25,2840100,158.215454
"709",163.389999,164.729996,162,163.410004,937600,158.370499
"710",164.770004,164.770004,161.970001,162.820007,1055800,157.798706
"711",162,164.789993,162,164.75,852300,159.669174
"712",164.850006,165.830002,164.009995,165.360001,1078800,160.260361
"713",166,167.809998,158.309998,166.320007,2650600,161.19075
"714",167.039993,168.490005,166.360001,167.559998,960500,162.392517
"715",168.259995,168.449997,160.289993,160.589996,1438000,155.637497
"716",159.75,160.429993,154.020004,157.089996,3000300,152.245407
"717",157.089996,159.169998,156.300003,158.600006,1252900,153.708878
"718",159.660004,163.899994,159.199997,162.199997,1563200,157.1978
"719",161.979996,165.070007,161.639999,164.960007,1183600,159.872742
"720",162.339996,163.410004,160.149994,161.149994,1187700,156.180206
"721",160.990005,161.339996,159.509995,161.119995,1242100,156.151138
"722",160.600006,164.080002,160.600006,161.600006,1133900,156.616318
"723",160.699997,163.100006,160.179993,161.740005,652100,156.751999
"724",162.179993,162.369995,160.440002,162.080002,909300,157.081528
"725",162,163.440002,161.470001,162.960007,923800,157.934387
"726",163.990005,166.550003,163.259995,166,925600,160.880615
"727",166.070007,168.240005,164.649994,166.360001,1032700,161.229538
"728",165.729996,166.690002,164.330002,165.059998,970600,159.969635
"729",165.289993,166.369995,164.479996,165.850006,702500,160.73526
"730",166.559998,166.990005,164.449997,165.720001,781800,160.609268
"731",165.929993,167.979996,164.800003,166.360001,2948800,161.229538
"732",166.860001,167.869995,166,167.399994,778300,162.237457
"733",166.619995,167.940002,166.259995,167.300003,434600,162.140518
"734",166.789993,167.100006,162.330002,165.039993,860800,159.950241
"735",164.270004,165.899994,162.940002,164.860001,998400,159.775787
"736",165.550003,166.509995,164.839996,165.139999,1002700,160.04718
"737",164.669998,164.979996,160.360001,160.440002,1697100,155.492096
"738",160.550003,161.75,159.770004,160.710007,1482400,155.753784
"739",161.279999,162.679993,160.270004,161.5,1127000,156.519424
"740",161.449997,162.039993,160.410004,160.919998,1688700,155.957291
"741",161.5,162.350006,161.229996,161.779999,2194300,156.790802
"742",161.509995,162.970001,160.910004,161.970001,1885000,157.598358
"743",161.100006,162.600006,159.830002,160.5,1542300,156.168045
"744",161.880005,162.960007,160.820007,161.399994,1413400,157.043747
"745",162.039993,164.399994,160.850006,160.979996,1530900,156.635071
"746",161.740005,162.369995,158.960007,159.389999,1665000,155.087982
"747",159.350006,161.929993,158.770004,161.110001,2528000,156.761581
"748",162.190002,162.710007,160.320007,161.009995,3443000,156.664276
"749",162.440002,162.800003,161.5,162.199997,1389200,157.822159
"750",162.050003,162.369995,161.5,161.679993,264200,157.316193
"751",161.869995,162.600006,160.949997,161.380005,578000,157.024292
"752",161.589996,161.839996,160.789993,161.449997,570800,157.092392
"753",161.190002,161.309998,160.009995,160.960007,817500,156.615631
"754",160.889999,161.339996,160.009995,161.139999,897200,156.790787
"755",162.169998,162.309998,160.770004,161.630005,1356900,157.267563
"756",160.029999,164.580002,159.369995,164.380005,962400,159.943344
"757",163.929993,167.029999,163.110001,166.919998,1544400,162.414764
"758",165.880005,166.449997,165,165.720001,1131000,161.247147
"759",165.899994,166.899994,165.039993,165.889999,1386800,161.412552
"760",166.679993,169.75,166.679993,168.690002,1281700,164.136993
"761",168.830002,168.830002,166.729996,167.300003,675400,162.784531
"762",167.929993,171.330002,167.130005,170.869995,1309000,166.258148
"763",170.399994,170.889999,167.830002,168.339996,1020300,163.796432
"764",168.419998,171.869995,168.289993,170.550003,909500,165.946793
"765",171.610001,173.119995,170.360001,172.860001,918100,168.194458
"766",173.929993,176.529999,172.009995,176.119995,1231500,171.366455
"767",175.240005,177.559998,174.610001,176.940002,1384000,172.164337
"768",178.110001,178.449997,177.100006,177.740005,717900,172.942734
"769",178.199997,178.399994,176.300003,177.039993,685500,172.261612
"770",177.910004,179.759995,177.539993,179.660004,669100,174.810913
"771",176.929993,178.339996,176.009995,178,695100,173.195694
"772",178.690002,180.300003,178.059998,179.070007,809800,174.236847
"773",179.460007,180.210007,178.770004,179.419998,447400,174.577393
"774",177.440002,180.229996,177.440002,180.070007,592100,175.209839
"775",179.229996,179.5,176.580002,177,828800,172.222702
"776",177.660004,178.199997,175.949997,176.029999,718000,171.278885
"777",177.139999,179.539993,176.729996,178.320007,810500,173.507095
"778",178.850006,179.490005,176.5,176.690002,1216800,171.921082
"779",176.839996,180.130005,176.070007,178.929993,1087700,174.100601
"780",180.149994,185.899994,178.860001,179.460007,1473200,174.616302
"781",179.009995,184.429993,179.009995,184.070007,1107300,179.101898
"782",185.839996,186.970001,184.369995,184.460007,1111400,179.481354
"783",183.949997,185.089996,181.449997,184.669998,1176400,179.685684
"784",184,185.339996,183.289993,184.119995,666700,179.150528
"785",183.619995,184.470001,182.610001,184.410004,882300,179.432709
"786",184.300003,185.570007,183.660004,184.869995,746500,179.88028
"787",185.320007,186.979996,184.850006,186.119995,786900,181.096558
"788",186.020004,187.490005,183.029999,185.600006,902800,180.590576
"789",185.110001,185.820007,183.75,185.270004,965300,180.269501
"790",181.869995,185.160004,180.809998,181.800003,830300,176.893143
"791",182.339996,183.490005,178.080002,178.110001,1042700,173.30275
"792",178.869995,180.529999,176.449997,177.75,811600,172.952454
"793",175.440002,176.729996,168.75,168.809998,1305200,164.253754
"794",164.889999,166.509995,159.759995,165.679993,2873300,161.208221
"795",166.809998,173.550003,166.169998,173.490005,1510200,168.807434
"796",174.279999,178.600006,171.630005,174.990005,1466200,170.266937
"797",177.279999,182.429993,176.669998,182.410004,1120500,177.486694
"798",178.649994,181.279999,178.020004,180.449997,1288700,175.579575
"799",175.940002,176.960007,172.399994,175.919998,1640600,171.171844
"800",165.279999,170.789993,162.029999,165.690002,2003900,161.217957
"801",169.720001,170.779999,162.919998,170.729996,1825000,166.121933
"802",166.720001,167.380005,159.419998,161.210007,1270200,156.858871
"803",150.490005,152.869995,136.009995,141.369995,2452000,138.102631
"804",149.710007,154.990005,144.229996,154.949997,2111000,151.368774
"805",138.580002,150.100006,138.470001,145.240005,2416300,141.883209
"806",148.389999,157.080002,144.179993,149.330002,1939600,145.878662
"807",142.820007,148.990005,136.289993,148.199997,1413400,144.774765
"808",147.940002,154.809998,145.949997,149.720001,1629100,146.259644
"809",148.649994,150.080002,132.789993,136.610001,2639600,133.452667
"810",135.820007,136.449997,120.769997,124.559998,2023100,121.68116
"811",129.110001,136.600006,127.440002,130.809998,1993800,127.786697
"812",130.470001,135.679993,129.509995,133.660004,2293900,130.570831
"813",135.419998,149.690002,134.479996,148.990005,1618700,145.546524
"814",144.910004,145.789993,133.580002,135.070007,1783000,131.948242
"815",135.940002,136.679993,130.190002,133.369995,2067300,130.287537
"816",133.050003,134.929993,130.389999,132.919998,2817400,129.847946
"817",128.220001,129.360001,123.559998,126.089996,2292400,123.175789
"818",125.599998,130.960007,124.739998,130.399994,1239100,127.386169
"819",129.75,131.589996,125.970001,126.620003,1344700,123.693542
"820",132.100006,141.880005,131.550003,140.899994,1769400,137.643478
"821",144.970001,148.309998,142.25,142.440002,1483500,139.147919
"822",144.100006,149.520004,143.440002,147.770004,1049900,144.354721
"823",149.240005,153.470001,147.589996,152.889999,1236700,149.3564
"824",150.300003,152.660004,145.110001,146.240005,822200,142.860092
"825",149.279999,153.210007,149.039993,152.789993,821300,149.258682
"826",149.710007,150.639999,147.860001,148.619995,867000,145.185059
"827",148.869995,153.199997,148.190002,152.75,767300,149.21962
"828",155.720001,157.949997,154.699997,157.770004,941700,154.123581
"829",156.110001,159.149994,155.020004,155.380005,747100,151.788834
"830",152.210007,153.100006,144.350006,144.679993,1410600,141.336121
"831",148.289993,153,146.389999,151.589996,957700,148.086441
"832",153.110001,154.740005,151.110001,153.610001,1204700,150.059753
"833",154.589996,154.75,151.589996,152.800003,1395800,149.268478
"834",153.779999,155.960007,152.820007,154.440002,558100,150.87056
"835",155.770004,156.229996,145.220001,145.429993,2203300,142.068787
"836",147,150.029999,145,148.919998,1685400,145.478134
"837",148.360001,148.380005,143.559998,143.809998,1259000,140.486237
"838",141.5,143.139999,138.460007,138.830002,1202500,135.621338
"839",138.729996,141.220001,137.009995,141.160004,1801200,137.897476
"840",141.910004,143.470001,140.660004,140.820007,1013300,137.565338
"841",141.789993,142,135.279999,135.300003,1620100,132.172928
"842",137.130005,138,135.5,136.210007,2499400,133.061905
"843",130.490005,135.619995,124.599998,131.270004,5279800,128.236069
"844",130.050003,133.130005,128.860001,130.139999,2388000,127.132179
"845",131.490005,133.309998,130.210007,131.229996,1974000,128.197006
"846",131.139999,132.440002,126.709999,128.369995,2539400,125.403091
"847",127,127.690002,124.360001,127.32,1589700,124.377357
"848",126.370003,129.149994,125.339996,129.070007,1172200,126.086922
"849",131.979996,135.880005,131.910004,135.520004,1684900,132.387848
"850",136.940002,138.979996,135.850006,137.029999,1649800,133.862946
"851",137.360001,139.460007,135.740005,138.589996,1587700,135.386871
"852",138.880005,139.929993,136.970001,137.190002,1199400,134.019226
"853",137.029999,137.289993,134.089996,134.190002,1021400,131.088593
"854",137.830002,139.639999,137.080002,137.389999,1730200,134.214615
"855",138.210007,138.210007,133.240005,134.020004,1890700,130.922516
"856",135.520004,138.490005,134.509995,135.869995,1334300,132.729752
"857",136.289993,136.710007,132.800003,135.330002,2404100,132.20224
"858",136.199997,139.899994,135.429993,138.940002,1260500,135.72879
"859",139.220001,139.949997,137.809998,139.660004,1422500,136.432175
"860",141.179993,148.169998,140.320007,147.869995,2766600,144.452393
"861",146.649994,149.369995,146.300003,149.229996,2194100,145.78096
"862",151.820007,156.059998,151.320007,155.899994,1292700,152.296799
"863",156,159.759995,155.429993,158.320007,1894700,154.660889
"864",157.009995,157.190002,151.399994,151.770004,1223100,148.262253
"865",151.589996,152.050003,147.449997,148.229996,2985200,144.804077
"866",143.889999,144.369995,136.059998,136.080002,2484300,132.934891
"867",141.080002,142.860001,137.990005,140.600006,2441900,137.999466
"868",137.270004,138.949997,135.389999,137.559998,1830200,135.015671
"869",142.610001,144.559998,140.75,141.919998,1820900,139.295029
"870",141.809998,143.520004,138.570007,140.059998,1042300,137.469452
"871",138.889999,142.119995,138.889999,141.369995,1072900,138.755219
"872",142.199997,142.850006,138.479996,138.880005,2989600,136.311279
"873",138.869995,141.289993,137.630005,141.130005,1767400,138.519653
"874",142.339996,142.75,140.940002,141.029999,1175800,138.421494
"875",140.289993,141.029999,137.279999,139.300003,1431300,136.723495
"876",138.119995,140.649994,136.369995,140.490005,1508700,137.89151
"877",140.509995,140.929993,136.270004,138.779999,3932900,136.21312
"878",139.559998,139.559998,137.100006,138.139999,819200,135.584961
"879",138.399994,140.919998,138.399994,140.130005,1219300,137.538162
"880",139.490005,139.740005,135.649994,135.970001,1779800,133.455093
"881",137.660004,139.100006,134.820007,135.089996,1444600,132.59137
"882",136.570007,137.210007,135.720001,136.009995,1506700,133.49437
"883",134.479996,134.770004,131.009995,131.080002,1869300,128.655548
"884",131.059998,133.089996,130.699997,132.130005,1498800,129.686111
"885",131.839996,132.740005,128.429993,130.929993,1270100,128.508316
"886",129.860001,130.410004,127.580002,128.419998,1921300,126.044739
"887",129.660004,132.440002,129.039993,131.059998,2373800,128.63591
"888",130.429993,133.190002,129.5,132.970001,1172700,130.51059
"889",133.979996,136.470001,133.970001,134.559998,910100,132.071167
"890",133.699997,134.869995,133.119995,134.710007,1221400,132.218399
"891",135.830002,138.470001,135.240005,137.679993,1217200,135.133453
"892",137.190002,137.960007,134.720001,135.649994,1771700,133.141006
"893",136.330002,138.470001,136.210007,138,1072700,135.44754
"894",137.699997,141.970001,137.259995,141.199997,1144600,138.588348
"895",141.369995,145.850006,141.350006,144.220001,1640500,141.552521
"896",144.139999,144.229996,140.800003,141.729996,1370000,139.108551
"897",141.809998,143.529999,141.490005,141.960007,1077100,139.334305
"898",140.679993,141.550003,135.779999,136.800003,1517100,134.269745
"899",138.009995,140.550003,137.800003,140.039993,838200,137.449814
"900",137.410004,139.350006,135.899994,139.190002,541200,136.61554
"901",139.699997,139.910004,137.100006,139.800003,703300,137.214264
