"","FMC.Open","FMC.High","FMC.Low","FMC.Close","FMC.Volume","FMC.Adjusted"
"439",75.845619,76.383347,75.065048,75.61145,916635,71.418747
"440",76.123154,76.660889,75.741547,76.088463,941425,71.869308
"441",75.975716,77.8144,75.975716,77.736343,1289976,73.425827
"442",78.11795,80.450996,78.100609,79.757156,1911443,75.334572
"443",79.757156,80.156113,78.412834,79.158714,1595291,74.769325
"444",79.054642,79.401558,78.048569,78.629662,1170756,74.269592
"445",78.274071,79.410233,78.239372,78.629662,816555,74.269592
"446",77.927147,78.161316,75.021683,75.446663,2158647,71.263084
"447",75.342583,75.403297,72.93148,73.130966,1921129,69.075806
"448",73.148308,73.148308,71.266258,72.124893,2351889,68.125526
"449",73.425842,74.241112,72.619255,73.599304,1587220,69.518173
"450",73.486557,74.032959,72.862099,72.879448,1062605,68.838219
"451",73.703384,74.310493,72.93148,73.460541,1203617,69.3871
"452",73.365135,73.720726,71.830009,72.523849,1313498,68.502365
"453",72.220299,73.096268,71.526451,71.708588,947305,67.732307
"454",71.81266,72.541199,70.242844,70.555077,1213187,66.642738
"455",71.144836,71.162186,69.115349,69.228104,1547441,65.389359
"456",67.840416,68.93322,66.669556,68.421509,1201426,64.627495
"457",67.892456,68.326103,65.125755,65.229836,1289169,61.612793
"458",65.93235,66.478752,65.099739,65.949699,1103998,62.292747
"459",64.926277,66.444061,64.379883,65.732872,1403201,62.087936
"460",66.548134,67.215958,65.429314,66.131828,1557588,62.464787
"461",66.192543,67.207283,65.550735,67.033829,1308194,63.316757
"462",67.927147,68.707718,67.597572,67.718994,1281790,63.96394
"463",68.716393,70.988724,67.996529,70.711189,1604630,66.790199
"464",71.127495,71.370338,69.141373,69.783173,1617659,65.913651
"465",70,70.997398,69.583694,69.809196,3084736,65.93824
"466",70.624458,73.356461,70.260193,72.532524,2725116,68.510551
"467",72.810059,73.720726,72.20295,72.801392,2357309,68.764519
"468",72.402428,73.018211,71.361664,72.567215,3784031,68.54332
"469",72.168259,72.810059,71.639198,72.480484,1431680,68.461403
"470",72.489159,72.853424,71.153511,71.318298,1425339,67.363663
"471",71.205551,71.59584,70.234169,70.459671,1335866,66.552635
"472",71.06678,71.326973,70.104073,70.234169,1292628,66.339638
"473",69.739807,71.777969,69.271469,71.699913,1265302,67.724106
"474",71.604507,72.298355,71.231567,72.159584,1288478,68.158295
"475",71.830009,72.879448,70.858627,71.032089,1625269,67.093315
"476",69.861229,70.442322,68.091934,68.169991,1667007,64.389923
"477",68.395493,69.687775,67.901131,68.915871,1382101,65.094452
"478",67.875107,69.826538,67.875107,69.106674,562433,65.274651
"479",69.757156,70.884651,69.271469,70.598442,1143891,66.683723
"480",69.94796,70.450996,69.340851,69.826538,845495,65.954605
"481",69.921944,72.142235,69.089333,72.142235,1444940,68.141914
"482",71.708588,72.957504,71.552475,72.029488,1263342,68.035408
"483",71.552475,72.25499,71.231567,71.760628,1395822,67.781456
"484",73.633995,75.455338,73.365135,74.293144,2346240,70.173553
"485",74.076324,74.752815,72.038162,72.176933,1344744,68.174667
"486",70.641808,71.59584,69.002602,71.578491,1751061,67.609421
"487",71.717262,73.139633,68.872505,69.453598,1262189,65.602356
"488",68.837814,69.653076,67.588898,68.855164,777122,65.037117
"489",69.913269,70.468346,67.640938,68.352127,730080,64.561958
"490",69.505638,70.121422,68.803123,69.106674,916520,65.274651
"491",69.115349,69.670425,67.718994,67.857765,969442,64.095009
"492",67.129227,67.771034,66.660889,66.973114,769858,63.259415
"493",66.747612,67.476151,65.793579,66.149178,1642103,62.481152
"494",66.383347,67.172592,65.767563,66.192543,1390979,62.522125
"495",66.392021,67.927147,64.640068,64.926277,1117142,61.326077
"496",65.039032,65.524719,61.951431,62.541199,1483680,59.073254
"497",62.194275,64.137032,61.379009,61.46574,2482870,58.057426
"498",61.127495,61.83868,60.277538,60.789246,567161,57.418449
"499",60.962708,63.772766,60.156113,63.69471,760173,60.162807
"500",62.402428,63.989594,61.656548,63.989594,1023633,60.772339
"501",64.362534,64.692108,63.122292,63.512577,916059,60.319298
"502",63.69471,64.622726,63.34779,64.145706,709441,60.920593
"503",63.087597,65.394623,62.810062,65.108414,1028476,61.834908
"504",65.013008,65.203819,63.130962,63.313095,1160725,60.129848
"505",64.830879,66.912399,64.614052,66.660889,1216300,63.309322
"506",66.67823,68.464874,66.131828,67.44146,1198082,64.050652
"507",67.831741,68.603645,67.831741,68.603645,1043696,65.154404
"508",69.184738,69.696442,68.326103,68.889854,832697,65.426216
"509",68.464874,70,67.918472,69.965309,691915,66.447617
"510",69.262794,69.991325,68.603645,69.670425,661130,66.167542
"511",68.811798,69.861229,68.594971,69.288811,634727,65.80513
"512",69.098007,69.549004,68.490891,68.716393,767667,65.261475
"513",68.525581,69.210754,68.265396,68.664352,845841,65.212059
"514",68.022552,69.219429,68.022552,68.88118,1198659,65.417976
"515",69.410233,70.433655,69.245445,69.94796,1322952,66.431129
"516",69.392891,69.592369,68.516914,69.002602,1527264,65.533295
"517",69.037292,69.245445,67.328705,67.727669,941540,64.322464
"518",67.545532,68.213356,67.241974,67.476151,641414,64.083595
"519",68.386818,69.184738,68.386818,68.837814,891038,65.376793
"520",67.987862,68.673027,67.805725,68.620987,701946,65.170876
"521",68.733742,69.644409,68.725067,69.470947,867287,65.978096
"522",69.809196,70.537727,68.872505,69.904594,921593,66.389954
"523",68.941895,69.826538,67.346054,69.210754,1494865,65.730995
"524",73.972244,74.787514,71.81266,74.44059,2969321,70.697884
"525",74.137032,74.839546,73.408501,73.894188,1487370,70.178955
"526",73.772766,74.275803,73.399826,73.712059,1318571,70.005966
"527",73.235039,74.874245,73.026886,74.076324,960795,70.351929
"528",73.399826,73.729401,72.20295,73.052902,726736,69.379944
"529",72.419777,73.330444,71.838684,73.330444,726390,69.643547
"530",73.313095,73.677361,72.445793,73.512573,1224486,69.816521
"531",69.921944,72.62793,69.904594,71.344322,3104914,67.757286
"532",72.220299,73.347786,71.88205,73.104942,1443325,69.429375
"533",72.471809,73.391151,72.150909,72.827408,1258730,69.165802
"534",73.729401,74.145706,73.00087,74.024284,1248468,70.302498
"535",73.443192,75.108414,72.818733,75.013008,994808,71.241508
"536",74.943626,76.513443,74.86557,75.845619,1415423,72.032265
"537",75.993065,76.582825,75.758888,76.496094,1139971,72.650032
"538",76.886383,77.155251,76.539459,76.764961,959873,72.90538
"539",77.146576,78.022552,76.947098,77.502167,696758,73.60553
"540",77.42411,77.944496,76.808327,76.825668,855065,72.963043
"541",76.67823,77.918472,76.67823,77.727669,640146,73.819687
"542",77.337379,77.909798,77.337379,77.623589,971518,73.72084
"543",77.623589,78.699043,77.163918,78.438858,1322030,74.495132
"544",78.779999,79.160004,77.199997,78.959999,1843500,74.990067
"545",78.830002,79.949997,78.690002,79.089996,1156700,75.11351
"546",79.279999,79.660004,78.389999,78.459999,934400,74.515198
"547",78.099998,78.309998,76.199997,77.82,1035200,73.907387
"548",76.879997,77.57,76.32,77.529999,1255000,73.631958
"549",77.919998,78.440002,77.839996,78.440002,927900,74.496216
"550",78.739998,78.980003,78.330002,78.470001,645500,74.524696
"551",78.82,79.18,78.370003,78.480003,1347600,74.534203
"552",78.349998,78.650002,77.050003,77.160004,914600,73.280563
"553",77.290001,78.080002,76.860001,77.239998,1660700,73.356544
"554",77.519997,77.559998,76.449997,76.919998,1099300,73.05262
"555",77.449997,77.82,75.910004,76.269997,1126200,72.435295
"556",76.029999,76.050003,74.919998,75.68,1059800,71.874977
"557",75.620003,78.110001,75.620003,77.610001,744600,73.707939
"558",76.830002,77.050003,74.959999,74.980003,1049300,71.210159
"559",74.419998,75.07,73.959999,74.470001,684100,70.725807
"560",74.690002,75.360001,74.279999,75.080002,649300,71.305138
"561",74.989998,75.790001,74.790001,75.32,1083700,71.533073
"562",75.120003,76.32,75.080002,76.089996,949000,72.650185
"563",76.75,77.059998,76.040001,76.82,1000400,73.347176
"564",77.650002,79.139999,77.410004,78.940002,1331900,75.371338
"565",79.059998,80.080002,78.739998,78.959999,1006800,75.390434
"566",79.790001,80.599998,79.040001,79.150002,1312400,75.571838
"567",79.18,80.330002,78.629997,80.330002,822500,76.698517
"568",80.489998,80.650002,80.040001,80.419998,980800,76.784431
"569",80.589996,81.010002,79.900002,80.720001,850200,77.070869
"570",80.330002,80.550003,79.559998,80.040001,548000,76.421623
"571",80.160004,80.470001,79.529999,80.419998,437400,76.784431
"572",80.290001,80.519997,79.489998,79.889999,502900,76.278389
"573",80.510002,80.690002,79.610001,79.970001,670700,76.354774
"574",80.07,80.269997,79.290001,79.760002,592200,76.154282
"575",79.720001,80.790001,79.25,80.760002,1047400,77.109055
"576",81.199997,81.800003,80.699997,80.75,783200,77.099525
"577",79.760002,80.639999,79.349998,79.949997,1087800,76.335686
"578",79.760002,80.019997,79.25,79.470001,552200,75.877365
"579",79.080002,80.639999,79,80.139999,993700,76.51709
"580",79.839996,80.199997,79.559998,79.739998,944700,76.135162
"581",79.5,80,78.949997,78.989998,719900,75.419083
"582",79.099998,79.93,78.610001,79.489998,629300,75.896469
"583",79.410004,79.800003,79.010002,79.309998,999300,75.724602
"584",79.529999,80.029999,78.650002,79.059998,1313000,75.485916
"585",79,79.290001,76.169998,76.980003,1643600,73.499939
"586",76.5,77.25,75.910004,76.669998,1074100,73.203949
"587",77.139999,77.839996,76.959999,77.550003,894800,74.044182
"588",75.449997,76.599998,75.449997,76.25,1150900,72.802948
"589",77.940002,80.400002,77.5,78.510002,2670700,74.960785
"590",78.300003,79.300003,77.400002,78.959999,1818900,75.390434
"591",78.209999,79.800003,77.589996,79.709999,1443900,76.106529
"592",79.589996,80.190002,78.32,79.440002,2301700,75.84874
"593",78.010002,78.480003,74.75,74.989998,1818300,71.599907
"594",75.260002,76.260002,74.790001,75.129997,3015200,71.733582
"595",74.510002,76.059998,74.339996,75.68,1281500,72.258713
"596",76.43,76.580002,75.599998,75.769997,1334000,72.344627
"597",74.970001,75.540001,74.550003,75.230003,1024000,71.829056
"598",74.489998,74.93,72.839996,72.970001,984500,69.671227
"599",73.120003,74.379997,73.080002,74.330002,857900,70.969734
"600",74.139999,74.480003,73.169998,73.230003,713700,69.919472
"601",72.040001,72.419998,70.93,71.360001,1488900,68.134018
"602",72.18,72.25,70.849998,70.919998,866200,67.71389
"603",71.199997,71.690002,70.620003,71.43,1129600,68.200851
"604",70.760002,72.800003,70.660004,72.620003,1850700,69.337059
"605",72.57,73.440002,72.57,73.330002,885900,70.014946
"606",72.720001,73.830002,72.300003,73.449997,1326900,70.129517
"607",73.669998,75.449997,73.580002,74.75,1722100,71.370758
"608",75.860001,78.139999,75.830002,78.139999,1670200,74.607506
"609",78.830002,79.209999,76.970001,78.610001,1771500,75.056259
"610",78.349998,79.57,78.040001,79.5,1493300,75.906021
"611",80,80.879997,79.139999,80.720001,1204900,77.070869
"612",80.75,81.080002,79.82,79.93,909800,76.316589
"613",80.669998,81.260002,79.220001,79.690002,1707000,76.087425
"614",79.690002,80.370003,79.309998,79.910004,1359200,76.297485
"615",80.419998,80.730003,79.620003,80.480003,785000,76.841721
"616",80.230003,80.32,79.370003,79.910004,941800,76.297485
"617",80.099998,80.309998,79.199997,79.589996,993200,75.991951
"618",80.050003,80.82,79.779999,80.68,1077600,77.032677
"619",81.010002,82.230003,80.660004,82.040001,1105100,78.3312
"620",83.040001,83.059998,81.510002,82.059998,853800,78.350281
"621",81.940002,83.18,81.419998,82.599998,1710300,78.865868
"622",82.639999,82.839996,81.669998,81.809998,686500,78.111588
"623",82.120003,82.699997,81.82,82.610001,740500,78.875427
"624",82.720001,83.709999,82.559998,83.379997,808100,79.610611
"625",83.5,83.839996,82.75,83.089996,780700,79.716148
"626",83.279999,83.419998,82.769997,82.949997,1772900,79.581825
"627",84.139999,85.209999,83.639999,85.029999,1084700,81.57737
"628",84.620003,84.75,83.260002,83.5,696000,80.109505
"629",83.839996,84.919998,83.5,84.790001,322500,81.34713
"630",84.080002,84.760002,83.879997,84.690002,421900,81.25119
"631",84.559998,84.879997,83.620003,83.739998,895400,80.33976
"632",82.970001,83.150002,82.050003,82.330002,847300,78.987015
"633",82.550003,82.75,81.419998,81.540001,706100,78.229095
"634",81.589996,82.730003,81.099998,82.699997,768800,79.341988
"635",83.07,83.57,82.980003,83.260002,902000,79.879242
"636",83.5,84.089996,82.75,83.989998,607400,80.579613
"637",84.220001,85.510002,83.68,84.470001,451400,81.040123
"638",84.43,84.519997,83.449997,83.449997,550400,80.061523
"639",83.089996,84.540001,83.080002,83.800003,767500,80.397331
"640",84.059998,84.389999,83.360001,83.370003,1141900,79.984795
"641",83.830002,84.599998,83.440002,84.379997,802800,80.953766
"642",84.589996,85.349998,84.260002,84.889999,1079400,81.443069
"643",85.279999,85.919998,84.910004,85.790001,692300,82.306534
"644",85.419998,85.760002,84.75,85.239998,507100,81.778862
"645",85.059998,85.660004,84.440002,85.57,700900,82.095451
"646",85.519997,85.529999,83.940002,84.07,548700,80.656349
"647",83.440002,85.080002,83.169998,84.800003,1144600,81.35672
"648",84.5,87.989998,84.269997,86.419998,2128600,82.910934
"649",85.43,87.550003,84.779999,85.059998,1799900,81.606163
"650",85.879997,86.300003,83.720001,85.919998,1034900,82.431244
"651",83.900002,84.449997,80.379997,81.620003,1263400,78.30584
"652",82.129997,84.699997,81.629997,84.059998,1357500,80.646767
"653",82.949997,85.019997,82.529999,84.900002,1124100,81.452652
"654",85.860001,89.019997,85.239998,88.790001,1462300,85.184708
"655",90,90,88.269997,88.32,1742300,84.73378
"656",87.559998,88,85.339996,85.57,984000,82.095451
"657",85.620003,88.18,85.050003,86.459999,1173400,82.949318
"658",84.589996,85.059998,83.379997,83.830002,890400,80.426117
"659",84.330002,84.779999,83.120003,83.540001,665900,80.147873
"660",84.169998,85.839996,83.970001,85.589996,745900,82.114639
"661",86.57,86.589996,85.809998,86.209999,508400,82.709457
"662",86.019997,86.099998,85.059998,85.389999,691500,81.92276
"663",86,86.760002,85.43,86.18,549200,82.680679
"664",86.43,86.93,85.540001,86.059998,493400,82.565544
"665",85.470001,86.040001,82.470001,82.82,943500,79.45713
"666",83.959999,84.059998,83.139999,83.529999,497900,80.138275
"667",83.82,84.059998,83.220001,83.239998,654400,79.860062
"668",82.940002,84.449997,82.639999,84.050003,469800,80.637177
"669",85.129997,85.970001,84.970001,85.519997,410000,82.047462
"670",86.360001,86.720001,85.870003,86.330002,700900,82.8246
"671",85.370003,85.389999,84.059998,85.099998,955200,81.644539
"672",86.209999,86.910004,85.900002,86.709999,644500,83.189163
"673",87.720001,88.620003,87.43,87.480003,787800,83.927895
"674",88.07,88.07,87.169998,87.400002,854900,83.851151
"675",87.68,88.400002,86.910004,87.019997,1270200,83.486588
"676",87.529999,87.529999,86.139999,86.599998,1122700,83.083633
"677",87.150002,88.959999,86.839996,88.870003,983300,85.261467
"678",89,90.389999,88.370003,89.959999,919900,86.307205
"679",90.029999,92.129997,90.029999,91.050003,780100,87.352936
"680",91.040001,91.629997,90.419998,91.089996,661400,87.391312
"681",90.720001,91.529999,90.400002,90.650002,665800,86.969185
"682",90.580002,91.610001,89.980003,90.879997,931500,87.189835
"683",90.970001,91.18,90.150002,90.389999,697800,86.719734
"684",90.589996,90.989998,89.220001,89.900002,1143400,86.249634
"685",89.370003,90.139999,88.410004,88.699997,1095400,85.098358
"686",88.620003,89.18,87.330002,87.940002,988400,84.369225
"687",87.879997,88.209999,86.790001,87.669998,838600,84.110176
"688",87.599998,87.989998,86.980003,87.43,1071800,83.879929
"689",87.199997,87.949997,85.989998,86.129997,866900,83.012505
"690",86.160004,88.010002,85.599998,87.68,1231800,84.506401
"691",87.970001,88.470001,83.769997,84.190002,1141800,81.142715
"692",82.970001,83.489998,81.739998,83.360001,1359300,80.342758
"693",83.190002,83.220001,81.809998,83.199997,840100,80.188553
"694",82.980003,83.5,81.849998,82.190002,1131200,79.215111
"695",82.150002,82.260002,81.050003,81.059998,940500,78.126015
"696",80.360001,80.690002,79.010002,79.040001,875000,76.179146
"697",80.239998,80.239998,78.900002,79.480003,988800,76.60321
"698",79.800003,80.290001,79.050003,79.919998,917600,77.027283
"699",81.199997,84.760002,81.199997,83.75,1164800,80.718651
"700",83.199997,83.419998,82.339996,82.449997,561800,79.465698
"701",82.940002,83.699997,82.190002,83.040001,578600,80.034348
"702",83.949997,85.43,83.480003,83.769997,1255500,80.737923
"703",84.040001,85.040001,83.790001,84.400002,872400,81.345131
"704",84.330002,84.419998,82.809998,83.010002,541200,80.00544
"705",83.690002,83.93,83.169998,83.540001,523000,80.516258
"706",83.43,83.870003,82.010002,82.160004,673900,79.186195
"707",81.879997,82.660004,81.529999,82.529999,563500,79.542816
"708",83.25,83.889999,82.720001,83.389999,497400,80.371674
"709",83.019997,84.050003,82.32,83.980003,561200,80.940323
"710",84.610001,85.099998,83.480003,84.029999,783600,80.988503
"711",83.629997,84.949997,83.389999,84.910004,916500,81.83667
"712",88.589996,91.330002,87.660004,90.970001,1573500,87.677322
"713",91.25,93,90.589996,91.5,1185300,88.188133
"714",92.160004,95.120003,91.870003,95.010002,1732300,91.571091
"715",95.010002,96.309998,94.830002,95.989998,1016700,92.515625
"716",96.160004,97.18,95.809998,96.879997,1157200,93.373398
"717",97,98.169998,96.660004,97.519997,1386000,93.990234
"718",98.099998,98.139999,95.779999,96.830002,1060300,93.325218
"719",96.809998,97.720001,96,97.699997,787600,94.163727
"720",96.839996,99.019997,96.620003,99.010002,817100,95.426323
"721",98.68,99.050003,97.720001,98.349998,1071300,94.790207
"722",97.82,97.889999,95.809998,96.339996,823600,92.852951
"723",95.800003,97.129997,95.330002,97.040001,648800,93.527603
"724",97.68,97.879997,96.779999,97,609400,93.489059
"725",96.720001,97.800003,96.519997,96.959999,547100,93.450516
"726",97.410004,97.769997,96.199997,97.449997,640400,93.922775
"727",96.889999,97.760002,96.760002,97.080002,699300,93.566162
"728",97.230003,97.93,96.239998,97.910004,762300,94.366119
"729",98.050003,98.199997,96.550003,97.230003,788200,93.710732
"730",97.809998,98.93,97.150002,98.519997,851600,94.954033
"731",98.730003,98.830002,97.709999,98.519997,746100,94.954033
"732",98.75,99.339996,98.529999,98.779999,977100,95.204628
"733",98.800003,98.949997,97.779999,97.959999,401400,94.414307
"734",98.029999,98.57,97.209999,97.860001,649400,94.31794
"735",96.599998,97.370003,95.910004,97.25,780800,93.730003
"736",97.459999,98.629997,96.860001,96.910004,645700,93.402336
"737",97.389999,98.07,96.910004,97.989998,653700,94.44323
"738",98.849998,99,98.110001,98.419998,826800,94.857666
"739",98.639999,99.510002,98.260002,99.190002,710400,95.599792
"740",98.93,99.599998,97.519997,97.830002,598900,94.289032
"741",98.120003,98.559998,97.75,98.25,765700,94.693825
"742",98.220001,99.800003,98.010002,99.5,651200,95.898567
"743",99.800003,100.480003,98.970001,99.18,602800,95.590157
"744",100,100.980003,99.480003,99.519997,587400,95.917847
"745",100.139999,101.230003,99.669998,100.919998,849900,97.267166
"746",100.739998,101.370003,99.82,100.269997,1348600,96.640709
"747",100.260002,101.949997,98.050003,98.370003,1834200,94.809479
"748",99.080002,99.690002,98.459999,99.040001,2375800,95.455223
"749",99,100.32,97.760002,100.260002,719300,96.631065
"750",100.220001,101.32,100.019997,100.919998,248800,97.267166
"751",100.949997,101.5,100.540001,101.489998,307200,97.816528
"752",101.610001,101.779999,100.860001,101.129997,451600,97.469574
"753",100.699997,100.739998,99.129997,99.220001,452000,96.046593
"754",99.019997,99.940002,98.910004,99.82,411400,96.627396
"755",100.370003,101.400002,99.449997,99.879997,1023100,96.685486
"756",98.5,99.419998,98.32,99.230003,835100,96.056274
"757",98.599998,98.910004,97.830002,98.360001,804900,95.214104
"758",98.919998,101.25,98.290001,100.150002,1462900,96.946846
"759",100.330002,100.720001,98.849998,100.449997,1433500,97.237259
"760",100.849998,101.440002,99.25,99.519997,925500,96.33699
"761",99.790001,99.790001,97.470001,98,734200,94.865608
"762",98.059998,98.900002,97.82,98.870003,1020600,95.707794
"763",98.779999,99.139999,98.160004,98.279999,731200,95.136658
"764",98.870003,99.230003,97.989998,98.510002,629500,95.359314
"765",98.860001,99.620003,98.529999,99.589996,485900,96.404755
"766",99.75,100,98.779999,100,943200,96.801643
"767",99.279999,99.480003,98.120003,98.150002,872200,95.010818
"768",98.290001,98.309998,97.470001,97.599998,650100,94.478401
"769",96.650002,97.279999,94.860001,96.830002,905700,93.733032
"770",97.07,97.300003,95.209999,95.68,591000,92.61982
"771",93.470001,94.510002,92.699997,93.82,889400,90.819298
"772",94.25,95.309998,93.790001,95.089996,694900,92.048683
"773",95.330002,96.559998,95.220001,96.370003,854400,93.28775
"774",95.309998,96.629997,94.93,96.050003,703700,92.977982
"775",95.160004,96.040001,94.75,95.589996,919500,92.532692
"776",96.07,98.099998,95.580002,97.610001,930400,94.488075
"777",98.699997,99.25,97.389999,98.980003,1044800,95.81427
"778",99.839996,102,99.389999,101.82,1366100,98.563438
"779",103.480003,108.769997,102.099998,107.919998,2297600,104.468346
"780",107.059998,107.550003,103.730003,105.139999,1393500,101.777252
"781",104.860001,105.519997,104.239998,104.860001,620000,101.506195
"782",105.220001,106.720001,104.870003,105.25,1018300,101.883728
"783",106.089996,106.989998,105.279999,106.440002,681300,103.035667
"784",105.769997,106.089996,104.010002,105.43,813400,102.057976
"785",105.370003,106.879997,104.779999,105.470001,588700,102.096687
"786",105.199997,105.839996,104.589996,105.790001,644300,102.406464
"787",106,107.269997,105.800003,106.449997,599700,103.045349
"788",106.459999,108.589996,106.339996,108.290001,848100,104.826508
"789",107.470001,107.839996,106.099998,106.580002,631700,103.171204
"790",103.040001,103.32,101.410004,102.400002,1062700,99.124886
"791",102.940002,103.220001,97.330002,97.739998,913500,94.61393
"792",98.559998,99.699997,96.849998,96.889999,813900,93.791122
"793",94,96.709999,92.339996,92.360001,976900,89.405998
"794",89.300003,93.410004,88.699997,93.099998,1861500,90.12233
"795",93.599998,96.959999,91.089996,96.910004,1207000,93.810471
"796",96.139999,98.669998,92.629997,94.589996,896300,91.564667
"797",96.099998,99.410004,94.800003,99.349998,928800,96.172432
"798",96.599998,97.160004,93.68,94.830002,798500,91.796997
"799",91.860001,92.440002,88.300003,90.529999,1127700,87.634537
"800",84.5,85.43,79.019997,79.239998,1560000,76.70562
"801",82.860001,86.989998,81.769997,86.980003,1456700,84.198067
"802",84.5,85.660004,82.029999,83.260002,1023300,80.597046
"803",77.489998,79.529999,74.379997,77.440002,1594800,74.963188
"804",83.529999,88.230003,78.209999,88.050003,1719100,85.233849
"805",76.07,80.190002,61.849998,71.010002,1827700,68.738853
"806",72.379997,72.519997,67.720001,68.639999,1613200,66.444649
"807",64.489998,65.190002,56.77,59.82,2340500,57.906742
"808",59.040001,72.25,57.080002,67.510002,1568500,65.3508
"809",68.459999,71.419998,63.700001,65.32,1742000,63.230835
"810",64.82,66.989998,62.689999,64.18,1204300,62.127293
"811",68.400002,72.730003,66.25,68.720001,1463300,66.522087
"812",69.160004,77.199997,67.959999,73.660004,1738500,71.304092
"813",75.260002,81.870003,74,80.209999,1609400,77.644608
"814",76.830002,78.639999,75.260002,76.620003,1033400,74.169426
"815",75.900002,83.239998,75.389999,82.639999,1614100,80.458923
"816",82.5,84.989998,80.540001,81.690002,2046500,79.533997
"817",78.029999,79.82,75.18,76.970001,1645000,74.938568
"818",77.519997,80.629997,73.400002,74.18,1591000,72.222206
"819",74.279999,76.779999,70.5,70.879997,1562300,69.009293
"820",75.199997,79.169998,73.940002,78.029999,992300,75.970589
"821",82,84.309998,79.290001,79.440002,1603300,77.343391
"822",80.300003,83.959999,78.980003,82.870003,1045400,80.682854
"823",85.599998,91.010002,83.510002,90,1543500,87.62468
"824",88.779999,89.660004,84.099998,86.629997,883000,84.34362
"825",88.209999,89.300003,86.459999,86.669998,940900,84.382561
"826",82.849998,85.389999,80.790001,84.040001,991400,81.821976
"827",83.470001,84.580002,81.580002,83.330002,654300,81.130707
"828",86.010002,87.720001,84.860001,86.099998,863400,83.827599
"829",84.620003,86.25,83.650002,84.559998,763700,82.328239
"830",82.5,84.75,81.82,83.589996,791600,81.38385
"831",85.410004,86.160004,83.169998,84.110001,571400,81.890129
"832",85.510002,88.940002,85.5,87.370003,836800,85.064079
"833",88.25,90.75,87.519997,88.199997,901100,85.872169
"834",88.650002,91.080002,88.120003,90.379997,677100,87.994637
"835",92.639999,92.889999,90.639999,90.889999,745400,88.491188
"836",93.720001,95.720001,92.849998,95.019997,669300,92.512169
"837",93.809998,94.190002,91.82,91.900002,1130100,89.474533
"838",90.099998,91.120003,88.389999,89.919998,808700,87.546791
"839",88.269997,89.849998,87.75,89.639999,693000,87.27417
"840",90.75,92.559998,89.099998,89.5,1179100,87.137871
"841",89.959999,93,87.290001,91.980003,1228800,89.552414
"842",94.239998,96.879997,93.43,94.110001,829000,91.626198
"843",95.410004,96.379997,93.379997,93.480003,982300,91.012833
"844",91.730003,92.519997,90.419998,91.5,730400,89.085083
"845",91.510002,92.629997,89.099998,89.139999,927800,86.787369
"846",88.900002,89.68,86.620003,88.769997,770900,86.427132
"847",87.379997,89.07,85.580002,88.610001,959100,86.271355
"848",88.139999,88.620003,87.449997,88.019997,784200,85.696922
"849",92.040001,93.07,90.790001,90.830002,740900,88.43277
"850",90.720001,91.410004,89.110001,89.18,732900,86.826309
"851",90.720001,93.639999,90.209999,93.07,506200,90.613647
"852",92.739998,93.239998,91.400002,91.870003,442500,89.445335
"853",91.43,93.389999,91.169998,93.300003,500400,90.837585
"854",96.220001,97.050003,94.540001,94.82,629800,92.317459
"855",96.440002,96.970001,94.459999,96.220001,690400,93.680511
"856",97.279999,98.489998,95.510002,97.650002,752200,95.072777
"857",97.330002,98.690002,96.339996,98.410004,681800,95.812721
"858",98.220001,99.809998,97.769997,98.879997,687000,96.270302
"859",99.459999,101.040001,98.199997,100.910004,573000,98.246742
"860",102.010002,104.290001,101.360001,101.910004,763500,99.220352
"861",101.32,101.440002,98.739998,99.800003,968200,97.166023
"862",102.459999,104.980003,101.779999,103.209999,846000,100.486031
"863",103.099998,105.760002,102.559998,104.589996,1012800,101.829605
"864",104.309998,105.519997,102.449997,104.239998,777400,101.488846
"865",104.589996,104.970001,102.550003,102.82,443900,100.106323
"866",99.019997,100.089996,94.339996,94.889999,1021500,92.385612
"867",98.43,98.739998,95.690002,97.339996,696100,94.770943
"868",94.669998,99.07,93.519997,98.330002,716000,95.734818
"869",101.860001,102.599998,98.389999,100.419998,807400,97.769669
"870",101.339996,102,100.040001,100.580002,503000,97.925446
"871",99.93,100.559998,98.540001,98.989998,527600,96.377411
"872",100.919998,101.629997,99.050003,100.459999,1274100,97.808601
"873",99.669998,100.879997,98.599998,100.360001,497900,97.71125
"874",101.980003,102.089996,100.639999,101.080002,501800,98.412239
"875",99.889999,100.139999,96.410004,96.629997,867100,94.079697
"876",96.620003,99.279999,95.019997,99.099998,604300,96.484497
"877",98.290001,99.040001,96.339996,96.559998,1434300,94.011536
"878",96.599998,98.080002,96.370003,97.309998,730800,95.175438
"879",96.940002,100.620003,96.660004,99.620003,656200,97.434761
"880",100.279999,100.279999,98.050003,99.360001,821600,97.180473
"881",100.93,101.860001,99.839996,101.139999,816200,98.921417
"882",103.099998,103.139999,100.75,102.220001,883200,99.977737
"883",101.010002,102.989998,101.010002,101.860001,853300,99.625641
"884",102.230003,102.550003,98.040001,99.050003,755100,96.877274
"885",99.93,99.93,96.050003,97.889999,763100,95.742714
"886",97.839996,100.449997,97.839996,100.190002,613500,97.992256
"887",101.489998,104.040001,100.610001,101.599998,759100,99.37133
"888",101.599998,103.790001,100.879997,103.440002,563800,101.170975
"889",105.239998,108.550003,104.5,107.870003,1367600,105.503799
"890",107.080002,108.370003,105.699997,106.18,675400,103.850868
