"","NOC.Open","NOC.High","NOC.Low","NOC.Close","NOC.Volume","NOC.Adjusted"
"466",278.399994,283.200012,278.399994,282.73999,1926800,268.828735
"467",284,285.970001,280.390015,285.910004,1527200,271.842773
"468",286.619995,288.540009,279.519989,284.029999,1461900,270.055298
"469",281.839996,287.220001,280.01001,285.730011,786500,271.671692
"470",285.579987,285.579987,277.329987,277.549988,910800,263.894073
"471",277.089996,279.170013,273.019989,273.640015,1467700,260.176575
"472",275.899994,277.149994,270.380005,270.720001,1530000,257.400208
"473",269.279999,274.899994,267.170013,272.350006,959900,258.949982
"474",271.029999,275.230011,269.890015,272.640015,1022400,259.225708
"475",272.98999,272.98999,266.519989,269.26001,1751600,256.011993
"476",262.769989,267.980011,258.869995,266.809998,1493300,253.682571
"477",268.079987,270.950012,266.470001,267.709991,1328400,254.538269
"478",266.079987,268.679993,265.339996,266.589996,413700,253.473389
"479",268.079987,270.799988,263.769989,265.899994,1034100,252.817337
"480",264.23999,264.76001,256.049988,260.339996,1699100,247.530899
"481",261.179993,263.980011,259.549988,263.140015,1218700,250.193161
"482",263.190002,263.519989,258.399994,260.670013,1661300,247.84465
"483",260.589996,260.910004,254.839996,259.880005,4006300,248.236313
"484",262.410004,265.470001,259.070007,261.470001,2152000,249.755051
"485",260.220001,261.209991,248.630005,249.839996,2892500,238.646118
"486",246.529999,257.01001,245.570007,257.01001,2693000,245.494858
"487",256.950012,261.019989,255.360001,257.540009,1755900,246.001129
"488",260.609985,272,260.609985,270.230011,3010000,258.122589
"489",275.049988,279.029999,264.190002,268,1924300,255.992493
"490",270.170013,272.839996,269.51001,270.109985,1467400,258.007935
"491",269.679993,270.559998,265.519989,267.850006,1737300,255.849182
"492",265,267.230011,261.420013,262.709991,1105600,250.939484
"493",261.170013,263.049988,255.830002,257.23999,1032900,245.714554
"494",259.209991,261.559998,254.279999,256.940002,1006700,245.428009
"495",256.799988,261.850006,250.910004,253.350006,1312100,241.998871
"496",251.399994,253,241.710007,243.619995,1523800,232.704819
"497",238.279999,242.270004,233.860001,235.240005,3054400,224.700256
"498",232.600006,234.210007,226.130005,226.229996,814500,216.093964
"499",226.529999,233.070007,223.630005,232.639999,1635700,222.216736
"500",231.050003,239.619995,228,239.570007,1252900,228.836273
"501",241.369995,246.229996,239.080002,242.25,1272100,231.396179
"502",243.309998,246.919998,241.720001,244.899994,1111700,233.927444
"503",241.169998,246.559998,237.080002,246.369995,1637900,235.331589
"504",244.770004,245.059998,238.300003,239.919998,1703900,229.170563
"505",243.369995,247.949997,242.520004,247.899994,1127800,236.793045
"506",247.600006,251.360001,245.009995,249.830002,1388500,238.636551
"507",251.399994,253.389999,248.009995,250.960007,1082400,239.715958
"508",250.910004,253.199997,249.479996,252.149994,727700,240.852631
"509",251.080002,257.850006,250.350006,257.660004,1063700,246.115738
"510",255.240005,256.209991,252.440002,256.049988,668200,244.577866
"511",256.5,262.859985,254.889999,259.959991,982700,248.312668
"512",260.279999,261.920013,255.380005,258.940002,965400,247.338394
"513",259.179993,259.179993,255.610001,255.740005,668700,244.281784
"514",254.880005,266.869995,254.559998,264.079987,1438600,252.248093
"515",266.309998,270.5,265.589996,267.75,1507000,255.753677
"516",266.910004,268.269989,262.769989,264.730011,531300,252.868988
"517",266.920013,273.380005,266,270.230011,1027400,258.122589
"518",270.660004,271.700012,266.899994,269.820007,858400,257.730927
"519",273.279999,274.25,271,272.839996,966300,260.615631
"520",269.829987,274.5,267.880005,274.299988,761900,262.010162
"521",274.230011,281.48999,273.359985,280.130005,1555000,267.57901
"522",280.529999,283.170013,276.130005,280.820007,1346900,268.238068
"523",271.670013,284.549988,269.5,275.549988,2021800,263.204163
"524",276.910004,278.970001,272.540009,272.959991,1581300,260.730255
"525",272.980011,278.910004,272.630005,278.730011,1316000,266.24173
"526",280,281.200012,274.660004,278.459991,841400,265.983826
"527",278.399994,281.640015,278.209991,280.410004,888500,267.846436
"528",279.51001,281.160004,275.769989,278.529999,872400,266.05069
"529",277.440002,280.709991,276.540009,280.619995,726500,268.047028
"530",280.910004,283.109985,280.459991,281.470001,1190900,268.858948
"531",282.769989,284.929993,281.540009,284.079987,680000,271.351959
"532",285.950012,286.079987,282.769989,283.299988,1254000,270.606934
"533",281.600006,282.029999,279.119995,280.600006,842800,268.027985
"534",283.410004,287.070007,282.549988,286.980011,929500,274.122101
"535",285.98999,287.720001,284.579987,287.350006,651000,274.475525
"536",287.839996,288.429993,286.309998,288.220001,1025200,275.306549
"537",288.380005,288.51001,285.600006,287.5,608900,274.618774
"538",288,288.899994,286,288.709991,613800,276.93045
"539",290,290.170013,286.529999,287.049988,548300,275.338165
"540",286.730011,289.029999,285.779999,286.549988,530300,274.858643
"541",285.700012,287.359985,284.380005,286.769989,809000,275.069611
"542",286.200012,291.549988,286,289.959991,1037800,278.129456
"543",291,291.350006,285.619995,287,790000,275.290222
"544",287.540009,290.329987,282.100006,283.100006,704800,271.549377
"545",283.779999,284.959991,282.299988,282.869995,667800,271.328735
"546",283.309998,284.950012,280.380005,280.459991,547200,269.01709
"547",280.01001,280.01001,273.040009,276.440002,1307100,265.161102
"548",275.51001,276.170013,272.410004,275.959991,636700,264.700623
"549",273.959991,279.369995,272.579987,279.220001,758700,267.827667
"550",279.410004,280,274.410004,275.170013,1016300,263.942871
"551",275.019989,280.630005,274.410004,279.160004,896800,267.770142
"552",278.440002,280.209991,274.320007,274.75,804000,263.540009
"553",274.299988,275.51001,270.079987,271.209991,2701600,260.14444
"554",271.390015,275.820007,270.619995,274.890015,1204000,263.674347
"555",276.049988,278.649994,270.570007,271.01001,1029500,259.952637
"556",271.01001,272.769989,268.51001,270.459991,869100,259.425079
"557",269.329987,273.709991,269.220001,272.480011,612400,261.36264
"558",271.98999,271.98999,267.200012,268.359985,830100,257.410736
"559",269.01001,270.019989,266.850006,268.600006,557300,257.640961
"560",270.600006,271.359985,263.920013,265.850006,1070800,255.003174
"561",265.809998,268.5,263.290009,263.920013,809700,253.151917
"562",265.140015,267.579987,263.820007,267,1080300,256.106232
"563",268.839996,270.649994,268.070007,269.600006,935000,258.600189
"564",271.130005,275.619995,271.130005,274.109985,759200,262.926147
"565",274.350006,275.540009,272.600006,273.329987,542700,262.177948
"566",273.880005,273.880005,264.5,266.76001,1321500,255.876083
"567",267.51001,273.100006,266.73999,271.01001,1129100,259.952637
"568",274.799988,276.359985,272.220001,276.299988,734400,265.026794
"569",275,277.220001,273.480011,276.899994,607600,265.602295
"570",275.269989,276.220001,272.700012,273.470001,484200,262.312256
"571",272.980011,273.869995,269.420013,270.529999,774500,259.492218
"572",272.049988,277.920013,271.519989,277.390015,661900,266.072357
"573",278.26001,283.350006,278.26001,283.049988,1108700,271.501404
"574",282.920013,283.640015,280.200012,280.220001,474400,268.786865
"575",280.5,282.269989,279.660004,281.609985,608800,270.120148
"576",283.459991,283.799988,278.679993,278.769989,665800,267.396027
"577",279.269989,282.600006,278.109985,281.160004,545600,269.688538
"578",280.190002,283.269989,278.76001,282.890015,494900,271.347961
"579",287.700012,294.920013,287.429993,292.609985,1678900,280.671295
"580",289.549988,290.450012,278.25,280,2439300,268.575806
"581",279.399994,281.089996,273.700012,279.190002,1298400,267.79892
"582",279.859985,284.839996,277.640015,283.130005,953200,271.578156
"583",283.589996,287.690002,282.48999,286,954400,274.331055
"584",288.470001,290.700012,286.519989,289.910004,931000,278.081543
"585",289.940002,292.929993,288.959991,289.309998,825800,277.505981
"586",288.48999,291.119995,286.690002,289.929993,1028100,278.100708
"587",291.049988,292.23999,290.329987,292.040009,974800,280.124664
"588",287.5,292.369995,286.769989,291.339996,549000,279.453156
"589",289.529999,289.829987,284.559998,288.380005,731800,276.613861
"590",288.25,291.519989,287.709991,290.559998,667700,278.705017
"591",287.790009,296.25,287.130005,295,1125400,282.963898
"592",294.630005,301,293.929993,300.799988,1418000,288.527191
"593",295.019989,296.730011,292.179993,295.480011,987000,283.424255
"594",295.820007,299.970001,294.5,295.640015,1256900,283.577728
"595",293.809998,296.790009,291.299988,294.48999,619700,282.47467
"596",296.25,306.350006,295.76001,304.709991,1045900,292.277649
"597",302.839996,308.730011,301.559998,306.690002,1172000,294.17691
"598",306.299988,315.01001,306.01001,314.579987,1427500,301.744965
"599",315.130005,317.5,309.600006,316.23999,1385300,303.337219
"600",315.73999,317.059998,314.369995,316.630005,952100,303.711304
"601",313.700012,314.209991,308.109985,311.089996,1116900,298.397308
"602",312.420013,314.799988,309.769989,312.070007,723700,299.337341
"603",310.880005,312.75,307.600006,308.230011,1419600,295.654083
"604",306.779999,307.720001,303.700012,306.01001,582000,293.524658
"605",306.980011,311.220001,306.980011,309.809998,1099500,297.169586
"606",304.559998,307.829987,303.130005,303.25,667700,292.121887
"607",303.01001,308.380005,303.01001,306.940002,746500,295.676422
"608",307.869995,313.75,307.76001,312.269989,796700,300.810822
"609",313.899994,316.98999,312.540009,316.769989,703000,305.145721
"610",316.779999,317.320007,314.380005,314.820007,595000,303.267303
"611",315.890015,319.369995,314.320007,318.290009,1010000,306.609985
"612",323,323.730011,310.209991,311.309998,1088700,299.886108
"613",311.309998,312.809998,298.230011,300.730011,1603500,289.694366
"614",301.200012,305.279999,299.959991,304.850006,771500,293.663177
"615",306.220001,308.25,300.440002,307.630005,1327600,296.341125
"616",308.450012,310.480011,306.589996,309.429993,768200,298.075073
"617",310.850006,310.850006,307.089996,309.470001,572500,298.113586
"618",310.619995,315.459991,309.480011,313.190002,679000,301.697113
"619",313.23999,315.589996,312.059998,315.190002,698700,303.623718
"620",317.73999,324.350006,317.73999,323.820007,1195700,311.936981
"621",324.890015,324.929993,320.730011,322.160004,1096600,310.337921
"622",322.820007,324.519989,321.359985,321.480011,359200,309.682922
"623",322.209991,323.440002,319.5,321.149994,559200,309.36496
"624",321.26001,322.73999,318.059998,318.700012,590500,307.004913
"625",319.130005,319.700012,316.26001,318.279999,640900,306.600311
"626",318.230011,323.929993,316.450012,323.109985,842800,311.253082
"627",325,325,317.880005,318.540009,745600,306.8508
"628",319.829987,323.98999,319.209991,323.690002,547500,311.811798
"629",325,325.579987,322.720001,325.25,352000,313.314545
"630",324.529999,325.26001,320.809998,325.200012,325600,313.266418
"631",324.029999,325.869995,322.5,323.98999,377100,312.1008
"632",323.26001,325.950012,321.100006,325.809998,481600,313.854004
"633",326.160004,328.799988,323.850006,324.059998,451800,312.168213
"634",324.570007,328.26001,324.019989,324.929993,718800,313.006256
"635",326.279999,329.609985,323.26001,329.529999,654700,317.437469
"636",330.100006,330.26001,324.200012,325.269989,624600,313.333801
"637",325.589996,326.76001,323,323.829987,625400,311.946655
"638",323.160004,324.140015,319.589996,322,567700,310.183807
"639",322,322.029999,319.070007,321.140015,612100,309.355377
"640",323.459991,324.920013,321.170013,322.160004,881400,310.337921
"641",321.01001,324.040009,320.350006,323.200012,604600,311.339813
"642",326.299988,326.480011,318.899994,323.98999,1587800,312.1008
"643",323.880005,344.779999,321.609985,342.970001,1895300,330.384308
"644",345.970001,358.959991,344.309998,354.720001,1888600,341.703094
"645",353.609985,354.470001,349.5,352.519989,896500,339.583832
"646",352.540009,356.01001,350.899994,355.429993,698700,342.387054
"647",354.25,355.309998,349.269989,352.910004,603300,339.959534
"648",351.040009,353.98999,344.459991,345.570007,1105100,332.888885
"649",345.269989,350.339996,343.929993,345.019989,660500,332.35907
"650",345,346.980011,338.519989,341.160004,621700,328.640686
"651",337.769989,346.790009,334.959991,342.809998,968500,330.230133
"652",349.98999,355.429993,348.190002,354.25,1007200,341.250336
"653",351.940002,363.410004,350.350006,361.420013,1486300,348.157257
"654",364.549988,372.410004,363.420013,368.959991,1434700,355.420563
"655",368.799988,374.679993,364.640015,370.540009,896900,356.942535
"656",368.149994,373.98999,367.350006,373.209991,933000,359.514587
"657",375.559998,377.339996,368.910004,370.660004,1002400,357.058167
"658",365.559998,367.519989,360.350006,361.420013,871900,348.157257
"659",363,366.040009,359.600006,365.220001,705900,351.81778
"660",367.820007,369.290009,364.790009,367.910004,841600,354.409088
"661",371.799988,372.529999,369.700012,370.079987,548400,356.49942
"662",370.130005,372.880005,368.290009,369.01001,517200,355.468689
"663",372.130005,373.190002,366.5,369.140015,655000,355.593964
"664",369.5,373.480011,366.579987,372.019989,640300,358.368256
"665",369.48999,373.140015,359.779999,361.5,667800,348.234283
"666",364.119995,366.820007,361.5,366.649994,446000,353.195251
"667",367.529999,367.529999,361.600006,364.179993,407200,350.815979
"668",363.339996,368.399994,361.160004,363.899994,571300,350.546234
"669",368.01001,368.809998,364.25,367.929993,625800,354.428314
"670",370.589996,371.329987,367.220001,367.869995,576300,354.370544
"671",364.649994,367.190002,362.5,366.230011,660200,352.790771
"672",368.640015,372.130005,366.859985,372.059998,625600,358.406799
"673",375,375,366.959991,368.429993,698400,354.910004
"674",369.589996,371.579987,366.940002,367.769989,536400,355.548065
"675",367.570007,368.049988,354.98999,355.829987,1272600,344.004883
"676",352.600006,355.179993,341.23999,355.089996,1534900,343.289459
"677",355.170013,359.660004,353.920013,358.850006,1150000,346.92453
"678",361.720001,365.76001,357.76001,365.220001,776500,353.082794
"679",366.700012,367.5,363.209991,363.679993,704400,351.593994
"680",368.5,372.799988,365.01001,371.429993,988600,359.086426
"681",371.440002,376.98999,367.829987,374.470001,1151800,362.025421
"682",376.399994,378.690002,371.040009,377.420013,1205200,364.87738
"683",376.880005,380.459991,374.529999,375.579987,1029400,363.098541
"684",376.570007,377.679993,368.109985,368.179993,3489400,355.944397
"685",368.170013,372.279999,365.799988,369.130005,979000,356.862854
"686",371.470001,374.519989,366.549988,369.51001,1120700,357.230286
"687",371.029999,375.369995,369.130005,375.01001,1349500,362.547516
"688",376.209991,383.890015,373.679993,382.149994,1255000,369.450165
"689",381.170013,382.899994,368.809998,371.179993,1117300,358.844696
"690",372.380005,378.579987,372.380005,374.790009,877100,362.334747
"691",375.970001,377.089996,367.660004,367.790009,1045700,355.567444
"692",366.350006,368.549988,359.230011,362.5,1451000,350.453247
"693",362.339996,364.98999,359.25,364.329987,835600,352.222382
"694",365.290009,370.130005,363.579987,368.980011,953800,356.717865
"695",368.019989,371.100006,366.959991,367.920013,592000,355.693115
"696",366,372.170013,363.619995,368.440002,736100,356.19577
"697",370.170013,371.329987,366.019989,367.630005,1268900,355.412689
"698",367.529999,371.029999,366.540009,368.75,967900,356.495514
"699",372.450012,372.450012,358.730011,362.220001,1535100,350.182495
"700",363.049988,369.299988,362.679993,366.420013,658000,354.24295
"701",366.309998,368.480011,361.130005,361.940002,744800,349.911804
"702",361.940002,365.160004,361.309998,364.690002,553600,352.570404
"703",364.529999,366.01001,355.890015,356.269989,1081400,344.430237
"704",357.350006,357.51001,347.73999,349.619995,2198400,338.001221
"705",352.609985,354.140015,349.820007,350.390015,1102700,338.745636
"706",347.5,355.160004,347,352.380005,1154800,340.669586
"707",352,353.769989,348.339996,353.200012,1117000,341.462311
"708",348,360.230011,340.200012,356.910004,1312100,345.04895
"709",357.579987,358.209991,344.890015,345,1563500,333.53476
"710",345.73999,348.440002,344.279999,346.529999,1348400,335.013916
"711",346.450012,350.160004,345.850006,347.170013,737000,335.632721
"712",348.049988,354.730011,347.25,354.079987,840200,342.313019
"713",353.380005,355.809998,350.350006,352.480011,829200,340.766235
"714",353.350006,355.959991,351.130005,352.130005,1167500,340.427826
"715",353.649994,353.649994,338.459991,340.670013,1984800,329.348663
"716",340,343.170013,335.940002,337.850006,2410700,326.622406
"717",339.179993,344.369995,338.100006,344.019989,1168000,332.587372
"718",344.01001,345.320007,341.160004,343.429993,1154900,332.016937
"719",342.929993,350.690002,342.929993,350.109985,807800,338.474976
"720",348.600006,351.730011,347.420013,350,547100,338.368591
"721",349.429993,352.679993,349.390015,351.690002,514800,340.002441
"722",352.459991,355.75,350.519989,353.720001,517200,341.964966
"723",353.160004,357.619995,353.160004,355.690002,610000,343.869537
"724",358.459991,359.829987,356.209991,356.660004,871300,344.807251
"725",355.880005,358.179993,355.459991,356.700012,891400,344.845947
"726",357.730011,358.559998,352.609985,353.540009,790900,341.791016
"727",353.529999,356.980011,352.429993,353,777600,341.268921
"728",352.769989,354.029999,348.100006,348.220001,785100,336.647797
"729",349.179993,350.040009,346.790009,349.160004,583300,337.556549
"730",350.329987,350.970001,348.859985,349.75,988300,338.126923
"731",350.279999,356.619995,349.170013,353.850006,1294500,342.090668
"732",352.329987,355.149994,350.640015,352.880005,619700,341.152924
"733",351,351.920013,348.910004,351.769989,311200,341.356659
"734",351.970001,352.98999,341.609985,341.730011,886600,331.613953
"735",340.179993,344.119995,338.730011,343.149994,1320500,332.991882
"736",344.75,347.869995,343.149994,343.209991,708900,333.05014
"737",344.670013,345.109985,341.910004,344.410004,803900,334.214539
"738",346.100006,348.149994,344.320007,344.76001,931400,334.55423
"739",344.76001,345.609985,338.630005,343.049988,1137200,332.894836
"740",343.059998,347.01001,343.059998,344.480011,1041100,334.282501
"741",345.730011,348.869995,344.609985,348.709991,574500,338.387299
"742",348.769989,349.839996,344.01001,345.899994,737600,335.660461
"743",344.559998,347.5,342.790009,344.649994,865800,334.447449
"744",344.329987,345.690002,342.839996,344.690002,972900,334.486267
"745",345.399994,347.269989,343.529999,345.839996,753700,335.602203
"746",345.559998,346.559998,338.399994,338.700012,1145400,328.673645
"747",338.790009,343.48999,338.01001,342.209991,1418600,332.079681
"748",343.940002,346.220001,340.429993,345.910004,1534600,335.670135
"749",348.540009,350.899994,346.5,348.119995,652300,337.814758
"750",348.820007,349.079987,345.820007,347.079987,229400,336.805542
"751",347.630005,348.980011,346.019989,347.959991,432700,337.659454
"752",348.5,349,345.420013,346.440002,356900,336.184509
"753",347.700012,350.75,346.890015,349.070007,575500,338.736664
"754",348.269989,348.980011,342.730011,343.970001,907800,333.787598
"755",344.440002,355.700012,343.619995,355.700012,941900,345.170319
"756",368.149994,375.820007,366.369995,375.01001,2600300,363.908752
"757",379.950012,382.26001,372.579987,375.829987,2130000,364.704407
"758",373.619995,376.709991,371.089996,374.970001,863600,363.869934
"759",376.200012,379.269989,367.100006,370.290009,1312400,359.328461
"760",370.559998,373.5,369.170013,372.359985,741500,361.337189
"761",372.369995,375,369.76001,374.390015,1178200,363.307068
"762",375.730011,377.76001,374.809998,376.829987,667400,365.674805
"763",375.799988,376.179993,373.079987,374.670013,740600,363.578735
"764",374.679993,381.779999,374.679993,380.26001,650500,369.003357
"765",381.609985,384.609985,379.570007,383.779999,839100,372.419098
"766",384.679993,384.679993,378.290009,379.970001,1237700,368.721863
"767",379.380005,381.190002,373.959991,378.130005,1420900,366.93634
"768",378.5,380.339996,375.26001,375.320007,864300,364.209534
"769",375.799988,381.640015,374.76001,381.5,1099400,370.206635
"770",383.019989,384.179993,380.200012,381.640015,738000,370.342529
"771",378.359985,380.98999,375.779999,379.070007,665200,367.848541
"772",380.5,383.980011,374.220001,381.839996,674500,370.53656
"773",384.480011,384.480011,378.140015,382.649994,639600,371.32254
"774",373.100006,385.01001,369.179993,384.869995,1397400,373.476868
"775",383.329987,384.329987,372.079987,374.570007,1086400,363.48175
"776",367.329987,370,362.76001,363.75,1316200,352.982086
"777",366.630005,367.899994,360,361.809998,1054400,351.099457
"778",362.579987,368.890015,358.799988,367.799988,815200,356.912201
"779",366.720001,366.720001,362.5,363.75,860000,352.982086
"780",363.380005,366.170013,361.119995,361.420013,790300,350.721008
"781",361.049988,364.029999,357.619995,363.290009,716400,352.535675
"782",364.559998,371.980011,363.809998,368.040009,697600,357.14505
"783",367.609985,369.230011,363.980011,367.730011,935400,356.844208
"784",366.700012,370.470001,365.040009,368,848600,357.106262
"785",368.820007,371.640015,367.01001,370.940002,635100,359.959259
"786",367.700012,372.640015,365.75,372.420013,810900,361.395447
"787",373.220001,374.390015,365.959991,366.149994,864600,355.310974
"788",365.279999,367.619995,360.529999,363.25,995200,352.496857
"789",360.660004,365.929993,358.029999,365.01001,880000,355.496582
"790",357.98999,365.850006,357.720001,359.390015,997500,350.023071
"791",361.070007,361.440002,338.779999,339.970001,1458800,331.109192
"792",342.5,347.149994,334.309998,334.320007,934400,325.606445
"793",329.48999,337.790009,325,331.570007,2054500,322.928131
"794",320,329.820007,313.980011,328.839996,2919600,320.269318
"795",330.459991,336.929993,321.859985,335.98999,1547000,327.23291
"796",335.98999,347.899994,329.01001,329.380005,1207900,320.795227
"797",335.570007,347.98999,330.519989,346.970001,1193700,337.926788
"798",339.480011,342.029999,325.859985,327.779999,1214100,319.236877
"799",319.320007,331.899994,315.839996,328.959991,1361200,320.386139
"800",306.940002,320.73999,280,313.279999,1355400,305.114868
"801",324.690002,335.140015,321.630005,334.890015,1826700,326.161652
"802",325.450012,330.359985,311.869995,317.850006,1484400,309.565735
"803",296.98999,308.959991,289.26001,290.5,2525900,282.928589
"804",303.660004,315.649994,289.589996,314.5,2307500,306.303009
"805",274.589996,300.440002,274.589996,282.589996,1520200,275.224731
"806",288.359985,319.890015,287.579987,319.329987,2113200,311.007172
"807",301.01001,325.850006,298.609985,323,1779400,314.581482
"808",321.149994,322.98999,289.51001,296.910004,1711600,289.171509
"809",300.940002,301.170013,274.769989,284.019989,1768500,276.617462
"810",280.850006,283.25,263.309998,269.859985,1497400,262.826508
"811",280.25,284,272.630005,281.279999,1655100,273.948883
"812",281.790009,301.980011,279,288.359985,1615600,280.84433
"813",290.630005,321.920013,290.630005,321.190002,1425500,312.818634
"814",311.890015,318.769989,301.600006,312.149994,1504800,304.014252
"815",317.410004,322.920013,308.859985,313.720001,1261700,305.543427
"816",309.170013,311,300.380005,302.549988,1980200,294.66449
"817",293.850006,309.98999,290.619995,306.98999,1226500,298.98877
"818",301.899994,314.730011,301.690002,314.290009,1061900,306.098511
"819",313.899994,315.549988,310.309998,313.609985,834900,305.436218
"820",320,335.269989,319.5,332.329987,1047600,323.668335
"821",342.709991,343.309998,324.959991,325.519989,1098500,317.035797
"822",330.309998,336.630005,327.079987,329.670013,919000,321.077667
"823",334.609985,339.119995,330.649994,336.649994,1115800,327.875702
"824",336.709991,341.540009,334.140015,338.850006,639000,330.018463
"825",344.709991,352,342,348.790009,639100,339.69931
"826",346.019989,346.109985,336.51001,344.290009,712300,335.31662
"827",343.589996,348.350006,342.320007,346.23999,879700,337.215759
"828",353.609985,357.119995,347,356.299988,1236800,347.01358
"829",353.660004,354.380005,343.51001,343.910004,695700,334.946503
"830",340.950012,346.589996,332.290009,333.679993,813200,324.983154
"831",339.170013,343.549988,334.970001,342.01001,676200,333.096008
"832",341.970001,344,335.600006,335.829987,1104400,327.077087
"833",338,340.839996,332,339.309998,560400,330.4664
"834",341.959991,346.779999,340.5,344.809998,764500,335.823059
"835",349.269989,351.420013,342.640015,344.529999,696100,335.550385
"836",332.549988,347.160004,321.130005,331.829987,2044500,323.181335
"837",327.559998,331.910004,322.980011,330.670013,1137400,322.051636
"838",326.959991,330.25,324.269989,328.059998,849700,319.509644
"839",326.359985,327,319.76001,322.559998,576400,314.152954
"840",323.48999,331.940002,322.26001,328.73999,595700,320.171906
"841",330.640015,331.51001,322.519989,323.029999,570600,314.610718
"842",326.970001,327,322.73999,324.140015,593100,315.691833
"843",324.25,329.029999,322.730011,327.649994,664800,319.110291
"844",326.100006,329.559998,324.76001,327.470001,922300,318.934967
"845",328.880005,332.529999,325.390015,325.51001,1098300,317.026062
"846",324.440002,325.809998,317.809998,320.459991,690600,312.107697
"847",318.26001,318.299988,307.329987,311.929993,1121800,303.800018
"848",311.309998,324.100006,310.25,321.630005,1672600,313.247223
"849",330.179993,333.839996,322.570007,331.170013,934400,322.538544
"850",330.829987,335.190002,326.670013,327.029999,564000,318.50647
"851",331.950012,331.950012,319.709991,320.399994,899000,312.049286
"852",320.589996,329.529999,319.75,328.109985,733400,319.558319
"853",328.950012,328.950012,323.440002,325.910004,723900,317.41568
"854",333.209991,333.350006,323.470001,324.190002,1217700,315.740509
"855",328,343.5,326.200012,342.980011,934600,334.040802
"856",346.410004,348.779999,342.309998,342.730011,728200,333.797302
"857",339.839996,340.73999,334.399994,335.200012,1118800,327.850616
"858",335.630005,342.119995,330.25,330.670013,1232400,323.419922
"859",332.369995,333.820007,325.049988,327.059998,1451400,319.889069
"860",329.769989,336.690002,327.579987,335.959991,1628800,328.593872
"861",336.549988,340.940002,334.149994,335.73999,689900,328.378723
"862",343.25,346.589996,339.690002,342.100006,1259700,334.599304
"863",341.579987,349.269989,341.480011,348.790009,661500,341.142609
"864",346.880005,346.880005,340.98999,342.529999,1039200,335.019836
"865",341.23999,344.079987,338.459991,341.25,606200,333.767944
"866",330,336.730011,320.820007,320.98999,965900,313.952118
"867",328.700012,328.700012,313.079987,317.679993,817800,310.714722
"868",310.75,316.019989,308.549988,313.619995,1194300,306.743713
"869",324.470001,329.470001,317.76001,324.73999,1069500,317.619904
"870",323.809998,327.26001,320.570007,322.290009,613200,315.223663
"871",319.649994,321.48999,316.100006,317.829987,741700,310.861389
"872",322,322.570007,312.380005,312.660004,1242500,305.804779
"873",311.929993,315.600006,309.579987,315.559998,838100,308.641205
"874",316.850006,317,306.790009,307.100006,979900,300.366699
"875",304.609985,305.299988,299.25,301.910004,1217000,295.290466
"876",300.369995,302.540009,294,301.75,1285600,295.134003
"877",300.679993,306.079987,298.929993,301.859985,1286500,295.241577
"878",304.820007,309.019989,303.329987,309.019989,734000,302.244568
"879",308.670013,309.220001,304.399994,307.440002,772900,300.699249
"880",308.869995,311.140015,306.5,308.140015,737900,301.383911
"881",311.130005,313.23999,308.619995,309.970001,629700,303.173737
"882",313.049988,313.5,308.76001,312.399994,739200,305.550476
"883",310.130005,312.5,303.649994,304.470001,741000,297.794342
"884",304,306.549988,298.769989,301.100006,908100,294.49826
"885",299.630005,300.309998,285.48999,285.950012,1729500,279.68042
"886",287.170013,294.220001,286.809998,292,1504700,285.597748
"887",294.420013,296.570007,290.290009,292.350006,1043600,285.940125
"888",291.269989,295.850006,287.519989,295.549988,1180200,289.069885
"889",300.119995,303.929993,298,300.76001,1196300,294.16568
"890",299.470001,305.980011,296.5,303.649994,1162900,296.99231
"891",305.850006,307.690002,303.570007,306.839996,1544800,300.112366
"892",306.75,306.76001,301.25,301.48999,921800,294.879669
"893",306.329987,309.130005,302.390015,308.190002,1007400,301.43277
"894",306.589996,316.390015,306.01001,316,942100,309.071533
"895",316,318.720001,311.690002,313.059998,694200,306.196045
"896",314.779999,318.790009,310.26001,312.690002,686900,305.834137
"897",311.01001,311.720001,305.880005,308.019989,575800,301.26651
"898",307.910004,317.940002,307.910004,312.869995,709300,306.010132
"899",316.140015,316.690002,310.529999,315.26001,1299500,308.347778
"900",314,329.459991,313.01001,326.01001,1493800,318.862061
"901",326.01001,326.579987,318.200012,325.01001,1161300,317.884033
"902",324.579987,326.190002,321.829987,323.589996,603100,316.495148
"903",324.600006,325.290009,320.859985,325.01001,538100,317.884033
"904",325.920013,330.929993,325.01001,329.709991,566400,322.480927
"905",327.98999,329.649994,325.450012,326.339996,720200,319.184845
"906",326.829987,332,325.480011,329.269989,1470200,322.050598
"907",330.359985,336.269989,330.359985,335.730011,1016000,328.368988
"908",339.190002,345.410004,338.459991,341.850006,1527100,334.354767
"909",343.179993,343.98999,337.549988,339.399994,636600,331.958466
"910",336.790009,340.820007,335.459991,338.619995,493000,331.195587
"911",337.279999,343.839996,336.859985,342.059998,396200,334.56015
"912",341.769989,344,338.519989,339.76001,628200,332.310608
"913",339.720001,339.920013,337.269989,337.600006,499000,330.197968
"914",337,340.320007,336.200012,337.910004,487700,330.50116
"915",337.579987,338.440002,336.029999,336.670013,338500,329.288361
"916",337.299988,339.130005,336.440002,337.859985,440800,330.45224
"917",338.700012,344.51001,338.410004,344.420013,416700,336.868439
"918",345,345.070007,341.450012,343,454600,335.479553
"919",341.5,342.880005,338.019989,341.410004,607200,333.924438
