"","ANSS.Open","ANSS.High","ANSS.Low","ANSS.Close","ANSS.Volume","ANSS.Adjusted"
"680",210.460007,216,210.449997,212.130005,453300,212.130005
"681",213.029999,216.779999,212.630005,216.130005,483300,216.130005
"682",215.619995,217.869995,214.25,217.589996,593400,217.589996
"683",218.529999,220.820007,216.800003,219.050003,411100,219.050003
"684",219.580002,220.460007,215.300003,216.570007,585600,216.570007
"685",215.259995,217.580002,214.360001,216.729996,281000,216.729996
"686",217.679993,219.440002,213,213.860001,321300,213.860001
"687",213.160004,216.169998,211.460007,215.639999,410100,215.639999
"688",216.199997,220.720001,215.940002,220.080002,373300,220.080002
"689",220.229996,220.339996,215.059998,217.089996,517800,217.089996
"690",217.190002,221.789993,217.190002,221.360001,386100,221.360001
"691",221.830002,223.979996,216.509995,216.729996,528700,216.729996
"692",215.300003,216.389999,211.660004,216.039993,344700,216.039993
"693",214.809998,220.380005,213.179993,220.240005,329800,220.240005
"694",220.660004,224.990005,220.490005,224.630005,326700,224.630005
"695",224.339996,224.889999,222.490005,223.119995,323900,223.119995
"696",221.100006,222.410004,216.520004,216.630005,299200,216.630005
"697",219.589996,221.289993,219.160004,220.490005,285600,220.490005
"698",219.5,222.119995,219.440002,220.669998,242900,220.669998
"699",224.130005,227.679993,222.320007,224.160004,337700,224.160004
"700",223.410004,225.789993,223.169998,225.259995,255500,225.259995
"701",225.800003,229.199997,225.220001,226.820007,275600,226.820007
"702",226,226,221.460007,222.179993,426100,222.179993
"703",224.029999,224.589996,220.639999,220.869995,345000,220.869995
"704",220.210007,222.729996,216.100006,218.429993,458900,218.429993
"705",219.240005,220.910004,218.009995,218.779999,295700,218.779999
"706",220.089996,220.919998,214.199997,214.320007,533000,214.320007
"707",215.429993,218.119995,213.669998,216.080002,352600,216.080002
"708",217.850006,221.800003,217,221.520004,365300,221.520004
"709",221.119995,223.220001,219.940002,220.25,297400,220.25
"710",221.429993,224.460007,220.320007,223.630005,338300,223.630005
"711",222.429993,225.550003,222,222.300003,282800,222.300003
"712",223.080002,225.419998,221.130005,225.190002,274600,225.190002
"713",224.339996,225.029999,219.649994,220.149994,417200,220.149994
"714",222.380005,225.130005,219.490005,220,788300,220
"715",221.610001,222.720001,217,217.470001,559200,217.470001
"716",218.070007,220.440002,217.360001,217.960007,555400,217.960007
"717",217.509995,219.699997,216.550003,218.729996,482800,218.729996
"718",210,228.029999,206.729996,225.220001,739100,225.220001
"719",223.949997,224.949997,221.830002,224.309998,597400,224.309998
"720",223.690002,228.399994,222.649994,227.350006,328100,227.350006
"721",227.389999,231.300003,227.309998,230.210007,413400,230.210007
"722",228.669998,229.470001,227,229,431000,229
"723",227.919998,230.720001,227.779999,229.369995,278800,229.369995
"724",230.130005,235.589996,229.160004,235.149994,607900,235.149994
"725",234.600006,239.839996,234.009995,238.669998,684100,238.669998
"726",240,243.360001,239.479996,242.419998,496800,242.419998
"727",241.539993,246.699997,241.539993,245.490005,507400,245.490005
"728",246.369995,247.380005,244.929993,246.380005,605000,246.380005
"729",246.720001,248.320007,244.300003,246.380005,403000,246.380005
"730",248.050003,255.179993,246.919998,249.419998,452900,249.419998
"731",249.809998,252.660004,248.440002,252.479996,405500,252.479996
"732",253.839996,255.550003,251.479996,255.449997,375000,255.449997
"733",254.080002,256.359985,254.080002,254.690002,317300,254.690002
"734",254.809998,255.440002,250.259995,250.699997,729100,250.699997
"735",245.070007,250.460007,243.009995,250.369995,729300,250.369995
"736",251.839996,253.850006,251.080002,252.139999,579100,252.139999
"737",252.389999,254.470001,251.169998,252.990005,485500,252.990005
"738",254.860001,256.920013,253.720001,256.630005,368900,256.630005
"739",255.820007,258.519989,254.910004,255.080002,1132600,255.080002
"740",254.369995,256.700012,251.5,252.570007,578300,252.570007
"741",251.740005,253.520004,248.990005,251.630005,474000,251.630005
"742",247.830002,251.25,246.389999,251.020004,621900,251.020004
"743",251,254.679993,250.710007,253.929993,448500,253.929993
"744",257.179993,259.559998,255.539993,257.940002,476900,257.940002
"745",258.410004,258.690002,255.210007,257.070007,734800,257.070007
"746",257.529999,258.820007,254.429993,254.669998,579200,254.669998
"747",255.429993,257.040009,254.380005,255.75,505900,255.75
"748",257.880005,260.100006,253.520004,258.890015,3582200,258.890015
"749",259.130005,259.140015,255.190002,255.729996,919700,255.729996
"750",255.130005,256.670013,253.539993,256.48999,140800,256.48999
"751",256.850006,258.359985,256.279999,258.329987,265100,258.329987
"752",259.25,259.75,257.269989,258.679993,258300,258.679993
"753",258.519989,259,255.029999,256.799988,300800,256.799988
"754",256.100006,258.359985,255.639999,257.410004,442800,257.410004
"755",257.01001,259.660004,256.25,259.589996,657900,259.589996
"756",254.960007,258.109985,253.75,256.970001,468400,256.970001
"757",255.460007,255.869995,252.619995,254.589996,612600,254.589996
"758",255.110001,258.339996,253.5,256.670013,357100,256.670013
"759",256.410004,258.890015,255.910004,257.730011,445900,257.730011
"760",259.980011,261.799988,258.519989,261.429993,513200,261.429993
"761",262.570007,263.059998,260.140015,260.799988,266200,260.799988
"762",262.73999,264.519989,261.940002,264.049988,437000,264.049988
"763",264.570007,264.570007,261.570007,262.869995,506100,262.869995
"764",263.019989,265.429993,263.019989,264.279999,426900,264.279999
"765",266.049988,266.910004,264.690002,266.809998,713100,266.809998
"766",269.200012,270.600006,266.450012,270.279999,531700,270.279999
"767",269.899994,275.880005,268.679993,273.820007,645800,273.820007
"768",274.970001,277.299988,274.329987,274.730011,530300,274.730011
"769",274.369995,278.709991,273.579987,277.709991,493900,277.709991
"770",278.309998,280.220001,275.339996,277.339996,460000,277.339996
"771",270.480011,273.459991,268.160004,270.700012,425100,270.700012
"772",273.350006,279.160004,271,278.359985,383800,278.359985
"773",279.670013,280.970001,276.029999,277.720001,341200,277.720001
"774",276.019989,280.339996,275.279999,280.140015,298300,280.140015
"775",279.670013,279.790009,272.839996,274.329987,482400,274.329987
"776",279.660004,282.73999,276.769989,281.329987,631200,281.329987
"777",285,289.76001,282.660004,289.220001,462300,289.220001
"778",292.390015,293.429993,280.630005,283.950012,672300,283.950012
"779",284.730011,287.769989,283.630005,285.880005,392400,285.880005
"780",285.440002,287.559998,282.980011,284.829987,417000,284.829987
"781",283.220001,287.730011,281.299988,286.519989,471400,286.519989
"782",287.5,289.160004,284.799988,288.290009,435300,288.290009
"783",289.549988,292.890015,288.429993,292.459991,449200,292.459991
"784",291.75,293.440002,291.059998,291.679993,600300,291.679993
"785",292.940002,292.940002,290.420013,291.980011,911900,291.980011
"786",292.600006,292.600006,287.630005,290.899994,700600,290.899994
"787",292.940002,299.059998,290.309998,296.140015,524700,296.140015
"788",295.890015,296.75,288.059998,294.019989,525400,294.019989
"789",293.01001,293.899994,284.549988,287.109985,584200,287.109985
"790",279.049988,280.910004,274.440002,276.73999,953900,276.73999
"791",278.899994,281.630005,265.769989,266.440002,681500,266.440002
"792",268.170013,274.649994,266.359985,270.190002,659300,270.190002
"793",241.860001,261.089996,234.960007,244.149994,1534800,244.149994
"794",234.020004,246.169998,234.020004,242.190002,1674500,242.190002
"795",242.080002,259.079987,241.509995,258.809998,1386600,258.809998
"796",256.980011,261.869995,246.660004,249.070007,811200,249.070007
"797",254.220001,259.5,249.529999,259.5,733200,259.5
"798",251.029999,254.860001,246.619995,248.059998,821900,248.059998
"799",239.589996,241.770004,230.5,237.779999,1034100,237.779999
"800",222.529999,231.509995,216.699997,222.410004,1058600,222.410004
"801",231.160004,232.710007,219.600006,229.119995,1003300,229.119995
"802",222.190002,225.179993,214.610001,217.729996,726200,217.729996
"803",201.509995,219.210007,200.070007,204.460007,1312300,204.460007
"804",215,235.5,214.690002,235.419998,1393700,235.419998
"805",226.630005,226.630005,205.610001,206.350006,1232900,206.350006
"806",211.889999,237.399994,203.710007,234.289993,1238000,234.289993
"807",215.399994,226.429993,210.399994,221.669998,1103700,221.669998
"808",220.509995,229.020004,211.119995,221.089996,910700,221.089996
"809",229.169998,229.270004,209.320007,213.110001,1309600,213.110001
"810",212.970001,223.869995,204.279999,208.350006,892200,208.350006
"811",218.75,223.830002,210.479996,217.429993,1315100,217.429993
"812",214.809998,221.839996,208.369995,212.309998,1030000,212.309998
"813",214.410004,232.389999,212.509995,230.369995,728600,230.369995
"814",226.529999,233.630005,221.570007,223.020004,752100,223.020004
"815",226.309998,237.360001,222,235.130005,645300,235.130005
"816",234.509995,237.570007,229.110001,232.470001,945700,232.470001
"817",223.139999,226.929993,209.720001,211.25,920000,211.25
"818",209.5,218,207.789993,216.199997,673600,216.199997
"819",215.339996,219.649994,211.899994,218.300003,576400,218.300003
"820",229.210007,244.199997,227.759995,242.460007,661000,242.460007
"821",247.25,252,234.490005,239.649994,698900,239.649994
"822",241.429993,246.740005,238.050003,244.369995,425700,244.369995
"823",243.169998,244.229996,234.589996,237.919998,821200,237.919998
"824",234.880005,243.589996,234.210007,242.929993,367400,242.929993
"825",247.380005,256.720001,247.380005,254.800003,556300,254.800003
"826",251.050003,256.609985,249.380005,253.979996,498900,253.979996
"827",255.940002,259.209991,253.369995,257.820007,556000,257.820007
"828",261.5,264.790009,256.320007,263.899994,846100,263.899994
"829",262.440002,268.440002,258.609985,266.720001,429600,266.720001
"830",263.450012,263.880005,252.720001,253.279999,567400,253.279999
"831",260.399994,264.859985,256.399994,263.269989,508900,263.269989
"832",261.76001,264.98999,257.869995,258.950012,317000,258.950012
"833",264.320007,264.929993,256.890015,259.450012,472100,259.450012
"834",264.179993,265.609985,260.480011,262.869995,395300,262.869995
"835",266.399994,266.959991,254.419998,257.350006,485100,257.350006
"836",260.619995,266.529999,258.130005,265.839996,648600,265.839996
"837",263.529999,268.089996,261.390015,261.829987,842600,261.829987
"838",257.440002,260,252.770004,255.639999,580900,255.639999
"839",254.580002,260.25,254.550003,258.799988,447900,258.799988
"840",258,267.26001,258,262.230011,763500,262.230011
"841",263.920013,269.570007,260.179993,268.070007,595300,268.070007
"842",260.269989,266.320007,255.639999,260.76001,874500,260.76001
"843",262.929993,264.390015,259.059998,263.019989,568600,263.019989
"844",259.98999,267.980011,259.200012,265.850006,500400,265.850006
"845",268.200012,268.200012,259.600006,259.790009,538000,259.790009
"846",259.570007,263.480011,249.300003,252.110001,397700,252.110001
"847",249.25,252.25,244.529999,252.149994,541100,252.149994
"848",249.300003,254.690002,247.529999,253.929993,451100,253.929993
"849",258.589996,264.559998,256.540009,263.51001,399400,263.51001
"850",264.98999,268.73999,262.410004,262.410004,406900,262.410004
"851",267.079987,274.609985,265.029999,272.209991,442100,272.209991
"852",271.350006,272.570007,266.179993,266.279999,476500,266.279999
"853",265.869995,271.23999,264.869995,269.869995,276500,269.869995
"854",274.390015,275,268.709991,268.970001,526600,268.970001
"855",267.649994,269.339996,259.040009,269.309998,468100,269.309998
"856",268.890015,281.040009,268.709991,275.100006,615500,275.100006
"857",274.660004,283.630005,273.929993,283,776100,283
"858",281.850006,289.230011,280.440002,286.700012,536700,286.700012
"859",286.559998,288.140015,281.019989,288.140015,454900,288.140015
"860",289.200012,290.98999,282.769989,286.899994,408300,286.899994
"861",284.630005,286.959991,279,282.160004,349000,282.160004
"862",282.929993,289.549988,280.890015,289.100006,450300,289.100006
"863",286.369995,292.320007,283.440002,290.75,412000,290.75
"864",290.75,293.059998,284.589996,285.269989,499700,285.269989
"865",288.980011,291,285.940002,286,670600,286
"866",282.209991,286.359985,271.359985,271.940002,495700,271.940002
"867",277.73999,280.959991,266.779999,270.269989,594300,270.269989
"868",265.679993,278.730011,265.679993,274.829987,448300,274.829987
"869",281.480011,286.75,278.320007,282.589996,540900,282.589996
"870",284.51001,289.019989,283.5,285.640015,435100,285.640015
"871",286.109985,291.279999,284.01001,289.359985,421200,289.359985
"872",292.940002,295.109985,281.359985,281.589996,1238700,281.589996
"873",283.48999,289.359985,281.839996,289.359985,524200,289.359985
"874",290.48999,294.450012,288.970001,289.660004,469800,289.660004
"875",286.709991,290.959991,281.850006,285.25,468400,285.25
"876",284.630005,287.649994,281.709991,287.190002,291400,287.190002
"877",287.519989,289.140015,280.26001,283.079987,1122900,283.079987
"878",283.790009,286.200012,277.130005,282.130005,419600,282.130005
"879",282.690002,293.23999,279.98999,291.730011,473900,291.730011
"880",291.119995,295.570007,287.329987,294.320007,400800,294.320007
"881",295.390015,299.73999,295.390015,297.970001,338400,297.970001
"882",300.190002,307.309998,299.399994,301.640015,537100,301.640015
"883",301.420013,306.230011,299.160004,299.320007,339000,299.320007
"884",301.690002,303.089996,297.619995,301.899994,249500,301.899994
"885",302.570007,307.600006,301.190002,304.5,430300,304.5
"886",303.25,305.109985,298.839996,301.649994,247900,301.649994
"887",303.670013,306.26001,293.730011,295.559998,432100,295.559998
"888",291.190002,301.269989,289.079987,301.040009,506900,301.040009
"889",301.269989,304.48999,297.26001,301.040009,298200,301.040009
"890",299.720001,299.720001,291.450012,295.299988,504000,295.299988
"891",297.100006,301.450012,293.570007,301.130005,551200,301.130005
"892",301.480011,309.570007,299.880005,309.109985,279200,309.109985
"893",309.880005,310.049988,303.76001,305.75,443000,305.75
"894",307.619995,310,304.709991,306.890015,247200,306.890015
"895",307.130005,309.339996,298.559998,300.149994,365100,300.149994
"896",297.149994,298.029999,291.549988,293.51001,620000,293.51001
"897",294.970001,300.619995,294.970001,300.170013,349000,300.170013
"898",299.869995,303.269989,296.779999,298.220001,543600,298.220001
"899",300.980011,308.329987,300.559998,306.049988,360000,306.049988
"900",302.160004,311.470001,300.140015,309.670013,344400,309.670013
"901",312.559998,312.559998,304.809998,310.600006,276000,310.600006
"902",311.619995,316.519989,310.589996,315.230011,370900,315.230011
"903",313.76001,314.940002,307.160004,308.779999,524100,308.779999
"904",312.059998,319.829987,309.880005,312.269989,419500,312.269989
"905",313.049988,319.829987,311.100006,315.25,521700,315.25
"906",313.850006,318,308.75,312.369995,326100,312.369995
"907",311.619995,311.619995,301.559998,308.779999,366500,308.779999
"908",307.869995,307.869995,300.480011,301.920013,293600,301.920013
"909",302.279999,310.100006,302.279999,308.399994,242600,308.399994
"910",309.410004,319.429993,309.410004,314.769989,319400,314.769989
"911",314.23999,317.079987,311.059998,313.190002,250900,313.190002
"912",315.149994,319.679993,315.149994,317.359985,277200,317.359985
"913",319.559998,322.399994,317.540009,320.470001,267300,320.470001
"914",321.51001,322.859985,316.220001,319.529999,235000,319.529999
"915",319.140015,328.920013,318.779999,328.320007,300800,328.320007
"916",327.920013,327.920013,322.380005,324.5,462800,324.5
"917",327.410004,330.320007,322.660004,325.25,369000,325.25
"918",325.75,328.970001,324.170013,326.48999,296300,326.48999
"919",324.410004,333.230011,324.299988,331.480011,340200,331.480011
"920",334.51001,334.890015,327.720001,332.339996,234800,332.339996
"921",332.359985,336.720001,332.26001,336.709991,626500,336.709991
"922",336.649994,340.029999,334.640015,339.01001,518000,339.01001
"923",338.950012,345.399994,338.220001,343.890015,342500,343.890015
"924",354.869995,354.869995,343.679993,350.589996,379200,350.589996
"925",344.549988,346.880005,328.23999,332.140015,510600,332.140015
"926",330.220001,333.230011,313.730011,321.209991,586300,321.209991
"927",311.350006,319,306.529999,308.609985,551000,308.609985
"928",314.779999,322.309998,310.410004,320.049988,506300,320.049988
"929",323.679993,327.980011,315.350006,317.420013,442800,317.420013
"930",318.480011,320.75,309.73999,314.079987,341400,314.079987
"931",318.690002,323.579987,317.619995,321.600006,266900,321.600006
"932",323.779999,330.029999,321.769989,328.209991,251600,328.209991
"933",331.440002,331.440002,317.429993,317.890015,499400,317.890015
"934",308.829987,313.299988,305.01001,308.880005,518400,308.880005
"935",309.23999,312,299.890015,305.079987,800900,305.079987
"936",300.910004,309.470001,298.350006,309.190002,700400,309.190002
"937",310.859985,316.040009,307.790009,315.440002,292800,315.440002
"938",313.829987,313.829987,301,302.549988,310300,302.549988
"939",300.279999,307.880005,298.76001,304.410004,275100,304.410004
"940",303.709991,312.890015,301.380005,312.160004,361300,312.160004
"941",318.359985,320.23999,315.540009,318.799988,326400,318.799988
"942",318.220001,321.869995,317.359985,319.51001,472600,319.51001
"943",318.51001,328.790009,317.350006,327.230011,682200,327.230011
"944",332.070007,336.350006,329.290009,334.799988,494000,334.799988
"945",330.190002,331.459991,318.940002,321.579987,399900,321.579987
"946",322.459991,326.200012,321.579987,323.869995,388300,323.869995
"947",322.700012,324.859985,314.899994,316.470001,700400,316.470001
"948",319.519989,330.959991,319.519989,330.399994,394600,330.399994
"949",331.970001,334.380005,328.820007,333.540009,328400,333.540009
"950",336,339.170013,334.089996,336.820007,333400,336.820007
"951",340.559998,351.48999,340.25,347.859985,425200,347.859985
"952",345.160004,355.190002,345.160004,351.309998,384400,351.309998
"953",354.130005,355.350006,346.690002,351.399994,341800,351.399994
"954",348.309998,352.700012,344.940002,351.700012,295500,351.700012
"955",353.549988,357.929993,348.720001,349.720001,521700,349.720001
"956",348.700012,353.040009,334.790009,336.25,565400,336.25
"957",337.910004,337.910004,331.709991,331.959991,697600,331.959991
"958",332.01001,336.429993,326.899994,327.859985,390700,327.859985
"959",327.380005,329.209991,323.179993,326.779999,370300,326.779999
"960",329.230011,331.850006,324.380005,330.220001,349900,330.220001
"961",323.670013,328.359985,315.779999,321,330600,321
"962",324.670013,327.73999,321.559998,322.170013,368900,322.170013
"963",319.709991,322.170013,307.209991,308.029999,396600,308.029999
"964",308.359985,313.959991,306.609985,310.850006,442800,310.850006
"965",306.350006,309.279999,301.26001,304.369995,422600,304.369995
"966",304.450012,314.600006,304.450012,311.230011,457500,311.230011
"967",313.660004,320.73999,312.049988,315.910004,358400,315.910004
"968",330.220001,335.369995,323.320007,329.25,678200,329.25
"969",330.149994,339.899994,324.600006,328.350006,539300,328.350006
"970",330.140015,337.670013,323.450012,336.799988,269600,336.799988
"971",346.130005,348.980011,328.130005,328.470001,500700,328.470001
"972",321.98999,329.230011,318.130005,319.429993,632600,319.429993
"973",325.23999,334.049988,325.23999,328.959991,300700,328.959991
"974",328.519989,332.579987,322.869995,323.640015,255000,323.640015
"975",326.359985,329.230011,324.549988,328.209991,418900,328.209991
"976",328.170013,328.790009,320.959991,322.670013,334800,322.670013
"977",321.880005,324.190002,318.480011,319.790009,380200,319.790009
"978",318.519989,319.769989,315.339996,317.98999,319600,317.98999
"979",316.25,325.529999,313.640015,324.119995,338500,324.119995
"980",323.730011,325.950012,317.809998,318.26001,297000,318.26001
"981",318.950012,319.429993,310.940002,313.420013,357100,313.420013
"982",316.410004,321.329987,313.850006,320.119995,428700,320.119995
"983",323.700012,328.130005,320.200012,322.869995,324700,322.869995
"984",326.23999,331.98999,324.230011,330.410004,209300,330.410004
"985",330.170013,338.839996,328.75,338.059998,598700,338.059998
"986",339.089996,343.700012,335.200012,340.850006,397500,340.850006
"987",338.869995,339.850006,334.230011,334.929993,284800,334.929993
"988",332.649994,340.5,332.649994,337.540009,269100,337.540009
"989",339.149994,345.540009,339,343.470001,294300,343.470001
"990",343.920013,346.679993,340.480011,341.890015,350100,341.890015
"991",344.48999,344.48999,338.269989,341.279999,402700,341.279999
"992",342.700012,343.480011,333.269989,334.549988,329600,334.549988
"993",332.190002,337.209991,330.26001,334.040009,323300,334.040009
"994",331.570007,335.730011,328.600006,335.190002,329800,335.190002
"995",336.75,346.309998,335.26001,343.390015,426100,343.390015
"996",344.309998,349.369995,342.190002,343.029999,408100,343.029999
"997",344.630005,346,341.299988,343.619995,315100,343.619995
"998",345.73999,346.730011,342.26001,346.630005,360700,346.630005
"999",347.670013,358.01001,347.01001,357.809998,932500,357.809998
"1000",351.730011,357.890015,344.269989,355.950012,635600,355.950012
"1001",355,362.579987,355,362.309998,372300,362.309998
"1002",364.720001,369.820007,362.190002,362.220001,398800,362.220001
"1003",362.76001,366.329987,361.130005,364.170013,209300,364.170013
"1004",367.079987,368,361.940002,363.720001,208700,363.720001
"1005",365,366.690002,358.720001,360.850006,195800,360.850006
"1006",362.959991,364.859985,360.869995,362.320007,224700,362.320007
"1007",363.809998,366.470001,362.420013,363.799988,396500,363.799988
