"","WST.Open","WST.High","WST.Low","WST.Close","WST.Volume","WST.Adjusted"
"874",219,221.919998,216.550003,217.539993,922700,216.850845
"875",216.539993,219.800003,213.029999,216.509995,651300,215.824127
"876",217.729996,223.570007,215.160004,223.360001,566900,222.652405
"877",224.820007,226.669998,220.779999,222.449997,1649200,221.745285
"878",223.080002,225.899994,216.509995,220.130005,615500,219.432648
"879",220.380005,227.960007,218.869995,227.169998,778900,226.450333
"880",227.550003,227.800003,222.970001,224.990005,537800,224.277267
"881",225.509995,231.360001,225.259995,229.729996,509600,229.002243
"882",231.809998,236.539993,231.059998,234.149994,417400,233.408218
"883",233.339996,234.789993,230.619995,230.820007,444400,230.088806
"884",232.119995,233.830002,229.059998,232.300003,439100,231.564102
"885",233.839996,236.610001,231.179993,235.929993,375800,235.182587
"886",235.830002,235.949997,229.929993,232.229996,431800,231.494324
"887",233.740005,237.029999,228.490005,229.039993,587100,228.314423
"888",227.020004,233.759995,223.839996,233.279999,458300,232.540985
"889",237.199997,241.699997,233.520004,241.220001,513800,240.455841
"890",239.720001,241.759995,238.570007,240.360001,359000,239.598572
"891",242,248.130005,241.990005,246.940002,554500,246.157715
"892",247.029999,252.610001,246.690002,251.839996,446400,251.042175
"893",255.339996,255.339996,249.600006,252.860001,617200,252.05896
"894",253.880005,257.920013,252.800003,255.369995,471100,254.561005
"895",264.559998,273.779999,260.73999,262.059998,940800,261.229797
"896",260,262.859985,253.75,262.660004,918600,261.827881
"897",265.390015,270.140015,264.350006,267.029999,542300,266.184082
"898",266.700012,269.670013,263.709991,264.299988,432100,263.620667
"899",265.679993,271.829987,265.679993,269.619995,418200,268.927002
"900",266.980011,269.970001,266.320007,268.959991,446200,268.268738
"901",270.350006,273.269989,267.130005,268.869995,618300,268.178925
"902",272.399994,279.540009,271.01001,278.640015,671200,277.923828
"903",276.48999,277.160004,272.339996,274.440002,515500,273.734619
"904",275,277.149994,273.220001,274.649994,462600,273.944092
"905",275.799988,276.119995,270.399994,273.890015,310000,273.186035
"906",273.940002,277.799988,270.950012,273.549988,293100,272.846893
"907",272,273.410004,265.640015,266.380005,617900,265.695374
"908",267,268.209991,261.600006,264.549988,684200,263.870056
"909",264.440002,274.339996,264.440002,272.440002,445800,271.739746
"910",272.450012,276.600006,272.23999,275.160004,289500,274.452789
"911",275.160004,276.450012,270.769989,272.470001,289100,271.769684
"912",274.200012,277.410004,274.029999,274.98999,341900,274.283203
"913",275.529999,277.149994,274.339996,275.309998,317700,274.602356
"914",276.459991,278.390015,273.730011,274.920013,291100,274.213409
"915",274.619995,278.220001,274.619995,275.470001,294100,274.761993
"916",275.779999,276,270.380005,271.480011,959300,270.782257
"917",272.519989,275.170013,267.950012,269.670013,655800,268.976898
"918",269.869995,275,268.579987,274.600006,479100,273.894196
"919",272.970001,275.700012,270.890015,274.109985,332700,273.405426
"920",273.5,275.399994,269.559998,273.920013,330400,273.215942
"921",273.529999,275.149994,270.029999,271.589996,261700,270.891937
"922",272,285,272,283.959991,723000,283.230164
"923",285.450012,287.450012,278.75,281.75,458200,281.025848
"924",283.700012,288.649994,279.140015,288.019989,564900,287.279694
"925",284.299988,284.299988,264.269989,267.299988,668600,266.612946
"926",265.73999,268.5,254.009995,263.660004,432100,262.98233
"927",260.429993,266.820007,257.850006,262.619995,392300,261.944977
"928",267.029999,276.730011,266.309998,272.570007,410800,271.869385
"929",272.570007,278.450012,271.429993,275.380005,431300,274.67218
"930",277.299988,278.529999,271.179993,272.410004,352700,271.709839
"931",274.910004,278.570007,274.170013,277.869995,396200,277.155823
"932",279.529999,285.25,279,284.380005,353800,283.649048
"933",285.380005,287.809998,280.410004,281.279999,653000,280.557037
"934",278.649994,279.089996,271.269989,274.959991,879700,274.253265
"935",275.619995,282.690002,274.980011,277.730011,1612200,277.016144
"936",275.279999,277.420013,269.679993,276.839996,669600,276.128418
"937",277.179993,277.929993,270.51001,277.040009,597300,276.327942
"938",276.420013,276.420013,267.100006,268.299988,449400,267.610382
"939",267,269.079987,261.929993,263.640015,494300,262.962372
"940",261.269989,270.079987,261.049988,269.51001,414200,268.817291
"941",271.970001,276.299988,270,272.390015,378600,271.689911
"942",273.980011,277.140015,273.48999,273.649994,248200,272.946625
"943",273.779999,277.799988,272.570007,274.899994,477600,274.19342
"944",278.76001,280.5,274.549988,275.790009,398100,275.081177
"945",273.839996,276.429993,270.519989,273.850006,281200,273.146149
"946",275.799988,288.079987,275.25,287.640015,873600,286.900696
"947",287.350006,295.390015,286.679993,290.329987,722600,289.58374
"948",291.950012,295.100006,291.630005,292.709991,439100,291.957672
"949",293.579987,294.880005,289.570007,291.26001,368300,290.511383
"950",292.809998,298.709991,292.420013,298.279999,305100,297.513336
"951",300,302.040009,298,301.660004,324700,300.884644
"952",300,303.140015,299.019989,299.480011,302100,298.710266
"953",299.029999,299.029999,287.130005,288.149994,568600,287.409363
"954",286.040009,291.890015,282.51001,291.369995,341400,290.621124
"955",293.559998,295.640015,291.040009,292.059998,298600,291.309296
"956",293,295.579987,284.329987,286.059998,373000,285.324768
"957",286.850006,291.799988,285.25,286.980011,337400,286.242371
"958",287.200012,290.51001,280.059998,284.420013,336000,283.688965
"959",285.049988,286.709991,278.190002,279.410004,539600,278.691864
"960",281.480011,282.779999,277.290009,281.929993,337400,281.205353
"961",278.970001,282.709991,278.570007,280.109985,387900,279.390015
"962",281.429993,286.559998,280.970001,286.070007,416200,285.334717
"963",282.140015,284.26001,276.399994,280.23999,495600,279.519684
"964",279.549988,280.279999,273.5,275.230011,316900,274.522583
"965",275,276.299988,264.790009,272.070007,439100,271.370728
"966",273.670013,276.709991,266.779999,271.399994,411000,270.702423
"967",273,279.23999,271.630005,277.029999,296500,276.317963
"968",283.899994,294.130005,283.149994,289.790009,447000,289.045166
"969",294.519989,296.25,289.600006,295.019989,309000,294.261688
"970",295.869995,299.329987,294.220001,295.799988,251500,295.039703
"971",303,305,286.540009,286.540009,515300,285.967865
"972",286.140015,291.529999,272.779999,279.420013,416700,278.862122
"973",282.579987,286.809998,281.029999,285.070007,437700,284.500793
"974",287.440002,292.76001,286.959991,289.589996,306700,289.01178
"975",291.899994,294.390015,288.459991,290.970001,241500,290.389038
"976",291.519989,293.48999,288.709991,292.01001,280800,291.426941
"977",290.799988,290.799988,286.190002,286.790009,297700,286.217377
"978",286.029999,287.51001,281.049988,281.290009,358000,280.728363
"979",281.869995,287.839996,278.190002,281.220001,391400,280.658508
"980",281.920013,287.070007,281.440002,284.730011,351300,284.161469
"981",284.899994,285.769989,274.119995,275.720001,3e+05,275.169464
"982",273.970001,275.5,267.209991,267.709991,461100,267.175476
"983",268.850006,270.209991,264.059998,269.200012,378300,268.662476
"984",271.649994,278,271.649994,277.959991,190600,277.404968
"985",279.529999,280.5,271.869995,275.160004,775400,274.610596
"986",274.790009,276.600006,271.25,272.01001,442200,271.466888
"987",272,276.329987,268.609985,275.390015,344700,274.840149
"988",274.359985,276.570007,271.149994,272.23999,281900,271.696411
"989",271.709991,274.350006,270.720001,271.549988,312400,271.007782
"990",272.160004,273.809998,267.23999,268.059998,367900,267.52475
"991",267.079987,268.600006,265.470001,267.279999,682900,266.746338
"992",267.25,267.829987,260,261.160004,766000,260.63858
"993",260.5,270.149994,259.829987,266.670013,687000,266.137543
"994",265.290009,265.839996,262.779999,263.980011,592900,263.452911
"995",265,271.730011,263.970001,264.920013,393700,264.391052
"996",265.589996,268.450012,265.059998,267.179993,406500,266.646515
"997",268.079987,270.73999,264,267.619995,392700,267.085632
"998",269.649994,276.880005,269.609985,273.579987,578600,273.033722
"999",273.609985,278.179993,269.329987,277.660004,973400,277.105621
"1000",273.839996,276.089996,266.279999,276.089996,478700,275.538727
"1001",276.48999,283.320007,275.459991,282.910004,462000,282.345093
"1002",284.179993,285.660004,279.019989,281.429993,478400,280.868073
"1003",281.790009,284.549988,280.369995,282.959991,147100,282.394989
"1004",286.579987,286.579987,277.279999,277.529999,213100,276.975861
"1005",278.190002,280.339996,274.820007,278.339996,222700,277.784241
"1006",280.290009,284.299988,279.040009,279.940002,233700,279.381042
"1007",280.23999,283.480011,276.079987,283.309998,455600,282.744293
