"","IBM.Open","IBM.High","IBM.Low","IBM.Close","IBM.Volume","IBM.Adjusted"
"597",128.757172,129.455063,128.049713,128.412994,2739579,113.47612
"598",127.657745,129.474182,127.084129,129.177826,3414667,114.151993
"599",130.13385,131.032501,129.818359,130.449326,2618661,115.275581
"600",130.019119,130.736145,129.741867,130.353729,1934891,115.191124
"601",129.187378,129.187378,124.703636,126.567879,5589196,111.845627
"602",127.657745,128.346085,125.803062,126.462715,2715521,111.752701
"603",126.319313,126.806885,124.541107,124.722755,5134605,110.215134
"604",124.282982,124.550667,122.676865,123.986618,3848234,109.564613
"605",124.034416,124.254303,123.26004,123.871895,2868027,109.463249
"606",122.791588,122.791588,121.271507,121.405357,3702108,107.283615
"607",121.510513,122.906311,121.472275,122.629066,4463177,108.364983
"608",123.862335,126.902489,123.413002,126.854683,4093521,112.099075
"609",127.514343,127.734222,124.732315,125.707458,3306720,111.085289
"610",126.376671,126.816444,125.143402,126.405357,2403917,111.702019
"611",126.644356,128.79541,126.39579,127.447418,2670856,112.622856
"612",128.470367,129.397705,128.021027,128.814529,3045220,113.830948
"613",129.369019,130.458893,129.110901,129.971313,3564036,114.85318
"614",129.598465,129.961761,128.499039,128.938812,2358416,113.940781
"615",129.187378,130.277252,129.149139,129.789673,3091244,114.692673
"616",129.483749,129.904404,128.518158,129.206497,2294192,114.17733
"617",129.435944,130.047806,128.776291,129.015289,2295029,114.008369
"618",129.254303,131.156784,129.254303,130.382416,3048776,115.216461
"619",130.430206,132.27533,130.248566,131.05162,2491990,115.807831
"620",132.820267,133.403442,132.122375,132.74379,3212266,117.303162
"621",132.351822,133.403442,132.304016,133.0784,5531980,117.598839
"622",133.0784,133.986618,132.934998,133.221802,2286556,117.725571
"623",133.326965,133.412994,132.05545,132.27533,2930055,116.889198
"624",132.762909,133.537292,132.323135,132.428299,2389692,117.024361
"625",132.619507,133.173996,131.883362,132.428299,2248691,117.024361
"626",132.476105,133.021027,131.778198,131.835571,6436979,116.50058
"627",133.4608,135.267685,133.154877,133.728485,3533074,118.173332
"628",133.604202,134.254303,133.336517,134.053543,2520546,118.460579
"629",134.531555,135.583176,134.254303,135.315491,2019198,119.575722
"630",134.674957,135.267685,133.757172,135.162521,2232896,119.440559
"631",134.847031,135.076477,134.101334,134.388138,2505484,118.756256
"632",134.426392,134.789673,133.011475,133.202682,3519999,117.708672
"633",133.843216,135.66922,133.642441,134.292542,2629539,118.671761
"634",134.598465,135.353729,134.13002,135.028687,2231013,119.322296
"635",135.678772,136.634796,135.430206,136.462708,2914365,120.589508
"636",136.606125,137.198853,135.86998,137.017212,2477242,121.079498
"637",136.87381,137.705551,136.730408,137.217972,3634536,121.25692
"638",137.294449,137.476105,135.707458,136.778198,6343258,120.868309
"639",136.233276,143.699814,135.946457,143.049713,13276460,126.410347
"640",143.365204,144.913956,142.973236,143.097519,7626072,126.452553
"641",143.556412,145.258133,143.116638,143.154877,4280860,126.503265
"642",143.94838,144.091782,141.854691,143.766724,3914341,127.043907
"643",143.518158,144.789673,142.638626,143.432129,3088210,126.748238
"644",143.231354,143.99617,142.07457,143.776291,3244797,127.052376
"645",144.359467,144.751434,143.499039,144.703629,3037898,127.871864
"646",144.46463,144.818359,143.709366,144.244736,2170973,127.466324
"647",143.403442,143.785858,142.657745,143.183563,2753804,126.528595
"648",143.116638,143.575531,139.952194,141.72084,3894153,125.236023
"649",142.351822,146.099426,141.969406,143.709366,6635824,126.993233
"650",142.476105,146.223709,139.187378,140.774384,8474378,124.399635
"651",138.604202,138.718933,133.030594,134.569794,7442185,118.916756
"652",135.783936,136.20459,133.183563,134.541107,5303952,118.891426
"653",132.638626,133.441681,130.411087,132.992355,6204767,117.52282
"654",132.361374,134.244736,131.701721,133.938812,5503111,119.753769
"655",133.145309,133.183563,129.397705,130.143402,5485852,116.360329
"656",129.694077,129.894836,127.323135,127.791588,4271759,114.257584
"657",127.915871,130.564056,126.969406,129.818359,4730117,116.06971
"658",128.021027,128.26004,125.219887,125.478012,5349453,112.189034
"659",125.449333,126.548759,124.521988,126.118546,3910889,112.761726
"660",127.189293,128.671127,127.103249,127.877632,3150552,114.334511
"661",128.94838,130.33461,128.94838,129.101334,3310695,115.428612
"662",129.292542,129.33078,126.969406,127.151054,3157456,113.684883
"663",129.024857,129.961761,127.915871,128.346085,2934762,114.753349
"664",128.766724,129.713196,127.92543,128.412994,2818865,114.813171
"665",127.753349,128.355637,123.164436,123.871895,5040046,110.753014
"666",125.286804,125.52581,123.479927,124.273422,2964259,111.112007
"667",125.430206,125.908218,124.579353,125.401527,4945488,112.120644
"668",124.703636,127.045891,124.32122,126.921608,2838426,113.479736
"669",128.27916,129.722748,128.145309,128.94838,3108503,115.291862
"670",129.617584,130.086044,128.451248,129.569794,3096788,115.847466
"671",128.919693,128.967499,127.466537,128.202682,2957983,114.62513
"672",129.741867,130.430206,129.206497,130.325043,2351303,116.52272
"673",132.217972,135.468445,131.978973,134.770554,5242134,120.497421
"674",135.296371,135.305923,134.28299,134.388138,2695333,120.155518
"675",134.407272,136.730408,134.28299,136.328873,4421024,121.890701
"676",136.711288,139.063095,136.673035,138.671127,5208766,123.984909
"677",138.479919,138.738052,136.434036,137.284897,4047706,122.745491
"678",137.695984,137.705551,135.640533,137.304016,2620648,122.762581
"679",137.973236,138.288712,136.959854,137.351822,2308104,122.805328
"680",136.290634,137.323135,136.013382,136.214142,2017211,121.788116
"681",136.214142,136.214142,134.474182,135.946457,3068127,121.548805
"682",135.803055,136.042068,134.33078,135.965576,2074846,121.565887
"683",136.195023,138.652008,136.185471,136.682602,3232035,122.20697
"684",136.950287,137.504776,135.583176,135.640533,5432296,121.275276
"685",134.980881,135.965576,134.378586,135.822174,1901523,121.437683
"686",136.233276,136.606125,134.86615,135.449326,3380254,121.104309
"687",135.506699,137.313583,134.66539,136.864243,2642928,122.369385
"688",136.87381,137.552582,135.191208,137.237091,2416051,122.702736
"689",138.05928,138.709366,136.118546,136.94072,2465213,122.437752
"690",137.40918,140.124283,137.40918,139.024857,4171866,124.301163
"691",139.187378,140.86998,137.227539,137.342255,3096997,122.796761
"692",135.936905,136.013382,134.388138,135.458893,3494477,121.112869
"693",135.391968,135.822174,133.05928,135.774384,3063525,121.394928
"694",135.812622,136.768646,134.827911,136.701721,2524626,122.224075
"695",136.00383,136.424469,135.009567,135.066925,2538119,120.762405
"696",134.072662,134.292542,132.170166,132.294449,3373768,118.283546
"697",133.623322,134.158707,132.686417,133.527725,2741357,119.38623
"698",133.623322,135.544937,133.422562,134.923523,2713010,120.634201
"699",136.491394,138.145309,136.338425,136.481842,3134653,122.027489
"700",136.05162,136.166351,135.105164,135.793503,2415737,121.412041
"701",136.271515,137.399612,135.573608,136.711288,3164673,122.23262
"702",136.223709,136.663483,135.172089,135.860428,5577900,121.471878
"703",129.063095,130.019119,127.06501,128.355637,16484751,114.761894
"704",128.317398,128.575531,126.434036,128.193115,7507665,114.61657
"705",126.778206,127.246651,125.143402,126.749519,6596181,113.325882
"706",126.72084,128.154877,125.822182,128.068832,4353034,114.505463
"707",127.648186,128.652008,126.864243,128.470367,3777001,114.864471
"708",128.900574,129.13002,127.437859,128.173996,2718031,114.59948
"709",128.221802,129.952194,128.202682,129.483749,2697739,115.770538
"710",130.019119,130.621414,129.493301,129.990433,3374501,116.223549
"711",129.46463,129.608032,127.571701,127.93499,4352092,114.385803
"712",127.94455,129.33078,127.342255,129.302109,2356638,115.608124
"713",129.168259,129.302109,127.370934,127.848946,3569057,114.308853
"714",128.585083,129.598465,128.193115,129.569794,3231931,115.847466
"715",130.248566,131.682602,130.238998,131.615677,3488828,117.676682
"716",131.73996,132.657745,131.577438,131.826004,3153690,117.864723
"717",131.931168,132.676865,131.500961,132.676865,4683256,118.625465
"718",131.806885,133.021027,131.529633,131.634796,4261195,119.083855
"719",131.529633,131.558319,130.172089,131.558319,2383206,119.014656
"720",131.166351,131.166351,129.063095,129.512421,2686128,117.163849
"721",129.894836,130.650101,129.082214,129.627151,3186639,117.267639
"722",129.435944,129.617584,127.963669,128.565964,3052646,116.307617
"723",128.231354,128.422562,127.466537,128.107071,4425940,115.892479
"724",128.479919,129.177826,128.135757,128.489487,3412575,116.238434
"725",128.393875,128.565964,127.370934,128.403442,3358078,116.160606
"726",128.94838,129.426392,128.546844,128.604202,3132770,116.342224
"727",128.164429,128.546844,126.912048,127.342255,4328557,115.200584
"728",127.533463,128.269592,127.131927,127.954109,3499184,115.754105
"729",128.288712,128.728485,127.715103,128.432129,3449185,116.186546
"730",128.556412,130.019119,128.441681,129.990433,2709245,117.596275
"731",130.162521,130.162521,128.843216,129.149139,3967687,116.835197
"732",129.397705,129.741867,127.74379,127.887192,3431821,115.693573
"733",127.724663,128.604202,127.179733,128.537292,1909264,116.281677
"734",128.537292,128.585083,126.653923,127.06501,3208187,114.949768
"735",126.19503,126.615677,124.942642,126.309753,3810055,114.266525
"736",127.017204,127.801147,126.156792,126.185471,3692380,114.154099
"737",127.141495,127.380501,125.841301,126.108986,3760788,114.084915
"738",126.912048,128.001907,126.864243,127.361374,3595625,115.217888
"739",127.485657,128.671127,127.39962,128.030594,3105051,115.823296
"740",128.030594,128.910141,127.686424,128.021027,3640498,115.814644
"741",128.212234,128.59465,127.791588,127.877632,4135152,115.684921
"742",127.820267,129.694077,127.782028,129.369019,5046009,117.034103
"743",128.824097,129.541107,128.116638,128.307846,2651610,116.074112
"744",129.005737,129.493301,127.963669,128.231354,3189463,116.004921
"745",128.374756,128.766724,127.59082,128.317398,3040931,116.082756
"746",128.632889,129.063095,128.250473,128.499039,3244483,116.24707
"747",128.546844,128.804977,128.288712,128.642441,4044359,116.376823
"748",129.770554,130.420654,129.015289,129.627151,7438943,117.267639
"749",129.808792,130.162521,129.063095,129.588913,2932147,117.233032
"750",129.646271,129.655838,128.690247,129.043976,1257397,116.740067
"751",129.043976,129.359467,128.728485,128.977051,2227666,116.679512
"752",129.063095,129.780121,128.938812,129.321228,2878801,116.990875
"753",129.254303,129.349899,126.673042,126.969406,4308369,114.863304
"754",126.701721,128.221802,126.577438,128.145309,3951265,115.927078
"755",129.063095,129.942642,128.843216,129.46463,3293436,117.12059
"756",127.695984,128.92926,127.686424,128.432129,2482890,116.186546
"757",127.552582,128.336517,127.342255,128.202682,2537073,115.978973
"758",127.810707,129.024857,127.533463,128.288712,3232977,116.056801
"759",128.59465,129.885284,128.030594,129.359467,4545916,117.025467
"760",129.770554,130.774384,129.359467,130.726578,3902208,118.262222
"761",130.975143,131.806885,130.315491,130.678772,3405148,118.218979
"762",129.521988,130.630981,129.13002,130.592728,3693426,118.141144
"763",130.286804,131.108994,129.588913,129.847031,3850326,117.466537
"764",130.019119,131.988525,129.741867,130.611862,4232011,118.158463
"765",131.281067,132.112808,130.984711,131.912048,4519661,119.334663
"766",130.53537,132.246658,130.172089,132.227539,5881972,119.620094
"767",131.749527,133.221802,131.548752,133.049713,7577329,120.363861
"768",137.017212,139.378586,136.281067,137.562134,17228038,124.446037
"769",137.858505,138.05928,135.898666,136.587006,5918059,123.563896
"770",137.084137,137.59082,134.28299,134.378586,5836889,121.566025
"771",132.40918,133.910141,132.026764,132.523895,4358264,119.888184
"772",133.365204,134.292542,132.648178,133.412994,3610374,120.69249
"773",133.049713,133.441681,131.548752,131.634796,3194275,119.083855
"774",130.745697,130.946457,129.034424,130.755264,5290563,118.288177
"775",136.615677,137.715103,134.598465,137.40918,19868352,124.307655
"776",137.906311,140.803055,137.571701,139.837479,9295488,126.504456
"777",141.281067,142.810699,140.420654,142.552582,5879566,128.960678
"778",143.604202,150.516251,143.546844,149.455063,15048593,135.205017
"779",149.923523,151.768646,148.585083,149.86615,8786923,135.576889
"780",147.753342,148.699814,146.195023,146.663483,6718876,134.065048
"781",146.242828,147.648178,144.913956,147.638626,5480831,134.956451
"782",148.298279,148.393875,146.013382,146.730408,4011515,134.126236
"783",146.988525,148.757172,146.768646,148.479919,4641939,135.725464
"784",147.581268,148.021027,146.663483,147.523895,3996452,134.851563
"785",147.629059,147.762909,143.183563,144.072662,6379763,131.696793
"786",143.202682,144.722748,143.05928,144.455063,3496778,132.046356
"787",144.875717,145.210327,143.699814,144.225616,2858613,131.836624
"788",144.177826,144.952194,142.934998,144.569794,3013003,132.15123
"789",144.397705,144.397705,142.294449,143.250473,3699597,130.945236
"790",139.110901,141.5392,138.986618,139.990433,5703210,127.96521
"791",140.066925,140.602295,135.047806,135.478012,6497229,123.840424
"792",136.615677,137.72467,133.4608,133.604202,5656663,122.127586
"793",131.20459,132.59082,127.160614,127.25621,8808471,116.324883
"794",124.263863,125.32505,120.803062,124.426384,13607832,113.738136
"795",125,128.527725,122.323135,128.393875,8923844,117.364822
"796",128.565964,130.114716,122.179733,123.231361,8259321,112.645752
"797",125.793503,128.374756,123.326958,128.317398,5226234,117.294907
"798",124.760994,126.472275,122.801147,123.852776,5696725,113.213799
"799",121.128105,122.686424,119.043976,122.112808,8570192,111.623299
"800",114.875717,117.026772,112.122368,112.629066,11252345,102.954208
"801",117.380501,119.388145,110.669212,119.282982,11935592,109.03656
"802",115.688339,117.189293,111.261948,112.782028,8835039,103.094017
"803",104.827919,104.971321,97.782028,98.288719,13088284,89.845703
"804",103.900574,104.359467,96.376671,103.202675,13077197,94.33754
"805",93.690247,102.686424,90.822182,94.722755,11054128,86.58606
"806",96.185471,102.676865,92.829826,101.959846,9684182,93.201477
"807",95.038239,102.227531,95.028679,98.996178,9176035,90.492393
"808",97.829826,99.13002,93.919693,95.927345,8782739,87.687172
"809",96.481834,96.548759,90.54493,91.19503,11031639,83.361359
"810",90.439774,93.441681,86.577438,90.602295,10176952,82.819534
"811",95.592735,101.376671,94.894836,100.841301,8340699,92.179024
"812",100.841301,107.533463,98.307838,101.19503,9052084,92.502365
"813",102.208412,108.173996,100.927345,107.92543,7482561,98.654602
"814",103.80497,106.596558,102.915871,103.27916,6718458,94.407463
"815",103.336517,108.47036,103.068832,107.963669,5820467,98.689568
"816",107.07457,108.80497,105.32505,106.051628,6635092,96.941772
"817",101.682602,105.086044,99.923515,100.516251,6394093,91.881882
"818",100.736137,105.468452,100.516251,105.162521,6619820,96.129051
"819",104.13002,105.229446,100.305923,101.663483,4747585,92.930573
"820",105.497131,110.54493,105.286804,109.770554,7357773,100.34124
"821",113.575523,114.311661,109.818359,109.885277,5852684,100.446114
"822",111.19503,114.684509,110.00956,114.043976,5395896,104.247581
"823",115.181641,117.514343,114.885277,116.156792,5832705,106.178902
"824",116.281075,116.443596,112.848946,115.822182,5355206,105.873039
"825",118.030594,119.67495,117.227531,118.4608,5322780,108.284996
"826",113.881454,114.904396,111.625237,113.47036,5896616,103.723228
"827",113.776291,114.483749,109.388145,110.640533,6754650,101.136497
"828",114.053535,115.095604,112.734222,114.837479,5194436,104.972916
"829",113.910133,117.456978,112.94455,115.114723,8558058,105.226357
"830",108.986618,111.998085,107.131927,111.625237,15009054,102.036613
"831",114.598473,115.038239,112.380501,114.063095,7412479,104.26506
"832",114.311661,117.619499,113.881454,116.013382,7198154,106.047806
"833",117.026772,119.502869,115.449333,119.235184,5215251,108.992867
"834",120.038239,121.405357,119.952202,120.382408,5150295,110.041542
"835",122.39962,122.562141,119.866158,120.717018,4997893,110.347404
"836",123.212234,123.623329,121.921608,123.030594,5499450,112.462242
"837",120.956024,121.673042,119.713196,120.038239,6941047,109.726929
"838",117.772469,118.040154,116.051628,116.510513,5152073,106.502235
"839",115.506691,116.606117,114.13958,116.328873,4202723,106.336205
"840",117.963669,118.852776,117.084129,117.189293,4078772,107.122704
"841",117.820267,118.594643,117.026772,117.753349,4042372,107.638313
"842",117.571701,117.839386,115.53537,115.898659,4615580,107.363777
"843",117.275337,117.810707,115.736137,117.581261,5232615,108.922455
"844",116.453156,118.021034,115.363289,117.198853,3697924,108.568207
"845",117.60038,118.852776,114.971321,114.971321,5004587,106.504723
"846",114.67495,114.713196,109.799232,110.640533,6153409,102.492859
"847",109.531548,111.940727,106.892921,111.806885,5501332,103.573318
"848",110.831741,112.227531,110.181641,111.835564,5006470,103.599884
"849",114.608032,116.978966,114.483749,116.214149,4399162,107.656029
"850",115.86042,116.797325,114.856598,115,3390191,106.531281
"851",115.611855,117.084129,115.296364,116.042068,4017372,107.49662
"852",115.669212,116.367111,113.738052,113.881454,4184941,105.49511
"853",114.120461,114.216064,112.418739,113.183556,4373117,104.84861
"854",115.965584,117.227531,115.688339,116.405357,5720888,107.833153
"855",118.489487,120.296364,118.040154,120.019119,5990965,111.180794
"856",121.290634,121.38623,118.757172,119.053535,4095404,110.286316
"857",118.231361,119.627151,116.864243,119.407265,8294675,110.613998
"858",119.158699,120.219887,118.575523,119.397705,3003798,110.605141
"859",120.143402,120.458893,119.177818,120.458893,3115093,111.588173
"860",121.558319,123.900574,121.414917,123.374763,4097914,114.289314
"861",122.160614,123.27916,121.434036,123.221794,4042581,114.147614
"862",128.001907,128.326965,125.956024,126.252388,6163764,116.955032
"863",126.453156,129.904404,126.453156,129.780121,5617543,120.222992
"864",127.648186,127.724663,125.258125,126.070747,5641706,116.786766
"865",126.338432,126.414917,124.091782,124.158699,4952601,115.015526
"866",120.487572,120.554497,112.657745,112.820267,12304726,104.512062
"867",115.917786,117.705544,114.034416,116.548759,6506434,107.965996
"868",113.948372,116.988525,113.087952,116.300194,5385959,107.735725
"869",119.502869,121.892921,117.74379,119.646271,5864608,110.835403
"870",120.296364,120.697899,117.973228,118.690247,3302013,109.949776
"871",117.59082,118.929253,116.950287,118.699806,2997208,109.958633
"872",120.621414,121.242828,116.873802,117.084129,8471554,108.461937
"873",116.749519,117.112808,115.229446,115.745697,4993081,107.222076
"874",116.644356,117.495216,113.986618,114.158699,6937700,105.751945
"875",113.116638,113.116638,110.783936,111.300194,7061546,103.103935
"876",111.625237,113.967499,110.994263,113.79541,6412608,105.415405
"877",113.059273,113.757172,111.147224,112.036331,11244605,103.785858
"878",112.791588,114.512428,112.208412,114.483749,4350837,106.053055
"879",113.948372,115.86998,113.766731,115.458893,4099797,106.956383
"880",114.980881,115.898659,113.164436,113.326958,4869967,104.981453
"881",114.426384,116.080307,114.015297,114.435944,3919362,106.008766
"882",115.917786,116.491394,114.206497,114.904396,4231488,106.442734
"883",113.766731,114.254303,112.170174,112.40918,4474893,104.131256
"884",112.868073,113.422562,111.357552,112.533463,5431669,104.246384
"885",112.810707,112.810707,110.133842,110.621414,4982098,102.475143
"886",110.420647,113.355644,110.219887,113.145317,4482842,104.813179
"887",114.512428,115.669212,113.441681,113.957932,4864632,105.565948
"888",113.403442,115.573616,112.734222,115.296364,4742982,106.80584
"889",117.017204,118.508606,116.778206,117.59082,4679176,108.931313
"890",117.284897,119.005737,116.787766,118.556404,4530121,109.825798
"891",118.919693,120.105164,117.782028,119.608032,4167892,110.79998
"892",120.52581,121.481834,119.636711,120.812622,10384374,111.915863
"893",125.391968,126.357552,120.267685,120.516251,16063004,111.641319
"894",120.363289,123.776291,120.267685,123.011475,8572388,113.952789
"895",123.422562,123.680687,121.558319,121.7304,4414225,112.766052
"896",120.917786,122.036331,119.980881,120.258125,3693531,111.402199
"897",119.369026,120.764816,119.225624,120.659653,3905136,111.774162
"898",120.286804,120.783936,118.690247,118.996178,4370397,110.233177
"899",119.082214,120.449333,118.61377,119.808792,2963109,110.985947
"900",118.2696,118.451241,116.290634,117.495216,4171553,108.842743
"901",117.313576,117.581261,115.764816,117.533463,5519847,108.878181
"902",118.068832,118.938812,116.778206,118.843208,3688301,110.091476
"903",118.374763,120.32505,118.374763,120.305923,3625541,111.44648
"904",121.156792,121.175911,119.13002,119.933075,3786102,111.101082
"905",119.502869,120.707458,119.502869,120.573616,3574287,111.694458
"906",118.068832,119.569794,117.791588,119.46463,3818946,112.11615
"907",119.904396,121.644356,119.67495,121.520073,4150842,114.045151
"908",123.097511,124.732315,121.042068,121.175911,5231255,113.722168
"909",121.998085,122.170174,120.34417,121.128105,3692066,113.677299
"910",120.420647,120.831741,119.282982,119.531548,3317180,112.17894
"911",118.738052,120.038239,118.4608,119.760994,3099716,112.394279
"912",119.741875,120.066925,118.938812,118.967499,3514665,111.649597
"913",119.502869,119.980881,118.776291,119.426384,3014990,112.080254
"914",119.340347,119.980881,118.068832,118.393883,3916119,111.111267
"915",117.782028,118.585083,117.40918,117.734222,2679015,110.492172
"916",117.60038,118.049713,116.931168,117.74379,3540815,110.50116
"917",118.346077,120.516251,117.93499,120.152962,4258057,112.762138
"918",120.458893,121.242828,119.015297,119.158699,3114674,111.829033
"919",119.45507,119.617592,118.499046,118.709366,3544162,111.407341
"920",119.120461,119.598473,118.527725,119.168259,3580144,111.838005
"921",119.46463,119.789673,118.757172,119.569794,3242182,112.214844
"922",119.741875,119.741875,117.619499,117.887192,5049983,110.635742
"923",117.447418,118.499046,116.778206,117.973228,3300444,110.716484
"924",118.27916,123.040154,118.145317,122.543022,6895650,115.00518
"925",122.552582,124.235184,118.212234,118.977058,5979773,111.658569
"926",118.881454,119.837479,115.908218,116.921608,6295037,109.729553
"927",116.787766,117.466537,115.401527,115.879539,5449974,108.751579
"928",116.759079,118.26004,115.956024,116.883362,3944152,109.693657
"929",117.141495,118.145317,114.952202,115.258125,4161406,108.168396
"930",116.051628,117.304016,115.420647,116.118546,3711313,108.975883
"931",116.978966,117.954109,116.405357,116.72084,3809009,109.54113
"932",117.418739,117.973228,116.864243,117.05545,3049299,109.855164
"933",117.313576,120.286804,117.313576,118.757172,3962666,111.452209
"934",117.227531,120.028679,116.606117,119.426384,3317180,112.080254
"935",118.79541,119.426384,117.25621,117.361374,5639614,110.142265
"936",115.181641,115.391968,113.365204,114.961761,5555724,107.890266
"937",115.038239,116.108986,114.273422,115.210327,3093859,108.12352
"938",115.487572,116.242828,113.221794,113.60421,4120612,106.616211
"939",112.906311,114.263863,111.357552,112.896751,3709325,105.952271
"940",112.428299,114.158699,111.797325,113.718925,3089570,106.723862
"941",115.267685,116.950287,115.114723,116.376671,3670623,109.21814
"942",116.070747,116.816444,114.923515,115.621414,2203504,108.509338
"943",116.042068,117.504784,115.487572,116.319313,3411111,109.164299
"944",116.978966,117.877632,115.066925,115.764816,3359438,108.643913
"945",113.80497,116.39579,113.594643,115.267685,3059759,108.177361
"946",116.481834,117.351814,115.726578,116.644356,3190823,109.469353
"947",117.189293,119.340347,116.242828,116.606117,4050426,109.433472
"948",117.275337,118.919693,116.940727,118.61377,2944908,111.317619
"949",125.105164,129.541107,124.063095,125.707458,26452189,117.97496
"950",126.19503,126.19503,121.988525,122.170174,8737970,114.655258
"951",122.437859,122.60994,120.879539,121.615677,4848315,114.13488
"952",121.003822,121.558319,118.986618,119.598473,5654781,112.241753
"953",119.627151,121.357552,119.627151,120.401527,3899593,112.995415
"954",118.623329,119.713196,118.403442,119.397705,3541024,112.053337
"955",119.66539,120.86998,119.177818,120.391968,4927078,112.98645
"956",121.223709,121.749519,119.579353,120,7822720,112.618584
"957",114.531548,114.866158,111.701721,112.208412,22490151,105.306274
"958",111.52964,112.514343,109.741875,110,10204044,103.233704
"959",109.942642,110.956024,108.011475,110.669212,8217167,103.861748
"960",111.376671,111.491394,110.449333,110.898659,4072496,104.07708
"961",109.416824,109.847038,106.921608,107.284897,7534756,100.685616
"962",107.217972,107.284897,105.191208,105.697899,6209161,99.196236
"963",103.881454,104.904396,101.261948,101.959846,9860956,95.68811
"964",102.533463,104.818359,101.864243,104.120461,7071169,97.715828
"965",103.154877,106.883362,103.011475,106.749519,8285889,100.183167
"966",107.695984,108.824089,107.313576,107.94455,5555829,101.304688
"967",108.986618,110.564056,108.632889,109.13958,4397698,102.426208
"968",107.39006,108.900574,106.271507,106.978966,6066905,100.398499
"969",108.317398,110.219887,108.040154,109.722755,5127701,102.973511
"970",110.019119,110.038239,108.403442,109.024857,5490663,102.318542
"971",112.695984,114.47419,110.200768,110.449333,9405841,105.158455
"972",111.558319,112.973228,111.137665,112.724663,5881449,107.324783
"973",112.92543,113.145317,111.108986,112.045891,4486922,106.678535
"974",110.54493,111.252388,108.489487,109.46463,6797117,104.220917
"975",110.124283,112.208412,109.952202,111.711281,4898000,106.359947
"976",113.097511,113.336517,111.969406,113.154877,5536896,107.73439
"977",112.428299,113.326958,111.921608,112.523903,4324687,107.133644
"978",112.543022,113.652008,111.615677,111.634796,4818713,106.287132
"979",111.414917,112.284897,110.793503,112.026772,3597822,106.660324
"980",112.428299,112.848946,111.558319,111.797325,5255418,106.441872
"981",112.265778,115.219887,112.112808,114.808792,5910318,109.309082
"982",115.54493,119.244743,115.497131,118.948372,8109115,113.250366
"983",117.523903,118.862335,116.73996,118.738052,4326151,113.050117
"984",118.738052,119.799232,118.4608,118.881454,2187395,113.186653
"985",118.642448,119.502869,117.676865,118.087952,6263448,112.43116
"986",118.451241,120.296364,117.667305,117.74379,5553319,112.103485
"987",117.447418,119.158699,117.026772,119.13958,3860472,113.432404
"988",118.699806,119.369026,117.868073,118.173996,4757417,112.513084
"989",118.518166,121.778206,118.202675,121.606117,5776849,115.780785
"990",120.927345,121.38623,119.091782,119.216064,8701151,113.505226
"991",119.808792,120.774376,119.158699,120.181641,5643170,114.424553
"992",120.267685,122.07457,120.172081,121.214149,6813121,115.4076
"993",120.793503,121.347992,119.445503,119.46463,5024147,113.74189
"994",118.623329,119.99044,118.173996,118.80497,4687544,113.113831
"995",119.808792,120.688339,118.040154,118.097511,5282300,112.440254
"996",118.919693,120.391968,118.011475,120.391968,4556585,114.624809
"997",120.391968,121.003822,119.780113,120.028679,4738485,114.278923
"998",120.53537,120.54493,119.416824,120.028679,3962248,114.278923
"999",120.066925,120.841301,119.47419,120.315491,7900229,114.551994
"1000",118.518166,118.718925,116.367111,117.963669,6397022,112.312836
"1001",117.887192,118.757172,117.026772,118.173996,4535561,112.513084
"1002",118.432121,119.703636,118.298279,118.451241,2817819,112.777039
"1003",119.502869,119.598473,118.747612,119.206497,1842111,113.496124
"1004",119.598473,121.032501,118.986618,119.330788,3781499,113.614464
"1005",119.837479,119.961761,117.820267,118.355644,3647402,112.686035
"1006",118.355644,119.359467,118.193115,118.871895,3535794,113.177544
"1007",118.757172,120.487572,118.537285,120.34417,3738822,114.5793
