"","CRM.Open","CRM.High","CRM.Low","CRM.Close","CRM.Volume","CRM.Adjusted"
"449",145.770004,148.75,143.220001,146.740005,9371700,146.740005
"450",146.699997,146.699997,141.320007,141.949997,6040800,141.949997
"451",145.470001,147.910004,144.009995,147.440002,5383100,147.440002
"452",148.350006,148.350006,145.419998,147.009995,3377900,147.009995
"453",146.089996,147.589996,141.429993,142.839996,5338200,142.839996
"454",143.610001,145.369995,140.380005,140.490005,5141600,140.490005
"455",141.699997,143.800003,139.199997,142.949997,4234900,142.949997
"456",139.320007,141.970001,137.779999,140.660004,6462000,140.660004
"457",141.229996,141.5,133,133.259995,7251500,133.259995
"458",133.690002,141.690002,133.669998,140.800003,7792900,140.800003
"459",135.75,139.210007,132.610001,135.520004,7457000,135.520004
"460",138.100006,139.550003,128.529999,130.990005,9212500,130.990005
"461",130.440002,132.990005,128.029999,132.169998,10037900,132.169998
"462",134.919998,138.710007,134.770004,137.240005,6666400,137.240005
"463",138.399994,139.800003,136.410004,139.589996,4668800,139.589996
"464",140.139999,140.550003,136.100006,136.789993,4481400,136.789993
"465",137.339996,137.339996,133.460007,135.440002,4629900,135.440002
"466",135.399994,138,132.979996,133.949997,4667100,133.949997
"467",136.850006,142.309998,136.429993,141.789993,5804000,141.789993
"468",143.220001,143.630005,140.679993,141.869995,3986700,141.869995
"469",141.059998,141.059998,135.050003,136.919998,5252500,136.919998
"470",135.740005,136.660004,130.080002,130.5,7571200,130.5
"471",131.479996,133.770004,128.949997,132.160004,6176300,132.160004
"472",134.210007,134.940002,128.580002,129.350006,5729600,129.350006
"473",129.199997,132.949997,126.300003,132.490005,6468700,132.490005
"474",131.850006,133.470001,130.080002,132.550003,5126900,132.550003
"475",131.600006,132.259995,120.419998,121.010002,14284700,121.010002
"476",114.330002,124.940002,113.599998,120.669998,13829500,120.669998
"477",124.199997,125.75,121.610001,123.589996,7311300,123.589996
"478",121.330002,123.709999,120.709999,122.029999,3009600,122.029999
"479",124.480003,126.949997,123.660004,126.410004,9321200,126.410004
"480",125.150002,127.610001,123.720001,127.540001,10558800,127.540001
"481",138.479996,140.889999,131.970001,140.639999,25705400,140.639999
"482",139.850006,142.880005,139.270004,139.720001,7763000,139.720001
"483",138.889999,143.220001,138.279999,142.759995,9401400,142.759995
"484",146.300003,147.070007,142.559998,144.149994,7358900,144.149994
"485",142.729996,145.199997,138.800003,139.240005,6978400,139.240005
"486",134.800003,142.059998,132.75,142.059998,9186600,142.059998
"487",141.899994,142.369995,134.740005,135.949997,6225300,135.949997
"488",135.160004,139.490005,133.179993,137.270004,5897000,137.270004
"489",140.589996,140.699997,135.589996,136.789993,4548700,136.789993
"490",141.789993,144.029999,139.550003,140.089996,6794300,140.089996
"491",141.5,143.630005,139.580002,141.139999,5122800,141.139999
"492",138.880005,140.710007,136.380005,137.039993,5354400,137.039993
"493",134.309998,135.5,129.970001,130.830002,8392400,130.830002
"494",132.139999,133.679993,130.130005,132.320007,6668400,132.320007
"495",131.979996,136.5,129.5,131.160004,7350700,131.160004
"496",129.25,132.330002,122.639999,127.730003,12265100,127.730003
"497",128.570007,129.389999,122.459999,122.910004,12568600,122.910004
"498",121.139999,124.839996,120.160004,121.330002,4721500,121.330002
"499",122.519997,130.899994,122.120003,130.839996,8110900,130.839996
"500",128.800003,135.199997,127.839996,135.199997,7967700,135.199997
"501",136,136.880005,132.610001,134.679993,7276200,134.679993
"502",136,137.970001,134.490005,136.970001,5467700,136.970001
"503",133.399994,136.830002,133.050003,135.550003,4783900,135.550003
"504",133.479996,134.779999,130.100006,130.399994,6365700,130.399994
"505",133.5,139.320007,132.220001,137.960007,6650600,137.960007
"506",141.020004,143.389999,138.789993,142.220001,9064800,142.220001
"507",144.729996,146.460007,142.889999,145.720001,9057300,145.720001
"508",146.889999,147.5,144.529999,145.990005,5445900,145.990005
"509",143.770004,147.210007,143.759995,147.039993,5116900,147.039993
"510",146.559998,148.029999,145.610001,147.550003,5185200,147.550003
"511",145.75,146.729996,144.699997,146.050003,5815500,146.050003
"512",146.350006,149.860001,145.800003,149.190002,5350400,149.190002
"513",149.149994,149.789993,147.800003,148.539993,3936800,148.539993
"514",148.539993,150.720001,147.690002,149.820007,3743200,149.820007
"515",151.830002,153.270004,150.240005,152.509995,6151200,152.509995
"516",150.339996,151.380005,147.399994,148.949997,5203300,148.949997
"517",149.729996,150.800003,147.649994,149.75,3335400,149.75
"518",149.949997,150.5,146.520004,146.869995,6734700,146.869995
"519",148.529999,149.889999,147.550003,149.740005,4600800,149.740005
"520",148.169998,148.199997,146.100006,147.330002,4054700,147.330002
"521",147.070007,148,144.639999,145.179993,3915100,145.179993
"522",147.190002,149.690002,146.080002,149.160004,4653400,149.160004
"523",149.020004,153.380005,148.710007,151.970001,8615900,151.970001
"524",152.399994,155.949997,151.070007,155.869995,5959200,155.869995
"525",156.020004,158.899994,155.410004,157.720001,5264700,157.720001
"526",158.339996,159.880005,157.820007,158.990005,4575600,158.990005
"527",159,159.100006,155.080002,158.130005,4205100,158.130005
"528",155.960007,157.059998,153.360001,154.929993,4545500,154.929993
"529",152.910004,156.699997,152.710007,156.669998,3018700,156.669998
"530",158.199997,161.5,157.570007,159.910004,7125500,159.910004
"531",161.25,163.389999,160.029999,162.789993,5631700,162.789993
"532",163.440002,163.570007,160.270004,160.399994,5296000,160.399994
"533",159.470001,160.440002,156.710007,159.470001,5061100,159.470001
"534",160.990005,161.220001,158.089996,159.050003,5282000,159.050003
"535",159.660004,161.479996,159.139999,160.610001,3883200,160.610001
"536",160.330002,161.490005,157.210007,158.539993,7047200,158.539993
"537",157.699997,160.479996,157.300003,159.630005,4463000,159.630005
"538",160.470001,161.710007,160.199997,161.309998,4175000,161.309998
"539",162.509995,163.059998,160.929993,161.360001,5076700,161.360001
"540",160.809998,163.380005,159.869995,163,4496300,163
"541",162.289993,163.529999,160.5,163.119995,4278300,163.119995
"542",163,164.600006,162.169998,163.649994,6908100,163.649994
"543",165.149994,166.149994,161.75,164.529999,6919900,164.529999
"544",165.559998,165.789993,155.419998,158.5,17886300,158.5
"545",159.919998,160.880005,154.800003,156.970001,16042900,156.970001
"546",157.130005,160.25,156.279999,156.789993,7436300,156.789993
"547",156.089996,157.589996,154.809998,155.600006,6916500,155.600006
"548",152.020004,155.410004,150.25,155.059998,4800700,155.059998
"549",155.899994,157.770004,153.429993,157.649994,5699500,157.649994
"550",158,159.369995,157.160004,158.279999,4082100,158.279999
"551",158.850006,162,158.610001,159.809998,5230600,159.809998
"552",160.949997,161.589996,159.740005,160.669998,3247200,160.669998
"553",160.639999,162.179993,159.190002,161.509995,6743700,161.509995
"554",161.399994,163.330002,160.880005,161.949997,3575500,161.949997
"555",162.520004,164.619995,161.600006,163.929993,4379000,163.929993
"556",163.839996,164.949997,161.509995,163.509995,4391000,163.509995
"557",163.169998,166.990005,162.75,166.949997,4277800,166.949997
"558",165.960007,166.490005,161.350006,161.5,5614300,161.5
"559",160.229996,161.600006,159.220001,160.880005,3795400,160.880005
"560",161.429993,162.070007,157.389999,159.399994,6910300,159.399994
"561",159,159.300003,152.369995,155.119995,8218700,155.119995
"562",155.690002,156.479996,153.509995,155.179993,4424800,155.179993
"563",156.869995,158.5,155.429993,158.369995,4913100,158.369995
"564",160.100006,161.679993,158.509995,161.179993,4601100,161.179993
"565",160.860001,160.990005,158.910004,160.509995,3158400,160.509995
"566",161.779999,163.139999,160.649994,162.619995,3819100,162.619995
"567",162.710007,162.800003,155.830002,158.520004,6295200,158.520004
"568",159.630005,160.240005,158.020004,158.559998,4315300,158.559998
"569",158.399994,158.789993,156.449997,158.470001,2848400,158.470001
"570",157.039993,158.350006,156.649994,156.970001,5642900,156.970001
"571",158.199997,160.380005,157.649994,160.240005,3414700,160.240005
"572",160.160004,160.830002,159.020004,160.729996,2578400,160.729996
"573",162,162.5,159.5,160.710007,2844200,160.710007
"574",161,162.029999,159.490005,160.089996,2608400,160.089996
"575",160.039993,160.259995,157.75,158.690002,3004800,158.690002
"576",159.050003,159.050003,155.070007,155.339996,4765500,155.339996
"577",154.899994,156.210007,153.169998,155.990005,4391500,155.990005
"578",155.449997,159.139999,155.279999,158.759995,2943300,158.759995
"579",159.759995,161.399994,158.410004,161.229996,3418400,161.229996
"580",161.880005,162.490005,159.399994,159.559998,3384900,159.559998
"581",162,163.889999,161,163.089996,5498400,163.089996
"582",162.419998,166.059998,161.279999,165.960007,3342900,165.960007
"583",166.710007,167.559998,165.330002,165.360001,4509700,165.360001
"584",165.190002,166.440002,163.619995,165.350006,3581800,165.350006
"585",166.009995,166.220001,162.139999,162.149994,2707700,162.149994
"586",161.690002,162.699997,159.630005,161.830002,3181100,161.830002
"587",162.580002,163.5,160.860001,163.339996,3131000,163.339996
"588",158.619995,162.839996,157.860001,162.5,2520600,162.5
"589",161.330002,161.669998,154.75,156.899994,6541900,156.899994
"590",157.110001,157.929993,155.039993,156.860001,4061300,156.860001
"591",154.649994,157.100006,152.389999,156.309998,5809300,156.309998
"592",156.279999,160.610001,154.380005,159.940002,4462200,159.940002
"593",154.919998,156.899994,152.779999,153.149994,5694600,153.149994
"594",155.050003,158.589996,152.919998,158.070007,4954000,158.070007
"595",153.820007,156.380005,151.699997,155.059998,7783800,155.059998
"596",156.759995,159.449997,155.899994,158.479996,5048100,158.479996
"597",156.179993,157.160004,153.169998,154.570007,5314000,154.570007
"598",152.470001,156.089996,151.699997,155.979996,5437600,155.979996
"599",157.360001,157.839996,155.179993,155.779999,3803100,155.779999
"600",155.869995,158.190002,155.839996,157.639999,3170100,157.639999
"601",156.029999,156.339996,152.149994,153.710007,4508200,153.710007
"602",154.889999,156.929993,154.160004,154.509995,3151700,154.509995
"603",155.350006,157.809998,154.389999,155.190002,4934100,155.190002
"604",153.759995,154.059998,151.199997,152.889999,4359500,152.889999
"605",154.320007,155.869995,153.899994,155.660004,4418100,155.660004
"606",152.660004,154.479996,151.259995,151.410004,5326900,151.410004
"607",150.699997,150.699997,143.389999,145.100006,8835200,145.100006
"608",146.050003,150.919998,142.509995,150.809998,12375100,150.809998
"609",157.149994,158.5,154.550003,158.440002,12072400,158.440002
"610",158.5,160,157.330002,159.309998,5601200,159.309998
"611",159.839996,162.990005,159.5,161.270004,7175300,161.270004
"612",153.479996,157.449997,150.830002,152.789993,29856300,152.789993
"613",155.309998,155.710007,148.789993,150.149994,15214300,150.149994
"614",151.110001,152.320007,150.149994,151.279999,7161300,151.279999
"615",152.160004,152.240005,150.25,151.339996,5173800,151.339996
"616",151.039993,151.979996,149.479996,150.009995,6248200,150.009995
"617",150.199997,151.279999,149.869995,150.289993,4491800,150.289993
"618",151.880005,152.949997,150.5,150.589996,7317800,150.589996
"619",151.690002,154.470001,150.509995,154.139999,8095300,154.139999
"620",156.289993,158.289993,155.419998,157.199997,10153600,157.199997
"621",156.669998,157.789993,155.940002,156.839996,9706900,156.839996
"622",157.389999,157.729996,152.509995,152.559998,6378200,152.559998
"623",152.830002,152.970001,148.589996,149.339996,7362500,149.339996
"624",151.279999,151.380005,148.919998,149.039993,5844900,149.039993
"625",149.889999,150.759995,148.470001,150.690002,6832800,150.690002
"626",150.419998,151.770004,149.600006,151.729996,6936600,151.729996
"627",154.570007,154.740005,151.850006,154.059998,6476400,154.059998
"628",154.289993,154.360001,152.580002,154.119995,4736300,154.119995
"629",154.539993,155.75,154.160004,155.589996,3885400,155.589996
"630",153.949997,154.809998,152.570007,154.580002,3940900,154.580002
"631",153.520004,153.690002,152.039993,152.809998,4717400,152.809998
"632",152.080002,154.190002,151.679993,153.949997,4979100,153.949997
"633",154.570007,156.399994,154.570007,156.270004,4966300,156.270004
"634",156.820007,159.300003,156.619995,158.899994,7083200,158.899994
"635",159.399994,159.619995,157.399994,158.080002,4348000,158.080002
"636",158.759995,159.839996,157.479996,159.649994,3603700,159.649994
"637",159.960007,161.610001,156.800003,157.130005,6913100,157.130005
"638",157.679993,159.919998,157.660004,158.240005,4160500,158.240005
"639",157,158.580002,156.210007,157.979996,3724000,157.979996
"640",159.729996,160.740005,156.289993,156.75,5218800,156.75
"641",157.649994,159.050003,157.149994,157.699997,2909500,157.699997
"642",157.979996,158.449997,155.279999,156.25,4865800,156.25
"643",155.979996,160.25,155.699997,159.75,4110500,159.75
"644",160.119995,161.130005,158.669998,159.350006,6934500,159.350006
"645",159.559998,160.820007,158.729996,159.970001,4979100,159.970001
"646",160.399994,161.199997,155.520004,156.210007,8880500,156.210007
"647",155.339996,158.220001,154.619995,156.960007,4241600,156.960007
"648",157.389999,157.889999,152.300003,154.5,7454200,154.5
"649",154.729996,157.779999,150.410004,150.809998,26124700,150.809998
"650",149.800003,149.899994,145.309998,145.699997,13138900,145.699997
"651",141.339996,143.75,139.800003,142.820007,13070100,142.820007
"652",143.789993,144.960007,141.960007,142.800003,6694000,142.800003
"653",140.929993,143.100006,139.059998,141.639999,7635500,141.639999
"654",143.520004,144.960007,142.320007,143.820007,8670300,143.820007
"655",143.610001,144.470001,141.690002,143.369995,5286700,143.369995
"656",141.550003,141.970001,140.050003,140.720001,4389500,140.720001
"657",140.929993,145,140.429993,143.880005,5205800,143.880005
"658",141.289993,142.360001,137.869995,139.720001,8607800,139.720001
"659",141.100006,143.300003,139.75,142.130005,6647700,142.130005
"660",143.059998,145.339996,142.520004,143.889999,5341100,143.889999
"661",145.600006,146.139999,142.880005,143.669998,4632100,143.669998
"662",144.160004,146.5,143.059998,145.539993,6259200,145.539993
"663",146.899994,148.389999,146.160004,147.380005,6142400,147.380005
"664",149.490005,149.899994,145.470001,148.240005,11744500,148.240005
"665",157.699997,158.419998,150.649994,151.570007,26531900,151.570007
"666",153.509995,155.210007,151.520004,155.139999,8975400,155.139999
"667",154.259995,155.899994,152.529999,153.570007,6516500,153.570007
"668",152.5,152.779999,150.869995,151.830002,5326800,151.830002
"669",153.399994,156,152.660004,155.929993,5979900,155.929993
"670",156.419998,158.220001,153.699997,156.070007,7591000,156.070007
"671",154.210007,155.320007,151.759995,152.729996,4953800,152.729996
"672",154.089996,154.919998,152.320007,152.460007,3604500,152.460007
"673",154.639999,154.740005,151.949997,153.770004,5065400,153.770004
"674",153.970001,154.050003,150.770004,151.070007,4722300,151.070007
"675",151.660004,152.149994,148.089996,149.539993,6265500,149.539993
"676",148.770004,151.660004,147.740005,149.649994,6249700,149.649994
"677",150.089996,154.649994,149.039993,154.089996,6242400,154.089996
"678",155.039993,156.800003,154.410004,154.75,4993500,154.75
"679",154.320007,154.910004,152.740005,152.979996,3763500,152.979996
"680",151.649994,154.100006,151.360001,153.009995,2592300,153.009995
"681",153,153.449997,151.729996,152.820007,3028500,152.820007
"682",152.350006,152.910004,150.570007,152.770004,2951200,152.770004
"683",153.520004,154.25,152.770004,153.600006,2947000,153.600006
"684",154.690002,156.880005,153.619995,155.199997,11733000,155.199997
"685",154.149994,155.199997,152.960007,154.649994,3642200,154.649994
"686",154.279999,156.270004,151.089996,152.050003,4120800,152.050003
"687",152.050003,153.210007,148.899994,152.990005,3445000,152.990005
"688",152.419998,153.399994,151.839996,152.339996,3837300,152.339996
"689",153.119995,153.149994,146.75,148.259995,5858200,148.259995
"690",147.949997,148.970001,147.410004,148.440002,3671200,148.440002
"691",149.490005,150.160004,147.25,147.690002,3172900,147.690002
"692",146.059998,146.5,143.199997,144.220001,4432400,144.220001
"693",144,147.059998,142.080002,147,3660900,147
"694",148.279999,148.919998,146.210007,148.029999,3259000,148.029999
"695",147.279999,149.330002,147,148.800003,2704700,148.800003
"696",147.539993,148.339996,145.809998,145.910004,2613200,145.910004
"697",147.270004,147.850006,146.610001,147.050003,2273000,147.050003
"698",146.839996,147.559998,145.509995,146.410004,2687400,146.410004
"699",148.139999,150.710007,148.089996,149.369995,4663900,149.369995
"700",149.399994,150.279999,148.800003,149.369995,1556900,149.369995
"701",149.660004,152.970001,149.619995,152.740005,3942600,152.740005
"702",147.259995,150.850006,145.820007,146.970001,8988600,146.970001
"703",147.580002,148.039993,145.509995,146.169998,5024400,146.169998
"704",146.300003,146.440002,142.399994,144.089996,6080000,144.089996
"705",144.100006,145.190002,143,144.550003,3358000,144.550003
"706",145.050003,145.960007,142.139999,142.330002,4460500,142.330002
"707",142.110001,145.570007,141.490005,145.130005,4761400,145.130005
"708",146.589996,148.789993,146.399994,148.119995,5280100,148.119995
"709",147.050003,150.660004,146.300003,150.490005,4991400,150.490005
"710",151.199997,154.919998,149.429993,154.789993,7576700,154.789993
"711",154.779999,156.130005,154.419998,155.089996,5477300,155.089996
"712",155.740005,158.419998,155.009995,158.279999,4724500,158.279999
"713",156.559998,158.279999,155.210007,156.490005,4578300,156.490005
"714",157.910004,160.089996,156.75,159.740005,4771100,159.740005
"715",160.940002,161.25,156.690002,157.600006,5748100,157.600006
"716",157.589996,159.119995,155.470001,158.149994,4015000,158.149994
"717",158.940002,160,157.75,158.929993,4207400,158.929993
"718",158.929993,161.130005,158.080002,159.5,3802300,159.5
"719",159.25,161.210007,158.910004,161.110001,3265300,161.110001
"720",161.220001,162.229996,160.25,161.779999,3541200,161.779999
"721",162,164.369995,161.589996,162.860001,3710600,162.860001
"722",163.050003,164.419998,162.020004,162.600006,5389700,162.600006
"723",163.029999,163.580002,162.389999,163.050003,3820700,163.050003
"724",163.720001,163.929993,160.990005,163.210007,3693000,163.210007
"725",164,164,161.889999,162.770004,5556700,162.770004
"726",163.639999,164.449997,161.839996,163.960007,4952900,163.960007
"727",163.440002,166.339996,162.25,164.199997,8450300,164.199997
"728",165.320007,165.910004,162.210007,162.880005,5724200,162.880005
"729",162.979996,163.490005,161.380005,162.809998,3761900,162.809998
"730",163.779999,164.649994,161.449997,161.710007,5509300,161.710007
"731",161.559998,162.610001,161.309998,162.539993,5881400,162.539993
"732",161.919998,162.830002,161.110001,161.509995,4012800,161.509995
"733",161.610001,163.410004,161.320007,162.889999,2432500,162.889999
"734",163.100006,163.210007,158.100006,161,5117400,161
"735",156.960007,161.850006,156.190002,161.570007,6216400,161.570007
"736",160.380005,160.690002,154.5,156.429993,17803300,156.429993
"737",155.740005,158.919998,155.25,158.220001,7126600,158.220001
"738",158.100006,159.5,157.589996,158.009995,4751200,158.009995
"739",157.380005,158.899994,157.059998,157.479996,3709000,157.479996
"740",157.009995,157.669998,156.169998,156.399994,4074700,156.399994
"741",156.839996,156.880005,155.479996,156.389999,4867500,156.389999
"742",155.770004,158.990005,155.309998,158.589996,5353900,158.589996
"743",158.860001,161.490005,158.550003,161.130005,5742300,161.130005
"744",160.850006,162.740005,160.820007,161.960007,5370000,161.960007
"745",162,162.369995,159.740005,161.630005,4789600,161.630005
"746",161.800003,163.279999,161.479996,161.479996,4144800,161.479996
"747",161.589996,163.339996,160.830002,163.330002,4185400,163.330002
"748",164.729996,165.169998,163.630005,164.550003,8586700,164.550003
"749",164.039993,164.869995,163.350006,163.740005,4368600,163.740005
"750",163.309998,163.839996,162.880005,163.25,1238000,163.25
"751",163.399994,164.529999,163.270004,164.509995,2155500,164.509995
"752",164.860001,165.460007,163.899994,164.979996,3409900,164.979996
"753",164.860001,164.940002,161.199997,162.440002,3197100,162.440002
"754",162.039993,163.259995,161.800003,162.639999,3273500,162.639999
"755",163.919998,167.070007,163.580002,166.990005,5189300,166.990005
"756",165.059998,166.770004,165,166.169998,3205400,166.169998
"757",165,173.669998,164.449997,173.449997,8836200,173.449997
"758",173.229996,176.869995,172.089996,176,8272700,176
"759",175.229996,178.850006,174.75,177.330002,7225100,177.330002
"760",178.839996,179.899994,177.289993,179.600006,5952900,179.600006
"761",179.839996,180.679993,178.690002,180.199997,5111800,180.199997
"762",181.259995,184.449997,181.130005,183.850006,6202600,183.850006
"763",183.5,183.850006,182.039993,182.119995,4342300,182.119995
"764",181.679993,183.089996,180.619995,181.059998,3886600,181.059998
"765",182.229996,183.110001,180.960007,182.690002,3485300,182.690002
"766",183.229996,183.339996,181.360001,182.229996,4577000,182.229996
"767",181.509995,186,181.5,185.270004,6302400,185.270004
"768",185.389999,186.440002,182.690002,182.75,4781800,182.75
"769",183.210007,184.300003,181.300003,183.979996,4369000,183.979996
"770",185,186.130005,181.130005,182.110001,4653600,182.110001
"771",178.770004,181.729996,177.300003,180.710007,4239400,180.710007
"772",181.139999,183.860001,180.350006,182.850006,3445300,182.850006
"773",184,184.100006,181.619995,181.770004,2785500,181.770004
"774",180.899994,185.940002,180.539993,185.669998,3715700,185.669998
"775",184.860001,186.029999,180.789993,182.309998,4193300,182.309998
"776",183.259995,185.869995,181.850006,185.419998,4755200,185.419998
"777",188,189.690002,186.649994,188.339996,3983200,188.339996
"778",190.399994,190.550003,182.860001,185.490005,6162700,185.490005
"779",186.830002,187.559998,184.240005,186.729996,4102700,186.729996
"780",186.850006,188.649994,185.649994,185.720001,3713100,185.720001
"781",186.169998,189.270004,185.559998,189.119995,3873500,189.119995
"782",191.479996,192.600006,188.649994,189.110001,4299200,189.110001
"783",189.710007,190.520004,186.770004,189.460007,4535400,189.460007
"784",188.5,191.050003,188.419998,188.639999,3132100,188.639999
"785",189.350006,190.25,188.100006,189.949997,3599400,189.949997
"786",190.949997,191.5,188.919998,191.089996,4957000,191.089996
"787",192,193.919998,191.800003,192.869995,3903200,192.869995
"788",194,195.720001,189.770004,193.360001,5451200,193.360001
"789",191.839996,192.039993,186.720001,189.5,5242100,189.5
"790",178.789993,187.149994,178.789993,185.940002,8463300,185.940002
"791",188.470001,189.979996,179.429993,181.270004,11361100,181.270004
"792",176.539993,182.669998,174.25,178.869995,13923100,178.869995
"793",172.210007,178.330002,170.050003,172.149994,9927300,172.149994
"794",164.990005,171.770004,163.119995,170.399994,12640800,170.399994
"795",172.199997,176.789993,168.589996,176.759995,7761000,176.759995
"796",178.410004,178.419998,167.089996,169.369995,8323500,169.369995
"797",172.25,175.809998,169.630005,175.690002,5846300,175.690002
"798",172.570007,173.75,168.100006,169.600006,5797500,169.600006
"799",165.669998,167.570007,158.539993,164.080002,9757700,164.080002
"800",151.699997,157.710007,150.639999,151.210007,9657100,151.210007
"801",157.229996,161.470001,151,161.339996,11443900,161.339996
"802",157.679993,159.619995,150.149994,154.570007,10341300,154.570007
"803",144.339996,151.229996,140.100006,140.589996,13213000,140.589996
"804",149.470001,149.5,135.320007,147.779999,13765400,147.779999
"805",134.009995,141.550003,123.389999,124.300003,13845300,124.300003
"806",127,138.009995,122.919998,135.419998,12191500,135.419998
"807",125.540001,133.419998,115.290001,132.240005,12988200,132.240005
"808",131.589996,144,128.860001,139.460007,10444000,139.460007
"809",140.419998,146.199997,134.600006,139.350006,12450100,139.350006
"810",138.759995,143.720001,134.089996,140.520004,11898300,140.520004
"811",144.630005,154.139999,143.179993,153.639999,11834400,153.639999
"812",152.669998,158.020004,146.960007,147.059998,10639300,147.059998
"813",148.300003,155.080002,147.729996,154.729996,8573100,154.729996
"814",150.630005,151.449997,144.910004,146,8273500,146
"815",147.720001,153,146.559998,149.850006,7650400,149.850006
"816",149.029999,151.949997,142.779999,143.979996,10429700,143.979996
"817",138.320007,139.059998,133.100006,134.059998,8737600,134.059998
"818",134.009995,135.389999,130.039993,134.320007,8150500,134.320007
"819",134.449997,136.190002,131.660004,134.309998,6004400,134.309998
"820",139,149.850006,138.300003,147.550003,12296800,147.550003
"821",150.330002,150.800003,144.509995,145.070007,7859500,145.070007
"822",146.300003,152.160004,145,151.119995,7665500,151.119995
"823",152.389999,156.100006,151.679993,154.550003,7094600,154.550003
"824",154.119995,155.309998,150,152.5,5138600,152.5
"825",155.710007,158.789993,155.149994,157.710007,7334300,157.710007
"826",155.080002,157.270004,154,155.630005,4042600,155.630005
"827",157,158,154.25,157.059998,4391500,157.059998
"828",160,163.259995,157.630005,162.619995,7312900,162.619995
"829",160.75,164.309998,160.520004,162.759995,4686000,162.759995
"830",160,160.089996,148,150.559998,13737900,150.559998
"831",154,155.699997,150.669998,154.139999,6660900,154.139999
"832",153.5,156.470001,151.5,151.720001,6281400,151.720001
"833",153.589996,154.5,151.300003,153.979996,6710500,153.979996
"834",155.539993,158.440002,154.199997,157.630005,5036400,157.630005
"835",159.5,160.809998,154.179993,154.460007,4731800,154.460007
"836",157.880005,161.889999,156.520004,160.429993,5256700,160.429993
"837",161.630005,165.300003,160.009995,161.949997,6830700,161.949997
"838",158.490005,160.169998,155.259995,156.369995,4276900,156.369995
"839",155.580002,162.020004,155.080002,161.470001,5974200,161.470001
"840",162.529999,164.139999,160.25,163.25,5264800,163.25
"841",164.440002,165.710007,162.919998,163.669998,4112600,163.669998
"842",166.5,171.270004,166.020004,169.899994,6460900,169.899994
"843",172.949997,176.080002,171.149994,175.899994,5403400,175.899994
"844",175.559998,183.300003,174.160004,182.669998,8696000,182.669998
"845",183,183.020004,177.009995,177.539993,5904600,177.539993
"846",175.169998,175.210007,166.270004,169.639999,12534900,169.639999
"847",168.440002,168.570007,164.570007,167,7442300,167
"848",167.270004,171.720001,166.179993,171.330002,5673800,171.330002
"849",174,177,172.130005,172.5,6398300,172.5
"850",172.75,178.199997,172.75,176.039993,5264000,176.039993
"851",178.570007,179.139999,174.899994,176.929993,4951200,176.929993
"852",176.929993,178.289993,174.929993,175.259995,4429700,175.259995
"853",176.600006,178.639999,175.449997,177.850006,4965100,177.850006
"854",182,182,176.220001,176.520004,8353600,176.520004
"855",176.289993,176.610001,171.369995,176.600006,6340200,176.600006
"856",180,184.800003,177.100006,181.100006,10275200,181.100006
"857",174.300003,175,170.690002,174.789993,19588900,174.789993
"858",173.100006,177.520004,172.679993,176.360001,5711600,176.360001
"859",174.850006,174.899994,171.220001,174.229996,8571800,174.229996
"860",174.830002,175.929993,172.839996,174.990005,6004000,174.990005
"861",175,175.429993,170,171.440002,7301600,171.440002
"862",170.110001,174.190002,167,173.880005,8232200,173.880005
"863",173.630005,176.570007,172.660004,176.550003,4592600,176.550003
"864",176,176,173.529999,174.559998,4025600,174.559998
"865",176.25,182.5,176.050003,182.100006,8127200,182.100006
"866",176.639999,178.429993,172,172.050003,6521200,172.050003
"867",175.899994,177.690002,171.860001,175.110001,5443800,175.110001
"868",172,178.899994,171.270004,178.610001,6e+06,178.610001
"869",180.009995,182.5,178.009995,180.479996,5824100,180.479996
"870",180.970001,182.75,180.679993,181.399994,5038600,181.399994
"871",181.910004,189,181.619995,187.660004,8677800,187.660004
"872",189.5,191.25,185.490005,186.949997,11841000,186.949997
"873",187.029999,192.5,187,191.649994,6252200,191.649994
"874",192,194.089996,188.589996,189.059998,6950800,189.059998
"875",187.509995,189.300003,184.039993,185.550003,4903100,185.550003
"876",186.139999,188.770004,184.440002,188.339996,4022400,188.339996
"877",188,188.220001,183.020004,183.169998,7595700,183.169998
"878",183.320007,183.710007,180,183.330002,3972100,183.330002
"879",183.449997,187.889999,183.130005,187.330002,4478900,187.330002
"880",188.100006,192.820007,187.460007,191.889999,4754600,191.889999
"881",193.160004,195.389999,192.289993,192.529999,4200300,192.529999
"882",194.440002,199.449997,193.839996,197.720001,5794200,197.720001
"883",197.660004,200.220001,196.210007,196.380005,5431500,196.380005
"884",198,201.199997,197.350006,200.279999,4233700,200.279999
"885",202.020004,202.820007,195.639999,200.740005,6062800,200.740005
"886",200.059998,200.729996,197.080002,198.880005,3783200,198.880005
"887",200,200.259995,188.029999,188.339996,5555400,188.339996
"888",185.990005,189.960007,183.300003,189.559998,5854700,189.559998
"889",191.029999,192.100006,186.75,188.089996,7681800,188.089996
"890",186.419998,186.860001,181.929993,185.509995,7350000,185.509995
"891",187.139999,188.399994,183.360001,187.779999,4324300,187.779999
"892",187.899994,195.309998,187.270004,195.089996,5729000,195.089996
"893",196,196.5,189.479996,190.800003,5376800,190.800003
"894",190.779999,191.869995,188.869995,191.309998,2833000,191.309998
"895",191.479996,194.570007,187.509995,188.539993,3639500,188.539993
