"","FBHS.Open","FBHS.High","FBHS.Low","FBHS.Close","FBHS.Volume","FBHS.Adjusted"
"454",46.73,47.32,46.279999,46.419998,1519800,44.490211
"455",46.580002,46.619999,45.59,45.759998,2922200,43.857662
"456",45.189999,46.950001,44.75,46.57,3273600,44.63398
"457",46.349998,47,45.130001,45.200001,1789500,43.320938
"458",45.529999,47.029999,45.470001,46.77,2964800,44.825668
"459",43.709999,44.68,41.169998,41.580002,6685300,39.851425
"460",42.080002,43.830002,40.889999,41.41,3911300,39.688503
"461",41.400002,44.400002,40.919998,44.169998,3918800,42.333755
"462",44.549999,45.490002,44.25,44.830002,2922400,42.96632
"463",45.150002,47.200001,44.84,46.93,3135100,44.979015
"464",47.27,47.68,45.57,45.700001,3774400,43.800144
"465",45.689999,46.049999,45.25,45.700001,2047700,43.800144
"466",45.610001,46.060001,45.060001,45.139999,1816900,43.263428
"467",45.57,45.68,44.650002,45.5,3246200,43.608463
"468",45.380001,45.389999,43.919998,44.07,2663000,42.237907
"469",43.950001,44.290001,43.029999,43.490002,1969500,41.682026
"470",43.299999,43.619999,42.759998,42.82,1525400,41.039883
"471",43.099998,43.950001,42.98,43.150002,1922300,41.356159
"472",43.360001,43.950001,42.419998,42.459999,3973100,40.694843
"473",42,43.25,41.290001,43.040001,2006500,41.250732
"474",42.790001,43.169998,42.169998,42.610001,2006000,40.8386
"475",42.380001,43.07,42.200001,42.759998,1935800,40.982376
"476",42.18,43.57,41.759998,42.73,2125500,40.953613
"477",43.029999,43.93,42.639999,43.290001,1145900,41.490341
"478",43.119999,43.68,42.950001,43.200001,452000,41.404083
"479",43.700001,44.130001,43.400002,43.959999,1765700,42.132488
"480",43.650002,44.049999,43.049999,43.16,1850000,41.365742
"481",43.25,44.240002,42.02,44.209999,1605400,42.372086
"482",43.84,43.84,42.709999,43.419998,1714300,41.804047
"483",43.369999,44.009998,43.200001,43.799999,2333100,42.169907
"484",44.709999,45.330002,44.110001,44.91,1924900,43.238605
"485",44.5,44.889999,42.119999,42.23,2542900,40.658337
"486",41.580002,42.639999,41.209999,42.540001,2478200,40.956802
"487",42.43,43.650002,42.43,42.59,2621300,41.004944
"488",43.25,43.59,42.389999,42.830002,2546200,41.236012
"489",43.48,43.639999,41.610001,41.75,1763900,40.196205
"490",42.32,42.919998,42.09,42.119999,1216900,40.552429
"491",42.34,42.540001,40.900002,40.990002,1576700,39.464489
"492",40.450001,41.57,40.330002,40.419998,2569200,38.915707
"493",40.25,40.84,39.330002,39.630001,4158700,38.155102
"494",39.330002,40.299999,39.049999,39.59,3944800,38.116592
"495",39.650002,41.080002,39.119999,39.25,2541400,37.789242
"496",38.900002,39.419998,37.650002,37.84,3446800,36.431721
"497",38,38.790001,36.849998,37.130001,2940900,35.748146
"498",36.77,37.09,35.93,35.959999,795100,34.621685
"499",36.110001,37.389999,35.27,37.389999,1761500,35.998463
"500",36.82,37.900002,36.32,37.900002,1805800,36.489483
"501",37.959999,38.549999,37.360001,37.619999,2213200,36.219906
"502",37.709999,38.240002,37.02,37.990002,1675000,36.576141
"503",37.470001,38.669998,37.209999,38.5,1605200,37.067162
"504",38.290001,38.52,37.450001,37.66,1336200,36.258411
"505",38.900002,40.029999,38.259998,39.880001,1756500,38.395805
"506",40.139999,41.220001,39.529999,40.799999,1407800,39.281563
"507",41.25,41.59,40.66,40.939999,1951200,39.416344
"508",40.919998,42.450001,40.360001,42.16,1962100,40.590942
"509",41.93,42.75,41.759998,42.580002,1549800,40.995316
"510",42.119999,43.02,41.990002,42.860001,1272000,41.264896
"511",42.549999,43.139999,42.48,42.709999,943200,41.120476
"512",42.57,42.709999,41.389999,42.040001,1270100,40.475414
"513",41.970001,42.279999,41.400002,41.43,1175700,39.888115
"514",41.259998,42.529999,41.130001,42.23,1006800,40.658337
"515",42.5,43.549999,42.139999,43.060001,1845200,41.457447
"516",42.740002,42.889999,41.259998,41.77,1488900,40.215454
"517",42.009998,42.389999,40.610001,41.16,1670800,39.628159
"518",41.099998,42.02,40.98,42,837500,40.436901
"519",42.48,42.98,41.849998,41.950001,1359000,40.388763
"520",41.549999,42.549999,41.43,42.439999,1281500,40.860519
"521",42.150002,43.57,41.700001,43.060001,1900700,41.457447
"522",43.169998,43.779999,42.380001,43.540001,1807300,41.91959
"523",43.34,45.360001,43.25,45.299999,3331700,43.614082
"524",44.75,46.91,44.540001,44.900002,5015400,43.228973
"525",44.830002,45.869999,44.740002,45.720001,2442600,44.018452
"526",45.880001,46.080002,45.150002,45.32,2236900,43.633343
"527",45.130001,45.610001,44.299999,44.799999,2711200,43.13269
"528",44.709999,45.150002,44.009998,44.75,1945100,43.08456
"529",44.5,45.119999,44.130001,44.75,1938400,43.08456
"530",44.880001,45.259998,44.639999,45.169998,858300,43.488922
"531",45.48,47.18,45.48,47.07,2416000,45.318211
"532",47.299999,47.610001,46.950001,47.439999,1612900,45.674431
"533",47.080002,47.349998,46.82,47.040001,857200,45.289326
"534",47.360001,47.650002,46.939999,47.400002,1186800,45.635929
"535",47.150002,48.32,47.060001,48.060001,1292600,46.271362
"536",48.09,48.18,47.669998,47.830002,1321300,46.049923
"537",47.43,48.220001,47.360001,47.990002,1144300,46.417473
"538",48.09,48.790001,47.919998,48.650002,2073000,47.055851
"539",48.950001,49.59,48.349998,48.400002,2481100,46.814045
"540",48.25,48.639999,47.77,48.029999,1069800,46.456165
"541",47.919998,48.419998,47.650002,48.18,907100,46.60125
"542",48,48,46.91,47.119999,2299600,45.575981
"543",47.639999,48.490002,47.23,47.560001,1375900,46.001564
"544",47.740002,48.43,47.580002,48.07,1538100,46.494858
"545",48.200001,48.32,46.970001,46.990002,1118200,45.450249
"546",47,47.360001,46.73,46.82,930300,45.285812
"547",46.669998,46.689999,45.759998,46.040001,1461100,44.531376
"548",45.740002,46.259998,45.700001,46.209999,1018100,44.695805
"549",46.119999,46.560001,46.09,46.209999,1022100,44.695805
"550",46.32,46.619999,46.080002,46.330002,919600,44.811867
"551",46.32,46.529999,45.209999,46.259998,1228600,44.74416
"552",46.150002,46.220001,45.59,45.73,1048100,44.231525
"553",45.740002,46.349998,45.740002,45.939999,1359200,44.434647
"554",46.130001,46.560001,45.990002,46.439999,661500,44.91827
"555",46.650002,47.049999,46.029999,46.130001,845400,44.618423
"556",46.080002,46.23,44.799999,45.560001,795300,44.067097
"557",45.389999,46.57,45.389999,46.380001,872800,44.860241
"558",46.200001,46.200001,44.790001,45.009998,1586700,43.535122
"559",44.950001,45.900002,44.91,45.509998,1199900,44.018738
"560",45.73,45.990002,45.139999,45.810001,1368100,44.308903
"561",45.889999,46.459999,45.889999,46.060001,1774000,44.550716
"562",46.27,46.779999,45.950001,46.75,2570900,45.218109
"563",47,47.869999,46.880001,47.610001,1984100,46.049923
"564",47.950001,48.669998,47.689999,47.889999,2225100,46.320751
"565",47.860001,47.900002,47.16,47.560001,2268700,46.001564
"566",47.73,48.349998,47.639999,48.209999,1634300,46.630264
"567",48.25,49.209999,48.25,48.919998,921400,47.316998
"568",49.130001,50.360001,49.130001,50.259998,1795200,48.613091
"569",50.220001,50.610001,49.799999,50.490002,1160800,48.835556
"570",50.130001,50.130001,49.310001,49.400002,1250700,47.781277
"571",49.560001,49.759998,49.23,49.669998,797000,48.042427
"572",48.369999,49.150002,47.509998,49.110001,1615900,47.500778
"573",49.619999,50,48.959999,49.130001,1473800,47.520123
"574",49.279999,49.66,49.09,49.41,1110000,47.790943
"575",49.639999,49.810001,49.119999,49.369999,1130200,47.752254
"576",49.540001,49.639999,48.400002,48.529999,1518200,46.939774
"577",48.580002,49.099998,48.509998,48.970001,1014600,47.365364
"578",48.84,49.290001,48.169998,48.330002,1292000,46.74633
"579",48.41,49.380001,48.330002,49.360001,1485100,47.742584
"580",49.5,50.110001,49.200001,49.849998,2507800,48.216526
"581",52.549999,53.48,51.52,52.049999,4896800,50.344437
"582",52.169998,52.470001,51.75,52.360001,2202000,50.644279
"583",52.360001,52.93,51.82,52.599998,2039000,50.876415
"584",52.43,53.209999,51.889999,52.779999,2840800,51.05051
"585",52.790001,53.759998,52.689999,52.759998,1337300,51.03117
"586",52.720001,53.869999,52.549999,53.830002,1483100,52.06612
"587",54,55.669998,54,55.580002,1975900,53.75877
"588",54.5,55.23,54.110001,55.16,1969200,53.352528
"589",54.669998,55.060001,54.049999,54.43,2547200,52.646446
"590",54.23,55.009998,54.139999,54.189999,1346600,52.41431
"591",53.700001,54.150002,53.130001,54.02,1571700,52.249889
"592",53.720001,54.240002,52.59,54.150002,1137700,52.375629
"593",53.029999,53.119999,51.919998,52.369999,1861800,50.65395
"594",52.490002,53.200001,52.380001,53,1208000,51.263313
"595",52.599998,53.34,52.209999,53.169998,1126400,51.427731
"596",53.290001,53.540001,53.060001,53.209999,1073100,51.466427
"597",52.810001,53.639999,52.529999,52.790001,779300,51.060188
"598",52.369999,52.66,52.07,52.32,889400,50.605595
"599",52.599998,53.470001,52.43,53.349998,1046400,51.601833
"600",53,53.02,52.57,52.73,1034300,51.002155
"601",52.279999,53.34,51.990002,52.439999,2655600,50.721649
"602",52.759998,53.049999,52.599998,52.970001,874300,51.234291
"603",53.119999,53.18,51,51.02,1430600,49.348186
"604",50.639999,50.799999,49.869999,50.27,1812800,48.622765
"605",50.259998,50.740002,49.990002,50.459999,1422300,49.021065
"606",49.73,49.740002,47.849998,48.060001,2666000,46.68951
"607",48.200001,49.369999,48.060001,49.119999,1707300,47.719284
"608",49.700001,51.240002,49.700001,51.189999,1119800,49.730251
"609",51.740002,52.259998,51.27,52.150002,1305200,50.662876
"610",52.150002,52.220001,51.27,52.080002,1360700,50.594879
"611",52.16,52.43,51.599998,51.990002,1237400,50.507442
"612",52.220001,53.169998,52.080002,52.689999,1208700,51.187481
"613",53.09,53.25,51.939999,52.259998,863200,50.769737
"614",52.259998,52.470001,51.790001,51.889999,938400,50.410294
"615",52.139999,53.23,52.139999,53.189999,974700,51.673222
"616",53.099998,54.299999,52.759998,54.009998,1429900,52.469837
"617",54.060001,54.060001,53.07,53.400002,950500,51.877235
"618",53.91,54.860001,53.75,54.66,1397000,53.101303
"619",54.599998,54.75,53.740002,54.599998,1283100,53.043015
"620",55.189999,55.82,54.77,55.68,1114700,54.092213
"621",55.630001,55.970001,54.970001,55.040001,1976900,53.470467
"622",55.209999,55.77,54.900002,55.380001,915400,53.800774
"623",55.610001,55.740002,54.91,55.130001,1043500,53.557903
"624",55.330002,55.560001,54.860001,55.240002,1071500,53.664764
"625",55.57,56.34,55.34,55.959999,758500,54.364231
"626",55.959999,57.16,55.959999,57.130001,1438300,55.500866
"627",57.75,58.150002,57.029999,57.439999,1408800,55.802025
"628",56.32,56.439999,55.09,56.43,1192000,54.820827
"629",56.639999,57.02,56.18,56.860001,559300,55.238567
"630",56.470001,56.66,55.860001,56.52,607600,54.908257
"631",56.150002,56.389999,55.709999,55.939999,1156800,54.344803
"632",55.889999,55.98,54.939999,55.700001,1047500,54.111641
"633",56,56.060001,54.43,54.990002,1341000,53.421898
"634",55.040001,55.049999,54.130001,54.91,865100,53.34417
"635",55.209999,56.419998,55.209999,56.130001,850700,54.529381
"636",56.240002,56.5,55.709999,56.360001,581400,54.752831
"637",56.470001,56.73,56.200001,56.549999,755000,54.937408
"638",56.5,56.5,55.450001,55.459999,863000,53.878487
"639",55.32,55.32,54.369999,54.580002,1638800,53.023586
"640",54.950001,55.279999,53.540001,53.650002,2172700,52.120106
"641",53.52,53.799999,52.419998,52.439999,1983000,50.944599
"642",52.790001,53.759998,52.650002,53.419998,1962400,51.89666
"643",53.259998,55.060001,53.25,54.830002,1191000,53.266457
"644",55.209999,56.529999,55.029999,55.77,1486500,54.179653
"645",55.419998,55.889999,54.830002,55.529999,1020200,53.946495
"646",55.549999,55.720001,54.639999,54.849998,751600,53.285889
"647",54.48,56.279999,54.400002,55.970001,1401300,54.373951
"648",55.93,55.990002,54.610001,54.939999,1314100,53.373318
"649",54.889999,55.919998,52.77,52.93,2202500,51.420635
"650",52.029999,52.189999,50.759998,51.66,2725300,50.186848
"651",50.57,50.990002,49.810001,50.490002,2587400,49.05022
"652",50.779999,51.669998,49.939999,51.48,1580600,50.011982
"653",50.75,52.16,50.240002,51.970001,1620900,50.48801
"654",52.23,53.639999,52.23,53.040001,1207200,51.527504
"655",52.77,52.84,51.599998,51.860001,995500,50.381145
"656",51.599998,51.599998,50.82,50.900002,640300,49.448524
"657",50.799999,52.450001,50.799999,51.639999,966000,50.167423
"658",50.919998,50.919998,49.470001,49.849998,1499400,48.428463
"659",50,50.18,49.43,49.73,853200,48.311893
"660",50.099998,50.610001,49.82,50.52,786200,49.079361
"661",51.360001,51.369999,49.43,51.18,479300,49.720543
"662",51.02,51.299999,50.66,50.919998,640300,49.467953
"663",51.709999,52.25,51.57,52.080002,933100,50.594879
"664",52.299999,52.630001,51.34,52.23,988700,50.740597
"665",51.790001,51.790001,49.310001,49.560001,1071500,48.14674
"666",50.029999,50.330002,49.48,50.23,645600,48.797634
"667",50.549999,50.630001,49.299999,49.439999,893400,48.030155
"668",49.16,49.970001,49,49.720001,1092800,48.302174
"669",50.209999,50.93,50.189999,50.889999,768700,49.658531
"670",51.32,51.360001,50.790001,51.060001,686300,49.824421
"671",50.48,50.59,48.43,49.02,1115000,47.833786
"672",49.77,50.049999,49.439999,49.91,762600,48.702251
"673",50.75,51.759998,50.619999,51.529999,900300,50.283051
"674",51.779999,52.41,51.52,51.57,740200,50.322083
"675",51.950001,52.220001,51.580002,52.139999,770900,50.878292
"676",52.139999,53.549999,51.91,53.52,770600,52.224892
"677",53.709999,54.77,53.16,54.740002,927800,53.415375
"678",55,55.049999,53.740002,54.25,764200,52.937233
"679",54.77,54.77,54.25,54.450001,683900,53.132393
"680",54.07,54.43,53.34,53.450001,1027300,52.15659
"681",53.209999,53.48,51.959999,52.740002,1190700,51.463768
"682",52.549999,53.049999,52.220001,52.860001,825800,51.580864
"683",53.02,53.560001,52.689999,53.060001,834800,51.776028
"684",53.330002,53.689999,52.639999,52.75,1379000,51.47353
"685",52.57,53.59,52.299999,53.189999,933900,51.902882
"686",53.490002,53.970001,53.139999,53.34,1396100,52.049248
"687",53.240002,54.040001,53.209999,53.93,952900,52.624973
"688",54.09,54.77,53.889999,54.299999,826400,52.986015
"689",54.639999,54.720001,53.919998,54.48,695700,53.161659
"690",54.849998,55.02,54.57,54.700001,811700,53.376347
"691",55.09,55.790001,54.029999,54.400002,1363400,53.083599
"692",53.849998,54.610001,53.240002,54.439999,1850300,53.122627
"693",54.279999,54.98,53.470001,54.919998,1618400,53.591011
"694",55.029999,56.16,54.919998,56.119999,1119300,54.761978
"695",55.830002,56.740002,55.43,56.23,1536700,54.869312
"696",55.419998,55.950001,54.990002,55.240002,959900,53.903278
"697",55.790001,56,55.240002,55.73,1215700,54.381409
"698",55.560001,56.189999,55.360001,55.68,1315700,54.332623
"699",56.259998,57.369999,56.259998,56.619999,2447700,55.249878
"700",56.68,56.68,55.950001,56.099998,2105500,54.742462
"701",56.360001,57.130001,56.009998,57.009998,1522500,55.63044
"702",56.93,57.700001,56.73,57.240002,1638800,55.854874
"703",57.639999,58.470001,57.389999,58.450001,2046400,57.035599
"704",58.330002,59.040001,58.279999,58.919998,1245700,57.494217
"705",58.669998,59.389999,58.029999,58.240002,2230000,56.830681
"706",58.610001,58.98,57.799999,58.470001,1907100,57.055111
"707",58.32,58.889999,58.169998,58.380001,1771300,56.967293
"708",59.400002,61.009998,58.189999,60.77,2674800,59.299458
"709",60.630001,61.779999,60.349998,60.360001,2251900,58.899372
"710",61.400002,61.400002,60.02,60.669998,1821300,59.20187
"711",60.52,61.299999,60.52,60.73,1125600,59.260418
"712",60.669998,60.990002,60.290001,60.869999,1013900,59.397034
"713",60.77,60.900002,59.68,60.049999,1243400,58.596874
"714",60.619999,61.43,60.369999,61.400002,910500,59.914211
"715",61.880001,62.18,61.450001,61.959999,1022700,60.460655
"716",62.169998,62.599998,61.950001,62,1265800,60.499691
"717",62.150002,62.150002,60.939999,61.82,802000,60.324051
"718",62.099998,62.419998,61.360001,61.560001,679000,60.070339
"719",61.41,62.060001,61.259998,62.060001,478800,60.558239
"720",61.43,61.919998,61.32,61.669998,611200,60.17767
"721",61.91,62.400002,61.759998,62.380001,799800,60.870499
"722",62.150002,62.860001,61.98,62.68,997300,61.163231
"723",62.439999,63.23,62.439999,63.150002,1073000,61.621861
"724",63.66,63.82,62.779999,63.060001,1246000,61.534039
"725",62.790001,63.66,62.790001,63.57,1115900,62.031696
"726",63.240002,63.5,62.240002,62.240002,1081600,60.733883
"727",62.209999,62.779999,61.599998,61.950001,1252900,60.450893
"728",62.380001,62.66,61.959999,62.560001,1031500,61.046139
"729",62.810001,63,62.290001,62.950001,803000,61.426704
"730",63.150002,63.82,63.040001,63.77,647200,62.22686
"731",64.019997,64.970001,63.68,64.800003,1643500,63.231937
"732",64.669998,64.860001,64.059998,64.379997,1048500,63.036106
"733",64.190002,64.209999,63.220001,63.259998,333500,61.939487
"734",63.27,63.389999,62.389999,62.43,803500,61.126816
"735",61.689999,62.52,61.490002,62.23,1394000,60.930988
"736",62.52,63.73,62.52,63.16,1566500,61.841579
"737",63.349998,64,63.040001,63.900002,1195800,62.566132
"738",64.760002,65.120003,64.449997,64.599998,995700,63.251522
"739",64.379997,64.5,64.080002,64.099998,870300,62.761951
"740",64.279999,64.309998,63.75,64,720000,62.664043
"741",64.139999,65.379997,63.509998,65.160004,1060600,63.799835
"742",64.68,65.650002,64.400002,65.519997,912900,64.152313
"743",65.220001,66.019997,64.970001,65.089996,1041200,63.731281
"744",65.599998,66.07,65.419998,65.459999,954500,64.093567
"745",65.25,66.010002,65.089996,65.980003,954700,64.602722
"746",66.099998,66.150002,65.169998,65.739998,931100,64.367722
"747",65.470001,65.660004,64.379997,65.260002,1281600,63.897739
"748",65.639999,65.790001,64.919998,65.300003,3160200,63.93692
"749",65.360001,65.580002,64.339996,64.470001,1342300,63.124229
"750",64.57,65.32,64.470001,65.309998,273400,63.946697
"751",65.260002,65.489998,64.809998,65.489998,522400,64.12294
"752",65.690002,65.690002,65.260002,65.589996,572400,64.220848
"753",65.57,65.709999,65,65.379997,633500,64.015236
"754",65.279999,65.669998,65.029999,65.339996,585500,63.97607
"755",65.5,65.809998,64.699997,65.809998,1070600,64.436256
"756",64.870003,65.5,64.550003,65.389999,739700,64.025032
"757",65.269997,65.889999,65.080002,65.889999,934700,64.514595
"758",65.519997,65.900002,65.419998,65.559998,1157600,64.191475
"759",65.839996,67.129997,65.690002,66.790001,1130700,65.395805
"760",67.190002,67.279999,66.379997,66.629997,859200,65.239136
"761",66.730003,67.120003,66.279999,66.959999,796300,65.562248
"762",67.18,68.129997,66.940002,68.099998,902600,66.678459
"763",68.269997,68.440002,67.629997,68.019997,767700,66.600128
"764",68.019997,69.25,67.870003,69.07,1128000,67.628204
"765",69.660004,70.160004,68.800003,69.599998,1102600,68.147148
"766",70,70.110001,69.309998,69.410004,1219300,67.961121
"767",69.230003,69.970001,69.150002,69.900002,1058600,68.440887
"768",70,70.849998,69.809998,69.980003,1069400,68.519218
"769",69.730003,70.779999,69.43,70.559998,830900,69.087097
"770",70.480003,70.629997,69.110001,69.510002,826200,68.059021
"771",68.230003,68.690002,67.010002,67.459999,2085000,66.051819
"772",68,68.400002,67.110001,67.889999,2675100,66.472839
"773",68.260002,68.879997,67.089996,67.260002,1724500,65.855995
"774",66.739998,71.779999,66.739998,71.010002,3575500,69.527718
"775",70.279999,70.669998,68.400002,68.709999,3051400,67.275726
"776",68.949997,70.099998,68.830002,68.980003,1845500,67.540085
"777",70.220001,71.459999,69.980003,71.239998,1153600,69.752907
"778",71.860001,72.309998,71.290001,72.059998,831600,70.555786
"779",72.5,72.5,71.330002,71.540001,976100,70.046646
"780",71.029999,71.32,70.440002,70.75,1132700,69.273132
"781",70.529999,71.769997,70.529999,71.730003,1018700,70.232689
"782",72.389999,72.720001,71.82,72.370003,1322900,70.859329
"783",72.669998,72.760002,72.010002,72.480003,831100,70.967026
"784",72.099998,73,71.860001,72.639999,1129700,71.123703
"785",72.57,73.279999,72.410004,72.989998,967800,71.466385
"786",72.660004,72.889999,72.199997,72.610001,1355100,71.094322
"787",72.760002,73.139999,72.199997,72.330002,741000,70.82016
"788",72.099998,73.269997,71.959999,72.989998,586600,71.466385
"789",72.529999,72.900002,70.720001,71.029999,1076300,69.547302
"790",68.620003,69.760002,68.330002,69.339996,1133000,67.892563
"791",69.660004,69.660004,66.739998,67.110001,1714500,65.709129
"792",67.519997,68.129997,64.800003,64.830002,1499900,63.476711
"793",63.380001,65.300003,62.25,62.299999,2096300,61.226185
"794",60.139999,62.529999,59.939999,61.75,2820000,60.685665
"795",62.27,63.669998,61.139999,63.669998,1904900,62.572567
"796",63.360001,65.459999,61.91,62.82,1592900,61.737228
"797",64.580002,67.199997,64.370003,67.18,2544500,66.022064
"798",65.040001,65.800003,63.189999,63.869999,1314100,62.769127
"799",61.509998,62.34,59.139999,60.419998,1496600,59.37859
"800",56.16,57.209999,55.5,56.169998,2749300,55.201839
"801",58.029999,59.43,56.040001,59.360001,1770300,58.336857
"802",57.439999,58.169998,54.610001,54.939999,1781900,53.993042
"803",51.41,52.34,47.619999,47.650002,2857900,46.828697
"804",50.169998,50.470001,44.759998,48.599998,2800800,47.762318
"805",43.959999,44.91,40.139999,40.900002,2285800,40.195038
"806",41.669998,44.220001,39.93,41.700001,2591400,40.981255
"807",38.470001,39.009998,34.130001,36.5,1708900,35.87088
"808",35.900002,38.830002,34.150002,37.720001,1792500,37.069855
"809",38.860001,39.68,36.299999,36.599998,2254000,35.969154
"810",36.040001,38.139999,33.900002,34.830002,1692700,34.229668
"811",36.990002,40.630001,36.810001,40.369999,898000,39.674179
"812",40.43,44.470001,39.189999,42.41,1208000,41.67902
"813",43.07,44.919998,42.509998,44.450001,1617300,43.683853
"814",42.560001,44.759998,41.470001,43.439999,1081700,42.691261
"815",43.220001,44.810001,41.73,44.509998,896700,43.742817
"816",44.060001,44.77,43.18,43.25,1801500,42.504536
"817",41.049999,41.93,38.98,39.380001,1583700,38.701237
"818",38.66,40.119999,37.189999,38.459999,1975300,37.797096
"819",38.360001,39.139999,35.209999,35.419998,2083400,34.809486
"820",37.529999,41.009998,37,40.619999,2269600,39.919868
"821",42.860001,45.52,42.860001,43.650002,2124800,42.897648
"822",44.209999,48.060001,43.560001,47.290001,1520700,46.474899
"823",48.27,51.82,48.029999,50.830002,2544100,49.953892
"824",50.07,50.639999,46.110001,46.860001,1378700,46.052311
"825",48.169998,48.299999,45.709999,46.150002,1502600,45.354553
"826",44.189999,44.630001,42.52,43.330002,1390800,42.58316
"827",42.709999,44.009998,41.439999,43.790001,2025600,43.035229
"828",47.049999,47.75,45.970001,46.599998,1469600,45.796795
"829",45,45.75,43.75,43.919998,1325600,43.162987
"830",42.5,43.09,41.799999,42.25,1164300,41.521774
"831",43.34,43.52,42.450001,43.080002,1676800,42.337467
"832",43.599998,45.299999,43.459999,43.799999,1205800,43.045055
"833",43.59,44.310001,42.950001,43.720001,1336500,42.966438
"834",44.259998,47.16,43.939999,46.82,1319000,46.013008
"835",48.290001,50.5,48.279999,49.66,1754600,48.804054
"836",51.450001,52.060001,50.880001,51.529999,1543800,50.641823
"837",50.509998,50.509998,47.599998,48.200001,3004400,47.369221
"838",52.099998,54.189999,50.740002,51.5,3004700,50.612339
"839",50.380001,51.27,49.919998,51.110001,1564500,50.229057
"840",51.669998,53.560001,51.669998,53.07,1550300,52.155277
"841",53.380001,53.810001,51.57,51.939999,1136300,51.044754
"842",52.59,54.23,52.59,53.830002,1370200,52.902184
"843",54.830002,56.200001,54.82,56.09,908700,55.123222
"844",55.099998,55.279999,53.66,54.200001,1087100,53.2658
"845",54.23,54.73,51.84,51.84,1040300,50.946476
"846",51.5,51.73,49.16,49.630001,1058400,48.77457
"847",48.59,51.650002,47.5,51.639999,1203500,50.749924
"848",51.009998,53.93,50.57,53.560001,1175000,52.636829
"849",56.860001,61.029999,56.299999,60.419998,2236700,59.37859
"850",59.950001,61,59.209999,59.59,1376000,58.562901
"851",60.52,61.68,60.18,60.529999,1487700,59.486691
"852",60.389999,61.810001,60.18,60.330002,1130600,59.290142
"853",60.470001,60.59,59.209999,60.540001,897200,59.496525
"854",63.18,63.779999,62.5,62.610001,946800,61.530846
"855",64.059998,64.540001,62.880001,64.220001,1277700,63.113094
"856",64.800003,65,60.91,61.130001,1086000,60.301712
"857",61.130001,61.330002,59.41,60.959999,1865400,60.13401
"858",60.990002,61.98,60.549999,61.380001,816200,60.548328
"859",61.25,61.689999,60.709999,61.029999,1682600,60.203064
"860",61.93,63.639999,61.93,63.119999,864600,62.264748
"861",62.48,63.740002,62.200001,63.720001,890800,62.856617
"862",66.169998,67.970001,65.209999,65.279999,1195100,64.395477
"863",65.25,66.639999,64.550003,64.760002,885000,63.88253
"864",63.41,64.379997,63.119999,63.330002,836900,62.471901
"865",63.07,63.450001,61.349998,62.310001,1199000,61.465721
"866",59.75,60.150002,57.529999,57.619999,1086100,56.839268
"867",60.540001,60.549999,56.09,58.400002,1240900,57.6087
"868",56.380001,61.369999,56.029999,61.34,1524800,60.508862
"869",63.830002,64,60.889999,63.560001,1457200,62.698784
"870",63.650002,64.410004,62.610001,62.68,1086300,61.830708
"871",62.009998,63.91,61.669998,62.549999,747300,61.702473
"872",63.830002,64.029999,60.470001,61.330002,1669600,60.499004
"873",60.91,62.400002,60,62.029999,968200,61.189518
"874",63.060001,63.200001,61.939999,62.669998,748700,61.820843
"875",61.700001,61.950001,59.200001,59.299999,935300,58.496502
"876",58.900002,61.740002,58.369999,61.650002,1444800,60.814667
"877",60.52,61.110001,59.759998,60.599998,2196000,59.778893
"878",61.48,63.029999,60.970001,62.880001,1176500,62.027996
"879",62.830002,64.400002,62.709999,63.93,1462100,63.063766
"880",64.300003,64.309998,61.939999,62.389999,758800,61.544636
"881",63.610001,64.709999,62.200001,62.689999,723600,61.840572
"882",64.449997,64.980003,64.080002,64.839996,784900,63.961449
"883",64.040001,64.550003,63.669998,63.73,723600,62.866482
"884",63.939999,65.349998,63.799999,65.120003,1210600,64.237656
"885",64.959999,65.360001,63.18,64.150002,1104100,63.280792
"886",64.559998,66,64.18,64.830002,1044000,63.951572
"887",65.239998,66.610001,64.160004,64.300003,804300,63.428764
"888",64.18,66.800003,64,66.709999,827600,65.806107
"889",67.989998,68.809998,66.739998,68.379997,838800,67.453476
"890",68.199997,69.300003,67.459999,69.07,832000,68.134117
"891",69.07,69.730003,68.57,69.169998,736400,68.232773
"892",68.980003,69.510002,68.720001,69.019997,572500,68.084808
"893",69.300003,69.809998,68.699997,69.150002,545100,68.213043
"894",68.709999,71.040001,68.709999,70.519997,1069000,69.564468
"895",70.709999,72.239998,70.360001,71,1240400,70.037979
"896",71,71.279999,70.089996,71,832800,70.037979
"897",71.190002,74.389999,71.190002,74.260002,1410200,73.253815
"898",73.690002,73.709999,72.169998,72.290001,1304400,71.310493
"899",72.589996,76.32,72.589996,75.949997,2077100,74.920898
"900",74.089996,78.25,74.089996,76.989998,1991500,75.946808
"901",76.220001,76.529999,74.510002,76.5,1344600,75.463448
"902",77,78.949997,76.099998,78.43,1216200,77.367302
"903",77.879997,78.120003,77.190002,77.580002,1180900,76.528824
"904",78.580002,79.220001,77.699997,78.440002,824700,77.377167
"905",78.480003,78.730003,77.690002,78.43,723300,77.367302
"906",78.360001,79.970001,78.220001,79.809998,890700,78.728592
"907",79.599998,81.150002,79.480003,81.019997,814100,79.922195
"908",81.889999,82.25,80.959999,81.089996,1612700,79.991257
"909",81.860001,83.489998,81.190002,83.010002,1381700,81.885246
"910",82.529999,83.790001,82.269997,83.330002,600300,82.200905
