"","MS.Open","MS.High","MS.Low","MS.Close","MS.Volume","MS.Adjusted"
"452",45.959999,47.84,45.529999,47.189999,22121900,43.184769
"453",46.91,47.490002,45.75,46.029999,14873900,42.123215
"454",46.07,46.73,45.639999,46.419998,14931200,42.480122
"455",46.43,46.720001,45.09,45.110001,11166700,41.281311
"456",44.02,44.810001,43.310001,44.52,15095300,40.741386
"457",44.790001,44.799999,43.330002,43.490002,15067400,39.798809
"458",43.959999,44.959999,43.950001,44.549999,13838500,40.768837
"459",43.77,44.52,43.25,43.970001,12997100,40.238068
"460",44.59,45.080002,43.290001,43.950001,12869800,40.219765
"461",44,44.59,43.560001,44.5,14780300,41.002964
"462",45.139999,46.34,45.110001,45.66,16928300,42.071808
"463",45.82,46.200001,45.450001,45.889999,8679900,42.283737
"464",46.5,46.950001,45.540001,45.950001,10478800,42.339016
"465",46.02,46.360001,45.630001,45.82,12318900,42.219231
"466",45.779999,46.07,45.290001,45.720001,10737300,42.127094
"467",46.189999,46.810001,45.630001,46.610001,9951200,42.947147
"468",46.330002,46.849998,46.200001,46.43,9484100,42.7813
"469",46.360001,46.439999,45.650002,45.73,10017900,42.136311
"470",45.52,45.849998,43.919998,44.130001,14302000,40.662041
"471",43.610001,45.130001,43.43,44.68,12346100,41.168819
"472",45.09,46.75,43.049999,43.849998,13265200,40.404041
"473",43.349998,44.470001,43.099998,44.299999,14057400,40.818684
"474",43.990002,44.34,43.470001,44.130001,9775000,40.662041
"475",44.169998,44.790001,44.040001,44.41,9856700,40.92004
"476",43.889999,44.009998,42.540001,43.099998,16035600,39.712986
"477",43.290001,44.23,43.150002,43.73,7961900,40.293476
"478",43.279999,43.610001,43.049999,43.080002,4822400,39.694557
"479",43.720001,44.700001,43.720001,44.279999,8862900,40.800247
"480",44.02,44.400002,43.830002,44.049999,8035900,40.588333
"481",44.290001,45.529999,43.669998,45.310001,12380800,41.749317
"482",44.900002,45.09,44.32,44.509998,9202900,41.012184
"483",44.380001,44.610001,43.91,44.389999,11282500,40.901608
"484",45.07,46.139999,45,45.41,15437000,41.841454
"485",45.049999,45.169998,42.32,43.119999,18401400,39.731415
"486",41.650002,42.73,40.98,42.610001,17552400,39.261497
"487",42.43,43.060001,40.950001,41.32,15499400,38.072872
"488",41.09,41.419998,39.560001,40.709999,16323200,37.510796
"489",41.52,41.880001,40.18,40.619999,13619400,37.427876
"490",41.110001,41.759998,40.799999,40.810001,14207600,37.602947
"491",40.880001,41.119999,40.330002,40.599998,15964600,37.409443
"492",40.07,40.939999,39.529999,39.639999,17332200,36.524887
"493",39.290001,40.66,39.02,39.599998,15786300,36.488033
"494",39.950001,40.82,39.639999,39.889999,14538300,36.755241
"495",39.900002,41.080002,38.84,39.299999,19412300,36.211605
"496",38.889999,39.66,38.560001,38.91,27520300,35.852253
"497",38.41,39.720001,37.490002,37.68,21528400,34.718914
"498",37.610001,38,36.740002,37.009998,11444400,34.101563
"499",37.279999,39.400002,36.779999,39.299999,16814200,36.211605
"500",38.48,39.77,38.330002,39.66,13897900,36.543324
"501",39.939999,40,38.939999,39.369999,12854200,36.276104
"502",39.669998,40.080002,39.07,39.650002,9518100,36.534103
"503",39.02,40.720001,38.759998,40.400002,10648000,37.22517
"504",40.220001,40.220001,39.25,39.68,13034500,36.561752
"505",40.5,41.580002,40.279999,41.299999,14371600,38.05444
"506",41.509998,42.16,40.98,41.709999,11812400,38.432213
"507",42.299999,42.41,41.080002,41.450001,11398200,38.19265
"508",41.91,42.209999,41.25,41.740002,9223000,38.459862
"509",41.380001,41.959999,41.240002,41.66,7560800,38.386147
"510",41.279999,41.869999,40.959999,41.740002,8191900,38.459862
"511",41.310001,42.790001,41.119999,42.48,12336300,39.141708
"512",42.209999,42.990002,42.029999,42.880001,11737000,39.510273
"513",44,45.110001,43.669998,44.490002,30530400,40.993752
"514",42.450001,43.18,41.610001,42.529999,47037200,39.187775
"515",43.02,43.77,42.560001,43.689999,20614400,40.256615
"516",42.419998,42.740002,41.93,42.41,20202400,39.077209
"517",42.52,42.619999,41.66,42.150002,15583900,38.837646
"518",41.950001,42.580002,41.84,42.049999,13421600,38.745499
"519",42.669998,43.25,42.549999,42.98,13422700,39.602413
"520",42.439999,42.73,42.060001,42.650002,10396600,39.298344
"521",42.529999,42.700001,42.110001,42.490002,9916400,39.150925
"522",42.349998,42.970001,42.07,42.790001,12347900,39.707706
"523",42.299999,42.669998,42.18,42.299999,11163400,39.252998
"524",42.299999,42.73,41.790001,41.82,13322100,38.807579
"525",41.900002,42.459999,41.68,42.459999,8715300,39.401478
"526",42.380001,42.560001,42.220001,42.450001,9971500,39.392197
"527",42.299999,42.849998,42.09,42.380001,9744000,39.32724
"528",42.110001,42.18,41.040001,41.48,12745400,38.492065
"529",41.029999,41.34,40.119999,40.810001,13993900,37.870331
"530",41,41.080002,40.189999,40.209999,17058300,37.313545
"531",40.650002,41.5,40.650002,41.150002,12400800,38.185837
"532",41.5,42.029999,41.16,41.189999,9528300,38.22295
"533",40.810001,41.529999,40.279999,40.720001,10414200,37.786812
"534",41.16,42.080002,41.130001,41.990002,13289700,38.965328
"535",41.580002,42.279999,41.43,42.16,9401700,39.123085
"536",42.09,42.48,42.02,42.419998,10031600,39.364353
"537",42.389999,42.52,41.689999,41.959999,9603600,38.937485
"538",42.049999,42.240002,41.599998,41.790001,10132100,38.779736
"539",42.130001,42.860001,42.110001,42.189999,10804700,39.150921
"540",41.98,42.68,41.630001,42.41,10404400,39.355072
"541",42.470001,42.709999,42.25,42.560001,6916600,39.49427
"542",42.490002,42.619999,41.84,41.98,12299900,38.956051
"543",42.349998,42.869999,42.349998,42.5,12336100,39.438595
"544",42.549999,43.099998,41.799999,42,12115100,38.974606
"545",41.98,42.040001,41.189999,41.900002,10449100,38.881805
"546",41.830002,42.09,41.59,41.619999,7062700,38.621983
"547",41.32,41.349998,40.630001,41.169998,12502100,38.204395
"548",40.580002,41.5,40.400002,41.360001,11748400,38.380703
"549",41.700001,42.209999,41.66,41.849998,7191600,38.835411
"550",41.950001,42.189999,41.82,42.029999,7204400,39.002449
"551",42.400002,42.650002,42.200001,42.41,9269000,39.355072
"552",42.299999,42.919998,42.299999,42.689999,8351200,39.614899
"553",42.68,43.470001,42.540001,43.330002,18992600,40.208801
"554",43.470001,44.209999,43.470001,44.029999,10305900,40.858376
"555",44.619999,44.889999,43.880001,43.950001,12548500,40.784149
"556",43.740002,43.799999,42.93,43.029999,15078500,39.93042
"557",42.59,43.630001,42.200001,43.130001,14576200,40.023216
"558",42.560001,42.720001,41.279999,41.720001,25416800,38.714779
"559",41.709999,41.93,40.91,41.25,14504100,38.278637
"560",41.709999,42.23,41.34,41.880001,9615400,38.863251
"561",41.82,42.049999,41.290001,41.369999,11251600,38.389984
"562",41.490002,41.970001,41.380001,41.93,8397000,38.909649
"563",42.48,42.630001,41.970001,42.200001,11811400,39.160202
"564",42.779999,43.950001,42.75,43.529999,25813300,40.394394
"565",43.43,43.889999,43.209999,43.700001,13101200,40.552151
"566",44.25,44.639999,44.040001,44.380001,11712100,41.183174
"567",44.330002,45.240002,44.330002,44.93,9119900,41.693554
"568",45.130001,45.380001,44.73,44.900002,8633900,41.665718
"569",44.650002,44.990002,44.360001,44.98,10898900,41.739944
"570",44.650002,44.669998,43.950001,44.259998,7436200,41.071812
"571",44.32,44.619999,44.099998,44.450001,6703400,41.248131
"572",44.740002,45.080002,44.470001,44.799999,7872700,41.57291
"573",45.889999,47.07,45.869999,46.689999,21641900,43.326771
"574",46.470001,46.790001,45.919998,46.080002,11669000,42.760715
"575",46.380001,47.09,46.189999,47.02,13358600,43.633003
"576",47.849998,48.549999,47.130001,48.259998,19610000,44.783676
"577",47.790001,48.139999,47.290001,47.549999,19906500,44.124825
"578",47.369999,47.450001,46.98,47.290001,7042100,43.88356
"579",47.09,47.450001,46.849998,47.349998,8163700,43.939228
"580",47.130001,47.610001,47.049999,47.380001,9042500,43.967064
"581",47.209999,47.740002,47.009998,47.290001,5585900,43.88356
"582",47.400002,47.919998,47.23,47.889999,7661100,44.440331
"583",47.849998,48.669998,47.75,48.459999,9702200,45.25275
"584",48.5,48.619999,47.860001,48.25,8104600,45.056652
"585",48.200001,48.619999,47.41,47.57,9056300,44.421654
"586",47.669998,48.029999,47.400002,47.810001,7680500,44.645775
"587",48.029999,48.490002,47.82,48.060001,5829700,44.87923
"588",46.970001,47.860001,46.84,47.709999,6310000,44.552391
"589",47.139999,47.200001,46.25,46.709999,10365100,43.618568
"590",46.509998,47.189999,46.470001,46.529999,7340300,43.450485
"591",45.91,46.490002,45.490002,46.450001,8102300,43.37579
"592",46.25,46.419998,45.709999,46.34,9749200,43.273064
"593",45.200001,45.27,43.939999,44.18,16506200,41.256016
"594",44.18,44.59,43.98,44.009998,17302200,41.097271
"595",43.279999,44.279999,42.860001,43.900002,10703100,40.994549
"596",44.060001,44.720001,43.919998,44.279999,9305000,41.349396
"597",43.52,44.32,43.5,43.880001,8411700,40.975872
"598",43.490002,44.16,43.330002,43.869999,8951600,40.966534
"599",44.240002,44.529999,44.139999,44.389999,5936200,41.45211
"600",44.110001,44.299999,43.43,43.490002,10109600,40.611683
"601",42.75,42.82,42.150002,42.709999,13128900,39.883305
"602",43.029999,43.200001,42.689999,42.959999,6172300,40.11676
"603",42.849998,43.07,42.16,42.169998,10539500,39.37904
"604",41.740002,42.240002,41.57,42.189999,9808700,39.39772
"605",42.459999,42.630001,41.529999,41.830002,7797200,39.06155
"606",41.110001,41.279999,40.599998,40.689999,11328600,37.996998
"607",40.709999,41.09,40.43,40.73,10133200,38.034348
"608",41.43,42.57,41.380001,42.48,11860900,39.668533
"609",42.5,42.669998,41.950001,42.43,6421300,39.621845
"610",42.25,42.990002,42.150002,42.810001,5741500,39.976688
"611",42.669998,43.07,42.580002,42.700001,7546200,39.87397
"612",43.240002,43.84,43.200001,43.290001,8693100,40.424915
"613",43.77,44.18,43.41,43.669998,10654600,40.779766
"614",43.439999,43.439999,42.540001,42.619999,8073800,39.799263
"615",42.68,43.220001,42.540001,42.950001,7530900,40.107426
"616",43.189999,43.220001,42.509998,42.82,7102600,39.986027
"617",42.73,43.080002,42.439999,42.509998,5658700,39.696537
"618",42.57,43.810001,42.439999,43.34,10094500,40.471611
"619",43.700001,43.91,43.110001,43.139999,8034300,40.284847
"620",43.599998,43.950001,42.990002,43.459999,9922800,40.583668
"621",43.580002,44.169998,43.439999,43.580002,18450800,40.695732
"622",43.5,43.900002,42.990002,43.07,8141400,40.219479
"623",42.970001,43,42.240002,42.66,10232900,39.836613
"624",42.779999,43.290001,42.75,42.990002,7826400,40.144775
"625",43.299999,43.650002,43.080002,43.490002,7459800,40.611683
"626",44.200001,44.57,43.740002,43.810001,15445600,40.910507
"627",44.59,45.060001,43.52,43.950001,12197700,41.041241
"628",43.700001,43.93,43.400002,43.830002,8234800,40.929176
"629",43.950001,44.150002,43.82,43.990002,4470800,41.078583
"630",44.490002,44.82,44.07,44.209999,6276000,41.284031
"631",43.59,43.959999,43.290001,43.490002,7060200,40.611683
"632",43.080002,43.869999,43.02,43.779999,5941900,40.882488
"633",43.759998,43.98,43.240002,43.310001,5311000,40.443596
"634",43.490002,44.330002,43.380001,44.18,8799200,41.256016
"635",44.549999,44.900002,44.380001,44.869999,9565700,41.900349
"636",45.009998,45.009998,44.290001,44.43,7870700,41.489471
"637",44.799999,45.060001,44.27,44.43,10170900,41.489471
"638",44.259998,44.32,43.66,43.77,9131800,40.87315
"639",43.669998,44.52,43.509998,44.43,11185800,41.489471
"640",44.349998,44.709999,44.330002,44.389999,10083600,41.45211
"641",44.220001,44.599998,43.939999,44.5,7091800,41.554836
"642",44.77,45.290001,44.77,45.099998,9859600,42.115131
"643",44.889999,45.709999,44.860001,45.5,8092200,42.488651
"644",45.5,45.57,44.599998,44.869999,8733800,41.900349
"645",44.990002,45.77,44.91,45.740002,8321000,42.712765
"646",45.639999,45.73,45.07,45.23,8667000,42.236519
"647",44.610001,44.849998,44.169998,44.669998,7339100,42.038891
"648",44.700001,44.990002,44.279999,44.560001,8317100,41.935375
"649",44.419998,44.740002,42.689999,42.93,12963900,40.401382
"650",42.73,42.75,41.240002,42.119999,16089900,39.639091
"651",40.93,41,39.939999,40.490002,15311100,38.105095
"652",40.950001,41.330002,40.470001,41.220001,10481200,38.792103
"653",40.27,40.66,39.470001,40.560001,14108500,38.170975
"654",41.009998,41.459999,40.639999,41.27,9884400,38.839153
"655",40.990002,41.82,40.650002,41.5,11011400,39.055614
"656",40.77,40.900002,40.16,40.360001,8775000,37.982758
"657",40.389999,41.330002,40.080002,40.689999,10896700,38.29332
"658",39.57,39.57,38.84,39.330002,17133400,37.013424
"659",39.43,39.59,38.759998,39.099998,10818600,36.796974
"660",39.529999,40.189999,39.419998,39.939999,9742800,37.587494
"661",40.740002,40.830002,40.23,40.369999,7803000,37.992168
"662",40.040001,40.290001,39.830002,39.900002,11350000,37.549858
"663",40.48,40.529999,39.830002,39.939999,9876100,37.587494
"664",40.360001,40.419998,39.919998,40.27,8126000,37.898056
"665",40.049999,40.400002,39.110001,39.330002,12310800,37.013424
"666",39.84,40.27,39.700001,40.16,10408600,37.794537
"667",40.25,40.34,39.450001,39.790001,8742900,37.446327
"668",39.400002,40.700001,39.349998,40.380001,9881900,38.001583
"669",40.889999,41.5,40.869999,41.290001,12191900,38.857979
"670",41.68,41.869999,41.299999,41.490002,7427000,39.0462
"671",41.040001,41.09,40.349998,40.990002,8675300,38.575653
"672",41.439999,41.689999,41.299999,41.529999,6829900,39.083843
"673",42.299999,43.110001,42.299999,42.470001,8101600,39.968483
"674",42.470001,42.549999,42.009998,42.18,7012700,39.69556
"675",42.540001,43.490002,42.540001,43.110001,11888800,40.570782
"676",43.279999,43.810001,43.060001,43.580002,12292700,41.0131
"677",43.740002,43.939999,43.209999,43.939999,9877900,41.351887
"678",43.509998,44.439999,43.380001,44.32,13254300,41.709507
"679",44.950001,45.450001,44.73,45.16,11364500,42.500031
"680",44.490002,45.049999,44.349998,44.75,6289800,42.114182
"681",44.5,44.5,43.549999,44.209999,9768500,41.605988
"682",43.91,44.490002,43.650002,44.360001,8283800,41.747158
"683",44.209999,44.470001,43.91,44.02,6403500,41.427181
"684",44.220001,44.599998,43.630001,43.669998,22404600,41.09779
"685",43.27,43.779999,42.939999,43.560001,7114600,40.994274
"686",43.77,43.77,42.369999,42.540001,11246400,40.034355
"687",42.349998,43.16,42.349998,43.040001,6909400,40.504906
"688",42.959999,43.009998,42.580002,42.619999,5343800,40.109642
"689",42.959999,43.18,42.5,42.84,8005200,40.316677
"690",43.07,43.200001,42.580002,42.669998,6213700,40.156693
"691",42.509998,42.650002,41.25,41.380001,13437200,38.94268
"692",41.040001,41.09,40.09,40.23,12052500,37.860416
"693",40.049999,40.299999,39.299999,40.25,12293600,37.879238
"694",40.34,40.82,40.18,40.779999,5631400,38.378017
"695",40.599998,41.110001,40.549999,40.68,6323600,38.283913
"696",40.049999,40.200001,39.689999,39.82,8309000,37.474564
"697",40.189999,40.650002,40.029999,40.439999,8955700,38.058048
"698",40.860001,41.41,40.75,41.049999,8207100,38.632111
"699",42,42.59,41.900002,41.93,14914600,39.460285
"700",41.77,42.310001,41.68,42.25,6644500,39.761436
"701",42.389999,42.919998,41.91,42.529999,10112800,40.024944
"702",42.59,43.150002,42.450001,42.790001,10088900,40.26963
"703",44.369999,44.5,43.439999,43.439999,17965100,40.88134
"704",43.529999,43.860001,43.23,43.66,10493900,41.088387
"705",44.080002,45.09,44.080002,44.98,14244800,42.330635
"706",44.849998,45.619999,44.57,45.380001,12366600,42.707069
"707",45.130001,45.93,45.099998,45.91,8328000,43.20586
"708",46,46.130001,45.509998,45.759998,7469800,43.06469
"709",45.700001,46.459999,45.610001,46.369999,9576400,43.638756
"710",46.490002,47.16,46.470001,46.84,10276000,44.081074
"711",46.529999,46.93,46.529999,46.830002,7773600,44.071667
"712",46.259998,46.290001,45.830002,46.259998,7101400,43.863064
"713",45.950001,46.259998,45.330002,46.049999,9414100,43.663944
"714",46.52,47.400002,46.459999,47.330002,9765900,44.877621
"715",47.990002,49,47.880001,48.830002,15965900,46.299908
"716",48.970001,49.889999,48.68,48.75,13894100,46.224049
"717",48.740002,48.799999,48.240002,48.560001,7872400,46.043896
"718",49.119999,49.580002,48.57,48.66,14501500,46.138706
"719",48.639999,49.150002,48.290001,49.150002,7966500,46.603325
"720",48.860001,49.389999,48.709999,49.09,7107500,46.546432
"721",49.07,49.209999,48.77,49.009998,6400700,46.470573
"722",48.52,48.580002,48.189999,48.389999,7022000,45.882702
"723",48.32,48.720001,48.209999,48.610001,5836600,46.091305
"724",48.869999,49.16,48.720001,48.990002,6439000,46.451618
"725",48.84,49.09,48.560001,49.029999,6446900,46.48954
"726",49.220001,49.599998,49.209999,49.330002,6980100,46.773998
"727",48.959999,49.110001,48.389999,49.099998,9138700,46.555912
"728",49.25,49.34,48.73,48.84,8353600,46.309391
"729",48.939999,49.259998,48.82,49.25,6609800,46.698143
"730",49.349998,49.98,49.32,49.959999,8461000,47.371349
"731",49.919998,49.93,49.07,49.41,10360600,46.849857
"732",49.630001,49.869999,49.5,49.779999,8614000,47.20068
"733",49.700001,49.720001,49.369999,49.48,4138400,46.916225
"734",49.580002,49.959999,49.060001,49.080002,8117100,46.536949
"735",48.41,48.439999,47.439999,48.110001,12217700,45.617203
"736",48.360001,49.09,48.169998,48.84,8608400,46.309391
"737",49.139999,49.259998,48.950001,49.07,6680700,46.527462
"738",49.84,50.240002,49.73,49.799999,9487300,47.219643
"739",49.529999,49.900002,49.43,49.599998,6382300,47.03001
"740",49.529999,49.93,49.27,49.669998,10009600,47.096382
"741",49.66,49.790001,49.419998,49.450001,6296300,46.887779
"742",49.650002,50.869999,49.470001,50.689999,11553400,48.063522
"743",50.740002,51.150002,50.139999,50.240002,10191200,47.636845
"744",50.77,51.119999,50.599998,50.720001,11007500,48.091976
"745",50.82,51.220001,50.77,50.900002,10446000,48.26265
"746",51,51.119999,50.639999,50.66,9513000,48.03508
"747",50.650002,51,50.549999,50.860001,9222000,48.22472
"748",51.439999,51.439999,50.66,50.689999,18742900,48.063522
"749",50.91,51.099998,50.709999,50.720001,6547600,48.091976
"750",50.830002,50.93,50.57,50.689999,2087800,48.063522
"751",50.970001,51.290001,50.860001,51.110001,5517400,48.461765
"752",51.330002,51.330002,50.93,51.09,4116900,48.442806
"753",51.360001,51.380001,50.919998,50.959999,4532800,48.319534
"754",50.959999,51.130001,50.740002,51.119999,5131600,48.471249
"755",51.200001,52.060001,51.169998,52.040001,7808000,49.343578
"756",51.220001,51.450001,50.830002,51.200001,6706000,48.547104
"757",50.669998,51.040001,50.459999,51.02,7476700,48.376431
"758",51.040001,51.189999,50.709999,50.919998,4538100,48.281605
"759",50.959999,51.790001,50.900002,51.57,6185200,48.897926
"760",52.169998,52.25,51.82,52.060001,7308000,49.362541
"761",52.150002,52.470001,51.919998,52.209999,7686800,49.504776
"762",52.209999,52.779999,52.07,52.779999,8334200,50.045231
"763",53.060001,53.25,52.68,52.860001,9602000,50.121094
"764",52.48,52.939999,52.110001,52.939999,11342500,50.196945
"765",56.049999,57.360001,55.650002,56.439999,34590700,53.515591
"766",56.259998,57.57,56.18,57.509998,15403900,54.530159
"767",55.880001,56.48,55.18,55.919998,20833900,53.022541
"768",56.18,56.509998,55.849998,55.860001,10276800,52.965649
"769",55.220001,55.650002,54.799999,55.529999,10064500,52.65274
"770",55.529999,55.610001,54.099998,54.549999,9752000,51.723522
"771",53,53.689999,52.860001,53.110001,10649100,50.358139
"772",53.799999,54.439999,53.380001,54.02,9232900,51.220989
"773",54.48,54.549999,53.68,53.68,9027800,50.898605
"774",52.610001,53.860001,52.400002,53.82,8685900,51.366264
"775",53.200001,53.279999,51.889999,52.259998,11286900,49.877384
"776",52.639999,53.59,52.580002,52.599998,8375100,50.201881
"777",53.75,54.599998,53.73,54.02,9375100,51.557144
"778",54.860001,55.150002,54.380001,54.990002,8237500,52.482922
"779",55.43,55.490002,54.610001,55.009998,6976900,52.502007
"780",54.610001,55.110001,54.419998,55.029999,7588000,52.521099
"781",54.68,55.360001,54.619999,55.349998,5115100,52.826508
"782",55.740002,56.25,55.689999,55.779999,7120800,53.236897
"783",56.220001,56.66,56.110001,56.18,7130000,53.618668
"784",55.799999,55.990002,55.5,55.93,5718400,53.380062
"785",55.900002,56.119999,55.540001,55.84,4579300,53.294167
"786",55.799999,55.959999,54.939999,55.52,6897800,52.988758
"787",55.860001,56.43,55.490002,56.310001,6075300,53.742741
"788",54,55.509998,53.59,53.75,58533500,51.299454
"789",53.5,53.59,52.09,52.419998,29536400,50.03009
"790",50.310001,50.490002,49.209999,49.68,28670400,47.415016
"791",49.98,50.150002,47.560001,48.029999,25568400,45.840237
"792",48.220001,48.549999,46.889999,47.240002,22286100,45.086258
"793",45.740002,47.209999,45.16,45.41,26815200,43.339684
"794",43.869999,45.549999,43.689999,45.029999,36978800,42.977005
"795",45.110001,46.48,44.400002,46.48,23234100,44.360905
"796",46.369999,46.919998,43.860001,44.400002,30206600,42.375736
"797",45.16,45.32,44.209999,45.240002,21938100,43.177441
"798",43.509998,43.939999,42.139999,42.59,23950200,40.648254
"799",40.509998,42.240002,40.34,41.84,30898400,39.932449
"800",36.849998,39.02,36.849998,37.5,28177500,35.790314
"801",39.810001,39.990002,37.049999,39.5,27111000,37.699131
"802",38.23,38.860001,36.439999,36.869999,27376200,35.189041
"803",33.91,34.91,31.209999,31.309999,27964600,29.882526
"804",34.27,37.52,33.07,37.5,33305100,35.790314
"805",31.07,35.27,30.360001,31.65,26789900,30.207027
"806",32.369999,35.119999,30.110001,33.790001,27047400,32.24947
"807",31.34,32.84,27.200001,30.75,27603000,29.348063
"808",30.35,32.900002,28.74,30.92,23929600,29.510307
"809",31.25,31.450001,29.190001,29.67,27472500,28.317297
"810",29.15,29.790001,27.76,27.809999,26401000,26.542099
"811",30.09,33.380001,29.4,33.220001,25905500,31.70545
"812",33.900002,35.48,32.25,33.990002,27198500,32.440342
"813",33.799999,36.849998,33.330002,35.709999,26422500,34.081924
"814",33.639999,34.73,33.119999,34.009998,33375400,32.459427
"815",33.529999,35.34,32.970001,34.84,18046400,33.251591
"816",34.529999,35.290001,33.720001,34,17122600,32.449886
"817",31.68,32.41,31.16,31.620001,23755100,30.178398
"818",31.34,34,31.25,33.900002,21656000,32.354443
"819",33.560001,34.299999,32.860001,33.849998,16926500,32.306725
"820",35.93,37.5,35.75,37.009998,18788700,35.322655
"821",39.66,39.66,36.860001,36.939999,19536700,35.255844
"822",37.709999,39.779999,37.450001,39.369999,15376700,37.575058
"823",40.259998,41.849998,40.18,41.080002,21902200,39.2071
"824",40.880001,41,39.25,39.580002,13369900,37.775486
"825",40.509998,40.77,38.369999,39.860001,14471900,38.042717
"826",38.209999,39.41,37.59,38.400002,15590100,36.649284
"827",37.860001,38.82,37.07,38.360001,27913000,36.611111
"828",39.549999,40.099998,38.189999,39.09,25074500,37.307827
"829",38.189999,39.540001,37.82,38.360001,16573800,36.611111
"830",37.299999,38.139999,36.560001,36.950001,14134900,35.265396
"831",37.869999,38.18,37.439999,37.810001,10449000,36.086182
"832",38.099998,38.389999,37.279999,37.470001,8694800,35.761684
"833",37.970001,38.189999,37.259998,37.970001,8567500,36.238888
"834",38.639999,39.549999,38.330002,39.310001,11619400,37.517796
"835",40.57,41.380001,39.84,40.130001,12778400,38.300411
"836",41.099998,41.360001,40.549999,40.790001,15880400,39.272842
"837",39.900002,40.110001,39,39.43,13431700,37.963428
"838",38.349998,38.720001,37.91,38.400002,12806200,36.971741
"839",38,38.220001,37.169998,38.09,13985100,36.673267
"840",38.98,39.310001,37.900002,37.98,8951200,36.567356
"841",38.470001,38.630001,37.049999,37.299999,7817800,35.912651
"842",37.759998,39.139999,37.759998,38.810001,9348900,37.366489
"843",39.509998,40.169998,39.200001,40.080002,12096400,38.589256
"844",39.380001,40.060001,39.299999,39.830002,10106400,38.348553
"845",39.970001,40.07,38.349998,38.419998,13605600,36.99099
"846",38.150002,38.279999,36.599998,36.990002,11565900,35.614189
"847",36.259998,37.970001,35.529999,37.810001,14986600,36.403683
"848",37.259998,37.810001,37.02,37.290001,9175800,35.903027
"849",38.919998,40.650002,38.68,40.279999,14722400,38.781815
"850",40.099998,40.549999,39.290001,39.330002,8895500,37.867149
"851",40.07,41.25,40.040001,41.060001,12031600,39.532799
"852",40.77,40.93,39.84,40.299999,9654200,38.801064
"853",40.23,40.540001,39.799999,40.130001,6468900,38.637394
"854",41.869999,43.790001,41.549999,43.689999,19709900,42.06498
"855",45.779999,46.919998,45.310001,46.860001,25892400,45.117073
"856",47.25,47.32,44.279999,44.400002,17615900,42.748573
"857",44.009998,44.790001,43.52,44.200001,13102100,42.556007
"858",44.52,45.07,43.950001,44.700001,8649500,43.037415
"859",45.18,46.259998,44.880001,45.580002,11179200,43.884686
"860",46.98,47.490002,46.439999,46.91,11253500,45.165211
"861",46.709999,48.75,46.689999,48.689999,15279600,46.879009
"862",51.299999,51.849998,49.240002,49.529999,17976100,47.687767
"863",50.52,50.68,49.380001,50.150002,12150300,48.284702
"864",48.720001,50.689999,48.57,50.400002,15090400,48.52541
"865",50.029999,50.5,48.610001,48.689999,14770900,46.879009
"866",46.130001,47.200001,44.439999,44.57,17961900,42.912254
"867",46.759998,46.950001,45.119999,46.279999,14093100,44.558647
"868",44.66,47.849998,44.599998,47.400002,14758800,45.636993
"869",49.439999,49.599998,46.91,48.560001,13551500,46.753845
"870",48.700001,48.779999,47.66,47.759998,8674400,45.983601
"871",47.119999,48.380001,46.970001,47.580002,9825200,45.810295
"872",48.459999,48.68,46.709999,46.93,20962700,45.184471
"873",46.799999,47.610001,46.549999,47.380001,11657400,45.617733
"874",48.27,48.48,47.610001,47.889999,9672600,46.108761
"875",47.59,47.650002,46.419998,46.950001,12806200,45.203724
"876",46.709999,48.860001,46.540001,48.790001,15014300,46.975288
"877",48.299999,48.369999,46.610001,47.049999,20082500,45.300007
"878",47.57,47.799999,46.650002,47.240002,9380800,45.482944
"879",47.060001,48.529999,47.060001,48.299999,11894300,46.50351
"880",48.41,49.080002,47.25,47.610001,11363800,45.83918
"881",48.860001,49.029999,47.68,47.790001,7488800,46.012482
"882",48.869999,49.369999,48.700001,48.82,10649600,47.004173
"883",48.52,48.549999,47.389999,47.490002,8750700,45.723648
"884",47.630001,48.990002,47.279999,48.91,12322200,47.090824
"885",48.799999,49.049999,47.02,47.509998,9119900,45.742897
"886",47.59,49.880001,47.52,49.799999,13386000,47.947727
"887",51.029999,51.029999,49.880001,50.220001,14904000,48.3521
"888",50.27,50.580002,48.91,50.5,16075600,48.621685
"889",52.490002,52.490002,50.459999,51.349998,17424200,49.440071
"890",51.580002,53.509998,51.34,52.639999,25026800,50.682091
"891",52.779999,53.009998,51.98,52.41,16263800,50.460644
"892",51.759998,52.07,51.349998,51.860001,10423600,49.931107
"893",52.099998,52.450001,51.52,52.380001,11951200,50.431763
"894",52,52.349998,50.990002,51,13604000,49.103092
"895",50.990002,51.25,50.310001,50.560001,13527000,48.679451
"896",50.560001,50.799999,50.07,50.18,6860800,48.313587
"897",49.91,51.57,49.73,51.32,12087100,49.411186
"898",50.830002,51.220001,50.209999,50.259998,7287900,48.390614
"899",50.27,50.66,49.880001,50.59,8074300,48.708344
"900",49.360001,49.360001,48.549999,48.950001,9410100,47.457668
"901",49.02,49.029999,48.27,48.880001,9669900,47.389805
"902",49.220001,49.91,48.720001,49.459999,9912400,47.952118
"903",49.5,49.77,49.080002,49.259998,6445200,47.758217
"904",49.59,49.959999,49.439999,49.77,6636100,48.25267
"905",49.830002,49.98,49.240002,49.450001,5701100,47.942425
