"","TGT.Open","TGT.High","TGT.Low","TGT.Close","TGT.Volume","TGT.Adjusted"
"449",84.089996,85.760002,83.769997,84.610001,5128900,78.631889
"450",84.559998,85.309998,84.32,84.599998,3345500,78.622604
"451",85.139999,86.07,84.550003,85.809998,2691700,79.747108
"452",85.559998,85.949997,83.540001,84.419998,4191800,78.45533
"453",83.589996,84.580002,82,83.360001,4242600,77.47023
"454",83.730003,83.769997,81.919998,82.019997,5464400,76.224899
"455",82.5,83.779999,82.5,83.230003,3420200,77.349426
"456",81.279999,82.949997,81.07,82.669998,4517500,76.828972
"457",82.589996,84.300003,82.110001,82.269997,5098800,76.45723
"458",83.18,84.580002,82.650002,83.830002,5311600,77.907013
"459",83.720001,84.260002,81.809998,81.940002,6128800,76.150566
"460",82.779999,85.519997,82.510002,84.099998,5353000,78.157951
"461",84.800003,86.470001,84.550003,85.769997,5767600,79.709946
"462",86.470001,86.470001,83.519997,83.629997,6674200,77.721146
"463",83.510002,84.379997,82.980003,84.230003,4388600,78.278755
"464",84.760002,85.669998,83.459999,84.410004,3637600,78.446037
"465",84.559998,85.519997,84.110001,85.349998,3670700,79.319611
"466",85.440002,85.669998,84.93,85.589996,3837700,79.542656
"467",87.510002,87.660004,85.760002,86.760002,6778300,80.630005
"468",87,87.860001,86.790001,87.599998,4477900,81.41066
"469",87.440002,87.93,86.669998,86.940002,3490000,80.797287
"470",87.169998,87.290001,85.239998,85.470001,4720800,79.431137
"471",85.620003,85.980003,83.940002,84.32,4328400,78.362404
"472",84.519997,85.599998,82.610001,83.129997,5625500,77.256462
"473",82.849998,82.849998,80.07,80.760002,7119000,75.053932
"474",79.449997,80.160004,78.209999,79.68,8260900,74.05024
"475",79.93,80.400002,77.559998,77.790001,9144000,72.293785
"476",67.989998,71.5,66.120003,69.029999,20866400,64.684898
"477",70,70.25,68.080002,69.260002,11724700,64.900421
"478",69.190002,69.370003,67.209999,67.349998,5652600,63.110634
"479",68.07,69.339996,68.07,69.25,10028800,64.891029
"480",69.089996,71.989998,68.68,71.379997,13392500,66.886963
"481",71.389999,71.889999,69.82,71.879997,8457200,67.355492
"482",71.449997,71.540001,69.760002,71.169998,6718400,66.690193
"483",70.940002,71.669998,70.339996,70.959999,7100400,66.493401
"484",72.43,72.639999,70.809998,72.339996,7747600,67.786522
"485",72.059998,72.480003,68.5,69.309998,9762000,64.947266
"486",68.699997,69.599998,67.349998,69.540001,6304400,65.162788
"487",69.169998,69.870003,67.330002,67.809998,5471500,63.541664
"488",67.760002,68.529999,66.57,68.32,5750900,64.019585
"489",68.739998,68.809998,66.07,66.779999,5756500,62.576511
"490",67.849998,68.32,67.25,67.790001,5451300,63.522934
"491",67.419998,68.669998,65.959999,66.68,5866800,62.482807
"492",66.199997,67.919998,66.019997,67.169998,6471700,62.941963
"493",66.699997,66.709999,63.759998,64.32,8576400,60.271358
"494",64.720001,65.779999,64.57,65.309998,7074300,61.199047
"495",65.839996,65.949997,62.470001,62.830002,6705300,58.875153
"496",62.650002,63.330002,60.740002,61.700001,8216200,57.816273
"497",61.77,63.509998,60.810001,61.130001,8825100,57.282158
"498",60.709999,62.709999,60.150002,61.549999,3623400,57.67572
"499",62.400002,65.230003,61.990002,65.110001,6157300,61.011639
"500",64.370003,64.889999,62.16,64.709999,5706000,60.636806
"501",65.18,65.879997,64.43,64.959999,4193200,60.871082
"502",65.330002,66.18,65.220001,66.089996,4178500,61.929955
"503",65.059998,66.849998,64.760002,66.440002,4549300,62.257915
"504",66.129997,66.629997,65.410004,65.529999,4562200,61.405197
"505",66.239998,66.879997,65.449997,66.43,4825900,62.248554
"506",66.809998,69.879997,66.809998,69.68,7630600,65.293983
"507",70.18,70.480003,68.309998,69.610001,6756000,65.228378
"508",69.379997,70.980003,68.779999,70.290001,6025100,65.865578
"509",67.949997,68.330002,66.529999,68.290001,13913700,63.991486
"510",68.300003,70.040001,68.059998,69.610001,5025900,65.228378
"511",69.150002,69.849998,68.629997,68.839996,4568000,64.506851
"512",68.760002,68.760002,67.800003,68.209999,3770000,63.9165
"513",68.059998,68.629997,67.599998,67.849998,4888700,63.579163
"514",67.510002,69.660004,67.169998,69.370003,4133200,65.003494
"515",69.970001,70.879997,69.830002,70.68,4484100,66.231041
"516",70.379997,71.040001,69.660004,70.279999,5763900,65.856216
"517",70.839996,71.449997,69.330002,70.32,4446600,65.893692
"518",70.550003,70.900002,69.82,70.610001,4057000,66.165443
"519",71.050003,72.440002,70.940002,72.389999,5544200,67.833397
"520",72.019997,72.220001,71.209999,72.120003,3511100,67.580399
"521",72.120003,72.190002,71.300003,71.699997,3320600,67.186829
"522",72.300003,72.650002,71.309998,72.330002,3789300,67.777176
"523",72.309998,73.07,72.07,73,6699400,68.404991
"524",73.099998,73.099998,70.459999,71.169998,5916200,66.690193
"525",71.209999,72.559998,70.809998,72.440002,3622300,67.880249
"526",72.709999,73.050003,72.25,72.769997,3526200,68.189461
"527",72.629997,72.739998,71.870003,72.510002,3399300,67.945839
"528",72.040001,72.540001,71.480003,71.860001,3711600,67.336761
"529",71.699997,72.18,70.739998,70.879997,4146200,66.418434
"530",70.779999,70.790001,69.07,70.150002,6661000,65.73439
"531",70.699997,71.18,70.260002,70.410004,4505500,65.978035
"532",70.610001,72.760002,69.970001,72.57,7186900,68.002068
"533",71.730003,72.989998,71.110001,72.18,4624800,67.636604
"534",72.559998,73.379997,72.220001,72.839996,3835800,68.255058
"535",72.93,73.709999,72.019997,73.300003,6868000,69.294968
"536",73.43,73.629997,72.489998,72.709999,5005600,68.737206
"537",72.760002,72.970001,71.68,72.029999,3985000,68.094368
"538",72.209999,72.639999,71.800003,72.25,3144800,68.302338
"539",72.830002,73.589996,72.610001,73.099998,7782000,69.105888
"540",72.919998,73.220001,71.709999,72.290001,5370900,68.340141
"541",72.309998,73.480003,72.300003,73.019997,5164400,69.030258
"542",73.120003,73.120003,72.269997,72.639999,5375600,68.671021
"543",73.589996,74.459999,71.959999,72.940002,6833800,68.954636
"544",73.449997,73.970001,72.449997,72.669998,7383800,68.699387
"545",76.489998,76.559998,74.120003,76,17015100,71.847443
"546",76.82,77.440002,76.129997,76.900002,7874200,72.698265
"547",76.330002,76.989998,75.519997,76.169998,5617900,72.008141
"548",75.879997,75.949997,74.790001,75.809998,4581900,71.667816
"549",75.82,76.300003,75.440002,76.269997,3435900,72.102692
"550",76.440002,76.5,75.769997,76.18,3646200,72.017616
"551",76.260002,77.370003,76.18,77.120003,3796600,72.906258
"552",76.660004,76.800003,76.050003,76.489998,3779500,72.310661
"553",76.730003,76.879997,76.07,76.660004,5274100,72.471382
"554",76.919998,78.010002,76.919998,77.879997,3923500,73.624718
"555",78.330002,78.769997,78.010002,78.459999,4192300,74.173019
"556",78.43,78.449997,77.400002,77.540001,4325300,73.303291
"557",78.199997,79.93,78.199997,79.489998,5322000,75.146751
"558",79.150002,79.589996,78.25,78.32,3174500,74.040688
"559",78.309998,79.279999,78.050003,78.529999,2911400,74.239197
"560",79.160004,80.029999,79.050003,79.629997,3493600,75.279091
"561",79.68,80.639999,79.550003,79.82,3609400,75.458717
"562",80.089996,81.559998,79.870003,80.32,5394100,75.931404
"563",80.739998,80.769997,79.849998,80.260002,3886600,75.874672
"564",80.610001,80.610001,79.300003,79.970001,4733900,75.600517
"565",79.599998,80.260002,79.360001,79.459999,2909200,75.118385
"566",79.739998,79.860001,79.190002,79.309998,3251700,74.976593
"567",79.18,81.559998,79.160004,81.379997,4396200,76.933479
"568",81.059998,81.580002,80.599998,80.940002,4234600,76.517517
"569",80.910004,82.230003,80.860001,81.93,4609000,77.45343
"570",81.18,81.379997,80.370003,80.660004,4863800,76.252838
"571",80.93,81.410004,80.239998,80.75,2265400,76.337906
"572",80.699997,81.080002,80.139999,80.449997,2627800,76.054298
"573",81,81.5,80.440002,80.730003,3517200,76.319008
"574",80.839996,82.129997,80.690002,81.980003,3306200,77.50071
"575",82.389999,82.459999,81.650002,81.970001,2663600,77.491249
"576",82.400002,83.400002,82.300003,82.68,3045000,78.162445
"577",82.760002,83.480003,82.440002,83.260002,3162700,78.710762
"578",83.160004,83.650002,81.93,82.019997,3331200,77.538513
"579",81.639999,82.260002,80.290001,82.160004,6238500,77.67086
"580",81.669998,83.339996,81.669998,82.879997,2660000,78.351524
"581",82.790001,82.790001,81.650002,81.739998,3797000,77.273811
"582",77.120003,78.360001,74.730003,77.120003,12352800,72.906258
"583",78.419998,78.480003,76.970001,77.800003,9097000,73.549088
"584",78.059998,78.139999,77.010002,77.419998,5339800,73.18985
"585",77.800003,78.040001,75.620003,75.669998,5463200,71.535469
"586",76.080002,77,75.739998,76.419998,4456300,72.244492
"587",75.970001,77,75.32,75.940002,5774300,71.790718
"588",75,76.150002,74.75,75.980003,4008600,71.828537
"589",75.449997,75.82,74.470001,75.040001,4437200,70.939903
"590",75.120003,75.779999,74.300003,75.410004,3997700,71.289665
"591",74.949997,75.559998,74.230003,75.110001,4549300,71.006073
"592",74.660004,75.089996,73.330002,74.639999,5200300,70.561745
"593",73.290001,73.529999,71.370003,71.68,6055200,67.763466
"594",70.970001,71.769997,70.029999,71.260002,8063100,67.973343
"595",70.940002,71.220001,70.260002,70.809998,5578900,67.544098
"596",71.489998,71.940002,70.610001,70.779999,4476200,67.515457
"597",70.139999,71.589996,70.089996,70.889999,3891200,67.620399
"598",71.419998,72.32,71.099998,72.080002,5750100,68.755516
"599",71.260002,72.949997,70.709999,71.959999,7705900,68.641045
"600",77.010002,79.190002,76.800003,77.559998,20777800,73.982758
"601",77.809998,79.589996,76.82,79.400002,11619600,75.7379
"602",79.599998,81.660004,79.580002,81.57,7851700,77.807808
"603",81.779999,82.25,80.690002,80.769997,6522700,77.044708
"604",80.029999,80.190002,79.129997,79.639999,5772200,75.966827
"605",80.010002,80.790001,79.900002,80.389999,3996900,76.682236
"606",79.790001,80.589996,79.410004,80.449997,4137000,76.739471
"607",80.599998,83.760002,80.559998,82.949997,7071800,79.124161
"608",83.349998,85.959999,83.25,85.849998,7952700,81.890411
"609",86.379997,87.410004,85.129997,85.489998,6744500,81.547012
"610",85.480003,86.040001,84.699997,85.699997,4558400,81.74733
"611",86.260002,87.43,86.050003,86.849998,5214100,82.844299
"612",87.339996,87.980003,87.150002,87.550003,3019500,83.512016
"613",88,88.639999,87.629997,87.849998,4285000,83.798164
"614",87.910004,88.389999,87.589996,88.260002,3650900,84.189247
"615",88.459999,89.150002,87.970001,88.300003,3200300,84.227417
"616",88.330002,88.730003,87.269997,87.790001,4300800,83.740929
"617",87.459999,87.599998,86.279999,87.139999,4194500,83.120911
"618",87.510002,87.610001,86.279999,86.470001,4389100,82.481812
"619",86.540001,86.75,85.629997,86.160004,4088200,82.186119
"620",86.660004,86.690002,85.480003,86.209999,3814800,82.23381
"621",86.360001,88.599998,86.059998,87.599998,7847600,83.559715
"622",87.459999,87.989998,86.449997,86.720001,3059000,82.720299
"623",87.139999,87.25,85.559998,85.699997,5061300,81.74733
"624",86.059998,86.599998,85.529999,85.589996,2978100,81.642395
"625",85.610001,86.190002,85.290001,85.870003,2941600,81.909477
"626",85.800003,87.129997,85.75,86.610001,5284100,82.615364
"627",87.550003,88.839996,86.010002,86.940002,4780700,82.930145
"628",86.910004,87.050003,86.239998,87.040001,2323600,83.02552
"629",87.5,87.980003,87.419998,87.900002,1532900,83.845871
"630",87.75,88.779999,87.440002,88.639999,2032000,84.551727
"631",88.550003,89.410004,87.949997,88.910004,4734400,84.80928
"632",88.470001,89.400002,87.800003,87.800003,3986900,83.750481
"633",87.849998,88,85.68,85.849998,5638400,81.890411
"634",86.400002,87.220001,86.059998,86.470001,5307700,82.481812
"635",87.050003,88.879997,86.730003,87.529999,4732000,83.49292
"636",87.550003,88.209999,86.449997,86.800003,3174200,82.7966
"637",87.419998,88.82,87.099998,88.309998,5276900,84.236954
"638",88.050003,88.120003,87.209999,87.860001,3671100,83.807716
"639",87.510002,88.519997,87.029999,88.5,3847300,84.418198
"640",88.839996,89.139999,88,88.010002,3420400,83.95079
"641",88.25,88.639999,86.879997,87.220001,2850200,83.197227
"642",87.75,88.559998,86.690002,88.540001,4304000,84.456352
"643",88.019997,89.510002,87.720001,89.089996,3204700,84.980957
"644",88.82,89.029999,87.419998,87.970001,3603500,83.912643
"645",87.839996,87.839996,86.370003,87.059998,5315900,83.044609
"646",87.160004,87.459999,86.660004,87.230003,3328800,83.206764
"647",87.269997,87.290001,86.220001,86.879997,2733400,82.872902
"648",86.830002,87.510002,85.830002,86.400002,4470600,82.415054
"649",86.190002,87.040001,81.029999,82.620003,7100500,78.809395
"650",82.529999,82.730003,81.449997,81.519997,5134500,77.760124
"651",81.300003,81.57,80.029999,80.790001,7255600,77.063797
"652",81.160004,83.209999,80.769997,82.769997,5546300,78.952454
"653",81.940002,83.25,81.129997,83.010002,4762100,79.181389
"654",83.730003,84.620003,82.980003,83.800003,4464100,79.934967
"655",83.5,84.370003,82.050003,82.410004,4966300,78.609077
"656",81.32,82.160004,81.050003,82.029999,5194200,78.246605
"657",81.599998,86.639999,81.209999,84.239998,8412100,80.354668
"658",81.860001,83.220001,81.150002,81.889999,7011500,78.113052
"659",83.360001,84.050003,82.010002,82.559998,5389000,78.752151
"660",83.300003,84.459999,83.169998,84.209999,4861100,80.326042
"661",86.5,86.879997,85.709999,86.580002,7353800,82.586746
"662",86.230003,87.120003,85.529999,85.529999,8797200,82.211876
"663",99.870003,103.379997,98.129997,103,41449400,99.004128
"664",105.389999,106.519997,103.379997,106.32,17105700,102.195328
"665",104.769997,105.940002,103.25,103.489998,8989600,99.475113
"666",104.910004,105.739998,103.769997,104.769997,5583100,100.70546
"667",105.010002,105.099998,104.260002,104.699997,5319900,100.638176
"668",104.669998,106.720001,104.5,106.400002,6641000,102.272232
"669",107.989998,108.550003,106.93,107.93,5196600,103.742867
"670",108.5,109.330002,106.830002,107.040001,5309000,102.887383
"671",106.769997,107.480003,106.010002,106.709999,3992100,102.570198
"672",107,107.919998,106.809998,107.360001,3963700,103.194977
"673",109.239998,109.400002,108.220001,108.540001,4144400,104.329201
"674",108.949997,110.940002,108.800003,109.849998,5274400,105.588379
"675",109.599998,110.269997,107.519997,107.949997,5005500,103.762093
"676",107.410004,108.830002,106.839996,108.830002,3949200,104.607956
"677",108.699997,109.510002,107.889999,108.970001,3704700,104.742523
"678",109.43,109.720001,108.550003,108.940002,3185700,104.713692
"679",109.07,109.169998,107.830002,107.989998,2508300,103.800545
"680",107.25,107.940002,106.300003,106.959999,4642500,102.810501
"681",106.629997,107.459999,106.18,107.279999,4325800,103.118088
"682",107.120003,107.690002,106.010002,106.970001,2950900,102.820122
"683",108.550003,108.739998,106.879997,107.870003,2938700,103.685196
"684",108.309998,108.550003,106.599998,106.669998,4199800,102.531754
"685",107.419998,110.410004,107.209999,108.779999,4945300,104.559891
"686",110.199997,110.199997,107.080002,107.449997,5397700,103.281494
"687",107.07,108.129997,106.620003,106.800003,3934100,102.656708
"688",106.900002,107.400002,104.68,106.290001,5166600,102.166504
"689",105.949997,106.809998,105.529999,106.120003,3188600,102.003082
"690",106.669998,107.389999,106.419998,106.910004,3639000,102.762436
"691",107.330002,108.139999,105.860001,105.940002,3557400,101.83007
"692",104.900002,105.959999,104.010002,105.160004,5637600,101.08033
"693",105.230003,106.699997,104.389999,106.620003,3512600,102.483696
"694",106.769997,109.269997,106.540001,109.099998,4116400,104.867477
"695",108.660004,108.849998,107.139999,107.949997,3755600,103.762093
"696",107.93,110.029999,107.040001,108.519997,4339800,104.309982
"697",109.919998,111.25,109.529999,110.360001,5832000,106.07859
"698",109.559998,110.589996,109.089996,110.57,3647000,106.280457
"699",111.849998,112.940002,111.209999,111.830002,4563100,107.491577
"700",111.849998,112.230003,110.949997,111.150002,2356300,106.837952
"701",111.559998,112.300003,111.339996,111.889999,2706100,107.54924
"702",111.790001,112.209999,111.18,112.190002,2315700,107.837608
"703",112.410004,113.709999,112.339996,113.230003,4100800,108.837257
"704",112.860001,113.739998,112.400002,112.809998,3887700,108.433548
"705",113.32,113.809998,112.739998,113.68,2886500,109.269798
"706",113.949997,114.830002,113.059998,113.190002,3509100,108.798813
"707",113.190002,113.190002,110.720001,111.360001,5157800,107.039803
"708",111.830002,112,110.019997,110.25,3840100,105.97287
"709",109.919998,109.989998,108.529999,109.019997,5659700,104.790573
"710",109.169998,110.480003,109.019997,109.720001,4448200,105.463432
"711",109.260002,109.580002,107.93,108.150002,3004700,103.954338
"712",108.019997,108.769997,107.220001,107.93,3567800,103.742867
"713",107.650002,107.93,105.910004,106.910004,6467400,102.762436
"714",108.059998,108.370003,107.43,107.82,3104000,103.637131
"715",108.5,109.160004,108.209999,108.769997,3195600,104.550285
"716",108.970001,110.419998,108.830002,110.059998,3292400,105.79023
"717",109.889999,110.599998,109.339996,110.510002,3234400,106.222786
"718",111.620003,111.860001,110.339996,110.589996,3494300,106.299675
"719",110.559998,110.980003,109.419998,110.150002,2805400,105.87674
"720",110.629997,110.860001,109.760002,110.449997,3082700,106.165108
"721",110.220001,110.279999,107.910004,108.349998,5429600,104.146561
"722",108.629997,109.230003,107.019997,108.580002,3653900,104.367653
"723",110.709999,111.25,109.559998,111.110001,5968400,106.799492
"724",112.050003,113.68,111.330002,113.209999,5340300,108.818039
"725",113.830002,114.260002,111.860001,111.959999,6898000,107.616531
"726",110.410004,111.099998,109.349998,110.849998,7377500,107.181427
"727",122.32,127.199997,118.360001,126.43,32365500,122.245804
"728",126.580002,127.970001,125.709999,127.650002,10804300,123.425423
"729",127.949997,127.949997,126.279999,127.019997,7537100,122.816261
"730",127.260002,127.489998,125.080002,125.190002,8365300,121.046852
"731",125.260002,127.839996,125,126.889999,7581400,122.690575
"732",127.150002,127.150002,125.760002,125.900002,3430400,121.73333
"733",126,126.779999,124.949997,125.010002,2660000,120.872795
"734",125.699997,126.199997,123.910004,123.980003,4194400,119.876884
"735",122.599998,124.580002,122.330002,124.040001,4237200,119.934898
"736",125.010002,125.529999,124.300003,124.519997,3935200,120.39901
"737",125.059998,125.330002,123.650002,124.68,2614100,120.553711
"738",125.169998,126.400002,124.860001,125.029999,4305300,120.892128
"739",124.980003,127.18,124.900002,126.449997,3508700,122.265137
"740",126.089996,126.57,125.32,125.769997,3573800,121.607643
"741",125.400002,125.889999,124.730003,125.800003,2816200,121.636658
"742",125.660004,127.860001,125.129997,127.519997,3677400,123.299721
"743",126.720001,127.43,126.169998,127.220001,2970000,123.009651
"744",127.790001,128,125.959999,125.959999,4488100,121.791351
"745",126.470001,128.910004,126,128.380005,5617300,124.131264
"746",128.509995,129.080002,127.75,128.080002,3940200,123.841202
"747",127.720001,128.979996,127.370003,128.699997,3292700,124.440659
"748",129.449997,130.240005,128.5,129.149994,6224900,124.875771
"749",129.470001,129.539993,128.009995,128.339996,4051800,124.092583
"750",128.899994,128.899994,127.949997,128.550003,1643400,124.295631
"751",129.130005,129.399994,127.93,128.889999,2197900,124.624382
"752",129,129.229996,128.229996,129.210007,2233600,124.9338
"753",129,129.949997,128.410004,128.889999,2546500,124.624382
"754",128.399994,128.970001,127.370003,128.210007,4059800,123.966896
"755",128.740005,128.899994,125.260002,126.07,5149800,121.89772
"756",124.660004,125.529999,123.93,124.760002,5018500,120.631073
"757",123.970001,124.650002,123.220001,123.580002,4226900,119.490128
"758",123,124.43,123,123.800003,3641600,119.702843
"759",124.050003,125.25,123.339996,123.400002,5731600,119.316078
"760",123.5,124.910004,122.660004,123.5,5369700,119.412766
"761",124.709999,125.699997,124.050003,124.730003,4678000,120.602066
"762",124.589996,124.68,122.93,123.870003,3632800,119.770531
"763",123.599998,125.660004,123.440002,125.260002,3291900,121.11451
"764",117.489998,119.400002,115.559998,117,26743400,113.127869
"765",117.139999,117.32,115.830002,116.32,9361600,112.470383
"766",116.489998,117.790001,116.169998,116.919998,7303800,113.050537
"767",116.660004,116.660004,113.82,114.040001,8188000,110.265854
"768",114.139999,115.080002,113.769997,113.900002,5070600,110.130478
"769",113.529999,115.57,113.099998,115.529999,4641500,111.706528
"770",116,116,113.639999,114.32,4338900,110.536568
"771",112.949997,116.209999,112.57,115.779999,6779200,111.948242
"772",116.150002,116.459999,115.43,115.440002,3865100,111.619514
"773",115.779999,116.080002,114.25,114.269997,5250600,110.488228
"774",113.769997,114.709999,112.889999,114.669998,4466400,110.874992
"775",113.410004,113.790001,110.370003,110.739998,6961900,107.07505
"776",111.139999,113.410004,111,112.510002,5186000,108.786491
"777",113.639999,114.800003,113.199997,113.25,3626000,109.501999
"778",114.010002,115.900002,113.849998,115.529999,3636700,111.706528
"779",115.989998,116.379997,114.760002,115.139999,4024800,111.329437
"780",115.019997,115.650002,114.459999,115.610001,2970800,111.783882
"781",115.599998,117.239998,115.599998,116.980003,3862000,113.108551
"782",117.07,117.139999,115.120003,116.690002,3065100,112.828148
"783",116.660004,118.75,116.470001,118.110001,3764800,114.201157
"784",117.839996,118.5,117.419998,118.279999,2654900,114.365517
"785",118.300003,118.459999,116.300003,116.629997,3289100,112.770134
"786",116.949997,117.870003,116.349998,117.830002,3122500,114.578804
"787",117.690002,118.129997,117.050003,117.389999,2866700,114.150948
"788",116.970001,118.290001,116.57,118.260002,2659300,114.996948
"789",117.830002,118.879997,116.800003,117.010002,3856500,113.781441
"790",114.480003,115.989998,113.120003,113.779999,5304900,110.640556
"791",114.190002,115.150002,111.629997,111.720001,5095900,108.637405
"792",112.18,112.709999,110.290001,110.660004,4318300,107.606651
"793",108.379997,109.379997,105.540001,105.620003,6713400,102.705711
"794",102.209999,104.199997,100.739998,103,9174100,100.157997
"795",103.379997,109.440002,102.949997,109.059998,9691100,106.050789
"796",112,112.199997,103.959999,105.839996,10927400,102.919647
"797",107,108.07,104.669998,107.82,6834800,104.845009
"798",105.639999,108.440002,105.25,105.970001,5294900,103.046051
"799",104.160004,106.43,102.75,105.949997,5370800,103.026604
"800",99.760002,107.68,99.760002,104.029999,7346600,101.159576
"801",106.239998,109.589996,104.800003,108.330002,7461000,105.340942
"802",106.029999,107.980003,103.419998,105.580002,6102500,102.666809
"803",99.239998,101.529999,92.410004,92.620003,10208800,90.064415
"804",96.650002,105.139999,92.529999,101.019997,9267200,98.232628
"805",92.589996,99.940002,91.160004,93.790001,6963700,91.202133
"806",95.120003,106.489998,95.059998,103.629997,10586400,100.770622
"807",98.940002,108.349998,96.849998,102.82,8845700,99.982971
"808",102.720001,107.120003,99.809998,100.5,7414200,97.726974
"809",99.300003,102.480003,96.379997,97.400002,8057200,94.712509
"810",96.550003,99.199997,93.809998,96.690002,7104300,94.022118
"811",100.139999,101.650002,96,100.559998,6498600,97.785332
"812",99.120003,99.330002,90.519997,91.040001,12563200,88.528008
"813",91.389999,96.470001,91.209999,96.07,7014000,93.41922
"814",94.489998,97.830002,92.93,94.739998,4902800,92.125908
"815",96.18,97.769997,95.5,96.010002,4485600,93.36087
"816",95.279999,96.779999,92.160004,92.970001,6388400,90.404755
"817",91.639999,96.139999,91.290001,95.269997,8581000,92.641281
"818",94.269997,95.669998,92.120003,94.360001,5929200,91.756401
"819",93.529999,94.129997,90.169998,92.57,6815300,90.015785
"820",93.220001,97.82,92.129997,97.510002,7107800,94.819489
"821",98.75,101.660004,97.029999,98.260002,6599300,95.548798
"822",100.349998,105.690002,100,104.629997,7542900,101.743027
"823",102,104.830002,101.5,104.199997,7069200,101.324898
"824",104.199997,105.370003,102.910004,104.68,3235500,101.791641
"825",108.489998,109.910004,105.879997,108.379997,5032300,105.389557
"826",108.760002,109,105.25,106.239998,4225600,103.308594
"827",107,109.889999,106.650002,109.300003,5950300,106.28418
"828",110.900002,114.07,108.43,113.419998,7617500,110.290489
"829",112.5,112.5,108.720001,108.980003,5329600,105.973007
"830",108.260002,108.260002,105.910004,106.900002,4519700,103.950394
"831",108.190002,108.529999,106.419998,106.839996,2954600,103.892044
"832",100.699997,105.5,100.5,103.860001,16508000,100.994286
"833",104.5,108.449997,103.860001,107.82,6088600,104.845009
"834",108.68,111.199997,108.510002,109.879997,4340700,106.84816
"835",111.510002,113.879997,110.110001,112,4904700,108.909668
"836",113.5,114.040001,110.110001,112.099998,4929800,109.006912
"837",111.080002,111.199997,108.889999,109.739998,4769600,106.712029
"838",108.849998,109.480003,106.099998,108.230003,4590500,105.243698
"839",107.830002,112.029999,107.629997,111.709999,4578300,108.62767
"840",111.699997,113.379997,110.470001,111.760002,4201100,108.676292
"841",112.889999,115.620003,112.559998,113.580002,4913900,110.446083
"842",114.760002,115.290001,113.099998,113.360001,3689800,110.232147
"843",114.709999,116.830002,114.120003,115.830002,4266900,112.633995
"844",116.82,120.739998,115.93,120.18,5996300,116.86396
"845",121,122.949997,119.389999,119.389999,4897000,116.095757
"846",119.449997,120.629997,118.139999,119.139999,4677900,115.852661
"847",117.940002,120.830002,117.120003,119.940002,5635600,116.6306
"848",120.349998,122.650002,119.800003,120.940002,8354200,117.603004
"849",123.260002,125.550003,122.769997,125.199997,6320900,121.745453
"850",125.110001,125.970001,122.769997,123.169998,7914900,120.406197
"851",124.089996,124.910004,119.290001,119.629997,12897000,116.945625
"852",119.629997,120.370003,117.639999,118.68,7620700,116.016937
"853",118.830002,119.360001,117.18,117.489998,4902900,114.853645
"854",118.800003,119.959999,114.809998,115.120003,7274600,112.536835
"855",115.629997,117.449997,114.230003,117.410004,8260300,114.775459
"856",117.959999,120.239998,117.459999,118.43,6137300,115.77256
"857",118.739998,122.779999,118.160004,122.330002,8705900,119.58503
"858",120.449997,120.739998,118.82,119.489998,6020100,116.808769
"859",119.660004,120.779999,118.190002,118.849998,5144600,116.183128
"860",119.139999,122.300003,118.300003,121.730003,5815800,118.998512
"861",121.879997,122.739998,119.550003,119.959999,3963600,117.268211
"862",121.410004,122.510002,119.68,121.529999,4578800,118.802986
"863",120.809998,122.459999,120.580002,122.370003,3578400,119.624153
"864",122.540001,122.730003,120.290001,120.720001,2923500,118.011169
"865",120.75,122.18,119.779999,120,3653700,117.30732
"866",118.57,120.940002,117.779999,118.010002,5005100,115.361977
"867",119.580002,119.75,114.809998,116.900002,4953400,114.276894
"868",115.459999,118.690002,115.230003,118.150002,4593800,115.49884
"869",120.440002,121.330002,117.220001,119.209999,5138000,116.535049
"870",119.470001,119.470001,117.779999,118.269997,3808600,115.616135
"871",118.239998,118.260002,116.870003,117.300003,3261100,114.667908
"872",120.199997,122.93,119.230003,120.559998,12611200,117.854752
"873",120.5,123.110001,119.099998,122.43,4671200,119.6828
"874",123.029999,124.43,121.260002,121.5,4307000,118.773666
"875",121.169998,121.989998,118.629997,119.720001,4181600,117.033607
"876",119.389999,119.949997,118.290001,119.809998,2759500,117.121582
"877",120,120.650002,116.75,117.019997,6670800,114.394196
"878",117.489998,119.279999,116.769997,118.57,3258900,115.909409
"879",118.879997,120.440002,118.269997,119.93,3633900,117.238892
"880",119.910004,120.360001,118.830002,118.959999,2836400,116.290657
"881",119.980003,120.589996,118.889999,119.120003,2216100,116.447083
"882",120.010002,120.25,117.980003,119.239998,3766400,116.564377
"883",118.300003,119.550003,117.809998,118.059998,3908300,115.410851
"884",118.150002,118.5,116.730003,117.699997,2845100,115.058937
"885",117.459999,119.309998,117.129997,117.900002,2861000,115.254448
"886",117.82,118.980003,117.059998,118.860001,2033500,116.192909
"887",119.379997,121.760002,118.379997,118.730003,3469700,116.065826
"888",118.739998,120.169998,117.419998,120.080002,2578200,117.385529
"889",121.309998,122.720001,120.010002,121.669998,3533900,118.939842
"890",121.260002,122.989998,121.139999,121.949997,3109900,119.213562
"891",122.639999,123.209999,121.449997,121.669998,2715500,118.939842
"892",121.540001,121.870003,119.040001,119.82,3825900,117.131363
"893",120.349998,120.989998,120.019997,120.199997,3195400,117.502831
"894",120.300003,123.18,120,123.139999,3876600,120.376869
