"","CMG.Open","CMG.High","CMG.Low","CMG.Close","CMG.Volume","CMG.Adjusted"
"463",462,478.420013,457.299988,472.619995,788000,472.619995
"464",475.910004,482,471.149994,476.390015,694100,476.390015
"465",477,480.940002,468.01001,469.649994,705300,469.649994
"466",469.679993,475.630005,466.600006,474.149994,700400,474.149994
"467",476.100006,479.799988,474.269989,477.48999,479700,477.48999
"468",477,483.660004,475.98999,478.299988,427100,478.299988
"469",476.98999,491.929993,476.179993,490.76001,891900,490.76001
"470",490.290009,500.980011,488.459991,489.670013,849000,489.670013
"471",491.079987,494.140015,483.589996,484.820007,502800,484.820007
"472",483.660004,488.850006,475.630005,479.320007,732700,479.320007
"473",477.910004,477.910004,466.570007,472.299988,658300,472.299988
"474",472,475.859985,468.359985,472.76001,808500,472.76001
"475",472.350006,474.399994,459,465.869995,674800,465.869995
"476",455.76001,470.700012,454.369995,461.630005,706200,461.630005
"477",462,475.790009,462,471.26001,431800,471.26001
"478",469,476.029999,467,471.420013,216500,471.420013
"479",474.350006,474.529999,461.160004,466.019989,487000,466.019989
"480",463.339996,474.290009,463.339996,473.450012,360800,473.450012
"481",475.950012,493.910004,475.019989,490.519989,665400,490.519989
"482",489.950012,493.980011,482.140015,482.559998,426700,482.559998
"483",480.570007,482.549988,463,473.209991,956200,473.209991
"484",477.519989,478.869995,468,475.380005,476200,475.380005
"485",474,483.079987,464.890015,468.350006,553200,468.350006
"486",467.290009,470.309998,453.380005,469.940002,645800,469.940002
"487",470.5,479.869995,462.820007,467.429993,709400,467.429993
"488",469.040009,477.869995,462.480011,475.149994,645900,475.149994
"489",477,479.910004,467.109985,472.350006,396000,472.350006
"490",472.350006,475.670013,464.170013,471.309998,403200,471.309998
"491",473.709991,475.790009,466.019989,472.730011,338500,472.730011
"492",467.839996,472.200012,455.299988,457.829987,697000,457.829987
"493",457.100006,459.809998,442.01001,443.5,822000,443.5
"494",447.880005,450.730011,438.799988,443.799988,655400,443.799988
"495",441.859985,447.380005,424.109985,427.049988,943000,427.049988
"496",422.410004,424.630005,391.670013,400.769989,1363500,400.769989
"497",401.5,407.100006,390.700012,394.420013,949400,394.420013
"498",390,392.559998,383.200012,385.839996,425200,385.839996
"499",387.040009,406.160004,383.660004,405.720001,633300,405.720001
"500",404.420013,414.570007,400.209991,414.549988,573700,414.549988
"501",415.079987,430,415.079987,424.190002,713700,424.190002
"502",425.390015,433.48999,425.390015,431.790009,501800,431.790009
"503",427.829987,447.459991,423.980011,443.359985,706300,443.359985
"504",441.929993,450,438.079987,439.450012,674600,439.450012
"505",444.01001,457.339996,441.279999,455,899300,455
"506",454.609985,485.910004,453.920013,485.149994,1038300,485.149994
"507",493.190002,499.670013,485.329987,497.369995,883200,497.369995
"508",497.190002,505.519989,491.25,498.480011,792700,498.480011
"509",495.790009,509.829987,495.670013,509.619995,833200,509.619995
"510",507.390015,513.299988,504,506.950012,788200,506.950012
"511",502.850006,510.98999,499.76001,501.98999,839900,501.98999
"512",503,517,500.119995,514.48999,715100,514.48999
"513",515.52002,518.919983,512.609985,514.820007,524100,514.820007
"514",511.910004,521.440002,509.01001,517.659973,753400,517.659973
"515",521.330017,523.789978,509.630005,513.23999,880300,513.23999
"516",512.200012,525.48999,511,520.080017,968100,520.080017
"517",523.530029,532.409973,519.080017,521.369995,1040300,521.369995
"518",521.5,536.049988,518.659973,533.390015,783100,533.390015
"519",539,543.900024,535.349976,543.369995,675200,543.369995
"520",540.599976,542.630005,531.780029,532,578200,532
"521",533,534,519.340027,530.059998,559200,530.059998
"522",534.940002,538.630005,527.030029,532.97998,397100,532.97998
"523",532.799988,534.97998,527.460022,529.609985,348800,529.609985
"524",529.47998,530.969971,522.76001,527.200012,643700,527.200012
"525",528.26001,536.919983,525.460022,527.919983,549900,527.919983
"526",531.299988,531.799988,523.429993,526.650024,388100,526.650024
"527",527.280029,530.72998,519.090027,526.059998,1259000,526.059998
"528",568.419983,606,566.679993,585.780029,4368400,585.780029
"529",582.409973,592.210022,578.609985,582.77002,919500,582.77002
"530",584.150024,608.549988,584.150024,603.359985,1505500,603.359985
"531",608,612.599976,592.549988,593.659973,941200,593.659973
"532",593.570007,603.289978,593.570007,599.619995,506700,599.619995
"533",597.02002,606.900024,593.799988,604.429993,489600,604.429993
"534",606.51001,609.289978,601.179993,605.890015,585800,605.890015
"535",606.140015,609.23999,599.02002,599.460022,489500,599.460022
"536",598.409973,600.52002,594.210022,597.73999,387100,597.73999
"537",597.72998,606.630005,592.72998,601.190002,467800,601.190002
"538",600.590027,602.200012,595.76001,600.219971,280000,600.219971
"539",601,604.369995,594.150024,596.659973,481500,596.659973
"540",595,601.75,594.659973,599.5,414400,599.5
"541",597.400024,602,595.429993,599.280029,373700,599.280029
"542",599.590027,609.599976,598.25,607.530029,721900,607.530029
"543",610.099976,613.700012,604.789978,611.630005,501900,611.630005
"544",612.400024,622.48999,612.22998,618.849976,727500,618.849976
"545",618.47998,622,613.47998,616.01001,341300,616.01001
"546",616.01001,619.210022,611.080017,613.409973,272800,613.409973
"547",614.419983,614.869995,607.130005,609.530029,434400,609.530029
"548",607.909973,616.809998,604.640015,616.440002,600200,616.440002
"549",615.820007,618.51001,613.23999,616.880005,570800,616.880005
"550",618.340027,635.599976,618.340027,630.98999,817000,630.98999
"551",633.5,641.640015,633.01001,637.070007,462300,637.070007
"552",637.070007,642.929993,635.400024,642.390015,433800,642.390015
"553",643.570007,646.539978,637.469971,639,593600,639
"554",643.359985,656.590027,641.059998,655.799988,837300,655.799988
"555",657,671.98999,653.030029,665.859985,869800,665.859985
"556",664.659973,670.809998,661.929993,665.789978,338900,665.789978
"557",668.090027,680,667.809998,670.450012,606000,670.450012
"558",675.400024,679.23999,666.849976,671.460022,609100,671.460022
"559",669.98999,679,657.559998,676.77002,682300,676.77002
"560",679.98999,692.75,678.580017,688.820007,719400,688.820007
"561",689.950012,701.98999,689.950012,697.869995,693800,697.869995
"562",697.320007,703.159973,694.01001,702.51001,488300,702.51001
"563",704.820007,711.48999,701.200012,710.309998,756200,710.309998
"564",712.150024,715.619995,696.960022,705.73999,697900,705.73999
"565",703,707.76001,698.030029,704.799988,565200,704.799988
"566",704.590027,707.659973,701.320007,705.640015,420100,705.640015
"567",704.98999,708.859985,695.369995,703.380005,541200,703.380005
"568",703.450012,709.679993,701.080017,708.369995,791100,708.369995
"569",708,716.48999,707.849976,714.679993,557600,714.679993
"570",713.080017,721.210022,709.890015,710.669983,507400,710.669983
"571",711,719.440002,711,718.849976,460500,718.849976
"572",711.840027,713.02002,705.179993,707.530029,781800,707.530029
"573",707.5,715.25,707.5,712.440002,417200,712.440002
"574",712.190002,714.48999,708.349976,712.27002,271800,712.27002
"575",716.650024,716.650024,704.76001,706.47998,444300,706.47998
"576",699.409973,699.940002,686.5,688.210022,865900,688.210022
"577",695,700,687,700,644000,700
"578",699,702.840027,692,701.669983,463300,701.669983
"579",701.900024,704.640015,696,702.460022,526100,702.460022
"580",705.960022,714.289978,698.789978,709.75,1184600,709.75
"581",711.01001,713.549988,658.5,678.070007,2336400,678.070007
"582",682,689.309998,674.580017,676.789978,766000,676.789978
"583",680.349976,680.5,669.119995,677.900024,634800,677.900024
"584",677.909973,689.359985,670,688.039978,591500,688.039978
"585",688.859985,697.330017,685.400024,688.559998,410600,688.559998
"586",687.400024,708.859985,686.150024,707.869995,623400,707.869995
"587",707.570007,710.929993,703.419983,709.52002,436300,709.52002
"588",703.22998,720,702.900024,716.669983,518000,716.669983
"589",716.630005,721.419983,702.099976,706.52002,463100,706.52002
"590",706.380005,713.859985,701.549988,709.570007,475300,709.570007
"591",706,708.26001,697.409973,705.130005,322200,705.130005
"592",702.799988,708.650024,693.48999,705.440002,520800,705.440002
"593",697.599976,698.619995,680.690002,687.27002,469800,687.27002
"594",690.51001,708.849976,687,703.179993,504900,703.179993
"595",700.01001,710.669983,698.52002,705.890015,307800,705.890015
"596",708.070007,719.140015,705.119995,708.929993,422400,708.929993
"597",705,718.960022,705,715.909973,538400,715.909973
"598",717,727,715.02002,718,473700,718
"599",721.559998,723,714.98999,715,441500,715
"600",715,718.26001,704.619995,706.039978,677400,706.039978
"601",682,687,656.140015,667.119995,1491000,667.119995
"602",670,671.969971,658.72998,662.559998,605500,662.559998
"603",662.900024,681.640015,662.380005,680.070007,644800,680.070007
"604",676.400024,676.400024,660.030029,667.969971,570800,667.969971
"605",667.97998,678.840027,665.01001,678,338800,678
"606",662.950012,669,657.710022,659.969971,634500,659.969971
"607",657.630005,667.909973,636.72998,641.659973,624600,641.659973
"608",649.070007,665.390015,647.950012,662.179993,842600,662.179993
"609",663.5,679.47998,663.320007,679.47998,678500,679.47998
"610",683.150024,694,677.429993,692.179993,592000,692.179993
"611",698,714.419983,697.849976,709.869995,595900,709.869995
"612",716.700012,730,714.849976,720.52002,540800,720.52002
"613",720.51001,730.409973,718.01001,729.23999,476700,729.23999
"614",733.77002,743.429993,732.219971,737.73999,450900,737.73999
"615",741.840027,749.25,728.659973,732.289978,417700,732.289978
"616",733.880005,742.27002,730.609985,740.590027,380900,740.590027
"617",743,749.22998,730.01001,731.650024,358300,731.650024
"618",733.75,740,724.299988,732.539978,384800,732.539978
"619",732.190002,737.159973,723.059998,736.349976,314300,736.349976
"620",742,742.640015,732.72998,738.799988,366600,738.799988
"621",739.659973,739.659973,726.849976,726.849976,362900,726.849976
"622",726.77002,731,720.320007,724.130005,378300,724.130005
"623",733.940002,739.960022,727.73999,733.219971,461000,733.219971
"624",735.099976,737.830017,723.530029,727.48999,288200,727.48999
"625",730.299988,730.299988,720.700012,724.119995,409000,724.119995
"626",723.169983,732.880005,720.570007,732.880005,487300,732.880005
"627",738.429993,740.530029,723.549988,725.390015,391500,725.390015
"628",726.150024,729.669983,717.23999,723.080017,303500,723.080017
"629",722.030029,734.25,721.369995,730.97998,227800,730.97998
"630",729.950012,739.809998,728.330017,739.539978,328700,739.539978
"631",737.630005,752.789978,735.76001,748.799988,534000,748.799988
"632",748.809998,754.539978,742.159973,745.48999,315600,745.48999
"633",745.51001,751.97998,737.460022,743.01001,297300,743.01001
"634",744.5,746.440002,736.309998,740.059998,240000,740.059998
"635",744.099976,753.47998,741.5,750.849976,576700,750.849976
"636",754,760.590027,747.01001,759.869995,464100,759.869995
"637",758.700012,765.049988,757.76001,761.849976,405900,761.849976
"638",760.369995,762.049988,751.690002,752.559998,292200,752.559998
"639",753.23999,765.98999,750.840027,764.039978,471300,764.039978
"640",764.099976,765.359985,743.530029,746.52002,540100,746.52002
"641",746.51001,752.090027,738.030029,742.51001,451900,742.51001
"642",746,747.179993,728.059998,739.599976,931300,739.599976
"643",760.5,789.5,753.77002,777.960022,1572700,777.960022
"644",778.77002,781.859985,770,777.530029,587200,777.530029
"645",782.849976,785.5,775.630005,779.859985,521700,779.859985
"646",791.059998,811.950012,785.01001,809.030029,971800,809.030029
"647",803.200012,807.940002,801.51001,805.25,446400,805.25
"648",804.849976,805,786.650024,795.530029,534900,795.530029
"649",794.72998,802.630005,784.840027,790.429993,511100,790.429993
"650",790.549988,801.119995,777.5,792.210022,402400,792.210022
"651",784.23999,786.099976,770.530029,780.210022,558300,780.210022
"652",785.919983,793.950012,775,790.609985,482900,790.609985
"653",783.75,796.400024,780.109985,795.049988,328400,795.049988
"654",799.969971,814.049988,799.710022,814.049988,578600,814.049988
"655",812.820007,822.880005,806,817.900024,472800,817.900024
"656",817.710022,822.27002,806.320007,812.820007,351200,812.820007
"657",807.799988,821.280029,806.809998,816.960022,356600,816.960022
"658",807.809998,811.890015,794.330017,796.570007,438700,796.570007
"659",800,811.280029,797,809.890015,466500,809.890015
"660",813.099976,818.650024,805.349976,817.200012,331100,817.200012
"661",824.440002,825,797,820.309998,312600,820.309998
"662",823,823.630005,816.890015,820.140015,201600,820.140015
"663",822.349976,828.799988,820.27002,827.51001,251900,827.51001
"664",830,831.590027,817.700012,819.150024,275300,819.150024
"665",815.119995,824.179993,802.210022,805.440002,416800,805.440002
"666",812.77002,827.429993,812.77002,826.799988,391000,826.799988
"667",833.679993,847.48999,833.179993,842.109985,490700,842.109985
"668",839.890015,841,833,839.340027,233200,839.340027
"669",845,847.950012,836.799988,843.640015,248100,843.640015
"670",847.359985,848.840027,833.780029,838.419983,288600,838.419983
"671",833,836.099976,823.429993,827.869995,389600,827.869995
"672",832,840.320007,828,838.280029,326700,838.280029
"673",842,843.830017,831.830017,838.109985,328900,838.109985
"674",837.890015,842.140015,833.359985,836.320007,275000,836.320007
"675",847.369995,857.900024,839.080017,839.650024,583100,839.650024
"676",839.309998,839.309998,779.780029,787.97998,1176900,787.97998
"677",793,802.640015,785.369995,799.210022,619300,799.210022
"678",802.799988,810.289978,801.51001,805.450012,371000,805.450012
"679",805.700012,805.700012,780.840027,787.859985,466100,787.859985
"680",783,802.76001,783,799.869995,683500,799.869995
"681",802.890015,831.75,802.890015,825.75,626900,825.75
"682",825,840.22998,822.109985,834.969971,599100,834.969971
"683",834.950012,838.400024,825.880005,832.090027,279000,832.090027
"684",835.530029,840.820007,831.030029,834.659973,562300,834.659973
"685",834.650024,849.789978,831.969971,843.289978,592100,843.289978
"686",846.25,851.799988,821.47998,824.48999,527400,824.48999
"687",824,829.23999,802.400024,819.219971,441700,819.219971
"688",820.559998,822.75,808.359985,817.570007,328200,817.570007
"689",819.840027,825,808.619995,818.830017,444300,818.830017
"690",822,843.900024,822,840.469971,465700,840.469971
"691",845.080017,847.950012,828.150024,828.840027,501500,828.840027
"692",826.679993,826.679993,805.48999,809.97998,638500,809.97998
"693",809,821.030029,805.140015,815.289978,515400,815.289978
"694",819,825.099976,817.01001,823.929993,283600,823.929993
"695",822.109985,822.440002,806.700012,814.159973,318100,814.159973
"696",806.900024,813.359985,800.150024,805.880005,382400,805.880005
"697",815.01001,829.799988,810.77002,827.289978,439500,827.289978
"698",829.969971,831.700012,816.72998,827.75,400700,827.75
"699",832.289978,845,828.619995,830.349976,448200,830.349976
"700",830,830,821.98999,828.130005,293600,828.130005
"701",830.349976,836.909973,823.049988,826.73999,292900,826.73999
"702",827,827.630005,815.609985,823.25,306300,823.25
"703",830,834.73999,824.530029,829.070007,337100,829.070007
"704",828.210022,849.599976,827.080017,841.47998,818100,841.47998
"705",847.640015,852,842.109985,851.539978,526800,851.539978
"706",856.75,856.75,823.150024,831.070007,1154200,831.070007
"707",814.419983,814.419983,782.400024,788.190002,1779800,788.190002
"708",792,809.77002,788.309998,798.340027,771700,798.340027
"709",796.799988,800.119995,785.580017,787.869995,489900,787.869995
"710",790.75,792.640015,767.22998,782.609985,919900,782.609985
"711",784.849976,784.849976,761.02002,763.820007,492300,763.820007
"712",763.859985,775.72998,758.880005,775.52002,471800,775.52002
"713",779.169983,782.599976,773.419983,778.159973,292900,778.159973
"714",778.26001,781.909973,767.619995,768.630005,392800,768.630005
"715",768,771.159973,747.51001,751.77002,755000,751.77002
"716",750,751.609985,733.52002,740.76001,802600,740.76001
"717",742.330017,750.73999,740.799988,744.309998,380800,744.309998
"718",745,746.580017,734.109985,737.340027,478800,737.340027
"719",736,744.659973,730.5,731.619995,529300,731.619995
"720",728.690002,745.869995,728,743.369995,581400,743.369995
"721",757.98999,764.789978,755.059998,757.27002,664900,757.27002
"722",754.119995,757.51001,747.210022,753.299988,457000,753.299988
"723",755,755.840027,743.609985,749.200012,423600,749.200012
"724",749.299988,754.849976,746.72998,754.659973,313700,754.659973
"725",756.5,774.869995,755.289978,771.309998,393300,771.309998
"726",771.049988,775.159973,763.929993,766.780029,347500,766.780029
"727",767.130005,778.650024,767.130005,775.940002,347400,775.940002
"728",776.840027,781.719971,770.26001,773.460022,308000,773.460022
"729",773.119995,777.859985,770.400024,772.609985,215000,772.609985
"730",774.809998,787.719971,774.809998,786.51001,337800,786.51001
"731",799.049988,816.429993,799,815.840027,672400,815.840027
"732",817.130005,821.97998,810.72998,816.75,347900,816.75
"733",821.429993,825.599976,812.73999,813.919983,271300,813.919983
"734",813.109985,814.809998,798.02002,813.780029,443700,813.780029
"735",800,815.580017,799.25,814.909973,403800,814.909973
"736",820,822,805.679993,809.400024,476000,809.400024
"737",809,822.799988,806.619995,819.72998,409200,819.72998
"738",823.619995,827.909973,820.5,822.47998,388900,822.47998
"739",823.890015,828.450012,821.119995,827.030029,370500,827.030029
"740",824.359985,827.289978,814.22998,817.72998,344100,817.72998
"741",821.830017,823.450012,816.880005,822.73999,207100,822.73999
"742",824.869995,825.950012,809,811.200012,375400,811.200012
"743",809.590027,818.950012,806.390015,815.320007,299100,815.320007
"744",820.599976,828.289978,815.5,822.789978,267800,822.789978
"745",822.099976,833.119995,817.030029,832.049988,427300,832.049988
"746",832.27002,839.130005,825.859985,826.880005,423200,826.880005
"747",825,836.030029,825,833.919983,316000,833.919983
"748",838,838.820007,831.77002,834.530029,363000,834.530029
"749",837.830017,838.25,827.929993,828.289978,294400,828.289978
"750",827.099976,829.409973,823.159973,828.890015,91900,828.890015
"751",829.409973,839.280029,828.23999,838.599976,255400,838.599976
"752",839.969971,840,835,836.789978,201900,836.789978
"753",838.169983,838.75,829.01001,836.070007,211400,836.070007
"754",837.23999,842.27002,833.359985,837.109985,282200,837.109985
"755",839.969971,859.190002,837.530029,858.190002,487300,858.190002
"756",853.23999,870.940002,853.23999,865.130005,422700,865.130005
"757",862,862.799988,854,858.02002,405200,858.02002
"758",863,863,854.390015,860.080017,243300,860.080017
"759",856.150024,867,856.150024,856.72998,262500,856.72998
"760",866.859985,877,859.469971,862.669983,457300,862.669983
"761",866,866.570007,853.090027,857.77002,301900,857.77002
"762",856.130005,869.77002,851.409973,863,304600,863
"763",861.849976,863.619995,853.719971,859.219971,239300,859.219971
"764",860.059998,869.460022,858.900024,865.090027,278000,865.090027
"765",868.780029,870.830017,865.97998,870.23999,240300,870.23999
"766",874.650024,879,867.070007,878.150024,361200,878.150024
"767",878.700012,887.599976,869.109985,870.72998,298800,870.72998
"768",877.950012,882.969971,873.200012,879.179993,259500,879.179993
"769",873.890015,884,873.200012,879.840027,242100,879.840027
"770",885,885,861.580017,869.710022,323000,869.710022
"771",861.5,868,855.809998,865.030029,259200,865.030029
"772",867.219971,882.219971,867.219971,877.820007,350600,877.820007
"773",878.330017,884.25,875.51001,879.299988,182600,879.299988
"774",878.48999,888.580017,873.559998,879.950012,251100,879.950012
"775",879.51001,885.039978,865,866.76001,385800,866.76001
"776",868,880,866.679993,867.330017,457000,867.330017
"777",876.01001,890.169983,873.640015,884.820007,982200,884.820007
"778",892,893.02002,851.359985,854.01001,1034700,854.01001
"779",858.179993,863.530029,846.919983,857,689500,857
"780",858.460022,865.880005,850,864.219971,573700,864.219971
"781",861.309998,891.440002,859.599976,890.51001,512100,890.51001
"782",893,899,890.119995,890.75,334800,890.75
"783",890.640015,901.48999,887.289978,900.369995,397700,900.369995
"784",898.299988,914.97998,898.01001,912.950012,422900,912.950012
"785",912.940002,923.5,908.580017,921.940002,366800,921.940002
"786",924.090027,934,922.320007,927.559998,369100,927.559998
"787",934.02002,938.880005,931.090027,933.840027,318200,933.840027
"788",926.049988,940.280029,916.75,927.590027,362800,927.590027
"789",926.349976,929.76001,915.859985,920.140015,302200,920.140015
"790",897.419983,900.049988,883.929993,885,662300,885
"791",890,891.909973,851.440002,856.01001,736100,856.01001
"792",855.380005,868.789978,842.52002,847.289978,570900,847.289978
"793",811.390015,815.72998,750.72998,755.549988,1351500,755.549988
"794",734.5,774.840027,702.950012,773.580017,1505100,773.580017
"795",779.52002,781.570007,739.900024,768.809998,869200,768.809998
"796",768.02002,781.780029,723.26001,736.070007,779100,736.070007
"797",764.429993,772.73999,740.690002,769.76001,772600,769.76001
"798",750.01001,755.5,713.75,727.549988,843800,727.549988
"799",703.210022,729.599976,685.299988,723.080017,840800,723.080017
"800",667,689.97998,650.929993,657.859985,1026400,657.859985
"801",689,704.98999,661.650024,701.210022,909700,701.210022
"802",681,691,626.190002,646.390015,995300,646.390015
"803",587.02002,613.859985,565.01001,603,2080400,603
"804",650.340027,655.549988,600.919983,630.359985,1088800,630.359985
"805",570,580.099976,520,571.51001,1209600,571.51001
"806",573.280029,579.419983,500.269989,524.409973,1511800,524.409973
"807",492.01001,500,415,465.209991,1510100,465.209991
"808",455.859985,553,450.529999,536.150024,1414600,536.150024
"809",573.869995,596.98999,552.22998,566,1751900,566
"810",561.309998,602.26001,551.210022,588.710022,1286900,588.710022
"811",639,690.359985,630.119995,664.049988,1160100,664.049988
"812",684.98999,694.409973,600,649.47998,943100,649.47998
"813",661.799988,672.5,636,661.099976,793900,661.099976
"814",624.320007,643.710022,613.809998,635.030029,857400,635.030029
"815",622.210022,647.880005,620,639.969971,533100,639.969971
"816",634.659973,674.97998,625,654.400024,846400,654.400024
"817",630.02002,645.25,604.22998,619.359985,820100,619.359985
"818",607.419983,634.690002,601.01001,630.159973,633900,630.159973
"819",631.01001,645.080017,599.780029,611.01001,859800,611.01001
"820",632.299988,707.700012,630.070007,689.98999,984100,689.98999
"821",750,756.27002,674.549988,704.299988,995800,704.299988
"822",709.210022,735,700,725.119995,613200,725.119995
"823",745,788.969971,732,771,1026600,771
"824",768.77002,771,728,744.080017,682500,744.080017
"825",772.25,794.119995,765,785.330017,837800,785.330017
"826",757.719971,778,752.23999,770.099976,571600,770.099976
"827",773,790,758.599976,786.75,562900,786.75
"828",810.75,824.349976,803.059998,820.27002,658400,820.27002
"829",807.200012,822,804.039978,808.72998,588000,808.72998
"830",799,809.23999,772.01001,786.690002,977200,786.690002
"831",848.98999,905,834.179993,882.26001,2354500,882.26001
"832",895,909.880005,859,867.02002,1320500,867.02002
"833",873.429993,887.929993,860.950012,882.469971,530200,882.469971
"834",891,900,880.789978,883.070007,518500,883.070007
"835",899,899,864.030029,868.359985,516700,868.359985
"836",880.219971,894.22998,863.099976,882.340027,517500,882.340027
"837",880,897.969971,877,878.549988,449400,878.549988
"838",858.77002,883.48999,856.890015,874.919983,434600,874.919983
"839",862.330017,876.030029,856.5,875,281200,875
"840",881.919983,886.690002,865.630005,870.22998,318700,870.22998
"841",875.340027,883.820007,867,867.039978,291300,867.039978
"842",881.51001,900.01001,875.950012,897.51001,491000,897.51001
"843",900,927.609985,893.419983,925.830017,736100,925.830017
"844",920,942.830017,916.619995,933.929993,570700,933.929993
"845",943.659973,966,929.23999,929.849976,686000,929.849976
"846",929.840027,937.200012,888.619995,902.590027,717300,902.590027
"847",901,935.109985,897.039978,932.179993,578700,932.179993
"848",926,974.5,926,971.75,852000,971.75
"849",997.450012,1017.869995,992.150024,998.580017,778600,998.580017
"850",1000,1020.72998,998,1009.080017,461200,1009.080017
"851",1022,1032.069946,1014.280029,1029.959961,414800,1029.959961
"852",1035,1038.130005,1012.880005,1026.709961,455000,1026.709961
"853",1026.780029,1057.689941,1018.090027,1055.699951,451000,1055.699951
"854",1086.300049,1087,1010.030029,1017,776000,1017
"855",1021.72998,1023.809998,987.01001,990,815600,990
"856",1001.179993,1006.76001,986.340027,995.090027,631400,995.090027
"857",1001,1006.890015,989.969971,1003.909973,671700,1003.909973
"858",1012.809998,1056.410034,1010,1047.880005,713200,1047.880005
"859",1050,1063.48999,1035.060059,1058.890015,429500,1058.890015
"860",1061.680054,1069.949951,1045.199951,1049.709961,516600,1049.709961
"861",1044.310059,1059.810059,1035,1041.560059,359400,1041.560059
"862",1050,1069.099976,1045.089966,1053.459961,370900,1053.459961
"863",1052.829956,1065,1033.219971,1049.22998,316100,1049.22998
"864",1036.910034,1052.98999,1035,1039.469971,275900,1039.469971
"865",1042.619995,1042.939941,1023.48999,1028.959961,322100,1028.959961
"866",1002.390015,1027.719971,996,1000.73999,468300,1000.73999
"867",1025.650024,1025.650024,964.5,991.830017,508500,991.830017
"868",974.02002,1025.050049,971,1023.25,363400,1023.25
"869",1037.550049,1037.550049,1002.599976,1031.800049,313300,1031.800049
"870",1031.099976,1042.880005,1020.599976,1022.880005,241100,1022.880005
"871",1026.699951,1038.829956,1020,1030,230500,1030
"872",1040,1042.099976,1010.830017,1010.830017,428500,1010.830017
"873",1026.699951,1071.310059,1025,1070.25,590800,1070.25
"874",1074,1074,1034.589966,1039.160034,429400,1039.160034
"875",1036.189941,1053.319946,1018.380005,1047.949951,382900,1047.949951
"876",1047.400024,1051.97998,1033,1048.900024,217800,1048.900024
"877",1048.839966,1049.099976,1029.380005,1033.150024,499500,1033.150024
"878",1034.819946,1057.51001,1021,1045.949951,296900,1045.949951
"879",1049,1056.290039,1034.540039,1052.359985,397900,1052.359985
"880",1053.849976,1073.660034,1048.040039,1068.359985,283700,1068.359985
"881",1081,1084.72998,1053,1056.449951,264400,1056.449951
"882",1066.599976,1129.380005,1061.25,1125.920044,666500,1125.920044
"883",1119.599976,1145.630005,1105,1109.099976,429200,1109.099976
"884",1118.900024,1132.920044,1107.199951,1114.430054,318500,1114.430054
"885",1130,1133.189941,1105.459961,1115.579956,287800,1115.579956
"886",1110.579956,1118.72998,1101,1118.040039,218900,1118.040039
"887",1131.930054,1140.48999,1087.099976,1088.920044,364200,1088.920044
"888",1089.01001,1104.839966,1067.589966,1103.02002,267300,1103.02002
"889",1126.199951,1135.660034,1104.72998,1133.650024,332100,1133.650024
"890",1124.130005,1132.939941,1112.5,1129.51001,241700,1129.51001
"891",1136.660034,1139.030029,1122.579956,1136.219971,275200,1136.219971
"892",1150,1169.530029,1147.619995,1163.719971,420300,1163.719971
"893",1176.640015,1176.640015,1151.050049,1163.099976,281100,1163.099976
"894",1161.02002,1187,1161.02002,1185.27002,749400,1185.27002
"895",1169,1186,1116.930054,1121.030029,960900,1121.030029
"896",1112.72998,1131.47998,1094.930054,1130.26001,421400,1130.26001
"897",1139.339966,1151.900024,1127.52002,1142.930054,342900,1142.930054
"898",1140.660034,1142.530029,1110.300049,1112.22998,315900,1112.22998
"899",1120.079956,1154.920044,1118.150024,1153.069946,297500,1153.069946
"900",1139.359985,1160.619995,1138.26001,1148.400024,244300,1148.400024
"901",1153.359985,1155.170044,1127.939941,1155.160034,302800,1155.160034
"902",1153.280029,1156.550049,1136.420044,1146.709961,236800,1146.709961
"903",1149.02002,1165.98999,1146.109985,1164.569946,222100,1164.569946
"904",1170,1174.800049,1157.050049,1170.23999,207400,1170.23999
"905",1165.25,1189.790039,1165.25,1186.800049,248100,1186.800049
"906",1181.969971,1193.25,1159.069946,1180.619995,232000,1180.619995
"907",1180.609985,1188.530029,1132.969971,1161,304700,1161
"908",1164.76001,1172,1141.219971,1147.160034,223500,1147.160034
"909",1158,1168.75,1152.839966,1160.920044,156600,1160.920044
"910",1171,1197.689941,1167.300049,1194.930054,262700,1194.930054
"911",1189.410034,1203.319946,1180.910034,1186.530029,161400,1186.530029
"912",1200,1219.959961,1190.819946,1216.219971,193200,1216.219971
"913",1221.280029,1239.380005,1209.800049,1236.930054,255300,1236.930054
"914",1237.689941,1245,1216.859985,1219.369995,191600,1219.369995
"915",1212.630005,1244.630005,1212.630005,1239.890015,225500,1239.890015
"916",1240,1259.380005,1238.959961,1253.23999,234400,1253.23999
"917",1268,1271.359985,1241.02002,1241.75,238500,1241.75
"918",1247.52002,1273.579956,1246.339966,1269.650024,253100,1269.650024
"919",1274.72998,1284.22998,1263.400024,1277.280029,196300,1277.280029
"920",1277.800049,1290.51001,1270.050049,1279.630005,210400,1279.630005
"921",1284.98999,1302.859985,1282.910034,1301.51001,251100,1301.51001
"922",1306.079956,1325,1304.910034,1310.280029,290600,1310.280029
"923",1325,1373.5,1319.97998,1372.219971,334600,1372.219971
"924",1375,1384.459961,1355.599976,1379.030029,332000,1379.030029
"925",1355.47998,1374.219971,1310.23999,1328.72998,464500,1328.72998
"926",1332.890015,1342.469971,1258.530029,1313.72998,405400,1313.72998
"927",1288.280029,1335.069946,1275.01001,1299.75,318600,1299.75
