"","CZR.Open","CZR.High","CZR.Low","CZR.Close","CZR.Volume","CZR.Adjusted"
"487",40.290001,40.950001,37.720001,38.369999,753000,38.369999
"488",38.220001,39.465,37.490002,38.5,819800,38.5
"489",39.470001,39.919998,37.540001,37.57,766800,37.57
"490",38.16,40.029999,38.16,39.279999,837300,39.279999
"491",39.68,39.990002,37.369999,37.41,624100,37.41
"492",36,37.23,36,36.439999,1195900,36.439999
"493",36.439999,38.200001,35.110001,37.080002,1140300,37.080002
"494",37.57,38.549999,36.59,37.060001,907800,37.060001
"495",38.150002,39.029999,34.919998,35.09,1302100,35.09
"496",35.16,35.950001,33.939999,34.529999,1797100,34.529999
"497",34.630001,35.450001,33.360001,33.529999,2169800,33.529999
"498",32.75,33.34,31.865,32.299999,711800,32.299999
"499",32.650002,35.380001,32.494999,35.279999,781400,35.279999
"500",33.709999,35.450001,33.259998,35.439999,686200,35.439999
"501",35.650002,36.52,34.810001,35.740002,777600,35.740002
"502",36.080002,36.700001,34.759998,36.209999,813800,36.209999
"503",35.43,38.240002,34.639999,37.950001,830500,37.950001
"504",37.310001,38.419998,36.720001,37.380001,856200,37.380001
"505",38.279999,39.580002,36.869999,39.450001,1066500,39.450001
"506",39.869999,41.18,39.220001,40.799999,1084500,40.799999
"507",41.27,42.200001,40.57,42.18,855900,42.18
"508",42.380001,42.73,41.110001,42.150002,1580600,42.150002
"509",41.950001,42.799999,41.279999,42.68,1117100,42.68
"510",42.419998,43.34,41.889999,42.849998,1062700,42.849998
"511",42.52,42.830002,41.779999,42.060001,611100,42.060001
"512",42.07,42.330002,41.195999,42.040001,1001800,42.040001
"513",42.150002,43.259998,42.07,42.689999,774900,42.689999
"514",42.25,43.299999,41.27,42.939999,997300,42.939999
"515",42.860001,44.599998,42.009998,44.380001,1644800,44.380001
"516",44.220001,44.68,42.860001,43.66,878600,43.66
"517",43.860001,44.509998,42.939999,43.330002,731300,43.330002
"518",43.41,44.689999,43.369999,43.73,770400,43.73
"519",44.279999,44.689999,43.98,44.389999,629400,44.389999
"520",43.900002,45,43.369999,44.560001,845900,44.560001
"521",44.669998,44.98,44.07,44.110001,482300,44.110001
"522",44.540001,45.25,44.349998,44.91,806200,44.91
"523",44.970001,46.68,44.73,46.619999,1072000,46.619999
"524",46.66,47.279999,45.84,46.380001,802800,46.380001
"525",46.740002,47.310001,46.07,46.779999,614600,46.779999
"526",46.790001,47.16,45.689999,46.639999,652400,46.639999
"527",46.709999,47.279999,46.374001,46.93,405800,46.93
"528",46.400002,46.860001,45.470001,46.459999,683000,46.459999
"529",46.139999,46.77,44.890999,45.84,550600,45.84
"530",46.07,46.66,45.404999,46.560001,584900,46.560001
"531",46.900002,47.5,46.57,47.419998,499900,47.419998
"532",47.77,48.139999,46.91,47.700001,562700,47.700001
"533",47.25,47.880001,46.419998,47.52,1294000,47.52
"534",47.740002,48.544998,47.18,47.68,680500,47.68
"535",47.669998,48.169998,47.48,47.869999,426200,47.869999
"536",48.02,48.189999,47.150002,47.439999,447100,47.439999
"537",47.450001,48.07,46.830002,47.349998,488900,47.349998
"538",47.299999,48.709999,47.299999,48.66,518800,48.66
"539",48.939999,49.240002,48.040001,48.09,634900,48.09
"540",47.939999,48.220001,47.259998,47.459999,875100,47.459999
"541",47.25,47.744999,46.970001,47.48,1011800,47.48
"542",45.959999,50.970001,45.959999,48.209999,2767500,48.209999
"543",48.41,48.830002,46.869999,47.959999,794100,47.959999
"544",48.02,48.400002,46.32,46.77,711600,46.77
"545",46.900002,46.93,45.5,45.959999,776300,45.959999
"546",46.009998,46.509998,44.889999,45,610500,45
"547",44.860001,44.860001,43.759998,44.52,739000,44.52
"548",44.07,46.009998,43.799999,45.779999,825100,45.779999
"549",45.860001,47.830002,45.860001,47.709999,763000,47.709999
"550",47.610001,47.860001,46.66,46.700001,493500,46.700001
"551",46.919998,47.59,46.41,46.439999,634000,46.439999
"552",46.48,46.490002,45.110001,46.389999,595400,46.389999
"553",46.509998,47.610001,46.09,46.5,997700,46.5
"554",47.049999,47.169998,44.82,45.599998,1762800,45.599998
"555",45.630001,46.830002,45.5,46.16,749700,46.16
"556",46.099998,48.349998,46.099998,48.189999,1363300,48.189999
"557",48.080002,50.560001,47.807999,50.07,1074400,50.07
"558",49.950001,50.150002,48.490002,49.66,1032600,49.66
"559",49.66,50.689999,49.110001,49.740002,641400,49.740002
"560",50.02,51.049999,48.599998,49.150002,659100,49.150002
"561",49.119999,49.119999,46.669998,48,703700,48
"562",48.290001,48.917999,46.740002,46.959999,1221700,46.959999
"563",47.34,48.25,46.169998,46.689999,1959200,46.689999
"564",47.220001,48.73,46.955002,48.580002,919100,48.580002
"565",48.43,48.790001,47.331001,47.869999,826600,47.869999
"566",48.400002,48.599998,47.509998,47.59,400100,47.59
"567",47.5,48.380001,47.5,47.919998,472300,47.919998
"568",48.049999,48.990002,48.049999,48.610001,431000,48.610001
"569",48.540001,48.709999,47.73,48.189999,505000,48.189999
"570",47.98,48.007999,46.959999,47.189999,438000,47.189999
"571",47.25,48.720001,47.209999,48.32,405600,48.32
"572",48.549999,49.5,48.27,48.970001,557200,48.970001
"573",49.169998,49.73,48.639999,49.619999,650500,49.619999
"574",49.48,49.619999,48,49.23,640500,49.23
"575",48.900002,49.73,48.25,49.580002,636900,49.580002
"576",49.630001,50.360001,49.318001,50.029999,665900,50.029999
"577",49.880001,50.419998,49.009998,50.060001,874600,50.060001
"578",49.619999,50.130001,49.280998,49.830002,383300,49.830002
"579",50.040001,50.939999,49.779999,50.639999,619600,50.639999
"580",50.52,50.939999,50.110001,50.599998,348000,50.599998
"581",50.689999,51,49.130001,49.869999,496900,49.869999
"582",49.970001,51.139999,49.5,50.98,339400,50.98
"583",50.860001,51.669998,50.57,50.59,7e+05,50.59
"584",50.450001,50.5,48.810001,49.369999,564700,49.369999
"585",49.77,49.860001,47.73,47.830002,806700,47.830002
"586",48.009998,48.849998,47.097,48.34,1049900,48.34
"587",50.009998,50.07,47.209999,49.650002,1121600,49.650002
"588",48.209999,49.09,47.759998,48.400002,1514500,48.400002
"589",47.700001,48,45.700001,46.450001,865200,46.450001
"590",46.279999,47.549999,45.869999,47.259998,472200,47.259998
"591",46.57,48.099998,45.630001,47.810001,579000,47.810001
"592",47.450001,48.549999,46.18,48.27,510900,48.27
"593",46.630001,47.310001,45.82,46.139999,530600,46.139999
"594",46.41,46.810001,45.830002,46.439999,486000,46.439999
"595",45.869999,48.720001,45.41,48.220001,665300,48.220001
"596",48.220001,49.639999,48.220001,48.700001,449100,48.700001
"597",48.189999,49.470001,48.139999,48.459999,589600,48.459999
"598",47.84,49.275002,47.509998,49.080002,714000,49.080002
"599",49.27,50.23,48.830002,49.02,513100,49.02
"600",48.740002,49.349998,48,48.389999,344200,48.389999
"601",47.669998,48.880001,47.349998,48.59,495600,48.59
"602",49.009998,49.57,48.02,48.110001,362100,48.110001
"603",48.369999,48.919998,47.700001,48.060001,505700,48.060001
"604",47.75,50.174999,47.577999,49.880001,875700,49.880001
"605",50.189999,50.23,48.450001,49.560001,659900,49.560001
"606",48.77,50.880001,48.310001,49.169998,950800,49.169998
"607",48.810001,48.98,45.619999,46.049999,959600,46.049999
"608",46.84,48.240002,46.080002,48.150002,870300,48.150002
"609",48.889999,49.330002,47.43,49.259998,558400,49.259998
"610",49.43,49.84,48.439999,49.779999,451900,49.779999
"611",51,52.490002,50.5,52.060001,1576000,52.060001
"612",52.25,53.209999,51.869999,52.169998,796400,52.169998
"613",52.98,53.07,51.27,52.18,423900,52.18
"614",51.959999,52.43,50.27,51.580002,595800,51.580002
"615",52,52.939999,51.814999,52.34,588400,52.34
"616",51.889999,52.470001,51.630001,51.700001,655600,51.700001
"617",52.110001,53.389999,51.18,53.18,693900,53.18
"618",54.040001,54.415001,52.389999,53.02,682800,53.02
"619",53.220001,53.502998,52.610001,53.27,490600,53.27
"620",54.209999,54.990002,52.099998,52.720001,720300,52.720001
"621",52,52.439999,50.959999,51.220001,1189800,51.220001
"622",46.509998,47.66,43.900002,45.77,19359300,45.77
"623",45.77,45.77,43.040001,43.810001,8504700,43.810001
"624",44.389999,45.488998,43.639999,43.900002,3925500,43.900002
"625",43.880001,45.07,43.849998,44.720001,4093500,44.720001
"626",44.605,46.779999,43.580002,46.07,3917900,46.07
"627",47.290001,48.02,46.84,47.639999,4181300,47.639999
"628",47.619999,48.610001,47.169998,48.389999,2295800,48.389999
"629",48.810001,49.119999,48.359001,49.02,1038600,49.02
"630",48.939999,49.93,48.610001,49.57,1299800,49.57
"631",49.290001,49.459999,48.48,48.790001,1448300,48.790001
"632",48.389999,48.720001,47.73,48.189999,3494600,48.189999
"633",48.34,48.810001,47.240002,47.349998,2126300,47.349998
"634",47.240002,47.66,45.209999,45.540001,2404100,45.540001
"635",45.639999,45.994999,44.869999,45.560001,1908200,45.560001
"636",45.529999,46.580002,45.349998,45.57,861300,45.57
"637",45.580002,46.720001,45.509998,46.560001,1332300,46.560001
"638",46.57,46.759998,45.560001,45.73,1280700,45.73
"639",45.560001,46.110001,45.150002,45.48,1487800,45.48
"640",45.360001,45.689999,44.389999,44.52,1732100,44.52
"641",44.439999,44.990002,43.5,43.709999,1262100,43.709999
"642",43.950001,44.215,43.41,44.07,1209700,44.07
"643",43.66,45.470001,43.41,45.400002,1316000,45.400002
"644",45.07,45.869999,44.330002,44.439999,759900,44.439999
"645",44.869999,45.880001,44.626999,45.830002,1012200,45.830002
"646",45.66,45.869999,44.782001,45.09,1034000,45.09
"647",44.849998,46.884998,44.5,46.709999,1713500,46.709999
"648",46.959999,47.099998,44.330002,45.119999,2959900,45.119999
"649",45.150002,46.310001,43.709999,44,1792500,44
"650",43.610001,43.830002,42.220001,43.130001,1247700,43.130001
"651",42.119999,42.401001,40.970001,41.709999,2679200,41.709999
"652",41.119999,42.400002,39.599998,40.450001,3587600,40.450001
"653",40.040001,41.93,39.459999,40.650002,2583300,40.650002
"654",41,42.07,39.990002,40.790001,1620500,40.790001
"655",40.419998,41.130001,40.25,40.380001,879200,40.380001
"656",40.009998,40.259998,39.23,39.27,1518900,39.27
"657",39.959999,40.869999,39.700001,40.560001,990400,40.560001
"658",39.650002,39.91,38.900002,39.459999,1312300,39.459999
"659",39.740002,39.970001,38.68,39.25,1298900,39.25
"660",39.619999,40.220001,39.27,40.029999,1009700,40.029999
"661",41.119999,41.16,39.689999,39.73,963700,39.73
"662",39.490002,40.16,39.490002,39.990002,891100,39.990002
"663",40.48,41.049999,39.935001,40.619999,920100,40.619999
"664",40.860001,41.34,39.990002,40.040001,671900,40.040001
"665",39.59,39.91,37.860001,37.880001,1910700,37.880001
"666",38.349998,39.25,37.610001,39.029999,802600,39.029999
"667",39.299999,39.860001,37.220001,37.310001,1389000,37.310001
"668",37.299999,38.669998,36.200001,38.099998,1004800,38.099998
"669",38.360001,39.040001,38.264999,38.700001,1427300,38.700001
"670",38.869999,39.105,38,38.509998,686200,38.509998
"671",37.549999,38.049999,35.41,35.419998,2661400,35.419998
"672",36.84,38.07,36.07,38.049999,3243100,38.049999
"673",38.860001,39.509998,38.619999,39.049999,1312900,39.049999
"674",39,39.619999,38.630001,39,1553100,39
"675",39.049999,39.59,39.049999,39.490002,1873000,39.490002
"676",39.099998,41.41,38.900002,40.740002,2089800,40.740002
"677",40.91,43.580002,40.830002,42.599998,3333100,42.599998
"678",42.830002,43.23,41.34,42.91,1364100,42.91
"679",43.029999,43.939999,42.549999,43.25,1165200,43.25
"680",42.959999,43.709999,42.389999,43.330002,1033300,43.330002
"681",43.119999,43.119999,42.16,42.98,855600,42.98
"682",42.799999,43.646,42.700001,43.310001,1068700,43.310001
"683",43.52,43.73,42.799999,42.990002,1323200,42.990002
"684",42.970001,43.98,42.450001,43.18,1730900,43.18
"685",43.02,43.779999,42.529999,42.599998,1241800,42.599998
"686",42.700001,42.896,40.599998,41.240002,1758000,41.240002
"687",40.84,40.959999,39.639999,40.450001,1354700,40.450001
"688",40.209999,40.259998,38.189999,39.48,2231700,39.48
"689",39.459999,39.779999,38.290001,38.560001,1264600,38.560001
"690",38.59,40.099998,38.18,39.869999,1728200,39.869999
"691",39.91,41.099998,38.43,40.080002,1142000,40.080002
"692",39.82,39.959999,38.849998,39.84,1154300,39.84
"693",39.810001,40.169998,38.560001,39.310001,2093500,39.310001
"694",39.380001,39.599998,38.419998,39.099998,1425000,39.099998
"695",38.82,40.07,37.950001,39.82,1115400,39.82
"696",39.099998,39.849998,38.641998,38.970001,3473600,38.970001
"697",39.18,39.5,38.860001,39.09,847300,39.09
"698",39.27,40.314999,38.830002,40.060001,1525300,40.060001
"699",40.790001,42.32,40.650002,42.209999,2174900,42.209999
"700",42.18,42.549999,41.5,42.369999,842100,42.369999
"701",42.669998,43.279999,42.259998,42.860001,1506800,42.860001
"702",42.580002,43.099998,41.369999,42.810001,1255400,42.810001
"703",43.130001,43.18,42.529999,42.900002,912500,42.900002
"704",42.779999,43.330002,42.439999,43.040001,1362700,43.040001
"705",43.450001,43.540001,42.580002,43.400002,828000,43.400002
"706",43.610001,43.945,43.150002,43.59,927800,43.59
"707",43.490002,43.939999,42.759998,43.900002,1285500,43.900002
"708",44.060001,44.580002,43.970001,44.330002,1129700,44.330002
"709",44.220001,45.259998,44.029999,45.029999,2014400,45.029999
"710",45.029999,45.450001,44.869999,45.080002,741400,45.080002
"711",44.73,45.23,44.709999,44.869999,959100,44.869999
"712",44.639999,45.119999,43.549999,44.349998,910200,44.349998
"713",44.5,44.84,43.400002,44.77,1945900,44.77
"714",45.02,46.110001,44.330002,46.060001,1238300,46.060001
"715",46.450001,47.064999,46.099998,46.84,1955700,46.84
"716",47.09,47.139999,46.07,46.16,1404300,46.16
"717",47.5,47.5,46.130001,46.91,1976300,46.91
"718",47.5,50.490002,47,50.43,3534200,50.43
"719",50.48,51.169998,49.700001,50.080002,1720500,50.080002
"720",49.650002,51.560001,49.514,51.5,1235200,51.5
"721",51.419998,52.049999,50.877998,50.98,922900,50.98
"722",50.799999,51.189999,50.099998,50.779999,1083100,50.779999
"723",50.799999,51.619999,50.639999,51.169998,989300,51.169998
"724",51.5,52.110001,50.880001,52.060001,1364600,52.060001
"725",52.299999,53.509998,52.299999,53.400002,1353100,53.400002
"726",54.049999,54.463001,53.23,53.650002,1599300,53.650002
"727",53.610001,54.32,52.549999,53.419998,1513200,53.419998
"728",53.669998,53.669998,52.779999,53.150002,944800,53.150002
"729",53.540001,53.77,52.650002,53,894100,53
"730",53.299999,54.439999,53.299999,54.09,968800,54.09
"731",54.009998,54.330002,53.580002,53.68,1381600,53.68
"732",53.869999,54.029999,53.450001,53.84,749000,53.84
"733",53.75,54.07,53.220001,53.509998,441900,53.509998
"734",53.459999,53.939999,52.5,52.700001,1111200,52.700001
"735",52,52.814999,51.389999,52.709999,1236100,52.709999
"736",52.84,52.959999,52.400002,52.700001,1330100,52.700001
"737",52.970001,52.970001,51.709999,51.889999,1095900,51.889999
"738",52.650002,53.650002,52.200001,53.555,941800,53.555
"739",53.07,53.549999,52.450001,52.919998,1332600,52.919998
"740",52.75,52.98,52.509998,52.75,791000,52.75
"741",52.93,53.75,52.450001,52.84,902500,52.84
"742",53.119999,54.91,52.919998,54.849998,1239000,54.849998
"743",54.630001,55.759998,54.150002,54.889999,800100,54.889999
"744",55.369999,56.09,55.080002,55.700001,2371600,55.700001
"745",55.610001,56.856998,55.360001,56.790001,1616300,56.790001
"746",56.91,57.57,56.529999,57.240002,856600,57.240002
"747",57.459999,58.150002,57.220001,57.91,694200,57.91
"748",58.09,58.529999,57.23,57.650002,1981200,57.650002
"749",57.880001,59.09,57.639999,59.09,953100,59.09
"750",59.080002,59.34,58.744999,59.18,440100,59.18
"751",59.110001,59.325001,58.73,59.060001,874100,59.060001
"752",59.27,59.5,58.380001,59.16,395000,59.16
"753",59.27,59.540001,58.299999,59.009998,2194400,59.009998
"754",58.860001,59.919998,58.860001,59.639999,1656400,59.639999
"755",60.259998,60.330002,59.169998,59.509998,1576400,59.509998
"756",58.759998,59.075001,57.345001,58.009998,2282700,58.009998
"757",57.41,58.919998,57,58.799999,1619600,58.799999
"758",58.799999,59.455002,57.98,59.330002,1957500,59.330002
"759",59.529999,59.860001,58.450001,59.529999,1275200,59.529999
"760",59.959999,60.259998,59.220001,59.290001,1465400,59.290001
"761",59.41,59.425999,58.201,58.450001,1426200,58.450001
"762",58.66,59.59,57.965,59.34,950800,59.34
"763",59.25,59.68,58.68,58.970001,1358100,58.970001
"764",58.970001,59.91,58.59,58.82,1140500,58.82
"765",59.299999,60.77,59.215,60.549999,1672800,60.549999
"766",61,61.549999,60.490002,61.34,2145300,61.34
"767",61,61.110001,59.421001,59.5,1956300,59.5
"768",59.970001,60.650002,59.740002,60.27,1359800,60.27
"769",59.709999,61.009998,58.830002,60.639999,1072300,60.639999
"770",60.93,60.93,58.130001,59.200001,1744600,59.200001
"771",57.139999,59.07,56.970001,57.950001,1300800,57.950001
"772",58.48,59.959999,57.834999,59.119999,1004300,59.119999
"773",59.419998,61.259998,59.374001,60.77,1485500,60.77
"774",59.900002,61.549999,59.610001,60.849998,853600,60.849998
"775",60.639999,61.009998,59.240002,59.779999,1381200,59.779999
"776",60.290001,61.189999,59.919998,60.900002,850800,60.900002
"777",62.279999,63.02,61.529999,62.700001,1308600,62.700001
"778",63.639999,64.050003,62.630001,63.540001,1051600,63.540001
"779",63.970001,64.32,63.285,63.610001,1117800,63.610001
"780",63.029999,63.169998,61.950001,62.299999,1457700,62.299999
"781",61.93,64.449997,61.5,64.160004,1697100,64.160004
"782",64.75,65.830002,64.419998,65.5,1246700,65.5
"783",66.290001,67.019997,66.080002,66.410004,1361900,66.410004
"784",65.889999,68.07,65.510002,68.010002,1179800,68.010002
"785",68.099998,69.150002,67.260002,68.93,727200,68.93
"786",68.699997,69.57,68.370003,68.82,710700,68.82
"787",69.410004,70.110001,69.220001,69.449997,1159000,69.449997
"788",69.080002,70.739998,67.93,69.470001,1229100,69.470001
"789",69.459999,69.459999,67.279999,68.120003,1863600,68.120003
"790",65.519997,66.25,62.959999,62.990002,2348800,62.990002
"791",63.43,64.389999,55.540001,55.619999,4219400,55.619999
"792",55.98,57.52,49.049999,51.400002,6324500,51.400002
"793",51.77,54.060001,47.360001,49.880001,6133500,49.880001
"794",48.450001,50.639999,46.700001,50.18,5135600,50.18
"795",50.150002,50.200001,42.259998,45.43,7779300,45.43
"796",45.98,48.59,41.59,41.650002,4283900,41.650002
"797",42.66,43.169998,40.040001,41.119999,6892800,41.119999
"798",39.779999,40.200001,34.27,34.740002,7631800,34.740002
"799",33.169998,36.470001,31.809999,33.650002,7146100,33.650002
"800",28.99,30.799999,25.389999,26.440001,7605500,26.440001
"801",28.120001,29.83,25.34,29.049999,6129700,29.049999
"802",27.57,27.889999,22.91,24.77,8156500,24.77
"803",21.754999,21.754999,14.66,15.48,10808900,15.48
"804",18.82,19.799999,15.01,18.219999,7935100,18.219999
"805",14.38,15.93,13.71,13.78,7254100,13.78
"806",14.8,15.64,9.755,10.09,12166100,10.09
"807",8.67,8.67,6.02,7.1,10974900,7.1
"808",7.16,9.96,6.62,7.77,9774500,7.77
"809",8.51,12,8.5,8.82,12707900,8.82
"810",9.34,10.56,8.51,10.44,7982800,10.44
"811",13.88,15.67,12.49,15.05,9505000,15.05
"812",18,20.27,15.56,16.690001,10151300,16.690001
"813",17,19.860001,16.049999,16.790001,7000900,16.790001
"814",16,16.58,14.27,15.14,4233400,15.14
"815",13.6,13.69,10.01,12.05,12045400,12.05
"816",12.71,15.24,12.03,14.4,11941600,14.4
"817",13.68,13.775,11.36,11.69,6823800,11.69
"818",11.54,12.23,10.31,10.67,6523000,10.67
"819",10.91,11.11,9.57,10.16,6825500,10.16
"820",11.42,14.5,11.36,14.03,11321300,14.03
"821",17.389999,18.299999,14.6,15.11,10800300,15.11
"822",16.200001,18.35,15.61,18.15,10231500,18.15
"823",19.6,20.6,16.709999,18.110001,10122800,18.110001
"824",18.25,18.4,15.65,17.09,5851000,17.09
"825",18.41,18.860001,17.200001,17.495001,4292400,17.495001
"826",16.309999,17.059,15.26,15.99,5396200,15.99
"827",16.299999,16.299999,14.62,15.26,5239800,15.26
"828",16.799999,17.42,16.200001,16.700001,7153900,16.700001
"829",15.99,17.291,15.6,16.07,5438800,16.07
"830",15.51,16.18,14.87,15.27,4623100,15.27
"831",15.76,15.9,14.83,15.01,4028000,15.01
"832",15.29,16.299999,15.29,15.58,5645600,15.58
"833",16.5,18.309999,15.9,17.82,15616800,17.82
"834",18.219999,20.969999,18.129999,20.32,10576300,20.32
"835",23.139999,24.309999,19.549999,21.129999,11735000,21.129999
"836",22.5,22.950001,21.48,22.41,9421900,22.41
"837",21.75,22.33,20.620001,21.440001,6672000,21.440001
"838",19.719999,20.4,18.504999,18.84,7015900,18.84
"839",17.860001,19.549999,16.91,18.93,5748600,18.93
"840",19.52,19.780001,18.030001,18.370001,4871300,18.370001
"841",18.5,18.969999,18.014999,18.09,4225800,18.09
"842",18.18,19.48,17.950001,19.370001,6723000,19.370001
"843",19.950001,21.450001,19.562,21.09,6149900,21.09
"844",20.25,20.99,19.639999,20.620001,5818800,20.620001
"845",22.41,25.5,22.09,23.18,21155200,23.18
"846",23.190001,23.75,19.48,20.280001,11024500,20.280001
"847",19.799999,22.65,19,22.129999,9431100,22.129999
"848",21.82,24.16,21.610001,23.209999,8909400,23.209999
"849",25.459999,28.24,25.459999,27.799999,10405200,27.799999
"850",28,31.26,26.66,28.76,11882700,28.76
"851",30.549999,32,29.790001,31.25,10322300,31.25
"852",31.75,33.209999,30.700001,32.68,10035800,32.68
"853",32.279999,34.639999,30.92,33.540001,9689700,33.540001
"854",37.119999,37.259998,34.290001,35.16,8952400,35.16
"855",35.779999,36.68,33.259998,36.419998,9408700,36.419998
"856",36,37.529999,34.310001,34.759998,7573600,34.759998
"857",34.029999,35.669998,33.200001,35.459999,7593400,35.459999
"858",35.689999,37.490002,35.509998,36.09,6835700,36.09
"859",36.84,37.189999,34.610001,35.490002,5804200,35.490002
"860",36.23,39.52,35.669998,38.880001,7459100,38.880001
"861",41.419998,43.84,38.619999,42.939999,10120900,42.939999
"862",46.150002,47.18,42.560001,43.77,8989100,43.77
"863",45.09,45.93,44.139999,44.810001,7280300,44.810001
"864",42.790001,44.189999,41.68,42.529999,5167300,42.529999
"865",41.419998,42.172001,35.810001,39.860001,10571700,39.860001
"866",35,37.18,33,33.255001,10485600,33.255001
"867",37.470001,37.59,34.145,36.779999,6560700,36.779999
"868",34,39.209999,33.650002,38.439999,6244000,38.439999
"869",41.25,42.419998,39.400002,40.790001,12386100,40.790001
"870",41.91,44.950001,41.09,43.130001,20334600,43.130001
"871",42.009998,42.75,40.66,40.77,7627800,40.77
"872",41.41,43.5,40.529999,42.009998,13600000,42.009998
"873",41.799999,41.98,38.910999,41.25,9744800,41.25
"874",42.23,44.57,41.93,43.994999,6729300,43.994999
"875",42.610001,43.380001,40.25,41.16,11244700,41.16
"876",40.029999,41.459999,37.035,38.599998,8955900,38.599998
"877",38.400002,40,35.279999,36.150002,12518600,36.150002
"878",36.720001,40.200001,35.25,39.59,6907100,39.59
"879",39.040001,40.419998,38.299999,40.060001,4074000,40.060001
"880",40.650002,43.27,39.450001,40.860001,5446900,40.860001
"881",42.470001,43.07,40.240002,41.200001,4848400,41.200001
"882",42.106998,42.73,39.049999,39.529999,4507500,39.529999
"883",38.82,39.759998,34.669998,38.029999,8577500,38.029999
"884",38.259998,40.439999,36.580002,39.75,4529400,39.75
"885",40.5,41.639999,38.560001,40.950001,5043000,40.950001
"886",40.389999,41,39.400002,40.150002,5231000,40.150002
"887",40.630001,41.82,38.77,39,6142000,39
"888",39.169998,40.679001,38.529999,40.110001,4487400,40.110001
"889",42.5,42.650002,40.870998,42.029999,10815900,42.029999
"890",41.25,41.549999,40.5,40.77,8689900,40.77
"891",39.5,39.599998,37.898998,38,18394000,38
"892",38.240002,38.689999,35.580002,38.240002,15497300,38.240002
"893",38.900002,39.5,37.66,38.400002,7973200,38.400002
"894",37.509998,38.400002,36.970001,38.240002,11085300,38.240002
"895",37.470001,38.150002,34.759998,36.580002,26815500,36.580002
"896",36.200001,36.200001,33.619999,33.75,9186700,33.75
"897",32.52,32.869999,29.059999,29.74,15883300,29.74
"898",29.559999,31.530001,29.389999,30.27,8635400,30.27
"899",31.929001,33.529999,31.299999,33.52,7010100,33.52
"900",32.689999,34.34,32.310001,33.369999,3920600,33.369999
"901",33.400002,33.639999,30.799999,31.049999,5589200,31.049999
"902",30.67,32.73,30.25,32.220001,3588700,32.220001
"903",32.220001,34.200001,32.16,33.93,3414100,33.93
"904",34.459999,35.630001,33.360001,35.540001,3847500,35.540001
"905",35.400002,38.470001,35.299999,37.75,6886300,37.75
"906",37.799999,38.889999,36.130001,37.07,6729800,37.07
"907",38.75,39.299999,37.75,38.27,6280000,38.27
"908",39.5,40.330002,37.59,37.880001,6188600,37.880001
"909",38.619999,39.009998,36.779999,37.16,3978000,37.16
"910",37.849998,41.040001,37.439999,39.459999,7061800,39.459999
"911",39.200001,41.438999,38.286999,41.32,5042700,41.32
"912",41.32,42.330002,40.009998,41.560001,5538200,41.560001
"913",41.830002,42.919998,41.049999,42.720001,3755000,42.720001
"914",42.779999,44.689999,42.75,44.044998,6340900,44.044998
"915",43.400002,46.154999,43.119999,46,5763700,46
"916",45.389999,46.57,44.029999,44.700001,5738400,44.700001
"917",45.470001,46.169998,44.029999,44.720001,4124100,44.720001
"918",44.689999,45.310001,43.549999,43.860001,2955500,43.860001
"919",44.330002,46.400002,43.919998,45.990002,4097000,45.990002
"920",46.349998,47.98,45.900002,47.259998,3740000,47.259998
"921",48.580002,49.669998,48.084999,49.049999,4269600,49.049999
"922",49.060001,49.110001,45.779999,45.799999,4152200,45.799999
"923",45.849998,48,45.356998,46.860001,3975200,46.860001
"924",46.93,49.099998,46.650002,48.669998,2977200,48.669998
"925",48.555,50.099998,46.830002,47.619999,4545100,47.619999
"926",48.07,50.25,46.060001,49.810001,3673200,49.810001
"927",48.549999,51.939999,47.599998,49.939999,3435600,49.939999
"928",50.41,50.928001,48.349998,50.279999,2779300,50.279999
"929",50.619999,53.209999,50.580002,50.740002,4035000,50.740002
"930",51.189999,51.723,48.900002,50.110001,2733100,50.110001
"931",50.529999,56.259998,50.529999,55.389999,9928500,55.389999
"932",55.470001,59.419998,55.41,58.98,6142300,58.98
"933",59.290001,60.080002,55.16,55.939999,5096000,55.939999
"934",54.509998,57.389999,54.27,55.400002,3720900,55.400002
"935",56.02,56.799999,54.569,56.200001,4195400,56.200001
"936",53.610001,54.810001,51.529999,54.43,4608100,54.43
"937",55.880001,58.57,55.195999,58.130001,4304800,58.130001
"938",57.799999,59.110001,54.77,54.860001,2976100,54.860001
"939",54.150002,54.919998,52.380001,52.869999,2960900,52.869999
"940",54.849998,57.610001,54.259998,57.07,4517700,57.07
"941",58.380001,59.73,55.23,58.209999,6629300,58.209999
"942",56.290001,57.400002,53.535,54.490002,23774700,54.490002
"943",55.900002,57.970001,54.630001,56.060001,22246100,56.060001
"944",56.439999,57.549999,55.07,57.099998,7296000,57.099998
"945",54.619999,58,54.419998,56.830002,8870400,56.830002
"946",57.709999,58,55.150002,57.07,4140500,57.07
"947",57.400002,57.700001,54.869999,55,5774000,55
"948",55.689999,56.48,54.599998,55.740002,4211400,55.740002
"949",56.5,56.970001,54.625,54.740002,3049500,54.740002
"950",55.02,55.73,52.009998,52.349998,4440800,52.349998
"951",53.060001,54.060001,52.349998,53.950001,2611600,53.950001
"952",53.619999,55.610001,52.589001,55.450001,3944700,55.450001
"953",55.639999,56.880001,55.209999,55.330002,2577300,55.330002
"954",54.470001,55.799999,53.709999,55.599998,2345800,55.599998
