"","COST.Open","COST.High","COST.Low","COST.Close","COST.Volume","COST.Adjusted"
"445",219.339996,224.5,219.259995,223.929993,3863500,212.14505
"446",224.149994,225.149994,222.559998,224.169998,2502800,212.372437
"447",224.100006,225,221.039993,221.050003,3021400,209.416611
"448",222.910004,225.320007,220.929993,221.820007,3650900,210.146118
"449",225.199997,227.619995,223.389999,226.949997,3130500,215.006134
"450",226.25,226.940002,224.25,224.509995,2441900,212.69455
"451",224.869995,228.259995,224.320007,227.679993,2541800,215.697708
"452",228.449997,228.880005,225.509995,228.490005,2129300,216.465073
"453",228.539993,230.649994,226.25,228.580002,2624600,216.550323
"454",228.899994,230.630005,228.720001,229.669998,2099800,217.582993
"455",229.880005,230.25,227.270004,229.059998,2007300,217.005051
"456",227.070007,229.259995,223.820007,228.75,2656700,216.711411
"457",225.929993,231.089996,223.089996,223.759995,3100200,211.983994
"458",224.059998,227.589996,222.839996,226.399994,2218900,214.485062
"459",222.309998,225,217,218.190002,3995400,206.707153
"460",219.75,224.889999,218.75,222.419998,3801400,210.714508
"461",223.100006,228.210007,223.009995,227.919998,2410500,215.925079
"462",228.649994,230.559998,225.559998,228.630005,2674600,216.597702
"463",228.179993,230.800003,227.539993,229.600006,2095000,217.516678
"464",229.809998,232.229996,227.179993,230.160004,2167200,218.04718
"465",230.710007,234.889999,229.800003,234.449997,2513900,222.11142
"466",235,237.490005,234.179993,236.710007,2101300,224.252502
"467",238.75,240.880005,236.940002,240.369995,2603600,227.719864
"468",238.509995,239.800003,237.029999,238.699997,2140600,226.675262
"469",237.970001,240.259995,237.070007,237.740005,2256700,225.763611
"470",237.639999,239.199997,234.130005,234.479996,2301400,222.667892
"471",234.75,236.419998,232.770004,234.139999,1548100,222.344986
"472",237.119995,237.119995,231.710007,233.309998,1896500,221.556793
"473",232.320007,232.649994,227,229.940002,2722300,218.356567
"474",229.300003,231.119995,226.520004,231.020004,2822400,219.382202
"475",231.610001,233.5,227.809998,228.740005,1949500,217.217041
"476",224.919998,225,218.050003,219.309998,3704800,208.262054
"477",220.559998,222.029999,217.449997,218.570007,2036500,207.559341
"478",218.100006,221.179993,217.660004,220.059998,1007500,208.974289
"479",222.850006,223.479996,218.899994,219.449997,2205600,208.395004
"480",219.369995,223.119995,218.380005,223.009995,2369800,211.775681
"481",222.779999,230.460007,222.190002,230.339996,2765600,218.73642
"482",229,231.589996,228.360001,231,1478700,219.363144
"483",231.690002,233.389999,229.699997,231.279999,2764000,219.629074
"484",230.720001,232.199997,228.210007,232.080002,2481500,220.388763
"485",232.110001,233.300003,225.559998,226.350006,3418600,214.947418
"486",227.940002,233.860001,226.600006,233.199997,4029800,221.452332
"487",233.149994,233.809998,223.029999,224.860001,2881900,213.532455
"488",224.539993,225.199997,219.110001,222.660004,2650000,211.443329
"489",225.119995,227.25,224,226.5,2466800,215.089874
"490",228.350006,230.449997,227.070007,227.800003,2891400,216.324387
"491",228.839996,229.619995,225.479996,226.509995,2170200,215.099319
"492",218,219,205.509995,207.059998,8822300,196.629135
"493",206.679993,208,200.660004,202.229996,4739400,192.04248
"494",203.089996,204.669998,201.570007,202.990005,3308500,192.764206
"495",203.5,207,199.860001,201.410004,3369600,191.263824
"496",200.330002,200.699997,193.679993,197.130005,4250900,187.199402
"497",197.160004,200.699997,194.320007,194.520004,5080200,184.720901
"498",193.899994,195.330002,189.800003,189.990005,2031700,180.419083
"499",190.820007,198.779999,189.509995,198.630005,3268800,188.623825
"500",196.960007,201.130005,193.960007,201.080002,2705900,190.950439
"501",201.820007,204.949997,199.589996,202.039993,2037800,191.862045
"502",203.380005,204.389999,201.380005,203.710007,1729400,193.447937
"503",200.5,205.100006,199.850006,204.759995,2143100,194.445007
"504",203.699997,205.940002,200.039993,200.419998,2877700,190.323669
"505",203.080002,207.929993,201.449997,206.240005,2761600,195.850464
"506",205.520004,209.119995,203.539993,207,2226600,196.572174
"507",208.649994,209.080002,204.179993,208.550003,2366500,198.044083
"508",209.149994,211.220001,207.919998,209.899994,1862900,199.326096
"509",208.149994,210.899994,206,210.639999,2340700,200.028809
"510",210.039993,211.25,209.309998,210.509995,1861100,199.90538
"511",209.470001,210.649994,208.160004,209,1523100,198.471436
"512",210.039993,211.339996,209.080002,211.029999,1681900,200.399155
"513",211.460007,211.460007,209.5,210.179993,1455000,199.591995
"514",209.869995,211.649994,209.649994,211.460007,1517100,200.807526
"515",212.559998,214.160004,211.770004,213.589996,2115400,202.8302
"516",213,215.559998,210.800003,212.399994,3310800,201.700134
"517",213,214.850006,210,212.089996,2220200,201.405777
"518",212.389999,212.389999,208.899994,210.309998,1994400,199.715439
"519",212.029999,212.320007,208.740005,209.070007,2252300,198.537903
"520",208.679993,210.789993,207.309998,210.770004,1999400,200.152313
"521",210.320007,210.539993,208.570007,210.309998,1636500,199.715439
"522",210.479996,212.169998,209.320007,211.350006,1589800,200.703094
"523",211.139999,214.880005,209.720001,214.630005,4341100,203.817825
"524",214,215,209.369995,210.270004,3453700,199.67746
"525",210.699997,211.190002,207.899994,211.179993,1630300,200.541626
"526",211.490005,212.520004,209.639999,211.610001,2074500,200.949951
"527",212.259995,212.259995,210.479996,211.600006,1618800,200.94046
"528",210.070007,210.100006,206.270004,209.050003,2526600,199.055145
"529",207.830002,208.490005,205.75,207.75,2013700,197.817291
"530",208.649994,208.919998,206.759995,208.720001,2376600,198.740891
"531",210.059998,212.75,209.259995,211.899994,2091200,201.768875
"532",212.229996,213.509995,211.300003,212.800003,1703000,202.62587
"533",212,214.550003,211.139999,213.839996,1411100,203.616104
"534",215.149994,217.25,214.039993,216.470001,2635500,206.120392
"535",216.669998,219.600006,216.509995,218.119995,1938100,207.691452
"536",218.229996,219.070007,215.059998,217.110001,1785600,206.729782
"537",216.600006,216.720001,214.330002,215.229996,1615300,204.939651
"538",215.169998,216.589996,214.25,216.289993,1542500,205.948959
"539",217.369995,219.089996,216.550003,217.050003,1794000,206.672653
"540",216.889999,218.910004,216.130005,217.610001,1884100,207.205887
"541",216.509995,218.860001,216.449997,218.050003,1482700,207.624832
"542",218.490005,219.690002,217.520004,218.740005,2055600,208.28186
"543",219.759995,220.570007,215.770004,219.440002,2178200,208.94838
"544",220.429993,221.080002,215.869995,218.410004,2444700,207.967606
"545",218.910004,221.610001,218.899994,219.820007,2160200,209.310242
"546",220.5,221.910004,218.229996,219.229996,1985300,208.748428
"547",218.130005,219.389999,216.220001,216.789993,3279100,206.425034
"548",225.479996,228.699997,223.770004,227.820007,6782700,216.927719
"549",227.529999,229.910004,227.059998,229.690002,3748400,218.708313
"550",230.320007,233.399994,229.899994,232.960007,2647100,221.821976
"551",234.25,237.449997,232.949997,236.380005,2421200,225.078491
"552",236.130005,236.380005,233.279999,233.839996,2300300,222.659897
"553",234.169998,235.649994,233.179993,233.600006,5075400,222.431366
"554",233.580002,236.679993,233.490005,236.589996,1735400,225.278412
"555",237.520004,238.050003,236.289993,237.050003,1852300,225.716431
"556",237.029999,238.490005,235.779999,236.979996,1499500,225.649734
"557",236.679993,239.850006,236.550003,239.539993,1617000,228.087357
"558",239.75,240.339996,236.899994,237.559998,1873600,226.202042
"559",236.929993,238.080002,235.789993,236.970001,1357100,225.640259
"560",238,240.25,237.360001,239.070007,1193000,227.639847
"561",238.710007,240.210007,238.160004,239.410004,1351200,227.963608
"562",239.979996,241.949997,239.580002,241.220001,1396700,229.687057
"563",241.660004,242.440002,240.770004,242.139999,1968000,230.56308
"564",243.070007,244.410004,242.580002,244.190002,1610200,232.51506
"565",244,244.190002,240.309998,240.5,1574300,229.00148
"566",241.690002,243.550003,241.020004,242.479996,1663600,230.886841
"567",242.169998,244.759995,241.25,244.399994,1319700,232.714996
"568",244.960007,247.089996,244.009995,245.869995,1616200,234.114731
"569",245.990005,246.830002,245.199997,246.520004,1244200,234.733658
"570",245.110001,245.679993,244.009995,244.910004,1450200,233.200653
"571",245.279999,246.669998,244.710007,245.610001,1556600,233.867142
"572",243.619995,244.179993,240.919998,241.240005,2719800,229.7061
"573",241.509995,242.720001,240.899994,241.949997,2187600,230.382141
"574",242.369995,246.75,241.960007,246.330002,1859700,234.552734
"575",246.649994,246.820007,244.25,245.339996,1360500,233.610077
"576",246.300003,246.460007,244.320007,245.559998,1363000,233.81955
"577",246.789993,247.25,244.699997,245.809998,1365000,234.057587
"578",245.190002,245.770004,242.559998,243.419998,1300000,231.78186
"579",244.649994,246.529999,242.210007,245.580002,1524600,233.838593
"580",245.679993,248.699997,245.600006,247.960007,1156400,236.104813
"581",246.210007,247.149994,243.940002,245.600006,1278200,233.857666
"582",245.619995,245.889999,242.059998,243.820007,1842900,232.162766
"583",245,245.75,243.490005,244.279999,1429700,232.600769
"584",244.770004,245.789993,243.020004,245.529999,1427600,233.79097
"585",245.339996,245.460007,241.550003,241.589996,1350400,230.039352
"586",241.759995,242.889999,240.419998,242.690002,1237600,231.086746
"587",243.270004,244.880005,242.720001,244.619995,905900,232.9245
"588",242.850006,244.830002,242.059998,244.229996,1194900,232.553131
"589",241.720001,242.740005,238.220001,240.179993,1775200,228.696762
"590",239.559998,243.050003,238.190002,241.339996,1611900,229.8013
"591",240.660004,244.059998,240.160004,243.470001,1919300,232.455551
"592",242.940002,248.550003,240.029999,247.020004,2036500,235.84494
"593",244.119995,244.929993,240.669998,241.919998,1962800,230.975662
"594",242.289993,245.089996,241.809998,242.729996,1635100,231.749023
"595",242.110001,245.399994,241.229996,244.669998,1194800,233.601273
"596",245.630005,249.729996,245.210007,247.440002,1800600,236.245941
"597",245.880005,250.050003,245.589996,248.350006,1672000,237.114792
"598",247.149994,249.940002,247.149994,248.899994,1600500,237.639877
"599",249.110001,250.830002,248.100006,249.929993,1504200,238.623306
"600",251.009995,251.009995,249.139999,249.509995,1242300,238.222321
"601",248.630005,249.919998,247.179993,248.529999,1822800,237.286652
"602",249.110001,249.559998,246.770004,247.300003,1340200,236.112274
"603",248.580002,250.199997,246.139999,246.309998,3164100,235.167084
"604",244.130005,244.770004,238.910004,240.690002,2594900,229.801315
"605",242.149994,243.580002,240.75,241.539993,2030300,230.612869
"606",238.979996,240.660004,233.050003,239.580002,4058100,228.741531
"607",239.779999,241.539993,238.080002,241.070007,2512500,230.164124
"608",243,245.820007,242.5,245.610001,1761500,234.498718
"609",246.100006,248.759995,245.020004,247.960007,1825500,236.742447
"610",248,251.940002,247.740005,251.210007,1487800,239.845413
"611",251.160004,256.600006,251.020004,256.01001,2270200,244.428284
"612",256.399994,258.829987,256.109985,256.850006,1839500,245.230255
"613",258.910004,259.619995,256.209991,257.109985,1613500,245.478455
"614",257.579987,258.75,255.770004,257.230011,1071700,245.593079
"615",257.709991,259.869995,257.549988,259.709991,1228500,247.960846
"616",260,261.200012,258.910004,260.149994,1287800,248.380936
"617",261.130005,262.25,260.429993,261.429993,1191900,249.603058
"618",263.609985,264.200012,262.049988,262.73999,2763200,250.853775
"619",262.309998,264.100006,260.940002,263.660004,1628400,251.732117
"620",265,267.790009,264.549988,267.350006,1745100,255.255264
"621",266.769989,268.940002,265.98999,266.130005,2964000,254.090424
"622",267.309998,267.970001,266.519989,266.769989,1586100,254.701462
"623",266.709991,267.079987,265.359985,266.359985,1182400,254.309998
"624",266.450012,266.820007,264.339996,264.410004,1334400,252.448257
"625",264.899994,266.480011,262.98999,265.579987,1122900,253.565323
"626",265.5,266.390015,263.359985,264.26001,1952500,252.305054
"627",266.429993,267,261.839996,263.549988,1955800,251.627136
"628",263.920013,265.570007,261.670013,265.470001,1201300,253.460312
"629",265.140015,269.160004,265.140015,269.140015,986500,256.964264
"630",268.200012,268.609985,266.269989,268.25,1081500,256.114532
"631",268.329987,269.690002,267.350006,269.399994,1236000,257.212524
"632",269.359985,270.779999,268.48999,269.970001,1400300,257.756714
"633",270.049988,271.529999,269.339996,271.420013,1257000,259.141113
"634",272.329987,276.769989,271.809998,276.540009,1985600,264.02948
"635",276.5,280,276.01001,279.440002,2046400,266.79834
"636",279.940002,280.700012,278.899994,280.579987,1568000,267.886688
"637",281,281.369995,279.779999,280.649994,1379200,267.953552
"638",281.049988,282.850006,280.220001,281.559998,1716600,268.822418
"639",282.200012,283.059998,279.190002,282.910004,1696100,270.111267
"640",283.070007,284.309998,281.350006,281.51001,1607600,268.774658
"641",281.220001,282.320007,279.320007,280.170013,1459100,267.495209
"642",281.850006,282.079987,279.019989,280.100006,1117800,267.428406
"643",279.829987,281.23999,279.01001,280.829987,1257100,268.125397
"644",281.200012,281.940002,279.339996,279.799988,1600200,267.141998
"645",279.799988,281.769989,279.119995,281.369995,1447700,268.640991
"646",281.01001,281.299988,279.540009,280.130005,1257400,267.457092
"647",280.269989,280.570007,279.100006,279.5,978200,266.855621
"648",279.019989,279.720001,272.630005,275.630005,1886900,263.160645
"649",275.75,280.929993,274.309998,274.570007,2634300,262.14859
"650",274.299988,274.940002,270.5,272.5,1969200,260.172211
"651",270.089996,270.549988,262.709991,265.100006,3329800,253.10701
"652",266.470001,270.230011,264.049988,269.309998,2383000,257.126587
"653",268.179993,274.859985,263.589996,274.299988,3037500,261.890839
"654",273.040009,274.839996,271,274.799988,2046700,262.368134
"655",274.579987,275.470001,271.910004,273.940002,1284300,261.54715
"656",274.029999,274.980011,269.299988,271.309998,1638600,259.036072
"657",271.179993,278.160004,270.01001,276.26001,1724600,263.762146
"658",274,275.359985,268,268.149994,2122100,256.019043
"659",270.529999,272.970001,268.769989,271.519989,1623200,259.236542
"660",274.100006,276.070007,273.440002,274.100006,1230800,261.69989
"661",276.410004,277.380005,274.549988,275.609985,1313400,263.141541
"662",276.279999,276.359985,272.850006,272.970001,1390600,260.620972
"663",275.410004,276.540009,274.700012,275.679993,1682300,263.208466
"664",277.01001,280.98999,276.869995,279.920013,2345500,267.256622
"665",278.209991,280.130005,272.700012,274.01001,1984300,261.613922
"666",275.75,278.529999,275.690002,278.459991,1426400,265.86261
"667",281,293.440002,280.339996,292.380005,5169000,279.152893
"668",293.75,299.950012,292.420013,294.48999,5162100,281.167419
"669",297.480011,297.730011,292.76001,296.570007,2613100,283.779724
"670",298,298.279999,292.829987,294.76001,1801000,282.047729
"671",292.570007,294,290.459991,292.049988,1842900,279.45462
"672",294,296.299988,293.769989,296.119995,1375700,283.349091
"673",298.429993,299.709991,296.679993,296.970001,1865300,284.162445
"674",299.200012,304.640015,298.290009,303.76001,3018100,290.659607
"675",304.5,307.339996,298.209991,299,3397200,286.104889
"676",297.380005,298.25,294.579987,297,2725000,284.191162
"677",294.299988,295.73999,287.809998,290.690002,4754700,278.15332
"678",290.339996,292.75,288.679993,289.890015,2942600,277.387787
"679",290.200012,294.070007,289.850006,291.899994,2306300,279.311127
"680",290.570007,291.380005,288.339996,288.690002,1508900,276.239594
"681",289.559998,291.790009,288.690002,291.410004,1758900,278.842255
"682",290.700012,293.570007,288.799988,292.429993,1666000,279.818237
"683",289.48999,289.76001,284.709991,287.829987,3004700,275.416626
"684",288.75,289.410004,286.140015,286.359985,3409500,274.01004
"685",286.359985,288.130005,285.75,287.570007,2025400,275.167847
"686",289.299988,292.619995,286.399994,287.910004,2483200,275.493195
"687",288.26001,289.679993,286.869995,288.51001,1827800,276.067322
"688",289.429993,289.809998,286.600006,288.26001,1877300,275.828125
"689",289.529999,289.529999,284.399994,285.950012,1538100,273.617645
"690",287.700012,288.619995,286.570007,288.109985,2151500,275.68454
"691",288.040009,288.679993,283.179993,283.929993,2648900,271.684784
"692",283.230011,285.790009,282.220001,285.109985,2480600,272.813904
"693",285.390015,290.859985,281.600006,289,3590200,276.536224
"694",287.850006,291.950012,283.320007,291.670013,4513300,279.091034
"695",291.040009,295.690002,290.5,293.410004,1988700,280.755981
"696",292.950012,295.579987,290.450012,291.890015,2201100,279.301544
"697",293.109985,298.570007,293.109985,296.899994,2235500,284.095459
"698",298.630005,299.480011,296.26001,297.140015,1637500,284.325104
"699",298.070007,300.76001,297.359985,297.600006,1855500,284.76532
"700",298,300.339996,297.5,297.519989,1297600,284.68869
"701",298.320007,299.640015,297.230011,298.390015,1580700,285.52124
"702",296.799988,298.970001,295.079987,298.779999,1811100,285.894379
"703",298.850006,302.609985,298.850006,302.399994,1734600,289.358246
"704",302,304,300.980011,302.859985,1853900,289.79837
"705",303,303.51001,300.170013,301.079987,1322900,288.095154
"706",301.609985,304.880005,299.950012,299.970001,1955600,287.033081
"707",299.579987,300.049988,297.179993,297.320007,1798700,284.497375
"708",295.049988,298.279999,294.559998,297.049988,2056700,284.238983
"709",295.519989,297.25,295.109985,296.5,1686200,283.712708
"710",295.700012,299.089996,295.209991,298.940002,1672600,286.047485
"711",298.209991,298.940002,295.809998,295.859985,1295300,283.100342
"712",296.920013,300.25,295.970001,299.839996,1264300,286.908661
"713",298.359985,299.619995,294.549988,297.109985,2277400,284.914032
"714",297.98999,298.420013,295.5,296.089996,1364500,283.935913
"715",297.160004,298.220001,295.170013,296.820007,1651600,284.635986
"716",297.089996,299.690002,295.809998,299.179993,2204500,286.899078
"717",299.970001,301.649994,297.929993,301.570007,1675000,289.190948
"718",303.929993,307.100006,302.480011,305.209991,2399400,292.681549
"719",302.73999,304.290009,301.279999,302.619995,1501600,290.197845
"720",301.549988,302.329987,299.700012,300.839996,1160900,288.490967
"721",300.829987,302.730011,298.660004,300.5,1540800,288.164948
"722",300.179993,304,299.519989,302.899994,1517900,290.466339
"723",304.390015,305.890015,302.269989,304.589996,1336400,292.087006
"724",305.309998,305.440002,301.600006,303.660004,1706100,291.19519
"725",303.109985,306.380005,302.75,304.540009,1241300,292.039063
"726",304.5,304.640015,301.450012,302.23999,1761400,289.833527
"727",302.440002,303.170013,298.01001,300.570007,1979500,288.231995
"728",300.690002,301.869995,299.519989,300.269989,1302500,287.944336
"729",301.940002,301.940002,297.230011,299.309998,1277300,287.023743
"730",300.290009,300.630005,297.549988,299.049988,1613000,286.774445
"731",299.26001,301.350006,298.820007,301.23999,3359100,288.874512
"732",301.820007,302.790009,300.570007,300.76001,1906500,288.414215
"733",300.820007,300.890015,299.660004,299.809998,981600,287.503204
"734",299.75,300.200012,294.269989,297.390015,2705500,285.182556
"735",295.130005,296.190002,292.700012,295.670013,1921400,283.533173
"736",296.040009,297.160004,295.149994,296.519989,1742000,284.348236
"737",297.130005,297.130005,292.5,293.100006,1941100,281.068665
"738",294.980011,295.98999,294.26001,294.950012,1462000,282.842682
"739",295,297.190002,294.549988,295.160004,1960000,283.044098
"740",296.029999,296.690002,294.549988,295.779999,1565900,283.638641
"741",296,296.350006,293.049988,295.299988,1749800,283.178375
"742",295.269989,297.76001,294.119995,297.339996,2742700,285.134613
"743",294.640015,295,289.100006,291.869995,5195600,279.88916
"744",293.029999,294.459991,292.850006,293.5,2410000,281.45224
"745",293.5,296.299988,292.75,295.549988,2474100,283.418091
"746",295.98999,296.359985,291.820007,291.869995,3309800,279.88916
"747",292.059998,293.809998,291.5,293.709991,2333600,281.653595
"748",293.850006,295.019989,292.779999,294.829987,4866500,282.7276
"749",294.910004,295.309998,293.029999,293.309998,1309800,281.27005
"750",293.910004,294.450012,293.359985,294.230011,543600,282.152283
"751",294.48999,295.730011,293.899994,295.730011,1101800,283.590729
"752",296.220001,296.299988,293.179993,294.109985,1439100,282.03717
"753",294.200012,295.609985,293.660004,295.140015,1238900,283.024902
"754",295,295.450012,292.179993,293.920013,1550700,281.855011
"755",294.059998,294.579987,291,291.48999,2103600,279.52475
"756",290.049988,292.899994,289.329987,291.730011,1926000,279.754913
"757",290.549988,292.070007,288.619995,291.809998,2655100,279.831635
"758",291.320007,291.690002,289.279999,291.350006,1963400,279.390503
"759",290.98999,295.480011,290.5,294.690002,2492800,282.593414
"760",298.549988,301.959991,297.709991,299.420013,3261200,287.129211
"761",300,300.269989,296.660004,297.23999,2024200,285.038666
"762",296.920013,300.649994,296.799988,299.869995,1778600,287.56073
"763",299.25,301,298.579987,299.75,1459900,287.445709
"764",298.350006,301.040009,298.040009,300.820007,1604000,288.471771
"765",301.390015,304.059998,300.980011,303.029999,1758600,290.591034
"766",303.399994,305.299988,303.029999,304.679993,2506500,292.173309
"767",306.200012,313.339996,305.76001,313.26001,3585900,300.401154
"768",313.399994,313.559998,310.209991,311.890015,2218900,299.087372
"769",312.019989,313.399994,310.730011,312.880005,1535900,300.036713
"770",314.019989,314.279999,309.100006,310.51001,1986100,297.764069
"771",306.149994,311.769989,305.649994,309.450012,2265100,296.747528
"772",310.51001,311.709991,309.100006,310.850006,1571700,298.090088
"773",310.859985,311.970001,309.390015,309.579987,1713700,296.872162
"774",308.839996,309.640015,306.670013,309.470001,1232600,296.766693
"775",308.549988,309.179993,304.559998,305.519989,1837000,292.978851
"776",307,308.579987,301.670013,302,2816800,289.603302
"777",304.570007,305.910004,302.76001,304.899994,1982300,292.384247
"778",307,309.589996,305.399994,308.950012,1731800,296.268066
"779",309.350006,311.839996,307.850006,310.609985,1917900,298.487885
"780",310,313.809998,309.119995,313.630005,1903500,301.390045
"781",313.76001,316.940002,312.600006,313.790009,2336300,301.543823
"782",314.029999,314.429993,310.470001,310.679993,2047500,298.555145
"783",310.769989,315.480011,310.769989,315.119995,1384600,302.821869
"784",314.850006,318.790009,313.540009,318.200012,1438000,305.781677
"785",318.869995,319.809998,316.950012,318.309998,1113400,305.88736
"786",319,323.480011,318.609985,322.049988,1547100,309.481384
"787",322.079987,324.529999,321.730011,323.019989,1413600,310.413574
"788",322.320007,325.070007,321.01001,324.079987,1427500,311.432159
"789",322.559998,325.26001,321.029999,321.950012,2239000,309.385315
"790",315.5,320,313.26001,313.619995,2300400,301.380432
"791",315,316.570007,304.399994,304.869995,2881800,292.971893
"792",307.549988,311.299988,304.679993,305.690002,2236000,293.759888
"793",301.980011,305,293,293.130005,3625300,281.690125
"794",285.25,287.329987,271.279999,281.140015,7091800,270.16806
"795",294.440002,309.51001,291.380005,309.140015,7563800,297.075256
"796",309.140015,314.170013,301.029999,302.730011,5131400,290.915436
"797",308.290009,320.970001,305.019989,320.73999,4219300,308.222565
"798",315.769989,324.51001,313.200012,315.76001,6407700,303.43692
"799",312.140015,317.48999,302.75,311.339996,6185500,299.189392
"800",295.850006,310.329987,293,301.980011,5203100,290.194702
"801",307.970001,309.730011,294.420013,309.399994,4245500,297.325073
"802",300.859985,307.790009,294.190002,297.429993,3622700,285.822266
"803",280.440002,295.630005,276.339996,279.850006,7307600,268.928375
"804",288.829987,303.25,278.269989,302.269989,6100100,290.473389
"805",281.829987,299.529999,279.51001,283.179993,5465500,272.128357
"806",289,307.190002,286.299988,306.98999,7170600,295.009186
"807",298,318,296,307.5,6701800,295.499268
"808",310.410004,313.850006,302.630005,305.220001,5429500,293.308258
"809",307.920013,308.01001,287.019989,290.420013,6581200,279.085846
"810",292.01001,295.670013,278.420013,285.529999,5646400,274.386688
"811",294.589996,297.350006,282.829987,284.940002,7124200,273.819672
"812",284.209991,290.720001,279.209991,280.859985,5639600,269.898926
"813",281.339996,293.730011,280.859985,292.299988,5463100,280.892456
"814",287.130005,293.48999,283.329987,284.329987,4250400,273.233459
"815",287.48999,291.679993,285.839996,291.119995,4396000,279.758484
"816",287.420013,291.519989,284,285.130005,5618600,274.002319
"817",282.359985,288.799988,280.899994,286.779999,3745800,275.587891
"818",284.380005,292.779999,282.820007,291.480011,3500600,280.104492
"819",289.160004,292.339996,285.799988,288.649994,2650100,277.384918
"820",293,305.48999,289.570007,305.119995,5272500,293.212158
"821",306.5,310,303.220001,303.630005,4036500,291.780304
"822",305.109985,307.420013,302.279999,305.970001,3964400,294.028961
"823",299.450012,304.350006,297.579987,300.01001,6487600,288.301605
"824",298.579987,303.950012,297.660004,299.619995,3120400,287.926788
"825",302.75,314.75,301.25,314.140015,4288300,301.880157
"826",311.640015,313.75,306.820007,310.269989,2937300,298.161102
"827",314.730011,322.630005,312.040009,321.559998,3940000,309.01059
"828",321.309998,322.130005,314.019989,317.920013,3688000,305.512604
"829",317.950012,318.380005,311.529999,312.079987,3156300,299.900513
"830",311.140015,311.890015,299.350006,301.329987,3833000,289.570038
"831",304,311.130005,302.040009,309.420013,2970600,297.344299
"832",307.029999,309.640015,304.790009,305.399994,2625200,293.481232
"833",307.329987,310.829987,305.51001,310.549988,2019400,298.430237
"834",313.049988,313.290009,307.589996,308.779999,2287300,296.729279
"835",310.829987,311.269989,304.279999,304.950012,2425900,293.048767
"836",304.950012,308.679993,301.119995,307.089996,3667700,295.105255
"837",306.149994,307.899994,302.570007,303,3794300,291.840118
"838",301.779999,304.820007,300.179993,301.920013,2525400,290.799927
"839",303,305.529999,300.070007,304.48999,2477500,293.275208
"840",305.059998,309.799988,303.440002,307.920013,2460900,296.578888
"841",309.920013,311.040009,306.540009,308.890015,2406700,297.513184
"842",309.339996,309.869995,304.529999,305,2601800,293.766479
"843",305.899994,307.179993,303.700012,305.940002,2337400,294.671875
"844",305.640015,311.829987,305,310.329987,1865900,298.900146
"845",310.839996,311.549988,304.790009,304.839996,2264900,293.612335
"846",304.839996,306.399994,300.119995,302.140015,2954900,291.01181
"847",301.01001,302.880005,294.540009,299.73999,3718900,288.700165
"848",299.070007,299.829987,295.859985,299.209991,4577200,288.189758
"849",301.720001,303.190002,299.920013,302.76001,3987300,291.609009
"850",304.619995,309.019989,303.149994,304.630005,3523000,293.410126
"851",306.769989,307.920013,303.200012,304.910004,2827000,293.67981
"852",304.790009,305.040009,301.25,301.970001,2492100,290.848083
"853",302.01001,303.940002,300.829987,302.429993,2366400,291.291107
"854",306.01001,306.899994,303.529999,304.799988,3234600,293.573822
"855",304.559998,306.309998,299.470001,306.01001,2980200,294.739258
"856",307.25,311,306.899994,309.559998,4301900,298.158478
"857",304.200012,308.880005,302.350006,308.470001,4971800,297.108673
"858",307.899994,309.73999,306.459991,308.290009,2293700,296.935303
"859",307.950012,309.019989,304.720001,307.089996,2528900,295.77951
"860",307.5,308.200012,305.920013,306.640015,2165900,295.346069
"861",310.850006,315.350006,309.089996,310.75,4553900,299.304688
"862",313.130005,313.630005,307.290009,312.040009,4375600,300.54718
"863",310.660004,311.290009,306.459991,307.190002,3764500,295.875824
"864",307.5,308.600006,305.170013,305.549988,3155800,294.296204
"865",306.480011,308.630005,305.649994,307.329987,2713700,296.01059
"866",306.98999,309.200012,300.640015,300.829987,3443000,289.750031
"867",302.670013,305.149994,296.25,298.700012,4020000,287.698547
"868",297.049988,298.070007,293.839996,297.179993,3266800,286.234467
"869",301.350006,302.73999,299.220001,301.359985,2633800,290.260529
"870",301.019989,302,298.899994,299.609985,2188400,288.574951
"871",300,300.809998,297.790009,299.570007,1881800,288.536499
"872",300.179993,301.899994,298.640015,299.899994,3438000,288.854309
"873",299.700012,301.480011,298.25,300.450012,2094400,289.384064
"874",301.730011,304.899994,300.730011,301.290009,2409600,290.193115
"875",300.769989,301.279999,296.600006,298.019989,2398100,287.043579
"876",297.059998,301.149994,295.399994,300.529999,2274300,289.46109
"877",300.410004,302.119995,295.950012,296.559998,2866000,285.637329
"878",297.440002,301.630005,296.829987,301.589996,1841700,290.482056
"879",301.01001,304.619995,300.140015,303.209991,2391700,292.042389
"880",302.5,305.579987,300.75,304.75,1906100,293.525665
"881",306,308.920013,304.600006,305.73999,2540500,294.479187
"882",307.529999,311.559998,307.23999,311.48999,2332400,300.017395
"883",310.019989,318.049988,309.720001,316.230011,3346600,304.582825
"884",317.140015,318.049988,314.01001,316.320007,2364500,304.669556
"885",320,328.980011,319.679993,325.540009,5313600,313.549957
"886",326,327.399994,323.109985,326.230011,2484100,314.214539
"887",326.299988,329.109985,321.5,322.920013,2583200,311.026459
"888",321.320007,328.660004,320.450012,328,1844800,315.919342
"889",328.100006,329.320007,325.619995,326.700012,1770700,314.667206
"890",326.619995,327.899994,324.059998,326.269989,1402000,314.253052
