"","WAB.Open","WAB.High","WAB.Low","WAB.Close","WAB.Volume","WAB.Adjusted"
"554",71.330002,72.349998,71.029999,72.099998,1398000,70.847603
"555",72.489998,72.790001,71.980003,72.339996,2122000,71.083443
"556",71.790001,73.010002,71,72.480003,3080900,71.221031
"557",72.300003,74.510002,72,73.870003,2107300,72.586884
"558",73.360001,73.800003,69.629997,70.050003,2942100,68.833221
"559",70,70.699997,69.309998,70.019997,1460600,68.803741
"560",70.599998,72.330002,70.260002,72.18,1657600,70.926208
"561",72.349998,73.110001,71.739998,71.989998,1626900,70.739525
"562",71.669998,73.019997,71.419998,72.949997,2015500,71.682846
"563",73.199997,74.43,72.050003,73.720001,2523600,72.439476
"564",74.129997,74.769997,73.419998,74.669998,1876500,73.372971
"565",74.599998,75.419998,74.190002,74.760002,1028200,73.461411
"566",75.059998,75.489998,74.18,74.980003,1181900,73.677582
"567",75.07,76.089996,74.800003,76.080002,1133100,74.758484
"568",76.400002,76.800003,76.040001,76.239998,1050200,74.915703
"569",76,76.099998,75.050003,75.419998,1138700,74.109955
"570",74.839996,74.910004,73.849998,73.949997,972000,72.665482
"571",74,74.529999,73.480003,74.360001,840500,73.068375
"572",74.360001,74.980003,73.82,74.949997,906200,73.648102
"573",75.650002,77.019997,75.480003,76.779999,1144900,75.446312
"574",76.620003,76.830002,75.150002,75.650002,883000,74.335945
"575",75.779999,76.989998,75.519997,76.970001,1042000,75.633026
"576",77.169998,77.830002,76.690002,77.059998,1563300,75.721451
"577",77.470001,78.349998,77.040001,77.93,1436900,76.57634
"578",77.5,77.639999,76.370003,76.5,929600,75.171181
"579",76.620003,76.93,76.199997,76.739998,974800,75.407021
"580",76.190002,77.309998,75.440002,76.580002,1167100,75.249802
"581",77.25,77.25,70.239998,71.459999,5177200,70.218727
"582",71.650002,73.279999,71.599998,73.230003,2772200,71.957985
"583",73.18,74.480003,72.260002,73.82,2077800,72.537735
"584",73.800003,74.75,73.629997,74.07,1698900,72.783386
"585",73.550003,75.870003,73.449997,75.110001,2986600,73.805336
"586",74.019997,75.839996,73.82,74.980003,12139100,73.677582
"587",75.410004,75.879997,74.690002,75.120003,4985800,73.815155
"588",73.559998,74.599998,72.309998,74.25,4119300,72.960266
"589",73.510002,73.75,72.239998,72.919998,4648300,71.653358
"590",72.360001,72.879997,71.940002,72.260002,2102400,71.004852
"591",71.529999,71.699997,69.849998,71.540001,3256300,70.414276
"592",71.43,73.040001,70.790001,73.040001,2348400,71.890671
"593",71.230003,71.949997,69.769997,70.489998,3640500,69.380798
"594",70.650002,70.650002,69.279999,69.540001,2666700,68.445747
"595",68.910004,68.970001,67.410004,68.389999,2570700,67.313843
"596",68.639999,69.209999,68.209999,68.330002,1717500,67.254784
"597",67.419998,67.790001,65.75,65.900002,2786200,64.863022
"598",65.489998,65.730003,64.099998,64.379997,1916500,63.36694
"599",64.860001,65.5,64.010002,64.660004,1866300,63.642529
"600",64.18,65.419998,64.010002,65.339996,2103400,64.311836
"601",64.709999,64.709999,62.669998,63.360001,2232000,62.362991
"602",63.900002,65.57,63.779999,65.459999,2806000,64.429955
"603",65.709999,66.389999,65.5,65.980003,2427800,64.941757
"604",65.650002,65.650002,63.299999,64.339996,2166100,63.327564
"605",64.139999,64.830002,63.43,63.709999,1054800,62.707481
"606",63,63.099998,62.220001,62.380001,1906200,61.398415
"607",62.349998,63.57,61.950001,63.32,2123600,62.32362
"608",63.98,66.010002,63.98,65.959999,1639700,64.922081
"609",66.269997,67.400002,65.5,67.360001,2070900,66.300049
"610",67.43,68.110001,66.769997,67.209999,1756000,66.152397
"611",67.580002,68,66.940002,67.370003,1302800,66.309891
"612",67.949997,68.75,67.620003,68.019997,1106200,66.949661
"613",68.550003,69.459999,68.220001,68.449997,1589800,67.372894
"614",68.220001,68.529999,67.800003,68.199997,985300,67.126823
"615",68.459999,69.07,67.849998,69.029999,1234200,67.943764
"616",68.849998,69.050003,67.879997,68,1767700,66.929977
"617",67.82,68.550003,67.139999,68.050003,1481500,66.979187
"618",68.709999,70.209999,68.68,69.849998,1569600,68.75087
"619",69.849998,71.190002,69.669998,70.870003,1391700,69.754822
"620",71.889999,72.360001,70.989998,72.290001,1240700,71.152489
"621",72.290001,72.790001,71.790001,72.760002,2425800,71.615074
"622",71.470001,71.559998,67.790001,68.120003,2714700,67.048096
"623",68.260002,69.190002,67.779999,68.480003,1328800,67.402428
"624",68.68,68.75,68.010002,68.620003,873100,67.540215
"625",69.080002,69.760002,68.769997,69.07,836000,67.983139
"626",69.230003,71.800003,69.220001,71.760002,2630300,70.630814
"627",72.5,73.470001,72.5,73.360001,1834200,72.205643
"628",73,73.580002,72.220001,73.459999,1589700,72.304062
"629",73.559998,73.599998,73.099998,73.529999,622800,72.372948
"630",72.949997,73.830002,72.550003,73.739998,721000,72.579659
"631",73.389999,74.389999,73.32,73.860001,1246300,72.697777
"632",73.209999,73.220001,71.510002,72.269997,1700500,71.13279
"633",72.360001,72.839996,69.860001,69.940002,1026300,68.839455
"634",70.150002,70.629997,69.120003,69.800003,1154000,68.701653
"635",69.889999,72.040001,69.75,72.040001,992400,70.906418
"636",71.860001,72.360001,70.730003,71.220001,936400,70.099304
"637",71.18,72.720001,70.75,72.5,1048100,71.359169
"638",72.139999,72.629997,70.669998,70.690002,1019100,69.577652
"639",70.75,71.360001,69.400002,69.540001,1082000,68.445747
"640",69.860001,70.620003,69.400002,70.059998,1502000,68.957558
"641",70.139999,70.779999,69.620003,70.449997,1149800,69.341423
"642",70.82,72.489998,70.639999,71.980003,988700,70.847351
"643",71.330002,73.040001,71.330002,73,956300,71.851295
"644",73.099998,73.199997,71.57,71.720001,690200,70.591438
"645",71.68,72.110001,70.970001,71.839996,1233500,70.709549
"646",71.68,72.120003,70.529999,71.099998,2602100,69.981194
"647",71.349998,77.860001,70.610001,77.82,3949500,76.595459
"648",77.739998,78.720001,76.870003,77.68,2443900,76.457649
"649",77.769997,78.440002,75.209999,75.959999,1501500,74.764709
"650",75.489998,77.150002,74.459999,75.339996,1558300,74.154472
"651",73.620003,74.169998,71.699997,72.5,2251600,71.359169
"652",72.849998,73.239998,70.980003,73.150002,1532900,71.99894
"653",72.150002,75.650002,71.199997,75.309998,2073200,74.124939
"654",73.25,73.989998,70.989998,71.830002,17001900,70.812538
"655",71.5,72.169998,68,68.769997,7634700,67.795891
"656",68.779999,69.220001,68,68.190002,2938200,67.224106
"657",67.889999,69.32,66.25,67.080002,4097200,66.129829
"658",66,66.830002,64,64.25,3226800,63.339912
"659",64.290001,64.720001,61,62.310001,4298500,61.427391
"660",62.82,66.660004,62.82,66.620003,4001700,65.676353
"661",67.309998,68.410004,67.129997,68.099998,2557200,67.135384
"662",68.220001,69.010002,67.599998,68,2450400,67.036797
"663",69,69.57,68.610001,68.809998,1786000,67.83532
"664",69.07,69.239998,68.099998,68.260002,975900,67.293114
"665",67.650002,67.650002,65.18,66.050003,2546700,65.114418
"666",66.669998,66.889999,65.309998,66.019997,1166700,65.084824
"667",66.459999,66.769997,65.470001,65.940002,1175100,65.005981
"668",65.639999,66.650002,65.099998,66.230003,782300,65.291862
"669",66.790001,67.75,66.589996,67.550003,1396300,66.59317
"670",68.309998,69.540001,68.160004,69.209999,1014000,68.229645
"671",68.160004,68.160004,65.660004,65.809998,1725000,64.877808
"672",66.660004,66.970001,66.010002,66.300003,902900,65.360893
"673",67.230003,68.699997,66.870003,67.989998,1706500,67.026939
"674",68.190002,68.870003,67.419998,68.269997,876700,67.302956
"675",68.82,71.519997,68.790001,70.379997,2000100,69.383072
"676",70.32,72.25,69.919998,72.25,1804400,71.226601
"677",72.879997,74.489998,71.540001,74.459999,1825600,73.405296
"678",74.309998,74.849998,72.529999,74.800003,1090700,73.740471
"679",75,76.230003,74.849998,75.18,1255600,74.115089
"680",75.75,76.480003,75.269997,76.190002,1672800,75.110779
"681",75.690002,76.120003,74.5,75.730003,882100,74.65731
"682",75.199997,75.589996,73.879997,74.650002,955800,73.59259
"683",74.849998,75.260002,73.610001,73.760002,810400,72.715195
"684",73.760002,74.449997,73.209999,74.029999,2077000,72.981384
"685",73.349998,74.610001,73.18,73.849998,1294600,72.803932
"686",73.919998,74.050003,71.610001,72.120003,838800,71.098442
"687",71.839996,73.330002,71.43,73,1499300,71.965965
"688",73.029999,73.489998,71.540001,71.93,813700,70.911133
"689",72.239998,72.900002,71.830002,72,809900,70.980141
"690",72.550003,72.699997,71.5,71.860001,814400,70.842125
"691",72.220001,72.379997,67.949997,68.379997,1893500,67.411415
"692",67.610001,68,65.879997,66.080002,1828700,65.143997
"693",65.940002,66.089996,63.490002,66.080002,1530300,65.143997
"694",65.889999,66.190002,64.5,65.489998,1000200,64.562332
"695",65.269997,65.809998,64.5,65.029999,827300,64.108864
"696",64.459999,64.550003,63.439999,63.669998,1198300,62.768127
"697",64.459999,64.620003,63.07,63.59,985300,62.689255
"698",63.709999,65.629997,63.619999,64.959999,917700,64.039841
"699",65.550003,67.660004,65.550003,66.610001,1260200,65.666496
"700",66.160004,66.919998,65.300003,66.660004,917100,65.715767
"701",66.690002,67.970001,66.599998,67.779999,1510500,66.819908
"702",67.449997,68.639999,67.059998,68.169998,1482200,67.204391
"703",68.650002,70.169998,67.900002,69.68,1583300,68.693008
"704",69.599998,70.470001,68.75,69.419998,1017000,68.436684
"705",70.239998,70.669998,68.839996,69.269997,1172000,68.288795
"706",69.139999,70.82,68.459999,70.540001,1214900,69.540825
"707",70.339996,71.290001,70.099998,70.519997,1114300,69.521095
"708",70.419998,70.709999,69.279999,69.75,710100,68.762001
"709",69.449997,71.029999,69.449997,70.5,874100,69.501389
"710",70.940002,71.470001,69.919998,70,1517200,69.008461
"711",69.699997,70.379997,69.470001,69.989998,1478100,68.998596
"712",69.989998,69.989998,67.760002,68.300003,1511500,67.332558
"713",72.139999,73.5,67.089996,69.370003,2651000,68.387383
"714",69.809998,74.709999,69.580002,74.690002,1841300,73.632027
"715",75.230003,77.389999,74.300003,77.370003,2257500,76.274071
"716",77.25,78.25,77.129997,77.669998,1625700,76.569824
"717",77.639999,78.269997,76.349998,77.919998,1030900,76.816284
"718",78.389999,79.279999,77.849998,78.599998,1861100,77.486641
"719",78.599998,79.18,77.839996,78.849998,1041900,77.733109
"720",78,78.940002,77.440002,78.589996,1341400,77.476784
"721",78.239998,79.25,78.080002,78.440002,808600,77.328926
"722",77.870003,78.730003,77.550003,78.410004,941500,77.299347
"723",78.18,78.599998,77.830002,78.540001,714400,77.546181
"724",79.290001,80.150002,78.900002,79.809998,800100,78.800102
"725",79.599998,79.779999,78.599998,78.870003,882900,77.871994
"726",79.099998,79.519997,78.379997,79.169998,679400,78.168213
"727",79.059998,79.349998,78.110001,78.959999,1014000,77.960861
"728",79.459999,80.290001,78.68,79.389999,1012600,78.385414
"729",79.779999,80.059998,79.050003,79.839996,649900,78.829727
"730",80.150002,81.699997,79.830002,80.970001,1248500,79.945435
"731",80.989998,81.75,80.040001,80.110001,989400,79.096313
"732",80.190002,80.309998,78.739998,79.089996,770800,78.089218
"733",78.849998,79.089996,77.529999,78.57,605200,77.575798
"734",78.790001,80.32,77.550003,77.589996,1004900,76.6082
"735",76.5,76.599998,75.07,76.389999,1297300,75.423393
"736",76.769997,77.910004,76.419998,76.480003,888600,75.512245
"737",76.730003,77,76.150002,76.5,1020000,75.53199
"738",77.5,78,76.980003,77.230003,1177100,76.252754
"739",77,77.599998,74.82,75.010002,3460300,74.060852
"740",75.07,75.239998,74.230003,74.480003,2466300,73.537552
"741",75.059998,76.040001,74.650002,74.900002,2893200,73.95224
"742",75.150002,76.400002,74.449997,75.139999,4243000,74.189201
"743",75.489998,77.040001,74.68,75.160004,1380200,74.208954
"744",76.089996,76.230003,74.5,74.760002,1800100,73.814003
"745",74.970001,74.970001,73.889999,74.419998,1387900,73.478302
"746",74.309998,74.910004,74,74.769997,1829100,73.823883
"747",74.779999,76.470001,74.459999,76.099998,1145100,75.137054
"748",75.57,76.68,75.209999,76.410004,1775500,75.44313
"749",76.610001,78.07,76.489998,77.860001,935100,76.874786
"750",77.720001,78.290001,77.410004,77.629997,432500,76.647697
"751",78.080002,78.559998,77.870003,78.18,673900,77.190727
"752",78.190002,78.93,78.160004,78.550003,914200,77.556053
"753",78.599998,78.919998,77.459999,77.599998,970400,76.618073
"754",77.5,78.349998,77.5,77.800003,1145800,76.815544
"755",78.580002,80.959999,78.199997,80.949997,1717800,79.925674
"756",79.709999,80.580002,79.330002,80.330002,968700,79.31353
"757",79.5,80.279999,79.260002,80,1233500,78.987701
"758",79.989998,80.800003,79.760002,79.970001,1073900,78.958076
"759",80.089996,80.32,78.400002,78.599998,1536000,77.605408
"760",79.650002,79.650002,78.18,78.459999,841400,77.467186
"761",78.82,78.830002,77.440002,77.690002,808100,76.706932
"762",77.989998,78.709999,77.519997,78.440002,974100,77.447449
"763",78.360001,79.150002,77.879997,78.529999,805500,77.536301
"764",78.419998,78.900002,78.110001,78.410004,952800,77.417824
"765",78.540001,79.849998,78.120003,79.839996,938800,78.829727
"766",79.93,80.440002,79.580002,80.150002,1644900,79.135803
"767",79.709999,79.870003,78.199997,79.120003,1264500,78.118835
"768",79.220001,79.43,78.440002,79.110001,1039900,78.108955
"769",78.839996,80.18,77.889999,79.980003,1158200,78.967979
"770",80.209999,80.239998,78.730003,79.040001,757200,78.039848
"771",77.190002,77.25,75.959999,76.110001,831800,75.146927
"772",76.489998,77.540001,76.07,77.199997,533700,76.223137
"773",77.739998,77.959999,77.209999,77.300003,530000,76.321877
"774",76.629997,77.269997,75.739998,77,890000,76.02565
"775",76.300003,76.519997,73.379997,73.860001,1403000,72.925392
"776",74.309998,76.410004,73.860001,76.040001,953600,75.077805
"777",77.330002,79.339996,77.150002,79.080002,1011300,78.07933
"778",80.300003,81.080002,79.669998,81,1545200,79.975052
"779",81.5,81.5,80.120003,80.169998,679000,79.272995
"780",79.300003,79.309998,77.349998,77.43,1141000,76.563652
"781",77.18,77.93,76.830002,77.559998,953800,76.6922
"782",78,79.230003,77.519997,77.620003,1404200,76.751526
"783",78.580002,79.989998,78.199997,78.779999,843200,77.898537
"784",78.110001,78.82,76.830002,77.489998,1597800,76.622971
"785",77.57,77.800003,76.779999,77.050003,1088800,76.187904
"786",76.790001,81.050003,74.389999,80.010002,2128100,79.114792
"787",80.059998,80.099998,77.800003,78.639999,1494900,77.760101
"788",78.919998,80.230003,78.559998,78.839996,1357200,77.95787
"789",78.470001,78.639999,77.379997,78.5,1243300,77.621674
"790",75.75,75.75,73.330002,74.290001,1649400,73.458786
"791",74.849998,75.110001,72.040001,72.540001,1300100,71.728371
"792",73.279999,73.839996,70.879997,70.879997,1147300,70.086929
"793",69.449997,72.269997,68.669998,68.699997,2129700,67.931313
"794",66.32,69.129997,65.82,68.699997,3401700,67.931313
"795",68.830002,68.959999,66.07,68.370003,2582500,67.605026
"796",68.040001,69.080002,64.550003,65.139999,3038200,64.411148
"797",66.120003,66.419998,64.169998,65.400002,3097600,64.668251
"798",63.400002,63.400002,61.639999,61.93,3069400,61.237076
"799",60.240002,61.889999,59.900002,61.52,3156400,60.831665
"800",57.18,57.18,54.380001,54.75,3241700,54.137409
"801",57.349998,60.040001,55.91,59.970001,2359800,59.299007
"802",57.740002,58.41,55.290001,56.119999,2625900,55.492081
"803",52.549999,56.119999,50.540001,53.27,4415000,52.673969
"804",56.150002,57.290001,52.560001,54.950001,3887700,54.335171
"805",49,51.07,47.57,48.080002,2929100,47.542046
"806",49.240002,50.25,46.099998,50.16,2821600,49.598766
"807",47.23,47.540001,35.07,41.02,4801200,40.561035
"808",40,43.599998,38.98,42.619999,3771400,42.143131
"809",43,46.5,40.009998,40.75,3713500,40.294056
"810",40.709999,43,39.59,41.130001,1934800,40.6698
"811",44.02,46.27,43.639999,45.950001,2203300,45.435875
"812",46.27,49.619999,43.73,46.700001,2081900,46.177483
"813",47.450001,50.779999,46.43,50.509998,2086400,49.944851
"814",47.669998,49.34,47.02,47.580002,2616900,47.047642
"815",46.939999,49.450001,46.419998,49.220001,1517800,48.669292
"816",49.16,50.75,47.869999,48.130001,1747500,47.591484
"817",45.939999,47.130001,45.259998,46.119999,1914000,45.60397
"818",46,46.450001,42.650002,43.84,2498900,43.349483
"819",42.439999,44.419998,42.09,44.060001,1720600,43.56702
"820",46.470001,49.43,46.360001,49.09,1221800,48.540741
"821",52.59,53.240002,49.880001,49.93,1434800,49.371342
"822",50.59,52.990002,50.290001,52.529999,1205900,51.942249
"823",53.790001,56.169998,53.509998,55.259998,1574700,54.641708
"824",54.66,54.98,50.610001,51.82,917300,51.240189
"825",52.68,53.360001,51.639999,52.439999,1056300,51.853252
"826",50.099998,50.23,48.209999,49.639999,1347700,49.084587
"827",49.439999,49.5,46.630001,47.52,1952300,46.988304
"828",49,50.240002,48.52,49.25,2043100,48.698944
"829",48.279999,49.209999,47.68,48.950001,2306200,48.402309
"830",47.77,50.119999,47.630001,50.060001,1676600,49.499893
"831",51.240002,51.619999,50.290001,51,1547400,50.429371
"832",51.220001,53.09,51.220001,52.009998,1234200,51.428066
"833",52.48,54.169998,52.130001,53.439999,1881900,52.842064
"834",53.5,55.07,52.759998,54.43,1327300,53.820992
"835",56.049999,57.080002,55.209999,56.32,1501600,55.689846
"836",58.009998,59.689999,57.709999,59.18,2266900,58.517845
"837",58.099998,58.490002,55.990002,56.419998,1750800,55.788723
"838",55.52,55.950001,53.939999,54.41,1480800,53.80122
"839",53.650002,55.09,51.290001,52.650002,2267200,52.060909
"840",53.310001,56.779999,53.009998,55.139999,1335800,54.523048
"841",55.189999,55.400002,52.689999,53.009998,1381600,52.416882
"842",53.73,55.599998,53.48,55.259998,1402600,54.765675
"843",56.119999,57.380001,56.009998,57.32,1060100,56.807251
"844",56.299999,56.540001,54.619999,54.650002,997900,54.161133
"845",54.77,55.290001,52.57,52.59,1233900,52.119568
"846",52.59,52.59,49.82,50.82,1753600,50.365398
"847",50.040001,52.41,48.75,52.139999,1772800,51.673592
"848",51.419998,52.900002,51.25,52.360001,818600,51.891624
"849",54.889999,57.099998,54.290001,56.639999,1232600,56.133335
"850",56.34,57.400002,55.529999,55.689999,793900,55.19183
"851",56.860001,58.189999,56.860001,57.830002,916500,57.312695
"852",57.610001,58.400002,56.919998,57.099998,607000,56.589218
"853",57,57.009998,55.759998,56.799999,745400,56.291901
"854",59.099998,61.369999,59,60.630001,1122800,60.087643
"855",62.459999,64.18,61.799999,63.959999,1287000,63.387856
"856",64.550003,64.650002,61.189999,61.48,1144800,60.930038
"857",61.009998,61.299999,59.849998,61.07,1586100,60.523705
"858",60.919998,62.119999,59.68,61.919998,1047800,61.3661
"859",62.509998,63.91,62.029999,63.580002,843300,63.011257
"860",63.82,65.860001,63.529999,65.57,1944100,64.983452
"861",65.32,67.970001,65.230003,67.379997,1159500,66.77726
"862",71.370003,72.720001,70.370003,70.68,1966500,70.047737
"863",71.959999,72.82,71.169998,72.050003,1872800,71.405495
"864",70.449997,70.830002,69.07,69.120003,1246900,68.501701
"865",68.529999,68.529999,65.129997,65.209999,1242100,64.626671
"866",62.610001,62.610001,59.939999,60,1459700,59.46328
"867",62.709999,63.259998,59.619999,60.889999,1887400,60.345322
"868",58.650002,61.880001,57.68,61.759998,1162300,61.207531
"869",64.910004,65.360001,62.369999,62.880001,1938800,62.317513
"870",62.919998,63.52,61.139999,61.23,1184800,60.682274
"871",60.779999,62.07,60.080002,61.150002,674000,60.602993
"872",62.41,62.41,59.299999,60.16,1184100,59.621849
"873",59.950001,61.110001,58.759998,60.759998,1310900,60.216476
"874",61.43,61.91,60.529999,61.470001,1264600,60.920132
"875",60.549999,60.549999,58.25,58.299999,1390800,57.778481
"876",57.889999,58.459999,56.830002,58.080002,1820800,57.560459
"877",57.849998,57.889999,55.599998,55.849998,2699000,55.350399
"878",57,57.959999,56.540001,57.349998,2227200,56.836983
"879",56.93,58.07,56.330002,57.57,2394600,57.055016
"880",57.939999,58.5,56.599998,58,2294000,57.481171
"881",59.060001,61.040001,58.529999,58.68,1404100,58.155087
"882",59.98,60.5,59,60.470001,1062800,59.92907
"883",59.400002,59.82,57.619999,57.740002,1142500,57.223495
"884",57.740002,58.139999,56.599998,57.5,930800,56.985638
"885",57.27,57.349998,55.59,56.599998,1477900,56.093689
"886",56.849998,58,56.610001,57.630001,971000,57.114479
"887",58.189999,59.439999,57.290001,58.43,1022900,57.907322
"888",58.220001,59.490002,57.41,59.439999,1080900,58.908283
"889",60.740002,62.23,60.740002,61.66,1056000,61.108429
"890",61.27,62.380001,61.009998,61.459999,885200,60.910213
"891",61.68,61.82,60.580002,60.790001,923600,60.246212
"892",60.279999,61.040001,59.259998,59.41,828900,58.878555
"893",59.759998,61.610001,59.759998,60.799999,873300,60.256123
"894",60.25,61.759998,60.25,61.610001,1249400,61.058876
"895",61.23,61.950001,60.310001,61.75,1216500,61.19762
"896",61.669998,62.549999,61.59,61.869999,1045200,61.316547
"897",61.84,62.84,61.540001,62.009998,1210000,61.455296
"898",63.150002,66.959999,63,64.239998,2758700,63.665352
"899",64.470001,65.650002,63.639999,65.279999,1038700,64.696045
"900",63.84,64.169998,62.830002,63.09,1029400,62.525635
"901",62.740002,62.740002,61.240002,62.189999,1141600,61.633686
"902",62.43,62.43,61.299999,61.470001,1248900,60.920132
"903",61.32,62.110001,61.32,61.700001,1373700,61.148071
"904",62.279999,63.470001,62.080002,62.91,1350300,62.347248
"905",62.849998,64.580002,62.689999,64.57,1063100,63.992401
"906",64.389999,67.239998,64.330002,67.230003,1026500,66.628601
"907",67.650002,70.43,67.300003,70.25,2015700,69.62159
"908",71.360001,72.870003,70.260002,70.580002,1737800,69.948639
"909",71.279999,71.379997,69.150002,69.93,1260200,69.304443
"910",68.959999,69.769997,68.389999,69,884300,68.500313
"911",68.419998,70.230003,68.18,69.519997,546800,69.016556
"912",69.660004,69.830002,67.900002,68.440002,736400,67.944374
"913",68.419998,68.559998,66.400002,66.580002,1217300,66.097847
"914",66.739998,67.269997,65.93,66.040001,815800,65.561745
"915",65.400002,65.849998,64.919998,65.32,825700,64.846962
"916",65.010002,65.949997,64.760002,64.790001,984400,64.320808
"917",65,66.5,64.639999,65.910004,1064600,65.432701
"918",66.489998,67.150002,64.93,65.639999,1584700,65.16465
"919",65.779999,67.82,65.510002,66.760002,1183100,66.276543
"920",66.870003,67.5,66.160004,66.230003,731800,65.750381
"921",66.43,67.389999,66.169998,67.089996,626100,66.604134
"922",67.080002,67.150002,66.160004,66.550003,1160400,66.068069
"923",66.550003,69.089996,66.059998,68.910004,1341100,68.410973
"924",69.150002,69.739998,68.260002,69.260002,994000,68.758446
"925",69.550003,70.440002,67.32,67.959999,901300,67.467842
"926",69.129997,69.739998,67.839996,69.040001,1317900,68.540031
"927",68.099998,68.940002,67.199997,67.639999,935500,67.150162
"928",68.050003,68.989998,67.389999,68.389999,847400,67.894737
"929",68.629997,68.970001,67.089996,67.279999,792900,66.79277
"930",67.459999,68.260002,67,67.5,584100,67.011185
"931",67.919998,68.360001,67.050003,68,1699100,67.507561
"932",68.190002,68.629997,66.779999,66.82,766300,66.336113
"933",67.339996,68.769997,66.529999,67.989998,1185200,67.49762
"934",67.75,68.900002,66.650002,68.82,979000,68.321625
"935",68.190002,69.559998,67.709999,67.82,1971800,67.328857
"936",65.959999,66.370003,62.41,62.970001,2295900,62.513988
"937",62.43,63.299999,61.27,62.189999,1412200,61.739635
"938",62.389999,62.73,60.130001,60.34,1559400,59.90303
"939",60.16,61.439999,59.279999,60.369999,868800,59.932812
"940",59.509998,61.029999,59.509998,60.630001,749800,60.190929
"941",61.889999,63.540001,61.810001,62.959999,843200,62.504059
"942",62.720001,63.119999,61.799999,62.470001,559100,62.017609
"943",62.900002,63.77,61.5,61.880001,1153000,61.431881
"944",62.040001,62.549999,60.220001,60.73,1598300,60.290207
"945",59.330002,63.380001,59.330002,62.720001,803800,62.265797
"946",63.43,64.57,63.34,64.43,693700,63.963417
"947",65,66.050003,63.630001,63.73,896200,63.268482
"948",64.309998,65.269997,63.900002,64.620003,747700,64.152046
"949",65.059998,65.370003,63.740002,64.839996,741600,64.370438
"950",65.580002,65.769997,63.869999,64.510002,985100,64.042839
"951",64.779999,64.980003,62.91,62.959999,1452000,62.504059
"952",62.860001,64.470001,62.630001,63.98,1451300,63.516666
"953",64.160004,65.040001,64.120003,64.260002,708900,63.794647
"954",63.279999,63.950001,62.639999,63.509998,955200,63.050072
"955",63.759998,64.309998,63.240002,63.330002,554300,62.871376
"956",63.439999,63.990002,61.959999,62.099998,864900,61.650288
"957",62.790001,64.190002,62.279999,63.16,853900,62.70261
"958",62.98,63.799999,62.080002,62.099998,828600,61.650288
"959",62.400002,62.630001,61.75,62.419998,1173400,61.967968
"960",63.09,63.450001,61.970001,62.060001,694100,61.610577
"961",61.189999,61.299999,59.09,60.27,912600,59.833538
"962",60.009998,60.150002,58.509998,58.610001,1007200,58.185558
"963",57,57.779999,55.830002,56.169998,2884900,55.763229
"964",59.400002,59.599998,56.169998,58.75,3257600,58.324543
"965",58.619999,60,58,59.299999,1784300,58.870564
"966",60.450001,62.029999,59.900002,61.68,1769800,61.23333
"967",62.709999,66.230003,62.290001,65.620003,1708300,65.144806
"968",64.769997,64.849998,61.709999,61.709999,2202000,61.263107
"969",62.549999,63.950001,62.200001,62.400002,1790000,61.948116
"970",62.23,62.59,60.950001,61.130001,2418600,60.687313
"971",66.540001,76.110001,64.870003,68.610001,4953600,68.113144
"972",68.93,69.690002,67.989998,69.010002,3502900,68.510239
"973",69.540001,69.540001,67.169998,68.110001,1033600,67.616768
"974",67.269997,68.470001,67.010002,67.93,1383200,67.557091
"975",68.860001,70.089996,68.529999,69.589996,1959300,69.207977
"976",72.5,72.900002,70.889999,71.57,2342200,71.177101
"977",70.440002,71.800003,69.940002,71.389999,1269300,70.998093
"978",71.690002,73.290001,71.269997,72.629997,1678800,72.2313
"979",71.970001,72.559998,71.160004,72.349998,1033700,71.952835
"980",72.040001,72.279999,70.400002,70.980003,1030500,70.590355
"981",71.360001,73.559998,71.300003,73.550003,809000,73.146248
"982",74.57,77.220001,74.209999,76.209999,2279900,75.791634
"983",75.43,75.610001,73.93,74.089996,720800,73.683266
"984",73.730003,74.43,73.25,73.82,701100,73.414757
"985",73.300003,73.629997,72.389999,73.300003,1514300,72.897614
"986",74.800003,74.839996,72.199997,72.300003,1612700,71.903099
"987",72,72.779999,71.739998,72.580002,771000,72.181564
"988",73.019997,73.529999,72.519997,73.129997,774600,72.728546
"989",73.849998,75.629997,73.849998,75.529999,1034400,75.115372
"990",75.480003,75.879997,74.699997,75.68,1551600,75.264549
"991",75.559998,76.870003,75.470001,76.510002,1716100,76.090004
"992",76.550003,77.169998,75.669998,76.5,1147000,76.08004
"993",75.82,76.5,75.209999,75.400002,1161800,74.986092
"994",75,75.489998,74.360001,74.849998,731400,74.439102
"995",75.480003,76,73.209999,73.260002,1218900,72.857826
"996",74.150002,74.989998,73.800003,74.690002,1516100,74.279984
"997",74.739998,74.800003,73.190002,73.650002,1078100,73.245689
"998",74.379997,74.379997,72.739998,73.529999,1160700,73.12635
"999",73.5,73.82,72.510002,73.440002,1773300,73.036842
"1000",71.739998,73.190002,71.559998,73,902000,72.599266
"1001",73,73.199997,71.870003,72.209999,789500,71.813599
"1002",72.489998,73.230003,71.470001,72.860001,952000,72.460022
"1003",73.300003,73.419998,72.129997,73.309998,218200,72.907555
"1004",73.730003,74,72.519997,72.589996,627500,72.191505
"1005",73.029999,73.160004,71.25,72.169998,824400,71.773811
"1006",72.550003,73.07,72.059998,72.400002,691200,72.002556
"1007",72.709999,73.449997,71.989998,73.199997,714900,72.798157
