"","GE.Open","GE.High","GE.Low","GE.Close","GE.Volume","GE.Adjusted"
"482",58.846153,61.538464,57.615383,61.076923,16039829,60.305
"483",58.923077,59.076923,56.923077,57.692307,24320777,56.963161
"484",58,61.153847,57.923077,60.076923,16988725,59.317642
"485",59.615383,60.076923,56,56,17332874,55.292248
"486",55.384617,56.846153,55,56.538464,14685541,55.82391
"487",56.153847,56.76923,53.76923,53.923077,14882413,53.24157
"488",53.615383,54.76923,51.923077,53.307693,14669434,52.633965
"489",54.153847,54.846153,51.23077,52,16195478,51.3428
"490",52.615383,54.076923,51.538464,51.615383,13756600,50.963039
"491",57.615383,57.692307,54.76923,55.384617,26946660,54.684635
"492",54.461536,55.76923,53.846153,54.615383,16744091,53.925125
"493",54.538464,55.615383,53.923077,55,16865043,54.304886
"494",55.23077,58.692307,55.076923,56,19080555,55.292248
"495",58.76923,61.153847,58.076923,58.923077,28531646,58.2584
"496",58.846153,60.153847,56.615383,57.23077,23705968,56.585186
"497",56.307693,57.307693,54.615383,55,24134669,54.379589
"498",54.307693,54.846153,53.076923,53.23077,9101352,52.63031
"499",53.76923,57,52.076923,56.846153,16879018,56.204914
"500",55.23077,55.923077,53.461536,55.923077,15571218,55.292248
"501",55.307693,58.846153,55.307693,57.76923,15817204,57.117573
"502",57.846153,58.615383,56.538464,58.23077,14086995,57.573906
"503",57.384617,62.923077,57,61.923077,16816033,61.224567
"504",61.692307,63.076923,59.846153,62,15983370,61.300613
"505",63,63.538464,61.384617,63.307693,15610894,62.593563
"506",65.769234,67.615387,63.76923,67.230766,23358972,66.472374
"507",68.53846,69.53846,65.53846,65.846153,19107452,65.103378
"508",65.53846,67.384613,62.923077,65.384613,15119819,64.647064
"509",65.384613,68.846153,65.307693,68.769234,14604395,67.993492
"510",68.230766,68.846153,67.07692,68.769234,10487009,67.993492
"511",67.769234,69.230766,67.384613,68.46154,10618153,67.68927
"512",68.53846,68.692307,66.92308,67.153847,12227566,66.396332
"513",67,69.230766,66.615387,69.07692,10954541,68.297707
"514",68.46154,70.692307,67.307693,70.307693,13752986,69.514603
"515",71,71.153847,69.46154,69.692307,12055485,68.906151
"516",69.07692,69.153847,65.846153,66.615387,14062360,65.863937
"517",66.846153,68,66.230766,67.153847,9410167,66.396332
"518",66.384613,69,66.230766,67.53846,11743108,66.776611
"519",68.07692,70.846153,68,70.46154,14599858,69.666702
"520",69.07692,69.230766,67.307693,68.692307,11912667,67.917435
"521",68.46154,70.230766,66.53846,68.46154,14880801,67.68927
"522",69.07692,71.384613,68.307693,70,11236498,69.210373
"523",76.46154,82.846153,75.07692,78.153847,45323135,77.27224
"524",78.46154,80.230766,76.615387,78.384613,20561034,77.500404
"525",79,79.53846,77.692307,78.53846,13421707,77.652519
"526",78.846153,81.92308,78.230766,81.769234,13367003,80.846848
"527",82.07692,83.92308,80.230766,80.53846,15663245,79.629959
"528",80.153847,80.307693,76.692307,77.384613,14131546,76.511696
"529",77,77.692307,73.384613,75.46154,15411435,74.610291
"530",75.92308,78.07692,75.615387,77.153847,9189375,76.283516
"531",77.46154,78.07692,76.230766,76.769234,8725899,75.903259
"532",76.769234,80.153847,76.53846,79.769234,12861810,78.869392
"533",79.153847,79.230766,76.53846,77.230766,12140323,76.359566
"534",77.846153,79.07692,77.384613,77.615387,10184785,76.739853
"535",77.153847,78.07692,76.53846,77.92308,8263892,77.044067
"536",77.615387,77.92308,77,77.692307,6324318,76.81591
"537",77.153847,78.46154,76.92308,77.153847,6439316,76.283516
"538",77.307693,78.307693,76.846153,78.230766,6596369,77.348312
"539",89,90.384613,82.92308,83.230766,37730212,82.291885
"540",86.32,87.199997,84.239998,85.279999,12998825,84.318008
"541",86.639999,87.440002,85.120003,87.040001,13604175,86.058167
"542",86.559998,86.800003,82.639999,83.120003,11357763,82.182396
"543",83.599998,84.160004,80.400002,82.160004,11125025,81.233215
"544",82.559998,84.160004,81.760002,83.040001,8720363,82.103271
"545",83.040001,84.559998,76.639999,79.120003,22347950,78.227501
"546",74.080002,77.120003,72.400002,72.879997,25722213,72.057892
"547",72.639999,75.599998,72.559998,75.599998,15935138,74.7472
"548",74.639999,77.440002,74.239998,76.639999,10939838,75.855751
"549",75.599998,80.160004,74.639999,79.199997,13256300,78.389549
"550",79.440002,81.120003,77.279999,78.080002,12421188,77.281006
"551",77.839996,80.400002,77.599998,80.160004,9270563,79.339722
"552",82.400002,84,81.599998,82.400002,16733850,81.556808
"553",82.32,83.599998,79.199997,79.68,23649263,78.864639
"554",79.919998,82.480003,79.760002,81.599998,11455938,80.764992
"555",81.760002,82.720001,81.120003,81.519997,6835113,80.685814
"556",81.040001,82.639999,80.959999,81.760002,6046250,80.923355
"557",81.599998,82.639999,81.040001,82.160004,6314863,81.319275
"558",81.760002,81.919998,79.360001,79.839996,10195438,79.02301
"559",79.68,81.040001,78.480003,79.040001,6215963,78.231201
"560",79.599998,81.199997,79.440002,80.800003,5953100,79.973183
"561",80.639999,81.440002,79.199997,79.68,6893538,78.864639
"562",79.68,80.080002,78.400002,79.120003,5649925,78.310364
"563",79.839996,80.239998,79.360001,79.919998,6064888,79.10218
"564",80.160004,81.040001,80,80.800003,6418250,79.973183
"565",80.480003,82.239998,80.32,81.919998,6468525,81.081718
"566",82.080002,82.239998,80,80.800003,7017438,79.973183
"567",80.800003,80.959999,79.760002,80.239998,5129263,79.4189
"568",80.559998,81.120003,79.839996,80.080002,5407150,79.260551
"569",76.080002,76.32,73.199997,75.919998,22001025,75.143112
"570",74.800003,75.279999,72.959999,73.760002,10396338,73.005219
"571",74,74.080002,72.639999,73.279999,6733925,72.530128
"572",72.959999,74.080002,72.800003,72.959999,6851850,72.213402
"573",73.199997,73.68,71.919998,72,8557650,71.263222
"574",72.080002,72.400002,70.32,71.839996,10368338,71.104858
"575",72.32,73.519997,71.919998,73.120003,7529500,72.371773
"576",73.279999,73.440002,72.480003,72.959999,6008138,72.213402
"577",73.040001,74.800003,72.800003,74.800003,6438638,74.034584
"578",74,74.800003,73.440002,74.559998,8390313,73.797028
"579",74.400002,74.959999,73.760002,74.639999,5063075,73.87619
"580",74.480003,74.800003,73.68,74.559998,3598138,73.797028
"581",73.760002,73.839996,71.839996,72.959999,7797250,72.213402
"582",72.959999,76.720001,72.879997,76.559998,9286213,75.776573
"583",76.559998,77.919998,76.32,77.839996,8251188,77.043465
"584",81.839996,84.239998,79.68,81.360001,22148188,80.527443
"585",81.199997,83.360001,80.720001,80.800003,12421800,79.973183
"586",81.199997,83.199997,80.639999,82,9903225,81.160896
"587",82.400002,84,81.919998,84,8601938,83.140434
"588",81.919998,83.919998,81.68,83.440002,5453975,82.586166
"589",82.720001,82.879997,80.480003,80.879997,7111775,80.052368
"590",80.639999,82,80.639999,81.279999,5918663,80.448265
"591",80.879997,81.68,80.160004,80.32,7437475,79.498085
"592",80.160004,81.440002,78.160004,81.040001,7891275,80.210732
"593",78.800003,80.559998,78.559998,78.959999,7517000,78.152
"594",79.519997,82.800003,79.279999,82.559998,8815063,81.715164
"595",81.199997,83.120003,80.959999,82.080002,6714550,81.240074
"596",81.760002,82.32,80.480003,81.040001,6813188,80.210732
"597",80.080002,81.279999,79.839996,80,4632813,79.181358
"598",79.279999,80.480003,78.239998,79.040001,6525888,78.231201
"599",79.68,79.68,78.400002,79.68,7551675,78.864639
"600",79.599998,80.959999,79.040001,79.199997,6455513,78.389549
"601",78.480003,78.639999,75.760002,76.480003,7105188,75.69738
"602",76.959999,77.440002,75.519997,75.599998,5941638,74.826378
"603",75.279999,76.32,74.160004,74.879997,9026463,74.113747
"604",74.480003,75.120003,73.199997,74.959999,5573500,74.19294
"605",74.959999,76.080002,74.32,75.760002,6316425,74.984756
"606",74.720001,75.760002,74.400002,75.519997,5792238,74.747208
"607",74.400002,76.32,74,76.239998,5909250,75.459831
"608",76.879997,80,76.720001,80,7675588,79.181358
"609",80.559998,80.720001,78.559998,79.120003,5145425,78.310364
"610",79.120003,80,78.160004,79.360001,4816000,78.547905
"611",79.199997,80.400002,78.559998,79.839996,5135575,79.02301
"612",80.400002,82.800003,80,80.400002,6533388,79.577263
"613",80.800003,81.599998,79.68,80.959999,4869713,80.131538
"614",80.639999,83.120003,80.160004,82.239998,6871263,81.39843
"615",82.879997,84.160004,82,82.480003,7764463,81.635971
"616",82.239998,82.720001,81.440002,81.839996,4294388,81.002525
"617",81.599998,81.919998,80.160004,80.400002,5756288,79.577263
"618",80.879997,83.440002,80.720001,83.360001,9195450,82.506989
"619",83.760002,84.879997,82.639999,82.720001,7577088,81.873543
"620",83.760002,85.599998,83.760002,85.040001,8245188,84.169792
"621",85.360001,85.68,83.599998,83.839996,8197000,82.982056
"622",83.68,84.239998,82.160004,82.239998,4574850,81.39843
"623",82.080002,82.239998,80.800003,81.760002,4437025,80.923355
"624",81.760002,83.120003,81.599998,82.160004,4266000,81.319275
"625",81.919998,83.519997,81.919998,83.199997,4160413,82.348625
"626",83.120003,84,82.959999,84,5502550,83.220451
"627",84.959999,85.760002,84.239998,85.040001,4990688,84.250809
"628",85.040001,85.760002,84.559998,84.959999,3765213,84.171539
"629",85.279999,85.279999,84.32,84.879997,2771950,84.09227
"630",84.32,84.400002,82.959999,84,3783463,83.220451
"631",83.360001,83.440002,81.120003,81.599998,6017888,80.84272
"632",80.959999,82.32,80.32,82,4431975,81.239006
"633",82.32,83.440002,81.440002,81.599998,4887713,80.84272
"634",81.760002,82.480003,80.800003,80.879997,4208763,80.129395
"635",81.440002,83.120003,81.120003,82.959999,4899438,82.190102
"636",82,82.720001,81.599998,82.160004,5261888,81.39753
"637",81.839996,83.199997,81.68,83.040001,4941650,82.269363
"638",82.959999,82.959999,79.839996,79.839996,6710375,79.09906
"639",80.080002,81.519997,79.68,80.480003,5644400,79.733116
"640",80.639999,81.519997,80.239998,80.32,4331738,79.5746
"641",80.400002,81.839996,80.400002,81.68,5415863,80.921989
"642",82.239998,85.440002,82.160004,85.199997,9287288,84.409317
"643",84.639999,85.599998,84.32,85.440002,5612188,84.647095
"644",85.040001,85.360001,82.879997,83.440002,5765125,82.665649
"645",83.760002,84.400002,83.199997,84.080002,3376975,83.299706
"646",84,84.639999,83.040001,83.040001,4671175,82.269363
"647",83.120003,84.639999,82.239998,84.160004,5664313,83.378975
"648",86.080002,86.32,80.400002,83.599998,21559263,82.824158
"649",82.959999,83.919998,79.839996,80.639999,10990213,79.891632
"650",80.080002,80.639999,78.559998,80,8037050,79.257576
"651",78.32,78.480003,76.879997,77.279999,8780400,76.562805
"652",77.68,78,75.839996,76.559998,8299725,75.849495
"653",75.519997,75.760002,73.839996,75.68,9598800,74.977646
"654",76.080002,76.239998,74.559998,75.919998,6175825,75.215424
"655",75.760002,75.839996,72.959999,73.199997,9590100,72.520683
"656",72.32,72.720001,71.599998,72.400002,8196863,71.728104
"657",73.839996,76.720001,73.68,74.800003,9253300,74.105827
"658",73.919998,74.400002,71.68,72.239998,11149325,71.569588
"659",68.32,69.040001,61.200001,64.080002,50131088,63.485313
"660",67.279999,70.400002,66.959999,70.32,31110450,69.667404
"661",71.040001,71.120003,68.879997,69.360001,13954700,68.716316
"662",68.639999,68.800003,66.639999,67.040001,12787788,66.417847
"663",66.879997,67.839996,65.120003,65.279999,10657313,64.674187
"664",65.440002,66.480003,64.879997,65.519997,8518325,64.911949
"665",64.720001,64.800003,62.080002,63.759998,16074788,63.168285
"666",64.480003,64.800003,63.360001,64.400002,7248400,63.802349
"667",64.720001,64.879997,63.279999,63.439999,8258700,62.851257
"668",63.360001,63.919998,62.080002,63.52,7212288,62.930515
"669",64.32,65.599998,64,64.879997,7342625,64.277893
"670",65.120003,66.080002,64.879997,66,5915450,65.387505
"671",64.800003,67.120003,64.639999,66.639999,8456113,66.021553
"672",67.279999,70.959999,67.199997,70.400002,11706713,69.746674
"673",71.919998,73.839996,70.400002,70.480003,10861388,69.825928
"674",70.559998,70.559998,68.559998,69.68,5355775,69.033348
"675",70,72.400002,69.839996,71.68,6245063,71.014793
"676",71.279999,74.160004,71.199997,73.120003,7827150,72.441429
"677",73.199997,74.879997,72.480003,74.879997,7136863,74.185081
"678",75.199997,76.160004,73.760002,74.080002,8514388,73.392525
"679",74.480003,75.599998,73.120003,74.720001,5698675,74.106598
"680",74.400002,75.360001,73.360001,75.040001,5718550,74.423973
"681",74.400002,75.120003,74,74.879997,4744250,74.265282
"682",74.480003,75.120003,73.440002,75.040001,5033838,74.423973
"683",74.800003,76,74.720001,75.360001,4241913,74.741348
"684",75.68,76.32,74.720001,74.959999,7191300,74.344643
"685",73.760002,75.120003,73.599998,74.720001,4188888,74.106598
"686",74.480003,74.800003,71.68,71.760002,6667875,71.170891
"687",71.68,73.599998,71.519997,73.279999,5482425,72.678421
"688",73.440002,73.68,71.68,72.160004,4653725,71.567627
"689",72.32,73.360001,71.919998,72.32,3813875,71.726295
"690",72.639999,72.800003,71.519997,71.519997,4386425,70.932869
"691",71.68,72.32,68.080002,68.879997,8597325,68.314537
"692",68.480003,68.959999,67.279999,68.080002,5940100,67.521118
"693",68,69.68,66,69.68,7328325,69.107979
"694",68.879997,69.599998,68.32,68.559998,6534100,67.997169
"695",68.400002,69.199997,67.839996,68.480003,4021300,67.917839
"696",67.839996,68,66.160004,66.239998,5687800,65.696213
"697",66.480003,66.959999,65.919998,66.800003,4105100,66.251625
"698",66.720001,68.160004,66.480003,67.599998,3818263,67.045052
"699",68.720001,71.360001,68.639999,70.400002,6979375,69.822075
"700",70.720001,70.800003,69.120003,69.760002,4256588,69.187325
"701",69.919998,71.360001,68.879997,71.120003,4854288,70.536163
"702",70.879997,72.559998,70.720001,71.199997,7230188,70.615494
"703",71.360001,72.720001,71.040001,72.32,4082625,71.726295
"704",72.080002,72.800003,71.599998,71.68,4876613,71.09156
"705",71.919998,72.959999,70.080002,70.32,7573100,69.742722
"706",70.160004,72.480003,68.879997,72.480003,7139388,71.884987
"707",71.839996,73.199997,71.440002,73.120003,5948113,72.519745
"708",72.959999,73.199997,71.040001,71.599998,4266463,71.012207
"709",71.360001,72.720001,71.360001,72,5269963,71.408928
"710",72.160004,72.959999,71.919998,72.559998,3969363,71.964317
"711",72.080002,73.120003,71.440002,72.559998,5719875,71.964317
"712",78.239998,82.959999,77.68,80.879997,26992925,80.216026
"713",80.400002,81.68,78.879997,79.839996,10829238,79.184563
"714",80.639999,83.120003,80.480003,83.040001,10256663,82.358307
"715",83.360001,87.599998,83.360001,87.440002,12222500,86.722183
"716",87.360001,87.760002,85.760002,87.760002,8922713,87.039558
"717",87.440002,88.800003,86.32,88.160004,9750288,87.436279
"718",88.800003,90.559998,88.720001,90.32,8885288,89.578545
"719",89.839996,92.400002,89.120003,92.160004,7810075,91.403442
"720",91.199997,92,89.919998,90.800003,5696950,90.054588
"721",90.559998,92.639999,90.32,91.360001,6117863,90.610008
"722",90.32,90.879997,89.440002,90.32,6747663,89.578545
"723",89.440002,90.800003,89.440002,90.32,3848825,89.578545
"724",90.720001,92.400002,90.639999,92.160004,4779525,91.403442
"725",91.279999,92,90.639999,91.519997,6371550,90.768684
"726",91.440002,92.400002,90.080002,92,5854100,91.244743
"727",91.519997,91.919998,90.080002,91.120003,5836263,90.371979
"728",90.639999,92.959999,90.480003,92.239998,5211100,91.48278
"729",91.919998,93.760002,91.919998,92.400002,4810225,91.641472
"730",93.279999,94.720001,92.559998,92.639999,7088775,91.879494
"731",92.959999,93.360001,90.480003,90.800003,8024238,90.054588
"732",91.120003,91.760002,90.080002,90.32,5687338,89.578545
"733",90.239998,90.879997,89.760002,90.160004,2842413,89.419853
"734",90.480003,92.160004,89.120003,89.279999,8588888,88.547081
"735",88,88.879997,86.480003,87.919998,8006088,87.198235
"736",89.360001,89.440002,86.959999,87.199997,5468563,86.484146
"737",87.120003,87.68,86.080002,86.32,5909175,85.611374
"738",87.199997,88.879997,86.800003,88.800003,6324613,88.071022
"739",87.839996,89.040001,87.760002,87.919998,3336963,87.198235
"740",87.919998,88.239998,87.360001,88.080002,3097613,87.356926
"741",87.760002,88.720001,87.599998,87.760002,4589063,87.039558
"742",90.800003,92.559998,89.919998,91.519997,12485013,90.768684
"743",92,92.800003,90.639999,90.720001,6579638,89.975243
"744",90.239998,90.879997,89.040001,89.360001,6939113,88.626411
"745",89.199997,89.839996,88.639999,88.800003,5218663,88.071022
"746",88.160004,89.120003,87.360001,87.68,9428513,86.960213
"747",87.839996,89.199997,87.839996,88.32,5663325,87.594955
"748",88.639999,89.120003,87.199997,88.239998,9205138,87.594955
"749",88,89.360001,88,89.279999,5504150,88.627365
"750",88.800003,89.599998,88.720001,89.519997,2596125,88.865601
"751",89.440002,89.839996,89.040001,89.839996,3795838,89.183258
"752",89.360001,89.68,89.040001,89.440002,3746475,88.786194
"753",88.559998,89.279999,88.239998,88.639999,6018250,87.992043
"754",88,89.279999,87.68,89.279999,7082250,88.627365
"755",89.839996,95.68,89.839996,95.440002,10927725,94.742317
"756",92.559998,96,92.239998,95.760002,10735725,95.05999
"757",94.720001,97.68,94.720001,97.120003,13993588,96.410049
"758",97.199997,97.919998,95.360001,96.400002,8822413,95.695297
"759",95.919998,96.400002,94.959999,95.519997,6925313,94.821724
"760",96.559998,96.720001,94.639999,95.279999,4922138,94.583488
"761",94.720001,95.279999,92.720001,93.360001,7331500,92.677528
"762",93.919998,97.199997,93.440002,96.959999,8270188,96.251213
"763",97.279999,97.519997,95.919998,96.239998,5628750,95.536484
"764",96.160004,96.160004,94.639999,94.959999,5756375,94.265831
"765",95.519997,95.839996,94.559998,94.720001,4584200,94.027588
"766",94.800003,95.440002,94.080002,94.480003,5822588,93.789352
"767",93.919998,94.400002,92.879997,93.279999,5467275,92.598106
"768",93.68,93.68,90.800003,90.959999,7743475,90.295074
"769",93.839996,94.800003,92.800003,94.160004,9145363,93.471672
"770",95.040001,95.120003,92.959999,93.68,7421975,92.995193
"771",91.599998,92.720001,91.040001,91.519997,5982825,90.850975
"772",92.160004,94.559998,91.760002,93.839996,7866075,93.154007
"773",100.559998,104,99.919998,103.519997,27586163,102.76326
"774",103.120003,103.919998,100,101.839996,11933663,101.095535
"775",101.440002,101.919998,98.720001,99.599998,9748000,98.871925
"776",99.68,101.440002,98,98.080002,6296063,97.363022
"777",99.919998,100.959999,99.120003,100.639999,5548150,99.904312
"778",102.080002,102.879997,100.559998,102.879997,6259238,102.127937
"779",103.519997,104,102.639999,103.599998,7951738,102.842667
"780",104.160004,104.720001,102.480003,102.639999,8329575,101.889687
"781",102.720001,103.760002,102.160004,103.279999,4186938,102.525009
"782",103.599998,103.839996,102.239998,102.800003,5110288,102.048523
"783",103.599998,106.080002,103.040001,105.279999,8214113,104.510391
"784",104.639999,105.279999,103.199997,103.519997,6376538,102.76326
"785",103.760002,104.559998,102,102.639999,4620888,101.889687
"786",101.68,103.599998,101.360001,102,5495438,101.254364
"787",101.599998,103.519997,100.720001,100.879997,6859788,100.142548
"788",101.199997,101.440002,99.279999,100.239998,4945238,99.507233
"789",99.599998,99.68,97.760002,98,5365150,97.283615
"790",93.519997,96.480003,92.800003,94.879997,8872250,94.186417
"791",95.760002,96,89.440002,90.559998,10135925,89.897987
"792",90.959999,92.32,86.400002,87.599998,11639750,86.959625
"793",84.959999,87.599998,82.480003,83.120003,11781313,82.512383
"794",79.599998,89.519997,78.879997,87.040001,18914513,86.403725
"795",89.68,90.720001,86.080002,89.68,15600275,89.024429
"796",90,91.040001,85.360001,87.040001,13656150,86.403725
"797",88.480003,88.959999,85.599998,87.599998,10382888,86.959625
"798",84.800003,85.839996,79.599998,80.639999,13510900,80.050507
"799",77.919998,78.080002,73.440002,75.199997,18557938,74.724419
"800",66.639999,69.279999,64.879997,65.68,15300088,65.264618
"801",70.239998,70.800003,65.279999,70.800003,12367363,70.352242
"802",68.959999,69.279999,65.279999,65.68,12925313,65.264618
"803",57.84,62.240002,54.639999,57.84,19677013,57.474201
"804",62.400002,64.32,57.52,62.799999,13768075,62.402832
"805",55.919998,57.200001,53.200001,53.279999,14488838,52.943043
"806",55.279999,58.639999,50.400002,56.639999,15028250,56.281788
"807",52.080002,54.400002,47.200001,52.799999,17365875,52.466076
"808",51.200001,55.279999,49.200001,51.84,12374213,51.512146
"809",56.080002,56.400002,51.599998,52.16,15766088,51.830124
"810",51.599998,53.040001,48.240002,48.880001,13203888,48.570869
"811",53.279999,56.48,51.759998,56.080002,14936725,55.725338
"812",59.599998,64,55.68,60.48,17235813,60.097504
"813",61.040001,66.400002,60.080002,64.959999,15397613,64.549171
"814",61.439999,62.959999,60.32,60.959999,11662375,60.574467
"815",60.32,63.52,58.799999,63.119999,10856275,62.72081
"816",62.959999,65.440002,62.560001,63.52,15143738,63.118282
"817",60.16,60.400002,56,56.32,12444613,55.963818
"818",56.16,59.119999,54.16,55.200001,12187300,54.850903
"819",56.240002,56.400002,52.639999,53.84,12225413,53.4995
"820",56.560001,58.400002,55.52,57.84,12256075,57.474201
"821",61.52,62,56,56.240002,12010975,55.884323
"822",57.439999,59.040001,56.48,58.400002,11581338,58.030659
"823",59.599998,60.32,56.720001,57.119999,16012200,56.758751
"824",57.040001,57.040001,54.080002,56.16,11759313,55.804821
"825",56.799999,57.919998,54.720001,55.439999,13383400,55.089375
"826",53.84,53.84,50.799999,52,17277600,51.671139
"827",51.84,52.32,49.599998,49.919998,20709775,49.604286
"828",51.759998,55.52,50.720001,54.720001,20738475,54.373932
"829",52.880001,54,51.68,52.080002,12461450,51.750633
"830",51.119999,52.639999,50.400002,51.84,9681638,51.512146
"831",52.720001,53.119999,51.200001,51.439999,9593775,51.114674
"832",51.68,53.919998,51.439999,52.16,10349513,51.830124
"833",52.720001,52.799999,50,50.080002,19452050,49.763283
"834",51.040001,51.759998,50.639999,51.439999,13379775,51.114674
"835",52.560001,55.360001,52.560001,54.400002,17583575,54.055962
"836",53.439999,55.200001,52.16,52.639999,28153500,52.307083
"837",52.48,54.560001,51.279999,54.400002,21963888,54.055962
"838",53.360001,53.919998,51.279999,52,15047063,51.671139
"839",50.400002,50.48,49.200001,49.68,17106550,49.36581
"840",50.240002,51.68,49.279999,49.599998,14624813,49.286312
"841",49.599998,50,47.759998,47.84,14656700,47.537445
"842",48.48,50.080002,48.48,48.880001,12582913,48.570869
"843",49.68,50.639999,49.279999,50.32,11704663,50.001762
"844",49.919998,50,49.040001,49.52,8980375,49.206821
"845",49.759998,50.240002,48,48,11956525,47.69643
"846",48,48.16,43.84,46.32,29468163,46.027061
"847",44.959999,47.200001,43.84,45.599998,17525675,45.311611
"848",44.880001,45.279999,43.84,43.919998,16060775,43.642235
"849",45.919998,51.919998,45.919998,50.16,31819800,49.84277
"850",50.32,50.959999,48.720001,49.68,13560638,49.36581
"851",50.639999,51.759998,50.32,51.360001,11410925,51.035183
"852",51.360001,52.400002,50.639999,51.84,12352638,51.512146
"853",51.84,51.84,50.16,51.279999,8698275,50.955688
"854",54.32,55.52,54.32,54.400002,16188838,54.055962
"855",58,59.439999,56.720001,58.32,18468863,57.951168
"856",59.919998,59.919998,53.919998,54.240002,17339350,53.896969
"857",52.48,53.759998,51.52,52.560001,16162513,52.2276
"858",52.639999,54.560001,51.919998,54.080002,9397338,53.737988
"859",55.200001,57.439999,54.880001,56.400002,14196925,56.043312
"860",57.759998,59.360001,57.439999,58.880001,15352438,58.507626
"861",58.48,62,57.360001,61.919998,15649238,61.5284
"862",67.599998,68.480003,62.639999,63.040001,20976450,62.641319
"863",65.760002,68.559998,64.879997,67.68,19807388,67.251976
"864",65.519997,65.68,63.200001,64.160004,14705650,63.75423
"865",63.759998,63.84,60.16,60.880001,14619313,60.494976
"866",56.48,58.799999,54.720001,55.599998,15562863,55.248371
"867",58.720001,59.439999,56.639999,58,12623213,57.63319
"868",55.599998,58.799999,54.799999,57.919998,12770475,57.553692
"869",61.84,61.919998,58.32,59.759998,12270175,59.382053
"870",60,60.240002,57.599998,57.919998,9401413,57.553692
"871",57.040001,58.560001,56.16,58.240002,9799775,57.871674
"872",59.360001,59.599998,56.720001,57.200001,11084938,56.838253
"873",57.360001,57.439999,55.68,56.32,9786200,55.963818
"874",56.720001,57.040001,55.759998,56,10072988,55.64584
"875",55.200001,55.200001,52.16,52.240002,18083250,51.909615
"876",52,53.599998,51.360001,53.439999,9243325,53.102024
"877",52.959999,53.200001,51.599998,51.84,11176200,51.589378
"878",52.560001,54.400002,52,54.400002,9409663,54.137005
"879",53.68,54.959999,53.279999,54.639999,8689638,54.375847
"880",55.439999,56.080002,53.68,53.919998,15078850,53.659321
"881",54.880001,56.32,54.48,54.560001,9268975,54.296234
"882",55.84,56.639999,55.119999,56,9428675,55.729271
"883",55.119999,55.119999,54,54.080002,7804213,53.81855
"884",54.560001,54.959999,53.759998,54.880001,8054913,54.614681
"885",54.639999,54.639999,52.639999,52.639999,9343500,52.385506
"886",52.32,53.759998,52.240002,53.52,7927925,53.261257
"887",54.080002,54.560001,53.119999,53.599998,8561550,53.34087
"888",53.279999,55.119999,52.560001,55.040001,8688650,54.773907
"889",56.720001,57.68,56.240002,57.119999,11228388,56.843849
"890",56.48,57.439999,55.919998,56.400002,6543163,56.127338
"891",56.48,57.200001,55.84,56.560001,7494750,56.286556
"892",56.080002,56.48,54.880001,54.959999,6133200,54.694298
"893",55.52,57.200001,55.200001,56.32,8734463,56.047722
"894",55.919998,56.720001,55.200001,56.48,8188538,56.206944
"895",56.48,56.959999,55.759998,56.32,8578563,56.047722
"896",56.16,56.880001,54.560001,54.880001,8181188,54.614681
"897",54.720001,54.799999,53.52,53.68,8838000,53.420483
"898",53.599998,55.68,53.52,55.119999,9504200,54.853516
"899",55.919998,56,52.16,52.720001,18555300,52.465122
"900",52,52.080002,50.080002,50.080002,15940863,49.837891
"901",50,50.32,48,48.560001,17824413,48.325237
"902",49.119999,49.52,48.16,48.880001,11221188,48.643688
"903",48.799999,49.599998,48.799999,49.119999,8880225,48.882526
"904",49.360001,51.200001,49.119999,51.200001,13262150,50.952473
"905",50.639999,51.360001,50.240002,50.639999,8739463,50.39518
"906",50.32,51.68,50,51.200001,10383113,50.952473
"907",51.439999,53.599998,51.040001,53.360001,11793125,53.102028
"908",54.959999,56,53.52,53.84,11642688,53.579712
"909",54.959999,55.040001,52.639999,53.759998,8767900,53.500095
"910",52.720001,54.080002,52.720001,52.799999,6678563,52.544735
"911",52.32,53.759998,51.759998,53.279999,6299650,53.022415
"912",53.360001,53.52,51.599998,51.759998,7378675,51.509766
"913",51.919998,52.560001,51.279999,51.52,5335750,51.270931
"914",51.759998,52.560001,50.799999,51.040001,6795250,50.793247
"915",50.639999,51.040001,49.68,50.16,7970500,49.9175
"916",50,51.040001,49.84,50.48,7481438,50.23595
"917",50.799999,53.119999,50.400002,53.040001,12848175,52.783577
"918",53.200001,53.599998,51.84,52.720001,8681138,52.465122
"919",52.959999,52.959999,51.52,51.84,7163000,51.589378
"920",52.16,53.040001,51.599998,51.84,9173488,51.589378
"921",52.080002,52.959999,51.759998,52.880001,7395213,52.624355
"922",52.080002,53.52,50.080002,50.720001,17734125,50.474796
"923",50.16,51.200001,49.200001,49.52,11647700,49.280594
"924",49.599998,51.599998,49.360001,51.52,10477075,51.270931
"925",51.119999,53.200001,50.240002,50.560001,11765613,50.315563
"926",51.439999,52.48,50.080002,51.360001,11209488,51.111702
"927",50.560001,50.880001,49.040001,49.119999,15080750,48.882526
"928",49.599998,49.599998,48.16,49.279999,13630538,49.041756
"929",49.360001,49.599998,48,48,12165600,47.767944
"930",48.32,48.400002,47.439999,47.599998,8989825,47.369877
"931",47.919998,49.279999,47.68,49.200001,9250263,48.962143
"932",49.360001,49.759998,48.16,48.799999,10793850,48.564072
"933",48.799999,54.48,48.400002,54,31998313,53.738937
"934",54.48,57.439999,53.360001,56.400002,32630038,56.127338
