"","GS.Open","GS.High","GS.Low","GS.Close","GS.Volume","GS.Adjusted"
"261",259.25,261.769989,256.399994,258.459991,4445500,240.980423
"262",260.980011,262,248.839996,253.649994,8608100,236.495712
"263",254.490005,254.539993,250.600006,250.970001,4984500,233.996933
"264",251,256.140015,250.259995,256.119995,4643400,238.798691
"265",255.449997,262.869995,255.190002,261.519989,5264700,243.83345
"266",258,260.26001,256.850006,260.089996,4003600,242.500198
"267",260.73999,265.779999,260.299988,265.679993,4314000,247.712143
"268",266.350006,270.5,265.01001,269.029999,5055000,250.835571
"269",267.48999,269,266.049988,268.140015,3535400,250.005798
"270",269.040009,273.790009,268.809998,272.480011,3881100,254.052261
"271",270.390015,272,267.109985,268.940002,3970400,250.751678
"272",268.549988,270,266.329987,267.890015,3710200,249.772659
"273",266.149994,272.589996,266,272.230011,3388200,253.819122
"274",270,271.75,259.350006,260.040009,5913900,242.453568
"275",257.51001,263.299988,241.5,249.110001,6528500,232.262772
"276",244.210007,258.75,242.110001,258.700012,6739900,241.204178
"277",255.899994,261.950012,255.660004,257.100006,4125000,239.712402
"278",257.929993,258.779999,246.050003,246.350006,4166200,229.689377
"279",249.619995,251.669998,239.289993,249.300003,5978600,232.439896
"280",251.149994,256.149994,248.820007,253.160004,3692500,236.038879
"281",252.009995,256.399994,250.580002,255.529999,2700500,238.248581
"282",255,262.709991,254.479996,262.579987,3793800,244.821793
"283",265.76001,268,262.910004,267.679993,3523100,249.576904
"284",265.98999,269.279999,265.899994,267.619995,2602500,249.520935
"285",266.890015,268.850006,263.309998,264.890015,2618400,246.975586
"286",263.920013,270,263.130005,263.399994,3017900,245.586319
"287",264.399994,266.320007,260.720001,261.429993,2678900,243.749588
"288",263,266.980011,262.399994,266.769989,2507100,248.728394
"289",267.5,271.779999,266.769989,271.26001,2751400,252.914856
"290",271,273.119995,267.929993,267.929993,3140600,249.809982
"291",269.140015,269.48999,262.570007,262.929993,3104300,245.836243
"292",262.609985,263.549988,256.200012,256.779999,3483500,240.086105
"293",255,259.23999,252.100006,258.119995,3122800,241.338959
"294",256.459991,264.549988,256.23999,263.119995,2445800,246.013885
"295",264.769989,267.869995,263.209991,266.929993,2217300,249.576263
"296",262.690002,266.429993,260.950012,265.350006,2509400,248.098938
"297",266.480011,268.100006,262.630005,266.339996,2565400,249.024597
"298",268.700012,271.089996,267.040009,270.769989,4410600,253.166565
"299",271,275.309998,270.769989,273.380005,3065600,255.606857
"300",274.339996,275.029999,267.440002,268.529999,2288100,251.072189
"301",270.399994,270.779999,263.910004,264.429993,2478700,247.238754
"302",265.720001,269,265.350006,266.609985,2255200,249.277008
"303",266.01001,269.850006,265.329987,267.600006,4114400,250.202652
"304",266.98999,267.5,259.470001,262.529999,2426900,245.462265
"305",263.290009,264.640015,261.890015,263.190002,1514800,246.079361
"306",263.01001,266.48999,260.309998,261.850006,2817600,244.826462
"307",258.420013,260.820007,252.179993,252.600006,4489300,236.177826
"308",253.630005,253.990005,244.929993,245.259995,3634200,229.315048
"309",250.649994,255.360001,248.449997,254.880005,3787200,238.309616
"310",255.889999,257.059998,245.610001,247.259995,2981500,231.184982
"311",248.779999,251.229996,244.369995,249.369995,2660200,233.157852
"312",250.789993,252.979996,248.330002,251.860001,3073900,235.485962
"313",251.259995,252.600006,243.770004,247.350006,3429900,231.269119
"314",248.610001,250.889999,245.899994,250.580002,2488200,234.289169
"315",245.710007,253.220001,244.509995,252.619995,2853200,236.196518
"316",254.5,258,253.399994,255.809998,1924800,239.179169
"317",251.479996,255.339996,246.679993,249.970001,3621900,233.718826
"318",251.479996,257.5,249.169998,252.190002,3256700,235.794479
"319",257.959991,259.890015,255.949997,256.570007,3113900,239.889755
"320",252.589996,254.830002,249.789993,252.940002,3322000,236.495743
"321",256.269989,260.730011,255.110001,259.589996,3059100,242.713394
"322",261.940002,262.5,254.539993,255.919998,3026200,239.282013
"323",257.130005,260.660004,256.660004,257.880005,3257400,241.114609
"324",261.600006,262.25,252.339996,253.630005,10134400,237.140869
"325",254.899994,257.019989,252.25,254,4524800,237.486816
"326",254,256.160004,252.830002,254.169998,3990000,237.645767
"327",254.100006,255.679993,251.479996,251.960007,2930600,235.579422
"328",251.660004,252.75,246.190002,246.669998,3775900,230.633377
"329",248.820007,249.149994,240.039993,242.490005,4705100,226.725098
"330",242.190002,242.460007,237.509995,239.229996,5041400,223.677048
"331",239.270004,241.660004,238.009995,240.089996,2891100,224.481171
"332",240,241.929993,239.020004,239.800003,2136800,224.209976
"333",240.970001,243.070007,238.220001,238.330002,2790500,222.835587
"334",237.509995,237.899994,233.960007,236.669998,3269800,221.283493
"335",236.600006,237.910004,233.419998,234.050003,3710900,218.833817
"336",232.449997,234,227.399994,233.410004,4511400,218.235428
"337",232.309998,236.789993,232.279999,234.940002,2622300,219.66597
"338",236,238.169998,235.279999,237.199997,1979400,221.779007
"339",238.240005,240.660004,236,237,3267000,221.592026
"340",237.979996,242.050003,237.25,241.729996,2434000,226.014557
"341",242.110001,245.419998,240.160004,243.440002,2599000,227.613342
"342",243.440002,244.910004,241.710007,242.919998,1540100,227.127151
"343",243.600006,245.880005,243.5,243.910004,1928500,228.052811
"344",243,243.949997,240.669998,241.559998,2165700,225.855606
"345",241.270004,241.839996,240.589996,240.960007,1965200,225.294571
"346",240.419998,242.440002,238.779999,239.100006,2462700,223.555511
"347",238.100006,238.740005,236.869995,237,2699000,221.592026
"348",239.100006,240.070007,237.320007,237.699997,1951700,222.246552
"349",238.699997,240.699997,237.979996,238,2551500,222.527008
"350",236.880005,237.869995,234.380005,237.809998,3114000,222.34935
"351",236.600006,237.169998,233.649994,236.100006,2308700,220.750534
"352",235,236.119995,234.279999,235.009995,1985600,219.73143
"353",231.520004,232.470001,225.020004,227.029999,5323600,212.270187
"354",228.940002,229.669998,226.279999,229.160004,3348600,215.019409
"355",227.339996,228.110001,224.089996,225.880005,5334900,211.941788
"356",228.399994,230.25,228.089996,228.350006,3330900,214.259399
"357",230.350006,231.149994,228.949997,229.889999,2133600,215.704361
"358",228.940002,229.339996,227.289993,228.339996,1986200,214.249985
"359",229.850006,232.580002,229.360001,232.229996,2566400,217.899948
"360",233.889999,235.919998,232.539993,233.449997,2905000,219.044693
"361",233,234.270004,232.350006,233.389999,2253100,218.988403
"362",234.619995,235.160004,233.589996,234.089996,1936800,219.645203
"363",234.119995,235.229996,231.860001,232.630005,2080000,218.275284
"364",233.649994,238.229996,233.100006,233.830002,3637400,219.401245
"365",235.869995,235.889999,232.589996,233.649994,2899600,219.232346
"366",231.5,233.149994,229.839996,231.919998,4738100,217.6091
"367",230.199997,231.669998,229.149994,231.389999,2327500,217.111816
"368",228.220001,229.039993,226.160004,228.320007,3326600,214.231262
"369",229.919998,229.940002,226.960007,227.820007,2678300,213.762085
"370",226.389999,228.429993,224.570007,226.979996,3094600,212.973938
"371",227.779999,230.5,225.580002,226.020004,2731800,212.073166
"372",224.5,225.139999,220.389999,221.539993,3817700,207.869614
"373",221.779999,222.800003,219.119995,221.580002,2692900,207.907166
"374",221.479996,225.470001,220.139999,220.179993,3104200,206.593506
"375",220.25,224.660004,219.580002,223.419998,3072600,209.633621
"376",224.399994,225.169998,220.449997,220.570007,3393700,206.959473
"377",219.75,223.339996,218.889999,223.259995,1723200,209.483475
"378",224.460007,224.639999,219.990005,220.380005,1204400,206.781189
"379",221.5,222.139999,219.779999,220.740005,2218200,207.119003
"380",220.539993,223.199997,219.880005,221.789993,1846400,208.104202
"381",223.360001,228.199997,223,227.990005,2743900,213.921631
"382",228,228.869995,225.850006,226.850006,2524800,212.851974
"383",225.759995,227.25,225.199997,225.660004,2527000,211.735413
"384",227.639999,227.800003,225.770004,227.220001,2223100,213.199097
"385",226.630005,228.619995,223.929993,226.410004,2541500,212.439102
"386",227.199997,231.440002,226.740005,231.440002,3271200,217.158707
"387",231.479996,233.229996,226.869995,231.020004,9280200,216.764633
"388",232.339996,233.720001,230.149994,231.240005,6149900,216.971085
"389",231.110001,231.990005,228.979996,229.630005,4638500,215.460419
"390",229.009995,232.050003,228.800003,231.690002,2683500,217.393295
"391",231.800003,234.860001,231.720001,233.759995,2788500,219.335526
"392",234.75,237.479996,234.339996,235.880005,2887400,221.324768
"393",235.009995,236.850006,233.949997,236.690002,2181500,222.084778
"394",237,238.339996,236.429993,237.110001,1885500,222.478867
"395",237.960007,238.800003,235.990005,237.639999,1998200,222.976135
"396",238,239.729996,236.889999,238.949997,2454100,224.205307
"397",239.5,239.5,236.550003,237.429993,2503700,222.779099
"398",238.5,239.399994,235.779999,236.039993,2510500,221.474838
"399",233.929993,235.210007,232.770004,233.990005,2579700,219.551407
"400",234.440002,235.520004,233.490005,234.089996,3053100,219.645203
"401",234.139999,236.979996,234.029999,235.929993,2259600,221.371643
"402",237.25,239.460007,236.490005,237.830002,2399500,223.154419
"403",238.119995,239.160004,236.229996,236.369995,2522400,221.7845
"404",236.350006,236.850006,233.389999,233.779999,2951900,219.354309
"405",230.970001,231.460007,228.110001,229.610001,3863400,215.441666
"406",229.490005,229.889999,226.570007,226.860001,2662700,212.861328
"407",227.350006,230.369995,227.300003,229.559998,2359000,215.394714
"408",229.350006,231.539993,228.309998,229.25,3218500,215.103867
"409",230.669998,233.289993,230.449997,233,2438300,218.622452
"410",232.509995,233.720001,231.639999,233.380005,2107200,218.978989
"411",234.130005,235.979996,234.080002,235.779999,2604900,221.230927
"412",235.289993,239.529999,235.289993,238.649994,2437300,223.923798
"413",237.889999,239.669998,237.580002,239.339996,1870900,224.571228
"414",239.050003,239.279999,235.839996,236.339996,2064700,221.756378
"415",237.360001,237.800003,234.699997,235.110001,1948100,220.60228
"416",236.990005,243.649994,236.559998,242.600006,4106900,227.630112
"417",243.059998,245.080002,241.589996,242.369995,2951000,227.414261
"418",242.050003,242.789993,240.309998,241.399994,1911700,227.254211
"419",240.800003,241.119995,238.679993,239.399994,1963700,225.371445
"420",238.940002,239.350006,237.119995,237.809998,1965500,223.874557
"421",237.759995,238.119995,234.589996,237.660004,2083500,223.733414
"422",237.009995,239.449997,236.169998,237.559998,2092000,223.639267
"423",237,238.630005,233.880005,234.520004,2651400,220.77739
"424",235.050003,235.639999,232.679993,233.910004,1952900,220.203156
"425",235.009995,235.5,231.740005,231.910004,1948100,218.320343
"426",230.669998,231.649994,228.660004,230.210007,2719400,216.719986
"427",230.910004,231.990005,227.300003,228.149994,3577700,214.780655
"428",229.5,229.850006,227.570007,228.330002,3003600,214.950134
"429",229.080002,230.550003,228.759995,229.240005,2228300,215.806778
"430",229.399994,230.160004,227.300003,227.889999,1918800,214.535904
"431",228.350006,229.399994,226.570007,228.889999,2498100,215.47731
"432",229.899994,236.279999,229.520004,235.580002,3716500,221.775284
"433",237,238.509995,236.029999,237.399994,2503000,223.488617
"434",238.059998,238.520004,234.830002,235.339996,3760300,221.549347
"435",234.740005,235.740005,232.240005,232.899994,2057000,219.252335
"436",234.639999,234.639999,232.229996,232.5,2003200,218.875748
"437",232.960007,233,228.240005,228.880005,2372700,215.467896
"438",228.770004,229.850006,227.520004,227.740005,2451500,214.394684
"439",225.75,227.399994,223.800003,224.240005,3097800,211.099792
"440",226.220001,227.589996,225,225.330002,2451300,212.125885
"441",225.279999,226.330002,223.970001,226.070007,2272700,212.822571
"442",227.75,229.770004,226.580002,227.779999,2573900,214.432388
"443",229.259995,231.399994,225.389999,227.479996,2903600,214.149918
"444",228,228.410004,224.210007,225.710007,1722400,212.483643
"445",224.259995,226.919998,222.5,225.350006,2522900,212.144745
"446",224.990005,225.119995,222.529999,222.910004,1862900,209.847733
"447",223.240005,223.639999,214.559998,214.889999,3955500,202.297668
"448",214.199997,216.029999,210.949997,212.970001,6217400,200.490219
"449",217,217.979996,211.460007,213.869995,4161300,201.337433
"450",214.449997,217.139999,213.050003,215.220001,3333800,202.608353
"451",219.350006,222,216.300003,221.699997,5924200,208.708618
"452",220.529999,228.899994,220.050003,228.279999,4953700,214.903061
"453",227.5,228.729996,223.860001,224.949997,2995400,211.768188
"454",225.259995,228.300003,224.190002,226.960007,2759100,213.6604
"455",226.929993,228.869995,221.520004,221.600006,2736800,208.614502
"456",216.589996,219.520004,214.320007,218.559998,3318200,205.752625
"457",218.139999,218.929993,208.399994,209.179993,4152700,196.922272
"458",211.270004,215.690002,210.339996,214.009995,3179700,201.469254
"459",210.729996,214.800003,209.529999,212.360001,3557900,199.915924
"460",214.149994,218.210007,212.050003,214.490005,3278200,201.921158
"461",215.990005,220.350006,215.039993,219.279999,3897400,206.43042
"462",221.889999,229,221.399994,225.369995,4369600,212.163574
"463",225.759995,228.880005,225.470001,226.970001,2557600,213.669846
"464",230,231.690002,226.289993,229.690002,3699000,216.230423
"465",228.320007,231.100006,226.949997,228.720001,2565200,215.317276
"466",228.190002,229.520004,227.050003,228.199997,2275600,214.827728
"467",230.050003,232.800003,226.899994,231.279999,3514300,217.727264
"468",231,234.059998,230.600006,231.649994,2404800,218.075562
"469",231.690002,231.690002,222.300003,222.649994,3721700,209.602982
"470",222,222.309998,205.130005,206.050003,11019400,193.975693
"471",204.399994,209.589996,202.330002,205.050003,6984800,193.034317
"472",206.240005,207.339996,198.440002,202.490005,5742500,190.624329
"473",201.800003,204.5,199.320007,203.740005,4260000,191.801086
"474",202.929993,204.740005,200.350006,202.119995,2829600,190.276016
"475",201.830002,202.300003,197.350006,198.220001,3419100,186.604568
"476",195.100006,195.889999,190.350006,191.339996,5513800,180.127686
"477",192.089996,195.240005,191.190002,192.600006,4111700,181.313858
"478",191.610001,191.869995,188.940002,189.100006,1862600,178.018951
"479",191.169998,195.229996,190.690002,194.339996,3143300,182.951859
"480",193.399994,194.619995,191.559998,193.649994,2345400,182.302307
"481",194.839996,198.449997,192.229996,198.350006,3762900,186.726929
"482",196.020004,197.449997,193.160004,194.850006,2665700,184.174835
"483",190.570007,191.449997,188.119995,190.690002,6220000,180.242752
"484",194,195.660004,191.619995,191.630005,4017000,181.131271
"485",190.690002,191.110001,183.630005,184.309998,5797500,174.212296
"486",181.330002,184.880005,180.149994,184.089996,5275500,174.004364
"487",183.850006,186.25,179,179.669998,3921200,169.826477
"488",178.600006,179.839996,174.679993,178.830002,4528300,169.032501
"489",182.149994,184.429993,175.449997,176.800003,4713900,167.113754
"490",178.5,180,176.479996,176.699997,3677300,167.019226
"491",177.830002,178.690002,175.119995,175.919998,4008600,166.281952
"492",174.339996,176.259995,172.369995,172.770004,5078300,163.304535
"493",169.399994,171.429993,166.529999,168.009995,8395800,158.805298
"494",169.779999,173.020004,169.320007,171.5,5150800,162.104095
"495",171.589996,174.850006,167.600006,169.25,5316100,159.977371
"496",168.389999,171.649994,167.160004,168.410004,6488200,159.18338
"497",168.25,169.630005,159.419998,160.050003,8960000,151.281403
"498",159,160,154.309998,156.350006,3783500,147.784149
"499",157,163.110001,151.699997,162.929993,7054700,154.003632
"500",160.119995,165.410004,159.020004,165.410004,4973000,156.347778
"501",165.639999,165.949997,162.020004,163.029999,4110500,154.098129
"502",163.779999,167.119995,163.779999,167.050003,4550000,157.897919
"503",164.330002,172.25,163.350006,172.029999,3999400,162.605057
"504",170.660004,171.770004,168.289993,169.509995,4060200,160.223114
"505",172.990005,176,171.100006,175.050003,3788300,165.459641
"506",175.229996,177.830002,172.270004,176.020004,3152100,166.376465
"507",177.779999,178.100006,172.899994,175.369995,2692700,165.76207
"508",176.100006,177.690002,174.910004,176.470001,3321400,166.801834
"509",175.660004,178.070007,175.5,176,2808700,166.357574
"510",175.100006,177.039993,172.419998,176.929993,3182700,167.236618
"511",174.520004,179.539993,174.100006,178.720001,3361700,168.928558
"512",178.320007,179.990005,176.399994,179.910004,2911800,170.053375
"513",187,198.149994,185.600006,197.080002,15194200,186.282684
"514",195.949997,199.800003,192.830002,199.089996,8177000,188.182541
"515",200.380005,203,196.910004,202.539993,5650900,191.443542
"516",200.5,201.470001,195.919998,197.679993,4648500,186.849792
"517",197.550003,198.089996,194.529999,196.899994,3410700,186.112534
"518",196.220001,199.679993,195.759995,197.800003,2631800,186.963211
"519",199.830002,201.190002,199.419998,200.740005,3275000,189.742142
"520",197.990005,200.070007,197.100006,199.720001,2369600,188.77803
"521",199,201.970001,197.869995,200.5,2694100,189.515305
"522",200.899994,203.289993,199.649994,202.479996,2773300,191.386795
"523",200.100006,202.350006,196.949997,198.009995,5604500,187.161697
"524",198,199.639999,196.539993,196.539993,3174200,185.772232
"525",195.800003,197.759995,194.789993,197.720001,2400200,186.887589
"526",198.119995,199.330002,196.860001,198.009995,2601000,187.161697
"527",197.179993,199.059998,195.830002,196.619995,2063100,185.847855
"528",195.279999,195.880005,191.050003,193.070007,2948800,182.492355
"529",191.720001,192.619995,188.220001,191.669998,2757500,181.169083
"530",192.880005,193.320007,191.070007,191.330002,2056500,180.847702
"531",193.050003,195.649994,193,194.490005,2392900,183.834564
"532",195.919998,198.779999,194.600006,194.690002,2757300,184.023605
"533",192.210007,194.130005,189.440002,192.529999,2865000,181.981934
"534",193.210007,198.889999,193.100006,198.5,3065400,187.624863
"535",196.660004,199.059998,195.610001,198.669998,2558200,187.785538
"536",198.729996,199.300003,197.509995,198.600006,2266000,187.719406
"537",198.970001,199.449997,195.050003,196.360001,2785900,185.602112
"538",196.600006,197.75,195.199997,196,2626600,185.261856
"539",198,201.5,197.710007,198.649994,3032200,187.766647
"540",198.470001,200.559998,196.550003,198.899994,2499800,188.00296
"541",198.5,199.889999,197.119995,198.100006,1804200,188.002945
"542",198.039993,198.399994,196.009995,196.699997,2964300,186.674316
"543",198.75,201.440002,197.429993,198.199997,2580500,188.097855
"544",198.809998,200.830002,194.149994,195.979996,2683600,185.991013
"545",195.850006,196.179993,193,196,2338600,186.01001
"546",195.899994,197.559998,194.529999,194.740005,2247500,184.814209
"547",193.130005,193.449997,190.080002,192.770004,3567800,182.944595
"548",190.399994,195.770004,189.710007,195.240005,3162700,185.288712
"549",197.229996,198.970001,195.729996,195.970001,2669000,185.981491
"550",196,197.399994,195.690002,196.630005,1977400,186.60788
"551",197.75,198.929993,196.520004,197.25,1904500,187.196289
"552",197.320007,198.5,196.699997,197.470001,1482300,187.405045
"553",197.160004,198.850006,196.850006,198.259995,2985200,188.154785
"554",199.179993,203.850006,198.919998,202.470001,3354900,192.150208
"555",204.880005,206.449997,200.779999,201.119995,3284900,190.869034
"556",200.330002,200.330002,193.970001,194.320007,5033500,184.415649
"557",192.899994,195.550003,191.75,194.580002,4031500,184.662384
"558",192.669998,193.710007,187.779999,188.960007,5703100,179.328812
"559",189.330002,191.449997,186.5,188.509995,3751000,178.901749
"560",190.029999,192.410004,188.690002,190.690002,2910100,180.970627
"561",190.600006,191.610001,188.740005,190.029999,2343800,180.344238
"562",190.740005,191.910004,189.289993,191.179993,2343400,181.435669
"563",192.679993,193.110001,191.139999,191.990005,2632800,182.204376
"564",194,198.089996,193.610001,196.740005,3562600,186.712265
"565",196.240005,197.759995,195.399994,197.5,2247000,187.433548
"566",199.25,201.089996,198.539993,200.860001,3227900,190.622284
"567",200.800003,204.289993,200.5,202.229996,2582300,191.92244
"568",203.380005,205.5,202.059998,202.380005,2447100,192.064804
"569",202.789993,203.630005,201.179993,202.539993,1891500,192.21666
"570",201.229996,201.589996,198.860001,200.619995,2400900,190.394485
"571",201.800003,203.169998,200.270004,202.979996,1907100,192.634216
"572",204.229996,205.449997,201.570007,202.830002,2802100,192.491867
"573",207,209.970001,206.369995,207.839996,5096600,197.246536
"574",204.110001,205.740005,199.699997,199.910004,6617200,189.720718
"575",199.619995,202.940002,199.240005,201.839996,4852600,191.552338
"576",201.960007,208.5,201.779999,207.899994,4195300,197.303467
"577",207.089996,207.860001,205.149994,205.910004,2874300,195.414871
"578",205.119995,205.589996,204.139999,204.600006,1591400,194.171646
"579",204.25,205.190002,202.740005,204.139999,2120900,193.735077
"580",203,203.520004,199.729996,200.539993,4606100,190.318588
"581",199.699997,202.559998,199.100006,201.399994,2075300,191.134735
"582",201.729996,203.119995,200.320007,203.080002,1543100,192.729126
"583",203.5,208,203.270004,206.919998,2997000,196.373398
"584",206.940002,207.990005,204.149994,205.919998,1833000,195.424362
"585",206.399994,208.410004,204.029999,204.729996,1981800,194.295013
"586",204.429993,206.220001,203.119995,204.990005,1514700,194.541779
"587",206.009995,208.75,205.669998,207.520004,1897600,196.942825
"588",202.800003,206.979996,201.710007,206.429993,1927800,195.908386
"589",203.339996,204,201.009995,202.630005,2839500,192.302078
"590",201.399994,203.199997,200.800003,200.949997,1817600,190.707703
"591",199.509995,202.220001,197.910004,201.630005,2333400,191.353012
"592",200.979996,202.100006,198.990005,202.050003,2089400,191.751617
"593",197.899994,197.899994,194,194.970001,3605600,185.032501
"594",194.990005,198.130005,194.899994,196.279999,2463300,186.275711
"595",194.639999,197.589996,193.419998,196.399994,2271100,186.389587
"596",196.630005,200,196.619995,199.139999,2008100,188.989944
"597",196.300003,199.089996,196.300003,197.429993,1928300,187.367096
"598",197.089996,197.779999,195.570007,197.240005,2483400,187.186783
"599",198.660004,199.320007,198,199.110001,2327600,188.961487
"600",197.440002,198.479996,195.460007,195.520004,2427200,185.554443
"601",193,193,189.559998,191.970001,3184100,182.185394
"602",192.889999,194.070007,191.679993,193,1637200,183.162903
"603",192,193.309998,189.389999,189.440002,3040000,179.784363
"604",187.740005,188.649994,184.919998,188.050003,2815800,179.269577
"605",188.089996,189.369995,186.009995,187.369995,1919300,178.621307
"606",184.770004,184.889999,182.309998,182.490005,2640100,173.969162
"607",181.699997,183.490005,180.729996,183.190002,2857800,174.636505
"608",186.179993,189.990005,185.710007,189.880005,2420800,181.014114
"609",190.100006,190.160004,187.009995,188.440002,1967800,179.641357
"610",188.059998,190.740005,187.309998,189.809998,1653500,180.947403
"611",189.880005,190.610001,188.520004,189.809998,1838600,180.947403
"612",191.399994,197,191.399994,194.119995,2372000,185.056152
"613",195.300003,196.119995,193.509995,194.729996,1632200,185.637665
"614",193.610001,194.050003,189.830002,190.220001,2059400,181.338226
"615",190.410004,192.25,190.070007,191.449997,1411400,182.510818
"616",191.289993,192.169998,189.309998,191.660004,1403900,182.711014
"617",192.020004,193.229996,190.740005,190.830002,1155600,181.919769
"618",190.669998,197.130005,190.669998,194.979996,2363000,185.875992
"619",195.350006,197.610001,194.789993,195.639999,2196800,186.505173
"620",197.5,198.190002,193.610001,195.699997,2749300,186.562363
"621",195.339996,198.339996,193.970001,195.940002,3365500,186.791168
"622",196.529999,199.350006,196.029999,197.490005,2069800,188.268799
"623",197.5,197.520004,194.009995,196.059998,1828300,186.905533
"624",196.5,197.869995,196.119995,197.009995,1649900,187.811203
"625",197.570007,199.610001,196.759995,199.320007,2239200,190.013351
"626",203.5,205.839996,202.940002,204.600006,4854900,195.046799
"627",208,209.850006,205.740005,206.860001,2465700,197.201309
"628",205.399994,206.309998,204.160004,205.979996,1621400,196.362396
"629",207.300003,207.399994,205.229996,206.039993,978800,196.419601
"630",206.860001,208.759995,206.199997,207.899994,1511400,198.192734
"631",206.360001,207.25,204.710007,205.75,1853900,196.143143
"632",203.75,207.940002,203.539993,207.770004,1812100,198.068787
"633",207.179993,208.990005,205.649994,205.970001,1779800,196.352844
"634",206.199997,212.589996,206,211.350006,3691600,201.481613
"635",212,214.190002,210.789993,213.940002,2626000,203.950729
"636",214.110001,214.600006,209.789993,211.580002,2600200,201.700897
"637",214.800003,217.330002,212.550003,215.520004,5283700,205.45694
"638",213.830002,215.779999,213.160004,213.300003,2583500,203.340561
"639",212.710007,215.830002,211.75,214.520004,2858100,204.503632
"640",214.020004,215.770004,213.350006,213.520004,1822300,203.550308
"641",213.399994,214.860001,212.309998,214,1907100,204.007935
"642",214.949997,220,214.949997,219.429993,3330600,209.184341
"643",219.25,222.089996,218.630005,222.029999,3180000,211.662979
"644",221.770004,221.770004,218.229996,219.979996,2776700,209.708664
"645",220.449997,222.240005,220.369995,222.139999,2304500,211.767868
"646",221,222.130005,220.199997,220.320007,1372800,210.032822
"647",218.490005,221.990005,217.330002,221.399994,1644600,211.062347
"648",221.240005,221.979996,219.009995,220.130005,1991100,209.851685
"649",219.350006,219.949997,210.759995,211.600006,3070100,201.719955
"650",211.580002,211.580002,205.309998,209.369995,2503000,199.594116
"651",205.820007,205.820007,199.580002,201.679993,2794200,192.263153
"652",203.559998,206.070007,200.889999,206.009995,2349400,196.390976
"653",201.110001,205.960007,199.050003,205.740005,2454200,196.133575
"654",207.169998,207.800003,203.539993,207,2342200,197.334763
"655",205.619995,208.300003,203.860001,206.899994,1790100,197.239395
"656",203.279999,204.149994,200.479996,201.520004,1479300,192.110611
"657",201.509995,206.600006,200.229996,204.110001,2115900,194.579681
"658",199.800003,199.910004,195.059998,195.559998,3025100,186.428879
"659",195.910004,196.970001,193.710007,196.179993,1981900,187.019943
"660",197.029999,200.669998,197,199.419998,1878700,190.108704
"661",203.809998,204.449997,201.820007,202.199997,1646100,192.758881
"662",200.210007,201.990005,199.699997,199.979996,1545600,190.642517
"663",202.740005,203.020004,200.169998,200.679993,1160800,191.30983
"664",202.279999,203.449997,200.910004,202.419998,1275900,192.968628
"665",200.809998,201.880005,195.190002,196.199997,2200500,187.039047
"666",198.270004,199.710007,198,199.649994,1441900,190.327942
"667",200.330002,200.860001,196.5,198.070007,1513300,188.821686
"668",196.570007,201.470001,196.25,200.419998,1437800,191.061981
"669",201.360001,204.369995,201.360001,203.440002,1816800,195.158157
"670",204.850006,205.210007,203.009995,203.910004,1529600,195.609009
"671",201.100006,201.610001,196.580002,198.970001,2633600,190.870102
"672",201.490005,202.100006,200.050003,201.729996,1720600,193.517792
"673",205.270004,208.929993,205.039993,207.050003,2237900,198.621216
"674",207.059998,208.25,205.570007,207.210007,1438800,198.774689
"675",209.220001,213.880005,208.440002,211.979996,2734500,203.35051
"676",213.5,217.089996,213.220001,215.630005,2615800,206.851944
"677",215.210007,216.850006,213.360001,216.800003,1886300,207.974304
"678",216.380005,220.759995,215.149994,218.740005,2913800,209.835312
"679",220.350006,221.5,219.199997,219.899994,2722400,210.948074
"680",217.820007,219.330002,216.320007,217.220001,2205500,208.377182
"681",215.800003,216.139999,212.539993,215.910004,2429100,207.120529
"682",214.830002,217.889999,213.300003,217.080002,2474900,208.242874
"683",217.580002,217.929993,215.059998,215.229996,1596200,206.468185
"684",214.660004,216.679993,213.630005,213.740005,5458900,205.038864
"685",212.850006,214.110001,211.559998,213.460007,1485500,204.770264
"686",214.039993,214.199997,206.800003,207.75,2837600,199.292709
"687",207.960007,211.089996,207.449997,210.029999,1593400,201.479874
"688",209.050003,209.970001,208.110001,208.220001,1685500,199.743561
"689",209.850006,210.550003,208.089996,208.970001,1530900,200.463058
"690",209.710007,209.710007,206.830002,207.229996,1794500,198.793869
"691",207.009995,209.380005,202.610001,202.690002,3156200,194.43869
"692",201.690002,201.880005,197.600006,198.25,3386800,190.179413
"693",197.610001,198.369995,193.990005,197.240005,2914500,189.210556
"694",196.990005,201.229996,196.039993,200.800003,3021100,192.625656
"695",200.789993,202.529999,199.470001,200.399994,2202200,192.241898
"696",197.600006,198.949997,195.919998,197.369995,2654900,189.335236
"697",198.190002,198.979996,196.679993,196.850006,2443500,188.836411
"698",197.589996,201.320007,197.539993,199.869995,2108000,191.733475
"699",203.720001,207.289993,203.720001,204.679993,3334300,196.347687
"700",203.830002,206.169998,202.919998,205.820007,2286100,197.441269
"701",202,208.240005,198.610001,206.460007,8241900,198.055206
"702",206.169998,208.619995,206.100006,207.419998,3405800,198.976089
"703",208.289993,208.929993,204.389999,206.460007,2876500,198.055206
"704",204.990005,208.059998,204.990005,206.520004,2207000,198.112778
"705",208.669998,210.860001,207.679993,209.25,1934900,200.731644
"706",209.589996,211.649994,208.309998,209.600006,1868000,201.067398
