"","PKI.Open","PKI.High","PKI.Low","PKI.Close","PKI.Volume","PKI.Adjusted"
"461",84.160004,85.779999,83.75,85.68,810100,85.014343
"462",86.540001,87.760002,86.029999,86.480003,1146900,85.808105
"463",80,82.5,78.57,81.800003,2929500,81.164482
"464",82.190002,84.089996,81.239998,83.620003,1403100,82.970345
"465",83.610001,83.949997,80.970001,83.019997,704400,82.374992
"466",82.980003,84.400002,82.980003,84.110001,588000,83.456528
"467",84.510002,86.959999,84.510002,86.940002,538700,86.264557
"468",86.529999,87.089996,85.75,86.059998,412000,85.391388
"469",85.220001,85.940002,84,85.059998,594400,84.399155
"470",84.730003,84.910004,81.980003,82.07,705600,81.432388
"471",82.470001,83.18,81,81.239998,591000,80.608818
"472",81.599998,81.949997,79.400002,79.599998,1558600,78.981552
"473",79.110001,81.959999,78.720001,81.650002,733600,81.015633
"474",81.260002,83,81.260002,82.290001,444700,81.650681
"475",82,82.300003,79.839996,80.059998,939800,79.437996
"476",79.25,81.290001,78.970001,80.660004,669100,80.033333
"477",81.489998,82.5,80.830002,80.910004,330300,80.281403
"478",79.949997,82.589996,79.839996,81.669998,164400,81.035492
"479",82.540001,82.93,81.620003,82.760002,382900,82.117035
"480",82.419998,82.980003,81.760002,82.980003,348200,82.335327
"481",83.370003,85.910004,83.370003,85.849998,608700,85.183014
"482",85.519997,87.769997,85.209999,86.629997,592800,85.956947
"483",86.769997,87.370003,86.169998,87.059998,631200,86.383606
"484",88.480003,91.370003,88.300003,90.599998,1574600,89.896118
"485",90.709999,90.709999,86.459999,86.660004,617700,85.986725
"486",84.790001,86.099998,83.900002,86.019997,635800,85.351692
"487",85.699997,86.330002,82.989998,83.760002,530800,83.109245
"488",83.879997,84.110001,81.480003,82.989998,684400,82.345245
"489",84.419998,86.050003,84.300003,85.370003,641800,84.706741
"490",86.639999,88.379997,86.339996,86.989998,468200,86.314163
"491",87.32,87.699997,85.720001,86.050003,626700,85.38147
"492",85.139999,85.220001,83,83.730003,717300,83.079498
"493",83.260002,83.959999,80.220001,80.879997,792900,80.25164
"494",81.400002,82.169998,79.410004,80.620003,811500,79.993652
"495",80.529999,81.949997,77.599998,78.199997,819900,77.592445
"496",77.709999,78.190002,75.669998,76.400002,993700,75.806442
"497",76.610001,77.620003,73.660004,73.849998,1105400,73.276253
"498",73.43,73.699997,71.870003,71.870003,362900,71.311623
"499",72.269997,75.739998,71.830002,75.699997,479600,75.11187
"500",74.449997,77.5,73.949997,77.5,552000,76.897881
"501",78.199997,78.480003,76.440002,77.290001,529300,76.689529
"502",77.93,78.610001,77.470001,78.550003,414800,77.93972
"503",77.410004,77.739998,75.830002,76.919998,497600,76.322388
"504",76.43,76.93,72.160004,72.790001,824000,72.224472
"505",73.919998,76.790001,73.919998,75.889999,646200,75.300392
"506",75.889999,77.779999,75.709999,76.720001,601800,76.12394
"507",77.830002,78.900002,77.019997,78.769997,405300,78.158012
"508",79,81.230003,78.68,80.790001,761300,80.162338
"509",80.449997,82.639999,80.110001,82.559998,647000,81.918587
"510",81.790001,83.610001,81.449997,83.510002,927800,82.861191
"511",82.449997,83.150002,81.379997,81.720001,594900,81.085098
"512",81.889999,83.169998,81.010002,82.360001,471400,81.720131
"513",82.110001,83.32,81.980003,83.080002,654600,82.43454
"514",82.650002,84.720001,82.650002,84.330002,370300,83.745384
"515",84.839996,86.410004,84.160004,86.400002,749400,85.801033
"516",85.559998,85.830002,83.540001,84.57,502300,83.983719
"517",85.580002,86.43,83.650002,84.900002,497800,84.311447
"518",84.910004,85.519997,84.650002,85.139999,355600,84.549789
"519",85.809998,87,85.57,86.489998,511400,85.890411
"520",85.410004,86.760002,85.260002,86.739998,541800,86.138687
"521",87.18,87.970001,86.599998,87.699997,570400,87.09201
"522",87.919998,91.25,87.919998,90.269997,909300,89.644211
"523",90.080002,91.160004,89.309998,90.5,879200,89.872604
"524",91.230003,94.879997,90.18,90.860001,1592500,90.230125
"525",91.010002,91.599998,88.279999,91.269997,790300,90.637276
"526",91.059998,93.120003,91.059998,92.839996,567800,92.196388
"527",92.800003,94.190002,92.580002,93.589996,523000,92.9412
"528",92.699997,92.82,90.669998,91.610001,888300,90.97493
"529",90.849998,91.849998,90.610001,91.830002,659000,91.193398
"530",91.790001,92.459999,91.709999,92.050003,357200,91.41188
"531",92.629997,93.910004,92.510002,93.57,421800,92.921333
"532",94,94.410004,93.230003,93.769997,391400,93.119942
"533",93.550003,94.129997,93,93.349998,307100,92.702843
"534",94.279999,94.639999,93.5,93.989998,650200,93.338425
"535",94.080002,94.080002,93.269997,93.870003,423200,93.219254
"536",94.040001,94.040001,92.82,93.510002,381600,92.861763
"537",93.07,93.25,92.470001,93.190002,303200,92.543953
"538",93.540001,93.989998,93.239998,93.580002,385800,92.931282
"539",94.099998,95.699997,93.989998,94.129997,500500,93.47744
"540",93.690002,94.290001,92.400002,92.580002,522300,91.938194
"541",92.07,94.099998,92.07,93.870003,419600,93.219254
"542",93.400002,94.419998,92.879997,94.160004,447300,93.507256
"543",94.699997,97.199997,94.279999,96.459999,668500,95.79129
"544",97.269997,97.889999,94.769997,95.720001,734500,95.056427
"545",95.730003,95.760002,94.559998,94.900002,542300,94.242111
"546",94.75,95.150002,93.110001,93.370003,373100,92.722717
"547",93.269997,93.290001,92.150002,93.239998,428600,92.593613
"548",92.5,92.82,91.440002,91.870003,561100,91.233131
"549",92.059998,93.239998,92,92.919998,519200,92.275833
"550",93.32,93.900002,92.93,93.470001,316400,92.822029
"551",93.919998,94,92.809998,93.660004,558400,93.010712
"552",93.599998,93.660004,92.800003,93.110001,463400,92.464516
"553",93.110001,94.360001,93.059998,94.040001,838800,93.388069
"554",94.400002,94.589996,93.309998,94.029999,524400,93.378136
"555",94.300003,95.370003,93.769997,95.089996,614600,94.430786
"556",95.129997,95.900002,94.139999,95.019997,404200,94.361267
"557",94.309998,97.639999,94.309998,97.5,438100,96.824081
"558",96.889999,97.040001,93.650002,93.709999,526000,93.060371
"559",93.779999,94.970001,93.279999,94.529999,350100,93.874664
"560",95.379997,96.160004,95,95.980003,403800,95.314629
"561",96,96.309998,93.699997,94.349998,365100,93.695915
"562",94.790001,95.400002,94.099998,95.25,351000,94.589691
"563",96.099998,96.519997,95.309998,96.360001,443300,95.691994
"564",97.300003,97.989998,96.980003,97.589996,654000,96.91346
"565",97.279999,97.669998,97,97.410004,363100,96.734726
"566",97.919998,98.82,97.470001,98.589996,761900,97.906532
"567",98.870003,99.040001,96.900002,97.82,522600,97.141876
"568",97.940002,99.419998,97.940002,99,579700,98.313698
"569",99.129997,99.760002,98.029999,99.709999,494700,99.018768
"570",102.379997,103,100.209999,101.120003,1035200,100.418991
"571",101.099998,102.230003,100.870003,101.099998,603600,100.399132
"572",100.980003,101.279999,100.120003,100.349998,620200,99.654335
"573",101.059998,101.839996,99.720001,99.989998,883200,99.296829
"574",100.150002,100.519997,98.839996,99.190002,815500,98.502388
"575",99.989998,100.089996,96.379997,96.980003,716200,96.307693
"576",97.349998,97.349998,92.330002,93.589996,884200,93.008331
"577",93.769997,95.269997,92.860001,94.150002,721400,93.56485
"578",93.699997,95.529999,93.349998,94.519997,487200,93.932541
"579",92.5,95.389999,91.559998,94.779999,1299000,94.190926
"580",95.18,95.43,94.129997,94.519997,837600,93.932541
"581",93.980003,95.309998,93.019997,95.080002,926200,94.489059
"582",93,95,91.150002,94.080002,1850500,93.495285
"583",94.459999,95.639999,94,94.959999,1026800,94.369804
"584",95.160004,96.309998,95.160004,95.839996,1070700,95.244347
"585",95.919998,96.269997,93.760002,94.120003,1001900,93.535042
"586",93.870003,94.989998,92.870003,94.879997,733000,94.290314
"587",95.379997,96.639999,95.379997,96.589996,692900,95.989685
"588",95.519997,96.959999,93.870003,96.720001,972700,96.118866
"589",95.639999,96.150002,92.330002,93.550003,930000,92.968575
"590",93.57,94.379997,92.709999,93.330002,573200,92.749947
"591",91.980003,92.889999,91.190002,92.650002,633200,92.074181
"592",92.190002,92.809998,90.230003,92.410004,806700,91.83567
"593",90.419998,90.419998,87.839996,88.110001,1320500,87.562401
"594",88.580002,89.980003,88.440002,89.040001,1103900,88.486618
"595",88.559998,88.949997,85.589996,87.910004,1263000,87.363632
"596",88.580002,88.93,87.650002,87.989998,785000,87.443138
"597",86.790001,87.690002,85.830002,85.940002,776200,85.405884
"598",85.300003,85.75,83.449997,84.059998,1136000,83.537544
"599",84.650002,85.839996,84.330002,85.5,1049600,84.968605
"600",85.529999,86.559998,85.089996,86.300003,786100,85.763626
"601",85.32,86.169998,84.900002,86.129997,1068600,85.594696
"602",86.550003,88.279999,86.309998,86.360001,870100,85.823273
"603",86.559998,87.650002,84.410004,84.68,5053500,84.153702
"604",83.959999,85.32,83.449997,84.870003,1263000,84.342522
"605",85.07,86.199997,85.07,85.910004,835400,85.376068
"606",84.82,86.800003,84.459999,86.339996,1480600,85.803383
"607",86.339996,86.790001,85.5,86.050003,877000,85.515182
"608",86.830002,88.150002,86.370003,88.089996,753300,87.542511
"609",89,90.330002,88.559998,90.040001,847100,89.4804
"610",90.230003,91.629997,89.790001,91.330002,864100,90.762367
"611",92.080002,93.269997,91.870003,92.919998,685700,92.342491
"612",93.599998,94.489998,93.029999,93.730003,824500,93.147453
"613",94.379997,94.989998,92.419998,93.120003,803300,92.541252
"614",93.129997,94.059998,91.769997,93.32,1048300,92.740005
"615",93.489998,93.669998,92.32,93.110001,659100,92.531303
"616",93.169998,93.970001,92.760002,92.940002,638700,92.362373
"617",93.07,93.989998,92.690002,93.379997,582600,92.799644
"618",93.970001,94.699997,93.550003,94.489998,560400,93.902733
"619",94.519997,95.900002,94.239998,95.800003,628800,95.204597
"620",96.769997,97.389999,95.32,96.059998,924500,95.462967
"621",95.919998,96.120003,94.400002,95.349998,919800,94.757385
"622",95.43,96.18,95.07,95.480003,542800,94.886589
"623",95.639999,96.540001,94.489998,94.510002,523400,93.9226
"624",94.699997,95.290001,93.879997,93.910004,341700,93.32634
"625",94.5,95.389999,94.209999,95,475200,94.409561
"626",95.199997,96.720001,94.660004,96.339996,1996800,95.741226
"627",97.730003,98.07,96.540001,97.639999,993500,97.033165
"628",97.839996,98.589996,97.25,98.440002,641600,97.828194
"629",98.809998,99.57,98.400002,98.790001,864900,98.176003
"630",98.629997,98.629997,96.860001,98.459999,464200,97.848061
"631",97.800003,97.949997,96.059998,96.449997,587100,95.850555
"632",95.75,96.949997,95.510002,96.199997,537600,95.602104
"633",96.550003,96.93,95.800003,95.82,484000,95.224457
"634",96.129997,96.400002,95.010002,95.830002,640500,95.23439
"635",94.980003,95.209999,94.040001,95.18,617000,94.588448
"636",95.279999,95.510002,94.010002,95.010002,382700,94.419502
"637",94.900002,95.610001,94.57,95.300003,399700,94.707703
"638",95.489998,95.709999,94.970001,95.099998,419200,94.508949
"639",95.029999,96.029999,94.889999,95.330002,472700,94.807289
"640",95.690002,95.690002,93.769997,93.830002,480700,93.315529
"641",93.959999,94.830002,93.599998,94.230003,535100,93.713333
"642",94.470001,94.870003,93.809998,94.510002,516500,93.991783
"643",93.639999,95.07,93.269997,95.059998,522600,94.538773
"644",94.910004,95.230003,94.279999,94.599998,407900,94.081299
"645",95.18,95.599998,94.099998,95.029999,483900,94.508942
"646",95.169998,96.089996,95.029999,95.339996,657200,94.817215
"647",87.25,90.150002,86.57,87.529999,2615600,87.050056
"648",87.699997,87.699997,84.669998,86.120003,1335400,85.647797
"649",86.209999,87.410004,85.099998,86.18,1416300,85.707474
"650",85.910004,86.199997,83.559998,84.599998,889900,84.136124
"651",82.940002,83.379997,80.839996,81.309998,1012300,80.864174
"652",82.019997,83,81.669998,82.800003,753800,82.346016
"653",81.760002,83.160004,80.559998,82.610001,807700,82.157043
"654",83.43,84.230003,83.129997,84.099998,703900,83.638878
"655",83.709999,83.980003,82.010002,82.220001,550500,81.76918
"656",81.669998,81.860001,80.209999,80.830002,665400,80.386803
"657",80.760002,83.150002,80.349998,82.150002,535000,81.699554
"658",80.980003,81.07,79.440002,79.440002,668300,79.004417
"659",80.029999,81.110001,79.360001,80.660004,767900,80.217728
"660",81.400002,82.669998,81.18,82.339996,639000,81.888519
"661",83.330002,83.5,82.559998,82.690002,462600,82.236618
"662",82.519997,82.639999,81.980003,82.040001,458900,81.590164
"663",82.830002,83.699997,82.360001,83.480003,524400,83.022278
"664",82.709999,84.139999,82.209999,82.599998,437400,82.14711
"665",82.309998,82.93,80.129997,80.760002,837300,80.317184
"666",81.389999,81.699997,79.620003,80.290001,634100,79.849754
"667",80.82,81.010002,79.790001,80.199997,888800,79.760254
"668",79.800003,82.050003,79.510002,81.849998,592700,81.401199
"669",82.889999,83.480003,82.440002,83.080002,421000,82.624466
"670",83.709999,83.709999,82.279999,82.699997,559300,82.246544
"671",82.239998,82.68,80.989998,81.489998,1080900,81.043175
"672",82.260002,82.440002,81.519997,81.949997,510500,81.500664
"673",82.650002,83.870003,82.650002,83.709999,414100,83.250992
"674",84.089996,84.410004,83.529999,83.739998,452000,83.280846
"675",84.129997,84.519997,83.099998,83.779999,627800,83.320633
"676",83.43,86.120003,82.959999,85.5,1010900,85.031189
"677",85.919998,86.940002,85.360001,86.910004,749600,86.433464
"678",87.400002,87.720001,86.080002,86.120003,443900,85.647797
"679",86.080002,87.169998,86.080002,86.669998,470200,86.194778
"680",86.18,86.519997,85.970001,86.230003,346100,85.757187
"681",86.160004,86.620003,85.82,86.220001,538400,85.747246
"682",86.190002,86.529999,85.269997,86.059998,471300,85.588127
"683",86.050003,86.800003,85.900002,86.099998,536600,85.627899
"684",86.330002,87.629997,86.230003,86.559998,667700,86.085396
"685",86.059998,86.209999,85.120003,85.199997,458700,84.732834
"686",85.830002,85.919998,83.690002,84.769997,658700,84.305206
"687",84.779999,84.779999,83.589996,84.489998,366800,84.026733
"688",85.949997,86.449997,84.660004,85.300003,857600,84.832291
"689",85.739998,86.169998,84.459999,85.160004,6e+05,84.693069
"690",85.419998,85.879997,84.989998,85.169998,436900,84.703003
"691",85.32,86.010002,83.300003,83.470001,737400,83.012329
"692",82.709999,83.690002,82.110001,83.449997,768000,82.992424
"693",83.720001,83.720001,82.25,83.339996,956400,82.883041
"694",83.510002,85.529999,83.510002,85.440002,741800,84.971527
"695",84.940002,85.449997,84.32,84.349998,615700,83.887497
"696",82.57,82.970001,78.349998,79.099998,1840300,78.666283
"697",79.580002,81.18,79.43,80.68,863400,80.237617
"698",80.660004,81.43,80.360001,80.5,494000,80.058609
"699",81.5,83.400002,81.5,82,706800,81.550392
"700",82.18,82.959999,81.25,81.860001,690900,81.411163
"701",82.400002,82.75,82,82.160004,895200,81.709511
"702",81.699997,81.970001,81.029999,81.690002,948100,81.242088
"703",82.019997,83.610001,82.019997,83.019997,597300,82.63559
"704",82.639999,83.559998,82.400002,83.099998,426900,82.715225
"705",83.760002,84.720001,83.449997,84.099998,413200,83.710602
"706",84,84.400002,83.339996,83.970001,662800,83.581207
"707",84.389999,85.099998,83.989998,84.860001,639300,84.467087
"708",84.830002,85.199997,84.089996,84.849998,382900,84.45713
"709",84.470001,86.580002,83.93,86.230003,468900,85.83075
"710",86.440002,87.519997,86.440002,87.379997,624600,86.975426
"711",86.529999,88.120003,86.269997,87.989998,665500,87.582588
"712",87.82,88.040001,87.139999,87.760002,1262000,87.353668
"713",84.730003,86.150002,82.540001,85.959999,1742700,85.561989
"714",86.790001,89.160004,86.790001,88.089996,1431400,87.682121
"715",88.900002,89.25,87.400002,87.629997,796200,87.224274
"716",87.940002,88.129997,87.050003,87.080002,693100,86.676811
"717",87.080002,87.080002,85.470001,86.050003,663700,85.651581
"718",86.660004,87.309998,86.25,87.110001,549500,86.706665
"719",86.889999,87.419998,86.739998,87.300003,428300,86.89579
"720",86.629997,87.550003,86.470001,87.489998,314100,87.0849
"721",87.639999,88.349998,87.279999,87.919998,632600,87.512917
"722",87.419998,87.900002,86.910004,87.32,561200,86.915695
"723",87.449997,88.230003,86.779999,88.120003,670100,87.71199
"724",88.540001,91.160004,88.309998,90.949997,842100,90.528877
"725",91.099998,91.099998,89.370003,89.550003,637900,89.135361
"726",89.989998,91.709999,89.610001,91.18,722700,90.75782
"727",90.75,91.150002,89.970001,90.519997,607200,90.100868
"728",90.739998,90.889999,89.860001,90.690002,419500,90.270088
"729",91.32,91.57,90.489998,91.519997,447300,91.096237
"730",92,92.199997,91.519997,92.099998,341100,91.673561
"731",91.900002,93.099998,91.900002,92.610001,527500,92.181206
"732",92.93,93.75,92.599998,93.529999,496000,93.096939
"733",93.480003,93.809998,92.739998,92.900002,287000,92.469864
"734",93.190002,93.190002,91.959999,92.150002,704000,91.723328
"735",91.07,91.860001,90.300003,91.489998,699000,91.066391
"736",90.870003,92.589996,90.870003,92.379997,466300,91.952263
"737",92.75,93.209999,91.900002,92.830002,640800,92.400177
"738",93.68,94.349998,93.269997,94.120003,395900,93.684212
"739",93.919998,94.230003,93.440002,93.660004,295400,93.226341
"740",94.199997,94.769997,93.419998,94.370003,393100,93.933052
"741",94.25,94.480003,93.839996,94.309998,320100,93.873337
"742",94.389999,96.379997,94,95.849998,592400,95.406197
"743",95.889999,96.169998,94.18,94.389999,578800,93.95295
"744",95.330002,95.919998,94.669998,95.669998,451900,95.227028
"745",96.110001,96.300003,94.910004,95.190002,346600,94.74926
"746",95.080002,95.25,94.400002,94.650002,336500,94.211754
"747",94.839996,96.190002,94.68,95.699997,426300,95.256889
"748",96.220001,96.769997,95.480003,96.559998,778300,96.112907
"749",96.900002,97.269997,96.400002,97.209999,278000,96.759903
"750",97.410004,97.529999,96.75,97.449997,102000,96.998779
"751",97.589996,97.650002,96.860001,97.169998,298300,96.720078
"752",97.300003,97.300003,96.610001,97.050003,321900,96.600639
"753",97.089996,97.099998,96.309998,96.660004,228500,96.212448
"754",96.639999,97.32,96.529999,97.099998,344300,96.650406
"755",98.25,98.860001,97.68,98.860001,708900,98.40226
"756",96.709999,97.68,95.769997,96.989998,558900,96.540916
"757",96.370003,98.050003,96.050003,98,464700,97.546242
"758",97.730003,98.989998,97.279999,98.800003,441800,98.342537
"759",98.839996,99.739998,97.260002,98.589996,597600,98.133514
"760",99.220001,99.910004,98.620003,99.860001,445400,99.397629
"761",100,101.160004,99.709999,100.339996,471300,99.875404
"762",100.379997,100.949997,99.919998,100.629997,398200,100.164063
"763",100.209999,102.059998,100.209999,101.690002,785200,101.219162
"764",101.709999,102.459999,101.559998,101.730003,377700,101.258957
"765",102.110001,102.300003,100.860001,101.220001,567000,100.820702
"766",101.589996,101.82,101.150002,101.32,853800,100.920311
"767",101,101.709999,100.550003,101.339996,833000,100.940231
"768",101.809998,102.300003,100.599998,100.82,606600,100.422287
"769",100.379997,100.769997,98.809998,99.389999,824400,98.997917
"770",99.889999,99.949997,99,99.779999,916100,99.386391
"771",98.400002,99.07,97.839996,98.669998,1113100,98.280762
"772",97.5,99.610001,95.010002,97.529999,1837900,97.145248
"773",98,99.449997,97.040001,98.5,892000,98.111435
"774",97.339996,98.239998,94.629997,95.43,959900,95.053551
"775",95.150002,95.309998,91.949997,92.480003,965000,92.115181
"776",93.449997,94.110001,92.529999,92.870003,990100,92.503654
"777",93.860001,95,93.419998,94.239998,603000,93.86824
"778",95.5,96.959999,95.330002,96.220001,648800,95.840424
"779",96.699997,96.699997,95.5,95.599998,376500,95.22287
"780",95,95.699997,92.470001,93.07,597800,92.702858
"781",92.370003,94.599998,92.290001,94.260002,396100,93.888168
"782",94.980003,96.220001,94.800003,95.860001,502200,95.481834
"783",96.470001,97.239998,95.82,96.5,559400,96.119331
"784",95.879997,96.480003,94.93,95.989998,470200,95.611336
"785",96.25,96.25,95.410004,95.559998,553200,95.183029
"786",95.400002,96.050003,93.800003,94.160004,380300,93.788559
"787",94.440002,94.900002,94.089996,94.330002,533400,93.957878
"788",93.769997,94.489998,92.360001,93.300003,439000,92.931961
"789",92.779999,93.349998,92.129997,92.849998,520400,92.483719
"790",90.519997,90.550003,87.970001,88.620003,679500,88.270416
"791",89.050003,89.379997,85.360001,85.75,613100,85.411728
"792",86.389999,88.059998,85.68,86,731600,85.660744
"793",84.589996,87.720001,83.629997,84.32,1015200,83.987366
"794",82.629997,86.440002,82.620003,86.440002,1561100,86.099007
"795",86.559998,88.279999,84.230003,86.790001,1269700,86.447632
"796",86.989998,90.349998,85.040001,86.220001,847700,85.87989
"797",87.839996,89.129997,86.620003,89.129997,549900,88.778404
"798",86.989998,87.199997,83.610001,84.599998,848100,84.266258
"799",82.389999,84.050003,81.389999,83.510002,704800,83.180565
"800",79,79.199997,76.129997,77.43,1214800,77.12455
"801",78.900002,79.129997,75.339996,78.93,1094000,78.618629
"802",76.860001,77.18,72.080002,72.839996,926200,72.55265
"803",68.940002,72.379997,66.470001,70.459999,1976600,70.182045
"804",74,76.080002,67.940002,73.82,1336300,73.528778
"805",67.910004,70.330002,65.800003,66.709999,1330100,66.446846
"806",68.360001,70.779999,64.989998,67.110001,1288300,66.845261
"807",63.57,67.580002,63.380001,67.220001,935700,66.954826
"808",66.669998,70.68,64.260002,67.019997,863900,66.755608
"809",68.160004,73.300003,66.639999,70.889999,1432500,70.610352
"810",71.559998,72.720001,62.91,67.849998,871500,67.582336
"811",71.139999,75.559998,69.75,74.309998,864000,74.016869
"812",76.93,79,74.199997,75,1290100,74.70414
"813",75.870003,80.32,73.910004,79.010002,1789700,78.698311
"814",76.300003,77.389999,73.339996,74.800003,733700,74.504936
"815",77.489998,78.800003,73.029999,76.510002,778100,76.208176
"816",76.209999,77.139999,74.389999,75.279999,746700,74.983032
"817",72.550003,73.110001,69.599998,70.830002,1249300,70.550591
"818",70.139999,73.970001,70.010002,72.309998,1098000,72.02475
"819",71.589996,72.760002,70.190002,71.199997,826000,70.919121
"820",74.110001,76.209999,73.029999,75.410004,1191700,75.112518
"821",77.459999,77.989998,75.110001,75.449997,852700,75.152359
"822",75.830002,78.239998,74.839996,77.879997,1074900,77.572769
"823",78.43,79.580002,77.220001,78.339996,701200,78.030952
"824",77.889999,78.400002,75.699997,76.43,729900,76.128502
"825",77.349998,78.989998,77.349998,78.349998,775700,78.040924
"826",76.690002,79.489998,76.379997,78.75,811400,78.439346
"827",79.260002,82.139999,78.080002,81.510002,1224300,81.260696
"828",82.730003,84.110001,81.910004,83.629997,1034600,83.374199
"829",83.199997,85.029999,81.970001,84.519997,884300,84.261475
"830",82.809998,83.540001,82.18,82.639999,636400,82.387222
"831",83.940002,85.940002,83.050003,85.550003,1594000,85.288338
"832",85.989998,87.82,85.900002,87.199997,1074400,86.933281
"833",87.540001,87.989998,86.349998,87.550003,897100,87.282227
"834",88.059998,89.199997,87.919998,88.760002,1173300,88.488518
"835",89.160004,89.870003,88.160004,88.449997,1026600,88.179459
"836",89.940002,91.540001,89.620003,90.720001,996400,90.44252
"837",90.410004,91.260002,89.949997,90.529999,823000,90.253105
"838",89,89.470001,88.389999,89.089996,1007600,88.817497
"839",88.599998,88.949997,85.709999,87,1229600,86.733894
"840",88.269997,91.25,88.269997,90.410004,905800,90.133469
"841",92.5,96.029999,91.480003,93.260002,1537600,92.974754
"842",94.519997,94.790001,92.660004,92.760002,953700,92.47628
"843",93.919998,93.989998,92.110001,92.480003,822700,92.197136
"844",91.589996,93.660004,91.440002,93.389999,645500,93.104355
"845",93.709999,93.760002,90.809998,90.860001,647700,90.582092
"846",91.029999,92.169998,89.449997,90.25,599400,89.973969
"847",89.269997,92,88.599998,91.970001,1004500,91.68869
"848",92.099998,94,91.660004,92.860001,2487200,92.575966
"849",92.860001,94,90.470001,93.32,1980200,93.034561
"850",93.379997,93.849998,91.260002,91.300003,856700,91.020752
"851",92.25,93.82,92.25,92.75,621700,92.466316
"852",92.5,93.43,91.870003,92.5,536400,92.217079
"853",92.949997,93.650002,92.339996,93.410004,474600,93.12429
"854",95,99.080002,94.919998,97.480003,1416000,97.181847
"855",97.650002,100.230003,97.300003,100.019997,1099100,99.714073
"856",100.599998,101.260002,99.190002,99.300003,624700,98.996277
"857",99.900002,100.580002,98.669998,100.470001,805300,100.162697
"858",99.970001,102.07,99.959999,101.959999,629000,101.648132
"859",102.620003,102.870003,100.32,101.919998,1106000,101.608261
"860",102,104.720001,102,103.860001,937200,103.54232
"861",103.110001,103.730003,102.440002,103.019997,548000,102.704887
"862",103.800003,105.699997,103.080002,104.400002,767900,104.080673
"863",103.480003,105.57,103.480003,105.309998,861400,104.987877
"864",104.919998,104.919998,102.389999,102.440002,639500,102.126663
"865",102.949997,103.540001,102.160004,103.019997,728400,102.704887
"866",101.279999,101.279999,96.480003,96.510002,1545800,96.214821
"867",98.690002,98.959999,94.75,97.139999,951800,96.84288
"868",95.220001,98.43,94.540001,98.269997,830200,97.969414
"869",101.199997,101.199997,98.010002,98.879997,843700,98.577553
"870",99.370003,99.459999,98.199997,98.599998,500200,98.298409
"871",97.720001,98.510002,97.07,97.989998,531600,97.690277
"872",99.150002,99.43,97.849998,98.360001,962400,98.059151
"873",98.110001,98.760002,96.989998,98.040001,568600,97.740128
"874",98.870003,100.059998,97.870003,99.199997,1045300,98.896576
"875",98.709999,98.709999,94.660004,95.970001,789400,95.676468
"876",95.589996,96.220001,93.75,95.93,687400,95.636581
"877",95.940002,96.629997,93.230003,93.93,1196100,93.6427
"878",94.760002,96.199997,93.949997,95.730003,562800,95.437187
"879",95.620003,98.510002,95.07,98.089996,1172300,97.789978
"880",98,98.519997,96.540001,97.089996,737200,96.793037
"881",97.699997,99.419998,97.669998,97.940002,748800,97.640442
"882",98.779999,100.690002,98.739998,100.089996,735800,99.783859
"883",99.349998,100.440002,99.019997,99.650002,574700,99.345215
"884",100.209999,102.510002,100.110001,102.410004,1007100,102.096764
"885",102.349998,104,102.169998,103.080002,1009600,102.764725
"886",103.459999,103.459999,100.989998,101.470001,538800,101.159637
"887",102.93,106.519997,102.809998,104.5,1768000,104.180359
"888",104.419998,107.089996,103.959999,106.760002,1796200,106.433456
"889",108.32,109.43,107.110001,108.970001,1579300,108.636696
"890",109.410004,109.410004,107.900002,108.940002,1281500,108.676605
"891",109.290001,110.580002,108.980003,108.980003,866800,108.716515
"892",109.349998,110.900002,108.93,109.809998,702700,109.544495
"893",110.470001,112.959999,110,111.589996,1027100,111.320183
"894",111.470001,113.139999,111.230003,112.019997,955200,111.749146
"895",112.209999,113.489998,111.559998,112.029999,432200,111.759132
"896",111.370003,111.43,109.540001,110.370003,673400,110.103142
"897",111.029999,115.419998,110.989998,114.970001,1295700,114.692017
"898",114.470001,115.809998,112.709999,112.989998,1281100,112.716797
"899",118.800003,121.440002,117.220001,119.639999,3076300,119.350731
"900",118.839996,119.93,118.290001,118.809998,771800,118.522728
"901",118.839996,119.010002,117.029999,118.910004,901800,118.62249
"902",119.660004,121.919998,119.5,121.769997,1329200,121.475578
"903",121.269997,122.330002,119.940002,120.82,869700,120.527878
"904",121.779999,123.209999,121.190002,122.089996,935200,121.7948
"905",122.07,122.580002,118.209999,119.050003,1140700,118.762161
"906",119.029999,119.879997,118.660004,119.330002,769000,119.041481
"907",119.190002,119.75,118.459999,118.599998,713100,118.313248
"908",118.459999,119.209999,117.489998,117.709999,593100,117.4254
"909",118.220001,120.550003,117.75,119.870003,537300,119.58017
"910",119.870003,120.550003,119,120,760900,119.709854
"911",119.760002,120.059998,117.660004,118.25,370700,117.964088
"912",118.839996,120.269997,118.589996,119.669998,993500,119.380646
"913",119.760002,120,117.760002,118.040001,1115200,117.754601
"914",118.620003,118.910004,117.279999,117.690002,888600,117.405441
"915",117,117.300003,116.279999,116.769997,534200,116.487663
"916",116.779999,117.339996,116.610001,116.900002,811200,116.617348
"917",117.730003,118.260002,114.75,115.220001,703700,114.941422
"918",115.339996,116.629997,115.220001,116.220001,662800,115.939003
