"","TT.Open","TT.High","TT.Low","TT.Close","TT.Volume","TT.Adjusted"
"436",79.759506,80.162918,79.193176,79.782776,2093336,75.770966
"437",79.689682,80.232742,79.301781,79.425911,1954253,75.432053
"438",79.767258,80.27153,79.449188,79.658653,1263865,75.653099
"439",79.619858,80.628395,79.200928,79.363846,1729322,75.373108
"440",80.100853,80.729248,79.899147,80.139641,1641542,76.109909
"441",80.325836,80.938713,80.116371,80.605118,1579412,76.551964
"442",81.093872,82.048096,80.806824,81.000778,2138709,76.927727
"443",80.946472,81.691231,80.341347,80.86113,1652498,76.795105
"444",80.768036,81.210243,79.480217,80,1708956,75.977272
"445",79.906906,80.256012,79.224205,80.224983,1458375,76.190941
"446",80.217224,80.325836,79.340576,79.363846,1978486,75.373108
"447",79.325058,79.325058,75.740883,75.841736,3586771,72.028107
"448",75.802948,76.214119,73.878975,74.422035,2733969,70.67981
"449",75.554695,75.958107,74.259117,75.360748,2170934,71.571304
"450",75.391777,76.097748,74.918541,75.337471,1808725,71.549187
"451",75.927078,76.819237,75.64003,76.609772,2205737,72.757515
"452",76.454613,76.764931,75.360748,75.655548,1971397,71.851288
"453",75.042671,76.136543,74.328934,74.662529,2831675,70.908203
"454",74.662529,74.965088,72.420479,72.792862,5048240,69.132545
"455",72.785103,73.064392,71.179207,72.148956,2788752,68.521027
"456",70.364624,71.722267,69.627617,71.303337,4035214,67.717911
"457",71.908455,73.118698,71.42746,71.815361,5241461,68.204193
"458",73.460045,75.096977,72.95578,74.103958,4330267,70.377716
"459",72.95578,74.65477,72.342903,73.173004,2648637,69.493568
"460",74.414276,74.592705,71.481766,72.404968,2691819,68.764153
"461",72.521332,74.538399,72.280838,74.445305,2871248,70.701904
"462",75.469353,75.849495,74.35997,74.429794,2590503,70.687172
"463",74.6315,76.764931,74.321182,76.377037,2315302,72.536476
"464",76.803726,77.276962,75.663307,76.167572,1927957,72.337555
"465",76.795967,77.416603,76.415825,76.912338,1687301,73.044876
"466",76.935608,78.502716,76.757179,78.425133,1650049,74.481606
"467",79.177658,79.930176,78.626846,79.743988,1669255,75.734123
"468",79.813812,80.799072,79.743988,80.333595,1810529,76.294113
"469",79.736229,80.310318,78.782005,79.798294,1806405,75.785706
"470",79.837082,79.837082,78.363075,78.47168,1413775,74.525795
"471",78.86734,80.907677,78.634598,79.495735,1969463,75.498367
"472",79.868118,80.248253,78.308769,78.844063,2133295,74.879463
"473",77.90535,80.969742,77.695885,80.465477,1909267,76.419334
"474",80.411171,81.598137,80.318077,80.954231,1961471,76.883522
"475",80.667183,81.380913,79.751747,80.108612,1434786,76.080421
"476",79.743988,79.751747,77.532974,77.719162,2744281,73.811119
"477",77.975174,79.736229,77.936386,78.960434,1345716,74.989983
"478",78.122574,79.635376,77.975174,79.076805,549372,75.100502
"479",79.565552,79.775017,78.006203,78.347557,2187691,74.407921
"480",77.959656,78.650116,77.300232,77.967415,2361190,74.04689
"481",78.091545,80.519783,78.006203,79.860359,2406563,75.844658
"482",79.612099,80.620636,78.89061,80.193947,1719784,76.161453
"483",80.256012,81.885185,79.736229,80.310318,3807190,76.271996
"484",81.947243,83.072151,81.155937,81.947243,2295580,77.826599
"485",82.001549,82.823891,79.301781,79.472458,2725204,75.476257
"486",77.990692,78.681145,75.942589,78.518234,2865834,74.957825
"487",78.696663,79.169899,75.76416,76.012413,1607770,72.565628
"488",76.214119,76.446861,74.390999,75.818466,1676602,72.380486
"489",77.370056,77.688133,75.166794,75.415047,1816846,71.995361
"490",76.392555,77.439873,76.082237,76.097748,1858609,72.64711
"491",76.431343,76.687355,75.027153,75.469353,1752009,72.047203
"492",74.957329,75.950348,74.127228,74.453064,2184082,71.077003
"493",74.429794,74.429794,72.071373,72.692009,2572973,69.395805
"494",73.553139,74.367729,72.792862,73.37471,2218627,70.047546
"495",73.483322,74.453064,71.272301,71.830879,2612416,68.573708
"496",71.210243,72.125679,69.930176,70.636154,2384779,67.433167
"497",70.209465,72.110161,68.820793,69.01474,3944469,65.885262
"498",68.766487,68.968193,66.912338,66.958885,927693,63.922653
"499",67.199379,69.542282,66.05896,69.519005,1491889,66.366669
"500",68.626846,70.775795,67.633827,70.775795,1926797,67.566467
"501",70.961983,71.714508,70.248253,70.643913,1571678,67.440582
"502",70.853378,71.155937,69.953453,70.775795,1511610,67.566467
"503",69.712959,71.070595,69.115593,70.98526,2562532,67.766449
"504",70.56633,70.946472,69.441429,69.844841,3077230,66.677727
"505",70.868889,72.288597,70.411171,72.226532,2464697,68.951431
"506",72.26532,72.505821,71.342125,71.474014,2023472,68.233032
"507",72.288597,72.692009,71.171448,71.799843,2021925,68.544083
"508",72.156708,73.723816,72.148956,73.235069,2322778,69.91423
"509",72.924751,73.972069,72.513573,73.910011,1358735,70.558571
"510",73.366951,73.723816,72.963539,73.66951,1093330,70.328972
"511",73.235069,73.933281,72.854927,73.747093,1035711,70.403038
"512",73.956558,74.010864,72.505821,73.110939,1689235,69.795731
"513",73.025604,73.421257,72.653221,72.754074,2156110,69.45504
"514",72.226532,73.048874,72.001549,72.668732,3323815,69.373573
"515",73.266098,74.980606,73.173004,74.561676,2950392,71.180687
"516",73.700546,73.933281,71.807602,72.148956,2115894,68.877373
"517",72.692009,73.312645,71.559349,72.505821,2024503,69.218033
"518",72.676491,73.273857,72.583397,72.847168,1945359,69.54393
"519",73.685028,74.220329,73.134216,73.289375,1418802,69.966072
"520",72.296356,73.289375,72.187744,73.266098,1940461,69.943848
"521",73.692787,75.314194,73.413498,75.058182,2710123,71.654678
"522",75.725372,78.696663,74.220329,78.006203,5348448,74.469017
"523",77.858803,77.858803,76.539955,77.61055,3042040,74.091309
"524",77.641586,78.525986,77.370056,78.417381,3104943,74.861565
"525",78.533745,78.533745,77.602791,78.107063,1975264,74.565308
"526",77.913109,78.665634,77.913109,78.580292,1931180,75.017067
"527",78.432892,78.782005,78.122574,78.238945,1931953,74.691208
"528",77.73468,78.727699,77.424362,78.525986,1733189,74.96524
"529",78.32428,79.084564,77.750191,79.069046,1757552,75.483658
"530",79.076805,79.612099,78.494957,79.526764,1969334,75.920639
"531",79.743988,80.977501,79.743988,80.488754,2014449,76.838997
"532",80.581848,81.505043,80.581848,81.140419,1410553,77.461113
"533",80.98526,81.047325,80.240494,80.2948,1460953,76.653831
"534",81.000778,81.388672,80.868889,81.249031,1676602,77.564796
"535",80.899925,82.164467,80.814583,81.458496,1629167,77.764755
"536",81.644684,82.203255,81.489525,81.900696,1334502,78.186928
"537",81.582619,81.923973,81.233513,81.885185,1432208,78.172104
"538",82.055855,82.715286,81.714508,82.490303,1142054,78.749771
"539",82.932503,83.506592,82.730797,82.95578,1611895,79.19416
"540",82.878197,83.498833,82.467026,82.505821,2056084,78.764603
"541",82.203255,82.994568,82.032585,82.979057,1605836,79.216377
"542",82.777344,82.847168,81.722267,81.892937,3109197,78.17952
"543",82.598915,82.932503,81.892937,82.273079,1662294,78.542404
"544",82.785103,82.979057,81.287819,81.84639,1883745,78.135078
"545",83.017845,83.017845,82.211014,82.234291,1976166,78.505386
"546",82.816139,83.281616,82.358414,82.521332,1729838,78.779411
"547",81.753296,81.753296,80.139641,80.969742,1833474,77.685249
"548",80.093094,80.993019,79.666405,80.915436,2173512,77.633141
"549",80.814583,81.939491,80.54306,81.745537,1706378,78.429573
"550",82.024826,82.288597,81.753296,82.218773,1540742,78.883614
"551",82.521332,83.07991,82.09465,82.552368,1666290,79.203674
"552",82.544609,82.963539,82.001549,82.195503,1248397,78.861298
"553",82.451515,82.769592,82.09465,82.311867,2246856,78.972923
"554",81.923973,83.056633,81.923973,83.048874,1803053,79.680054
"555",83.444534,83.591934,82.211014,82.645462,1497431,79.293007
"556",82.583397,82.583397,80.884407,81.388672,1795577,78.087181
"557",81.28006,82.792862,81.241272,82.490303,836690,79.144119
"558",81.955002,82.234291,80.659424,80.86113,1294414,77.581039
"559",81.000778,81.916214,80.674942,81.225754,1202250,77.93087
"560",81.830879,82.335144,81.567108,82.040344,2005684,78.712425
"561",82.203255,82.544609,81.691231,82.125679,1042543,78.794289
"562",82.560127,83.529869,82.358414,83.335922,1471007,79.955437
"563",83.747093,84.142746,83.235069,83.747093,1503747,80.349953
"564",84.561676,85.609001,84.553917,85.477112,1841465,82.009773
"565",85.686577,86.113266,84.965088,85.539177,1139218,82.069321
"566",85.989136,86.408066,85.546936,85.880531,1821873,82.396828
"567",86.687355,87.331268,86.322731,87.152832,2361190,83.617531
"568",87.393326,88.013962,86.92009,87.354538,1448836,83.811035
"569",86.889061,87.307991,86.803726,87.300232,1530816,83.758965
"570",87.106285,87.129555,86.237396,86.283943,1692070,82.783882
"571",86.462372,86.462372,85.34523,86.105507,1715530,82.612686
"572",86.260666,87.470909,85.833977,87.416603,1716819,83.870605
"573",88.021721,88.828552,88.021721,88.758728,2000399,85.158272
"574",88.611328,88.86734,88.145851,88.425133,1339271,84.838211
"575",88.688904,88.758728,88.076027,88.262222,1523211,84.681915
"576",88.634598,88.712181,87.494179,87.532974,1755231,83.982262
"577",87.532974,87.990692,87.145073,87.501938,2587410,83.952469
"578",87.292473,87.750191,86.679596,87.564003,1024755,84.012016
"579",87.470909,88.254463,87.307991,87.975174,1679696,84.406517
"580",88.037239,88.642357,87.346779,87.889839,1605578,84.324631
"581",87.152832,87.564003,86.555466,86.77269,1403979,83.2528
"582",86.943367,87.913109,86.811485,87.750191,1493435,84.190659
"583",91.776573,94.530647,91.582619,93.452286,5569511,89.661446
"584",94.266876,95.958107,92.319626,95.120247,6161678,91.261749
"585",95.422806,96.121025,94.010864,94.685806,2997054,90.844933
"586",94.817688,95.779671,94.018616,95.632271,1767477,91.753006
"587",96.198601,97.176109,96.089989,96.733902,1899728,92.809937
"588",94.980606,95.833977,94.561676,95.76416,1474616,91.879555
"589",94.50737,95.453842,93.754852,94.647011,2409141,90.807701
"590",93.987587,94.988365,93.52211,94.259117,2440979,90.435539
"591",93.095421,94.437546,92.761833,94.290146,1837212,90.465324
"592",93.824669,95.748642,93.056633,95.275406,1641284,91.410614
"593",92.932503,93.716057,92.373932,93.421257,1737572,89.631668
"594",93.677269,94.817688,93.39798,94.041893,1322514,90.227142
"595",93.553139,94.553917,93.204033,94.119469,1222617,90.301559
"596",94.390999,95.159035,94.297905,94.569435,1402045,90.733269
"597",93.553139,94.7789,93.491081,93.731575,973324,89.929413
"598",93.304886,94.197052,92.862686,94.134987,1309495,90.31646
"599",94.825447,96.020172,94.615982,95.849495,1756649,91.961411
"600",95.205589,95.927078,94.871994,94.871994,1317358,91.02356
"601",94.228081,94.243599,93.196274,93.685028,1840048,89.884743
"602",94.072922,94.499611,93.204033,93.242821,1267345,89.46048
"603",93.242821,93.545387,92.001549,92.009308,2623244,88.276985
"604",91.629173,92.24205,91.155937,91.753296,1997563,88.03138
"605",92.009308,93.010086,92.001549,92.854927,2070650,89.088318
"606",92.009308,92.521332,91.660202,91.807602,1741310,88.083473
"607",92.156708,93.979828,92.156708,93.661751,2022957,89.862419
"608",94.344452,95.601242,93.94104,95.546936,1730998,91.67112
"609",96.144295,96.966644,95.725372,96.260666,1581603,92.355904
"610",96.190849,96.982155,95.321953,96.935608,1309237,93.402428
"611",97.416603,97.711403,96.578743,97.245926,1138316,93.701447
"612",97.703644,98.588051,97.176109,97.245926,1274434,93.701447
"613",98.169121,98.44841,95.415047,95.678818,2592179,92.191452
"614",95.740883,96.539955,95.166794,96.18309,1868663,92.677353
"615",96.570984,96.741661,95.919319,96.470131,2639099,92.953918
"616",96.594261,97.245926,95.725372,96.726143,1337338,93.200592
"617",96.865784,96.92009,95.174553,95.244377,1388640,91.772835
"618",95.91156,96.508919,95.391777,95.624512,1917774,92.139122
"619",95.663307,96.237396,95.065941,95.981384,1306144,92.482994
"620",96.943367,98.184639,96.415825,97.835533,1678794,94.269562
"621",97.664856,97.773468,96.966644,97.098526,2442655,93.55941
"622",97.626068,98.564781,97.393326,97.432121,1968174,93.880852
"623",97.362297,97.773468,96.795967,96.873543,1390573,93.342628
"624",97.059738,97.478668,96.105507,96.594261,1418802,93.073524
"625",96.718384,97.509697,96.415825,96.470131,1350356,92.953918
"626",96.570984,98.456169,96.570984,98.269974,3811315,94.688164
"627",99.01474,99.301781,97.90535,99.061287,1197868,95.450645
"628",98.541504,98.797516,97.137314,97.564003,1809112,94.007927
"629",97.160591,97.90535,96.245148,97.401085,1833345,93.850952
"630",96.780449,96.842514,95.399536,96.826996,1213594,93.297783
"631",96.609772,97.773468,96.470131,97.245926,1578509,93.701447
"632",96.485649,96.788208,95.888283,96.229637,1954640,92.722183
"633",96.974396,97.354538,96.074478,96.361519,1806791,92.849289
"634",96.648567,96.780449,95.624512,96.62529,1846750,93.103424
"635",97.098526,98.378586,97.036461,98.231186,1915583,94.650787
"636",98.588051,99.100075,98.394104,98.657875,1178146,95.061928
"637",98.828552,99.542282,98.394104,99.402641,1597587,95.779541
"638",99.231964,99.480217,97.075249,97.106285,1623238,93.566887
"639",96.369278,97.509697,96.20636,97.16835,1210758,93.626686
"640",97.532974,97.88208,96.539955,96.741661,1705992,93.215553
"641",95.78743,96.989914,95.78743,96.609772,1410939,93.088478
"642",96.555466,96.664078,95.065941,96.547714,1940332,93.028671
"643",95.888283,96.974396,95.531418,96.268425,1619242,92.759567
"644",96.35376,96.35376,94.871994,94.972847,1730740,91.511208
"645",95.151283,95.407295,94.437546,95.096977,1955542,91.630821
"646",95.042671,95.228859,94.305664,94.817688,1701351,91.36171
"647",94.895271,98.681145,93.297127,98.215668,3324460,94.635834
"648",97.889839,97.928627,95.011635,95.93483,2552349,92.438126
"649",95.593483,97.214897,94.181534,94.437546,1576447,90.995422
"650",94.08844,94.553917,93.025604,93.778122,1839403,90.360031
"651",92.451515,92.785103,90.705971,91.543831,2271734,88.207176
"652",92.086891,92.893715,91.69899,92.699768,1274305,89.320969
"653",91.683479,92.823891,91.380913,92.490303,2217725,89.119148
"654",93.297127,94.080681,93.173004,93.832428,1297765,90.412354
"655",93.289375,93.700546,92.26532,92.622185,1193098,89.246216
"656",92.273079,92.366173,91.101631,91.342125,1513544,88.012825
"657",91.13266,93.762604,90.907677,93.266098,1469847,89.866676
"658",91.714508,92.187744,89.891388,90.217224,1281137,86.928925
"659",90.27153,91.117142,89.635376,90.349106,1379230,87.055992
"660",91.349884,92.164467,91.000778,91.450737,1633808,88.117485
"661",92.80838,92.839409,91.799843,91.986038,1107122,88.63327
"662",91.908455,92.296356,91.055084,91.652443,1368274,88.311829
"663",92.552368,92.916992,91.644684,92.055855,943677,88.700539
"664",92.195503,92.645462,91.024048,91.536072,1079280,88.199715
"665",90.876648,91.450737,88.820793,89.185417,1595395,85.934723
"666",89.619858,89.953453,88.339798,89.43367,1606481,86.173943
"667",89.806053,90.581848,89.604347,90.387901,1741310,87.093376
"668",89.8526,91.442978,89.798294,91.155937,1143472,87.83342
"669",92.195503,93.568657,92.187744,93.235069,1742212,89.836769
"670",94.041893,94.484093,93.630722,93.94104,1304081,90.516998
"671",93.095421,93.382469,91.644684,92.001549,1432724,88.648209
"672",92.474785,92.870445,92.226532,92.622185,1208953,89.246216
"673",93.149727,94.476341,93.149727,94.189293,1249814,91.160896
"674",94.414276,94.94957,94.158264,94.336693,1255615,91.303558
"675",94.724594,95.065941,93.81691,94.08844,2156368,91.063301
"676",94.111717,94.111717,92.614433,94.003105,1827544,90.980705
"677",94.134987,95.810707,93.52211,95.78743,1436462,92.707657
"678",95.810707,96.516678,95.500389,95.810707,1297765,92.730186
"679",96.198601,96.865784,95.554695,96.446861,1376265,93.345894
"680",96.221878,96.524437,95.725372,96.144295,1220683,93.053055
"681",95.849495,96.757179,95.601242,96.532196,988534,93.428467
"682",96.020172,96.617531,95.34523,96.144295,1024110,93.053055
"683",96.299454,97.005432,96.051201,96.175331,943032,93.083092
"684",96.508919,96.710625,95.523659,95.539177,1684465,92.467392
"685",95.0737,96.113266,94.561676,95.484871,993690,92.414833
"686",95.702095,96.291702,94.747864,95.228859,1483252,92.167038
"687",95.275406,96.05896,94.763382,95.601242,1398823,92.527451
"688",95.585724,96.260666,94.996124,95.795189,1449867,92.715164
"689",96.524437,96.77269,94.972847,95.857254,1139347,92.77523
"690",96.214119,96.338249,95.135765,95.585724,1361184,92.512421
"691",95.989136,96.423584,92.948021,93.173004,1302535,90.177292
"692",92.335144,92.676491,89.782776,90.473236,1566135,87.564331
"693",90.116371,91.67572,89.363846,91.241272,1436591,88.307663
"694",91.295578,91.986038,91.155937,91.978279,1350743,89.020981
"695",91.520561,91.520561,90.287041,90.341347,1371754,87.436668
"696",89.503494,89.759506,87.509697,87.680374,1983384,84.861252
"697",88.44841,89.061287,87.408844,88.518234,1460179,85.67218
"698",88.223427,89.038017,87.944145,88.510475,1468558,85.664665
"699",89.45694,91.357643,89.402641,89.511246,1644893,86.63327
"700",89.480217,89.860359,88.991463,89.472458,1621949,86.595726
"701",89.968971,90.403412,89.28627,90.031029,2337602,87.13633
"702",90.046547,90.721489,89.542282,90.046547,1484541,87.15136
"703",90.473236,91.411949,90.434448,90.659424,1299699,87.744522
"704",90.372383,91.536072,90.27153,91.000778,2128139,88.074913
"705",91.512802,92.878197,91.117142,91.512802,2982359,88.570465
"706",91.349884,92.273079,90.232742,91.768814,1720557,88.818245
"707",91.380913,92.482544,90.876648,92.110161,1484541,89.148613
"708",92.110161,92.948021,91.52832,92.901474,943677,89.91449
"709",92.971298,94.21257,92.544609,93.917763,1570904,90.898087
"710",94.336693,95.267647,94.220329,94.709076,2197616,91.663971
"711",96.524437,99.844841,95.089218,99.200928,4167208,96.011391
"712",98.766487,99.185417,97.944145,99.13887,2235255,95.951347
"713",98.86734,99.13887,97.470909,98.440651,1970752,95.275574
"714",99.332817,100.349106,98.882858,99.976723,1920610,96.762253
"715",100.760277,101.986038,100.581848,101.784332,2075290,98.511749
"716",101.745537,102.311867,101.28006,101.442978,1929246,98.181374
"717",101.155937,102.024826,100.449959,101.978279,1465980,98.699448
"718",102.41272,102.730797,99.914665,100.155159,1840563,96.934952
"719",100.038788,101.225754,99.899147,101.194725,1316198,97.941093
"720",100.310318,100.961983,100.069824,100.86113,1234862,97.618217
"721",100.83786,101.124901,100.232742,100.504265,1176341,97.272835
"722",99.8526,100,99.123352,99.16214,1748013,95.973862
"723",99.022499,99.449188,98.425133,99.053528,1134449,95.868744
"724",99.542282,99.883629,99.045769,99.844841,2015094,96.634621
"725",99.650894,101.13266,99.425911,101.101631,1907333,97.850998
"726",101.334366,101.629173,100.550812,101.055084,1757938,97.805954
"727",100.504265,101.194725,99.891388,100.729248,2437886,97.490578
"728",100.705971,100.907677,99.790535,100.4422,1735639,97.212761
"729",100.799072,101.055084,100.116371,100.930954,1231768,97.685791
"730",101.016289,101.916214,100.791313,101.512802,1057496,98.248947
"731",101.380913,101.714508,101.10939,101.357643,3028763,98.098763
"732",101.435219,102.505821,101.062836,102.234291,1416869,98.947227
"733",102.211014,102.451515,101.559349,101.714508,647594,98.44416
"734",102.032585,102.032585,100.287041,100.302559,1326897,97.077614
"735",99.363846,99.899147,98.557022,99.371605,1761419,96.17659
"736",100.372383,101.442978,99.736229,99.751747,1456828,96.54451
"737",99.519005,100.325836,99.185417,100.093094,1311429,97.275856
"738",104.243599,104.429794,101.730026,102.164467,2806926,99.288918
"739",101.861908,102.622185,101.660202,101.869667,1467140,99.002419
"740",101.69899,102.482544,101.481766,101.706749,2633298,98.844086
"741",102.071373,103.242821,101.303337,103.188515,1448320,100.284142
"742",103.622963,104.50737,102.901474,104.259117,1868663,101.324623
"743",103.917763,104.453064,103.22731,103.809151,1309624,100.887321
"744",104.313423,104.313423,103.436775,103.444534,1425763,100.532951
"745",103.878975,104.266876,103.110939,103.653992,1329475,100.736511
"746",103.917763,103.948799,102.68425,103.297127,1699675,100.389694
"747",103.266098,103.79364,102.979057,103.607445,2029530,100.691284
"748",104.127228,107.31575,103.382469,104.740112,3754857,101.792061
"749",104.965088,104.965088,104.08844,104.577194,1537648,101.633736
"750",104.709076,104.716835,103.94104,104.414276,342874,101.47541
"751",104.592705,104.592705,103.421257,103.863457,1256517,100.940086
"752",104.127228,104.530647,103.925522,104.228081,895082,101.294449
"753",104.173775,104.173775,102.909233,103.095421,1169768,100.19368
"754",103.025604,103.560898,102.614433,103.118698,1182013,100.216309
"755",103.436775,104.228081,102.932503,104.228081,2158173,101.294449
"756",102.668732,103.754852,102.513573,103.297127,1142054,100.389694
"757",102.723038,103.010086,101.536072,102.397209,1766575,99.515106
"758",101.854149,102.66098,101.706749,101.978279,1771215,99.107971
"759",102.156708,102.668732,101.69899,101.815361,1303308,98.949646
"760",101.861908,102.280838,101.055084,101.25679,1637932,98.406799
"761",101.652443,102.792862,101.481766,101.768814,1914810,98.904404
"762",101.768814,102.304115,101.582619,101.900696,1294929,99.032578
"763",102.001549,102.164467,101.163696,101.536072,1564588,98.678215
"764",101.318855,101.923973,101.039566,101.869667,1193098,99.002419
"765",102.404968,103.157486,102.110161,103.095421,1251103,100.19368
"766",103.390228,104.142746,103.304886,103.894493,1770313,100.970245
"767",103.258339,103.685028,102.38945,102.676491,1683821,99.786537
"768",103.25058,103.359192,102.125679,102.125679,990596,99.251213
"769",101.629173,102.653221,101.225754,102.629944,2068200,99.741295
"770",102.68425,102.68425,100.643913,101.318855,2413781,98.46711
"771",100.015518,101.016289,99.394882,100.100853,2030948,97.283386
"772",100.473236,102.26532,99.526764,101.458496,2728040,98.602821
"773",99.604347,104.662529,99.604347,104.181534,4019618,101.249222
"774",103.607445,104.957329,102.498062,104.840965,3205743,101.890083
"775",104.166023,104.840965,102.792862,103.359192,2856682,100.45002
"776",103.754852,105.903801,103.677269,105.655548,2505172,102.681747
"777",106.446861,108.145851,106.291702,107.470909,2689756,104.445999
"778",108.494957,110.2948,108.021721,109.976723,2114991,106.881287
"779",110.031029,110.705971,109.255234,110.480995,1762321,107.371368
"780",110.093094,111.349884,109.425911,110.015518,2299189,106.918991
"781",109.5578,112.017067,109.169899,111.799843,2715407,108.653099
"782",111.737778,112.311867,111.070595,111.993797,1769539,108.841591
"783",112.451515,113.320404,112.211014,112.948021,2397024,109.768959
"784",112.381691,113.390228,112.079132,112.971298,1705218,109.79158
"785",113.188515,113.731575,112.544609,113.692787,1212047,110.492767
"786",113.095421,113.436775,111.621414,112.467026,1518958,109.301506
"787",112.653221,113.444534,112.133438,113.134216,3186150,109.949913
"788",112.637703,113.925522,112.055855,113.273857,2458510,110.085617
"789",112.598915,113.661751,112.24205,112.986809,1969850,109.806656
"790",109.976723,111.124901,108.929405,110.224983,2725977,107.122566
"791",110.682701,110.961983,106.609772,107.067497,2473462,104.053947
"792",107.851044,108.836304,106.439102,107.649338,2504527,104.619415
"793",106.004654,107.33902,102.560127,102.800621,3623766,99.907173
"794",99.449188,101.838638,97.183861,100.108612,4013044,97.290939
"795",100.599998,104.919998,98.419998,100.550003,1855500,97.719894
"796",101.089996,109.529999,100.32,106.059998,4094300,103.074806
"797",108.959999,118.099998,108.129997,117.82,3380400,114.503807
"798",114.199997,115.970001,111.519997,112.43,3181400,109.265526
"799",110.480003,113.5,107.279999,112.529999,3251200,109.362701
"800",107.57,107.639999,103.400002,105.279999,3377600,102.316765
"801",107.25,108.410004,100.419998,107.07,2582100,104.056374
"802",104.32,109.209999,103.239998,107,3001200,103.988358
"803",100.040001,102.989998,92.010002,96.330002,3908500,94.084702
"804",100.43,104.650002,96.370003,103.440002,2770400,101.028976
"805",90.190002,103.019997,90.190002,92.190002,2747500,90.041206
"806",92.800003,94.309998,88.269997,93.209999,3582900,91.03743
"807",88.860001,90.160004,70.330002,83.010002,3013500,81.075165
"808",81.059998,85.610001,77.75,81.730003,2217500,79.825012
"809",82.110001,84.110001,73.419998,75.68,2670600,73.916031
"810",73.849998,75.440002,70,71.260002,2112100,69.599045
"811",74.870003,78.989998,73.400002,76.809998,2254000,75.019691
"812",76.860001,87.269997,76.230003,85.120003,2103100,83.135986
"813",84.540001,92.419998,84.220001,86.879997,2377400,84.854965
"814",84.400002,85,80.5,82.669998,1610200,80.743088
"815",81.68,85.620003,81.330002,84.300003,1714500,82.335091
"816",82.849998,84.300003,80.57,82.589996,2048100,80.664955
"817",78.419998,81.870003,77,80.889999,1901100,79.004578
"818",80.669998,83.239998,80.260002,82.860001,1403900,80.928665
"819",81.660004,84.129997,78.57,80.029999,1654500,78.164627
"820",84,88.129997,83.110001,87.040001,2026900,85.01123
"821",90.099998,92.550003,87.650002,88.169998,1527100,86.114891
"822",87.949997,89.239998,86.540001,87.870003,1740900,85.821892
"823",89.699997,94.309998,89.230003,91.599998,1281600,89.464951
"824",90.68,91.379997,87.82,89.809998,1051900,87.716667
"825",91.629997,92.68,90.849998,92.129997,1026900,89.98259
"826",89.449997,90.580002,86.519997,86.720001,1121000,84.698692
"827",86.82,87.220001,84.650002,85.769997,1910800,83.770836
"828",88.459999,91.68,86.730003,89.910004,2561700,87.814339
"829",86.07,87.75,84,85.019997,1401000,83.038322
"830",84.120003,84.139999,79.980003,80.5,1932600,78.623672
"831",81.870003,82.449997,80.699997,81.839996,1554800,79.932442
"832",83.279999,84.769997,82.279999,83.690002,1878200,81.739319
"833",84.199997,84.589996,82.720001,84.029999,1215200,82.071381
"834",84.43,86.580002,84.379997,86.370003,1547900,84.356857
"835",87.790001,89.559998,86.879997,87.639999,1948700,85.597252
"836",89.989998,91.080002,88.919998,90.339996,1125100,88.234314
"837",88.720001,89.370003,87.150002,87.419998,1215500,85.382378
"838",85.919998,86.970001,85.010002,86.809998,960100,84.786591
"839",86.099998,86.099998,84.540001,85.150002,1158000,83.165283
"840",78.949997,83.709999,78,82.160004,3443100,80.24498
"841",82.410004,82.440002,79.739998,79.82,1712500,77.959518
"842",80.769997,82.400002,80.580002,81.029999,1820600,79.141319
"843",82.860001,84.75,82.550003,84.389999,1238700,82.423004
"844",83.370003,83.489998,80.889999,80.980003,1164600,79.092491
"845",81.18,81.690002,76.190002,76.760002,1795400,74.970848
"846",76.349998,76.93,74.269997,76.650002,4146700,74.863419
"847",74.989998,78.919998,73.730003,78.32,2589600,76.494484
"848",77.529999,78.720001,76.43,77.209999,1994000,75.410355
"849",79.629997,81.720001,79.620003,81.389999,1598200,79.492928
"850",81.589996,83.029999,80.339996,80.410004,1479100,78.535774
"851",81.510002,81.809998,79.599998,79.75,1443600,77.891151
"852",79.459999,81.970001,79.459999,81.360001,1361400,79.463631
"853",82.279999,83.650002,81.18,83.360001,1236100,81.417
"854",85.849998,89.190002,85.849998,88.93,1756600,86.857185
"855",89.650002,92.120003,89.650002,90.940002,1823500,88.820328
"856",91.610001,92.120003,89.849998,90.300003,1180900,88.195244
"857",89.510002,90.470001,88.720001,90.209999,1630300,88.107353
"858",89.949997,91.970001,89.300003,90.43,1387000,88.32222
"859",90.75,91.940002,90.199997,91.440002,1362100,89.308678
"860",92.07,94.860001,92.010002,94.330002,1330300,92.131317
"861",92.629997,95.760002,92.629997,95.540001,1930400,93.840363
"862",99,103.650002,98.489998,102.010002,2187800,100.195259
"863",100.940002,103.599998,98.629997,98.989998,2250800,97.228981
"864",97.760002,98.160004,95.849998,97.459999,1169700,95.726204
"865",96.730003,98.129997,94.510002,94.589996,1464400,92.907265
"866",91.410004,91.900002,89.709999,89.769997,1170300,88.172997
"867",92.610001,92.839996,87.599998,90.389999,1311400,88.781975
"868",87.580002,91.470001,87.209999,90.650002,1489800,89.037354
"869",93.639999,94.900002,90.449997,91.68,1118900,90.049034
"870",92,92.629997,90.300003,91.849998,1149800,90.215996
"871",91.480003,91.580002,89.650002,90.07,948300,88.467667
"872",92.080002,92.160004,89.120003,89.290001,2392600,87.701546
"873",89.040001,91.040001,87.919998,90.18,1108800,88.575714
