"","FDX.Open","FDX.High","FDX.Low","FDX.Close","FDX.Volume","FDX.Adjusted"
"448",220.509995,224.699997,216.809998,217.419998,2739700,208.551422
"449",224.139999,224.759995,217.649994,221,2869200,211.985413
"450",220.929993,221.660004,219.100006,221.020004,2276300,212.004593
"451",222.919998,226.350006,221.690002,226.179993,1722100,216.954086
"452",226,226,222.440002,223.460007,1377800,214.345062
"453",222.5,223.429993,216.089996,217.289993,1906800,208.426712
"454",217.649994,220.740005,216.970001,219.800003,1691000,210.834366
"455",219.75,220.669998,217.039993,218.399994,1366300,209.49147
"456",215.050003,219.449997,212.179993,218.380005,1953800,209.47229
"457",216.619995,219.419998,208.850006,209.199997,2168500,200.666718
"458",211.330002,215.509995,210.559998,213.779999,1632700,205.059891
"459",210.880005,214.25,208.100006,210.529999,1678100,201.94249
"460",213.559998,215.880005,207.899994,211.039993,1356400,202.431656
"461",211.080002,217.139999,210.899994,216.529999,1302400,207.697708
"462",219.080002,222.860001,219.080002,220.339996,1721800,211.35231
"463",221,225.130005,218.350006,224.039993,1537700,214.901382
"464",226.669998,227.649994,220.449997,221.660004,1808400,212.618515
"465",222.100006,224.100006,221.580002,222.610001,1257200,213.529724
"466",222.539993,227.169998,221.919998,226.770004,1252700,217.520035
"467",228.369995,231.559998,225.169998,231.279999,1289200,221.846069
"468",230.350006,231.809998,227.850006,229.399994,1039700,220.042755
"469",229,229.600006,222.660004,224.399994,1695000,215.246689
"470",224.589996,225.190002,218.770004,219.630005,1577800,210.671295
"471",220.789993,225.25,220.039993,222.509995,1086500,213.433807
"472",224.539993,227.300003,222.990005,225.160004,1380300,215.975723
"473",223.229996,229.460007,221.979996,227.809998,1285900,218.517609
"474",226.880005,228.169998,224.589996,226.690002,1240900,217.443298
"475",226.460007,228.990005,224.690002,226.300003,1106200,217.069229
"476",222.720001,224.169998,220.020004,221.339996,1620300,212.311508
"477",222.350006,226.300003,222.350006,222.550003,1019900,213.472168
"478",221.419998,226,220.559998,223.399994,498200,214.287506
"479",225.880005,226.119995,223.100006,225.039993,1165700,215.860611
"480",223.779999,225.850006,222.419998,225.229996,1122000,216.042847
"481",226.559998,231.850006,225.130005,231.850006,1311500,222.392822
"482",230.919998,231.5,227.330002,227.5,1162900,218.220245
"483",227.199997,229.570007,226.25,229,1588900,219.659088
"484",232.660004,234.490005,228.270004,230.039993,1465900,220.656631
"485",227,227.550003,212.800003,215.520004,3819600,206.728943
"486",212,215.309998,209.5,215.059998,2248100,206.287704
"487",214.699997,217.449997,200.119995,201.389999,3101100,193.760941
"488",198.710007,198.729996,188.509995,192.929993,5887300,185.621399
"489",195.369995,196.5,187.029999,189.649994,4584600,182.465637
"490",192.389999,193.119995,187.580002,188.270004,3684700,181.137939
"491",189.029999,189.449997,183.550003,187.179993,4194800,180.089218
"492",185.149994,188.75,183.100006,184.110001,2558200,177.135529
"493",183.110001,186.169998,181.279999,182.190002,3402000,175.288284
"494",183.529999,186.139999,182.949997,185.009995,4300800,178.001434
"495",169.220001,171.630005,162.5,162.509995,15288500,156.353745
"496",161.990005,164.990005,158.339996,159.720001,6552700,153.669495
"497",158.009995,159.789993,154.660004,158,6969400,152.014618
"498",156.949997,157.729996,152.610001,152.699997,2935200,146.915405
"499",154,160.149994,150.940002,160.149994,3503100,154.083176
"500",158.5,161.020004,155.279999,161.020004,2880200,154.920227
"501",162.259995,163.789993,158.309998,158.979996,2876700,152.957504
"502",159.559998,161.649994,158.899994,161.330002,2175300,155.218506
"503",158.520004,163.380005,157.570007,163.190002,2125700,157.008026
"504",161.789993,163.070007,156.960007,157.190002,3033300,151.235306
"505",160.199997,164.979996,159.5,164.429993,2938600,158.201035
"506",164.889999,166.850006,162.149994,166.729996,2989400,160.413925
"507",168.699997,169.419998,165.309998,167.020004,2610700,160.692947
"508",167.649994,171.220001,167.100006,170.589996,2750900,164.127686
"509",169.070007,170.619995,167.929993,170.119995,1958500,163.675491
"510",169.490005,171.139999,167.199997,170.990005,2836400,164.512543
"511",169.869995,173.100006,169.119995,171.550003,2225000,165.051315
"512",171.470001,172.649994,169.020004,170.630005,2165400,164.166199
"513",171.190002,174.229996,170.940002,171.360001,2342800,164.868546
"514",170.960007,175,170.729996,173.270004,1789700,166.706161
"515",175.179993,179.190002,174.550003,176.910004,3072100,170.208313
"516",176.309998,176.720001,174.020004,175.899994,2105900,169.236542
"517",176.839996,177.080002,171.279999,173.679993,1853100,167.100586
"518",173.369995,174.279999,171.789993,174.100006,1630100,167.504745
"519",175.889999,177.559998,174.100006,175.360001,1968600,168.71698
"520",173.5,174.330002,171.710007,173.960007,1355500,167.370026
"521",174,174.300003,172.520004,173.580002,1090200,167.00441
"522",175.119995,178.229996,173.160004,177.470001,1562700,170.74707
"523",178.710007,178.710007,176.580002,177.570007,1865100,170.843277
"524",178.300003,180.119995,178.059998,179.309998,1812500,172.517349
"525",179.190002,182.740005,178.300003,182.729996,1694700,175.807816
"526",183,184.320007,182.080002,183.729996,1670800,176.769897
"527",183.389999,185.029999,182.860001,183.809998,1485300,176.846893
"528",182.770004,183.440002,179.949997,181.369995,1853700,174.499298
"529",180.039993,180.179993,173.770004,177.240005,2461400,170.525787
"530",177.800003,181.240005,177.649994,181.089996,1644700,174.229919
"531",182.630005,186.229996,181.949997,185.449997,1819500,178.424774
"532",186.100006,187.039993,185.119995,185.619995,1364400,178.588348
"533",184.539993,185.220001,182.970001,183.919998,1556900,176.952713
"534",179,179.5,176.960007,179.300003,4730700,172.507767
"535",179.160004,181.800003,178.929993,180.25,1836400,173.421753
"536",180.979996,183.020004,180.259995,181.910004,1414700,175.018875
"537",181.779999,183.460007,181.419998,182.279999,1033800,175.374832
"538",182.070007,182.279999,176.100006,180.490005,2023300,173.652664
"539",181.940002,183.649994,180.679993,181.070007,1652900,174.210693
"540",180.830002,183.960007,180.509995,181.710007,1612600,174.826477
"541",181.070007,182.240005,179.899994,181.809998,966200,174.922653
"542",181.460007,181.639999,180.210007,181,1260600,174.143341
"543",182.020004,184.440002,182,182.800003,1473300,175.875153
"544",184.070007,185.309998,179.899994,181.139999,1694800,174.278046
"545",180.440002,181.149994,178.550003,180.009995,1474500,173.190842
"546",180.589996,180.759995,177.350006,178.179993,1441900,171.430145
"547",176.199997,176.619995,172.080002,172.860001,3743900,166.311722
"548",169.850006,172.619995,167.610001,171.779999,2059100,165.896439
"549",172.089996,176.619995,171.860001,176.449997,1683200,170.406479
"550",177,178.199997,175.570007,177.169998,1506100,171.101822
"551",178.279999,180.100006,177.449997,179.529999,1222900,173.380997
"552",179.240005,179.529999,177.5,179.080002,1217000,172.946396
"553",179.479996,181.839996,177.589996,177.979996,2481500,171.884079
"554",178.130005,182.419998,178.130005,182.399994,2230300,176.152695
"555",183.820007,185,180.679993,181.410004,4277000,175.196625
"556",172.75,175.770004,169.660004,175.070007,9287800,169.073761
"557",174.449997,179.339996,172.490005,178.990005,3156100,172.859512
"558",177.550003,178.130005,173.839996,173.990005,2439500,168.030746
"559",173.919998,174.869995,171.369995,172.070007,1851000,166.176498
"560",173.25,175.240005,172.470001,175.149994,1430500,169.151001
"561",175.119995,176.490005,174.589996,176.089996,1571900,170.058807
"562",174.850006,178.259995,174.850006,177.899994,2031500,171.806839
"563",179.020004,182.089996,178.910004,181.410004,2171500,175.196625
"564",182.270004,187,182.220001,186.449997,2340900,180.063995
"565",186.509995,186.660004,183.679993,184.029999,1553000,177.726852
"566",185.589996,188,184.279999,185.190002,1263900,178.847137
"567",184.800003,187.75,184.800003,187.669998,1303100,181.242172
"568",187.929993,190.369995,187.259995,189.899994,2301400,183.395813
"569",189.139999,191.559998,188.399994,191.380005,1595000,184.825119
"570",189.899994,190.429993,188.850006,189.949997,1435500,183.444092
"571",190,191.75,189.5,191,1069400,184.458115
"572",191.350006,193,190.960007,191.869995,1541100,185.298325
"573",194,196.979996,193.179993,196.949997,1651200,190.204315
"574",197,197.960007,195.550003,196.179993,1829500,189.460709
"575",196.25,198.570007,195.869995,197.229996,1457900,190.474747
"576",198.479996,199.320007,196.919998,198.059998,1116700,191.276306
"577",198.470001,199.320007,197.820007,198.149994,1391700,191.36322
"578",197.080002,197.509995,195.199997,195.979996,1529600,189.267548
"579",195.520004,196.080002,194.639999,195.130005,1727400,188.446671
"580",195.100006,198.309998,194.550003,197.860001,1511700,191.083176
"581",195.759995,195.910004,188.630005,188.869995,3086600,182.401062
"582",185.240005,186.539993,182.889999,184.039993,3638100,177.736511
"583",184.509995,187.320007,183.160004,186.630005,1471400,180.237808
"584",186.940002,190.649994,185.559998,189.460007,1562800,182.970871
"585",189.729996,189.839996,185.619995,185.619995,1432900,179.262421
"586",185.360001,188.080002,182.809998,187.039993,1477300,180.633759
"587",188.720001,190.580002,187.75,188.059998,1229200,181.618835
"588",183.210007,186.229996,181.610001,185.600006,1290300,179.243073
"589",183.259995,183.470001,178.110001,180.660004,2152300,174.47229
"590",180.059998,181.089996,178.300003,179.429993,2029000,173.284424
"591",177.380005,179.669998,175.940002,179.559998,1601400,173.409973
"592",178.759995,179.539993,174.809998,178,1475700,171.903381
"593",172.809998,173.759995,170.789993,172.300003,1781400,166.398621
"594",172.600006,174.350006,170.740005,171.860001,2248700,165.973679
"595",170.130005,173.279999,167.460007,172.539993,2314900,166.630417
"596",173.039993,179.429993,172.869995,175.770004,2676900,169.749802
"597",171.960007,174.220001,169.649994,169.919998,2235100,164.100128
"598",168.229996,169.850006,167.320007,168.210007,1672800,162.448715
"599",169.5,169.899994,167.460007,167.990005,1889500,162.236221
"600",166.759995,166.899994,161.929993,162,3021800,156.451416
"601",160.100006,161.050003,158.169998,160.589996,2498200,155.089691
"602",161.75,162.009995,158.679993,159.929993,1348600,154.452286
"603",158.979996,160.199997,156.809998,158.449997,2528400,153.02298
"604",157.690002,160.729996,156.220001,159.570007,2045900,154.10463
"605",159.779999,161.710007,157,158.009995,1670400,152.598038
"606",154.899994,156.75,153.789993,154.279999,1912400,148.995834
"607",151.160004,155.410004,150.679993,152.339996,3918600,147.122238
"608",154.020004,159.889999,153.710007,159.589996,2854500,154.123947
"609",161,161.5,157.770004,158.589996,2241000,153.158188
"610",158.300003,158.600006,155.600006,156.850006,1585300,151.477783
"611",157.229996,159.440002,156.25,158.020004,2129500,152.607712
"612",159.779999,164,159.699997,161.839996,2054500,156.296844
"613",163.460007,163.899994,158.850006,159.440002,1857100,153.979065
"614",158.729996,162.009995,158.080002,161.369995,1412600,155.842987
"615",163,165.880005,162.869995,165.669998,2239600,159.995682
"616",165.199997,165.479996,162.259995,164.550003,1590200,158.914063
"617",164.470001,165,163.059998,163.720001,1313400,158.112473
"618",165.009995,169.119995,164.710007,166.339996,2184300,160.642731
"619",166.679993,167.449997,165.669998,166.559998,1608500,160.855209
"620",168.389999,169.539993,166.789993,168.5,2087400,162.728775
"621",167.729996,168.059998,165.130005,165.350006,2527500,160.305038
"622",164,164.979996,160.580002,160.899994,3563700,155.990814
"623",159.970001,160,155.979996,155.979996,4793100,151.220932
"624",156.449997,161.259995,153.509995,159.919998,6247600,155.04071
"625",160.399994,164.350006,160.039993,163.309998,3460900,158.327271
"626",164.229996,166.389999,164,164.190002,5311700,159.180435
"627",168.020004,168.020004,161.559998,162.970001,2346800,157.99765
"628",163.070007,163.229996,159.509995,159.789993,1860200,154.914673
"629",160.389999,161.529999,159.339996,161.419998,1180600,156.494934
"630",161.080002,162.419998,159.520004,161.970001,1125300,157.028168
"631",160.259995,161.720001,159.039993,160.820007,1586300,155.913239
"632",159.410004,159.940002,158.690002,159.190002,1218000,154.333008
"633",162.169998,162.820007,159.759995,159.990005,2077600,155.108566
"634",160.110001,163.360001,159.759995,162.600006,2499000,157.638947
"635",164.630005,168.440002,164.309998,167.470001,3310800,162.360352
"636",167.509995,168.850006,166.270004,167.899994,2021800,162.777237
"637",168.820007,172.960007,168.820007,169.789993,2744100,164.609573
"638",169.570007,169.779999,164.740005,165.050003,3074900,160.01416
"639",164.639999,166.5,163.759995,165.380005,1681600,160.334137
"640",166.169998,168.869995,166.149994,167.130005,2067200,162.030731
"641",168.539993,171.130005,168.240005,169.550003,2130700,164.376877
"642",171,173.949997,171,173.770004,2866400,168.46817
"643",174.789993,178.5,174.419998,176.009995,2679100,170.639786
"644",175.600006,176.759995,174.630005,175.869995,1985700,170.504059
"645",175.800003,175.919998,173.800003,174.940002,2003200,169.602463
"646",174.529999,175.039993,171.699997,172.600006,1389100,167.333847
"647",171.539993,172.940002,169.589996,172.389999,1226300,167.130234
"648",172.440002,173.990005,168.580002,170.529999,1485400,165.326996
"649",170.160004,171.470001,162.690002,163.309998,3039200,158.327271
"650",162.779999,164.800003,161.330002,163.729996,1959100,158.734467
"651",160.089996,160.160004,155.020004,157.259995,3200700,152.461868
"652",159.160004,162.990005,158.559998,161.190002,2802100,156.271973
"653",157.820007,160.869995,155.229996,160.660004,2398700,155.758148
"654",162.089996,165.199997,161.509995,164.229996,1793300,159.219193
"655",163.720001,163.940002,160.419998,162.130005,1270200,157.183304
"656",161.029999,161.229996,158.410004,158.809998,912200,153.964615
"657",159.639999,163.600006,157.320007,160.520004,1835000,155.622406
"658",157.779999,158.039993,154.320007,155.059998,1688400,150.32901
"659",155.410004,155.490005,151.470001,152.820007,1874000,148.157349
"660",154.179993,156.910004,153.990005,156,1560400,151.240341
"661",158.470001,159.240005,157.5,158.309998,1458300,153.479828
"662",157.559998,157.970001,155.309998,155.839996,1089100,151.08522
"663",157.770004,158.800003,157.020004,158.179993,1044400,153.353806
"664",158.259995,158.990005,155.759995,158.100006,1156300,153.276245
"665",156.509995,157.190002,151.119995,151.970001,2806500,147.333282
"666",153.220001,154.729996,151.660004,152.490005,1270800,147.837402
"667",153.029999,154.110001,148.800003,149.529999,1809600,144.967728
"668",149.139999,154.449997,147.820007,153.179993,2064900,148.506363
"669",155,158.490005,154.880005,157.449997,1684600,152.646088
"670",158.490005,160.309998,158.160004,158.610001,1151500,153.770706
"671",155.789993,157.25,153.910004,155.369995,1270600,150.629517
"672",157.539993,159.580002,157.220001,159.059998,1260400,154.206955
"673",161.059998,165.360001,160.710007,164.380005,2119200,159.364655
"674",164,164.820007,161.619995,161.869995,1413400,157.554245
"675",163.100006,167.630005,162.949997,167.419998,2271600,162.956268
"676",167.330002,172.5,166.889999,172.259995,2407300,167.667206
"677",172.800003,173.960007,169.690002,173.960007,1642700,169.321884
"678",174.089996,174.679993,171.410004,173.509995,1520500,168.883881
"679",174.899994,176.25,173.009995,174.100006,1456400,169.45816
"680",172.380005,174.949997,171.009995,173.570007,1546400,168.942291
"681",172.369995,174.440002,171.139999,173.300003,4053400,168.679474
"682",153.300003,154.570007,148.5,150.910004,22812400,146.886444
"683",150.220001,152.600006,149.5,152.449997,5557800,148.385376
"684",153.360001,153.360001,148.449997,148.779999,5606500,144.813232
"685",147.539993,149.100006,145.460007,145.669998,4084500,141.786133
"686",145.929993,147.619995,142.490005,143.25,5502600,139.430679
"687",143.149994,147.820007,143.149994,147.039993,3551200,143.119629
"688",147.270004,147.479996,144.470001,145.160004,2033200,141.289764
"689",145.669998,146.820007,143.910004,144.960007,1967700,141.095093
"690",145.309998,146.5,144.960007,145.570007,1693400,141.688812
"691",145.589996,146.839996,140.619995,141.639999,3434800,137.863586
"692",140.160004,141.899994,139.100006,140.779999,2740800,137.02652
"693",140.5,141.899994,138.589996,141.710007,2300900,137.931747
"694",141.789993,143.059998,140.690002,143,2166100,139.187347
"695",141.839996,144.229996,141.130005,142.089996,1778800,138.30159
"696",140.800003,140.940002,138.380005,138.389999,2382600,134.700256
"697",138.830002,139.770004,137.779999,139.25,2212800,135.537338
"698",139.539993,141.619995,139.149994,141.360001,1751500,137.591095
"699",143.169998,147.050003,143.169998,145.539993,3947900,141.659607
"700",145.110001,147.699997,144.389999,146.779999,2388200,142.866547
"701",147.600006,150.130005,147.179993,149.960007,3187300,145.961777
"702",150.029999,152.360001,149.75,150.770004,3425100,146.750183
"703",151.380005,152.419998,150.479996,150.699997,2585400,146.682053
"704",150.479996,151.119995,149.190002,149.910004,2789600,145.913116
"705",150.679993,154.130005,150.089996,152.039993,3459700,147.986313
"706",151.320007,154.690002,149.850006,154.630005,2975000,150.507278
"707",154.389999,156.729996,153.690002,155.979996,2174800,151.821274
"708",156.300003,156.979996,153.039993,154.050003,1712600,149.942734
"709",153.800003,158.240005,153.509995,158.089996,2080600,153.875031
"710",158.899994,160.389999,157.169998,158.399994,2597100,154.176727
"711",158.929993,158.929993,156.800003,158.009995,1464100,153.797119
"712",157.75,157.759995,154.020004,155.839996,1576200,151.685013
"713",155,155.839996,151.619995,152.660004,2110500,148.589783
"714",154.160004,157.100006,153.960007,156.520004,2129400,152.346878
"715",159.850006,165.029999,159.5,164.839996,4303600,160.445038
"716",164.600006,167.589996,163.009995,164.850006,2510200,160.454788
"717",164.559998,164.619995,161.910004,163.169998,1767400,158.81958
"718",165.460007,166.830002,163.470001,163.919998,1978200,159.549576
"719",163.800003,164,161.600006,163.220001,1152500,158.868256
"720",161.960007,163.020004,161.330002,162.179993,1063400,157.855972
"721",162.350006,163.839996,160.759995,161.220001,1279900,156.921555
"722",160,160.009995,156.149994,156.229996,2211900,152.064606
"723",155.820007,158,155.479996,156.679993,1826200,152.502594
"724",157.270004,158.509995,156.350006,158.330002,1596800,154.108597
"725",157.130005,157.720001,154.5,157.550003,1794200,153.349396
"726",158.210007,158.229996,155.169998,155.520004,1524300,151.373535
"727",155,155.089996,151.550003,152.270004,2476200,148.21019
"728",152.5,153.770004,151.75,152.080002,1595400,148.025238
"729",152.309998,156.789993,152.259995,156.550003,2226800,152.376083
"730",157.410004,160.339996,156.389999,159.539993,2505800,155.286331
"731",159.710007,162.759995,158.630005,161.5,2769200,157.194092
"732",161.75,162.070007,160.210007,161.509995,1645900,157.203827
"733",161.110001,161.460007,159.830002,160.050003,789400,155.782761
"734",160.460007,163.699997,158.029999,158.029999,2704500,153.816605
"735",154.220001,154.470001,151.020004,151.139999,3766100,147.110306
"736",152.639999,155.690002,152.369995,153.869995,2300800,149.767502
"737",154.839996,154.889999,152.339996,153.940002,1628200,149.835663
"738",155,157.289993,154.899994,156.610001,2436200,153.080856
"739",156.199997,157.479996,156.020004,156.509995,1728200,152.983093
"740",156.5,158.139999,155.520004,157,1633600,153.462067
"741",157.25,159.520004,156.389999,159.080002,1676000,155.495163
"742",159.309998,165.820007,158.75,164.889999,2987300,161.17424
"743",165.639999,167.869995,163.910004,165.669998,2897200,161.936676
"744",166.929993,168.369995,161.5,164.100006,5052100,160.402054
"745",161.5,164.779999,161.020004,163.229996,5926900,159.551651
"746",151.419998,152.770004,146.289993,146.860001,21540900,143.550568
"747",147.070007,148.820007,146.240005,147.020004,5826300,143.70694
"748",148.360001,148.550003,146.669998,148.119995,5260300,144.782166
"749",149.559998,152.759995,148.5,151.690002,4367700,148.271713
"750",151.070007,152.380005,150.419998,150.779999,1797200,147.382233
"751",150.899994,152.779999,150.509995,152.490005,2651300,149.053696
"752",153.070007,154.110001,152.110001,152.529999,2693000,149.092789
"753",153.100006,153.300003,149.940002,150.139999,2612600,146.756638
"754",149.220001,151.570007,148.75,151.210007,2153400,147.802536
"755",152.419998,155.100006,151.600006,155.100006,3027600,151.604858
"756",152.5,153.339996,151.839996,153.179993,2216500,149.728134
"757",151.25,153.550003,150.169998,153.300003,2389700,149.845444
"758",153.360001,155.220001,152.339996,154.800003,2140100,151.31163
"759",154.570007,157.75,153.929993,157.130005,3053200,153.589142
"760",157.949997,158.309998,156.589996,158.050003,2240200,154.488419
"761",158.070007,158.429993,156.139999,156.630005,2449600,153.100403
"762",156.720001,159.529999,156.710007,159.279999,1985300,155.690674
"763",159.149994,164.5,158.619995,162.130005,5076600,158.476471
"764",163.020004,163.020004,158.669998,159.149994,2971800,155.563599
"765",160.589996,161.470001,158.839996,159.539993,2343700,155.944809
"766",159.389999,161.179993,158.559998,159.979996,1846100,156.374924
"767",159.100006,159.160004,156.809998,157.529999,2460400,153.980118
"768",157.490005,158.850006,155.470001,155.539993,1911100,152.034943
"769",155,155.339996,152.729996,154.880005,2059100,151.389832
"770",155.639999,155.639999,152.309998,154.070007,1973600,150.598083
"771",150.110001,150.179993,147.509995,148.490005,3368400,145.14386
"772",149.75,149.949997,147.110001,148.399994,2190000,145.055847
"773",149.160004,150.070007,147.910004,148.059998,2521600,144.723511
"774",146,148.399994,143.360001,148.259995,3380200,144.919006
"775",147.100006,147.289993,143.589996,144.639999,3286200,141.380585
"776",145.5,147.399994,143.600006,143.839996,1988400,140.598633
"777",146.369995,148.240005,146,147.509995,2573700,144.185913
"778",149.5,150.850006,148.820007,149.949997,2013700,146.570923
"779",151.380005,151.380005,148.490005,148.630005,1706800,145.280685
"780",147.300003,157.440002,146.419998,155.660004,6532600,152.152283
"781",158.800003,160.289993,156.199997,156.779999,3948600,153.247025
"782",158.270004,159.559998,156.869995,158,2016800,154.439529
"783",159.199997,159.809998,157.229996,158.509995,1607500,154.938034
"784",157.789993,161.830002,156.479996,161.470001,2624400,157.831329
"785",160.460007,161.289993,158,158.619995,1679000,155.045547
"786",159.309998,160.910004,156.389999,158.570007,1924000,154.996689
"787",159,161.690002,158.830002,161.139999,1699300,157.508743
"788",161.070007,165.25,159.5,164.910004,2602500,161.193832
"789",163.259995,164.139999,161.690002,163.25,1645300,159.571228
"790",156.259995,157.720001,152.619995,154.850006,3116300,151.360519
"791",155.660004,155.800003,144.809998,145.600006,4223800,142.318985
"792",147.419998,149.389999,143.559998,144.529999,2766300,141.273087
"793",140.759995,145.490005,136.479996,138.759995,3535000,135.633072
"794",135,141.199997,134.059998,141.169998,4391200,137.98877
"795",142.179993,142.520004,135.279999,139.75,4418600,136.600769
"796",140,142.169998,132.559998,133.089996,4373300,130.090851
"797",135.059998,136.460007,132.179993,136.410004,2854700,133.33606
"798",132.009995,133.139999,128.75,129.929993,3150000,127.002068
"799",125.75,130.649994,123.790001,127.68,3886300,125.430267
"800",120.400002,121.580002,113.849998,115.699997,4048100,113.661346
"801",120.139999,121.75,113.870003,120.669998,3564900,118.543785
"802",117.389999,118.300003,108.529999,111.010002,4746400,109.053993
"803",103.199997,105.18,96.199997,97,5156500,95.29084
"804",102.459999,106.68,96,106.629997,4275000,104.751167
"805",92,99.870003,90.489998,90.489998,4417400,88.895546
"806",92.900002,100.150002,88.690002,94.959999,5548700,93.286789
"807",90.389999,100.699997,89.800003,99.68,6997700,97.92363
"808",98.849998,116.160004,97.370003,111.68,4646900,109.712189
"809",113.879997,118.699997,106.589996,111.059998,4479200,109.103111
"810",110.940002,115.050003,107.25,111.760002,3933900,109.790779
"811",118,121.800003,115.43,120.040001,3014400,117.924881
"812",121.360001,126.940002,114.93,118.309998,4133200,116.225357
"813",119.360001,127,119.010002,125.599998,2713900,123.386909
"814",120.050003,124.349998,116,120.580002,2619400,118.455376
"815",122.379997,125.610001,119.25,124.309998,2281000,122.119644
"816",122.5,124.849998,119.260002,121.260002,2643800,119.12339
"817",116.010002,118.75,112.300003,113.480003,2569600,111.480469
"818",112.529999,117.300003,111.589996,116.639999,2336100,114.584785
"819",115.239998,116,107.690002,109.220001,3205200,107.295525
"820",113.040001,119.809998,113.010002,119.019997,3512600,116.922844
"821",124.910004,125.480003,115.75,115.949997,3189300,113.906944
"822",123,127.230003,119.919998,125.540001,5576500,123.327972
"823",129.610001,130,120.160004,122.290001,4745600,120.135239
"824",125.190002,125.190002,121.739998,123.529999,2821800,121.353378
"825",125.739998,126.980003,122.050003,125.080002,3084200,122.876076
"826",121.690002,121.690002,118.150002,119.900002,2945000,117.787346
"827",119.730003,121,117.120003,119.080002,2238700,116.981796
"828",121,124.959999,120.730003,124.849998,2464000,122.650124
"829",122.529999,125.669998,121.830002,122.639999,2242000,120.479065
"830",120.629997,122.18,119.620003,120.480003,1605600,118.357124
"831",122.519997,122.970001,118.449997,118.540001,2082500,116.451309
"832",118.639999,122.419998,118.5,120.879997,2021100,118.750076
"833",121.410004,123.190002,119.480003,123.059998,2111000,120.891663
"834",124.160004,128.5,122.32,127.290001,2395900,125.047134
"835",129.809998,129.889999,125.160004,127.739998,2738700,125.489204
"836",130,131.800003,128.460007,129.479996,2172500,127.198547
"837",127.93,127.93,125.75,126.769997,1970400,124.536301
"838",124.519997,124.559998,117.5,118.199997,3141800,116.117294
"839",117.120003,117.559998,114.610001,115.849998,2410400,113.808708
"840",117.830002,120.120003,117.129997,117.669998,1703100,115.596657
"841",118.889999,119.419998,115.080002,115.120003,1917100,113.091576
"842",116.940002,118.870003,116.150002,116.739998,1842100,114.683014
"843",118.25,120.889999,118.18,120.440002,1770900,118.317833
"844",118.389999,119.370003,116.279999,117.559998,1863500,115.488579
"845",118,118.110001,113.080002,113.139999,1979400,111.146461
"846",113.080002,113.150002,108.25,109.339996,2905900,107.413399
"847",107.360001,109.18,103.400002,109.110001,3254700,107.187462
"848",107.540001,108.959999,106.25,107.519997,2940000,105.625488
"849",113.489998,120,112.790001,119.190002,3602300,117.089851
"850",119,119.400002,114.650002,114.790001,2484600,112.767387
"851",116.800003,119.480003,115.830002,117.010002,2604100,114.948265
"852",116.580002,118.43,115.529999,115.769997,1740300,113.730118
"853",115.75,117.559998,114.919998,117,2245900,114.938438
"854",122.989998,126.739998,122.010002,124.809998,3823000,122.610832
"855",128,130.779999,125.5,130.429993,3203000,128.13179
"856",131,133.910004,129.300003,131.149994,3238000,128.839096
"857",130.190002,130.889999,126.440002,130.559998,3409400,128.259506
"858",129.050003,130.460007,127.459999,129.710007,1990300,127.424507
"859",130.830002,134.589996,130.710007,134.199997,2522000,131.835388
"860",137,139.880005,136.529999,138.080002,2728800,135.647018
"861",137.300003,139.25,135.649994,139.210007,2001300,136.757126
"862",143,145.770004,142,142.210007,3583900,139.704269
"863",144.940002,149.990005,144.139999,149.380005,2709900,146.74791
"864",145.880005,145.929993,142.100006,144.690002,2253100,142.140549
"865",144,144.410004,140.320007,140.399994,2079600,137.926132
"866",133.949997,134.470001,127.809998,128.809998,4389300,126.540344
"867",134.589996,135,129.139999,132.720001,2272900,130.381439
"868",128.419998,134.630005,127.290001,133.679993,1835300,131.324539
"869",138.149994,139.369995,133,135.539993,1651800,133.151749
"870",136.710007,137.399994,134.869995,135.660004,1214400,133.269669
"871",134.919998,139.339996,134.5,138.389999,2416200,135.951553
"872",140.759995,140.880005,135.619995,137.630005,2828500,135.204956
"873",136.550003,137.75,135.199997,137.380005,1448100,134.959351
"874",138.550003,139.839996,137.380005,139.070007,1385200,136.619553
"875",137.649994,138,134.130005,135.089996,2357300,132.709702
"876",133.720001,136.279999,132.229996,136.110001,2310900,133.711731
"877",135.199997,135.380005,129.279999,130.080002,3282000,128.401154
"878",131.300003,134.729996,130.119995,134.550003,2336200,132.813461
"879",136.220001,140.75,134.919998,140.220001,6473300,138.410294
"880",158.850006,163.649994,155.759995,156.660004,17967500,154.638123
"881",158.600006,159.720001,155.279999,155.479996,4046900,153.473343
"882",157.899994,158.399994,153.660004,156.270004,3015800,154.253143
"883",154.270004,159.949997,154.130005,158.539993,2582800,156.493835
"884",158.119995,159.380005,156.270004,158.559998,2110700,156.51358
"885",158,158.75,155.320007,155.740005,2238300,153.729996
"886",156.199997,159.009995,155.970001,158.589996,1746200,156.543198
"887",160,160.220001,155.660004,156.229996,1735900,154.213654
"888",156.229996,158.919998,155.529999,158.5,1641100,156.454361
"889",160.419998,162.529999,159.039993,161.25,3332800,159.168869
"890",161.770004,167.100006,160.470001,166.100006,4100000,163.956268
"891",167.279999,168.119995,164.910004,165.979996,2047900,163.83783
"892",164.889999,165.550003,162.809998,164.130005,1593300,162.011703
"893",165.100006,167.559998,164.410004,165.5,1731700,163.364014
"894",164.639999,165.940002,163.440002,165.139999,1231800,163.008667
