"","DPZ.Open","DPZ.High","DPZ.Low","DPZ.Close","DPZ.Volume","DPZ.Adjusted"
"455",268.190002,272,267.329987,267.75,943300,260.632782
"456",265,266.5,262.029999,265.820007,592800,258.754059
"457",265.690002,265.809998,254.899994,255.490005,552900,248.698685
"458",256.779999,263.070007,254.479996,261.769989,538900,254.811722
"459",257.959991,262.709991,253.020004,261.23999,550100,254.295822
"460",264.410004,268.269989,254.410004,256.48999,572400,249.672058
"461",255,266.790009,253.699997,266.230011,811100,259.153168
"462",270,273.26001,265.809998,268.790009,698100,261.645142
"463",267.850006,269.839996,261.48999,266.049988,506800,258.977966
"464",267.76001,272.079987,261.329987,265.299988,538500,258.247833
"465",263.799988,266.029999,259.23999,260.26001,551600,253.341858
"466",260.26001,268.630005,260.26001,263.559998,561700,256.554047
"467",264.649994,272.070007,263.579987,271.470001,559300,264.253906
"468",269.570007,276.5,269.570007,273.149994,487700,265.889221
"469",273.179993,274.950012,269.959991,274.350006,402600,267.057312
"470",273.329987,274.450012,266.880005,269.089996,416100,261.937103
"471",269.959991,272.859985,263.470001,264.709991,357100,257.673523
"472",267.410004,270.720001,264.179993,266.119995,392100,259.046082
"473",264.209991,264.98999,257,259.619995,629500,252.718918
"474",257.070007,270.070007,257.070007,264.619995,1112900,257.585968
"475",263.619995,265.519989,249.520004,252.070007,791500,245.369583
"476",246.889999,255.559998,241.699997,255.220001,890100,248.435822
"477",256,264,254.619995,259.589996,527400,252.689667
"478",258.119995,265.359985,258.119995,262.5,195100,255.522293
"479",266.160004,269.350006,264.23999,266.359985,609400,259.279755
"480",266.440002,270.480011,265.269989,268.579987,480000,261.440704
"481",270.059998,274.720001,269.140015,273.799988,374100,266.521973
"482",272.519989,282.399994,270.670013,280.179993,552800,272.73233
"483",280.329987,282.209991,277,277.320007,599700,269.948395
"484",282.440002,284.700012,276.320007,276.359985,508000,269.013824
"485",277.040009,278.019989,263.140015,266.019989,566700,258.948761
"486",263,266.809998,256.619995,266.399994,688500,259.318665
"487",264.600006,267.440002,257.109985,258.320007,432000,251.453445
"488",255.919998,256.75,248.089996,255.210007,598300,248.426102
"489",259.059998,259.059998,249.449997,252,574100,245.301437
"490",255.080002,255.919998,248.779999,249.679993,640400,243.043091
"491",249.160004,253.809998,248.5,250.160004,510600,244.047958
"492",247.839996,252.839996,245.039993,249.009995,528100,242.926025
"493",247.190002,247.190002,238.820007,242.190002,609100,236.272659
"494",243.050003,245.679993,238.5,244.649994,633500,238.672531
"495",243.770004,247.699997,236.759995,239.380005,483400,233.531311
"496",238.550003,241.580002,231.279999,235.389999,769100,229.638794
"497",238.009995,245.660004,236.25,239.490005,1032800,233.638626
"498",236.729996,239.149994,232.440002,234.350006,249200,228.624207
"499",234.690002,249,234.690002,248.910004,413100,242.828476
"500",243.179993,248.600006,241.210007,248.470001,413000,242.399216
"501",249.979996,252.979996,246.869995,249.949997,404200,243.843079
"502",252.139999,254.470001,246.470001,247.990005,443200,241.930969
"503",245.589996,245.589996,240.240005,243.300003,444700,237.355515
"504",242.75,244.539993,239.070007,239.690002,596600,233.833725
"505",242.190002,245.360001,239.360001,243.600006,405100,237.648209
"506",244.369995,251.949997,242.009995,246.429993,567700,240.409027
"507",249.110001,249.820007,238.479996,242.210007,785000,236.292175
"508",241.880005,251.350006,241.880005,246.589996,713200,240.56517
"509",245.509995,249.419998,244.119995,246.190002,470200,240.174927
"510",246.979996,251.949997,246.630005,248.990005,432600,242.906525
"511",248.070007,248.070007,243,244.169998,665900,238.204285
"512",244.380005,249.669998,242.869995,247.889999,582500,241.833389
"513",247.710007,250.229996,244.020004,246.850006,476400,240.818756
"514",244.669998,258.950012,243.5,258.940002,1406500,252.613388
"515",265.589996,268,260.459991,267.459991,1210800,260.925201
"516",265.380005,267.850006,261.190002,263.429993,1193100,256.993683
"517",266.070007,273.369995,264.019989,273.160004,649800,266.485992
"518",273.910004,279.149994,270.519989,276.880005,985200,270.115051
"519",280.26001,284.910004,279,284.160004,910100,277.217224
"520",281.73999,282.570007,275.230011,279.790009,749000,272.95401
"521",278.73999,278.98999,272.859985,274.850006,673000,268.134705
"522",276.850006,281.609985,275.070007,277.059998,599000,270.290741
"523",276.359985,285,275.470001,283.730011,717500,276.797699
"524",281.920013,284.480011,277.600006,278.390015,683000,271.588226
"525",278.170013,281.450012,278.109985,281.070007,519900,274.202667
"526",281.149994,289.579987,281.149994,289.290009,498400,282.221863
"527",290,296.570007,286.75,287.890015,633700,280.856079
"528",286.839996,289.440002,282.459991,288.890015,374800,281.831635
"529",286.390015,292.359985,286.220001,290.160004,575400,283.070648
"530",291.179993,295.519989,289.51001,294.859985,623100,287.655792
"531",295.899994,297.160004,286.570007,287.209991,729300,280.192688
"532",287.720001,289.790009,284.26001,288.799988,474300,281.743774
"533",286.630005,291.779999,285.859985,287.179993,871800,280.163391
"534",288.079987,289.640015,279.350006,281.649994,823400,274.768494
"535",280.089996,281.640015,275.700012,279.230011,930400,272.407715
"536",279.690002,280.480011,276.329987,278.48999,1056200,271.685699
"537",261.480011,262.399994,250.020004,253.009995,3877500,246.828293
"538",252.199997,262.899994,252.199997,260.709991,1785000,254.340088
"539",261.869995,262.309998,253.580002,255.940002,1231700,249.686707
"540",255.960007,257.899994,252.029999,252.809998,997500,246.633179
"541",251.479996,255.130005,251.179993,252.509995,568200,246.340515
"542",251.869995,252.720001,247.960007,250.940002,1047100,244.808868
"543",253.119995,253.699997,245.869995,250.729996,781200,244.603973
"544",250.770004,252.5,245.009995,248.570007,776300,242.49678
"545",249.910004,252.649994,247.550003,249.330002,586900,243.238205
"546",249.669998,251.149994,247.429993,248.600006,538400,242.526016
"547",248.889999,249.039993,245.570007,247.940002,454700,241.882187
"548",245.960007,250.610001,245.240005,250.520004,744800,244.399155
"549",250.820007,251.139999,245.259995,246.990005,879400,240.955368
"550",247.440002,247.559998,239.940002,240,1264300,234.136154
"551",241.979996,248.089996,240.369995,245.369995,922500,239.374939
"552",245.5,248.080002,242.399994,247.25,692600,241.849701
"553",247.860001,248.009995,243.210007,244.270004,1038100,238.934784
"554",244.800003,247.990005,240.570007,243.410004,1068200,238.093567
"555",249.5,250.860001,244.919998,248.759995,1329500,243.326721
"556",248.610001,248.630005,241.929993,243.940002,637400,238.611969
"557",244.029999,247.710007,244.029999,245.050003,705700,239.697769
"558",243.399994,245,239.169998,239.25,847900,234.024414
"559",239.520004,244.300003,239.309998,242.559998,685700,237.2621
"560",244.380005,245.720001,242.919998,245.399994,682300,240.0401
"561",244.809998,249.479996,244.809998,247.580002,575200,242.172455
"562",247.350006,254.160004,244.949997,253.919998,905000,248.374023
"563",255,260.51001,254.169998,258.100006,1111800,252.462738
"564",258.709991,259.26001,249.440002,249.449997,1333500,244.001633
"565",250,250.710007,244.929993,245.220001,1088300,239.864014
"566",247.960007,253.800003,244.740005,253.110001,1004900,247.581696
"567",254.119995,254.369995,246.25,248.940002,774600,243.502792
"568",249.830002,254.580002,248.009995,254.559998,884300,249.000061
"569",253.669998,254.449997,246.699997,247.5,813200,242.094223
"570",246.559998,249.169998,246.300003,247.830002,851500,242.417007
"571",249,249.539993,246.5,248.940002,791600,243.502792
"572",250.330002,257.98999,250.289993,255.550003,1137500,249.968414
"573",256.690002,259.940002,253.660004,257.609985,838800,251.983414
"574",256.25,259.470001,251.119995,258.899994,695400,253.245224
"575",259.869995,261.73999,252.779999,255.339996,861500,249.763
"576",263,267.920013,261.529999,265.25,1590600,259.456543
"577",266.630005,270.850006,266.079987,267.609985,972000,261.765015
"578",267.809998,268.670013,265.299988,266,1747700,260.190186
"579",267,271.640015,266.619995,270.200012,1743900,264.298431
"580",287,302.049988,281.119995,283.420013,3793200,277.229675
"581",282.279999,282.459991,271.609985,276.450012,1355300,270.411926
"582",276.450012,279.390015,272.730011,273.429993,606600,267.457886
"583",273.429993,273.790009,265.339996,268.869995,823000,262.997528
"584",269.51001,273.23999,268.75,270.579987,717600,264.670135
"585",271,274.660004,270.109985,271.459991,429500,265.530914
"586",270.779999,274.470001,270.600006,274.320007,557600,268.328461
"587",276.559998,280.429993,274.299988,279.75,761000,273.639801
"588",274.51001,283.869995,274.459991,282.019989,576300,275.86026
"589",279.459991,281.540009,275.369995,277.390015,573800,271.33139
"590",276.100006,283.910004,275.329987,283.149994,527100,276.965576
"591",280.559998,283.5,278.279999,282.160004,621800,275.997253
"592",281.049988,284.440002,275.079987,278.369995,711000,272.289948
"593",273.299988,274.119995,264.98999,273.880005,750600,267.898071
"594",273.619995,275.48999,271.079987,272.859985,449200,266.90033
"595",272,278,270.26001,276.670013,335300,270.627106
"596",278.200012,281.220001,275.670013,277.839996,449900,271.771576
"597",276.630005,282.359985,275.140015,281.25,5e+05,275.107147
"598",279.109985,287.149994,278.769989,284.859985,661600,278.638275
"599",287.670013,291.399994,283.119995,284.970001,582500,278.745819
"600",285,287.429993,283.179993,284.429993,282100,278.217621
"601",282.26001,285.730011,281.049988,285.309998,417300,279.078369
"602",286.73999,286.940002,281.959991,282.609985,320200,276.437378
"603",283.160004,286.920013,278.880005,280.730011,473700,274.59845
"604",278.880005,279.799988,275.380005,277.730011,432200,271.664001
"605",277.75,279.019989,272.5,277.279999,518700,271.223816
"606",274.279999,280.410004,273.529999,279.5,520300,273.395233
"607",279.700012,282.369995,273.950012,276.48999,693000,270.45105
"608",278.589996,284.140015,278.160004,284,470500,277.797028
"609",285.100006,289.579987,283.929993,285.339996,402000,279.107727
"610",285.76001,289.369995,285.709991,287,386700,280.731476
"611",287.470001,290.600006,285.01001,287,411700,280.731476
"612",289.26001,289.26001,279.679993,282.640015,541300,276.466705
"613",284.049988,286.279999,279.220001,280.130005,521300,274.011597
"614",279.809998,285.679993,279.200012,282,649700,275.840668
"615",283.369995,285.149994,278.929993,281.290009,578600,275.78186
"616",281.570007,284,280.630005,280.649994,592400,275.154388
"617",281.190002,286.369995,280.649994,282,767700,276.477966
"618",282.5,285.369995,280.040009,282.350006,529400,276.821136
"619",281.609985,282.609985,277.820007,280.679993,328300,275.183807
"620",280.140015,282.23999,274.559998,281.820007,646400,276.301483
"621",280.429993,281.279999,277.890015,280.329987,443400,274.840637
"622",280.769989,280.769989,272.279999,274.369995,422700,268.997345
"623",276.200012,277.839996,273.410004,277.140015,720900,271.713165
"624",277.429993,278.179993,271.380005,275.869995,691600,270.468018
"625",275.570007,279.339996,274.100006,277.940002,380800,272.497467
"626",278.109985,279.769989,275.269989,278.279999,568200,272.830841
"627",279.579987,281.98999,270.420013,271.100006,631100,265.791412
"628",271.100006,276.579987,271,273.809998,398300,268.448334
"629",274.339996,282.100006,274.339996,280.959991,336000,275.458344
"630",279.209991,281.5,277.640015,278.26001,324300,272.811218
"631",277.200012,278.899994,273.019989,277.209991,507100,271.781799
"632",276.420013,280.890015,276.420013,280,491300,274.51709
"633",277.600006,281.420013,274.630005,275.350006,746200,269.958191
"634",276.959991,279.399994,274.640015,277.640015,600100,272.203339
"635",278.619995,284.329987,278.609985,282.109985,571100,276.585785
"636",283.440002,283.440002,268.420013,269.920013,1668400,264.634521
"637",254.300003,263.570007,245.949997,246.539993,6194200,241.712326
"638",245.5,253.5,244.660004,253.009995,3286500,248.055649
"639",252.229996,254.149994,249.449997,252.679993,1613600,247.732132
"640",252.800003,259.089996,252.800003,257.929993,1677200,252.879303
"641",258.109985,258.48999,254.149994,255.399994,1231400,250.398849
"642",257.059998,257.799988,254.940002,257.709991,923600,252.663605
"643",259.429993,263.5,258.399994,262.209991,921300,257.0755
"644",262.630005,264.640015,258.579987,260.670013,801800,255.565643
"645",261.880005,262.869995,258.130005,259.059998,567700,253.987198
"646",254.160004,255.850006,249.649994,252.479996,1172600,247.536011
"647",251.520004,252.389999,245.75,247.550003,1081800,242.702576
"648",247.070007,248.679993,242.479996,244.529999,920900,239.741699
"649",246.119995,249.899994,243.199997,245.830002,760600,241.016266
"650",245.410004,247.690002,244.389999,244.75,537700,239.957382
"651",240.529999,242.330002,236.169998,239.720001,990900,235.025894
"652",241.210007,244.259995,240,242.509995,589800,237.761261
"653",241.720001,246.210007,240.5,245.740005,690600,240.92804
"654",246.25,248.850006,244.990005,246.75,703300,241.918228
"655",246.190002,250.979996,243.539993,247.830002,586800,242.977066
"656",247.190002,248.75,239.479996,240.009995,803800,235.310211
"657",240.289993,243.979996,238.110001,240.600006,611100,235.888672
"658",239.160004,239.160004,235.339996,236.199997,702800,231.574814
"659",236.259995,238.820007,232.020004,232.889999,9e+05,228.329651
"660",234.570007,235.970001,231.470001,234.949997,688400,230.349289
"661",236.070007,238.820007,229.710007,232.020004,671700,227.476669
"662",231.960007,233.360001,225.059998,232.429993,1086300,227.878632
"663",233.080002,234.139999,228.889999,231.520004,701800,226.986465
"664",231.149994,231.979996,226.580002,231.850006,635500,227.309998
"665",231.320007,233.419998,225.509995,226.149994,712400,221.721588
"666",227.789993,228.940002,224.869995,227.690002,614600,223.231445
"667",227.990005,228.440002,220.899994,222.449997,1133800,218.094055
"668",221.809998,226.899994,221.809998,225.850006,750500,221.42749
"669",227.470001,228.809998,224.979996,225.259995,533800,220.84903
"670",226.309998,226.940002,224.009995,226.839996,510300,222.398132
"671",224.570007,228.839996,223.399994,226.869995,1225000,222.427505
"672",228.240005,241.190002,228,239.059998,1667600,234.378799
"673",241.559998,245.880005,240.740005,244.830002,1116500,240.035843
"674",245.110001,246.330002,236.419998,237.350006,1057600,232.702301
"675",238.139999,241.160004,235.869995,239.199997,766900,234.516052
"676",239.229996,243.580002,231.850006,243.570007,666800,238.800491
"677",243.600006,249.389999,242.119995,249.089996,749300,244.212418
"678",248.039993,249.139999,245.869995,246.789993,735800,242.590485
"679",247.100006,247.699997,243.729996,245.050003,740800,240.880096
"680",245.539993,246.470001,243.080002,244.789993,1064700,240.624527
"681",243.850006,245.199997,237.660004,243.539993,658200,239.395782
"682",244.149994,245.210007,242.490005,245,495100,240.830948
"683",244.380005,247.699997,243.100006,247.009995,459200,242.806747
"684",248.130005,248.800003,245.809998,247.619995,730800,243.406357
"685",247.320007,248.110001,245.539993,246.259995,795300,242.069504
"686",247.350006,248.210007,242.529999,242.970001,824200,238.835495
"687",242.660004,243.720001,239.809998,241.449997,840200,237.341339
"688",240.949997,240.949997,237.119995,239.460007,613000,235.385223
"689",238.509995,240.960007,238.509995,240.460007,395500,236.368195
"690",240.559998,244.880005,240.5,244.589996,772000,240.427917
"691",245.130005,246.440002,243.240005,245.770004,592700,241.587845
"692",244,245.75,241.300003,241.75,975400,237.636246
"693",240.160004,243.889999,240.160004,243.350006,671400,239.20903
"694",247.940002,249,241.300003,242.130005,906600,238.009796
"695",242.289993,247.220001,241.399994,242.210007,2012400,238.088409
"696",230.5,258,227.5,253.479996,6498900,249.166641
"697",251.509995,255.550003,248.070007,248.190002,1908300,243.966675
"698",248.429993,256.119995,247.5,254.770004,1056300,250.434677
"699",256.119995,259.100006,252.5,257.790009,885600,253.40332
"700",257.779999,257.98999,251.160004,252.199997,541400,247.908432
"701",253.220001,257.230011,251.800003,255.729996,674800,251.378357
"702",254.889999,257.609985,253.080002,255.960007,525200,251.604446
"703",256.119995,259.959991,255.779999,256.450012,515100,252.086121
"704",257.450012,258.399994,254.229996,255.699997,609900,251.348862
"705",256.609985,259.839996,255.669998,257.519989,499600,253.137878
"706",257.269989,259.470001,255.380005,258.940002,343100,254.533752
"707",258.73999,259.619995,255.460007,256,622200,251.643768
"708",256.649994,264.100006,255.770004,263.600006,852500,259.114471
"709",263.029999,276.570007,263.029999,271.75,1436600,267.125732
"710",272.359985,274.200012,268.730011,269.459991,628400,264.874725
"711",267.450012,267.670013,262.26001,263.179993,1159700,258.701599
"712",263.320007,271.98999,263.320007,270.899994,684900,266.290222
"713",271.670013,275.549988,268.089996,271.619995,732500,266.997955
"714",272.929993,274.75,268.480011,269.26001,534800,264.678131
"715",268.059998,270.720001,265.01001,269.290009,824400,264.707672
"716",266.980011,276.75,265.51001,276.309998,748100,271.608154
"717",276.829987,278.959991,273.329987,277.820007,544500,273.092499
"718",279.160004,283.470001,277.619995,282.679993,853200,277.869812
"719",282.679993,287.179993,278.660004,280.660004,671200,275.884155
"720",279.76001,282.920013,278.350006,280.690002,663900,275.913666
"721",281.429993,281.730011,276.429993,277.880005,522400,273.151428
"722",276.98999,280.380005,276.01001,279.399994,435000,274.645569
"723",278.690002,281.700012,276.820007,278.660004,512000,273.918152
"724",280.040009,282.350006,277.119995,281.410004,629500,276.621368
"725",281.220001,285.570007,280.209991,284.609985,831500,279.766907
"726",284.619995,288.309998,283.649994,285.73999,491300,280.877686
"727",286.48999,289.809998,285.76001,288.23999,630500,283.335114
"728",287.26001,290.76001,283.059998,284.049988,1068300,279.216461
"729",284.380005,287.350006,283.209991,285.76001,391600,280.897369
"730",288.799988,293.089996,287.970001,293,536400,288.01416
"731",292.959991,296.25,287.559998,289.140015,1067500,284.219849
"732",290.399994,295.890015,288.540009,295.329987,571700,290.304504
"733",295.420013,297.179993,293.799988,294.299988,340900,289.292053
"734",296.26001,298.980011,293.140015,294.049988,949000,289.046265
"735",290,292.320007,283.700012,284.089996,962500,279.255798
"736",283.850006,288.899994,282.660004,286,1307000,281.133301
"737",287.880005,288.880005,285.600006,286.869995,674700,281.988464
"738",288.579987,289.079987,286.410004,286.570007,454600,281.693604
"739",286.609985,288.640015,285.160004,286.369995,759800,281.496948
"740",287.049988,287.799988,283.399994,285.23999,1144200,280.3862
"741",285.26001,294.399994,285.26001,293.619995,1162300,288.623596
"742",292.950012,297.329987,292.609985,296.649994,571100,292.248993
"743",295.279999,298.329987,293.029999,294.929993,450600,290.554504
"744",295.01001,296.220001,291.790009,292.149994,756400,287.815704
"745",292.730011,292.730011,289.709991,291.75,1045500,287.421692
"746",289,291.040009,283.459991,284.320007,1127800,280.101959
"747",285.920013,293.549988,284.920013,292,1295700,287.667969
"748",293.070007,293.070007,290.959991,292,571700,287.667969
"749",292.420013,293.570007,288.029999,288.269989,618700,283.993256
"750",288.26001,290.690002,287.549988,289.640015,265100,285.343048
"751",290.309998,294.049988,288.850006,292.23999,276100,287.904419
"752",293.26001,294.209991,291.440002,292.309998,455800,287.973389
"753",292.410004,294.26001,290.679993,293.25,451600,288.899445
"754",292.690002,295.970001,292.690002,293.779999,519000,289.4216
"755",293.790009,295.100006,292.130005,293.399994,5e+05,289.047241
"756",291.720001,295.26001,290.779999,294.670013,490800,290.29837
"757",294,294.380005,291.779999,293.950012,525400,289.589081
"758",291.700012,293.25,290.880005,291.850006,501000,287.520233
"759",291.190002,292.200012,288.880005,290.559998,543000,286.249359
"760",292.290009,293.660004,287.779999,288.899994,994000,284.613983
"761",290.779999,291.350006,287.100006,289.089996,933400,284.801178
"762",289.570007,290.709991,283.369995,284,726200,279.786682
"763",284.029999,291,284.029999,285.119995,783800,280.890045
"764",284.970001,292.579987,284.790009,288.570007,619200,284.288879
"765",289.309998,290.929993,286.950012,287.359985,494800,283.096832
"766",287.359985,288.869995,285.630005,286.470001,475900,282.220062
"767",286.459991,286.660004,282.339996,285.109985,625300,280.880188
"768",286.529999,288.820007,285.609985,285.910004,456300,281.668335
"769",285.48999,289.01001,284.5,288.019989,518600,283.746979
"770",289.25,289.25,280.660004,285.100006,479100,280.870331
"771",282.079987,287.200012,281.220001,282.890015,756300,278.693146
"772",283.070007,287.119995,283.070007,284.179993,328100,279.963989
"773",285.100006,286.970001,282.070007,285.470001,361500,281.234863
"774",284.019989,284.950012,280.019989,282.399994,645600,278.210419
"775",282.950012,282.950012,276.859985,281.75,738300,277.570099
"776",282.51001,282.950012,270.079987,270.75,926300,266.733246
"777",272.649994,274.540009,271.649994,273.399994,1057000,269.343903
"778",275,278.98999,274.160004,278.01001,1080600,273.885529
"779",278.369995,280.709991,275.350006,279.410004,796200,275.264709
"780",284.459991,284.459991,274.320007,275.51001,1368200,271.422638
"781",275.519989,276.950012,273.600006,274.850006,684800,270.7724
"782",275,278,273.589996,275.75,752400,271.659088
"783",275.519989,282.970001,274.98999,281.029999,891300,276.860748
"784",279.369995,287.209991,279.369995,286.029999,520700,281.78656
"785",285.970001,293.149994,284.01001,291.600006,780600,287.273956
"786",293.23999,297.209991,291.869995,295.779999,873800,291.391907
"787",297.98999,301.769989,295.390015,297.100006,1176000,292.692291
"788",362.029999,381.859985,356.959991,373.160004,5009700,367.623932
"789",366.01001,374,362.970001,371.959991,1645000,366.441681
"790",355.51001,366.890015,354.630005,363.01001,1221900,357.624542
"791",363.709991,379.579987,363.709991,368.660004,2437000,363.190674
"792",371.869995,377.329987,366.380005,366.670013,1107200,361.230255
"793",361.049988,361.049988,347.730011,347.859985,1090800,342.699249
"794",341.100006,345.720001,333.910004,339.459991,2077600,334.423889
"795",340.220001,348.519989,333.790009,347.519989,863600,342.364288
"796",349.480011,350,336.190002,339.470001,846700,334.433746
"797",341.950012,345.859985,334.230011,341.890015,740900,336.817871
"798",338.179993,340.589996,329.160004,333.029999,828400,328.089264
"799",325.359985,337.230011,320.75,336.410004,853400,331.419098
"800",321.559998,340.179993,314,336.670013,1267600,331.675293
"801",337.790009,347.320007,328.5,343.950012,857100,338.84729
"802",338.299988,344.720001,332.029999,332.660004,889500,327.724762
"803",308.019989,329.619995,300,317.109985,1139300,313.139648
"804",328.390015,329.079987,297.320007,316.630005,1208600,312.66571
"805",297.429993,311.529999,283.600006,286.320007,1089100,282.735199
"806",291.640015,314.959991,282.029999,298.73999,1183400,294.999695
"807",296.540009,303.869995,275.220001,290,1098800,286.36911
"808",292,337.220001,289.339996,323.140015,1423000,319.094208
"809",326.910004,344.200012,298.140015,299.950012,1802800,296.19455
"810",310.910004,336.799988,294.209991,323.869995,1340500,319.815033
"811",341.119995,349,333.160004,343.559998,881100,339.258545
"812",345.480011,349.679993,320.809998,321.450012,963100,317.425385
"813",323.5,342,317.820007,338.51001,870600,334.271759
"814",328.829987,341.98999,326.059998,338.73999,646200,334.498871
"815",338.649994,353.420013,333.51001,346.75,954400,342.408569
"816",325,330.839996,321,324.070007,2097000,320.012512
"817",312.01001,337.829987,310.339996,333.769989,1200100,329.591125
"818",330.220001,341.570007,321.5,333.450012,772300,329.275116
"819",333,338.359985,325.100006,328.230011,571900,324.120483
"820",340,340.839996,330.429993,338.519989,805300,334.281586
"821",347.279999,351.910004,333.820007,333.959991,737400,329.778687
"822",338.890015,344.970001,333.190002,343.829987,688100,339.525146
"823",348,352.220001,340.529999,343.640015,641300,339.337494
"824",344.549988,357.970001,338.709991,355.140015,755400,350.693573
"825",364.450012,365.880005,353.230011,358.26001,713400,353.774506
"826",355.089996,360.579987,353.390015,354.619995,703300,350.180054
"827",359.059998,362.98999,356.619995,360.470001,861900,355.956848
"828",362.579987,366,355.420013,362.970001,715400,358.425476
"829",364.660004,374.200012,364.660004,370.480011,844000,365.841522
"830",370.480011,377.339996,360.23999,365.220001,696700,360.647339
"831",373.320007,387.850006,370.01001,383.75,1392500,378.945343
"832",379.910004,380.100006,359,369.640015,2095500,365.012054
"833",368.980011,374.929993,363.910004,367.290009,1035400,362.691437
"834",369.640015,374.619995,361.570007,362.029999,791500,357.497253
"835",364,365.519989,354.649994,356.01001,906300,351.552643
"836",356.01001,367.299988,349.089996,362.01001,868000,357.47757
"837",363.350006,370.200012,361.929993,361.929993,925500,357.398499
"838",358.670013,364.589996,356.130005,357.299988,794100,352.826477
"839",356.26001,361.540009,356.100006,359.100006,626400,354.603973
"840",362.440002,372.839996,357.100006,371.459991,778000,366.809174
"841",369.579987,379.559998,369.579987,372.299988,928500,367.638672
"842",371,371.970001,364.130005,367.170013,1312200,362.572937
"843",369.5,373.679993,365.109985,369.109985,937600,364.488617
"844",369.149994,382.730011,365.029999,377.48999,10278800,372.763702
"845",380.600006,382.209991,375.320007,377.940002,899100,373.208099
"846",379.730011,385.339996,376.519989,384.959991,1074900,380.140198
"847",383.880005,385.970001,372.51001,376.01001,741100,371.302246
"848",372.140015,376.079987,369.420013,376.040009,584500,371.331879
"849",378.73999,378.73999,361.059998,364.5,1017700,359.936371
"850",363,372.320007,361.410004,370.01001,619200,365.377411
"851",373,377.399994,371.690002,377.23999,754100,372.516846
"852",377.399994,378.799988,372.980011,375.23999,443500,370.54187
"853",376.459991,378.25,367.540009,372.100006,639800,367.441193
"854",374.950012,375.369995,360.130005,360.160004,866000,355.650726
"855",363.720001,375.209991,360.019989,373.970001,1285900,369.28775
"856",375.959991,375.959991,364.570007,365.549988,694000,360.973175
"857",370.26001,386.51001,369.73999,385.839996,1122300,381.009125
"858",385.589996,394.390015,383.200012,383.579987,972400,378.777466
"859",386.630005,387.48999,381.130005,384.859985,660200,380.041443
"860",387,391,385,390.140015,609600,385.255341
"861",390.399994,394.359985,379.529999,382.779999,697700,377.987457
"862",381.679993,382.339996,371.859985,376.410004,715500,371.697235
"863",371.799988,377.540009,370.829987,375.820007,640800,371.114655
"864",376.940002,385.420013,374.950012,382.220001,818600,377.434448
"865",383.279999,393,380.410004,392.320007,849100,387.40802
"866",387,394.98999,382.179993,382.790009,786300,377.997345
"867",385.320007,387.190002,365.950012,378.149994,1042400,374.177887
"868",376.570007,378.679993,368.820007,377.920013,925800,373.950317
"869",380.049988,381.179993,371.049988,374.859985,771900,370.922455
"870",375.339996,382.839996,374.730011,380.670013,674000,376.671478
"871",380.929993,381.630005,374,375.549988,463200,371.605225
"872",380.809998,381,373.589996,378.410004,898700,374.43515
"873",377.040009,387.100006,376.049988,384.630005,534900,380.589813
"874",387.790009,388.480011,376.799988,377.549988,478400,373.584167
"875",377.910004,381.880005,372.820007,375.480011,549600,371.53595
"876",373.720001,376.269989,369.320007,373.700012,482900,369.774628
"877",374.549988,375.25,364.369995,365.809998,795600,361.967499
"878",365.160004,370.350006,362,369.170013,485000,365.292236
"879",368.890015,371.019989,363.5,369.440002,752500,365.559357
"880",371.420013,377.019989,369.600006,375.709991,436200,371.763489
"881",377.540009,379.98999,372.119995,374.089996,415200,370.160553
"882",378,387.01001,376.209991,385,669100,380.955933
"883",384.73999,388.730011,380.880005,381.140015,717300,377.136505
"884",381.720001,385.429993,381.459991,384.140015,494600,380.10498
"885",386.070007,387.339996,378.380005,385.5,546300,381.450684
"886",387,398.910004,383.709991,398.309998,861600,394.12616
"887",402,417.149994,401.23999,401.380005,1170000,397.16391
"888",400.429993,405.429993,390.579987,402.299988,886600,398.074219
"889",401,417.339996,399.429993,413.679993,1158900,409.334717
"890",404,422.149994,403.690002,407.519989,1322100,403.23941
"891",410,410,388,390.220001,1182700,386.121094
"892",391.100006,394.679993,385.130005,391.429993,660900,387.31839
"893",395,395.640015,386.559998,387.809998,553700,383.736389
"894",388.470001,395.220001,387.410004,389.119995,568000,385.032623
"895",389.98999,390.600006,377.899994,381.320007,618000,377.314636
"896",379.480011,387.230011,376.579987,386.910004,549100,382.845856
"897",390.619995,394.890015,387.109985,389.609985,549600,385.517487
"898",389.540009,390.829987,384.769989,385.420013,476800,381.37149
"899",387.190002,389.299988,384.299988,385.149994,435900,381.10437
"900",383,386.040009,379.679993,384.529999,678800,380.490875
"901",384.920013,387.119995,377.959991,386.609985,640200,382.549011
"902",387.450012,393.959991,382,387.029999,558500,382.96463
"903",385,392.029999,383.540009,391.859985,441100,387.743866
"904",389.970001,394.5,388.600006,393.440002,535700,389.307251
"905",392.190002,395.23999,390.920013,392.549988,312500,388.426636
"906",392.579987,393.850006,385,389.119995,472400,385.032623
"907",389.559998,391.920013,384.399994,385.929993,410300,381.87619
"908",384,391.179993,381.869995,388.649994,453700,384.567566
"909",390.359985,395.950012,388.019989,392.670013,413900,388.54538
"910",394.380005,399.480011,392.26001,399.040009,580800,394.84848
"911",399.980011,400.899994,393.670013,398.98999,341600,394.798981
"912",401,409.799988,401,409.390015,840600,405.089752
